,IWMin,IWMax,ReturnLastEpisode,LQGmu1,ReturnMin,Iteration,DenMISELogLast,SqrtESSClassic,TimestepsSoFar,LQGmu01,target_sum_log_mean,IWFirstEpisode,IWNorm2,LQGsigma,ReturnStepMax,ReturnAbsMax,ReturnMax,DenMISELogFirst,IWNorm1,TimeElapsed,Bound,DenMISEMeanLog,URet,MISE,IWLastEpisode,ReturnMean,IWMean
185,,23.235048000000003,9.627399,-0.035,,186,11.455535000000001,3.4705589999999997,3720,-0.003,-147.72662,1.3642351000000001e-05,46.054356,0.11,0.9999473,16.438457,16.438457,14.648239000000002,159.83435,735.694846868515,25.57535,12.591489,10.594782261708461,11.365715,2.147974e-10,11.084997999999999,0.85932446
186,,18.703789999999998,13.893114,-0.023,,187,7.168156599999999,3.5304531999999997,3740,-0.002,-125.48498000000001,4.888088e-08,50.954184999999995,0.11,0.9999473,16.438457,16.438457,14.642878,179.89137,745.3314433097839,25.731679999999997,12.561594,15.421186155647788,11.763113,0.8893366,11.100014,0.96198595
187,,13.124967999999999,10.805826,-0.075,,188,18.255896,4.35291,3760,-0.008,-237.09566,1.9811485,41.785255,0.11,0.9999473,16.438457,16.438457,14.637544,181.88745,755.5635242462158,25.712704000000002,12.591509,11.95061361284399,14.383416,2.5934392e-13,11.098449,0.96748644
188,,12.588269,14.881637,-0.074,,189,9.29654,4.4837523,3780,-0.007,-232.90666000000002,1.6484556000000001,41.423203,0.11,0.9999473,16.438457,16.438457,14.642722000000001,185.73138,769.1194369792938,25.58249,12.573789999999999,16.509606826504267,14.583807,9.649883,11.118466,0.9827056999999999
189,,11.164196,14.856425,-0.077,,190,13.228422,4.65188,3800,-0.008,-239.27747000000002,2.5975577999999997,38.865955,0.11,0.9999473,16.438457,16.438457,14.646129,180.79976000000002,783.4266130924225,24.794307999999997,12.577035,16.45150281422415,14.193138000000001,10.308646000000001,11.138139,0.95157766
190,,13.699419,15.220467000000001,-0.067,,191,14.728548000000002,4.6823087,3820,-0.007,-211.85144,0.39827204,41.782784,0.11,0.9999473,16.438457,16.438457,14.654459,195.6399,795.3121955394745,25.554170000000003,12.5879545,16.861418309085686,15.0218935,4.1947035999999995,11.159512,1.0242925999999999
191,,10.112962,14.809384,-0.079,,192,13.2705345,4.901513,3840,-0.008,-239.49573999999998,3.0200033,37.79063,0.11,0.9999473,16.438457,16.438457,14.651319500000001,185.23128,807.0559165477753,24.491058,12.59153,16.405492412405852,14.429804999999998,10.112962,11.178523,0.96474624
192,,9.57057,15.44695,-0.078,,193,18.609144,5.0146203,3860,-0.008,-236.93056,2.8005869999999997,37.667477000000005,0.11,0.9999473,16.438457,16.438457,14.661732,188.88808999999998,816.5238687992096,24.484861,12.622442,17.122822138649262,14.650542999999999,8.818646000000001,11.200638,0.9786948000000001
193,,9.979341499999999,15.006923,-0.074,,194,15.591424,5.08636,3880,-0.007,-225.50786000000002,1.5047553999999999,38.64737,0.11,0.9999473,16.438457,16.438457,14.67097,196.57443,829.3264780044556,24.769932,12.637556,16.641457199819467,15.074320000000002,8.16805,11.220258,1.0132703
194,,9.247961,15.033062,-0.076,,195,16.655414999999998,5.214155,3900,-0.008,-228.76637000000002,2.005735,37.887257,0.11,0.9999473,16.438457,16.438457,14.673554999999999,197.55003,836.8224291801453,24.579384,12.65814,16.661025055573266,15.121405,8.750053,11.239811,1.0130771
195,,15.965674,13.46545,-0.018,,196,14.025560999999998,3.8690856,3920,-0.002,-111.71933,3.3456464e-09,46.549683,0.11,0.9999473,16.438457,16.438457,14.678673999999999,180.1047,849.8387520313263,23.416447,12.665104,14.945579889453724,10.670444999999999,0.0011858181,11.251167,0.91890156
196,,17.785366,12.231247,-0.025,,197,18.99316,3.8327587,3940,-0.002,-121.66615,1.2218234e-07,50.280685,0.11,0.9999473,16.438457,16.438457,14.673584,192.71373,861.8823835849762,24.896988,12.696691,13.531335880511065,12.030178999999999,13.906876,11.256142,0.9782423000000001
197,,15.8960905,10.966532,-0.022,,198,16.812635,3.989,3960,-0.002,-117.13928999999999,3.6045527e-08,49.959022999999995,0.11,0.9999473,16.438457,16.438457,14.668520999999998,199.28654,872.7561919689177,24.438492,12.717222999999999,12.112535251888074,12.075650999999999,15.8960905,11.25468,1.0064977
198,,16.699156,11.105657,-0.027,,199,14.931672,4.060128700000001,3980,-0.003,-125.0126,5.178272299999999e-07,44.912582,0.11,0.9999473,16.438457,16.438457,14.663484,182.35086,887.4468004703523,23.530813000000002,12.728245,12.28545071808514,11.384555,2.2991107000000004,11.253931,0.916336
199,,13.137164000000002,12.616028,-0.021,,200,17.623009,4.2599134,4000,-0.002,-114.49823,2.3560147999999995e-08,45.5567,0.11,0.9999473,16.438457,16.438457,14.658470999999999,194.06761,903.0110955238342,23.130236,12.752189999999999,14.004282408613836,11.553622,6.4969454,11.260741000000001,0.97033805
200,,16.228237,9.989533,-0.049,,201,8.899192999999999,4.061268,4020,-0.005,-163.23503,0.0034489338000000002,45.533657,0.11,0.9999473,16.438457,16.438457,14.653483,184.92438,916.361921787262,25.039917000000003,12.732762,10.974868955284409,12.897064,4.590032e-05,11.254416,0.9200218000000001
201,,15.153582,13.770354999999999,-0.048,,202,14.360288,4.159371,4040,-0.005,-160.26547,0.0024460335,45.4001,0.11,0.9999473,16.438457,16.438457,14.648538,188.83586,928.9969625473022,24.910567999999998,12.740313,15.260426526336223,13.054117,14.566151999999999,11.266871,0.934831
202,,2.4681647,13.854157999999998,-0.208,,203,15.291594,1.2868950000000001,4060,-0.021,-574.56305,2.1550465e-12,2.5621633999999998,0.11,0.9999473,16.438457,16.438457,14.643610999999998,3.2972352999999996,942.0931985378264,38.587585,12.752452,15.362644217959485,0.26637676,,11.279616,0.016242538
203,,2.0291357,16.195889,-0.219,,204,3.1831014,1.2903239,4080,-0.022,-600.1288,8.747115999999999e-15,2.1127752999999996,0.11,0.9999473,16.438457,16.438457,14.638698000000002,2.7261642999999998,956.030148267746,38.43655,12.700732,17.937329024120636,0.21717517,2.0291357,11.303716,0.01336355
204,,143.04204,16.848066,-0.224,,205,14.706879,1.0098027,4100,-0.023,-609.5806,6.6031703e-16,143.04641999999998,0.11,0.99994946,16.848066,16.848066,14.633807000000001,144.44865,969.2590661048888,61.921023999999996,12.705718,18.617532592504123,11.867486,143.04204,11.330762,0.7046276
205,,99.42811,16.91927,-0.242,,206,12.511726,1.3326707,4120,-0.025,-649.08466,4.3232427000000004e-20,110.01033000000001,0.11,0.99994946,16.91927,16.91927,14.628942000000002,146.60754,982.9380025863647,50.093803,12.702536,18.688926747958263,12.00652,47.07777,11.35789,0.7116871
206,,66.31411,16.828533,-0.244,,207,13.841165,1.6682804,4140,-0.025,-651.976,9.747183e-21,85.82581,0.11,0.99994946,16.91927,16.91927,14.624099,143.18152,994.8852441310884,42.08703,12.706118,18.596891970797373,11.661800999999999,41.508559999999996,11.384317,0.69169813
207,,50.510690000000004,16.658731,-0.23,,208,8.748408,2.003288,4160,-0.023,-615.7431,2.3905052e-17,95.20897,0.11,0.99994946,16.91927,16.91927,14.619279,190.73099,1007.116364955902,40.749332,12.6852665,18.417010006045185,15.412085000000001,50.510690000000004,11.409675,0.9169759
208,,69.00741,16.919795999999998,-0.248,,209,9.821833,2.0490046000000004,4180,-0.025,-653.4875,1.3512910000000002e-21,93.03251999999999,0.11,0.99994946,16.919795999999998,16.919795999999998,14.614482999999998,190.62405,1016.605595588684,40.136852000000005,12.670744000000001,18.688606670348264,15.364144,69.00741,11.43604,0.91207683
209,,36.00886,16.69669,-0.236,,210,13.360435500000001,2.4464853,4200,-0.024,-622.6378,1.2203539e-18,83.25808,0.11,0.99994946,16.919795999999998,16.919795999999998,14.60971,203.68967,1030.3136456012726,37.049984,12.673216,18.459903822081078,16.302101,36.00886,11.461091,0.9699508
210,,30.472374,16.778814,-0.232,,211,13.874127,2.647065,4220,-0.024,-609.7305,1.2294709e-17,75.55548,0.11,0.99994946,16.919795999999998,16.919795999999998,14.6049595,200.00026,1045.8606626987455,35.10195,12.67844,18.54107429403016,15.926226999999999,26.729747999999997,11.486294000000001,0.9478685
211,,15.124129,16.77121,-0.046,,212,10.610035,4.209476,4240,-0.005,-150.00171,0.0012706978,47.529476,0.11,0.99994946,16.919795999999998,16.919795999999998,14.600230999999999,200.07419,1059.5153250694277,25.160795,12.668172,18.53400242227152,13.102432,1.0752979999999997e-22,11.511223,0.94374615
212,,16.790257999999998,15.333862,-0.041,,213,2.44562,4.0849595,4260,-0.004,-139.89716,0.0001811189,44.698593,0.11,0.99994946,16.919795999999998,16.919795999999998,14.595531,182.59195,1069.8420379161837,24.117179999999998,12.619812,16.949875635751308,11.691257,0.0051230886,11.529167999999999,0.8572392
213,,13.116833999999999,14.266492999999999,-0.021,,214,15.563365,4.382332,4280,-0.002,-108.46861000000001,2.3647575999999998e-08,46.70581,0.11,0.99994946,16.919795999999998,16.919795999999998,14.590848000000001,204.68036,1084.4607219696043,22.848667000000003,12.6328125,15.823740634896922,11.265933,0.00921027,11.541961,0.9564503000000001
214,,15.173857,10.679343,-0.029,,215,10.139471,4.415769,4300,-0.003,-119.14573,1.1035628999999998e-06,41.392520000000005,0.11,0.99994946,16.919795999999998,16.919795999999998,14.586185999999998,182.77982,1097.7753210067751,22.134241,12.620915,11.785647249653785,10.639213999999999,4.3993835,11.537948,0.85013866
215,,0.27870664,14.1856785,-0.365,,216,16.494663,1.0576956,4320,-0.038,-838.8595,,0.27887085,0.11,0.99994946,16.919795999999998,16.919795999999998,14.581546,0.29496047,1108.1474168300626,48.013638,12.638084,15.744386559133575,0.023095714,,11.550206,0.0013655578
216,,0.7502858,16.84864,-0.377,,217,-3.9955015,1.1182117,4340,-0.04,-849.8655,,0.7558189999999999,0.11,0.99994946,16.919795999999998,16.919795999999998,14.576927,0.8451656999999999,1122.2685420513153,45.45901,12.55684,18.619738909052963,0.065650776,0.7502858,11.574622999999999,0.0038947728
217,,173.73709,17.125013,-0.379,,218,8.609484,1.004089,4360,-0.04,-848.9577,,173.73828,0.11,0.9999646999999999,17.125013,17.125013,14.572329500000002,174.4487,1136.5857832431793,64.86878,12.534173,18.904754169591264,13.702957000000001,173.73709,11.600083,0.8002234
218,,110.34085,16.94506,-0.381,,219,11.57313,1.2859156999999999,4380,-0.04,-847.5705,,117.35134,0.11,0.9999646999999999,17.125013,17.125013,14.567753,150.90393,1153.5586347579954,51.718666,12.527922,18.718646035714887,11.7665615,39.949013,11.62449,0.689059
219,,88.92886999999999,17.024936999999998,-0.385,,220,15.745148,1.6012508,4400,-0.041,-847.4327400000001,,108.3074,0.11,0.9999646999999999,17.125013,17.125013,14.563197,173.4273,1163.2472038269045,45.5344,12.540638000000001,18.80025165746225,13.450079,54.112334999999995,11.649036,0.78830594
220,,76.289085,17.105072,-0.388,,221,9.475619,1.8633738000000002,4420,-0.041,-847.2688,,111.13955,0.11,0.9999646999999999,17.125013,17.125013,14.558660999999999,207.09451,1177.2576997280119,43.574017,12.525372500000001,18.88040440997462,16.003035999999998,64.67276,11.673724,0.93707925
221,,68.347084,17.083757000000002,-0.391,,222,8.023938000000001,2.091781,4440,-0.041,-847.1947,,110.08837,0.11,0.9999646999999999,17.125013,17.125013,14.554147,230.28076000000001,1194.1152703762054,42.278595,12.504344,18.860143514095935,17.718164,52.442223,11.698094000000001,1.0373006999999999
222,,64.17486,17.050821,-0.395,,223,11.371758999999999,2.2482553,4460,-0.042,-847.5917,,103.21807,0.11,0.9999646999999999,17.125013,17.125013,14.549651999999998,232.06058,1209.4528000354767,40.624977,12.498971000000001,18.82764487615111,17.773905,26.848675,11.722097999999999,1.0406303
223,,62.091713,17.02364,-0.4,,224,13.324789,2.3719463,4480,-0.042,-848.4035,,98.23854,0.11,0.9999646999999999,17.125013,17.125013,14.545178,233.01656,1225.3046436309814,39.42383,12.502432,18.800132573285445,17.764385,23.546284,11.745766,1.0402524
224,,59.695538,17.067587,-0.404,,225,14.921365,2.5208147000000003,4500,-0.043,-849.0099,,100.125465,0.11,0.9999664,17.125013,17.125013,14.540723999999999,252.39774,1237.3890500068665,39.537548,12.512997,18.84647098365725,19.157215,42.482452,11.769419000000001,1.1217678
225,,58.63971,17.107208,-0.409,,226,16.91395,2.6354952000000003,4520,-0.043,-850.0249,,97.73286,0.11,0.9999664,17.125013,17.125013,14.536289000000002,257.57446,1251.8146481513975,38.963142,12.532631,18.884211108864807,19.469635,25.96576,11.793036,1.1397101
226,,58.681442000000004,17.021282,-0.415,,227,15.112135999999998,2.6948555,4540,-0.044,-851.5584,,94.46866999999999,0.11,0.9999664,17.125013,17.125013,14.531875,254.57942000000003,1262.07701921463,38.220543,12.544253,18.794045121936104,19.156425,16.963326000000002,11.816069,1.1214952
227,,58.64759399999999,17.014997,-0.421,,228,14.331057999999999,2.636101,4560,-0.045,-853.2874,,89.79574000000001,0.11,0.9999664,17.125013,17.125013,14.527478,236.71062999999998,1276.1613075733185,37.224476,12.552292999999999,18.789786780620442,17.73545,3.402301,11.83887,1.0382046
228,,56.245712,17.089153,-0.426,,229,5.9929414,2.7135396000000003,4580,-0.045,-854.2129,,97.03753,0.11,0.9999664,17.125013,17.125013,14.523102,263.3152,1290.4383738040926,38.578734999999995,12.523524,18.86552976036314,19.645885,49.22703,11.861797,1.149848
229,,54.9289,16.986652,-0.432,,230,11.433254,2.716181,4600,-0.046,-855.60315,,92.59716,0.11,0.9999664,17.125013,17.125013,14.518744,251.51065,1307.9870231151579,37.59597,12.519097,18.76211604957614,18.68153,9.484081,11.88408,1.0935246
230,,53.830119999999994,16.930119,-0.439,,231,10.170095,2.6149430000000002,4620,-0.047,-857.2896,,88.0301,0.11,0.9999664,17.125013,17.125013,14.514406,230.1937,1320.5735282897951,36.673096,12.509030000000001,18.70114795560866,17.026382,0.182977,11.905925,0.9965094999999999
231,,53.358619999999995,17.072737,-0.446,,232,10.219682,2.6840222000000002,4640,-0.048,-859.6144,,89.27550500000001,0.11,0.9999664,17.125013,17.125013,14.510087,239.61742999999998,1335.3207859992979,36.78884,12.498877,18.85054549230103,17.647779999999997,29.307679999999998,11.928194,1.0328338
232,,53.82314,17.054066,-0.456,,233,13.058471,2.6822953,4660,-0.049,-863.1859,,87.677086,0.11,0.9999664,17.125013,17.125013,14.505785999999999,235.17584,1346.5728404521942,36.399933000000004,12.5011425,18.83066740273464,17.246546,15.974492000000001,11.950192999999999,1.0093384
233,,55.147987,17.210642,-0.47,,234,10.789064,2.6701808,4680,-0.051,-869.0482,,89.13871,0.11,0.9999664,17.210642,17.210642,14.501503,238.01647999999997,1360.6424944400787,36.734592,12.493605,18.991606341943157,17.398101999999998,28.353796000000003,11.972674000000001,1.0171645
234,,56.18679399999999,17.022160999999997,-0.497,,235,12.299798,2.3686675999999998,4700,-0.055,-882.056,,81.95257600000001,0.11,0.9999664,17.210642,17.210642,14.497239000000002,194.11841,1374.2910439968111,35.929085,12.492583,18.794510928832022,14.131209,2.4607542000000002,11.994162,0.8260358
235,,118.94733400000001,17.1216,-0.502,,236,7.379099000000001,2.0620635,4720,-0.055,-881.0192,,137.4439,0.11,0.9999664,17.210642,17.210642,14.492992000000001,283.41803,1388.4597771167755,45.590720000000005,12.469958,18.900845711075192,20.551758,118.94733400000001,12.015888,1.2009238000000002
236,,90.46727,17.138405,-0.508,,237,11.395603,2.3048394,4740,-0.056,-880.2410000000001,,136.15607,0.11,0.9999664,17.210642,17.210642,14.488764000000002,313.81787,1402.5933113098145,45.070194,12.465714,18.91774396910108,22.668665,83.01945500000001,12.037502,1.324126
237,,77.43469,17.106228,-0.516,,238,7.5751,2.4470332000000004,4760,-0.057,-880.4951,,118.75108,0.11,0.9999664,17.210642,17.210642,14.484553,290.58783,1416.0570931434631,42.00112,12.445961,18.883810793625297,20.901312,24.970741,12.058799,1.2209573
238,,68.18257,17.037352,-0.524,,239,11.862039999999999,2.5663986,4780,-0.058,-880.7204,,122.33136,0.11,0.9999664,17.210642,17.210642,14.480360999999998,313.95102,1434.2204279899595,42.583733,12.444007000000001,18.81404353698416,22.465296,65.740974,12.079631,1.3136026
239,,63.808333999999995,17.19182,-0.535,,240,12.626896,2.5972636000000002,4800,-0.06,-882.3734,,112.08601999999999,0.11,0.9999664,17.210642,17.210642,14.476185000000001,291.11694,1449.9314358234406,40.630726,12.445613999999999,18.973299479829574,20.75137,18.632666,12.100931,1.2129873
240,,64.34215999999999,17.130123,-0.558,,241,13.245895,2.5190493999999997,4820,-0.063,-888.2924,,107.5124,0.11,0.9999664,17.210642,17.210642,14.472026999999999,270.82903999999996,1462.7849893569946,39.72299,12.449431,18.910323685670768,19.226397,29.454054,12.1217985,1.1237719
241,,1.6173888,17.035895999999997,-0.746,,242,15.4621935,1.396963,4840,-0.096,-935.20935,,1.655574,0.11,0.99999547,17.210642,17.210642,14.467887,2.3127756,1477.113374710083,37.12364,12.462042,18.814472122484318,0.16351148,0.24923109,12.142105,0.009556924
242,,252.65102000000002,17.181420000000003,-0.775,,243,16.814795999999998,1.0020087,4860,-0.103,-936.57495,,252.65129,0.11,0.99999547,17.210642,17.210642,14.463763,253.15877999999998,1490.0758874416351,69.42796,12.475887,18.962971602210548,17.89954,252.65102000000002,12.162842999999999,1.0418056999999998
243,,132.33421,17.12354,-0.727,,244,4.6139865,1.4334258999999998,4880,-0.092,-923.7315699999999,,165.64713,0.11,0.99999547,17.210642,17.210642,14.459655999999999,237.44287000000003,1507.084079504013,52.706619999999994,12.442507,18.901831940402534,16.686674,132.33421,12.183173,0.97312653
244,,86.76526,17.104618,-0.749,,245,1.5255116000000002,1.7452023,4900,-0.097,-924.0937,,147.2694,0.11,0.99999654,17.210642,17.210642,14.455566000000001,257.0149,1523.4710640907288,47.560913,12.397131,18.882183697348054,17.97585,86.76526,12.20326,1.0490403999999998
245,,66.8137,16.997538,-0.778,,246,11.149321,1.9932880000000002,4920,-0.104,-925.4739999999999,,122.68651000000001,0.11,0.99999654,17.210642,17.210642,14.451492000000002,244.54955,1535.0154192447662,42.903862,12.391667,18.773224604242674,17.000969,63.278330000000004,12.22275,0.99410385
246,,56.20952,17.127472,-0.724,,247,8.4194975,2.2734754,4940,-0.091,-911.74396,,105.48943999999999,0.11,0.99999654,17.210642,17.210642,14.447435999999998,239.82765,1545.6365792751312,39.322212,12.375138,18.9060720081124,16.611639999999998,56.20952,12.242606,0.97096217
247,,25.527555,17.142437,-0.007,,248,15.339696,3.7403462,4960,-0.001,-92.10078,8.4876195e-12,62.3181,0.11,0.99999654,17.210642,17.210642,14.443396,233.09126,1559.7559881210327,23.477707000000002,12.386656,18.923669230220852,9.673657,,12.262364,0.9398841
248,,23.701828,14.63745,0.01,,249,-5.533752400000001,3.9304483,4980,0.001,-78.790375,4.2212330000000005e-17,63.93580600000001,0.11,0.99999654,17.210642,17.210642,14.439371,251.29639,1573.7679471969604,22.839828,12.314333999999999,16.158394316335247,9.703432000000001,1.8324887e-07,12.271903,1.0092224
249,,18.853614999999998,9.710825999999999,0.024,,250,8.890602000000001,4.060435,5000,0.002,-72.22749,1.0456198e-21,59.350322999999996,0.11,0.99999654,17.210642,17.210642,14.435364000000002,240.98812999999998,1583.8609414100647,21.696764,12.300558,10.644031224110801,8.980903,0.008149581,12.261659,0.96395254
250,,18.007170000000002,9.261333,0.018,,251,12.582239999999999,4.237654,5020,0.002,-74.214485,1.2426248e-19,53.732032999999994,0.11,0.99999654,17.210642,17.210642,14.431372,227.69778,1599.2911245822906,20.73105,12.301436,10.180450530252502,8.546968,0.8494169,12.249705,0.9071625
251,,19.280588,9.423734,0.013,,252,8.65338,4.1293050000000004,5040,0.001,-76.554565,8.446477e-18,53.760098,0.11,0.99999654,17.210642,17.210642,14.427395,221.99182000000002,1616.1511569023132,20.930153,12.286513000000001,10.355121156072203,8.426371000000001,0.18259045,12.238489999999999,0.88091993
252,,21.426338,9.526698,0.006,,253,11.958734,3.9550245000000004,5060,0.001,-80.01886999999999,9.991268e-16,62.303706999999996,0.11,0.99999654,17.210642,17.210642,14.423435000000001,246.41269,1631.3413367271426,22.525414,12.284668,10.468095228269288,9.470647,3.3602972,12.227773,0.9739631999999999
253,,23.313122,9.370327,-0.007,,254,13.997873,3.8695695,5080,-0.001,-89.405525,6.0627974000000005e-12,60.022476,0.11,0.99999654,17.210642,17.210642,14.41949,232.26113999999998,1650.2249999046326,22.702301000000002,12.291205,10.292055189163513,9.359233,0.17086917,12.216522,0.9144139000000001
254,,21.663591,12.365062,-0.001,,255,9.856814,4.0757174,5100,-0.0,-84.627464,1.8864595e-13,60.649723,0.11,0.99999654,17.210642,17.210642,14.415560999999999,247.19113,1663.8461141586304,22.428234,12.281225,13.652710752253272,9.760053,13.203795999999999,12.217105,0.969377
255,,15.200071,9.334872,-0.023,,256,8.635104,4.516719,5120,-0.002,-104.815704,6.855966000000001e-08,51.355312,0.11,0.99999654,17.210642,17.210642,14.411647,231.95752000000002,1677.2694237232208,22.218102,12.266765,10.26674699468606,10.786812,0.0013488822,12.205847,0.90608406
256,,18.754875,12.627555000000001,0.007,,257,15.871186999999999,4.291532,5140,0.001,-77.77904000000001,3.9681016e-16,58.80591,0.11,0.99999654,17.210642,17.210642,14.407748000000002,252.36742999999998,1693.886792421341,21.531446,12.280357,13.970767028295386,9.500328999999999,0.00014528449,12.207487,0.9819744
257,,20.646836999999998,10.44138,0.042,,258,12.212786,4.425722,5160,0.004,-66.49274399999999,5.7714674e-29,60.031467000000006,0.11,0.99999654,17.210642,17.210642,14.403865,265.6826,1709.651483297348,21.072032999999998,12.279935,11.492280213471107,9.405704,1.0436109e-07,12.200642,1.0297775
258,,19.321894,9.401156,0.031,,259,4.646309400000001,4.439621400000001,5180,0.003,-67.49974,2.3414896000000002e-24,59.619305000000004,0.11,0.99999654,17.210642,17.210642,14.399996,264.68712999999997,1722.869782447815,21.078907,12.250483500000001,10.311985793024274,9.449104,17.399932999999997,12.189833,1.021958
259,,19.322447,9.11578,0.042,,260,15.900395999999999,4.57366,5200,0.004,-65.90286,1.0572194e-28,56.541534,0.11,0.99999654,17.210642,17.210642,14.396142999999999,258.60175,1741.2216713428495,20.38549,12.264515,10.01103755618412,9.096518,2.8690686000000003,12.17801,0.9946221
260,,18.79588,9.071575,0.037,,261,13.604667999999998,4.3517269999999995,5220,0.004,-65.93818,1.1538968e-26,59.26239,0.11,0.99999654,17.210642,17.210642,14.392303,257.89374,1755.5749888420105,20.940844,12.26955,9.963217638164442,9.076146000000001,0.12008809,12.166108,0.9880985999999999
261,,19.075546,9.171139,0.003,,262,13.990458499999999,4.3776736,5240,0.0,-79.00538,8.4116665e-15,61.014458,0.11,0.99999654,17.210642,17.210642,14.38848,267.10138,1773.7141761779785,21.848357999999998,12.275985,10.070691163490084,10.053983,4.289106e-06,12.154677000000001,1.0194709000000002
262,,19.493654,9.286872,-0.01,,263,14.137673000000001,4.3367643,5260,-0.001,-88.817696,3.6177509999999995e-11,51.98433,0.11,0.99999654,17.210642,17.210642,14.384670000000002,225.44378999999998,1787.8784911632538,21.020129999999998,12.283046,10.20831622490993,9.114496,0.0029458515000000004,12.143773,0.8572006999999999
263,,173.39825,11.225853,-0.337,,264,9.178189999999999,1.9654112000000001,5280,-0.035,-695.27484,,204.38976,0.11,0.99999654,17.210642,17.210642,14.380876,401.7099,1806.6295907497406,52.083282000000004,12.270679,12.364442725930164,25.812992,,12.140296000000001,1.5216284
264,,118.81423000000001,16.56438,-0.331,,265,-14.035594,2.0831666,5300,-0.034,-683.8533,,148.6404,0.11,0.99999654,17.210642,17.210642,14.377094,309.6427,1824.9801366329195,44.605843,12.172542,18.32772184222088,19.820534,0.13404782,12.156991,1.168463
265,,89.81869499999999,16.859863,-0.322,,266,10.866222,2.3522003,5320,-0.033,-669.6608,,139.72931,0.11,0.99999654,17.210642,17.210642,14.373328,328.67132999999995,1838.4231345653534,42.874396999999995,12.167791000000001,18.63080275888128,20.923920000000003,76.66411,12.174669999999999,1.2356063999999998
266,,78.82817,16.802364,-0.312,,267,11.5859375,2.5598195,5340,-0.032,-651.8565,,140.49723999999998,0.11,0.99999654,17.210642,17.210642,14.3695755,359.64755,1855.3174510002136,42.928955,12.166063000000001,18.572148556817908,22.758812,78.82817,12.192002,1.3469944999999999
267,,65.86346400000001,16.847069,-0.303,,268,9.37624,2.8386285,5360,-0.031,-636.03107,3.6864974e-36,125.47073,0.11,0.99999654,17.210642,17.210642,14.365836999999999,356.1648,1871.6136951446533,40.624443,12.156509,18.61734646091496,22.435406,47.693344,12.2093725,1.3289732
268,,49.77955,16.919125,-0.268,,269,8.848138,3.3457633999999996,5380,-0.027,-576.4338,1.3269522e-26,103.95622,0.11,0.99999654,17.210642,17.210642,14.362113,347.81293,1884.6333696842194,37.21415,12.14508,18.690593199864352,21.782120000000003,48.436043,12.22688,1.2929848
269,,51.138268,16.659334,-0.287,,270,7.451944,3.1891654,5400,-0.03,-607.07715,7.422724e-32,103.58672,0.11,0.99999654,17.210642,17.210642,14.358401999999998,330.3552,1906.0956356525421,36.834156,12.128535000000001,18.419641574117648,20.644363000000002,1.4583547,12.243297,1.2235378000000001
270,,42.94004,16.750519,-0.284,,271,11.715017,3.4168648999999998,5420,-0.029,-599.2255,6.463138999999999e-31,90.507195,0.11,0.99999654,17.210642,17.210642,14.354706,309.25085,1922.168782711029,34.35305,12.127595,18.517884174215922,19.242144,13.87151,12.259929,1.141147
271,,44.964268,16.696014,-0.217,,272,10.686268,3.2229085,5440,-0.022,-474.10977,2.9414420000000004e-14,86.777885,0.11,0.99999654,17.210642,17.210642,14.351022,279.6772,1939.948003053665,33.25338,12.122630000000001,18.458645185814422,17.23309,4.3009977,12.2762375,1.028225
272,,52.3721,16.480566,-0.201,,273,17.088414999999998,2.9057176,5460,-0.02,-439.24014000000005,6.851707e-11,78.38786999999999,0.11,0.99999654,17.210642,17.210642,14.347351999999999,227.77301,1952.34676027298,31.658703000000003,12.140758,18.235925314361726,13.889624,52.3721,12.291638,0.83433336
273,,79.248024,16.494743,-0.195,,274,8.136746,2.620859,5480,-0.02,-423.90643,1.2945939e-09,101.76841,0.11,0.99999654,17.210642,17.210642,14.343697,266.72064,1966.6991245746613,35.82168,12.125407000000001,18.23820489207842,16.121298,79.248024,12.306977999999999,0.973433
274,,77.08934,16.664337,-0.186,,275,1.7504885,2.6471055,5500,-0.019,-403.97122,5.240483599999999e-08,100.44929499999999,0.11,0.99999654,17.210642,17.210642,14.340054,265.89987,1985.793524980545,35.458492,12.08737,18.423693430236497,15.953441,20.889732000000002,12.322824,0.96690863
275,,58.018584999999995,16.517879999999998,-0.166,,276,14.643149,2.899425,5520,-0.017,-359.43613,9.768107e-05,109.61926000000001,0.11,0.99999654,17.210642,17.210642,14.336423000000002,317.83282,2003.1462280750275,36.650321999999996,12.096304,18.27563294491318,18.842679999999998,34.51685,12.338022,1.1515681999999998
276,,48.18882,16.369543,-0.167,,277,15.557939000000001,3.1357691,5540,-0.017,-359.36062999999996,8.003684000000001e-05,98.61742,0.11,0.99999654,17.210642,17.210642,14.332807999999998,309.24146,2022.8849818706512,34.738815,12.109098,18.099310435631125,18.273344,28.740406,12.352576,1.1163951
277,,19.96644,16.023884,-0.111,,278,15.540702,4.8480042999999995,5560,-0.011,-240.59852999999998,10.623501,65.29281999999999,0.11,0.99999654,17.210642,17.210642,14.329204,316.5399,2038.0758843421936,28.651085,12.121657,17.727214755408653,18.000944,9.714167,12.365783,1.1386326999999998
278,,19.052492,16.19096,-0.117,,279,10.503619,5.00095,5580,-0.012,-251.14975,6.348453500000001,68.84094,0.11,0.99999654,17.210642,17.210642,14.363114999999999,344.2701,2054.964881658554,29.9469,12.116266,17.905070429119522,19.622477,10.673362,12.379494000000001,1.2339431
