,LQGmu1,ReturnMax,IWNorm1,DenMISELogFirst,ReturnMean,ReturnStepMax,SqrtESSClassic,ReturnAbsMax,LQGmu01,TimestepsSoFar,IWFirstEpisode,ReturnLastEpisode,IWLastEpisode,URet,target_sum_log_mean,DenMISEMeanLog,IWMin,IWNorm2,ReturnMin,LQGsigma,IWMax,TimeElapsed,DenMISELogLast,MISE,Bound,Iteration,IWMean
221,-1.0,16.778975,236.95432000000002,13.199503,16.579498,0.9999953000000001,11.438591,16.778975,-0.991,4440,,16.631520000000002,2.1838176,18.347297194203282,12.281571000000001,15.339504999999999,,20.715342,,0.11,4.065192,330.96360445022583,17.809379999999997,17.686453,22.087076,222,1.0673618
222,-1.0,16.778975,239.72687000000002,13.195007999999998,16.579442999999998,0.9999953000000001,11.460439,16.778975,-0.991,4460,,16.567120000000003,3.6469943999999996,18.272300046311678,12.321742,15.361820999999999,,20.917773999999998,,0.11,4.0218796999999995,335.1103775501251,20.25067,17.813135,22.205368,223,1.0750084
223,-1.0,16.778975,239.42891,13.190535,16.579401,0.9999953000000001,11.507507,16.778975,-0.991,4480,,16.569868,0.58996797,18.27947878983307,12.346639999999999,15.37708,,20.806322,,0.11,3.9791233999999998,339.8875601291656,18.706615,17.7116,22.085869,224,1.0688790000000001
224,-1.0,16.778975,240.70342999999997,13.186079999999999,16.579231,0.9999953000000001,11.573564999999999,16.778975,-0.991,4500,,16.541523,2.1373591,18.250551890840057,12.368936999999999,15.38379,,20.797691,,0.11,3.9353540000000002,346.14798879623413,16.820273999999998,17.7265,22.075802,225,1.069793
225,-1.0,16.778975,241.13632,13.181645000000001,16.579027,0.9999953000000001,11.637422,16.778975,-0.991,4520,,16.532814000000002,1.2863136999999998,18.24835821953349,12.3753,15.376860999999998,,20.720768,,0.11,3.8921587,351.31778216362,13.749726999999998,17.679623,22.005058,226,1.0669749
226,-1.0,16.778975,241.72855,13.177230999999999,16.578846,0.9999953000000001,11.702721,16.778975,-0.991,4540,,16.538116,1.4255898,18.242969303857006,12.396125,15.383945,,20.655756,,0.11,3.8495405,356.75916862487793,16.920164,17.644798,21.946098000000003,227,1.0648834999999999
227,-1.0,16.778975,241.90254,13.172834,16.578405,0.9999953000000001,11.76116,16.778975,-0.991,4560,,16.478136,0.9889011999999999,18.189638330074686,12.396989999999999,15.372701999999999,,20.567915,,0.11,3.8076031,362.38464093208313,12.757705,17.579687,21.859614999999998,228,1.060976
228,-1.0,16.778975,242.09682999999998,13.168459,16.57849,0.9999953000000001,11.819541000000001,16.778975,-0.991,4580,,16.597862,0.98846465,18.30947596904932,12.407696000000001,15.371310000000001,,20.482761,,0.11,3.7663273999999998,367.9637851715088,14.99469,17.517128,21.775917,229,1.0571913999999998
229,-1.0,16.778975,243.9989,13.164102,16.578564,0.9999953000000001,11.872347,16.778975,-0.991,4600,,16.595679999999998,2.6771955000000003,18.310616001903032,12.430984,15.378242000000002,,20.551868,,0.11,3.7262204,373.00569200515747,16.910142999999998,17.578325,21.818170000000002,230,1.0608648
230,-1.0,16.778975,246.08076,13.159761999999999,16.577934,0.9999953000000001,11.918334,16.778975,-0.992,4620,,16.433023000000002,2.8601737000000003,18.13954680453218,12.449416000000001,15.380334,,20.647245,,0.11,3.6885413999999996,377.8787558078766,15.802567000000002,17.649895,21.873379999999997,231,1.0652847
231,-1.0,16.778975,246.21457999999998,13.155443,16.578301999999997,0.9999953000000001,11.972987,16.778975,-0.992,4640,,16.663034,0.91408795,18.378963991765847,12.453756,15.37333,,20.564173,,0.11,3.6513968,383.27710843086237,13.692046,17.583779999999997,21.787987,232,1.0612698
232,-1.0,16.778975,248.31229,13.151142000000002,16.578173,0.9999953000000001,12.016622,16.778975,-0.992,4660,,16.54852,2.8629081000000003,18.255721332872785,12.476484,15.380067000000002,,20.664068,,0.11,3.6167432999999996,388.2618486881256,16.883856,17.657265,21.846207,233,1.0657178999999999
233,-1.0,16.778975,248.54501000000002,13.146859,16.577946,0.9999953000000001,12.071669,16.778975,-0.992,4680,,16.525265,1.0003539000000001,18.231971231555214,12.4906435,15.382810999999998,,20.589119,,0.11,3.5825212,394.0754373073578,15.957499499999999,17.598131,21.767971,234,1.0621582
234,-1.0,16.778975,251.42267999999999,13.142595000000002,16.578123,0.9999953000000001,12.07854,16.778975,-0.992,4700,,16.619362,3.635254,18.332572670132368,12.504602,15.380398000000001,,20.815653,,0.11,3.635254,399.6084399223328,14.75554,17.72695,21.894417,235,1.0698836999999999
235,-1.0,16.778975,253.26639,13.138349,16.57838,0.9999953000000001,12.126408,16.778975,-0.992,4720,,16.638866,2.6191568,18.35121297238274,12.519929,15.380957999999998,,20.885525,,0.11,3.6030037000000004,406.4277775287628,15.444530499999999,17.782073999999998,21.93309,236,1.0731627000000001
236,-1.0,16.778975,254.48547000000002,13.134120000000001,16.578523999999998,0.9999953000000001,12.184086,16.778975,-0.992,4740,,16.612331,1.9943746,18.324579731619608,12.553246000000001,15.400764,,20.886711,,0.11,3.5714414,413.0201826095581,20.003687,17.792654000000002,21.924020000000002,237,1.0737784
237,-1.0,16.778975,256.38046,13.1299095,16.578335,0.9999953000000001,12.2296715,16.778975,-0.992,4760,,16.533511999999998,2.6618543,18.238557072875192,12.587581,15.42046,,20.963805999999998,,0.11,3.5405405,418.61920189857483,20.01621,17.849432,21.965398999999998,238,1.0772288
238,-1.0,16.778975,256.3714,13.125717000000002,16.578733,0.9999953000000001,12.275688,16.778975,-0.992,4780,,16.673635,0.75913644,18.390046069666887,12.612680000000001,15.436162,,20.884483,,0.11,3.509572,424.133638381958,19.09767,17.774475,21.875013,239,1.0726837
239,-1.0,16.778975,256.60873,13.121542000000002,16.578259,0.9999953000000001,12.32715,16.778975,-0.992,4800,,16.465057,0.9902479,18.16983336328617,12.632355,15.445329000000001,,20.81655,,0.11,3.4789907999999996,430.1768219470978,17.565025,17.716389000000003,21.799809,240,1.0692030000000001
240,-1.0,16.778975,255.92673,13.117384,16.578753,0.9999953000000001,12.347614,16.778975,-0.992,4820,,16.696995,0.055021035999999995,18.4198483016558,12.643539,15.458001000000001,,20.726816,,0.11,3.4488404000000004,436.41023659706116,18.432116,17.596033,21.672684,241,1.0619366000000001
241,-1.0,16.778975,257.99066,13.113242999999999,16.578976,0.9999953000000001,12.386942,16.778975,-0.992,4840,,16.632845,2.7882535,18.345633358022393,12.676574,15.476423,,20.827631,,0.11,3.4203634,442.9468688964844,19.856061999999998,17.665384,21.729094,242,1.0660771
242,-1.0,16.778975,259.43106,13.109119,16.578377,0.9999953000000001,12.440318,16.778975,-0.992,4860,,16.433592,2.1677777999999996,18.140713455906536,12.687195,15.473564000000001,,20.854053,,0.11,3.3924193,448.205290555954,14.717139000000001,17.689709,21.735981,243,1.0676174999999999
243,-1.0,16.778975,261.28848,13.105012,16.57832,0.9999953000000001,12.484911,16.778975,-0.992,4880,,16.564308,2.5803022,18.281822158459555,12.696224,15.468492000000001,,20.92834,,0.11,3.3650531999999997,453.7597169876098,14.169838,17.743303,21.775123999999998,244,1.0708544
244,-1.0,16.778975,263.37622000000005,13.100923,16.578442000000003,0.9999953000000001,12.521475,16.778975,-0.992,4900,,16.608164000000002,2.8145099,18.32458729611954,12.728228999999999,15.4863405,,21.033962,,0.11,3.3393946000000003,459.5678911209106,19.7722,17.812542,21.83259,245,1.0750049
245,-1.0,16.778975,263.64493,13.0968485,16.577803,0.9999953000000001,12.570121,16.778975,-0.992,4920,,16.42135,0.998382,18.12492448302525,12.751714,15.499942,,20.973938,,0.11,3.3139825,465.0536227226257,18.758738,17.757647,21.762135999999998,246,1.0717273999999999
246,-1.0,16.778975,263.45703,13.0927925,16.57787,0.9999953000000001,12.606758000000001,16.778975,-0.992,4940,,16.59446,0.5280979,18.31306350036635,12.765913000000001,15.506829999999999,,20.898079,,0.11,3.2887635000000004,470.8622803688049,17.131268,17.673214,21.666065,247,1.0666276000000001
247,-1.0,16.778975,265.27277000000004,13.088752000000001,16.577505,0.9999953000000001,12.650362,16.778975,-0.992,4960,,16.487226,2.5184584,18.188353814408018,12.780073,15.507485,,20.96958,,0.11,3.2645242000000003,476.1648676395416,15.60445,17.722445,21.701534,248,1.0696483
248,-1.0,16.778975,266.38412,13.084727,16.577578,0.9999953000000001,12.704197,16.778975,-0.992,4980,,16.595623,1.8143303,18.318560314391025,12.753217999999999,15.468509,,20.968199,,0.11,3.2405748,481.6748745441437,5.734008,17.725433,21.687662,249,1.0698158000000002
249,-1.0,16.778975,269.4712,13.08072,16.578081,0.9999953000000001,12.687471,16.778975,-0.992,5000,,16.703514000000002,3.7917568999999998,18.42311700968742,12.766057,15.46746,,21.239157000000002,,0.11,3.7917568999999998,487.1640863418579,15.137998000000001,17.861179999999997,21.82863,250,1.0778848
250,-1.0,16.778975,269.75507000000005,13.076728,16.578176000000003,0.9999953000000001,12.729224,16.778975,-0.992,5020,,16.601587,0.9883044,18.312633773291406,12.779003,15.4719095,,21.191792,,0.11,3.7813315000000003,492.973735332489,16.507923,17.808889999999998,21.763327,251,1.0747213
251,-1.0,16.778975,270.06,13.072751,16.578357999999998,0.9999953000000001,12.771456,16.778975,-0.992,5040,,16.624298,1.0002441,18.34221041114731,12.803885000000001,15.488235999999999,,21.145592,,0.11,3.770061,496.86146998405457,19.513275,17.758492999999998,21.699856,252,1.0716666000000001
252,-1.0,16.778975,270.31567,13.068791000000001,16.57851,0.9999953000000001,12.812782,16.778975,-0.992,5060,,16.616795,0.94137174,18.327871865582715,12.816203999999999,15.492234,,21.097343,,0.11,3.7580142,502.66724038124084,16.429388,17.705227,21.633877,253,1.0684414
253,-1.0,16.778975,271.0065,13.064846000000001,16.578934,0.9999953000000001,12.860327,16.778975,-0.992,5080,,16.686132,1.3667363000000001,18.406518650517505,12.836349,15.502582,,21.073065,,0.11,3.7452127999999996,508.8345143795013,18.053598,17.681221,21.595346,254,1.0669547
254,-1.0,16.778975,271.33783,13.060917,16.5792,0.9999953000000001,12.903167999999999,16.778975,-0.992,5100,,16.647157999999997,0.99956334,18.366354636966296,12.847764999999999,15.505439,,21.028776,,0.11,3.731743,515.1583259105681,16.16592,17.633718,21.534847,255,1.0640698999999998
255,-1.0,16.778975,273.5761,13.057003,16.57956,0.9999953000000001,12.92683,16.778975,-0.992,5120,,16.670586,2.8960502,18.38824609335159,12.840263,15.485520999999999,,21.163432999999998,,0.11,3.7224660000000003,520.8812403678894,10.343355,17.710857,21.604845,256,1.0686567
256,-1.0,16.778975,273.61072,13.053104,16.579123000000003,0.9999953000000001,12.961367,16.778975,-0.992,5140,,16.467606,0.6955260999999999,18.177551196729915,12.860652,15.499065,,21.109713,,0.11,3.7121286000000002,526.5696439743042,18.899773,17.643895999999998,21.527507999999997,257,1.0646331
257,-1.0,16.778975,275.83966000000004,13.049221000000001,16.579063,0.9999953000000001,12.984355,16.778975,-0.992,5160,,16.563710999999998,2.8795123,18.275436109944533,12.883535,15.509870999999999,,21.244001,,0.11,3.7056593999999996,532.8852705955505,18.223451999999998,17.718592,21.59533,258,1.0691458999999999
258,-1.0,16.778975,277.71936,13.045353,16.578941,0.9999953000000001,13.017927,16.778975,-0.992,5180,,16.547523,2.5318766,18.268517672716087,12.899223,15.514120000000002,,21.333609,,0.11,3.7000551,539.0117812156677,16.543035999999997,17.770224,21.636963,259,1.0722755
259,-1.0,16.778975,278.91766,13.041499,16.579191,0.9999953000000001,13.062965,16.778975,-0.992,5200,,16.643985999999998,1.8541456000000003,18.358317711860614,12.897780000000001,15.502406,,21.351788,,0.11,3.6924797999999996,544.3190491199493,12.3971195,17.77877,21.632177,260,1.0727601999999998
260,-1.0,16.778975,280.55664,13.03766,16.579222,0.9999953000000001,13.102024,16.778975,-0.992,5220,,16.587004,2.2946947,18.302734449468325,12.908617,15.502253,,21.413229,,0.11,3.685289,549.7963054180145,15.3912,17.814857,21.656776,261,1.0749296999999998
261,-1.0,16.778975,280.71896,13.033836,16.578861,0.9999953000000001,13.138091000000001,16.778975,-0.992,5240,,16.48454,0.8185186,18.190503332021386,12.909053,15.495664000000001,,21.3668,,0.11,3.6772635,556.6675691604613,13.702544,17.756857,21.58823,262,1.0714464
262,-1.0,16.778975,281.03827,13.030026,16.578697000000002,0.9999953000000001,13.177567499999999,16.778975,-0.992,5260,,16.535610000000002,0.96732265,18.242148861008165,12.90692,15.485854000000002,,21.327023,,0.11,3.6684752,562.4534564018251,12.845449,17.709332,21.529226,263,1.0685866000000002
263,-1.0,16.778975,281.42432,13.026232,16.57839,0.9999953000000001,13.218341,16.778975,-0.992,5280,,16.497517000000002,1.0260415,18.21061413700349,12.907946,15.4789715,,21.290442000000002,,0.11,3.658968,568.5395193099977,13.602138,17.666195000000002,21.474307999999997,264,1.0660011999999999
264,-1.0,16.778975,282.7757,13.02245,16.578255,0.9999953000000001,13.262228,16.778975,-0.992,5300,,16.542557000000002,1.9836951,18.256236361926867,12.911493,15.472107000000001,,21.321884,,0.11,3.6485457,573.9981553554535,13.594738000000001,17.683823,21.479332,265,1.0670781
265,-1.0,16.778975,284.22778,13.018684,16.5779,0.9999953000000001,13.304766,16.778975,-0.992,5320,,16.484028,2.0839086,18.193557647534558,12.928362,15.478426,,21.362856,,0.11,3.6377580000000003,580.6836059093475,17.087093,17.707123,21.490498000000002,266,1.0685256
266,-1.0,16.778975,284.59705,13.014932,16.577888,0.9999953000000001,13.345459,16.778975,-0.992,5340,,16.57514,1.0007517,18.284984405903696,12.957689,15.499978,,21.325384,,0.11,3.6263620000000003,586.3343088626863,21.165756,17.66374,21.435579999999998,267,1.0659065
267,-1.0,16.778975,285.25487999999996,13.011192999999999,16.577925,0.9999953000000001,13.390308,16.778975,-0.992,5360,,16.587595,1.2814809,18.299898510694057,12.964039999999999,15.497588,,21.303085,,0.11,3.6137333,592.2298035621642,14.794938,17.638588000000002,21.397793,268,1.0643839
268,-1.0,16.778975,286.68323,13.007469,16.577753,0.9999953000000001,13.433166,16.778975,-0.992,5380,,16.532104,2.0462543999999996,18.24160449730702,12.990509,15.513643,,21.34145,,0.11,3.6014199999999996,597.3840610980988,19.753510000000002,17.660711,21.407923,269,1.0657368999999999
269,-1.0,16.778975,289.07037,13.003758,16.577845,0.9999953000000001,13.447773999999999,16.778975,-0.992,5400,,16.602564,3.0017327999999996,18.311999810922856,13.014175999999999,15.525870000000001,,21.495779000000002,,0.11,3.5942523,602.3716702461243,18.750504,17.742168,21.485310000000002,270,1.0706309999999999
270,-1.0,16.778975,289.4207,13.000062,16.577751,0.9999953000000001,13.486035999999999,16.778975,-0.992,5420,,16.552149,0.96763545,18.26464472619112,13.038549,15.5430155,,21.460767999999998,,0.11,3.5864112,608.1720147132874,20.1028,17.698053,21.430574,271,1.067973
271,-1.0,16.778975,290.86676,12.996379,16.577560000000002,0.9999953000000001,13.527048,16.778975,-0.993,5440,,16.525713,2.0565608,18.23666928087332,13.028259,15.522697,,21.502604,,0.11,3.5775773999999996,614.6870727539062,9.950335,17.720747,21.441952,272,1.0693631000000001
272,-1.0,16.778975,292.21765,12.992708,16.577696,0.9999953000000001,13.569482,16.778975,-0.993,5460,,16.614887,1.9630578,18.333201682995533,13.041599,15.526179,,21.534916,,0.11,3.5675879,621.0548758506775,16.404757,17.738152,21.44772,273,1.0703943
273,-1.0,16.778975,292.93036,12.989053,16.57765,0.9999953000000001,13.613662,16.778975,-0.993,5480,,16.565186999999998,1.3259375,18.274903413137476,13.052816,15.528904999999998,,21.517382,,0.11,3.5555842000000006,626.6430530548097,16.203585,17.71649,21.41402,274,1.0690889
274,-1.0,16.778975,293.39547999999996,12.98541,16.577213,0.9999953000000001,13.655123999999999,16.778975,-0.993,5500,,16.456985,1.0752997,18.166512881287538,13.062209,15.530585999999998,,21.486109,,0.11,3.543077,632.5172815322876,15.923001000000001,17.67965,21.365952,275,1.0668926
275,-1.0,16.778975,294.80255,12.98178,16.577382999999998,0.9999953000000001,13.697232000000001,16.778975,-0.993,5520,,16.624561,2.0096679,18.342684676421975,13.075069000000001,15.533507,,21.522783,,0.11,3.530698,638.0871934890748,16.271735999999997,17.700468,21.375439,276,1.0681251
276,-1.0,16.778975,294.73343,12.978163,16.57751,0.9999953000000001,13.726717,16.778975,-0.993,5540,,16.612772,0.53191054,18.3262096764538,13.073725,15.526988000000001,,21.471516,,0.11,3.516893,643.3290190696716,13.660842,17.63251,21.299585,277,1.0640196000000002
277,-1.0,16.778975,295.96265,12.97456,16.577353,0.9999953000000001,13.77091,16.778975,-0.993,5560,,16.533373,1.8237398,18.244136169491206,13.09999,15.543667999999998,,21.491873000000002,,0.11,3.5031116,649.4997479915619,20.100965,17.642107,21.297415,278,1.0646138
278,-1.0,16.778975,296.17587000000003,12.970969,16.577679999999997,0.9999953000000001,13.80768,16.778975,-0.993,5580,,16.669048,0.80449945,18.392411705281184,13.095443,15.532492999999999,,21.450083,,0.11,3.4889650000000003,655.2581057548522,12.362688,17.591822,21.237396,279,1.0615623
279,-1.0,16.778975,296.6485,12.967391000000001,16.577688000000002,0.9999953000000001,13.849560999999998,16.778975,-0.993,5600,,16.579628,1.0556003,18.28619521109467,13.09346,15.522865,,21.419344,,0.11,3.4737989999999996,662.0516142845154,12.776016,17.556997,21.191547,280,1.059459
280,-1.0,16.778975,297.01333999999997,12.963826,16.577648,0.9999953000000001,13.889644,16.778975,-0.993,5620,,16.566517,0.9412478000000001,18.28093057655818,13.110604,15.532778,,21.383799,,0.11,3.4583258999999997,667.5411729812623,18.250317000000003,17.516018,21.140079999999998,281,1.0569868999999998
281,-1.0,16.778975,298.0075,12.960274,16.577644,0.9999953000000001,13.9351225,16.778975,-0.993,5640,,16.576618,1.5625612,18.287194188902866,13.117752,15.530914000000001,,21.385353,,0.11,3.4427314,675.4649231433867,14.951011,17.512356,21.124589999999998,282,1.0567642
282,-1.0,16.778975,298.21407999999997,12.956733999999999,16.57766,0.9999953000000001,13.971954,16.778975,-0.993,5660,,16.581395999999998,0.7698839,18.289959623166087,13.103619,15.510252,,21.343763,,0.11,3.4263544,681.3109822273253,9.628299,17.462597,21.06531,283,1.05376
283,-1.0,16.778975,298.50632,12.953206,16.577827,0.9999953000000001,14.010751,16.778975,-0.993,5680,,16.625662,0.84794545,18.34251938774468,13.10702,15.506769,,21.30552,,0.11,3.409421,688.1325736045837,14.467906,17.418325,21.01106,284,1.0510786
284,-1.0,16.778975,299.60222999999996,12.949692,16.577676999999998,0.9999953000000001,14.056773999999999,16.778975,-0.993,5700,,16.534329999999997,1.6431613999999999,18.248438981159538,13.097773,15.488234,,21.313726000000003,,0.11,3.3911092000000003,694.3506295681,10.174255,17.420720000000003,21.001692000000002,285,1.0512358999999998
285,-1.0,16.778975,300.06383999999997,12.946189,16.577735999999998,0.9999953000000001,14.099008999999999,16.778975,-0.993,5720,,16.595287,1.0060099,18.30369613204831,13.103372,15.486296,,21.28262,,0.11,3.3726354,701.0183982849121,14.8836355,17.386639000000002,20.956884,286,1.0491743
286,-1.0,16.778975,301.372,12.9426985,16.57774,0.9999953000000001,14.143226,16.778975,-0.993,5740,,16.579065,1.8447218999999997,18.285128111799384,13.110332999999999,15.483639000000002,,21.308577,,0.11,3.3544123,706.9333007335663,14.675548000000001,17.401644,20.960728,287,1.0500767
287,-1.0,16.778975,301.29242,12.939219999999999,16.577707,0.9999953000000001,14.172182999999999,16.778975,-0.993,5760,,16.568382,0.45368427,18.279384251835715,13.116753,15.485307999999998,,21.259422,,0.11,3.3355212,712.7593522071837,15.915126999999998,17.336634,20.888445,288,1.0461543
288,-1.0,16.778975,301.1369,12.935754,16.57733,0.9999953000000001,14.198389,16.778975,-0.993,5780,,16.468177999999998,0.36982750000000003,18.17500633334911,13.131389000000002,15.495888,,21.209229999999998,,0.11,3.3165212,719.6757395267488,18.49827,17.267601000000003,20.812857,289,1.0419962
289,-1.0,16.778975,301.44165,12.9323,16.577475,0.9999953000000001,14.237517,16.778975,-0.993,5800,,16.619736,0.8213484000000001,18.33227012791885,13.152282999999999,15.509954,,21.172345999999997,,0.11,3.2974222,726.081362247467,19.534147,17.225607,20.761120000000002,290,1.039454
290,-1.0,16.778975,302.59472999999997,12.928857,16.577345,0.9999953000000001,14.283122,16.778975,-0.993,5820,,16.539371,1.6616808999999997,18.244080426202604,13.163298000000001,15.511732,,21.185474,,0.11,3.2783391,733.3016078472137,15.988642,17.231892000000002,20.756114999999998,291,1.0398444
291,-1.0,16.778975,304.26694,12.9254265,16.576822,0.9999953000000001,14.320865,16.778975,-0.993,5840,,16.425007,2.1779897,18.123208571386208,13.163245000000002,15.501635999999998,,21.246408,,0.11,3.2604547000000004,738.2443251609802,12.524635,17.26669,20.781626,292,1.0420101000000002
292,-1.0,16.778975,305.4903,12.922008,16.576956,0.9999953000000001,14.365579,16.778975,-0.993,5860,,16.615633,1.7287120999999999,18.33178014225075,13.178688000000001,15.507814999999999,,21.265435999999998,,0.11,3.2417803,743.914318561554,17.271507,17.277216,20.781212,293,1.042629
293,-1.0,16.778975,305.8161,12.918600999999999,16.577332000000002,0.9999953000000001,14.404501000000002,16.778975,-0.993,5880,,16.687084,0.82839847,18.405171461964677,13.204531,15.526933999999999,,21.230593,,0.11,3.2230346,750.1423523426056,21.086397,17.237144,20.731672,294,1.0401908000000002
294,-1.0,16.778975,306.18573,12.915205,16.577714999999998,0.9999953000000001,14.444521,16.778975,-0.993,5900,,16.690767,0.8633703000000001,18.405395500298575,13.214314000000002,15.529797,,21.197360999999997,,0.11,3.2034411,756.1295030117035,16.332420000000003,17.199831,20.684677,295,1.0379177
295,-1.0,16.778975,306.67755,12.911821,16.577816000000002,0.9999953000000001,14.486574,16.778975,-0.993,5920,,16.608057000000002,0.9783771000000001,18.318309834387854,13.221188,15.529342000000002,,21.169777,,0.11,3.1838422000000004,762.4160459041595,15.35793,17.169384,20.644114000000002,296,1.0360729
296,-1.0,16.778975,308.60724,12.908448,16.577951000000002,0.9999953000000001,14.516623999999998,16.778975,-0.993,5940,,16.618143,2.4119349,18.334644638483525,13.228707,15.526701000000001,,21.258884,,0.11,3.166914,769.3310110569,14.710094,17.219627,20.687164000000003,297,1.0390815999999998
297,-1.0,16.778975,310.40805,12.905087,16.577778,0.9999953000000001,14.549726999999999,16.778975,-0.993,5960,,16.525566,2.2869718,18.230599709523894,13.227827,15.516001999999999,,21.334286,,0.11,3.1514792000000003,775.4105291366577,12.299744,17.261633,20.72128,298,1.0416378000000002
298,-1.0,16.778975,311.48407000000003,12.901736999999999,16.577732,0.9999953000000001,14.593754,16.778975,-0.993,5980,,16.564095000000002,1.5632736999999999,18.280475365907762,13.236502999999999,15.516131,,21.343657,,0.11,3.1354408,781.8749856948853,15.514083,17.263506,20.712715,299,1.0417527
299,-1.0,16.778975,312.3892,12.898398,16.577753,0.9999953000000001,14.638504000000001,16.778975,-0.993,6000,,16.584282,1.387264,18.298884572447843,13.246789999999999,15.51818,,21.340239999999998,,0.11,3.1175897,787.7130551338196,16.089855,17.256021,20.694687,300,1.0412973
300,-1.0,16.778975,312.85864,12.89507,16.577904,0.9999953000000001,14.67932,16.778975,-0.993,6020,,16.623379,0.9467565999999998,18.341097272184925,13.250746,15.515151000000001,,21.312883,,0.11,3.0991720000000003,793.9891502857208,14.566218,17.224707000000002,20.65381,301,1.0393975
301,-1.0,16.778975,313.40753,12.891753,16.578043,0.9999953000000001,14.721521,16.778975,-0.993,6040,,16.619497,1.0182073,18.33414844074853,13.271412,15.528554999999999,,21.289072,,0.11,3.0800672000000002,799.9391601085663,19.524439,17.197956,20.617231,302,1.0377733
302,-1.0,16.778975,314.06726000000003,12.888448,16.577953,0.9999953000000001,14.765003,16.778975,-0.993,6060,,16.551191,1.1220808,18.26523912235228,13.283154999999999,15.532726,,21.271059,,0.11,3.0608814,806.8396968841553,16.755884,17.177208,20.586412,303,1.0365256
303,-1.0,16.778975,314.77297999999996,12.885153,16.578272,0.9999953000000001,14.808916,16.778975,-0.993,6080,,16.675037,1.1609798999999998,18.38668298236864,13.292385999999999,15.534273,,21.25564,,0.11,3.0414786,814.1521351337433,15.967307,17.159575,20.558670000000003,304,1.0354375
304,-1.0,16.778975,316.13535,12.881867999999999,16.578072,0.9999953000000001,14.852093,16.778975,-0.993,6100,,16.516942999999998,1.8094766,18.23058106072481,13.296404,15.529095000000002,,21.285576000000002,,0.11,3.0210319,821.2127020359039,13.919896,17.177013,20.566226999999998,305,1.0365093
305,-1.0,16.778975,316.52975,12.878594999999999,16.578249,0.9999953000000001,14.892214000000001,16.778975,-0.993,6120,,16.632269,0.8368950000000001,18.35361405967241,13.312254999999999,15.538217000000001,,21.254715,,0.11,2.9994864,826.6564910411835,18.284983,17.14241,20.522493,306,1.034411
306,-1.0,16.778975,316.71188,12.875333,16.578053,0.9999953000000001,14.927292000000001,16.778975,-0.993,6140,,16.517134,0.61629957,18.234096684740482,13.297301999999998,15.517539999999999,,21.216969,,0.11,2.9779756,833.4271333217621,9.1562195,17.096301999999998,20.468443,307,1.0316348
307,-1.0,16.778975,316.92023,12.872081,16.578224,0.9999953000000001,14.963083,16.778975,-0.993,6160,,16.631638,0.63335985,18.34772517939581,13.310279000000001,15.524664999999999,,21.180141,,0.11,2.9560552,838.78418135643,17.681704,17.052132,20.416206,308,1.0289618
308,-1.0,16.778975,318.2449,12.868839,16.578301999999997,0.9999953000000001,15.007045999999999,16.778975,-0.993,6180,,16.602345,1.7424467000000001,18.31115348129525,13.323220000000001,15.528513,,21.206366,,0.11,2.9346259999999997,845.2146756649017,16.685219,17.068169,20.422388,309,1.0299188
309,-1.0,16.778975,318.36932,12.865608,16.578203,0.9999953000000001,15.040037,16.778975,-0.993,6200,,16.547682000000002,0.5393613,18.255553889193717,13.331132,15.531148000000002,,21.168121,,0.11,2.9132636,852.5857491493225,16.316334,17.019728,20.366589,310,1.0269978000000002
310,-1.0,16.778975,319.01636,12.862388000000001,16.57767,0.9999953000000001,15.08366,16.778975,-0.993,6220,,16.41187,1.0536288999999999,18.114318624396976,13.335446,15.528022,,21.149797,,0.11,2.8918195,858.928035736084,14.532110000000001,16.998945000000003,20.336128,311,1.025776
311,-1.0,16.778975,319.754,12.859178,16.577285999999997,0.9999953000000001,15.128192000000002,16.778975,-0.993,6240,,16.458694,1.1366486999999998,18.167550468295715,13.351532999999998,15.536420999999999,,21.1363,,0.11,2.8702153999999998,865.9606537818909,18.12371,16.983232,20.310589999999998,312,1.0248525
312,-1.0,16.778975,321.29065,12.855977000000001,16.577456,0.9999953000000001,15.1688595,16.778975,-0.993,6260,,16.630160999999998,1.929316,18.348222267515926,13.363004,15.538545000000001,,21.180937,,0.11,2.8488326,872.5792071819305,16.177723,17.010695000000002,20.329132,313,1.0264877000000001
313,-1.0,16.778975,322.5976,12.852787,16.577408,0.9999953000000001,15.212620000000001,16.778975,-0.993,6280,,16.562365,1.6987406999999999,18.277014791809002,13.372209,15.538856,,21.205920000000003,,0.11,2.827623,879.0152344703674,15.609732999999999,17.025454,20.334347,314,1.0273808
314,-1.0,16.778975,323.26813,12.849607,16.577116,0.9999953000000001,15.255935999999998,16.778975,-0.993,6300,,16.485502,1.0596125,18.199959786004964,13.390951999999999,15.550241,,21.189663,,0.11,2.8065546,885.9414160251617,19.099052,17.006395,20.305892999999998,315,1.026248
315,-1.0,16.778975,325.28012,12.846438000000001,16.577257,0.9999953000000001,15.282160999999999,16.778975,-0.993,6320,,16.621365,2.40321,18.33613851435517,13.396255499999999,15.545867999999999,,21.284956,,0.11,2.7887267999999996,893.2177948951721,14.142484,17.058474,20.352307999999997,316,1.0293674000000002
