,TimestepsSoFar,ReturnLastEpisode,DenMISELogFirst,URet,Bound,IWMin,DenMISELogLast,LQGmu1,ReturnMax,ReturnAbsMax,IWNorm1,IWLastEpisode,ReturnStepMax,IWMean,ReturnMean,IWMax,LQGmu01,SqrtESSClassic,MISE,ReturnMin,target_sum_log_mean,Iteration,IWNorm2,LQGsigma,TimeElapsed,IWFirstEpisode,DenMISEMeanLog
263,5280,8.540488,12.891743,9.37662651756171,11.724879,,11.347306,1.0,16.622583,16.622583,262.88382,1.1046023,0.9993386999999999,0.99577206,9.131129,1.1046065,0.748,15.42725,8.492434,,-138.67752,264,17.040226,0.11,1244.2668437957766,,14.652282999999999
264,5300,8.517607,12.887961,9.356981694893722,11.718216,,10.470517999999998,1.0,16.622583,16.622583,263.88428,1.1041663000000002,0.9993386999999999,0.9957896999999999,9.128814,1.1041706,0.748,15.459624,8.492539,,-138.11433,265,17.069256,0.11,1260.0915811061861,,14.636485
265,5320,8.49944,12.884195,9.33775074765265,11.71152,,14.762580999999999,1.0,16.622583,16.622583,264.88477,1.1037335,0.9993386999999999,0.9958074,9.126449000000001,1.1037389,0.748,15.491934,8.492571,,-137.53923,266,17.098238000000002,0.11,1272.413658618927,,14.636942999999999
266,5340,8.530205,12.880443,9.371280068959422,11.704991999999999,,15.57751,1.0,16.622583,16.622583,265.88525,1.1033063,0.9993386999999999,0.99582493,9.124215,1.1033095,0.748,15.524175,8.492728,,-136.96538,267,17.127174,0.11,1288.2167775630949,,14.64045
267,5360,8.534127,12.876704,9.373475584662245,11.698521000000001,,13.102422,1.0,16.622583,16.622583,266.88574,1.1028835,0.9993386999999999,0.99584234,9.122012,1.1028845,0.748,15.55635,8.4929,,-136.40508,268,17.156064999999998,0.11,1303.2010951042175,,14.634692999999999
268,5380,8.492767,12.87298,9.3278385826756,11.691919,,12.696918499999999,1.0,16.622583,16.622583,267.88617,1.1024617,0.9993386999999999,0.9958594000000001,9.119674,1.1024628,0.748,15.588454999999998,8.492901,,-135.85041999999999,269,17.184908,0.11,1316.57834815979,,14.627474
269,5400,8.497487,12.869269000000001,9.336616385764351,11.685377,,9.217176,1.0,16.622583,16.622583,268.8867,1.1020434,0.9993386999999999,0.9958766,9.11737,1.1020454,0.748,15.620498999999999,8.492922,,-135.31277,270,17.213707,0.11,1330.3761978149416,,14.607419
270,5420,8.477874,12.865573,9.311535372580854,11.678795,,14.642195999999998,1.0,16.622583,16.622583,269.88715,1.1016283000000002,0.9993386999999999,0.99589354,9.115008999999999,1.1016298999999998,0.748,15.652476,8.492861999999999,,-134.75908,271,17.242456,0.11,1343.275774717331,,14.607532
271,5440,8.502182000000001,12.861889999999999,9.339100396169984,11.672352,,14.047158999999999,1.0,16.622583,16.622583,270.88763,1.1012144,0.9993386999999999,0.9959104,9.112757,1.1012187,0.748,15.684388,8.4929,,-134.21164,272,17.271164000000002,0.11,1357.1914134025576,,14.605456
272,5460,8.505703,12.85822,9.342787443005708,11.665962,,19.878525,1.0,16.622583,16.622583,271.88802999999996,1.100806,0.9993386999999999,0.99592686,9.110533,1.1008102,0.748,15.716231,8.492953,,-133.64687,273,17.299823999999997,0.11,1373.3687014579773,,14.624754999999999
273,5480,8.471399,12.854564,9.303469551803435,11.659473,,11.973592,1.0,16.622583,16.622583,272.8885,1.1004018999999998,0.9993386999999999,0.99594337,9.108201,1.1004056,0.748,15.748014000000001,8.492868,,-133.11505,274,17.328438000000002,0.11,1390.164709329605,,14.615064000000002
274,5500,8.508554,12.850921000000001,9.343154070549158,11.653172999999999,,5.260152,1.0,16.622583,16.622583,273.88898,1.1000011,0.9993386999999999,0.99595994,9.10602,1.1000041999999999,0.748,15.779735,8.492933,,-132.61153000000002,275,17.357008,0.11,1409.5386707782745,,14.581029999999998
275,5520,8.536783,12.847291,9.376802258470349,11.647022,,18.342793,1.0,16.622583,16.622583,274.88943,1.0996015,0.9993386999999999,0.9959761999999999,9.103958,1.0996057,0.748,15.81139,8.493109,,-132.06423999999998,276,17.385532,0.11,1428.0819041728973,,14.594646
276,5540,8.497995,12.843674,9.333399806967877,11.640755,,18.833952,1.0,16.622583,16.622583,275.88982999999996,1.0992051,0.9993386999999999,0.9959921999999999,9.10177,1.0992104,0.748,15.842978500000001,8.49313,,-131.51913000000002,277,17.414013,0.11,1441.015625,,14.609936
277,5560,8.460232000000001,12.840071,9.293844297913246,11.634374000000001,,15.382057999999999,1.0,16.622583,16.622583,276.89032000000003,1.0988163,0.9993386999999999,0.99600834,9.099461999999999,1.0988183999999999,0.748,15.874509,8.493001,,-130.99039,278,17.44245,0.11,1458.2239725589752,,14.612698000000002
278,5580,8.530619999999999,12.83648,9.366261513148082,11.628308,,15.4109535,1.0,16.622583,16.622583,277.89072000000004,1.0984234,0.9993386999999999,0.9960241,9.097424,1.0984296999999998,0.748,15.905973000000001,8.49315,,-130.4653,279,17.47084,0.11,1473.833003282547,,14.615542999999999
279,5600,8.593916,12.832902,9.442153378976837,11.622269000000001,,10.968484,1.0,16.622583,16.622583,278.88272,1.0895854,0.9993386999999999,0.9960097,9.095625,1.0980432,0.748,15.937375,8.493286999999999,,-129.95988,280,17.498661,0.11,1487.9565970897675,,14.602504000000001
280,5620,8.536673,12.829336999999999,9.376290709209961,11.616301,,19.27391,1.0,16.622583,16.622583,279.88315,1.097659,0.9993386999999999,0.99602544,9.093636,1.097661,0.748,15.968715,8.49346,,-129.42847,281,17.526968,0.11,1500.0689747333527,,14.619113
281,5640,8.538280499999999,12.825785,9.378553341449754,11.610371,,20.735973,1.0,16.622583,16.622583,280.88364,1.0972758999999999,0.9993386999999999,0.99604124,9.091666,1.0972801,0.748,15.999998000000001,8.493635000000001,,-128.89565,282,17.555229999999998,0.11,1516.2517144680025,,14.640788
282,5660,8.552472,12.822245,9.394754644446461,11.60453,,17.948007999999998,1.0,16.622583,16.622583,281.88406000000003,1.0968930000000001,0.9993386999999999,0.99605674,9.089761,1.0969034,0.748,16.031216,8.493865,,-128.37643,283,17.583448,0.11,1530.5081033706665,,14.652460999999999
283,5680,8.504866999999999,12.818717,9.340032271473927,11.598541,,21.08695,1.0,16.622583,16.622583,282.88452,1.0965247999999999,0.9993386999999999,0.99607223,9.087702,1.096529,0.748,16.062376,8.493910000000001,,-127.84983000000001,284,17.611624,0.11,1546.442244052887,,14.675104000000001
284,5700,8.579214,12.815203,9.419495149115706,11.592868,,13.77201,1.0,16.622583,16.622583,283.88486,1.0959802,0.9993386999999999,0.9960872,9.0859165,1.0961578,0.748,16.093477,8.494237,,-127.35258,285,17.639746,0.11,1562.8786079883575,,14.671920000000002
285,5720,8.560396,12.8117,9.404040918945894,11.587158,,20.99105,1.0,16.622583,16.622583,284.88525,1.0957785,0.9993386999999999,0.9961023000000001,9.08408,1.0957899,0.748,16.124514,8.494491,,-126.83358999999999,286,17.667835,0.11,1576.6699151992798,,14.694001
286,5740,8.496525,12.808209,9.330428340501207,11.581237,,13.269844,1.0,16.622583,16.622583,285.88568,1.09542,0.9993386999999999,0.99611735,9.082033000000001,1.0954242,0.748,16.155493,8.4945,,-126.34511,287,17.69588,0.11,1591.8328711986542,,14.689024
287,5760,8.5394535,12.804731,9.380115619452717,11.575516,,15.725280999999999,1.0,16.622583,16.622583,286.88614,1.0950606999999999,0.9993386999999999,0.99613243,9.08015,1.0950618,0.748,16.186410000000002,8.494675,,-125.85148000000001,288,17.723888,0.11,1608.1375946998596,,14.692607999999998
288,5780,8.556854,12.801264999999999,9.398095135914168,11.569889,,16.667028,1.0,16.622583,16.622583,287.88657,1.0946943,0.9993386999999999,0.9961473,9.078338,1.0947015,0.748,16.217274,8.494911,,-125.358025,289,17.751848000000003,0.11,1624.895828485489,,14.699426999999998
289,5800,8.511111,12.797811,9.35157946240939,11.564122,,14.991783999999999,1.0,16.622583,16.622583,288.88702,1.0943361999999999,0.9993386999999999,0.9961621999999999,9.076383,1.0943435,0.748,16.248075,8.494974000000001,,-124.873764,290,17.779768,0.11,1639.7064905166626,,14.700419
290,5820,8.542000999999999,12.794367999999999,9.383856576413072,11.558506,,20.320745000000002,1.0,16.622583,16.622583,289.88745,1.0939846000000002,0.9993386999999999,0.9961768,9.074546,1.0939888,0.748,16.27882,8.495154,,-124.37449,291,17.807646,0.11,1656.0107493400574,,14.719722
291,5840,8.559567,12.790937,9.399170087085851,11.552984,,17.927174,1.0,16.622583,16.622583,290.88788,1.093632,0.9993386999999999,0.9961914000000001,9.072782499999999,1.0936371999999999,0.748,16.309504999999998,8.495397,,-123.88685600000001,292,17.835482,0.11,1670.2381479740145,,14.730691
292,5860,8.536178,12.7875185,9.371956358508319,11.547407000000002,,12.558542999999998,1.0,16.622583,16.622583,291.8883,1.0932837,0.9993386999999999,0.9962058000000001,9.0709505,1.0932878000000001,0.748,16.340134,8.49555,,-123.42086,293,17.863276000000003,0.11,1687.2874636650085,,14.723263000000001
293,5880,8.526292999999999,12.784112,9.36418682226864,11.541824,,17.384085,1.0,16.622583,16.622583,292.8887,1.0929354,0.9993386999999999,0.99622005,9.069098,1.0929418,0.748,16.370703,8.495666499999999,,-122.941635,294,17.891026999999998,0.11,1701.6856043338776,,14.732301000000001
294,5900,8.518608,12.780716,9.355792818507325,11.536245,,18.286085,1.0,16.622583,16.622583,293.88916,1.0925915000000002,0.9993386999999999,0.9962344000000001,9.067232,1.0925968000000001,0.748,16.401218,8.495754,,-122.46258999999999,295,17.91874,0.11,1716.5723142623901,,14.744334
295,5920,8.555747,12.777332000000001,9.395105139511694,11.530832,,12.952867999999999,1.0,16.622583,16.622583,294.8896,1.0922488000000001,0.9993386999999999,0.9962485999999999,9.065503999999999,1.0922551,0.748,16.431677,8.495977,,-122.004814,296,17.94641,0.11,1733.4240114688873,,14.738270000000002
296,5940,8.591508000000001,12.773959,9.434310521045118,11.525485,,7.9376690000000005,1.0,16.622583,16.622583,295.88666,1.0885904,0.9993386999999999,0.99625134,9.063908999999999,1.0919166,0.748,16.462076,8.496235,,-121.56701000000001,297,17.973835,0.11,1746.8228271007538,,14.715359
297,5960,8.550889,12.770598,9.394501441702905,11.520113,,10.355704,1.0,16.622583,16.622583,296.8871,1.0915698999999999,0.9993386999999999,0.9962654000000001,9.062186,1.0915792,0.748,16.492422,8.496436,,-121.124016,298,18.001425,0.11,1761.3373656272888,,14.700716
298,5980,8.523126,12.767248,9.359496861984756,11.514669999999999,,15.107923499999998,1.0,16.622583,16.622583,297.88745,1.0912399,0.9993386999999999,0.9962791,9.060383999999999,1.0912452,0.748,16.522709,8.496536,,-120.6681,299,18.028973,0.11,1778.5940845012665,,14.702064000000002
299,6000,8.479663,12.763909,9.314372901993368,11.5091,,12.651021,1.0,16.622583,16.622583,298.88788,1.0909058999999999,0.9993386999999999,0.99629295,9.058448,1.0909132,0.748,16.552942,8.496478,,-120.22341000000002,300,18.05648,0.11,1795.011959552765,,14.695215
300,6020,8.539137,12.760581,9.379452865477457,11.503772999999999,,20.665487,1.0,16.622583,16.622583,299.88828,1.0905761999999999,0.9993386999999999,0.99630654,9.056724,1.0905844999999998,0.748,16.583122,8.496634,,-119.75506000000001,301,18.083945999999997,0.11,1812.0899910926817,,14.715035999999998
301,6040,8.546939,12.757264,9.390061435995255,11.498505,,18.45263,1.0,16.622583,16.622583,300.88873,1.0902538,0.9993386999999999,0.9963203000000002,9.055036,1.0902569,0.748,16.613247,8.496819,,-119.29713400000001,302,18.111373999999998,0.11,1826.7614076137545,,14.7274
302,6060,8.520042,12.753959,9.357171367128053,11.493166,,16.481506,1.0,16.622583,16.622583,301.8891,1.0899273999999999,0.9993386999999999,0.99633366,9.053269,1.0899326,0.748,16.643314,8.496902,,-118.84873999999999,303,18.138762,0.11,1838.4755589962008,,14.733176
303,6080,8.541975,12.750664,9.380818062727544,11.487936999999999,,19.447052,1.0,16.622583,16.622583,302.88953,1.0896052,0.9993386999999999,0.9963470999999999,9.051587,1.0896103000000001,0.748,16.67333,8.497067,,-118.39353,304,18.16611,0.11,1858.4045238494875,,14.74867
304,6100,8.511346000000001,12.747378999999999,9.344158253211004,11.482624000000001,,16.1731,1.0,16.622583,16.622583,303.8899,1.0892873,0.9993386999999999,0.9963603000000001,9.049816,1.0892903999999999,0.748,16.70329,8.497119999999999,,-117.95205,305,18.193414999999998,0.11,1875.0286271572115,,14.753329999999998
305,6120,8.527560000000001,12.744106,9.364391056221095,11.477397999999999,,17.341967,1.0,16.622583,16.622583,304.89032000000003,1.0889673,0.9993386999999999,0.9963735999999999,9.048109,1.0889726,0.748,16.7332,8.49723,,-117.50963,306,18.220682,0.11,1892.9706618785856,,14.761776000000001
306,6140,8.522519,12.740844000000001,9.359596784633483,11.472183,,19.330397,1.0,16.622583,16.622583,305.8907,1.0886517,0.9993386999999999,0.9963866,9.046397,1.0886569,0.748,16.763054,8.497322,,-117.06362,307,18.24791,0.11,1911.90408205986,,14.776646
307,6160,8.51565,12.737592,9.354516695655487,11.46697,,17.742943,1.0,16.622583,16.622583,306.8911,1.0883341,0.9993386999999999,0.9963996999999999,9.044674,1.0883445,0.748,16.792854000000002,8.497389,,-116.625656,308,18.2751,0.11,1932.0091071128845,,14.7862625
308,6180,8.590841000000001,12.73435,9.434891306204367,11.461722,,-2.4673045,1.0,16.622583,16.622583,307.87964,1.0762120000000002,0.9993386999999999,0.99637425,9.043205,1.0880331,0.748,16.822596,8.497391,,-116.25598000000001,309,18.301554,0.11,1948.559415102005,,14.730414999999999
309,6200,8.512692999999999,12.731119,9.349372995524039,11.456555,,16.485382,1.0,16.622583,16.622583,308.88007000000005,1.0877218000000002,0.9993386999999999,0.9963873,9.041493,1.087724,0.748,16.852293,8.497448,,-115.82751999999999,310,18.328667000000003,0.11,1965.1716701984408,,14.736064
310,6220,8.534336,12.727899,9.376383436088837,11.451492,,19.732468,1.0,16.622583,16.622583,309.8805,1.0874127,0.9993386999999999,0.9964003,9.039864,1.0874169,0.748,16.881937,8.497581,,-115.39135,311,18.355743,0.11,1981.9321587085724,,14.752116000000001
311,6240,8.560709,12.724689,9.401522340880184,11.446545,,17.394474,1.0,16.622583,16.622583,310.88095,1.0870997,0.9993386999999999,0.9964133,9.038327,1.0871131,0.748,16.911531,8.497803,,-114.96548999999999,312,18.38278,0.11,1999.40421295166,,14.760573
312,6260,8.534425,12.721488,9.37400953115975,11.441533999999999,,16.423923000000002,1.0,16.622583,16.622583,311.88135,1.0868073,0.9993386999999999,0.99642605,9.036717,1.0868105,0.748,16.94107,8.497933,,-114.545456,313,18.409779,0.11,2012.9748032093048,,14.765876
313,6280,8.530339,12.718299,9.367827860015957,11.436536,,11.300786,1.0,16.622583,16.622583,312.88174,1.0865078000000001,0.9993386999999999,0.9964386999999999,9.035105,1.08651,0.748,16.970554,8.498049,,-114.14441000000001,314,18.436743,0.11,2030.1199250221246,,14.754829999999998
314,6300,8.512724,12.715117999999999,9.351904683282877,11.431500999999999,,14.717879,1.0,16.622583,16.622583,313.8822,1.0862083,0.9993386999999999,0.99645144,9.033446000000001,1.0862116000000002,0.748,16.999994,8.498103,,-113.735054,315,18.463665,0.11,2045.811436653137,,14.7547
315,6320,8.490628,12.711949,9.326815118275439,11.4264145,,18.547592,1.0,16.622583,16.622583,314.88263,1.085908,0.9993386999999999,0.9964639999999999,9.031728999999999,1.0859153,0.748,17.029383,8.498078999999999,,-113.316185,316,18.49055,0.11,2065.332452774048,,14.766691
316,6340,8.53099,12.708789999999999,9.373184160757523,11.421495,,17.085186,1.0,16.622583,16.622583,315.883,1.0856139999999999,0.9993386999999999,0.99647635,9.0301485,1.0856212,0.748,17.058716,8.498196,,-112.904564,317,18.517397,0.11,2084.592943668365,,14.773995000000001
317,6360,8.520673,12.705639999999999,9.358668073044091,11.416564,,18.431414,1.0,16.622583,16.622583,316.88342,1.0853262,0.9993386999999999,0.99648875,9.028546,1.0853293,0.748,17.088003,8.498274,,-112.4913,318,18.544204999999998,0.11,2100.6786019802094,,14.785483
318,6380,8.544963000000001,12.7025,9.384464457266617,11.411742,,17.817698,1.0,16.622583,16.622583,317.88385,1.0850322000000001,0.9993386999999999,0.9965011,9.027031,1.0850383999999997,0.748,17.117237,8.498436,,-112.08256000000002,319,18.570978,0.11,2119.4979252815247,,14.794977
319,6400,8.515165,12.69937,9.353633673870307,11.406842,,10.509388000000001,1.0,16.622583,16.622583,318.88422,1.0847447000000001,0.9993386999999999,0.9965132,9.025432,1.0847508999999997,0.748,17.146421,8.498495,,-111.699196,320,18.597711999999998,0.11,2136.4396691322327,,14.781573000000002
320,6420,8.4769535,12.69625,9.311252254186334,11.401838,,15.264137,1.0,16.622583,16.622583,319.88464,1.0844601,0.9993386999999999,0.99652535,9.023723,1.0844643,0.748,17.17556,8.4984255,,-111.30341999999999,321,18.624409,0.11,2155.2916071414948,,14.783066
321,6440,8.440903,12.69314,9.270321565442003,11.396741,,15.058497000000001,1.0,16.622583,16.622583,320.885,1.0841748,0.9993386999999999,0.99653727,9.021913,1.08418,0.748,17.204643,8.498236,,-110.91073600000001,322,18.65107,0.11,2175.3386089801793,,14.78391
322,6460,8.529174000000001,12.69004,9.369380634893774,11.391963,,9.184002,1.0,16.622583,16.622583,321.8854,1.0838895,0.9993386999999999,0.99654925,9.020387,1.0838976999999999,0.748,17.233683,8.498342,,-110.53867,323,18.67769,0.11,2192.5630786418915,,14.766562
323,6480,8.520186,12.686948,9.359258644889794,11.38718,,4.304409,1.0,16.622583,16.622583,322.8858,1.0836146,0.9993386999999999,0.9965610999999999,9.018844,1.0836166,0.748,17.26267,8.498418,,-110.18398,324,18.704279,0.11,2210.059599161148,,14.734260999999998
324,6500,8.556446000000001,12.683866499999999,9.39834541999076,11.382541,,19.297234,1.0,16.622583,16.622583,323.88617,1.0833324,0.9993386999999999,0.99657285,9.017421,1.0833386,0.748,17.291610000000002,8.498613,,-109.78533999999999,325,18.730826999999998,0.11,2230.406984329224,,14.748289999999999
325,6520,8.515225,12.680794,9.351163029887392,11.377789,,16.680613,1.0,16.622583,16.622583,324.8866,1.0830598,0.9993386999999999,0.99658465,9.015880000000001,1.0830618,0.748,17.320503,8.498672000000001,,-109.39715600000001,326,18.757341,0.11,2248.7095403671265,,14.754206
326,6540,8.52337,12.6777315,9.365518960854708,11.373085000000001,,15.744259,1.0,16.622583,16.622583,325.88696,1.0827808,0.9993386999999999,0.9965961999999999,9.014374,1.0827861,0.748,17.349346,8.4987545,,-109.01421,327,18.783817000000003,0.11,2264.264281749725,,14.757221
327,6560,8.535511999999999,12.674678,9.373637608010894,11.368447,,16.348936,1.0,16.622583,16.622583,326.88736,1.0825124,0.9993386999999999,0.9966078000000002,9.012914,1.0825135000000001,0.748,17.378142999999998,8.49888,,-108.63176999999999,328,18.810259,0.11,2283.42701792717,,14.762064
328,6580,8.541541,12.671634,9.381937565731905,11.36385,,22.18207,1.0,16.622583,16.622583,327.8877,1.0822378000000001,0.9993386999999999,0.9966190999999999,9.011481,1.082242,0.748,17.406889000000003,8.499022,,-108.23391000000001,329,18.836662,0.11,2298.107419252396,,14.784607000000001
329,6600,8.522140499999999,12.668599,9.362675045697172,11.359214,,11.511291499999999,1.0,16.622583,16.622583,328.88812,1.0819695,0.9993386999999999,0.99663067,9.009998,1.0819716000000001,0.748,17.435589999999998,8.499102,,-107.87081,330,18.863032999999998,0.11,2315.9659504890437,,14.774679
330,6620,8.5399,12.665573,9.37960033725951,11.354657000000001,,12.784396000000001,1.0,16.622583,16.622583,329.8885,1.0817003,0.9993386999999999,0.99664193,9.008578,1.0817044,0.748,17.464243,8.499236999999999,,-107.50606499999999,331,18.889366,0.11,2333.984502315521,,14.768654999999999
331,6640,8.536078,12.662557000000001,9.375482890414963,11.350109,,16.598264999999998,1.0,16.622583,16.622583,330.88885,1.0814371999999999,0.9993386999999999,0.9966531999999999,9.007155000000001,1.0814383,0.748,17.49285,8.499359,,-107.13201000000001,332,18.915663000000002,0.11,2352.9537208080287,,14.774156
332,6660,8.514004,12.659549,9.354157574622276,11.345513,,15.51379,1.0,16.622583,16.622583,331.88922,1.081166,0.9993386999999999,0.99666435,9.005674,1.0811743,0.748,17.521411999999998,8.499410000000001,,-106.76348,333,18.941923000000003,0.11,2369.7458691596985,,14.776364000000001
333,6680,8.535764,12.65655,9.37462838933795,11.341008,,16.366083,1.0,16.622583,16.622583,332.8896,1.0809094,0.9993386999999999,0.99667543,9.004268,1.0809114,0.748,17.549925,8.499528999999999,,-106.39459,334,18.96815,0.11,2387.7000398635864,,14.781116
334,6700,8.5357065,12.653561,9.372439384714594,11.336527,,16.98883,1.0,16.622583,16.622583,333.88995,1.0806434,0.9993386999999999,0.9966864,9.002869,1.0806496,0.748,17.578392,8.499649,,-106.02605,335,18.994339,0.11,2401.89107298851,,14.787695000000001
335,6720,8.535092,12.65058,9.37489895110835,11.332063,,14.899379999999999,1.0,16.622583,16.622583,334.89032000000003,1.0803838,0.9993386999999999,0.99669737,9.001476,1.0803909,0.748,17.606813,8.499764,,-105.665924,336,19.020495999999998,0.11,2421.209491968155,,14.788017000000002
336,6740,8.557327,12.647609,9.39591240964759,11.327694000000001,,11.889674000000001,1.0,16.622583,16.622583,335.89062,1.0801251,0.9993386999999999,0.9967081,9.000158,1.0801333999999998,0.748,17.635185,8.499952,,-105.31686,337,19.046618,0.11,2439.4056978225713,,14.779407
337,6760,8.560260000000001,12.644646,9.404068049993393,11.323353,,17.879168,1.0,16.622583,16.622583,336.89099999999996,1.0798646,0.9993386999999999,0.9967189000000001,8.9988575,1.0798769,0.748,17.663515,8.500147,,-104.952156,338,19.072704,0.11,2454.0166835784908,,14.788566000000001
338,6780,8.539695,12.641691,9.378391216417803,11.318967,,19.267301999999997,1.0,16.622583,16.622583,337.89136,1.0796153999999998,0.9993386999999999,0.9967296999999998,8.997502,1.0796226,0.748,17.691803,8.500275,,-104.5855,339,19.098753,0.11,2472.271165847779,,14.801768
339,6800,8.487836999999999,12.638746000000001,9.323547876667757,11.314438,,21.979763000000002,1.0,16.622583,16.622583,338.8917,1.0793641999999999,0.9993386999999999,0.9967403,8.996003,1.0793704,0.748,17.720041000000002,8.500237,,-104.21302,340,19.12477,0.11,2490.2074899673457,,14.822868
340,6820,8.5498705,12.635809,9.38901026798273,11.310127,,21.555708,1.0,16.622583,16.622583,339.89203,1.079113,0.9993386999999999,0.99675083,8.994695,1.0791191999999998,0.748,17.748236,8.500397,,-103.84397,341,19.150751,0.11,2512.792746067047,,14.842604999999999
341,6840,8.542334,12.632881,9.380693896869722,11.305813,,16.852634,1.0,16.622583,16.622583,340.89243,1.0788661,0.9993386999999999,0.9967615,8.993373,1.0788692,0.748,17.776386,8.500532000000002,,-103.49084,342,19.1767,0.11,2531.1859757900243,,14.848473
342,6860,8.4945135,12.629961,9.329704539931369,11.301366999999999,,10.923999,1.0,16.622583,16.622583,341.89276,1.0786171,0.9993386999999999,0.9967719,8.991919000000001,1.0786213,0.748,17.804491,8.500515,,-103.15704000000001,343,19.202614,0.11,2548.541130065918,,14.837019
343,6880,8.501333,12.627049000000001,9.337315536723587,11.296966000000001,,20.58334,1.0,16.622583,16.622583,342.89313,1.0783703000000002,0.9993386999999999,0.99678236,8.990491,1.0783755,0.748,17.832552,8.500521,,-102.79711,344,19.228495000000002,0.11,2562.541608333588,,14.853716
344,6900,8.499905,12.624147,9.338154090258122,11.292580000000001,,14.47406,1.0,16.622583,16.622583,343.89342999999997,1.0781256000000001,0.9993386999999999,0.99679255,8.98907,1.0781296,0.748,17.860567,8.500521,,-102.45698,345,19.25434,0.11,2582.810544013977,,14.852606
345,6920,8.485396000000001,12.621253,9.31864975571845,11.288169,,17.569263,1.0,16.622583,16.622583,344.89374,1.0778788000000001,0.9993386999999999,0.9968027,8.987614,1.077887,0.748,17.888536,8.500475999999999,,-102.10987,346,19.280153,0.11,2600.0696065425877,,14.860448000000002
346,6940,8.503556,12.618366,9.33988028766828,11.283833999999999,,12.429416,1.0,16.622583,16.622583,345.8941,1.0776373,0.9993386999999999,0.996813,8.986219,1.0776445,0.748,17.916468,8.500487,,-101.77956400000001,347,19.305931,0.11,2617.576362133026,,14.853431
347,6960,8.533789,12.615489,9.372860356532655,11.279615,,16.153095,1.0,16.622583,16.622583,346.89444,1.077402,0.9993386999999999,0.99682313,8.984919999999999,1.077405,0.748,17.944353,8.500592999999999,,-101.44046,348,19.331676,0.11,2634.43354678154,,14.857157
348,6980,8.543362,12.612619,9.381542656756103,11.275442,,15.421601999999998,1.0,16.622583,16.622583,347.89474,1.0771616000000002,0.9993386999999999,0.9968331,8.983654,1.0771656,0.748,17.972195000000003,8.500726,,-101.10541500000001,349,19.357388,0.11,2651.708642721176,,14.858765
349,7000,8.566744,12.609758,9.409928194856896,11.271362,,13.416704000000001,1.0,16.622583,16.622583,348.89508,1.0768944999999999,0.9993386999999999,0.9968431000000001,8.982462,1.0769284,0.748,17.999996,8.500931,,-100.77799,350,19.383064,0.11,2669.2810006141667,,14.854636
350,7020,8.55979,12.606905000000001,9.400995911761996,11.267278999999998,,14.487746,1.0,16.622583,16.622583,349.8954,1.0766788999999999,0.9993386999999999,0.99685293,8.981258,1.0766921999999999,0.748,18.027752,8.501113,,-100.44939000000001,351,19.408708999999998,0.11,2686.0549626350407,,14.853581
351,7040,8.538617,12.60406,9.378686527305991,11.26315,,15.112620999999999,1.0,16.622583,16.622583,350.89572000000004,1.076451,0.9993386999999999,0.9968628,8.980000500000001,1.0764581,0.748,18.055466,8.50123,,-100.12087,352,19.43432,0.11,2701.0477941036224,,14.854306
352,7060,8.519003,12.601223,9.357704627311733,11.258980000000001,,19.450160999999998,1.0,16.622583,16.622583,351.89606000000003,1.0762167999999999,0.9993386999999999,0.99687266,8.978695,1.076225,0.748,18.083138,8.5012865,,-99.78194,353,19.4599,0.11,2717.113322973252,,14.867317000000002
353,7080,8.464813000000001,12.598394,9.295289643983788,11.254663,,15.395677,1.0,16.622583,16.622583,352.8964,1.0759901,0.9993386999999999,0.99688244,8.977243,1.0759931999999999,0.748,18.110767000000003,8.501177,,-99.45636999999999,354,19.485447,0.11,2736.7887110710144,,14.868801000000001
354,7100,8.541898,12.595573,9.382276483188262,11.250601,,17.324139000000002,1.0,16.622583,16.622583,353.8967,1.0757571000000001,0.9993386999999999,0.9968921000000001,8.976017,1.0757633,0.748,18.138354999999997,8.501303,,-99.1272,355,19.510958,0.11,2751.147547721863,,14.875709
355,7120,8.520230999999999,12.592761,9.356805545537119,11.246492,,14.260864000000002,1.0,16.622583,16.622583,354.897,1.0755295,0.9993386999999999,0.9969017,8.974737,1.0755335,0.748,18.165895000000003,8.501362,,-98.808495,356,19.536444,0.11,2769.084350585937,,14.873973000000001
356,7140,8.508801,12.589955,9.346322675514157,11.242367,,18.231314,1.0,16.622583,16.622583,355.8973,1.0752997,0.9993386999999999,0.9969111999999999,8.973432,1.0753069,0.748,18.193403,8.501387,,-98.48046,357,19.561888,0.11,2788.196856737137,,14.883367000000002
357,7160,8.501528,12.587158,9.342940336993186,11.238237,,9.612891000000001,1.0,16.622583,16.622583,356.89763999999997,1.0750772,0.9993386999999999,0.99692076,8.972114,1.0750803,0.748,18.220863,8.501389,,-98.178314,358,19.587307,0.11,2803.672071456909,,14.868635999999999
358,7180,8.504155,12.584369,9.339817131571793,11.234136999999999,,15.239729,1.0,16.622583,16.622583,357.89795,1.0748537,0.9993386999999999,0.99693024,8.970811,1.0748558000000001,0.748,18.248282999999997,8.5014,,-97.86218000000001,359,19.612692000000003,0.11,2820.199502468109,,14.869663000000001
359,7200,8.520166,12.581588,9.35679549859671,11.230101,,17.789373,1.0,16.622583,16.622583,358.89832,1.0746272,0.9993386999999999,0.9969398000000002,8.969559,1.0746323,0.748,18.275665,8.501458,,-97.54073000000001,360,19.638044,0.11,2838.0084273815155,,14.877764
