,ReturnMax,MISE,ReturnAbsMax,IWMean,Bound,Iteration,ReturnStepMax,LQGmu01,ReturnLastEpisode,SqrtESSClassic,IWMin,DenMISELogLast,IWMax,target_sum_log_mean,DenMISELogFirst,TimeElapsed,IWNorm1,IWFirstEpisode,ReturnMean,IWLastEpisode,IWNorm2,LQGmu1,LQGsigma,URet,ReturnMin,DenMISEMeanLog,TimestepsSoFar
38,17.212818,3.1973429,17.212818,0.18841745,34.988693,39,0.9999995999999999,-0.288,17.017681,1.0828618,,14.103025,6.780521,-261.17447000000004,14.943620999999998,76.48095226287842,7.3482804,,15.739621,0.005429309300000001,6.785982000000001,-0.995,0.11,18.790582480742106,,12.857486,780
39,17.212818,11.45405,17.212818,0.67767227,35.412715999999996,40,0.9999995999999999,-0.277,16.859382999999998,1.4368762,,14.920364999999999,17.00836,-251.25742000000002,14.918303,78.275714635849,27.106892,,15.767614000000002,17.00836,18.865154,-0.993,0.11,18.595717228295232,,12.888743,800
40,17.212818,11.324488,17.212818,0.67122126,39.518494,41,0.9999995999999999,-0.296,16.83362,1.2210268,,16.3481,22.221916,-249.98947,14.89361,80.34981060028076,27.520071,,15.793614000000002,1.8214835999999999,22.538465,-0.996,0.11,18.581238072082936,,12.963379,820
41,17.212818,17.309479,17.212818,1.0324761,40.275203999999995,42,0.9999995999999999,-0.301,16.681599,1.4990006999999999,,14.119689000000001,24.328894000000002,-244.92049,14.869513000000001,82.3545994758606,43.363995,,15.814754999999998,24.328894000000002,28.928602,-0.996,0.11,18.40816449102953,,12.980678,840
42,17.212818,13.530594,17.212818,0.8062493000000001,29.812853000000004,43,0.9999995999999999,-0.289,16.670185,2.1143034,,1.7063754,9.583503,-235.97606000000002,14.845982999999999,84.03928303718567,34.66872,,15.83465,7.753792,16.39723,-0.995,0.11,18.399580412361654,,12.715358,860
43,17.212818,15.814737,17.212818,0.9442438,34.467728,44,0.9999995999999999,-0.312,16.743956,1.8455827,,10.7906065,15.934415,-236.04793999999998,14.822992000000001,85.4823772907257,41.546726,,15.855316,12.588078,22.51144,-0.997,0.11,18.471680524263245,,12.666007,880
44,17.212818,21.520035,17.212818,1.2612933000000002,33.119846,45,0.9999995999999999,-0.193,16.786379999999998,2.9677756,,9.215077,8.634103,-202.81322,14.80052,87.2478094100952,56.758198,,15.876006,1.3309628e-10,19.124828,-0.961,0.11,18.51962558099148,,12.585905,900
45,17.212818,21.932484,17.212818,1.2866931000000001,32.636322,46,0.9999995999999999,-0.202,17.149096,3.216195,,10.027602,8.306954,-199.84396,14.778541,89.50747060775757,59.18788000000001,,15.903683,2.4439666,18.403076000000002,-0.967,0.11,18.924238502651104,,12.534427,920
46,17.212818,21.335793,17.212818,1.2507626,31.409912,47,0.9999995999999999,-0.2,17.134903,3.4172356,,14.304936999999999,7.1889606,-194.97236999999998,14.757033999999999,91.90189981460571,58.78584,,15.929878,5.274016400000001,17.202747,-0.966,0.11,18.914800583936163,,12.576869,940
47,17.212818,18.293785,17.212818,1.0764443000000001,28.359756,48,0.9999995999999999,-0.234,17.004948000000002,3.4200019999999998,,13.668764999999999,6.381621400000001,-197.70781000000002,14.735980999999999,94.50145316123962,51.669327,,15.952275,5.26087,15.107982000000002,-0.983,0.11,18.768801557814328,,12.603767,960
48,17.212818,15.384932999999998,17.212818,0.91722924,29.275343,49,0.9999995999999999,-0.295,17.100906,2.4783744999999997,,13.826488500000002,8.547269,-207.47533,14.715361999999999,96.63988614082336,44.944233000000004,,15.975717999999999,0.03625414,18.134562,-0.995,0.11,18.87308304157793,,12.629545,980
49,17.212818,10.242306,17.212818,0.6109766999999999,27.995186,50,0.9999995999999999,-0.341,16.834667,1.9391580000000002,,8.718052,12.122692,-214.12742999999998,14.695159,98.7325267791748,30.548834000000003,,15.992895,1.7403142,15.753658999999999,-0.998,0.11,18.570854313573026,,12.548623,1000
50,17.212818,18.217268,17.212818,1.086339,31.087153999999998,51,0.9999995999999999,-0.305,16.731432,2.6748984,,14.684126000000001,9.415168,-201.26129,14.675357,101.36532163619995,55.403290000000005,,16.007378,8.426697,20.712297,-0.996,0.11,18.459890122029645,,12.582196000000001,1020
51,17.212818,18.489977,17.212818,1.1034754999999998,32.502106,52,0.9999995999999999,-0.328,16.753904000000002,2.456846,,17.848625,14.360853,-202.20001000000002,14.655938,103.18902540206908,57.380722,,16.021732,9.429103999999999,23.355442,-0.998,0.11,18.479678229106977,,12.6838875,1040
52,17.212818,19.705214,17.212818,1.1582621000000002,29.037828,53,0.9999995999999999,-0.228,16.845535,3.6887448,,12.951174,6.03815,-177.2762,14.63689,105.98441624641418,61.387893999999996,,16.037277,0.000117186544,16.641947000000002,-0.981,0.11,18.582251648032734,,12.689385000000001,1060
53,17.212818,9.924099,17.212818,0.5776607,35.4127,54,0.9999995999999999,-0.108,16.978153,1.3506286,,14.610933,21.052574,-167.06238000000002,14.618198000000001,108.19429326057434,31.193676,,16.0547,2.5101328e-19,23.095673,-0.797,0.11,18.739237951044586,,12.727214,1080
54,17.212818,21.773535,17.212818,1.2682006000000001,39.21989,55,0.9999995999999999,-0.092,17.162706,1.973228,,13.562515,20.360748,-166.03091,14.599848999999999,110.43025946617126,69.75104,,16.074846,20.274601,35.348698,-0.728,0.11,18.943606487825907,,12.733533999999999,1100
55,17.212818,2.0469632,17.212818,0.11925243599999999,21.785242,56,0.9999995999999999,-0.124,17.11243,1.7441052,,14.764735,3.5055814,-159.26973,14.581831,112.67958879470824,6.678136299999999,,16.093374,0.020804256,3.8289757000000004,-0.848,0.11,18.89164382804704,,12.771744,1120
56,17.212818,9.720155,17.212818,0.56669295,32.696373,57,0.9999995999999999,-0.062,17.166725,1.4983159,,14.499746,18.476614,-164.54693999999998,14.564131,114.19814825057985,32.3015,,16.112206,0.0075325104,21.558537,-0.552,0.11,18.947606538299087,,12.786722,1140
57,17.212818,16.984820000000003,17.212818,1.0691198,30.793736,58,0.9999995999999999,-0.012,17.189098,2.4930007,,11.789278999999999,11.887673,-165.83247,14.54674,116.3885612487793,62.00895,2.696593,16.130774,2.9325775e-23,24.873217,-0.123,0.11,18.970433198401203,,12.761163999999999,1160
58,17.212818,23.463686,17.212818,1.3950176,54.102688,59,0.9999995999999999,-0.016,16.90483,1.1235886999999998,,-2.90308,72.81788,-156.74688999999998,14.575089000000002,118.64360523223877,82.30604,0.00075189455,16.143892,72.81788,73.252815,-0.159,0.11,18.665592767876824,,12.495595,1180
59,17.212818,32.471123,17.212818,1.9443822,55.766982999999996,60,0.9999995999999999,-0.017,16.511103,1.4777575,,13.393954,59.89518,-153.24344,14.558295000000001,121.4158365726471,116.66293,0.00013436106000000003,16.150013,51.240395,78.94593,-0.164,0.11,18.259737600021523,,12.509979,1200
60,17.212818,34.951283000000004,17.212818,2.1034136,54.723780000000005,61,0.9999995999999999,-0.017,16.373281,1.7410866999999999,,7.28895,51.108067,-150.01251000000002,14.541768,123.6681272983551,128.30823,1.9943353e-05,16.153673,44.487190000000005,73.69433599999999,-0.17,0.11,18.11427873869586,,12.431067,1220
61,17.212818,36.121803,17.212818,2.1788688,53.706364,62,0.9999995999999999,-0.018,16.313098999999998,1.9577194,,8.559301,48.884254,-146.7987,14.525507999999999,126.54060745239258,135.08986000000002,1.255189e-06,16.156244,32.521553000000004,69.003685,-0.178,0.11,18.040004624335,,12.378524,1240
62,17.212818,29.221024,17.212818,1.7476085,47.934303,63,0.9999995999999999,-0.02,16.27923,1.8396363999999998,,16.30361,54.731113,-143.1583,14.509507000000001,129.60048508644104,110.09933500000001,1.3857972e-10,16.158195000000003,0.9911416999999999,59.84842,-0.199,0.11,18.01377388791223,,12.452639,1260
63,17.212818,20.681898,17.212818,1.2293601,35.14509,64,0.9999995999999999,-0.026,16.279572,2.380224,,13.294432,15.848198000000002,-141.39713,14.493758999999999,132.13513159751892,78.67905,2.1199087999999998e-23,16.160091,0.0002647873,33.055313,-0.255,0.11,18.02269085672935,,12.472771,1280
64,17.212818,14.359528,17.212818,0.91815895,29.051215999999997,65,0.9999995999999999,-0.01,17.008587,2.3432049999999998,,8.864469,14.757669,-153.10352,14.478254999999999,134.89333057403564,59.68033199999999,13.542385999999999,16.173147,3.347385e-15,25.469532,-0.102,0.11,18.78388921391744,,12.419117,1300
65,17.212818,0.11962221599999999,17.212818,0.0077457493,23.003326,66,0.9999995999999999,-0.006,16.296612,1.5043733999999997,,8.43017,0.30984655,-167.14636000000002,14.652239000000002,138.0295281410217,0.51121944,0.12337375,16.175017999999998,3.480835e-08,0.33982217,-0.061,0.11,18.032264978595194,,12.356523,1320
66,17.212818,14.150141,17.212818,1.0024552,48.34153,67,0.9999995999999999,-0.006,14.106544,1.006851,,11.049474,66.7068,-164.69185,14.639069000000001,141.26843523979187,67.1645,0.10948795,16.144144,66.7068,66.70749,-0.061,0.11,15.61739805884686,,12.322316,1340
67,17.212818,17.905163,17.212818,1.2702993999999999,45.89914,68,0.9999995999999999,-0.005,14.129891,1.2297514999999999,,13.549508,68.26188,-168.01585,14.625885999999998,143.64434599876404,86.38036,0.0040232125,16.114523000000002,68.26188,70.242134,-0.049,0.11,15.655912372433894,,12.336025999999999,1360
68,17.212818,23.48958,17.212818,1.4356712,36.34876,69,0.9999995999999999,-0.017,13.839691,2.677126,,14.068446,16.580141,-134.15427,14.611346,146.23892164230347,99.06130999999999,0.00016416043000000002,16.081554,2.0326538e-24,37.002857,-0.164,0.11,15.325679602816667,,12.360311,1380
69,17.212818,13.061077000000001,17.212818,0.7698071,34.98922,70,0.9999995999999999,-0.032,16.161854,1.5699294,,12.003674,28.441162,-141.31738,14.596960000000001,148.65830492973328,53.886497,1.6876139999999997e-37,16.0827,6.508554000000001e-19,34.324154,-0.307,0.11,17.893770084860112,,12.359743,1400
70,17.212818,12.181237,17.212818,0.71981764,31.401134000000003,71,0.9999995999999999,-0.033,16.774445,1.7911457,,4.8318405,21.426544,-140.41618,14.582775,151.58388876914978,51.10705,,16.092443,13.12779,28.533163000000002,-0.317,0.11,18.53912698169433,,12.2492,1420
71,17.212818,5.4158106,17.212818,0.31565794,28.40604,72,0.9999995999999999,-0.134,16.975834,1.4974028999999998,,14.800360999999999,14.706445,-178.48022,14.5687895,154.45410871505737,22.727370999999998,,16.104713,3.890243e-36,15.17786,-0.873,0.11,18.749489748602517,,12.279873,1440
72,17.212818,12.3545685,17.212818,0.7243003,34.419823,73,0.9999995999999999,-0.129,16.972946,1.5601742,,10.274242,29.357277000000003,-174.82956000000001,14.554996,157.61347484588626,52.873924,,16.116606,29.357277000000003,33.889755,-0.861,0.11,18.74855289450672,,12.242849,1460
73,17.212818,18.793198,17.212818,1.0951229999999998,33.373844,74,0.9999995999999999,-0.092,17.071123,2.3610501,,12.875294,19.283217999999998,-164.95088,14.54139,160.53495979309082,81.03911,,16.129504999999998,1.3501383999999998,34.323334,-0.729,0.11,18.847856142886837,,12.246577,1480
74,17.212818,2.44135,17.212818,0.14246386,28.298252,75,0.9999995999999999,-0.046,17.082447,1.3313906,,15.923796,7.681432000000001,-144.45335,14.527967000000002,163.24307751655581,10.68479,,16.142210000000002,0.009144445,8.025286,-0.428,0.11,18.86097361403362,,12.295714,1500
75,17.212818,18.217613,17.212818,1.0667296999999998,46.177017,76,0.9999995999999999,-0.049,17.05151,1.2312722,,7.9080772,64.18802,-144.60031,14.514722,166.2816677093506,81.07146,,16.154175,64.18802,65.84365,-0.453,0.11,18.82784802360174,,12.226714999999999,1520
76,17.212818,19.708094,17.212818,1.1562079,43.831074,77,0.9999995999999999,-0.042,17.056234,1.4270889,,17.336470000000002,59.62345,-137.3157,14.50165,169.39879155158997,89.02801,,16.16589,59.62345,62.38435,-0.396,0.11,18.83268015994313,,12.290795,1540
77,17.212818,22.291475,17.212818,1.3136953000000002,37.46354,78,0.9999995999999999,-0.034,16.97291,2.2690146,,10.825008,29.693956,-128.92258,14.488747,173.87944865226746,102.46823,,16.176239000000002,23.701328,45.159794,-0.33,0.11,18.74715231917169,,12.271184,1560
78,17.212818,17.2812,17.212818,1.0269161,30.551346000000002,79,0.9999995999999999,-0.026,16.979742,2.5942168,,10.434503999999999,14.678701,-120.60327,14.476007000000001,175.93151021003723,81.12637,6.583324e-24,16.186409,0.068922915,31.272009000000004,-0.257,0.11,18.75453289573879,,12.250205000000001,1580
79,17.212818,14.857004000000002,17.212818,1.060158,35.307106,80,0.9999995999999999,-0.005,16.989325,1.6833968999999998,,14.47884,38.635406,-151.17778,14.463428500000001,178.1933526992798,84.81264,0.0077133523,16.196445,2.9351595999999996e-25,50.381840000000004,-0.051,0.11,18.762575269306183,,12.277596,1600
80,17.212818,18.468029,17.212818,1.1312109,31.181438,81,0.9999995999999999,-0.016,15.210496,2.707821,,4.472198000000001,16.713303,-117.41056999999999,14.451101999999999,182.7274739742279,91.62808000000001,0.0013276772,16.184273,5.5811583e-08,33.83831,-0.158,0.11,16.854199975814453,,12.18011,1620
81,17.212818,16.989147,17.212818,1.020959,33.127834,82,0.9999995999999999,-0.02,16.068413,2.1331127,,9.689981,32.680023,-114.22985,14.438848499999999,186.02088642120358,83.71864000000001,8.526017e-10,16.182858,0.0013023745,39.247173,-0.195,0.11,17.792802234050722,,12.150462,1640
82,17.212818,14.829991,17.212818,0.96687526,36.168746999999996,83,0.9999995999999999,-0.009,16.452189999999998,1.6132916000000002,,11.7881975,46.451576,-129.85153,14.426727,190.55310225486755,80.25065,8.595554,16.186104,1.5387348e-06,49.743423,-0.086,0.11,18.208228156002754,,12.145275999999999,1660
83,17.212818,13.914454000000001,17.212818,0.90048474,28.927653999999997,84,0.9999995999999999,-0.009,15.501418,2.2930245,,14.766566000000001,23.626879000000002,-126.71911000000001,14.513292999999999,192.49385690689087,75.64072,10.314202,16.177954,11.526907000000001,32.987312,-0.09,0.11,17.158438184822746,,12.174536,1680
84,17.212818,14.298870999999998,17.212818,0.9363719000000001,30.948307,85,0.9999995999999999,-0.008,15.170143,2.0676756000000003,,14.3983755,26.666145,-127.555824,14.617273999999998,197.22239923477173,79.59161,5.313004,16.166098,24.800648000000002,38.49328,-0.083,0.11,16.807846596311453,,12.198799000000001,1700
85,17.212818,13.724845000000002,17.212818,0.965944,30.914745,86,0.9999995999999999,-0.006,15.218862,2.0026662,,14.819664000000001,25.455135000000002,-137.3544,14.666208,200.5371220111847,83.07118,0.034554772000000004,16.155082999999998,9.175506,41.480292999999996,-0.057,0.11,16.84317655717485,,12.227594,1720
86,17.212818,14.591845499999998,17.212818,0.94822484,27.092266,87,0.9999995999999999,-0.009,14.056382000000001,2.7539582,,11.887468,15.641110000000001,-122.12971499999999,14.655048999999998,207.23022866249084,82.49556,8.538812,16.13096,0.019039622,29.955269,-0.089,0.11,15.553565250616176,,12.2222185,1740
87,17.212818,15.055805,17.212818,0.8983996,28.538633,88,0.9999995999999999,-0.022,15.144801000000001,2.553295,,16.815310999999998,19.118855,-109.48388999999999,14.737245000000001,212.05883359909058,79.059166,1.0006796999999999e-14,16.119753,2.3859203e-19,30.963585,-0.219,0.11,16.79566121115662,,12.273273,1760
88,17.212818,20.172323000000002,17.212818,1.1768967,33.658367,89,0.9999995999999999,-0.074,16.413914000000002,2.5526857000000005,,10.606752,23.438608,-162.86106999999998,14.725945000000001,216.6949825286865,104.74380500000001,,16.123058,,41.032784,-0.63,0.11,18.168475340866987,,12.252844999999999,1780
89,17.212818,14.409413,17.212818,0.8570421,27.973990999999998,90,0.9999995999999999,-0.024,16.91321,2.5379071,,9.388378999999999,15.994584,-109.10318999999998,14.714772,223.16621446609497,77.13379,1.355888e-19,16.131838000000002,9.050862e-11,30.392677000000003,-0.24,0.11,18.688510460287524,,12.222002,1800
90,17.212818,18.165885999999997,17.212818,1.072541,29.419125,91,0.9999995999999999,-0.03,17.00491,3.0591757,,13.412823999999999,13.599526000000001,-114.93823,14.703722,226.19964623451236,97.60123,3.6848703999999993e-34,16.141432000000002,9.264585499999999,31.904420000000002,-0.295,0.11,18.77663056398331,,12.233009,1820
