,LQGmu1,IWNorm2,ReturnAbsMax,DenMISEMeanLog,ReturnMin,URet,IWMin,MISE,ReturnMax,IWMax,TimestepsSoFar,ReturnLastEpisode,Bound,TimeElapsed,SqrtESSClassic,IWFirstEpisode,IWLastEpisode,DenMISELogFirst,ReturnStepMax,ReturnMean,Iteration,LQGmu01,IWNorm1,LQGsigma,target_sum_log_mean,DenMISELogLast,IWMean
210,0.997,14.525675,15.807039999999999,15.900998999999999,,9.391461603303323,,8.488166,15.807039999999999,1.0047654000000001,4220,8.551393,11.768353999999999,509.2586946487427,14.456829999999998,,1.0047644,8.159642999999999,0.99233466,8.563652000000001,211,0.32,209.99521000000001,0.11,10.620252,20.998451,0.99523795
211,0.997,14.560057,15.807039999999999,15.889822,,9.33830416767235,,8.488238,15.807039999999999,1.0047424,4240,8.50343,11.760607,513.3015530109407,14.491376,,1.0047376000000001,8.154914999999999,0.99233466,8.563367999999999,212,0.32,210.99525,0.11,10.634028,13.536407,0.99526066
212,0.997,14.594354000000001,15.807039999999999,15.891035,,9.329374265945296,,8.48826,15.807039999999999,1.0047203000000002,4260,8.493089,11.752865,517.3966464996338,14.525842,,1.0047146,8.150209,0.99233466,8.563038,213,0.32,211.99527,0.11,10.659962,16.152966,0.99528295
213,0.997,14.628575,15.807039999999999,15.875329,,9.286628177408575,,8.488097,15.807039999999999,1.0046983,4280,8.453379,11.744993,521.2057971954347,14.560222,,1.0046964,8.145525,0.99233466,8.562525,214,0.32,212.9953,0.11,10.668742,12.534528,0.9953050999999999
214,0.997,14.662717,15.807039999999999,15.853451999999999,,9.327733928802603,,8.488103,15.807039999999999,1.0046761999999998,4300,8.489374,11.737345,525.9840445518494,14.594519,,1.0046724,8.140863000000001,0.99233466,8.562185000000001,215,0.32,213.9953,0.11,10.671125,11.176517500000001,0.9953270000000001
215,0.997,14.696779000000001,15.807039999999999,15.855976,,9.36375800822582,,8.488268,15.807039999999999,1.0046543,4320,8.523381,11.729909,530.6790316104889,14.628739000000001,,1.0046533000000002,8.136223,0.99233466,8.562005000000001,216,0.32,214.99535,0.11,10.697686000000001,16.403361999999998,0.9953488000000001
216,0.997,14.73076,15.807039999999999,15.881257999999999,,9.387403617130444,,8.488543,15.807039999999999,1.0046332,4340,8.547533,11.722635,534.2570281028749,14.662882000000002,,1.0046322,8.131604,0.99233466,8.561938,217,0.32,215.99539,0.11,10.746780000000001,21.34667,0.99537045
217,0.997,14.764663,15.807039999999999,15.884877,,9.336295119247664,,8.488597,15.807039999999999,1.0046111,4360,8.5004,11.715195,537.7918841838837,14.696944,,1.0046111,8.127007,0.99233466,8.561657,218,0.32,216.99542000000002,0.11,10.773995,16.67485,0.99539185
218,0.997,14.798491,15.807039999999999,15.88788,,9.382638237347807,,8.488854,15.807039999999999,1.0045899999999999,4380,8.544881,11.70801,542.2409906387329,14.730920000000001,,1.0045880999999999,8.12243,0.99233466,8.561580000000001,219,0.32,217.99537999999998,0.11,10.800378,16.547356,0.9954127
219,0.997,14.832242,15.807039999999999,15.861782999999999,,9.383950014531571,,8.48911,15.807039999999999,1.0045689,4400,8.544635000000001,11.700874,546.2648570537567,14.764818,,1.0045642,8.117874,0.99233466,8.561502,220,0.32,218.99536,0.11,10.797447,10.151122,0.99543345
220,0.997,14.865914000000002,15.807039999999999,15.834432999999999,,9.388524624086742,,8.489386,15.807039999999999,1.0045488999999999,4420,8.549887,11.693809,550.8917090892792,14.798645,,1.0045469,8.113338,0.99233466,8.561451,221,0.32,219.99539,0.11,10.793053,9.821612,0.99545425
221,0.997,14.899513,15.807039999999999,15.8464365,,9.383750146061919,,8.489633,15.807039999999999,1.0045288,4440,8.543733999999999,11.686765,555.6625161170961,14.832395000000002,,1.004525,8.108824,0.99233466,8.561371000000001,222,0.32,220.99545,0.11,10.827807,18.503908,0.995475
222,0.997,14.933028,15.807039999999999,15.865368,,9.33181830611571,,8.489658,15.807039999999999,1.0045077,4460,8.495689,11.679547,559.820627450943,14.866071,,1.0045038,8.104330000000001,0.99233466,8.561075,223,0.32,221.99545,0.11,10.869286,20.072823,0.9954953000000001
223,0.997,14.966476,15.807039999999999,15.855972,,9.353437040658699,,8.489791,15.807039999999999,1.0044875,4480,8.519055999999999,11.672488000000001,564.5244362354279,14.899663,,1.0044818000000002,8.099855,0.99233466,8.560888,224,0.32,222.99545,0.11,10.882233,13.765414000000002,0.9955154
224,0.997,14.999848000000002,15.807039999999999,15.851752,,9.34608555813651,,8.489872,15.807039999999999,1.0044674,4500,8.508192999999999,11.665426,569.3716146945952,14.933181,,1.0044645,8.095400999999999,0.99233466,8.560655,225,0.32,223.99545,0.11,10.900155999999999,14.910537,0.9955354
225,0.997,15.033151,15.807039999999999,15.862607,,9.329440637473457,,8.489889,15.807039999999999,1.0044483,4520,8.493343,11.658347000000001,574.2745037078857,14.966625,,1.0044426,8.090966,0.99233466,8.560356,226,0.32,224.99552999999997,0.11,10.932961,18.309738,0.99555546
226,0.997,15.066367999999999,15.807039999999999,15.844878,,9.34125534122738,,8.489948,15.807039999999999,1.0044281,4540,8.503461999999999,11.651356,580.2199273109436,15.000001999999999,,1.0044271999999999,8.086552000000001,0.99233466,8.560105,227,0.32,225.99553999999998,0.11,10.936988000000001,11.842627,0.9955751
227,0.997,15.099520000000002,15.807039999999999,15.858206,,9.355528958555825,,8.490066,15.807039999999999,1.004409,4560,8.516575,11.644471000000001,585.7253296375275,15.033298,,1.004408,8.082156,0.99233466,8.559915,228,0.32,226.99557000000001,0.11,10.97188,18.887787,0.9955946
228,0.997,15.132597,15.807039999999999,15.851123000000001,,9.369437035469664,,8.490248,15.807039999999999,1.0043889000000001,4580,8.53159,11.637698,590.9618961811067,15.06652,,1.004386,8.07778,0.99233466,8.559791,229,0.32,227.99557000000001,0.11,10.986175999999999,14.241133999999999,0.9956139
229,0.997,15.165605,15.807039999999999,15.856499,,9.340456004450346,,8.490311,15.807039999999999,1.0043697,4600,8.504448,11.630851,595.4572627544402,15.099669,,1.0043659,8.073422,0.99233466,8.55955,230,0.32,228.99562000000003,0.11,11.012738,17.091234,0.9956331
230,0.997,15.198541,15.807039999999999,15.8617935,,9.433209927551985,,8.490744,15.807039999999999,1.0043514999999998,4620,8.590232,11.624419999999999,599.7199974060059,15.132745000000002,,1.0043486,8.069083000000001,0.99233466,8.559683999999999,231,0.32,229.99563999999998,0.11,11.039041000000001,17.084239999999998,0.9956521
231,0.997,15.231404000000001,15.807039999999999,15.860221,,9.405329899668473,,8.491052999999999,15.807039999999999,1.0043323,4640,8.562289,11.617909,604.0942556858063,15.165749,,1.0043294,8.064764,0.99233466,8.559694,232,0.32,230.99565,0.11,11.058292,15.501307,0.9956709
232,0.997,15.264197,15.807039999999999,15.863045999999999,,9.38430699119729,,8.491291,15.807039999999999,1.0043142,4660,8.545877,11.611372,608.1280181407927,15.198684,,1.0043123,8.060463,0.99233466,8.559635,233,0.32,231.99571,0.11,11.081763,16.52257,0.99568975
233,0.997,15.296913,15.807039999999999,15.874853,,9.355649246178867,,8.491399000000001,15.807039999999999,1.0042950000000002,4680,8.516831,11.604747,613.1883072853087,15.23155,,1.0042893,8.05618,0.99233466,8.559452,234,0.32,232.9957,0.11,11.114039,18.630272,0.9957081
234,0.997,15.329566,15.807039999999999,15.855801999999999,,9.329676494179502,,8.4914,15.807039999999999,1.0042768,4700,8.491512,11.59806,619.1890316009521,15.264341,,1.0042739,8.051916,0.99233466,8.559163,235,0.32,233.99572999999998,0.11,11.115283999999999,11.402196,0.9957265
235,0.997,15.362151999999998,15.807039999999999,15.857603,,9.40605296717878,,8.4917,15.807039999999999,1.0042586,4720,8.561557,11.591714999999999,624.3828136920929,15.297062,,1.0042567,8.047669,0.99233466,8.559173,236,0.32,234.99579,0.11,11.137209,16.285318,0.9957449
236,0.997,15.394667000000002,15.807039999999999,15.826931,,9.382095279156044,,8.491923,15.807039999999999,1.0042404,4740,8.5446615,11.585336999999999,629.9800324440002,15.329709,,1.0042356,8.043441,0.99233466,8.559111999999999,237,0.32,235.99576000000002,0.11,11.126489999999999,8.592538000000001,0.9957627
237,0.997,15.427113,15.807039999999999,15.819697,,9.312699381110695,,8.491878,15.807039999999999,1.0042232,4760,8.481135,11.57873,634.9421997070312,15.36229,,1.0042193000000001,8.03923,0.99233466,8.5587845,238,0.32,236.99579,0.11,11.139041,14.109335999999999,0.99578065
238,0.997,15.459485999999998,15.807039999999999,15.816188,,9.366495622964038,,8.492047999999999,15.807039999999999,1.004205,4780,8.532217999999999,11.57238,639.6213176250458,15.394808,,1.0042011999999998,8.035038,0.99233466,8.558674,239,0.32,237.99582,0.11,11.155152000000001,14.985442,0.9957984000000001
239,0.997,15.491795000000002,15.807039999999999,15.8112545,,9.329065945726153,,8.492057,15.807039999999999,1.0041877000000001,4800,8.494425999999999,11.56591,644.5273232460023,15.427254000000001,,1.0041858000000001,8.030863,0.99233466,8.558406,240,0.32,238.99585,0.11,11.169674,14.636241,0.99581605
240,0.997,15.524037,15.807039999999999,15.814788,,9.402684983240144,,8.49235,15.807039999999999,1.0041705,4820,8.562047,11.559766,649.3211834430696,15.459629999999999,,1.0041648,8.026705,0.99233466,8.55842,241,0.32,239.99587999999997,0.11,11.192501,16.666943,0.9958334999999999
241,0.997,15.556213,15.807039999999999,15.819268,,9.33338410649571,,8.492369,15.807039999999999,1.0041533,4840,8.4971285,11.553389,653.5018265247345,15.491933,,1.0041494,8.022564,0.99233466,8.558167,242,0.32,240.99582,0.11,11.216117,16.903309,0.9958505
242,0.997,15.588323999999998,15.807039999999999,15.808672,,9.304013254929348,,8.492280000000001,15.807039999999999,1.0041361,4860,8.471027000000001,11.546944,659.3668284416199,15.524169,,1.0041301999999999,8.01844,0.99233466,8.557808,243,0.32,241.99577000000002,0.11,11.224499,13.248762,0.9958674000000001
243,0.997,15.620369,15.807039999999999,15.802821,,9.347684080804363,,8.492357,15.807039999999999,1.0041188,4880,8.510997999999999,11.540704,665.0873851776122,15.556343,,1.0041169,8.014333,0.99233466,8.557617,244,0.32,242.99582,0.11,11.237469,14.385064999999999,0.9958845
244,0.997,15.652347,15.807039999999999,15.787173999999998,,9.33991595888548,,8.492411,15.807039999999999,1.0041015,4900,8.505291,11.534478,671.7616546154022,15.588451000000001,,1.0040996,8.010243,0.99233466,8.557403,245,0.32,243.99585,0.11,11.240488000000001,11.973198,0.9959014000000002
245,0.997,15.684257500000001,15.807039999999999,15.788128,,9.35990105328257,,8.492516499999999,15.807039999999999,1.0040853,4920,8.518455,11.528343,677.1356599330903,15.620496,,1.0040786,8.00617,0.99233466,8.557245,246,0.32,244.99587999999997,0.11,11.259958000000001,16.025967,0.9959181999999999
246,0.997,15.716101,15.807039999999999,15.788487,,9.365211685246203,,8.492657000000001,15.807039999999999,1.004069,4940,8.52693,11.522282,682.4719545841218,15.652475,,1.0040642,8.002113,0.99233466,8.557122,247,0.32,245.99587999999997,0.11,11.278683000000001,15.880892999999999,0.9959347
247,0.997,15.747883999999999,15.807039999999999,15.800817000000002,,9.3749383015787,,8.492825,15.807039999999999,1.0040518,4960,8.533866,11.516285,687.9894573688507,15.684387,,1.004048,7.9980725999999995,0.99233466,8.557029,248,0.32,246.99591,0.11,11.309231,18.850466,0.99595124
248,0.997,15.779604,15.807039999999999,15.81293,,9.360589595972154,,8.492941,15.807039999999999,1.0040354999999999,4980,8.521775,11.510275,694.1963441371918,15.71623,,1.0040326,7.994048599999999,0.99233466,8.556887,249,0.32,247.9959,0.11,11.339414999999999,18.820904000000002,0.99596745
249,0.997,15.81126,15.807039999999999,15.802548999999999,,9.363038623273109,,8.493076,15.807039999999999,1.0040193000000002,5000,8.526631,11.504321000000001,698.3609075546265,15.748013,,1.0040134,7.9900402999999995,0.99233466,8.556766,250,0.32,248.99593,0.11,11.346961,13.222048999999998,0.9959836999999999
250,0.997,15.842854500000001,15.807039999999999,15.789235999999999,,9.358349635455628,,8.493181,15.807039999999999,1.0040039,5020,8.519499,11.498374,703.7563667297362,15.779728,,1.0039982,7.986047999999999,0.99233466,8.556617999999999,251,0.32,249.99594,0.11,11.351429,12.464502,0.99599975
251,0.997,15.874382999999998,15.807039999999999,15.78076,,9.396421846144106,,8.493418,15.807039999999999,1.0039877000000001,5040,8.552633,11.492594,708.42919921875,15.811383,,1.0039856,7.9820724,0.99233466,8.556602,252,0.32,250.99596,0.11,11.360596000000001,13.6574745,0.9960157
252,0.997,15.905845999999999,15.807039999999999,15.799829500000001,,9.354287346078943,,8.493511,15.807039999999999,1.0039723,5060,8.516850999999999,11.486706,714.1584408283234,15.842979999999999,,1.0039694,7.9781116999999995,0.99233466,8.556444,253,0.32,251.99599999999998,0.11,11.397169,20.60959,0.99603164
253,0.997,15.937249,15.807039999999999,15.795903,,9.352123541691377,,8.493605,15.807039999999999,1.0039559999999998,5080,8.517208,11.480853999999999,719.0899639129639,15.874510999999998,,1.0039521,7.974167,0.99233466,8.556291,254,0.32,252.99603,0.11,11.410606,14.806291,0.9960474
254,0.997,15.968592000000001,15.807039999999999,15.783338,,9.375830170801231,,8.493777,15.807039999999999,1.0039407,5100,8.537055,11.475117,725.9230408668518,15.905976999999998,,1.003934,7.970237700000001,0.99233466,8.556214,255,0.32,253.99606,0.11,11.415268,12.59559,0.9960629999999999
255,0.997,15.999873999999998,15.807039999999999,15.767581,,9.38194168054954,,8.493977000000001,15.807039999999999,1.0039253000000001,5120,8.544891999999999,11.469441999999999,730.7891139984131,15.937379,,1.0039244,7.966324,0.99233466,8.556169500000001,256,0.32,254.99606,0.11,11.416605,11.753513,0.9960783999999999
256,0.997,16.031095999999998,15.807039999999999,15.778058999999999,,9.342696745406528,,8.494028,15.807039999999999,1.0039101000000001,5140,8.507154,11.463654,736.5746941566467,15.968720999999999,,1.0039042999999999,7.962425,0.99233466,8.55598,257,0.32,255.9961,0.11,11.444042999999999,18.46443,0.99609375
257,0.997,16.062256,15.807039999999999,15.778082000000001,,9.418270215950947,,8.494342999999999,15.807039999999999,1.0038947,5160,8.57502,11.458163,742.2974200248718,15.999998000000001,,1.003889,7.958542,0.99233466,8.556053,258,0.32,256.99606,0.11,11.460894999999999,15.787803,0.9961088
258,0.997,16.093357,15.807039999999999,15.768248000000002,,9.389726464645108,,8.494561000000001,15.807039999999999,1.0038794,5180,8.550609,11.45261,747.2479214668274,16.031218,,1.0038728000000001,7.9546733,0.99233466,8.556030999999999,259,0.32,257.9961,0.11,11.467759,13.234844,0.9961239
259,0.997,16.124397000000002,15.807039999999999,15.771653,,9.334661691264431,,8.494577,15.807039999999999,1.003865,5200,8.498702999999999,11.446888000000001,752.2776749134064,16.062376,,1.0038639999999999,7.950819500000001,0.99233466,8.555813,260,0.32,258.99612,0.11,11.487735,16.657648000000002,0.99613893
260,0.997,16.155375,15.807039999999999,15.771638000000001,,9.364643473484184,,8.494699,15.807039999999999,1.0038497,5220,8.526283,11.441303,756.6653342247009,16.093477,,1.0038459000000002,7.946981,0.99233466,8.555698,261,0.32,259.99615,0.11,11.504163,15.771388,0.99615383
261,0.997,16.18629,15.807039999999999,15.784407,,9.345260365451663,,8.49474,15.807039999999999,1.0038354,5240,8.5054455,11.435672,760.5585634708405,16.124520999999998,,1.0038334,7.943156699999999,0.99233466,8.555507,262,0.32,260.9962,0.11,11.53325,19.121164,0.9961687
262,0.997,16.217152,15.807039999999999,15.79319,,9.349741359580019,,8.494803,15.807039999999999,1.0038209999999999,5260,8.511397,11.430096,765.2729473114014,16.1555,,1.0038162,7.9393473,0.99233466,8.555339,263,0.32,261.9962,0.11,11.558226,18.098152,0.9961832
263,0.997,16.247957,15.807039999999999,15.785367,,9.406106343590674,,8.495072,15.807039999999999,1.0038058,5280,8.565621,11.424759,770.4667716026306,16.186417000000002,,1.0038038,7.935552,0.99233466,8.555377,264,0.32,262.99622,0.11,11.566475,13.732257999999998,0.99619776
264,0.997,16.278702,15.807039999999999,15.781267999999999,,9.328854701347664,,8.495071000000001,15.807039999999999,1.0037913,5300,8.494518,11.419182000000001,776.2021522521973,16.217278,,1.0037866,7.9317713,0.99233466,8.555147999999999,265,0.32,263.99622,0.11,11.578322,14.702231,0.9962120999999999
265,0.997,16.30939,15.807039999999999,15.757485,,9.312556708995078,,8.495012,15.807039999999999,1.0037770000000001,5320,8.479451,11.41358,781.3692605495453,16.248081,,1.0037742,7.928005000000001,0.99233466,8.554864,266,0.32,264.99627999999996,0.11,11.570372,9.45965,0.9962266
266,0.997,16.340020000000003,15.807039999999999,15.763379,,9.378419257079763,,8.495164,15.807039999999999,1.0037636,5340,8.535376,11.40822,786.8557209968567,16.278817999999998,,1.0037626,7.9242525,0.99233466,8.554789999999999,267,0.32,265.99622,0.11,11.591974,17.334589,0.9962405000000001
267,0.997,16.370594,15.807039999999999,15.753732000000001,,9.40030417229546,,8.495393,15.807039999999999,1.0037493,5360,8.556154,11.402969,793.1850008964539,16.309504,,1.0037473,7.920514,0.99233466,8.554795,268,0.32,266.99627999999996,0.11,11.59792,13.181713,0.99625474
268,0.997,16.401107999999997,15.807039999999999,15.752207,,9.349677200151591,,8.495465,15.807039999999999,1.0037358,5380,8.5148735,11.397592,798.5996372699738,16.340132,,1.0037339,7.91679,0.99233466,8.554647000000001,269,0.32,267.99627999999996,0.11,11.611871,15.346748999999999,0.9962687
269,0.997,16.431562,15.807039999999999,15.761023999999999,,9.371834122913016,,8.495602,15.807039999999999,1.0037215,5400,8.532107,11.392307,803.995393037796,16.370708,,1.0037186,7.913079300000001,0.99233466,8.554563499999999,270,0.32,268.9963,0.11,11.636049,18.136578,0.99628264
270,0.997,16.461962,15.807039999999999,15.757617999999999,,9.36442436722576,,8.495721000000001,15.807039999999999,1.0037081,5420,8.527901,11.387037,809.9771275520325,16.401224,,1.0037013000000001,7.909382300000001,0.99233466,8.554464999999999,271,0.32,269.99634,0.11,11.647893,14.841837,0.99629647
271,0.997,16.492307999999998,15.807039999999999,15.765220000000001,,9.354658586864156,,8.49581,15.807039999999999,1.0036937,5440,8.519418,11.381765,815.4833207130432,16.431684,,1.0036899,7.9056993,0.99233466,8.554336,272,0.32,270.9964,0.11,11.6706295,17.828556,0.9963103000000001
272,0.997,16.522598000000002,15.807039999999999,15.756435,,9.432599814713576,,8.496149,15.807039999999999,1.0036803,5460,8.588376,11.376777,820.5579047203064,16.46208,,1.0036756,7.9020295,0.99233466,8.554461,273,0.32,271.99634,0.11,11.676874,13.371891,0.9963235999999999
273,0.997,16.552835,15.807039999999999,15.751475,,9.328600555493644,,8.496144000000001,15.807039999999999,1.0036669,5480,8.494878,11.371471000000001,825.9017159938812,16.492426000000002,,1.0036602,7.898372999999999,0.99233466,8.554244,274,0.32,272.9964,0.11,11.686829,14.400807999999998,0.99633723
274,0.997,16.583015,15.807039999999999,15.738210999999998,,9.322432847776867,,8.496107,15.807039999999999,1.0036535,5500,8.485728,11.366164,832.0684742927551,16.522709,,1.0036507,7.89473,0.99233466,8.553995,275,0.32,273.99634,0.11,11.688369,12.107041,0.99635035
275,0.997,16.613139999999998,15.807039999999999,15.739276,,9.381445199379472,,8.496262,15.807039999999999,1.0036399999999999,5520,8.539147,11.361077,838.3469116687775,16.552938,,1.0036361999999999,7.8911004,0.99233466,8.553941,276,0.32,274.99627999999996,0.11,11.704132000000001,16.03528,0.99636334
276,0.997,16.64321,15.807039999999999,15.757624,,9.377151110919042,,8.496413,15.807039999999999,1.0036277,5540,8.537505,11.356015,843.4348061084747,16.583118,,1.0036247999999999,7.887484,0.99233466,8.553882000000002,277,0.32,275.9963,0.11,11.737076,20.82591,0.9963766
277,0.997,16.673223,15.807039999999999,15.751736,,9.426071347159986,,8.496714,15.807039999999999,1.0036143,5560,8.579889,11.3511305,848.4386255741119,16.613245000000003,,1.0036124,7.88388,0.99233466,8.553974,278,0.32,276.99634,0.11,11.745678,14.124697,0.9963896999999999
278,0.997,16.703186,15.807039999999999,15.756209,,9.412890402209324,,8.496983,15.807039999999999,1.0036018,5580,8.571518,11.346243,853.9666421413423,16.643311999999998,,1.0035961,7.880289599999999,0.99233466,8.554037,279,0.32,277.99634,0.11,11.764535,17.003218,0.9964026
279,0.997,16.733097,15.807039999999999,15.750673,,9.402406036754181,,8.497203,15.807039999999999,1.0035884,5600,8.5583725,11.341333,859.4710066318512,16.673326,,1.0035827,7.8767119999999995,0.99233466,8.554052,280,0.32,278.9964,0.11,11.773278999999999,14.209235000000001,0.99641573
280,0.997,16.762947,15.807039999999999,15.755258999999999,,9.40317487361693,,8.497434,15.807039999999999,1.003575,5620,8.561941000000001,11.336462,867.0123972892761,16.703293,,1.0035730999999999,7.8731465,0.99233466,8.554081,281,0.32,279.9964,0.11,11.792046000000001,17.043173,0.9964284999999999
281,0.997,16.792747,15.807039999999999,15.765327,,9.344269164874367,,8.497465,15.807039999999999,1.0035626,5640,8.506494,11.331419,871.705730676651,16.733202,,1.0035559,7.869594,0.99233466,8.553913,282,0.32,280.99643,0.11,11.816194,18.5981,0.99644125
282,0.997,16.822498,15.807039999999999,15.733467000000001,,9.34245908203972,,8.497494999999999,15.807039999999999,1.0035502,5660,8.505230000000001,11.326402,877.6604695320129,16.763054,,1.0035449,7.8660545,0.99233466,8.5537405,283,0.32,281.99646,0.11,11.798314,6.7526073,0.99645394
283,0.997,16.852194,15.807039999999999,15.734654999999998,,9.394203289071369,,8.497691,15.807039999999999,1.0035377,5680,8.553558,11.321578,883.7751996517181,16.792852,,1.0035329,7.862527,0.99233466,8.5537405,284,0.32,282.9964,0.11,11.813382,16.074219,0.9964662000000001
284,0.997,16.881838000000002,15.807039999999999,15.739717,,9.381733214614368,,8.497849,15.807039999999999,1.0035253,5700,8.542257000000001,11.316742999999999,889.3945696353912,16.822603,,1.0035195,7.859012,0.99233466,8.553699,285,0.32,283.99646,0.11,11.832227,17.18078,0.9964788
285,0.997,16.91143,15.807039999999999,15.7481165,,9.359594862350443,,8.497929,15.807039999999999,1.0035129,5720,8.52094,11.311855,895.5987725257874,16.852297,,1.0035100000000001,7.8555098,0.99233466,8.553585,286,0.32,284.99646,0.11,11.854314,18.145746,0.99649113
286,0.997,16.940970999999998,15.807039999999999,15.729147,,9.395083518203617,,8.498132,15.807039999999999,1.0035003,5740,8.555844,11.307117,900.886970758438,16.881939000000003,,1.0034946,7.8520193,0.99233466,8.553593,287,0.32,285.99646,0.11,11.848936,10.307159,0.99650335
287,0.997,16.97046,15.807039999999999,15.733239000000001,,9.370383290937037,,8.498244,15.807039999999999,1.0034889,5760,8.530415,11.302315,907.4497530460358,16.91153,,1.0034851,7.848541,0.99233466,8.553513,288,0.32,286.99646,0.11,11.866527,16.911493,0.9965155000000001
288,0.997,16.999899,15.807039999999999,15.737031,,9.358070754870383,,8.498324,15.807039999999999,1.0034764999999999,5780,8.520955,11.297504,913.7626626491548,16.941072,,1.0034735000000001,7.8450747000000005,0.99233466,8.5534,289,0.32,287.99652000000003,0.11,11.883721000000001,16.83257,0.99652773
289,0.997,17.029284,15.807039999999999,15.726125,,9.315699442029604,,8.498267,15.807039999999999,1.003464,5800,8.482033,11.292583,919.074658870697,16.970562,,1.003463,7.8416204,0.99233466,8.553154,290,0.32,288.99652000000003,0.11,11.886125999999999,12.577407000000001,0.9965396999999999
290,0.997,17.05862,15.807039999999999,15.701706,,9.310352202688527,,8.498188,15.807039999999999,1.0034524999999999,5820,8.475072,11.287664999999999,924.465699672699,17.000002,,1.0034516,7.838178,0.99233466,8.552885,291,0.32,289.99658,0.11,11.874926,8.623503999999999,0.9965518
291,0.997,17.087904,15.807039999999999,15.684222,,9.37281510939022,,8.498301,15.807039999999999,1.0034411,5840,8.531027,11.282964,929.8669650554657,17.02939,,1.0034372,7.8347473,0.99233466,8.552811,292,0.32,290.99658,0.11,11.870569999999999,10.599814,0.9965636
292,0.997,17.11714,15.807039999999999,15.671139000000002,,9.40379883135979,,8.498519,15.807039999999999,1.0034295,5860,8.562362,11.278394,936.0430638790132,17.058725,,1.0034257,7.831328999999999,0.99233466,8.552843,293,0.32,291.99658,0.11,11.870527000000001,11.854355,0.99657536
293,0.997,17.146326000000002,15.807039999999999,15.663056,,9.293081898076013,,8.498393,15.807039999999999,1.0034171,5880,8.461489,11.273503,942.3735032081604,17.088013,,1.0034133,7.827921400000001,0.99233466,8.552532000000001,294,0.32,292.99664,0.11,11.875395,13.298225,0.9965871999999999
294,0.997,17.175465,15.807039999999999,15.6730585,,9.372147206092313,,8.498508000000001,15.807039999999999,1.0034056999999998,5900,8.532519,11.268880000000001,949.1733379364014,17.11724,,1.0033988999999999,7.824526,0.99233466,8.552464500000001,295,0.32,293.99658,0.11,11.89826,18.61745,0.9965985999999999
295,0.997,17.204552,15.807039999999999,15.657672,,9.311345899052856,,8.498434,15.807039999999999,1.0033941,5920,8.476127,11.26409,957.3129785060884,17.14643,,1.0033903,7.8211417,0.99233466,8.552206,296,0.32,294.9966,0.11,11.89565,11.122005999999999,0.99661016
296,0.997,17.233591,15.807039999999999,15.635545,,9.355437490621338,,8.498505999999999,15.807039999999999,1.0033827,5940,8.519768,11.25947,962.9189372062683,17.175564,,1.003377,7.817769,0.99233466,8.552097999999999,297,0.32,295.99664,0.11,11.886211999999999,9.089542999999999,0.99662167
297,0.997,17.26258,15.807039999999999,15.635648999999999,,9.371740004821682,,8.498619,15.807039999999999,1.0033712,5960,8.531799000000001,11.254916,969.3863053321837,17.204647,,1.0033693000000001,7.814408,0.99233466,8.55203,298,0.32,296.9966,0.11,11.898921000000001,15.669928,0.99663293
298,0.997,17.291520000000002,15.807039999999999,15.644236,,9.335150230512344,,8.498619999999999,15.807039999999999,1.0033606,5980,8.499497999999999,11.250273,975.4552216529846,17.233685,,1.0033530000000002,7.8110576,0.99233466,8.551853999999999,299,0.32,297.99658,0.11,11.920026,18.205956,0.9966440999999999
299,0.997,17.320415,15.807039999999999,15.628271,,9.37020577098789,,8.498728,15.807039999999999,1.0033492,6000,8.530737,11.24576,981.484841108322,17.26267,,1.0033463,7.807718799999999,0.99233466,8.551784,300,0.32,298.9966,0.11,11.916497999999999,10.858694,0.9966554
300,0.997,17.349258,15.807039999999999,15.618018,,9.394487449487977,,8.498905,15.807039999999999,1.0033377,6020,8.551628,11.24134,987.8054513931274,17.291613,,1.0033358,7.804391000000001,0.99233466,8.551784,301,0.32,299.99664,0.11,11.918599,12.545428999999999,0.9966666
301,0.997,17.378056,15.807039999999999,15.634943,,9.370132944608699,,8.499007,15.807039999999999,1.0033261999999998,6040,8.529764,11.236868,993.1863901615144,17.320504999999997,,1.0033243,7.8010744999999995,0.99233466,8.551711,302,0.32,300.9967,0.11,11.947796,20.732616,0.9966778000000001
302,0.997,17.406803,15.807039999999999,15.6391,,9.330714529650633,,8.498986,15.807039999999999,1.0033157,6060,8.492871000000001,11.232294,1000.4453132152556,17.34935,,1.0033109,7.7977686,0.99233466,8.551517,303,0.32,301.9967,0.11,11.964145,16.897903,0.9966888
303,0.997,17.4355,15.807039999999999,15.637761,,9.367382096437376,,8.499089999999999,15.807039999999999,1.0033052,6080,8.530396000000001,11.227869,1005.989509820938,17.378149,,1.0032985,7.794473599999999,0.99233466,8.551446,304,0.32,302.9967,0.11,11.974915,15.235017000000001,0.9966997
304,0.997,17.464154999999998,15.807039999999999,15.637364999999999,,9.415183480225503,,8.499327000000001,15.807039999999999,1.0032936,6100,8.5710335,11.2235985,1011.636030435562,17.406897,,1.0032889,7.791189699999999,0.99233466,8.551511,305,0.32,303.99672999999996,0.11,11.98655,15.520627,0.9967106
305,0.997,17.49276,15.807039999999999,15.647483,,9.361689864568278,,8.499403,15.807039999999999,1.0032831,6120,8.522615,11.219191,1017.5380280017853,17.4356,,1.0032765,7.787916,0.99233466,8.551416,306,0.32,304.99677,0.11,12.008621,18.73701,0.99672145
