,SqrtESSClassic,ReturnAbsMax,ReturnMean,LQGmu01,IWLastEpisode,ReturnStepMax,MISE,IWNorm2,IWMax,DenMISELogFirst,IWMin,LQGsigma,IWNorm1,ReturnMax,TimeElapsed,ReturnMin,DenMISEMeanLog,LQGmu1,IWMean,Iteration,TimestepsSoFar,Bound,target_sum_log_mean,ReturnLastEpisode,DenMISELogLast,URet,IWFirstEpisode
43,4.7958317,17.157787,12.199563000000001,0.648,1.833434,0.9999923000000001,8.175214,8.792233999999999,1.8340319999999999,15.938123000000001,,0.11,42.166077,17.157787,21.19939064979553,,13.78236,1.0,0.9583199,44,880,18.908151999999998,-960.8422,8.52335,15.661441,9.359840909346012,
44,4.898979,17.157787,12.117457,0.648,1.8003330000000002,0.9999923000000001,8.188466,8.818118,1.8006593000000002,15.91565,,0.11,43.199776,17.157787,21.41503405570984,,13.821817999999999,1.0,0.95999503,45,900,18.695423,-939.1303,8.504817,15.607869,9.339597242009246,
45,5.0,17.157787,12.039923,0.648,1.7689849999999998,0.9999923000000001,8.202359,8.846062,1.7698541,15.893671,,0.11,44.230309999999996,17.157787,22.14126205444336,,13.884145000000002,1.0,0.9615284,46,920,18.497032,-918.3381300000001,8.550871,16.736629999999998,9.390539191091165,
46,5.099019999999999,17.157787,11.965236,0.648,1.7406810000000001,0.9999923000000001,8.214473,8.875974000000001,1.7413303,15.872164999999999,,0.11,45.258765999999994,17.157787,22.86465167999268,,13.72105,1.0,0.9629525,47,940,18.309227,-898.654,8.529611000000001,6.2644753,9.366417702745132,
47,5.196152,17.157787,11.893642999999999,0.648,1.714304,0.9999923000000001,8.225708000000001,8.907603,1.7148453000000001,15.851110999999998,,0.11,46.285263,17.157787,23.449564456939697,,13.764276999999998,1.0,0.9642763000000001,48,960,18.131762,-879.5908,8.528875,15.839891,9.36618496576876,
48,5.291503,17.157787,11.82507,0.648,1.689604,0.9999923000000001,8.236316,8.940724000000001,1.690189,15.830492000000001,,0.11,47.309868,17.157787,24.440914392471317,,13.823441500000001,1.0,0.9655075000000001,49,980,17.963867,-861.2883,8.533499,16.705656,9.373932220134167,
49,5.385164700000001,17.157787,11.759247,0.648,1.6666421000000002,0.9999923000000001,8.246233,8.975185,1.6671745999999998,15.810289000000001,,0.11,48.33285,17.157787,25.00927734375,,13.927093,1.0,0.96665704,50,1000,17.804596,-843.6714,8.533902000000001,19.046685999999998,9.373153867260676,
50,5.4772253,17.157787,11.696483,0.648,1.6448343,0.9999923000000001,8.256248,9.010776,1.645647,15.790486999999999,,0.11,49.35405,17.157787,26.284708499908447,,13.837985999999999,1.0,0.96772647,51,1020,17.653957000000002,-826.93427,8.558327,9.42191,9.400672478756,
51,5.567764,17.157787,11.635815,0.648,1.6248499,0.9999923000000001,8.265147,9.047454,1.6254652,15.771069,,0.11,50.37409,17.157787,27.38574886322021,,13.800359,1.0,0.9687325000000001,52,1040,17.510036,-810.7931,8.541701,11.919167,9.38301209277501,
52,5.656854599999999,17.157787,11.576877,0.648,1.6062093000000002,0.9999923000000001,8.272658999999999,9.085123,1.6065066000000001,15.752021,,0.11,51.39322,17.157787,28.187681436538696,,13.805314000000001,1.0,0.96968335,53,1060,17.37195,-795.2202,8.512075999999999,14.099676,9.347935476105203,
53,5.744562,17.157787,11.5206,0.648,1.5882021000000002,0.9999923000000001,8.280461,9.123592,1.5886626,15.733329000000001,,0.11,52.411045,17.157787,28.64928936958313,,13.914954999999999,1.0,0.9705749,54,1080,17.240824,-780.11945,8.53797,19.761272,9.375280395805742,
54,5.830952,17.157787,11.46588,0.648,1.5715503999999998,0.9999923000000001,8.28707,9.162827,1.5718396000000001,15.714979000000001,,0.11,53.428000000000004,17.157787,29.15172481536865,,13.904551999999999,1.0,0.9714181999999999,55,1100,17.114677,-765.68396,8.511022,13.377115,9.349351546915354,
55,5.9160794999999995,17.157787,11.413658999999999,0.648,1.555441,0.9999923000000001,8.294122,9.202678,1.5559513999999999,15.696960999999998,,0.11,54.443769999999994,17.157787,29.891969442367554,,13.917772,1.0,0.9722101999999999,56,1120,16.994709,-751.7411,8.54147,14.678106,9.383057165000203,
56,6.0,17.157787,11.363729,0.648,1.5402546,0.9999923000000001,8.301473,9.243089,1.5409216000000001,15.679260999999999,,0.11,55.45853,17.157787,30.948907375335693,,13.934686,1.0,0.97295666,57,1140,16.880367,-738.2834,8.567617,14.914041500000002,9.409009293020166,
57,6.0827622,17.157787,11.315232,0.648,1.5261476,0.9999923000000001,8.308016,9.284041,1.5266833,15.66187,,0.11,56.47261999999999,17.157787,31.906333208084106,,13.945917000000001,1.0,0.97366583,58,1160,16.770184,-725.2950400000001,8.550915,14.617438,9.392597997620557,
58,6.1644144,17.157787,11.26852,0.648,1.5125983,0.9999923000000001,8.31443,9.325449,1.5131754,15.644775,,0.11,57.48593,17.157787,32.505884170532234,,13.97645,1.0,0.9743378,59,1180,16.664513,-712.7275,8.559266000000001,15.77772,9.402781029534225,
59,6.244998000000001,17.157787,11.223384,0.648,1.4998055000000001,0.9999923000000001,8.320555,9.367272,1.5003433000000002,15.627968,,0.11,58.498596,17.157787,33.569844961166375,,14.009416,1.0,0.9749766,60,1200,16.56289,-700.5755,8.560321,15.983928,9.399661575471935,
60,6.3245554,17.157787,11.178293,0.648,1.4881666,0.9999923000000001,8.324326,9.409547,1.4881666,15.611439,,0.11,59.5112,17.157787,34.34820890426636,,14.041584,1.0,0.97559345,61,1220,16.462978,-688.8218400000001,8.472928999999999,16.000475,9.307072407458461,
61,6.403124299999999,17.157787,11.135022,0.648,1.4763899,0.9999923000000001,8.328431,9.452112,1.4765406,15.595179000000002,,0.11,60.52305,17.157787,35.31677913665772,,14.028419,1.0,0.9761781999999999,62,1240,16.367217999999998,-677.4918,8.495455,13.253322,9.331091068983081,
62,6.480741,17.157787,11.094028999999999,0.648,1.4649828999999999,0.9999923000000001,8.333623,9.494903,1.4654552,15.579178,,0.11,61.534004,17.157787,36.50060367584229,,14.119895999999999,1.0,0.9767302,63,1260,16.276134,-666.4173599999999,8.552377,19.818819,9.394542488097015,
63,6.5574384000000006,17.157787,11.054049000000001,0.648,1.4545114,0.9999923000000001,8.338205,9.537958,1.4548749,15.563429999999999,,0.11,62.54456999999999,17.157787,37.22250318527222,,14.145135999999999,1.0,0.9772589,64,1280,16.187820000000002,-655.7524400000001,8.535332,15.761823999999999,9.373976782081217,
64,6.633249799999999,17.157787,11.015025999999999,0.648,1.4445335,0.9999923000000001,8.342203999999999,9.5812435,1.4447649,15.547925,,0.11,63.55478299999999,17.157787,38.052970170974724,,14.193389999999999,1.0,0.9777659,65,1300,16.102104,-645.3919999999999,8.517519,17.30751,9.352005507937355,
65,6.7082043,17.157787,10.977098,0.648,1.4348593,0.9999923000000001,8.345903,9.624713999999999,1.435092,15.532657999999998,,0.11,64.564545,17.157787,39.17168378829956,,14.184151000000002,1.0,0.9782506999999999,66,1320,16.019098,-635.4016,8.511859,13.608989999999999,9.350996009536527,
66,6.7823305,17.157787,10.940626,0.648,1.4255015,0.9999923000000001,8.349894,9.668327,1.4258347,15.51762,,0.11,65.57379,17.157787,40.244196653366096,,14.138576,1.0,0.97871333,67,1340,15.939226000000001,-625.7463,8.533461,11.155311,9.370390665230447,
67,6.8556542,17.157787,10.904524,0.648,1.4168842,0.9999923000000001,8.352751,9.712112,1.4169611999999998,15.502804999999999,,0.11,66.582886,17.157787,41.60076808929443,,14.082619000000001,1.0,0.9791601000000001,68,1360,15.860911999999999,-616.3867,8.485689,10.357732,9.318467837473902,
68,6.928203599999999,17.157787,10.869928,0.648,1.4082397,0.9999923000000001,8.356122000000001,9.755989,1.4084492,15.488206,,0.11,67.59148,17.157787,42.404340028762824,,14.16877,1.0,0.9795866,69,1380,15.785662,-607.158,8.517441,20.050684,9.354959235427362,
69,6.9999994999999995,17.157787,10.836958000000001,0.648,1.3998348999999999,0.9999923000000001,8.360221000000001,9.799928,1.4002795,15.473818,,0.11,68.59949,17.157787,42.73876810073853,,14.139949,1.0,0.9799926999999999,70,1400,15.713559,-598.3056,8.561958,12.174398,9.401045843698789,
70,7.0710679999999995,17.157787,10.804367999999998,0.648,1.3921823999999998,0.9999923000000001,8.363418,9.843967,1.3924279,15.459632999999998,,0.11,69.60736,17.157787,43.00035572052002,,14.133957999999998,1.0,0.98038536,71,1420,15.642851,-589.6805400000001,8.523095,13.737182999999998,9.360662714214264,
71,7.141427999999999,17.157787,10.772483,0.648,1.3847288,0.9999923000000001,8.366226,9.888083,1.384882,15.445646,,0.11,70.615036,17.157787,43.65684270858765,,14.133198000000002,1.0,0.9807644,72,1440,15.573939000000001,-581.2902,8.508646,14.101417999999999,9.340173443922305,
72,7.211102,17.157787,10.742284,0.648,1.3771851000000002,0.9999923000000001,8.370012,9.932201,1.3776186000000001,15.431853,,0.11,71.622116,17.157787,43.921223878860474,,14.137027,1.0,0.9811249,73,1460,15.508083,-573.1252400000001,8.567953,14.434318,9.407547048295724,
73,7.2801100000000005,17.157787,10.7123,0.648,1.3703959,0.9999923000000001,8.372859,9.976381,1.3706234,15.418247000000001,,0.11,72.62915,17.157787,44.31361818313599,,14.174791,1.0,0.981475,74,1480,15.443269,-565.1469,8.523513000000001,16.952866,9.362614656408878,
74,7.3484693,17.157787,10.68305,0.648,1.3636948999999998,0.9999923000000001,8.375516000000001,10.020584,1.3638847,15.404824,,0.11,73.63595600000001,17.157787,45.75789856910706,,14.222253,1.0,0.9818127000000001,75,1500,15.380154000000001,-557.3707,8.518523,17.755194,9.354603485214398,
75,7.4161983,17.157787,10.654386,0.648,1.3572478000000001,0.9999923000000001,8.3778305,10.064801,1.3573837,15.39158,,0.11,74.64256,17.157787,46.922032833099365,,14.230217999999999,1.0,0.982139,76,1520,15.318497,-549.8376,8.504499000000001,14.847976000000001,9.340602401279527,
76,7.4833145000000005,17.157787,10.626486,0.648,1.3509833999999998,0.9999923000000001,8.3800955,10.109015,1.3511147,15.378507999999998,,0.11,75.64894,17.157787,47.76615166664124,,14.289144,1.0,0.98245376,77,1540,15.2585125,-542.4489,8.506158000000001,18.787476,9.342590465561056,
77,7.5498343,17.157787,10.599402,0.648,1.3448951999999998,0.9999923000000001,8.38241,10.153211,1.3450594,15.365603,,0.11,76.65505999999999,17.157787,48.844231605529785,,14.316702,1.0,0.98275715,78,1560,15.200223999999999,-535.2796599999999,8.513977,16.458345,9.350297804553826,
78,7.615772200000001,17.157787,10.5733385,0.648,1.3389418,0.9999923000000001,8.385083999999999,10.197372,1.33921,15.352865,,0.11,77.660866,17.157787,49.93771171569824,,14.401113500000001,1.0,0.9830489,79,1580,15.143868,-528.2344,8.54036,21.004534,9.382854803310792,
79,7.681145699999999,17.157787,10.547774,0.648,1.3333211999999999,0.9999923000000001,8.387468,10.241507,1.3335538999999998,15.340285999999999,,0.11,78.666504,17.157787,51.17456698417664,,14.376831,1.0,0.9833313,80,1600,15.088729999999998,-521.47186,8.528198,12.477231,9.368350348824402,
80,7.745966,17.157787,10.522841,0.648,1.3278558,0.9999923000000001,8.389773,10.285606,1.3280864,15.327864000000002,,0.11,79.67196,17.157787,52.85239815711975,,14.348797,1.0,0.98360443,81,1620,15.034956,-514.8807400000001,8.528208,12.124864,9.368296507226523,
81,7.810249300000001,17.157787,10.498485,0.648,1.3226008,0.9999923000000001,8.391966,10.329667,1.3227925,15.315594,,0.11,80.67728000000001,17.157787,54.24379706382752,,14.412537,1.0,0.98386925,82,1640,14.982454,-508.35938,8.525534,19.593664,9.365181642242263,
82,7.874008,17.157787,10.474596,0.648,1.3175199,0.9999923000000001,8.393937,10.373683,1.3176682,15.3034725,,0.11,81.68246500000001,17.157787,55.62053298950195,,14.445654000000001,1.0,0.9841261,83,1660,14.931060999999998,-502.0243,8.515735000000001,17.17922,9.351126829631736,
83,7.937253999999999,17.157787,10.451314,0.648,1.3125311000000002,0.9999923000000001,8.395894,10.417639999999999,1.3127038,15.291495999999999,,0.11,82.687454,17.157787,56.73042631149292,,14.409149,1.0,0.98437446,84,1680,14.880927999999999,-495.90884000000005,8.518981,11.396844,9.355350764027962,
84,8.0,17.157787,10.428483,0.648,1.3077507,0.9999923000000001,8.397666000000001,10.461541,1.3078929,15.279660999999999,,0.11,83.69233,17.157787,57.83118987083435,,14.427895999999999,1.0,0.9846155999999999,85,1700,14.831837,-489.88300000000004,8.510660000000001,16.020014,9.350099968642676,
85,8.062258,17.157787,10.405905,0.648,1.3031728,0.9999923000000001,8.399028999999999,10.505385,1.3032264,15.267965,,0.11,84.69712,17.157787,58.85762286186218,,14.419657999999998,1.0,0.9848502,86,1720,14.783514000000002,-484.0239,8.486696,13.736491000000001,9.322269670858237,
86,8.124039,17.157787,10.384053999999999,0.648,1.2985876,0.9999923000000001,8.400618,10.549153,1.2987003000000001,15.256404999999999,,0.11,85.70173,17.157787,60.03394651412964,,14.428818,1.0,0.9850773000000002,87,1740,14.73655,-478.28232,8.504976,15.233145,9.342231644840592,
87,8.185352,17.157787,10.363221000000001,0.648,1.2940419,0.9999923000000001,8.40282,10.592829,1.2943083999999998,15.244976000000001,,0.11,86.70604,17.157787,61.42603278160095,,14.470997,1.0,0.9852959000000001,88,1760,14.691292,-472.63805999999994,8.550768,18.157219,9.393612464682096,
88,8.246211,17.157787,10.342742999999999,0.648,1.2898207,0.9999923000000001,8.404813,10.636432000000001,1.2900421999999998,15.233676,,0.11,87.71025999999999,17.157787,62.50935459136963,,14.488357,1.0,0.9855084999999999,89,1780,14.646875,-467.1445,8.540649,16.032244,9.378854670137526,
89,8.306623,17.157787,10.322519999999999,0.648,1.2857361,0.9999923000000001,8.406498,10.679962,1.2858979,15.222503,,0.11,88.714424,17.157787,63.97265386581421,,14.527973000000001,1.0,0.9857158000000001,90,1800,14.603163,-461.75043,8.522662,18.06971,9.361905319541806,
90,8.3666,17.157787,10.302992,0.648,1.2815831,0.9999923000000001,8.408444,10.723392500000001,1.2818696000000003,15.211453,,0.11,89.71834,17.157787,64.97710180282593,,14.349639000000002,1.0,0.9859158000000001,91,1820,14.560688,-456.69205,8.545417,-1.6847221999999997,9.38832152291559,
91,8.42615,17.157787,10.283892,0.648,1.2777319999999999,0.9999923000000001,8.410347999999999,10.766746000000001,1.2779562,15.200524,,0.11,90.72221,17.157787,65.5177800655365,,14.380412,1.0,0.98611104,92,1840,14.519112,-451.5384,8.545767999999999,17.19633,9.384156777641762,
92,8.485281,17.157787,10.2651205,0.648,1.2739479999999999,0.9999923000000001,8.412098,10.810011,1.2741473,15.189713500000002,,0.11,91.72598,17.157787,66.53936958312988,,14.436884,1.0,0.9863009,93,1860,14.478292000000001,-446.46927,8.538287,19.647645999999998,9.378997698053595,
93,8.544003,17.157787,10.246639,0.648,1.2702733,0.9999923000000001,8.413663,10.85319,1.2704417,15.179018,,0.11,92.72969,17.157787,67.95809197425842,,14.441369,1.0,0.9864860999999999,94,1880,14.438165,-441.55884000000003,8.527797,14.873522,9.365684473672284,
94,8.602325,17.157787,10.228836,0.648,1.2665875,0.9999923000000001,8.415544500000001,10.896265,1.2668363,15.168435999999998,,0.11,93.733215,17.157787,69.35633182525635,,14.50146,1.0,0.9866654,95,1900,14.3992,-436.6961,8.555365,20.16487,9.398974068116651,
