,ReturnMax,URet,ReturnStepMax,IWMin,IWNorm2,TimeElapsed,IWFirstEpisode,Bound,DenMISELogLast,MISE,DenMISELogFirst,IWMax,IWLastEpisode,target_sum_log_mean,SqrtESSClassic,ReturnAbsMax,LQGmu01,IWMean,LQGsigma,IWNorm1,ReturnMean,ReturnMin,LQGmu1,TimestepsSoFar,Iteration,DenMISEMeanLog,ReturnLastEpisode
180,17.25554,18.853239726587265,0.9999974,,43.208816999999996,459.90095925331116,,29.456118,16.475914000000003,16.986614000000003,13.403684,22.024467,0.61398643,0.52068883,4.1514583,17.25554,-0.078,0.99104756,0.11,179.37961,17.097687,,-0.651,3620,181,14.932042000000001,17.07369
181,17.25554,18.893738919572968,0.9999974,,1.3490739999999998e-09,464.734974861145,,3.8371983,11.571714,,13.398174,,,-564.1859,13.490735,17.25554,0.048,,0.11,1.82e-08,17.09778,,0.45,3640,182,14.913395000000001,17.114569
182,17.25554,9.703808837730717,0.9999974,,1.3527751e-09,468.9635751247406,,3.8266995,-14.419826500000001,,13.392694,,,-561.9798599999999,13.527747,17.25554,0.048,,0.11,1.8300000000000002e-08,17.052767000000003,,0.45,3660,183,14.747654999999998,8.860671
183,17.25554,9.420321458159183,0.9999974,,92.931816,472.82218098640436,,56.09848,9.940583,4.331856,13.387245000000002,92.931816,92.931816,-554.2241,1.0,17.25554,0.047,0.5050642,0.11,92.931816,17.006702,,0.442,3680,184,14.716109,8.576841
184,17.25554,9.401918387945829,0.9999974,,81.16341,477.6912150382996,,43.368225,13.626848999999998,5.082788,13.381824499999999,71.69028,71.69028,-590.75507,1.352123,17.25554,0.058,0.5932049,0.11,109.74291000000001,16.961064999999998,,0.52,3700,185,14.707042000000001,8.563844
185,17.25554,9.364197007361712,0.9999974,,153.33815,482.60245728492737,,49.591590000000004,11.871753,8.967235,13.376432999999999,149.05103,149.05103,-653.40607,1.2742755,17.25554,0.082,1.050511,0.11,195.39505,16.915718,,0.677,3720,186,14.689201999999998,8.526333000000001
186,17.25554,9.399846232991397,0.9999974,,94.48662,487.1785433292389,,38.76274,16.032196,7.045752,13.371072,83.93904,31.587415999999997,-661.1155,1.6321417,17.25554,0.088,0.82468206,0.11,154.21555,16.871037,,0.706,3740,187,14.69544,8.560108999999999
187,17.25554,9.368061638992495,0.9999974,,87.92584000000001,491.25869369506836,,34.103190000000005,11.647561,7.8872213,13.365739000000001,58.35675,54.03756,-661.0268,1.9746217000000001,17.25554,0.09,0.9235121,0.11,173.62027,16.82666,,0.715,3760,188,14.677764000000002,8.528601
188,17.25554,9.383719712114592,0.9999974,,77.45877,495.97783017158514,,30.824322,13.630117000000002,7.908039,13.360434,44.79166,33.235233,-658.41296,2.258945,17.25554,0.09,0.9257941999999999,0.11,174.9751,16.78283,,0.718,3780,189,14.671338,8.542413
189,17.25554,9.369001461199963,0.9999974,,73.52415500000001,500.53776264190674,,28.997711,11.582507000000001,8.242535,13.355156,36.405120000000004,34.169712,-655.0579,2.4941547,17.25554,0.09,0.96516114,0.11,183.38062,16.739386,,0.718,3800,190,14.654312,8.528486000000001
190,17.25554,9.338848960597586,0.9999974,,72.53549,505.258446931839,,27.984054999999998,12.219085,8.700150500000001,13.349907,35.20133,35.20133,-653.56915,2.684447,17.25554,0.091,1.0194643,0.11,194.71768,16.696268,,0.724,3820,191,14.641041,8.50433
191,17.25554,9.404173821110076,0.9999974,,65.27365,509.7670292854309,,26.390263,14.955004,8.309703,13.344686,29.958088,15.296045999999999,-651.2363,2.8631094,17.25554,0.092,0.9733625,0.11,186.8856,16.653917,,0.727,3840,192,14.642448000000002,8.564809
192,17.25554,9.384193742246923,0.9999974,,61.704406999999996,514.4291312694551,,25.297739,16.72766,8.326842999999998,13.33949,26.070494,20.206848,-648.12396,3.0503178,17.25554,0.092,0.97522306,0.11,188.21805,16.6119,,0.727,3860,193,14.652851,8.544482
193,17.25554,9.37093019581159,0.9999974,,59.419109999999996,518.6511702537537,,24.492393,13.150707999999998,8.426045,13.334322,23.087553,20.129929999999998,-644.7129,3.2220527999999997,17.25554,0.092,0.98686343,0.11,191.4515,16.570257,,0.728,3880,194,14.644749,8.532989500000001
194,17.25554,9.3483127632006,0.9999974,,58.070705000000004,523.0399787425995,,23.911385,16.236233,8.58578,13.329181,20.759674,20.409739000000002,-641.7697,3.3777869,17.25554,0.092,1.0058998,0.11,196.15046999999998,16.528914999999998,,0.729,3900,195,14.652631,8.508745
195,17.25554,9.391451055009753,0.9999974,,55.359947,528.4374370574951,,23.1758,14.604454999999998,8.512464,13.324066,18.858578,14.215461999999999,-638.4109,3.5303442000000005,17.25554,0.092,0.9971412000000001,0.11,195.43967,16.488214000000003,,0.729,3920,196,14.652214,8.551497999999999
196,17.25554,9.359197228501914,0.9999974,,53.916298,533.3979544639586,,22.671587,9.275103,8.585535,13.318976000000001,17.290691,16.227678,-635.09845,3.6750269999999996,17.25554,0.092,1.0058063,0.11,198.14383999999998,16.447779999999998,,0.729,3940,197,14.624725,8.523108
197,17.25554,9.345077565359912,0.9999974,,52.770109999999995,537.8868572711946,,22.250452,12.979576,8.669571000000001,13.313913000000001,15.987354999999999,15.799017999999998,-632.12726,3.8117278,17.25554,0.093,1.0158854,0.11,201.1453,16.407684,,0.73,3960,198,14.61628,8.508559
198,17.25554,9.406866522693688,0.9999974,,50.32911,542.3882925510406,,21.649979000000002,10.39195,8.494911,13.308876000000001,14.868112,9.082819,-628.9037,3.9351084000000003,17.25554,0.093,0.99522865,0.11,198.0505,16.368277,,0.73,3980,199,14.594973999999999,8.565609
199,17.25554,9.435294528156588,0.9999974,,47.668686,547.3975412845612,,21.060795000000002,14.338479999999999,8.173110000000001,13.303864,13.902339999999999,4.426794,-625.6251,4.016751,17.25554,0.092,0.95736617,0.11,191.47324,16.329384,,0.729,4000,200,14.593526999999998,8.589830000000001
200,17.25554,9.369730579174838,0.9999974,,46.764396999999995,551.7342150211333,,20.72105,14.937004,8.234126,13.298876000000002,13.059280000000001,12.185074,-622.2725,4.145666,17.25554,0.092,0.9645252000000001,0.11,193.86956999999998,16.290592,,0.729,4020,201,14.594899,8.5321455
201,17.25554,9.382073044674712,0.9999974,,45.73949,556.8026614189148,,20.376957,13.215387,8.256508,13.293913,12.313162,10.823933,-618.7417,4.271015,17.25554,0.092,0.9670993,0.11,195.35406,16.252229999999997,,0.728,4040,202,14.587776999999999,8.541208000000001
202,17.25554,9.392079483586512,0.9999974,,44.648746,561.9014005661012,,20.03429,12.613728,8.247894,13.288975,11.6458435,9.585431,-614.98016,4.3920655,17.25554,0.092,0.9660109,0.11,196.10022,16.21428,,0.726,4060,203,14.577782999999998,8.548214
203,17.25554,9.31676321469319,0.9999974,,44.143093,566.9281992912292,,19.810167,11.298774,8.323135,13.2840605,11.250162,11.250162,-611.86615,4.506526999999999,17.25554,0.092,0.9751569999999999,0.11,198.93204,16.176384,,0.726,4080,204,14.561438,8.484099
204,17.25554,9.371408262439637,0.9999974,,43.432334999999995,570.9340972900392,,19.559229000000002,13.191787,8.354965,13.279171,10.708772999999999,9.902078,-608.6747,4.6202607,17.25554,0.092,0.97887176,0.11,200.66872,16.139110000000002,,0.726,4100,205,14.554538,8.534858999999999
205,17.25554,9.36410799975755,0.9999974,,42.81552,576.1471245288849,,19.334652,15.068501999999999,8.391682000000001,13.274304,10.221452000000001,9.71905,-605.50684,4.730583,17.25554,0.092,0.98321545,0.11,202.54238999999998,16.102148,,0.725,4120,206,14.556835000000001,8.525076
206,17.25554,9.346296847287503,0.9999974,,42.28046,581.0854659080505,,19.133072,12.314634,8.432,13.269461999999999,9.787191,9.569355999999999,-602.5509,4.8375177,17.25554,0.092,0.98807955,0.11,204.53247,16.065456,,0.726,4140,207,14.545835,8.506836
207,17.25554,9.35817370274706,0.9999974,,41.693165,585.8973474502562,,18.927623999999998,1.2510434,8.454139,13.264643,9.390328,8.874167,-599.6371,4.9426365,17.25554,0.092,0.99074113,0.11,206.07416,16.029170999999998,,0.726,4160,208,14.481774,8.517911
208,17.25554,9.348938349237539,0.9999974,,41.192955,590.5803418159485,,18.74514,12.317163,8.483784,13.259846,9.032563,8.818075,-596.82214,5.044812,17.25554,0.092,0.9943097,0.11,207.81073,15.993201999999998,,0.726,4180,209,14.47129,8.511984
209,17.25554,9.303313071758199,0.9999974,,40.769478,595.5207798480988,,18.581905,12.905362,8.517924,13.255073000000001,8.775641,8.775641,-594.552,5.143752,17.25554,0.092,0.9986099,0.11,209.70808,15.957377,,0.728,4200,210,14.463728,8.469919
210,17.25554,9.342206446577707,0.9999974,,40.326633,600.4586429595947,,18.420273,14.970764,8.543161999999999,13.250322,8.496993,8.304791999999999,-592.4225,5.2410692999999995,17.25554,0.093,1.001681,0.11,211.35467999999997,15.922054999999999,,0.73,4220,211,14.466047,8.504261999999999
211,17.25554,9.420871254278367,0.9999974,,39.438114,605.124648809433,,18.170315,16.911602,8.457263000000001,13.245594,8.229177,5.290368,-590.0868,5.3295937,17.25554,0.093,0.9914581,0.11,210.18912000000003,15.887414000000001,,0.732,4240,212,14.477518,8.578319
212,17.25554,9.318096793196947,0.9999974,,39.08039,610.3200490474701,,18.031517,3.1842224999999997,8.486466,13.240889000000001,7.9883776,7.8891100000000005,-588.0509,5.423399400000001,17.25554,0.093,0.99506366,0.11,211.94856000000001,15.852670000000002,,0.734,4260,213,14.424388,8.48692
213,17.25554,9.340182642099847,0.9999974,,38.723408,614.6268358230592,,17.89668,16.561975,8.511246,13.236204,7.766880499999999,7.588791400000001,-586.069,5.515633599999999,17.25554,0.094,0.9980566999999999,0.11,213.58414,15.818341,,0.736,4280,214,14.434289999999999,8.506357000000001
214,17.25554,9.339069527908297,0.9999974,,38.378403000000006,619.6712222099303,,17.767025,12.211884,8.533358999999999,13.231542999999999,7.561109,7.3616247,-584.18713,5.606291000000001,17.25554,0.095,1.0007465,0.11,215.16048999999998,15.784315,,0.739,4300,215,14.423881,8.502694
215,17.25554,9.332801606319617,0.9999974,,38.056490000000004,624.8761858940126,,17.6447,12.128905,8.555378,13.226901999999999,7.36978,7.20788,-582.39813,5.695323,17.25554,0.095,1.0034446,0.11,216.74402,15.750575,,0.742,4320,216,14.413197,8.496547
216,17.25554,9.279295218798426,0.9999974,,37.804359999999996,629.8861050605774,,17.538715,10.315688,8.585613,13.222283,7.297714699999999,7.297714699999999,-580.94073,5.7819757,17.25554,0.096,1.0072991,0.11,218.5839,15.716921,,0.745,4340,217,14.394271,8.447496000000001
217,17.25554,9.37262404216816,0.9999974,,37.441055,634.5576364994049,,17.4122,15.080128,8.591262,13.217685999999999,7.135492299999999,6.4572887,-579.32623,5.868606,17.25554,0.097,1.0079211,0.11,219.7268,15.683974,,0.749,4360,218,14.397394,8.534571000000001
218,17.25554,9.367041241671087,0.9999974,,37.102993,639.1557564735413,,17.29262,14.057085,8.598246000000001,13.213109,6.976869000000001,6.3713684,-577.6223,5.9540367,17.25554,0.097,1.0087333,0.11,220.91258,15.651285999999999,,0.752,4380,219,14.39582,8.525106
219,17.25554,9.36376797081318,0.9999974,,36.783504,644.4935512542726,,17.178617000000003,13.531689000000002,8.605559,13.208553,6.823041,6.2575389999999995,-575.8522,6.0382915,17.25554,0.098,1.0095887,0.11,222.10951,15.618888,,0.754,4400,220,14.391877,8.523712
220,17.25554,9.383816721703527,0.9999974,,36.42236,649.3210799694061,,17.05655,14.284870999999999,8.599973,13.204018,6.672960799999999,5.792346,-573.9742,6.1214642999999995,17.25554,0.099,1.0088605,0.11,222.95817999999997,15.586885,,0.757,4420,221,14.391385999999999,8.546368
221,17.25554,9.388240493883158,0.9999974,,36.068397999999995,654.2174997329713,,16.937016,16.86467,8.592311,13.199503,6.527084400000001,5.612138,-571.9941,6.2035303,17.25554,0.099,1.0078892,0.11,223.7514,15.555176999999999,,0.759,4440,222,14.402515,8.547564999999999
222,17.25554,9.3512397347059,0.9999974,,35.81471,658.9963998794557,,16.841402,19.749634,8.603995,13.195007999999998,6.3885326,6.010893299999999,-570.01624,6.2843347000000005,17.25554,0.099,1.0092896999999998,0.11,225.07161000000002,15.523603,,0.761,4460,223,14.426480999999999,8.514427
223,17.25554,9.383610664549982,0.9999974,,35.502632,663.8787076473236,,16.73341,16.47912,8.59957,13.190535,6.254496,5.469443,-567.9906,6.3643517,17.25554,0.1,1.0087109,0.11,225.95122999999998,15.492446,,0.763,4480,224,14.435639000000002,8.544298
224,17.25554,9.40225644744974,0.9999974,,35.135475,669.8692378997803,,16.61285,15.992073999999999,8.5777855,13.186079999999999,6.124685299999999,4.8920956,-565.89026,6.442589,17.25554,0.1,1.0060596,0.11,226.36342000000002,15.46164,,0.764,4500,225,14.44255,8.561303
225,17.25554,9.412266273274746,0.9999974,,34.722427,674.1904587745668,,16.481176,12.539457,8.538994,13.181645000000001,5.9990788,4.312202,-563.7348,6.5179339999999995,17.25554,0.101,1.0014091999999999,0.11,226.31848,15.431144,,0.765,4520,226,14.4341135,8.569174
226,17.25554,9.403101413042332,0.9999974,,34.390083000000004,679.3254375457764,,16.369614000000002,15.728582999999999,8.519681,13.177230999999999,5.877769,4.690982,-561.50775,6.5945315,17.25554,0.101,0.9990594,0.11,226.78647999999998,15.400874,,0.766,4540,227,14.439781,8.559998
227,17.25554,9.345241767418626,0.9999974,,34.194313,684.4291088581085,,16.291317000000003,11.056338,8.531048,13.172834,5.762665,5.4227767,-559.33575,6.670724400000001,17.25554,0.101,1.0004423,0.11,228.10082999999997,15.370644,,0.767,4560,228,14.424897,8.508215
228,17.25554,9.301027330814527,0.9999974,,34.044518,689.3650691509247,,16.224234,13.267412,8.549844,13.168459,5.6553288,5.567678,-557.2773,6.745373700000001,17.25554,0.101,1.0028078999999999,0.11,229.64299,15.340507,,0.769,4580,229,14.419806,8.469305
229,17.25554,9.372013666044358,0.9999974,,33.830585,694.4971654415131,,16.143318,16.278282,8.552892,13.164102,5.5519989999999995,5.035343599999999,-555.1912,6.8199883,17.25554,0.102,1.0031487,0.11,230.7242,15.3109,,0.77,4600,230,14.427859,8.530788000000001
230,17.25554,9.355590022482287,0.9999974,,33.644783000000004,698.3970830440521,,16.069698000000002,15.226842000000001,8.560373,13.159761999999999,5.4531255,5.0845203,-553.12213,6.8936462,17.25554,0.102,1.0040486,0.11,231.93523,15.281482999999998,,0.771,4620,231,14.431296,8.515944000000001
231,17.25554,9.416780885954918,0.9999974,,33.301476,704.2655036449432,,15.956766,12.278172999999999,8.522564,13.155443,5.3573103,3.7551947,-551.0178,6.963305999999999,17.25554,0.102,0.9995188,0.11,231.88837,15.252571,,0.772,4640,232,14.421997,8.5738535
232,17.25554,9.342848219839663,0.9999974,,33.14577,709.2369914054871,,15.891413,16.326103,8.533363,13.151142000000002,5.265824299999999,4.9980645,-548.9313400000001,7.035373,17.25554,0.102,1.0008278,0.11,233.19287000000003,15.223625,,0.773,4660,233,14.430132,8.508272999999999
233,17.25554,9.352495503777076,0.9999974,,32.984547,713.9877071380615,,15.825296,14.379164999999999,8.541195,13.146859,5.178172,4.850253599999999,-546.8713,7.106796000000001,17.25554,0.103,1.0017711,0.11,234.41443999999998,15.194954000000001,,0.774,4680,234,14.429885,8.514526
234,17.25554,9.404952517561998,0.9999974,,32.733990000000006,717.897064447403,,15.737084,14.637823000000001,8.524096,13.142595000000002,5.093251,4.0786715,-544.7735,7.1768613,17.25554,0.103,0.99969065,0.11,234.9273,15.166725,,0.775,4700,235,14.430744,8.561063
235,17.25554,9.36733894389485,0.9999974,,32.57075,723.022979259491,,15.671410999999999,14.881167999999999,8.528222,13.138349,5.011553,4.596474,-542.67664,7.2469907000000005,17.25554,0.103,1.0001692,0.11,236.03992999999997,15.138594,,0.776,4720,236,14.432619,8.527528
236,17.25554,9.400832645806043,0.9999974,,32.361103,728.7589809894562,,15.594388,19.271568,8.518785000000001,13.134120000000001,4.9320917,4.1439204,-540.53613,7.3162136,17.25554,0.103,0.9989905000000001,0.11,236.76074,15.110835999999999,,0.777,4740,237,14.453007999999999,8.560057
237,17.25554,9.37265988758958,0.9999974,,32.207924,732.4197916984558,,15.532044,19.502625,8.522353,13.1299095,4.8557562999999995,4.4470243,-538.39905,7.385008,17.25554,0.103,0.999394,0.11,237.85577,15.083195000000002,,0.777,4760,238,14.474191000000001,8.532467
238,17.25554,9.352696549640225,0.9999974,,32.076316999999996,738.9464085102081,,15.475384,17.319214000000002,8.529648,13.125717000000002,4.782527,4.503119,-536.29645,7.453007700000001,17.25554,0.104,1.0002722,0.11,239.06502999999998,15.0557165,,0.778,4780,239,14.486063,8.515783
239,17.25554,9.342425398363677,0.9999974,,31.954871999999998,744.4289548397064,,15.421560000000001,16.054660000000002,8.537969,13.121542000000002,4.7122574,4.485418,-534.2337,7.5202928,17.25554,0.104,1.0012915999999998,0.11,240.31,15.028425,,0.779,4800,240,14.49257,8.505884
240,17.25554,9.314820212234704,0.9999974,,31.851685999999997,750.1815247535706,,15.372437,14.024919,8.549114999999999,13.117384,4.645288,4.528934,-532.2408,7.586719500000001,17.25554,0.104,1.0026963,0.11,241.64981,15.001257999999998,,0.78,4820,241,14.490607,8.481367
241,17.25554,9.395732282352565,0.9999974,,31.684203999999998,756.946414232254,,15.307713,19.501522,8.543372,13.113242999999999,4.5802309999999995,3.9684668,-530.2085,7.652871,17.25554,0.104,1.0019634,0.11,242.47512999999998,14.974623999999999,,0.78,4840,242,14.511299,8.555439
242,17.25554,9.32263178006883,0.9999974,,31.583494,761.6882371902466,,15.2599535,14.014713,8.552871000000001,13.109119,4.518063,4.3773029999999995,-528.24677,7.7182026,17.25554,0.105,1.0031596,0.11,243.7678,14.947923000000001,,0.781,4860,243,14.509236999999999,8.486402499999999
243,17.25554,9.419745414761893,0.9999974,,31.353327,767.3451905250549,,15.178101000000002,13.945782999999999,8.52492,13.105012,4.4573207,3.2258606,-526.2607,7.7807336,17.25554,0.105,0.9998028,0.11,243.95189,14.921804000000002,,0.782,4880,244,14.506915,8.574755
244,17.25554,9.351386655948847,0.9999974,,31.247529999999998,772.7871644496918,,15.1299095,19.379168,8.531423,13.100923,4.398792,4.164609,-524.2739,7.845227,17.25554,0.105,1.0005876,0.11,245.14395,14.895648999999999,,0.783,4900,245,14.526775,8.513966
245,17.25554,9.34228521561641,0.9999974,,31.148836,778.136474609375,,15.08373,17.335632,8.538548,13.0968485,4.3424683,4.1446953,-522.32385,7.9091195999999995,17.25554,0.105,1.0014628,0.11,246.35986,14.869672,,0.784,4920,246,14.538170999999998,8.505141
246,17.25554,9.412125703203575,0.9999974,,30.966611999999998,784.2047789096832,,15.015529999999998,15.274308,8.521664,13.0927925,4.28752,3.382708,-520.36224,7.9716190000000005,17.25554,0.105,0.999409,0.11,246.85403,14.844167,,0.784,4940,247,14.541134,8.569997
247,17.25554,9.337270457590336,0.9999974,,30.876796999999996,789.8990387916565,,14.972079999999998,15.127107999999998,8.529027000000001,13.088752000000001,4.234503,4.0568233,-518.4311,8.034486,17.25554,0.105,1.0003191999999999,0.11,248.07917999999998,14.818589999999999,,0.785,4960,248,14.543470999999998,8.50098
248,17.25554,9.404334259391481,0.9999974,,30.706753000000003,795.1765127182007,,14.907248000000001,5.129509400000001,8.513217,13.084727,4.1828113,3.3194277000000003,-516.5228,8.096086,17.25554,0.106,0.9984116,0.11,248.60449,14.793448999999999,,0.786,4980,249,14.505642000000002,8.558703
249,17.25554,9.315420163992838,0.9999974,,30.633034000000002,800.1624977588654,,14.868279999999999,15.067622,8.522637,13.08072,4.1331773,4.034865,-514.6206,8.157822,17.25554,0.106,0.99959534,0.11,249.89882999999998,14.768210999999999,,0.786,5000,250,14.507860999999998,8.483686
250,17.25554,9.407198553867307,0.9999974,,30.484640000000002,805.4734802246094,,14.809823000000002,15.285045000000002,8.511330000000001,13.076728,4.0847397,3.3576193,-512.7030599999999,8.21889,17.25554,0.106,0.99820673,0.11,250.5499,14.743492999999999,,0.787,5020,251,14.510935,8.564113
251,17.25554,9.362709291214154,0.9999974,,30.394834999999997,812.3595519065857,,14.767463000000001,18.184145,8.515454,13.072751,4.037729,3.7787287000000003,-510.78577,8.279999,17.25554,0.106,0.9986873,0.11,251.6692,14.718823,,0.788,5040,252,14.525483,8.526897
252,17.25554,9.423765749623534,0.9999974,,30.214128000000002,819.1142492294313,,14.699646,15.308516000000001,8.491282,13.068791000000001,3.9918792,2.8866997000000003,-508.86602999999997,8.338207,17.25554,0.106,0.9957773000000001,0.11,251.93166000000002,14.694564000000002,,0.788,5060,253,14.528552,8.580981
253,17.25554,9.34481143666389,0.9999974,,30.139925,825.2664339542389,,14.661598000000001,17.039753,8.497717999999999,13.064846000000001,3.9473596,3.7669847,-506.9626,8.398383,17.25554,0.106,0.9965615,0.11,253.12662999999998,14.67021,,0.789,5080,254,14.538403500000001,8.508763
254,17.25554,9.402086919990568,0.9999974,,30.01895,831.009515285492,,14.611176,14.967120999999999,8.490745,13.060917,3.9040809000000003,3.3138497000000005,-505.05905,8.458003999999999,17.25554,0.107,0.9956878,0.11,253.90039,14.646256,,0.789,5100,255,14.540050500000001,8.561986
255,17.25554,9.4166438495934,0.9999974,,29.86406,836.6476583480835,,14.550903,10.332460000000001,8.472012,13.057003,3.8616745000000003,2.9168081000000003,-503.1624,8.515799000000001,17.25554,0.107,0.9934231,0.11,254.31631000000002,14.622545,,0.79,5120,256,14.523579000000002,8.576306
256,17.25554,9.3637002165112,0.9999974,,29.789402000000003,842.715861082077,,14.513318,17.26308,8.476280000000001,13.053104,3.8204502999999996,3.5779834000000004,-501.2514,8.574839,17.25554,0.107,0.9939273000000001,0.11,255.43932,14.598816000000001,,0.79,5140,257,14.534194,8.524186
257,17.25554,9.358385523288312,0.9999974,,29.719624,849.1307308673859,,14.477182,18.005716,8.4811125,13.049221000000001,3.7805202000000007,3.5671897000000006,-499.35427999999996,8.633426,17.25554,0.107,0.99450445,0.11,256.58215,14.575254999999999,,0.79,5160,258,14.547607000000001,8.519903999999999
258,17.25554,9.341803044223171,0.9999974,,29.657942,855.0563585758209,,14.443257999999998,16.193472,8.4872675,13.045353,3.7418141000000005,3.585375,-497.48914,8.691522,17.25554,0.107,0.9952612,0.11,257.77263999999997,14.551817000000002,,0.791,5180,259,14.553923000000001,8.505016
259,17.25554,9.310924171988372,0.9999974,,29.607020000000002,860.0054304599762,,14.412096,11.727503,8.495269,13.041499,3.7044224999999997,3.6275345999999997,-495.68082000000004,8.749051,17.25554,0.107,0.99628204,0.11,259.03333,14.528447,,0.791,5200,260,14.543017,8.475663
260,17.25554,9.373385796103165,0.9999974,,29.532877000000003,866.0643854141235,,14.375274,15.000059,8.497036999999999,13.03766,3.6680517,3.3884324999999995,-493.8661,8.806488,17.25554,0.107,0.9964787,0.11,260.08092999999997,14.505475,,0.792,5220,261,14.544735999999999,8.532588
261,17.25554,9.37611694001408,0.9999974,,29.457655,872.3134415149689,,14.338268,12.299164,8.497875,13.033836,3.6325023,3.3308419999999996,-492.0656,8.863552,17.25554,0.107,0.99656284,0.11,261.09946,14.482687,,0.792,5240,262,14.536135,8.535061
262,17.25554,9.33442309638072,0.9999974,,29.403162,878.4556531906128,,14.306835000000001,11.57033,8.503459,13.030026,3.5979664,3.4627150999999996,-490.29202000000004,8.920089,17.25554,0.107,0.9972578000000001,0.11,262.2788,14.459939000000002,,0.793,5260,263,14.524828,8.499781
263,17.25554,9.348247081576002,0.9999974,,29.345309999999998,884.6338558197021,,14.27472,12.406627,8.507694,13.026232,3.5644964999999997,3.3916072999999995,-488.53222999999997,8.976312,17.25554,0.108,0.9977752000000001,0.11,263.41266,14.4374075,,0.793,5280,264,14.516778,8.511582
264,17.25554,9.355259905947593,0.9999974,,29.286263,890.0812799930573,,14.242445000000002,13.074017999999999,8.511108,13.02245,3.531796,3.339691,-486.7834,9.032208,17.25554,0.108,0.99818724,0.11,264.51962000000003,14.415069,,0.794,5300,265,14.51131,8.517599
265,17.25554,9.344472324940252,0.9999974,,29.233559999999997,895.3233671188354,,14.211951999999998,16.611166,8.515609,13.018684,3.5000126000000003,3.3531937999999997,-485.0406,9.087694,17.25554,0.108,0.99874306,0.11,265.66565,14.392854000000002,,0.794,5320,266,14.519179999999999,8.506122
266,17.25554,9.34494672898134,0.9999974,,29.182774,902.236585855484,,14.182131,19.963627,8.520135,13.014932,3.4691440000000004,3.3301272000000006,-483.30505,9.142823,17.25554,0.108,0.99929935,0.11,266.81293,14.370811999999999,,0.795,5340,267,14.539551999999999,8.507833999999999
267,17.25554,9.32974400064355,0.9999974,,29.136329999999997,908.1216943264008,,14.153509,13.841343,8.525214,13.011192999999999,3.4391055,3.3295907999999996,-481.61615,9.197567,17.25554,0.108,0.99993783,0.11,267.98334,14.348889000000002,,0.795,5360,268,14.536929,8.495567
268,17.25554,9.373727077891393,0.9999974,,29.07687,914.281890630722,,14.1217,19.31297,8.526589999999999,13.007469,3.4097526,3.1760302000000005,-479.9132,9.252118,17.25554,0.108,1.0000841999999999,0.11,269.02263999999997,14.327279,,0.796,5380,269,14.554669,8.535287
269,17.25554,9.358942579288259,0.9999974,,29.02481,920.34121632576,,14.09194,18.681234,8.5294075,13.003758,3.3811502,3.2036580000000003,-478.22467,9.306303999999999,17.25554,0.108,1.0004212,0.11,270.1137,14.30577,,0.796,5400,270,14.569938,8.519959
270,17.25554,9.374634301914693,0.9999974,,28.96773,926.9408283233644,,14.060972,18.931866,8.530474,13.000062,3.3531106,3.120588,-476.54144,9.360209,17.25554,0.109,1.0005314,0.11,271.144,14.284476999999999,,0.797,5420,271,14.586020000000001,8.535514
271,17.25554,9.318901833902013,0.9999974,,28.927871999999997,933.5875782966614,,14.034529999999998,9.496489,8.53542,12.996379,3.3258395,3.2392616000000003,-474.9177,9.413638,17.25554,0.109,1.0011637,0.11,272.31653,14.263164499999998,,0.798,5440,272,14.567298999999998,8.487552
272,17.25554,9.388339137122395,0.9999974,,28.864705999999998,939.8690931797028,,14.002038,15.984709,8.533864999999999,12.992708,3.299171,2.9889412,-473.27075,9.466895,17.25554,0.109,1.0009493,0.11,273.25916,14.242235,,0.798,5460,273,14.572479999999999,8.549182
273,17.25554,9.392512235416419,0.9999974,,28.799940000000003,945.1873517036438,,13.969147,15.411218,8.53138,12.989053,3.272913,2.9349816000000004,-471.62564000000003,9.519832000000001,17.25554,0.109,1.0006226,0.11,274.1706,14.221470000000002,,0.799,5480,274,14.575529999999999,8.552619
274,17.25554,9.304536239542866,0.9999974,,28.767902000000003,950.7509522438048,,13.945017000000002,14.831945999999999,8.53704,12.98541,3.2475169999999998,3.202757,-470.01300000000003,9.572271,17.25554,0.109,1.0013607,0.11,275.37417999999997,14.200559,,0.799,5500,275,14.576452,8.470725
275,17.25554,9.399539976813283,0.9999974,,28.700861,956.2967393398284,,13.911581,15.925301999999999,8.532972000000001,12.98178,3.222506,2.839445,-468.3948,9.624538000000001,17.25554,0.109,1.0008426,0.11,276.23254,14.180114000000001,,0.8,5520,276,14.58133,8.558011
276,17.25554,9.372412354031818,0.9999974,,28.650990000000004,962.3935885429382,,13.883085999999999,11.945,8.533438,12.978163,3.1980262,2.9704845,-466.7963,9.676639999999999,17.25554,0.109,1.0008856,0.11,277.2453,14.159730999999999,,0.8,5540,277,14.571804,8.533982
277,17.25554,9.341052792107664,0.9999974,,28.614234999999997,968.0280740261078,,13.858201999999999,19.58257,8.536997,12.97456,3.1741222999999996,3.0615322999999997,-465.18744000000004,9.728364,17.25554,0.11,1.0013298000000002,0.11,278.3697,14.139387,,0.801,5560,278,14.589819,8.503977
278,17.25554,9.334492770254506,0.9999974,,28.578413,974.2573473453523,,13.833632000000001,11.033605,8.540416,12.970969,3.1508632000000003,3.0397184,-463.62628,9.779803999999999,17.25554,0.11,1.0017608,0.11,279.49127000000004,14.119178,,0.801,5580,279,14.577064499999999,8.501076
