,ReturnMean,LQGmu01,MISE,TimeElapsed,Bound,URet,target_sum_log_mean,LQGmu1,IWFirstEpisode,IWMean,TimestepsSoFar,ReturnMax,ReturnStepMax,ReturnAbsMax,IWLastEpisode,DenMISELogLast,DenMISEMeanLog,IWMax,IWMin,LQGsigma,ReturnMin,IWNorm2,ReturnLastEpisode,IWNorm1,Iteration,DenMISELogFirst,SqrtESSClassic
176,8.568705,0.32,8.478664,378.4791667461395,10.868464,9.351072834047873,9.533645,0.997,,0.99431795,3540,15.807039999999999,0.99233466,15.807039999999999,1.0056819,13.02166,15.830765,1.0056847,,0.11,,13.303920000000002,8.517458,175.99428,177,8.335352,13.228754
177,8.568686,0.32,8.479156,382.03393077850336,10.862157,9.40608405946985,9.551685,0.997,,0.99435014,3560,15.807039999999999,0.99233466,15.807039999999999,1.0056473,12.739175,15.813366,1.0056521,,0.11,,13.341448999999999,8.565475,176.99432,178,8.329718,13.2664995
178,8.568591,0.32,8.479563,385.9711709022522,10.8558235,9.394218402999297,9.582802000000001,0.997,,0.9943818000000001,3580,15.807039999999999,0.99233466,15.807039999999999,1.0056186,15.115975,15.809436999999999,1.0056205,,0.11,,13.378876000000002,8.551692999999998,177.99434,179,8.324116,13.304132000000001
179,8.568392,0.32,8.47986,389.24292826652527,10.849436,9.369837215645274,9.603852999999999,0.997,,0.99441326,3600,15.807039999999999,0.99233466,15.807039999999999,1.005585,13.366607,15.795835,1.0055889,,0.11,,13.416198000000001,8.532729,178.99438,180,8.318544000000001,13.341662
180,8.568111,0.32,8.480069,393.0471551418304,10.843017,9.35310112412856,9.661063,0.997,,0.9944443999999999,3620,15.807039999999999,0.99233466,15.807039999999999,1.0055543,19.95328,15.818772000000001,1.0055581,,0.11,,13.453415,8.517592,179.99443,181,8.3130045,13.379088000000001
181,8.568155,0.32,8.480601,397.0843360424042,10.836976,9.414981469193254,9.682124,0.997,,0.9944751000000001,3640,15.807039999999999,0.99233466,15.807039999999999,1.0055246,13.488572,15.805941,1.0055275,,0.11,,13.490532,8.576149000000001,180.99448,182,8.307495,13.416407999999999
182,8.568166,0.32,8.4810915,400.9856777191162,10.830948,9.411972420973557,9.735488,0.997,,0.9945055,3660,15.807039999999999,0.99233466,15.807039999999999,1.0054929,19.442220000000002,15.825779999999998,1.0054967,,0.11,,13.527545000000002,8.570041999999999,181.9945,183,8.302014999999999,13.453624
183,8.568036,0.32,8.481438,405.15714049339294,10.824829,9.385841542242652,9.776052,0.997,,0.9945356,3680,15.807039999999999,0.99233466,15.807039999999999,1.0054642,17.194054,15.833186999999999,1.005467,,0.11,,13.564456,8.544284,182.99455,184,8.296566,13.490739999999999
184,8.567778,0.32,8.481648,409.271301984787,10.818628,9.356886043751034,9.806168,0.997,,0.99456507,3700,15.807039999999999,0.99233466,15.807039999999999,1.0054334,15.34189,15.830501000000002,1.0054374,,0.11,,13.601269,8.520254,183.99454,185,8.291145,13.527748
185,8.56761,0.32,8.481944,413.2191689014435,10.812565,9.373496943967325,9.855472,0.997,,0.99459445,3720,15.807039999999999,0.99233466,15.807039999999999,1.0054047,18.971348000000003,15.847357,1.0054085,,0.11,,13.637982000000001,8.536480000000001,184.99456999999998,186,8.285753999999999,13.564657999999998
186,8.567516,0.32,8.482311,417.8619077205658,10.806623,9.392188069669047,9.903564999999999,0.997,,0.9946238000000002,3740,15.807039999999999,0.99233466,15.807039999999999,1.0053779,18.84365,15.863351999999999,1.0053798,,0.11,,13.674595000000002,8.550073,185.99464,187,8.280393,13.601474
187,8.567561999999999,0.32,8.482813,421.5993192195892,10.80087,9.42227966694429,9.92431,0.997,,0.9946524,3760,15.807039999999999,0.99233466,15.807039999999999,1.0053473,13.798067999999999,15.852339,1.0053511,,0.11,,13.711113000000001,8.576239999999999,186.99464,188,8.27506,13.638182
188,8.567536,0.32,8.483236999999999,425.618221282959,10.795088,9.401917053437174,9.950052000000001,0.997,,0.99468064,3780,15.807039999999999,0.99233466,15.807039999999999,1.0053174,14.784409,15.846658999999999,1.0053222,,0.11,,13.747532000000001,8.562666,187.99464,189,8.269753999999999,13.674792000000002
189,8.567217,0.32,8.483364,429.9595408439636,10.789058,9.343836039918411,9.967581,0.997,,0.9947089,3800,15.807039999999999,0.99233466,15.807039999999999,1.0052906,13.275179999999999,15.833097,1.0052934999999998,,0.11,,13.783854000000002,8.506892,188.99469,190,8.264477000000001,13.711310000000001
190,8.567150999999999,0.32,8.483739,433.7298901081085,10.783325,9.397456294943046,9.99971,0.997,,0.9947366,3820,15.807039999999999,0.99233466,15.807039999999999,1.0052648000000002,16.099173999999998,15.834462,1.0052667,,0.11,,13.820082999999999,8.554567,189.99469,191,8.259228,13.747725
191,8.566874,0.32,8.483896000000001,438.09683299064636,10.777424,9.352102191421922,10.050639,0.997,,0.99476415,3840,15.807039999999999,0.99233466,15.807039999999999,1.0052341,19.772764000000002,15.854947,1.0052379,,0.11,,13.856218,8.513888,190.99472,192,8.254006,13.784044
192,8.566765,0.32,8.484219,442.34802675247187,10.771732,9.387576446688339,10.103786999999999,0.997,,0.9947915999999999,3860,15.807039999999999,0.99233466,15.807039999999999,1.0052091,20.303047,15.877966,1.0052111,,0.11,,13.892253,8.5459385,191.99478,193,8.248811,13.820276999999999
193,8.566510000000001,0.32,8.48439,445.98438262939453,10.765939999999999,9.355516980923108,10.136733,0.997,,0.99481857,3880,15.807039999999999,0.99233466,15.807039999999999,1.0051823,16.4901,15.881096,1.0051842,,0.11,,13.928199,8.517308,192.9948,194,8.243642999999999,13.856407
194,8.566302,0.32,8.484604,450.3266088962555,10.760236,9.367019469685102,10.16869,0.997,,0.9948452,3900,15.807039999999999,0.99233466,15.807039999999999,1.0051554,16.363,15.88354,1.0051574,,0.11,,13.964054,8.525963,193.99481,195,8.238502,13.892442
195,8.565861,0.32,8.484579,454.2820401191712,10.754337,9.312564512830527,10.14814,0.997,,0.9948718000000001,3920,15.807039999999999,0.99233466,15.807039999999999,1.0051299999999999,6.135897,15.833779999999999,1.0051305,,0.11,,13.999816000000001,8.479697,194.99487,196,8.233386999999999,13.928389000000001
196,8.565905,0.32,8.485038000000001,458.2272024154663,10.748968,9.41657815436706,10.176205,0.997,,0.99489796,3940,15.807039999999999,0.99233466,15.807039999999999,1.0051008,15.671864499999998,15.832932999999999,1.0051056,,0.11,,14.035483,8.574435000000001,195.9949,197,8.228297,13.964243
197,8.565727,0.32,8.4852705,462.45235419273376,10.743419,9.369658158346944,10.211205999999999,0.997,,0.994924,3960,15.807039999999999,0.99233466,15.807039999999999,1.0050769,17.101366,15.839313500000001,1.0050788,,0.11,,14.071064999999999,8.53075,196.99495,198,8.223234,14.000003
198,8.565572,0.32,8.485521,466.7893605232239,10.737932,9.373615276629216,10.26175,0.997,,0.9949494000000001,3980,15.807039999999999,0.99233466,15.807039999999999,1.005052,20.26449,15.861526000000001,1.0050539,,0.11,,14.106557,8.53503,197.99493,199,8.218197,14.035666
199,8.565286,0.32,8.485635,470.5782444477081,10.732349000000001,9.343670727727153,10.283623,0.997,,0.99497485,4000,15.807039999999999,0.99233466,15.807039999999999,1.0050242,14.631256,15.85535,1.005028,,0.11,,14.141954,8.508244,198.99496000000002,200,8.213184,14.071249
200,8.565133,0.32,8.485881,475.58397698402405,10.726944,9.37245989748734,10.309344,0.997,,0.9949998999999999,4020,15.807039999999999,0.99233466,15.807039999999999,1.0050021,15.448580999999999,15.853299,1.0050031,,0.11,,14.177267,8.534764,199.99498,201,8.208197,14.106736999999999
201,8.564834,0.32,8.485974,479.8551971912384,10.721428,9.342476017975775,10.351628999999999,0.997,,0.99502456,4040,15.807039999999999,0.99233466,15.807039999999999,1.0049733,18.845964000000002,15.868089000000001,1.0049781999999998,,0.11,,14.212492999999998,8.504625,200.99496000000002,202,8.203234,14.142133
202,8.564624,0.32,8.486153999999999,483.9948706626892,10.71604,9.359458239154337,10.363731,0.997,,0.99504924,4060,15.807039999999999,0.99233466,15.807039999999999,1.0049511999999998,12.803425,15.852969,1.0049533000000002,,0.11,,14.247632000000001,8.522267999999999,201.995,203,8.198296000000001,14.177443499999999
203,8.564502000000001,0.32,8.486417999999999,488.7777326107025,10.710776,9.380685687308628,10.401007,0.997,,0.99507374,4080,15.807039999999999,0.99233466,15.807039999999999,1.0049254,17.963117999999998,15.863289000000002,1.0049293,,0.11,,14.282681,8.539762,202.99504,204,8.193381,14.212670000000001
204,8.564210000000001,0.32,8.486507000000001,493.0081000328064,10.705381,9.343035368533972,10.4140415,0.997,,0.9950978000000001,4100,15.807039999999999,0.99233466,15.807039999999999,1.0049005,13.068013,15.849628,1.0049053,,0.11,,14.317646,8.504643,203.99506,205,8.188492,14.247807
205,8.563930000000001,0.32,8.486603,497.46659207344055,10.700031,9.340201161309656,10.439048,0.997,,0.99512166,4120,15.807039999999999,0.99233466,15.807039999999999,1.0048795,15.560761,15.848201999999999,1.0048814,,0.11,,14.352528,8.50629,204.99506,206,8.183625,14.282854
206,8.563761,0.32,8.48681,501.8611850738525,10.694834,9.367015182978873,10.487894,0.997,,0.9951455,4140,15.807039999999999,0.99233466,15.807039999999999,1.0048546,20.545567000000002,15.870872,1.0048574000000001,,0.11,,14.387325,8.529019,205.99512,207,8.178782,14.317819
207,8.563628,0.32,8.487049,506.564168214798,10.689707,9.374902332835788,10.524621,0.997,,0.9951690000000001,4160,15.807039999999999,0.99233466,15.807039999999999,1.0048276,18.121707999999998,15.881670000000002,1.0048344,,0.11,,14.422035000000001,8.536328999999999,206.99515,208,8.173964,14.3527
208,8.563738,0.32,8.487527,510.6040575504303,10.684856,9.432127400695578,10.558387,0.997,,0.9951921999999999,4180,15.807039999999999,0.99233466,15.807039999999999,1.0048085,17.577114,15.889757999999999,1.0048105,,0.11,,14.456660999999999,8.586456,207.99518,209,8.1691675,14.387498
209,8.56371,0.32,8.487864,514.902179479599,10.679905,9.402154518539026,10.570807,0.997,,0.9952153,4200,15.807039999999999,0.99233466,15.807039999999999,1.0047854999999999,13.162135000000001,15.876745999999999,1.0047873999999999,,0.11,,14.491209,8.557891999999999,208.99521000000001,210,8.164392999999999,14.422207
210,8.563652000000001,0.32,8.488166,519.9827578067781,10.674958,9.391461603303323,10.620252,0.997,,0.99523795,4220,15.807039999999999,0.99233466,15.807039999999999,1.0047644,20.998451,15.900998999999999,1.0047654000000001,,0.11,,14.525675,8.551393,209.99521000000001,211,8.159642999999999,14.456829999999998
211,8.563367999999999,0.32,8.488238,524.232248544693,10.669817,9.33830416767235,10.634028,0.997,,0.99526066,4240,15.807039999999999,0.99233466,15.807039999999999,1.0047376000000001,13.536407,15.889822,1.0047424,,0.11,,14.560057,8.50343,210.99525,212,8.154914999999999,14.491376
212,8.563038,0.32,8.48826,528.2568564414978,10.664663000000001,9.329374265945296,10.659962,0.997,,0.99528295,4260,15.807039999999999,0.99233466,15.807039999999999,1.0047146,16.152966,15.891035,1.0047203000000002,,0.11,,14.594354000000001,8.493089,211.99527,213,8.150209,14.525842
213,8.562525,0.32,8.488097,532.7410049438477,10.659361,9.286628177408575,10.668742,0.997,,0.9953050999999999,4280,15.807039999999999,0.99233466,15.807039999999999,1.0046964,12.534528,15.875329,1.0046983,,0.11,,14.628575,8.453379,212.9953,214,8.145525,14.560222
214,8.562185000000001,0.32,8.488103,537.1122927665709,10.654264,9.327733928802603,10.671125,0.997,,0.9953270000000001,4300,15.807039999999999,0.99233466,15.807039999999999,1.0046724,11.176517500000001,15.853451999999999,1.0046761999999998,,0.11,,14.662717,8.489374,213.9953,215,8.140863000000001,14.594519
215,8.562005000000001,0.32,8.488268,541.4412863254547,10.649362,9.36375800822582,10.697686000000001,0.997,,0.9953488000000001,4320,15.807039999999999,0.99233466,15.807039999999999,1.0046533000000002,16.403361999999998,15.855976,1.0046543,,0.11,,14.696779000000001,8.523381,214.99535,216,8.136223,14.628739000000001
216,8.561938,0.32,8.488543,546.2338171005249,10.644605,9.387403617130444,10.746780000000001,0.997,,0.99537045,4340,15.807039999999999,0.99233466,15.807039999999999,1.0046322,21.34667,15.881257999999999,1.0046332,,0.11,,14.73076,8.547533,215.99539,217,8.131604,14.662882000000002
217,8.561657,0.32,8.488597,550.4194805622102,10.639662,9.336295119247664,10.773995,0.997,,0.99539185,4360,15.807039999999999,0.99233466,15.807039999999999,1.0046111,16.67485,15.884877,1.0046111,,0.11,,14.764663,8.5004,216.99542000000002,218,8.127007,14.696944
218,8.561580000000001,0.32,8.488854,554.4901857376099,10.634958000000001,9.382638237347807,10.800378,0.997,,0.9954127,4380,15.807039999999999,0.99233466,15.807039999999999,1.0045880999999999,16.547356,15.88788,1.0045899999999999,,0.11,,14.798491,8.544881,217.99537999999998,219,8.12243,14.730920000000001
219,8.561502,0.32,8.48911,559.3620812892914,10.630286,9.383950014531571,10.797447,0.997,,0.99543345,4400,15.807039999999999,0.99233466,15.807039999999999,1.0045642,10.151122,15.861782999999999,1.0045689,,0.11,,14.832242,8.544635000000001,218.99536,220,8.117874,14.764818
220,8.561451,0.32,8.489386,564.2532382011414,10.625668,9.388524624086742,10.793053,0.997,,0.99545425,4420,15.807039999999999,0.99233466,15.807039999999999,1.0045469,9.821612,15.834432999999999,1.0045488999999999,,0.11,,14.865914000000002,8.549887,219.99539,221,8.113338,14.798645
221,8.561371000000001,0.32,8.489633,569.3277096748353,10.621053999999999,9.383750146061919,10.827807,0.997,,0.995475,4440,15.807039999999999,0.99233466,15.807039999999999,1.004525,18.503908,15.8464365,1.0045288,,0.11,,14.899513,8.543733999999999,220.99545,222,8.108824,14.832395000000002
222,8.561075,0.32,8.489658,574.2806723117827,10.616251,9.33181830611571,10.869286,0.997,,0.9954953000000001,4460,15.807039999999999,0.99233466,15.807039999999999,1.0045038,20.072823,15.865368,1.0045077,,0.11,,14.933028,8.495689,221.99545,223,8.104330000000001,14.866071
223,8.560888,0.32,8.489791,578.8860392570497,10.611589,9.353437040658699,10.882233,0.997,,0.9955154,4480,15.807039999999999,0.99233466,15.807039999999999,1.0044818000000002,13.765414000000002,15.855972,1.0044875,,0.11,,14.966476,8.519055999999999,222.99545,224,8.099855,14.899663
224,8.560655,0.32,8.489872,583.8759341239928,10.606908,9.34608555813651,10.900155999999999,0.997,,0.9955354,4500,15.807039999999999,0.99233466,15.807039999999999,1.0044645,14.910537,15.851752,1.0044674,,0.11,,14.999848000000002,8.508192999999999,223.99545,225,8.095400999999999,14.933181
225,8.560356,0.32,8.489889,588.639701128006,10.602194,9.329440637473457,10.932961,0.997,,0.99555546,4520,15.807039999999999,0.99233466,15.807039999999999,1.0044426,18.309738,15.862607,1.0044483,,0.11,,15.033151,8.493343,224.99552999999997,226,8.090966,14.966625
226,8.560105,0.32,8.489948,593.4022345542908,10.597553,9.34125534122738,10.936988000000001,0.997,,0.9955751,4540,15.807039999999999,0.99233466,15.807039999999999,1.0044271999999999,11.842627,15.844878,1.0044281,,0.11,,15.066367999999999,8.503461999999999,225.99553999999998,227,8.086552000000001,15.000001999999999
227,8.559915,0.32,8.490066,598.2601087093352,10.593002,9.355528958555825,10.97188,0.997,,0.9955946,4560,15.807039999999999,0.99233466,15.807039999999999,1.004408,18.887787,15.858206,1.004409,,0.11,,15.099520000000002,8.516575,226.99557000000001,228,8.082156,15.033298
228,8.559791,0.32,8.490248,602.7218506336212,10.588548,9.369437035469664,10.986175999999999,0.997,,0.9956139,4580,15.807039999999999,0.99233466,15.807039999999999,1.004386,14.241133999999999,15.851123000000001,1.0043889000000001,,0.11,,15.132597,8.53159,227.99557000000001,229,8.07778,15.06652
229,8.55955,0.32,8.490311,606.8578424453735,10.584004,9.340456004450346,11.012738,0.997,,0.9956331,4600,15.807039999999999,0.99233466,15.807039999999999,1.0043659,17.091234,15.856499,1.0043697,,0.11,,15.165605,8.504448,228.99562000000003,230,8.073422,15.099669
230,8.559683999999999,0.32,8.490744,612.4161818027496,10.579861,9.433209927551985,11.039041000000001,0.997,,0.9956521,4620,15.807039999999999,0.99233466,15.807039999999999,1.0043486,17.084239999999998,15.8617935,1.0043514999999998,,0.11,,15.198541,8.590232,229.99563999999998,231,8.069083000000001,15.132745000000002
231,8.559694,0.32,8.491052999999999,616.86208152771,10.5756235,9.405329899668473,11.058292,0.997,,0.9956709,4640,15.807039999999999,0.99233466,15.807039999999999,1.0043294,15.501307,15.860221,1.0043323,,0.11,,15.231404000000001,8.562289,230.99565,232,8.064764,15.165749
232,8.559635,0.32,8.491291,621.1876695156097,10.571344,9.38430699119729,11.081763,0.997,,0.99568975,4660,15.807039999999999,0.99233466,15.807039999999999,1.0043123,16.52257,15.863045999999999,1.0043142,,0.11,,15.264197,8.545877,231.99571,233,8.060463,15.198684
233,8.559452,0.32,8.491399000000001,625.7761256694794,10.566964,9.355649246178867,11.114039,0.997,,0.9957081,4680,15.807039999999999,0.99233466,15.807039999999999,1.0042893,18.630272,15.874853,1.0042950000000002,,0.11,,15.296913,8.516831,232.9957,234,8.05618,15.23155
234,8.559163,0.32,8.4914,630.6183180809021,10.562507,9.329676494179502,11.115283999999999,0.997,,0.9957265,4700,15.807039999999999,0.99233466,15.807039999999999,1.0042739,11.402196,15.855801999999999,1.0042768,,0.11,,15.329566,8.491512,233.99572999999998,235,8.051916,15.264341
235,8.559173,0.32,8.4917,635.8666212558746,10.558375999999999,9.40605296717878,11.137209,0.997,,0.9957449,4720,15.807039999999999,0.99233466,15.807039999999999,1.0042567,16.285318,15.857603,1.0042586,,0.11,,15.362151999999998,8.561557,234.99579,236,8.047669,15.297062
236,8.559111999999999,0.32,8.491923,641.5021042823793,10.554199,9.382095279156044,11.126489999999999,0.997,,0.9957627,4740,15.807039999999999,0.99233466,15.807039999999999,1.0042356,8.592538000000001,15.826931,1.0042404,,0.11,,15.394667000000002,8.5446615,235.99576000000002,237,8.043441,15.329709
237,8.5587845,0.32,8.491878,646.8579921722413,10.549779,9.312699381110695,11.139041,0.997,,0.99578065,4760,15.807039999999999,0.99233466,15.807039999999999,1.0042193000000001,14.109335999999999,15.819697,1.0042232,,0.11,,15.427113,8.481135,236.99579,238,8.03923,15.36229
238,8.558674,0.32,8.492047999999999,652.2562963962555,10.545603,9.366495622964038,11.155152000000001,0.997,,0.9957984000000001,4780,15.807039999999999,0.99233466,15.807039999999999,1.0042011999999998,14.985442,15.816188,1.004205,,0.11,,15.459485999999998,8.532217999999999,237.99582,239,8.035038,15.394808
239,8.558406,0.32,8.492057,657.9175140857698,10.541292,9.329065945726153,11.169674,0.997,,0.99581605,4800,15.807039999999999,0.99233466,15.807039999999999,1.0041858000000001,14.636241,15.8112545,1.0041877000000001,,0.11,,15.491795000000002,8.494425999999999,238.99585,240,8.030863,15.427254000000001
240,8.55842,0.32,8.49235,662.8750615119934,10.537293,9.402684983240144,11.192501,0.997,,0.9958334999999999,4820,15.807039999999999,0.99233466,15.807039999999999,1.0041648,16.666943,15.814788,1.0041705,,0.11,,15.524037,8.562047,239.99587999999997,241,8.026705,15.459629999999999
241,8.558167,0.32,8.492369,668.036874294281,10.533049,9.33338410649571,11.216117,0.997,,0.9958505,4840,15.807039999999999,0.99233466,15.807039999999999,1.0041494,16.903309,15.819268,1.0041533,,0.11,,15.556213,8.4971285,240.99582,242,8.022564,15.491933
242,8.557808,0.32,8.492280000000001,673.4897565841675,10.528723,9.304013254929348,11.224499,0.997,,0.9958674000000001,4860,15.807039999999999,0.99233466,15.807039999999999,1.0041301999999999,13.248762,15.808672,1.0041361,,0.11,,15.588323999999998,8.471027000000001,241.99577000000002,243,8.01844,15.524169
243,8.557617,0.32,8.492357,678.7872824668883,10.524588,9.347684080804363,11.237469,0.997,,0.9958845,4880,15.807039999999999,0.99233466,15.807039999999999,1.0041169,14.385064999999999,15.802821,1.0041188,,0.11,,15.620369,8.510997999999999,242.99582,244,8.014333,15.556343
244,8.557403,0.32,8.492411,684.3681886196136,10.520456,9.33991595888548,11.240488000000001,0.997,,0.9959014000000002,4900,15.807039999999999,0.99233466,15.807039999999999,1.0040996,11.973198,15.787173999999998,1.0041015,,0.11,,15.652347,8.505291,243.99585,245,8.010243,15.588451000000001
245,8.557245,0.32,8.492516499999999,689.4543581008911,10.516401,9.35990105328257,11.259958000000001,0.997,,0.9959181999999999,4920,15.807039999999999,0.99233466,15.807039999999999,1.0040786,16.025967,15.788128,1.0040853,,0.11,,15.684257500000001,8.518455,244.99587999999997,246,8.00617,15.620496
246,8.557122,0.32,8.492657000000001,694.2530918121338,10.512406,9.365211685246203,11.278683000000001,0.997,,0.9959347,4940,15.807039999999999,0.99233466,15.807039999999999,1.0040642,15.880892999999999,15.788487,1.004069,,0.11,,15.716101,8.52693,245.99587999999997,247,8.002113,15.652475
247,8.557029,0.32,8.492825,699.7923173904419,10.508465,9.3749383015787,11.309231,0.997,,0.99595124,4960,15.807039999999999,0.99233466,15.807039999999999,1.004048,18.850466,15.800817000000002,1.0040518,,0.11,,15.747883999999999,8.533866,246.99591,248,7.9980725999999995,15.684387
248,8.556887,0.32,8.492941,704.7616910934448,10.504498,9.360589595972154,11.339414999999999,0.997,,0.99596745,4980,15.807039999999999,0.99233466,15.807039999999999,1.0040326,18.820904000000002,15.81293,1.0040354999999999,,0.11,,15.779604,8.521775,247.9959,249,7.994048599999999,15.71623
249,8.556766,0.32,8.493076,709.9484322071075,10.500573,9.363038623273109,11.346961,0.997,,0.9959836999999999,5000,15.807039999999999,0.99233466,15.807039999999999,1.0040134,13.222048999999998,15.802548999999999,1.0040193000000002,,0.11,,15.81126,8.526631,248.99593,250,7.9900402999999995,15.748013
250,8.556617999999999,0.32,8.493181,714.851459980011,10.496642999999999,9.358349635455628,11.351429,0.997,,0.99599975,5020,15.807039999999999,0.99233466,15.807039999999999,1.0039982,12.464502,15.789235999999999,1.0040039,,0.11,,15.842854500000001,8.519499,249.99594,251,7.986047999999999,15.779728
251,8.556602,0.32,8.493418,720.5450055599213,10.492868,9.396421846144106,11.360596000000001,0.997,,0.9960157,5040,15.807039999999999,0.99233466,15.807039999999999,1.0039856,13.6574745,15.78076,1.0039877000000001,,0.11,,15.874382999999998,8.552633,250.99596,252,7.9820724,15.811383
252,8.556444,0.32,8.493511,726.4006750583649,10.488974,9.354287346078943,11.397169,0.997,,0.99603164,5060,15.807039999999999,0.99233466,15.807039999999999,1.0039694,20.60959,15.799829500000001,1.0039723,,0.11,,15.905845999999999,8.516850999999999,251.99599999999998,253,7.9781116999999995,15.842979999999999
253,8.556291,0.32,8.493605,732.3273303508759,10.485105,9.352123541691377,11.410606,0.997,,0.9960474,5080,15.807039999999999,0.99233466,15.807039999999999,1.0039521,14.806291,15.795903,1.0039559999999998,,0.11,,15.937249,8.517208,252.99603,254,7.974167,15.874510999999998
254,8.556214,0.32,8.493777,737.2978608608246,10.481337,9.375830170801231,11.415268,0.997,,0.9960629999999999,5100,15.807039999999999,0.99233466,15.807039999999999,1.003934,12.59559,15.783338,1.0039407,,0.11,,15.968592000000001,8.537055,253.99606,255,7.970237700000001,15.905976999999998
255,8.556169500000001,0.32,8.493977000000001,743.0019655227661,10.47762,9.38194168054954,11.416605,0.997,,0.9960783999999999,5120,15.807039999999999,0.99233466,15.807039999999999,1.0039244,11.753513,15.767581,1.0039253000000001,,0.11,,15.999873999999998,8.544891999999999,254.99606,256,7.966324,15.937379
256,8.55598,0.32,8.494028,747.1651649475098,10.473778999999999,9.342696745406528,11.444042999999999,0.997,,0.99609375,5140,15.807039999999999,0.99233466,15.807039999999999,1.0039042999999999,18.46443,15.778058999999999,1.0039101000000001,,0.11,,16.031095999999998,8.507154,255.9961,257,7.962425,15.968720999999999
257,8.556053,0.32,8.494342999999999,752.4624946117401,10.470222999999999,9.418270215950947,11.460894999999999,0.997,,0.9961088,5160,15.807039999999999,0.99233466,15.807039999999999,1.003889,15.787803,15.778082000000001,1.0038947,,0.11,,16.062256,8.57502,256.99606,258,7.958542,15.999998000000001
258,8.556030999999999,0.32,8.494561000000001,759.010274887085,10.466594,9.389726464645108,11.467759,0.997,,0.9961239,5180,15.807039999999999,0.99233466,15.807039999999999,1.0038728000000001,13.234844,15.768248000000002,1.0038794,,0.11,,16.093357,8.550609,257.9961,259,7.9546733,16.031218
259,8.555813,0.32,8.494577,764.048143863678,10.462785,9.334661691264431,11.487735,0.997,,0.99613893,5200,15.807039999999999,0.99233466,15.807039999999999,1.0038639999999999,16.657648000000002,15.771653,1.003865,,0.11,,16.124397000000002,8.498702999999999,258.99612,260,7.950819500000001,16.062376
260,8.555698,0.32,8.494699,769.8852789402008,10.459102,9.364643473484184,11.504163,0.997,,0.99615383,5220,15.807039999999999,0.99233466,15.807039999999999,1.0038459000000002,15.771388,15.771638000000001,1.0038497,,0.11,,16.155375,8.526283,259.99615,261,7.946981,16.093477
261,8.555507,0.32,8.49474,775.7479484081267,10.45536,9.345260365451663,11.53325,0.997,,0.9961687,5240,15.807039999999999,0.99233466,15.807039999999999,1.0038334,19.121164,15.784407,1.0038354,,0.11,,16.18629,8.5054455,260.9962,262,7.943156699999999,16.124520999999998
262,8.555339,0.32,8.494803,781.3049809932709,10.451665,9.349741359580019,11.558226,0.997,,0.9961832,5260,15.807039999999999,0.99233466,15.807039999999999,1.0038162,18.098152,15.79319,1.0038209999999999,,0.11,,16.217152,8.511397,261.9962,263,7.9393473,16.1555
263,8.555377,0.32,8.495072,787.4067325592041,10.448196000000001,9.406106343590674,11.566475,0.997,,0.99619776,5280,15.807039999999999,0.99233466,15.807039999999999,1.0038038,13.732257999999998,15.785367,1.0038058,,0.11,,16.247957,8.565621,262.99622,264,7.935552,16.186417000000002
264,8.555147999999999,0.32,8.495071000000001,792.8778307437898,10.444479,9.328854701347664,11.578322,0.997,,0.9962120999999999,5300,15.807039999999999,0.99233466,15.807039999999999,1.0037866,14.702231,15.781267999999999,1.0037913,,0.11,,16.278702,8.494518,263.99622,265,7.9317713,16.217278
265,8.554864,0.32,8.495012,798.9408936500549,10.440723,9.312556708995078,11.570372,0.997,,0.9962266,5320,15.807039999999999,0.99233466,15.807039999999999,1.0037742,9.45965,15.757485,1.0037770000000001,,0.11,,16.30939,8.479451,264.99627999999996,266,7.928005000000001,16.248081
266,8.554789999999999,0.32,8.495164,804.4942126274109,10.4372015,9.378419257079763,11.591974,0.997,,0.9962405000000001,5340,15.807039999999999,0.99233466,15.807039999999999,1.0037626,17.334589,15.763379,1.0037636,,0.11,,16.340020000000003,8.535376,265.99622,267,7.9242525,16.278817999999998
267,8.554795,0.32,8.495393,810.3545668125153,10.433777000000001,9.40030417229546,11.59792,0.997,,0.99625474,5360,15.807039999999999,0.99233466,15.807039999999999,1.0037473,13.181713,15.753732000000001,1.0037493,,0.11,,16.370594,8.556154,266.99627999999996,268,7.920514,16.309504
268,8.554647000000001,0.32,8.495465,815.1821510791779,10.430216,9.349677200151591,11.611871,0.997,,0.9962687,5380,15.807039999999999,0.99233466,15.807039999999999,1.0037339,15.346748999999999,15.752207,1.0037358,,0.11,,16.401107999999997,8.5148735,267.99627999999996,269,7.91679,16.340132
269,8.554563499999999,0.32,8.495602,820.5096368789673,10.426739,9.371834122913016,11.636049,0.997,,0.99628264,5400,15.807039999999999,0.99233466,15.807039999999999,1.0037186,18.136578,15.761023999999999,1.0037215,,0.11,,16.431562,8.532107,268.9963,270,7.913079300000001,16.370708
270,8.554464999999999,0.32,8.495721000000001,826.1487638950348,10.4232645,9.36442436722576,11.647893,0.997,,0.99629647,5420,15.807039999999999,0.99233466,15.807039999999999,1.0037013000000001,14.841837,15.757617999999999,1.0037081,,0.11,,16.461962,8.527901,269.99634,271,7.909382300000001,16.401224
