,Iteration,IWMean,IWMax,TimestepsSoFar,DenMISELogLast,SqrtESSClassic,LQGmu01,ReturnMax,ReturnStepMax,TimeElapsed,LQGmu1,IWFirstEpisode,DenMISELogFirst,DenMISEMeanLog,LQGsigma,ReturnLastEpisode,URet,IWMin,IWNorm2,Bound,ReturnAbsMax,target_sum_log_mean,ReturnMin,MISE,IWNorm1,ReturnMean,IWLastEpisode
227,228,1.0050259,1.1933421,4560,18.802439,14.715402,0.092,15.807039999999999,0.99233466,699.0982754230499,0.727,,8.0821705,15.670352,0.11,8.5180235,9.357118142205763,,15.571841000000001,11.794853,15.807039999999999,5.8277472999999995,,8.572303,229.1459,8.592205,1.0939658
228,229,1.0050211,1.1925787,4580,14.185845,14.749630999999999,0.092,15.807039999999999,0.99233466,704.6095621585846,0.727,,8.077794,15.663889999999999,0.11,8.533013,9.371001486591283,,15.603767999999999,11.787355999999999,15.807039999999999,5.8640223,,8.572285,230.14982999999998,8.591947,1.0614148
229,230,1.0052564,1.1918691000000001,4600,16.985689999999998,14.783659,0.092,15.807039999999999,0.99233466,709.5895073413849,0.727,,8.073437,15.66966,0.11,8.505905,9.342057063698617,,15.639497,11.781856,15.807039999999999,5.912338,,8.574183999999999,231.20897999999997,8.591573,1.1162362
230,231,1.0041531,1.1911124,4620,17.302104999999997,14.815844,0.092,15.807039999999999,0.99233466,714.3716034889221,0.727,,8.069098,15.676747,0.11,8.591579,9.434691962717066,,15.656170999999999,11.765701,15.807039999999999,5.9602695,,8.564998,231.95937999999998,8.591573,0.80757576
231,232,1.0037686,1.1903538999999999,4640,15.534923999999998,14.849631,0.092,15.807039999999999,0.99233466,719.6167593002319,0.727,,8.064778,15.676154,0.11,8.563668,9.40684305246702,,15.682160999999999,11.755287,15.807039999999999,6.001008000000001,,8.561867,232.87431,8.591453,0.9710513000000001
232,233,1.0036546,1.1895663,4660,16.494564,14.883551999999998,0.092,15.807039999999999,0.99233466,725.268355846405,0.727,,8.060477,15.679681,0.11,8.547276,9.385845133709267,,15.712076999999999,11.747123,15.807039999999999,6.0458099999999995,,8.56098,233.85152000000002,8.591263,1.0328164
233,234,1.003792,1.1887860000000001,4680,18.547438,14.917373000000001,0.092,15.807039999999999,0.99233466,730.7409155368805,0.727,,8.056194,15.691951999999999,0.11,8.518266,9.357223223477149,,15.745892000000001,11.741023,15.807039999999999,6.0992265,,8.562104,234.88733,8.590950999999999,1.0910463
234,235,1.0040699,1.1880606000000002,4700,11.289591,14.9509945,0.092,15.807039999999999,0.99233466,737.2465903759003,0.727,,8.05193,15.673233999999999,0.11,8.492969500000001,9.331274136029894,,15.781988,11.736075,15.807039999999999,6.121387,,8.564305000000001,235.95642,8.590534,1.1240944
235,236,1.0036958,1.1873323999999998,4720,16.319136,14.984471,0.092,15.807039999999999,0.99233466,743.1746668815613,0.727,,8.047684,15.675988,0.11,8.562930999999999,9.407557909898712,,15.807847,11.725942,15.807039999999999,6.164094400000001,,8.561257000000001,236.87222000000003,8.590417,0.9707614
236,237,1.003549,1.1865864,4740,8.573617,15.018063,0.092,15.807039999999999,0.99233466,748.2237911224365,0.727,,8.043455,15.646035000000001,0.11,8.546046,9.383620599586497,,15.837004,11.717688,15.807039999999999,6.1740129999999995,,8.560082000000001,237.84111000000001,8.59023,1.0233903
237,238,1.0039417,1.1858758999999999,4760,13.972956,15.051314999999999,0.092,15.807039999999999,0.99233466,754.160322189331,0.728,,8.039245,15.639019000000001,0.11,8.482603,9.314313924083509,,15.8749,11.7138405,15.807039999999999,6.206965,,8.5632105,238.93812999999997,8.589777999999999,1.1510895
238,239,1.0039715,1.1851671,4780,14.926445000000001,15.084771,0.092,15.807039999999999,0.99233466,759.1364240646362,0.728,,8.035052,15.636054999999999,0.11,8.533621,9.368042117752493,,15.906717,11.707130000000001,15.807039999999999,6.243314,,8.563489,239.94919,8.589542999999999,1.0652256000000002
239,240,1.0042567,1.1844788999999998,4800,14.521545000000001,15.117997,0.092,15.807039999999999,0.99233466,764.0531799793242,0.728,,8.030877,15.631426000000001,0.11,8.4958725,9.330656187617716,,15.942696,11.702502,15.807039999999999,6.2778673,,8.565769,241.02162,8.589153,1.1263199
240,241,1.0039465,1.183799,4820,16.68779,15.15115,0.092,15.807039999999999,0.99233466,769.0448830127716,0.728,,8.026719,15.635826999999999,0.11,8.563410000000001,9.40418391293214,,15.969157999999998,11.693137,15.807039999999999,6.320597,,8.563267999999999,241.95111,8.589046000000002,0.98335916
241,242,1.0042113000000001,1.1831197,4840,16.792942,15.184247000000001,0.092,15.807039999999999,0.99233466,775.9625663757324,0.728,,8.022578,15.640625,0.11,8.498569999999999,9.334966401148904,,16.004688,11.6884365,15.807039999999999,6.363918,,8.565389,243.01913,8.588672,1.1214089
242,243,1.0046321,1.1825128,4860,13.104961999999999,15.217051500000002,0.092,15.807039999999999,0.99233466,781.2668178081512,0.728,,8.018455,15.630206,0.11,8.472496000000001,9.30562598452409,,16.042898,11.685025999999999,15.807039999999999,6.3917722999999995,,8.568711,244.12561000000002,8.588194,1.1596476
243,244,1.0047848,1.1818993999999998,4880,14.298279,15.250067999999999,0.092,15.807039999999999,0.99233466,785.2121891975403,0.728,,8.014347,15.624765,0.11,8.512414999999999,9.349241211556393,,16.076487,11.679511999999999,15.807039999999999,6.424043,,8.569944,245.16751000000002,8.587883999999999,1.0951892
244,245,1.0049745,1.1813214,4900,11.878108000000001,15.282979000000001,0.092,15.807039999999999,0.99233466,791.2092659473419,0.728,,8.010258,15.609492000000001,0.11,8.506712,9.341477570926145,,16.110651,11.674336,15.807039999999999,6.4461856,,8.571465,246.21873,8.587552,1.1043063
245,246,1.0050485,1.180721,4920,15.956585999999998,15.315882,0.092,15.807039999999999,0.99233466,797.8850657939911,0.728,,8.006185,15.610923999999999,0.11,8.519859,9.361438914900807,,16.142847,11.668268,15.807039999999999,6.484621499999999,,8.5720625,247.24194,8.587276,1.0762671
246,247,1.0050838,1.1801503,4940,15.820526000000001,15.348717,0.092,15.807039999999999,0.99233466,803.6468296051025,0.728,,8.002127999999999,15.611792999999999,0.11,8.528321,9.366740105273287,,16.174362,11.661947,15.807039999999999,6.522162000000001,,8.572365,248.2557,8.587038,1.0665329
247,248,1.0050629,1.1795685,4960,18.803238,15.381491,0.092,15.807039999999999,0.99233466,809.1772177219391,0.729,,7.998087,15.624680999999999,0.11,8.535249,9.376454664843363,,16.204906,11.655216000000001,15.807039999999999,6.5713862999999995,,8.572217,249.25562000000002,8.586828,1.0526024999999999
248,249,1.0051446,1.1789961000000002,4980,18.75006,15.414172,0.092,15.807039999999999,0.99233466,815.3511943817139,0.729,,7.994063000000001,15.637251999999998,0.11,8.5231695,9.362120531009085,,16.237070000000003,11.649357,15.807039999999999,6.620092999999999,,8.572894,250.28099,8.586573,1.0777781000000002
249,250,1.0051789,1.1784363000000002,5000,13.162096,15.446792000000002,0.092,15.807039999999999,0.99233466,821.3624649047853,0.729,,7.990054600000001,15.627372,0.11,8.528012,9.3645585722052,,16.26841,11.643154,15.807039999999999,6.646014699999999,,8.573189,251.29474,8.586339,1.0660040000000002
250,251,1.0052414,1.1778756000000001,5020,12.398236,15.479339999999999,0.092,15.807039999999999,0.99233466,827.5024783611298,0.729,,7.986063000000001,15.614526000000001,0.11,8.520886,9.35987173124393,,16.300152,11.637201,15.807039999999999,6.6687155,,8.57369,252.31557999999998,8.586079,1.0728444
251,252,1.0049936,1.1772916000000002,5040,13.666519000000001,15.511733999999999,0.092,15.807039999999999,0.99233466,832.4643661975861,0.729,,7.9820867,15.606817000000001,0.11,8.553979,9.397896102435976,,16.326889,11.628793,15.807039999999999,6.6960025,,8.57168,253.25836,8.585951,0.9948577
252,253,1.0051223,1.1767416000000002,5060,20.528276,15.544112,0.092,15.807039999999999,0.99233466,838.8063893318176,0.729,,7.978126,15.626289000000002,0.11,8.518243,9.355816348231118,,16.35963,11.623483,15.807039999999999,6.750537400000001,,8.572738000000001,254.29592999999997,8.585683,1.0890628999999998
253,254,1.0052351000000002,1.1761918,5080,14.72853,15.576428,0.092,15.807039999999999,0.99233466,844.3403437137604,0.729,,7.9741817,15.622775,0.11,8.518592,9.353647014681457,,16.392057,11.618074,15.807039999999999,6.781791,,8.573659,255.32971,8.585419,1.0851761
254,255,1.0051712,1.1756345,5100,12.559989999999999,15.60871,0.092,15.807039999999999,0.99233466,850.0990495681763,0.729,,7.970252,15.610783999999999,0.11,8.53841,9.377320328976564,,16.421515,11.611277000000001,15.807039999999999,6.804144,,8.573157,256.31866,8.585235,1.0402877000000001
255,256,1.0050540000000001,1.175083,5120,11.7314825,15.640904999999998,0.092,15.807039999999999,0.99233466,856.5845465660095,0.729,,7.966338,15.59565,0.11,8.546236,9.383421155841862,,16.45006,11.604098,15.807039999999999,6.823052400000001,,8.572233,257.29382000000004,8.585082,1.0262549
256,257,1.0052385,1.1745508999999998,5140,18.370195000000002,15.672973999999998,0.092,15.807039999999999,0.99233466,862.6312055587769,0.729,,7.9624395,15.606464,0.11,8.508547,9.344226745716457,,16.483555,11.599382,15.807039999999999,6.8679047,,8.573721,258.3463,8.5847845,1.1031643
257,258,1.0047045000000001,1.1739652,5160,15.876723000000002,15.7045555,0.093,15.807039999999999,0.99233466,868.8114557266235,0.73,,7.958556,15.607532,0.11,8.576325,9.419704571673856,,16.50564,11.588917,15.807039999999999,6.902082400000001,,8.569339999999999,259.21375,8.584750999999999,0.9183616
258,259,1.0045342,1.1734078000000001,5180,13.227908,15.736533999999999,0.093,15.807039999999999,0.99233466,874.0794363021851,0.73,,7.954687599999999,15.598362,0.11,8.55194,9.39119051471454,,16.533144,11.581424,15.807039999999999,6.9261603,,8.567983,260.17438,8.584625,1.0107924000000001
259,260,1.0047556,1.1728439,5200,16.555502,15.768386999999999,0.093,15.807039999999999,0.99233466,879.2072696685791,0.73,,7.9508342999999995,15.60206,0.11,8.500097,9.33619221036474,,16.5671,11.577103,15.807039999999999,6.9631929999999995,,8.569749,261.23645,8.5843,1.1119288999999999
260,261,1.0047908,1.1723138000000002,5220,15.713467999999999,15.800266,0.093,15.807039999999999,0.99233466,885.1913244724274,0.73,,7.946995299999999,15.602504999999999,0.11,8.52764,9.366135195464716,,16.597847,11.571335000000001,15.807039999999999,6.9965463,,8.570048,262.2504,8.584083999999999,1.0637221000000001
261,262,1.004958,1.1717739,5240,19.031313,15.832022,0.093,15.807039999999999,0.99233466,890.1005055904387,0.73,,7.943171,15.615609,0.11,8.506828,9.346775621066561,,16.630789,11.566652000000001,15.807039999999999,7.0424166,,8.571386,263.29900000000004,8.583789,1.0982851999999999
262,263,1.0050933000000002,1.1712633,5260,18.01586,15.863728,0.093,15.807039999999999,0.99233466,895.6364448070526,0.73,,7.9393616,15.624754999999999,0.11,8.51277,9.351247928926279,,16.663141,11.561755,15.807039999999999,7.084031599999999,,8.572475,264.33954,8.583518,1.0899856
263,264,1.0047525,1.1707473999999998,5280,13.7720375,15.895204000000001,0.093,15.807039999999999,0.99233466,902.6780030727386,0.73,,7.935566400000001,15.617757000000001,0.11,8.566925,9.407539544102047,,16.687717000000003,11.553074,15.807039999999999,7.108828,,8.569714,265.25467000000003,8.583455,0.96452874
264,265,1.0049887,1.1702317,5300,14.596113,15.926704999999998,0.093,15.807039999999999,0.99233466,908.4388666152954,0.73,,7.931786,15.613918,0.11,8.495905,9.330377745824523,,16.721725,11.549050999999999,15.807039999999999,7.137071000000001,,8.571591,266.322,8.583125,1.1162777
265,266,1.0052862,1.1697375,5320,9.338688000000001,15.958069,0.093,15.807039999999999,0.99233466,914.2467846870422,0.73,,7.9280195,15.590344,0.11,8.480848,9.314091804770198,,16.756798,11.545535000000001,15.807039999999999,7.1453547,,8.573927000000001,267.40612999999996,8.58274,1.1330091
266,267,1.0052332,1.1692523000000001,5340,17.299131,15.989555,0.093,15.807039999999999,0.99233466,919.3124346733093,0.73,,7.9242669999999995,15.596764000000002,0.11,8.536711,9.379881022610249,,16.785785999999998,11.539267,15.807039999999999,7.183078999999999,,8.573511,268.39725,8.582567,1.0399982
267,268,1.0049651,1.1687595,5360,13.203519,16.02086,0.093,15.807039999999999,0.99233466,926.0535800457001,0.731,,7.920528999999999,15.587854,0.11,8.557459,9.401733808430949,,16.811245,11.531293,15.807039999999999,7.205057000000001,,8.571332,269.33063,8.582474000000001,0.98201996
268,269,1.0050832,1.1682781,5380,15.268839000000002,16.05219,0.093,15.807039999999999,0.99233466,931.356483221054,0.731,,7.916804300000001,15.586685000000001,0.11,8.516226,9.351165765404453,,16.843020000000003,11.526478,15.807039999999999,7.2349105,,8.572294,270.36737,8.582229,1.0851066999999999
269,270,1.0050801,1.1677969,5400,18.089205,16.083496,0.093,15.807039999999999,0.99233466,937.3569447994232,0.731,,7.9130936,15.595973999999998,0.11,8.533439999999999,9.373296532498713,,16.872675,11.520723,15.807039999999999,7.2748814,,8.572289,271.3716,8.582047,1.0524038
270,271,1.0051074,1.1673192,5420,14.786776999999999,16.11474,0.093,15.807039999999999,0.99233466,944.4577519893646,0.731,,7.909397,15.593005999999999,0.11,8.529233,9.365890027034354,,16.902792,11.515245,15.807039999999999,7.302403,,8.572528,272.3841,8.581853,1.0605437
271,272,1.0052048,1.1668451000000002,5440,17.755758,16.145893,0.093,15.807039999999999,0.99233466,949.7548565864563,0.731,,7.9057135999999995,15.600973999999999,0.11,8.520761,9.356135757574194,,16.934072,11.510369,15.807039999999999,7.3406970000000005,,8.57333,273.4157,8.581628,1.0795083
272,273,1.004305,1.1663566,5460,13.58939,16.175388,0.093,15.807039999999999,0.99233466,955.8730731010437,0.731,,7.902044,15.593625,0.11,8.589632,9.43397951666477,,16.95015,11.497522,15.807039999999999,7.362425,,8.565839,274.17526000000004,8.581657,0.80732083
273,274,1.0045303,1.1658716999999998,5480,14.297410000000001,16.206345000000002,0.093,15.807039999999999,0.99233466,962.665251493454,0.731,,7.898387400000001,15.58891,0.11,8.496241,9.330100154234053,,16.983553,11.493714,15.807039999999999,7.387724,,8.567631,275.2413,8.581346,1.1130864999999999
274,275,1.0047755999999999,1.1654204,5500,11.998527000000001,16.237211,0.093,15.807039999999999,0.99233466,969.2058849334717,0.731,,7.8947449999999995,15.575870000000002,0.11,8.487099,9.323935251932976,,17.017288,11.490078,15.807039999999999,7.404466,,8.569556,276.3133,8.581002999999999,1.1188474
275,276,1.0047004000000002,1.1649671,5520,16.008436,16.26815,0.093,15.807039999999999,0.99233466,974.2764060497284,0.731,,7.8911147,15.577456,0.11,8.540457,9.38287982860246,,17.04541,11.483931,15.807039999999999,7.435336,,8.568963,277.2973,8.580855,1.0308956
276,277,1.0046787,1.1645216,5540,20.78521,16.299038,0.093,15.807039999999999,0.99233466,979.9765946865082,0.731,,7.887498399999999,15.596271,0.11,8.538818,9.37859241685615,,17.074382999999997,11.478261999999999,15.807039999999999,7.483282000000001,,8.568819,278.29602,8.580703999999999,1.045298
277,278,1.0040196,1.1640641999999999,5560,14.269766,16.328974,0.093,15.807039999999999,0.99233466,986.6483154296876,0.732,,7.8838944,15.591516,0.11,8.581145,9.427447611873905,,17.093388,11.467475,15.807039999999999,7.506819999999999,,8.563366,279.11746,8.580705,0.8679811
278,279,1.0036584000000002,1.1635513000000002,5580,17.058681,16.359507,0.093,15.807039999999999,0.99233466,992.8593482971193,0.732,,7.880304,15.596788,0.11,8.572783,9.414282099803364,,17.116695,11.459127,15.807039999999999,7.540541,,8.560438000000001,280.0207,8.580677,0.94936687
279,280,1.0034040000000002,1.1630653999999998,5600,14.23505,16.390107999999998,0.093,15.807039999999999,0.99233466,999.5298800468444,0.732,,7.876726,15.591938,0.11,8.55965,9.403805677163025,,17.141626000000002,11.451656,15.807039999999999,7.564066,,8.558378999999999,280.95312,8.580602,0.9779517
280,281,1.0031664,1.1625476000000001,5620,17.064837,16.420683,0.093,15.807039999999999,0.99233466,1006.3841164112092,0.732,,7.8731613,15.597194,0.11,8.563213000000001,9.404574126707168,,17.16675,11.4443655,15.807039999999999,7.5975366,,8.556476,281.88977,8.580541,0.9819928
281,282,1.0033251,1.1620443,5640,18.51286,16.451244,0.093,15.807039999999999,0.99233466,1012.0198264122008,0.732,,7.869609,15.607543,0.11,8.507831,9.345735956205235,,17.198559,11.440275,15.807039999999999,7.636269599999999,,8.557751,282.93768,8.580282,1.0929042
282,283,1.0034457,1.1615646000000002,5660,6.677105,16.481766,0.093,15.807039999999999,0.99233466,1017.2250602245332,0.732,,7.866069,15.575997000000001,0.11,8.506557,9.34391587977653,,17.229656,11.435884,15.807039999999999,7.6328583,,8.558698,283.97516,8.580022,1.0822709
283,284,1.0032873,1.1610773,5680,16.074509,16.512222,0.093,15.807039999999999,0.99233466,1023.708395242691,0.732,,7.8625417,15.577764000000002,0.11,8.554836,9.395606860519356,,17.25592,11.429319,15.807039999999999,7.6623163,,8.557439,284.9336,8.579934,1.0031999
284,285,1.0032273999999999,1.1605636000000001,5700,17.153969,16.542675,0.093,15.807039999999999,0.99233466,1030.1441547870636,0.732,,7.859026400000001,15.583307000000001,0.11,8.543548,9.383150299502699,,17.283772,11.423575999999999,15.807039999999999,7.695464,,8.556983,285.9198,8.579805,1.0307541
285,286,1.0033014,1.1600622999999999,5720,18.082783,16.573055,0.093,15.807039999999999,0.99233466,1035.794584274292,0.732,,7.855524000000001,15.592056,0.11,8.522253,9.361036655677392,,17.313898000000002,11.418931,15.807039999999999,7.73175,,8.557592,286.94417999999996,8.579605,1.0687546
286,287,1.0031014999999999,1.1595812,5740,10.320478,16.60331,0.093,15.807039999999999,0.99233466,1042.056768655777,0.732,,7.8520335999999995,15.5737,0.11,8.557111,9.396476347738488,,17.339323,11.412113,15.807039999999999,7.740489500000001,,8.555989,287.89014,8.579526,0.9901601000000001
287,288,1.0031109,1.1590649,5760,16.866365,16.633596,0.093,15.807039999999999,0.99233466,1048.0398507118223,0.732,,7.848555,15.578199,0.11,8.531714,9.371808354143877,,17.368217,11.407005,15.807039999999999,7.772111,,8.556080999999999,288.89594,8.579359,1.0497936
288,289,1.0031872,1.1585952,5780,16.769459,16.663801,0.093,15.807039999999999,0.99233466,1055.2653398513794,0.732,,7.845089,15.582332000000001,0.11,8.522264,9.35950848295602,,17.398258,11.402467,15.807039999999999,7.8032303,,8.55671,289.9211,8.579163000000001,1.0688545
289,290,1.0034485,1.1581246,5800,12.465322500000001,16.693798,0.093,15.807039999999999,0.99233466,1061.1273512840269,0.732,,7.8416348,15.571595,0.11,8.48338,9.31718010729665,,17.431627,11.399405999999999,15.807039999999999,7.8194327,,8.5587635,291.00006,8.578833,1.1225934
290,291,1.0037171,1.1576751,5820,8.509038,16.723722,0.093,15.807039999999999,0.99233466,1067.6172878742218,0.732,,7.8381925,15.547335,0.11,8.476422,9.31183375017652,,17.46511,11.396414,15.807039999999999,7.8219023000000005,,8.560853999999999,292.08167000000003,8.578481,1.1252377
291,292,1.0036815000000001,1.1572491000000003,5840,10.567008,16.753764999999998,0.093,15.807039999999999,0.99233466,1074.0359544754026,0.733,,7.834762,15.530292000000001,0.11,8.532313,9.37422542976262,,17.493084,11.391041,15.807039999999999,7.831129,,8.560564999999999,293.075,8.578322,1.0369062
292,293,1.0034131,1.1567702,5860,11.889597,16.783617,0.093,15.807039999999999,0.99233466,1079.8216590881348,0.733,,7.8313429999999995,15.517879,0.11,8.563612,9.405172941167331,,17.517084,11.383835000000001,15.807039999999999,7.8446050000000005,,8.558394,294.00003,8.578272,0.96858734
293,294,1.0037637,1.1563378999999998,5880,13.162364000000002,16.813248,0.093,15.807039999999999,0.99233466,1086.6782631874084,0.733,,7.827936,15.509877,0.11,8.462854,9.29458140711226,,17.552023000000002,11.38159,15.807039999999999,7.862849000000001,,8.561129,295.1065,8.577879,1.1496195
294,295,1.003767,1.1559398,5900,18.574157999999997,16.843126,0.093,15.807039999999999,0.99233466,1093.5102529525757,0.733,,7.824540600000001,15.520279,0.11,8.533805000000001,9.37355966568104,,17.580542,11.376636,15.807039999999999,7.8990035,,8.561177,296.11127,8.57773,1.0477751
295,296,1.0040303,1.1555528999999998,5920,11.008113,16.872765,0.093,15.807039999999999,0.99233466,1099.8153109550476,0.733,,7.8211565,15.505048,0.11,8.4774685,9.312818529574916,,17.613770000000002,11.373746,15.807039999999999,7.9095607,,8.563233,297.193,8.577391,1.1246101
296,297,1.0040817,1.155154,5940,9.032544,16.902527,0.093,15.807039999999999,0.99233466,1106.3544855117798,0.733,,7.817783400000001,15.483267000000001,0.11,8.521057,9.356856175094356,,17.643059,11.36921,15.807039999999999,7.913202,,8.563646,298.21227999999996,8.577200999999999,1.0622643999999999
297,298,1.0040725000000001,1.1547399,5960,15.62994,16.93225,0.093,15.807039999999999,0.99233466,1112.0197591781616,0.733,,7.814422,15.483772,0.11,8.533078,9.37314374413945,,17.671227,11.364225,15.807039999999999,7.9389080000000005,,8.563586,299.21362,8.577053,1.0442966
298,299,1.004251,1.1543832,5980,18.114105,16.961814999999998,0.093,15.807039999999999,0.99233466,1117.760382413864,0.733,,7.8110723,15.492582,0.11,8.500814,9.336595377444672,,17.702766,11.360766,15.807039999999999,7.972902,,8.565009,300.27106000000003,8.576799000000001,1.0999665
299,300,1.0042295,1.1539803,6000,10.822330000000001,16.991432,0.093,15.807039999999999,0.99233466,1124.0302665233612,0.733,,7.8077335,15.477028,0.11,8.532009,9.371602715879439,,17.730632999999997,11.355724,15.807039999999999,7.9821906,,8.56484,301.26886,8.576649,1.0404971
300,301,1.0040588,1.1535897,6020,12.553281,17.02093,0.093,15.807039999999999,0.99233466,1131.0316305160522,0.733,,7.8044057,15.467329000000001,0.11,8.552876,9.395856537231117,,17.755888,11.349516,15.807039999999999,7.997038000000001,,8.563467999999999,302.2217,8.5765705,0.9953911
301,302,1.0040786,1.1532025,6040,20.684957999999998,17.050435999999998,0.093,15.807039999999999,0.99233466,1137.9617900848386,0.733,,7.801089,15.484619,0.11,8.531042,9.371534235242155,,17.784399,11.344874,15.807039999999999,8.038898,,8.563647999999999,303.23175,8.576419,1.0522993999999999
302,303,1.0042678,1.1528528,6060,16.802958,17.07978,0.093,15.807039999999999,0.99233466,1143.5761103630064,0.733,,7.797783,15.488984,0.11,8.4941845,9.332154617966935,,17.815987,11.341586999999999,15.807039999999999,8.067805,,8.565139,304.29315,8.576148,1.1033642
303,304,1.0042787,1.152467,6080,15.189751999999999,17.109184,0.093,15.807039999999999,0.99233466,1150.4499571323395,0.734,,7.794488,15.488014000000002,0.11,8.531665,9.368777293771428,,17.844260000000002,11.336922999999999,15.807039999999999,8.09106,,8.565247,305.30072,8.576001,1.0497604999999999
304,305,1.0039248,1.1520878,6100,15.587461,17.138248,0.093,15.807039999999999,0.99233466,1156.7045538425446,0.734,,7.791204,15.488354999999999,0.11,8.572255,9.4165235720084,,17.8663,11.32934,15.807039999999999,8.115121,,8.562364,306.19707999999997,8.57599,0.9383243
305,306,1.0039786,1.1517012,6120,18.68009,17.167542,0.093,15.807039999999999,0.99233466,1163.3989210128786,0.734,,7.787930499999999,15.498795999999999,0.11,8.523891,9.363090241957233,,17.89525,11.325064999999999,15.807039999999999,8.149536999999999,,8.56281,307.21747,8.575819000000001,1.0620385
306,307,1.0037214,1.1513091,6140,14.784015,17.196645999999998,0.093,15.807039999999999,0.99233466,1168.8191485404968,0.734,,7.784667999999999,15.496479999999998,0.11,8.564127000000001,9.408086103011565,,17.918753,11.318309,15.807039999999999,8.1707535,,8.560728999999998,308.14246,8.575782,0.96656376
307,308,1.0036131,1.1509281,6160,16.370153,17.225826,0.093,15.807039999999999,0.99233466,1176.0204226970673,0.734,,7.781416,15.499328,0.11,8.547680999999999,9.391095954824754,,17.944733,11.31278,15.807039999999999,8.197144999999999,,8.559873,309.11285,8.57569,1.0116603000000002
308,309,1.003785,1.1505287,6180,12.415339999999999,17.254904,0.093,15.807039999999999,0.99233466,1181.7654960155487,0.734,,7.778174400000001,15.489359,0.11,8.499523,9.331865379054378,,17.975732999999998,11.3095045,15.807039999999999,8.210814,,8.561235,310.16956,8.575443,1.097749
309,310,1.0034695,1.150148,6200,17.00354,17.283772,0.093,15.807039999999999,0.99233466,1188.3820745944975,0.734,,7.774943400000001,15.494257000000001,0.11,8.57183,9.41549993556166,,17.998129000000002,11.302359,15.807039999999999,8.238744,,8.55868,311.07552999999996,8.575432000000001,0.9470248
310,311,1.0033618,1.1497488,6220,11.026275,17.312815,0.093,15.807039999999999,0.99233466,1195.3980317115786,0.734,,7.771723,15.4799,0.11,8.544313,9.387415171525179,,18.023964000000003,11.29689,15.807039999999999,8.247496,,8.557815,312.04553,8.575332000000001,1.0107027
311,312,1.003308,1.1493169,6240,15.8864155,17.341832999999998,0.093,15.807039999999999,0.99233466,1202.0805366039274,0.734,,7.7685127000000005,15.481214000000001,0.11,8.541367,9.382223886544976,,18.050694,11.291895,15.807039999999999,8.271835000000001,,8.557402,313.0321,8.575223,1.0272478
312,313,1.0034813,1.1489531000000002,6260,17.846615,17.370703,0.094,15.807039999999999,0.99233466,1208.3297107219694,0.734,,7.765312700000001,15.488779999999998,0.11,8.498553999999999,9.335099862447237,,18.081573000000002,11.288722,15.807039999999999,8.302471,,8.558774,314.08963,8.574978999999999,1.0977658000000001
313,314,1.0037313,1.148586,6280,16.100916,17.399435,0.094,15.807039999999999,0.99233466,1215.5121805667875,0.734,,7.7621226,15.490742000000001,0.11,8.481232,9.313746960072754,,18.113901000000002,11.28618,15.807039999999999,8.3273945,,8.5607395,315.17163,8.574679,1.1222777
314,315,1.003946,1.1482421999999999,6300,13.666989000000001,17.428156,0.094,15.807039999999999,0.99233466,1222.8121674060824,0.734,,7.7589429999999995,15.484964000000002,0.11,8.4849615,9.32053168373511,,18.145521,11.283367,15.807039999999999,8.3443775,,8.562419,316.24298,8.574394,1.1115208
315,316,1.0040637,1.1478885,6320,14.657684,17.456924,0.094,15.807039999999999,0.99233466,1229.2656342983244,0.734,,7.7557735,15.482358999999999,0.11,8.507774000000001,9.34470474946951,,18.175259,11.2798195,15.807039999999999,8.364291999999999,,8.563354499999999,317.28412000000003,8.574183999999999,1.0813403
316,317,1.0036396,1.1475492,6340,14.991753,17.485228,0.094,15.807039999999999,0.99233466,1235.9687190055847,0.735,,7.752614,15.480823000000001,0.11,8.575826,9.422594838070973,,18.195574,11.271942,15.807039999999999,8.384615,,8.559875,318.15375,8.574189,0.90981334
317,318,1.0036129999999999,1.1471815,6360,14.11001,17.51395,0.094,15.807039999999999,0.99233466,1242.7815170288084,0.735,,7.7494645,15.476524,0.11,8.537291999999999,9.375868261227973,,18.222555,11.267299000000001,15.807039999999999,8.402452,,8.559679,319.14893,8.574073,1.0349906999999998
318,319,1.0034696,1.1468205,6380,17.3753,17.54257,0.094,15.807039999999999,0.99233466,1249.1765041351316,0.735,,7.746324499999999,15.482489999999999,0.11,8.556482,9.398178649630172,,18.247429,11.261749,15.807039999999999,8.430313,,8.558547,320.1068,8.5740185,0.9976033999999999
319,320,1.003644,1.1464707,6400,17.548579999999998,17.571106,0.094,15.807039999999999,0.99233466,1256.150129556656,0.735,,7.7431946,15.4889555,0.11,8.500776,9.332710583793368,,18.27808,11.258752000000001,15.807039999999999,8.458826,,8.559939,321.16607999999997,8.573789999999999,1.0986832
320,321,1.0035296999999999,1.1461099,6420,11.706683,17.599651,0.094,15.807039999999999,0.99233466,1262.573377609253,0.735,,7.7400746,15.477182999999998,0.11,8.547664,9.389668669845028,,18.303375,11.253464,15.807039999999999,8.468702,,8.559028999999999,322.13302999999996,8.573708,1.0064600000000001
321,322,1.003321,1.1457601999999998,6440,11.850147,17.628075,0.094,15.807039999999999,0.99233466,1269.586667060852,0.735,,7.7369639999999995,15.465929000000001,0.11,8.561460499999999,9.40289049155076,,18.32698,11.24744,15.807039999999999,8.478883999999999,,8.55735,323.0694,8.573669,0.97558004
