,TimestepsSoFar,ReturnStepMax,LQGsigma,Bound,ReturnAbsMax,IWNorm1,ReturnMin,DenMISELogLast,ReturnMax,TimeElapsed,LQGmu1,DenMISEMeanLog,URet,IWMax,LQGmu01,ReturnLastEpisode,IWMean,IWFirstEpisode,IWNorm2,ReturnMean,SqrtESSClassic,IWLastEpisode,IWMin,DenMISELogFirst,target_sum_log_mean,Iteration,MISE
443,8880,0.99999267,0.11,11.2766695,17.199832999999998,443.79285,,16.545202,17.199832999999998,3680.2312812805176,1.0,14.38011,9.380632038768557,1.2649627,0.723,8.5436535,0.9995334000000001,,23.687973,9.339721,18.734942999999998,1.264941,,11.006193,-106.929794,444,8.522485000000001
444,8900,0.99999267,0.11,11.272714,17.199832999999998,444.79352,,16.25704,17.199832999999998,3702.886752843857,1.0,14.384323,9.342578827849938,1.2642101000000001,0.723,8.503771,0.9995360000000001,,23.707635999999997,9.337842,18.761614,1.2642028,,11.003943,-106.65243999999998,445,8.522444
445,8920,0.99999267,0.11,11.268944,17.199832999999998,445.7932,,12.21614,17.199832999999998,3727.031905889511,1.0,14.37946,9.413352257176935,1.2634628,0.723,8.571472,0.99953634,,23.72724,9.336122999999999,18.788246,1.2624342,,11.0016985,-106.38538999999999,446,8.5225725
446,8940,0.99999267,0.11,11.265177,17.199832999999998,446.7937,,17.56812,17.199832999999998,3750.1953053474426,1.0,14.386593,9.402645663252796,1.2627184,0.723,8.560784,0.9995385,,23.746878,9.334389999999999,18.81484,1.2625473999999999,,10.999459,-106.10757,447,8.522688
447,8960,0.99999267,0.11,11.26141,17.199832999999998,447.79437,,19.485283,17.199832999999998,3780.111656427384,1.0,14.397970999999998,9.393271787199351,1.261978,0.723,8.553307,0.999541,,23.766516,9.332646,18.841398,1.2619334,,10.997225,-105.826706,448,8.522786
448,8980,0.99999267,0.11,11.257483500000001,17.199832999999998,448.79504000000003,,19.680498,17.199832999999998,3800.266525745392,1.0,14.409735000000001,9.32706054584663,1.2612428999999998,0.723,8.491667,0.99954355,,23.786148,9.330774,18.867916,1.2612356000000002,,10.994995,-105.54666999999999,449,8.522708999999999
449,9000,0.99999267,0.11,11.2537565,17.199832999999998,449.7956,,13.948117000000002,17.199832999999998,3819.9285955429077,1.0,14.408707999999999,9.39920265668171,1.2605106000000001,0.723,8.557463,0.99954575,,23.805765,9.329055,18.894398000000002,1.2603639,,10.99277,-105.28061000000001,450,8.522815
450,9020,0.99999267,0.11,11.249956,17.199832999999998,450.79632999999995,,17.548517,17.199832999999998,3846.013646364212,1.0,14.415667000000001,9.36253195572232,1.2597835,0.723,8.524811,0.9995484,,23.825382,9.327271000000001,18.920842999999998,1.2597787,,10.99055,-105.00774399999999,451,8.522831
451,9040,0.99999267,0.11,11.246149,17.199832999999998,451.79699999999997,,15.040204999999998,17.199832999999998,3870.653618574143,1.0,14.417048000000001,9.353304155170072,1.2590591999999998,0.723,8.516675,0.9995509,,23.844986,9.325479,18.947254,1.2590556,,10.988336,-104.741646,452,8.522825
452,9060,0.99999267,0.11,11.242432,17.199832999999998,452.79767000000004,,16.464252,17.199832999999998,3897.747356414795,1.0,14.421567000000001,9.38394733310944,1.2583401,0.723,8.543895,0.9995533000000001,,23.864586,9.323752,18.973623,1.2583138,,10.986125999999999,-104.47358,453,8.522893
453,9080,0.99999267,0.11,11.238588,17.199832999999998,453.79834000000005,,13.908562,17.199832999999998,3920.9840841293335,1.0,14.420434,9.327682271775076,1.2576239,0.723,8.492426,0.9995558000000001,,23.884176,9.321921000000001,18.999958,1.2576203000000001,,10.98392,-104.21231,454,8.5228195
454,9100,0.99999267,0.11,11.234856,17.199832999999998,454.79895,,14.222716,17.199832999999998,3943.4621860980988,1.0,14.419997,9.368629675194251,1.256913,0.723,8.526717,0.99955815,,23.903755,9.320172999999999,19.026255,1.2569021999999999,,10.98172,-103.95152,455,8.5228405
455,9120,0.99999267,0.11,11.231036999999999,17.199832999999998,455.79967999999997,,16.588501,17.199832999999998,3964.21389746666,1.0,14.424751,9.323371494366862,1.2562046999999998,0.723,8.490057,0.9995607,,23.923326,9.318353,19.05252,1.2561988000000002,,10.979525,-103.686676,456,8.52276
456,9140,0.99999267,0.11,11.227394,17.199832999999998,456.7953,,14.546648999999999,17.199832999999998,3996.255883455277,1.0,14.425017,9.427873480976523,1.2555006000000002,0.723,8.582041,0.9995521,,23.942629,9.316742,19.078745,1.2505366000000002,,10.977333999999999,-103.427475,457,8.5228405
457,9160,0.99999267,0.11,11.223749,17.199832999999998,457.79596,,19.743559,17.199832999999998,4025.369221687317,1.0,14.436628,9.382298684229745,1.2548003,0.723,8.541774,0.9995545,,23.962185,9.31505,19.104935,1.2547811000000002,,10.975147999999999,-103.15804,458,8.522902499999999
458,9180,0.99999267,0.11,11.220104,17.199832999999998,458.79663,,9.954469,17.199832999999998,4049.6651680469513,1.0,14.426862,9.376157613021556,1.254104,0.723,8.536479,0.99955696,,23.981731,9.313353999999999,19.131088000000002,1.2540883999999999,,10.972967,-102.91112,459,8.522949
459,9200,0.99999267,0.11,11.216463000000001,17.199832999999998,459.7973,,14.98727,17.199832999999998,4079.711308717728,1.0,14.428078,9.374394184647713,1.2534128,0.723,8.532732000000001,0.99955934,,24.00127,9.311657,19.157207,1.2533961999999998,,10.970791,-102.65433,460,8.522986
460,9220,0.99999267,0.11,11.212860000000001,17.199832999999998,460.79187,,11.737428999999999,17.199832999999998,4101.428982257843,1.0,14.422239000000001,9.427393573398136,1.2527233,0.723,8.582208999999999,0.99954855,,24.020485,9.310075,19.183287,1.2466773000000002,,10.968619,-102.40571,461,8.523045
461,9240,0.99999267,0.11,11.209216,17.199832999999998,461.7926,,15.187432999999999,17.199832999999998,4128.784579753876,1.0,14.423895000000002,9.355407322177008,1.252039,0.723,8.520629,0.9995511,,24.040007,9.308366,19.209336999999998,1.252027,,10.966453,-102.15069,462,8.523048
462,9260,0.99999267,0.11,11.205586,17.199832999999998,462.79327,,15.484383,17.199832999999998,4152.29026412964,1.0,14.426184,9.358619691849546,1.2513573,0.723,8.520164999999999,0.9995535,,24.059519,9.306663,19.23535,1.2513537000000001,,10.964291000000001,-101.89613,463,8.523050999999999
463,9280,0.99999267,0.11,11.201894,17.199832999999998,463.79398,,14.446910999999998,17.199832999999998,4174.756623506546,1.0,14.426228,9.32811979638473,1.2506808999999999,0.723,8.491549000000001,0.999556,,24.079025,9.304907,19.261328,1.2506761999999998,,10.962133,-101.64492,464,8.522977000000001
464,9300,0.99999267,0.11,11.198313,17.199832999999998,464.79456,,19.345905,17.199832999999998,4196.662644147873,1.0,14.436805,9.366202900171103,1.250006,0.723,8.527756,0.9995582000000001,,24.098516,9.303235,19.287268,1.2500011999999998,,10.95998,-101.38424,465,8.522999
465,9320,0.99999267,0.11,11.194851,17.199832999999998,465.79467999999997,,15.959828,17.199832999999998,4222.186418771744,1.0,14.440071,9.411423414059486,1.2493362,0.723,8.569692,0.9995594000000001,,24.117975,9.3016615,19.313175,1.248799,,10.957832000000002,-101.13195,466,8.523126
466,9340,0.99999267,0.11,11.191125999999999,17.199832999999998,466.79535,,13.865568,17.199832999999998,4246.239200592041,1.0,14.438841,9.29413565383004,1.2486691,0.723,8.463492,0.9995618000000001,,24.137451000000002,9.299866999999999,19.339048000000002,1.2486583999999998,,10.955688,-100.88523,467,8.522975
467,9360,0.99999267,0.11,11.187669999999999,17.199832999999998,467.7959,,18.756708,17.199832999999998,4271.1861345767975,1.0,14.448067000000002,9.400483976612733,1.2480061000000002,0.723,8.558575999999999,0.9995639000000001,,24.156914,9.298283,19.364887,1.2478954,,10.953549,-100.62911,468,8.523079
468,9380,0.99999267,0.11,11.18413,17.199832999999998,468.79657000000003,,19.69523,17.199832999999998,4294.43496799469,1.0,14.45925,9.35754194219909,1.2473469,0.723,8.521938,0.99956626,,24.176374,9.296627,19.39069,1.2473385000000001,,10.951414999999999,-100.372086,469,8.523085
469,9400,0.99999267,0.11,11.180472,17.199832999999998,469.77948,,15.543947,17.199832999999998,4321.972630262375,1.0,14.461556,9.438964804491462,1.2466903999999999,0.723,8.593254,0.9995308,,24.194917999999998,9.295131,19.416452,1.2290325,,10.9492855,-100.125015,470,8.522958000000001
470,9420,0.99999267,0.11,11.176900999999999,17.199832999999998,470.7802,,14.917145999999999,17.199832999999998,4349.747704744339,1.0,14.462523000000001,9.332532237023702,1.2460378,0.723,8.498219,0.99953336,,24.214365,9.293439999999999,19.442186,1.2460319,,10.94716,-99.8803,471,8.522903
471,9440,0.99999267,0.11,11.173442,17.199832999999998,471.78094000000004,,16.252492999999998,17.199832999999998,4375.55624461174,1.0,14.466313000000001,9.378776154412275,1.2453892,0.723,8.536291,0.9995359,,24.233798999999998,9.291835,19.46789,1.2453725,,10.945039,-99.63379,472,8.522949
472,9460,0.99999267,0.11,11.170043,17.199832999999998,472.7766,,15.905335000000001,17.199832999999998,4402.44619512558,1.0,14.469356,9.429312151618053,1.2447431999999998,0.723,8.587424,0.9995277,,24.25297,9.290345,19.493554999999997,1.2397664,,10.942923,-99.38906999999999,473,8.52304
473,9480,0.99999267,0.11,11.166574,17.199832999999998,473.77734000000004,,16.637138,17.199832999999998,4423.695552825928,1.0,14.4739275,9.362128303758114,1.2441011999999998,0.723,8.522111,0.99953026,,24.272385,9.288725,19.519192,1.2440977,,10.94081,-99.14381999999999,474,8.523047
474,9500,0.99999267,0.11,11.163217999999999,17.199832999999998,474.7777,,13.297621,17.199832999999998,4447.053615570067,1.0,14.471448,9.40600168782999,1.2434618,0.723,8.561983,0.99953204,,24.291777,9.287194,19.544792,1.2431192,,10.938703,-98.906654,475,8.523154
475,9520,0.99999267,0.11,11.159796,17.199832999999998,475.77837999999997,,19.925987,17.199832999999998,4469.082764863968,1.0,14.482906,9.368799733039094,1.2428264999999998,0.723,8.529749,0.9995344,,24.311176,9.285604,19.570356,1.2428169,,10.9366,-98.65655,476,8.523181
476,9540,0.99999267,0.11,11.156341000000001,17.199832999999998,476.77905,,16.463388000000002,17.199832999999998,4494.921365022659,1.0,14.487055999999999,9.350409928773207,1.2421937,0.723,8.511467999999999,0.9995368,,24.330566,9.283980999999999,19.595888000000002,1.2421865,,10.934502,-98.41475,477,8.523161
477,9560,0.99999267,0.11,11.15288,17.199832999999998,477.7798,,8.381252,17.199832999999998,4521.266789674759,1.0,14.474282,9.341164677273687,1.2415648000000001,0.723,8.50433,0.9995393,,24.349945,9.28235,19.621391,1.2415565,,10.932407000000001,-98.19086999999999,478,8.523123
478,9580,0.99999267,0.11,11.149541000000001,17.199832999999998,478.7804,,15.588571,17.199832999999998,4543.160639047624,1.0,14.476607000000001,9.386791735007817,1.2409385,0.723,8.546660000000001,0.9995415000000001,,24.369312,9.280814,19.646856,1.240909,,10.930317,-97.95289,479,8.523192
479,9600,0.99999267,0.11,11.146165,17.199832999999998,479.78107,,16.942223000000002,17.199832999999998,4569.824450492859,1.0,14.48174,9.36417565271629,1.2403162,0.723,8.526621,0.9995439,,24.388676,9.279242,19.672289000000003,1.2403066999999999,,10.928231,-97.71308,480,8.5232115
480,9620,0.99999267,0.11,11.142778,17.199832999999998,480.78174,,15.911507,17.199832999999998,4599.614771127701,1.0,14.484712,9.35298172944143,1.2396976999999998,0.723,8.518193,0.99954623,,24.408026,9.277659,19.697691,1.2396919,,10.92615,-97.4764,481,8.523208
481,9640,0.99999267,0.11,11.1394,17.199832999999998,481.7824,,17.400469,17.199832999999998,4623.972614049912,1.0,14.490761,9.355194908623742,1.2390808,0.723,8.515555,0.99954855,,24.427367999999998,9.276078,19.723059,1.2390723999999997,,10.924073,-97.23761999999999,482,8.523197999999999
482,9660,0.99999267,0.11,11.136121000000001,17.199832999999998,482.78302,,10.010596000000001,17.199832999999998,4653.0273876190195,1.0,14.481482999999999,9.388741221809417,1.2384676000000001,0.723,8.549536999999999,0.99955076,,24.446697,9.274573,19.748394,1.2384145,,10.922001,-97.01513,483,8.523275
483,9680,0.99999267,0.11,11.132907000000001,17.199832999999998,483.7826,,18.441005999999998,17.199832999999998,4671.506557226181,1.0,14.489660999999998,9.419627231310217,1.2378583,0.723,8.57757,0.9995508,,24.465965,9.273135,19.773697,1.2367396000000002,,10.919932000000001,-96.776146,484,8.523405
484,9700,0.99999267,0.11,11.12952,17.199832999999998,484.78323,,18.194704,17.199832999999998,4692.77655339241,1.0,14.497301,9.331978370381444,1.2372516000000002,0.723,8.49738,0.9995530999999999,,24.48528,9.271535,19.798967,1.2372421999999998,,10.917869,-96.53866,485,8.523349000000001
485,9720,0.99999267,0.11,11.126157000000001,17.199832999999998,485.78387000000004,,17.68346,17.199832999999998,4722.895520687103,1.0,14.503855,9.338595834553141,1.2366476999999998,0.723,8.501809,0.9995553,,24.504583,9.269950999999999,19.824205,1.2366383,,10.915809,-96.30319,486,8.523303
486,9740,0.99999267,0.11,11.122867999999999,17.199832999999998,486.78455,,10.1758,17.199832999999998,4750.2750623226175,1.0,14.4949665,9.367344572902207,1.2360475,0.723,8.526055,0.9995575999999999,,24.523876,9.268424000000001,19.849413000000002,1.2360405,,10.9137535,-96.08411,487,8.523319
487,9760,0.99999267,0.11,11.119549000000001,17.199832999999998,487.78515999999996,,16.022146,17.199832999999998,4778.4397678375235,1.0,14.498094,9.345574245126476,1.23545,0.723,8.509276,0.99955976,,24.543160999999998,9.266867999999999,19.874585999999997,1.23545,,10.911702,-95.85396,488,8.5232935
488,9780,0.99999267,0.11,11.116239,17.199832999999998,488.78577,,15.508073000000001,17.199832999999998,4804.387657165526,1.0,14.500157000000002,9.343204674163491,1.2348552,0.723,8.50794,0.9995619000000001,,24.562433,9.265316,19.899729,1.2348481000000002,,10.909656,-95.62579000000001,489,8.523264
489,9800,0.99999267,0.11,11.112976,17.199832999999998,489.78644,,16.623339,17.199832999999998,4835.316578626634,1.0,14.504489999999999,9.362371235149586,1.2342629999999999,0.723,8.5225935,0.9995642,,24.5817,9.263800999999999,19.92484,1.2342513000000002,,10.907613000000001,-95.39628,490,8.52327
490,9820,0.99999267,0.11,11.10979,17.199832999999998,490.78708,,17.648077,17.199832999999998,4858.788688182831,1.0,14.510891,9.38509999349903,1.2336745,0.723,8.54625,0.9995664000000001,,24.600956,9.26234,19.949919,1.233651,,10.905574,-95.16561999999999,491,8.523338
491,9840,0.99999267,0.11,11.106556,17.199832999999998,491.78765999999996,,18.74962,17.199832999999998,4875.782891273498,1.0,14.5195055,9.361121647636578,1.2330888999999998,0.723,8.523503999999999,0.9995684000000001,,24.620203,9.260838,19.974964,1.2330841000000001,,10.903539,-94.933655,492,8.523347
492,9860,0.99999267,0.11,11.103335000000001,17.199832999999998,492.78833,,17.059936999999998,17.199832999999998,4896.176796913147,1.0,14.524655,9.36156595885254,1.2325069,0.723,8.523678,0.99957067,,24.639439000000003,9.259342,19.999983,1.232501,,10.901508,-94.70607,493,8.523358
493,9880,0.99999267,0.11,11.100114999999999,17.199832999999998,493.78894,,15.47185,17.199832999999998,4918.809726715088,1.0,14.526573,9.357487429547342,1.2319275,0.723,8.519667,0.99957275,,24.658663,9.257844,20.02497,1.2319193000000002,,10.899482,-94.48262,494,8.523357
494,9900,0.99999267,0.11,11.096994,17.199832999999998,494.7895,,17.757154,17.199832999999998,4941.013409614563,1.0,14.533098,9.39651617883198,1.2313496000000002,0.723,8.554008999999999,0.9995746999999999,,24.677877,9.256422,20.049920999999998,1.2312862,,10.89746,-94.25545,495,8.523442999999999
495,9920,0.99999267,0.11,11.093801,17.199832999999998,495.7901,,18.289807999999997,17.199832999999998,4965.294174909593,1.0,14.540671,9.356756122317305,1.2307767,0.723,8.520646000000001,0.9995768,,24.697084,9.25494,20.074842,1.2307743,,10.895442,-94.02812,496,8.523444
496,9940,0.99999267,0.11,11.090651,17.199832999999998,496.7907,,11.582778,17.199832999999998,4989.297814130783,1.0,14.5347185,9.366867193133542,1.2302051999999999,0.723,8.533275,0.9995789,,24.716279999999998,9.253488,20.099737,1.2301923000000001,,10.893428,-93.81521,497,8.523477999999999
497,9960,0.99999267,0.11,11.087568,17.199832999999998,497.79132000000004,,20.056368,17.199832999999998,5013.661182165146,1.0,14.545804,9.395647314499595,1.2296363000000001,0.723,8.555916,0.9995809999999999,,24.735468,9.252087,20.124598000000002,1.2295823000000001,,10.891417500000001,-93.58614,498,8.523566
498,9980,0.99999267,0.11,11.084263,17.199832999999998,498.79187,,11.196809,17.199832999999998,5037.659411668778,1.0,14.539092000000002,9.297314484332306,1.2290713,0.723,8.461022999999999,0.9995828999999999,,24.754642,9.250501,20.149427,1.2290595,,10.889412,-93.37573,499,8.52342
499,10000,0.99999267,0.11,11.081173,17.199832999999998,499.79247999999995,,15.341253,17.199832999999998,5064.7301633358,1.0,14.540695000000001,9.383023920044536,1.2285087,0.723,8.544102,0.9995850000000001,,24.773811,9.249088,20.174227,1.2284864,,10.887409,-93.15789000000001,500,8.523479
500,10020,0.99999267,0.11,11.078072,17.199832999999998,500.7931,,19.972681,17.199832999999998,5085.657154560089,1.0,14.551535999999999,9.374644316781572,1.2279488,0.723,8.533914,0.9995870000000001,,24.792967,9.247661,20.198997,1.2279348,,10.885411,-92.93167,501,8.523514
501,10040,0.99999267,0.11,11.075023,17.199832999999998,501.7936,,17.74762,17.199832999999998,5116.903683423996,1.0,14.557901999999999,9.395297915374744,1.2273915000000002,0.723,8.5516615,0.99958885,,24.812115,9.246274,20.223734,1.2273377,,10.883417999999999,-92.710785,502,8.523589999999999
502,10060,0.99999267,0.11,11.071864999999999,17.199832999999998,502.79425,,15.677742000000002,17.199832999999998,5142.251920700073,1.0,14.560125,9.337521022484896,1.2268368,0.723,8.502003,0.99959093,,24.83125,9.244795,20.248447,1.226831,,10.881428,-92.494896,503,8.523546000000001
503,10080,0.99999267,0.11,11.068852,17.199832999999998,503.79474000000005,,11.69289,17.199832999999998,5172.583821773529,1.0,14.554435999999999,9.395788772992287,1.2262847,0.723,8.557242,0.9995927,,24.850374,9.24343,20.273125,1.2261736,,10.879441,-92.287766,504,8.523636
504,10100,0.99999267,0.11,11.065793,17.199832999999998,504.79535,,16.241417000000002,17.199832999999998,5199.0413966178885,1.0,14.5577755,9.374878744828196,1.2257352,0.723,8.533468,0.99959475,,24.869493,9.242025,20.297773,1.2257235,,10.877460000000001,-92.07245999999999,505,8.523667
505,10120,0.99999267,0.11,11.06269,17.199832999999998,505.7959,,17.256335999999997,17.199832999999998,5225.353463888167,1.0,14.563106,9.347781008022046,1.2251883,0.723,8.51008,0.99959666,,24.8886,9.240578,20.322392999999998,1.2251788000000001,,10.875481,-91.855995,506,8.5236435
506,10140,0.99999267,0.11,11.059697,17.199832999999998,506.79645,,16.072866,17.199832999999998,5254.334144830704,1.0,14.566085000000001,9.393486355791648,1.224645,0.723,8.551814,0.9995985000000001,,24.907698,9.23922,20.346981,1.2245924,,10.873507,-91.64272,507,8.523719
507,10160,0.99999267,0.11,11.056629,17.199832999999998,507.79699999999997,,13.939067000000001,17.199832999999998,5274.9367406368265,1.0,14.564848999999999,9.35010568038717,1.2241031999999998,0.723,8.515755,0.9996004000000001,,24.926785,9.237795,20.37154,1.2240903,,10.871536,-91.43448000000001,508,8.523708000000001
508,10180,0.99999267,0.11,11.053646,17.199832999999998,508.79752,,10.362486,17.199832999999998,5301.642785549164,1.0,14.556591000000001,9.387567312901048,1.2235652,0.723,8.547032000000002,0.9996021999999999,,24.94586,9.236438,20.39607,1.2235231000000002,,10.86957,-91.234085,509,8.523771
509,10200,0.99999267,0.11,11.0506,17.199832999999998,509.79815999999994,,18.045986,17.199832999999998,5326.593722820282,1.0,14.563431,9.350500625463344,1.2230285,0.723,8.516051,0.9996041999999999,,24.964931,9.235026,20.42057,1.2230169,,10.867607000000001,-91.01942,510,8.523761
510,10220,0.99999267,0.11,11.047524000000001,17.199832999999998,510.7987,,15.667366000000001,17.199832999999998,5353.186029434204,1.0,14.56559,9.332139806909113,1.2224945,0.723,8.49843,0.9996060999999999,,24.98399,9.233583,20.445042,1.2224851,,10.865648,-90.810234,511,8.523709
511,10240,0.99999267,0.11,11.044609,17.199832999999998,511.79900000000004,,14.598057999999998,17.199832999999998,5377.764633178711,1.0,14.565653,9.405050480835595,1.2219641,0.723,8.563428,0.99960744,,25.003023000000002,9.232275,20.469484,1.2217263999999999,,10.863693,-90.60396999999999,512,8.523808
512,10260,0.99999267,0.11,11.0416355,17.199832999999998,512.7995599999999,,18.481216,17.199832999999998,5402.262007713318,1.0,14.573284,9.37038299494952,1.2214363000000001,0.723,8.532829,0.9996093,,25.022062,9.230912,20.493896,1.2214223,,10.861742,-90.390945,513,8.523837
513,10280,0.99999267,0.11,11.038688,17.199832999999998,513.79297,,13.967669,17.199832999999998,5428.861866235733,1.0,14.572104000000001,9.431733277445892,1.22091,0.723,8.590157000000001,0.9995972,,25.040741,9.229664999999999,20.518282,1.2136798,,10.859795,-90.18754,514,8.523882
514,10300,0.99999267,0.11,11.035695,17.199832999999998,514.79346,,11.22967,17.199832999999998,5459.731062650681,1.0,14.565613,9.354626816484352,1.220386,0.723,8.515709,0.9995989,,25.059763,9.228278,20.542631,1.2203791000000002,,10.857851,-89.990234,515,8.5238695
515,10320,0.99999267,0.11,11.032778,17.199832999999998,515.79407,,16.236317,17.199832999999998,5489.949609041214,1.0,14.56885,9.382614825308123,1.2198646999999998,0.723,8.543223,0.9996009,,25.078772,9.226952,20.56696,1.2198438999999999,,10.855911,-89.78397,516,8.523924000000001
516,10340,0.99999267,0.11,11.029844,17.199832999999998,516.7946,,18.355946,17.199832999999998,5523.707918405534,1.0,14.576173999999998,9.372433983464381,1.2193472,0.723,8.532328999999999,0.99960274,,25.097767,9.225608,20.591259,1.2193296999999998,,10.853975,-89.574425,517,8.523952
517,10360,0.99999267,0.11,11.026809,17.199832999999998,517.79517,,14.377809,17.199832999999998,5551.743267059326,1.0,14.575789000000002,9.316293201694853,1.218831,0.723,8.483692999999999,0.9996046000000001,,25.11676,9.224175,20.615524,1.218817,,10.852041999999999,-89.37335999999999,518,8.523864999999999
518,10380,0.99999267,0.11,11.023735,17.199832999999998,518.7958,,10.980829,17.199832999999998,5584.5470077991495,1.0,14.568862,9.296392886533463,1.2183173,0.723,8.46274,0.9996065000000001,,25.13574,9.222709,20.639765,1.2183138,,10.850114,-89.17962,519,8.52373
519,10400,0.99999267,0.11,11.020798,17.199832999999998,519.7866,,11.398282,17.199832999999998,5611.099971055985,1.0,14.562764000000001,9.432270739356612,1.2178062,0.723,8.585918,0.9995896999999999,,25.154239999999998,9.221484,20.663977,1.2080734,,10.848189,-88.98583,520,8.523723
520,10420,0.99999267,0.11,11.017939,17.199832999999998,520.78723,,20.117685,17.199832999999998,5636.9993155002585,1.0,14.573424,9.38635653517633,1.2172965,0.723,8.545824,0.9995915999999999,,25.1732,9.220188,20.688162,1.2172756,,10.846267999999998,-88.77605,521,8.523783
521,10440,0.99999267,0.11,11.014953,17.199832999999998,521.7878,,17.564487,17.199832999999998,5665.218437910079,1.0,14.579154,9.32403008569889,1.2167903999999998,0.723,8.48718,0.99959344,,25.192152,9.218782000000001,20.712315,1.2167858,,10.84435,-88.57195,522,8.5237055
522,10460,0.99999267,0.11,11.012137,17.199832999999998,522.7882,,13.183352,17.199832999999998,5700.296566963196,1.0,14.576483999999999,9.398823314237935,1.2162868999999998,0.723,8.557262,0.99959505,,25.211085999999998,9.217518,20.736439999999998,1.2161593000000002,,10.842436,-88.377014,523,8.523788
523,10480,0.99999267,0.11,11.009279,17.199832999999998,523.7888,,16.950998000000002,17.199832999999998,5727.333824157715,1.0,14.581014000000001,9.371920838879943,1.2157848,0.723,8.532642,0.99959695,,25.230019,9.216211,20.76054,1.2157743,,10.840525999999999,-88.17563,524,8.523819
524,10500,0.99999267,0.11,11.006372,17.199832999999998,524.78937,,16.776806,17.199832999999998,5752.928654670715,1.0,14.585196,9.345225693378234,1.2152851,0.723,8.508242,0.9995988000000001,,25.248941000000002,9.214863000000001,20.784609,1.2152781000000001,,10.838619,-87.97536,525,8.52379
525,10520,0.99999267,0.11,11.003467,17.199832999999998,525.79,,9.741009,17.199832999999998,5780.885539770125,1.0,14.575985000000001,9.339916122399927,1.214788,0.723,8.504869,0.9996007,,25.267853,9.213512,20.808653,1.2147822,,10.836717,-87.789215,526,8.523753
526,10540,0.99999267,0.11,11.000635,17.199832999999998,526.7905,,19.888826,17.199832999999998,5808.7798511981955,1.0,14.586065,9.36874993971848,1.2142935,0.723,8.531827999999999,0.9996025,,25.28675,9.21222,20.83267,1.2142864,,10.834817,-87.584526,527,8.52378
527,10560,0.99999267,0.11,10.997878,17.199832999999998,527.7895,,5.7236720000000005,17.199832999999998,5835.417516231537,1.0,14.569279000000002,9.414039470498654,1.2138002,0.723,8.57131,0.9996013000000001,,25.305569000000002,9.211006,20.856653,1.2121701999999999,,10.832921,-87.40744000000001,528,8.523871
528,10580,0.99999267,0.11,10.995039,17.199832999999998,528.7900400000001,,17.784157,17.199832999999998,5863.409145355225,1.0,14.575356,9.35930503043383,1.2133095,0.723,8.520442999999998,0.9996030999999999,,25.324448,9.2097,20.880615,1.2133071000000002,,10.831029,-87.20822,529,8.523871
529,10600,0.99999267,0.11,10.992239,17.199832999999998,529.79065,,13.317301,17.199832999999998,5890.2654607296,1.0,14.57298,9.373199251216525,1.2128212,0.723,8.533835,0.999605,,25.343319,9.208425,20.904549,1.2128028,,10.829141,-87.01819,530,8.523900999999999
530,10620,0.99999267,0.11,10.989477,17.199832999999998,530.79114,,15.826604000000001,17.199832999999998,5917.600778102875,1.0,14.575339999999999,9.38381000130466,1.2123356,0.723,8.545553,0.99960667,,25.362179,9.207175999999999,20.928452,1.2123159,,10.827255000000001,-86.82414,531,8.523958
531,10640,0.99999267,0.11,10.986608,17.199832999999998,531.7917,,7.3805513,17.199832999999998,5949.246280193329,1.0,14.561814000000002,9.328085611060096,1.2118524,0.723,8.494579,0.99960846,,25.38103,9.205836999999999,20.95233,1.2118421,,10.825375,-86.64670600000001,532,8.523897999999999
532,10660,0.99999267,0.11,10.983744999999999,17.199832999999998,532.79224,,13.608797000000001,17.199832999999998,5979.790160655975,1.0,14.560023999999999,9.330422460221602,1.2113718,0.723,8.492652,0.9996101999999999,,25.399867999999998,9.204499,20.976181,1.2113614,,10.823496,-86.458244,533,8.523835
533,10680,0.99999267,0.11,10.980996000000001,17.199832999999998,533.79285,,16.478476,17.199832999999998,6007.093473911285,1.0,14.563617,9.37828484316416,1.2108912,0.723,8.538889,0.9996120999999999,,25.418701000000002,9.203253,21.000006,1.210882,,10.821622,-86.26513,534,8.523878
534,10700,0.99999267,0.11,10.978125,17.199832999999998,534.79333,,12.176938999999999,17.199832999999998,6034.3516919612875,1.0,14.559154500000002,9.314927643972174,1.2104144,0.723,8.481214,0.9996136999999998,,25.437521,9.201902,21.0238,1.2104144,,10.819751,-86.080765,535,8.5237875
535,10720,0.99999267,0.11,10.975377,17.199832999999998,535.7938,,13.958333999999999,17.199832999999998,6062.169408798218,1.0,14.558032,9.370204120566312,1.2099401,0.723,8.530569,0.9996154,,25.456329999999998,9.20065,21.047567,1.2099296999999998,,10.8178835,-85.893776,536,8.523811
536,10740,0.99999267,0.11,10.97262,17.199832999999998,536.79443,,22.69949,17.199832999999998,6088.314559936523,1.0,14.573194,9.360468065141523,1.209467,0.723,8.5231905,0.9996171999999999,,25.47513,9.1993885,21.071312,1.2094601,,10.81602,-85.69119,537,8.523817
537,10760,0.99999267,0.11,10.969884,17.199832999999998,537.7949,,10.541323,17.199832999999998,6120.326779842377,1.0,14.565698000000001,9.367240140461886,1.2089965,0.723,8.527925,0.9996188,,25.493920000000003,9.198139999999999,21.095028,1.2089862,,10.814159,-85.51196,538,8.523833
