,DenMISELogFirst,IWLastEpisode,SqrtESSClassic,target_sum_log_mean,Bound,IWNorm1,IWFirstEpisode,LQGsigma,DenMISELogLast,IWMean,DenMISEMeanLog,LQGmu01,LQGmu1,IWMax,TimeElapsed,Iteration,MISE,IWNorm2,ReturnStepMax,TimestepsSoFar,IWMin,ReturnLastEpisode,ReturnMean,URet,ReturnMax,ReturnAbsMax,ReturnMin
203,16.064865,3.3516633e-05,5.665938,-726.58673,18.733114,220.30298,,0.11,11.746788,1.0799166,12.375905,-0.189,-0.958,8.665308,1476.0213649272919,204,18.427322,38.881996,0.9999996999999999,4080,,17.141825,14.830929999999999,18.921912686017478,17.239119,17.239119,
204,16.059975,9.010142,5.6473379999999995,-724.19604,17.833376,210.64962999999997,,0.11,13.7201185,1.0275591999999998,12.382777,-0.197,-0.964,9.281167,1489.1490988731384,205,17.526577,37.300694,0.9999996999999999,4100,,17.10677,14.842031500000001,18.873852143265566,17.239119,17.239119,
205,16.055108999999998,8.344933000000001,5.8232117,-720.0099,18.414436,218.74641,,0.11,15.175531,1.0618758,12.396401,-0.193,-0.961,8.344933000000001,1501.363662481308,206,18.116903,37.564564000000004,0.9999996999999999,4120,,17.070861999999998,14.852851999999999,18.837670493667364,17.239119,17.239119,
206,16.050266,5.556639,5.468019,-718.6712,16.349878,194.74867,,0.11,12.479935000000001,0.94081485,12.397037,-0.206,-0.97,11.110052,1511.8123800754547,207,16.033018,35.615947999999996,0.9999996999999999,4140,,17.10003,14.8637085,18.86981803236285,17.239119,17.239119,
207,16.045446,,3.4120722000000003,-659.8407599999999,17.056345,202.07965,,0.11,4.950985,0.97153676,12.360896,-0.043,-0.403,28.924635,1525.6403143405914,208,16.548561,59.224906999999995,0.9999996999999999,4160,,16.739407999999997,14.8727255,18.483466409961647,17.239119,17.239119,
208,16.040651,2.7192905,4.3361397,-623.08276,17.368841,208.67061999999999,,0.11,11.451161,0.99842405,12.356237,-0.035,-0.333,13.718795000000002,1540.3112616539001,209,16.96927,48.123596,0.9999996999999999,4180,,17.028107000000002,14.883038,18.804695387248547,17.239119,17.239119,
209,16.035877,2.4932224e-19,1.6745536,-355.6072,7.8990893,93.91956,0.20209679,0.11,12.42874,0.44723599999999997,12.356464,-0.007,-0.074,52.907996999999995,1553.3703768253326,210,6.8644276,56.086327000000004,0.9999996999999999,4200,,16.966099,14.892957000000001,18.73830557639713,17.239119,17.239119,
210,16.03209,19.696213,3.3597437999999995,-370.7005,12.624785000000001,165.35924,4.40469,0.11,7.6816354,0.7836930999999999,12.331553,-0.009,-0.089,21.423458,1563.6570172309875,211,12.109093,49.21781,0.9999996999999999,4220,,15.541845,14.896033,17.212729364832256,17.239119,17.239119,
211,16.048021,13.259989000000001,4.2301545,-401.62036,16.858292000000002,220.69353999999998,11.955914,0.11,17.568245,1.0410073,12.3551235,-0.012,-0.117,17.066708,1576.1914501190186,212,16.448710000000002,52.17151,0.9999996999999999,4240,,15.805551999999999,14.900323,17.510813995501792,17.239119,17.239119,
212,16.098177,3.4819709999999997e-06,2.5731162999999997,-479.24924000000004,22.548557000000002,281.0269,1.8622944e-07,0.11,1.5014584,1.319375,12.304234,-0.019,-0.183,53.432556000000005,1590.8861072063446,213,21.875212,109.21655,0.9999996999999999,4260,,15.4363165,14.902839000000002,17.112789527199688,17.239119,17.239119,
213,16.093494,9.440126,2.2744543999999998,-490.1538,21.440018,266.2591,7.670244e-10,0.11,12.271455,1.2442014,12.30505,-0.02,-0.195,73.40555,1607.3880469799042,214,20.678255,117.06504,0.9999996999999999,4280,,16.543833,14.910507,18.293716065709976,17.239119,17.239119,
214,16.088832999999997,8.543161,3.5645843,-438.3519,19.991335,255.8206,0.018315114,0.11,10.433956,1.1898633,12.296906,-0.015,-0.152,27.369877000000002,1617.0792021751404,215,19.505276000000002,71.7673,0.9999996999999999,4300,,16.500427,14.917902999999999,18.25272549772998,17.239119,17.239119,
215,16.084276000000003,23.485508,3.8509216,-428.55933,19.446917000000003,251.69182999999998,0.10624726,0.11,10.251333,1.1652399,12.288085,-0.015,-0.146,23.485508,1628.9403157234192,216,18.997,65.35885999999999,0.9999996999999999,4320,,16.163164000000002,14.923668,17.882783551613578,17.239119,17.239119,
216,16.08015,,4.882946,-450.59972999999997,9.502432,229.77228,,0.11,13.545973000000002,1.0588583999999999,12.294453,0.036,0.347,11.336289,1646.6281116008759,217,9.147606,47.056076000000004,0.9999996999999999,4340,,15.293298000000002,14.925372,16.952137659067528,17.239119,17.239119,
217,16.075552,1.2874484999999999e-23,5.0065235999999995,-456.29846,9.270204,225.3511,,0.11,-14.594835,1.0337206,12.171285000000001,0.037,0.357,10.269397,1661.6180548667908,218,8.924136,45.011494,0.9999996999999999,4360,,8.807661,14.897307999999999,9.658264417324649,17.239119,17.239119,
218,16.070976,4.2055802e-31,2.0686574,-314.50317,6.9400205999999995,150.59203,,0.11,13.623645999999999,0.6876348000000001,12.177986,0.018,0.175,52.057790000000004,1672.495861530304,219,6.102474,72.79699000000001,0.9999996999999999,4380,,8.628805999999999,14.868685999999999,9.480548400378332,17.239119,17.239119,
219,16.06642,19.099864999999998,2.1940150000000003,-310.92984,5.4989276,116.74766000000001,,0.11,5.372223,0.5306711999999999,12.145419,0.017,0.172,36.329235,1684.7057793140411,220,4.709235,53.211876000000004,0.9999996999999999,4400,,8.866323,14.841401999999999,9.740979094689981,17.239119,17.239119,
220,16.061884,1.7437289e-05,2.526868,-349.32748,9.46873,220.81497000000002,,0.11,11.592316,0.9991628,12.140682,0.023,0.226,45.38561,1701.4743416309354,221,8.78306,87.38682,0.9999996999999999,4420,,8.901767999999999,14.814525,9.775408119221527,17.239119,17.239119,
221,16.057370000000002,0.02177915,2.1772985,-380.6332,8.302599,190.48135,,0.11,12.683972,0.8580241,12.142822,0.027,0.268,59.315716,1716.0452718734741,222,7.5068436,87.48518,0.9999996999999999,4440,,8.814825,14.787498999999999,9.681427322116326,17.239119,17.239119,
222,16.052876,17.926603,2.4881467999999995,-365.9169,11.337951,270.95383,,0.11,17.377275,1.2150396,12.165361,0.026,0.252,53.952286,1728.412430524826,223,10.64161,108.89785,0.9999996999999999,4460,,8.725934,14.760318,9.583257423225481,17.239119,17.239119,
223,16.0484,36.519382,2.6940455,-366.83707000000004,10.887253999999999,262.03857,,0.11,14.818164999999999,1.1698151,12.177707,0.026,0.255,43.3618,1741.610060453415,224,10.244133,97.26583000000001,0.9999996999999999,4480,,8.768295,14.733568,9.629981014854463,17.239119,17.239119,
224,16.043947,12.960136,2.7882284999999998,-370.01552999999996,9.164482000000001,219.61795,,0.11,14.404132999999998,0.97607976,12.187992999999999,0.027,0.261,37.74427,1751.8446626663208,225,8.543085000000001,78.76612,0.9999996999999999,4500,,8.777756,14.707097000000001,9.640222536087242,17.239119,17.239119,
225,16.039513,26.014116,3.1472719,-343.23602,10.546074,257.05664,,0.11,11.61694,1.1374187,12.185122,0.023,0.229,36.17442,1762.8493082523346,226,9.995566,81.67602,0.9999996999999999,4520,,8.775013000000001,14.680848999999998,9.638191525161037,17.239119,17.239119,
226,16.035097,30.767805,3.1377224999999997,-334.07187000000005,9.070742999999998,219.58832,,0.11,14.232755,0.9673494,12.19449,0.022,0.219,30.767805,1775.6587948799133,227,8.518559,69.983345,0.9999996999999999,4540,,8.813321,14.655001,9.681220756134364,17.239119,17.239119,
227,16.0307,2.6691804,3.0450346,-361.6799,9.1832,224.2463,,0.11,9.515999,0.9835364,12.182416,0.026,0.257,31.815613,1789.4599223136902,228,8.614208999999999,73.64327,0.9999996999999999,4560,,8.793267,14.629292000000001,9.658333726408037,17.239119,17.239119,
228,16.026325,5.0297535e-09,3.3588755,-315.61612,8.772353,213.6165,,0.11,12.201385499999999,0.9328231,12.182226,0.02,0.197,26.845909999999996,1802.551676750183,229,8.256527,63.597626,0.9999996999999999,4580,,8.70539,14.603423000000001,9.560285278537304,17.239119,17.239119,
229,16.021967,19.564688,3.4750178,-310.44992,9.824483,242.14112999999998,,0.11,13.277149,1.0527875,12.186544999999999,0.019,0.192,24.593243,1817.3459787368772,230,9.325896,69.68054000000001,0.9999996999999999,4600,,8.842251,14.578375,9.713926719161645,17.239119,17.239119,
230,16.01763,1.2172279,3.425465,-332.02075,9.6811,240.93735,,0.11,13.764642000000002,1.0430188,12.193427999999999,0.023,0.224,27.365557,1828.5784752368927,231,9.175301,70.33712,0.9999996999999999,4620,,8.847307,14.553564999999999,9.718782029883108,17.239119,17.239119,
231,16.01331,7.700502,3.5439317000000004,-328.10202000000004,8.836795,219.99392999999998,,0.11,10.963447,0.9482497,12.188133,0.022,0.221,24.43243,1841.4877636432648,232,8.347904,62.076232999999995,0.9999996999999999,4640,,8.835288,14.528917000000002,9.703676399826776,17.239119,17.239119,
232,16.009007999999998,,1.9331186000000002,-648.9851,12.882958,164.5542,5.0029503000000004e-29,0.11,15.120885999999999,0.7062411999999999,12.200362,-0.027,-0.267,77.58371,1853.7247626781464,233,11.986689,85.123695,0.9999996999999999,4660,,8.791644,14.504294,9.654695467578874,17.239119,17.239119,
233,16.004726,,4.105589,-692.50964,15.959726000000002,214.03572000000003,,0.11,-14.665662,0.91468257,12.084064,-0.033,-0.316,18.118586999999998,1867.8632106781008,234,15.537717,52.132767,0.9999996999999999,4680,,16.36691,14.512253,18.124962340986343,17.239119,17.239119,
234,16.000462,0.00022451727000000004,2.9996665,-757.8631,15.202924,201.68298000000001,,0.11,13.693667000000001,0.85822546,12.090459,-0.047,-0.438,39.701609999999995,1880.7802917957306,235,14.625326999999999,67.23514,0.9999996999999999,4700,,16.9314,14.522549,18.7030418036061,17.239119,17.239119,
235,15.996215,12.4221325,4.592633,-718.56116,17.61146,238.98817000000003,,0.11,13.415742000000002,1.0126618,12.095322,-0.038,-0.361,15.573729,1894.8210654258728,236,17.234203,52.037292,0.9999996999999999,4720,,17.113526999999998,14.533525,18.890989967097468,17.239119,17.239119,
236,15.991987,2.5438619,2.6455963,-764.6656,12.498364,164.4137,,0.11,17.87806,0.6937287,12.119684,-0.053,-0.483,37.05276,1909.2448301315308,237,11.843466000000001,62.14618000000001,0.9999996999999999,4740,,17.05405,14.544162,18.830747656649255,17.239119,17.239119,
237,15.987777,1.8529330000000002,4.604516,-717.3028,17.904358,245.00992000000002,,0.11,17.18701,1.0294534,12.1395645,-0.039,-0.37,15.312246,1925.3247935771944,238,17.528076000000002,53.210784999999994,0.9999996999999999,4760,,17.082726,14.554828,18.86104636340417,17.239119,17.239119,
238,15.983583,7.8610050000000005,4.2998275999999995,-725.7301,17.903608,245.44257000000002,,0.11,16.051682999999997,1.0269563,12.155963999999999,-0.041,-0.392,19.365412,1938.2916786670685,239,17.500662,57.08195500000001,0.9999996999999999,4780,,17.128864,14.565598000000001,18.907926371889406,17.239119,17.239119,
239,15.979408,9.432792,4.7741776,-684.71265,16.647548999999998,229.94754,,0.11,15.468329999999998,0.95811474,12.169771,-0.034,-0.329,13.740085,1953.9941368103027,240,16.28464,48.16485,0.9999996999999999,4800,,16.943351999999997,14.575504,18.717093933068078,17.239119,17.239119,
240,15.97525,2.1156737999999997e-32,5.207439,-779.3427,17.601215,242.99219,,0.11,12.423156,1.0082663,12.170577,-0.094,-0.738,13.069011,1967.9125354290009,241,17.2685,46.662514,0.9999996999999999,4820,,16.989902,14.585525,18.759797306304183,17.239119,17.239119,
241,15.971109,10.977453,5.3598337,-776.18665,17.834055,247.38046,,0.11,20.38542,1.0222334000000002,12.204491,-0.095,-0.741,12.174688,1979.7775793075562,242,17.5108,46.154503000000005,0.9999996999999999,4840,,17.195035999999998,14.596307000000001,18.977254644114613,17.239119,17.239119,
242,15.966985999999999,1.0079181000000002,5.6054187,-774.8235,17.642975,245.90708999999998,,0.11,13.891382,1.0119634,12.211459,-0.105,-0.782,9.904146,1992.4387078285215,243,17.333880999999998,43.86953,0.9999996999999999,4860,,16.95681,14.606020000000001,18.732142893970945,17.239119,17.239119,
243,15.962879000000001,6.533688e-05,5.604155,-784.6076,18.045559,253.4159,,0.11,13.064204,1.0385897,12.214947,-0.177,-0.946,11.954636,2004.2185409069061,244,17.736397,45.219288,0.9999996999999999,4880,,17.117279999999997,14.616313,18.89719582887989,17.239119,17.239119,
244,15.958789000000001,5.854653,5.711221,-781.3221,17.884386,252.20915,,0.11,19.035574,1.0294251,12.242883,-0.177,-0.946,11.440073,2020.1231162548065,245,17.581018,44.160286,0.9999996999999999,4900,,17.124247,14.62655,18.898772613841547,17.239119,17.239119,
245,15.954716000000001,9.741526,5.9474444,-778.71875,18.324732,259.8905,,0.11,16.501389,1.0564655,12.260258,-0.18,-0.949,9.797239,2031.0537014007568,246,18.033414999999998,43.697845,0.9999996999999999,4920,,16.917099,14.635860000000001,18.684231423492182,17.239119,17.239119,
246,15.950659,2.8637539e-08,5.4026,-759.8939999999999,17.674675,250.29727000000003,,0.11,14.3365345,1.0133493,12.268838,-0.093,-0.731,12.177337,2048.6225271224976,247,17.35398,46.32904,0.9999996999999999,4940,,17.05775,14.645666,18.829522257353727,17.239119,17.239119,
247,15.946617999999999,4.503613,3.2944419999999996,-748.6725,16.208645,227.2236,,0.11,14.091377,0.9162242,12.27618,-0.069,-0.6,40.33984,2065.407320022583,248,15.68273,68.9718,0.9999996999999999,4960,,17.143314,14.655736,18.92304824186745,17.239119,17.239119,
248,15.942595,0.033571996,4.8506017,-659.24274,16.7637,240.3743,,0.11,3.7444344,0.9653586,12.241444,-0.034,-0.327,13.846898999999999,2083.0397398471832,249,16.406507,49.555565,0.9999996999999999,4980,,17.08776,14.6655035,18.866744047380248,17.239119,17.239119,
249,15.938585999999999,2.0055156999999998e-20,4.7481230000000005,-748.7223,16.692749,238.38995,,0.11,13.439803,0.9535598,12.246027999999999,-0.084,-0.687,16.733654,2096.6820514202122,250,16.327848,50.2072,0.9999996999999999,5000,,17.064894,14.675101000000002,18.83860495192009,17.239119,17.239119,
250,15.934594,12.640323,5.287978,-746.83826,17.478462,251.35747999999998,,0.11,13.804447,1.0014242,12.251984,-0.088,-0.71,13.324563000000001,2110.247183561325,251,17.150814,47.53376,0.9999996999999999,5020,,17.151329,14.684967000000002,18.931857147660807,17.239119,17.239119,
251,15.930617999999999,3.4121046,3.6557887000000004,-736.6419999999999,16.090122,229.90274,,0.11,17.199467000000002,0.91231245,12.271560000000001,-0.069,-0.6,34.256240000000005,2125.374489068985,252,15.61619,62.88731800000001,0.9999996999999999,5040,,17.152384,14.694757999999998,18.934273191536807,17.239119,17.239119,
252,15.926657999999998,0.34010926,5.42074,-745.3584599999999,16.495037,238.89792000000003,,0.11,13.742151000000002,0.94426054,12.276917,-0.112,-0.81,13.987132999999998,2139.5229914188385,253,16.175413,44.071087,0.9999996999999999,5060,,17.178234,14.704575,18.95924492603449,17.239119,17.239119,
253,15.922713,1.8324043999999997,5.111181299999999,-736.72644,17.738310000000002,257.9866,,0.11,16.211996,1.0156953000000002,12.292139,-0.084,-0.688,16.551907999999997,2156.0210497379308,254,17.399328,50.474945,0.9999996999999999,5080,,17.226063,14.714501,19.00918785904705,17.239119,17.239119,
254,15.918783,5.349031e-07,4.790774,-673.02734,17.29577,253.54521,,0.11,14.434956,0.99429494,12.300537,-0.04,-0.376,15.023372,2171.664621353149,255,16.934117999999998,52.92364499999999,0.9999996999999999,5100,,17.186966,14.724197,18.968426515937,17.239119,17.239119,
255,15.914869,0.014130308000000001,4.434903,-629.702,16.454418,242.03727999999998,,0.11,8.481758000000001,0.9454581,12.285524,-0.032,-0.311,18.598118,2187.081060886383,256,16.063745,54.57555,0.9999996999999999,5120,,17.194221,14.733846,18.974055845876602,17.239119,17.239119,
256,15.910971,1.0922728e-15,4.394271,-384.72983,15.708504999999999,252.77617999999998,15.358842999999998,0.11,16.088402,0.9835649,12.300031,-0.01,-0.101,16.96593,2205.4531836509705,257,15.314219,57.524032999999996,0.9999996999999999,5140,,16.884071,14.742212,18.656144472649,17.239119,17.239119,
257,15.965132,9.9332404e-08,2.12561,-530.898,15.024453,219.89645,3.4443423e-14,0.11,11.099306,0.85231185,12.295227,-0.022,-0.214,82.137276,2219.3747942447667,258,14.209348,103.45098,0.9999996999999999,5160,,16.093925,14.747451000000002,17.800712883440575,17.239119,17.239119,
258,15.961264000000002,28.973446000000003,2.783862,-504.35873,18.301006,276.1981,1.5949005e-09,0.11,9.301594,1.0664018,12.282838,-0.02,-0.194,46.899376000000004,2237.1861517429347,259,17.678635,99.214,0.9999996999999999,5180,,16.458048,14.754055,18.21473516505976,17.239119,17.239119,
259,15.957410000000001,24.463929999999998,3.7086177000000005,-479.93552,19.14992,294.2144,4.987398e-06,0.11,10.554628999999998,1.1315938,12.276197999999999,-0.018,-0.176,29.004990000000003,2251.5579090118413,260,18.682737,79.33263000000001,0.9999996999999999,5200,,16.555685,14.760983999999999,18.30367666899746,17.239119,17.239119,
260,15.953570999999998,2.3614935e-05,3.5089316,-598.499,15.1949625,226.05057000000002,2.7434746999999996e-35,0.11,13.274496,0.8660940999999999,12.280367,-0.029,-0.287,32.106087,2268.191182136536,261,14.701195000000002,64.42148,0.9999996999999999,5220,,16.605099,14.76805,18.361937081138702,17.239119,17.239119,
261,15.949747,6.984484999999999e-15,4.2725599999999995,-712.6861,15.953229,237.85156,,0.11,8.934885000000001,0.9078304,12.266983999999999,-0.073,-0.627,22.945284,2282.719711542129,262,15.547710999999998,55.669567,0.9999996999999999,5240,,16.638476999999998,14.775189000000001,18.40201498613945,17.239119,17.239119,
262,15.945936999999999,8.881788,2.9501467,-693.9147,18.40045,273.92926,,0.11,8.274666,1.0415561,12.251378,-0.055,-0.502,48.575790000000005,2297.059428215027,263,17.813157999999998,92.85276,0.9999996999999999,5260,,17.070107,14.783916,18.848108750071088,17.239119,17.239119,
263,15.9421425,,3.5216922999999993,-343.2116,10.288158000000001,294.76465,,0.11,10.404041000000001,1.1165328,12.244328999999999,0.025,0.242,31.556913,2310.0193123817444,264,9.79618,83.699715,0.9999996999999999,5280,,16.990942,14.792275,18.767295797035967,17.239119,17.239119,
264,15.938360999999999,1.945877e-33,3.7602093,-309.3674,9.556736,272.453,,0.11,-14.790071,1.0281246,12.142582,0.02,0.199,25.590176,2321.3333621025085,265,9.095964,72.45687,0.9999996999999999,5300,,9.007711,14.770447,9.87259879764468,17.239119,17.239119,
265,15.934595000000002,0.0045037003999999995,1.5217649,-287.0495,6.613006599999999,163.76318,,0.11,14.228578,0.6156511,12.150403,0.017,0.168,103.25516,2333.7574026584625,266,5.4744625,107.61398,0.9999996999999999,5320,,8.825269,14.748097,9.69486606384608,17.239119,17.239119,
266,15.930842000000002,0.020285245,3.8415692000000004,-321.46963999999997,8.724488000000001,250.78261,,0.11,18.042475,0.9392607,12.170791,0.022,0.218,24.627392,2353.555845022201,267,8.273475999999999,65.281296,0.9999996999999999,5340,,8.886268,14.726142999999999,9.760716937266716,17.239119,17.239119,
267,15.927105,2.9077526000000003e-12,4.63465,-441.70102,8.3328495,247.47906,,0.11,12.105835,0.92342937,12.170221000000002,0.04,0.384,16.947561,2371.679979801178,268,7.9590144,53.397569999999995,0.9999996999999999,5360,,8.791757,14.7039995,9.654872275568676,17.239119,17.239119,
268,15.923379999999998,9.705999,4.544185,-443.773,7.970132400000001,236.9063,,0.11,15.928294000000001,0.88069254,12.183844,0.041,0.39,17.648575,2389.2370102405553,269,7.588855000000001,52.13394,0.9999996999999999,5380,,8.628227,14.681414000000002,9.47481737080174,17.239119,17.239119,
269,15.919669,,1.9039596,-354.27063,6.847334399999999,104.27516,0.19384497,0.11,17.022346,0.38620429999999994,12.201262,-0.007,-0.073,50.004173,2403.137783050537,270,5.937338,54.76753000000001,0.9999996999999999,5400,,8.599381,14.658887,9.446081608062748,17.239119,17.239119,
270,15.91669,1.8883449999999998e-14,3.553462,-372.7487,11.289311,189.36768,4.426059700000001,0.11,-14.812459,0.6987736999999999,12.099253,-0.009,-0.088,23.264172,2420.074648857117,271,10.801731,53.29104,0.9999996999999999,5420,,13.923139,14.656173,15.454935461298751,17.239119,17.239119,
271,15.929208,0.77632403,4.6357336,-398.71777000000003,16.7724,284.74796000000003,18.20427,0.11,7.466958,1.0468674999999998,12.081054,-0.011,-0.108,18.20427,2434.892280817032,272,16.398651,61.424572,0.9999996999999999,5440,,14.792034,14.656672,16.39060057780409,17.239119,17.239119,
272,15.990321,0.14653847,2.3437582999999997,-352.46954,7.803818,126.52073999999999,0.27498192,0.11,14.368617,0.46344593,12.089521000000001,-0.008,-0.075,39.24884,2450.991887807846,273,7.0645795,53.98199,0.9999996999999999,5460,,16.135270000000002,14.662087,17.869778791994452,17.239119,17.239119,
273,15.987670999999999,16.549604000000002,4.030765,-370.66714,12.532917,214.71344,5.189636,0.11,14.360845999999999,0.7836257,12.095792999999999,-0.009,-0.09,19.421322,2464.7445380687714,274,12.103074000000001,53.268657999999995,0.9999996999999999,5480,,15.608166,14.66554,17.295612930265676,17.239119,17.239119,
274,16.00279,0.0075334013,4.812078,-397.9904,17.203373000000003,294.63574,16.296694,0.11,13.6794405,1.0714027,12.100705,-0.011,-0.111,17.058538000000002,2482.681281089783,275,16.843320000000002,61.228381999999996,0.9999996999999999,5500,,14.228669,14.663951999999998,15.771240189989241,17.239119,17.239119,
275,16.056732,0.32058600000000004,4.0172577,-467.78,20.322508,333.56586,0.0008777942,0.11,14.244554,1.2085719,12.10865,-0.016,-0.162,27.35225,2500.286885261536,276,19.89122,83.033226,0.9999996999999999,5520,,15.968748000000001,14.668679000000001,17.68590868523405,17.239119,17.239119,
276,16.05312,9.585207,4.717074,-420.81195,18.371578,311.1018,3.0136309,0.11,7.228288,1.1231111999999999,12.091638,-0.013,-0.13,22.837623999999998,2515.315734863281,277,18.004274,65.952286,0.9999996999999999,5540,,16.381785999999998,14.674864000000001,18.132529872509267,17.239119,17.239119,
277,16.060337,,2.5061965,-285.4465,8.082985,231.3319,,0.11,17.396032,0.8321291,12.111069,0.018,0.174,63.121019999999994,2534.009074926377,278,7.391659700000001,92.30396999999999,0.9999996999999999,5560,,15.792851,14.678885000000001,17.481896759642332,17.239119,17.239119,
278,16.056746,4.344016000000001e-08,3.376925,-290.3096,9.132197,271.09024,,0.11,-14.841551999999998,0.9716495999999999,12.013692,0.018,0.182,31.985737,2547.165284872055,279,8.619128,80.277245,0.9999996999999999,5580,,9.000651,14.658534,9.872609934783569,17.239119,17.239119,
279,16.053167000000002,,1.7814198,-337.35663,7.516501400000001,124.188774,0.02212999,0.11,10.215489,0.44353133,12.007033999999999,-0.007,-0.067,60.78017,2562.4431798458104,280,6.5439086,69.71337,0.9999996999999999,5600,,8.906369,14.63799,9.782079136491518,17.239119,17.239119,
280,16.049682999999998,208.24069,1.30466,-329.02148,15.117916000000001,277.3843,0.0027678703999999997,0.11,-14.436566000000001,0.9871328000000001,11.910858000000001,-0.006,-0.061,208.24069,2577.126806497574,281,13.789909,212.61042999999998,0.9999996999999999,5620,,13.727132999999998,14.634748000000002,15.247913187103446,17.239119,17.239119,
281,16.046139,3.4630389999999998,1.1317828,-321.0967,15.880914,292.30576,0.00027911103,0.11,12.973405,1.0365453000000002,11.913888,-0.006,-0.055,257.42462,2592.0658223629002,282,14.350057999999999,258.2702,0.9999996999999999,5640,,14.9284,14.635791000000001,16.54847330237488,17.239119,17.239119,
282,16.0426,0.8403796,1.0524267,-312.34668,12.156944000000001,215.91675,1.3049666e-05,0.11,7.790408599999999,0.7629566999999999,11.898508,-0.005,-0.048,205.06316,2609.169703245163,283,10.510657,205.16083999999998,0.9999996999999999,5660,,14.509085,14.635342000000001,16.06593710719427,17.239119,17.239119,
283,16.039074,0.0001095492,4.9137216,-409.1474,18.504236,323.82678,6.4113169999999995,0.11,12.858015,1.1402352,11.900425,-0.012,-0.124,20.130352,2626.601690769196,284,18.151632,65.90255,0.9999996999999999,5680,,14.479989999999999,14.634795,16.062316732056342,17.239119,17.239119,
284,16.057882,,5.7785296,-745.7844,17.667463,288.92163,,0.11,3.7402964,1.0137601,11.872200999999999,-0.089,-0.712,12.117918,2645.762014865875,285,17.36763,49.999159999999996,0.9999996999999999,5700,,15.72724,14.638627,17.442118807929095,17.239119,17.239119,
285,16.05438,10.155046,5.889550700000001,-743.2083,17.764965,291.7105,,0.11,2.3233647,1.0199668,11.838814999999999,-0.089,-0.713,11.581219,2665.939980745316,286,17.470782999999997,49.53018,0.9999996999999999,5720,,17.041970000000003,14.647031,18.82023713885022,17.239119,17.239119,
286,16.05089,8.464803,6.309769,-744.09705,17.80003,293.58047,,0.11,13.539394,1.0229285,11.844764,-0.1,-0.763,9.319723,2681.342852115631,287,17.52544,46.527927000000005,0.9999996999999999,5740,,17.154482,14.655768,18.93447125303269,17.239119,17.239119,
287,16.047411,0.0008486779400000001,3.2780127999999995,-705.45825,18.084774,295.99884,,0.11,12.951249,1.0277737,11.848646,-0.052,-0.478,48.418724,2699.799813747406,288,17.556223000000003,90.29825600000001,0.9999996999999999,5760,,17.170017,14.664498000000002,18.950693696097005,17.239119,17.239119,
288,16.043945,23.062424,3.3905803999999997,-710.054,17.677708,290.3582,,0.11,14.307226000000002,1.0046996,11.857097999999999,-0.056,-0.508,37.028304999999996,2718.236470222473,289,17.166704,85.63672,0.9999996999999999,5780,,17.015167,14.672632,18.79188307684049,17.239119,17.239119,
289,16.040491,1.3537244e-05,2.4088724,-571.8728,13.84053,225.52686,6.721536999999999e-27,0.11,16.115961,0.7776788,11.871663999999999,-0.027,-0.26,59.951584,2728.959183454513,290,13.121274,93.62340999999999,0.9999996999999999,5800,,17.152956,14.681185999999999,18.934074802836765,17.239119,17.239119,
290,16.037048000000002,13.1138315,5.175802,-627.64594,16.938454,284.31212999999997,,0.11,12.701847,0.97701764,11.873599,-0.034,-0.327,14.531201000000001,2748.6393163204198,291,16.603704,54.931026,0.9999996999999999,5820,,17.043747,14.689303,18.819145240978333,17.239119,17.239119,
291,16.033617,3.2946885999999996e-05,3.5534427,-480.22997999999995,17.241022,295.66565,1.1585756e-07,0.11,10.401285000000001,1.0125536,11.868425,-0.019,-0.184,32.218070000000004,2765.1407635211945,292,16.753439,83.20541,0.9999996999999999,5840,,16.86672,14.696760000000001,18.63733120867782,17.239119,17.239119,
292,16.0302,,1.0,-241.18472000000003,1.7636498,1.0092584,,0.11,9.565517,0.0034445678,11.860483,0.007,0.074,1.0092584,2782.195262670517,293,0.031053143,1.0092584,0.9999996999999999,5860,,16.790115,14.703904999999999,18.54642354425488,17.239119,17.239119,
293,16.02679,2.8852571e-06,1.0,-242.49434,7.6125050000000005,191.75517,,0.11,-14.893908499999998,0.6522285,11.766098,0.009,0.09,191.75517,2792.761925458908,294,5.879908599999999,191.75517,0.9999996999999999,5880,,9.576217999999999,14.686463,10.47827811794528,17.239119,17.239119,
294,16.023395999999998,195.37978999999999,1.4116378,-242.29247999999998,12.485726,368.48907,,0.11,12.146766,1.2491155,11.765707,0.009,0.093,195.37978999999999,2811.161072969437,295,11.25836,261.03656,0.9999996999999999,5900,,9.011258999999999,14.667226000000001,9.897346547261005,17.239119,17.239119,
295,16.020012,22.678795,1.3681455,-242.95891,15.337113,462.05762000000004,,0.11,10.861385,1.5610055,11.762555,0.01,0.099,311.93176,2827.814980745316,296,14.07073,337.7255,0.9999996999999999,5920,,9.043232000000001,14.648226999999999,9.933201847573034,17.239119,17.239119,
296,16.01664,,3.6330652000000003,-461.25125,6.5052633,208.04825,,0.11,11.430034,0.7004991999999999,11.761952,0.044,0.416,27.448439,2845.199646472931,297,6.0283666,57.265213,0.9999996999999999,5940,,9.024208,14.62929,9.910652874396488,17.239119,17.239119,
