,IWMin,Bound,IWFirstEpisode,LQGsigma,TimestepsSoFar,LQGmu01,DenMISELogFirst,IWNorm1,LQGmu1,ReturnMin,IWMean,ReturnAbsMax,DenMISEMeanLog,IWNorm2,IWLastEpisode,IWMax,ReturnLastEpisode,ReturnStepMax,ReturnMax,URet,SqrtESSClassic,TimeElapsed,DenMISELogLast,Iteration,target_sum_log_mean,ReturnMean,MISE
58,,15.225487,,0.11,1180,0.161,13.02448,58.603924,0.926,,0.99328685,16.208206,13.729076000000001,8.131225,1.1342967,1.1346138000000001,8.557138,0.9994574,16.208206,9.397409572868591,7.207269,86.06818842887878,17.918768,59,-22.413483,8.806336,8.478879
59,,15.163409,,0.11,1200,0.161,13.007672,59.611045999999995,0.926,,0.99351746,16.208206,13.778217999999999,8.192352,1.1320553999999998,1.1320738000000001,8.539894,0.9994574,16.208206,9.377036312360175,7.276426,88.44288802146912,16.685312,60,-21.759697,8.801896000000001,8.480922999999999
60,,15.103193,,0.11,1220,0.161,12.991143,60.61769,0.926,,0.99373263,16.208206,13.726784,8.253,1.1293768,1.1296289,8.550647999999999,0.9994574,16.208206,9.390526705195896,7.3449279999999995,90.71353363990784,10.648153,61,-21.226354999999998,8.797777,8.48303
61,,15.044579999999998,,0.11,1240,0.161,12.974882000000001,61.623962,0.926,,0.99393487,16.208206,13.689439000000002,8.313193,1.1269517,1.1272742,8.550976,0.9994574,16.208206,9.392939053243255,7.412791,92.6060667037964,11.418574000000001,62,-20.697828,8.793797,8.485024000000001
62,,14.986498000000001,,0.11,1260,0.161,12.958882000000001,62.630447,0.926,,0.99413407,16.208206,13.764676000000001,8.373016,1.1249973999999998,1.1249985,8.490871,0.9994574,16.208206,9.325836588979397,7.480034,94.10333633422852,18.436378,63,-20.07471,8.788989,8.485909
63,,14.929696,,0.11,1280,0.161,12.943133999999999,63.63669599999999,0.926,,0.9943234000000001,16.208206,13.784697,8.432414,1.1227989999999999,1.1228044,8.477946000000001,0.9994574,16.208206,9.312402192287346,7.5466757,96.48109102249146,15.052776000000001,64,-19.523975,8.784127999999999,8.486512
64,,14.875629,,0.11,1300,0.161,12.927629,64.6413,0.926,,0.9944815,16.208206,13.705469,8.491211999999999,1.1193296999999998,1.1206883,8.563148,0.9994574,16.208206,9.401888280333127,7.612728999999999,98.64466071128844,8.641422,65,-19.088867,8.780728,8.488351
65,,14.821522,,0.11,1320,0.161,12.912362,65.63287,0.926,,0.99443746,16.208206,13.682442000000002,8.547941,1.1043074,1.1186403,8.579396000000001,0.9994574,16.208206,9.422038331184368,7.6782084,100.46938824653624,12.191989999999999,66,-18.613344,8.777678,8.488714
66,,14.769457000000001,,0.11,1340,0.161,12.897325,66.63864000000001,0.926,,0.9946065999999999,16.208206,13.739943499999999,8.606162,1.1166663000000001,1.1166684999999998,8.511214,0.9994574,16.208206,9.347597103115943,7.743131,102.39673161506651,17.541439999999998,67,-18.072018,8.773700999999999,8.489747
67,,14.718193,,0.11,1360,0.161,12.882508999999999,67.64435999999999,0.926,,0.99477005,16.208206,13.784126,8.664009,1.1147553999999997,1.1147563,8.482255,0.9994574,16.208206,9.314020772722557,7.8075128,104.28403282165527,16.75044,68,-17.558275,8.769414999999999,8.490267
68,,14.669134,,0.11,1380,0.161,12.86791,68.64978,0.926,,0.99492437,16.208206,13.829917000000002,8.721458,1.1128625,1.1129155000000002,8.543507,0.9994574,16.208206,9.38246520218456,7.8713646,106.25262093544006,16.94976,69,-17.056562,8.766141000000001,8.491728
69,,14.620389000000001,,0.11,1400,0.161,12.853521,69.65527,0.926,,0.99507535,16.208206,13.868023,8.778563,1.1111084,1.1111106000000002,8.489264,0.9994574,16.208206,9.322878014115716,7.934701400000001,108.50963282585144,16.503084,70,-16.575579,8.762186,8.492291999999999
70,,14.573671,,0.11,1420,0.161,12.839336999999999,70.66039,0.926,,0.9952168,16.208206,13.812268,8.835275,1.1092525,1.1093731000000002,8.548025,0.9994574,16.208206,9.386232819174596,7.9975320000000005,110.34317469596864,9.914976,71,-16.200964000000003,8.759169,8.493718
71,,14.528025,,0.11,1440,0.161,12.825351,71.66528000000001,0.926,,0.99535114,16.208206,13.869629999999999,8.891617,1.1076171000000001,1.1076943000000001,8.549346,0.9994574,16.208206,9.388504009591612,8.059871000000001,113.05353951454164,17.947885999999997,72,-15.725210999999998,8.756255,8.495096
