,LQGmu01,ReturnAbsMax,IWMin,IWNorm1,LQGmu1,DenMISELogLast,SqrtESSClassic,IWLastEpisode,ReturnMin,MISE,Iteration,TimestepsSoFar,IWNorm2,IWFirstEpisode,Bound,ReturnMax,IWMean,URet,target_sum_log_mean,DenMISELogFirst,ReturnLastEpisode,ReturnStepMax,TimeElapsed,IWMax,LQGsigma,DenMISEMeanLog,ReturnMean
258,0.223,15.906216,,257.99222000000003,0.979,17.462442000000003,16.000004,1.0077816,,8.494365,259,5180,16.12451,,11.47678,15.906216,0.99610895,9.341323762429704,6.752636,13.859826000000002,8.5045805,0.99716264,1190.5554528236391,1.0077854,0.11,15.705525,8.58179
259,0.223,15.906216,,258.99225,0.979,13.008059,16.031221,1.0077546999999998,,8.49429,260,5200,16.15549,,11.470898,15.906216,0.996124,9.310439025325092,6.776725,13.855972,8.475222,0.99716264,1206.4563500881195,1.0077565999999998,0.11,15.695135,8.581381
260,0.223,15.906216,,259.9923,0.979,16.21273,16.062383999999998,1.0077239,,8.494436,261,5220,16.186409,,11.465268,15.906216,0.9961390999999999,9.3729278051415,6.8129077,13.852134,8.532169999999999,0.99716264,1221.877857208252,1.0077258,0.11,15.697104000000001,8.581192
261,0.223,15.906216,,260.9922,0.979,13.494778,16.093472,1.0076913,,8.494591999999999,262,5240,16.217272,,11.459685,15.906216,0.9961534,9.375665540863542,6.8384404000000005,13.848309500000001,8.53465,0.99716264,1235.3987596035006,1.0076969999999998,0.11,15.688682,8.581014
262,0.223,15.906216,,261.99225,0.979,12.804591,16.124516,1.0076653,,8.494609,263,5260,16.248070000000002,,11.453994,15.906216,0.99616826,9.333961146516645,6.8611546,13.844501000000001,8.499360000000001,0.99716264,1252.3620510101316,1.0076662,0.11,15.677703,8.580703999999999
263,0.223,15.906216,,262.9923,0.979,13.620244,16.155493,1.0076307,,8.494672999999999,264,5280,16.278816,,11.448383,15.906216,0.996183,9.347794456433126,6.8867865,13.840704999999998,8.51117,0.99716264,1267.0454423427582,1.0076374,0.11,15.669894000000001,8.58044
264,0.223,15.906216,,263.99237,0.979,14.272236,16.186417000000002,1.0076019,,8.494758000000001,265,5300,16.3095,,11.442825,15.906216,0.99619764,9.354814522419042,6.914684299999999,13.836925,8.517194,0.99716264,1282.7952222824094,1.0076087,0.11,15.664604,8.580200999999999
265,0.223,15.906216,,264.99237,0.979,17.813382999999998,16.217272,1.007576,,8.4948,266,5320,16.340132,,11.437258,15.906216,0.99621195,9.344026830503553,6.955685000000001,13.8331585,8.505714999999999,0.99716264,1296.8454463481905,1.0075798,0.11,15.672668,8.579922
266,0.223,15.906216,,265.99242999999996,0.979,21.158987,16.248077,1.0075452,,8.494848,267,5340,16.370703,,11.431728,15.906216,0.9962263000000001,9.344505406483789,7.008909,13.829406,8.507433,0.99716264,1312.6185166835785,1.007551,0.11,15.693204000000001,8.57965
267,0.223,15.906216,,266.9925,0.979,15.036485,16.278824,1.0075154,,8.494848,268,5360,16.401215,,11.426181,15.906216,0.9962405999999999,9.32930420810891,7.0388910000000005,13.825667000000001,8.495167,0.99716264,1326.8886802196505,1.0075220999999999,0.11,15.69074,8.579335
268,0.223,15.906216,,267.9925,0.979,20.461159,16.309507,1.0074894,,8.494997,269,5380,16.431673,,11.4208145,15.906216,0.9962546,9.373306118640393,7.0888157000000005,13.821943,8.5349045,0.99716264,1339.8027653694153,1.0074952,0.11,15.708457999999998,8.579169
269,0.223,15.906216,,268.9925,0.979,19.838060000000002,16.340137,1.0074606,,8.4950905,270,5400,16.46207,,11.415422999999999,15.906216,0.9962685,9.358521835905009,7.136062599999999,13.818233,8.519575,0.99716264,1352.2292613983154,1.0074664,0.11,15.723738,8.578949
270,0.223,15.906216,,269.99242999999996,0.979,20.062494,16.370699,1.0074376,,8.495239,271,5420,16.492420000000003,,11.410121,15.906216,0.99628204,9.37422376551823,7.183789,13.814535000000001,8.53514,0.99716264,1366.585949420929,1.0074395,0.11,15.7397375,8.578787
271,0.223,15.906216,,270.99252,0.979,10.664216,16.401218,1.0074068,,8.495209,272,5440,16.522707,,11.404666,15.906216,0.99629605,9.318480127196642,7.196611999999999,13.810851999999999,8.487169,0.99716264,1380.2608349323273,1.0074106,0.11,15.721062,8.57845
272,0.223,15.906216,,271.99252,0.979,17.072374,16.431675,1.007378,,8.495407,273,5460,16.55294,,11.399472,15.906216,0.99630964,9.387943263721073,7.2328134,13.807182000000001,8.548822,0.99716264,1397.7536842823029,1.0073838,0.11,15.725997,8.578341499999999
273,0.223,15.906216,,272.9926,0.979,16.480682,16.462077999999998,1.007355,,8.495616,274,5480,16.58312,,11.394318,15.906216,0.9963234000000001,9.392122521986742,7.2665915,13.803526000000002,8.552265,0.99716264,1409.145860671997,1.0073569,0.11,15.728736999999999,8.578247
274,0.223,15.906216,,273.9926,0.979,15.988304000000001,16.492422,1.007328,,8.4955225,275,5500,16.613243,,11.38889,15.906216,0.99633676,9.30412295861414,7.298333,13.799883,8.470348,0.99716264,1423.2756931781769,1.0073299999999998,0.11,15.72967,8.577855
275,0.223,15.906216,,274.99268,0.979,16.961779999999997,16.52271,1.0072992,,8.49575,276,5520,16.643314,,11.383814,15.906216,0.9963503,9.399161049608374,7.3333716,13.796253,8.557666000000001,0.99716264,1438.1517176628113,1.0073031,0.11,15.73412,8.577782000000001
276,0.223,15.906216,,275.99273999999997,0.979,13.026469,16.55295,1.0072714,,8.495889,277,5540,16.673326,,11.378677,15.906216,0.9963636999999999,9.372030069465463,7.353950500000001,13.792637,8.533635,0.99716264,1452.3533766269684,1.0072762,0.11,15.724332999999998,8.577621
277,0.223,15.906216,,276.99273999999997,0.979,20.694145000000002,16.583126,1.0072435,,8.495916000000001,278,5560,16.703289,,11.373459,15.906216,0.99637675,9.340663250484072,7.4019628,13.789032999999998,8.503622,0.99716264,1463.6787974834442,1.0072511,0.11,15.742196,8.577355
278,0.223,15.906216,,277.9928,0.979,12.138009,16.613249,1.0072234,,8.495933,279,5580,16.733198,,11.3682575,15.906216,0.99639,9.334107370980528,7.4189644,13.785442000000002,8.500725,0.99716264,1476.2243840694427,1.0072243,0.11,15.729264,8.577081
279,0.223,15.906216,,278.99273999999997,0.979,12.824078,16.643316,1.0071964,,8.49624,280,5600,16.76305,,11.363375999999999,15.906216,0.9964026,9.424578398122392,7.4382934999999994,13.781865,8.580917999999999,0.99716264,1489.77503490448,1.0071974,0.11,15.718876999999999,8.577094
280,0.223,15.906216,,279.99273999999997,0.979,18.182629000000002,16.673326,1.0071666,,8.496424000000001,281,5620,16.792854000000002,,11.358398,15.906216,0.99641544,9.390078451181617,7.4765553,13.778298999999999,8.547733000000001,0.99716264,1503.926807641983,1.0071725,0.11,15.727632,8.576989999999999
281,0.223,15.906216,,280.9928,0.979,15.389999,16.703295,1.0071436,,8.496646,282,5640,16.822598,,11.353486,15.906216,0.9964284,9.398148690486114,7.504642,13.774747,8.558552,0.99716264,1518.6737024784088,1.0071474,0.11,15.726420000000001,8.576925
282,0.223,15.906216,,281.9928,0.979,9.360847999999999,16.733196,1.0071138000000002,,8.496925,283,5660,16.852297,,11.34866,15.906216,0.996441,9.419080708078647,7.511226,13.771207999999998,8.575474,0.99716264,1534.223479270935,1.0071206,0.11,15.703916,8.576919
283,0.223,15.906216,,282.99286,0.979,14.296501000000001,16.763054,1.0070899,,8.497251499999999,284,5680,16.881939000000003,,11.343907000000002,15.906216,0.9964537,9.43320785801621,7.5351424,13.767679999999999,8.588724000000001,0.99716264,1549.3082191944122,1.0070956,0.11,15.698947,8.576961
284,0.223,15.906216,,283.99286,0.979,10.664652,16.792854000000002,1.0070648000000002,,8.4974785,285,5700,16.91153,,11.339083,15.906216,0.99646616,9.40312796314437,7.546149000000001,13.764165,8.561653,0.99716264,1563.4272763729095,1.0070707,0.11,15.681270999999999,8.576907
285,0.223,15.906216,,284.99286,0.979,14.882610000000001,16.822601000000002,1.0070398999999999,,8.497598,286,5720,16.941069,,11.334177,15.906216,0.9964784999999999,9.370466651101472,7.571825,13.760663000000001,8.531488000000001,0.99716264,1576.608464717865,1.0070456,0.11,15.678465,8.576749000000001
286,0.223,15.906216,,285.99295,0.979,15.28062,16.852299,1.0070158,,8.497842,287,5740,16.97056,,11.329423,15.906216,0.99649113,9.411261213012699,7.598709599999999,13.757173000000002,8.5666685,0.99716264,1590.2666018009186,1.0070226,0.11,15.677067999999998,8.576713
287,0.223,15.906216,,286.99298,0.979,15.119306,16.881945,1.0069938,,8.498022,288,5760,16.999996,,11.324631,15.906216,0.9965033999999999,9.390781686449676,7.624846499999999,13.753694,8.549704,0.99716264,1604.3002150058746,1.0069976,0.11,15.675118,8.576619
288,0.223,15.906216,,287.99298,0.979,17.496776999999998,16.911533,1.0069708,,8.498117,289,5780,17.029383,,11.31978,15.906216,0.9965155000000001,9.365358915777255,7.6590295,13.750228,8.525067,0.99716264,1617.9970684051514,1.0069727,0.11,15.681409,8.576442
289,0.223,15.906216,,288.99307000000005,0.979,19.330479,16.94108,1.0069457,,8.498201,290,5800,17.058716,,11.314943,15.906216,0.99652785,9.358769864022198,7.6992993,13.746773999999998,8.522523,0.99716264,1631.8003933429718,1.0069478,0.11,15.693982,8.576255999999999
290,0.223,15.906216,,289.99304,0.979,16.489494,16.970564000000003,1.0069245999999998,,8.498337,291,5820,17.088003,,11.3101845,15.906216,0.99653965,9.374235588164778,7.729531,13.743331,8.537339999999999,0.99716264,1648.7627837657928,1.0069245999999998,0.11,15.696701999999998,8.576121
291,0.223,15.906216,,290.99298,0.979,13.295595,16.999992000000002,1.0068948,,8.49841,292,5840,17.11724,,11.30539,15.906216,0.9965513,9.35470463784067,7.748615299999999,13.739901000000001,8.519623,0.99716264,1665.897290945053,1.0069016,0.11,15.688466,8.575928999999999
292,0.223,15.906216,,291.99304,0.979,17.81234,17.029387,1.0068709,,8.498529,293,5860,17.146421,,11.300664999999999,15.906216,0.99656326,9.370831758129123,7.782986599999999,13.736482,8.533111,0.99716264,1683.0992295742035,1.0068766,0.11,15.695704999999998,8.575783
293,0.223,15.906216,,292.9931,0.979,20.891333,17.058722,1.0068498,,8.498661,294,5880,17.17556,,11.295978,15.906216,0.9965752,9.374558352025447,7.827595,13.733073999999998,8.537152,0.99716264,1699.5581080913544,1.0068536,0.11,15.713366,8.575650999999999
294,0.223,15.906216,,293.9931,0.979,16.179354,17.088005,1.0068228000000001,,8.498562,295,5900,17.204647,,11.291084,15.906216,0.9965868,9.302447367024516,7.85593,13.729679,8.469335000000001,0.99716264,1714.2960426807404,1.0068306,0.11,15.714932999999998,8.575291
295,0.223,15.906216,,294.99316,0.979,15.329293,17.117247,1.0068008,,8.498755000000001,296,5920,17.23368,,11.286508,15.906216,0.99659854,9.39657045813356,7.881201,13.7262945,8.555589999999999,0.99716264,1729.8574695587158,1.0068074,0.11,15.71362,8.575224
296,0.223,15.906216,,295.99316,0.979,15.582845,17.146427,1.0067815999999998,,8.498924,297,5940,17.262672,,11.281933,15.906216,0.99661,9.386545226432194,7.907155,13.722922,8.548297999999999,0.99716264,1745.836608171463,1.0067844000000001,0.11,15.713167000000002,8.575133000000001
297,0.223,15.906216,,296.99316,0.979,13.119529,17.17556,1.0067605,,8.499137,298,5960,17.291615,,11.277425,15.906216,0.9966214,9.400652750052833,7.924669000000001,13.719560999999999,8.561829,0.99716264,1760.611130475998,1.0067614,0.11,15.704452499999999,8.5750885
298,0.223,15.906216,,297.99323,0.979,15.954421,17.20465,1.0067363999999999,,8.499135,299,5980,17.320503,,11.272725,15.906216,0.9966328999999999,9.335918540011999,7.951546700000001,13.71621,8.49897,0.99716264,1776.1748995780945,1.0067384,0.11,15.705276000000001,8.574835
299,0.223,15.906216,,298.9933,0.979,16.411291000000002,17.23369,1.0067096,,8.499056,300,6000,17.349348000000003,,11.267972,15.906216,0.99664426,9.311008931092342,7.979768300000001,13.712872,8.4756155,0.99716264,1790.0696938037872,1.0067153,0.11,15.707617,8.574504
300,0.223,15.906216,,299.9933,0.979,14.505154000000001,17.262678,1.0066885,,8.499107,301,6020,17.378142999999998,,11.263374,15.906216,0.99665546,9.348946873984454,8.001469,13.709544000000001,8.514041,0.99716264,1804.5130217075348,1.0066932,0.11,15.703610999999999,8.574303
301,0.223,15.906216,,300.99335,0.979,19.536081,17.291618,1.0066693000000002,,8.499264,302,6040,17.406893,,11.2589035,15.906216,0.9966666999999999,9.385847114303278,8.039685,13.706226999999998,8.545916,0.99716264,1824.2095665931704,1.0066712,0.11,15.716292000000001,8.574208
302,0.223,15.906216,,301.9933,0.979,16.86447,17.320507,1.0066442,,8.49935,303,6060,17.435589999999998,,11.254387,15.906216,0.9966775,9.365271696497057,8.068831,13.702922000000001,8.5253,0.99716264,1835.9148395061493,1.0066482,0.11,15.720068,8.574047
303,0.223,15.906216,,302.99326,0.979,16.110014000000003,17.349348000000003,1.0066211999999999,,8.499549,304,6080,17.464245000000002,,11.250007,15.906216,0.99668837,9.399599102303883,8.0953045,13.699627,8.559660000000001,0.99716264,1852.8746030330656,1.006627,0.11,15.721342000000002,8.574
304,0.223,15.906216,,303.99332000000004,0.979,14.506339,17.378141,1.0066011000000001,,8.499748,305,6100,17.492855,,11.245648,15.906216,0.9966994,9.402350563926113,8.116346,13.696342000000001,8.560057,0.99716264,1866.85245347023,1.0066059,0.11,15.717347,8.573955
305,0.223,15.906216,,304.99338,0.979,18.099934,17.406893,1.0065829,,8.499912,306,6120,17.521414,,11.241278,15.906216,0.99671036,9.39106668850144,8.1489935,13.693069,8.549186,0.99716264,1884.1964406967165,1.0065829,0.11,15.725123000000002,8.5738735
306,0.223,15.906216,,305.9934,0.979,8.665591000000001,17.435596,1.0065589,,8.49971,307,6140,17.549925,,11.236563,15.906216,0.9967212,9.269684123420674,8.150698,13.689807,8.438406,0.99716264,1903.1774654388428,1.0065618,0.11,15.702117000000001,8.573431
307,0.223,15.906216,,306.99343999999996,0.979,17.217999,17.464249,1.0065367,,8.499945,308,6160,17.578394,,11.2323065,15.906216,0.99673194,9.414573872760789,8.180158,13.686554999999998,8.571417,0.99716264,1919.393627882004,1.0065407,0.11,15.707028,8.573426
308,0.223,15.906216,,307.9935,0.979,17.234126999999997,17.49286,1.0065118,,8.499945,309,6180,17.606811999999998,,11.227838,15.906216,0.9967427,9.33572271413167,8.209479,13.683313,8.499938,0.99716264,1935.256109237671,1.0065196,0.11,15.711960000000001,8.573188
309,0.223,15.906216,,308.99347,0.979,15.692402,17.521416000000002,1.0064917,,8.500192,310,6200,17.635189999999998,,11.223639,15.906216,0.99675316,9.419485751842812,8.23364,13.680082,8.576343,0.99716264,1953.382184267044,1.0064983,0.11,15.711885,8.573198
310,0.223,15.906216,,309.99347,0.979,14.577754999999998,17.549925,1.0064734,,8.500283,311,6220,17.663520000000002,,11.219306,15.906216,0.9967636000000001,9.369310491032095,8.25406,13.676862,8.52823,0.99716264,1969.1198670864105,1.0064772,0.11,15.708229000000001,8.573053
311,0.223,15.906216,,310.99352999999996,0.979,18.245165,17.578392,1.0064541999999999,,8.500417,312,6240,17.691807,,11.215036,15.906216,0.99677414,9.385172357930808,8.286103,13.673651999999999,8.541564,0.99716264,1987.0488727092745,1.0064561,0.11,15.71635,8.572952
312,0.223,15.906216,,311.99356,0.979,16.828523999999998,17.606817000000003,1.0064331,,8.50066,313,6260,17.720043,,11.210897000000001,15.906216,0.99678457,9.420068035693923,8.313416,13.670451000000002,8.575762,0.99716264,1999.6572759151456,1.006435,0.11,15.719892000000002,8.572962
313,0.223,15.906216,,312.99352999999996,0.979,16.133263,17.635191,1.0064101,,8.500627,314,6280,17.748236,,11.206503,15.906216,0.9967947,9.321796398164613,8.338339999999999,13.667260999999998,8.490715,0.99716264,2013.2509367465973,1.0064139,0.11,15.721198999999999,8.5727
314,0.223,15.906216,,313.99362,0.979,19.150586999999998,17.663525,1.0063909,,8.500732000000001,315,6300,17.776386,,11.202269,15.906216,0.99680513,9.3729647504114,8.3726845,13.664082,8.533711,0.99716264,2028.5284311771395,1.0063947,0.11,15.732076999999999,8.572576
315,0.223,15.906216,,314.99365,0.979,15.013359,17.691809,1.0063716999999999,,8.501017,316,6320,17.804491,,11.198234,15.906216,0.9968154,9.434416968621774,8.39372,13.6609125,8.589957,0.99716264,2042.9176819324493,1.0063735999999999,0.11,15.729791,8.57263
316,0.223,15.906216,,315.99365,0.979,19.476005999999998,17.720047,1.0063505,,8.501075,317,6340,17.832552,,11.193994,15.906216,0.9968254000000001,9.35624679023018,8.428699,13.657753,8.519223,0.99716264,2056.6086764335632,1.0063545,0.11,15.741598999999999,8.572462
317,0.223,15.906216,,316.99356,0.979,15.330743,17.748234,1.0063266,,8.501225999999999,318,6360,17.860569,,11.189869,15.906216,0.9968351000000001,9.387206358599645,8.450424,13.654603,8.548765,0.99716264,2070.7539975643163,1.0063334000000002,0.11,15.740295000000001,8.572388
318,0.223,15.906216,,317.99362,0.979,11.602674,17.776384,1.0063111999999999,,8.501066999999999,319,6380,17.888544,,11.1854515,15.906216,0.9968452,9.283908964274284,8.460325,13.6514635,8.450921000000001,0.99716264,2085.6769332885738,1.0063142,0.11,15.727316,8.572007000000001
319,0.223,15.906216,,318.99365,0.979,14.776035999999998,17.804495000000003,1.006292,,8.501059,320,6400,17.916468,,11.181205,15.906216,0.99685514,9.331428965945648,8.480082000000001,13.648334,8.498845,0.99716264,2098.5897042751308,1.0062939,0.11,15.724332999999998,8.571778
320,0.223,15.906216,,319.99368,0.979,16.349970000000003,17.832552,1.0062718000000002,,8.501045,321,6420,17.944357,,11.176974000000001,15.906216,0.99686503,9.33157254274271,8.504617999999999,13.645213,8.496502,0.99716264,2113.7981734275822,1.0062737,0.11,15.726273999999998,8.571544
321,0.223,15.906216,,320.9937,0.979,17.022257,17.860573000000002,1.0062469,,8.501241,322,6440,17.972197,,11.172972,15.906216,0.99687487,9.403738501160817,8.531089,13.642103,8.563958999999999,0.99716264,2130.2516980171204,1.0062546,0.11,15.730286999999999,8.57152
322,0.223,15.906216,,321.99377000000004,0.979,13.294303,17.888544,1.0062287,,8.5014,323,6460,17.999998,,11.168953,15.906216,0.99688476,9.389851378206338,8.5458555,13.639002,8.551689999999999,0.99716264,2145.366700410843,1.0062354,0.11,15.722736,8.571458999999999
323,0.223,15.906216,,322.99384,0.979,18.925388,17.91648,1.0062143,,8.501441999999999,324,6480,18.027752,,11.164836,15.906216,0.99689454,9.353234377291768,8.577909,13.635910999999998,8.51517,0.99716264,2158.969108819961,1.0062162000000001,0.11,15.732612,8.571284
324,0.223,15.906216,,323.99377000000004,0.979,10.443537,17.944359,1.0061940999999999,,8.501462,325,6500,18.055467999999998,,11.160718,15.906216,0.9969039000000001,9.345039556570633,8.583669,13.632829999999998,8.507841,0.99716264,2177.797302484513,1.006197,0.11,15.716327,8.57109
325,0.223,15.906216,,324.99377000000004,0.979,19.04328,17.972197,1.0061702,,8.501522,326,6520,18.083141,,11.156659,15.906216,0.99691343,9.357404565726043,8.615772999999999,13.629757000000001,8.520525,0.99716264,2194.039261579513,1.0061778000000001,0.11,15.726523,8.570935
326,0.223,15.906216,,325.99384,0.979,16.125975,17.999998,1.006151,,8.501649,327,6540,18.110771,,11.152685,15.906216,0.996923,9.38636697281424,8.638759,13.626695000000002,8.543038000000001,0.99716264,2207.7384815216064,1.0061586,0.11,15.727735999999998,8.57085
327,0.223,15.906216,,326.99384,0.979,14.933763,18.027758,1.0061356,,8.501718499999999,328,6560,18.138353,,11.148672,15.906216,0.99693245,9.362241797788077,8.657969,13.623641000000001,8.524467999999999,0.99716264,2219.893416166305,1.0061394000000001,0.11,15.7253065,8.570708
328,0.223,15.906216,,327.9939,0.979,15.017842000000002,18.055471,1.0061126,,8.5017605,329,6580,18.165901,,11.144651,15.906216,0.9969418999999999,9.354094064898907,8.677319,13.620597,8.515472,0.99716264,2236.719503879547,1.0061202,0.11,15.723145,8.57054
329,0.223,15.906216,,328.9939,0.979,19.91167,18.083145000000002,1.0060953000000001,,8.501732,330,6600,18.1934,,11.140578,15.906216,0.9969511999999999,9.32917967066725,8.71138,13.617560999999998,8.492503,0.99716264,2253.8042013645168,1.006103,0.11,15.735828,8.570304
330,0.223,15.906216,,329.99393,0.979,18.496392999999998,18.110771,1.006078,,8.501698,331,6620,18.220865,,11.1365185,15.906216,0.9969604999999999,9.326779644540704,8.740960000000001,13.614536,8.49038,0.99716264,2271.099256515503,1.0060838,0.11,15.744162,8.570063000000001
331,0.223,15.906216,,330.99396,0.979,13.248695999999999,18.138361,1.0060627,,8.501693,332,6640,18.248282999999997,,11.132506,15.906216,0.99696976,9.336912570583083,8.754557,13.61152,8.5002,0.99716264,2293.555685281753,1.0060646999999998,0.11,15.736634,8.569852000000001
332,0.223,15.906216,,331.994,0.979,14.955796,18.165907,1.0060445,,8.50188,333,6660,18.275663,,11.128703999999999,15.906216,0.99697894,9.407291735389053,8.773197,13.608512,8.563188,0.99716264,2312.6530277729034,1.0060474,0.11,15.734282,8.569832
333,0.223,15.906216,,332.99396,0.979,14.690088000000001,18.193405,1.0060263,,8.501917,334,6680,18.303003,,11.124771,15.906216,0.9969879,9.34998221006909,8.790931,13.605514000000001,8.514175,0.99716264,2332.748730182648,1.0060281999999998,0.11,15.731145999999999,8.569664999999999
334,0.223,15.906216,,333.9939,0.979,16.630959,18.220860000000002,1.006009,,8.502006,335,6700,18.330303,,11.120908,15.906216,0.9969966999999998,9.368849406176112,8.814352,13.602523999999999,8.53195,0.99716264,2352.0908517837524,1.0060109,0.11,15.733820999999999,8.569552
335,0.223,15.906216,,334.99396,0.979,15.974155,18.248281,1.0059898,,8.502174,336,6720,18.357560999999997,,11.117141,15.906216,0.9970058,9.398244276351146,8.835678,13.599544,8.557855,0.99716264,2366.653652191162,1.0059936,0.11,15.7345295,8.569517
336,0.223,15.906216,,335.99402000000003,0.979,15.341264,18.275665,1.0059744000000002,,8.502296000000001,337,6740,18.384777,,11.113344999999999,15.906216,0.9970148999999999,9.382591096034954,8.855000500000001,13.596570999999999,8.542941,0.99716264,2385.8933503627773,1.0059744000000002,0.11,15.733351999999998,8.569439
337,0.223,15.906216,,336.99405,0.979,18.960897,18.303003,1.0059552,,8.502195,338,6760,18.411953,,11.109344,15.906216,0.9970238000000001,9.299257179649238,8.884916,13.593608999999999,8.468691,0.99716264,2402.00289273262,1.0059571,0.11,15.742892000000001,8.569141
338,0.223,15.906216,,337.99402000000003,0.979,16.312136,18.330301000000002,1.0059322,,8.502274,339,6780,18.439087,,11.105539,15.906216,0.9970325000000001,9.366343501164213,8.906842999999999,13.590654,8.528519000000001,0.99716264,2420.0900182724,1.0059398000000002,0.11,15.744563000000001,8.56902
339,0.223,15.906216,,338.9941,0.979,16.73374,18.357563,1.0059168,,8.502256,340,6800,18.466182999999997,,11.101656,15.906216,0.9970415000000001,9.3340208745315,8.929881,13.587708,8.496082000000001,0.99716264,2440.650187969208,1.0059227,0.11,15.747464,8.568806
340,0.223,15.906216,,339.99414,0.979,11.053353,18.38478,1.0058985999999999,,8.502455,341,6820,18.493238,,11.098006,15.906216,0.9970503000000001,9.412806523887504,8.936126,13.584772000000001,8.569842999999999,0.99716264,2461.8947076797485,1.0059054,0.11,15.73369,8.568809
341,0.223,15.906216,,340.99417,0.979,13.167951,18.411957,1.0058804000000001,,8.502479,342,6840,18.520256,,11.094199,15.906216,0.997059,9.347379558255376,8.948516,13.581843,8.510538,0.99716264,2478.8572573661804,1.0058881,0.11,15.726177999999999,8.568639
342,0.223,15.906216,,341.99414,0.979,15.55724,18.43909,1.005866,,8.502459,343,6860,18.547235,,11.090365,15.906216,0.99706745,9.330034185876146,8.9678,13.578923999999999,8.495422,0.99716264,2494.147302389145,1.0058708,0.11,15.7256775,8.568425
343,0.223,15.906216,,342.99408,0.979,15.090919,18.466179999999998,1.0058478000000002,,8.5023575,344,6880,18.574175,,11.086468,15.906216,0.9970758,9.299550039263858,8.985617,13.576013,8.468045,0.99716264,2514.297971248627,1.0058535,0.11,15.723823000000001,8.568133
344,0.223,15.906216,,343.99414,0.979,15.259431,18.493238,1.0058296,,8.502386999999999,345,6900,18.601076000000003,,11.082716,15.906216,0.99708444,9.350512469242023,9.003819,13.57311,8.512528,0.99716264,2533.191601991653,1.0058361999999998,0.11,15.722469,8.567973
345,0.223,15.906216,,344.9942,0.979,15.35663,18.520262,1.005817,,8.502450999999999,346,6920,18.627934,,11.079016000000001,15.906216,0.9970931000000001,9.366079948596488,9.022197,13.570215,8.524613,0.99716264,2551.21076130867,1.005819,0.11,15.721403,8.567848
346,0.223,15.906216,,345.9942,0.979,17.531105,18.547235,1.0057921,,8.502483,347,6940,18.654757999999998,,11.0753,15.906216,0.9971014000000001,9.35157962334926,9.046733999999999,13.567329,8.513292,0.99716264,2568.9813301563267,1.0058018,0.11,15.72661,8.567691
347,0.223,15.906216,,346.99426,0.979,20.781435000000002,18.574177,1.0057825999999999,,8.50259,348,6960,18.681541,,11.071676,15.906216,0.99710995,9.37978583675734,9.080471000000001,13.564452,8.539397,0.99716264,2589.984651565552,1.0057855,0.11,15.741126999999999,8.567609
348,0.223,15.906216,,347.99426,0.979,11.51525,18.601078,1.0057644000000001,,8.502689,349,6980,18.708284,,11.068060000000001,15.906216,0.99711823,9.375467718871247,9.087464,13.561582999999999,8.537058,0.99716264,2609.8522007465367,1.0057691,0.11,15.729010999999998,8.567521000000001
349,0.223,15.906216,,348.9943,0.979,16.991045,18.627937,1.0057441999999999,,8.502721000000001,350,7000,18.734995,,11.064392,15.906216,0.9971266,9.351429959972316,9.110062,13.558722,8.513398,0.99716264,2626.8682079315186,1.0057518,0.11,15.732607999999999,8.567366999999999
350,0.223,15.906216,,349.99435,0.979,11.099713000000001,18.654766,1.0057279000000001,,8.502941,351,7020,18.76166,,11.060928,15.906216,0.9971349,9.423507289123538,9.115747,13.555867999999998,8.579902,0.99716264,2643.627116680145,1.0057366,0.11,15.719401000000001,8.567402000000001
351,0.223,15.906216,,350.99432,0.979,14.357272,18.681545,1.0057135,,8.502985,352,7040,18.788292000000002,,11.057305,15.906216,0.997143,9.357171952164409,9.130654,13.553023000000001,8.518689,0.99716264,2662.9552402496342,1.0057193000000002,0.11,15.715523999999998,8.567264
352,0.223,15.906216,,351.9943,0.979,16.337723,18.708285999999998,1.0057001,,8.5032015,353,7060,18.814888,,11.05387,15.906216,0.99715096,9.423968748710925,9.151087,13.550185999999998,8.57853,0.99716264,2680.23571062088,1.0057039,0.11,15.717277,8.567296
353,0.223,15.906216,,352.99426,0.979,21.436712,18.734987,1.0056847,,8.503297,354,7080,18.841445999999998,,11.050331,15.906216,0.99715894,9.376252020215556,9.185807,13.547358,8.53634,0.99716264,2696.715633869171,1.0056866,0.11,15.733426000000001,8.567208
354,0.223,15.906216,,353.99432,0.979,20.654316,18.76166,1.0056674,,8.50341,355,7100,18.867964,,11.0468235,15.906216,0.9971671,9.383687093798876,9.21813,13.544537,8.543951,0.99716264,2716.441884279251,1.0056713,0.11,15.747279,8.567142500000001
355,0.223,15.906216,,354.99432,0.979,17.775412,18.788292000000002,1.0056521,,8.503345,356,7120,18.894444,,11.043152000000001,15.906216,0.99717504,9.314107991047113,9.242182000000001,13.541723000000001,8.479882,0.99716264,2736.5203385353093,1.0056540999999999,0.11,15.752968,8.566898
356,0.223,15.906216,,355.99435,0.979,15.1758,18.814885999999998,1.0056349,,8.503255000000001,357,7140,18.920889000000003,,11.039473,15.906216,0.9971831,9.306111696414707,9.25882,13.5389185,8.472167,0.99716264,2757.707299470901,1.0056386999999998,0.11,15.751342999999999,8.566632
