,target_sum_log_mean,DenMISELogFirst,LQGsigma,URet,DenMISELogLast,IWFirstEpisode,IWMin,MISE,LQGmu1,TimeElapsed,IWNorm1,SqrtESSClassic,Iteration,LQGmu01,IWNorm2,ReturnStepMax,DenMISEMeanLog,IWMean,Bound,ReturnMin,IWMax,IWLastEpisode,ReturnMean,ReturnLastEpisode,ReturnAbsMax,TimestepsSoFar,ReturnMax
471,6.3170457,8.627718,0.11,9.372074622717914,18.910830999999998,,,8.508407,1.0,4057.746208190918,470.99158,21.610188,472,1.0,21.794885999999998,0.99233466,15.630911,0.99786353,8.581922,,1.0085546,1.0085508,8.584944,8.532339,15.807039999999999,9440,15.807039999999999
472,6.344309,8.625602,0.11,9.387481306285519,19.204224,,,8.5084915,1.0,4076.9770741462708,471.99142,21.633303,473,1.0,21.817816,0.99233466,15.638460999999998,0.9978676999999999,8.581927,,1.0085354,1.0085276,8.584866,8.547908,15.807039999999999,9460,15.807039999999999
473,6.3644266,8.623489999999999,0.11,9.39668538641928,15.871485999999999,,,8.508594,1.0,4101.824435710907,472.99145999999996,21.656403,474,1.0,21.840721,0.99233466,15.63895,0.9978723,8.581951,,1.0085181,1.0085104,8.5848055,8.556383,15.807039999999999,9480,15.807039999999999
474,6.387139299999999,8.621383,0.11,9.329010340899373,17.144674,,,8.508562,1.0,4126.174134016037,473.99152000000004,21.679479999999998,475,1.0,21.863602,0.99233466,15.642114000000001,0.9978769000000001,8.581841,,1.0084988000000001,1.0084950000000001,8.584614,8.493572,15.807039999999999,9500,15.807039999999999
475,6.3889794,8.61928,0.11,9.351182348528596,7.2544837,,,8.508567999999999,1.0,4155.721584320067,474.99158,21.702534,476,1.0,21.886457,0.99233466,15.624488000000001,0.9978815000000001,8.58177,,1.0084815,1.0084758,8.584458999999999,8.511330000000001,15.807039999999999,9520,15.807039999999999
476,6.4187794,8.617181,0.11,9.351099473301641,20.594905999999998,,,8.5085745,1.0,4182.826028108597,475.99164,21.725567,477,1.0,21.909285,0.99233466,15.634904999999998,0.99788606,8.581698,,1.0084642,1.0084604,8.584308,8.5119,15.807039999999999,9540,15.807039999999999
477,6.435034,8.615086999999999,0.11,9.37216486424764,14.1798935,,,8.508627,1.0,4204.244210004807,476.99172999999996,21.748571,478,1.0,21.932095,0.99233466,15.631855999999999,0.99789065,8.581674000000001,,1.0084449,1.0084373,8.584201,8.533366000000001,15.807039999999999,9560,15.807039999999999
478,6.460055400000001,8.612997,0.11,9.32597589282259,18.412048000000002,,,8.508583,1.0,4229.0695185661325,477.99164,21.771542,479,1.0,21.954882,0.99233466,15.637654000000001,0.9978949,8.581552499999999,,1.0084276,1.0084238,8.583999,8.487497,15.807039999999999,9580,15.807039999999999
479,6.472758,8.610911,0.11,9.376325779183176,12.549114,,,8.508639,1.0,4249.907975435257,478.99158,21.79449,480,1.0,21.977644,0.99233466,15.631217000000001,0.9978991,8.5815325,,1.0084103000000002,1.0083978,8.583899,8.535857,15.807039999999999,9600,15.807039999999999
480,6.491058,8.608830000000001,0.11,9.397819239538348,15.266734,,,8.508741,1.0,4267.093972206116,479.99164,21.817421,481,1.0,22.000383,0.99233466,15.630455,0.9979036,8.581558,,1.008393,1.0083834,8.583844000000001,8.557527,15.807039999999999,9620,15.807039999999999
481,6.5039425,8.606753,0.11,9.410448654923544,12.693377499999999,,,8.508868,1.0,4295.42705321312,480.99164,21.840326,482,1.0,22.023098,0.99233466,15.624355,0.99790794,8.581609,,1.0083758,1.0083652,8.583815,8.569431,15.807039999999999,9640,15.807039999999999
482,6.530473000000001,8.604681,0.11,9.36572186899491,19.30959,,,8.508905,1.0,4314.818192958832,481.99172999999996,21.863218,483,1.0,22.045782,0.99233466,15.631982,0.99791247,8.58157,,1.0083584,1.0083526,8.583695,8.526657,15.807039999999999,9660,15.807039999999999
483,6.530768,8.6026125,0.11,9.29860871587442,6.664683999999999,,,8.50881,1.0,4334.115472555161,482.99182,21.886076,484,1.0,22.068453,0.99233466,15.613451999999999,0.997917,8.581398,,1.0083411,1.0083354,8.583446,8.462836,15.807039999999999,9680,15.807039999999999
484,6.5488725,8.600549,0.11,9.310644486606225,15.303359,,,8.50875,1.0,4360.0250782966605,483.9918,21.908907,485,1.0,22.091097,0.99233466,15.612807,0.9979212,8.581263,,1.0083238,1.0083122,8.583233,8.48007,15.807039999999999,9700,15.807039999999999
485,6.5654525999999995,8.598489,0.11,9.364278269486157,14.598861999999999,,,8.508791,1.0,4386.4573616981515,484.99164,21.93171,486,1.0,22.113718,0.99233466,15.610714999999999,0.99792516,8.581228,,1.0083065,1.008293,8.58312,8.528377,15.807039999999999,9720,15.807039999999999
486,6.5789323,8.596434,0.11,9.330698869676123,13.121410000000001,,,8.508761999999999,1.0,4407.8096482753745,485.99167,21.954493,487,1.0,22.13632,0.99233466,15.6056,0.9979295,8.581124,,1.0082891999999999,1.0082796,8.582938,8.494675,15.807039999999999,9740,15.807039999999999
487,6.6017323,8.594382000000001,0.11,9.34040287806216,17.697212,,,8.508747999999999,1.0,4430.9664001464835,486.9917,21.977257,488,1.0,22.158894,0.99233466,15.609882999999998,0.9979338,8.581035,,1.0082718000000002,1.0082623,8.582773,8.502595,15.807039999999999,9760,15.807039999999999
488,6.615502,8.592335,0.11,9.335730510146485,13.326953,,,8.508733,1.0,4457.313118696213,487.9918,21.999996,489,1.0,22.181448,0.99233466,15.605209,0.9979382,8.580945,,1.0082545,1.0082440000000001,8.582607000000001,8.501403,15.807039999999999,9780,15.807039999999999
489,6.637247,8.590292,0.11,9.3246223786739,17.262327,,,8.508692,1.0,4475.730241775513,488.99182,22.02272,490,1.0,22.20397,0.99233466,15.608585999999999,0.9979425,8.58083,,1.0082372,1.0082257,8.582415,8.488241,15.807039999999999,9800,15.807039999999999
490,6.656998599999999,8.588253,0.11,9.418872460060063,16.327182999999998,,,8.508830999999999,1.0,4502.0226686000815,489.99194000000006,22.045416,491,1.0,22.226479,0.99233466,15.610047,0.9979469000000001,8.580894,,1.0082200000000001,1.0082122,8.582403,8.576857,15.807039999999999,9820,15.807039999999999
491,6.669801700000001,8.586219,0.11,9.370811753488457,12.947789,,,8.508884,1.0,4528.9762613773355,490.99182,22.068077,492,1.0,22.248962,0.99233466,15.604632,0.99795085,8.580873500000001,,1.0082046,1.0082017,8.582307,8.535183,15.807039999999999,9840,15.807039999999999
492,6.692614999999999,8.584188000000001,0.11,9.339446126821674,17.908718,,,8.50887,1.0,4552.9275863170615,491.99175999999994,22.09072,493,1.0,22.271423000000002,0.99233466,15.6093,0.9979549000000001,8.580786,,1.0081873,1.0081757,8.582142,8.501218,15.807039999999999,9860,15.807039999999999
493,6.710686999999999,8.582162,0.11,9.39855844272393,15.611949,,,8.508971,1.0,4576.786470413208,492.99182,22.11334,494,1.0,22.293865,0.99233466,15.609302,0.99795914,8.580813000000001,,1.0081699,1.0081575,8.582094999999999,8.558792,15.807039999999999,9880,15.807039999999999
494,6.727788,8.580138999999999,0.11,9.428455636117473,15.167701999999998,,,8.50913,1.0,4601.837842941284,493.99188,22.135942,495,1.0,22.31628,0.99233466,15.608406,0.99796337,8.580898,,1.0081545,1.0081526,8.582105,8.586136,15.807039999999999,9900,15.807039999999999
495,6.747773599999999,8.578121000000001,0.11,9.316611288143537,16.632517,,,8.509069,1.0,4628.892315387726,494.9919,22.158518,496,1.0,22.338675,0.99233466,15.610466,0.99796754,8.580765,,1.0081372,1.0081257,8.581897999999999,8.479882,15.807039999999999,9920,15.807039999999999
496,6.758093400000001,8.576107,0.11,9.36712529045666,11.868674,,,8.509111,1.0,4653.842969417572,495.99199999999996,22.181082,497,1.0,22.361038,0.99233466,15.602932000000001,0.99797183,8.580734,,1.0081200000000001,1.0081103,8.581794,8.530178999999999,15.807039999999999,9940,15.807039999999999
497,6.771306,8.574098,0.11,9.383613288353725,13.329801000000002,,,8.509179,1.0,4675.045079946518,496.99203,22.20361,498,1.0,22.383389,0.99233466,15.598364000000002,0.99797595,8.5807295,,1.0081046,1.0080959,8.581714,8.5420065,15.807039999999999,9960,15.807039999999999
498,6.795267,8.572091,0.11,9.39302700436622,18.720116,,,8.509261,1.0,4701.996389389038,497.99199999999996,22.226114000000003,499,1.0,22.405716,0.99233466,15.604617999999999,0.99797994,8.580739,,1.0080873,1.0080854,8.581649,8.549341,15.807039999999999,9980,15.807039999999999
499,6.8187704,8.570089,0.11,9.394135196853737,18.538715,,,8.50935,1.0,4728.229809999466,498.99188,22.248592000000002,500,1.0,22.42802,0.99233466,15.610479999999999,0.99798375,8.580755,,1.0080719,1.0080681,8.581593,8.553732,15.807039999999999,10000,15.807039999999999
500,6.830958,8.568091,0.11,9.377846067536098,12.916589,,,8.509407000000001,1.0,4754.317524909973,499.99188,22.271051,501,1.0,22.450304,0.99233466,15.6051,0.9979878000000001,8.580739999999999,,1.0080565000000001,1.0080478000000002,8.581506,8.537997,15.807039999999999,10020,15.807039999999999
501,6.8514633,8.566097000000001,0.11,9.320078202691546,17.116723999999998,,,8.509364999999999,1.0,4783.560797214508,500.99194000000006,22.293491,502,1.0,22.472565,0.99233466,15.608107,0.9979918999999999,8.5806265,,1.0080392,1.0080334,8.581319,8.487847,15.807039999999999,10040,15.807039999999999
502,6.8587294000000005,8.564107,0.11,9.39049780477853,10.498173,,,8.509441,1.0,4804.760818243027,501.99199999999996,22.315910000000002,503,1.0,22.494802,0.99233466,15.597944,0.99799603,8.580631,,1.0080239,1.0080103999999999,8.581254,8.548072,15.807039999999999,10060,15.807039999999999
503,6.879237,8.562121000000001,0.11,9.295242520591977,17.1867,,,8.509348,1.0,4826.896351099014,502.99207,22.338316,504,1.0,22.51701,0.99233466,15.601091,0.99800014,8.580466,,1.0080065,1.0080065,8.5810175,8.462657,15.807039999999999,10080,15.807039999999999
504,6.8793297,8.560139,0.11,9.350112131230787,6.918288700000001,,,8.509352999999999,1.0,4852.447654485703,503.99213,22.360685,505,1.0,22.539207,0.99233466,15.583895000000002,0.9980041999999999,8.5804,,1.0079911,1.0079868,8.580881,8.511714999999999,15.807039999999999,10100,15.807039999999999
505,6.8958573,8.558161,0.11,9.348684651296962,15.234226000000001,,,8.509363,1.0,4878.143088340759,504.9922,22.383038,506,1.0,22.561378,0.99233466,15.5832,0.99800825,8.580339,,1.0079757,1.0079652,8.580749,8.514177,15.807039999999999,10120,15.807039999999999
506,6.9130077000000005,8.556187,0.11,9.320386749276514,15.583269,,,8.509311,1.0,4906.417739868164,505.99213,22.405357000000002,507,1.0,22.583532,0.99233466,15.583197,0.99801207,8.580216,,1.0079603000000001,1.0079479,8.580558,8.484017,15.807039999999999,10140,15.807039999999999
507,6.9271364,8.554215,0.11,9.379405691749316,14.082279000000002,,,8.509373,1.0,4933.7300238609305,506.99199999999996,22.427657999999997,508,1.0,22.60566,0.99233466,15.5802355,0.99801576,8.580208,,1.007943,1.0079392,8.580478,8.539936,15.807039999999999,10160,15.807039999999999
508,6.9302926,8.552249,0.11,9.323453895972671,8.525913000000001,,,8.50933,1.0,4964.977025270462,507.9921,22.449942,509,1.0,22.62777,0.99233466,15.566374,0.9980198,8.580094,,1.0079277,1.0079171999999998,8.580296,8.487537,15.807039999999999,10180,15.807039999999999
509,6.943496000000001,8.550286,0.11,9.372196390910274,13.656220000000001,,,8.509367,1.0,4988.943004369736,508.9922,22.472204,510,1.0,22.649857,0.99233466,15.562626000000002,0.99802387,8.580062,,1.0079122999999999,1.0079084999999999,8.5801935,8.52846,15.807039999999999,10200,15.807039999999999
510,6.964218600000001,8.548327,0.11,9.363102437653849,17.524732999999998,,,8.509399,1.0,5018.824993848802,509.99215999999996,22.494442000000003,511,1.0,22.671919,0.99233466,15.566462,0.9980277,8.580025,,1.0078969000000002,1.0078834,8.580088,8.52594,15.807039999999999,10220,15.807039999999999
511,6.9765754,8.546372,0.11,9.39147222863776,13.282901,,,8.509486,1.0,5048.13036751747,510.99222000000003,22.516668,512,1.0,22.693953,0.99233466,15.561995999999999,0.9980316999999999,8.580041,,1.0078815,1.0078729,8.580035,8.553372,15.807039999999999,10240,15.807039999999999
512,6.996892999999999,8.544421,0.11,9.363420953274606,17.3917,,,8.509511999999999,1.0,5069.753705024719,511.99228,22.538861999999998,513,1.0,22.715977,0.99233466,15.565560000000001,0.9980356,8.579998,,1.0078661,1.0078546,8.579922999999999,8.522622,15.807039999999999,10260,15.807039999999999
513,7.017326400000001,8.542474,0.11,9.303450805176746,17.492082999999997,,,8.509433999999999,1.0,5092.780075311661,512.9923,22.561035,514,1.0,22.737978,0.99233466,15.569304999999998,0.9980395000000001,8.57985,,1.0078508,1.0078431,8.57971,8.470077,15.807039999999999,10280,15.807039999999999
514,7.030968,8.54053,0.11,9.367293370019837,14.034951999999999,,,8.509474,1.0,5121.7750096321115,513.9922,22.58318,515,1.0,22.759956,0.99233466,15.566320999999999,0.99804306,8.579822,,1.0078353999999998,1.0078287000000001,8.579612,8.529042,15.807039999999999,10300,15.807039999999999
515,7.0414270000000005,8.53859,0.11,9.392761229561216,12.419839999999999,,,8.509561999999999,1.0,5144.20591878891,514.9921,22.605307,516,1.0,22.781914,0.99233466,15.560219,0.99804676,8.579839999999999,,1.0078200000000002,1.0078162,8.579562,8.554116,15.807039999999999,10320,15.807039999999999
516,7.0596495,8.536653999999999,0.11,9.403925671698547,16.454752,,,8.5096655,1.0,5165.6734194755545,515.9922,22.62741,517,1.0,22.803854,0.99233466,15.561945999999999,0.99805063,8.579875,,1.0078046,1.0077989,8.579531,8.563061,15.807039999999999,10340,15.807039999999999
517,7.0691485,8.534722,0.11,9.408040137487001,11.972273,,,8.509773,1.0,5193.981057882309,516.9922,22.649498,518,1.0,22.825768,0.99233466,15.555014000000002,0.99805444,8.579915,,1.0077893,1.0077797,8.579503,8.565182,15.807039999999999,10360,15.807039999999999
518,7.0922284,8.532793,0.11,9.345348793793084,19.039867,,,8.50977,1.0,5223.251751899719,517.9923,22.671568,519,1.0,22.847662,0.99233466,15.561724,0.9980584000000001,8.579843499999999,,1.0077739,1.0077623,8.579367,8.508725,15.807039999999999,10380,15.807039999999999
519,7.1165633,8.530869000000001,0.11,9.408798785787006,19.73895,,,8.509878,1.0,5250.5312683582315,518.9923,22.693619,520,1.0,22.869526,0.99233466,15.569751,0.99806213,8.579884,,1.0077604,1.0077585,8.57934,8.565434,15.807039999999999,10400,15.807039999999999
520,7.130215,8.528947,0.11,9.396873196358264,14.221282999999998,,,8.509967,1.0,5277.69487953186,519.99243,22.715641,521,1.0,22.891382,0.99233466,15.567160000000001,0.99806607,8.579903999999999,,1.0077450000000001,1.0077431000000001,8.579293,8.555603,15.807039999999999,10420,15.807039999999999
521,7.148339699999999,8.52703,0.11,9.333761667002328,16.583538,,,8.509946000000001,1.0,5304.9574897289285,520.99243,22.73764,522,1.0,22.913214,0.99233466,15.569104000000001,0.99806976,8.579815,,1.0077296,1.0077201,8.579139999999999,8.499037,15.807039999999999,10440,15.807039999999999
522,7.1614830000000005,8.525116,0.11,9.394383304599248,14.014702999999999,,,8.510036999999999,1.0,5334.656251430512,521.9923,22.759615,523,1.0,22.935024,0.99233466,15.566127999999999,0.9980732,8.579839999999999,,1.0077143,1.0077038,8.579098,8.5572605,15.807039999999999,10460,15.807039999999999
523,7.176956,8.523206,0.11,9.355776497158562,15.261598999999999,,,8.510050999999999,1.0,5360.63156747818,522.99225,22.781569,524,1.0,22.956814,0.99233466,15.565543,0.9980768,8.579785000000001,,1.0076989,1.0076884,8.57898,8.517192999999999,15.807039999999999,10480,15.807039999999999
524,7.195709,8.521299,0.11,9.34839066731822,17.014713,,,8.510054,1.0,5384.3523864746085,523.9923,22.803503,525,1.0,22.978588000000002,0.99233466,15.568299,0.9980806000000001,8.579721000000001,,1.0076854,1.0076816,8.578853,8.511721000000001,15.807039999999999,10500,15.807039999999999
525,7.218636,8.519396,0.11,9.38891404225819,19.24748,,,8.510132,1.0,5408.582548618318,524.9923,22.825422,526,1.0,23.000334,0.99233466,15.575289999999999,0.99808425,8.579733000000001,,1.0076702,1.0076624,8.578797999999999,8.550303999999999,15.807039999999999,10520,15.807039999999999
526,7.228953,8.517497,0.11,9.321825982512024,12.648000999999999,,,8.510085,1.0,5433.157513380052,525.99243,22.847317,527,1.0,23.022066,0.99233466,15.569733,0.9980880999999999,8.579619000000001,,1.0076557,1.0076528,8.578622,8.486229,15.807039999999999,10540,15.807039999999999
527,7.2415595,8.515601,0.11,9.358933956059891,13.877817000000002,,,8.510105000000001,1.0,5458.761515855789,526.99243,22.8692,528,1.0,23.043764000000003,0.99233466,15.566523000000002,0.9980916999999999,8.579573,,1.0076413,1.0076317,8.578511,8.520328999999998,15.807039999999999,10560,15.807039999999999
528,7.250912,8.513709,0.11,9.37859463552225,12.18173,,,8.510163,1.0,5480.811836004257,527.9925,22.891052,529,1.0,23.065453,0.99233466,15.5601225,0.99809545,8.579564,,1.0076259,1.0076125,8.578441,8.541198,15.807039999999999,10580,15.807039999999999
529,7.269392,8.51182,0.11,9.388953768452907,17.037537,,,8.510231,1.0,5506.389837265015,528.99255,22.912886,530,1.0,23.087120000000002,0.99233466,15.562904999999999,0.99809915,8.579566,,1.0076125,1.0076087,8.578379,8.545342999999999,15.807039999999999,10600,15.807039999999999
530,7.287625299999999,8.509935,0.11,9.31755027549461,16.943592000000002,,,8.510178999999999,1.0,5537.482423543929,529.9925,22.934692000000002,531,1.0,23.108767999999998,0.99233466,15.565503,0.9981026,8.579448,,1.0075971,1.0075933000000001,8.5781975,8.482451,15.807039999999999,10620,15.807039999999999
531,7.3135699999999995,8.508054,0.11,9.381868819367329,21.082773,,,8.510239,1.0,5566.511978864671,530.99243,22.95648,532,1.0,23.130394,0.99233466,15.575869,0.99810606,8.579442,,1.0075836,1.007574,8.57813,8.5417185,15.807039999999999,10640,15.807039999999999
532,7.338004,8.506176,0.11,9.342752478578936,20.32949,,,8.510233,1.0,5595.690275907517,531.9923,22.978245,533,1.0,23.151999,0.99233466,15.584783999999999,0.9981094000000001,8.5793705,,1.0075682,1.0075566999999999,8.577997,8.507361999999999,15.807039999999999,10660,15.807039999999999
533,7.362669500000001,8.504301,0.11,9.358599864468873,20.501572,,,8.510258,1.0,5622.765959978105,532.99243,22.999994,534,1.0,23.17359,0.99233466,15.593987,0.99811316,8.57933,,1.0075548,1.0075432,8.577893,8.523071,15.807039999999999,10680,15.807039999999999
534,7.3755183,8.502431,0.11,9.353929815082427,14.229369,,,8.510269000000001,1.0,5653.323035001756,533.99243,23.021723,535,1.0,23.195154000000002,0.99233466,15.591435,0.9981167,8.579276,,1.0075403,1.0075394,8.57778,8.517136,15.807039999999999,10700,15.807039999999999
535,7.392656,8.500563,0.11,9.409101091517071,16.553715,,,8.510375999999999,1.0,5676.824623584747,534.9925,23.043432,536,1.0,23.216701999999998,0.99233466,15.593226999999999,0.9981203000000002,8.579317999999999,,1.0075259,1.0075126,8.577759,8.56658,15.807039999999999,10720,15.807039999999999
536,7.416206,8.498699,0.11,9.332562904012477,20.03144,,,8.510353,1.0,5700.317576169969,535.99255,23.06513,537,1.0,23.238218,0.99233466,15.601488,0.99812394,8.57923,,1.0075126,1.0075105,8.57761,8.497783,15.807039999999999,10740,15.807039999999999
537,7.4380307,8.496839,0.11,9.389797678741225,19.150797,,,8.510425999999999,1.0,5729.666363477708,536.99255,23.086794,538,1.0,23.259726999999998,0.99233466,15.608082999999999,0.9981274,8.579238,,1.0074981,1.0074972,8.5775585,8.549368,15.807039999999999,10760,15.807039999999999
538,7.448961,8.494982,0.11,9.366519233415822,13.321660999999999,,,8.510457,1.0,5757.221205472945,537.9927,23.108448000000003,539,1.0,23.281212,0.99233466,15.603836,0.9981310999999999,8.579205499999999,,1.0074836999999999,1.007475,8.577463999999999,8.527158,15.807039999999999,10780,15.807039999999999
539,7.466921000000001,8.493128,0.11,9.397353690569414,17.14014,,,8.510544,1.0,5784.600361824036,538.9926,23.130067999999998,540,1.0,23.302683,0.99233466,15.606679000000002,0.9981344999999999,8.579227000000001,,1.0074703,1.0074587,8.577427,8.557311,15.807039999999999,10800,15.807039999999999
540,7.485086999999999,8.491278,0.11,9.365249771675074,17.287594,,,8.510574,1.0,5810.321934223175,539.99255,23.151672,541,1.0,23.324127,0.99233466,15.609782999999998,0.99813783,8.579194000000001,,1.0074568000000002,1.0074549000000002,8.577332499999999,8.526405,15.807039999999999,10820,15.807039999999999
541,7.4965863,8.489431,0.11,9.388402536977225,13.710103,,,8.510635,1.0,5839.200011253357,540.99255,23.173257999999997,542,1.0,23.345554,0.99233466,15.606275,0.9981412000000001,8.579191,,1.0074424000000002,1.0074308,8.577270500000001,8.543368,15.807039999999999,10840,15.807039999999999
542,7.508128999999999,8.487588,0.11,9.371409898417983,13.757069,,,8.510679,1.0,5868.71603679657,541.99255,23.194822,543,1.0,23.366962,0.99233466,15.602864000000002,0.9981447,8.579171,,1.0074289,1.0074165000000002,8.577193,8.535434,15.807039999999999,10860,15.807039999999999
543,7.529075,8.485748,0.11,9.358637252883398,18.895182000000002,,,8.510701,1.0,5895.7961452007285,542.99255,23.216372,544,1.0,23.388348,0.99233466,15.608913000000001,0.9981481,8.579130000000001,,1.0074145,1.007403,8.577093,8.522504,15.807039999999999,10880,15.807039999999999
544,7.537936999999999,8.483911500000001,0.11,9.412466201707813,12.351728,,,8.510812,1.0,5930.2801072597495,543.9927,23.237896,545,1.0,23.409720999999998,0.99233466,15.602931,0.9981517,8.579177,,1.0074011,1.0073895,8.57708,8.570032000000001,15.807039999999999,10900,15.807039999999999
545,7.5609155,8.482078999999999,0.11,9.412041052440088,20.076406,,,8.510917999999998,1.0,5960.72013425827,544.9927,23.25941,546,1.0,23.431060000000002,0.99233466,15.611120000000001,0.99815506,8.57922,,1.0073876,1.0073838,8.577064,8.568249,15.807039999999999,10920,15.807039999999999
546,7.5795960000000004,8.480248,0.11,9.348112012745869,17.771904,,,8.510917999999998,1.0,5990.457129240035,545.99274,23.2809,547,1.0,23.45239,0.99233466,15.615070000000001,0.9981585999999999,8.579157,,1.0073742,1.0073607,8.576944000000001,8.511351,15.807039999999999,10940,15.807039999999999
547,7.592283999999999,8.478422,0.11,9.414141715881225,14.525576999999998,,,8.511034,1.0,6017.4415946006775,546.9928,23.302366,548,1.0,23.473701000000002,0.99233466,15.613078,0.99816203,8.57921,,1.0073607,1.0073501,8.576938,8.5732975,15.807039999999999,10960,15.807039999999999
548,7.6043553,8.476599,0.11,9.363410455835432,14.212187,,,8.511063,1.0,6050.361119270325,547.9928,23.323814000000002,549,1.0,23.494991,0.99233466,15.610524,0.99816537,8.579176,,1.0073471999999999,1.0073328000000001,8.576845,8.526375999999999,15.807039999999999,10980,15.807039999999999
549,7.6200285,8.474779,0.11,9.3724023260362,16.21706,,,8.511105,1.0,6082.156736373901,548.9927,23.345234,550,1.0,23.516264000000003,0.99233466,15.611623000000002,0.9981684999999999,8.579156,,1.0073338,1.0073261,8.576768,8.5342455,15.807039999999999,11000,15.807039999999999
550,7.641592,8.472961999999999,0.11,9.370414765288768,19.494173,,,8.511144,1.0,6112.532232522965,549.9926,23.36664,551,1.0,23.537514,0.99233466,15.618666000000001,0.9981716999999999,8.579132000000001,,1.0073204,1.0073069,8.576689,8.533285000000001,15.807039999999999,11020,15.807039999999999
551,7.6545568,8.471149,0.11,9.341961653624145,14.790794,,,8.511137,1.0,6141.249352693559,550.99255,23.388023,552,1.0,23.558748,0.99233466,15.617163,0.9981749,8.579063,,1.0073069,1.0073031,8.576563,8.5073,15.807039999999999,11040,15.807039999999999
552,7.6748667,8.469339,0.11,9.391887884024582,18.878736,,,8.511211999999999,1.0,6172.554606437683,551.9927,23.409397,553,1.0,23.579962,0.99233466,15.623057000000001,0.9981783999999999,8.579077,,1.0072934999999998,1.00728,8.576518,8.551729,15.807039999999999,11060,15.807039999999999
553,7.679863,8.467532,0.11,9.345178319615766,10.435714,,,8.511208,1.0,6199.48655462265,552.9927,23.430742000000002,554,1.0,23.601157999999998,0.99233466,15.61369,0.9981817,8.57901,,1.00728,1.0072762,8.576396,8.508963,15.807039999999999,11080,15.807039999999999
554,7.7018046,8.465729,0.11,9.368109901373415,19.849974,,,8.511238,1.0,6227.355674266815,553.99274,23.452074,555,1.0,23.622334,0.99233466,15.621319,0.9981851,8.578979499999999,,1.0072675,1.007257,8.576310000000001,8.528839,15.807039999999999,11100,15.807039999999999
555,7.701036500000001,8.463928999999998,0.11,9.328193112377829,7.267619,,,8.511214,1.0,6249.016137123108,554.9927,23.473392,556,1.0,23.64348,0.99233466,15.606292999999999,0.99818826,8.578894,,1.0072541,1.0072502,8.576168,8.497264999999999,15.807039999999999,11120,15.807039999999999
556,7.71747,8.462132,0.11,9.351265916013515,16.847342,,,8.511217,1.0,6282.048316717149,555.9928,23.494684,557,1.0,23.664621,0.99233466,15.608516,0.9981916999999999,8.5788355,,1.0072416,1.0072299999999998,8.5760565,8.513512,15.807039999999999,11140,15.807039999999999
557,7.739753200000001,8.460339,0.11,9.354461616319963,20.144112,,,8.511227,1.0,6314.95846438408,556.99286,23.515959,558,1.0,23.68574,0.99233466,15.616643,0.9981950999999999,8.578783999999999,,1.0072280999999998,1.0072224,8.575948,8.516264,15.807039999999999,11160,15.807039999999999
558,7.7542729999999995,8.458548,0.11,9.375829493182618,15.849676,,,8.511271,1.0,6340.54355788231,557.99286,23.537209,559,1.0,23.70684,0.99233466,15.617057,0.99819833,8.578768,,1.0072146999999998,1.0072012,8.575876,8.535652,15.807039999999999,11180,15.807039999999999
559,7.761539,8.456760000000001,0.11,9.291127256604927,11.815709,,,8.511174,1.0,6366.270257949829,558.9928,23.558436999999998,560,1.0,23.727923999999998,0.99233466,15.610265,0.99820143,8.578609,,1.0072023,1.0071926,8.575664999999999,8.457888,15.807039999999999,11200,15.807039999999999
560,7.7770324,8.454976,0.11,9.377071599873473,16.446295000000003,,,8.511219,1.0,6401.737239599229,559.99274,23.579649,561,1.0,23.748985,0.99233466,15.61175,0.9982045,8.578593,,1.0071898000000001,1.0071839,8.575594,8.535414,15.807039999999999,11220,15.807039999999999
561,7.78684,8.453196,0.11,9.333971344607619,13.281467000000001,,,8.511191,1.0,6437.950867414474,560.99274,23.600842999999998,562,1.0,23.77003,0.99233466,15.607601999999998,0.9982076999999999,8.578505499999999,,1.0071763,1.0071715,8.575453,8.496039999999999,15.807039999999999,11240,15.807039999999999
562,7.800128999999999,8.451417999999999,0.11,9.387906245848153,15.261250500000001,,,8.511257,1.0,6465.153155088426,561.9928,23.622019,563,1.0,23.791058,0.99233466,15.606983,0.9982110000000001,8.578511,,1.0071638,1.00716,8.575403,8.54829,15.807039999999999,11260,15.807039999999999
563,7.820845599999999,8.449643,0.11,9.325662211444495,19.4777,,,8.511225999999999,1.0,6497.5779469013205,562.9929,23.643179,564,1.0,23.812065,0.99233466,15.613842000000002,0.9982144000000001,8.578419,,1.0071511999999998,1.0071474,8.575257,8.49287,15.807039999999999,11280,15.807039999999999
564,7.8427880000000005,8.447871000000001,0.11,9.364141091600096,20.211182,,,8.511249000000001,1.0,6522.299757719039,563.99286,23.664314,565,1.0,23.833054,0.99233466,15.621975,0.99821746,8.5783825,,1.0071379,1.0071263000000001,8.575169,8.524889,15.807039999999999,11300,15.807039999999999
565,7.854494,8.446102999999999,0.11,9.356882119499595,14.460810999999998,,,8.511269,1.0,6547.611977100372,564.993,23.685444,566,1.0,23.854017000000002,0.99233466,15.619923000000002,0.9982208,8.578342,,1.0071254,1.0071206,8.575074,8.521707000000001,15.807039999999999,11320,15.807039999999999
