,Iteration,LQGsigma,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,LQGmu01,IWMax,ReturnMin,DenMISEMeanLog,Bound,SqrtESSClassic,LQGmu1,IWNorm1,target_sum_log_mean,MISE,ReturnMean,ReturnLastEpisode,IWMean,ReturnAbsMax,DenMISELogLast,TimeElapsed,ReturnMax,ReturnStepMax,IWNorm2,IWFirstEpisode,URet,IWMin
455,456,0.11,1.1371626,9.699598,9120,1.0,1.1371636,,15.092634,11.078629,20.000002,1.0,454.86285,-126.73443999999999,8.505808,9.431482,8.483524000000001,0.99750626,17.15214,10.367704,3584.0679783821106,17.15214,0.999999,22.743141,,9.318797673746962,
456,457,0.11,1.1368156999999999,9.697408,9140,1.0,1.1368221,,15.102501,11.075484,20.024988,1.0,455.86325,-126.41395,8.505874,9.429514999999999,8.532104499999999,0.9975126,17.15214,19.604025,3610.392030477524,17.15214,0.999999,22.76472,,9.371078122120254,
457,458,0.11,1.1364818,9.695222,9160,1.0,1.1364839,,15.089279000000001,11.072339,20.049938,1.0,456.86355999999995,-126.11790500000001,8.505925999999999,9.427545,8.527277,0.99751866,17.15214,9.050196000000001,3635.45822930336,17.15214,0.999999,22.786282999999997,,9.3664169346154,
458,459,0.11,1.1361415000000001,9.693041000000001,9180,1.0,1.1361458,,15.099935,11.069179,20.074862,1.0,457.8639,-125.799324,8.505952,9.425559,8.51622,0.9975248,17.15214,19.983383,3658.7855298519135,17.15214,0.999999,22.807823000000003,,9.35435579498879,
459,460,0.11,1.1357992000000001,9.690864999999999,9200,1.0,1.13581,,15.109295999999999,11.066055,20.099752,1.0,458.86422999999996,-125.483376,8.506003,9.423605,8.5268345,0.99753094,17.15214,19.408686,3685.4035959243774,17.15214,0.999999,22.829348,,9.361921949778916,
460,461,0.11,1.1354635,9.688692999999999,9220,1.0,1.1354742,,15.115704999999998,11.062974,20.124613,1.0,459.86462,-125.17171,8.506084,9.421685,8.538507000000001,0.99753714,17.15214,18.066013,3708.203252077103,17.15214,0.999999,22.850857,,9.375797272893742,
461,462,0.11,1.1351376,9.686525999999999,9240,1.0,1.1351408,,15.109755499999999,11.0597315,20.149442999999998,1.0,460.8649,-124.873726,8.505991999999999,9.419622,8.468678,0.9975431,17.15214,12.369756,3739.0966746807103,17.15214,0.999999,22.872339999999998,,9.301732399850282,
462,463,0.11,1.1347988000000002,9.684363000000001,9260,1.0,1.1348095,,15.117826,11.056667,20.174242,1.0,461.86523,-124.563034,8.506067,9.417716,8.536735,0.9975491,17.15214,18.848772,3760.276912927628,17.15214,0.999999,22.893808,,9.376554899147322,
463,464,0.11,1.1344731000000001,9.682205999999999,9280,1.0,1.1344806,,15.113248,11.053719500000001,20.199007,1.0,462.8655,-124.2663,8.506247,9.41591,8.579281,0.99755496,17.15214,12.996674,3784.594652414322,17.15214,0.999999,22.91526,,9.420208388792817,
464,465,0.11,1.1341506000000001,9.680054,9300,1.0,1.1341538,,15.108888,11.05067,20.223747,1.0,463.8659,-123.97065,8.506313,9.414012,8.533896,0.9975610999999999,17.15214,13.087983,3808.175034046173,17.15214,0.999999,22.936692999999998,,9.373925000363986,
465,466,0.11,1.1338143,9.677905,9320,1.0,1.1338273,,15.099932,11.047546,20.248455,1.0,464.86618,-123.68088,8.506294,9.412048,8.498547,0.99756694,17.15214,10.938227000000001,3832.4194502830505,17.15214,0.999999,22.958105,,9.333221809200193,
466,467,0.11,1.1334986999999999,9.675761,9340,1.0,1.1335019,,15.101477,11.044394,20.273135999999997,1.0,465.86655,-123.381874,8.506235,9.410055999999999,8.481702,0.9975729,17.15214,15.823719,3860.446170091629,17.15214,0.999999,22.979502,,9.317383407445506,
467,468,0.11,1.1331744,9.673622,9360,1.0,1.1331787,,15.106414000000001,11.041312,20.297781,1.0,466.86682,-123.08076499999999,8.506236,9.408126,8.506899,0.9975787,17.15214,17.415434,3880.9573073387146,17.15214,0.999999,23.00088,,9.343975445612783,
468,469,0.11,1.1328459,9.671488,9380,1.0,1.1328566999999998,,15.108101999999999,11.038271,20.3224,1.0,467.86713,-122.78416000000001,8.506266,9.406228,8.518206,0.99758446,17.15214,15.899494,3902.3743205070496,17.15214,0.999999,23.022238,,9.354234421609158,
469,470,0.11,1.1325347,9.669358,9400,1.0,1.1325370000000001,,15.111260999999999,11.0352,20.346989,1.0,468.86745999999994,-122.48733500000002,8.506255,9.4043045,8.502038,0.99759036,17.15214,16.596218,3924.414486646652,17.15214,0.999999,23.043581,,9.33722187394916,
470,471,0.11,1.1322141000000001,9.667232499999999,9420,1.0,1.1322173,,15.107419,11.032063,20.371546,1.0,469.86777,-122.19877,8.5061655,9.402318,8.468684,0.9975961,17.15214,13.304386,3945.138867616653,17.15214,0.999999,23.064905,,9.304680082952078,
471,472,0.11,1.1318977,9.665111999999999,9440,1.0,1.1319021,,15.115231,11.029086,20.396078,1.0,470.86813,-121.899796,8.5062275,9.4004755,8.532339,0.997602,17.15214,18.79545,3971.683903932571,17.15214,0.999999,23.08621,,9.372074622717914,
472,473,0.11,1.1315781999999999,9.662995,9460,1.0,1.1315848,,15.123624,11.026159,20.420579999999998,1.0,471.86847,-121.601456,8.506328,9.398672999999999,8.547908,0.99760777,17.15214,19.089102,3995.598293781281,17.15214,0.999999,23.107495999999998,,9.387481306285519,
473,474,0.11,1.1312643,9.660884,9480,1.0,1.1312718000000002,,15.124954,11.023264,20.44505,1.0,472.8688,-121.31141000000001,8.506447999999999,9.396894999999999,8.556383,0.9976135,17.15214,15.756623999999999,4021.284670352936,17.15214,0.999999,23.128769000000002,,9.39668538641928,
474,475,0.11,1.1309546999999998,9.658776,9500,1.0,1.130959,,15.128960000000001,11.0202265,20.46949,1.0,473.8691,-121.01991000000001,8.506416,9.394994,8.493572,0.99761915,17.15214,17.030071,4047.5664250850677,17.15214,0.999999,23.15002,,9.329010340899373,
475,476,0.11,1.1306441,9.6566725,9520,1.0,1.1306483999999999,,15.112171,11.017244,20.4939,1.0,474.8694,-120.75041,8.506428,9.393137,8.511330000000001,0.99762475,17.15214,7.140136200000001,4073.753879070282,17.15214,0.999999,23.171255,,9.351182348528596,
476,477,0.11,1.1303358000000001,9.654574,9540,1.0,1.1303379999999998,,15.123422,11.014274,20.518286,1.0,475.8697,-120.45405600000001,8.506441,9.39129,8.5119,0.99763036,17.15214,20.480816,4096.44596862793,17.15214,0.999999,23.192469,,9.351099473301641,
477,478,0.11,1.1300211000000002,9.65248,9560,1.0,1.1300297,,15.121204,11.011364,20.542639,1.0,476.87003,-120.17238,8.506505,9.389495,8.533366000000001,0.9976360000000001,17.15214,14.066059,4116.882179975511,17.15214,0.999999,23.213669,,9.37216486424764,
478,479,0.11,1.1297215,9.650391,9580,1.0,1.1297237,,15.1278305,11.008357,20.566963,1.0,477.8703,-119.88305,8.50646,9.387611,8.487497,0.99764156,17.15214,18.298466,4141.727805137634,17.15214,0.999999,23.23485,,9.32597589282259,
479,480,0.11,1.1294058999999999,9.648305,9600,1.0,1.1294176999999999,,15.122219,11.005474000000001,20.591259,1.0,478.8706,-119.60713,8.506528999999999,9.385838,8.535857,0.9976471,17.15214,12.435785000000001,4166.366466283798,17.15214,0.999999,23.256014,,9.376325779183176,
480,481,0.11,1.1291053,9.646222999999999,9620,1.0,1.129114,,15.122276999999999,11.002652000000001,20.615526000000003,1.0,479.8709,-119.32671,8.506649000000001,9.384116,8.557527,0.99765265,17.15214,15.153657,4188.7842185497275,17.15214,0.999999,23.277160000000002,,9.397819239538348,
481,482,0.11,1.1287996999999999,9.644147,9640,1.0,1.1288126,,15.116999,10.999867,20.639767000000003,1.0,480.87122,-119.05278999999999,8.506796000000001,9.382425,8.569431,0.99765813,17.15214,12.580553,4211.574435710907,17.15214,0.999999,23.298285999999997,,9.410448654923544,
482,483,0.11,1.1285068999999999,9.642075,9660,1.0,1.1285112,,15.125442000000001,10.996992,20.663979,1.0,481.87152000000003,-118.76631,8.506842,9.380653,8.526657,0.9976636000000001,17.15214,19.197012,4233.518903017044,17.15214,0.999999,23.319397,,9.36572186899491,
483,484,0.11,1.1282077,9.640006,9680,1.0,1.128212,,15.107723000000002,10.9939785,20.68816,1.0,482.87183,-118.50713999999999,8.506739,9.3787565,8.462836,0.99766904,17.15214,6.5523543,4254.5873670578,17.15214,0.999999,23.340492,,9.29860871587442,
484,485,0.11,1.1279032,9.637942,9700,1.0,1.1279128999999999,,15.107892000000001,10.991016,20.712313,1.0,483.87207,-118.231224,8.506677,9.376904,8.48007,0.99767435,17.15214,15.191277,4286.764293909073,17.15214,0.999999,23.361567,,9.310644486606225,
485,486,0.11,1.1276042,9.635882,9720,1.0,1.1276182,,15.106608999999999,10.988176,20.736442999999998,1.0,484.87244000000004,-117.9579,8.506727,9.375157000000002,8.528377,0.9976799000000001,17.15214,14.487025,4314.470092535019,17.15214,0.999999,23.382624,,9.364278269486157,
486,487,0.11,1.1273129,9.633826,9740,1.0,1.1273215,,15.102297,10.985268,20.760538,1.0,485.87268,-117.68871999999999,8.5067,9.37335,8.494675,0.9976851999999999,17.15214,13.009819,4344.310258388519,17.15214,0.999999,23.403666,,9.330698869676123,
487,488,0.11,1.1270205,9.631776,9760,1.0,1.1270269,,15.107382000000001,10.982388,20.78461,1.0,486.87302,-117.41128,8.506689999999999,9.371566,8.502595,0.9976905999999999,17.15214,17.585863,4364.771542787552,17.15214,0.999999,23.424688,,9.34040287806216,
488,489,0.11,1.1267216999999998,9.629728,9780,1.0,1.1267346,,15.10351,10.979516,20.808651,1.0,487.87325999999996,-117.1439,8.506679,9.369785,8.501403,0.9976958,17.15214,13.215851,4386.769777536392,17.15214,0.999999,23.445694,,9.335730510146485,
489,490,0.11,1.1264317,9.627686,9800,1.0,1.1264446000000001,,15.107682999999998,10.976622,20.832667999999998,1.0,488.8736,-116.869576,8.506635000000001,9.367987,8.488241,0.9977011999999998,17.15214,17.151464,4409.439543247223,17.15214,0.999999,23.466682000000002,,9.3246223786739,
490,491,0.11,1.1261459999999999,9.625647,9820,1.0,1.1261545,,15.109936,10.973942,20.856653,1.0,489.8739,-116.59828,8.506796000000001,9.366375999999999,8.576857,0.99770653,17.15214,16.21656,4435.4073383808145,17.15214,0.999999,23.487656,,9.418872460060063,
491,492,0.11,1.1258625,9.623612,9840,1.0,1.1258646,,15.105313,10.971177,20.880615,1.0,490.8742,-116.33497,8.506862,9.364687,8.535183,0.9977118,17.15214,12.837408,4464.823354721068,17.15214,0.999999,23.508608,,9.370811753488457,
492,493,0.11,1.1255661,9.621582,9860,1.0,1.1255768999999998,,15.110771,10.968342,20.904545000000002,1.0,491.87445,-116.06265,8.506847,9.362935,8.501218,0.99771696,17.15214,17.798574,4493.2461738586435,17.15214,0.999999,23.529547,,9.339446126821674,
493,494,0.11,1.1252806,9.619555,9880,1.0,1.1252913,,15.11156,10.96565,20.92845,1.0,492.87476,-115.79608,8.506967,9.361307,8.558792,0.99772215,17.15214,15.502041,4519.7104845047,17.15214,0.999999,23.550467,,9.39855844272393,
494,495,0.11,1.125006,9.617533,9900,1.0,1.1250081,,15.111445999999999,10.963028999999999,20.952328,1.0,493.875,-115.5315,8.507147999999999,9.359742,8.586136,0.9977273000000001,17.15214,15.058032999999998,4549.146368741989,17.15214,0.999999,23.571367000000002,,9.428455636117473,
495,496,0.11,1.1247120000000002,9.615515,9920,1.0,1.1247227,,15.114285999999998,10.960174,20.976175,1.0,494.87524,-115.26503000000001,8.507085,9.357967,8.479882,0.99773234,17.15214,16.523083,4572.264241695404,17.15214,0.999999,23.592253,,9.316611288143537,
496,497,0.11,1.1244299999999998,9.613501,9940,1.0,1.1244417,,15.107532,10.957441000000001,21.000004,1.0,495.8756,-115.0092,8.507136000000001,9.356302000000001,8.530178999999999,0.99773765,17.15214,11.759476,4595.34753203392,17.15214,0.999999,23.613121,,9.36712529045666,
497,498,0.11,1.1241543,9.61149,9960,1.0,1.1241608,,15.103736999999999,10.954748,21.023794,1.0,496.87582000000003,-114.75147,8.5072155,9.354667,8.5420065,0.9977425999999999,17.15214,13.220832999999999,4621.590450048448,17.15214,0.999999,23.633974,,9.383613288353725,
498,499,0.11,1.1238799,9.609485000000001,9980,1.0,1.123882,,15.110762,10.952078,21.04757,1.0,497.87615999999997,-114.48398600000002,8.50731,9.353052,8.549341,0.99774784,17.15214,18.611382,4649.1935579776755,17.15214,0.999999,23.654806,,9.39302700436622,
499,500,0.11,1.123597,9.607483,10000,1.0,1.1236035,,15.117396,10.949429499999999,21.071306,1.0,498.8764,-114.21791999999999,8.507416000000001,9.351453,8.553732,0.9977528,17.15214,18.430216,4676.2016439437875,17.15214,0.999999,23.675627,,9.394135196853737,
500,501,0.11,1.1233183999999998,9.605485,10020,1.0,1.1233249,,15.112782999999999,10.946752,21.095022,1.0,499.87665,-113.96415,8.507483500000001,9.34983,8.537997,0.9977578000000001,17.15214,12.808317,4700.094668865204,17.15214,0.999999,23.696426000000002,,9.377846067536098,
501,502,0.11,1.1230443,9.603491,10040,1.0,1.1230507,,15.116554999999998,10.943971000000001,21.118710999999998,1.0,500.87695,-113.70302,8.507439,9.348113,8.487847,0.99776286,17.15214,17.008682,4729.5942788124075,17.15214,0.999999,23.71721,,9.320078202691546,
502,503,0.11,1.1227627,9.6015005,10060,1.0,1.1227744,,15.107154000000001,10.941335,21.142372,1.0,501.8772,-113.45608,8.507529,9.346522,8.548072,0.9977678,17.15214,10.390359,4757.9627742767325,17.15214,0.999999,23.73798,,9.39049780477853,
503,504,0.11,1.1225003,9.599515,10080,1.0,1.1225024,,15.111063,10.938518,21.16601,1.0,502.87744000000004,-113.196846,8.507430000000001,9.3447695,8.462657,0.9977726999999998,17.15214,17.079117,4784.030146360396,17.15214,0.999999,23.758726,,9.295242520591977,
504,505,0.11,1.1222253,9.597532000000001,10100,1.0,1.1222305000000001,,15.094623,10.93582,21.18962,1.0,503.87775,-112.95898000000001,8.507441,9.343119999999999,8.511714999999999,0.9977777,17.15214,6.8109303,4809.051168441773,17.15214,0.999999,23.779463,,9.350112131230787,
505,506,0.11,1.1219481000000002,9.595554,10120,1.0,1.1219587,,15.094681,10.933133999999999,21.213205,1.0,504.8781,-112.70562,8.507456,9.34148,8.514177,0.9977828000000001,17.15214,15.127092999999999,4837.0587491989145,17.15214,0.999999,23.800179999999997,,9.348684651296962,
506,507,0.11,1.1216785,9.593580000000001,10140,1.0,1.1216892,,15.095428,10.930392999999999,21.236757,1.0,505.87833,-112.45257,8.507404,9.339789,8.484017,0.99778765,17.15214,15.476359,4857.847128391266,17.15214,0.999999,23.820883,,9.320386749276514,
507,508,0.11,1.1214153999999998,9.591609,10160,1.0,1.1214197,,15.09322,10.927781,21.260292,1.0,506.87865999999997,-112.20346,8.507475,9.338216000000001,8.539936,0.99779266,17.15214,13.975595000000002,4883.443336248398,17.15214,0.999999,23.841566,,9.379405691749316,
508,509,0.11,1.1211416,9.589642999999999,10180,1.0,1.1211523,,15.080104,10.925064,21.283798,1.0,507.8789,-111.96626,8.507431,9.336544,8.487537,0.9977974000000001,17.15214,8.419452,4909.620434522629,17.15214,0.999999,23.86223,,9.323453895972671,
509,510,0.11,1.1208829,9.58768,10200,1.0,1.1208871999999999,,15.0771,10.922447,21.307274,1.0,508.8791,-111.71993,8.507478,9.334959,8.52846,0.99780214,17.15214,13.549980999999999,4936.354261159897,17.15214,0.999999,23.882881,,9.372196390910274,
510,511,0.11,1.1206071000000002,9.585721000000001,10220,1.0,1.120622,,15.081678,10.919832000000001,21.330732,1.0,509.87945999999994,-111.466995,8.507518,9.333377,8.52594,0.99780715,17.15214,17.418715,4953.585322856903,17.15214,0.999999,23.903515,,9.363102437653849,
511,512,0.11,1.1203464,9.583766,10240,1.0,1.120357,,15.077954,10.917286,21.354156,1.0,510.8797,-111.22332,8.507617999999999,9.331853,8.553372,0.9978119000000001,17.15214,13.177105,4978.080148458481,17.15214,0.999999,23.924132999999998,,9.39147222863776,
512,513,0.11,1.1200836,9.581814999999999,10260,1.0,1.1200943,,15.082254,10.9146805,21.377556,1.0,511.87987999999996,-110.972595,8.50765,9.3302765,8.522622,0.99781656,17.15214,17.286120999999998,5000.282133817673,17.15214,0.999999,23.944735,,9.363420953274606,
513,514,0.11,1.1198273,9.579867,10280,1.0,1.1198337,,15.086732000000001,10.911969000000001,21.400938,1.0,512.88025,-110.72265,8.507569,9.328602,8.470077,0.9978215,17.15214,17.38672,5030.5405626297,17.15214,0.999999,23.965317000000002,,9.303450805176746,
514,515,0.11,1.1195635,9.577924000000001,10300,1.0,1.1195731000000002,,15.084481,10.909395,21.424286,1.0,513.8805,-110.48038500000001,8.507615,9.32705,8.529042,0.9978261999999999,17.15214,13.9298115,5053.392147541046,17.15214,0.999999,23.985885999999997,,9.367293370019837,
515,516,0.11,1.1193094,9.575984,10320,1.0,1.1193126,,15.079108999999999,10.906884,21.447613,1.0,514.8807400000001,-110.242195,8.507716,9.325550999999999,8.554116,0.99783087,17.15214,12.314914,5084.991257667542,17.15214,0.999999,24.006435,,9.392761229561216,
516,517,0.11,1.11905,9.574048,10340,1.0,1.1190543,,15.081564000000002,10.904401,21.470910999999997,1.0,515.881,-109.99711599999999,8.507836,9.324077,8.563061,0.9978355999999999,17.15214,16.35004,5110.9156596660605,17.15214,0.999999,24.026972,,9.403925671698547,
517,518,0.11,1.1187875,9.572116000000001,10360,1.0,1.1187983,,15.075356,10.901928999999999,21.494183,1.0,516.8811599999999,-109.76163999999999,8.507959,9.322612,8.565182,0.9978401,17.15214,11.867777,5136.18225646019,17.15214,0.999999,24.047491,,9.408040137487001,
518,519,0.11,1.1185315,9.570186999999999,10380,1.0,1.1185421999999998,,15.0827875,10.899344000000001,21.517435,1.0,517.8815,-109.51345,8.507962,9.321043,8.508725,0.9978448000000001,17.15214,18.935582999999998,5166.048931121826,17.15214,0.999999,24.067992999999998,,9.345348793793084,
519,520,0.11,1.1182841000000001,9.568261999999999,10400,1.0,1.1182863,,15.091536999999999,10.896891,21.540658999999998,1.0,518.8817,-109.26488,8.508086,9.31959,8.565434,0.99784946,17.15214,19.634884,5195.772037267685,17.15214,0.999999,24.088478,,9.408798785787006,
520,521,0.11,1.1180325,9.56634,10420,1.0,1.1180325,,15.089665,10.894422,21.563858,1.0,519.882,-109.02784,8.508187,9.318123,8.555603,0.9978541999999999,17.15214,14.117426000000002,5228.105974197388,17.15214,0.999999,24.108952,,9.396873196358264,
521,522,0.11,1.1177701999999998,9.564424,10440,1.0,1.1177808,,15.092322,10.891841000000001,21.587032,1.0,520.8822,-108.78719,8.508168,9.316554,8.499037,0.99785864,17.15214,16.479893,5253.908260345459,17.15214,0.999999,24.129402,,9.333761667002328,
522,523,0.11,1.1175175,9.562510000000001,10460,1.0,1.1175293,,15.090060000000001,10.889391,21.610182000000002,1.0,521.88245,-108.552376,8.508272,9.315103,8.5572605,0.9978632,17.15214,13.911267,5280.815978050232,17.15214,0.999999,24.149841000000002,,9.394383304599248,
523,524,0.11,1.117266,9.560599,10480,1.0,1.1172777,,15.090187,10.886865,21.63331,1.0,522.8828,-108.31608,8.508291,9.31358,8.517192999999999,0.99786794,17.15214,15.158373000000001,5308.053376913072,17.15214,0.999999,24.170263000000002,,9.355776497158562,
524,525,0.11,1.1170242,9.558693,10500,1.0,1.1170285,,15.093651999999999,10.884335499999999,21.656406,1.0,523.883,-108.07733999999999,8.508299000000001,9.312053,8.511721000000001,0.99787235,17.15214,16.911697,5334.9751410484305,17.15214,0.999999,24.19067,,9.34839066731822,
525,526,0.11,1.1167728000000001,9.556789,10520,1.0,1.1167813999999998,,15.101348000000002,10.881895,21.679482999999998,1.0,524.88324,-107.83525,8.508388,9.310604,8.550303999999999,0.9978769000000001,17.15214,19.14467,5363.748787403108,17.15214,0.999999,24.211057999999998,,9.38891404225819,
526,527,0.11,1.1165301,9.554891,10540,1.0,1.1165321000000001,,15.096497,10.879328,21.702532,1.0,525.8835,-107.60661999999999,8.508341,9.30904,8.486229,0.99788135,17.15214,12.545399,5387.245387554169,17.15214,0.999999,24.231434,,9.321825982512024,
527,528,0.11,1.1162755,9.552995,10560,1.0,1.1162872,,15.093988000000001,10.876842,21.72556,1.0,526.88367,-107.376526,8.508367999999999,9.307546,8.520328999999998,0.9978857,17.15214,13.775422,5415.5759456157675,17.15214,0.999999,24.25179,,9.358933956059891,
528,529,0.11,1.1160285,9.551103,10580,1.0,1.1160424999999998,,15.088285,10.874403,21.748562,1.0,527.8839,-107.1505,8.508434,9.306098,8.541198,0.9978902,17.15214,12.079537,5442.631374359131,17.15214,0.999999,24.272129999999997,,9.37859463552225,
529,530,0.11,1.1157934999999999,9.549213,10600,1.0,1.1157976,,15.091767,10.871986,21.771544,1.0,528.8843,-106.91617,8.508514,9.304663,8.545342999999999,0.9978949,17.15214,16.93555,5472.1028401851645,17.15214,0.999999,24.292456,,9.388953768452907,
530,531,0.11,1.1155487,9.547329,10620,1.0,1.1155529,,15.095057500000001,10.869442999999999,21.79449,1.0,529.8844,-106.68288999999999,8.508460000000001,9.303114,8.482451,0.99789906,17.15214,16.84181,5502.405371904372,17.15214,0.999999,24.312767,,9.31755027549461,
531,532,0.11,1.115304,9.545447,10640,1.0,1.1153126,,15.10612,10.867028999999999,21.817425,1.0,530.8847,-106.44272,8.508529,9.301683,8.5417185,0.9979036,17.15214,20.981192,5532.242794513702,17.15214,0.999999,24.33306,,9.381868819367329,
532,533,0.11,1.1150573000000001,9.543569999999999,10660,1.0,1.1150701,,15.115723999999998,10.864552999999999,21.840332,1.0,531.885,-106.20486499999998,8.508527,9.300193,8.507361999999999,0.9979081,17.15214,20.228113,5559.766258955003,17.15214,0.999999,24.353338,,9.342752478578936,
533,534,0.11,1.1148192,9.541694999999999,10680,1.0,1.1148298,,15.125617000000002,10.862117999999999,21.863213000000002,1.0,532.8852,-105.96757,8.508556,9.298738,8.523071,0.99791235,17.15214,20.400394,5589.588539361955,17.15214,0.999999,24.3736,,9.358599864468873,
534,535,0.11,1.1145905,9.5398245,10700,1.0,1.1145916,,15.123748,10.859677,21.886066,1.0,533.8854,-105.74288999999999,8.508574000000001,9.2972765,8.517136,0.9979165999999999,17.15214,14.128392999999999,5615.49858403206,17.15214,0.999999,24.393848000000002,,9.353929815082427,
535,536,0.11,1.1143386,9.537956,10720,1.0,1.1143535,,15.126225,10.857348,21.908901,1.0,534.8856,-105.51471000000001,8.508695,9.295913,8.56658,0.99792093,17.15214,16.452938,5647.091599702834,17.15214,0.999999,24.414078,,9.409101091517071,
536,537,0.11,1.1141155,9.536093,10740,1.0,1.1141155,,15.135166,10.854882,21.931713000000002,1.0,535.8859,-105.2809,8.508672,9.294427,8.497783,0.9979254000000001,17.15214,19.930862,5670.472815036774,17.15214,0.999999,24.434294,,9.332562904012477,
537,538,0.11,1.1138754,9.534232000000001,10760,1.0,1.1138796999999998,,15.142442,10.852533,21.954498,1.0,536.88617,-105.04961000000002,8.508758,9.293042,8.549368,0.9979296999999999,17.15214,19.050420000000003,5696.986419439317,17.15214,0.999999,24.454494,,9.389797678741225,
538,539,0.11,1.1136365,9.532375,10780,1.0,1.1136438999999998,,15.138873,10.850143,21.977259,1.0,537.88635,-104.82998,8.508795,9.291621000000001,8.527158,0.99793386,17.15214,13.221477499999999,5717.267627477647,17.15214,0.999999,24.474678,,9.366519233415822,
539,540,0.11,1.1133975,9.530521,10800,1.0,1.1134102,,15.142389999999999,10.847823,22.0,1.0,538.8866,-104.604095,8.508894999999999,9.290261,8.557311,0.99793816,17.15214,17.040155,5742.914942502976,17.15214,0.999999,24.494844,,9.397353690569414,
540,541,0.11,1.1131746,9.528671000000001,10820,1.0,1.1131767,,15.146167000000002,10.845447,22.022717,1.0,539.88684,-104.37876999999999,8.508931,9.28885,8.526405,0.9979424000000001,17.15214,17.187804999999997,5769.1368300914755,17.15214,0.999999,24.514997,,9.365249771675074,
541,542,0.11,1.1129326000000002,9.526825,10840,1.0,1.1129453,,15.143329999999999,10.843112,22.045408,1.0,540.8871,-104.16086999999999,8.509002,9.287475,8.543368,0.9979466999999999,17.15214,13.610508,5794.546486139298,17.15214,0.999999,24.535135,,9.388402536977225,
542,543,0.11,1.1127001,9.5249815,10860,1.0,1.1127139,,15.140589000000002,10.840767999999999,22.068075,1.0,541.8873,-103.94371,8.509055,9.28609,8.535434,0.9979509,17.15214,13.657668,5825.02823996544,17.15214,0.999999,24.55526,,9.371409898417983,
543,544,0.11,1.1124718999999998,9.523142,10880,1.0,1.1124825,,15.147302999999999,10.838405999999999,22.090723,1.0,542.8876,-103.71789,8.509083,9.284686,8.522504,0.9979551,17.15214,18.795973,5849.429440259934,17.15214,0.999999,24.575364999999998,,9.358637252883398,
544,545,0.11,1.1122406999999999,9.521305,10900,1.0,1.1122534,,15.141991,10.836146000000001,22.113344,1.0,543.88776,-103.504906,8.509207,9.283374,8.570032000000001,0.9979591999999998,17.15214,12.252714,5874.453171253204,17.15214,0.999999,24.595454999999998,,9.412466201707813,
545,546,0.11,1.1120201,9.519472,10920,1.0,1.1120243,,15.150842,10.833892,22.135942,1.0,544.8879400000001,-103.27855,8.509328,9.2820635,8.568249,0.99796325,17.15214,19.977585,5905.50338292122,17.15214,0.999999,24.61553,,9.412041052440088,
546,547,0.11,1.1117847,9.517642,10940,1.0,1.1117975,,15.15545,10.831528,22.158520000000003,1.0,545.88824,-103.057236,8.509332,9.280656,8.511351,0.99796754,17.15214,17.673271,5934.512649536133,17.15214,0.999999,24.635592000000003,,9.348112012745869,
547,548,0.11,1.1115578000000002,9.515816000000001,10960,1.0,1.1115706,,15.154119,10.829295,22.181072,1.0,546.8884,-102.84265,8.50946,9.279364999999999,8.5732975,0.9979716000000001,17.15214,14.427137,5964.314746856689,17.15214,0.999999,24.655635999999998,,9.414141715881225,
548,549,0.11,1.1113298999999999,9.513992,10980,1.0,1.1113437,,15.152218,10.826977000000001,22.203606,1.0,547.88873,-102.629425,8.509497,9.277992999999999,8.526375999999999,0.9979758,17.15214,14.113935000000001,5997.970299243927,17.15214,0.999999,24.675665,,9.363410455835432,
549,550,0.11,1.1111106000000002,9.512172999999999,11000,1.0,1.111119,,15.153972,10.824678,22.226112,1.0,548.8889,-102.41333,8.509545,9.276641,8.5342455,0.9979798000000001,17.15214,16.119,6026.3467824459085,17.15214,0.999999,24.695679000000002,,9.3724023260362,
550,551,0.11,1.1108817,9.510356,11020,1.0,1.1108944,,15.161667999999999,10.822388,22.2486,1.0,549.88916,-102.19206,8.509594,9.275291000000001,8.533285000000001,0.99798393,17.15214,19.3963,6053.682102680206,17.15214,0.999999,24.715675,,9.370414765288768,
551,552,0.11,1.1106666,9.508543,11040,1.0,1.1106719999999999,,15.160814000000002,10.82005,22.271055,1.0,550.8893,-101.980125,8.509588,9.273900999999999,8.5073,0.9979878000000001,17.15214,14.69311,6084.23962688446,17.15214,0.999999,24.73566,,9.341961653624145,
552,553,0.11,1.1104348,9.506733,11060,1.0,1.1104496000000001,,15.167357,10.81781,22.293497,1.0,551.8895,-101.76156999999999,8.509674,9.272594999999999,8.551729,0.9979918999999999,17.15214,18.781239000000003,6110.062534809113,17.15214,0.999999,24.755629000000003,,9.391887884024582,
553,554,0.11,1.1102239999999999,9.504926,11080,1.0,1.1102292999999999,,15.158636999999999,10.815489,22.315914000000003,1.0,552.8898,-101.55903,8.509672,9.271216,8.508963,0.9979959999999999,17.15214,10.338402,6137.83435511589,17.15214,0.999999,24.775582999999997,,9.345178319615766,
554,555,0.11,1.1099985,9.503122,11100,1.0,1.1100091,,15.166913000000001,10.813215,22.338306,1.0,553.89,-101.34025600000001,8.509708999999999,9.269877000000001,8.528839,0.998,17.15214,19.752845999999998,6167.103548288344,17.15214,0.999999,24.795525,,9.368109901373415,
