,Iteration,DenMISEMeanLog,TimeElapsed,LQGsigma,ReturnAbsMax,IWFirstEpisode,DenMISELogFirst,IWNorm1,Bound,TimestepsSoFar,URet,IWMax,LQGmu1,DenMISELogLast,ReturnStepMax,ReturnMean,target_sum_log_mean,MISE,IWMin,LQGmu01,ReturnMax,ReturnLastEpisode,IWMean,IWNorm2,ReturnMin,IWLastEpisode,SqrtESSClassic
495,496,15.623918,2216.2125599384312,0.11,15.807039999999999,,7.3049254,494.9981,10.642636999999999,9920,9.316611288143537,1.0020276,1.0,16.638596,0.99233466,8.54113,13.354586999999999,8.509061,,1.0,15.807039999999999,8.479882,0.99798006,22.27101,,1.0020162000000001,22.22612
496,497,15.616372,2225.446837425232,0.11,15.807039999999999,,7.3029113,495.99814000000003,10.640524000000001,9940,9.36712529045666,1.0020238000000001,1.0,11.874741,0.99233466,8.541108,13.351614000000001,8.509103999999999,,1.0,15.807039999999999,8.530178999999999,0.9979841999999999,22.29345,,1.0020133,22.248604
497,498,15.611789000000002,2236.486191272736,0.11,15.807039999999999,,7.300901400000001,496.99817,10.63844,9960,9.383613288353725,1.0020200000000001,1.0,13.3358555,0.99233466,8.54111,13.351586,8.50917,,1.0,15.807039999999999,8.5420065,0.9979882999999999,22.315868,,1.0020105,22.271065
498,499,15.618025,2246.717267513275,0.11,15.807039999999999,,7.2988954,497.99817,10.636378,9980,9.39302700436622,1.0020162000000001,1.0,18.726157999999998,0.99233466,8.541126,13.36236,8.509250999999999,,1.0,15.807039999999999,8.549341,0.99799234,22.338263,,1.0020124,22.293505
499,500,15.623875,2255.883676528931,0.11,15.807039999999999,,7.296892999999999,498.99817,10.634331,10000,9.394135196853737,1.0020105,1.0,18.544746,0.99233466,8.541151,13.372728,8.50934,,1.0,15.807039999999999,8.553732,0.99799633,22.360636,,1.0020065999999999,22.315920000000002
500,501,15.618478,2265.751845121384,0.11,15.807039999999999,,7.2948949999999995,499.99817,10.632259,10020,9.377846067536098,1.0020065999999999,1.0,12.922607000000001,0.99233466,8.541145,13.371835,8.509398,,1.0,15.807039999999999,8.537997,0.9980003000000001,22.382986,,1.001999,22.338314
501,502,15.621471,2276.233201503753,0.11,15.807039999999999,,7.292901,500.99823,10.630092,10040,9.320078202691546,1.0020028,1.0,17.122728,0.99233466,8.541038499999999,13.379310999999998,8.509356,,1.0,15.807039999999999,8.487847,0.99800444,22.405313,,1.001999,22.360689999999998
502,503,15.611293,2287.5155041217804,0.11,15.807039999999999,,7.290911,501.99823,10.628052,10060,9.39049780477853,1.001999,1.0,10.504167,0.99233466,8.541053,13.373598000000001,8.509433,,1.0,15.807039999999999,8.548072,0.99800843,22.427618,,1.0019866,22.383038
503,504,15.614427,2297.9685637950893,0.11,15.807039999999999,,7.288925,502.99823,10.625846000000001,10080,9.295242520591977,1.0019951999999999,1.0,17.192684,0.99233466,8.540897,13.381179999999999,8.509338,,1.0,15.807039999999999,8.462657,0.99801236,22.449901999999998,,1.0019933,22.405365
504,505,15.597215,2307.692111968994,0.11,15.807039999999999,,7.286942999999999,503.99814000000003,10.623746,10100,9.350112131230787,1.0019914,1.0,6.9242587,0.99233466,8.540839,13.368398000000001,8.509343,,1.0,15.807039999999999,8.511714999999999,0.9980161,22.472162,,1.0019871,22.427666000000002
505,506,15.596504000000001,2317.4907865524287,0.11,15.807039999999999,,7.2849645999999995,504.9981,10.621656,10120,9.348684651296962,1.0019876,1.0,15.240185,0.99233466,8.540786,13.372101,8.509352,,1.0,15.807039999999999,8.514177,0.99802,22.494401999999997,,1.0019770000000001,22.449945
506,507,15.596487,2327.3734209537506,0.11,15.807039999999999,,7.2829904999999995,505.99805,10.6195135,10140,9.320386749276514,1.0019836,1.0,15.589216,0.99233466,8.540675,13.376478,8.509300999999999,,1.0,15.807039999999999,8.484017,0.99802375,22.516619,,1.0019712,22.472204
507,508,15.5935135,2336.802949666977,0.11,15.807039999999999,,7.2810197,506.99800000000005,10.617488999999999,10160,9.379405691749316,1.0019798,1.0,14.088214,0.99233466,8.540673,13.377884,8.509362,,1.0,15.807039999999999,8.539936,0.9980275,22.538813,,1.001975,22.49444
508,509,15.579635999999999,2346.9248249530788,0.11,15.807039999999999,,7.279053,507.99805,10.615364,10180,9.323453895972671,1.001976,1.0,8.5318365,0.99233466,8.540567999999999,13.368366,8.509317999999999,,1.0,15.807039999999999,8.487537,0.9980315000000001,22.560986,,1.0019646,22.51666
509,510,15.575872,2357.6236805915837,0.11,15.807039999999999,,7.2770905,508.99805,10.613329,10200,9.372196390910274,1.0019722,1.0,13.662131,0.99233466,8.540545,13.368946,8.509357000000001,,1.0,15.807039999999999,8.52846,0.9980353999999999,22.583136,,1.0019684000000002,22.538857
510,511,15.579692999999999,2368.3493094444275,0.11,15.807039999999999,,7.275131699999999,509.99805,10.611295,10220,9.363102437653849,1.0019684000000002,1.0,17.530632,0.99233466,8.540517,13.377094,8.509391,,1.0,15.807039999999999,8.52594,0.99803925,22.605265,,1.001955,22.56103
511,512,15.575216000000001,2379.1461129188533,0.11,15.807039999999999,,7.2731767000000005,510.99805,10.609318,10240,9.39147222863776,1.0019646,1.0,13.288789000000001,0.99233466,8.540542,13.376925,8.509476,,1.0,15.807039999999999,8.553372,0.99804306,22.627375,,1.0019559999999998,22.58318
512,513,15.578766,2389.65407037735,0.11,15.807039999999999,,7.271225500000001,511.99805,10.607289,10260,9.363420953274606,1.0019608,1.0,17.397577,0.99233466,8.540507,13.384767000000002,8.509502000000001,,1.0,15.807039999999999,8.522622,0.9980469000000001,22.64946,,1.0019493,22.605309
513,514,15.582495000000002,2400.5947885513306,0.11,15.807039999999999,,7.269278,512.99805,10.605163000000001,10280,9.303450805176746,1.0019569,1.0,17.497948,0.99233466,8.54037,13.392772,8.509425,,1.0,15.807039999999999,8.470077,0.9980507,22.671526,,1.0019493,22.627417
514,515,15.579498000000001,2411.9215986728673,0.11,15.807039999999999,,7.2673345000000005,513.99805,10.603157000000001,10300,9.367293370019837,1.0019531,1.0,14.040806,0.99233466,8.540348,13.394034,8.509463,,1.0,15.807039999999999,8.529042,0.99805444,22.693571,,1.0019464,22.6495
515,516,15.573381,2424.3171854019165,0.11,15.807039999999999,,7.2653947,514.99805,10.601206,10320,9.392761229561216,1.0019493,1.0,12.425682,0.99233466,8.540374,13.392160999999998,8.50955,,1.0,15.807039999999999,8.554116,0.99805826,22.715591,,1.0019455,22.671566000000002
516,517,15.575092999999999,2434.029078483581,0.11,15.807039999999999,,7.2634583,515.9981,10.599278,10340,9.403925671698547,1.0019455,1.0,16.460583,0.99233466,8.540419,13.3981,8.509654,,1.0,15.807039999999999,8.563061,0.99806213,22.737593,,1.0019398000000002,22.693610999999997
517,518,15.568145000000001,2445.94295835495,0.11,15.807039999999999,,7.261525999999999,516.9981,10.59736,10360,9.408040137487001,1.0019417,1.0,11.978092,0.99233466,8.540466,13.395363,8.509762,,1.0,15.807039999999999,8.565182,0.9980658000000001,22.759570999999998,,1.0019320999999999,22.715635
518,519,15.574842000000002,2455.4387092590327,0.11,15.807039999999999,,7.2595973,517.9981700000001,10.595338,10380,9.345348793793084,1.0019379000000002,1.0,19.045675,0.99233466,8.540405,13.406254,8.50976,,1.0,15.807039999999999,8.508725,0.9980697000000001,22.781528,,1.0019264,22.737638
519,520,15.582857,2466.242587566376,0.11,15.807039999999999,,7.257672299999999,518.99805,10.593430999999999,10400,9.408798785787006,1.001934,1.0,19.744747,0.99233466,8.540453,13.418447,8.509867,,1.0,15.807039999999999,8.565434,0.99807316,22.803465,,1.001934,22.759613
520,521,15.580252999999999,2476.372698545456,0.11,15.807039999999999,,7.255750999999999,519.99805,10.591511,10420,9.396873196358264,1.0019301999999999,1.0,14.227069,0.99233466,8.5404825,13.420003,8.509953999999999,,1.0,15.807039999999999,8.555603,0.99807686,22.825382,,1.0019293,22.781570000000002
521,522,15.582181,2486.853194952011,0.11,15.807039999999999,,7.2538339999999994,520.998,10.589486,10440,9.333761667002328,1.0019264,1.0,16.589314,0.99233466,8.540403,13.426078,8.5099325,,1.0,15.807039999999999,8.499037,0.99808043,22.847277,,1.0019168,22.803504999999998
522,523,15.579192,2496.965134859085,0.11,15.807039999999999,,7.2519197,521.9979,10.587581,10460,9.394383304599248,1.0019225,1.0,14.020467000000002,0.99233466,8.540435,13.427218,8.510023,,1.0,15.807039999999999,8.5572605,0.998084,22.86915,,1.0019120000000001,22.825418
523,524,15.578593,2505.368907213211,0.11,15.807039999999999,,7.2500095,522.9979,10.585604,10480,9.355776497158562,1.0019187,1.0,15.267351000000001,0.99233466,8.540389999999999,13.430732999999998,8.510036999999999,,1.0,15.807039999999999,8.517192999999999,0.99808764,22.891005,,1.0019082000000001,22.847313
524,525,15.581335999999999,2516.8623106479645,0.11,15.807039999999999,,7.2481029999999995,523.9979,10.583623,10500,9.34839066731822,1.0019158000000001,1.0,17.020456,0.99233466,8.540336,13.437574,8.510041000000001,,1.0,15.807039999999999,8.511721000000001,0.9980913,22.912838,,1.001911,22.869184
525,526,15.588312,2527.0613679885864,0.11,15.807039999999999,,7.2462,524.9979,10.581717999999999,10520,9.38891404225819,1.0019129999999998,1.0,19.253211999999998,0.99233466,8.540355,13.448634,8.510117,,1.0,15.807039999999999,8.550303999999999,0.9980949,22.934647000000002,,1.0019034,22.89104
526,527,15.582739000000002,2537.546901226044,0.11,15.807039999999999,,7.244300999999999,525.998,10.5796995,10540,9.321825982512024,1.0019091,1.0,12.653721,0.99233466,8.540252,13.44713,8.510072000000001,,1.0,15.807039999999999,8.486229,0.9980986999999999,22.95644,,1.0019053,22.912872
527,528,15.579517000000001,2548.1677825450893,0.11,15.807039999999999,,7.242405000000001,526.998,10.577751,10560,9.358933956059891,1.0019053,1.0,13.883526000000002,0.99233466,8.540215,13.44796,8.510091000000001,,1.0,15.807039999999999,8.520328999999998,0.99810225,22.978212,,1.0018958,22.93468
528,529,15.573104,2557.0848870277405,0.11,15.807039999999999,,7.240513000000001,527.9979,10.57585,10580,9.37859463552225,1.0019015,1.0,12.187428,0.99233466,8.540216000000001,13.4455805,8.510152,,1.0,15.807039999999999,8.541198,0.9981056999999999,22.999962,,1.0018871999999999,22.95647
529,530,15.575875,2569.075233221054,0.11,15.807039999999999,,7.2386246,528.9979,10.573957,10600,9.388953768452907,1.0018977,1.0,17.043222,0.99233466,8.540227,13.452373499999998,8.510216999999999,,1.0,15.807039999999999,8.545342999999999,0.9981093000000001,23.021688,,1.0018958,22.978241
530,531,15.578456,2580.4388530254364,0.11,15.807039999999999,,7.236739,529.9979,10.571953,10620,9.31755027549461,1.0018939,1.0,16.949268,0.99233466,8.540118,13.458962,8.510164,,1.0,15.807039999999999,8.482451,0.99811286,23.043398,,1.0018901,22.99999
531,532,15.58881,2592.8988661766048,0.11,15.807039999999999,,7.234858,530.9979,10.570067,10640,9.381868819367329,1.0018901,1.0,21.08844,0.99233466,8.540121000000001,13.473306,8.510224000000001,,1.0,15.807039999999999,8.5417185,0.9981164,23.065085999999997,,1.0018805,23.021719
532,533,15.597712,2603.353222370148,0.11,15.807039999999999,,7.23298,531.9979,10.568121000000001,10660,9.342752478578936,1.0018871999999999,1.0,20.335145999999998,0.99233466,8.540059,13.486182999999999,8.510219000000001,,1.0,15.807039999999999,8.507361999999999,0.99811995,23.086754,,1.0018748,23.043426999999998
533,534,15.606902,2614.571020364761,0.11,15.807039999999999,,7.2311053,532.9979,10.56621,10680,9.358599864468873,1.0018843000000002,1.0,20.507215,0.99233466,8.540028,13.499335,8.510242,,1.0,15.807039999999999,8.523071,0.99812347,23.1084,,1.0018729,23.065115
534,535,15.604332999999999,2625.673334598541,0.11,15.807039999999999,,7.229234700000001,533.998,10.564295,10700,9.353929815082427,1.0018805,1.0,14.2350025,0.99233466,8.539985,13.500713000000001,8.510257000000001,,1.0,15.807039999999999,8.517136,0.9981271,23.130029999999998,,1.0018796,23.086783999999998
535,536,15.606110000000001,2636.3298983573914,0.11,15.807039999999999,,7.2273674,534.99805,10.562475,10720,9.409101091517071,1.0018767,1.0,16.559338,0.99233466,8.540033,13.506423000000002,8.510361999999999,,1.0,15.807039999999999,8.56658,0.9981306999999999,23.151636,,1.0018634,23.108432999999998
536,537,15.614360000000001,2646.1137070655827,0.11,15.807039999999999,,7.2255034,535.99805,10.560534,10740,9.332562904012477,1.0018729,1.0,20.037052,0.99233466,8.539955,13.518587,8.510339,,1.0,15.807039999999999,8.497783,0.99813414,23.173223,,1.0018729,23.13006
537,538,15.620939000000002,2658.435210943222,0.11,15.807039999999999,,7.223642999999999,536.99805,10.558691,10760,9.389797678741225,1.00187,1.0,19.1564,0.99233466,8.539973,13.52907,8.51041,,1.0,15.807039999999999,8.549368,0.99813765,23.194788,,1.0018672,23.151669000000002
538,539,15.616679999999999,2669.46231341362,0.11,15.807039999999999,,7.221786,537.99805,10.556815,10780,9.366519233415822,1.0018662,1.0,13.327253,0.99233466,8.539949,13.528699,8.510442,,1.0,15.807039999999999,8.527158,0.9981411,23.216337,,1.0018566,23.173251999999998
539,540,15.61951,2679.1656601428986,0.11,15.807039999999999,,7.219932000000001,538.99805,10.554999,10800,9.397353690569414,1.0018634,1.0,17.145720999999998,0.99233466,8.539981,13.5354,8.510529,,1.0,15.807039999999999,8.557311,0.9981445,23.237864000000002,,1.0018518,23.194817999999998
540,541,15.6226,2690.6849615573888,0.11,15.807039999999999,,7.218082000000001,539.99805,10.553131,10820,9.365249771675074,1.0018594,1.0,17.293165,0.99233466,8.539956,13.54235,8.510558,,1.0,15.807039999999999,8.526405,0.99814796,23.259373,,1.0018575,23.216364000000002
541,542,15.619078,2700.6824142932887,0.11,15.807039999999999,,7.216235,540.99805,10.551299,10840,9.388402536977225,1.0018556,1.0,13.715664000000002,0.99233466,8.539963,13.542673,8.510618,,1.0,15.807039999999999,8.543368,0.99815136,23.280857,,1.0018441999999999,23.237892000000002
542,543,15.615654999999999,2711.085676908493,0.11,15.807039999999999,,7.214392,541.99805,10.5494585,10860,9.371409898417983,1.0018528,1.0,13.762619,0.99233466,8.539954,13.543082,8.510665,,1.0,15.807039999999999,8.535434,0.99815476,23.302324,,1.0018404,23.2594
543,544,15.62169,2722.6053454875946,0.11,15.807039999999999,,7.2125520000000005,542.99805,10.547597999999999,10880,9.358637252883398,1.0018489,1.0,18.900723,0.99233466,8.539923,13.552934,8.510686,,1.0,15.807039999999999,8.522504,0.99815816,23.32377,,1.0018365,23.280886
544,545,15.615697,2733.577259540558,0.11,15.807039999999999,,7.210716000000001,543.99805,10.54583,10900,9.412466201707813,1.0018460999999999,1.0,12.357258999999999,0.99233466,8.539978,13.550744,8.510794,,1.0,15.807039999999999,8.570032000000001,0.99816155,23.345198,,1.0018337,23.302353
545,546,15.623873000000001,2745.661206960678,0.11,15.807039999999999,,7.2088823,544.9981,10.544064500000001,10920,9.412041052440088,1.0018423,1.0,20.081926,0.99233466,8.54003,13.562709,8.5109005,,1.0,15.807039999999999,8.568249,0.998165,23.366608,,1.0018384,23.323801
546,547,15.627807,2756.5926938056946,0.11,15.807039999999999,,7.2070527,545.99805,10.5422,10940,9.348112012745869,1.0018394,1.0,17.777414,0.99233466,8.539976,13.570417,8.510900999999999,,1.0,15.807039999999999,8.511351,0.9981683000000001,23.387995,,1.0018251,23.345226
547,548,15.625805999999999,2768.029425144196,0.11,15.807039999999999,,7.205226,546.99805,10.540453,10960,9.414141715881225,1.0018356,1.0,14.531076,0.99233466,8.540037,13.572173999999999,8.511016,,1.0,15.807039999999999,8.5732975,0.9981716,23.409365,,1.0018251,23.366634
548,549,15.623235999999999,2778.018392801285,0.11,15.807039999999999,,7.203403,547.99805,10.538625,10980,9.363410455835432,1.0018327,1.0,14.217676,0.99233466,8.540011999999999,13.573353,8.511044,,1.0,15.807039999999999,8.526375999999999,0.99817497,23.430714000000002,,1.0018184,23.388021
549,550,15.624322,2788.0830824375153,0.11,15.807039999999999,,7.201583,548.99805,10.536817,11000,9.3724023260362,1.0018289,1.0,16.22254,0.99233466,8.540002000000001,13.578173000000001,8.5110855,,1.0,15.807039999999999,8.5342455,0.99817824,23.452045000000002,,1.0018213,23.40939
550,551,15.631352,2798.735226869583,0.11,15.807039999999999,,7.199766599999999,549.99805,10.53501,11020,9.370414765288768,1.001826,1.0,19.499643,0.99233466,8.539989,13.5889225,8.511125999999999,,1.0,15.807039999999999,8.533285000000001,0.9981815999999999,23.473354,,1.0018117,23.430738
551,552,15.629832999999998,2810.105837583542,0.11,15.807039999999999,,7.197953,550.99805,10.533163,11040,9.341961653624145,1.0018232,1.0,14.796253,0.99233466,8.539931,13.591114000000001,8.511119,,1.0,15.807039999999999,8.5073,0.99818486,23.494646,,1.0018194,23.452068
552,553,15.6357155,2822.888140201569,0.11,15.807039999999999,,7.196142999999999,551.9981700000001,10.531400999999999,11060,9.391887884024582,1.0018194,1.0,18.884186,0.99233466,8.539952,13.600689000000001,8.511192,,1.0,15.807039999999999,8.551729,0.9981884,23.515917,,1.001806,23.473385
553,554,15.626335999999998,2834.8525252342224,0.11,15.807039999999999,,7.194336999999999,552.9981700000001,10.529567,11080,9.345178319615766,1.0018155999999998,1.0,10.441154,0.99233466,8.539896,13.594989000000002,8.511189,,1.0,15.807039999999999,8.508963,0.99819165,23.537169,,1.0018117,23.494677
554,555,15.633953,2847.167136669159,0.11,15.807039999999999,,7.192533,553.9981,10.527771000000001,11100,9.368109901373415,1.0018127000000001,1.0,19.855404,0.99233466,8.539877,13.606272,8.51122,,1.0,15.807039999999999,8.528839,0.9981948,23.558401,,1.0018022,23.515947
555,556,15.618913000000001,2857.7088429927826,0.11,15.807039999999999,,7.190733,554.99805,10.525927000000001,11120,9.328193112377829,1.0018098,1.0,7.2730393,0.99233466,8.539800999999999,13.594885000000001,8.511194999999999,,1.0,15.807039999999999,8.497264999999999,0.9981979,23.579617000000002,,1.0018055000000001,23.537195
556,557,15.621125,2868.715122699737,0.11,15.807039999999999,,7.188936,555.99805,10.524115,11140,9.351265916013515,1.001806,1.0,16.852753,0.99233466,8.539752,13.600736999999999,8.5112,,1.0,15.807039999999999,8.513512,0.99820113,23.600811,,1.0017945,23.558429999999998
557,558,15.629237,2878.050879001617,0.11,15.807039999999999,,7.1871424,556.9981,10.522312,11160,9.354461616319963,1.0018032,1.0,20.149510999999997,0.99233466,8.539710000000001,13.612476000000001,8.511208,,1.0,15.807039999999999,8.516264,0.99820447,23.621988,,1.0017984,23.579645000000003
558,559,15.629636999999999,2889.820074081421,0.11,15.807039999999999,,7.185352000000001,557.99805,10.52055,11180,9.375829493182618,1.0018003,1.0,15.855067000000002,0.99233466,8.539703,13.616491,8.511251,,1.0,15.807039999999999,8.535652,0.99820757,23.643145,,1.0017859,23.600839999999998
559,560,15.622834,2899.3038902282715,0.11,15.807039999999999,,7.1835647,558.9981700000001,10.518653,11200,9.291127256604927,1.0017965,1.0,11.821091000000001,0.99233466,8.5395565,13.613288,8.511156,,1.0,15.807039999999999,8.457888,0.9982110000000001,23.664284,,1.0017868,23.622019
560,561,15.624308,2909.258275270462,0.11,15.807039999999999,,7.1817803,559.9981700000001,10.516899,11220,9.377071599873473,1.0017935,1.0,16.451666,0.99233466,8.53955,13.618351,8.511199000000001,,1.0,15.807039999999999,8.535414,0.9982141999999999,23.685402,,1.0017886999999999,23.643176999999998
561,562,15.620145,2921.425409078598,0.11,15.807039999999999,,7.179999400000001,560.9981,10.515081,11240,9.333971344607619,1.0017905999999999,1.0,13.286829999999998,0.99233466,8.539473,13.617764000000001,8.511173,,1.0,15.807039999999999,8.496039999999999,0.9982173000000001,23.706505,,1.0017849,23.66431
562,563,15.619512,2932.4119679927826,0.11,15.807039999999999,,7.178221700000001,561.9981700000001,10.51336,11260,9.387906245848153,1.0017868,1.0,15.266603,0.99233466,8.539488,13.620695999999999,8.511238,,1.0,15.807039999999999,8.54829,0.99822056,23.727587,,1.001783,23.685432000000002
563,564,15.626361,2943.621046543121,0.11,15.807039999999999,,7.1764470000000005,562.99805,10.511547,11280,9.325662211444495,1.001784,1.0,19.483042,0.99233466,8.539405,13.631094000000001,8.511207,,1.0,15.807039999999999,8.49287,0.9982235,23.748652,,1.0017810999999999,23.706528
564,565,15.634482,2954.958117246628,0.11,15.807039999999999,,7.1746755,563.9981700000001,10.509794,11300,9.364141091600096,1.0017810999999999,1.0,20.216515,0.99233466,8.539378999999998,13.642752999999999,8.511231,,1.0,15.807039999999999,8.524889,0.9982268,23.769693,,1.0017697,23.727617000000002
565,566,15.632416000000001,2965.903015375137,0.11,15.807039999999999,,7.172907400000001,564.9981700000001,10.508039,11320,9.356882119499595,1.0017773,1.0,14.466135000000001,0.99233466,8.539348,13.644210000000001,8.51125,,1.0,15.807039999999999,8.521707000000001,0.99823,23.79072,,1.0017725,23.748677999999998
566,567,15.634638,2977.006183624268,0.11,15.807039999999999,,7.171142,565.9981700000001,10.506337,11340,9.388970035278984,1.0017744,1.0,16.894726000000002,0.99233466,8.539366000000001,13.649946,8.511315,,1.0,15.807039999999999,8.549261,0.9982331,23.811728,,1.0017678,23.769724
567,568,15.632635,2988.698017835617,0.11,15.807039999999999,,7.1693797,566.9981700000001,10.50468,11360,9.41337221005902,1.0017716,1.0,14.498928,0.99233466,8.539421,13.6514435,8.511421,,1.0,15.807039999999999,8.570739999999999,0.99823624,23.832716,,1.0017639,23.790748999999998
568,569,15.638212,3000.424541950226,0.11,15.807039999999999,,7.1676210000000005,567.9981700000001,10.502932000000001,11380,9.353914131370884,1.0017687,1.0,18.807116,0.99233466,8.539384,13.660507,8.511432000000001,,1.0,15.807039999999999,8.517989,0.99823934,23.853687,,1.0017639,23.811756
569,570,15.640429500000002,3011.421709060669,0.11,15.807039999999999,,7.165864999999999,568.9983,10.501258,11400,9.395971624047824,1.0017658,1.0,16.903627,0.99233466,8.5394125,13.6662,8.511512,,1.0,15.807039999999999,8.556187,0.9982426,23.874641,,1.0017601,23.832747
570,571,15.642995999999998,3022.344092130661,0.11,15.807039999999999,,7.164111999999999,569.9981700000001,10.499543,11420,9.369922424980864,1.001762,1.0,17.10856,0.99233466,8.539397,13.672232000000001,8.511546000000001,,1.0,15.807039999999999,8.53099,0.9982455,23.895573000000002,,1.0017506,23.853714
571,572,15.639812,3034.228416442871,0.11,15.807039999999999,,7.162362599999999,570.9982,10.497913,11440,9.417404196648699,1.0017592,1.0,13.823526999999999,0.99233466,8.539464,13.6725,8.511661,,1.0,15.807039999999999,8.577106,0.99824864,23.916489000000002,,1.0017458000000001,23.874668
572,573,15.63619,3045.0664842128754,0.11,15.807039999999999,,7.160615400000001,571.9982,10.496177000000001,11460,9.347708606187318,1.0017563,1.0,13.567157,0.99233466,8.539419,13.672319,8.511664,,1.0,15.807039999999999,8.513626,0.99825174,23.937386,,1.0017534,23.895601
573,574,15.641295000000001,3056.042803525925,0.11,15.807039999999999,,7.158872,572.9981700000001,10.494417,11480,9.334060470088557,1.0017534,1.0,18.568193,0.99233466,8.539347,13.680851,8.51164,,1.0,15.807039999999999,8.497631,0.99825466,23.958267000000003,,1.001741,23.916512
574,575,15.643498000000001,3067.947466373444,0.11,15.807039999999999,,7.157131,573.9983,10.492689,11500,9.350335721565184,1.0017506,1.0,16.909998,0.99233466,8.5393,13.686470000000002,8.511642,,1.0,15.807039999999999,8.513208,0.9982578999999999,23.979128,,1.0017486999999998,23.937412
575,576,15.651369,3079.89679479599,0.11,15.807039999999999,,7.1553936,574.9981700000001,10.490967999999999,11520,9.353864526187618,1.0017468,1.0,20.178082999999997,0.99233466,8.539259,13.697742000000002,8.511648,,1.0,15.807039999999999,8.515307,0.99826074,23.999968,,1.0017315,23.958289999999998
576,577,15.65601,3090.509555101395,0.11,15.807039999999999,,7.153658999999999,575.9983,10.489359,11540,9.419558706907882,1.0017449,1.0,18.331192,0.99233466,8.539323,13.705776,8.511761,,1.0,15.807039999999999,8.575961,0.99826396,24.020794,,1.0017296,23.979153
577,578,15.660670000000001,3101.168273210525,0.11,15.807039999999999,,7.151927499999999,576.9982,10.487738,11560,9.411113041256607,1.001741,1.0,18.350668,0.99233466,8.5393715,13.713816,8.511857000000001,,1.0,15.807039999999999,8.567905,0.9982668,24.0416,,1.0017257,23.999994
578,579,15.657334,3113.510491132736,0.11,15.807039999999999,,7.150199000000001,577.9981700000001,10.486082000000001,11580,9.387032533634779,1.0017382,1.0,13.731347,0.99233466,8.539381,13.713849,8.511913999999999,,1.0,15.807039999999999,8.544235,0.99826974,24.06239,,1.0017353,24.020813
579,580,15.66216,3124.4004130363464,0.11,15.807039999999999,,7.148473299999999,578.9982,10.484402000000001,11600,9.368655691526335,1.0017353,1.0,18.457125,0.99233466,8.539363,13.722029999999998,8.511942999999999,,1.0,15.807039999999999,8.529143,0.99827284,24.083157999999997,,1.0017200000000002,24.041624
580,581,15.6689,3135.921723842621,0.11,15.807039999999999,,7.1467505000000005,579.9982,10.482766999999999,11620,9.394943020770066,1.0017325000000001,1.0,19.580065,0.99233466,8.539386,13.732116,8.5120125,,1.0,15.807039999999999,8.552988000000001,0.99827576,24.10391,,1.0017257,24.062412
581,582,15.671475,3145.7553243637085,0.11,15.807039999999999,,7.1450309999999995,580.9982,10.481097,11640,9.365185278037107,1.0017296,1.0,17.170462,0.99233466,8.539367,13.738026999999999,8.512042,,1.0,15.807039999999999,8.528397,0.99827874,24.124645,,1.0017200000000002,24.083183
582,583,15.663245000000002,3155.076093196869,0.11,15.807039999999999,,7.1433144,581.9982,10.479451,11660,9.384900083504693,1.0017266,1.0,10.87519,0.99233466,8.53937,13.733120000000001,8.512091,,1.0,15.807039999999999,8.5408,0.9982816999999999,24.145364999999998,,1.0017141999999999,24.103931
583,584,15.663048999999999,3166.680267810821,0.11,15.807039999999999,,7.1416,582.9982,10.477819,11680,9.384902091782747,1.0017238000000002,1.0,15.549463000000001,0.99233466,8.539381,13.736232999999999,8.51215,,1.0,15.807039999999999,8.5458,0.99828464,24.166063,,1.0017171,24.124666
584,585,15.665014000000001,3178.447262763977,0.11,15.807039999999999,,7.139889200000001,583.9983,10.476094999999999,11700,9.323800858846115,1.0017200000000002,1.0,16.814335,0.99233466,8.539297999999999,13.741497,8.512113000000001,,1.0,15.807039999999999,8.490589,0.9982877,24.18674,,1.0017141999999999,24.14539
585,586,15.668764999999999,3191.216990232468,0.11,15.807039999999999,,7.1381817,584.9983,10.474473,11720,9.386449143506061,1.001718,1.0,17.865297,0.99233466,8.539311999999999,13.748536999999999,8.512172999999999,,1.0,15.807039999999999,8.5478,0.9982905999999999,24.207403,,1.0017085,24.16609
586,587,15.6662655,3204.6032280921936,0.11,15.807039999999999,,7.1364765,585.9982,10.472761,11740,9.324919411863359,1.0017141999999999,1.0,14.201473000000002,0.99233466,8.53923,13.749310999999999,8.512138,,1.0,15.807039999999999,8.491622999999999,0.9982934000000001,24.22805,,1.0017114,24.186768
587,588,15.662878,3214.353515386581,0.11,15.807039999999999,,7.134774,586.9983,10.471134,11760,9.380755836774467,1.0017122999999999,1.0,13.676547,0.99233466,8.539232,13.749189999999999,8.512185,,1.0,15.807039999999999,8.540066,0.99829644,24.248676,,1.001698,24.207435999999998
588,589,15.65255,3226.488750219345,0.11,15.807039999999999,,7.133075,587.9983,10.469467,11780,9.353398184926057,1.0017085,1.0,9.580625,0.99233466,8.539188000000001,13.742116000000001,8.512188,,1.0,15.807039999999999,8.513321000000001,0.9982993,24.269289,,1.0017047,24.22808
589,590,15.653749,3240.14990901947,0.11,15.807039999999999,,7.1313787,588.9983,10.467794,11800,9.341006923487749,1.0017066,1.0,16.362535,0.99233466,8.539133999999999,13.74656,8.51218,,1.0,15.807039999999999,8.507518,0.99830216,24.28988,,1.0016931999999998,24.24871
