,IWFirstEpisode,Iteration,LQGmu1,LQGmu01,IWMin,IWNorm2,ReturnAbsMax,ReturnLastEpisode,ReturnMin,TimeElapsed,DenMISELogLast,TimestepsSoFar,DenMISEMeanLog,DenMISELogFirst,MISE,IWMean,SqrtESSClassic,LQGsigma,ReturnMax,target_sum_log_mean,IWNorm1,IWLastEpisode,ReturnStepMax,IWMax,Bound,URet,ReturnMean
157,,158,-0.964,-0.197,,85.08672,17.270622,17.068958,,436.6477220058441,15.609694500000002,3160,13.001497,14.469003,23.982,1.4087785,2.6160016,0.11,17.270622,-236.60299999999998,222.58700000000002,20.660545000000003,0.9999994000000001,64.85991999999999,37.185833,18.842762049930197,16.15221
158,,159,-0.966,-0.2,,84.13838,17.270622,16.852179,,448.418084859848,10.997630000000001,3180,12.990721,14.462693,23.913317000000003,1.4071239,2.6591039,0.11,17.270622,-236.48976000000002,223.7327,32.45324,0.9999994000000001,61.92436,36.903121999999996,18.614240591146523,16.156612
159,,160,-0.972,-0.209,,82.6135,17.270622,17.024212,,461.2416081428528,11.664995,3200,12.984259,14.456423999999998,19.925676,1.1735617,2.2728715,0.11,17.270622,-238.6064,187.76987,9.354888,0.9999994000000001,69.73307,35.122859999999996,18.796083471409183,16.162036999999998
160,,161,-0.974,-0.213,,62.62110500000001,17.270622,17.03867,,475.6965448856354,13.838566,3220,12.989983,14.450192999999999,15.418369,0.9080149,2.3345227000000004,0.11,17.270622,-238.31927000000002,146.1904,2.08774,0.9999994000000001,51.69155,30.214218,18.814025803185142,16.167479999999998
161,,162,-0.966,-0.2,,53.118607,17.270622,17.137434,,491.1279933452606,11.084453,3240,12.977271,14.444001,20.021105,1.175663,3.5855120000000005,0.11,17.270622,-231.5583,190.4574,20.068478,0.9999994000000001,22.733646,29.654665,18.910670910762178,16.173470000000002
162,,163,-0.795,-0.108,,31.088534999999997,17.270622,16.95777,,503.1735668182373,10.918428,3260,12.965428,14.437847,13.871001999999999,0.8092016,4.242717,0.11,17.270622,-183.56976,131.89986000000002,8.2283035e-12,0.9999994000000001,12.214578999999999,22.012306,18.725305096791715,16.178279999999997
163,,164,-0.713,-0.089,,34.027522999999995,17.270622,17.073286,,514.9020075798035,15.001001,3280,12.976589,14.431731,16.878517000000002,0.9853755999999999,4.749143599999999,0.11,17.270622,-167.28093,161.6016,1.2249055,0.9999994000000001,10.248763,24.151669000000002,18.851324291894578,16.183737
164,,165,-0.423,-0.045,,37.683678,17.270622,17.20632,,523.6434111595154,14.777025,3300,12.987305000000001,14.4256525,19.773592,1.1590425,5.074929,0.11,17.270622,-105.696945,191.24200000000002,4.141784000000001e-09,0.9999994000000001,10.010978999999999,26.579844,18.986195772064494,16.189936
165,,166,-0.471,-0.051,,33.96795,17.270622,17.136288,,534.0971510410309,19.302517,3320,13.026172,14.41961,18.221415,1.0662863999999999,5.2108989999999995,0.11,17.270622,-116.48136000000001,177.00354,8.088371,0.9999994000000001,8.961399,24.850067000000003,18.915598771229305,16.195636999999998
166,,167,-0.426,-0.046,,35.908745,17.270622,17.26641,,544.6551043987273,10.126621,3340,13.009102,14.413604000000001,19.101023,1.1192942,5.2054768,0.11,17.270622,-105.01442,186.92213,0.25482944,0.9999994000000001,9.075529,25.736582000000002,19.049787134414398,16.202045000000002
167,,168,-0.329,-0.034,,52.777924,17.270622,17.179152,,555.7952547073363,15.284392,3360,13.02324,14.407634,14.015814,0.82669973,2.6315086,0.11,17.270622,-79.58968,138.88556,0.048490322999999995,0.9999994000000001,31.585125,27.141838,18.96004058753405,16.207863
168,,169,-0.353,-0.037,,51.99987,17.270622,17.040928,,565.6057000160217,12.536313999999999,3380,13.019083,14.401698999999999,17.26291,1.0162182,3.3027173999999997,0.11,17.270622,-85.0939,171.74088,23.64773,0.9999994000000001,23.64773,27.721344000000002,18.81684319595186,16.212791
169,,170,-0.339,-0.035,,49.438477,17.270622,17.048834,,574.4981484413148,12.3441105,3400,13.014967,14.3958,15.402644,0.9070796999999998,3.1191,0.11,17.270622,-81.09729,154.20355,4.8734922,0.9999994000000001,23.542510999999998,26.47675,18.82491682437959,16.21771
170,1.2655647e-32,171,-0.29,-0.03,,57.543119999999995,17.270622,17.054672,,584.1250910758972,4.237318,3420,12.962879,14.389935000000001,14.753132999999998,0.8720822,2.5915529999999998,0.11,17.270622,-68.3627,149.12605,45.427177,0.9999994000000001,45.427177,28.081529999999997,18.827344108717273,16.222604999999998
171,5.63728e-28,172,-0.273,-0.028,,56.530487,17.270622,16.988585,,593.2905983924867,12.964326,3440,12.96187,14.384103,15.401855,0.91446954,2.7823706,0.11,17.270622,-63.89611,157.28876,0.5849465,0.9999994000000001,32.785315999999995,27.816177000000003,18.763000291567653,16.227058
172,7.2235375e-22,173,-0.249,-0.025,,61.08741800000001,17.270622,16.917969,,604.5517728328705,7.0370927,3460,12.926861,14.378306,19.849638,1.1822183000000002,3.3480506,0.11,17.270622,-58.363719999999994,204.52376,16.873932,0.9999994000000001,29.295328,30.166459999999997,18.68830130364981,16.231052
173,,174,-0.34,-0.035,,46.19104,17.270622,16.985506,,613.1128625869751,14.630151000000001,3480,12.937384,14.372542000000001,16.683748,0.98222506,3.700007,0.11,17.270622,-79.19785,170.90717,4.3947663,0.9999994000000001,19.904348000000002,26.019203,18.75903521301621,16.235388
174,5.0978011999999995e-33,175,-0.291,-0.03,,55.837143000000005,17.270622,17.005413,,620.043164730072,19.112679,3500,12.972397,14.366812,17.403128,1.0275275,3.2203887000000004,0.11,17.270622,-66.77881,179.8173,14.890247,0.9999994000000001,28.248048999999998,28.128927,18.781418124478538,16.239788
175,1.2026872e-31,176,-0.286,-0.029,,54.706913,17.270622,17.011347,,630.6757078170776,13.153120000000001,3520,12.973328,14.361114,17.978363,1.061892,3.4162593,0.11,17.270622,-65.15307,186.893,19.593817,0.9999994000000001,25.305744,28.089201,18.787920721659354,16.244170999999998
176,1.2049021e-06,177,-0.029,-0.003,,55.505974,17.270622,16.93337,,641.1223244667052,3.993389,3540,12.922707,14.355448,13.261534,1.0492469,3.3458867,0.11,17.270622,-77.55058000000001,185.7167,5.660312299999999e-29,0.9999994000000001,19.185669,23.58503,18.706114334228147,16.248066
177,1.6997008000000001e-16,178,0.009,0.001,,0.0090668155,17.270622,14.761063,,651.4231011867522,-1.1935287,3560,12.843434,14.349814000000002,0.0010403474,8.806190500000001e-05,1.7288359,0.11,17.270622,-101.787735,0.015675036,5.8536575e-08,0.9999994000000001,0.008290057,19.980520000000002,16.31707969276222,16.239712
178,3.8447542999999997e-16,179,0.008,0.001,,200.21538,17.270622,10.145408,,663.9026675224303,9.449285,3580,12.818902,14.344211999999999,11.349764,1.1186833,1.0001446,0.11,17.270622,-100.30784,200.24432,200.21538,0.9999994000000001,200.21538,45.886016999999995,11.156018595890892,16.205664000000002
179,8.737907e-16,180,0.006,0.001,,156.32893,17.270622,10.838528,,676.9890067577363,6.802132,3600,12.784106,14.338641,12.8804455,1.2283347,1.4143271000000002,0.11,17.270622,-98.85432,221.10025,108.556076,0.9999994000000001,112.49138,37.302834000000004,11.954928359151944,16.175848000000002
180,3.0598976e-15,181,0.005,0.0,,135.49965,17.270622,9.477210000000001,,688.926769733429,14.763917000000001,3620,12.794827,14.3331,13.142597,1.286712,1.7187859,0.11,17.270622,-96.93109,232.89487999999997,63.46865,0.9999994000000001,85.32808,33.238903,10.434314042644203,16.13884
181,5.5247186e-15,182,0.004,0.0,,110.13687,17.270622,9.895291,,700.9458847045897,2.0177102,3640,12.736004,14.327591,12.164686999999999,1.1985,1.9805084,0.11,17.270622,-95.77088,218.127,46.950835999999995,0.9999994000000001,62.660698,29.605282,10.850066931161315,16.104534
182,7.68452e-14,183,0.0,1.29e-05,,101.88051,17.270622,10.963258999999999,,712.0052833557129,9.278872999999999,3660,12.7173815,14.322110999999998,12.450256,1.1945788999999998,2.1457286,0.11,17.270622,-92.50468000000001,218.60792999999998,55.20729,0.9999994000000001,55.20729,28.547932,12.110293092719429,16.076439
183,1.6121232e-12,184,-0.004,-0.0,,91.90456400000001,17.270622,9.739775,,722.0061421394348,8.721219,3680,12.696021,14.316661999999999,10.433311999999999,0.9848110999999999,1.9716675,0.11,17.270622,-88.83693000000001,181.20525,13.352866,0.9999994000000001,76.82996,27.952109999999998,10.734597970747725,16.042
184,1.2067896e-11,185,-0.008,-0.001,,72.04936,17.270622,9.540273,,732.9008958339691,9.887171,3700,12.680216,14.311242000000002,8.424421,0.7927054,2.035417,0.11,17.270622,-86.23365,146.6505,19.975182,0.9999994000000001,63.389225,25.394527,10.49338813411776,16.006857
185,6.6878690000000005e-15,186,0.004,0.0,,75.07351,17.270622,10.907621,,744.8169510364532,9.928937,3720,12.663979,14.305851,11.021317,1.0959613000000001,2.715323,0.11,17.270622,-93.26983,203.84882,14.62001,0.9999994000000001,30.946785,23.742176,12.001683164369686,15.979443
186,2.3741791e-13,187,-0.002,-0.0,,77.06214,17.270622,11.156052,,757.2498645782471,7.585308599999999,3740,12.636952,14.300489,12.563699,1.2059157,2.9262908,0.11,17.270622,-89.15086,225.50623,30.593056,0.9999994000000001,31.931608,24.367462,12.320829476101002,15.953648000000001
187,3.2811286000000002e-06,188,-0.031,-0.003,,52.799313,17.270622,9.504072,,768.844037771225,17.114048,3760,12.661466,14.295156,12.322847,0.9656780999999999,3.4384441,0.11,17.270622,-71.81573,181.54748999999998,2.6461347999999998e-05,0.9999994000000001,18.798586,22.36845,10.449696070870047,15.919343
188,13.310998000000001,189,-0.108,-0.011,,53.39985,17.270622,12.851713,,779.239275932312,9.467068,3780,12.644198,14.28985,14.683,0.9328929,3.3018212,0.11,17.270622,-51.891182,176.31676000000002,2.9843365000000005e-20,0.9999994000000001,25.141376,25.144270000000002,14.244345581897294,15.903110999999999
189,4.5034413,190,-0.12,-0.012,,50.477688,17.270622,15.404566,,792.5964307785034,10.546634,3800,12.632621,14.3526325,13.665351000000001,0.8595931,3.2355423,0.11,17.270622,-51.3929,163.3227,1.6659793999999999,0.9999994000000001,24.743029,24.340916,17.06888219551857,15.900487
190,6.3851156,191,-0.117,-0.012,,49.7824,17.270622,16.045639,,803.2586216926575,14.191228,3820,12.639889,14.37081,14.203869000000001,0.8949292,3.4335725,0.11,17.270622,-51.01417,170.93147,16.723986,0.9999994000000001,21.184510999999997,24.263725,17.76181360055561,15.901247
191,0.0009114338000000001,192,-0.159,-0.016,,46.753235,17.270622,15.956760999999998,,811.9608368873596,12.44538,3840,12.638173,14.398470999999999,15.802159,0.9659304,3.9667552,0.11,17.270622,-54.184204,185.45863,3.7190561,0.9999994000000001,16.49735,24.509842000000003,17.663623639233734,15.901535
192,1.2090849e-10,193,-0.012,-0.001,,59.436809999999994,17.270622,16.446566,,821.0251560211183,17.439358,3860,12.662742,14.393279999999999,8.981856,0.80729985,2.6214204,0.11,17.270622,-80.41830999999999,155.80886999999998,1.6961245999999998e-17,0.9999994000000001,36.63799,22.158394,18.197267797121068,15.90436
193,4.7600066e-23,194,0.027,0.003,,0.10415344,17.270622,12.361635,,833.1810867786407,11.629032,3880,12.656211,14.388112,0.010031901,0.0010282749000000001,1.9153023999999998,0.11,17.270622,-108.08015,0.19948533,2.8695387e-08,0.9999994000000001,0.07114095,18.044388,13.646355932830277,15.886098
194,1.0646184999999999e-26,195,0.037,0.004,,41.576187,17.270622,9.265162,,847.9068646430969,12.593197,3900,12.650779,14.382971,1.9754573,0.21321335,1.00001,0.11,17.270622,-115.54323600000001,41.576603000000006,41.576187,0.9999994000000001,41.576187,36.516354,10.170907192303293,15.852144000000001
195,7.1566224e-27,196,0.037,0.004,,223.39555,17.270622,9.105363,,860.0092852115631,9.139031,3920,12.6287565,14.377856,11.721826,1.2846246000000001,1.1270878,0.11,17.270622,-115.26454,251.78642000000002,221.30649,0.9999994000000001,221.30649,42.36828,10.001834328415017,15.817720999999999
196,3.4706054999999994e-27,197,0.038,0.004,,159.26918,17.270622,9.144883,,873.9441404342651,15.961795,3940,12.645184500000001,14.372766500000001,11.106744,1.2160265,1.5041028,0.11,17.270622,-115.26835,239.55722000000003,86.420395,0.9999994000000001,132.12357,34.071426,10.042886839161088,15.78385
197,1.2492642999999998e-27,198,0.039,0.004,,137.3245,17.270622,9.148127,,887.0798194408417,15.5450115,3960,12.659732,14.367703,11.082802000000001,1.2132587,1.7493255,0.11,17.270622,-115.55765,240.22522999999998,60.714355000000005,0.9999994000000001,107.54186999999999,30.828265999999996,10.048164881597703,15.750335999999999
198,4.608619999999999e-28,199,0.04,0.004,,134.74823,17.270622,9.11011,,897.1844856739044,12.801517500000001,3980,12.660588,14.362666,12.128889,1.3290973,1.9628484,0.11,17.270622,-115.83358,264.49036,77.05259000000001,0.9999994000000001,91.17094399999999,29.726398,10.008509184536592,15.716969
199,1.3234121999999998e-28,200,0.042,0.004,,119.45518,17.270622,9.120948,,907.3326985836028,16.869009,4000,12.682364999999999,14.357654,11.189522,1.2265902,2.0536408,0.11,17.270622,-116.32571999999999,245.31802000000002,24.035343,0.9999994000000001,83.729095,28.009037,10.020719858934648,15.683988000000001
200,3.4616107999999995e-29,201,0.043,0.004,,121.82683999999999,17.270622,9.080535000000001,,916.3262526988983,7.460304300000001,4020,12.656799000000001,14.352666000000001,12.0908985,1.327126,2.1896021,0.11,17.270622,-116.94328,266.75232,63.58042,0.9999994000000001,76.71472,27.866021999999997,9.973418925637166,15.651135
201,4.550147e-30,202,0.045,0.005,,116.46601000000001,17.270622,9.111241999999999,,930.024222612381,13.723332000000001,4040,12.662954,14.347703,11.85292,1.3014103000000001,2.2571812,0.11,17.270622,-118.164345,262.8849,35.989532000000004,0.9999994000000001,74.702446,27.155743,10.006535749326131,15.618758999999999
202,1.0276886e-32,203,0.051,0.005,,108.96607,17.270622,9.104237,,943.0930516719818,13.884932500000001,4060,12.669784,14.342765,10.298946,1.1313879999999998,2.1077362999999996,0.11,17.270622,-123.129906,229.67175,64.5342,0.9999994000000001,68.55081,26.686784999999997,9.999391704428234,15.586669
203,2.3701992999999996e-34,204,0.055,0.006,,120.19985,17.270622,9.076759,,955.2719476222992,17.8632,4080,12.695303,14.337851,9.920214,1.0913095,1.8521415,0.11,17.270622,-125.89666000000001,222.62714,105.173065,0.9999994000000001,105.173065,28.569569,9.969191113684154,15.554757
204,6.447276999999998e-17,205,0.01,0.001,,40.49072,17.270622,9.105072,,968.9238975048064,17.291021,4100,12.717511,14.332961,5.189298,0.52753407,2.6708462,0.11,17.270622,-89.07652,108.144485,3.0396947999999997e-06,0.9999994000000001,21.672992999999998,18.121994,10.000446136375619,15.523294
205,1.6134356e-17,206,0.012,0.001,,67.14576,17.270622,9.582294000000001,,979.2767765522003,10.359313,4120,12.703694,14.3280945,6.4948387,0.67024255,2.0562723000000003,0.11,17.270622,-89.77871,138.06996,60.620743000000004,0.9999994000000001,60.620743000000004,23.29283,10.527521101864178,15.494456
206,4.3363779999999995e-18,207,0.014,0.001,,85.69717,17.270622,9.499994000000001,,990.5830066204072,13.671367000000002,4140,12.706565,14.323251999999998,8.14185,0.84930795,2.0514883999999998,0.11,17.270622,-90.39953,175.80675,62.553463,0.9999994000000001,62.553463,24.979012,10.426097242685342,15.465497000000001
207,2.7440098999999997e-19,208,0.017,0.002,,85.25567,17.270622,9.2107525,,1004.135925769806,9.094235000000001,4160,12.688134,14.318432999999999,8.141053999999999,0.8606524999999999,2.0997515,0.11,17.270622,-92.297455,179.01572,23.10643,0.9999994000000001,58.054393999999995,24.591213,10.12131501454718,15.435426000000001
208,1.1391743000000001e-20,209,0.021,0.002,,79.76055,17.270622,9.564305000000001,,1021.9926011562347,10.428833000000001,4180,12.676317999999998,14.313637,7.095766,0.75472957,1.9776503,0.11,17.270622,-94.56105,157.73848,11.214983,0.9999994000000001,62.58879,24.561567,10.501260870379966,15.407334
209,2.0672899e-22,210,0.026,0.003,,87.58546,17.270622,9.280886,,1036.05508685112,12.570724499999999,4200,12.67436,14.308863,7.6327453,0.82096606,1.9683962,0.11,17.270622,-97.537186,172.40288,53.785323999999996,0.9999994000000001,65.061195,25.180657999999998,10.194332221716897,15.3781595
210,1.1910502e-22,211,0.027,0.003,,68.93220500000001,17.270622,9.201443,,1051.4114880561826,14.585348999999999,4220,12.682228,14.304112,6.7602972999999995,0.72830695,2.2293317000000004,0.11,17.270622,-97.48015600000001,153.67276,12.320633,0.9999994000000001,49.659015999999994,22.254288,10.099950907052019,15.348887
211,1.7571331e-28,212,0.041,0.004,,73.89831,17.270622,9.144855499999998,,1064.8681757450104,10.440187,4240,12.670159,14.299384,10.723244000000001,1.1755257,3.3723563999999997,0.11,17.270622,-108.82249499999999,249.21143999999998,9.100021,0.9999994000000001,27.58837,20.96571,10.043782620353808,15.319624
212,3.9666506e-30,213,0.045,0.005,,84.20969000000001,17.270622,9.176217999999999,,1079.7344999313354,15.988594,4260,12.686308,14.294679,11.316656,1.2422024,3.1420271,0.11,17.270622,-111.62482,264.5891,7.918082000000001,0.9999994000000001,33.878914,22.309956,10.078239891006461,15.290780999999999
213,1.103963e-32,214,0.051,0.005,,85.183945,17.270622,9.123186,,1095.3556189537046,14.495760999999998,4280,12.69557,14.289994,9.059442,0.9958129000000001,2.5016916,0.11,17.270622,-116.33218000000001,213.10396,1.4283932,0.9999994000000001,56.550354000000006,22.866595999999998,10.021987559291924,15.261961
214,2.2520189e-18,215,0.015,0.001,,61.264683,17.270622,9.081738,,1109.3676795959473,8.6023855,4300,12.676197,14.285332999999998,7.666154400000001,0.80595464,2.8283873,0.11,17.270622,-87.227264,173.28024,1.0325272e-07,0.9999994000000001,31.085392,19.8785,9.976166873729758,15.233214000000002
215,1.2708588e-22,216,0.026,0.003,,63.212265,17.270622,11.125822,,1123.5129206180573,15.064156,4320,12.686192,14.280692000000002,7.348431,0.79459846,2.7151895,0.11,17.270622,-94.89652,171.63326999999998,0.026570757999999996,0.9999994000000001,39.30975,20.069916,12.287892334432367,15.214198999999999
216,7.9188634e-16,217,0.007,0.001,,58.756687,17.270622,9.422374000000001,,1138.1474361419678,13.484932,4340,12.688756,14.276073,9.651081,0.9722575999999999,3.5907385,0.11,17.270622,-81.62344,210.9799,0.57679564,0.9999994000000001,21.756119,19.270618,10.339464895551124,15.187509
217,2.2282078e-14,218,0.002,0.0,,68.00585,17.270622,10.096842,,1152.2218906879425,10.917119,4360,12.680353,14.271476000000002,11.494432000000002,1.1277760000000001,3.6152059999999997,0.11,17.270622,-78.630104,245.85516,18.364939,0.9999994000000001,24.260544,21.048866,11.089516638758298,15.164157000000001
218,6.77984e-27,219,0.038,0.004,,66.36376,17.270622,9.804356,,1162.438462972641,12.453349000000001,4380,12.679701,14.266898999999999,9.690971000000001,1.0591853,3.4953047999999995,0.11,17.270622,-101.89373,231.96157999999997,9.059413e-05,0.9999994000000001,24.529694,19.573154000000002,10.800304193334295,15.139682999999998
219,1.0015336999999999e-32,220,0.051,0.005,,85.54805,17.270622,9.172667,,1173.0606815814972,15.406870999999999,4400,12.692181,14.262343,9.525741,1.0473337,2.69338,0.11,17.270622,-113.22967,230.41342000000003,1.9329275000000001,0.9999994000000001,46.377784999999996,22.350237,10.076849005763652,15.11256
220,,221,0.076,0.008,,0.28375500000000003,17.270622,9.169197,,1187.361368894577,10.860279,4420,12.683807,14.257807999999999,0.017437453999999998,0.0019202695999999998,1.4955844999999999,0.11,17.270622,-136.58073000000002,0.4243795999999999,5.795199e-05,0.9999994000000001,0.21082157,23.112919,10.074709070422466,15.085668
221,,222,0.073,0.007,,228.46157999999997,17.270622,9.048810000000001,,1199.2554306983948,5.277723,4440,12.645961,14.253293,9.373333,1.0358394,1.0065428,0.11,17.270622,-133.08359,229.95636000000002,228.45947,0.9999994000000001,228.45947,43.690052,9.937811580431726,15.058475
222,,223,0.068,0.007,,173.3908,17.270622,9.058307000000001,,1210.1054015159607,10.081052,4460,12.633187,14.248798,9.974175,1.1014088,1.4165353,0.11,17.270622,-127.76395,245.61417999999998,150.14557,0.9999994000000001,150.14557,34.35849,9.949303586459363,15.031568
223,,224,0.078,0.008,,79.58221400000001,17.270622,9.054986,,1225.060632944107,12.282548,4480,12.631108,14.244325,5.192283,0.57357013,1.6144273,0.11,17.270622,-137.3334,128.4797,44.770393,0.9999994000000001,62.225655,26.587637,9.945370696011976,15.004888000000001
224,,225,0.075,0.008,,102.8404,17.270622,9.057592,,1234.7867395877838,14.866091,4500,12.638913,14.239870000000002,8.167121,0.90200126,1.9734490000000002,0.11,17.270622,-133.75505,202.95029,51.57008,0.9999994000000001,60.887730000000005,25.670105,9.948015913199766,14.978454999999999
225,,226,0.072,0.007,,118.31357,17.270622,9.084947999999999,,1251.4942450523374,16.378775,4520,12.654638,14.235435500000001,10.684178999999999,1.1791348,2.2523577,0.11,17.270622,-129.61616999999998,266.48447000000004,51.612590000000004,0.9999994000000001,55.034348,26.019773,9.981284542324802,14.952376999999998
226,,227,0.07,0.007,,99.93363000000001,17.270622,9.042192,,1264.0277190208435,14.780073999999999,4540,12.664275,14.231020999999998,9.470991999999999,1.0453475,2.3745146,0.11,17.270622,-126.49073,237.29387000000003,12.442181,0.9999994000000001,54.40485,24.017647,9.930832835688673,14.92634
227,7.7793555e-34,228,0.054,0.005,,71.45218,17.270622,9.038647000000001,,1275.819286108017,13.634238,4560,12.668363000000001,14.226625,7.6307339999999995,0.83926153,2.6780376,0.11,17.270622,-111.09606000000001,191.35162,0.0024225457999999997,0.9999994000000001,42.05793,20.528702,9.927724626425784,14.9005165
228,7.6092589999999995e-22,229,0.024,0.002,,65.47771,17.270622,9.109658,,1289.107693195343,7.4680796,4580,12.644767,14.222249,7.490794999999999,0.8040258000000001,2.8119788,0.11,17.270622,-88.26153000000001,184.12192,0.0068849106,0.9999994000000001,34.274933000000004,19.774403,10.007448701805503,14.875229999999998
229,3.2540035000000003e-22,230,0.025,0.003,,65.68645500000001,17.270622,9.298477,,1301.0434005260468,8.722464,4600,12.626707000000001,14.217892,8.184737,0.8804542999999999,3.0828957999999997,0.11,17.270622,-88.462585,202.50449,29.956118,0.9999994000000001,30.0555,19.388893,10.212153393314958,14.850983
230,4.2248788e-11,231,-0.009,-0.001,,63.029807999999996,17.270622,9.120871000000001,,1317.8906605243685,8.081077,4620,12.606357000000001,14.213551999999998,8.574123,0.7777099000000001,2.8502542999999996,0.11,17.270622,-71.55722,179.65098999999998,4.553349e-12,0.9999994000000001,37.224182,20.692776000000002,10.021615917938774,14.826179000000002
231,6.49598e-11,232,-0.01,-0.001,,62.96584,17.270622,11.853069999999999,,1334.980509519577,7.209275,4640,12.581998,14.209233,9.336914,0.83142644,3.063422,0.11,17.270622,-70.9901,192.89093,31.862844,0.9999994000000001,31.862844,20.612292999999998,13.111211411661284,14.813363
232,0.9364585999999999,233,-0.069,-0.007,,57.033348,17.270622,9.935019500000001,,1345.865008354187,12.531614,4660,12.580919,14.204932000000001,16.339018,1.1072981000000002,4.5236773,0.11,17.270622,-68.71134,258.00046000000003,2.5300348e-17,0.9999994000000001,17.719526000000002,23.974674,10.958617868200982,14.792426
233,8.47688,234,-0.115,-0.012,,56.54289,17.270622,15.485635999999998,,1357.729484796524,11.85533,4680,12.578161999999999,14.20466,13.910998000000001,0.8770923,3.629804,0.11,17.270622,-86.04444000000001,205.2396,0.12301623,0.9999994000000001,23.818455,23.427007999999997,17.162875887400318,14.795387
234,0.002710005,235,-0.156,-0.016,,55.891476000000004,17.270622,14.874112,,1368.374885559082,12.71518,4700,12.5781145,14.235980999999999,15.979829,0.97783476,4.1113815,0.11,17.270622,-109.969,229.79117000000002,5.9023882e-06,0.9999994000000001,17.775328,24.3812,16.482639927025012,14.795723
235,2.6974982999999995,236,-0.075,-0.007,,56.545574,17.270622,16.291629999999998,,1384.1249034404755,11.431147,4720,12.573055,14.231747,17.591343,1.1797993999999998,4.9240403,0.11,17.270622,-69.21311999999999,278.43268,1.0820106000000003e-08,0.9999994000000001,14.558895000000001,24.606161,18.027132945167487,14.802062
236,0.011525559,237,-0.151,-0.015,,52.709247999999995,17.270622,15.570101000000001,,1398.0156846046448,10.1925,4740,12.56366,14.238883999999999,15.398627,0.94499344,4.249035,0.11,17.270622,-105.6002,223.96344,0.0016970945,0.9999994000000001,16.877802,23.527824,17.230233108002604,14.805302
237,,238,0.172,0.017,,95.72482,17.270622,15.975112,,1413.3045263290405,5.7439017,4760,12.534684,14.234722,3.5827842000000003,0.40220514,1.0,0.11,17.270622,-250.78992000000002,95.72482,,0.9999994000000001,95.72482,38.124027000000005,17.695436505513026,14.810217000000002
238,,239,0.17,0.017,,78.55223000000001,17.270622,9.024578,,1423.9563193321228,-14.686804,4780,12.418025,14.230529,2.927748,0.32867040000000003,1.0,0.11,17.270622,-247.08585,78.55223000000001,4.857058e-15,0.9999994000000001,78.55223000000001,37.468994,9.902743478368027,14.786009
239,,240,0.166,0.017,,96.16594,17.270622,8.906018,,1438.1036028862,11.616074000000001,4800,12.411711,14.226354,5.046811,0.5666166,1.4140971000000002,0.11,17.270622,-240.6808,135.98798,68.866516,0.9999994000000001,68.866516,29.473171,9.781858302276733,14.761509
240,,241,0.166,0.017,,89.6617,17.270622,8.901003999999999,,1457.5611572265625,12.814060000000001,4820,12.411309,14.222195999999999,5.734219599999999,0.64392847,1.7308033999999999,0.11,17.270622,-239.82605,155.18677,49.011246,0.9999994000000001,53.586006000000005,25.69099,9.776520285487717,14.737191000000001
241,,242,0.173,0.017,,64.54285,17.270622,8.897738,,1472.8058891296387,14.220185999999998,4840,12.417071,14.218055,4.7168717000000004,0.5298246,1.9865495,0.11,17.270622,-248.85385,128.21756000000002,37.265457,0.9999994000000001,37.265457,22.104426999999998,9.774376741267096,14.713061999999999
242,,243,0.17,0.017,,79.34434499999999,17.270622,8.891169,,1484.738708972931,18.291233,4860,12.439183,14.213931,6.492349,0.7294363,2.2339716,0.11,17.270622,-242.9393,177.25302,38.062909999999995,0.9999994000000001,38.062909999999995,21.954159,9.764803502225657,14.689103
243,,244,0.162,0.016,,89.594826,17.270622,8.917296,,1496.542977809906,6.1559625,4880,12.412132000000001,14.209825,7.257757700000001,0.8148211999999999,2.219061,0.11,17.270622,-231.95827999999997,198.81638,64.58989,0.9999994000000001,64.58989,22.823462,9.794713607162077,14.665447
244,,245,0.157,0.016,,76.43458000000001,17.270622,8.889847,,1509.9275341033936,2.7124476000000004,4900,12.371551,14.205734,5.4090370000000005,0.6071669,1.9461858,0.11,17.270622,-223.23236,148.75589,10.868389,0.9999994000000001,67.453064,23.15721,9.764954245934263,14.641874
245,,246,0.153,0.015,,53.700219999999995,17.270622,8.892021000000002,,1525.1619410514832,13.124291,4920,12.3728485,14.201660999999998,3.4411857000000006,0.38622629999999997,1.7692976000000002,0.11,17.270622,-217.15746000000001,95.01166500000001,3.120347,0.9999994000000001,50.064156,22.96376,9.767667926423695,14.618502
246,,247,0.151,0.015,,112.80843,17.270622,8.932501,,1536.7448933124542,7.0059433,4940,12.348557000000001,14.197604,6.2747126,0.7031443,1.5395715,0.11,17.270622,-213.84637,173.67665,105.41436999999999,0.9999994000000001,105.41436999999999,28.710334999999997,9.81140588939824,14.595482
247,,248,0.146,0.015,,89.56280500000001,17.270622,8.929755,,1551.653847694397,15.2569065,4960,12.358761,14.193563000000001,5.270569,0.59036267,1.6347181999999998,0.11,17.270622,-206.85495,146.40993999999998,37.68043,0.9999994000000001,78.44035,26.400353999999997,9.80761610564938,14.572636
248,,249,0.145,0.015,,168.65918,17.270622,8.957105,,1566.82625746727,12.931804,4980,12.359200999999999,14.189539000000002,9.512661999999999,1.0634738000000001,1.5700598,0.11,17.270622,-204.41121,264.805,154.86856,0.9999994000000001,154.86856,31.512615000000004,9.838417444010263,14.550082999999999
