,Iteration,SqrtESSClassic,MISE,IWMin,Bound,TimestepsSoFar,IWFirstEpisode,IWNorm1,ReturnMin,DenMISELogLast,IWLastEpisode,DenMISELogFirst,target_sum_log_mean,ReturnLastEpisode,LQGsigma,ReturnStepMax,ReturnAbsMax,TimeElapsed,LQGmu1,IWMax,IWNorm2,URet,LQGmu01,DenMISEMeanLog,IWMean,ReturnMax,ReturnMean
832,833,9.030565,18.146986,,18.339273000000002,16660,,885.0006,,11.203427,,15.636973999999999,-895.6223,16.472893,0.11,0.9999998999999999,17.277576,18255.104072093964,-0.932,15.709651999999998,98.00058,18.22270597876977,-0.166,9.299827,1.0624257,17.277576,13.535360999999998
833,834,6.364718,15.493745,,15.766570999999999,16680,,765.37305,,0.015540571999999999,0.0026226771999999995,15.635775,-909.5812,16.83322,0.11,0.9999998999999999,17.277576,18294.0913169384,-0.99,30.756071000000002,120.25246399999999,18.60311934741864,-0.258,9.28876,0.91771346,17.277576,13.539315
834,835,5.6980343,16.960302,,17.265048999999998,16700,,834.2387,,9.119795,26.830526000000003,15.634576999999998,-903.1651,16.990685,0.11,0.9999998999999999,17.277576,18333.627793312076,-0.98,46.155006,146.40816,18.75218554772043,-0.226,9.288447999999999,0.9990882999999999,17.277576,13.543448000000001
835,836,9.237444,18.296592999999998,,18.484573,16720,,895.78345,,10.884381,0.00061267207,15.633379999999999,-893.2727,17.06418,0.11,0.9999998999999999,17.277576,18377.463997125626,-0.939,14.055663000000001,96.97308000000001,18.824339104853948,-0.172,9.290339,1.0715113,17.277576,13.54766
836,837,8.312559,8.340232,,8.549128999999999,16740,,812.04785,,10.858034,,15.632184,-462.19788,17.145838,0.11,0.9999998999999999,17.277576,18414.13983726501,0.412,14.143023000000001,97.68928000000001,18.92210930205501,0.044,9.29229,0.9701886000000001,17.277576,13.551960000000001
837,838,4.1008697,7.8218380000000005,,8.2452755,16760,,731.27704,,-15.941359,,15.630989999999999,-229.12141,8.878667,0.11,0.9999998999999999,17.277576,18453.608897686005,0.135,65.439476,178.32243,9.726012916175145,0.014,9.2621355,0.8726456,17.277576,13.546382000000001
838,839,6.4905477,14.146707000000001,,14.414244,16780,12.920361999999999,746.3380000000001,,6.2594543,,15.629798000000001,-419.29303,8.941874,0.11,0.9999998999999999,17.277576,18496.225816726685,-0.121,25.918331,114.98845,9.821635153162235,-0.012,9.258379,0.88955665,17.277576,13.5408945
839,840,5.658707,15.864923000000001,,16.171787,16800,4.056922e-12,800.2722,,-15.936570999999999,5.671109999999999e-17,15.643888,-575.0231,15.8569,0.11,0.9999998999999999,17.277576,18539.50681066513,-0.206,35.61527,141.42316,17.57904966292785,-0.021,9.228245,0.9527049999999999,17.277576,13.543652
840,841,3.57554,10.944265,,11.429915,16820,1.5893903e-11,739.74133,,12.375095,7.27954e-18,15.642698999999999,-262.0976,16.516466,0.11,0.9999998999999999,17.277576,18573.206318140034,-0.025,89.306564,206.8894,18.268826120199197,-0.002,9.231913,0.8795973,17.277576,13.547185999999998
841,842,5.530498000000001,16.042168,,16.356148,16840,1.2906992,893.6798,,-2.3198967,3.9100586999999995e-07,15.641510999999998,-343.58392000000003,13.06489,0.11,0.9999998999999999,17.277576,18617.785495758057,-0.08,43.169567,161.5912,14.408858819711039,-0.008,9.218019,1.0613774,17.277576,13.546613
842,843,6.770073399999999,14.940468,,15.196959,16860,21.882341,797.6674,,15.783326999999998,0.36124116,15.641855,-402.38617,15.122496,0.11,0.9999998999999999,17.277576,18658.187959909443,-0.113,22.149513,117.82256000000001,16.75486061861432,-0.011,9.225857000000001,0.9462246999999999,17.277576,13.548483
843,844,6.681839,14.314017999999999,,14.573896,16880,15.392363000000001,761.1306,,16.065113,18.571444,15.666295999999999,-412.28702000000004,16.004726,0.11,0.9999998999999999,17.277576,18691.646349906918,-0.119,23.903881,113.91035,17.717333441442694,-0.012,9.233889,0.9018135,17.277576,13.551393
844,845,3.6954231,10.767789,,11.237684,16900,6.082697e-12,731.34357,,13.619523000000001,1.2057089e-10,15.683186,-259.3128,15.619903,0.11,0.9999998999999999,17.277576,18736.108527898792,-0.023,82.397675,197.90523000000002,17.307852431971867,-0.002,9.238949,0.8654953000000001,17.277576,13.553842000000001
845,846,4.3002634,7.890789,,8.294592999999999,16920,,744.6492,,5.6649814,,15.682003,-227.68082,10.645057000000001,0.11,0.9999998999999999,17.277576,18778.14185333252,0.134,61.19644,173.16362,11.764754527013563,0.013,9.234537,0.88019997,17.277576,13.550403
846,847,5.7369294,9.292512,,9.595193,16940,,874.3779,,-0.098015085,0.62746024,15.680821,-213.75136,8.969231,0.11,0.9999998999999999,17.277576,18815.481308221817,0.108,36.455948,152.41218999999998,9.850232475042146,0.011,9.223355,1.0323234000000001,17.277576,13.544993
847,848,4.746462999999999,8.915078999999999,,9.280923,16960,3.736292e-35,822.5781,,7.120143,,15.679642000000001,-212.88582000000002,8.9692955,0.11,0.9999998999999999,17.277576,18853.818295717243,0.033,58.184536,173.30338999999998,9.853535837266351,0.003,9.220892999999998,0.97002137,17.277576,13.539598000000002
848,849,4.536544,12.035959,,12.418732,16980,4.4236974e-09,781.41565,,8.315054,4.8562600000000005e-23,15.678463,-270.95227,9.140417,0.11,0.9999998999999999,17.277576,18894.781295776367,-0.033,60.442482,172.24911,10.03877878988352,-0.003,9.2197695,0.9203954,17.277576,13.534415
849,850,5.3542510000000005,9.855513,,10.179827000000001,17000,6.262935000000001e-21,814.0709,,13.694525,0.7656970000000001,15.677285000000001,-232.62936000000002,11.990133,0.11,0.9999998999999999,17.277576,18931.96660637856,0.002,36.360203000000006,152.04198,13.266164185301296,0.0,9.224917,0.9577305,17.277576,13.532598499999999
850,851,5.489922,8.62373,,8.940029,17020,,815.1108,,11.872956,,15.676110000000001,-212.33697999999998,9.994428,0.11,0.9999998999999999,17.277576,18972.967088222504,0.106,41.087227,148.47401000000002,10.960144240259114,0.011,9.227962,0.95782703,17.277576,13.528442000000002
851,852,4.813120400000001,8.469783,,8.83056,17040,,794.72705,,-1.9418494,4.1602133e-10,15.674935000000001,-204.5203,9.054456,0.11,0.9999998999999999,17.277576,19009.40478181839,0.061,44.97473,165.1168,9.93863482474654,0.006,9.214785000000001,0.93277824,17.277576,13.52319
852,853,3.8778431,9.9250345,,10.372825,17060,8.752928000000001e-14,710.7117,,8.911826,5.778812e-26,15.673762,-251.16698,9.114116000000001,0.11,0.9999998999999999,17.277576,19048.41214609146,-0.017,74.28195,183.275,10.013069438014632,-0.002,9.214331,0.8331907,17.277576,13.518023000000001
853,854,6.419565,15.3610525,,15.631548,17080,6.8246484,855.2671,,13.89826,1.2172153999999999e-26,15.672591,-357.6456,10.907591,0.11,0.9999998999999999,17.277576,19082.52320408821,-0.09,30.793667,133.2282,12.055720131828986,-0.009,9.219595,1.0014836999999999,17.277576,13.514965
854,855,5.4042068,9.860704,,10.182021,17100,4.47344e-22,832.5570700000001,,6.7876606,1.0550378e-09,15.679379999999998,-229.0716,14.832804000000001,0.11,0.9999998999999999,17.277576,19125.989202976227,0.005,39.948593,154.05722,16.474683502235365,0.0,9.216739,0.97375095,17.277576,13.516507
855,856,5.3391957,13.85028,,14.1755085,17120,0.0068510546999999995,810.13257,,13.232185999999999,3.6020864e-15,15.678211,-310.70645,10.246688,0.11,0.9999998999999999,17.277576,19168.538216352463,-0.062,44.109364,151.73308,11.238773997839628,-0.006,9.221382,0.94641656,17.277576,13.512685999999999
856,857,3.9464068,10.389955,,10.829966,17140,4.4168678e-13,740.79675,,15.684626999999999,6.294158e-05,15.677052,-252.36595,14.772869,0.11,0.9999998999999999,17.277576,19201.699701309204,-0.02,77.05237,187.71423000000001,16.370912469208655,-0.002,9.228842,0.86440694,17.277576,13.514157
857,858,5.6738453,16.67655,,16.982597,17160,0.58745885,952.0764,,4.064911,0.00031089198,15.675885000000001,-333.809,13.423648000000002,0.11,0.9999998999999999,17.277576,19239.66986608505,-0.077,41.840252,167.80092,14.871126532727434,-0.008,9.222639,1.1096462,17.277576,13.514052
858,859,5.570571,9.85795,,10.169671000000001,17180,1.5227962e-21,830.0342,,6.1642523,2.3497856e-08,15.6754055,-229.07422000000003,14.317746,0.11,0.9999998999999999,17.277576,19280.83121323585,0.004,36.509945,149.00343,15.890745639553465,0.0,9.219186,0.9662796,17.277576,13.514987
859,860,6.466943,9.7539015,,10.022414999999999,17200,,932.4504400000001,,6.808374000000001,,15.674242000000001,-214.77419,11.485559,0.11,0.9999998999999999,17.277576,19319.515840291973,0.114,27.551006,144.18721000000002,12.687021676172268,0.011,9.216327,1.0842447,17.277576,13.512628
860,861,4.6032314,9.863289,,10.240516,17220,9.699993599999999e-30,912.54175,,1.9464997,3.524296e-32,15.673079500000002,-215.53622000000001,9.017288,0.11,0.9999998999999999,17.277576,19360.332330942158,0.022,54.436665000000005,198.23938,9.901853472639164,0.002,9.207967,1.0598626,17.277576,13.507406
861,862,5.384614,10.159531,,10.482016999999999,17240,5.801827e-19,825.5039,,11.743723,9.234101999999998e-09,15.671919,-234.07932000000002,9.232286,0.11,0.9999998999999999,17.277576,19400.245213270187,-0.003,37.901608,153.3079,10.14337731250123,-0.0,9.210949000000001,0.95766115,17.277576,13.502447
862,863,4.6747184,14.364524,,14.735982,17260,4.2934844e-25,736.3502,,10.511351,,15.670759,-646.7842400000001,11.988612,0.11,0.9999998999999999,17.277576,19442.734449863434,-0.254,58.077456999999995,157.51756,13.249612216291167,-0.026,9.212389,0.8532447,17.277576,13.500692
863,864,5.7582517,14.511407,,14.812967,17280,0.0030472632,765.23755,,-6.6859839999999995,25.845482,15.669601,-484.51022,16.528397000000002,0.11,0.9999998999999999,17.277576,19479.973133325577,-0.16,34.540924,132.89407,18.289784178921547,-0.016,9.1938,0.8856915999999999,17.277576,13.504197
864,865,6.9163213,14.643637,,14.894704,17300,13.729724,817.9247,,6.2813663,9.293764e-07,15.668448000000001,-364.76547,16.681124,0.11,0.9999998999999999,17.277576,19512.337755680084,-0.096,27.734142,118.26008,18.440747287173266,-0.01,9.190288,0.9455777,17.277576,13.507869
865,866,6.064231400000001,9.344738000000001,,9.631083,17320,,898.8936,,6.8844075,,15.683041000000001,-211.34427999999997,15.783344,0.11,0.9999998999999999,17.277576,19547.520779132843,0.108,31.6975,148.22878,17.464036143877518,0.011,9.187553,1.0379834000000001,17.277576,13.510496
866,867,5.5807977,8.606193,,8.917342,17340,,828.1941,,-13.916306,27.836053999999997,15.681887,-209.60468,9.084534,0.11,0.9999998999999999,17.277576,19584.10691165924,0.105,42.8933,148.40067,9.971030463532776,0.011,9.160933,0.95524114,17.277576,13.505392
867,868,6.5505004,9.394377,,9.659464999999999,17360,,906.617,,15.401527,14.142888000000001,15.680734,-214.46142999999998,9.006844500000001,0.11,0.9999998999999999,17.277576,19619.63912320137,0.116,28.411611999999998,138.40424,9.891870815880427,0.012,9.168056,1.0444896000000001,17.277576,13.500209
868,869,5.0203050000000005,9.267708,,9.613596000000001,17380,6.7106254e-34,874.9488,,11.600548,,15.679583,-209.55818,8.969147,0.11,0.9999998999999999,17.277576,19658.10267996788,0.031,55.090008,174.282,9.851395026070572,0.003,9.170893,1.0068456000000001,17.277576,13.494995000000001
869,870,5.1801934,8.294857,,8.630069,17400,,793.65796,,7.133955,0.06467523,15.678432,-201.65222,9.2474785,0.11,0.9999998999999999,17.277576,19705.413870573044,0.056,38.306183000000004,153.2101,10.167123139922252,0.006,9.168536999999999,0.9122505,17.277576,13.490113000000001
870,871,8.367218,8.477674,,8.685205,17420,,858.3100599999999,,16.048187,,15.677283,-454.17487,9.078304,0.11,0.9999998999999999,17.277576,19746.396030187607,0.399,15.068211999999999,102.5801,9.971280985003762,0.042,9.176317999999998,0.9854306,17.277576,13.485047
871,872,8.277019000000001,8.039819,,8.249611999999999,17440,,815.67126,,-0.89406216,0.00031506346000000003,15.676135999999998,-464.7683,8.704325,0.11,0.9999998999999999,17.277576,19783.91706943512,0.415,14.293982999999999,98.54651,9.556404396543686,0.044,9.164745,0.9354028,17.277576,13.479567000000001
872,873,5.772259,9.168292,,9.469121000000001,17460,,890.8043,,15.132697,,15.67499,-217.02700000000002,8.61121,0.11,0.9999998999999999,17.277576,19828.95602154732,0.122,40.732234999999996,154.32506999999998,9.456887468356564,0.012,9.171501,1.0203944,17.277576,13.473989000000001
873,874,4.9941515999999995,9.4993515,,9.847050999999999,17480,7.8059225e-36,903.8251,,12.697017,,15.673845000000002,-207.80011000000002,8.932005,0.11,0.9999998999999999,17.277576,19870.45188903809,0.034,52.60953000000001,180.9767,9.81155807357089,0.003,9.175543,1.0341249,17.277576,13.468793
874,875,5.2114085999999995,8.652758,,8.985961999999999,17500,1.1137094e-23,763.1983,,10.7877,5.9057719999999995e-08,15.672702,-223.07993,9.100286500000001,0.11,0.9999998999999999,17.277576,19908.556022882458,0.009,43.005795,146.4476,9.996873397114022,0.001,9.1774,0.87222666,17.277576,13.463799
875,876,5.438534,8.998966000000001,,9.318254,17520,4.1032256e-23,790.7511599999999,,11.278453,35.832440000000005,15.671559,-223.85406,9.224097,0.11,0.9999998999999999,17.277576,19946.51119995117,0.007,37.805096,145.39786,10.140952291589203,0.001,9.179636,0.902684,17.277576,13.458960000000001
876,877,5.092873,9.560587,,9.9015465,17540,4.2931253e-17,762.45245,,11.133415,3.3561818999999997,15.670419,-237.24074,9.487401,0.11,0.9999998999999999,17.277576,19985.65998029709,-0.008,46.53733,149.70969,10.44729753059982,-0.001,9.18174,0.8693871,17.277576,13.454432500000001
877,878,6.511158999999999,9.043021000000001,,9.309711,17560,,883.0019,,13.514593,,15.669279000000001,-213.75452,11.519972000000001,0.11,0.9999998999999999,17.277576,20022.55678844452,0.118,29.345323999999998,135.61363,12.753447558316553,0.012,9.186511,1.0056969,17.277576,13.452229
878,879,4.894622,14.767704,,15.122473999999999,17580,2.9197896e-35,767.4712,,12.025055,,15.66814,-696.4481,9.000752,0.11,0.9999998999999999,17.277576,20064.177754640583,-0.287,45.141632,156.79887,9.885254545861956,-0.03,9.189733,0.8731184999999999,17.277576,13.447164
879,880,7.5367026,14.797601,,15.028001999999999,17600,,763.68835,,-15.990262,1.4025606e-21,15.667004,-835.27814,16.408916,0.11,0.9999998999999999,17.277576,20106.65508532524,-0.461,20.280827,101.32924,18.16700452794813,-0.05,9.160959,0.86782765,17.277576,13.450529000000001
880,881,6.4784875,9.26212,,9.530155,17620,,906.4556,,6.643269999999999,,15.665868,-209.68295,16.986462,0.11,0.9999998999999999,17.277576,20148.764721870426,0.11,26.382334000000004,139.91779,18.762011253836103,0.011,9.157945,1.0288940999999998,17.277576,13.454543
881,882,5.8878994,15.111023999999999,,15.405944,17640,0.00041451589999999994,812.0039999999999,,-15.992532999999998,,15.664734,-497.3988,9.392980999999999,0.11,0.9999998999999999,17.277576,20187.124244213104,-0.165,33.575706,137.91064,10.283217463207187,-0.017,9.129448,0.9206395,17.277576,13.449939
882,883,5.981802,5.6802660000000005,,5.9705567,17660,,585.04675,,-15.993664,,15.663601000000002,-508.57207999999997,15.548832,0.11,0.9999998999999999,17.277576,20226.00663256645,0.489,32.314693,97.804436,17.256102407031825,0.053,9.100893,0.6625671,17.277576,13.452314999999999
883,884,5.410625,8.424722000000001,,8.745657000000001,17680,,818.8624,,-15.994798000000001,,15.662469,-200.50354,8.669152,0.11,0.9999998999999999,17.277576,20267.262132167816,0.055,36.535618,151.34341,9.5115516723588,0.005,9.072116000000001,0.92631495,17.277576,13.446904
884,885,4.425117500000001,7.1387677,,7.531178,17700,,700.3293,,-15.985833999999999,2.0768422e-07,15.661338,-204.92446999999999,9.038343,0.11,0.9999998999999999,17.277576,20309.68102073669,0.099,70.91481999999999,158.2623,9.930357880381964,0.01,9.043705000000001,0.79133254,17.277576,13.441923000000001
885,886,4.7408957,9.201963000000001,,9.568236,17720,3.7837052999999995e-30,877.558,,12.048083,5.373094999999999e-30,15.660209,-211.9983,9.015231,0.11,0.9999998999999999,17.277576,20349.594357252117,0.023,50.820312,185.10384,9.89970456098312,0.002,9.046842,0.9904718000000001,17.277576,13.436926999999999
886,887,6.8195515,9.021228,,9.275858,17740,,889.4649,,-3.8679589999999995,4.4315187e-31,15.6590805,-211.04369,9.4789505,0.11,0.9999998999999999,17.277576,20385.287389039997,0.114,24.373854,130.42865,10.411707608028578,0.011,9.032249,1.0027789,17.277576,13.432464999999999
887,888,5.1085769999999995,9.401418,,9.741328999999999,17760,9.227879000000002e-37,908.28265,,2.340287,1.4910111000000001e-33,15.657954,-205.0497,8.974675999999999,0.11,0.9999998999999999,17.277576,20427.606719970703,0.036,48.094093,177.79564,9.85660976171654,0.004,9.024704,1.0228409,17.277576,13.427444
888,889,6.0790167,8.825629,,9.111278,17780,,873.13104,,-3.9114387,6.167116499999999e-33,15.656829,-214.28012,9.2465105,0.11,0.9999998999999999,17.277576,20470.04789853096,0.121,35.543858,143.63031,10.150882766411351,0.012,9.010158,0.98214966,17.277576,13.422741
889,890,2.3345659,3.8085245999999997,,4.5523295,17800,,381.4964,,12.366187,2.0248826000000002e-10,15.6557045,-257.33713,8.985319,0.11,0.9999998999999999,17.277576,20510.34700655937,0.179,114.62062,163.41214,9.869089530042581,0.018,9.013893,0.42864764,17.277576,13.417755999999999
890,891,3.1702063,6.6777334,,7.2254777,17820,,658.3981,,7.033500699999999,1.6361143e-24,15.654581,-200.79419,8.881227,0.11,0.9999998999999999,17.277576,20545.094943284992,0.089,94.326256,207.68303,9.755096800778317,0.009,9.011013,0.73894286,17.277576,13.412664000000001
891,892,6.6796,14.754005,,15.01397,17840,7.353513700000001,857.5683,,0.44852406,,15.65346,-356.3403,9.012933,0.11,0.9999998999999999,17.277576,20582.9113676548,-0.09,29.391201000000002,128.38618,9.900331052247502,-0.009,9.001094,0.96139944,17.277576,13.407732000000001
892,893,7.044257000000001,15.152609,,15.399116500000002,17860,23.38605,858.92334,,-13.951313,2.2831281000000001e-07,15.660549,-393.2201,14.466029,0.11,0.9999998999999999,17.277576,20627.176869392395,-0.11,23.38605,121.93242,16.060418949521953,-0.011,8.975337,0.9618403,17.277576,13.408917
893,894,6.1709824,16.097614,,16.379005,17880,8.068889e-09,868.9814,,15.148329,3.0037752e-09,15.685282,-547.641,15.538881,0.11,0.9999998999999999,17.277576,20667.78998589516,-0.191,33.682320000000004,140.81735,17.206456941920475,-0.019,8.98219,0.97201496,17.277576,13.4113
894,895,6.32723,8.969986,,9.244429,17900,,891.4318,,11.863806,,15.684163,-206.29898,16.50985,0.11,0.9999998999999999,17.277576,20708.301696300507,0.107,30.705925,140.88817,18.259008678228426,0.011,8.985365,0.9960131999999999,17.277576,13.414762
895,896,5.253995400000001,9.549489,,9.8799925,17920,1.9447173999999997e-35,929.4168,,-16.008268,4.0863962e-26,15.683046,-204.88745,9.191435,0.11,0.9999998999999999,17.277576,20748.456030607224,0.034,47.93045,176.89716,10.078518582361204,0.003,8.957453,1.0372956,17.277576,13.410048499999998
896,897,5.671231,8.033954,,8.340141000000001,17940,,790.6933,,17.565807,9.053450999999999,15.681931500000001,-198.9522,9.133297,0.11,0.9999998999999999,17.277576,20790.323480844498,0.051,34.274605,139.42181000000002,10.028837320373725,0.005,8.967072,0.8814864,17.277576,13.405281
897,898,5.684032,8.4740095,,8.779508,17960,,830.7357,,15.5200815,1.1851275,15.680817999999999,-200.66986,9.075529,0.11,0.9999998999999999,17.277576,20832.01623344421,0.043,36.495743,146.15254,9.967302482247305,0.004,8.974223,0.92509544,17.277576,13.400457999999999
898,899,5.5303903,9.21575,,9.529736,17980,2.122328e-38,902.7075,,9.745965,24.93835,15.679704000000001,-201.84729,9.109043,0.11,0.9999998999999999,17.277576,20872.25583338737,0.039,39.447536,163.22673,10.007268991534119,0.004,8.974985,1.004124,17.277576,13.395685
899,900,3.1270714,6.2076400000000005,,6.7629399999999995,18000,,617.771,,15.818639000000001,1.1711848999999999e-08,15.678593,-198.00645,9.085426,0.11,0.9999998999999999,17.277576,20912.28062415123,0.084,86.32699000000001,197.55577,9.978684036136563,0.008,8.982576,0.6864121999999999,17.277576,13.390896
900,901,6.9576015,9.005189999999999,,9.254767,18020,,901.67566,,11.050393,8.911856e-06,15.677482000000001,-207.43346,9.053958,0.11,0.9999998999999999,17.277576,20954.883231401443,0.112,22.696907,129.59576,9.944235154648169,0.011,8.984499000000001,1.00075,17.277576,13.386082
901,902,5.9022236,8.714863000000001,,9.009068,18040,,899.2666,,15.631383,,15.676373000000002,-334.7439,9.007386,0.11,0.9999998999999999,17.277576,20992.900553703308,0.262,36.285675,152.36064,9.893816965857264,0.027,8.991858,0.99696964,17.277576,13.3812275
902,903,8.378644,8.042688,,8.249937,18060,,844.8172599999999,,8.020764999999999,2.4907903e-14,15.675264000000002,-459.9737,8.790148,0.11,0.9999998999999999,17.277576,21029.79557204246,0.413,14.431270000000001,100.82983,9.653029380556317,0.044,8.990765,0.93556726,17.277576,13.376144
903,904,5.905384,7.9228225000000005,,8.216869,18080,,828.8530000000001,,11.368388000000001,0.08599867,15.674157999999998,-407.9145,8.559104,0.11,0.9999998999999999,17.277576,21067.62073135376,0.343,38.845848,140.35548,9.39844269852105,0.036,8.993317999999999,0.9168728,17.277576,13.370814999999999
904,905,3.233425,6.1948733,,6.7319083,18100,,628.72107,,15.839331,,15.673051999999998,-237.23342999999997,8.638644000000001,0.11,0.9999998999999999,17.277576,21111.114108800888,0.159,101.40588000000001,194.4443,9.487351079974816,0.016,9.000777000000001,0.69471943,17.277576,13.365585999999999
905,906,8.093172000000001,8.527711,,8.7422695,18120,,896.8684699999999,,4.611282,5.969542999999999e-38,15.6719475,-435.32434000000006,8.8926325,0.11,0.9999998999999999,17.277576,21155.883432865143,0.38,18.378792,110.81792,9.76922542315431,0.04,8.995569,0.98992103,17.277576,13.360648999999999
906,907,3.9535224,7.0368843,,7.476103299999999,18140,,723.7406,,11.286408,4.788403e-14,15.670845000000002,-286.07312,8.633510000000001,0.11,0.9999998999999999,17.277576,21195.88208413124,0.213,68.425865,183.06223,9.48277190558392,0.022,8.998077,0.79794997,17.277576,13.355437
907,908,8.6007,8.229952,,8.4318495,18160,,868.7864,,5.9187255,2.1261511e-17,15.669742999999999,-450.89334,8.806883000000001,0.11,0.9999998999999999,17.277576,21239.25864219665,0.403,14.340145999999999,101.01344,9.67368608826026,0.043,8.994442999999999,0.9568131999999999,17.277576,13.350427999999999
908,909,6.261969000000001,5.845708999999999,,6.1230116,18180,,619.7556,,2.718875,2.3480394,15.668642000000002,-499.12442000000004,8.605889999999999,0.11,0.9999998999999999,17.277576,21281.120037078854,0.483,29.899548,98.97136,9.452532812089853,0.053,8.987486,0.68179935,17.277576,13.345208999999999
909,910,6.7342606,8.381734,,8.639588,18200,,883.4728,,11.576554,3.2695656000000004,15.667542000000001,-412.4616,8.592855,0.11,0.9999998999999999,17.277576,21326.03050327301,0.352,30.996702000000003,131.19077,9.43689769338443,0.037,8.989975,0.9708492,17.277576,13.339985999999998
910,911,6.5217137,8.892126,,9.158384,18220,,899.5883,,17.307049,,15.666444,-204.59712,8.638512,0.11,0.9999998999999999,17.277576,21365.42643070221,0.108,28.06447,137.93741,9.489266551462633,0.011,8.999062,0.9874734000000001,17.277576,13.334825
911,912,5.552007700000001,8.335974,,8.648736999999999,18240,,868.8507,,8.275813000000001,,15.665347,-325.61206,8.984528,0.11,0.9999998999999999,17.277576,21407.21484208107,0.256,42.489605,156.49307,9.870994712690656,0.026,8.998244,0.9526872,17.277576,13.330054
912,913,3.4948654,6.1963763,,6.693237299999999,18260,,626.24146,,8.436696000000001,,15.664251,-198.80066000000002,8.778908,0.11,0.9999998999999999,17.277576,21452.92633676529,0.091,79.415825,179.18901,9.640694642434582,0.009,8.997561,0.6859162,17.277576,13.325070000000002
913,914,3.4363105000000003,6.4047585,,6.910085700000001,18280,,647.62634,,7.8577523000000005,68.4366,15.6631565,-197.83127,9.041812,0.11,0.9999998999999999,17.277576,21496.410133361816,0.087,75.50556,188.4656,9.930601095425523,0.009,8.995951,0.70856273,17.277576,13.320383999999999
914,915,4.034972,7.183897,,7.6142497,18300,,735.31744,,15.858770000000002,1.2749976999999998e-12,15.662063,-225.77178999999998,9.037308,0.11,0.9999998999999999,17.277576,21537.99378705025,0.146,58.836383999999995,182.23605,9.926238520407061,0.015,9.003113,0.80362564,17.277576,13.315701999999998
915,916,4.468911,8.456793,,8.845358000000001,18320,,882.79034,,9.865796000000001,1.6460562999999998e-23,15.660971,-309.43915,8.9594,0.11,0.9999998999999999,17.277576,21578.477192878723,0.24,65.97694399999999,197.54036000000002,9.840099454272412,0.024,9.003819,0.96374494,17.277576,13.310947
916,917,6.1034894,8.2540455,,8.538548,18340,,868.0103,,7.784078599999999,0.49800533,15.65988,-346.64255,8.783966,0.11,0.9999998999999999,17.277576,21617.48991203308,0.279,28.731828999999998,142.21542,9.647487594899808,0.029,9.002428,0.9465761,17.277576,13.30601
917,918,3.8669336000000003,7.092216499999999,,7.541270299999999,18360,,737.61475,,13.173423999999999,0.00031854847,15.65879,-277.32153,8.728114999999999,0.11,0.9999998999999999,17.277576,21659.20840549469,0.207,60.649080000000005,190.74927,9.58887172287974,0.021,9.006901,0.8035019,17.277576,13.3010235
918,919,4.246258999999999,8.490046000000001,,8.898985,18380,,888.0248,,8.117849,4.201481e-06,15.657701500000002,-300.51318,8.896204,0.11,0.9999998999999999,17.277576,21697.945407152176,0.232,70.31452,209.13107,9.769427869614027,0.024,9.005695,0.96629465,17.277576,13.296231
919,920,5.9392548,8.471663000000001,,8.764033,18400,,852.0184300000001,,13.816501,,15.656613,-200.44326999999998,8.8046055,0.11,0.9999998999999999,17.277576,21742.25071048737,0.045,34.093643,143.45543999999998,9.67009351320743,0.004,9.010861,0.926107,17.277576,13.291348000000001
920,921,4.3408914,8.458346,,8.858371,18420,,886.0844,,1.7078214,,15.655527,-296.94638,9.071142,0.11,0.9999998999999999,17.277576,21785.84012317657,0.229,66.53215,204.12498,9.964265405215883,0.023,9.002837,0.9620895,17.277576,13.286767000000001
921,922,6.7122765,14.668689,,14.927388,18440,6.649862,882.2315,,-2.1557252,,15.654442000000001,-365.22652999999997,8.81441,0.11,0.9999998999999999,17.277576,21827.406494379044,-0.089,29.468834,131.43552,9.678006635802618,-0.009,8.990671,0.95686716,17.277576,13.281917000000002
922,923,5.7365017,15.573525,,15.876229,18460,0.344801,960.3503,,-16.03797,4.3894722000000003e-13,15.660544,-337.4203,14.875245999999999,0.11,0.9999998999999999,17.277576,21872.49171280861,-0.075,43.22783,167.41045,16.505789626471408,-0.007,8.963498,1.0404662,17.277576,13.283642
923,924,6.9845809999999995,14.60549,,14.854103,18480,19.376089999999998,852.89465,,17.127966,0.04631345,15.659835000000001,-415.65387000000004,14.883442,0.11,0.9999998999999999,17.277576,21911.990721940998,-0.115,22.693876,122.11107,16.494212086788366,-0.012,8.97236,0.9230461999999999,17.277576,13.285374
924,925,2.9063106,6.6759744,,7.273453999999999,18500,,694.44415,,14.482656500000001,,15.679506,-246.16844,15.016360999999998,0.11,0.9999998999999999,17.277576,21955.1152780056,0.174,100.57937,238.94353999999998,16.665261946968254,0.018,8.978224,0.7507504,17.277576,13.287245
925,926,4.514272,7.755780000000001,,8.140441000000001,18520,,802.3434,,-16.003021,1.3025752,15.678426000000002,-219.89616,9.034047,0.11,0.9999998999999999,17.277576,21998.862303972248,0.14,56.5345,177.73481999999998,9.912039968518258,0.014,8.950947,0.8664615,17.277576,13.282653
926,927,6.3097,5.769825,,6.045030000000001,18540,,623.8113,,13.708038,,15.677346,-494.48175,8.944944,0.11,0.9999998999999999,17.277576,22040.077810764316,0.484,29.813159999999996,98.86544,9.824442701439176,0.053,8.9559145,0.6729356,17.277576,13.277972
