,IWFirstEpisode,ReturnMin,IWNorm2,IWLastEpisode,DenMISEMeanLog,ReturnLastEpisode,IWNorm1,ReturnAbsMax,LQGmu1,DenMISELogLast,TimestepsSoFar,LQGmu01,Iteration,target_sum_log_mean,LQGsigma,IWMean,ReturnStepMax,IWMin,SqrtESSClassic,URet,DenMISELogFirst,IWMax,ReturnMean,MISE,Bound,TimeElapsed,ReturnMax
44,,,18.956604000000002,6.270149,10.5952215,16.652678,44.051548,17.101345000000002,-1.0,13.093288000000001,900,-0.677,45,-733.03143,0.11,0.97892326,0.99998754,,2.32381,18.368787041738692,11.954854,12.835424,13.651662,16.292261,31.010628000000004,83.12720227241515,17.101345000000002
45,,,21.931458,1.48543,10.767102000000001,16.626520000000003,56.898388,17.101345000000002,-1.0,18.58962,920,-0.537,46,-712.66345,0.11,1.2369214,0.99998754,,2.5943732,18.34282149043884,11.932875,12.369809,13.716332000000001,20.551336,33.73475,85.18860960006714,17.101345000000002
46,,,28.907185,10.143775,10.801053,16.712933,73.33577,17.101345000000002,-1.0,12.214998,940,-0.502,47,-696.19604,0.11,1.5603354999999999,0.99998754,,2.5369391,18.432109602070398,11.911368,17.542591,13.780089000000002,25.935204000000002,39.417076,87.31753182411194,17.101345000000002
47,,,34.648746,9.817611,10.868752,16.591086999999998,76.00255,17.101345000000002,-1.0,13.639835,960,-0.455,48,-680.0306,0.11,1.5833864,0.99998754,,2.193515,18.305768072440085,11.890315,28.305138,13.838651,26.301233,41.893875,89.6506724357605,17.101345000000002
48,,,16.495707,0.778933,10.991275,16.735937,44.489594,17.101345000000002,-1.0,16.481266,980,-0.664,49,-671.57214,0.11,0.9079509,0.99998754,,2.6970408,18.460000870053545,11.869696000000001,9.722527000000001,13.897779000000002,15.110407999999998,27.791970000000003,91.84689450263977,17.101345000000002
49,,,14.611997,4.992653,11.079443,16.52741,44.866929999999996,17.101345000000002,-1.0,15.5333,1000,-0.651,50,-657.45123,0.11,0.89733857,0.99998754,,3.0705543,18.234876792274186,11.849492999999999,6.994389999999999,13.950373999999998,14.922773000000001,26.061705,93.86403155326843,17.101345000000002
50,,,1.1535983e-09,,11.202707,16.616889999999998,5.9117102e-09,17.101345000000002,0.25,17.49847,1020,0.026,51,-569.1679,0.11,1.5915881e-11,0.99998754,,5.124583,18.338375196709997,11.829691,8.114475e-10,14.002657999999998,1.3684087e-10,6.674239,96.24119639396669,17.101345000000002
51,,,3.4828052e-09,,10.715117999999999,9.016855,8.510089e-09,17.101345000000002,0.253,-13.161584,1040,0.026,52,-564.6437400000001,0.11,6.365553000000001e-11,0.99998754,,2.443458,9.881106418158724,11.810272,3.308763e-09,13.906776999999998,5.472946e-10,13.997658,98.63309669494629,17.101345000000002
52,,,36.66683,36.66683,10.768228,8.778074,36.66683,17.101345000000002,0.242,14.5203905,1060,0.025,53,-539.015,0.11,0.69182694,0.99998754,,1.0,9.640490257270637,11.7912245,36.66683,13.810008999999999,6.0729084,40.275597,100.44410967826843,17.101345000000002
53,,,1.3284554e-05,1.9559188000000004e-08,10.783509,8.750668,1.3309399e-05,17.101345000000002,0.18,12.0583315,1080,0.018,54,-440.5238,0.11,2.4637035e-07,0.99998754,,1.0018702,9.612472460521444,11.772532,1.3284439999999999e-05,13.716317000000002,2.1626472e-06,34.13885,103.02334523200987,17.101345000000002
54,,,98.79558,98.79558,10.834936,8.907415,98.79558,17.101345000000002,0.175,14.602925,1100,0.018,55,-426.35922,0.11,1.7962831999999997,0.99998754,,1.0,9.782967615608056,11.754183,98.79558,13.628882999999998,16.000239999999998,50.20293,105.6894838809967,17.101345000000002
55,,,56.354330000000004,5.5978655999999996,10.81018,8.853733,61.673477,17.101345000000002,0.17,9.411197999999999,1120,0.017,56,-411.6838,0.11,1.101312,0.99998754,,1.0943875,9.723269899287796,11.736165,56.07561,13.543612,9.804478999999999,41.057293,107.91315340995787,17.101345000000002
56,2.7292325e-23,,38.622704,,10.897674,8.886238,85.227776,17.101345000000002,0.038,15.999474,1140,0.004,57,-296.10416000000004,0.11,1.4952241000000002,0.99998754,,2.2066755000000002,9.760534813012104,11.718465,21.861588,13.461904,13.681175,29.18082,110.1993305683136,17.101345000000002
57,5.3345946e-31,,20.938757,12.889674000000001,10.767623,9.142344999999999,40.1428,17.101345000000002,0.057,3.0396886000000003,1160,0.006,58,-296.05096000000003,0.11,0.6921172,0.99998754,,1.9171528999999998,10.047072754542574,11.701074,14.339951500000002,13.387428,6.32187,24.162224,112.63996648788452,17.101345000000002
58,7.363307999999999e-38,,46.536488,4.731517299999999,10.7001,9.080572,68.66767,17.101345000000002,0.074,7.1402197,1180,0.007,59,-298.40585,0.11,1.1638589,0.99998754,,1.4755663,9.971887005543977,11.683978999999999,39.178345,13.314429999999998,10.537823,33.71719,114.92911148071288,17.101345000000002
59,,,1.7054085999999998e-05,1.1795002e-07,10.732219,9.089307000000002,1.751915e-05,17.101345000000002,0.116,12.681515,1200,0.012,60,-325.86242999999996,0.11,2.9188584e-07,0.99998754,,1.0272700000000001,9.985097812891626,11.6671715,1.7050485e-05,13.244013,2.639516e-06,33.294746,116.78785133361816,17.101345000000002
60,,,109.17178,109.17178,10.769009,9.014191,109.1719,17.101345000000002,0.113,13.968275,1220,0.011,61,-317.63327000000004,0.11,1.7897032,0.99998754,,1.0000011,9.900382488019511,11.650642,109.17178,13.174671,16.132727,50.33538,119.11410450935364,17.101345000000002
61,,,88.30038,52.47319,10.862641,9.009608,123.49221999999999,17.101345000000002,0.109,16.540134,1240,0.011,62,-308.83768,0.11,1.9918099999999999,0.99998754,,1.3985469,9.895310159605444,11.634382,71.01775,13.107492,17.950676,42.406555,121.70998644828795,17.101345000000002
62,,,62.136382999999995,20.381283,10.870372999999999,8.999791,100.96855,17.101345000000002,0.104,10.965144,1260,0.01,63,-299.06732,0.11,1.6026753999999999,0.99998754,,1.6249505,9.886065007421443,11.6183815,50.296207,13.042291,14.439979000000001,35.48843,124.21098017692566,17.101345000000002
63,,,0.7899894000000001,0.785341,10.918613,8.994308,0.9259566999999999,17.101345000000002,0.134,13.690028,1280,0.013,64,-322.96393,0.11,0.014468074,0.99998754,,1.1721128,9.877697324421463,11.602633,0.785341,12.979042,0.1300845,29.31046,126.66996431350708,17.101345000000002
64,,,38.313365999999995,0.35964876,10.855078,8.958583,76.52869,17.101345000000002,0.109,7.766671700000001,1300,0.011,65,-293.6462,0.11,1.1773643,0.99998754,,1.9974409,9.839778755112727,11.587129,20.602837,12.917189,10.602114,27.725368,129.30487442016602,17.101345000000002
65,,,30.383384999999997,11.206996,10.945285,9.005486999999999,60.642047999999996,17.101345000000002,0.101,16.769215,1320,0.01,66,-283.11826,0.11,0.9188189,0.99998754,,1.995895,9.891953308231162,11.571861,22.351288,12.857921000000001,8.276874000000001,25.413391,132.56060528755188,17.101345000000002
66,,,21.642845,8.626316000000001,11.040542,9.009348,47.411792999999996,17.101345000000002,0.099,17.491594,1340,0.01,67,-276.83477999999997,0.11,0.7076387,0.99998754,,2.1906452,9.894608732315989,11.556824,15.185785000000001,12.800479,6.3750553,21.988121,135.02618074417114,17.101345000000002
67,,,26.684140000000003,5.983383,11.072992,9.011335,68.6153,17.101345000000002,0.112,13.579139999999999,1360,0.011,68,-282.72983,0.11,1.0090485999999999,0.99998754,,2.571389,9.897617385730085,11.542008000000001,15.561569,12.744757,9.084757000000002,22.38601,138.02077078819278,17.101345000000002
68,,,22.317385,4.883681299999999,11.074907000000001,9.001329,57.41774399999999,17.101345000000002,0.1,11.258047,1380,0.01,69,-268.7782,0.11,0.8321412,0.99998754,,2.572781,9.885165222689363,11.52741,12.155199,12.690503,7.496417500000001,20.790472,140.80048632621762,17.101345000000002
69,,,57.322844999999994,0.31857964,11.094078999999999,8.990789,58.070198,17.101345000000002,0.136,12.625428999999999,1400,0.014,70,-296.2964,0.11,0.8295743,0.99998754,,1.0130376,9.875824450781824,11.513021,57.32124,12.63765,7.432045,41.194553000000006,143.2176558971405,17.101345000000002
70,0.0001068142,,4.722866000000001,,11.055408,8.952778,5.5890775,17.101345000000002,-0.032,8.732582,1420,-0.003,71,-296.23697000000004,0.11,0.0787194,0.99998754,,1.183408,9.831884541364714,11.498836500000001,4.692503,12.585751,1.0884848999999999,29.990343,145.94087171554563,17.101345000000002
71,0.050911285,,50.611317,0.008411031999999999,10.974975,12.282509,54.979652,17.101345000000002,-0.051,6.180600599999999,1440,-0.005,72,-318.4268,0.11,0.7636063,0.99998754,,1.0863114999999999,13.593714396450574,11.484852,50.52167,12.581539,10.943436,42.428596,148.90905165672302,17.101345000000002
72,9.052164,,24.458714,0.27364537,10.975741000000001,14.690271,81.92848000000001,17.101345000000002,-0.093,11.431397,1460,-0.009,73,-384.60254,0.11,1.122308,0.99998754,,3.3496644,16.275809771705948,11.4717655,9.574276,12.610426,17.416073,27.626853999999998,151.57972145080566,17.101345000000002
73,0.03671933,,31.622307,0.027619075,11.00656,15.591591000000001,43.81797,17.101345000000002,-0.05,13.179592999999999,1480,-0.005,74,-308.1837,0.11,0.5921347,0.99998754,,1.3856665000000001,17.276682723531014,11.575055,29.727362,12.650712,8.536613000000001,33.21982,154.69844746589658,17.101345000000002
74,,,0.3918054,,11.063391000000001,14.569889000000002,0.44422004,17.101345000000002,0.305,15.743789000000001,1500,0.032,75,-499.53665,0.11,0.005922934,0.99998754,,1.1337771,16.159333023244074,11.562128,0.38906056,12.6763,0.051739424000000006,30.218770000000003,157.31979703903195,17.101345000000002
75,,,0.69476414,0.5724642,10.726794,8.668974,1.0193678,17.101345000000002,0.319,-13.530474,1520,0.033,76,-509.3059,0.11,0.013412734499999999,0.99998754,,1.4672142,9.521270875296473,11.548883,0.5724642,12.623573,0.11594937,23.427263,160.3027632236481,17.101345000000002
76,,,29.023429999999998,28.980215,10.713586,8.675735000000001,30.926304,17.101345000000002,0.331,10.689900999999999,1540,0.034,77,-515.5849,0.11,0.4016403,0.99998754,,1.0655633,9.529617712864198,11.535811,28.980215,12.572302,3.4828591,35.581084999999995,163.74378180503842,17.101345000000002
77,,,11.565727,0.00029679158,10.797367999999999,8.65954,13.256698000000002,17.101345000000002,0.897,17.897636,1560,0.145,78,-895.9255,0.11,0.16995767,0.99998754,,1.1462053,9.511154920035192,11.522907,11.418816,12.522139,1.4564396000000002,31.296373,167.34465789794922,17.101345000000002
78,,,51.714529999999996,50.69037,10.73653,8.521383,62.58484,17.101345000000002,1.0,6.8249,1580,0.968,79,-1111.1388,0.11,0.79221314,0.99998754,,1.2101983,9.35751883970791,11.510169,50.69037,12.471497,6.7580543,35.020107,170.47656559944153,17.101345000000002
79,,,41.12234,25.06319,10.769297,8.535048,67.18066400000001,17.101345000000002,1.0,13.713075,1600,0.968,80,-1097.038,0.11,0.8397583000000001,0.99998754,,1.633678,9.376979666660816,11.497589999999999,31.268545,12.422291,7.166819,28.102822999999997,173.34606766700745,17.101345000000002
80,,,37.241222,20.602226,10.812189,8.531391000000001,72.70059,17.101345000000002,1.0,14.505564999999999,1620,0.968,81,-1083.2778,0.11,0.8975382,0.99998754,,1.9521538,9.37264921036266,11.485167500000001,22.762522,12.374255,7.6601696,25.180657999999998,175.94701075553894,17.101345000000002
81,,,32.921127,13.189148000000001,10.825405,8.546969,72.92763000000001,17.101345000000002,1.0,12.083045,1640,0.968,82,-1069.8883,0.11,0.8893613000000001,0.99998754,,2.2152226,9.387188783503117,11.472897999999999,17.988443,12.327580000000001,7.593019,23.032864,179.03652548789978,17.101345000000002
82,,,32.509346,16.551262,10.852302,8.457825,79.139206,17.101345000000002,1.0,13.233916,1660,0.968,83,-1056.8048,0.11,0.9534844000000001,0.99998754,,2.4343524,9.290623985386134,11.460776,16.551262,12.280956,8.1250515,22.175068,181.55415964126587,17.101345000000002
83,,,31.37169,13.839176,10.883047999999999,8.486614999999999,82.90788,17.101345000000002,1.0,13.544573999999999,1680,0.968,84,-1044.0312,0.11,0.9869986,0.99998754,,2.642761,9.320380086601348,11.4488,13.965727,12.235786000000001,8.405717,21.347746,185.8983671665192,17.101345000000002
84,,,28.376177000000002,6.2554445,10.94556,8.56888,79.81533,17.101345000000002,1.0,16.267271,1700,0.968,85,-1031.5356,0.11,0.9390039000000001,0.99998754,,2.8127584,9.410246160349212,11.436964999999999,12.117363000000001,12.192647000000001,8.00152,20.161358,188.34940838813785,17.101345000000002
85,,,27.668114000000003,10.653654,10.965160000000001,8.484772999999999,82.88513,17.101345000000002,1.0,12.737813000000001,1720,0.968,86,-1019.3655,0.11,0.9637806000000001,0.99998754,,2.9956915,9.320303244227828,11.425269,10.73025,12.14953,8.20878,19.626074,192.83556985855103,17.101345000000002
86,,,26.950148,9.613674000000001,10.974424,8.480656,85.36358,17.101345000000002,1.0,11.849783,1740,0.968,87,-1007.4863,0.11,0.98119056,0.99998754,,3.1674623,9.312114551528893,11.413708999999999,9.650877000000001,12.10736,8.353586,19.151722,196.32777333259583,17.101345000000002
87,,,26.234009999999998,8.68292,11.024558,8.499325,87.35985,17.101345000000002,1.0,15.444241,1760,0.968,88,-995.83765,0.11,0.99272555,0.99998754,,3.3300226000000004,9.334559286177189,11.402280000000001,8.787056,12.0663595,8.450863,18.721870000000003,200.0124979019165,17.101345000000002
88,,,25.550169,7.9174175,11.068653999999999,8.508984,89.02851,17.101345000000002,1.0,14.992660500000001,1780,0.968,89,-984.4567,0.11,1.0003203,0.99998754,,3.4844587,9.345694131190614,11.39098,8.080091,12.026389,8.515587,18.33137,204.5778181552887,17.101345000000002
89,,,24.913818,7.290334,11.125375,8.5162525,90.48028599999999,17.101345000000002,1.0,16.206623,1800,0.968,90,-973.31616,0.11,1.0053365,0.99998754,,3.631731,9.353660763833764,11.3798065,7.490808,11.987389,8.558902,17.976639000000002,208.38313961029053,17.101345000000002
90,,,24.086907999999998,5.8391404,11.142783,8.549551,90.85614,17.101345000000002,1.0,12.735046,1820,0.968,91,-962.461,0.11,0.9984190999999999,0.99998754,,3.7720133999999996,9.389982877291354,11.368757,6.992075999999999,11.949608999999999,8.502609,17.570099,211.7599539756775,17.101345000000002
