,IWFirstEpisode,ReturnMean,DenMISEMeanLog,ReturnMin,TimeElapsed,LQGmu1,IWMin,target_sum_log_mean,LQGmu01,TimestepsSoFar,DenMISELogLast,ReturnMax,IWLastEpisode,IWNorm1,ReturnLastEpisode,DenMISELogFirst,Bound,ReturnAbsMax,SqrtESSClassic,Iteration,IWMax,IWMean,ReturnStepMax,URet,IWNorm2,LQGsigma,MISE
203,,10.221378999999999,13.511372,,282.9922528266907,1.0,,-358.36053,0.745,4080,12.66387,16.505016,2.8729842,207.97665,8.482608,16.272984,12.527578,16.505016,8.604654,204,2.8731952,1.0194935,0.99988127,9.315122891446622,24.170251999999998,0.11,8.691278
204,,10.213144999999999,13.515985,,285.2937529087067,1.0,,-356.5369,0.745,4100,14.442135,16.505016,2.8359082000000004,208.99358999999998,8.533425999999999,16.268093,12.501688,16.505016,8.663173,205,2.8471785,1.0194809999999999,0.99988127,9.369830827497273,24.124370000000003,0.11,8.691302
205,,10.204943,13.529608999999999,,287.32506203651434,1.0,,-354.72192,0.745,4120,16.307392,16.505016,2.8160672000000004,210.01474,8.523621,16.263227,12.476365,16.505016,8.72128,206,2.821874,1.0194889999999999,0.99988127,9.362510110315133,24.080723000000003,0.11,8.691366
206,,10.1967325,13.529757,,289.74222588539124,1.0,,-352.93787000000003,0.745,4140,13.54522,16.505016,2.795461,211.0387,8.505351,16.258385,12.451413,16.505016,8.77899,207,2.7972558,1.0195106,0.99988127,9.344669059028117,24.039064,0.11,8.691296000000001
207,,10.188654,13.476403,,292.125324010849,1.0,,-351.22455,0.745,4160,2.4169607,16.505016,2.765521,212.05534,8.516452000000001,16.253567,12.426805,16.505016,8.836314,208,2.773291,1.0194968,0.99988127,9.356574369256416,23.998167000000002,0.11,8.69108
208,,10.180624,13.476509,,295.55167365074163,1.0,,-349.4747,0.745,4180,13.482948,16.505016,2.7478675999999997,213.07663,8.510508,16.24877,12.402782,16.505016,8.893253999999999,209,2.7499595,1.0195054000000001,0.99988127,9.347316356731753,23.959354,0.11,8.690977
209,,10.17247,13.479410999999999,,297.98726677894587,1.0,,-347.73877000000005,0.745,4200,14.070758999999999,16.505016,2.727188,214.09878999999998,8.468397,16.243996,12.378714,16.505016,8.9498205,210,2.7272325,1.019518,0.99988127,9.301641736833266,23.922132,0.11,8.690368
210,,10.164557,13.4918585,,301.55915665626526,1.0,,-346.00973999999997,0.745,4220,16.090687,16.505016,2.704025,215.11885,8.502825,16.239245999999998,12.355461,16.505016,9.0060215,211,2.7050902999999997,1.0195206,0.99988127,9.34062991225438,23.886114000000003,0.11,8.690132
211,,10.15707,13.5118685,,306.04561686515814,1.0,,-344.28995,0.745,4240,17.718195,16.505016,2.3674705,215.8229,8.577021,16.234517999999998,12.321011,16.505016,9.061336,212,2.6835067,1.0180326,0.99988127,9.419445267467252,23.818003,0.11,8.678056
212,,10.149222,13.468535000000001,,309.23285913467413,1.0,,-342.64896,0.745,4260,4.267853700000001,16.505016,2.6621335,216.84762999999998,8.485562,16.229813,12.298627999999999,16.505016,9.11684,213,2.6624637000000004,1.0180639999999999,0.99988127,9.316601906342651,23.785393,0.11,8.677852
213,,10.141539999999999,13.487979999999999,,312.74519944190985,1.0,,-340.96094,0.745,4280,17.615122,16.505016,2.6411395,217.87067000000002,8.505059,16.225128,12.276833,16.505016,9.172,214,2.6419382000000002,1.0180873,0.99988127,9.338755572710918,23.75389,0.11,8.677832
214,,10.133911999999999,13.486901000000001,,316.08248400688166,1.0,,-339.30902000000003,0.745,4300,13.24206,16.505016,2.6209834,218.89257999999998,8.501451,16.220467000000003,12.255341,16.505016,9.226821000000001,215,2.6219158,1.018105,0.99988127,9.33770411486835,23.723509,0.11,8.677724000000001
215,,10.126325999999999,13.485388,,318.7236628532409,1.0,,-337.67282,0.745,4320,13.145728,16.505016,2.6017973,219.91382000000002,8.495353999999999,16.215826,12.234136999999999,16.505016,9.281310000000001,216,2.6023755,1.0181196,0.99988127,9.331492006197896,23.694264999999998,0.11,8.677522999999999
216,,10.118584,13.475596,,321.7780752182007,1.0,,-336.0601,0.745,4340,11.346163,16.505016,2.5833158,220.9347,8.446314,16.211206,12.2127075,16.505016,9.335471,217,2.5833158,1.0181322,0.99988127,9.277998515347614,23.666153,0.11,8.676728
217,,10.111313,13.487275,,324.5821793079376,1.0,,-334.4408,0.745,4360,16.007198000000002,16.505016,2.5557090000000002,221.94565,8.533542,16.20661,12.192293,16.505016,9.389319,218,2.5646892000000006,1.0180993,0.99988127,9.371492041326238,23.638098,0.11,8.676592999999999
218,,10.104065,13.494143,,328.5609874725342,1.0,,-332.84103,0.745,4380,14.9765215,16.505016,2.5402691,222.95868,8.524128999999999,16.202032,12.172199,16.505016,9.44285,219,2.5464954,1.0180761999999999,0.99988127,9.365971044646724,23.611376,0.11,8.676428999999999
219,,10.096877000000001,13.498504,,332.8199462890625,1.0,,-331.25827000000004,0.745,4400,14.439026,16.505016,2.5237453,223.9722,8.522785,16.197475,12.152446000000001,16.505016,9.496071,220,2.5287203999999996,1.0180554,0.99988127,9.362751825683711,23.585775,0.11,8.676267999999999
220,,10.089857,13.505949,,337.98975944519043,1.0,,-329.6868,0.745,4420,15.129122,16.505016,2.4906228,224.96927000000002,8.545503,16.192942000000002,12.132641,16.505016,9.548996,221,2.511347,1.0179605,0.99988127,9.382865408104347,23.55947,0.11,8.67573
221,,10.082907,13.524845999999998,,342.6432046890259,1.0,,-328.11795,0.745,4440,17.68667,16.505016,2.46978,225.96207,8.546739,16.188426999999997,12.113007000000001,16.505016,9.601623,222,2.4943666,1.0178472,0.99988127,9.38733280327122,23.533737,0.11,8.675042999999999
222,,10.07587,13.556798,,347.7005259990692,1.0,,-326.54996,0.745,4460,20.6356,16.505016,2.4764025000000003,226.9778,8.513606,16.183931,12.0942,16.505016,9.653944000000001,223,2.4777632,1.0178376,0.99988127,9.350337815971717,23.511406,0.11,8.674869000000001
223,,10.069028999999999,13.57351,,353.88382601737976,1.0,,-325.01102000000003,0.745,4480,17.285349,16.505016,2.4442253,227.97688,8.54353,16.179459,12.075388,16.505016,9.705986,224,2.4615240000000003,1.017754,0.99988127,9.382766598139915,23.488277,0.11,8.674391
224,,10.062325,13.587539999999999,,359.1658573150635,1.0,,-323.4884,0.745,4500,16.715914,16.505016,2.3747156000000005,228.92195,8.560572,16.175003,12.055002,16.505016,9.75774,225,2.4456384,1.0174309000000001,0.99988127,9.401452937977416,23.46055,0.11,8.672044
225,,10.055715,13.585845,,364.9161202907562,1.0,,-321.99506,0.745,4520,13.19021,16.505016,2.2509937,229.75937000000002,8.56847,16.170568,12.030974,16.505016,9.809052000000001,226,2.430094,1.0166343,0.99988127,9.411493296043089,23.423197000000002,0.11,8.665712
226,,10.049123,13.598409,,371.77799153327936,1.0,,-320.5005,0.745,4540,16.424479,16.505016,2.3403306,230.70352000000003,8.559303,16.166155,12.011151,16.505016,9.860255,227,2.4148786,1.0163151,0.99988127,9.402339492865543,23.397318,0.11,8.663364
227,,10.04236,13.590894,,377.7972960472107,1.0,,-319.03888,0.745,4560,11.871634,16.505016,2.3986602,231.72142000000002,8.5075035,16.161758,11.993841,16.505016,9.911181,228,2.3999875,1.016322,0.99988127,9.344460932114405,23.379797,0.11,8.663257000000002
228,,10.035489,13.593233999999999,,384.1246600151062,1.0,,-317.58026,0.745,4580,14.113736,16.505016,2.3853655,232.73993,8.468584,16.157381,11.976416,16.505016,9.961843,229,2.3854040000000003,1.0163315999999998,0.99988127,9.300234409625947,23.363139999999998,0.11,8.662768
229,,10.028943,13.608254,,390.33517599105835,1.0,,-316.12167,0.745,4600,17.0342,16.505016,2.3643208,233.75095,8.530121000000001,16.153025,11.959615,16.505016,10.012244,230,2.3711197,1.0163084,0.99988127,9.371281291752672,23.346508,0.11,8.662647999999999
230,,10.022391,13.618649,,396.3925714492798,1.0,,-314.68023999999997,0.745,4620,15.996176,16.505016,2.3549955000000002,234.76611,8.515284,16.148685,11.943067999999998,16.505016,10.062386,231,2.3571299999999997,1.0163035,0.99988127,9.354866306718105,23.331059,0.11,8.66253
231,,10.016145,13.615416,,403.3579392433167,1.0,,-313.26523,0.745,4640,12.855167,16.505016,2.1107726,235.55011000000002,8.573242,16.144367000000003,11.918917,16.505016,10.111937,232,2.3434217,1.0153021999999998,0.99988127,9.41611004134896,23.294264000000002,0.11,8.654455
232,,10.009671,13.630378,,409.51802110671997,1.0,,-311.84375,0.745,4660,17.089243,16.505016,2.329211,236.56883,8.507636999999999,16.140066,11.902939,16.505016,10.16158,233,2.3299885,1.0153168,0.99988127,9.342148655942976,23.280714,0.11,8.654425999999999
233,,10.003278,13.63679,,416.0244994163513,1.0,,-310.44287,0.745,4680,15.118398000000001,16.505016,2.3151040000000003,237.58594,8.513907000000001,16.135782,11.887199,16.505016,10.2109785,234,2.3168201,1.0153245000000002,0.99988127,9.351816411322137,23.267696,0.11,8.654401
234,,9.997139,13.64369,,423.7012929916382,1.0,,-309.0536,0.745,4700,15.245585,16.505016,2.2222583,238.5225,8.56048,16.131520000000002,11.869212,16.505016,10.260128,235,2.3039088,1.0149894,0.99988127,9.404315265844822,23.247519,0.11,8.6519
235,,9.990909,13.651944,,429.8647906780243,1.0,,-307.67453,0.745,4720,15.579448999999999,16.505016,2.2864482,239.53651000000002,8.526939,16.127272,11.853946,16.505016,10.309046,236,2.2912505000000003,1.0149852,0.99988127,9.366693798439128,23.235565,0.11,8.6519
236,,9.984869,13.678315,,436.0070128440857,1.0,,-306.289,0.745,4740,19.889711,16.505016,2.234028,240.50995,8.559494,16.123043,11.83774,16.505016,10.357738000000001,237,2.2788336,1.01481,0.99988127,9.40021411790311,23.220316,0.11,8.650747
237,,9.978764,13.705681,,442.2765471935272,1.0,,-304.91388,0.745,4760,20.178923,16.505016,2.2613065,241.52289,8.5318985,16.118834,11.822913,16.505016,10.406187,238,2.2666547,1.0148021,0.99988127,9.372035866827794,23.209547,0.11,8.650758999999999
238,,9.972641000000001,13.723745999999998,,448.9582152366638,1.0,,-303.5593,0.745,4780,18.01144,16.505016,2.25332,242.53933999999998,8.515215,16.114641,11.808259,16.505016,10.454408,239,2.2547064,1.0148089,0.99988127,9.352072167222175,23.199720000000003,0.11,8.650736
239,,9.966527000000001,13.736398000000001,,454.91964435577387,1.0,,-302.2213,0.745,4800,16.747734,16.505016,2.24228,243.55585,8.50532,16.110464,11.793718,16.505016,10.502400999999999,240,2.2429792999999996,1.014816,0.99988127,9.341805461894367,23.19049,0.11,8.650624
240,,9.960362,13.740581,,461.224570274353,1.0,,-300.90283,0.745,4820,14.732269,16.505016,2.2313709999999998,244.57245,8.4808,16.106308,11.779154,16.505016,10.550172,241,2.2314708,1.0148234,0.99988127,9.31419720458493,23.181845000000003,0.11,8.650292
241,,9.954555000000001,13.766891000000001,,467.4660823345184,1.0,,-299.57315,0.745,4840,20.095528,16.505016,2.1919383999999997,245.56036,8.554915,16.102167,11.764455,16.505016,10.597732,242,2.2201717,1.0147122,0.99988127,9.395156484199086,23.17103,0.11,8.649633999999999
242,,9.94851,13.770773000000002,,473.6746559143066,1.0,,-298.27657999999997,0.745,4860,14.698054,16.505016,2.2089002,246.57626000000002,8.485857000000001,16.098043,11.750303,16.505016,10.645067,243,2.2090793,1.0147171,0.99988127,9.322033082175137,23.163429999999998,0.11,8.649334
243,,9.942878,13.77356,,480.3641047477722,1.0,,-296.9922,0.745,4880,14.438448000000001,16.505016,1.9719026999999998,247.36548,8.57426,16.093935000000002,11.729277,16.505016,10.691828999999998,244,2.198187,1.013793,0.99988127,9.419201798529476,23.135937,0.11,8.641869999999999
244,,9.937043,13.799114999999999,,487.147577047348,1.0,,-295.69507000000004,0.745,4900,20.023281,16.505016,2.1864432999999996,248.38242999999997,8.513449000000001,16.089845999999998,11.715807,16.505016,10.738748,245,2.1874902,1.0138059000000001,0.99988127,9.350818857498515,23.129553,0.11,8.641889
245,,9.931221,13.816156,,493.6998677253723,1.0,,-294.41677999999996,0.745,4920,17.979519,16.505016,2.1763828,249.39928999999998,8.504629,16.085772,11.702435000000001,16.505016,10.785459,246,2.1769805,1.0138183,0.99988127,9.34172296211876,23.123661,0.11,8.6418295
246,,9.925708,13.824132999999998,,500.3324799537658,1.0,,-293.15805,0.745,4940,15.775084,16.505016,2.0508416,250.30042000000003,8.569522000000001,16.081715,11.685806,16.505016,10.831904,247,2.1666555,1.013362,0.99988127,9.411603737244578,23.107702,0.11,8.638325
247,,9.919961,13.831979,,506.2575650215149,1.0,,-291.90932999999995,0.745,4960,15.758970999999999,16.505016,2.1560526,251.31792000000002,8.500483000000001,16.077675,11.672777,16.505016,10.878208,248,2.1565112999999996,1.0133787,0.99988127,9.336724143842327,23.102879,0.11,8.638266999999999
248,,9.914492,13.799041,,516.7348423004149,1.0,,-290.7116,0.745,4980,5.619353299999999,16.505016,2.034424,252.22325,8.558241,16.07365,11.65657,16.505016,10.924257,249,2.1465414000000003,1.0129448,0.99988127,9.403827452238772,23.088366,0.11,8.634851
249,,9.908767999999998,13.806698999999998,,528.6195969581604,1.0,,-289.48287999999997,0.745,5000,15.702912,16.505016,2.136652,253.24155,8.483196000000001,16.069643,11.643761999999999,16.505016,10.970165,250,2.1367416,1.0129662,0.99988127,9.314880088023859,23.084570000000003,0.11,8.634688
250,,9.903408,13.814597000000001,,538.3331925868988,1.0,,-288.26382,0.745,5020,15.778371,16.505016,2.0507772,254.1831,8.563663,16.06565,11.62918,16.505016,11.015869,251,2.1271086,1.0126817,0.99988127,9.406704020741856,23.074266,0.11,8.632591
251,,9.8979435,13.834280999999999,,547.6893470287323,1.0,,-287.0425,0.745,5040,18.764318,16.505016,2.1153087999999998,255.19907999999998,8.526437,16.061674,11.616982,16.505016,11.061392,252,2.117638,1.0126947,0.99988127,9.36220255031314,23.071156,0.11,8.632726
252,,9.892736,13.841898,,553.4755079746246,1.0,,-285.84326,0.745,5060,15.750998999999998,16.505016,1.855168,255.9638,8.580549000000001,16.057714,11.596998,16.505016,11.106223,253,2.1083243,1.0117147,0.99988127,9.423290746714539,23.046879999999998,0.11,8.624788
253,,9.887286,13.856829000000001,,561.9582488536835,1.0,,-284.64557,0.745,5080,17.624725,16.505016,2.098503,256.98346000000004,8.508307,16.05377,11.5851,16.505016,11.151377,254,2.0991635,1.0117459,0.99988127,9.344310299721249,23.044998,0.11,8.624925
254,,9.882088000000001,13.863124,,566.6761445999147,1.0,,-283.46594,0.745,5100,15.452707,16.505016,2.0396535,257.9528,8.561556,16.04984,11.572092,16.505016,11.196352000000001,255,2.0901544,1.0115795,0.99988127,9.401614258794774,23.039003,0.11,8.623807000000001
255,,9.876986,13.851069,,575.6519801616669,1.0,,-282.3141,0.745,5120,10.767242,16.505016,1.8889203,258.78033,8.575888,16.045927,11.5546665,16.505016,11.240877000000001,256,2.081291,1.0108607,0.99988127,9.416183187024501,23.021364000000002,0.11,8.61806
256,,9.871719,13.866508499999998,,584.5229778289795,1.0,,-281.1435,0.745,5140,17.810244,16.505016,2.0700830000000003,259.79953,8.52375,16.042028,11.543325,16.505016,11.285489,257,2.0725718,1.0108931,0.99988127,9.36322106385194,23.020672,0.11,8.618327
257,,9.866478,13.884707,,593.7491474151611,1.0,,-279.97902999999997,0.745,5160,18.55356,16.505016,2.062386,260.81903,8.519469,16.038145,11.532100999999999,16.505016,11.329918,258,2.0639915,1.0109264999999998,0.99988127,9.357907922375112,23.020382,0.11,8.618572
258,,9.861219,13.895806,,602.6286072731017,1.0,,-278.8306,0.745,5180,16.749907999999998,16.505016,2.0550196,261.8391,8.5045805,16.034275,11.520906,16.505016,11.37417,259,2.0555470000000002,1.0109618,0.99988127,9.341323762429704,23.020502,0.11,8.618714
259,,9.855889,13.889698999999998,,614.3694381713867,1.0,,-277.7081,0.745,5200,12.299327,16.505016,2.047166,262.85922,8.475222,16.030422,11.509615,16.505016,11.41825,260,2.0472343,1.010997,0.99988127,9.310439025325092,23.020973,0.11,8.618625999999999
260,,9.850817999999999,13.895945999999999,,622.4259850978851,1.0,,-276.58197,0.745,5220,15.510639000000001,16.505016,2.033555,263.87335,8.532169999999999,16.026583,11.498704,16.505016,11.46216,261,2.0390546,1.011009,0.99988127,9.3729278051415,23.02126,0.11,8.618791
261,,9.845794999999999,13.891788,,631.7157907485963,1.0,,-275.47476,0.745,5240,12.797731,16.505016,2.023256,264.88495,8.53465,16.022758,11.487855,16.505016,11.505902,262,2.0309985,1.0110112,0.99988127,9.375665540863542,23.021658,0.11,8.618889999999999
262,,9.840674,13.885038,,640.575569152832,1.0,,-274.37863,0.745,5260,12.1078,16.505016,2.0226889,265.90344,8.499360000000001,16.01895,11.477085,16.505016,11.549471,263,2.023069,1.0110397,0.99988127,9.333961146516645,23.022997,0.11,8.618942
263,,9.835639,13.881448,,647.8200757503511,1.0,,-273.28766,0.745,5280,12.927585,16.505016,2.0142787,266.9209,8.51117,16.015156,11.466493,16.505016,11.592872999999999,264,2.0152586,1.011064,0.99988127,9.347794456433126,23.024569,0.11,8.619050999999999
264,,9.830663000000001,13.880358,,655.2006318569182,1.0,,-272.20255,0.745,5300,13.583657,16.505016,2.0060182,267.93737999999996,8.517194,16.011374,11.456035,16.505016,11.636111999999999,265,2.0075684,1.0110844,0.99988127,9.354814522419042,23.026365,0.11,8.619174000000001
265,,9.825682,13.892601999999998,,662.6050636768341,1.0,,-271.11217999999997,0.745,5320,17.128078,16.505016,1.9994098000000002,268.95447,8.505714999999999,16.007607999999998,11.445625999999999,16.505016,11.679189,266,1.9999914,1.011107,0.99988127,9.344026830503553,23.028522,0.11,8.619228
266,,9.820745,13.917299,,668.9780938625337,1.0,,-270.0175,0.745,5340,20.477346,16.505016,1.9920365000000002,269.9712,8.507433,16.003854999999998,11.435335,16.505016,11.722104,267,1.9925286,1.0111280999999999,0.99988127,9.344505406483789,23.03095,0.11,8.619285000000001
267,,9.815799,13.918979,,677.5599324703218,1.0,,-268.95386,0.745,5360,14.358376999999999,16.505016,1.9849516,270.98782,8.495167,16.000116000000002,11.425066000000001,16.505016,11.764859,268,1.9851769000000001,1.0111485999999998,0.99988127,9.32930420810891,23.033665,0.11,8.61925
268,,9.811036999999999,13.940833999999999,,684.9919941425322,1.0,,-267.87793,0.745,5380,19.788629999999998,16.505016,1.9738595,272.00023999999996,8.5349045,15.996392000000002,11.415066,16.505016,11.807462,269,1.9779335,1.0111533000000001,0.99988127,9.373306118640393,23.0363,0.11,8.619373
269,,9.806253,13.960229,,691.2853088378906,1.0,,-266.81226000000004,0.745,5400,19.167772,16.505016,1.9693843999999998,273.01498,8.519575,15.9926815,11.405136,16.505016,11.849908000000001,270,1.9707953999999999,1.0111666,0.99988127,9.358521835905009,23.03942,0.11,8.619457
270,,9.801563,13.980326999999999,,699.4172201156616,1.0,,-265.75366,0.745,5420,19.397266000000002,16.505016,1.9593993000000003,274.0264,8.53514,15.988985000000001,11.395321000000001,16.505016,11.892199,271,1.9637599,1.0111675,0.99988127,9.37422376551823,23.042534,0.11,8.619549000000001
271,,9.796731,13.965728,,704.6352488994597,1.0,,-264.7374,0.745,5440,10.000334,16.505016,1.9567047,275.04177999999996,8.487169,15.985301999999999,11.38539,16.505016,11.934338,272,1.9568259999999997,1.011183,0.99988127,9.318480127196642,23.046255,0.11,8.619419
272,,9.79216,13.974749,,709.9232647418976,1.0,,-263.7051,0.745,5460,16.419098,16.505016,1.9360065,276.04294,8.548822,15.981632000000001,11.375558,16.505016,11.976332000000001,273,1.9499929,1.0111463,0.99988127,9.387943263721073,23.049039999999998,0.11,8.619286
273,,9.787635,13.981568,,717.447347164154,1.0,,-262.6825,0.745,5480,15.833773,16.505016,1.9236756999999998,277.03833,8.552265,15.977976000000002,11.365672,16.505016,12.018178,274,1.9432558000000002,1.0110888,0.99988127,9.392122521986742,23.051609,0.11,8.618997
274,,9.782845,13.986524,,725.1607949733734,1.0,,-261.66916000000003,0.745,5500,15.334681,16.505016,1.9365827000000002,278.05316,8.470348,15.974332999999998,11.355916,16.505016,12.05987,275,1.9366122,1.0111024,0.99988127,9.30412295861414,23.056067000000002,0.11,8.618736
275,,9.778405000000001,13.995041,,730.1575531959534,1.0,,-260.65958,0.745,5520,16.328058,16.505016,1.8983688000000003,279.036,8.557666000000001,15.970703,11.345880000000001,16.505016,12.101422,276,1.9300631000000001,1.011,0.99988127,9.399161049608374,23.058117000000003,0.11,8.618098
276,,9.773911,13.989251999999999,,736.3828690052032,1.0,,-259.6715,0.745,5540,12.382197999999999,16.505016,1.9184468999999997,280.04535,8.533635,15.967087,11.336598,16.505016,12.142826,277,1.9236041000000001,1.0109940999999998,0.99988127,9.372030069465463,23.062616000000002,0.11,8.618117999999999
277,,9.769343,14.011089000000002,,744.8221991062164,1.0,,-258.66296,0.745,5560,20.050657,16.505016,1.9168923999999998,281.05933,8.503622,15.963482999999998,11.327344,16.505016,12.184087,278,1.9172343,1.0110048,0.99988127,9.340663250484072,23.067738000000002,0.11,8.61807
278,,9.764795,14.002114,,751.2205996513368,1.0,,-257.69232,0.745,5580,11.497781,16.505016,1.9106159,282.07294,8.500725,15.959892000000002,11.318156,16.505016,12.225206,279,1.9109512999999998,1.0110141,0.99988127,9.334107370980528,23.073061,0.11,8.617994
279,,9.760568,13.996175,,757.2285873889923,1.0,,-256.72617,0.745,5600,12.329524000000001,16.505016,1.6515665000000002,282.83347000000003,8.580917999999999,15.956314,11.301979,16.505016,12.265588000000001,280,1.904754,1.0101196,0.99988127,9.424578398122392,23.059105,0.11,8.610707000000001
280,,9.756250999999999,14.008873999999999,,763.2409229278564,1.0,,-255.74783,0.745,5620,17.556139,16.505016,1.8844401000000002,283.83496,8.547733000000001,15.952748999999999,11.292945,16.505016,12.306442,281,1.8986423,1.0100888000000001,0.99988127,9.390078451181617,23.063932,0.11,8.610607
281,,9.752005,14.011621,,770.5696396827698,1.0,,-254.78635,0.745,5640,14.775271,16.505016,1.8623631,284.82025,8.558552,15.949197,11.283576,16.505016,12.347161999999999,282,1.8926096000000001,1.010001,0.99988127,9.398148690486114,23.067669,0.11,8.610085
282,,9.747847,13.993397,,775.3634700775146,1.0,,-253.85292,0.745,5660,8.845658,16.505016,1.6858648999999997,285.63498,8.575474,15.945657,11.26932,16.505016,12.387383999999999,283,1.8866591000000001,1.0093108,0.99988127,9.419080708078647,23.058538000000002,0.11,8.604509
283,,9.743766,13.993151000000001,,781.1816544532776,1.0,,-252.90872000000002,0.745,5680,13.915482999999998,16.505016,1.4741514,286.24536,8.588724000000001,15.942129999999999,11.249367,16.505016,12.426145,284,1.8807883,1.0079062,0.99988127,9.43320785801621,23.035733999999998,0.11,8.592868
284,,9.739616999999999,13.979420000000001,,787.8729131221771,1.0,,-251.98389,0.745,5700,10.0734415,16.505016,1.8189336,287.20935,8.561653,15.938614999999999,11.239692999999999,16.505016,12.466481,285,1.8749930000000001,1.0077521,0.99988127,9.40312796314437,23.038527,0.11,8.59179
285,,9.735394,13.980443,,794.3563404083252,1.0,,-251.05075,0.745,5720,14.266103,16.505016,1.8654881999999997,288.22577,8.531488000000001,15.935112,11.231482000000002,16.505016,12.506687,286,1.8692743000000003,1.0077825,0.99988127,9.370466651101472,23.045732,0.11,8.592091
286,,9.731321000000001,13.983001000000002,,800.6190264225006,1.0,,-250.12271,0.745,5740,14.707869,16.505016,1.7855785,289.16754,8.5666685,15.931622,11.221355,16.505016,12.546737,287,1.8636298999999998,1.0075524,0.99988127,9.411261213012699,23.047232,0.11,8.59039
287,,9.727219,13.98487,,807.0149416923523,1.0,,-249.20172000000002,0.745,5760,14.515746,16.505016,1.8414052,290.17107999999996,8.549704,15.9281435,11.213042,16.505016,12.586689,288,1.8580576000000002,1.0075384,0.99988127,9.390781686449676,23.053805999999998,0.11,8.590427
288,,9.723059,13.994938000000001,,814.2056150436401,1.0,,-248.27887,0.745,5780,16.888338,16.505016,1.850369,291.18896,8.525067,15.924676999999999,11.205072999999999,16.505016,12.626507,289,1.8525584,1.0075743000000001,0.99988127,9.365358915777255,23.06172,0.11,8.59073
289,,9.718919,14.011269,,820.9534423351288,1.0,,-247.35606,0.745,5800,18.724424,16.505016,1.8459167,292.2074,8.522523,15.921223000000001,11.197184,16.505016,12.666196000000001,290,1.8471266,1.0076118,0.99988127,9.358769864022198,23.069862,0.11,8.591031
290,,9.714858999999999,14.017738,,826.3730194568634,1.0,,-246.44937000000002,0.745,5820,15.888042,16.505016,1.8374021,293.22235,8.537339999999999,15.917781,11.189358,16.505016,12.705762,291,1.8417651999999998,1.0076369,0.99988127,9.374235588164778,23.077904,0.11,8.591321
291,,9.710764999999999,14.013233,,834.1379988193512,1.0,,-245.55977000000001,0.745,5840,12.695293,16.505016,1.8352358,294.24017000000003,8.519623,15.914350500000001,11.181578,16.505016,12.745202,292,1.8364718,1.0076718,0.99988127,9.35470463784067,23.086348,0.11,8.591581
292,,9.706745,14.024182000000001,,841.091691493988,1.0,,-244.66089,0.745,5860,17.215885,16.505016,1.8281453999999997,295.25577000000004,8.533111,15.910932,11.173891000000001,16.505016,12.784517999999998,293,1.8312442999999998,1.0076989,0.99988127,9.370831758129123,23.09479,0.11,8.59186
293,,9.702767,14.045542999999999,,847.1897573471069,1.0,,-243.7576,0.745,5880,20.29785,16.505016,1.8226826,296.27078,8.537152,15.907523999999999,11.166282,16.505016,12.823716000000001,294,1.8260806,1.0077238000000002,0.99988127,9.374558352025447,23.103348,0.11,8.592141999999999
294,,9.698586,14.050791,,855.8614635467529,1.0,,-242.87642999999997,0.745,5900,15.586787,16.505016,1.8209643,297.28885,8.469335000000001,15.904129000000001,11.158417,16.505016,12.862786999999999,295,1.8209816000000003,1.0077589,0.99988127,9.302447367024516,23.11232,0.11,8.592096000000002
295,,9.694725,14.053182999999999,,862.737774848938,1.0,,-242.00412000000003,0.745,5920,14.752581,16.505016,1.7922832999999998,298.28302,8.555589999999999,15.900744,11.150457000000001,16.505016,12.901749,296,1.8159455000000002,1.0077129999999999,0.99988127,9.39657045813356,23.119581,0.11,8.591887
296,,9.6908655,14.0564,,868.8809418678284,1.0,,-241.13678,0.745,5940,15.001763,16.505016,1.8000962,299.28983,8.548297999999999,15.897372,11.142891,16.505016,12.940585,297,1.8109698,1.0077099,0.99988127,9.386545226432194,23.127998,0.11,8.591999000000001
297,,9.687077,14.051381,,875.5226640701294,1.0,,-240.28355,0.745,5960,12.555213,16.505016,1.7701308999999998,300.27142000000003,8.561829,15.894010999999999,11.134749000000001,16.505016,12.979306,298,1.8060543999999998,1.0076222,0.99988127,9.400652750052833,23.134628,0.11,8.591467999999999
298,,9.683103,14.055822000000001,,884.8732149600983,1.0,,-239.42656000000002,0.745,5980,15.372825,16.505016,1.8009427,301.2887,8.49897,15.89066,11.127321,16.505016,13.017906,299,1.8011986,1.0076545,0.99988127,9.335918540011999,23.144175,0.11,8.591581
299,,9.679077000000001,14.061765,,893.7101104259491,1.0,,-238.57375,0.745,6000,15.832213000000001,16.505016,1.7963644,302.30588,8.4756155,15.887321,11.119819999999999,16.505016,13.056389999999999,300,1.7964004,1.0076863,0.99988127,9.311008931092342,23.153864000000002,0.11,8.591553
300,,9.675207,14.061342999999999,,903.8993003368378,1.0,,-237.73292999999998,0.745,6020,13.9290695,16.505016,1.7909573,303.32207999999997,8.514041,15.883994,11.112587,16.505016,13.094758,301,1.7916613000000001,1.0077145,0.99988127,9.348946873984454,23.163626,0.11,8.591728
301,,9.671467999999999,14.077607,,916.0016589164734,1.0,,-236.88099999999997,0.745,6040,18.966637,16.505016,1.7790718,304.33087,8.545916,15.880676999999999,11.105393,16.505016,13.133018,302,1.786977,1.0077181,0.99988127,9.385847114303278,23.172957999999998,0.11,8.591878999999999
