,URet,ReturnMax,IWNorm2,DenMISELogFirst,IWFirstEpisode,target_sum_log_mean,TimestepsSoFar,IWMean,TimeElapsed,DenMISEMeanLog,ReturnLastEpisode,LQGsigma,ReturnStepMax,Iteration,IWMin,MISE,LQGmu1,Bound,ReturnAbsMax,ReturnMean,LQGmu01,ReturnMin,IWNorm1,DenMISELogLast,IWLastEpisode,IWMax,SqrtESSClassic
222,18.252658887725985,17.250038,25.619062,13.260404999999999,,-208.66408,4460,1.0907965,1616.7930674552915,13.482347,16.541292000000002,0.11,1.0,223,,18.074215,-1.0,23.524586,17.250038,16.017015,-1.0,,243.24762,13.291254,4.1303363,4.8029766,9.49479
223,18.290903074092387,17.250038,25.375689,13.25593,,-207.5858,4480,1.0867999,1630.7856714725494,13.494092000000002,16.576317,0.11,1.0,224,,18.008154,-1.0,23.40241,17.250038,16.019512,-1.0,,243.44317999999998,16.026958,1.6691456999999998,4.7979817,9.593558999999999
224,18.238101959244325,17.250038,25.15258,13.251475,,-206.5106,4500,1.0832329,1643.484191417694,13.514535999999998,16.529213000000002,0.11,1.0,225,,17.948845000000002,-1.0,23.289438,17.250038,16.021778,-1.0,,243.72738999999999,18.011276000000002,1.7222843999999997,4.783544,9.689956
225,18.330196111435114,17.250038,24.988615,13.247041000000001,,-205.37548999999999,4520,1.0852475000000001,1654.8419816493988,13.540185999999999,16.617453,0.11,1.0,226,,17.982973,-1.0,23.255470000000003,17.250038,16.024414,-1.0,,245.26592999999997,19.232107,2.6777062000000003,4.8087835,9.815107000000001
226,18.391351513556714,17.250038,25.139902,13.242626000000001,,-204.1921,4540,1.0984664,1667.7357590198515,13.553788,16.66687,0.11,1.0,227,,18.20435,-1.0,23.421846,17.250038,16.027245,-0.999,,249.35188,16.546444,4.750285,4.8390865,9.9185705
227,18.306336275141078,17.250038,25.103521,13.238230999999999,,-203.0785,4560,1.1039196000000002,1684.6607728004456,13.559378,16.593025,0.11,1.0,228,,18.295269,-1.0,23.456741,17.250038,16.029726,-0.999,,251.69366000000002,14.733675,3.225947,4.8029304,10.02623
228,18.25927211334231,17.250038,24.897396,13.233854000000001,,-202.0228,4580,1.0998598,1698.954571723938,13.541779,16.55284,0.11,1.0,229,,18.228064,-1.0,23.343615,17.250038,16.032010999999997,-0.999,,251.86789,9.429436,1.285264,4.8069489999999995,10.116234
229,18.237830674512864,17.250038,24.707142,13.229497,,-200.97621,4600,1.0955892,1714.1928024291992,13.542423000000001,16.525043,0.11,1.0,230,,18.157158,-1.0,23.231249,17.250038,16.034155,-0.999,,251.98552,13.593906,1.3105073,4.781665,10.198894000000001
230,18.19727383894861,17.250038,24.561953,13.225159,,-199.97378999999998,4620,1.0933558,1726.2252252101898,13.521244,16.490389999999998,0.11,1.0,231,,18.119606,-1.0,23.152302,17.250038,16.036129000000003,-0.999,,252.56519,8.557832000000001,1.8198254,4.7363887,10.282782000000001
231,18.26418438909303,17.250038,24.37219,13.220839000000002,,-198.97246,4640,1.0865215,1739.177234172821,13.522979000000001,16.552595,0.11,1.0,232,,18.006363,-1.0,23.009928,17.250038,16.038355,-0.999,,252.07297999999997,13.833495000000001,0.77497995,4.678682,10.342647999999999
232,18.265232890113865,17.250038,24.24016,13.216536999999999,,-197.97978,4660,1.0837386999999998,1751.6914043426514,13.531229000000002,16.55424,0.11,1.0,233,,17.960175,-1.0,22.928,17.250038,16.040570000000002,-0.999,,252.51111,15.362089000000001,1.7100308000000002,4.613382,10.417056
233,18.39167925526388,17.250038,24.411615,13.2122555,,-196.9521,4680,1.092271,1765.1129937171936,13.527778,16.675787,0.11,1.0,234,,18.103567,-1.0,23.046238,17.250038,16.043283,-0.999,,255.59142000000003,12.643305,4.228829,4.5396410000000005,10.470074
234,18.282242076902328,17.250038,24.235079000000002,13.207991,,-195.9488,4700,1.0841811000000001,1778.9260749816895,13.53563,16.569853,0.11,1.0,235,,17.969584,-1.0,22.892088,17.250038,16.045525,-0.999,,254.78255,15.284398999999999,0.3566256,4.453195,10.512965
235,18.317834499220517,17.250038,24.245480999999998,13.203744,,-194.96875,4720,1.0872201000000001,1792.577105998993,13.524382999999998,16.601372,0.11,1.0,236,,18.020382,-1.0,22.910425,17.250038,16.047878,-0.999,,256.58392000000003,10.799918,2.9773395000000002,4.3578014000000005,10.582752000000001
236,18.312830683726204,17.250038,24.221903,13.199516000000001,,-194.01836,4740,1.0883678999999997,1802.3402140140533,13.529819,16.597170000000002,0.11,1.0,237,,18.039686,-1.0,22.899231,17.250038,16.050196,-0.999,,257.9432,14.728318,2.6196442,4.271615,10.649172
237,18.24759532922969,17.250038,24.103888,13.195306,,-193.0884,4760,1.0847707,1816.0221660137177,13.517320000000002,16.54338,0.11,1.0,238,,17.979897,-1.0,22.811413,17.250038,16.052269,-0.999,,258.1754,10.469921000000001,1.504632,4.2255709999999995,10.710944999999999
238,18.242407425542236,17.250038,24.152988,13.1911125,,-192.14366,4780,1.0882928,1830.0579805374146,13.522831,16.526777,0.11,1.0,239,,18.03766,-1.0,22.84316,17.250038,16.054254999999998,-0.999,,260.10200000000003,14.752794,3.1622603,4.204075,10.768936
239,18.307997382286853,17.250038,24.054144,13.186937,,-191.22005,4800,1.0853509,1842.6776700019839,13.529916,16.60057,0.11,1.0,240,,17.989092000000003,-1.0,22.767902,17.250038,16.05653,-0.999,,260.48422,15.137857,1.6382326999999999,4.1737776,10.829079
240,18.28743568831445,17.250038,23.974617000000002,13.182779,,-190.30959,4820,1.083274,1862.8509480953214,13.540729500000001,16.574297,0.11,1.0,241,,17.954667999999998,-1.0,22.70701,17.250038,16.05868,-0.999,,261.06903,16.053778,1.8388851000000002,4.1377954,10.889393
241,18.18239745801136,17.250038,23.906323999999998,13.178638000000001,,-189.40773000000002,4840,1.0816121,1875.759188890457,13.556322,16.474905,0.11,1.0,242,,17.926323,-1.0,22.652796,17.250038,16.0604,-0.999,,261.75012000000004,17.233494,1.9269476000000003,4.0988307,10.948991
242,18.335825385030716,17.250038,23.874834,13.174515,,-188.49808000000002,4860,1.0815443999999999,1889.9932074546814,13.5888,16.624664000000003,0.11,1.0,243,,17.92567,-1.0,22.626787,17.250038,16.062721,-0.999,,262.81528,21.369915,2.2975084999999997,4.0587306000000005,11.008046
243,18.213442035688626,17.250038,23.836472,13.170407999999998,,-187.71129,4880,1.0807973,1905.191529035568,13.568379,16.512007,0.11,1.0,244,,17.912682,-1.0,22.590239999999998,17.250038,16.064562,-0.999,,263.71454,8.527118,2.1716576,4.001625499999999,11.063489
244,18.39766653244157,17.250038,23.709660999999997,13.166317999999999,,-186.93741,4900,1.0736017,1920.5422275066376,13.53943,16.67101,0.11,1.0,245,,17.793592,-1.0,22.458332000000002,17.250038,16.067038,-0.999,,263.0324,6.397792,0.55252874,3.9483309,11.093891000000001
245,18.171413387932688,17.250038,23.639423,13.162245,,-186.12814,4920,1.0711684,1929.324947834015,13.544747000000001,16.460417,0.11,1.0,246,,17.752441,-1.0,22.394978,17.250038,16.068638,-0.999,,263.50745,14.776353,1.6850933999999997,3.8975410000000004,11.146949000000001
246,18.315253443192294,17.250038,23.53904,13.158188,,-185.33841,4940,1.0665951,1943.781011581421,13.53606,16.602184,0.11,1.0,247,,17.676739,-1.0,22.300587,17.250038,16.070797,-0.999,,263.44897000000003,11.3306465,1.1318059999999999,3.8490486000000006,11.192002
247,18.27225350958216,17.250038,23.49098,13.154147,,-184.51418999999999,4960,1.0652921999999998,1956.4631190299988,13.556515,16.55981,0.11,1.0,248,,17.65501,-1.0,22.256432,17.250038,16.072770000000002,-0.999,,264.19247,18.544756,1.9082395,3.805171,11.24655
248,18.328551747230712,17.250038,23.446272,13.150124,,-183.70148999999998,4980,1.0640911,1973.6578207015991,13.571788,16.617743,0.11,1.0,249,,17.635416,-1.0,22.214798000000002,17.250038,16.074959,-0.999,,264.95867999999996,17.296667000000003,1.91451,3.7626510000000004,11.300674
249,18.395570589145123,17.250038,23.426167,13.146115,,-182.9207,5000,1.0639596000000002,1988.9078216552732,13.562226,16.680016000000002,0.11,1.0,250,,17.634132,-1.0,22.191848999999998,17.250038,16.077377,-0.999,,265.9899,11.119734,2.1641507,3.7210286,11.354393
250,18.254441096841678,17.250038,23.4606,13.142123000000002,,-182.12482,5020,1.0659764999999999,2005.5582220554352,13.557726999999998,16.542791,0.11,1.0,251,,17.66721,-1.0,22.20484,17.250038,16.079231,-0.999,,267.5601,12.37122,2.685135,3.6854894,11.404656
251,18.280252305458728,17.250038,23.461289999999998,13.138147,,-181.4082,5040,1.0663732,2020.9942049980164,13.536897,16.57137,0.11,1.0,252,,17.673697,-1.0,22.191772,17.250038,16.081184,-0.999,,268.72604,8.244710000000001,2.3113162999999997,3.6329388999999996,11.454018
252,18.18174621905503,17.250038,23.466260000000002,13.134186999999999,,-180.67203,5060,1.0668768999999998,2036.3122119903564,13.538603,16.475845,0.11,1.0,253,,17.681093,-1.0,22.180138,17.250038,16.082745000000003,-0.999,,269.91986,13.904523000000001,2.2952397,3.5814724,11.502464999999999
253,18.165524159811863,17.250038,23.456223,13.130242,,-179.9163,5080,1.0668311000000001,2047.1226468086245,13.547989000000001,16.447815,0.11,1.0,254,,17.679226,-1.0,22.158834,17.250038,16.084183,-0.999,,270.9751,15.8581295,2.1527221,3.5373712,11.552375999999999
254,18.32377026729803,17.250038,23.448563,13.126311999999999,,-179.18024,5100,1.0668737,2060.658677816391,13.5392065,16.621841,0.11,1.0,255,,17.680323,-1.0,22.140728,17.250038,16.086289999999998,-0.999,,272.0528,11.243763000000001,2.1709516,3.4959195,11.60211
255,18.182306529850727,17.250038,23.442427,13.122398,,-178.50421,5120,1.0664049,2074.7009229660034,13.526847,16.464555999999998,0.11,1.0,256,,17.671597,-1.0,22.115368,17.250038,16.087769,-0.999,,272.99966,10.3108015,2.0580458999999998,3.4333541,11.645537
256,18.273759445027206,17.250038,23.407516,13.1185,,-177.79813000000001,5140,1.0644341999999998,2087.347316980362,13.541079000000002,16.568865,0.11,1.0,257,,17.638810999999997,-1.0,22.066882999999997,17.250038,16.08964,-0.999,,273.55957,17.120193,1.6092819999999999,3.4262693,11.686826
257,18.34931181044617,17.250038,23.333868,13.114616,,-177.09163999999998,5160,1.0596601,2102.4935009479527,13.555001999999998,16.625984,0.11,1.0,258,,17.559792,-1.0,21.976633,17.250038,16.091719,-0.999,,273.3923,17.071291,0.8855539000000001,3.4126382000000004,11.716544
258,18.421701829009727,17.250038,23.382738,13.110748000000001,,-176.4361,5180,1.0610393999999999,2117.714896678925,13.536241,16.700508,0.11,1.0,259,,17.583757000000002,-1.0,21.987028,17.250038,16.094070000000002,-0.999,,274.8092,8.637688,2.470576,3.4012987999999997,11.752653
259,18.31960699583386,17.250038,23.461485,13.106894500000001,,-175.75557,5200,1.0632384,2134.2305946350093,13.552975,16.602158,0.11,1.0,260,,17.620384,-1.0,22.01239,17.250038,16.096024,-0.999,,276.442,17.828323,2.6758275,3.3861260000000004,11.7828
260,18.288432459944893,17.250038,23.535767,13.103056,,-175.08646000000002,5220,1.0653203000000002,2147.940455675125,13.552162,16.579756,0.11,1.0,261,,17.654854,-1.0,22.035304999999997,17.250038,16.097878,-0.999,,278.04857999999996,13.279954,2.6553054,3.3640392,11.813874
261,18.400680356833387,17.250038,23.48334,13.099232,,-174.40157,5240,1.0616021,2163.42671084404,13.563898000000002,16.684113,0.11,1.0,262,,17.593641,-1.0,21.962904,17.250038,16.100115,-0.999,,278.13974,16.563442000000002,1.1572136999999998,3.3376436000000003,11.844130499999999
262,18.31469412166008,17.250038,23.537457999999997,13.095422,,-173.7418,5260,1.0626613,2180.233381986618,13.569386499999998,16.606306,0.11,1.0,263,,17.611387,-1.0,21.969719,17.250038,16.10204,-0.999,,279.47992,14.947685,2.4234426,3.3087148999999996,11.873836
263,18.31941978687116,17.250038,23.517097,13.091627,,-173.09068,5280,1.0605977,2197.514804840088,13.559842999999999,16.603975,0.11,1.0,264,,17.577285999999997,-1.0,21.923794,17.250038,16.103941,-0.999,,279.99777,10.989788,1.5792472,3.2767355,11.9061365
264,18.242155213630248,17.250038,23.59056,13.087847,,-172.45491,5300,1.062258,2213.822474002838,13.545244,16.536161,0.11,1.0,265,,17.604342000000003,-1.0,21.941185,17.250038,16.105572,-0.999,,281.49838,9.63251,2.579345,3.2411127,11.932671000000001
265,18.19079009948009,17.250038,23.559245999999998,13.08408,,-171.79414,5320,1.0595706,2231.5870435237885,13.549110999999998,16.479797,0.11,1.0,266,,17.559229000000002,-1.0,21.884977,17.250038,16.10698,-0.999,,281.84576,14.513691,1.413827,3.2248702000000002,11.963275999999999
266,18.180943633917167,17.250038,23.526089000000002,13.080327,,-171.1255,5340,1.0571283999999999,2244.0174202919006,13.555856,16.470062,0.11,1.0,267,,17.518133,-1.0,21.831556,17.250038,16.10834,-0.999,,282.2533,15.292585,1.4670226999999998,3.2049506,11.997459
267,18.1964512184658,17.250038,23.49565,13.07659,,-170.46294,5360,1.055139,2258.2527115345,13.553054999999999,16.48751,0.11,1.0,268,,17.484625,-1.0,21.784485,17.250038,16.109755,-0.999,,282.77722,12.749959,1.5689312,3.1828494,12.035300999999999
268,18.279856613908702,17.250038,23.581976,13.072865,,-169.7852,5380,1.058346,2276.2779519557957,13.546448999999999,16.566226999999998,0.11,1.0,269,,17.537704,-1.0,21.824291,17.250038,16.11145,-0.999,,284.69507000000004,11.722461000000001,2.9198947,3.1577158,12.072571
269,18.100113085885557,17.250038,23.561117000000003,13.069154,,-169.1226,5400,1.0577246,2289.347358942032,13.528619,16.403547,0.11,1.0,270,,17.526228,-1.0,21.795668,17.250038,16.112532,-0.999,,285.58563,8.676403,1.8925916,3.1327896,12.121057
270,18.175489756434366,17.250038,23.555061,13.065457,,-168.44365,5420,1.057765,2307.832107305527,13.530628,16.464527,0.11,1.0,271,,17.526093,-1.0,21.77852,17.250038,16.113832000000002,-0.999,,286.65432999999996,14.017469,2.0575297,3.108262,12.169542999999999
271,18.14913718485094,17.250038,23.543344,13.061774,,-167.75137,5440,1.0581617,2318.2229888439183,13.5303755,16.441868,0.11,1.0,272,,17.531717,-1.0,21.764816,17.250038,16.115036,-0.999,,287.82,13.405792000000002,2.1028504,3.08121,12.225111
272,18.13811996571201,17.250038,23.48549,13.0581045,,-167.04433,5460,1.0561861000000001,2332.7002975940704,13.552848999999998,16.42879,0.11,1.0,273,,17.498268,-1.0,21.713367,17.250038,16.116186,-0.999,,288.3388,19.609426000000003,1.440717,3.0544777,12.277317
273,18.239540300014863,17.250038,23.432716,13.054447999999999,,-166.37068,5480,1.0544559,2344.674487113953,13.546182,16.529308,0.11,1.0,274,,17.46942,-1.0,21.666574,17.250038,16.117693,-0.999,,288.9209,11.671778,1.4893081,3.0277119,12.329808
274,18.385305041488916,17.250038,23.468506,13.050805,,-165.71753,5500,1.0566764,2359.680884599685,13.513214000000001,16.664047,0.11,1.0,275,,17.507133,-1.0,21.686611,17.250038,16.11968,-0.999,,290.586,4.4270879999999995,2.5384576,2.9988487,12.381956
275,18.2876044605525,17.250038,23.525423,13.047175,,-165.01556000000002,5520,1.0596528,2376.1969707012177,13.527626000000001,16.570663,0.11,1.0,276,,17.556517000000003,-1.0,21.719227,17.250038,16.121315,-0.999,,292.46417,17.436273999999997,2.7311234,2.9801292,12.431835000000001
276,18.352340293781904,17.250038,23.504244,13.043559,,-164.31613000000002,5540,1.0597166,2391.8991150856023,13.544974,16.634249,0.11,1.0,277,,17.558073,-1.0,21.70177,17.250038,16.123167000000002,-0.999,,293.5415,18.275285999999998,1.9283484,2.9630406000000002,12.488873
277,18.213577886864325,17.250038,23.538984,13.039955,,-163.65335,5560,1.0614626,2412.3417949676514,13.548923,16.504295000000003,0.11,1.0,278,,17.586454,-1.0,21.714548,17.250038,16.124537,-0.999,,295.0866,14.584442999999998,2.4328928,2.9435675,12.53608
278,18.368940500305374,17.250038,23.566755,13.036365,,-163.02238,5580,1.06236,2424.883903503418,13.553239000000001,16.650429000000003,0.11,1.0,279,,17.601963,-1.0,21.716635,17.250038,16.126423000000003,-0.999,,296.39844,14.693585999999998,2.2595389999999997,2.9223266,12.576972999999999
279,18.311030432043413,17.250038,23.59295,13.032786,,-162.41808,5600,1.0630386,2441.608567237854,13.541723000000001,16.594587,0.11,1.0,280,,17.61338,-1.0,21.715294,17.250038,16.128096,-0.999,,297.65082,10.2688675,2.1990404,2.9007354,12.616091
280,18.123181761456877,17.250038,23.637999,13.029222,,-161.81085,5620,1.0638795,2459.76564860344,13.559806,16.423970999999998,0.11,1.0,281,,17.626078,-1.0,21.71796,17.250038,16.129148,-0.999,,298.95013,18.561092000000002,2.2749509999999997,2.8759723,12.647016
281,18.263195751440165,17.250038,23.616761999999998,13.025669,,-161.19252,5640,1.0619652,2475.887777090073,13.584438,16.551796,0.11,1.0,282,,17.594220999999997,-1.0,21.675273999999998,17.250038,16.130646,-0.999,,299.47418,20.444319,1.4687796,2.8611476000000002,12.680577
282,18.288831923177906,17.250038,23.663837,13.022129,,-160.57437,5660,1.0633854999999999,2495.793494224549,13.597313,16.577702,0.11,1.0,283,,17.617804,-1.0,21.6871,17.250038,16.132225,-0.999,,300.93807999999996,17.167574,2.3909773999999997,2.8457887000000004,12.717214
283,18.23898994766496,17.250038,23.731651,13.018602,,-159.97118,5680,1.0649678999999999,2513.1044239997864,13.621070000000001,16.527584,0.11,1.0,284,,17.643597,-1.0,21.704144,17.250038,16.133617,-0.999,,302.45087,20.282652,2.4839667999999997,2.8341722000000003,12.744619
284,18.3346041529016,17.250038,23.70709,13.015087,,-159.36241,5700,1.0637938999999998,2528.5459809303284,13.620398999999999,16.614145,0.11,1.0,285,,17.624414,-1.0,21.670986,17.250038,16.135303,-0.999,,303.18127000000004,13.366535,1.642873,2.8162417,12.788632000000002
285,18.29926019980812,17.250038,23.764442000000003,13.011584,,-158.74896,5720,1.0654313999999998,2544.8593838214874,13.643559,16.587042,0.11,1.0,286,,17.651674,-1.0,21.68764,17.250038,16.136885,-0.999,,304.71338,20.182232,2.471448,2.800993,12.822239999999999
286,18.281157014797248,17.250038,23.813679,13.008094,,-158.13545,5740,1.067588,2561.340749740601,13.639532999999998,16.564365,0.11,1.0,287,,17.687397,-1.0,21.709492,17.250038,16.138374,-0.999,,306.39774,12.423832,2.5646012000000002,2.781574,12.86646
287,18.174822888719767,17.250038,23.796785,13.004616,,-157.52423000000002,5760,1.0670146999999999,2577.341167926789,13.645301000000002,16.460998999999997,0.11,1.0,288,,17.67725,-1.0,21.684687,17.250038,16.139494,-0.999,,307.30023,15.234879999999999,1.7867743000000003,2.7633486,12.913519
288,18.265419898113233,17.250038,23.758164999999998,13.001149,,-156.914,5780,1.0653045,2593.0987153053284,13.65501,16.558315,0.11,1.0,289,,17.648884,-1.0,21.642374,17.250038,16.140944,-0.999,,307.87302,16.386019,1.4498801000000001,2.7454077999999997,12.958619
289,18.205715315725246,17.250038,23.790478,12.997695,,-156.33559,5800,1.0660975000000001,2610.5538527965546,13.6574335,16.496063,0.11,1.0,290,,17.661445999999998,-1.0,21.643614000000003,17.250038,16.142167999999998,-0.999,,309.16827,14.294279000000001,2.2101877,2.7313058,12.995463
290,18.296747713427415,17.250038,23.859028,12.994253,,-155.76122,5820,1.0676611999999999,2626.890502452851,13.677807999999999,16.5849,0.11,1.0,291,,17.68743,-1.0,21.661518,17.250038,16.143688,-0.999,,310.6894,19.52215,2.4597476,2.7193422000000003,13.02188
291,18.279220039432744,17.250038,23.849729999999997,12.990822999999999,,-155.18843,5840,1.0663627,2641.3039255142207,13.691279999999999,16.567514000000003,0.11,1.0,292,,17.665874,-1.0,21.629631,17.250038,16.145139999999998,-0.999,,311.37793,17.545696,1.6007532,2.7054076,13.055826
292,18.406387930774848,17.250038,23.896544,12.987404,,-154.6657,5860,1.066538,2657.371525526047,13.685545000000001,16.688894,0.11,1.0,293,,17.669532999999998,-1.0,21.626865,17.250038,16.146995999999998,-0.999,,312.49564,11.945721,2.0874252,2.6916804,13.077022999999999
293,18.3085679088979,17.250038,23.91019,12.983996000000001,,-154.11337,5880,1.0658171,2667.5608611106877,13.696704,16.595679999999998,0.11,1.0,294,,17.657705,-1.0,21.606499,17.250038,16.148521,-0.999,,313.35022000000004,16.901505,1.7656715,2.675636,13.1053
294,18.37985558837265,17.250038,23.960993,12.9806,,-153.55536,5900,1.0667806999999998,2687.3415296077733,13.710010999999998,16.667707,0.11,1.0,295,,17.674395,-1.0,21.614601,17.250038,16.150282,-0.999,,314.70032000000003,17.55795,2.2661812,2.6589238999999996,13.13386
295,18.314991718095303,17.250038,23.957626,12.977217,,-153.00148000000002,5920,1.0661982,2700.8450798988347,13.706009,16.602733999999998,0.11,1.0,296,,17.664938,-1.0,21.593426,17.250038,16.15181,-0.999,,315.59467,12.460282000000001,1.7837505,2.6433494,13.173035999999998
296,18.369347591491067,17.250038,23.989227,12.973844,,-152.47118,5940,1.0669196,2719.7584829330444,13.684478,16.656576,0.11,1.0,297,,17.677515,-1.0,21.59529,17.250038,16.153510999999998,-0.999,,316.87512000000004,7.2466803,2.1759654999999998,2.6276357000000004,13.209059
297,18.371063453558733,17.250038,24.019726000000002,12.970483,,-151.93149,5960,1.067757,2734.936407804489,13.671178,16.65275,0.11,1.0,298,,17.691996,-1.0,21.598522,17.250038,16.155185999999997,-0.999,,318.1916,9.656068,2.1973192999999998,2.612576,13.247095000000002
298,18.326694864049887,17.250038,23.995638,12.967133,,-151.37605,5980,1.0663583,2750.5785205364227,13.6750965,16.620743,0.11,1.0,299,,17.669075,-1.0,21.563732,17.250038,16.156744,-0.999,,318.84112999999996,14.776206,1.5204906,2.5981426,13.287462
299,18.180645243874334,17.250038,23.991877,12.963794,,-150.81628,6000,1.066549,2771.505889415741,13.669982000000001,16.477127,0.11,1.0,300,,17.671654,-1.0,21.552027,17.250038,16.15781,-0.999,,319.9647,12.076425,1.9454383000000002,2.5858054,13.336376000000001
300,18.32887200530949,17.250038,24.023123000000002,12.960465,,-150.24278,6020,1.0677273,2790.357575416565,13.691023999999999,16.620678,0.11,1.0,301,,17.691566,-1.0,21.55981,17.250038,16.159348,-0.999,,321.38593,19.937662,2.2568512000000003,2.5726042000000002,13.378191000000001
301,18.257017668973347,17.250038,24.059317,12.9571495,,-149.67783,6040,1.0691453000000002,2809.652116537094,13.704502,16.545765,0.11,1.0,302,,17.714888000000002,-1.0,21.57101,17.250038,16.160629999999998,-0.999,,322.8819,17.696120999999998,2.3234825,2.559856,13.420244
302,18.37260372282144,17.250038,24.02785,12.953842999999999,,-149.12273000000002,6060,1.0677136,2828.1774735450745,13.712926000000001,16.65596,0.11,1.0,303,,17.691591,-1.0,21.535109,17.250038,16.162262,-0.999,,323.51724,16.189365,1.4597336,2.5472753,13.464260999999999
303,18.311444192653735,17.250038,23.966145,12.950548,,-148.55424,6080,1.0646049,2842.726042985916,13.732586999999999,16.597458,0.11,1.0,304,,17.640179999999997,-1.0,21.472374,17.250038,16.163694,-0.999,,323.6399,19.623655,0.9183344000000001,2.5353465,13.504045000000001
304,18.317748466591574,17.250038,23.985392,12.947265,,-148.0136,6100,1.0651867,2857.924516916275,13.738707999999999,16.601482,0.11,1.0,305,,17.650038000000002,-1.0,21.470646,17.250038,16.165129999999998,-0.999,,324.88196,15.53553,2.0606482,2.522665,13.544992
305,18.19297796450168,17.250038,24.034529,12.943991,,-147.48285,6120,1.0665072,2871.436533689499,13.748239000000002,16.488531,0.11,1.0,306,,17.671288,-1.0,21.482487,17.250038,16.166187,-0.999,,326.3512,16.59202,2.3105118,2.5095084,13.578431
306,18.359373034565028,17.250038,24.080107,12.940728,,-146.97752,6140,1.0667403999999998,2884.609893321991,13.764667499999998,16.647076000000002,0.11,1.0,307,,17.675620000000002,-1.0,21.480776000000002,17.250038,16.167753,-0.999,,327.48932,18.726988000000002,2.0486524,2.4933462000000004,13.599995000000002
307,18.33629693647229,17.250038,24.08292,12.937476,,-146.47081,6160,1.0654238,2901.143096685409,13.776712,16.62276,0.11,1.0,308,,17.654032,-1.0,21.451964999999998,17.250038,16.169231,-0.999,,328.15054,17.40919,1.5194845,2.4771254000000003,13.625862
308,18.20586801584837,17.250038,24.160555,12.934235000000001,,-146.05753,6180,1.0661653999999998,2916.9557778835297,13.722135,16.503056,0.11,1.0,309,,17.665789,-1.0,21.460993,17.250038,16.170310999999998,-0.999,,329.44513,-3.1524243,2.2174728,2.4545102,13.635660999999999
309,18.26377271403176,17.250038,24.193189999999998,12.931004,,-145.57054,6200,1.0656577,2938.318928718567,13.729673000000002,16.551486999999998,0.11,1.0,310,,17.657220000000002,-1.0,21.447098,17.250038,16.17154,-0.999,,330.35388,15.994457999999998,1.7709651000000002,2.452138,13.654829999999999
310,18.34852908894656,17.250038,24.187096,12.927783,,-145.0675,6220,1.0636281,2956.991425037384,13.748593,16.633488,0.11,1.0,311,,17.623823,-1.0,21.407768,17.250038,16.173025,-0.999,,330.78833,19.550173,1.304848,2.4771845,13.676232
311,18.308697668557905,17.250038,24.169418,12.924572999999999,,-144.56801000000002,6240,1.0613418,2975.9934232234955,13.760133999999999,16.592941,0.11,1.0,312,,17.58601,-1.0,21.36319,17.250038,16.174372,-0.999,,331.13864,17.286203,1.2112399999999999,2.5058374,13.700728
312,18.240528536970032,17.250038,24.177816,12.921372999999999,,-144.06233,6260,1.0611004,2992.966135263443,13.767191,16.530537,0.11,1.0,313,,17.581770000000002,-1.0,21.349047,17.250038,16.17551,-0.999,,332.12442000000004,15.909804000000001,1.814211,2.5105638999999997,13.736742000000001
313,18.286167560498885,17.250038,24.278404000000002,12.918183,,-143.60428000000002,6280,1.0628903,3010.98082447052,13.756888,16.580868,0.11,1.0,314,,17.611477,-1.0,21.37603,17.250038,16.1768,-0.999,,333.74756,10.47218,2.5462916,2.567883,13.746684
314,18.210934974421143,17.250038,24.294847,12.915004,,-143.12917,6300,1.0619288999999998,3028.435604095459,13.7588415,16.510534,0.11,1.0,315,,17.595213,-1.0,21.353756,17.250038,16.177857999999997,-0.999,,334.5076,14.310647,1.6312826,2.6069984,13.768664000000001
315,18.264318241443515,17.250038,24.32516,12.911833999999999,,-142.63728,6320,1.0619729,3040.6221952438354,13.772356,16.552084,0.11,1.0,316,,17.59582,-1.0,21.346987,17.250038,16.179045000000002,-1.0,,335.58344,17.968951999999998,1.9361136000000003,2.6310534,13.795734
316,18.181586988380822,17.250038,24.318848000000003,12.908674000000001,,-142.14668,6340,1.0607506000000002,3058.213796377182,13.781934,16.47482,0.11,1.0,317,,17.575104,-1.0,21.317776000000002,17.250038,16.179976999999997,-1.0,,336.25793,16.747574,1.5208793,2.6426790000000002,13.82705
317,18.303182750956946,17.250038,24.361698,12.905525,,-141.65782,6360,1.0614263000000002,3077.2384989261627,13.794629999999998,16.586636,0.11,1.0,318,,17.586403,-1.0,21.3215,17.250038,16.181255,-1.0,,337.53357,17.759912,2.13081,2.6593522999999997,13.855092
318,18.217860773637238,17.250038,24.376759,12.902385,,-141.16211,6380,1.061659,3096.3429157733917,13.805591,16.512268,0.11,1.0,319,,17.58991,-1.0,21.314785,17.250038,16.182292999999998,-1.0,,338.66922,17.230738,1.9497287,2.653804,13.893120000000001
319,18.34684662114652,17.250038,24.406145000000002,12.899255,,-140.68233,6400,1.0629008,3118.640528202057,13.793222,16.62955,0.11,1.0,320,,17.610922,-1.0,21.324286999999998,17.250038,16.183691,-1.0,,340.12823,9.787674,2.2344286,2.6299422000000003,13.936172000000001
320,18.194126513074764,17.250038,24.348885,12.896135000000001,,-140.1795,6420,1.0608281000000002,3139.233531236649,13.797915,16.48122,0.11,1.0,321,,17.576296,-1.0,21.276625,17.250038,16.184618,-1.0,,340.52582,15.238249,1.1238285,2.5859237,13.985273000000001
