,LQGmu1,IWNorm1,IWFirstEpisode,LQGmu01,IWMean,target_sum_log_mean,IWMax,ReturnLastEpisode,TimestepsSoFar,LQGsigma,ReturnStepMax,DenMISELogLast,Bound,SqrtESSClassic,Iteration,IWNorm2,IWLastEpisode,ReturnMin,DenMISEMeanLog,URet,TimeElapsed,ReturnMean,DenMISELogFirst,MISE,ReturnMax,IWMin,ReturnAbsMax
248,-1.0,252.82218999999998,,-0.585,1.0153501,-67.07453000000001,4.130994,16.709837,4980,0.11,0.9999998,16.727808,22.886553,8.6207905,249,29.327032,3.3756150999999996,,14.059816,18.43326748386937,813.5388300418854,16.901714000000002,11.584585,16.8929,17.223341,,17.223341
249,-1.0,252.96347000000003,,-0.585,1.0118539,-66.69542,4.093319,16.804348,5000,0.11,0.9999998,10.960374,22.792189999999998,8.675664,250,29.157823999999998,2.5177019,,14.047460999999998,18.53932366363889,819.8926079273224,16.901323,11.580578,16.836448999999998,17.223341,,17.223341
250,-1.0,253.31307999999999,,-0.585,1.0092155,-66.2858,4.071738,16.654078,5020,0.11,0.9999998,12.373516,22.710938,8.73073,251,29.013964,2.6948962000000005,,14.040821,18.378907569250764,826.3273265361786,16.90034,11.576586,16.792759,17.223341,,17.223341
251,-1.0,254.84015,,-0.584,1.0112704,-65.88087,4.056258000000001,16.650505,5040,0.11,0.9999998,7.729851200000001,22.70834,8.785691,252,29.006272999999997,3.806258,,14.015795,18.369613176751095,830.8907976150513,16.899347,11.572609,16.827182999999998,17.223341,,17.223341
252,-1.0,255.1492,,-0.584,1.0084949,-65.49445,4.029173999999999,16.601645,5060,0.11,0.9999998,13.779742,22.625534,8.840204,253,28.862365999999998,2.5776434,,14.014888000000001,18.319178007101453,836.0676665306091,16.898172,11.568649,16.780642999999998,17.223341,,17.223341
253,-1.0,256.38315,,-0.583,1.0093825,-65.08006,4.0101676,16.46208,5080,0.11,0.9999998,15.385446,22.601570000000002,8.895544000000001,254,28.821526000000002,3.477581,,14.0203,18.18023663109164,841.7247993946075,16.896456,11.564703999999999,16.793041,17.223341,,17.223341
254,-1.0,257.61835,,-0.583,1.010268,-64.67241999999999,3.9961262000000004,16.657597,5100,0.11,0.9999998,10.787489,22.5814,8.949836999999999,255,28.784698,3.4379642,,14.007641,18.364316302052558,848.5244114398956,16.89552,11.560775,16.808107,17.223341,,17.223341
255,-1.0,259.08508,,-0.582,1.0120511,-64.25522,3.9875263999999997,16.482975,5120,0.11,0.9999998,9.709083999999999,22.575401,9.002130000000001,256,28.780421999999998,3.6321733,,13.990873,18.196474813241323,853.6853265762329,16.893906,11.556861,16.835646,17.223341,,17.223341
256,-1.0,260.00424,,-0.582,1.0116896999999998,-63.827045,3.9754593000000003,16.597324,5140,0.11,0.9999998,16.473906,22.535263,9.055334,257,28.712826,3.0622215,,14.000566500000001,18.305532356075894,858.7242319583893,16.892754,11.552961999999999,16.829231,17.223341,,17.223341
257,-1.0,260.37207,,-0.581,1.0091940000000001,-63.362743,3.9763617999999994,16.667797,5160,0.11,0.9999998,16.062739999999998,22.463848000000002,9.103661,258,28.60081,2.4798767999999995,,14.008587,18.398012409223547,864.145180940628,16.891882,11.549078999999999,16.788107,17.223341,,17.223341
258,-1.0,261.9009,,-0.58,1.0112004,-62.919315000000005,3.9805126000000004,16.759426,5180,0.11,0.9999998,8.264678,22.468657,9.152614999999999,259,28.614874,3.5500379,,13.986429999999999,18.488823740508334,869.0474851131439,16.891369,11.545211,16.823273,17.223341,,17.223341
259,-1.0,263.16104,,-0.58,1.0121578000000002,-62.443436,3.984341,16.66005,5200,0.11,0.9999998,17.62078,22.454844,9.201708,260,28.599152,3.2613907,,14.000435999999999,18.383318841670615,875.1209843158722,16.89048,11.541357000000001,16.839579,17.223341,,17.223341
260,-1.0,263.99347,,-0.579,1.0114691999999998,-62.003624,4.0006332,16.712093,5220,0.11,0.9999998,13.208231,22.414536,9.250702,261,28.537668,2.832635,,13.99743,18.43555331065634,881.2253713607788,16.889795,11.5375185,16.829012,17.223341,,17.223341
261,-1.0,265.8371,,-0.578,1.0146455,-61.52091,4.0477414,16.775736,5240,0.11,0.9999998,15.382394,22.443438,9.294027,262,28.603003,3.8188655,,14.002745999999998,18.505207521230613,887.1437957286835,16.889362,11.533694,16.883951,17.223341,,17.223341
262,-1.0,267.27905,,-0.577,1.0162702,-61.039530000000006,4.096958600000001,16.76899,5260,0.11,0.9999998,14.603543,22.445719,9.338575,263,28.620967999999998,3.3679585,,14.005070000000002,18.49909619263248,893.2810256481171,16.888903,11.529884,16.912751999999998,17.223341,,17.223341
263,-1.0,268.81305,,-0.576,1.0182313,-60.55664,4.1565185,16.622095,5280,0.11,0.9999998,10.224426,22.453476000000002,9.380527,264,28.6565,3.4301894,,13.990797,18.339311756231087,898.2494928836823,16.887892,11.52609,16.945253,17.223341,,17.223341
264,-1.0,270.51416,,-0.575,1.0208081,-60.038975,4.2368217,16.688532000000002,5300,0.11,0.9999998,9.333081,22.475310999999998,9.417838,265,28.723595,3.5226295,,13.973273,18.410920648630487,904.3657364845276,16.887138,11.522308,16.98891,17.223341,,17.223341
265,-1.0,272.5445,,-0.574,1.0246034,-59.474655000000006,4.334078,16.512705,5320,0.11,0.9999998,13.561973000000002,22.518562,9.449301,266,28.842821,3.738176,,13.971791,18.22796907365561,910.8545475006104,16.88573,11.518542,17.05043,17.223341,,17.223341
266,-1.0,273.72443,,-0.572,1.0251851,-58.908680000000004,4.431449,16.474066,5340,0.11,0.9999998,14.635095000000002,22.508291,9.481099,267,28.870539,2.8332182999999995,,13.974352,18.18538379020428,916.4892590045928,16.884192000000002,11.51479,17.058498,17.223341,,17.223341
267,-1.0,273.87857,,-0.571,1.021935,-58.377644,4.515633599999999,16.585601999999998,5360,0.11,0.9999998,12.558988000000001,22.439943,9.50558,268,28.8124,1.8420533,,13.96915,18.30691389243879,922.8554763793944,16.883076000000003,11.511051,17.004186999999998,17.223341,,17.223341
268,-1.0,274.1949,,-0.57,1.0193118,-57.87216,4.5872912,16.684895,5380,0.11,0.9999998,12.042204,22.38105,9.533172,269,28.762190000000004,2.0750756,,13.962055,18.408654580379764,928.4289829730988,16.882341,11.507327,16.961025,17.223341,,17.223341
269,-1.0,274.48627,,-0.569,1.0166157,-57.400803,4.647725,16.484507,5400,0.11,0.9999998,8.552922,22.318964,9.561630000000001,270,28.707056,2.1042125,,13.942078,18.194313534416754,933.9343690872192,16.880867000000002,11.503616000000001,16.915070999999998,17.223341,,17.223341
270,-1.0,275.34503,,-0.568,1.0160333000000001,-56.9239,4.7005877,16.521782,5420,0.11,0.9999998,13.736532,22.289782000000002,9.594377,271,28.698586,2.705743,,13.941366,18.239840388524925,939.5637683868408,16.879541,11.49992,16.904332999999998,17.223341,,17.223341
271,-1.0,277.228,,-0.567,1.0192206,-56.43496999999999,4.7616377,16.521952,5440,0.11,0.9999998,12.835567,22.32628,9.621327,272,28.813902000000002,3.7342281,,13.9373455,18.241479986633514,946.2893788814544,16.878227,11.496236999999999,16.955917000000003,17.223341,,17.223341
272,-1.0,278.1573,,-0.566,1.0188912,-55.92643,4.821917,16.435143,5460,0.11,0.9999998,18.9601,22.302872,9.650112,273,28.824254999999997,2.7646194,,13.955801000000001,18.145205763682615,951.0727734565736,16.876602,11.492567,16.948528,17.223341,,17.223341
273,-1.0,280.15225,,-0.565,1.0224534,-55.43800699999999,4.887148000000001,16.649956,5480,0.11,0.9999998,10.737267999999998,22.349957999999997,9.67273,274,28.9631,3.8175220000000003,,13.944111,18.376335213585264,956.3772566318512,16.875776000000002,11.488911,17.008135,17.223341,,17.223341
274,-1.0,283.55518,,-0.563,1.0311097,-54.90149,5.1644344,16.770548,5500,0.11,0.9999998,3.7493992,22.502743,9.661771,275,29.348158,5.1644344,,13.907106,18.503871600023192,963.1462318897247,16.875395,11.485268,17.15486,17.223341,,17.223341
275,-1.0,285.07263,,-0.561,1.0328718000000001,-54.325469999999996,5.2660894,16.616444,5520,0.11,0.9999998,17.277437,22.525382999999998,9.673842,276,29.468396999999996,3.1846437,,13.919416,18.33843357548,967.659860610962,16.874454,11.481638,17.184174,17.223341,,17.223341
276,-1.0,287.02948,,-0.56,1.0362076,-53.715824,5.384284,16.690948000000002,5540,0.11,0.9999998,17.672628,22.579935,9.677313999999999,277,29.660035999999998,3.6241114000000003,,13.933071,18.41343035945955,973.7345662117004,16.873795,11.478021,17.24064,17.223341,,17.223341
277,-1.0,286.92096000000004,,-0.558,1.0320898,-53.139281999999994,5.4882727,16.570257,5560,0.11,0.9999998,15.021901999999999,22.515156,9.670361,278,29.670140999999997,1.5229489999999999,,13.937104000000001,18.283590925045573,978.4037568569183,16.872702,11.474418,17.172024,17.223341,,17.223341
278,-1.0,288.48177999999996,,-0.556,1.0339849,-52.563731999999995,5.588992,16.664091,5580,0.11,0.9999998,14.328005,22.54543,9.673687,279,29.821284999999996,3.2625697,,13.938606,18.382155388787066,984.3189451694487,16.871954000000002,11.470827,17.204134,17.223341,,17.223341
279,-1.0,287.6305,,-0.555,1.0272516999999999,-52.02507,5.675003,16.676754000000003,5600,0.11,0.9999998,11.10384,22.445038,9.653328,280,29.795992,0.9001378000000001,,13.92859,18.405196455117487,990.6585547924042,16.871256,11.467249,17.092478,17.223341,,17.223341
280,-1.0,287.50363,,-0.553,1.0231446,-51.47959,5.745364,16.528118,5620,0.11,0.9999998,18.802457999999998,22.377941,9.650269,281,29.792294000000002,1.7109591,,13.946017999999999,18.24293593825398,997.264208316803,16.870033,11.463683999999999,17.023684,17.223341,,17.223341
281,-1.0,289.93523999999996,,-0.552,1.0281391,-50.9117,5.822568,16.601675,5640,0.11,0.9999998,19.382238,22.464245000000002,9.643948,282,30.063957000000002,4.3204184,,13.965364000000001,18.31674780725417,1003.8553450107574,16.869081,11.460132000000002,17.106478,17.223341,,17.223341
282,-1.0,293.21837999999997,,-0.55,1.0361074000000001,-50.300537,5.9253635000000004,16.668789999999998,5660,0.11,0.9999998,16.443752,22.615070000000003,9.612741,283,30.503097999999998,5.125293,,13.974207,18.388282546078244,1010.2888638973236,16.868374,11.456592,17.239910000000002,17.223341,,17.223341
283,-1.0,293.63653999999997,,-0.548,1.0339315,-49.704223999999996,6.009021,16.750992,5680,0.11,0.9999998,20.359585,22.58761,9.599186999999999,284,30.58973,2.2119169999999997,,13.996804000000001,18.481548495616504,1016.1358120441437,16.867962,11.453064,17.20486,17.223341,,17.223341
284,-1.0,293.56653,,-0.546,1.030058,-49.157646,6.075229,16.675041,5700,0.11,0.9999998,13.223309,22.531929,9.584396,285,30.629631,1.8497002,,13.994195000000001,18.396582565267735,1023.013799905777,16.867285,11.44955,17.140873000000003,17.223341,,17.223341
285,-1.0,295.23413,,-0.545,1.0322871,-48.586994,6.13626,16.724864999999998,5720,0.11,0.9999998,19.790976,22.575077,9.57598,286,30.830694,3.6734883999999997,,14.014555,18.454940279295172,1029.1853885650637,16.866789,11.446047,17.179282999999998,17.223341,,17.223341
286,-1.0,298.98175,,-0.543,1.0417483,-48.008995,6.2094584,16.713179,5740,0.11,0.9999998,11.6346445,22.760937,9.528819,287,31.37658,5.765281,,14.006360999999998,18.449386637981416,1035.2037036418917,16.866251000000002,11.442556,17.338435999999998,17.223341,,17.223341
287,-1.0,299.1255,,-0.541,1.0386301,-47.444390000000006,6.265506299999999,16.476154,5760,0.11,0.9999998,15.023031,22.718702,9.510108,288,31.453426,2.1844966,,14.010021,18.18904916368073,1041.946806192398,16.864897,11.439078,17.285534,17.223341,,17.223341
288,-1.0,300.20038,,-0.539,1.0387556999999998,-46.889145,6.3096642,16.594595,5780,0.11,0.9999998,15.595725,22.72685,9.499038,289,31.603240999999997,3.210598,,14.015628,18.30494829165421,1048.6002311706545,16.863962,11.435611999999999,17.28735,17.223341,,17.223341
289,-1.0,298.7874,,-0.538,1.0303015,-46.365837,6.3363595,16.599016,5800,0.11,0.9999998,15.258139000000002,22.606981,9.462989,290,31.574315999999996,0.79581785,,14.020029999999998,18.318979474873792,1054.780739545822,16.863049,11.432157499999999,17.146759,17.223341,,17.223341
290,-1.0,305.86768,,-0.535,1.0510917,-45.683884,9.343083,16.745693,5820,0.11,0.9999998,18.23084,23.07254,9.266367,291,33.00837,9.343083,,14.034592000000002,18.477768882256385,1060.6766836643221,16.862645999999998,11.428714999999999,17.496457999999997,17.223341,,17.223341
291,-1.0,307.4613,,-0.533,1.0529496999999999,-45.036037,9.544236999999999,16.640875,5840,0.11,0.9999998,16.690456,23.129604,9.223756,292,33.333633,3.7654045,,14.043847,18.358760345406967,1066.7741990089417,16.861887,11.425284,17.527760999999998,17.223341,,17.223341
292,-1.0,309.81177,,-0.531,1.0573780000000002,-44.389472999999995,9.738757000000001,16.739786,5860,0.11,0.9999998,11.146904,23.236288000000002,9.172951,293,33.774494,4.678954,,14.034123000000001,18.465677609151488,1073.1936464309692,16.861467,11.421864999999999,17.60342,17.223341,,17.223341
293,-1.0,308.58844,,-0.528,1.0496205,-43.764668,9.867962,16.706045,5880,0.11,0.9999998,17.280453,23.145954,9.111238499999999,294,33.868988,1.1500099,,14.045342999999999,18.429955058921262,1079.496342420578,16.860939000000002,11.418459,17.474934,17.223341,,17.223341
294,-1.0,307.4679,,-0.526,1.0422641,-43.17218,9.939762,16.728863,5900,0.11,0.9999998,17.969517,23.05349,9.064491,295,33.92004,1.4615891,,14.058797,18.445928009113494,1086.4015002250674,16.860495,11.415063,17.353222,17.223341,,17.223341
295,-1.0,307.79382000000004,,-0.524,1.039844,-42.631428,9.961455,16.714304000000002,5920,0.11,0.9999998,11.918515,23.026058,9.045618,296,34.026844,3.0598745,,14.051694,18.43830007712488,1092.4419124126434,16.859999,11.411679,17.313898000000002,17.223341,,17.223341
296,-1.0,306.92557,,-0.523,1.0334193999999999,-42.14417,9.936332,16.715923,5940,0.11,0.9999998,7.323176400000001,22.93165,9.026834,297,34.001465,1.9827778000000003,,14.029156,18.436772117196977,1099.2321317195892,16.859512,11.408306,17.207603,17.223341,,17.223341
297,-1.0,308.8385,,-0.521,1.0363708,-41.664566,9.886989999999999,16.770636,5960,0.11,0.9999998,8.872800999999999,22.987303,9.019992,298,34.239334,4.858911,,14.011949,18.498819958979553,1105.6633541584017,16.859215,11.404945,17.258913,17.223341,,17.223341
298,-1.0,307.64172,,-0.52,1.028902,-41.204025,9.802268,16.664238,5980,0.11,0.9999998,14.5955715,22.867954,9.012464,299,34.135143,1.7997613999999997,,14.014005,18.376490949749847,1111.7869403362274,16.858562,11.401595,17.134779,17.223341,,17.223341
299,-1.0,305.4725,,-0.518,1.0182415999999999,-40.785892,9.688751,16.522444,6000,0.11,0.9999998,12.857028,22.700546,8.996189999999999,300,33.955765,0.8599526,,14.010229,18.229063429380744,1118.8579607009888,16.857443,11.398256,16.957003,17.223341,,17.223341
300,-1.0,304.44998,,-0.517,1.0114617,-40.380146,9.548444,16.788818,6020,0.11,0.9999998,20.041784,22.579071,9.011187,301,33.785779999999995,2.0021842,,14.030314,18.523846132729357,1124.771614074707,16.857214000000003,11.394928,16.845085,17.223341,,17.223341
301,-1.0,303.5858,,-0.516,1.0052509,-40.015384999999995,9.390051,16.624691000000002,6040,0.11,0.9999998,17.768078,22.459162,9.036887,302,33.594066999999995,2.1423794999999997,,14.042713000000001,18.341324035803677,1131.2813439369204,16.856445,11.391611,16.741482,17.223341,,17.223341
302,-1.0,302.84722999999997,,-0.515,0.9994958,-39.685320000000004,9.2204,16.718760999999997,6060,0.11,0.9999998,15.764467000000002,22.342318,9.070967,303,33.386433000000004,2.2230147999999996,,14.048398,18.441536995779156,1137.5258243083956,16.855991,11.388306,16.64612,17.223341,,17.223341
303,-1.0,306.49542,,-0.514,1.0082086,-39.3213,9.070424000000001,16.685523999999997,6080,0.11,0.9999998,17.649572,22.488962,9.069664999999999,304,33.79347,6.6528306,,14.060229000000001,18.408464408429808,1144.1032874584198,16.85543,11.385011,16.791946,17.223341,,17.223341
304,-1.0,308.02847,,-0.514,1.0099294,-38.98375,8.91661,16.601871,6100,0.11,0.9999998,14.750473000000001,22.4948,9.10492,305,33.83099,4.5362824999999996,,14.062503,18.317607320596892,1150.926595211029,16.854599,11.381725999999999,16.819845,17.223341,,17.223341
305,-1.0,305.8405,,-0.513,0.9994788,-38.67113,8.753976,16.626883,6120,0.11,0.9999998,17.668932,22.313682999999997,9.116156,306,33.549285999999995,0.76878697,,14.0743065,18.345541606936678,1157.7370111942294,16.853855,11.378453,16.645720999999998,17.223341,,17.223341
306,-1.0,307.17944,,-0.512,1.0005845,-38.365063,8.591965,16.803234,6140,0.11,0.9999998,17.972294,22.305283,9.162814,307,33.524574,4.2468863,,14.0869875,18.53351914756632,1164.4590787887573,16.853691,11.375191000000001,16.666183,17.223341,,17.223341
307,-1.0,304.8872,,-0.512,0.98989356,-38.08777,8.426537,16.703638,6160,0.11,0.9999998,18.40377,22.118118,9.177694,308,33.220459999999996,0.55277514,,14.100992000000002,18.42447562641825,1170.389528274536,16.853203,11.371939,16.488160999999998,17.223341,,17.223341
308,-1.0,302.6984,,-0.511,0.97960645,-37.897743,8.259739,16.598188,6180,0.11,0.9999998,-1.8289161,21.933889999999998,9.198483,309,32.907425,0.56111634,,14.049391,18.309164966086524,1177.3365008831026,16.852377,11.368697000000001,16.316656,17.223341,,17.223341
309,-1.0,302.03598,,-0.511,0.9743096,-37.672340000000005,8.090531,16.600187,6200,0.11,0.9999998,15.889651999999998,21.811407,9.254196,310,32.637733000000004,1.9669218000000002,,14.05525,18.31583522916614,1184.4935269355776,16.851564,11.365466,16.227991,17.223341,,17.223341
310,-1.0,306.15372,,-0.51,0.9844171,-37.38349,7.9498158,16.688046,6220,0.11,0.9999998,17.89903,21.980304999999998,9.254445,311,33.081802,6.871874000000001,,14.067514000000001,18.40894659350704,1190.4043869972231,16.851038,11.362246,16.39704,17.223341,,17.223341
311,-1.0,308.07965,,-0.51,0.9874348,-37.079678,7.8224163,16.638271,6240,0.11,0.9999998,15.929557,22.009970000000003,9.288292,312,33.168602,4.764263,,14.073421,18.360375164678107,1197.0797111988068,16.850355,11.3590355,16.44705,17.223341,,17.223341
312,-1.0,311.0063,,-0.509,0.9936303,-36.773228,7.700715,16.750687,6260,0.11,0.9999998,14.764982999999999,22.104942,9.3049965,313,33.42358,5.7498684,,14.075578,18.483260683639788,1203.708621263504,16.850037,11.355835,16.55201,17.223341,,17.223341
313,-1.0,314.7043,,-0.508,1.002243,-36.394764,7.608023599999999,16.788822,6280,0.11,0.9999998,9.5095,22.270960000000002,9.272305000000001,314,33.940247,6.755464599999999,,14.061001000000001,18.521199273115467,1210.4217364788055,16.849842000000002,11.352646,16.698448000000003,17.223341,,17.223341
314,-1.0,314.7339,,-0.506,0.9991552,-36.03884,7.5036993,16.733528,6300,0.11,0.9999998,13.712451999999999,22.212502,9.285407000000001,315,33.895540000000004,2.9408457,,14.05989,18.46237446359569,1216.693550348282,16.849472,11.349466,16.647854000000002,17.223341,,17.223341
315,-1.0,315.6233,,-0.505,0.9988079,-35.70344,7.391255,16.660675,6320,0.11,0.9999998,17.291162,22.191760000000002,9.310599,316,33.899353000000005,3.7959358999999995,,14.070098999999999,18.37996794919285,1224.4599628448484,16.848876999999998,11.346296,16.642167999999998,17.223341,,17.223341
316,-1.0,315.86377000000005,,-0.505,0.9964156999999999,-35.39452,7.275540400000001,16.584972,6340,0.11,0.9999998,16.020670000000003,22.132832,9.341542,317,33.81281,3.146059,,14.076235,18.30812149220338,1231.3359212875364,16.848045000000003,11.343136999999999,16.601623999999997,17.223341,,17.223341
317,-1.0,315.59103,,-0.504,0.9924245999999999,-35.11502,7.1558886,16.654111999999998,6360,0.11,0.9999998,17.565361,22.043928,9.379488,318,33.646935,2.5591187,,14.087183,18.375871819101388,1238.16441488266,16.847431,11.339986999999999,16.535097,17.223341,,17.223341
318,-1.0,317.51434,,-0.503,0.9953428,-34.864017,7.0352783,16.69363,6380,0.11,0.9999998,16.3539,22.066675,9.424547,319,33.690144000000004,4.685219,,14.094252,18.416628019724907,1244.4556019306185,16.84695,11.336847,16.58418,17.223341,,17.223341
319,-1.0,321.18164,,-0.503,1.0036926,-34.563602,6.929616,16.624613,6400,0.11,0.9999998,8.716256,22.21336,9.410421000000001,320,34.13042,6.666765,,14.077418,18.33635674092651,1251.3552961349487,16.846256,11.333717,16.722635,17.223341,,17.223341
320,-1.0,323.25464,,-0.502,1.0070238,-34.247085999999996,6.964278,16.52319,6420,0.11,0.9999998,13.73737,22.258648,9.424414,321,34.29971,5.0364676,,14.076360999999999,18.23781819356561,1259.1254937648773,16.84525,11.330597000000001,16.776076999999997,17.223341,,17.223341
321,-1.0,321.06628,,-0.501,0.99710023,-33.95491,6.984524700000001,16.721148,6440,0.11,0.9999998,15.421042000000002,22.095845999999998,9.420446,322,34.081856,0.738529,,14.0805435,18.443765532275137,1263.6623356342316,16.844864,11.327487,16.610966,17.223341,,17.223341
322,-1.0,321.07886,,-0.5,0.9940521999999999,-33.703559999999996,6.981354700000001,16.572561,6460,0.11,0.9999998,8.203733999999999,22.02426,9.455039999999999,323,33.958490000000005,2.8828840000000002,,14.062327,18.27835688542037,1271.2178189754484,16.844023,11.324386,16.559445999999998,17.223341,,17.223341
323,-1.0,318.27117999999996,,-0.499,0.98231846,-33.4808,6.9649625,16.702524,6480,0.11,0.9999998,8.169456,21.835459,9.443556,324,33.702473,0.023377673999999998,,14.044108999999999,18.431270780250987,1278.6338851451876,16.843584,11.321295,16.364,17.223341,,17.223341
324,-1.0,317.47003,,-0.499,0.97683084,-33.24098,6.91967,16.699358,6500,0.11,0.9999998,18.72024,21.721527,9.482963999999999,325,33.477936,1.9135681,,14.058432,18.423413565765518,1286.1691913604734,16.84314,11.318213,16.272806,17.223341,,17.223341
325,-1.0,316.5553,,-0.499,0.9710285,-33.03272,6.8527837,16.592886,6520,0.11,0.9999998,16.22334,21.599186,9.527186,326,33.226524,1.7033169,,14.064989,18.314661697415584,1293.9121015071871,16.842373000000002,11.315141,16.175756,17.223341,,17.223341
326,-1.0,317.03937,,-0.498,0.96953934,-32.83846,6.777961,16.736528,6540,0.11,0.9999998,14.717198000000002,21.540958,9.587452,327,33.068157,3.026866,,14.066885999999998,18.468044658668198,1302.794026851654,16.842049,11.312078,16.151619,17.223341,,17.223341
327,-1.0,314.86496,,-0.498,0.95995414,-32.657425,6.691728599999999,16.577883,6560,0.11,0.9999998,17.69257,21.368961,9.609162,328,32.76716,0.2801189,,14.077835,18.28848360576033,1311.4749231338499,16.841244,11.309025,15.991798999999999,17.223341,,17.223341
328,-1.0,316.90942,,-0.498,0.9632504999999999,-32.47497,6.5933757,16.715822,6580,0.11,0.9999998,20.782671,21.38786,9.675168,329,32.75493,4.386145,,14.098081,18.443759809675832,1318.2344903945925,16.840861999999998,11.305981,16.047382,17.223341,,17.223341
329,-1.0,317.00995,,-0.498,0.9606361999999999,-32.30851,6.5158834,16.606766,6600,0.11,0.9999998,10.680074000000001,21.311018,9.735009,330,32.563908000000005,2.498614,,14.087604,18.324509458544853,1325.5008277893064,16.840153,11.302946,16.003368,17.223341,,17.223341
330,-1.0,318.2343,,-0.498,0.961433,-32.135372,6.4447694,16.749878,6620,0.11,0.9999998,11.589298,21.292248,9.795846000000001,331,32.48666,3.5821044,,14.079927,18.47200048086588,1332.7926483154295,16.839879999999997,11.29992,16.017560999999997,17.223341,,17.223341
331,-1.0,320.17862,,-0.497,0.96439344,-31.973507,6.355044400000001,16.650002,6640,0.11,0.9999998,15.242314000000002,21.30687,9.860329,332,32.471394000000004,4.195067400000001,,14.083302,18.37697276543034,1339.9141237735746,16.839308,11.296904,16.066677,17.223341,,17.223341
332,-1.0,319.30362,,-0.497,0.95886976,-31.830667,6.254466000000001,16.536537,6660,0.11,0.9999998,15.323569,21.185282,9.915161999999999,333,32.20357,1.307687,,14.086908,18.24782664445164,1347.0319373607635,16.838402,11.293896,15.974069,17.223341,,17.223341
333,-1.0,320.35797,,-0.498,0.9591556,-31.702263000000002,6.142473000000001,16.679560000000002,6680,0.11,0.9999998,15.307065,21.149382,9.993269999999999,334,32.057373,3.1179614,,14.090431,18.412703808264304,1353.8162498474119,16.837925,11.290897,15.978898999999998,17.223341,,17.223341
334,-1.0,323.3479,,-0.497,0.9652175999999999,-31.529484000000004,6.0748262,16.611479,6700,0.11,0.9999998,15.422395000000002,21.228012,10.0351095,335,32.22166,5.193949,,14.0942745,18.332996805319027,1361.1124186515808,16.837248000000002,11.287908,16.079086,17.223341,,17.223341
335,-1.0,325.1988,,-0.497,0.96785355,-31.362803999999997,6.010349,16.601997,6720,0.11,0.9999998,13.576876,21.242313,10.091700999999999,336,32.22438,4.0596175,,14.092623000000001,18.32147403659892,1368.5196812152865,16.836548,11.284927,16.122263,17.223341,,17.223341
336,-1.0,325.23328,,-0.497,0.9650839,-31.221021999999998,5.93429,16.66159,6740,0.11,0.9999998,11.188006,21.165676,10.152091,337,32.036087,2.1776803,,14.0839,18.39181745560897,1375.12229013443,16.836029999999997,11.281956,16.076082,17.223341,,17.223341
337,-1.0,326.32162,,-0.497,0.9654485999999999,-31.066603000000004,5.8569202,16.6597,6760,0.11,0.9999998,16.800507,21.138779,10.21818,338,31.935398,3.1764238,,14.091825,18.38706716194809,1381.9782571792605,16.835506,11.278993,16.082104,17.223341,,17.223341
338,-1.0,327.21157999999997,,-0.497,0.9652259,-30.916659999999997,5.7753239999999995,16.700853,6780,0.11,0.9999998,18.27168,21.101933,10.286188000000001,339,31.810771999999996,2.9219197999999995,,14.104042999999999,18.42134783574001,1389.6906220912933,16.835112,11.276038,16.078689999999998,17.223341,,17.223341
339,-1.0,327.4856,,-0.497,0.96319294,-30.769928000000004,5.687337,16.539676999999998,6800,0.11,0.9999998,21.25157,21.03436,10.353881,340,31.629261,2.2359464,,14.124954999999998,18.25426639351593,1396.421292066574,16.834239999999998,11.273093,16.043959,17.223341,,17.223341
340,-1.0,327.6605,,-0.497,0.96088123,-30.645115000000004,5.5851690000000005,16.645001999999998,6820,0.11,0.9999998,20.931992,20.960957,10.42641,341,31.426014000000002,2.0190694,,14.1448,18.36277890614402,1403.6856830120087,16.833687,11.270156,16.00527,17.223341,,17.223341
341,-1.0,329.76965,,-0.498,0.96423876,-30.540052000000003,5.4820805,16.711233,6840,0.11,0.9999998,15.571836,20.982126,10.501128,342,31.403259999999996,3.8812723,,14.14885,18.428103833851665,1410.7110743522644,16.833328,11.267228,16.0617,17.223341,,17.223341
342,-1.0,328.88464,,-0.498,0.95884734,-30.464874,5.372526000000001,16.504832999999998,6860,0.11,0.9999998,11.202326,20.864931,10.558842,343,31.147795000000002,0.8222364,,14.140146,18.214518578193342,1414.6988456249235,16.83237,11.264308,15.971399,17.223341,,17.223341
343,-1.0,331.2294,,-0.498,0.96287614,-30.360765,5.267924,16.739267,6880,0.11,0.9999998,19.270607000000002,20.898384,10.633776,344,31.148804,4.0013776,,14.154933999999999,18.471147708860094,1421.8977415561676,16.8321,11.261396000000001,16.039337,17.223341,,17.223341
344,-1.0,331.37237999999996,,-0.499,0.96049964,-30.287315000000003,5.156828400000001,16.563526,6900,0.11,0.9999998,13.99896,20.823055,10.711195,345,30.937014,1.7402164,,14.154367,18.2765533322908,1429.5854465961456,16.831322,11.258494,15.999128,17.223341,,17.223341
345,-1.0,331.80753,,-0.499,0.9589813,-30.217634000000004,5.039696,16.660797,6920,0.11,0.9999998,16.99211,20.760216,10.794903999999999,346,30.737423,1.9275578000000002,,14.162447,18.38424750302742,1436.942496061325,16.83083,11.2556,15.973695000000001,17.223341,,17.223341
