,LQGmu1,DenMISELogFirst,DenMISELogLast,IWMin,ReturnMin,target_sum_log_mean,ReturnMean,ReturnStepMax,Bound,MISE,ReturnLastEpisode,Iteration,TimeElapsed,URet,DenMISEMeanLog,IWMean,TimestepsSoFar,IWMax,IWFirstEpisode,SqrtESSClassic,LQGsigma,IWLastEpisode,IWNorm2,LQGmu01,IWNorm1,ReturnAbsMax,ReturnMax
449,0.958,12.818835,13.806138,,,-185.12819,10.080805,0.9999966,11.504007000000001,8.552559,8.557463,450,5627.78009200096,9.399202946845314,13.6097,1.0030727,9000,1.4848633999999998,,17.542551,0.11,1.4526358,25.730736,0.19,451.38275,17.258644,17.258644
450,0.958,12.816616,17.388945,,,-184.67828,10.077356,0.9999966,11.499366,8.552708,8.524811999999999,451,5654.371574640273,9.362532255277983,13.618085999999998,1.0030906,9020,1.4832683999999998,,17.571070000000002,0.11,1.4777322,25.746517,0.19,452.39385999999996,17.258644,17.258644
451,0.958,12.814401,14.88015,,,-184.23592,10.073903,0.9999966,11.494743,8.552852,8.516676,452,5688.176616191864,9.353304456473447,13.620884,1.003111,9040,1.4816835,,17.599536999999998,0.11,1.4775969999999998,25.762392000000002,0.19,453.4062,17.258644,17.258644
452,0.958,12.812191,16.311615,,,-183.79236,10.070526,0.9999966,11.490037,8.55289,8.543896,453,5712.075647354126,9.383947627363572,13.626829,1.0031086999999999,9060,1.4801102,,17.627966,0.11,1.4658129999999998,25.77769,0.19,454.40826,17.258644,17.258644
453,0.958,12.809986,13.747746,,,-183.35638,10.067049,0.9999966,11.485428,8.553001,8.492426,454,5740.179073810577,9.327682578982943,13.627101999999999,1.0031345,9080,1.4785471000000001,,17.656343,0.11,1.4770348,25.793737,0.19,455.42307,17.258644,17.258644
454,0.958,12.807785,14.066660999999998,,,-182.92166,10.063664,0.9999966,11.480830000000001,8.553102,8.526717,455,5769.486639499664,9.368629972696038,13.628074,1.0031459,9100,1.4769926000000002,,17.684675,0.11,1.4691816999999998,25.809431,0.19,456.4314,17.258644,17.258644
455,0.958,12.805589999999999,16.428417,,,-182.48363999999998,10.060214,0.9999966,11.476258,8.553205,8.490057,456,5802.373456954956,9.3233718030855,13.634219,1.0031716999999998,9120,1.4754496000000001,,17.712961,0.11,1.4742863000000002,25.825512,0.19,457.4463,17.258644,17.258644
456,0.958,12.8034,14.474639000000002,,,-182.05200000000002,10.056979,0.9999966,11.469610000000001,8.551183,8.582041,457,5830.293183565141,9.42787376441098,13.636064999999999,1.0029151,9140,1.4739166000000001,,17.741037,0.11,1.3439093,25.834578,0.19,458.3322,17.258644,17.258644
457,0.958,12.801214,19.59157,,,-181.61092,10.053671000000001,0.9999966,11.465063,8.551267,8.541774,458,5855.301818370819,9.382298979467713,13.649073999999999,1.0029191,9160,1.4723923,,17.769238,0.11,1.4607501,25.850119,0.19,459.3369,17.258644,17.258644
458,0.958,12.799033,9.803385,,,-181.19305,10.050365,0.9999966,11.4605055,8.551319,8.536479,459,5894.148173093797,9.37615790795856,13.640699,1.0029211999999998,9180,1.4708793,,17.797392000000002,0.11,1.458623,25.865637,0.19,460.34085,17.258644,17.258644
459,0.958,12.796857000000001,14.834819,,,-180.76608000000002,10.047066000000001,0.9999966,11.456008,8.551409,8.532732000000001,460,5924.6264283657065,9.374394480912482,13.6433,1.0029291999999999,9200,1.469375,,17.8255,0.11,1.4598129,25.881319,0.19,461.34744000000006,17.258644,17.258644
460,0.958,12.794685000000001,11.673872,,,-180.34802,10.043888,0.9999966,11.449302000000001,8.549236,8.582208999999999,461,5948.4537274837485,9.42739385643994,13.639035,1.0026554,9220,1.4678806,,17.853367000000002,0.11,1.3284842,25.890024,0.19,462.22412,17.258644,17.258644
461,0.958,12.792518,15.032295000000001,,,-179.92432,10.040592,0.9999966,11.444917,8.549396,8.520629,462,5975.621690750122,9.355407623004488,13.642055,1.0026760000000001,9240,1.4663947,,17.881388,0.11,1.4621412,25.906060999999998,0.19,463.23633,17.258644,17.258644
462,0.958,12.790356,15.330075,,,-179.50179,10.037308,0.9999966,11.440536999999999,8.549539999999999,8.520164999999999,463,6005.092777967452,9.358619991964588,13.645705,1.0026952,9260,1.46492,,17.909363,0.11,1.4601415,25.922076999999998,0.19,464.2479,17.258644,17.258644
463,0.958,12.788198,14.29079,,,-179.08331,10.033976,0.9999966,11.4361515,8.549655,8.491549000000001,464,6035.066603422166,9.328120103584354,13.647101000000001,1.0027214,9280,1.4634538000000001,,17.937296,0.11,1.4620004,25.938288,0.19,465.26273,17.258644,17.258644
464,0.958,12.786045,19.193184,,,-178.65608,10.030737,0.9999966,11.431814,8.549799,8.527756,465,6060.139989376068,9.36620319917422,13.659032999999999,1.0027379,9300,1.4619961000000001,,17.965185,0.11,1.4562518999999998,25.954262,0.19,466.27313,17.258644,17.258644
465,0.958,12.783897,15.838818,,,-178.23798,10.027600999999999,0.9999966,11.426798,8.54924,8.569692,466,6084.424032449721,9.411423701670492,13.663714,1.0026566,9320,1.4605482,,17.993015,0.11,1.4094408999999999,25.967743,0.19,467.23798,17.258644,17.258644
466,0.958,12.781754,13.71003,,,-177.82616000000002,10.024252,0.9999966,11.422400999999999,8.549284,8.463493,467,6116.341720342635,9.294135969027005,13.663817000000002,1.0026846999999999,9340,1.4591086000000002,,18.020817,0.11,1.4587915,25.984049,0.19,468.25378,17.258644,17.258644
467,0.958,12.779614,18.619816,,,-177.40561,10.02112,0.9999966,11.417836999999999,8.549138000000001,8.558577,468,6144.117801904677,9.400484267336061,13.674414,1.002656,9360,1.4576788,,18.048576,0.11,1.4309675,25.998894,0.19,469.24300000000005,17.258644,17.258644
468,0.958,12.77748,19.543072,,,-176.9849,10.017923,0.9999966,11.413596,8.549294999999999,8.521939,469,6170.761469841003,9.357542243329735,13.686932,1.0026760000000001,9380,1.4562575,,18.076292000000002,0.11,1.4523325,26.015017999999998,0.19,470.25507000000005,17.258644,17.258644
469,0.958,12.775350999999999,15.532251,,,-176.57481,10.014892999999999,0.9999966,11.40588,8.545878,8.593254,470,6191.43988585472,9.438965085458227,13.690862,1.0022544,9400,1.4548457000000001,,18.103462,0.11,1.2434915000000002,26.020410000000002,0.19,471.05954,17.258644,17.258644
470,0.958,12.773225,14.764320999999999,,,-176.1678,10.011673,0.9999966,11.401663000000001,8.54602,8.498219500000001,471,6218.054630994798,9.332532543255432,13.693145000000001,1.002281,9420,1.4534423,,18.131096,0.11,1.4517772,26.036724,0.19,472.07434000000006,17.258644,17.258644
471,0.958,12.771104,16.106262,,,-175.75966,10.008547,0.9999966,11.397418,8.546114999999999,8.536291,472,6239.589192152022,9.378776449859268,13.698260999999999,1.0022885,9440,1.4520471000000001,,18.15869,0.11,1.4414729,26.05255,0.19,473.08014000000003,17.258644,17.258644
472,0.958,12.768988,15.838270000000001,,,-175.35398999999998,10.005543,0.9999966,11.3912945,8.544286999999999,8.587424,473,6264.613448143005,9.429312434952918,13.702788,1.002054,9460,1.4506602,,18.186087,0.11,1.325763,26.062314999999998,0.19,473.97153,17.258644,17.258644
473,0.958,12.766875,16.488,,,-174.94847,10.002413,0.9999966,11.387153999999999,8.544445,8.522112,474,6290.113993167877,9.362128603243432,13.708669,1.0020738999999999,9480,1.449283,,18.213594,0.11,1.4441891000000002,26.07849,0.19,474.98303,17.258644,17.258644
474,0.958,12.764768,13.174276999999998,,,-174.55171,9.999381,0.9999966,11.382491,8.544063000000001,8.561983,475,6314.59014415741,9.406001976252806,13.707547,1.0020168,9500,1.4479138999999999,,18.241056,0.11,1.4063071000000003,26.092674,0.19,475.95795,17.258644,17.258644
475,0.958,12.762665,19.778353,,,-174.1427,9.996293,0.9999966,11.378392999999999,8.544226,8.529749,476,6338.039336204529,9.368800031526623,13.720304500000001,1.0020345,9520,1.4465516999999999,,18.26848,0.11,1.4405357,26.108818,0.19,476.96844000000004,17.258644,17.258644
476,0.958,12.760567,16.314194,,,-173.74265,9.99318,0.9999966,11.374307,8.544381,8.511467999999999,477,6363.4403274059305,9.350410231020795,13.725745000000002,1.0020581,9540,1.445199,,18.295864,0.11,1.4420531,26.125126,0.19,477.98175,17.258644,17.258644
477,0.958,12.758472,8.232221000000001,,,-173.36118000000002,9.990065,0.9999966,11.370223,8.54452,8.50433,478,6390.057388305664,9.341164980268182,13.714257,1.0020823,9560,1.4438545,,18.323207999999997,0.11,1.4410866000000002,26.141457,0.19,478.99535999999995,17.258644,17.258644
478,0.958,12.756382,15.448528,,,-172.96628,9.987052,0.9999966,11.366062,8.544564,8.546661,479,6417.5825102329245,9.386792028423386,13.717879,1.0020803,9580,1.442518,,18.35051,0.11,1.4274453999999999,26.157118,0.19,479.99645999999996,17.258644,17.258644
479,0.958,12.754297,16.795847,,,-172.57016000000002,9.984009,0.9999966,11.362032000000001,8.54472,8.526622,480,6450.296984195709,9.364175951767939,13.724295999999999,1.0020984,9600,1.4411898,,18.377773,0.11,1.4358175,26.173317,0.19,481.00726,17.258644,17.258644
480,0.958,12.752215,15.764245,,,-172.17786999999998,9.980962,0.9999966,11.3580265,8.544881,8.518193,481,6476.5379428863525,9.352982030975989,13.728539999999999,1.0021203,9620,1.4398681999999998,,18.404993,0.11,1.4363776000000001,26.189625,0.19,482.01987,17.258644,17.258644
481,0.958,12.750139,17.253725,,,-171.78412,9.977922,0.9999966,11.354028,8.54503,8.515555,482,6495.735704898834,9.355195209899014,13.735856,1.0021412,9640,1.438556,,18.432170000000003,0.11,1.4349167,26.205925,0.19,483.03207000000003,17.258644,17.258644
482,0.958,12.748066,9.87553,,,-171.40729,9.974964,0.9999966,11.349858,8.544991,8.549536999999999,483,6521.344526529311,9.3887415137541,13.727869,1.0021288000000002,9660,1.4372505,,18.459314000000003,0.11,1.4175045,26.221355,0.19,484.02823,17.258644,17.258644
483,0.958,12.745998,18.338522,,,-171.01459,9.972077,0.9999966,11.344978,8.544217999999999,8.57757,484,6548.231950998305,9.419627517410898,13.737399,1.0020213,9680,1.4359531,,18.486382,0.11,1.3702078000000002,26.234356,0.19,484.97832999999997,17.258644,17.258644
484,0.958,12.743934,18.047629999999998,,,-170.62403999999998,9.969037,0.9999966,11.341019000000001,8.544352,8.497380999999999,485,6570.5721073150635,9.331978677334902,13.746289,1.0020471,9700,1.4346637,,18.513443,0.11,1.4332702,26.250809000000004,0.19,485.99282999999997,17.258644,17.258644
485,0.958,12.741875,17.5371,,,-170.23613,9.966016999999999,0.9999966,11.337081,8.54449,8.50181,486,6588.880584478377,9.338596139836607,13.754091,1.0020717,9720,1.4333823,,18.540461999999998,0.11,1.4315488,26.267244,0.19,487.00684,17.258644,17.258644
486,0.958,12.739819,10.033752,,,-169.86525,9.963061,0.9999966,11.33313,8.544597,8.526055,487,6619.091912746429,9.367344869977694,13.746457000000001,1.0020844,9740,1.4321073999999998,,18.567439999999998,0.11,1.4246995,26.283378999999996,0.19,488.01507999999995,17.258644,17.258644
487,0.958,12.737767,15.877076999999998,,,-169.4839,9.960082,0.9999966,11.329233,8.54474,8.509276,488,6648.393485307694,9.345574548446448,13.750827,1.0021069,9760,1.4308405,,18.594381,0.11,1.4283278,26.299784000000002,0.19,489.0282,17.258644,17.258644
488,0.958,12.735721,15.363261999999999,,,-169.10516,9.957112,0.9999966,11.32535,8.544879,8.50794,489,6670.063520193101,9.343204977955637,13.754126000000001,1.0021296999999998,9780,1.4295816000000001,,18.621283,0.11,1.427263,26.316202,0.19,490.0414,17.258644,17.258644
489,0.958,12.733678,16.480696,,,-168.72571000000002,9.9541855,0.9999966,11.321481,8.545015,8.5225935,490,6698.348655939101,9.362371534573064,13.759694,1.002147,9800,1.4283291999999999,,18.648146,0.11,1.4234841,26.332483,0.19,491.05199999999996,17.258644,17.258644
490,0.958,12.731639,17.511167999999998,,,-168.34569,9.951317,0.9999966,11.317561999999999,8.545085,8.54625,491,6722.422181367873,9.385100287688225,13.767339000000002,1.0021484,9820,1.4270834,,18.674970000000002,0.11,1.4146577,26.348359999999996,0.19,492.05487,17.258644,17.258644
491,0.958,12.729605000000001,18.607372,,,-167.96497,9.948414999999999,0.9999966,11.313737,8.545231,8.523503999999999,492,6742.331460952759,9.361121947741188,13.777179,1.0021664000000001,9840,1.4258454,,18.701757,0.11,1.4215767,26.364681,0.19,493.06586,17.258644,17.258644
492,0.958,12.727573,16.91829,,,-167.58925,9.945524,0.9999966,11.309921000000001,8.545369,8.523678,493,6772.6556680202475,9.361566258546477,13.783554,1.0021836,9860,1.4246153999999998,,18.728504,0.11,1.4200509,26.380990999999998,0.19,494.07648,17.258644,17.258644
493,0.958,12.725548,15.330229000000001,,,-167.21826000000001,9.942637,0.9999966,11.306117,8.545502,8.519667,494,6797.734811544417,9.357487729927254,13.786686999999999,1.0022014000000001,9880,1.4233917999999999,,18.755213,0.11,1.4193441999999998,26.397327,0.19,495.0875,17.258644,17.258644
494,0.958,12.723525,17.627660000000002,,,-166.84416000000002,9.939833,0.9999966,11.302141,8.545444999999999,8.554008999999999,495,6820.603710889815,9.396516470318666,13.794452,1.0021855,9900,1.422176,,18.781882999999997,0.11,1.4015138999999999,26.412779999999998,0.19,496.0818,17.258644,17.258644
495,0.958,12.721507,18.148628,,,-166.47048999999998,9.936972,0.9999966,11.29838,8.545588,8.520647,496,6842.466327905656,9.35675642337949,13.803234,1.002204,9920,1.4209667,,18.808517000000002,0.11,1.417399,26.429152000000002,0.19,497.09314000000006,17.258644,17.258644
496,0.958,12.719493,11.444177999999999,,,-166.11182,9.934148,0.9999966,11.294614,8.545709,8.533275999999999,497,6863.633535146712,9.366867490575672,13.798492000000001,1.002216,9940,1.4197638000000001,,18.835112,0.11,1.4130788,26.445362,0.19,498.10135,17.258644,17.258644
497,0.958,12.717483,19.926223999999998,,,-165.73758,9.93138,0.9999966,11.290731,8.545696000000001,8.555916,498,6889.490291595459,9.395647606607746,13.8108,1.0022048000000001,9960,1.4185674,,18.861667999999998,0.11,1.4004851999999999,26.460967999999998,0.19,499.098,17.258644,17.258644
498,0.958,12.715477,11.054511,,,-165.38258000000002,9.928434,0.9999966,11.286899,8.545717999999999,8.461022999999999,499,6911.746701002122,9.29731479828734,13.805279,1.0022292,9980,1.4173788,,18.888187,0.11,1.4170071000000002,26.477520000000002,0.19,500.11237,17.258644,17.258644
499,0.958,12.713475,15.207459,,,-165.02071999999998,9.925664999999999,0.9999966,11.283121000000001,8.545779,8.544102,500,6937.9504005908975,9.383024214312023,13.808088,1.0022304,10000,1.4161966000000001,,18.91467,0.11,1.404353,26.493465000000004,0.19,501.11517000000003,17.258644,17.258644
500,0.958,12.711477,19.835832999999997,,,-164.65108,9.922887,0.9999966,11.279411,8.545891000000001,8.533914,501,6959.2763278484335,9.374644613881896,13.820123,1.0022408999999999,10020,1.4150207000000001,,18.941114000000002,0.11,1.4080167,26.50967,0.19,502.1227,17.258644,17.258644
501,0.958,12.709483,17.619694,,,-164.28732,9.920156,0.9999966,11.27556,8.545846000000001,8.5516615,502,6988.426911592484,9.395298207149589,13.827695,1.0022274,10040,1.4138525,,18.967525,0.11,1.394831,26.525242,0.19,503.1182,17.258644,17.258644
502,0.958,12.707493,15.537920999999999,,,-163.92911,9.9173355,0.9999966,11.27188,8.545955000000001,8.502004,503,7015.469521999359,9.337521327661543,13.831098,1.0022483,10060,1.4126906000000001,,18.993893,0.11,1.410939,26.541737,0.19,504.1309,17.258644,17.258644
503,0.958,12.705506,11.569301,,,-163.58026,9.914636999999999,0.9999966,11.267989,8.545838,8.557243,504,7045.491718292236,9.395789063558242,13.826614000000001,1.0022246,10080,1.4115338,,19.020229999999998,0.11,1.3874784,26.55705,0.19,505.1212,17.258644,17.258644
504,0.958,12.703525,16.106684,,,-163.22375,9.911902,0.9999966,11.26432,8.545928,8.533469,505,7075.353297948836,9.374879041199543,13.831134,1.002233,10100,1.4103848,,19.046528,0.11,1.4025113999999999,26.573227000000003,0.19,506.1277,17.258644,17.258644
505,0.958,12.701547,17.118135000000002,,,-162.8667,9.909132000000001,0.9999966,11.260694500000001,8.546045,8.510081,506,7100.971633911133,9.34778131103691,13.837632999999999,1.0022519,10120,1.4092419,,19.072788,0.11,1.4067578,26.589686999999998,0.19,507.13947,17.258644,17.258644
506,0.958,12.699572,15.94625,,,-162.51335,9.906455000000001,0.9999966,11.256929,8.546008,8.551815,507,7123.048815250397,9.393486647696037,13.841795000000001,1.0022396,10140,1.4081053999999997,,19.099014,0.11,1.38989,26.605324,0.19,508.13547,17.258644,17.258644
507,0.958,12.697600999999999,13.801951999999998,,,-162.1656,9.903717,0.9999966,11.253338000000001,8.546128,8.515755,508,7147.025681972504,9.350105982249508,13.84172,1.0022571,10160,1.4069752,,19.125201999999998,0.11,1.4039822,26.621763,0.19,509.1466,17.258644,17.258644
508,0.958,12.695635000000001,10.235585,,,-161.82625,9.9010515,0.9999966,11.249614999999999,8.546103,8.547032000000002,509,7175.5925381183615,9.38756760518688,13.83464,1.0022473,10180,1.4058511,,19.151356,0.11,1.389071,26.637484000000004,0.19,510.14392000000004,17.258644,17.258644
509,0.958,12.693672,17.909359,,,-161.47316,9.898336,0.9999966,11.246056,8.546225,8.516051,510,7203.548026561737,9.350500927971856,13.842632,1.0022652,10200,1.4047333999999998,,19.177473000000003,0.11,1.4020674,26.653944,0.19,511.15527000000003,17.258644,17.258644
510,0.958,12.691713,15.530176999999998,,,-161.12611,9.8955965,0.9999966,11.242484,8.54632,8.49843,511,7235.326066970825,9.332140113366233,13.845938,1.0022853999999999,10220,1.4036218999999999,,19.203552,0.11,1.4022453000000001,26.670475,0.19,512.16785,17.258644,17.258644
511,0.958,12.689758,14.483872,,,-160.78252,9.892994999999999,0.9999966,11.238576,8.546062,8.563428,512,7262.414395093919,9.405050769716542,13.847189000000002,1.0022434999999998,10240,1.4025154,,19.229592999999998,0.11,1.3695062,26.685364,0.19,513.1487,17.258644,17.258644
512,0.958,12.687807000000001,18.34795,,,-160.4327,9.890344,0.9999966,11.23505,8.546174,8.532829,513,7287.530601024628,9.370383292795943,13.855965,1.0022547,10260,1.4014163,,19.255604,0.11,1.3955414,26.701665999999996,0.19,514.1567,17.258644,17.258644
513,0.958,12.68586,13.924248,,,-160.09302,9.887814500000001,0.9999966,11.229600999999999,8.544321,8.5901575,514,7312.634972810744,9.431733559850313,13.856101999999998,1.0020189,10280,1.4003222,,19.281391,0.11,1.2675396,26.711646999999996,0.19,515.0377,17.258644,17.258644
514,0.958,12.683916,11.095625,,,-159.75996,9.88515,0.9999966,11.226101,8.544429,8.515709,515,7340.6319596767435,9.354627116779703,13.850744,1.0020351,10300,1.3992354999999999,,19.307335000000002,0.11,1.395435,26.728085999999998,0.19,516.0481,17.258644,17.258644
515,0.958,12.681975999999999,16.10754,,,-159.4185,9.882549000000001,0.9999966,11.222574,8.544496,8.543223,516,7366.407986164093,9.382615119833256,13.855123,1.0020375,10320,1.3981538,,19.333237,0.11,1.3874942,26.744171,0.19,517.0514,17.258644,17.258644
516,0.958,12.68004,18.224420000000002,,,-159.07425,9.879937,0.9999966,11.219102000000001,8.544602000000001,8.53233,517,7385.585080385207,9.372434280798915,13.863576,1.0020485000000001,10340,1.3970768,,19.35911,0.11,1.3907266,26.760479999999998,0.19,518.0591,17.258644,17.258644
517,0.958,12.678107,14.242602999999999,,,-158.73901,9.877241,0.9999966,11.215607,8.544671000000001,8.483692999999999,518,7408.880426406859,9.316293511697044,13.864310000000001,1.0020700999999999,10360,1.3960073,,19.384943,0.11,1.3952672,26.777084000000002,0.19,519.07227,17.258644,17.258644
518,0.958,12.676179,10.845676,,,-158.41162,9.874516499999999,0.9999966,11.212071,8.544686,8.46274,519,7430.698233127594,9.296393200667694,13.858498999999998,1.0020921,10380,1.3949426,,19.410746,0.11,1.3946180000000001,26.793705,0.19,520.0858,17.258644,17.258644
519,0.958,12.674254,11.367821000000001,,,-158.0847,9.872039,0.9999966,11.206469,8.542586,8.585918,520,7459.482325315475,9.432271021168782,13.853712,1.0018289,10400,1.3938841999999998,,19.436272,0.11,1.245439,26.803034000000004,0.19,520.95105,17.258644,17.258644
520,0.958,12.672333,19.990793,,,-157.7423,9.869493499999999,0.9999966,11.203021000000001,8.542662,8.545824,521,7487.691555976868,9.386356829508813,13.865494,1.0018318000000002,10420,1.3928317,,19.462007999999997,0.11,1.3819662,26.819141,0.19,521.95435,17.258644,17.258644
521,0.958,12.670415,17.430763,,,-157.40607,9.866845,0.9999966,11.199593,8.542742,8.487181,522,7515.505663871765,9.324030394430734,13.872326999999999,1.0018535,10440,1.3917841,,19.487707,0.11,1.3908805,26.835765999999996,0.19,522.9675,17.258644,17.258644
522,0.958,12.668502,13.067133,,,-157.07953,9.864341,0.9999966,11.195974,8.542618,8.557262,523,7541.2573602199545,9.398823604347658,13.870791,1.0018294,10460,1.3907425,,19.513372,0.11,1.3660417,26.851166,0.19,523.9568,17.258644,17.258644
523,0.958,12.666592,16.821863,,,-156.74704,9.861799000000001,0.9999966,11.192602,8.5427265,8.532642,524,7571.533818006515,9.371921136082976,13.876426,1.0018405000000001,10480,1.3897058,,19.539003,0.11,1.3833613,26.867511999999998,0.19,524.9644,17.258644,17.258644
524,0.958,12.664684,16.644964,,,-156.41615,9.859220500000001,0.9999966,11.189248,8.542839,8.508242,525,7592.985864877702,9.345225996914404,13.881701000000001,1.0018593,10500,1.388675,,19.5646,0.11,1.3865445,26.884072999999997,0.19,525.97614,17.258644,17.258644
525,0.958,12.662782,9.609491,,,-156.0999,9.856646000000001,0.9999966,11.185897,8.542942,8.504869,526,7622.170756340027,9.339916425933342,13.873582999999998,1.001878,10520,1.387649,,19.590168,0.11,1.3855293,26.90063,0.19,526.98785,17.258644,17.258644
526,0.958,12.660882,19.759716,,,-155.76556000000002,9.854133000000001,0.9999966,11.182582,8.543067,8.531827999999999,527,7647.857975244521,9.368750238206994,13.884753,1.0018911,10540,1.3866291000000002,,19.6157,0.11,1.3816342,26.917044,0.19,527.9966400000001,17.258644,17.258644
527,0.958,12.658987,5.641439,,,-155.45935,9.851703,0.9999966,11.178339,8.542246,8.57131,528,7679.018004417419,9.414039755634953,13.869144,1.0017818,10560,1.3856151,,19.64116,0.11,1.3160638999999998,26.930222999999998,0.19,528.9408,17.258644,17.258644
528,0.958,12.657095,17.654682,,,-155.1315,9.849186,0.9999966,11.175047,8.542366000000001,8.520442999999998,529,7710.017488002777,9.35930533079456,13.876304999999999,1.0017976,10580,1.384606,,19.66662,0.11,1.3810228999999998,26.946720000000003,0.19,529.9509,17.258644,17.258644
529,0.958,12.655206,13.190907999999999,,,-154.81331,9.846703999999999,0.9999966,11.171737,8.542457,8.533836,530,7737.476879596709,9.373199547459148,13.875013000000001,1.0018061,10600,1.3836013999999999,,19.692055,0.11,1.3762003999999999,26.96302,0.19,530.9573,17.258644,17.258644
530,0.958,12.653321,15.703041,,,-154.49158,9.844254,0.9999966,11.168414,8.5425205,8.545553,531,7763.254617214203,9.383810295469852,13.878457999999998,1.001808,10620,1.3826029,,19.717454999999998,0.11,1.3717611,26.979145000000003,0.19,531.9601,17.258644,17.258644
531,0.958,12.65144,7.2504582,,,-154.18695,9.841717,0.9999966,11.165124,8.542603999999999,8.494579,532,7789.2386095523825,9.328085916988089,13.866003,1.0018276,10640,1.3816092,,19.742819,0.11,1.3802086,26.995753999999998,0.19,532.9723,17.258644,17.258644
532,0.958,12.649562,13.478929,,,-153.8718,9.839186,0.9999966,11.161844,8.542685,8.492652,533,7819.8525993824,9.330422766715351,13.865278,1.001847,10660,1.3806200000000002,,19.76815,0.11,1.3793513000000002,27.012365000000003,0.19,533.9845,17.258644,17.258644
533,0.958,12.647687,16.35397,,,-153.55241,9.836751,0.9999966,11.158581,8.542769,8.538889,534,7842.1438164711,9.378285138763973,13.869942000000002,1.0018535,10680,1.3796368,,19.793451,0.11,1.3714313999999999,27.028624,0.19,534.98975,17.258644,17.258644
534,0.958,12.645816,12.047296000000001,,,-153.2423,9.834217,0.9999966,11.155301,8.542825,8.481214999999999,535,7868.485379219055,9.314927953901867,13.866537,1.0018737,10700,1.3786583000000001,,19.818720000000003,0.11,1.3779628000000002,27.04526,0.19,536.0024400000001,17.258644,17.258644
535,0.958,12.643949000000001,13.833027,,,-152.92998,9.831785,0.9999966,11.152073,8.542919,8.530569,536,7889.206348896027,9.370204417638185,13.866479,1.0018834,10720,1.3776855,,19.843957999999997,0.11,1.371451,27.061613,0.19,537.0095,17.258644,17.258644
536,0.958,12.642085,22.57225,,,-152.60258000000002,9.829349,0.9999966,11.148883,8.543039,8.5231905,537,7917.1655337810525,9.360468366110652,13.882694,1.0018988000000002,10740,1.3767177,,19.869162,0.11,1.3735701999999999,27.078125,0.19,538.01965,17.258644,17.258644
537,0.958,12.640224,10.416542999999999,,,-152.299,9.82693,0.9999966,11.145674,8.543127,8.527925,538,7943.038853168488,9.367240437624185,13.876252,1.0019083,10760,1.3757544,,19.894333,0.11,1.3696591,27.094482,0.19,539.0267,17.258644,17.258644
538,0.958,12.638368,9.7534,,,-151.99774,9.824499000000001,0.9999966,11.14248,8.543218,8.516702,539,7968.153793573379,9.355951682258826,13.868607500000001,1.001922,10780,1.3747956000000001,,19.919472,0.11,1.3709278999999999,27.110955999999998,0.19,540.03595,17.258644,17.258644
539,0.958,12.636514,18.203587,,,-151.68198,9.82203,0.9999966,11.139279,8.543289,8.491572,540,7990.242881298065,9.328758981712824,13.876638,1.0019407,10800,1.3738427,,19.94458,0.11,1.3728316,27.127570000000002,0.19,541.048,17.258644,17.258644
540,0.958,12.634664,18.745146,,,-151.36636000000001,9.819564999999999,0.9999966,11.136084,8.543353,8.488282,541,8018.744089841844,9.323565523000893,13.885639000000001,1.0019596,10820,1.3728931,,19.969656,0.11,1.3720961,27.144190000000002,0.19,542.0601,17.258644,17.258644
541,0.958,12.632817,17.560284,,,-151.05411,9.817116,0.9999966,11.132906,8.543422999999999,8.492449,542,8043.676188468933,9.328243724464796,13.892423,1.0019779,10840,1.3719493999999999,,19.9947,0.11,1.370945,27.160799,0.19,543.072,17.258644,17.258644
542,0.958,12.630974,18.032156,,,-150.74213999999998,9.814745,0.9999966,11.129764999999999,8.543517,8.529952,543,8066.04541707039,9.370759852757217,13.90005,1.0019877000000001,10860,1.3710103,,20.019712,0.11,1.3655585,27.177181,0.19,544.07935,17.258644,17.258644
543,0.958,12.629133,17.567749,,,-150.43216999999999,9.812378,0.9999966,11.126641000000001,8.543617,8.526762,544,8091.805436849593,9.365750304187687,13.9067955,1.0019994,10880,1.3700758,,20.044697,0.11,1.3656027,27.193609999999996,0.19,545.08765,17.258644,17.258644
544,0.958,12.627297,11.41573,,,-150.13463000000002,9.809989999999999,0.9999966,11.12352,8.543707000000001,8.510883,545,8125.745757102966,9.34632267484807,13.902228,1.0020145,10900,1.3691459,,20.069647,0.11,1.3667141,27.210140000000003,0.19,546.0979,17.258644,17.258644
545,0.958,12.625464,18.321385999999997,,,-149.82553000000001,9.807619,0.9999966,11.120422,8.543808,8.515684,546,8156.781933069228,9.351862770206436,13.910324,1.0020293,10920,1.3682216,,20.094564000000002,0.11,1.3657513000000001,27.226665,0.19,547.1080000000001,17.258644,17.258644
546,0.958,12.623634,16.24558,,,-149.52136000000002,9.805268,0.9999966,11.117336,8.54391,8.521578,547,8180.481906890869,9.35727764779973,13.914598000000002,1.0020425,10940,1.3673007,,20.119452,0.11,1.3640435,27.24315,0.19,548.11725,17.258644,17.258644
547,0.958,12.621808,10.842953999999999,,,-149.22816,9.802949,0.9999966,11.1142235,8.543972,8.534199000000001,548,8202.072407007217,9.373492182813287,13.908994,1.0020475,10960,1.3663843999999998,,20.14431,0.11,1.3587515,27.259413000000002,0.19,549.1221,17.258644,17.258644
