,IWMax,ReturnMean,ReturnMax,ReturnStepMax,LQGmu1,TimestepsSoFar,DenMISEMeanLog,IWMean,URet,ReturnAbsMax,IWFirstEpisode,DenMISELogLast,LQGsigma,LQGmu01,Bound,ReturnLastEpisode,MISE,TimeElapsed,DenMISELogFirst,target_sum_log_mean,IWNorm1,IWLastEpisode,Iteration,SqrtESSClassic,ReturnMin,IWNorm2,IWMin
78,32.879690000000004,14.083904,17.215343,0.99999523,0.078,1580,12.38211,1.3050798000000001,9.947048041804154,17.215343,,17.942804000000002,0.11,0.008,29.555065000000003,9.055661,11.802024000000001,330.62623596191406,16.655770999999998,-132.14493000000002,103.1013,15.190332999999999,79,1.9394249,,53.160763,
79,18.860870000000002,14.020904999999999,17.215343,0.99999523,0.077,1600,12.352747,1.1311928999999998,9.933736583906716,17.215343,,9.905331,0.11,0.008,25.658417,9.043959,10.230787,337.3023469448089,16.643192000000003,-130.24895,90.49543,18.442919,80,2.2317549999999997,,40.549,
80,0.00014542823,13.960067,17.215343,0.99999523,0.041,1620,12.319801,1.9270828e-06,9.98810864863864,17.215343,,9.658588,0.11,0.004,32.127018,9.093078,1.7454222e-05,341.60719799995417,16.630772,-134.20316,0.00015610181,7.862068e-06,81,1.0717056999999999,,0.00014565735,
81,5.6975975,13.90065,17.215343,0.99999523,0.059,1640,12.312756,0.10937173,9.982100436222263,17.215343,,12.735968,0.11,0.006,24.537579,9.087944,0.99283713,347.80195689201355,16.6185,-127.7631,8.968482,5.6975975,82,1.4623514,,6.1329184,
82,46.5281,13.842441,17.215343,0.99999523,0.061,1660,12.322315,0.66756004,9.960700331113584,17.215343,,13.993325,0.11,0.006,35.12089,9.06938,6.054142,354.32775473594666,16.606379,-125.72413,55.407481999999995,46.5281,83,1.1845386,,46.77558,
83,24.433783,13.785924,17.215343,0.99999523,0.08,1680,12.270744,1.1335821000000001,9.98843969666433,17.215343,,8.434091,0.11,0.008,24.885956,9.094901,10.258644,360.2365026473999,16.594402,-123.83752,95.220894,0.8278629999999999,84,2.353863,,40.45303,
84,21.464338,13.730078,17.215343,0.99999523,0.084,1700,12.291746,1.002556,9.928539198515198,17.215343,,14.017570499999998,0.11,0.008,23.704239,9.039075,9.068508999999999,366.46010875701904,16.58257,-122.58242,85.21725500000001,20.511791,85,2.352509,,36.223988,
85,65.40909,13.675354,17.215343,0.99999523,0.087,1720,12.270162,1.3691132,9.911445663885134,17.215343,,10.5069895,0.11,0.009,32.712875,9.023856,12.366902,371.91490387916565,16.570873000000002,-121.4777,117.74373999999999,65.40909,86,1.6922606,,69.57778,
86,57.075962,13.621907,17.215343,0.99999523,0.093,1740,12.267317,1.3827361,9.913317109203083,17.215343,,11.877541,0.11,0.009,33.971835999999996,9.025466999999999,12.481603,378.3570637702942,16.55931,-121.10456,120.29803500000001,48.16979,87,1.602155,,75.085144,
87,19.295563,13.569776000000001,17.215343,0.99999523,0.11,1760,12.309442,0.26819026,9.923336314902606,17.215343,,15.854297,0.11,0.011,30.89234,9.034265,2.4115276000000003,384.2253384590149,16.547884,-124.61255,23.600742,0.13322401,88,1.2089082,,19.522362,
88,45.925026,13.518495000000001,17.215343,0.99999523,0.108,1780,12.296351,0.72290504,9.890483377380406,17.215343,,11.892035,0.11,0.011,31.843190000000003,9.00567,6.50976,389.8134140968323,16.536583,-122.19208,64.33855,45.925026,89,1.3591008999999998,,47.33905,
89,34.09013,13.468303,17.215343,0.99999523,0.124,1800,12.3215275,0.52495897,9.887102293867741,17.215343,,14.941446,0.11,0.012,29.986145,9.001323,4.715125,397.7344291210175,16.52541,-127.52768,47.246307,4.675978700000001,90,1.3624573,,34.677277000000004,
90,27.092484000000002,13.418969,17.215343,0.99999523,0.11,1820,12.125727000000001,0.9916961999999999,9.86310024146694,17.215343,,-4.9666486,0.11,0.011,26.15161,8.978961,8.921623,403.03678941726685,16.51436,-120.21659,90.244354,21.290043,91,1.9983004,,45.160553,
91,22.00617,13.371001000000001,17.215343,0.99999523,0.14,1840,12.150001,1.0609541,9.890829798497633,17.215343,,14.466347,0.11,0.014,23.756367,9.005929,9.487436,409.12458729743963,16.503431,-133.28505,97.60777,0.0032019609999999997,92,2.412983,,40.451084,
92,26.734309999999997,13.32356,17.215343,0.99999523,0.174,1860,12.198758999999999,0.6672887,9.840290819797758,17.215343,,16.703873,0.11,0.018,26.26942,8.958961500000001,5.9237665999999995,415.88292932510376,16.492620000000002,-155.52087,62.057854000000006,0.0015412410999999999,93,1.6922871,,36.670998,
93,47.571968,13.276409,17.215343,0.99999523,0.199,1880,12.179572,1.4110653,9.764912559476247,17.215343,,10.788762,0.11,0.02,30.183303999999996,8.89131,12.479503,424.53857898712164,16.481926,-174.96626,132.64014,0.5610428000000001,94,1.9448186,,68.20180500000001,
