,Iteration,LQGmu1,ReturnMax,IWNorm2,TimeElapsed,IWMean,LQGmu01,TimestepsSoFar,IWMin,ReturnStepMax,Bound,DenMISELogLast,IWLastEpisode,LQGsigma,IWMax,ReturnAbsMax,ReturnMin,DenMISEMeanLog,ReturnMean,URet,MISE,target_sum_log_mean,IWNorm1,IWFirstEpisode,DenMISELogFirst,ReturnLastEpisode,SqrtESSClassic
531,532,-1.0,16.722084,23.087201999999998,2760.8420917987823,1.0000154,-1.0,10640,,0.99999106,16.61727,15.950075,1.0020545,0.11,1.0066846999999999,16.722084,,15.900903,16.541285000000002,18.19515792538108,16.544335999999998,14.933644000000001,532.0082,,12.325536999999999,16.491165,23.043425
532,533,-1.0,16.722084,23.10888,2772.3790152072906,1.0000167,-1.0,10660,,0.99999106,16.617193,6.068263,1.0024693,0.11,1.0067278,16.722084,,15.882453,16.54126,18.236122045724308,16.544329,14.917016,533.0089,,12.323659,16.528341,23.065113
533,534,-1.0,16.722084,23.130507,2784.936830997467,1.0000166,-1.0,10680,,0.99999106,16.617027,10.782349,1.0018729,0.11,1.0067709999999999,16.722084,,15.872904,16.541168,18.196699726158684,16.544231,14.909278,534.00885,,12.321785,16.492262,23.086776999999998
534,535,-1.0,16.722084,23.152117,2795.338834285736,1.0000169,-1.0,10700,,0.99999106,16.616905,17.490173000000002,1.0018691,0.11,1.0068133,16.722084,,15.875926999999999,16.541114999999998,18.21698889999669,16.544178,14.914104,535.0090299999999,,12.319914,16.512455,23.108429
535,536,-1.0,16.722084,23.173706,2806.703660964966,1.0000168,-1.0,10720,,0.99999106,16.61681,19.518652,1.0018672,0.11,1.0068555000000001,16.722084,,15.882720999999998,16.541088000000002,18.24410146156062,16.54415,14.922699,536.0090299999999,,12.318047,16.528214000000002,23.130053
536,537,-1.0,16.722084,23.195276,2818.209559440613,1.000017,-1.0,10740,,0.99999106,16.616604000000002,17.880160999999998,1.0018615,0.11,1.0068988,16.722084,,15.886442,16.540955,18.175921156530144,16.544012,14.92821,537.00916,,12.316182000000001,16.468702,23.15166
537,538,-1.0,16.722084,23.216827,2829.3969242572784,1.0000173,-1.0,10760,,0.99999106,16.616604000000002,18.078986999999998,1.0018691,0.11,1.0069429,16.722084,,15.890516,16.541027,18.291168349295337,16.544079,14.934070000000002,538.0093,,12.3143215,16.57917,23.173246
538,539,-1.0,16.722084,23.238357999999998,2839.775856733322,1.0000171999999998,-1.0,10780,,0.99999106,16.616676000000002,14.283217,1.0018604,0.11,1.0069823,16.722084,,15.887534,16.541172,18.32941985365443,16.544220000000003,14.932865,539.0093,,12.312465,16.619637,23.194809
539,540,-1.0,16.722084,23.259867,2852.1541023254395,1.0000174000000002,-1.0,10800,,0.99999106,16.616688,19.99269,1.0018556,0.11,1.0070293,16.722084,,15.895137,16.541252,18.302511277167312,16.544298,14.942239,540.0094,,12.310611999999999,16.584332999999997,23.216358
540,541,-1.0,16.722084,23.281357,2864.305937290192,1.0000175,-1.0,10820,,0.99999106,16.61652,8.38188,1.0018556,0.11,1.0070697,16.722084,,15.8812475,16.541159,18.195505759235875,16.544197,14.930117000000001,541.00946,,12.308762,16.48995,23.237885000000002
541,542,-1.0,16.722084,23.302828,2875.368498325348,1.0000178,-1.0,10840,,0.99999106,16.616476000000002,16.670652,1.0018518,0.11,1.0071148,16.722084,,15.882705,16.541182,18.264851573237515,16.544220000000003,14.9333315,542.00964,,12.306914,16.553376999999998,23.259394
542,543,-1.0,16.722084,23.324278,2886.115133523941,1.000018,-1.0,10860,,0.99999106,16.616598,18.938566,1.0018404,0.11,1.0071552,16.722084,,15.888333,16.54137,18.358595610316762,16.544408999999998,14.940712,543.00977,,12.305071,16.64424,23.280882000000002
543,544,-1.0,16.722084,23.345709,2898.3105659484863,1.0000181000000001,-1.0,10880,,0.99999106,16.616322,17.264961,1.0018384,0.11,1.0071964,16.722084,,15.890863000000001,16.541164000000002,18.1350714802366,16.544199,14.944987,544.0099,,12.303231,16.429813,23.302351
544,545,-1.0,16.722084,23.367119,2909.6080751419067,1.000018,-1.0,10900,,0.99999106,16.61649,18.593082,1.0018365,0.11,1.0072378,16.722084,,15.895822,16.541403,18.393182638465078,16.544434,14.951684,545.0098,,12.301394,16.671501,23.323792
545,546,-1.0,16.722084,23.388512,2921.1795597076416,1.0000184,-1.0,10920,,0.99999106,16.61642,13.014344,1.0018327,0.11,1.0072819,16.722084,,15.890545000000001,16.5414,18.248019414817293,16.54443,14.948139999999999,546.01,,12.299561500000001,16.539694,23.345222
546,547,-1.0,16.722084,23.409885,2932.7188110351562,1.0000185,-1.0,10940,,0.99999106,16.616531,12.686822,1.0018384,0.11,1.0073242,16.722084,,15.884687,16.54158,18.35486150179121,16.544607,14.944010999999998,547.01013,,12.297731,16.639639000000003,23.366629999999997
547,548,-1.0,16.722084,23.431242,2943.472312927246,1.0000186,-1.0,10960,,0.99999106,16.616457,18.298983,1.0019360000000002,0.11,1.0073675,16.722084,,15.889094,16.541573,18.23404863642246,16.544598,14.950135999999999,548.0102,,12.295905,16.536903,23.388014000000002
548,549,-1.0,16.722084,23.452576,2953.7543456554413,1.0000188,-1.0,10980,,0.99999106,16.616615,16.38019,1.0018308,0.11,1.0074068,16.722084,,15.889988,16.5418,18.37704862779775,16.544823,14.952744500000001,549.0103,,12.294082000000001,16.666657999999998,23.409382
549,550,-1.0,16.722084,23.47389,2964.132915019989,1.000019,-1.0,11000,,0.99999106,16.616585,16.316879999999998,1.0018194,0.11,1.007451,16.722084,,15.890767000000002,16.541836,18.26481216562533,16.544857,14.955226999999999,550.01044,,12.292262,16.561426,23.430733
550,551,-1.0,16.722084,23.495182,2974.272441625595,1.0000193000000002,-1.0,11020,,0.99999106,16.616623,10.682817,1.0018175,0.11,1.0074933000000001,16.722084,,15.881313,16.54194,18.313244642780106,16.54496,14.947476000000002,551.0106,,12.290445,16.60025,23.452068
551,552,-1.0,16.722084,23.516459,2984.5592312812805,1.0000191999999999,-1.0,11040,,0.99999106,16.616728,16.364033,1.0018175,0.11,1.0075384,16.722084,,15.882188000000001,16.542114,18.35317518496793,16.54513,14.950047,552.0106,,12.288632000000002,16.637732999999997,23.473373000000002
552,553,-1.0,16.722084,23.537834,2996.0848927497864,1.0000246,-1.0,11060,,0.99999106,16.616896,17.194576,1.004638,0.11,1.0075903,16.722084,,15.884560999999998,16.542263000000002,18.33470440270654,16.545362,14.954116,553.01355,,12.286822,16.623410999999997,23.494664999999998
553,554,-1.0,16.722084,23.559072,3008.7671427726746,1.0000247,-1.0,11080,,0.99999106,16.617064000000003,14.933526,1.0018032,0.11,1.0076451,16.722084,,15.882844,16.542496,18.383632395837378,16.545595000000002,14.954081,554.0137,,12.285016,16.672823,23.515938000000002
554,555,-1.0,16.722084,23.580292,3020.517377614975,1.0000248,-1.0,11100,,0.99999106,16.616966,17.908615,1.0018003,0.11,1.0076989,16.722084,,15.886496,16.542465,18.238371058225493,16.545563,14.959407,555.0138,,12.283213,16.525206,23.53719
555,556,-1.0,16.722084,23.601492,3033.352437734604,1.000025,-1.0,11120,,0.99999106,16.617151,22.192047,1.001806,0.11,1.0077537,16.722084,,15.897835,16.542719,18.399487444053094,16.545813,14.972420999999999,556.0139,,12.281412,16.682575,23.558422
556,557,-1.0,16.722084,23.622673000000002,3045.510954141617,1.0000253000000001,-1.0,11140,,0.99999106,16.616982,14.111707999999998,1.0018003,0.11,1.0078105,16.722084,,15.8946295,16.542612,18.189814619904688,16.545707999999998,14.970879,557.0141,,12.279615,16.483496,23.579639999999998
557,558,-1.0,16.722084,23.643836999999998,3057.843034505844,1.0000255999999998,-1.0,11160,,0.99999106,16.617138,18.512913,1.0017984,0.11,1.0078642,16.722084,,15.899320000000001,16.542835,18.376161060225453,16.545927,14.977229000000001,558.0143,,12.277822,16.66667,23.600834
558,559,-1.0,16.722084,23.66498,3069.024962186813,1.0000255999999998,-1.0,11180,,0.99999106,16.616966,16.518175,1.0017868,0.11,1.0079171999999998,16.722084,,15.900426999999999,16.54273,18.198272693023416,16.545820000000003,14.979989999999999,559.0143400000001,,12.276031,16.484604,23.622007
559,560,-1.0,16.722084,23.686165,3082.151763916016,1.0000284,-1.0,11200,,0.99999106,16.616995000000003,20.2091,1.0031999,0.11,1.0079806,16.722084,,15.908123000000002,16.542784,18.287161159642263,16.545912,14.989332999999998,560.0158700000001,,12.274242999999998,16.572426,23.643164000000002
560,561,-1.0,16.722084,23.707272,3092.7808158397675,1.0000285,-1.0,11220,,0.99999106,16.616896,19.108974,1.0017886999999999,0.11,1.008044,16.722084,,15.913829000000002,16.542745999999998,18.22912676931089,16.545876,14.99668,561.016,,12.27246,16.52184,23.6643
561,562,-1.0,16.722084,23.728361,3104.6846253871918,1.0000288,-1.0,11240,,0.99999106,16.617079,18.917725,1.0017868,0.11,1.0081065,16.722084,,15.919170999999999,16.54299,18.39912607864923,16.546122,15.003658999999999,562.01624,,12.2706785,16.680674,23.685420999999998
562,563,-1.0,16.722084,23.749466,3115.4742999076843,1.0000306,-1.0,11260,,0.99999106,16.617298,19.949759,1.0025859000000001,0.11,1.0081699,16.722084,,15.926332,16.543253,18.409969529580238,16.546406,15.012451,563.0173,,12.268901,16.690842,23.706523999999998
563,564,-1.0,16.722084,23.770517,3125.724367380142,1.000031,-1.0,11280,,0.99999106,16.617115,16.438519,1.0017810999999999,0.11,1.0082325,16.722084,,15.927239000000002,16.543129999999998,18.185839201860336,16.546286,15.014982,564.0174599999999,,12.267126,16.474012,23.727606
564,565,-1.0,16.722084,23.791548000000002,3137.922350883484,1.0000312,-1.0,11300,,0.99999106,16.61729,20.754476999999998,1.0017716,0.11,1.0082921,16.722084,,15.935781500000001,16.543364999999998,18.392265974118036,16.546522,15.025146,565.01764,,12.265355,16.676773,23.74867
565,566,-1.0,16.722084,23.812535999999998,3149.174462556839,1.0000303,-1.0,11320,,0.99999106,16.617314999999998,15.294232000000001,1.0011623,0.11,1.0083565,16.722084,,15.934648999999999,16.543476000000002,18.31845502751097,16.54661,15.025621,566.01715,,12.263586,16.604742,23.769712
566,567,-1.0,16.722084,23.833534,3162.502934455872,1.0000305,-1.0,11340,,0.99999106,16.617283,17.306476999999997,1.0017678,0.11,1.008421,16.722084,,15.93707,16.543507,18.270461690540184,16.54664,15.029648000000002,567.01733,,12.261821000000001,16.560696,23.790737
567,568,-1.0,16.722084,23.854513,3173.841957092285,1.000031,-1.0,11360,,0.99999106,16.61723,18.212315,1.0018518,0.11,1.0084815,16.722084,,15.941076,16.543512,18.253410618283286,16.54665,15.035256,568.0176,,12.260059,16.54661,23.811745000000002
568,569,-1.0,16.722084,23.875473,3185.4325037002563,1.0000314000000001,-1.0,11380,,0.99999106,16.617214,12.777144,1.001763,0.11,1.008543,16.722084,,15.935516,16.54356,18.278235684212135,16.546696,15.031291,569.0178,,12.2583,16.57035,23.832735
569,570,-1.0,16.722084,23.896414,3196.613436460495,1.0000315999999998,-1.0,11400,,0.99999106,16.617217999999998,19.038616,1.0017582,0.11,1.0086075,16.722084,,15.940957000000001,16.543623,18.289840680753926,16.546762,15.038324,570.018,,12.256544,16.581295,23.853704
570,571,-1.0,16.722084,23.917336,3208.439670562744,1.0000316999999999,-1.0,11420,,0.99999106,16.61709,17.275557,1.0017563,0.11,1.0086700000000002,16.722084,,15.943295999999998,16.543556,18.20952025318945,16.546696,15.042247,571.0181,,12.254791,16.505281,23.874654999999997
571,572,-1.0,16.722084,23.938005,3220.712081193924,1.0000222,-1.0,11440,,0.99999106,16.616844,19.985636,0.9962401,0.11,1.0087046999999998,16.722084,,15.950362,16.54354,18.238214244741584,16.546513,15.050882000000001,572.0127,,12.253041,16.532616,23.895588
572,573,-1.0,16.722084,23.958906,3232.4211881160736,1.0000229999999999,-1.0,11460,,0.99999106,16.616634,17.152857,1.0021575999999999,0.11,1.0087431999999998,16.722084,,15.952461999999999,16.543377,18.153691335801,16.546364,15.054554999999999,573.0132,,12.251294999999999,16.452171,23.9165
573,574,-1.0,16.722084,23.979769,3245.2706112861633,1.0000231,-1.0,11480,,0.99999106,16.616654999999998,16.222858,1.0017449,0.11,1.0087845,16.722084,,15.952933999999999,16.543464999999998,18.303893159625467,16.546446,15.056595000000002,574.0133,,12.249551,16.592735,23.937399
574,575,-1.0,16.722084,24.000614000000002,3258.341478586197,1.0000234000000001,-1.0,11500,,0.99999106,16.616705,15.926445000000001,1.001743,0.11,1.0088278,16.722084,,15.952888,16.543575,18.320468658710894,16.546556,15.058107999999999,575.0134,,12.247810000000001,16.607039999999998,23.95828
575,576,-1.0,16.722084,24.02144,3269.656361103058,1.0000234000000001,-1.0,11520,,0.99999106,16.616497,16.679365,1.0017353,0.11,1.0088654000000001,16.722084,,15.954149,16.543434,18.171609661389308,16.54641,15.060926,576.0134,,12.246072999999999,16.4627,23.979136999999998
576,577,-1.0,16.722084,24.04225,3281.8668744564056,1.0000235,-1.0,11540,,0.99999106,16.616238,13.541389,1.0017325000000001,0.11,1.0089058000000002,16.722084,,15.949966,16.54324,18.12478282609881,16.546211,15.058297,577.01355,,12.244338,16.43074,23.999979999999997
577,578,-1.0,16.722084,24.063044,3294.266888141632,1.0000235999999998,-1.0,11560,,0.99999106,16.616375,17.476873,1.0017391,0.11,1.0089489999999999,16.722084,,15.95261,16.543442000000002,18.37562897981997,16.54641,15.062482999999999,578.0136,,12.242606,16.659418,24.020802
578,579,-1.0,16.722084,24.083814999999998,3306.459231853485,1.0000236999999998,-1.0,11580,,0.99999106,16.616497,16.251087,1.0017257,0.11,1.0089895,16.722084,,15.953125,16.543626999999997,18.369675369610235,16.546592999999998,15.064541,579.01373,,12.240878,16.651032999999998,24.041613
579,580,-1.0,16.722084,24.104570000000002,3318.052046060562,1.0000238000000001,-1.0,11600,,0.99999106,16.616665,14.209337,1.0017334,0.11,1.009028,16.722084,,15.950118,16.543855999999998,18.393781853779913,16.54682,15.063069,580.0138,,12.239152,16.67674,24.062399
580,581,-1.0,16.722084,24.125308999999998,3330.214195966721,1.0000236999999998,-1.0,11620,,0.99999106,16.61655,17.552847,1.0017277,0.11,1.0090665,16.722084,,15.952876000000002,16.543804,18.214674662272092,16.546766,15.067357999999999,581.0138,,12.23743,16.51362,24.083164
581,582,-1.0,16.722084,24.146029000000002,3343.1148352622986,1.000024,-1.0,11640,,0.99999106,16.616474,19.43411,1.001718,0.11,1.0091078000000002,16.722084,,15.958857,16.543789999999998,18.2424171996234,16.54675,15.074863,582.0139,,12.235710000000001,16.536777,24.103918
582,583,-1.0,16.722084,24.166729999999998,3354.7489194869995,1.0000241,-1.0,11660,,0.99999106,16.616529999999997,13.407497,1.0017209,0.11,1.0091444,16.722084,,15.954482,16.543910999999998,18.326172944220183,16.546865,15.072007999999999,583.01404,,12.233994000000001,16.612589,24.124654999999997
583,584,-1.0,16.722084,24.187372,3367.9418058395386,1.0000224,-1.0,11680,,0.99999106,16.61632,16.125510000000002,1.0007441,0.11,1.00918,16.722084,,15.954773999999999,16.543789999999998,18.17907433962837,16.546715,15.073811,584.0131,,12.232280000000001,16.473747,24.145372000000002
584,585,-1.0,16.722084,24.20804,3380.3134713172913,1.0000225,-1.0,11700,,0.99999106,16.616257,16.752344,1.0017085,0.11,1.0092155999999999,16.722084,,15.956139000000002,16.543789999999998,18.258946049607406,16.546711,15.076684,585.0132,,12.230569000000001,16.543169,24.166069
585,586,-1.0,16.722084,24.228683,3392.772890806198,1.0000226,-1.0,11720,,0.99999106,16.616234,17.669199,1.0017085,0.11,1.0092511999999998,16.722084,,15.959060999999998,16.543829000000002,18.27868449336797,16.54675,15.081110999999998,586.01324,,12.228861,16.567510000000002,24.186756
586,587,-1.0,16.722084,24.249354999999998,3406.064663887024,1.0000243,-1.0,11740,,0.99999106,16.616394,12.117644,1.0026844000000001,0.11,1.0092849,16.722084,,15.952517000000002,16.544024,18.377367403428032,16.546968,15.076067000000002,587.0143,,12.227155999999999,16.65728,24.207418
587,588,-1.0,16.722084,24.269966,3418.1802167892456,1.0000246,-1.0,11760,,0.99999106,16.616327,19.773573000000003,1.0016971,0.11,1.0093234,16.722084,,15.959016,16.544022000000002,18.24553590795945,16.546960000000002,15.084060999999998,588.0144700000001,,12.225453,16.542994,24.228071
588,589,-1.0,16.722084,24.290561999999998,3430.8185291290283,1.0000244,-1.0,11780,,0.99999106,16.616139999999998,9.0954,1.0017009,0.11,1.0093571,16.722084,,15.947365,16.543898000000002,18.1749429119222,16.546833,15.073895000000002,589.0144,,12.223754,16.47146,24.248693
589,590,-1.0,16.722084,24.311142,3441.800880432129,1.0000247,-1.0,11800,,0.99999106,16.616188,16.601452,1.0016931999999998,0.11,1.0093937,16.722084,,15.948471,16.544004,18.31866829135917,16.546938,15.076487,590.0145,,12.222058,16.606453,24.269306
590,591,-1.0,16.722084,24.331703,3454.1906571388245,1.0000247,-1.0,11820,,0.99999106,16.616220000000002,15.812168,1.0016913,0.11,1.0094273,16.722084,,15.94824,16.5441,18.314916480944614,16.54703,15.077735,591.0146,,12.220365,16.601244,24.289898
591,592,-1.0,16.722084,24.352242999999998,3467.1511244773865,1.0000248,-1.0,11840,,0.99999106,16.616112,19.729929000000002,1.0016875,0.11,1.009463,16.722084,,15.954629999999998,16.544052,18.223574377336547,16.546979999999998,15.085595999999999,592.01465,,12.218674,16.516293,24.310476
592,593,-1.0,16.722084,24.372772,3477.947013616562,1.0000248999999999,-1.0,11860,,0.99999106,16.615969,18.710175,1.0016913,0.11,1.0094986,16.722084,,15.959276999999998,16.54397,18.207108898028164,16.546896,15.091710999999998,593.0148,,12.216986,16.49482,24.331035999999997
593,594,-1.0,16.722084,24.393099,3489.413063764572,1.0000175,-1.0,11880,,0.99999106,16.615887,17.727018,0.99731994,0.11,1.0095198,16.722084,,15.962253,16.544071,18.318692126837888,16.546871,15.096144,594.0104,,12.2153015,16.603931,24.351576
594,595,-1.0,16.722084,24.413591,3502.544042110443,1.0000175999999998,-1.0,11900,,0.99999106,16.615828,20.197573000000002,1.0016818,0.11,1.0095439,16.722084,,15.969370999999999,16.544075,18.259959792608587,16.546871,15.10472,595.0105,,12.213619,16.546942,24.3721
595,596,-1.0,16.722084,24.434065,3514.9682879447937,1.0000175999999998,-1.0,11920,,0.99999106,16.615779999999997,12.233017,1.0016742,0.11,1.009566,16.722084,,15.963103,16.54409,18.269678476811677,16.546879999999998,15.099905999999999,596.0105,,12.21194,16.55226,24.392605
596,597,-1.0,16.722084,24.454520000000002,3526.379609107971,1.0000175999999998,-1.0,11940,,0.99999106,16.615842999999998,15.317676,1.0016751,0.11,1.00959,16.722084,,15.96202,16.544211999999998,18.33185098356681,16.547,15.100273000000001,597.0105,,12.210263000000001,16.616867000000003,24.413095000000002
597,598,-1.0,16.722084,24.474957999999997,3539.5670640468597,1.0000175,-1.0,11960,,0.99999106,16.615774,17.49776,1.0016742,0.11,1.0096132,16.722084,,15.964589000000002,16.544204999999998,18.246768352204466,16.54699,15.104285999999998,598.0105,,12.20859,16.540096,24.433564999999998
598,599,-1.0,16.722084,24.495376999999998,3553.535923242569,1.0000178,-1.0,11980,,0.99999106,16.615751,13.246497,1.0016694,0.11,1.0096372,16.722084,,15.960051000000002,16.544242999999998,18.266553611127435,16.547026000000002,15.101188,599.0106,,12.206919000000001,16.567830999999998,24.454027
599,600,-1.0,16.722084,24.51578,3565.982006788254,1.0000175999999998,-1.0,12000,,0.99999106,16.61575,14.310129000000002,1.0016646,0.11,1.0096575,16.722084,,15.957301000000001,16.544302,18.28616688355602,16.547081,15.099870000000001,600.0105599999999,,12.205250999999999,16.579231,24.474464
600,601,-1.0,16.722084,24.536170000000002,3578.5948503017426,1.0000178,-1.0,12020,,0.99999106,16.615553,12.043218,1.0016694,0.11,1.0096796000000001,16.722084,,15.950788500000002,16.544167,18.159661683445066,16.546942,15.094787,601.0107,,12.203586,16.462517000000002,24.494885999999997
601,602,-1.0,16.722084,24.55654,3590.5274679660797,1.0000175999999998,-1.0,12040,,0.99999106,16.615645999999998,15.712869,1.0016694,0.11,1.0097017,16.722084,,15.950394000000001,16.544321,18.35084276625221,16.547092000000003,15.095817000000002,602.0106,,12.201922999999999,16.637619,24.515287
602,603,-1.0,16.722084,24.576893,3604.255352258682,1.0000178,-1.0,12060,,0.99999106,16.615536,14.527057000000001,1.0016618,0.11,1.0097239,16.722084,,15.948032999999999,16.544273,18.221399922875108,16.547039,15.094876999999999,603.0107,,12.200263,16.514599,24.535677
603,604,-1.0,16.722084,24.597229000000002,3616.824857711792,1.0000179,-1.0,12080,,0.99999106,16.615543,8.113603,1.0016618,0.11,1.009747,16.722084,,15.935061,16.54434,18.294850702549255,16.547102,15.083322,604.0108,,12.1986065,16.584889999999998,24.556051
604,605,-1.0,16.722084,24.61755,3631.680119514465,1.0000178,-1.0,12100,,0.99999106,16.615377,20.707943,1.0016627,0.11,1.0097634,16.722084,,15.942948999999999,16.544233,18.187862299974913,16.546993,15.092622,605.01074,,12.196952,16.480345,24.576399
605,606,-1.0,16.722084,24.637856,3645.185611009598,1.0000178,-1.0,12120,,0.99999106,16.615398000000003,15.11486,1.0016559,0.11,1.0097836,16.722084,,15.941583999999999,16.544315,18.30482513663953,16.547071,15.092660999999998,606.01074,,12.1953,16.59415,24.596733
606,607,-1.0,16.722084,24.658144,3657.192061662674,1.0000179,-1.0,12140,,0.99999106,16.615166000000002,14.060826,1.0016559,0.11,1.0098009000000001,16.722084,,15.938488000000001,16.54414,18.140325411753228,16.546894,15.090963,607.01086,,12.193651,16.438305,24.617054
607,608,-1.0,16.722084,24.678415,3669.797483921051,1.0000179,-1.0,12160,,0.99999106,16.615054999999998,15.080589000000002,1.0016531,0.11,1.0098201999999998,16.722084,,15.937076000000001,16.54409,18.22507717044718,16.54684,15.090948999999998,608.01086,,12.192006,16.513952,24.637354000000002
608,609,-1.0,16.722084,24.698667999999998,3682.878650426865,1.0000179,-1.0,12180,,0.99999106,16.614946,15.45641,1.0016388,0.11,1.0098366,16.722084,,15.936285999999999,16.54404,18.221741402546208,16.546787,15.091551999999998,609.0109,,12.190362,16.513853,24.657642000000003
609,610,-1.0,16.722084,24.719004,3696.908301591873,1.000022,-1.0,12200,,0.99999106,16.615015,17.160473,1.0040767,0.11,1.0098635,16.722084,,15.9382925,16.544106,18.305434974577857,16.546913,15.094951000000002,610.0134,,12.188722,16.582253,24.677914
610,611,-1.0,16.722084,24.739223000000003,3710.217614889145,1.0000219000000001,-1.0,12220,,0.99999106,16.614838,9.567178,1.001635,0.11,1.0098905999999999,16.722084,,15.927864999999999,16.54399,18.175212044860622,16.546791,15.085904999999999,611.01337,,12.187083,16.472963,24.698162
611,612,-1.0,16.722084,24.759428,3721.229045629501,1.0000219000000001,-1.0,12240,,0.99999106,16.61478,16.315085999999997,1.0016321,0.11,1.0099185,16.722084,,15.928497,16.54399,18.247939034268857,16.546789999999998,15.087917000000001,612.0134,,12.185449,16.54389,24.7184
612,613,-1.0,16.722084,24.779615,3734.578557014465,1.000022,-1.0,12260,,0.99999106,16.614712,19.554028,1.0016302,0.11,1.0099444,16.722084,,15.934410999999999,16.543982,18.245005382923328,16.546776,15.095206,613.0135,,12.183816,16.539385,24.73862
613,614,-1.0,16.722084,24.799788,3746.990909099579,1.000022,-1.0,12280,,0.99999106,16.614779000000002,12.911561,1.0016226000000001,0.11,1.0099723,16.722084,,15.92949,16.544104,18.33821415464005,16.546898000000002,15.091651999999998,614.01355,,12.182185,16.620403,24.758823
614,615,-1.0,16.722084,24.819942,3759.641262769699,1.0000222,-1.0,12300,,0.99999106,16.614864,13.176375,1.0016273,0.11,1.0099984,16.722084,,15.925013,16.544247,18.34424716557756,16.547039,15.08854,615.0136,,12.180558,16.631643,24.77901
615,616,-1.0,16.722084,24.840082000000002,3772.9963116645813,1.0000222,-1.0,12320,,0.99999106,16.614851,13.4724655,1.0016292,0.11,1.0100254000000002,16.722084,,15.921032,16.544292000000002,18.27666559700737,16.547081,15.085920000000002,616.0137,,12.178933,16.572466,24.799181
616,617,-1.0,16.722084,24.860205,3785.705388784409,1.0000222,-1.0,12340,,0.99999106,16.614637,13.19626,1.0016245000000001,0.11,1.0100504000000001,16.722084,,15.9166155,16.54414,18.148847878595248,16.546923,15.082861,617.0137,,12.177311999999999,16.449863,24.819332
617,618,-1.0,16.722084,24.88031,3799.645469903946,1.0000223,-1.0,12360,,0.99999106,16.614426,18.163925,1.0016207000000001,0.11,1.0100764000000002,16.722084,,15.920252,16.543986999999998,18.147175359545106,16.546766,15.087848000000001,618.0138,,12.175692,16.449427,24.839474
618,619,-1.0,16.722084,24.9004,3813.029200077057,1.0000223,-1.0,12380,,0.99999106,16.614454000000002,19.469520000000003,1.0016167999999999,0.11,1.0101063,16.722084,,15.925985999999998,16.544073,18.30796320376267,16.54685,15.094929999999998,619.0138,,12.174075,16.597939999999998,24.859592000000003
619,620,-1.0,16.722084,24.920475,3825.6960260868073,1.0000223,-1.0,12400,,0.99999106,16.61426,10.487177,1.0016178,0.11,1.0101323,16.722084,,15.917214000000001,16.543936,18.157707699007172,16.54671,15.0875,620.0138,,12.172461,16.458687,24.879694
620,621,-1.0,16.722084,24.940256,3841.2114763259888,1.0000114,-1.0,12420,,0.99999106,16.613937,17.316696,0.9947439,0.11,1.010139,16.722084,,15.919466,16.543855999999998,18.197107534487852,16.546442000000003,15.091082,621.0071,,12.17085,16.493783999999998,24.899788
621,622,-1.0,16.722084,24.960297,3855.0323536396027,1.0000111999999999,-1.0,12440,,0.99999106,16.613909,13.585745999999999,1.0016121,0.11,1.010142,16.722084,,15.915714000000001,16.543882,18.274917530297405,16.546467,15.088664999999999,622.0069599999999,,12.16924,16.560514,24.919855
622,623,-1.0,16.722084,24.980320000000003,3869.044412612915,1.0000111999999999,-1.0,12460,,0.99999106,16.613842,10.930747,1.0016044,0.11,1.0101467,16.722084,,15.907714000000002,16.543877,18.247653648146255,16.546454999999998,15.081994,623.0069599999999,,12.167634,16.540104,24.93991
623,624,-1.0,16.722084,25.000329999999998,3881.282471656799,1.0000113000000002,-1.0,12480,,0.99999106,16.613718,17.01078,1.0015996999999999,0.11,1.0101514999999999,16.722084,,15.909479999999999,16.54381,18.20554341931733,16.546385,15.085088,624.0071,,12.166030000000001,16.501772,24.959953
624,625,-1.0,16.722084,25.02032,3895.0881304740906,1.0000111999999999,-1.0,12500,,0.99999106,16.613718,8.831432000000001,1.0016102,0.11,1.0101545,16.722084,,15.898154000000002,16.543869,18.291678388474622,16.546438000000002,15.075083,625.007,,12.164429,16.580845,24.979976999999998
625,626,-1.0,16.722084,25.040295,3907.555171251297,1.0000110999999998,-1.0,12520,,0.99999106,16.613554,15.781653,1.0016044,0.11,1.0101612,16.722084,,15.897969,16.54376,18.187130706624625,16.546329999999998,15.076214000000002,626.0069599999999,,12.16283,16.477451000000002,24.999983
626,627,-1.0,16.722084,25.060259,3921.247842073441,1.0000113000000002,-1.0,12540,,0.99999106,16.61352,8.760383000000001,1.0015911,0.11,1.010168,16.722084,,15.886585,16.543785,18.2758141110058,16.546349,15.066142999999999,627.0071,,12.161234,16.557896,25.019976
627,628,-1.0,16.722084,25.0802,3934.054676294327,1.0000111999999999,-1.0,12560,,0.99999106,16.613476000000002,17.876389,1.0015901,0.11,1.0101718000000002,16.722084,,15.889754,16.543798000000002,18.26968821435922,16.546357999999998,15.070621,628.007,,12.15964,16.553328,25.039953
628,629,-1.0,16.722084,25.100128,3947.5979163646703,1.0000110999999998,-1.0,12580,,0.99999106,16.613592,11.933823,1.0015844,0.11,1.0101776,16.722084,,15.883465,16.543974,18.366536704674786,16.546528,15.065636999999999,629.0069599999999,,12.15805,16.652782000000002,25.059910000000002
