,Iteration,ReturnStepMax,SqrtESSClassic,URet,IWMean,LQGmu1,ReturnLastEpisode,IWFirstEpisode,ReturnAbsMax,IWLastEpisode,DenMISELogLast,TimestepsSoFar,IWMax,LQGsigma,TimeElapsed,LQGmu01,ReturnMin,IWNorm1,DenMISEMeanLog,MISE,DenMISELogFirst,ReturnMax,ReturnMean,Bound,target_sum_log_mean,IWNorm2,IWMin
535,536,0.9929538,22.435999,9.409101091517071,1.0021702,1.0,8.56658,,15.807039999999999,1.0571133999999998,16.505657,10720,1.0741353999999999,0.11,7245.76059937477,1.0,,537.1632,15.261052,8.545292,8.971797,15.807039999999999,8.672729499999999,9.9543705,-18.000313000000002,23.942024,
536,537,0.9929538,22.458307,9.332562904012477,1.0021788,1.0,8.497783,,15.807039999999999,1.0738691,19.967655,10740,1.0739878,0.11,7280.5714213848105,1.0,,538.17,15.269820000000001,8.545306,8.9699335,15.807039999999999,8.672404,9.952985,-17.929476,23.963070000000002,
537,538,0.9929538,22.48059,9.389797678741225,1.0021792999999999,1.0,8.549368,,15.807039999999999,1.0695152,19.09106,10760,1.0738404,0.11,7318.211993932725,1.0,,539.1724,15.276926000000001,8.545358,8.968073,15.807039999999999,8.672174,9.951641,-17.86054,23.983908,
538,539,0.9929538,22.502852999999998,9.366519233415822,1.0021853,1.0,8.527158,,15.807039999999999,1.0723462,13.259259,10780,1.0736928999999997,0.11,7345.488546848297,1.0,,540.1779,15.27319,8.545411,8.966216000000001,15.807039999999999,8.6719055,9.950303,-17.802675,24.004864,
539,540,0.9929538,22.525093,9.397353690569414,1.0021796,1.0,8.557311,,15.807039999999999,1.065878,17.083773,10800,1.0735455,0.11,7369.617786645888,1.0,,541.177,15.276545,8.545423,8.964362,15.807039999999999,8.671693,9.948928,-17.737951000000002,24.025517,
540,541,0.9929538,22.547314,9.365249771675074,1.0021863000000002,1.0,8.526405,,15.807039999999999,1.0723728000000001,17.225147,10820,1.0734001,0.11,7395.99391412735,1.0,,542.1828,15.280152,8.545478999999998,8.962512,15.807039999999999,8.671426,9.9476,-17.673197000000002,24.046448,
541,542,0.9929538,22.569508,9.388402536977225,1.0021852,1.0,8.543368,,15.807039999999999,1.0681553999999998,13.651573,10840,1.0732548000000002,0.11,7430.548166036607,1.0,,543.1844,15.277149,8.545504,8.960666,15.807039999999999,8.671188,9.946247,-17.615282,24.067179,
542,543,0.9929538,22.591688,9.371409898417983,1.0021905,1.0,8.535434,,15.807039999999999,1.0713413999999999,13.695545999999998,10860,1.0731093999999999,0.11,7457.914115905762,1.0,,544.18945,15.274241,8.545566,8.958822,15.807039999999999,8.6709385,9.944933,-17.557489999999998,24.088037,
543,544,0.9929538,22.61384,9.358637252883398,1.0021977,1.0,8.522504,,15.807039999999999,1.0723238000000002,18.832729999999998,10880,1.0729662,0.11,7492.799007892609,1.0,,545.19556,15.2807865,8.545618,8.956982,15.807039999999999,8.670666,9.943615,-17.490467000000002,24.108932,
544,545,0.9929538,22.635963,9.412466201707813,1.0021588,1.0,8.570032000000001,,15.807039999999999,1.0471059,12.313061,10900,1.0728229,0.11,7518.5982201099405,1.0,,546.1765,15.275345999999999,8.54537,8.955146000000001,15.807039999999999,8.670481,9.942,-17.435698000000002,24.128706,
545,546,0.9929538,22.658070000000002,9.412041052440088,1.0021359,1.0,8.568249,,15.807039999999999,1.055713,20.029547,10920,1.0726798,0.11,7547.058712244035,1.0,,547.1662,15.284054999999999,8.545257000000001,8.953312,15.807039999999999,8.670294,9.940525,-17.366982,24.148844,
546,547,0.9929538,22.680159,9.348112012745869,1.0021437,1.0,8.511351,,15.807039999999999,1.0721786,17.709545000000002,10940,1.0725365,0.11,7582.690629243852,1.0,,548.1726,15.288495000000001,8.545293,8.951483,15.807039999999999,8.670003999999999,9.939202,-17.302729,24.169698999999998,
547,548,0.9929538,22.70222,9.414141715881225,1.0021052,1.0,8.5732975,,15.807039999999999,1.0467833,14.487178,10960,1.0723953000000002,0.11,7611.023888826371,1.0,,549.1537,15.287035000000001,8.5450535,8.949656,15.807039999999999,8.669827,9.937608,-17.244637,24.189426,
548,549,0.9929538,22.724262,9.363410455835432,1.0021118,1.0,8.526375999999999,,15.807039999999999,1.0712005,14.150713,10980,1.0722542,0.11,7646.737095355988,1.0,,550.15936,15.284970999999999,8.545109,8.947833000000001,15.807039999999999,8.669566,9.936313,-17.187325,24.210217999999998,
549,550,0.9929538,22.746285999999998,9.3724023260362,1.0021171999999998,1.0,8.5342455,,15.807039999999999,1.0704641000000001,16.156267,11000,1.0721132,0.11,7666.361412048341,1.0,,551.1644,15.286559,8.545169,8.946013,15.807039999999999,8.669319999999999,9.935025999999999,-17.126575,24.230963,
550,551,0.9929538,22.768288000000002,9.370414765288768,1.0021229999999999,1.0,8.533285000000001,,15.807039999999999,1.0707153,19.433126,11020,1.071972,0.11,7697.420578956604,1.0,,552.1698,15.294089000000001,8.545233,8.944197,15.807039999999999,8.669073,9.933746000000001,-17.060098999999997,24.251704999999998,
551,552,0.9929538,22.790274,9.341961653624145,1.0021309,1.0,8.5073,,15.807039999999999,1.0715591,14.728956,11040,1.071833,0.11,7727.525124073029,1.0,,553.1763,15.293066,8.545261,8.942383,15.807039999999999,8.66878,9.932436000000001,-17.002384,24.272472,
552,553,0.9929538,22.812231,9.391887884024582,1.0021304,1.0,8.551729,,15.807039999999999,1.066838,18.821291,11060,1.0716940000000001,0.11,7760.3017189502725,1.0,,554.1781,15.29945,8.545303,8.940574,15.807039999999999,8.668569,9.931142999999999,-16.937489000000003,24.293024,
553,554,0.9929538,22.834170999999998,9.345178319615766,1.0021378,1.0,8.508963,,15.807039999999999,1.0711493,10.374231,11080,1.071555,0.11,7790.717095851898,1.0,,555.1843,15.290564999999999,8.545332,8.9387665,15.807039999999999,8.668281,9.929839,-16.888063,24.31375,
554,555,0.9929538,22.856087,9.368109901373415,1.0021439,1.0,8.528839,,15.807039999999999,1.0703518,19.789217,11100,1.071416,0.11,7819.237093925476,1.0,,556.1898,15.298673999999998,8.545388,8.936963,15.807039999999999,8.668028999999999,9.928567999999999,-16.821856,24.334429,
555,556,0.9929538,22.877983,9.328193112377829,1.0021516,1.0,8.497264999999999,,15.807039999999999,1.0711146999999999,7.206143400000001,11120,1.0712792,0.11,7851.563989877702,1.0,,557.1963,15.2841215,8.545397999999999,8.935163000000001,15.807039999999999,8.667722,9.927254,-16.778517,24.355131,
556,557,0.9929538,22.899858,9.351265916013515,1.0021586,1.0,8.513512,,15.807039999999999,1.070703,16.78623,11140,1.0711422,0.11,7888.120568037032,1.0,,558.2024,15.286821,8.545433000000001,8.933366,15.807039999999999,8.667444999999999,9.925969,-16.718132,24.375801,
557,558,0.9929538,22.921707,9.354461616319963,1.0021657,1.0,8.516264,,15.807039999999999,1.070554,20.083132,11160,1.0710053,0.11,7912.112107276916,1.0,,559.20844,15.295423000000001,8.545472,8.931572000000001,15.807039999999999,8.667174000000001,9.924692,-16.652060000000002,24.396456,
558,559,0.9929538,22.943542,9.375829493182618,1.0021697,1.0,8.535652,,15.807039999999999,1.068832,15.790285,11180,1.0708705,0.11,7939.254307746887,1.0,,560.2129,15.296312,8.545525,8.929782000000001,15.807039999999999,8.666939,9.923432,-16.593904000000002,24.417019,
559,560,0.9929538,22.965353,9.291127256604927,1.0021775,1.0,8.457888,,15.807039999999999,1.0707256,11.7545395,11200,1.0707337,0.11,7966.772811889648,1.0,,561.2193599999999,15.28999,8.545459,8.927995,15.807039999999999,8.666566,9.922058,-16.543160999999998,24.437654000000002,
560,561,0.9929538,22.987146,9.377071599873473,1.0021814,1.0,8.535414,,15.807039999999999,1.0684774,16.387218,11220,1.070599,0.11,7993.990584135054,1.0,,562.22375,15.291951999999998,8.545508,8.926210000000001,15.807039999999999,8.666331,9.920802,-16.484343,24.45818,
561,562,0.9929538,23.008913,9.333971344607619,1.0021886,1.0,8.496039999999999,,15.807039999999999,1.0702885,13.220685000000001,11240,1.0704641000000001,0.11,8027.656468629836,1.0,,563.23,15.28827,8.545514,8.924430000000001,15.807039999999999,8.666029,9.919507000000001,-16.431366,24.478773,
562,563,0.9929538,23.030666,9.387906245848153,1.0021883,1.0,8.54829,,15.807039999999999,1.0659431000000001,15.204525,11260,1.0703315,0.11,8058.154623270036,1.0,,564.2320599999999,15.288124,8.545553,8.922651,15.807039999999999,8.665819,9.918248,-16.375061,24.499163,
563,564,0.9929538,23.052398999999998,9.325662211444495,1.0021957000000001,1.0,8.49287,,15.807039999999999,1.0701232,19.417048,11280,1.0701967,0.11,8093.580992698669,1.0,,565.2384,15.295448,8.545551,8.920877,15.807039999999999,8.665513,9.916952,-16.311478,24.519722,
564,565,0.9929538,23.074106,9.364141091600096,1.0022018,1.0,8.524889,,15.807039999999999,1.0692561,20.151320000000002,11300,1.0700641000000002,0.11,8122.18347144127,1.0,,566.244,15.304048000000002,8.545598,8.919106,15.807039999999999,8.665264,9.915709,-16.246824,24.540236,
565,566,0.9929538,23.095797,9.356882119499595,1.002208,1.0,8.521707000000001,,15.807039999999999,1.0692622999999999,14.400936999999999,11320,1.0699313999999998,0.11,8143.391504764557,1.0,,567.2497,15.302454999999998,8.545643,8.917337,15.807039999999999,8.66501,9.914467,-16.192558,24.560734,
566,567,0.9929538,23.117466,9.388970035278984,1.0022078,1.0,8.549261,,15.807039999999999,1.0654898000000002,16.833057,11340,1.0698008999999997,0.11,8170.860873699188,1.0,,568.2518299999999,15.30516,8.545683,8.915572000000001,15.807039999999999,8.664806,9.913224000000001,-16.134201,24.58106,
567,568,0.9929538,23.139107,9.41337221005902,1.0021738000000002,1.0,8.570739999999999,,15.807039999999999,1.0462524,14.455476,11360,1.0696682,0.11,8197.724753379822,1.0,,569.2347,15.303666,8.545475,8.91381,15.807039999999999,8.664639999999999,9.911736999999999,-16.080265,24.600545999999998,
568,569,0.9929538,23.160736,9.353914131370884,1.0021803,1.0,8.517989,,15.807039999999999,1.0690826999999998,18.742077,11380,1.0695376,0.11,8235.473463535309,1.0,,570.2406,15.309712,8.545515,8.912051,15.807039999999999,8.664384,9.9105015,-16.01895,24.621006,
569,570,0.9929538,23.182343,9.395971624047824,1.0021758,1.0,8.556187,,15.807039999999999,1.0627315,16.844542999999998,11400,1.0694071000000003,0.11,8269.157651662827,1.0,,571.24023,15.3124075,8.545531,8.910295,15.807039999999999,8.664193,9.9092455,-15.961186999999999,24.641178,
570,571,0.9929538,23.203932000000002,9.369922424980864,1.0021809000000002,1.0,8.53099,,15.807039999999999,1.06797,17.04455,11420,1.0692766000000002,0.11,8295.147952556608,1.0,,572.2453,15.315445,8.545583,8.908542,15.807039999999999,8.6639595,9.908028,-15.903269,24.661566,
571,572,0.9929538,23.225489000000003,9.417404196648699,1.0021333000000001,1.0,8.577106,,15.807039999999999,1.0377026,13.788262,11440,1.0691481000000003,0.11,8323.329243421555,1.0,,573.2202,15.312778,8.545266999999999,8.906792999999999,15.807039999999999,8.663808,9.906447,-15.851296,24.680653,
572,573,0.9929538,23.24703,9.347708606187318,1.0021396999999999,1.0,8.513626,,15.807039999999999,1.0686262,13.502535,11460,1.0690196,0.11,8364.98624920845,1.0,,574.2261,15.309623,8.5453005,8.9050455,15.807039999999999,8.663547,9.90522,-15.799952,24.70105,
573,574,0.9929538,23.268559,9.334060470088557,1.0021468,1.0,8.497631,,15.807039999999999,1.0687505,18.503443,11480,1.0688912,0.11,8398.296631336212,1.0,,575.2323,15.315191,8.545304,8.903302,15.807039999999999,8.663256,9.903965,-15.740074,24.721441,
574,575,0.9929538,23.290066,9.350335721565184,1.0021533999999999,1.0,8.513208,,15.807039999999999,1.0683694,16.845612,11500,1.0687627,0.11,8434.270472764969,1.0,,576.2382,15.317859,8.545336,8.901562,15.807039999999999,8.662996000000001,9.902742,-15.683288000000001,24.741802,
575,576,0.9929538,23.311552,9.353864526187618,1.0021597,1.0,8.515307,,15.807039999999999,1.0682042999999999,20.113834,11520,1.0686343,0.11,8463.190053224564,1.0,,577.244,15.326187,8.545369,8.899823,15.807039999999999,8.662739,9.901525,-15.621026,24.762144,
576,577,0.9929538,23.33301,9.419558706907882,1.0021173,1.0,8.575961,,15.807039999999999,1.0398653,18.293829000000002,11540,1.0685079,0.11,8487.207817792892,1.0,,578.2217,15.331334,8.545095,8.898089,15.807039999999999,8.662589,9.900003,-15.562180499999998,24.781273000000002,
577,578,0.9929538,23.354457999999997,9.411113041256607,1.0020963,1.0,8.567905,,15.807039999999999,1.0520526000000001,18.30165,11560,1.0683815,0.11,8521.48651432991,1.0,,579.2117,15.336476000000001,8.5449915,8.896358,15.807039999999999,8.662425,9.898655,-15.503504000000001,24.800902999999998,
578,579,0.9929538,23.375887,9.387032533634779,1.0020959999999999,1.0,8.544235,,15.807039999999999,1.0639261,13.671114999999999,11580,1.0682552,0.11,8550.439490318298,1.0,,580.2136,15.333603,8.545021,8.894629,15.807039999999999,8.662221,9.897444,-15.453010999999998,24.821032000000002,
579,580,0.9929538,23.397292999999998,9.368655691526335,1.0021014000000001,1.0,8.529143,,15.807039999999999,1.067009,18.393984,11600,1.068129,0.11,8576.145944356918,1.0,,581.2188,15.338884,8.545069999999999,8.892903,15.807039999999999,8.661991,9.896255499999999,-15.394542000000001,24.841283999999998,
580,581,0.9929538,23.41868,9.394943020770066,1.0020993,1.0,8.552988000000001,,15.807039999999999,1.0626241,19.521048,11620,1.0680046,0.11,8606.316763877869,1.0,,582.2196700000001,15.346086499999998,8.545102,8.891181,15.807039999999999,8.661804,9.895054,-15.334341,24.861335999999998,
581,582,0.9929538,23.44005,9.365185278037107,1.0021048000000001,1.0,8.528397,,15.807039999999999,1.0669255,17.107398999999997,11640,1.0678803999999997,0.11,8638.830285072327,1.0,,583.225,15.349116,8.54515,8.889461,15.807039999999999,8.661575,9.89387,-15.278488000000001,24.881557,
582,583,0.9929538,23.4614,9.384900083504693,1.0021045,1.0,8.5408,,15.807039999999999,1.0634443,10.815389999999999,11660,1.0677562,0.11,8675.938629627228,1.0,,584.2269,15.341341,8.545173,8.887744,15.807039999999999,8.661367,9.892666,-15.233623999999999,24.901623,
583,584,0.9929538,23.482729,9.384902091782747,1.0021056000000002,1.0,8.5458,,15.807039999999999,1.064189,15.488966,11680,1.067632,0.11,8704.43959069252,1.0,,585.2297,15.341598000000001,8.5452175,8.88603,15.807039999999999,8.66117,9.891487,-15.18091,24.921707,
584,585,0.9929538,23.50404,9.323800858846115,1.0021125,1.0,8.490589,,15.807039999999999,1.0674324,16.750792,11700,1.0675077,0.11,8741.454605340958,1.0,,586.23584,15.34401,8.545212,8.884319,15.807039999999999,8.660878,9.890261,-15.126215,24.941917,
585,586,0.9929538,23.52533,9.386449143506061,1.0021136,1.0,8.5478,,15.807039999999999,1.0639971000000001,17.804972,11720,1.0673856000000002,0.11,8774.143242835999,1.0,,587.2386,15.348213000000001,8.545258500000001,8.882611,15.807039999999999,8.660685,9.889091,-15.069913,24.961971,
586,587,0.9929538,23.546604000000002,9.324919411863359,1.0021205,1.0,8.491622999999999,,15.807039999999999,1.0671738000000002,14.138169,11740,1.0672633999999999,0.11,8802.676459312439,1.0,,588.24475,15.346155,8.545253,8.880906,15.807039999999999,8.660397999999999,9.88787,-15.020043,24.982147,
587,588,0.9929538,23.56786,9.380755836774467,1.0021225,1.0,8.540066,,15.807039999999999,1.0642528999999998,13.615971,11760,1.0671413,0.11,8831.47143816948,1.0,,589.24805,15.343219,8.545292,8.879205,15.807039999999999,8.6601925,9.886699,-14.971238,25.002188,
588,589,0.9929538,23.589092,9.353398184926057,1.0021281,1.0,8.513321000000001,,15.807039999999999,1.0663701,9.518067,11780,1.0670191,0.11,8862.05677652359,1.0,,590.2535,15.333331,8.545316,8.877505000000001,15.807039999999999,8.659943,9.885515,-14.92955,25.022306,
589,590,0.9929538,23.610306,9.341006923487749,1.0021346,1.0,8.507518,,15.807039999999999,1.066665,16.29969,11800,1.066897,0.11,8892.494580030441,1.0,,591.2594,15.334972,8.545336,8.875809,15.807039999999999,8.659684,9.884331,-14.876510000000001,25.042429000000002,
590,591,0.9929538,23.6315,9.321407127582935,1.0021412,1.0,8.48674,,15.807039999999999,1.0667118999999998,14.432829000000002,11820,1.066777,0.11,8926.639880418777,1.0,,592.2655,15.333449,8.5453205,8.874115,15.807039999999999,8.659392,9.883115,-14.826807999999998,25.062544,
591,592,0.9929538,23.652673999999998,9.369126414810454,1.0021458,1.0,8.532618,,15.807039999999999,1.0654573,16.799618,11840,1.066657,0.11,8961.99478006363,1.0,,593.2703,15.335929,8.545369,8.872425,15.807039999999999,8.659178,9.881966,-14.773276999999998,25.08259,
592,593,0.9929538,23.673832,9.362176818233737,1.0021511,1.0,8.522938,,15.807039999999999,1.0657846000000002,17.945857999999998,11860,1.0665368999999998,0.11,8985.101449251175,1.0,,594.27563,15.340335000000001,8.545407,8.870737,15.807039999999999,8.658947999999999,9.880809,-14.717996,25.102638,
593,594,0.9929538,23.694967000000002,9.349782267655195,1.002157,1.0,8.514919,,15.807039999999999,1.0660508999999998,17.59165,11880,1.0664169,0.11,9016.410311222076,1.0,,595.28125,15.344128,8.545438,8.869052,15.807039999999999,8.658706,9.879648,-14.663494,25.122685999999998,
594,595,0.9929538,23.716086999999998,9.366196318321453,1.002162,1.0,8.528444,,15.807039999999999,1.0653354,17.763472,11900,1.0662989999999999,0.11,9052.379400253296,1.0,,596.2864,15.348196,8.545483,8.86737,15.807039999999999,8.658486,9.878506,-14.608889999999999,25.142696,
595,596,0.9929538,23.737188,9.372327369490076,1.0021659,1.0,8.534614999999999,,15.807039999999999,1.0647137,16.581073999999997,11920,1.0661789,0.11,9082.64928483963,1.0,,597.2909,15.350268,8.545529,8.865689999999999,15.807039999999999,8.658278,9.877367,-14.556451000000001,25.162664000000003,
596,597,0.9929538,23.758272,9.337770453190727,1.0021721,1.0,8.501599,,15.807039999999999,1.0658618,14.139873499999998,11940,1.0660610000000001,0.11,9112.428568124771,1.0,,598.29675,15.348245,8.545537,8.864015,15.807039999999999,8.658016,9.876192999999999,-14.508275,25.18267,
597,598,0.9929538,23.779332999999998,9.393373451249651,1.0021695,1.0,8.554494,,15.807039999999999,1.0606499,17.127146,11960,1.0659451000000002,0.11,9136.73049068451,1.0,,599.2973599999999,15.351225,8.545566,8.862341,15.807039999999999,8.657844,9.875043,-14.455276000000001,25.202446,
598,599,0.9929538,23.800376999999997,9.3113375916218,1.0021759,1.0,8.479519,,15.807039999999999,1.0657927,15.495335999999998,11980,1.0658273,0.11,9163.419927120207,1.0,,600.30334,15.35147,8.545535000000001,8.860669999999999,15.807039999999999,8.657546,9.873836500000001,-14.405169500000001,25.22243,
599,600,0.9929538,23.8214,9.37171098107108,1.0021796,1.0,8.533066,,15.807039999999999,1.0642326000000002,15.440006,12000,1.0657093999999998,0.11,9192.505691766739,1.0,,601.3077400000001,15.35162,8.545577999999999,8.859001,15.807039999999999,8.657337,9.872707,-14.355322,25.242334,
600,601,0.9929538,23.84241,9.347779351366027,1.0021852,1.0,8.5108795,,15.807039999999999,1.0652641999999999,16.840792,12020,1.0655934999999999,0.11,9223.346422672272,1.0,,602.31335,15.3541,8.545599000000001,8.857336,15.807039999999999,8.657094,9.871559,-14.303309,25.26227,
601,602,0.9929538,23.863285,9.43478546279724,1.0020528,1.0,8.591553,,15.807039999999999,0.98203963,16.564787,12040,1.0654776000000001,0.11,9255.089093446732,1.0,,603.2358,15.356114000000002,8.544575,8.855674,15.807039999999999,8.656985,9.869375,-14.252065,25.278824,
602,603,0.9929538,23.884254000000002,9.380507126381206,1.002056,1.0,8.540201,,15.807039999999999,1.0632647,19.447601000000002,12060,1.0653617,0.11,9285.27495265007,1.0,,604.23975,15.362903,8.544625,8.854014,15.807039999999999,8.656792,9.868262,-14.196076999999999,25.298664000000002,
603,604,0.9929538,23.905209,9.370247972735234,1.0020603000000001,1.0,8.531206,,15.807039999999999,1.0638236,14.308520999999999,12080,1.065246,0.11,9318.770374298096,1.0,,605.2444,15.361161,8.544669,8.852357000000001,15.807039999999999,8.656584,9.867146,-14.148779999999999,25.318516,
604,605,0.9929538,23.92614,9.321639214488316,1.0020665000000002,1.0,8.487164,,15.807039999999999,1.065057,14.212394,12100,1.0651321000000002,0.11,9353.250819683077,1.0,,606.2502400000001,15.359264999999999,8.544654,8.850703,15.807039999999999,8.656303999999999,9.865973,-14.101798,25.338406,
605,606,0.9929538,23.947056,9.381300214233722,1.0020695,1.0,8.541573,,15.807039999999999,1.0628693999999999,19.955488,12120,1.0650164,0.11,9379.074295759201,1.0,,607.2541,15.366854,8.544704,8.849051,15.807039999999999,8.656115,9.86487,-14.045497,25.358194,
606,607,0.9929538,23.967949,9.388067155599057,1.0020708,1.0,8.548645,,15.807039999999999,1.0618846000000002,21.550138,12140,1.0649027,0.11,9405.806738376616,1.0,,608.2569599999999,15.377042999999999,8.544755,8.847403,15.807039999999999,8.655938,9.86377,-13.986757,25.377932,
607,608,0.9929538,23.988827,9.402011541538554,1.0020545,1.0,8.558011,,15.807039999999999,1.0509565,8.463986,12160,1.0647889,0.11,9441.398866176603,1.0,,609.2491,15.365677999999999,8.544668,8.845757,15.807039999999999,8.655776,9.862535000000001,-13.94975,25.397202,
608,609,0.9929538,24.009691,9.408261599305126,1.0020403,1.0,8.565992999999999,,15.807039999999999,1.0521128,18.646114,12180,1.0646772,0.11,9473.614891290665,1.0,,610.24255,15.371066,8.544615,8.844113,15.807039999999999,8.655629,9.861336999999999,-13.896142999999999,25.41651,
609,610,0.9929538,24.03053,9.398246190461382,1.0020322,1.0,8.556583,,15.807039999999999,1.0557715,12.610512,12200,1.0645635,0.11,9506.83624124527,1.0,,611.2396,15.366544000000001,8.544597999999999,8.842472,15.807039999999999,8.655466,9.860177,-13.8526,25.43596,
610,611,0.9929538,24.051354999999997,9.360692275315657,1.0020373,1.0,8.520105000000001,,15.807039999999999,1.0635934,12.364548,12220,1.0644518,0.11,9545.093780755997,1.0,,612.24475,15.361635,8.544628999999999,8.840835,15.807039999999999,8.655244999999999,9.85907,-13.809591000000001,25.455729,
611,612,0.9929538,24.072163,9.363371375423153,1.0020425,1.0,8.52472,,15.807039999999999,1.0636136999999999,19.295085999999998,12240,1.0643381,0.11,9575.580026626589,1.0,,613.25,15.368065,8.544669,8.839199,15.807039999999999,8.655032,9.857974,-13.755397,25.475485,
612,613,0.9929538,24.092945,9.340090256225883,1.0020483,1.0,8.503404,,15.807039999999999,1.0640275,16.366028,12260,1.0642265,0.11,9604.812327623367,1.0,,614.2556,15.369697,8.54468,8.837566,15.807039999999999,8.654784,9.856852,-13.706159,25.495248999999998,
613,614,0.9929538,24.113718,9.392789611919506,1.002046,1.0,8.549953,,15.807039999999999,1.0588206,15.703335000000001,12280,1.0641167999999999,0.11,9637.028568267822,1.0,,615.2562,15.370241,8.5447,8.835937,15.807039999999999,8.6546135,9.855741,-13.658168,25.51478,
614,615,0.9929538,24.13447,9.401453629006662,1.0020396999999999,1.0,8.560574,,15.807039999999999,1.0562367,19.202078,12300,1.0640053,0.11,9665.1137342453,1.0,,616.2544,15.376478,8.544702000000001,8.834309,15.807039999999999,8.65446,9.854614999999999,-13.604647,25.5342,
615,616,0.9929538,24.155203,9.413534107788564,1.0020144,1.0,8.571259,,15.807039999999999,1.0444091999999998,16.542366,12320,1.0638937,0.11,9698.574211359024,1.0,,617.24084,15.378372,8.54456,8.832684500000001,15.807039999999999,8.6543255,9.85335,-13.555635,25.553122000000002,
616,617,0.9929538,24.175917000000002,9.407806143104931,1.0019984,1.0,8.562656,,15.807039999999999,1.050118,16.050707,12340,1.0637841000000001,0.11,9734.32022690773,1.0,,618.23303,15.379463000000001,8.544487,8.831062,15.807039999999999,8.654177,9.852155999999999,-13.507572,25.57227,
617,618,0.9929538,24.196617,9.377864416362662,1.0020019,1.0,8.539508,,15.807039999999999,1.0618846000000002,18.72456,12360,1.0636743999999998,0.11,9769.637797832487,1.0,,619.2372,15.384881,8.544537,8.829443,15.807039999999999,8.653992,9.851086,-13.45532,25.59189,
618,619,0.9929538,24.217299,9.374634497566555,1.0020059000000001,1.0,8.538617,,15.807039999999999,1.0621419,19.38166,12380,1.0635649999999999,0.11,9796.838261604307,1.0,,620.2416400000001,15.391341,8.544589,8.827826,15.807039999999999,8.653806,9.850023,-13.402173000000001,25.611513000000002,
619,620,0.9929538,24.23796,9.327613565044187,1.0020120000000001,1.0,8.494788,,15.807039999999999,1.0633662,17.210743,12400,1.0634555,0.11,9827.594361543655,1.0,,621.24744,15.394279500000001,8.544586,8.826212,15.807039999999999,8.653547999999999,9.848907,-13.352699,25.631176,
620,621,0.9929538,24.258604000000002,9.347773144903623,1.0020175999999998,1.0,8.512909,,15.807039999999999,1.063066,18.864193,12420,1.0633479,0.11,9852.324920892715,1.0,,622.2529,15.399870000000002,8.544611,8.8246,15.807039999999999,8.653322,9.847822,-13.300721,25.650814,
621,622,0.9929538,24.27923,9.363080220528351,1.0020225,1.0,8.523975,,15.807039999999999,1.0624316,16.501360000000002,12440,1.0632384,0.11,9883.091641664505,1.0,,623.258,15.401645000000002,8.544647,8.822991,15.807039999999999,8.653114,9.846751,-13.252710999999998,25.670417999999998,
622,623,0.9929538,24.299837,9.376971058622022,1.002026,1.0,8.537222,,15.807039999999999,1.0615323,19.902596,12460,1.063131,0.11,9918.527966976166,1.0,,624.26215,15.408871,8.544694,8.821384,15.807039999999999,8.652928,9.845694,-13.199395999999998,25.689972,
623,624,0.9929538,24.320432999999998,9.362150331345068,1.0020306,1.0,8.523283000000001,,15.807039999999999,1.0621651,13.779289000000002,12480,1.0630233999999998,0.11,9952.983302116394,1.0,,625.2671,15.406264000000002,8.544725999999999,8.819780999999999,15.807039999999999,8.65272,9.8446245,-13.156065,25.709538000000002,
624,625,0.9929538,24.341010999999998,9.323911806361409,1.0020366,1.0,8.487307000000001,,15.807039999999999,1.0628532,17.231884,12500,1.062916,0.11,9986.490273475649,1.0,,626.2729,15.409187,8.544708,8.81818,15.807039999999999,8.652455999999999,9.843507,-13.107347,25.729124,
625,626,0.9929538,24.361567,9.382220648355746,1.0020387,1.0,8.543467999999999,,15.807039999999999,1.060401,17.961699,12520,1.0628104999999999,0.11,10023.08899593353,1.0,,627.27625,15.413267999999999,8.544757,8.816581,15.807039999999999,8.652282000000001,9.84246,-13.057622,25.7486,
626,627,0.9929538,24.382105,9.338010472730266,1.0020441999999998,1.0,8.503986,,15.807039999999999,1.062541,19.21426,12540,1.0627031,0.11,10055.872363567352,1.0,,628.28174,15.419334,8.544764500000001,8.814983999999999,15.807039999999999,8.652044,9.841374,-13.006056,25.76815,
627,628,0.9929538,24.402632,9.327087665814288,1.0020502,1.0,8.493752,,15.807039999999999,1.0624995000000002,14.575304999999998,12560,1.0625978,0.11,10088.527513980864,1.0,,629.2875,15.417994,8.544757,8.813391000000001,15.807039999999999,8.6517935,9.840277,-12.962039,25.787689999999998,
628,629,0.9929538,24.423134,9.379045182807364,1.0020523000000001,1.0,8.5407715,,15.807039999999999,1.0602736000000001,15.302694,12580,1.0624924,0.11,10121.01683998108,1.0,,630.2909,15.417813,8.5448,8.8118,15.807039999999999,8.651617,9.8392315,-12.917010000000001,25.807126999999998,
629,630,0.9929538,24.443624,9.344494326818731,1.0020577,1.0,8.506131,,15.807039999999999,1.0620993,14.426925,12600,1.062387,0.11,10149.587475299837,1.0,,631.2963,15.416244,8.54481,8.810211,15.807039999999999,8.651386,9.838157,-12.873512,25.826626,
630,631,0.9929538,24.464094,9.38762460559992,1.002057,1.0,8.550206,,15.807039999999999,1.0581946000000002,13.691191,12620,1.0622816000000002,0.11,10181.04869937897,1.0,,632.298,15.413510999999998,8.544842,8.808625,15.807039999999999,8.651225,9.837107000000001,-12.831323,25.845959,
