,ReturnMean,ReturnStepMax,DenMISEMeanLog,IWFirstEpisode,IWMin,IWNorm2,ReturnMax,DenMISELogFirst,ReturnAbsMax,Iteration,MISE,LQGmu01,TimestepsSoFar,DenMISELogLast,IWMax,IWNorm1,LQGmu1,target_sum_log_mean,ReturnMin,Bound,IWLastEpisode,SqrtESSClassic,URet,TimeElapsed,ReturnLastEpisode,LQGsigma,IWMean
220,16.547855,0.99999565,15.605829,,,14.951517,16.708414,13.204018,16.708414,221,16.59049,-1.0,4420,16.03712,1.2387086,221.47348,-1.0,13.274116000000001,,16.703856,1.004544,14.812776999999999,18.35110908611004,327.70857524871826,16.63288,0.11,1.0021424
221,16.54805,0.99999565,15.6192465,,,14.985204000000001,16.708414,13.199503,16.708414,222,16.590694,-1.0,4440,18.582635999999997,1.2392013000000002,222.47617999999997,-1.0,13.298060000000001,,16.703804,1.0082257,14.84639,18.304227533475114,331.2859616279602,16.591043,0.11,1.0021449
222,16.54788,0.99999565,15.646535,,,15.008962,16.708414,13.195007999999998,16.708414,223,16.578856,-1.0,4460,21.702171,1.2391706,223.32115,-1.0,13.335026000000001,,16.691715,0.85156715,14.879188000000001,18.20777658084236,335.9586186408997,16.510319,0.11,1.0014402
223,16.547977,0.99999565,15.657826000000002,,,15.042107000000001,16.708414,13.190535,16.708414,224,16.578642000000002,-1.0,4480,18.174603,1.2391316,224.31882000000002,-1.0,13.356644000000001,,16.691248,1.0044866,14.912726000000001,18.27930848863824,342.07540154457087,16.569695,0.11,1.0014232
224,16.547848000000002,0.99999565,15.666348999999999,,,15.07533,16.708414,13.186079999999999,16.708414,225,16.57837,-1.0,4500,17.574205,1.2390961999999999,225.31873,-1.0,13.375411999999999,,16.690723000000002,1.0066193,14.946189000000002,18.22417633619799,347.33296990394587,16.51879,0.11,1.0014166
225,16.547771,0.99999565,15.658971,,,15.108329000000001,16.708414,13.181645000000001,16.708414,226,16.577988,-1.0,4520,13.997138,1.23905,226.3164,-1.0,13.378179000000001,,16.690089999999998,1.0044530999999999,14.979579000000001,18.245188079063283,353.7859387397766,16.530138,0.11,1.0014
226,16.547707,0.99999565,15.666076,,,15.141256,16.708414,13.177230999999999,16.708414,227,16.577621,-1.0,4540,17.270353,1.2389945,227.31412000000003,-1.0,13.395338,,16.689476000000003,1.0044271999999999,15.012897,18.23744543162035,359.25662636756897,16.533224,0.11,1.0013838
227,16.547401,0.99999565,15.653255999999999,,,15.174108499999999,16.708414,13.172834,16.708414,228,16.577015,-1.0,4560,12.742148,1.2389343000000002,228.3118,-1.0,13.392485999999998,,16.688622,1.0044061,15.046142999999999,18.189638163684748,365.1741724014282,16.478136,0.11,1.0013676
228,16.547620000000002,0.99999565,15.650317999999999,,,15.206889000000002,16.708414,13.168459,16.708414,229,16.576937,-1.0,4580,14.978715,1.2388645,229.30947999999998,-1.0,13.399425,,16.6883,1.004384,15.079315,18.309385374732887,370.11699056625366,16.597777999999998,0.11,1.0013515
229,16.54775,0.99999565,15.660086999999999,,,15.239220000000001,16.708414,13.164102,16.708414,230,16.57636,-1.0,4600,17.895996,1.2387652,230.30145,-1.0,13.418964,,16.687479,0.99866956,15.112417,18.288747661669905,375.4886679649353,16.577227,0.11,1.0013106999999999
230,16.547183999999998,0.99999565,15.665254999999998,,,15.271586,16.708414,13.159761999999999,16.708414,231,16.575212,-1.0,4620,16.852324,1.2386471000000001,231.29507,-1.0,13.433823,,16.686089000000003,1.0003681999999998,15.145451999999999,18.120584362715327,381.56092238426214,16.416779000000002,0.11,1.0012773000000001
231,16.547682000000002,0.99999565,15.656347,,,15.304148000000001,16.708414,13.155443,16.708414,232,16.575426,-1.0,4640,13.597898999999998,1.2385218999999998,232.29273999999998,-1.0,13.434544,,16.68606,1.0043304,15.178417000000001,18.378952787365762,387.1921210289002,16.663025,0.11,1.0012618
232,16.547570999999998,0.99999565,15.666124,,,15.336451,16.708414,13.151142000000002,16.708414,233,16.57483,-1.0,4660,17.933186,1.2383753999999998,233.28753999999998,-1.0,13.453853,,16.685225,1.0015728000000002,15.211312,18.22442404528557,392.31536269187933,16.521632999999998,0.11,1.001234
233,16.547476,0.99999565,15.667359,,,15.368867000000002,16.708414,13.146859,16.708414,234,16.574446,-1.0,4680,15.953573,1.2382255,234.28516000000002,-1.0,13.464547,,16.684603,1.0042893,15.24414,18.231968346785127,398.640807390213,16.52526,0.11,1.0012186
234,16.547499,0.99999565,15.669579500000001,,,15.3926935,16.708414,13.142595000000002,16.708414,235,16.564377,-1.0,4700,16.187977,1.2376541,235.14355,-1.0,13.475518,,16.674303,0.8656491,15.27631,18.262956475996408,403.5957608222962,16.552933,0.11,1.0006108
235,16.547821,0.99999565,15.67269,,,15.424843,16.708414,13.138349,16.708414,236,16.564373,-1.0,4720,16.403105,1.2370735000000002,236.1399,-1.0,13.487932,,16.674063,1.0033435,15.309063,18.333928647238103,408.51422476768494,16.623596,0.11,1.0005927
236,16.54806,0.99999565,15.694082,,,15.453651999999998,16.708414,13.134120000000001,16.708414,237,16.560696,-1.0,4740,20.742262,1.2363057,237.085,-1.0,13.518332500000001,,16.670153,0.95231575,15.3416815,18.31681422492296,414.0290954113007,16.604333999999998,0.11,1.0003587
237,16.548126,0.99999565,15.716308999999999,,,15.486194,16.708414,13.1299095,16.708414,238,16.561039,-1.0,4760,20.983265,1.2355573,238.08975,-1.0,13.549741000000001,,16.670263000000002,1.0116835,15.374324,18.276537802321286,419.1057815551758,16.563932,0.11,1.000377
238,16.548542,0.99999565,15.7292795,,,15.518417999999999,16.708414,13.125717000000002,16.708414,239,16.561464,-1.0,4780,18.816013,1.2348245,239.09063999999998,-1.0,13.571806,,16.670458,1.0078738999999999,15.406895,18.361405767744525,425.0671491622925,16.6476,0.11,1.0003792
239,16.548192999999998,0.99999565,15.736872,,,15.550338,16.708414,13.121542000000002,16.708414,240,16.56087,-1.0,4800,17.551057999999998,1.2340864,240.08789,-1.0,13.588398999999999,,16.669634,1.0041801,15.439401,18.16983252738407,431.2889153957367,16.465057,0.11,1.0003662
240,16.548515,0.99999565,15.736016000000001,,,15.58221,16.708414,13.117384,16.708414,241,16.560966,-1.0,4820,15.530484,1.2333486999999999,241.08539,-1.0,13.596471,,16.669501999999998,1.0044148000000002,15.471835999999998,18.338029169984246,437.8410289287567,16.625566,0.11,1.0003543
241,16.548775,0.99999565,15.757294,,,15.613429,16.708414,13.113242999999999,16.708414,242,16.560379,-1.0,4840,20.885046,1.2325808999999999,242.07376000000002,-1.0,13.626566,,16.668689999999998,0.9952639000000001,15.504202,18.32288741930536,442.4689841270447,16.611404,0.11,1.0003048
242,16.548275,0.99999565,15.756186499999998,,,15.645076999999999,16.708414,13.109119,16.708414,243,16.55956,-1.0,4860,15.487728,1.2318124,243.06982000000002,-1.0,13.634232999999998,,16.667645999999998,1.0028211,15.536506,18.13353616102966,447.9087769985199,16.42735,0.11,1.0002872999999999
243,16.54824,0.99999565,15.753507999999998,,,15.677447,16.708414,13.105012,16.708414,244,16.560038,-1.0,4880,15.10255,1.2310631,244.07807999999997,-1.0,13.640308,,16.667898,1.0150205,15.568739,18.25456680812434,454.559472322464,16.539738,0.11,1.00032
244,16.548395000000003,0.99999565,15.774113,,,15.709047,16.708414,13.100923,16.708414,245,16.559965,-1.0,4900,20.801468,1.230312,245.07541,-1.0,13.669551,,16.667604,1.0040996,15.600907999999999,18.299911661679662,461.2126111984253,16.586266000000002,0.11,1.0003078
245,16.547878,0.99999565,15.786223999999999,,,15.740588,16.708414,13.0968485,16.708414,246,16.55922,-1.0,4920,18.753107,1.2295648000000001,246.07281,-1.0,13.690229,,16.666636999999998,1.0040843000000002,15.633013,18.12408816350832,467.5460343360901,16.42063,0.11,1.0002959999999999
246,16.547968,0.99999565,15.788478,,,15.783110999999998,16.708414,13.0927925,16.708414,247,16.5698,-1.0,4940,16.342514,1.2293385000000001,247.22984,-1.0,13.701571,,16.677004,1.1634326000000001,15.664203,18.285604732383565,473.0533442497253,16.570417000000003,0.11,1.0009305
247,16.54769,0.99999565,15.791445000000001,,,15.814592000000001,16.708414,13.088752000000001,16.708414,248,16.56927,-1.0,4960,16.523258,1.2291098999999999,248.22738999999999,-1.0,13.712959,,16.676254,1.004002,15.696097,18.179472804455745,478.8534188270569,16.479176000000002,0.11,1.0009168
248,16.547712,0.99999565,15.753453,,,15.845676999999998,16.708414,13.084727,16.708414,249,16.568697,-1.0,4980,6.3306474999999995,1.228845,249.21976,-1.0,13.683302,,16.675467,0.9988862,15.727932999999998,18.26962435487872,484.4434697628021,16.553282,0.11,1.0008825000000001
249,16.548153,0.99999565,15.756132999999998,,,15.879425,16.708414,13.08072,16.708414,250,16.571351999999997,-1.0,5000,16.42226,1.2286926999999999,250.25423999999998,-1.0,13.694412,,16.677906,1.0408515,15.759654000000001,18.374749754744972,490.36105918884283,16.657707000000002,0.11,1.001017
250,16.548359,0.99999565,15.759069,,,15.910735,16.708414,13.076728,16.708414,251,16.571316,-1.0,5020,16.492582000000002,1.2285357,251.25194,-1.0,13.705570000000002,,16.677656,1.0040193000000002,15.791347,18.311222956427656,496.95116996765137,16.600231,0.11,1.0010037
251,16.548662,0.99999565,15.773957000000001,,,15.941979000000002,16.708414,13.072751,16.708414,252,16.571373,-1.0,5040,19.509546,1.2283681999999998,252.24957,-1.0,13.728613000000001,,16.677502,1.0039809000000002,15.822976999999998,18.342208791731526,502.6768960952759,16.624295999999998,0.11,1.0009904
252,16.548932999999998,0.99999565,15.776298,,,15.973162,16.708414,13.068791000000001,16.708414,253,16.571398000000002,-1.0,5060,16.365013,1.2281971,253.24725,-1.0,13.739042999999999,,16.677315,1.0039694,15.8545475,18.32786883715535,508.317720413208,16.616792999999998,0.11,1.0009773000000002
253,16.549357999999998,0.99999565,15.78643,,,16.005089,16.708414,13.064846000000001,16.708414,254,16.57242,-1.0,5080,18.349438,1.2280308000000002,254.25762999999998,-1.0,13.757254000000001,,16.678127,1.0166664,15.886049,18.37306822587145,514.3540346622467,16.657204,0.11,1.0010142
254,16.549742000000002,0.99999565,15.787906,,,16.036148,16.708414,13.060917,16.708414,255,16.572565,-1.0,5100,16.161558,1.2278608999999998,255.25531,-1.0,13.766692,,16.678062,1.0039369,15.917495,18.36635411098965,519.7694239616394,16.647157999999997,0.11,1.0010012
255,16.550072,0.99999565,15.770807999999999,,,16.06648,16.708414,13.057003,16.708414,256,16.57196,-1.0,5120,11.409877,1.2276491000000003,256.24228,-1.0,13.757456,,16.67725,0.9933540999999999,15.948873999999998,18.344457626655814,525.6433207988739,16.634335,0.11,1.0009464
256,16.549736,0.99999565,15.781562,,,16.097414,16.708414,13.053104,16.708414,257,16.571385999999997,-1.0,5140,18.53388,1.2274325000000001,257.23992999999996,-1.0,13.776051,,16.676470000000002,1.0039618000000001,15.980201999999998,18.173744897136935,531.4410135746002,16.463825,0.11,1.0009335
257,16.549673000000002,0.99999565,15.794813000000001,,,16.133364,16.708414,13.049221000000001,16.708414,258,16.576083999999998,-1.0,5160,19.19922,1.227429,258.31557999999995,-1.0,13.797369,,16.680964000000003,1.0816848,16.011267,18.23988939409569,537.030681848526,16.533136,0.11,1.0012232
258,16.549019,0.99999565,15.801271,,,16.16422,16.708414,13.045353,16.708414,259,16.575195,-1.0,5180,17.466276,1.2274232,259.3135,-1.0,13.811544,,16.67987,1.0039253000000001,16.042439,18.07342683444735,543.661803483963,16.380627,0.11,1.0012105
259,16.549227,0.99999565,15.790298000000002,,,16.199415,16.708414,13.041499,16.708414,260,16.579525,-1.0,5200,12.946842,1.2276198,260.37958,-1.0,13.808478,,16.684,1.0717543,16.073393,18.314320406132413,549.8688225746155,16.603054,0.11,1.00146
260,16.549126,0.99999565,15.79202,,,16.228842,16.708414,13.03766,16.708414,261,16.577806,-1.0,5220,16.238441,1.2277287000000001,261.3559,-1.0,13.817716,,16.68208,0.98200965,16.104408,18.226383136036393,555.8103456497191,16.522797,0.11,1.0013636000000001
261,16.548876,0.99999565,15.783270000000002,,,16.259536999999998,16.708414,13.033836,16.708414,262,16.577324,-1.0,5240,13.498617999999999,1.2278271,262.3539,-1.0,13.816506,,16.681396,1.0038306000000001,16.135386999999998,18.190123645974385,561.6121597290039,16.484222,0.11,1.0013508
262,16.548828,0.99999565,15.771965,,,16.290178,16.708414,13.030026,16.708414,263,16.577042000000002,-1.0,5260,12.808419,1.2279196,263.35200000000003,-1.0,13.812682,,16.680916,1.0038182,16.166306,18.242142208858255,567.3232152462007,16.535604,0.11,1.0013384
263,16.548632,0.99999565,15.763835,,,16.320759,16.708414,13.026232,16.708414,264,16.576616,-1.0,5280,13.624053,1.2279992,264.34997999999996,-1.0,13.811976999999999,,16.680292,1.0037999,16.197163,18.210587573110125,573.2980265617372,16.497494,0.11,1.0013256
264,16.54852,0.99999565,15.757919000000001,,,16.356796,16.708414,13.02245,16.708414,265,16.581612,-1.0,5300,14.195026,1.2283283,265.43365,-1.0,13.813738,,16.685093,1.0889944,16.227729999999998,18.22963119945833,580.4021902084352,16.518398,0.11,1.0016364
265,16.548235000000002,0.99999565,15.765673000000001,,,16.387253,16.708414,13.018684,16.708414,266,16.581039999999998,-1.0,5320,17.818348,1.2286446000000002,266.43102999999996,-1.0,13.828798,,16.684324,1.0025802,16.258432,18.18044136144692,586.2226533889769,16.473192,0.11,1.0016204
266,16.548336,0.99999565,15.785892,,,16.417717,16.708414,13.014932,16.708414,267,16.580927,-1.0,5340,21.162755999999998,1.2289447,267.42957,-1.0,13.856276500000002,,16.684017,1.0037588,16.289082999999998,18.284984360678827,592.3542127609252,16.57514,0.11,1.0016088
267,16.548529000000002,0.99999565,15.782551000000002,,,16.45915,16.708414,13.011192999999999,16.708414,268,16.591179,-1.0,5360,14.889370000000001,1.22975,268.59393,-1.0,13.860706,,16.694082,1.1685957,16.318820000000002,18.316034300871504,598.0991868972777,16.599825,0.11,1.0022162000000001
268,16.548433,0.99999565,15.799968,,,16.489656,16.708414,13.007469,16.708414,269,16.590920999999998,-1.0,5380,20.465035999999998,1.2305373,269.59384,-1.0,13.885270000000002,,16.693632,1.0035865,16.34927,18.230667251200614,604.4193804264069,16.522625,0.11,1.0022076
269,16.548502,0.99999565,15.814945000000002,,,16.520075,16.708414,13.003758,16.708414,270,16.590803,-1.0,5400,19.842373000000002,1.2313062,270.59332,-1.0,13.907341,,16.693323,1.0031196,16.379667,18.273473448864323,609.5088510513307,16.56715,0.11,1.0021975
270,16.548515,0.99999565,15.830642000000001,,,16.550467,16.708414,13.000062,16.708414,271,16.590666,-1.0,5420,20.066204,1.2320697,271.59337999999997,-1.0,13.930079999999998,,16.692997000000002,1.003707,16.410013,18.26463227275726,615.7565338611603,16.552139999999998,0.11,1.0021896000000001
271,16.548344,0.99999565,15.811651000000001,,,16.581112,16.708414,12.996379,16.708414,272,16.590645000000002,-1.0,5440,10.662931,1.2328324,272.59845,-1.0,13.9180975,,16.692787,1.0087441,16.4403,18.210827488657035,622.1614339351654,16.501835,0.11,1.0022001
272,16.548363000000002,0.99999565,15.816007999999998,,,16.61658,16.708414,12.992708,16.708414,273,16.595478,-1.0,5460,16.998842,1.233817,273.68032999999997,-1.0,13.929679,,16.697435000000002,1.0849743,16.470318,18.262533022447123,629.0897121429442,16.553976000000002,0.11,1.0024921
273,16.548365,0.99999565,15.818457999999998,,,16.646894,16.708414,12.989053,16.708414,274,16.595366000000002,-1.0,5480,16.484379999999998,1.2347903999999998,274.68124,-1.0,13.939014000000002,,16.697135999999997,1.0036324,16.50045,18.255762836456626,635.8276627063751,16.54886,0.11,1.0024863000000002
274,16.548033,0.99999565,15.819097,,,16.677149,16.708414,12.98541,16.708414,275,16.594915,-1.0,5500,15.991959,1.235747,275.68213,-1.0,13.946492999999998,,16.6965,1.0036516,16.53053,18.166064015308766,641.5463507175447,16.456585,0.11,1.0024805
275,16.548267000000003,0.99999565,15.823260000000001,,,16.707329,16.708414,12.98178,16.708414,276,16.59502,-1.0,5520,16.965633,1.2366866,276.6827,-1.0,13.957444,,16.69642,1.0034238000000002,16.560558,18.330303983371508,646.6523971557617,16.613157,0.11,1.0024735999999999
276,16.548189999999998,0.99999565,15.812701,,,16.746912,16.708414,12.978163,16.708414,277,16.603529,-1.0,5540,12.896557000000001,1.2380095,277.8295,-1.0,13.954113000000001,,16.70475,1.1484644,16.589893,18.229871262311267,652.3864331245422,16.526312,0.11,1.0029945
277,16.54805,0.99999565,15.830356,,,16.775986,16.708414,12.97456,16.708414,278,16.602184,-1.0,5560,20.717223999999998,1.2392545,278.81247,-1.0,13.978388,,16.703224,0.984029,16.619738,18.21755519736534,658.760458946228,16.509613,0.11,1.0029225
278,16.548482999999997,0.99999565,15.817144,,,16.806147,16.708414,12.970969,16.708414,279,16.60256,-1.0,5580,12.141613000000001,1.2404807,279.81476000000004,-1.0,13.971817999999999,,16.703419,1.0035999,16.64955,18.39216600921118,665.2118937969208,16.668842,0.11,1.0029203000000002
279,16.548769,0.99999565,15.806022,,,16.845192,16.708414,12.967391000000001,16.708414,280,16.611065,-1.0,5600,12.699955000000001,1.2420527,280.95636,-1.0,13.967751000000002,,16.711748,1.1417767,16.678726,18.344864584895262,670.868337392807,16.62838,0.11,1.0034155999999999
280,16.548832,0.99999565,15.814506,,,16.875418,16.708414,12.963826,16.708414,281,16.611158,-1.0,5620,18.186204999999998,1.2436042,281.96057,-1.0,13.982781,,16.711662,1.0035711999999999,16.70836,18.28091784359808,676.9265604019165,16.566507,0.11,1.0034184000000002
281,16.548925,0.99999565,15.813023000000001,,,16.90558,16.708414,12.960274,16.708414,282,16.611273,-1.0,5640,15.393579999999998,1.2451363000000002,282.96466000000004,-1.0,13.987804,,16.7116,1.0035435,16.737944,18.285766543672946,682.7995126247406,16.575043,0.11,1.0034208
282,16.548893,0.99999565,15.790342,,,16.934095000000003,16.708414,12.956733999999999,16.708414,283,16.60969,-1.0,5660,9.390829,1.2465692,283.94183,-1.0,13.971485000000001,,16.709839000000002,0.9770456,16.767464,18.242656783957482,689.5081338882446,16.540363,0.11,1.0033280999999998
283,16.549145000000003,0.99999565,15.785107,,,16.964098,16.708414,12.953206,16.708414,284,16.60993,-1.0,5680,14.299960999999998,1.2479823,284.94525,-1.0,13.972657,,16.709904,1.0036143,16.796959,18.336792333778366,696.0918295383452,16.620307999999998,0.11,1.0033283000000002
284,16.549046,0.99999565,15.766845000000002,,,17.000088,16.708414,12.949692,16.708414,285,16.615444,-1.0,5700,10.577294,1.2495936,286.04572,-1.0,13.961082000000001,,16.715244000000002,1.0999212999999999,16.826132,18.23261063761803,702.4209158420563,16.520720999999998,0.11,1.0036691
285,16.549208,0.99999565,15.763779999999999,,,17.030079999999998,16.708414,12.946189,16.708414,286,16.615639,-1.0,5720,14.886126,1.2511867,287.05023,-1.0,13.964335,,16.715265,1.003508,16.855482000000002,18.30369613204831,708.7016575336456,16.595287,0.11,1.0036721
286,16.549114000000003,0.99999565,15.762239000000001,,,17.05799,16.708414,12.9426985,16.708414,287,16.613575,-1.0,5740,15.318445,1.2526696000000002,288.02002000000005,-1.0,13.968951,,16.71303,0.9692702,16.884757999999998,18.224742341758315,714.5689642429352,16.522505,0.11,1.0035541
287,16.549068,0.99999565,15.75964,,,17.095478,16.708414,12.939219999999999,16.708414,288,16.620544,-1.0,5760,15.010176999999999,1.2544483999999998,289.14599999999996,-1.0,13.972979999999998,,16.719829999999998,1.1245403999999999,16.913595,18.241043851903306,719.6976265907288,16.536148,0.11,1.0039791999999998
288,16.548788000000002,0.99999565,15.765676000000001,,,17.125422,16.708414,12.935754,16.708414,289,16.620345999999998,-1.0,5780,17.50025,1.2562046999999998,290.15173,-1.0,13.985206,,16.71946,1.0034755,16.942749,18.174322002015987,725.8973262310028,16.467566,0.11,1.0039853
289,16.54903,0.99999565,15.777992999999999,,,17.155304,16.708414,12.9323,16.708414,290,16.620667,-1.0,5800,19.333942,1.2579406000000002,291.15738,-1.0,14.003672,,16.71961,1.0034621,16.971857,18.331514283679553,733.5901782512665,16.619099,0.11,1.003991
290,16.548986,0.99999565,15.780465,,,17.18512,16.708414,12.928857,16.708414,291,16.620687,-1.0,5820,16.492945000000002,1.2596573999999998,292.1628,-1.0,14.012245000000002,,16.719461,1.0034564000000001,17.000917,18.2400591408298,739.8393769264221,16.53593,0.11,1.0039959
291,16.54855,0.99999565,15.771982999999999,,,17.214863,16.708414,12.9254265,16.708414,292,16.620298000000002,-1.0,5840,13.299285999999999,1.2613511,293.1679,-1.0,14.009822,,16.718904000000002,1.0031826,17.02993,18.120704426968533,746.2341055870056,16.422556,0.11,1.0039996999999998
292,16.548716,0.99999565,15.778964000000002,,,17.24469,16.708414,12.922008,16.708414,293,16.620638,-1.0,5860,17.813622,1.2630255,294.17532,-1.0,14.022831,,16.719076,1.0056100000000001,17.058892999999998,18.31012343895501,752.4657597541809,16.596632,0.11,1.0040114
293,16.549187,0.99999565,15.796377,,,17.274328,16.708414,12.918600999999999,16.708414,294,16.621153,-1.0,5880,20.894753,1.2646803999999998,295.1804,-1.0,14.046223999999999,,16.719425,1.0034143,17.087807,18.40491404893873,758.845844745636,16.686860999999997,0.11,1.0040149999999999
294,16.549633,0.99999565,15.797348000000001,,,17.310806,16.708414,12.915205,16.708414,295,16.627974,-1.0,5900,16.078896,1.2665524,296.29733,-1.0,14.053488,,16.726082,1.1143641000000002,17.116322,18.398016920704485,764.7465732097626,16.681227,0.11,1.0043977
295,16.549831,0.99999565,15.795794500000001,,,17.340471,16.708414,12.911821,16.708414,296,16.628279,-1.0,5920,15.332689000000002,1.2684004999999998,297.30396,-1.0,14.057832000000001,,16.726223,1.0033875,17.14509,18.31830960282333,771.245671749115,16.608055,0.11,1.0044053
296,16.549965,0.99999565,15.795399,,,17.365282,16.708414,12.908448,16.708414,297,16.623718,-1.0,5940,15.673687,1.2700396,298.22455,-1.0,14.062995,,16.7215,0.9184982,17.173609,18.300933578836307,777.8835871219635,16.589752,0.11,1.0041231
297,16.55012,0.99999565,15.786624,,,17.391666,16.708414,12.905087,16.708414,298,16.620907,-1.0,5960,13.176618,1.2715278,299.1757,-1.0,14.059854000000001,,16.718525,0.9503243,17.202244,18.312017797950467,784.6133198738098,16.596035,0.11,1.0039452
298,16.549969,0.99999565,15.787191,,,17.421284,16.708414,12.901736999999999,16.708414,299,16.621029999999998,-1.0,5980,15.952361999999999,1.2730129,300.18494,-1.0,14.066216,,16.718487,1.0088663,17.230929999999997,18.215107971921405,791.5451247692108,16.50449,0.11,1.003963
299,16.549902,0.99999565,15.789398,,,17.448767,16.708414,12.898398,16.708414,300,16.619235999999997,-1.0,6000,16.445126000000002,1.2744061000000002,301.15783999999996,-1.0,14.0740595,,16.71653,0.9729135,17.259548000000002,18.239119066596693,798.6417577266693,16.530159,0.11,1.0038594
300,16.549961,0.99999565,15.785153,,,17.477913,16.708414,12.89507,16.708414,301,16.619238,-1.0,6020,14.508413000000001,1.2757813999999998,302.16092000000003,-1.0,14.075515,,16.716372,1.0034114,17.288158,18.27777656084443,805.3802955150604,16.567978,0.11,1.0038569
301,16.550055,0.99999565,15.797476999999999,,,17.509232,16.708414,12.891753,16.708414,302,16.621347,-1.0,6040,19.502851,1.2772155,303.20184,-1.0,14.093620000000001,,16.718320000000002,1.0410302,17.316685,18.28622527332364,811.2103245258331,16.577644,0.11,1.0039796
302,16.550053,0.99999565,15.801023,,,17.538304999999998,16.708414,12.888448,16.708414,303,16.6213,-1.0,6060,16.867779000000002,1.2786316999999998,304.2052,-1.0,14.102789000000001,,16.718113,1.0033166,17.345188,18.264144042213637,818.1234831809998,16.550035,0.11,1.0039775
303,16.55044,0.99999565,15.802063,,,17.567326,16.708414,12.885153,16.708414,304,16.62164,-1.0,6080,16.113117000000003,1.280025,305.2086,-1.0,14.109415,,16.718294,1.0035061,17.373652,18.378425844978942,824.8428366184235,16.667889000000002,0.11,1.0039756
304,16.550089,0.99999565,15.797845,,,17.596163,16.708414,12.881867999999999,16.708414,305,16.621109,-1.0,6100,14.511718,1.2813928999999997,306.20953,-1.0,14.110741,,16.717607,1.0011775,17.402063000000002,18.15184285400888,831.8852541446686,16.443598,0.11,1.0039657
305,16.550222,0.99999565,15.805367000000002,,,17.625463,16.708414,12.878594999999999,16.708414,306,16.621551999999998,-1.0,6120,18.096321,1.2827574,307.21948,-1.0,14.123798,,16.717892000000003,1.0102931,17.430435,18.303745968484687,839.961341381073,16.590792,0.11,1.0039853
306,16.550107999999998,0.99999565,15.782134,,,17.654316,16.708414,12.875333,16.708414,307,16.621365,-1.0,6140,8.668853,1.28411,308.2224,-1.0,14.106043,,16.717548,1.0032793,17.458757000000002,18.23185371117476,845.6716566085815,16.515085,0.11,1.0039818
307,16.550306,0.99999565,15.786342000000001,,,17.693120999999998,16.708414,12.872081,16.708414,308,16.630236,-1.0,6160,17.073965,1.2857764999999999,309.38745,-1.0,14.116173000000002,,16.726269,1.1641229,17.486313,18.32232148501797,852.7023370265961,16.610529999999997,0.11,1.0045046999999998
308,16.550468,0.99999565,15.791054,,,17.722065,16.708414,12.868839,16.708414,309,16.630417,-1.0,6180,17.237385,1.2874231000000003,310.39258,-1.0,14.126289000000002,,16.726295,1.0032344000000002,17.514471,18.309719993264512,859.9467785358429,16.601053,0.11,1.0045066999999999
309,16.550457,0.99999565,15.79076,,,17.750954,16.708414,12.865608,16.708414,310,16.630419,-1.0,6200,15.695642999999999,1.2890483999999998,311.39758,-1.0,14.131367000000001,,16.726143,1.0032382,17.542583,18.254862264616005,865.9883332252502,16.547089,0.11,1.0045084
310,16.550001,0.99999565,15.786883,,,17.779785,16.708414,12.862388000000001,16.708414,311,16.629960999999998,-1.0,6220,14.580969,1.2906525,312.4024,-1.0,14.132826999999999,,16.725533,1.0032449,17.570652,18.110136847408825,872.687680721283,16.408286999999998,0.11,1.0045093
311,16.549679,0.99999565,15.794763,,,17.809029000000002,16.708414,12.859178,16.708414,312,16.630067999999998,-1.0,6240,18.240364000000003,1.2922536,313.4153,-1.0,14.146032,,16.725487,1.0113786,17.598675,18.157116260218388,879.381564617157,16.44959,0.11,1.0045363
312,16.5496,0.99999565,15.798077,,,17.838026,16.708414,12.855977000000001,16.708414,313,16.630232,-1.0,6260,16.82713,1.2938479999999999,314.42474,-1.0,14.154628,,16.7255,1.0078853,17.626656,18.22767259008208,886.6152300834656,16.525015,0.11,1.0045519
313,16.54951,0.99999565,15.799157999999998,,,17.866892,16.708414,12.852787,16.708414,314,16.630306,-1.0,6280,16.133232,1.2954235,315.43265,-1.0,14.160953,,16.725424,1.0064523,17.65459,18.228887544339823,893.2001650333405,16.521223000000003,0.11,1.0045626
314,16.549307000000002,0.99999565,15.809818,,,17.895517,16.708414,12.849607,16.708414,315,16.630081,-1.0,6300,19.153774,1.2969773999999998,316.43716,-1.0,14.176817000000002,,16.725048,1.0031865,17.682482,18.199940778684503,899.5391626358032,16.485487,0.11,1.0045624
315,16.549322,0.99999565,15.806566,,,17.9419,16.708414,12.846438000000001,16.708414,316,16.644651,-1.0,6320,14.776403,1.2990756,317.71972999999997,-1.0,14.179495999999999,,16.739481,1.2787438999999998,17.708254,18.257201764377538,906.3966355323793,16.554160999999997,0.11,1.0054421
316,16.54909,0.99999565,15.818173999999999,,,17.970694,16.708414,12.843278999999999,16.708414,317,16.644476,-1.0,6340,19.481329000000002,1.3011424999999999,318.72656,-1.0,14.196234,,16.739157000000002,1.0009828,17.735909,18.18189585087579,912.5458562374116,16.475676,0.11,1.0054466
317,16.549227,0.99999565,15.8166685,,,17.999548,16.708414,12.840129,16.708414,318,16.644773,-1.0,6360,15.3339615,1.3031878000000001,319.7353,-1.0,14.199832999999998,,16.739307,1.0030909,17.763517,18.301811613111585,918.3320393562317,16.59316,0.11,1.0054569
