,IWMax,ReturnMin,TimestepsSoFar,DenMISELogLast,LQGmu1,LQGmu01,URet,DenMISELogFirst,IWNorm1,DenMISEMeanLog,Bound,MISE,IWMin,target_sum_log_mean,Iteration,IWLastEpisode,IWFirstEpisode,SqrtESSClassic,TimeElapsed,ReturnLastEpisode,ReturnAbsMax,ReturnStepMax,ReturnMax,IWNorm2,LQGsigma,IWMean,ReturnMean
78,,,1580,9.293460000000001,1.0,0.824,18.46205062602617,14.272339,7.9e-09,13.238342999999999,3.8869836,,,-1213.5675,79,,,8.888194,177.1506507396698,16.730135,17.274132,0.99999994,17.274132,8.888194e-10,0.11,,16.453865
79,,,1600,-13.592367000000001,1.0,0.824,9.648588197688428,14.25976,8e-09,12.890538000000001,3.8626132000000006,,,-1200.2698,80,,,8.944272,181.38321471214292,8.809236,17.274132,0.99999994,17.274132,8.944272e-10,0.11,,16.358307
80,40.499984999999995,,1620,16.539526000000002,1.0,0.824,9.388533853821064,14.247337,40.499984999999995,12.923316999999999,38.822067,4.2738027999999995,,-1185.2018,81,40.499984999999995,,1.0,183.83981466293332,8.547608,17.274132,0.99999994,17.274132,40.499984999999995,0.11,0.49999982,16.261879
81,27.333345,,1640,14.310835,1.0,0.824,9.346866026959963,14.235067,54.66669,12.933063,30.114986,5.6856756,,-1170.5332,82,27.333345,,1.4142137,187.99139022827148,8.509411,17.274132,0.99999994,17.274132,38.655186,0.11,0.666667,16.167337
82,20.750014999999998,,1660,12.385989,1.0,0.824,9.362334918804127,14.222945999999999,62.250007999999994,12.921428,26.342090000000002,6.395641,,-1156.2448,83,20.749996,,1.7320508000000001,189.6441421508789,8.52554,17.274132,0.99999994,17.274132,35.940059999999995,0.11,0.7500001000000001,16.075266
83,16.799997,,1680,16.18049,1.0,0.824,9.373217707193456,14.210970000000001,67.19999,12.956363,24.09715,6.8230186,,-1142.2535,84,16.799997,,2.0,190.92393708229062,8.532536,17.274132,0.99999994,17.274132,33.599995,0.11,0.7999999,15.985472
84,14.166673999999999,,1700,14.817095000000002,1.0,0.824,9.33873266962569,14.199135,70.83337399999999,12.975138000000001,22.553593,7.103141,,-1128.6099,85,14.166673999999999,,2.2360682,192.12263798713684,8.503725,17.274132,0.99999994,17.274132,31.677645000000002,0.11,0.8333338,15.89745
85,12.285714,,1720,15.308854,1.0,0.824,9.328050442484995,14.187439000000001,73.714264,12.999677,21.406026999999998,7.3017582999999995,,-1115.2793,86,12.285714,,2.4494898,193.4841823577881,8.493508,17.274132,0.99999994,17.274132,30.093721000000002,0.11,0.8571426,15.811357999999998
86,10.875003999999999,,1740,12.891200999999999,1.0,0.824,9.342062479059637,14.175879,76.12503000000001,12.996210000000001,20.510384,7.452368300000001,,-1102.2843,87,10.875003999999999,,2.6457515,195.7145631313324,8.506594,17.274132,0.99999994,17.274132,28.772555999999998,0.11,0.87500036,15.727395999999999
87,9.777787,,1760,18.137445,1.0,0.824,9.383614053191893,14.16445,78.22221,13.052705,19.788335999999997,7.573680400000001,,-1089.5264,88,9.777787,,2.828427,197.9494826793671,8.544209,17.274132,0.99999994,17.274132,27.65573,0.11,0.8888888,15.645767999999999
88,8.900001,,1780,15.657096,1.0,0.824,9.338393543343157,14.15315,80.099976,13.080264999999999,19.182632,7.666542999999999,,-1077.0841,89,8.900001,,2.9999998,201.53935170173645,8.502321,17.274132,0.99999994,17.274132,26.699993,0.11,0.89999974,15.565504999999998
89,8.181826,,1800,15.881927,1.0,0.824,9.364693088189052,14.141976000000001,81.81817,13.109877,18.669838000000002,7.744716,,-1064.9166,90,8.181818,,3.1622775,206.08068609237668,8.526437,17.274132,0.99999994,17.274132,25.873178,0.11,0.90909076,15.487294
90,7.583336999999999,,1820,15.168441,1.0,0.824,9.389451909921776,14.130927,83.41668,13.131129999999999,18.228346,7.8116536,,-1053.0253,91,7.583328999999999,,3.316625,210.64452505111691,8.547937,17.274132,0.99999994,17.274132,25.151073,0.11,0.9166668,15.4110365
91,7.0769253,,1840,16.779148,1.0,0.824,9.382782840434556,14.119998,84.92305999999999,13.169542000000002,17.841155999999998,7.8679314,,-1041.3757,92,7.0769186,,3.4641016000000002,213.1811013221741,8.543307,17.274132,0.99999994,17.274132,24.515175,0.11,0.9230767,15.336388000000001
92,6.642858,,1860,17.995441,1.0,0.824,9.400747725317618,14.109187,86.35712,13.220301999999998,17.499205,7.91724,,-1029.9642,93,6.642852,,3.6055512000000003,216.49830150604248,8.558261,17.274132,0.99999994,17.274132,23.951155,0.11,0.92857116,15.263504000000001
