,IWNorm1,ReturnAbsMax,ReturnMin,LQGmu01,IWMean,DenMISELogFirst,Iteration,LQGmu1,ReturnLastEpisode,IWMax,TimeElapsed,Bound,MISE,DenMISEMeanLog,URet,IWFirstEpisode,LQGsigma,ReturnStepMax,ReturnMax,IWNorm2,SqrtESSClassic,TimestepsSoFar,IWLastEpisode,IWMin,ReturnMean,DenMISELogLast,target_sum_log_mean
177,176.21231,17.261364,,-0.032,0.9899568000000001,10.900133,178,-0.309,16.891785000000002,27.243301000000002,1159.6398730278015,27.461458,16.734035000000002,11.188016000000001,18.66292118263328,,0.11,0.9999955,17.261364,54.75535,3.2181754000000002,3560,23.862381,,13.239698,11.066985,-705.6650400000001
178,217.62315,17.261364,,-0.025,1.2157718000000002,10.894531,179,-0.247,16.92353,15.937560999999999,1170.5489437580106,27.746433000000003,20.437727,11.188945,18.69524894657322,5.294314e-23,0.11,0.9999955,17.261364,46.072359999999996,4.723508,3580,2.4336004,,13.260279,11.405422,-609.7076400000001
179,223.81072999999998,17.261364,,-0.028,1.243393,10.88896,180,-0.272,16.959435,23.167131,1181.6511232852934,29.609562,20.973742,11.18933,18.732885142075023,7.224224e-30,0.11,0.9999955,17.261364,55.98599,3.9976203000000003,3600,16.416555,,13.280829,11.07134,-646.7497599999999
180,186.64491,17.261364,,-0.033,1.0311874,10.88342,181,-0.323,16.896378,19.829357,1192.7552073001864,26.925290000000004,17.46605,11.222012,18.66779902141648,,0.11,0.9999955,17.261364,51.14077,3.6496305,3620,12.109819,,13.300804000000001,16.904324,-709.99567
181,212.06589,17.261364,,-0.031,1.1651971,10.87791,182,-0.297,17.047047,21.49482,1201.0596761703493,28.855829999999997,19.69146,11.225761,18.822794825994606,7.425961999999999e-37,0.11,0.9999955,17.261364,56.294804000000006,3.7670597999999997,3640,1.7995057,,13.321388,11.908403999999999,-674.01917
182,148.56003,17.261364,,-0.039,0.81180346,10.872431,183,-0.373,17.024342,21.152292000000003,1213.1486172676084,25.180614000000002,13.8426485,11.262199,18.80025583390912,,0.11,0.9999955,17.261364,48.79013,3.0448787,3660,15.914597,,13.341623,17.770951999999998,-753.20374
183,204.11243000000002,17.261364,,-0.009,1.1093066999999999,10.866981,184,-0.085,17.014426999999998,16.968132,1221.8167514801025,26.111269,16.981756,11.271644,18.7906298807848,14.203686,0.11,0.9999955,17.261364,53.9774,3.7814422,3680,1.1171743e-21,,13.361585,13.218795000000002,-284.19372999999996
184,195.5573,17.261364,,-0.032,1.0570663999999999,10.93592,185,-0.307,16.265905,18.763212,1233.3885626792908,26.64515,17.88456,11.216145,17.973173698483482,,0.11,0.9999955,17.261364,49.62519,3.940686,3700,4.1436104999999995e-27,,13.377282999999998,0.93304217,-676.49963
185,192.4924,17.261364,,-0.032,1.0349054,10.930530000000001,186,-0.313,16.83835,16.362333,1243.5978846549988,25.836216,17.51589,11.20778,18.61061844581578,,0.11,0.9999955,17.261364,46.392604999999996,4.1492043,3720,12.198828,,13.395891,9.63444,-679.96954
186,206.78746,17.261364,,-0.025,1.1058153,10.925167,187,-0.248,16.875244,12.57061,1254.9744036197662,25.467064,18.591972,11.234269,18.64373104494135,1.9405718e-23,0.11,0.9999955,17.261364,41.181072,5.02142,3740,2.2715213,,13.414497,16.153852,-585.88184
187,166.76065,17.261364,,-0.019,0.88702476,10.919834,188,-0.191,16.896235,23.765429,1264.0993237495422,24.524916,14.712086,11.232107000000001,18.663806202183284,3.235025e-10,0.11,0.9999955,17.261364,47.400482000000004,3.5181214999999995,3760,0.35351065,,13.433017000000001,10.742666999999999,-483.28827
188,191.94205,17.261364,,-0.003,1.0155663000000001,10.914529,189,-0.029,17.052410000000002,42.77883,1276.0576620101926,28.029873,13.017866999999999,11.248282000000001,18.82428250809955,6.7360575e-05,0.11,0.9999955,17.261364,83.464874,2.2996745,3780,1.5752305e-25,,13.452167499999998,14.429344,-190.27876
189,195.19016000000002,17.261364,,-0.003,1.0273166,10.909252,190,-0.031,13.468041,36.803036,1285.089033126831,26.739359999999998,13.342849,11.182197,14.888612805184966,0.000121715355,0.11,0.9999955,17.261364,75.74336,2.5769935,3800,29.457285,,13.452251,-1.2404203,-191.15861999999998
190,116.19693999999998,17.261364,,-0.002,0.60836095,10.904003999999999,191,-0.017,12.197214,49.545437,1298.7337710857394,25.023542000000003,7.1829114,11.190302,13.531096810009078,2.2517695e-07,0.11,0.9999955,17.261364,60.048171999999994,1.9350619999999998,3820,0.98666763,,13.445681,12.772007,-172.94803000000002
191,243.92627000000002,17.261364,,0.003,1.2704493000000001,10.898782,192,0.025,11.612527,40.871967,1305.4412789344788,24.46317,11.713707000000001,11.211997,12.859505907331917,1.1345611000000001e-18,0.11,0.9999955,17.261364,90.08352,2.7077792,3840,5.4749714999999996e-05,,13.436132999999998,15.787826,-137.47107
192,162.41539,17.261364,,-0.001,0.8415305000000001,10.893587,193,-0.011,9.159355999999999,47.14867,1321.9065232276914,25.311718,9.492931,11.240748,10.062078387019037,1.2709988e-08,0.11,0.9999955,17.261364,74.42095,2.182388,3860,0.00017436398999999997,,13.413973,16.586119,-164.97388
193,213.90182000000001,17.261364,,-0.0,1.1025867,10.888419,194,-0.002,9.895202000000001,43.077526,1333.5937967300415,25.166006,11.339896000000001,11.243374000000001,10.897805067819666,8.737979000000001e-11,0.11,0.9999955,17.261364,85.66617600000001,2.4969227000000003,3880,31.972958000000002,,13.395835,11.971539,-155.38535
194,200.9631,17.261364,,0.0,1.0305799999999998,10.883278,195,0.003,10.124145,47.957653,1342.9994814395905,24.102621,10.277598,11.25255,11.169413611807345,5.3341376e-12,0.11,0.9999955,17.261364,80.47798,2.4971192,3900,29.073061,,13.379057999999999,13.014011,-150.44975
195,134.1518,17.261364,,-0.055,0.68444794,10.878162,196,-0.504,9.547842,27.585949,1352.8829765319826,22.454051999999997,11.699214,11.211262,10.47047082275621,,0.11,0.9999955,17.261364,41.792202,3.209972,3920,,,13.35951,3.2023487,-803.9096
196,243.0474,17.261364,,-0.075,1.2337431,10.873074,197,-0.637,16.657196,11.906222999999999,1366.7591860294342,27.63969,21.112345,11.079083,18.42667407412511,,0.11,0.9999955,17.261364,45.953907,5.2889385,3940,2.2355023999999995e-08,,13.37625,-14.493545000000001,-838.5124
197,0.0061459806999999995,17.261364,,-0.207,3.1040214e-05,10.86801,198,-0.971,17.121958,0.0042888406,1376.304221868515,26.084085,0.00053148967,11.0996,18.902166471579346,,0.11,0.9999955,17.261364,0.004643579,1.3235438999999998,3960,1.3416634e-09,,13.395167,14.931639,-905.46234
198,200.50066,17.261364,,-0.206,1.007541,10.862972000000001,199,-0.97,17.024078,200.49338,1387.507183790207,51.673935,17.152462,11.114015,18.793858161536875,,0.11,0.9999955,17.261364,200.49338,1.0000364,3980,200.49338,,13.413403,14.965517000000002,-900.52026
199,145.40152,17.261364,,-0.18,0.7270076,10.85796,200,-0.949,17.0467,112.10786,1398.785614490509,40.109455,12.389717,11.107004,18.81830090245222,,0.11,0.9999955,17.261364,116.74893999999999,1.2454205,4000,112.10786,,13.43157,10.012554,-886.4799
200,114.99101,17.261364,,-0.144,0.5720946,10.852972,201,-0.895,17.208567000000002,73.76505999999999,1412.4145855903625,33.42805,9.831719,11.105274,18.988095614907838,,0.11,0.9999955,17.261364,78.59651,1.4630549,4020,73.76505999999999,,13.45036,11.157193,-867.3572
201,125.22502,17.261364,,-0.159,0.61992586,10.848009,202,-0.922,17.055235,75.21672,1423.9581339359286,32.978287,10.6334305,11.122721,18.832595033752717,,0.11,0.9999955,17.261364,81.05198,1.5449965,4040,26.633335,,13.468206,15.117838,-869.55884
202,171.97926,17.261364,,-0.138,0.8471885,10.843071,203,-0.882,17.199345,49.85718,1436.0209505558014,30.107342,14.530254000000001,11.109906,18.977884454778422,,0.11,0.9999955,17.261364,77.59919000000001,2.2162507000000002,4060,49.85718,,13.486585999999999,8.965525,-856.0247
203,133.95819,17.261364,,-0.211,0.6566578000000001,10.838157,204,-0.973,17.133960000000002,81.032455,1449.0635378360748,35.48239,11.188721000000001,11.126014999999999,18.91214124309456,,0.11,0.9999955,17.261364,94.26649499999999,1.4210584,4080,0.00014918011999999999,,13.504466,14.610969,-879.7792
204,208.40198,17.261364,,-0.187,1.0165950000000001,10.833267,205,-0.956,17.021593,70.33572,1462.3211832046509,35.362076,17.339005,11.115368,18.790040424095626,,0.11,0.9999955,17.261364,108.79916000000001,1.9154741999999998,4100,70.33572,,13.521623000000002,9.371102,-867.29724
205,180.22018,17.261364,,-0.133,0.8748553,10.828401,206,-0.872,17.130508,34.86183,1473.08624625206,28.443035,14.995703,11.117296000000001,18.906063282046773,,0.11,0.9999955,17.261364,70.19958000000001,2.5672544999999998,4120,1.4125303999999999,,13.539142000000002,11.611006,-841.3472
206,189.6871,17.261364,,-0.202,0.9163628,10.823559,207,-0.967,17.190089999999998,53.607323,1480.800838470459,31.816090000000003,15.633294,11.148558,18.97184691842406,,0.11,0.9999955,17.261364,88.9173,2.1332982000000005,4140,12.666001,,13.556779,17.764167999999998,-863.79364
207,222.9335,17.261364,,-0.184,1.0717957,10.818739,208,-0.953,17.04071,52.679367000000006,1497.211859703064,31.933871999999997,18.318811,11.163478999999999,18.813603790355412,,0.11,0.9999955,17.261364,87.920425,2.535628,4160,19.29328,,13.573528,14.413725,-853.46735
208,206.95343,17.261364,,-0.203,0.9902078000000001,10.813943,209,-0.968,17.0659,39.176514000000005,1508.2592403888702,30.292439,16.892696,11.177054,18.83783745346276,,0.11,0.9999955,17.261364,80.32744,2.5763729,4180,32.55215,,13.590239000000002,14.006056,-855.46606
209,245.1527,17.261364,,-0.19,1.1673938,10.80917,210,-0.958,17.063475,35.242073,1522.07257437706,31.715908000000002,19.936481,11.170504,18.83174967847889,,0.11,0.9999955,17.261364,83.648026,2.930765,4200,33.707462,,13.606778,9.875478999999999,-846.9752
210,208.90259,17.261364,,-0.202,0.9900597,10.804419000000001,211,-0.967,17.063894,29.911270000000002,1529.9823701381686,28.481562,16.893539999999998,11.201749000000001,18.839895063327575,,0.11,0.9999955,17.261364,70.12099,2.9791734,4220,20.552794,,13.623161999999999,17.6659,-846.9422599999999
211,153.83148,17.261364,,-0.151,0.7256201999999999,10.799691000000001,212,-0.909,17.060164999999998,39.863308,1542.3456270694733,25.851795000000003,12.448445,11.197316,18.827264791099914,,0.11,0.9999955,17.261364,59.724630000000005,2.575679,4240,0.3073616,,13.639375,10.320948,-824.6253
212,180.26265,17.261364,,-0.131,0.8463035,10.794985,213,-0.866,17.118942,31.305244000000002,1557.6486353874207,26.322527,14.502521,11.205663000000001,18.89842786574672,,0.11,0.9999955,17.261364,61.718925,2.920703,4260,20.600635999999998,,13.655710000000001,13.283054000000002,-812.3656599999999
213,185.07393000000002,17.261364,,-0.038,0.86483145,10.790301,214,-0.359,17.049702,19.955818,1570.3695447444916,24.480528,14.720965,11.203268,18.82630772023386,,0.11,0.9999955,17.261364,52.32033,3.5373232000000003,4280,5.904716e-07,,13.671569,10.883702,-655.03766
214,260.7564,17.261364,,-0.031,1.2128205,10.785639,215,-0.298,16.915726,18.323477,1585.7682807445526,28.267307000000002,20.50155,11.195235,18.68465634464837,3.2670884e-37,0.11,0.9999955,17.261364,58.656155000000005,4.445508,4300,18.182442,,13.68666,9.637636,-591.6322
215,209.75683999999998,17.261364,,-0.008,0.97109646,10.780998,216,-0.081,16.961788000000002,20.670734,1597.819611787796,24.190594,14.785453,11.206761,18.733057899697247,12.394926,0.11,0.9999955,17.261364,57.144740000000006,3.6706235,4320,4.9232566e-17,,13.701820999999999,13.505035000000001,-249.19492999999997
216,184.15755,17.261364,,-0.008,0.8486523000000001,10.832177,217,-0.079,16.197515,20.064783,1610.9773235321045,22.57121,12.869317,11.17523,17.910954941555072,9.675925999999999,0.11,0.9999955,17.261364,51.753643,3.5583494,4340,0.21099907,,13.713323,4.4243879999999995,-244.09134
217,209.7667,17.261364,,-0.012,0.96223253,10.871203,218,-0.115,15.253283999999999,33.99167,1626.294474363327,27.162628,15.293476,11.1866865,16.897361698727764,3.7552629,0.11,0.9999955,17.261364,72.11923,2.9086096,4360,0.008561965,,13.720386999999999,13.848958999999999,-301.69363
218,191.56152,17.261364,,-0.013,0.87471014,10.883706,219,-0.125,16.422813,32.016346,1638.6334686279295,25.633862,14.066312,11.199627,18.176097853805626,0.80069304,0.11,0.9999955,17.261364,64.18661999999999,2.9844463,4380,25.646074,,13.732726999999999,14.106489000000002,-317.05432
219,178.43219,17.261364,,-0.005,0.8110554,10.8828,220,-0.049,16.040024,48.572456,1651.8779895305634,25.388008,10.984036999999999,11.180786,17.755248067805304,0.047947567,0.11,0.9999955,17.261364,74.44754,2.3967507,4400,3.7373410000000005e-08,,13.743216,7.217324700000001,-200.0913
220,154.4827,17.261364,,-0.005,0.69901675,10.878483000000001,221,-0.05,15.154187,40.015625,1662.4392261505127,23.37729,9.510745,11.162382000000001,16.773112291080267,0.058513199999999994,0.11,0.9999955,17.261364,62.050180000000005,2.4896414,4420,2.1563529999999997,,13.749599,7.3517303,-200.03748000000002
221,220.3829,17.261364,,-0.004,0.9927158000000001,10.874233,222,-0.039,14.013716,37.728867,1676.0599961280825,24.919813,13.045232,11.178613,15.534262582862315,0.0021067394,0.11,0.9999955,17.261364,75.80382,2.9072797,4440,8.399882,,13.75079,15.10034,-186.18631000000002
222,217.6271,17.261364,,-0.004,0.9759063,10.869748,223,-0.038,12.414632000000001,32.783627,1685.0139079093933,23.942787,12.739785000000001,11.206195,13.713565883028364,0.0015397498999999999,0.11,0.9999955,17.261364,70.622375,3.0815604,4460,17.956375,,13.744798000000001,17.3883,-184.23245
223,220.20404,17.261364,,-0.004,0.98305374,10.865281,224,-0.038,14.444849,28.611382,1696.1737534999847,23.56393,12.997674,11.20316,15.972827529023176,0.0017759906,0.11,0.9999955,17.261364,67.39712,3.267262,4480,23.101759,,13.747923000000002,10.594586,-183.79056
224,229.56752000000003,17.261364,,-0.003,1.0203,10.860833999999999,225,-0.033,12.378893,25.889454,1710.1440873146055,23.607405,13.183696,11.20603,13.706148040738475,0.0002666023,0.11,0.9999955,17.261364,69.31506,3.3119428,4500,25.889454,,13.741838000000001,11.906277000000001,-177.26516999999998
225,210.95215,17.261364,,0.024,0.9334165999999999,10.856400500000001,226,0.239,11.880336,37.26963,1719.1853260993958,20.019892000000002,8.190097,11.224692999999998,13.125111598591376,,0.11,0.9999955,17.261364,72.28631,2.9182862999999997,4520,,,13.733602,15.445812,-267.94907
226,229.47683999999998,17.261364,,0.022,1.0109112,10.851986,227,0.216,8.780689,45.31814,1730.3344824314115,22.069329999999997,8.913306,11.110304,9.643080204306166,,0.11,0.9999955,17.261364,87.449715,2.6241004,4540,0.15443972,,13.711782000000001,-14.630142999999999,-243.17727999999997
227,157.95752,17.261364,,0.037,0.6927960999999999,10.84759,228,0.35,8.80418,37.730305,1743.7397863864899,21.184611999999998,5.9872417,11.126599,9.67124875165755,,0.11,0.9999955,17.261364,69.535034,2.271625,4560,1.193204e-10,,13.690257,14.879743,-370.77493
228,231.46194,17.261364,,0.052,1.0107509,10.843214,229,0.479,8.647369,69.100525,1759.5443043708801,25.703426,8.653552000000001,11.097641000000001,9.496126404962869,,0.11,0.9999955,17.261364,114.31303,2.0248082,4580,0.09443,,13.668235000000001,4.842318,-456.7585
229,220.75057999999999,17.261364,,-0.062,0.9597851000000001,10.838857,230,-0.555,8.542633,19.664127,1770.1181724071505,24.244022,16.414935999999997,11.102841,9.382064798523695,,0.11,0.9999955,17.261364,50.061966,4.409547,4600,,,13.64595,12.387225,-766.1569999999999
230,295.3745,17.261364,,-0.029,1.2786776000000002,10.834518,231,-0.282,16.714085,19.003714000000002,1785.0701661109924,28.838440000000002,21.60141,10.991082,18.48711168484681,1.8236160999999997e-32,0.11,0.9999955,17.261364,61.919613,4.77029,4620,,,13.659232000000001,-14.652757999999999,-578.4957
231,196.17096,17.261364,,-0.001,0.8455645,10.830198,232,-0.011,16.939407,41.247803000000005,1794.5581538677216,22.347282,9.309171000000001,10.998928999999999,18.70958671362214,1.1867366000000002e-08,0.11,0.9999955,17.261364,74.08739,2.6478322,4640,8.013555000000001e-38,,13.673371,12.565169000000001,-163.94872
232,191.16025,17.261364,,-0.015,0.8204302,10.825897,233,-0.15,14.150791,25.513828,1813.1041135787964,23.949548999999998,13.368882000000001,10.948486,15.641589210067675,0.0026023332,0.11,0.9999955,17.261364,58.587574,3.2628121,4660,2.2047229999999998e-26,,13.675421,-0.5554555,-366.00638
233,216.37722999999997,17.261364,,-0.012,0.924689,10.821626,234,-0.124,15.962237,29.267906,1824.365340232849,25.194933,14.835694,10.946285000000001,17.684625988605028,1.1015253,0.11,0.9999955,17.261364,64.92834,3.3325546000000004,4680,17.015854,,13.685193,10.640692999999999,-319.3294
234,246.8229,17.261364,,-0.01,1.0503103,10.822058,235,-0.1,15.977243,22.655537,1839.8090798854828,24.908768,16.464996,10.945383,17.695223006196326,14.650647,0.11,0.9999955,17.261364,60.369395999999995,4.0885434,4700,18.79181,,13.694947,10.843783,-277.9831
235,249.8939,17.261364,,-0.011,1.0588725,10.878288000000001,236,-0.11,15.271695000000001,25.346127,1855.2562503814695,25.783860999999998,16.723738,10.9521885,16.922305958493787,6.7143774,0.11,0.9999955,17.261364,65.582,3.8104038,4720,25.346127,,13.701626999999998,12.530771000000001,-293.30856
236,293.94406000000004,17.261364,,-0.03,1.2402703000000002,10.902114,237,-0.294,16.22395,17.20811,1869.1507749557493,28.236933,20.9684,10.932449,17.956744007573054,4.8359115999999996e-36,0.11,0.9999955,17.261364,61.887997,4.7496133,4740,8.928148e-15,,13.712271,6.249414,-580.5743
237,251.38047999999998,17.261364,,-0.033,1.0562205,10.897903,238,-0.315,16.781822000000002,15.600782999999998,1879.6333816051485,25.171938,17.88181,10.92152,18.545962892228715,,0.11,0.9999955,17.261364,53.08375,4.7355447,4760,0.5656707,,13.725167,8.121482,-601.1216
238,223.3625,17.261364,,0.0,0.93457115,10.89371,239,0.002,16.990915,43.355476,1890.6298270225525,22.074205,9.344455,10.930480000000001,18.76402606975791,9.217601e-12,0.11,0.9999955,17.261364,82.36166,2.7119720000000003,4780,,,13.738832,13.029059,-150.85966000000002
239,309.42663999999996,17.261364,,0.002,1.2892777,10.889535,240,0.022,12.513987,42.147873,1901.3974919319155,23.58207,11.912783000000001,10.823236,13.715163466522085,9.610918e-18,0.11,0.9999955,17.261364,104.59164,2.9584262000000003,4800,6.7202503999999995e-06,,13.733728,-14.690672,-139.54185
240,258.97873,17.261364,,0.001,1.0746006000000001,10.885377,241,0.013,9.319414,52.864746,1915.477895975113,22.859413,10.078745,10.833497999999999,10.230214564925603,9.855491e-15,0.11,0.9999955,17.261364,95.87659000000001,2.7011676,4820,48.3496,,13.715411999999999,13.090803,-143.37163
241,284.33212000000003,17.261364,,0.002,1.1749261999999998,10.881236,242,0.016,9.286764,40.299521999999996,1930.0977129936216,21.901981,10.93565,10.847329,10.205800302279297,9.157842e-16,0.11,0.9999955,17.261364,90.31965,3.1480650000000003,4840,27.865509000000003,,13.697111999999999,14.174628,-140.99233999999998
242,285.63192999999995,17.261364,,0.005,1.1754401,10.877112,243,0.053,9.343595500000001,57.68435699999999,1947.5765557289124,25.044508,10.697393,10.85099,10.272936922492374,1.2326055999999999e-28,0.11,0.9999955,17.261364,118.70423000000001,2.4062487999999997,4860,0.03476238,,13.679195000000002,11.623536999999999,-131.57321000000002
243,147.72238000000002,17.261364,,0.007,0.6054196,10.873006,244,0.066,9.188971,86.467636,1962.7291505336761,26.975695,5.5033307,10.84041,10.089288850920477,3.152005e-34,0.11,0.9999955,17.261364,91.88002,1.6077749,4880,10.462558999999999,,13.660792,8.196889,-131.92671
244,182.45909,17.261364,,0.007,0.744731,10.868916,245,0.068,9.142609,70.04306,1976.2250001430511,25.05864,6.780180499999999,10.822416,10.03420871576003,6.191011999999998e-35,0.11,0.9999955,17.261364,96.60509,1.888711,4900,62.370026,,13.642351000000001,6.8829246,-131.60306
245,277.19818,17.261364,,0.003,1.1268219,10.864842,246,0.028,9.066656,40.592940000000006,1992.6923432350159,21.247526,10.390526,10.826286999999999,9.958910017064026,9.038572e-20,0.11,0.9999955,17.261364,87.17563,3.179767,4920,8.093014e-08,,13.623752,12.094305,-133.82996
246,293.68152000000003,17.261364,,0.003,1.188994,10.8607855,247,0.027,9.172075,33.44429,2010.225125551224,21.015137,10.965177,10.834178999999999,10.074846256341036,2.2989326999999996e-19,0.11,0.9999955,17.261364,85.49403000000001,3.4351112999999995,4940,31.845422999999997,,13.605728,12.704432,-133.61513
247,280.6452,17.261364,,0.002,1.1316339,10.856745,248,0.019,9.197104,28.861452000000003,2025.3574650287628,20.250996,10.497002,10.853485000000001,10.105342679311457,1.3461085e-16,0.11,0.9999955,17.261364,79.29302,3.5393429,4960,13.734542999999999,,13.587952,15.487304,-136.3373
248,222.23691000000002,17.261364,,-0.003,0.8925177,10.852721,249,-0.025,9.7402935,34.847305,2044.9235501289368,21.88129,11.183674,10.872399,10.738488731154325,1.2665758e-05,0.11,0.9999955,17.261364,68.86493,3.2271419999999997,4980,9.192393000000001e-11,,13.572498999999999,15.477166,-167.80193
249,236.19687000000002,17.261364,,0.026,0.9447875,10.848713,250,0.252,12.502784,34.615809999999996,2059.390186548233,20.066742,8.272938,10.877749,13.757977741747869,,0.11,0.9999955,17.261364,80.690605,2.9271917000000003,5000,,,13.568221,12.351299000000001,-280.54684
250,225.32706000000002,17.261364,,0.026,0.89771736,10.844721,251,0.251,8.779706,30.609793,2074.619202852249,19.018888,7.8628826,10.80856,9.641017416023843,,0.11,0.9999955,17.261364,72.81435,3.0945419999999997,5020,12.26095,,13.549142999999999,-6.3873916,-278.504
251,233.00807000000003,17.261364,,0.017,0.92463523,10.840745,252,0.172,8.777019500000002,84.09689,2087.8352870941158,26.67582,8.21835,10.80751,9.642236835904004,,0.11,0.9999955,17.261364,124.57705,1.8703933000000001,5040,7.859612e-07,,13.530206,10.683556,-196.15758
252,121.71091000000001,17.261364,,0.016,0.48107079999999997,10.836784,253,0.157,8.87927,54.114864000000004,2102.1755335330968,23.488014,4.2895527,10.828969,9.753064604706413,,0.11,0.9999955,17.261364,67.68474599999999,1.7982029,5060,2.594332,,13.511822,16.411959,-181.40896999999998
253,277.2174,17.261364,,0.011,1.0914071,10.83284,254,0.11,8.910428999999999,64.10165,2114.362871170044,24.777225,9.815443,10.8276005,9.785282326868343,,0.11,0.9999955,17.261364,120.143074,2.307394,5080,4.884956400000001e-08,,13.493706,11.0301895,-145.04453
254,198.93188,17.261364,,0.006,0.780125,10.828911,255,0.064,8.996874,43.19242,2128.897569656372,21.082537,7.099005,10.815522999999999,9.881763480483317,2.1822237e-33,0.11,0.9999955,17.261364,80.57794,2.4688132,5100,1.2899753999999999e-08,,13.476072,7.752451400000001,-128.25325
255,285.75702,17.261364,,0.009,1.1162383999999999,10.824997,256,0.088,9.0596285,52.870180000000005,2142.324558019638,23.485016,10.083114,10.793671,9.950182449152091,,0.11,0.9999955,17.261364,110.93236999999999,2.575957,5120,0.041650366,,13.458820000000001,5.4846010000000005,-133.15955
256,320.96299999999997,17.261364,,0.002,1.2488834,10.821098,257,0.024,9.027341999999999,26.646953999999997,2158.3297324180608,20.587822,11.581521,10.803945,9.914714003703132,2.7909895e-18,0.11,0.9999955,17.261364,83.73293000000001,3.8331754,5140,3.5565908e-23,,13.441576999999999,13.399576999999999,-133.98012
257,210.14655,17.261364,,0.01,0.8145215,10.817214,258,0.098,9.3948965,54.346252,2175.0724322795872,20.490917,7.344618,10.808342,10.338164608561344,,0.11,0.9999955,17.261364,80.02408,2.6260414,5160,2.760496e-32,,13.425892999999999,11.737949,-136.62518
258,224.92907999999997,17.261364,,-0.061,0.868452,10.813346000000001,259,-0.547,9.0402775,22.762087,2191.7073321342473,22.915905,14.851583999999999,10.789338,9.927060876196323,,0.11,0.9999955,17.261364,52.54221,4.2809215,5180,,,13.408959,6.113208,-786.053
259,284.19794,17.261364,,-0.095,1.093069,10.809492,260,-0.739,16.63887,23.511570000000003,2207.1446390151973,26.755814,18.68623,10.690453999999999,18.40772640712799,,0.11,0.9999955,17.261364,66.43043,4.278129,5200,3.689890999999999e-27,,13.421382000000001,-14.771022,-823.3226
260,293.60143999999997,17.261364,,-0.031,1.1249098,10.805653999999999,261,-0.299,17.099888,16.950115,2222.2927360534673,26.132698,19.024176,10.71165,18.87949409392752,1.6756181999999997e-37,0.11,0.9999955,17.261364,60.45503000000001,4.8565264,5220,9.172681999999999e-05,,13.435475,16.159111,-612.3939
261,312.81097,17.261364,,-0.029,1.193935,10.801829,262,-0.281,16.991375,17.654434,2239.2022306919102,26.841064000000003,20.173082,10.73472,18.765584821151442,3.3255032e-32,0.11,0.9999968000000001,17.261364,60.418682,5.177388,5240,14.938123999999998,,13.449048000000001,16.654894,-586.326
262,245.78104,17.261364,,0.051,0.93452865,10.79802,263,0.468,17.04394,64.787766,2255.934534788132,23.240374,7.999728999999999,10.754502,18.818443515622107,,0.11,0.9999968000000001,17.261364,108.50421000000001,2.265175,5260,,,13.462717000000001,15.767478,-450.7411
263,206.67773,17.261364,,0.064,0.78287023,10.794225,264,0.568,8.82071,48.159176,2272.019059181213,22.377945,6.695434599999999,10.657232,9.66715501575531,,0.11,0.9999968000000001,17.261364,93.88671,2.2013523999999998,5280,,,13.445134,-14.786289000000002,-497.7094
264,203.5807,17.261364,,0.149,0.76822907,10.790444,265,0.906,8.509333,65.22495,2286.9658558368687,22.201756,6.5585995,10.657468,9.344999271589876,,0.11,0.9999968000000001,17.261364,92.24776999999999,2.20689,5300,65.22495,,13.426507999999998,10.99184,-610.5916
265,241.39807000000002,17.261364,,0.165,0.90751153,10.786677000000001,266,0.93,8.480233,64.35483599999999,2298.0820291042332,22.251278,7.734667999999999,10.636502,9.313340586991586,,0.11,0.9999968000000001,17.261364,101.506516,2.3781536,5320,64.35483599999999,,13.407913,5.3650517,-619.35785
266,240.5162,17.261364,,0.169,0.90080976,10.782926,267,0.936,8.535378999999999,52.01615,2312.494764328003,20.836645,7.680352,10.64815,9.378424046678301,,0.11,0.9999968000000001,17.261364,91.6585,2.6240468,5340,31.072855,,13.389664000000002,13.902138,-620.0321700000001
267,231.62682,17.261364,,0.172,0.86427915,10.779187,268,0.939,8.556157,43.699017,2327.904350042343,19.647867,7.371817999999999,10.646312,9.400307134301373,,0.11,0.9999968000000001,17.261364,82.36494,2.8122017,5360,17.796972,,13.371629,10.306412,-619.2943
268,242.2535,17.261364,,0.173,0.90057063,10.775462,269,0.941,8.514876,37.713524,2343.691213846207,19.173334,7.680334599999999,10.650205,9.349679728658725,,0.11,0.9999968000000001,17.261364,80.64888,3.003805,5380,32.443490000000004,,13.353573999999998,11.870984,-618.0541
269,246.29341000000002,17.261364,,0.174,0.9121978000000001,10.771752000000001,270,0.943,8.532109,33.199646,2360.6414024829865,18.614708,7.7804210000000005,10.665499,9.37183622292941,,0.11,0.9999968000000001,17.261364,77.2944,3.1864326000000003,5400,25.055185,,13.335717,14.919209,-616.4034
270,250.86283999999998,17.261364,,0.175,0.92569315,10.768055,271,0.944,8.527903,29.674084000000004,2375.741191625595,18.187462,7.895842999999999,10.668747,9.364426245783566,,0.11,0.9999968000000001,17.261364,74.78508000000001,3.3544504999999996,5420,23.936523,,13.317976000000002,11.670128,-614.5531
271,256.43985,17.261364,,0.176,0.94279355,10.764372,272,0.944,8.519421000000001,26.844078000000003,2394.26407289505,17.878176,8.041161,10.683043,9.354660338156659,,0.11,0.9999968000000001,17.261364,73.07078,3.509472,5440,23.721386,,13.300332999999998,14.66586,-612.6582
