,IWLastEpisode,MISE,Bound,ReturnStepMax,ReturnMin,DenMISELogFirst,TimeElapsed,URet,LQGsigma,ReturnMax,ReturnMean,LQGmu1,TimestepsSoFar,SqrtESSClassic,LQGmu01,ReturnLastEpisode,target_sum_log_mean,IWNorm1,ReturnAbsMax,IWNorm2,IWMax,IWMean,IWFirstEpisode,Iteration,DenMISEMeanLog,IWMin,DenMISELogLast
31,34.817608,21.027985,51.585632000000004,0.99999267,,11.411014,47.055899143218994,18.89543653254605,0.11,17.116889999999998,15.924326999999998,-0.395,640,1.1203016000000001,-0.042,17.116889999999998,-109.97695,39.3202,17.116889999999998,35.09787,34.817608,1.2287563,,32,12.174322,,13.782009
32,12.772356,19.913532,44.386303000000005,0.99999267,,11.380241999999999,48.43039894104004,18.91006086647443,0.11,17.131474,15.960907999999998,-0.419,660,1.4000436,-0.045,17.131474,-116.75500500000001,38.383354,17.131474,27.415827,24.21942,1.163132,,33,12.017698,,7.122260000000001
33,10.436460499999999,18.052687,36.85794,0.99999267,,11.3503895,49.85228967666626,18.77555600066572,0.11,17.131474,15.991445,-0.41,680,1.8219879,-0.043,16.999185999999998,-108.86651599999999,35.925740000000005,17.131474,19.717879999999997,12.955762,1.0566394,,34,12.119113,,15.532058
34,8.411987,17.144709,34.04937,0.99999267,,11.321402,51.32895803451538,18.845093297666267,0.11,17.131474,16.02216,-0.423,700,2.026834,-0.045,17.066471,-110.67839,35.128468,17.131474,17.331694,11.07622,1.0036705,,35,12.115007,,12.042479
35,19.686155,16.99476,37.903893,0.99999267,,11.293231,52.6047420501709,18.779673786910518,0.11,17.131474,16.049412,-0.469,720,1.6386596000000002,-0.051,17.003244,-125.506386,35.89914,17.131474,21.907625,19.686155,0.99719834,,36,12.087311,,11.205182
36,0.00024496435000000003,0.19872598,34.142179999999996,0.99999267,,11.265832000000001,54.31072545051575,18.794740828920744,0.11,17.131474,16.075607,-0.683,740,1.0094125,-0.083,17.01866,-197.84458999999998,0.43241322,17.131474,0.42838109999999996,0.42836434,0.011686843999999998,,37,11.9429455,,6.877169
37,38.042297,17.241107999999997,51.135212,0.99999267,,11.239163000000001,55.68660974502564,18.812078994868312,0.11,17.131474,16.100878,-0.685,760,1.0108821,-0.084,17.035887,-192.76543999999998,38.458538,17.131474,38.044533,38.042297,1.0120668,,38,11.854322999999999,,9.550436999999999
38,27.69698,20.979712,45.589059999999996,0.99999267,,11.213188,57.08059620857239,19.021317433295568,0.11,17.239931,16.130085,-0.703,780,1.4010878999999998,-0.087,17.239931,-193.23796000000002,47.69719,17.239931,34.042970000000004,27.69698,1.2230048,,39,11.881569,,13.199342999999999
39,14.677357999999998,22.052334,43.00209,0.99999267,,11.18787,58.655049324035645,19.0305659900648,0.11,17.247997,16.158031,-0.731,800,1.6466060000000002,-0.093,17.247997,-197.24348,51.298088,17.247997,31.153833000000002,24.864944,1.2824521999999998,,40,11.927877,,13.768925
40,1.19833326e-14,7.790409e-06,34.226887,0.99999267,,11.1631775,59.95328998565674,18.94085418527294,0.11,17.247997,16.182485999999997,-0.966,820,1.0078627,-0.2,17.160692,-295.36562999999995,1.8531198e-05,17.247997,1.8386629999999996e-05,1.8386e-05,4.5188045000000004e-07,,41,11.933038,,12.073158
41,2.1063042e-06,14.735686999999999,36.71768,0.99999267,,11.13908,61.393160104751594,18.85169120901386,0.11,17.247997,16.203924,-0.771,840,1.5692841999999998,-0.102,17.082853,-200.11624,35.96705,17.247997,22.919397,20.630108,0.8563583,,42,11.760074000000001,,5.656587
42,32.506237,22.290036999999998,44.416252,0.99999267,,11.115549,62.94992661476135,18.79912277034449,0.11,17.247997,16.222975,-0.787,860,1.5590553,-0.106,17.023087,-200.24963,56.045730000000006,17.247997,35.94852,32.506237,1.3033891000000002,,43,11.731774,,10.792148
43,4.2225137,16.152748000000003,39.785286,0.99999267,,11.09256,64.92851638793945,18.895306480773314,0.11,17.247997,16.243248,-0.825,880,1.4596823,-0.117,17.114929999999998,-207.50101999999998,41.60647,17.247997,28.503782,27.102175,0.9456015,,44,11.748959,,12.419744999999999
44,22.384802,19.024717000000003,39.054604,0.99999267,,11.070087,66.09621644020079,18.9447517024078,0.11,17.247997,16.263723000000002,-0.835,900,1.7222258999999998,-0.12,17.164684,-205.87814,50.002520000000004,17.247997,29.033659999999998,22.384802,1.1111672,,45,11.725255,,10.879944
45,10.418411,19.290167,33.3744,0.99999267,,11.048108000000001,67.69814872741699,18.960201422151197,0.11,17.247997,16.283635999999998,-0.8,920,2.4492629,-0.11,17.17979,-190.05847,51.755344,17.247997,21.13099,10.511664999999999,1.1251162000000001,,46,11.858652000000001,,17.901915
46,6.1353135000000005,17.98895,29.990307,0.99999267,,11.026602,69.01642394065857,19.017477752782344,0.11,17.247997,16.303871,-0.759,940,2.8743417,-0.099,17.234673,-173.74786,49.26445,17.247997,17.139385,7.727655400000001,1.0481797,,47,11.866838000000001,,12.200650999999999
47,0.3579678,15.332545000000001,30.747974,0.99999267,,11.0055485,71.19841957092284,18.86128885543755,0.11,17.247997,16.320082,-0.842,960,2.2377577,-0.122,17.081974,-194.20198,42.917862,17.247997,19.178959,12.420782,0.8941220999999999,,48,11.917714,,14.311276999999999
48,2.0261524,8.684474,24.53925,0.99999475,,10.984929,73.20524382591249,18.921231008799232,0.11,17.247997,16.336819000000002,-0.874,980,2.1757478999999997,-0.134,17.140244,-200.28964,24.822554,17.247997,11.408746,8.012748,0.50658274,,49,12.025367999999999,,17.358715
49,16.627993,8.150868,32.674865999999994,0.99999475,,10.964725999999999,75.43944048881532,18.892079576221327,0.11,17.247997,16.352337,-0.909,1000,1.406622,-0.151,17.112642,-209.1729,23.807882,17.247997,16.925570999999998,16.627993,0.47615764,,50,12.064258,,14.478194
50,11.37953,14.925549499999999,39.78283,0.99999475,,10.944924,77.671062707901,18.883020123068405,0.11,17.247997,16.36705,-0.95,1020,1.3877621999999998,-0.181,17.102764,-225.01144,44.540222,17.247997,32.094997,29.835943,0.8733377,,51,12.139897,,16.483220000000003
51,12.416566,16.28045,40.205803,0.99999475,,10.925506,78.92849040031433,18.87494533736139,0.11,17.247997,16.381075,-0.969,1040,1.4418175,-0.204,17.096329,-233.2827,49.541065,17.247997,34.36015,31.624278999999998,0.9527128,,52,12.181661,,14.576691
52,41.510222999999996,23.761960000000002,45.529102,0.99999475,,10.906458,80.57544803619385,18.61690002145561,0.11,17.247997,16.390106,-0.97,1060,1.5847737,-0.207,16.859724,-230.1406,74.25189,17.247997,46.85331,41.510222999999996,1.4009790000000002,,53,12.216887,,14.248763
53,11.446009,21.654101999999998,41.659279999999995,0.99999475,,10.887766000000001,82.43498992919922,18.751438673697614,0.11,17.247997,16.401134,-0.974,1080,1.7243537,-0.212,16.9856,-228.34248,68.96987,17.247997,39.99752,35.46642,1.2772199,,54,12.216282000000001,,12.048285
54,18.084492,21.356022,41.272391999999996,0.99999475,,10.869416000000001,84.3773922920227,18.777156945937215,0.11,17.247997,16.412285,-0.979,1100,1.7320423999999999,-0.222,17.014362,-228.83565,69.30379,17.247997,40.012753000000004,34.45111,1.2600688999999998,,55,12.259047,,14.485451999999999
55,0.9367846,11.925283,33.98664,0.99999475,,10.851398,86.72828984260559,18.903209046202868,0.11,17.247997,16.425142,-0.983,1120,1.5636388,-0.234,17.132313,-229.83178999999998,39.436295,17.247997,25.220845999999998,23.513275,0.7042195,,56,12.240356,,11.141294
56,7.938133199999999,2.7081593999999996,33.003445,0.99999475,,10.833698,87.59082174301147,18.69001080670439,0.11,17.247997,16.43403,-0.993,1140,1.1386588,-0.277,16.931795,-243.73862000000003,9.120391999999999,17.247997,8.009768,7.938133199999999,0.16000688,,57,12.291079,,15.500105
57,54.73333,18.124294,48.519318,0.99999475,,10.816307,89.09346342086792,18.519331020142747,0.11,17.247997,16.439885999999998,-0.993,1160,1.1349223999999998,-0.277,16.773636,-239.53627000000003,62.59947,17.247997,55.157486,54.73333,1.0793011000000001,,58,12.214399,,8.684003
58,36.716359999999995,18.386295,42.306168,0.99999475,,10.799211999999999,91.44145321846008,18.6057929126821,0.11,17.247997,16.446968,-0.995,1180,1.4421476999999998,-0.289,16.857735,-239.58093,64.467186,17.247997,44.702206,36.716359999999995,1.0926641000000001,,59,12.107281,,6.092198000000001
59,45.808365,24.17776,45.696715999999995,0.99999475,,10.782405,94.23261666297913,18.5627861703168,0.11,17.247997,16.453335,-0.995,1200,1.6030514,-0.293,16.828945,-237.11865,86.20503000000001,17.247997,53.77559,45.808365,1.4367504999999998,,60,12.109169999999999,,12.331121000000001
60,22.228379999999998,23.796646,43.058064,0.99999475,,10.765875999999999,96.3814058303833,18.60859607643378,0.11,17.247997,16.460089,-0.996,1220,1.7909374,-0.301,16.865337,-235.83603,86.208206,17.247997,48.1358,38.61813,1.4132493,,61,12.181151,,16.341213
61,5.671992299999999,18.479135999999997,36.241820000000004,0.99999475,,10.749616,98.3784532546997,18.612212776824933,0.11,17.247997,16.466679,-0.996,1240,1.9420485,-0.305,16.868658,-233.03415,68.030914,17.247997,35.03049,27.293179,1.0972728,,62,12.281532,,18.218452
62,32.580566,20.939825,39.643029999999996,0.99999475,,10.733614999999999,100.76083612442015,18.67117537143788,0.11,17.247997,16.473888,-0.997,1260,1.8443897,-0.318,16.920958,-233.55275,78.18130500000001,17.247997,42.388714,32.580566,1.2409731000000002,,63,12.264981,,11.264031
63,10.871914,18.703114000000003,33.85791,0.99999475,,10.717867,103.19674491882324,18.603214632121347,0.11,17.247997,16.479914,-0.997,1280,2.2762425,-0.315,16.859467000000002,-228.43822999999998,70.969635,17.247997,31.178415,19.88547,1.1089004999999998,,64,12.281149000000001,,13.227682000000001
64,12.740397999999999,19.16573,32.26765,0.99999475,,10.702361999999999,105.222097158432,18.488230664332594,0.11,17.247997,16.484198000000003,-0.997,1300,2.6328957,-0.311,16.7584,-223.46675,73.957726,17.247997,28.089879999999997,13.659552,1.1378112,,65,12.246266,,9.999324
65,0.13182457,16.22279,35.372353000000004,0.99999475,,10.687095,106.62655591964722,18.561134335401217,0.11,17.247997,16.489335999999998,-0.985,1320,1.8013984,-0.238,16.823211999999998,-194.91626000000002,63.250347,17.247997,35.111805,29.571928000000003,0.9583386,,66,12.330964,,17.774542
66,11.454350999999999,14.826220499999998,31.11232,0.99999475,,10.672057,108.51065897941591,18.752067468804675,0.11,17.247997,16.496807,-0.987,1340,2.118125,-0.246,16.990067,-194.59656,58.689583,17.247997,27.708273,21.920648999999997,0.8759639000000001,,67,12.400202,,17.11761
67,13.997568,15.343910999999999,29.398876,0.99999475,,10.657242,110.05290961265564,18.691736248941915,0.11,17.247997,16.503214,-0.988,1360,2.4543636,-0.25,16.932272,-192.922,61.676536999999996,17.247997,25.12934,15.855576000000001,0.9070079,,68,12.413953999999999,,13.5252285
68,12.76539,17.074089999999998,30.00439,0.99999475,,10.642643,111.49321794509888,18.803067154515354,0.11,17.247997,16.511011,-0.987,1380,2.6678414,-0.247,17.04138,-188.85721999999998,69.5219,17.247997,26.05923,13.67741,1.0075637,,69,12.397525,,11.426969999999999
69,10.922369,18.419363,30.191215999999997,0.99999475,,10.628255000000001,113.8920624256134,18.65157227231747,0.11,17.247997,16.516517999999998,-0.985,1400,2.9303793999999996,-0.239,16.89653,-183.04613999999998,76.06978000000001,17.247997,25.959020000000002,11.158153,1.0867111999999999,,70,12.379559500000001,,11.189494
70,2.5709214,17.311301999999998,31.782096999999997,0.99999475,,10.61407,115.8495225906372,18.91501152124872,0.11,17.247997,16.525331,-0.959,1420,2.3838356,-0.19,17.142239,-163.96126999999998,71.95561,17.247997,30.184807,18.175266,1.0134593,,71,12.392831,,13.290892999999999
71,10.032177,17.769438,30.155734999999996,0.99999475,,10.600083,117.90917754173279,18.981735423276586,0.11,17.247997,16.534712,-0.963,1440,2.7850127000000002,-0.196,17.200733,-163.33203,74.87016,17.247997,26.88324,12.874361,1.0398633,,72,12.490554,,19.48819
72,0.44329092,17.069433,28.27941,0.99999475,,10.58629,120.36484885215759,18.80525942852676,0.11,17.247997,16.541601,-0.985,1460,3.0772583,-0.24,17.037619,-175.52975,73.472626,17.247997,23.876001000000002,10.325018,1.0064744,,73,12.489633999999999,,12.440027
73,9.984358,20.409925,30.642322999999998,0.99999475,,10.572683999999999,122.6614465713501,18.879358574582678,0.11,17.247997,16.54938,-0.971,1480,3.3712523,-0.207,17.117157000000002,-162.15273,88.522995,17.247997,26.258194,11.620638,1.1962566000000001,,74,12.504721,,13.642353
74,4.652182,16.88305,27.074871,0.99999475,,10.559261,124.99217486381531,18.733183036241808,0.11,17.247997,16.554993,-0.984,1500,3.3846745000000005,-0.237,16.970367,-169.46953,74.607834,17.247997,22.042839999999998,8.729815499999999,0.9947710999999999,,75,12.541654,,15.130072
75,0.2078965,13.642851,25.08234,0.99999475,,10.546016999999999,127.44052791595459,18.563143433950952,0.11,17.247997,16.558294,-0.993,1520,3.0155191,-0.277,16.806026,-179.58015,61.4973,17.247997,20.393601999999998,11.199325,0.809175,,76,12.553149000000001,,13.454462
76,8.699016,18.048683,28.893402000000002,0.99999475,,10.532945,129.10948371887207,18.582025279732196,0.11,17.247997,16.561892999999998,-0.996,1540,3.180903,-0.298,16.83545,-183.36627,82.51668000000001,17.247997,25.941275,9.647666000000001,1.0716451,,77,12.548682000000001,,12.427033999999999
77,6.871035000000001,17.27375,29.227764,0.99999475,,10.5200405,130.12886667251587,18.494138386259774,0.11,17.247997,16.56435,-0.997,1560,2.885725,-0.318,16.75335,-186.82468,80.02731,17.247997,27.732134000000002,14.906246,1.0259912,,78,12.633957,,19.174927
78,6.050237,17.036974,28.014435,0.99999475,,10.507301,131.78194904327393,18.597251703405167,0.11,17.247997,16.568047,-0.997,1580,3.1424380000000003,-0.316,16.856323,-183.76996,79.94064,17.247997,25.439053,12.127953,1.0119069,,79,12.607201,,10.545649000000001
79,32.010944,11.225413,32.891003000000005,0.99999475,,10.494723,134.64345002174377,18.296516053327423,0.11,17.247997,16.568106,-0.999,1600,1.5922021,-0.357,16.572914,-193.11285,53.814125,17.247997,33.798553000000005,32.010944,0.67267656,,80,12.629842,,14.44846
80,0.23667516,1.0005329,33.825466,0.99999475,,10.482301,136.95048522949222,18.53071975487235,0.11,17.247997,16.570932,-1.0,1620,1.0509083000000001,-0.462,16.79694,-219.56037999999998,4.8867946,17.247997,4.6500673,4.644039,0.060330797,,81,12.6498,,14.639829999999998
81,43.838684,10.781491,39.897125,0.99999475,,10.470031,139.2739403247833,18.509369378531254,0.11,17.247997,16.573488,-1.0,1640,1.1847929,-0.439,16.780485000000002,-210.51227999999998,52.78099399999999,17.247997,44.54871,43.838684,0.6436706999999999,,82,12.623297,,11.411735
82,27.395977000000002,18.973482,38.99343,0.99999475,,10.457908999999999,142.10092115402222,18.14792001929841,0.11,17.247997,16.571762,-1.0,1660,1.723081,-0.402,16.430286,-198.04626000000002,94.591934,17.247997,54.896976,44.700340000000004,1.1396619,,83,12.614952,,12.391594
83,34.92086,21.366095,37.883476,0.99999475,,10.445933,143.98760628700256,18.464866317108378,0.11,17.247997,16.573704,-0.999,1680,2.0884662,-0.39,16.73493,-192.30896,107.55091000000002,17.247997,51.497562,34.92086,1.280368,,84,12.615933,,12.721747
84,21.368773,21.197498,34.606654999999996,0.99999475,,10.434097999999999,146.70221328735354,18.45893533125126,0.11,17.247997,16.575557999999997,-0.999,1700,2.5725697999999997,-0.37,16.731189999999998,-184.3952,107.769875,17.247997,41.891914,22.37061,1.2678809,,85,12.646901,,15.115975
85,3.2698212000000004,18.513702,31.468868,0.99999475,,10.422402,149.52067422866818,18.462184579892767,0.11,17.247997,16.577328,-0.999,1720,2.6627214,-0.374,16.727777,-183.08142,95.26378000000001,17.247997,35.776848,18.847717000000003,1.1077183000000002,,86,12.661678,,13.750448
86,13.668125,18.851694000000002,30.500916999999998,0.99999475,,10.410842,151.18412947654724,18.482649564660303,0.11,17.247997,16.579348,-0.999,1740,2.961227,-0.37,16.753073,-179.71364,98.064865,17.247997,33.116295,14.774188,1.1271824,,87,12.648485,,11.477806
87,12.018972,18.553106,30.070362,0.99999475,,10.399413000000001,153.73180866241458,18.473230632373248,0.11,17.247997,16.58125,-0.999,1760,2.9951572,-0.38,16.746668,-180.27704,97.68611,17.247997,32.614684999999994,14.274503,1.1100694,,88,12.676836999999999,,15.076675
88,12.067210000000001,18.30659,29.393673,0.99999475,,10.388113,155.85888433456418,18.456383635856174,0.11,17.247997,16.582872000000002,-0.999,1780,3.1113677,-0.386,16.725727,-179.46884,97.51428,17.247997,31.341291,12.5906105,1.095666,,89,12.698871,,14.585253
89,9.9166975,18.596867,28.949524,0.99999475,,10.37694,158.7354316711426,18.39084730272858,0.11,17.247997,16.58386,-0.999,1800,3.3320906000000003,-0.382,16.671723999999998,-176.40579,100.17154000000001,17.247997,30.06267,11.096815,1.1130171,,90,12.734268,,15.840757
90,1.2731816999999999,18.642477,27.539595000000002,0.99999475,,10.365890499999999,160.96182537078855,18.39032081370774,0.11,17.247997,16.584776,-0.997,1820,3.8772104,-0.309,16.667317999999998,-155.83766,100.89924,17.247997,26.023668,8.395397,1.1087829,,91,12.731098,,12.379291
91,7.57397,18.670368,27.287018,0.99999475,,10.354961,162.94932556152344,18.490603197149447,0.11,17.247997,16.586632,-0.996,1840,4.003412,-0.307,16.755531,-153.42665,102.17653,17.247997,25.522362,7.873317,1.1106143999999998,,92,12.759260000000001,,15.246654500000002
92,6.2486115,16.29899,25.11423,0.99999475,,10.344151,165.27673673629758,18.454137959305417,0.11,17.247997,16.588037,-0.995,1860,3.9132230000000003,-0.289,16.717407,-147.4687,90.11133000000001,17.247997,23.027393,8.317592999999999,0.968939,,93,12.796598,,16.152336
93,7.991142999999999,19.274853,27.185236,0.99999475,,10.333455,168.3159935474396,18.702189051547748,0.11,17.247997,16.591923,-0.997,1880,4.36085,-0.321,16.953213,-153.25659,107.838776,17.247997,24.728844,8.268558500000001,1.1472209999999998,,94,12.803294000000001,,13.480982999999998
