,ReturnLastEpisode,IWMin,LQGsigma,ReturnStepMax,IWMean,URet,LQGmu01,TimeElapsed,target_sum_log_mean,MISE,LQGmu1,Bound,IWLastEpisode,ReturnMean,Iteration,ReturnAbsMax,ReturnMax,DenMISEMeanLog,IWFirstEpisode,ReturnMin,IWMax,TimestepsSoFar,IWNorm1,IWNorm2,DenMISELogLast,SqrtESSClassic,DenMISELogFirst
40,8.546608,,0.11,0.99262077,0.97499996,9.38411125574194,0.28,19.33264923095703,-13.907438,8.323106,0.994,15.838485,1.025,8.713102000000001,41,15.644507999999998,15.644507999999998,14.51559,,,1.0250009,820,39.975,6.4011226,18.106453,6.244998000000001,13.388444
41,8.4973755,,0.11,0.99262077,0.9756097,9.333537650710463,0.28,20.09746766090393,-13.168053,8.327355,0.994,15.748197,1.0243901,8.707966,42,15.644507999999998,15.644507999999998,14.577067000000001,,,1.024391,840,40.975609999999996,6.4788120000000005,17.122648,6.324555999999999,13.3643465
42,8.560396,,0.11,0.99262077,0.9761905999999999,9.401563533616564,0.28,20.90221452713013,-12.7856655,8.332906,0.994,15.662691,1.0238093000000001,8.704535,43,15.644507999999998,15.644507999999998,14.313104999999998,,,1.02381,860,41.976196,6.5555806,3.2510955000000004,6.403124299999999,13.3408165
43,8.5429325,,0.11,0.99262077,0.97674406,9.384054868593424,0.28,21.6966404914856,-12.202226,8.337788,0.994,15.579788,1.0232556000000002,8.700861,44,15.644507999999998,15.644507999999998,14.279599,,,1.0232565,880,42.976738,6.631455,12.862646,6.4807405,13.317827
44,8.537974,,0.11,0.99262077,0.9772726999999999,9.374814844568274,0.28,22.241501092910767,-11.667017,8.342338,0.994,15.499632,1.0227277,8.697241,45,15.644507999999998,15.644507999999998,14.225306,,,1.0227287,900,43.977272,6.7064705,11.859652,6.5574392999999995,13.295354000000001
45,8.590516000000001,,0.11,0.99262077,0.9777777,9.436309482662956,0.28,22.55581450462341,-11.160156,8.347854,0.994,15.423348999999998,1.0222226,8.6949215,46,15.644507999999998,15.644507999999998,14.168319,,,1.0222235999999998,920,44.977776,6.780655,11.626614,6.6332493,13.2733755
46,8.548866,,0.11,0.99262077,0.9782609,9.39048233941642,0.28,23.27315092086792,-10.583563999999999,8.352223,0.994,15.3486595,1.0217392,8.691813,47,15.644507999999998,15.644507999999998,14.205078,,,1.0217402,940,45.97826,6.8540344,15.9182625,6.708203999999999,13.251869000000001
47,8.499830000000001,,0.11,0.99262077,0.97872335,9.333862912526774,0.28,24.168461799621586,-10.065076,8.355364999999999,0.994,15.275335,1.0212765,8.687814,48,15.644507999999998,15.644507999999998,14.206245000000001,,,1.0212774,960,46.97872,6.926634299999999,14.282820000000001,6.7823305,13.230816
48,8.528855,,0.11,0.99262077,0.97916675,9.36713083874749,0.28,24.915350437164307,-9.549042,8.358979,0.994,15.204937,1.0208335,8.684569999999999,49,15.644507999999998,15.644507999999998,14.226091,,,1.0208344,980,47.97917,6.9984813,15.199959,6.8556547000000005,13.2101965
49,8.541707,,0.11,0.99262077,0.97959185,9.379809226594322,0.28,25.566795587539676,-9.14427,8.362707,0.994,15.136978,1.020408,8.681713,50,15.644507999999998,15.644507999999998,14.154539999999999,,,1.0204091,1000,48.97959,7.069595,10.669338,6.928203599999999,13.189994
50,8.540914,,0.11,0.99262077,0.98,9.383412381175358,0.28,26.009188175201416,-8.621499,8.366272,0.994,15.071062,1.0199995000000002,8.678951,51,15.644507999999998,15.644507999999998,14.219682999999998,,,1.0200014000000002,1020,49.98,7.1400003,17.497206,6.9999994999999995,13.170191
51,8.544851,,0.11,0.99262077,0.98039216,9.384827436190339,0.28,26.63614726066589,-8.072409,8.369775,0.994,15.007176999999999,1.0196085,8.676373,52,15.644507999999998,15.644507999999998,14.32876,,,1.0196085,1040,50.980391999999995,7.2097163,19.911776,7.0710679999999995,13.150773000000001
52,8.524704,,0.11,0.99262077,0.98076934,9.366079990328231,0.28,27.433382272720337,-7.6371183,8.372753,0.994,14.944760999999998,1.0192302,8.6735115,53,15.644507999999998,15.644507999999998,14.340659,,,1.0192313,1060,51.980774,7.278764,14.978944,7.141429,13.131723999999998
53,8.496108999999999,,0.11,0.99262077,0.9811321,9.329923537566,0.28,28.194420576095578,-7.1959352,8.37508,0.994,14.883589,1.0188679,8.670226,54,15.644507999999998,15.644507999999998,14.374144,,,1.0188688,1080,52.98113299999999,7.347161,16.16808,7.211103,13.113032
54,8.501425999999999,,0.11,0.99262077,0.9814813,9.336618877302008,0.28,28.714513540267944,-6.7794479999999995,8.377419,0.994,14.824235999999999,1.018519,8.667157000000001,55,15.644507999999998,15.644507999999998,14.397772,,,1.01852,1100,53.981472,7.4149265,15.692533,7.2801089999999995,13.094683999999999
55,8.489903,,0.11,0.99262077,0.9818181999999999,9.324225003115602,0.28,29.355464220047,-6.3673644,8.379466,0.994,14.76631,1.018182,8.663992,56,15.644507999999998,15.644507999999998,14.431039000000002,,,1.018183,1120,54.98181999999999,7.482078,16.27921,7.3484693,13.076665
56,8.578444500000002,,0.11,0.99262077,0.9821429,9.421009687921641,0.28,29.885693311691284,-5.9492183,8.38302,0.994,14.711535999999999,1.0178578,8.662491000000001,57,15.644507999999998,15.644507999999998,14.483670000000002,,,1.0178578,1140,55.982147,7.5486320000000005,17.449251,7.416198,13.058966
57,8.5468445,,0.11,0.99262077,0.9824560999999999,9.388208931962184,0.28,30.676440477371216,-5.582512400000001,8.385892,0.994,14.657648000000002,1.0175433,8.660498,58,15.644507999999998,15.644507999999998,14.497478,,,1.0175452,1160,56.982452,7.6146006999999996,15.302344,7.4833145000000005,13.041574
58,8.557134,,0.11,0.99262077,0.9827585999999999,9.397404396967199,0.28,31.550038576126102,-5.182049299999999,8.388845,0.994,14.605343,1.0172425999999999,8.658745,59,15.644507999999998,15.644507999999998,14.557015,,,1.0172425999999999,1180,57.982758,7.680003999999999,18.02768,7.5498343,13.024479
59,8.539889,,0.11,0.99262077,0.983051,9.37703084448774,0.28,32.722368478775024,-4.815526,8.391406,0.994,14.554079000000002,1.0169476,8.656764,60,15.644507999999998,15.644507999999998,14.593986,,,1.0169496999999998,1200,58.983059999999995,7.744855,16.79254,7.615773,13.007672
60,8.550642,,0.11,0.99262077,0.9833333000000001,9.390521301309187,0.28,33.662053108215325,-4.560028,8.394059,0.994,14.504284,1.0166664,8.655025,61,15.644507999999998,15.644507999999998,14.530745499999998,,,1.0166684000000001,1220,59.98333,7.809164,10.753288000000001,7.681146000000001,12.991142
61,8.550971,,0.11,0.99262077,0.9836065,9.392933666387963,0.28,34.226903915405266,-4.300381,8.39663,0.994,14.455722,1.0163931000000002,8.653346,62,15.644507999999998,15.644507999999998,14.481945000000001,,,1.0163950000000002,1240,60.98360400000001,7.872949,11.521833,7.745967,12.974882000000001
62,8.490867,,0.11,0.99262077,0.9838710999999999,9.325830949569248,0.28,34.8587851524353,-3.9376108999999997,8.398152,0.994,14.407373000000002,1.0161295,8.650766,63,15.644507999999998,15.644507999999998,14.54607,,,1.0161295,1260,61.983880000000006,7.936222,18.538162,7.8102503,12.958881
63,8.4779415,,0.11,0.99262077,0.9841273000000001,9.312396454947985,0.28,35.504148960113525,-3.6390762000000003,8.39942,0.994,14.359982999999998,1.0158726999999999,8.648066499999999,64,15.644507999999998,15.644507999999998,14.555299,,,1.0158737,1280,62.984145999999996,7.998994000000001,15.152859,7.8740087,12.943133
64,8.563143,,0.11,0.99262077,0.98437524,9.401882881150154,0.28,36.09721612930298,-3.4484112000000002,8.401978,0.994,14.315045999999999,1.0156257,8.64676,65,15.644507999999998,15.644507999999998,14.465568,,,1.0156257,1300,63.984390000000005,8.0612755,8.738650999999999,7.937253999999999,12.927629
65,8.5793915,,0.11,0.99262077,0.98461545,9.422033055016806,0.28,36.76786971092224,-3.2099322999999997,8.404707,0.994,14.271398000000001,1.0153846,8.645739,66,15.644507999999998,15.644507999999998,14.432154999999998,,,1.0153855,1320,64.98461999999999,8.123077,12.275932000000001,8.0,12.912362
66,8.5112095,,0.11,0.99262077,0.9848485,9.347591350839783,0.28,37.50312852859497,-2.8985631,8.406319,0.994,14.227704999999998,1.0151511,8.643730999999999,67,15.644507999999998,15.644507999999998,14.479754999999999,,,1.015153,1340,65.98485,8.184412,17.636744,8.062259,12.897324000000001
67,8.482249000000001,,0.11,0.99262077,0.9850745000000001,9.31401508154816,0.28,38.17200088500977,-2.6080097999999996,8.407452000000001,0.994,14.184569,1.0149266,8.641356,68,15.644507999999998,15.644507999999998,14.514304999999998,,,1.0149266,1360,66.98507,8.245292999999998,16.844257,8.124038,12.882508999999999
68,8.543502,,0.11,0.99262077,0.985294,9.382459837362012,0.28,39.07631850242615,-2.323014,8.409453,0.994,14.143297,1.0147059,8.639938,69,15.644507999999998,15.644507999999998,14.550723000000001,,,1.0147069,1380,67.98528,8.305725,17.0421,8.185352,12.86791
69,8.489258,,0.11,0.99262077,0.9855072,9.322872533715078,0.28,40.12277102470397,-2.0525644,8.410609,0.994,14.102135,1.0144931000000001,8.637786,70,15.644507999999998,15.644507999999998,14.579703,,,1.0144940999999998,1400,68.985504,8.365722,16.594065,8.246211,12.853521
70,8.54802,,0.11,0.99262077,0.9857143,9.386227418682306,0.28,41.137202978134155,-1.8825468999999997,8.412574000000001,0.994,14.062706,1.014286,8.636522,71,15.644507999999998,15.644507999999998,14.515061,,,1.0142870000000002,1420,69.98572,8.425289999999999,10.004474,8.306624000000001,12.839336
71,8.549341,,0.11,0.99262077,0.9859154,9.388498491383864,0.28,42.18338632583618,-1.6057048,8.414499000000001,0.994,14.02413,1.0140848,8.635311,72,15.644507999999998,15.644507999999998,14.563765,,,1.0140858,1440,70.98591,8.48444,18.03611,8.366599,12.825351
72,8.542653999999999,,0.11,0.99262077,0.98611104,9.380860199001544,0.28,42.793850421905525,-1.3772128000000001,8.41628,0.994,13.986265,1.0138886,8.634041999999999,73,15.644507999999998,15.644507999999998,14.570376000000001,,,1.0138896000000002,1460,71.98611,8.54318,15.060414000000002,8.426148,12.811557
73,8.484997,,0.11,0.99262077,0.9863013,9.321391145417808,0.28,43.386712551116936,-1.1436276,8.41722,0.994,13.94839,1.0136981,8.632028,74,15.644507999999998,15.644507999999998,14.58808,,,1.0137,1480,72.9863,8.601519,15.894479,8.48528,12.797952
74,8.500132,,0.11,0.99262077,0.9864866,9.336416197452387,0.28,44.32364296913147,-0.88602257,8.418341999999999,0.994,13.911494,1.0135144,8.630268,75,15.644507999999998,15.644507999999998,14.635568,,,1.0135144,1500,73.986496,8.659463,18.163334,8.544005,12.784529
75,8.524883,,0.11,0.99262077,0.9866666,9.36334710512686,0.28,44.59773659706116,-0.7080829000000001,8.419762,0.994,13.875673,1.0133326999999999,8.628882,76,15.644507999999998,15.644507999999998,14.608923999999998,,,1.0133345999999999,1520,74.986664,8.717023,12.624141999999999,8.602325,12.771283
76,8.521085000000001,,0.11,0.99262077,0.98684216,9.361543894868095,0.28,44.8788206577301,-0.43714765,8.421095,0.994,13.840511,1.0131588,8.627481,77,15.644507999999998,15.644507999999998,14.680594000000001,,,1.0131588,1540,75.98685,8.774205,20.14084,8.6602545,12.758211
77,8.527047999999999,,0.11,0.99262077,0.9870129000000001,9.366875711909666,0.28,45.22789645195007,-0.27135918,8.42247,0.994,13.806114,1.0129858,8.626194,78,15.644507999999998,15.644507999999998,14.652231,,,1.0129888,1560,76.98701,8.831014999999999,12.481434,8.717798,12.745308
78,8.521949000000001,,0.11,0.99262077,0.98717946,9.358767467812973,0.28,45.93721318244934,-0.10312199,8.423745,0.994,13.772316,1.0128207,8.624875,79,15.644507999999998,15.644507999999998,14.631236,,,1.0128226,1580,77.987175,8.887464,13.006652,8.774964,12.732569
79,8.5172205,,0.11,0.99262077,0.9873415999999999,9.35267204570478,0.28,46.782638788223274,0.10534477,8.424928999999999,0.994,13.739103,1.0126584,8.623529,80,15.644507999999998,15.644507999999998,14.655207,,,1.0126604,1600,78.98733,8.943553999999999,16.561647,8.831760000000001,12.71999
80,8.547608,,0.11,0.99262077,0.98749983,9.388533853821064,0.28,47.669907569885254,0.3539312,8.426461999999999,0.994,13.706895999999999,1.0125,8.622592,81,15.644507999999998,15.644507999999998,14.723856,,,1.012502,1620,79.98749000000001,8.999296000000001,20.228405,8.888194,12.707567
81,8.509411,,0.11,0.99262077,0.98765415,9.346866026959963,0.28,48.742753744125366,0.56447953,8.427485,0.994,13.674814000000001,1.0123475,8.621211,82,15.644507999999998,15.644507999999998,14.758860999999998,,,1.0123475,1640,80.98764,9.054694,17.60667,8.944271,12.695297
82,8.52554,,0.11,0.99262077,0.9878046999999999,9.362334918804127,0.28,49.497941732406616,0.74344426,8.428681,0.994,13.643517999999998,1.0121959999999999,8.620058,83,15.644507999999998,15.644507999999998,14.766511999999999,,,1.0121969000000002,1660,81.98779,9.109755999999999,15.406413,8.999998,12.683176
83,8.532536,,0.11,0.99262077,0.9879518,9.373217707193456,0.28,49.94099688529968,0.96080744,8.429934,0.994,13.612873,1.0120482,8.619017,84,15.644507999999998,15.644507999999998,14.816645999999999,,,1.0120502,1680,82.98795,9.164485,18.989893,9.055387,12.6712
84,8.503725,,0.11,0.99262077,0.98809546,9.33873266962569,0.28,51.07874011993408,1.1550091999999998,8.430814,0.994,13.582436999999999,1.0119054,8.61766,85,15.644507999999998,15.644507999999998,14.847557,,,1.0119064,1700,83.98810999999999,9.218891000000001,17.456152,9.1104355,12.659366
85,8.493508,,0.11,0.99262077,0.9882353000000001,9.328050442484995,0.28,51.8247401714325,1.3487563,8.43155,0.994,13.552418,1.0117645,8.616217,86,15.644507999999998,15.644507999999998,14.881813000000001,,,1.0117664000000002,1720,84.988235,9.272977000000001,17.805595,9.165152,12.647669
86,8.506594,,0.11,0.99262077,0.9883721,9.342062479059637,0.28,52.53704023361206,1.5088586000000002,8.432424000000001,0.994,13.523079000000001,1.0116276,8.614957,87,15.644507999999998,15.644507999999998,14.886095999999998,,,1.0116295,1740,85.98836999999999,9.326749000000001,15.266108,9.219544,12.636108
87,8.544209,,0.11,0.99262077,0.9885059000000002,9.383614053191893,0.28,53.50760412216186,1.72373,8.433707,0.994,13.494678500000001,1.0114925,8.614153,88,15.644507999999998,15.644507999999998,14.948691,,,1.0114963,1760,86.98852,9.380211,20.406132,9.273621,12.62468
88,8.502321,,0.11,0.99262077,0.9886363000000001,9.338393543343157,0.28,54.35268211364746,1.9048468999999997,8.434488,0.994,13.466291,1.0113652,8.612897,89,15.644507999999998,15.644507999999998,14.980957,,,1.0113652,1780,87.98863,9.4333725,17.831846,9.327378,12.613380000000001
89,8.526437,,0.11,0.99262077,0.98876417,9.364693088189052,0.28,55.69450926780701,2.0835023,8.43552,0.994,13.43865,1.011236,8.611936,90,15.644507999999998,15.644507999999998,15.014073000000002,,,1.0112379,1800,88.98878,9.486235,17.972668,9.380833,12.602207
90,8.547937,,0.11,0.99262077,0.98888874,9.389451909921776,0.28,56.99735045433045,2.249556,8.43677,0.994,13.411715,1.0111125,8.611233,91,15.644507999999998,15.644507999999998,15.0377865,,,1.0111125,1820,89.98888000000001,9.538803999999999,17.183342,9.433978999999999,12.591157
91,8.543307,,0.11,0.99262077,0.9890110000000001,9.382782840434556,0.28,58.7467565536499,2.4287567,8.43794,0.994,13.385167000000001,1.0109891,8.610495,92,15.644507999999998,15.644507999999998,15.077745000000002,,,1.010991,1840,90.98901,9.591084,18.725057999999997,9.486834,12.580228
92,8.558261,,0.11,0.99262077,0.9891305,9.400747725317618,0.28,59.973632097244256,2.616501,8.439248,0.994,13.359219,1.0108694999999999,8.609933,93,15.644507999999998,15.644507999999998,15.129245000000001,,,1.0108714,1860,91.989136,9.643081,19.878172,9.539392,12.569417
