,DenMISELogFirst,IWNorm2,ReturnLastEpisode,IWMax,IWFirstEpisode,TimeElapsed,ReturnMean,ReturnMax,target_sum_log_mean,Iteration,IWMin,LQGsigma,ReturnMin,IWMean,LQGmu01,SqrtESSClassic,ReturnAbsMax,DenMISEMeanLog,DenMISELogLast,LQGmu1,URet,ReturnStepMax,TimestepsSoFar,Bound,IWLastEpisode,IWNorm1,MISE
199,13.303864,14.177603,16.463367,1.0051919,,275.04462480545044,16.539967,16.69308,13.134069,200,,0.11,,0.9999985999999998,-1.0,14.106738,16.69308,15.711914000000002,15.820872,-1.0,18.171567021131974,0.9998308000000001,4000,20.097407999999998,1.0050242,199.99973,16.547386
200,13.298876000000002,14.212826999999999,16.463451,1.0051363000000002,,277.41930913925165,16.539585,16.69308,13.155478500000001,201,,0.11,,0.99999887,-1.0,14.142139000000002,16.69308,15.720472000000001,17.432209,-1.0,18.167444123184676,0.9998308000000001,4020,20.088106,1.0050117,200.99976999999998,16.54697
201,13.293913,14.247969,16.579803,1.0050826,,280.77949500083923,16.539785000000002,16.69308,13.167565,202,,0.11,,0.9999988999999999,-1.0,14.177444,16.69308,15.719834,15.591842000000002,-1.0,18.28494294155133,0.9998308000000001,4040,20.079456,1.0049752,201.99979,16.547138
202,13.288975,14.283021,16.583275,1.0050309000000002,,283.0386657714844,16.539998999999998,16.69308,13.175965,203,,0.11,,0.9999991,-1.0,14.212666500000001,16.69308,15.715639000000001,14.867967000000002,-1.0,18.29739520275578,0.9998308000000001,4060,20.070885,1.0049511999999998,202.99982,16.547321
203,13.2840605,14.3179865,16.530397,1.0049791,,285.38628339767456,16.539953,16.69308,13.178629999999998,204,,0.11,,0.99999946,-1.0,14.247806,16.69308,15.705829000000001,13.714309,-1.0,18.238885436097327,0.9998308000000001,4080,20.062115,1.0049244000000002,203.9999,16.547241
204,13.279171,14.352865,16.600927,1.0049274,,288.2199506759644,16.54025,16.69308,13.1898775,205,,0.11,,0.9999995999999999,-1.0,14.282855999999999,16.69308,15.704725,15.479610000000001,-1.0,18.30791453125584,0.9998308000000001,4100,20.053757,1.0049005,204.99991,16.547507999999997
205,13.274304,14.387666000000001,16.566444,1.0048814,,290.5589301586151,16.540377,16.69308,13.210037,206,,0.11,,0.9999998999999999,-1.0,14.317817999999999,16.69308,15.712653,17.337870000000002,-1.0,18.272397534467675,0.9998308000000001,4120,20.045292,1.0048754999999998,205.99997,16.547606
206,13.269461999999999,14.422378,16.558052,1.0048985000000001,,293.13432931900024,16.540461999999998,16.69308,13.216622000000001,207,,0.11,,1.0000001,-1.0,14.352697000000001,16.69308,15.707123000000001,14.568375,-1.0,18.26615587792413,0.9998308000000001,4140,20.036846,1.0048565,207.00002,16.547659
207,13.264643,14.457004000000001,16.346777,1.0049149,,296.81880307197565,16.539532,16.69308,13.169592000000002,208,,0.11,,1.0000002000000001,-1.0,14.387495000000001,16.69308,15.648097,3.4293714,-1.0,18.04273837666057,0.9998308000000001,4160,20.027437,1.0048291999999999,208.00006000000002,16.546689999999998
208,13.259846,14.4915495,16.465725,1.0049341,,300.5170104503632,16.539179,16.69308,13.175927,209,,0.11,,1.0000007,-1.0,14.422208,16.69308,15.642551000000001,14.488978,-1.0,18.172527974276754,0.9998308000000001,4180,20.018677,1.0048066,209.00014,16.546307000000002
209,13.255073000000001,14.526015,16.517960000000002,1.0049503,,303.98592853546137,16.539076,16.69308,13.184965,210,,0.11,,1.0000007,-1.0,14.456831,16.69308,15.639822,15.069258,-1.0,18.221787072467016,0.9998308000000001,4200,20.010227,1.0047854999999999,210.00015,16.546173
210,13.250322,14.560398999999999,16.431519,1.0049695,,307.3288745880127,16.538567,16.69308,13.203451999999999,211,,0.11,,1.000001,-1.0,14.491376,16.69308,15.646648,17.080676999999998,-1.0,18.132471864323485,0.9998308000000001,4220,20.001429,1.0047644,211.00021,16.545631
211,13.245594,14.5947,16.606023999999998,1.0049877,,310.1887469291687,16.538885,16.69308,13.228813,212,,0.11,,1.0000011999999998,-1.0,14.525838,16.69308,15.660465,18.575289,-1.0,18.321280483833004,0.9998308000000001,4240,19.993519,1.0047395000000001,212.00024,16.545921
212,13.240889000000001,14.628921499999999,16.525429000000003,1.005004,,313.627138376236,16.538822,16.69308,13.19134,213,,0.11,,1.0000016999999999,-1.0,14.560223,16.69308,15.611553,5.242277,-1.0,18.239556954743115,0.9998308000000001,4260,19.985285,1.004716,213.00035,16.54583
213,13.236204,14.66306,16.598198,1.0050231,,317.45801067352295,16.539099,16.69308,13.216551999999998,214,,0.11,,1.0000016999999999,-1.0,14.594521499999999,16.69308,15.625430999999999,18.581648,-1.0,18.310867282945367,0.9998308000000001,4280,19.977448000000003,1.0046954,214.00035,16.546076
214,13.231542999999999,14.697125,16.431883,1.0050395,,321.12679314613337,16.5386,16.69308,13.221151,215,,0.11,,1.0000018,-1.0,14.628738,16.69308,15.618806,14.200945,-1.0,18.138787377444867,0.9998308000000001,4300,19.968895,1.0046753000000002,215.0004,16.545547
215,13.226901999999999,14.731109,16.543497,1.0050586,,324.2119300365448,16.538622,16.69308,13.225228,216,,0.11,,1.0000021000000001,-1.0,14.662879,16.69308,15.611760999999998,14.097288,-1.0,18.250675444134,0.9998308000000001,4320,19.960917000000002,1.0046523,216.00046,16.54554
216,13.222283,14.765011,16.317066,1.0050709999999998,,327.67758989334106,16.537601000000002,16.69308,13.220943,217,,0.11,,1.0000023,-1.0,14.69694,16.69308,15.596457999999998,12.290617999999998,-1.0,18.013525782808205,0.9998308000000001,4340,19.951948,1.0046303,217.00048999999999,16.544487
217,13.217685999999999,14.798838,16.514433,1.0050864,,331.04863286018366,16.537497000000002,16.69308,13.238029500000001,218,,0.11,,1.0000026,-1.0,14.730925,16.69308,15.602622,16.940931,-1.0,18.218280865883532,0.9998308000000001,4360,19.943953,1.0046092,218.00056,16.544353
218,13.213109,14.83259,16.58628,1.0050999,,335.41011619567865,16.537717999999998,16.69308,13.250225,219,,0.11,,1.0000026,-1.0,14.764823999999999,16.69308,15.604002,15.904214999999999,-1.0,18.29836727517036,0.9998308000000001,4380,19.936342,1.0045861999999999,219.00057999999999,16.544548000000002
219,13.208553,14.866263,16.46425,1.0051123,,339.15725398063665,16.537384,16.69308,13.259835,220,,0.11,,1.0000025,-1.0,14.798645,16.69308,15.602894000000001,15.360214000000001,-1.0,18.171184369767577,0.9998308000000001,4400,19.928226000000002,1.004567,220.00055,16.544184
220,13.204018,14.899859,16.63288,1.0051277,,344.0109918117523,16.537817,16.69308,13.272423999999999,221,,0.11,,1.0000026,-1.0,14.832394,16.69308,15.604857,16.03712,-1.0,18.35110908611004,0.9998308000000001,4420,19.920929,1.004544,221.00057999999999,16.544586
221,13.199503,14.933384,16.590881,1.0051430000000001,,349.61830973625183,16.538055,16.69308,13.296381,222,,0.11,,1.000003,-1.0,14.866066,16.69308,15.618286999999999,18.586282999999998,-1.0,18.304067308925127,0.9998308000000001,4440,19.913498,1.004525,222.00067,16.544804
222,13.195007999999998,14.966826000000001,16.578642000000002,1.0051564,,355.92809128761286,16.538239,16.69308,13.333357999999999,223,,0.11,,1.0000030999999998,-1.0,14.899664999999999,16.69308,15.644834,21.537914,-1.0,18.28969605747145,0.9998308000000001,4460,19.906055,1.0045019,223.0007,16.544956
223,13.190535,15.000198000000001,16.569695,1.0051699,,361.156391620636,16.538378,16.69308,13.354991,224,,0.11,,1.0000030999999998,-1.0,14.933182999999998,16.69308,15.656126,18.174603,-1.0,18.27930848863824,0.9998308000000001,4480,19.898623999999998,1.0044866,224.0007,16.545070000000003
224,13.186079999999999,15.033498999999999,16.518759,1.0051851,,366.22435641288763,16.538292000000002,16.69308,13.373772,225,,0.11,,1.0000033000000002,-1.0,14.966626000000002,16.69308,15.664660000000001,17.576338,-1.0,18.22414431796883,0.9998308000000001,4500,19.891018,1.0044616,225.00076,16.544956
225,13.181645000000001,15.066723999999999,16.530138,1.0051976,,371.0011155605316,16.538256,16.69308,13.376551999999998,226,,0.11,,1.0000035,-1.0,14.999996,16.69308,15.657283999999999,13.997148000000001,-1.0,18.24518745597349,0.9998308000000001,4520,19.88351,1.0044426,226.0008,16.544893
226,13.177230999999999,15.099870999999998,16.533224,1.005213,,376.0804901123047,16.538232999999998,16.69308,13.393723999999999,227,,0.11,,1.0000038,-1.0,15.033298,16.69308,15.664388,17.270359,-1.0,18.237445147204284,0.9998308000000001,4540,19.876064000000003,1.0044234,227.00085,16.544844
227,13.172834,15.13295,16.478136,1.0052264000000002,,381.6616747379303,16.53797,16.69308,13.390885999999998,228,,0.11,,1.0000040000000001,-1.0,15.066522,16.69308,15.651570999999999,12.742148,-1.0,18.189638163684748,0.9998308000000001,4560,19.868427,1.0044061,228.00092,16.544552
228,13.168459,15.1659565,16.597777999999998,1.0052427,,388.25707030296326,16.53823,16.69308,13.397839000000001,229,,0.11,,1.0000040000000001,-1.0,15.0996685,16.69308,15.648634,14.978715,-1.0,18.309385374732887,0.9998308000000001,4580,19.861368,1.004384,229.00092,16.544788
229,13.164102,15.198893,16.576687,1.005256,,394.252512216568,16.538399,16.69308,13.41739,230,,0.11,,1.0000043,-1.0,15.132747,16.69308,15.65838,17.890335,-1.0,18.288094863655605,0.9998308000000001,4600,19.854260999999997,1.0043678,230.00099,16.544931
230,13.159761999999999,15.231755999999999,16.41647,1.0052695,,399.4686489105225,16.53787,16.69308,13.432262,231,,0.11,,1.0000043,-1.0,15.165749,16.69308,15.663532,16.848373000000002,-1.0,18.120222335453054,0.9998308000000001,4620,19.8465,1.0043486,231.00099,16.544373
231,13.155443,15.264548999999999,16.663025,1.0052849,,404.81377053260803,16.53841,16.69308,13.432996,232,,0.11,,1.0000046,-1.0,15.198685000000001,16.69308,15.654627,13.597898999999998,-1.0,18.378952787365762,0.9998308000000001,4640,19.83986,1.0043304,232.00107000000003,16.54489
232,13.151142000000002,15.297272,16.52146,1.0052983,,410.8551707267761,16.538338,16.69308,13.452316,233,,0.11,,1.0000048000000001,-1.0,15.231546,16.69308,15.664395,17.93047,-1.0,18.22421987898773,0.9998308000000001,4660,19.832655,1.0043123,233.0011,16.544792
233,13.146859,15.329922,16.52526,1.0053127,,416.5151524543762,16.53828,16.69308,13.463023999999999,234,,0.11,,1.000005,-1.0,15.264341,16.69308,15.665631,15.953573,-1.0,18.231968346785127,0.9998308000000001,4680,19.825512,1.0042893,234.00116,16.544712
234,13.142595000000002,15.362506,16.484382999999998,1.005328,,421.97475719451904,16.538052,16.69308,13.474007,235,,0.11,,1.000005,-1.0,15.297061,16.69308,15.667223000000002,16.039842999999998,-1.0,18.188687422252226,0.9998308000000001,4700,19.818237,1.0042758,235.00118999999998,16.544455
235,13.138349,15.395021,16.623486,1.0053414,,427.5771083831787,16.538414000000003,16.69308,13.486434,236,,0.11,,1.0000052,-1.0,15.329713,16.69308,15.670338000000001,16.402199,-1.0,18.333801758001638,0.9998308000000001,4720,19.811605,1.0042567,236.00125,16.544795999999998
236,13.134120000000001,15.427468,16.536772,1.0053549000000002,,433.2420377731323,16.538408,16.69308,13.516843,237,,0.11,,1.0000052,-1.0,15.36229,16.69308,15.691513,20.689287,-1.0,18.24348748306344,0.9998308000000001,4740,19.804645999999998,1.0042394000000001,237.00125,16.544764
237,13.1299095,15.4598465,16.558477,1.0053712,,438.91842794418335,16.53849,16.69308,13.548263,238,,0.11,,1.0000055,-1.0,15.394803,16.69308,15.7137785,20.990656,-1.0,18.270860558393824,0.9998308000000001,4760,19.797821,1.0042183,238.0013,16.544825
238,13.125717000000002,15.492151999999999,16.647335,1.0053846,,444.5879900455475,16.538946,16.69308,13.570337,239,,0.11,,1.0000056,-1.0,15.427253,16.69308,15.726775,18.819654,-1.0,18.36111347844535,0.9998308000000001,4780,19.791412,1.0042011999999998,239.00134,16.545258
239,13.121542000000002,15.524394000000001,16.465057,1.0054009,,450.42511653900146,16.53864,16.69308,13.586941,240,,0.11,,1.0000058,-1.0,15.459629999999999,16.69308,15.734376000000001,17.551057999999998,-1.0,18.16983252738407,0.9998308000000001,4800,19.784277,1.0041801,240.00139,16.544922
240,13.117384,15.556571,16.625559,1.0054144,,455.6771764755249,16.539,16.69308,13.595023999999999,241,,0.11,,1.000006,-1.0,15.491938000000001,16.69308,15.733532,15.530729999999998,-1.0,18.33802090255361,0.9998308000000001,4820,19.777866,1.0041658000000002,241.00142999999997,16.545265
241,13.113242999999999,15.588679999999998,16.609795000000002,1.0054268,,461.63041806221014,16.539291,16.69308,13.625128,242,,0.11,,1.0000057,-1.0,15.524173000000001,16.69308,15.754782,20.876171,-1.0,18.32111155148989,0.9998308000000001,4840,19.771421,1.0041513000000002,242.00137,16.545534
242,13.109119,15.620725,16.427120000000002,1.0054364,,468.0596997737885,16.538829999999997,16.69308,13.632806,243,,0.11,,1.0000056,-1.0,15.556344000000001,16.69308,15.753677,15.486426000000002,-1.0,18.133259122768408,0.9998308000000001,4860,19.764260999999998,1.0041322,243.00137,16.545044
243,13.105012,15.652703,16.513182,1.0054469000000001,,473.9348337650299,16.538725,16.69308,13.63889,244,,0.11,,1.0000057,-1.0,15.588451000000001,16.69308,15.751053,15.113339999999999,-1.0,18.22523481306973,0.9998308000000001,4880,19.757502,1.0041130999999999,244.0014,16.544916
244,13.100923,15.684616,16.586264,1.0054574,,478.827029466629,16.53892,16.69308,13.668142000000001,245,,0.11,,1.0000058,-1.0,15.620493,16.69308,15.7716675,20.801466,-1.0,18.2999100099718,0.9998308000000001,4900,19.751082999999998,1.0041015,245.00142999999997,16.545088
245,13.0968485,15.716462,16.42063,1.0054699,,484.1232469081879,16.538439,16.69308,13.688829,246,,0.11,,1.0000061,-1.0,15.6524725,16.69308,15.783787,18.753107,-1.0,18.12408815706754,0.9998308000000001,4920,19.744028,1.0040843000000002,246.0015,16.544582000000002
246,13.0927925,15.748242999999999,16.545414,1.0054795,,489.6697807312012,16.538467,16.69308,13.700184,247,,0.11,,1.0000063,-1.0,15.684388,16.69308,15.786643,16.489275,-1.0,18.256035706040628,0.9998308000000001,4940,19.737524,1.0040652,247.00156,16.544588
247,13.088752000000001,15.779963,16.479174,1.0054901,,495.8502073287964,16.538227,16.69308,13.711583,248,,0.11,,1.0000063,-1.0,15.716232999999999,16.69308,15.789614000000002,16.523209,-1.0,18.17947051536105,0.9998308000000001,4960,19.730791,1.0040499,248.00157000000002,16.544325
248,13.084727,15.811619,16.52961,1.0055006,,501.90733218193054,16.538193,16.69308,13.681935999999999,249,,0.11,,1.0000063,-1.0,15.7480135,16.69308,15.751604,6.325543,-1.0,18.24210157091839,0.9998308000000001,4980,19.724304,1.0040298,249.00159,16.544268
249,13.08072,15.843210999999998,16.64353,1.0055112,,507.570378780365,16.538612,16.69308,13.693059,250,,0.11,,1.0000064,-1.0,15.779732000000001,16.69308,15.754432000000001,16.458145000000002,-1.0,18.358377060522606,0.9998308000000001,5000,19.718311,1.0040153,250.00162000000003,16.544667999999998
250,13.076728,15.874742999999999,16.600231,1.0055237,,512.5658519268036,16.53886,16.69308,13.704228,251,,0.11,,1.0000067,-1.0,15.811385000000001,16.69308,15.757371,16.492601,-1.0,18.31122281223148,0.9998308000000001,5020,19.712183,1.0039982,251.00168,16.544893
251,13.072751,15.906208,16.624295999999998,1.0055341999999998,,518.7092773914337,16.539198000000003,16.69308,13.727279999999999,252,,0.11,,1.0000067,-1.0,15.842977,16.69308,15.772263,19.509546,-1.0,18.342208791731526,0.9998308000000001,5040,19.706182000000002,1.0039809000000002,252.00168,16.545208
252,13.068791000000001,15.937609,16.616792999999998,1.0055447,,525.2254011631012,16.539507,16.69308,13.737722,253,,0.11,,1.0000068000000002,-1.0,15.874509,16.69308,15.774605,16.365013,-1.0,18.32786883715535,0.9998308000000001,5060,19.700191,1.0039694,253.00171,16.545496
253,13.064846000000001,15.968951,16.59414,1.0055572,,530.6126918792726,16.539720000000003,16.69308,13.755944,254,,0.11,,1.0000069,-1.0,15.905976,16.69308,15.784791,18.36201,-1.0,18.30017306073557,0.9998308000000001,5080,19.694143,1.0039521,254.00175,16.545689000000003
254,13.060917,16.000232999999998,16.647157999999997,1.0055678,,535.5280754566194,16.540142000000003,16.69308,13.765392000000002,255,,0.11,,1.0000069999999999,-1.0,15.937381,16.69308,15.786269,16.161558,-1.0,18.36635411098965,0.9998308000000001,5100,19.68834,1.0039369,255.0018,16.54609
255,13.057003,16.031515,16.61545,1.0055956,,541.6522810459137,16.540436,16.69308,13.7561655,256,,0.11,,1.0000108,-1.0,15.968720000000001,16.69308,15.769129999999999,11.398435000000001,-1.0,18.322482599164157,0.9998308000000001,5120,19.68251,1.0048516,256.00278,16.546426999999998
256,13.053104,16.06268,16.463821,1.0056243,,546.8796532154083,16.540138,16.69308,13.774772,257,,0.11,,1.0000111999999999,-1.0,16.0,16.69308,15.779886,18.533935999999997,-1.0,18.173742572317774,0.9998308000000001,5140,19.676064999999998,1.0039062,257.00287000000003,16.546112
257,13.049221000000001,16.09378,16.513482999999997,1.0056502,,552.7137997150421,16.540032999999998,16.69308,13.796101,258,,0.11,,1.0000113000000002,-1.0,16.03122,16.69308,15.793428,19.273544,-1.0,18.21621669109245,0.9998308000000001,5160,19.669844,1.003887,258.00293,16.545986
258,13.045353,16.124825,16.380571,1.00568,,558.5946617126465,16.53942,16.69308,13.810286499999998,259,,0.11,,1.0000116,-1.0,16.062376,16.69308,15.799885999999999,17.466326000000002,-1.0,18.073361189159378,0.9998308000000001,5180,19.663149,1.0038756,259.003,16.545351
259,13.041499,16.155807,16.596687,1.0057058,,565.2233951091766,16.539639,16.69308,13.807232,260,,0.11,,1.0000118,-1.0,16.093475,16.69308,15.789164000000001,13.011927,-1.0,18.307828323555086,0.9998308000000001,5200,19.657326,1.0038631,260.00307999999995,16.545552999999998
260,13.03766,16.186729999999997,16.565737,1.0057336,,570.8622183799744,16.53974,16.69308,13.816478,261,,0.11,,1.0000120000000001,-1.0,16.124514,16.69308,15.790802,16.21658,-1.0,18.280031231752904,0.9998308000000001,5220,19.651419,1.0038545,261.00314,16.545635
261,13.033836,16.217589999999998,16.484222,1.0057615,,577.1171944141387,16.539528,16.69308,13.815279,262,,0.11,,1.0000124,-1.0,16.155497,16.69308,15.782053,13.498617999999999,-1.0,18.190123645974385,0.9998308000000001,5240,19.645232999999998,1.0038306000000001,262.00323,16.545406
262,13.030026,16.248396,16.535604,1.0057893,,582.9032173156737,16.539513,16.69308,13.811466000000001,263,,0.11,,1.0000126,-1.0,16.186419,16.69308,15.770745000000002,12.808419,-1.0,18.242142208858255,0.9998308000000001,5260,19.639278,1.0038182,263.00333,16.545374
263,13.026232,16.279142,16.497494,1.005817,,589.5679969787598,16.539351999999997,16.69308,13.810770999999999,264,,0.11,,1.0000129,-1.0,16.21728,16.69308,15.762614000000001,13.624053,-1.0,18.210587573110125,0.9998308000000001,5280,19.633213,1.0037999,264.0034,16.545197
264,13.02245,16.309834,16.509635999999997,1.005845,,595.9844563007355,16.539242,16.69308,13.812541,265,,0.11,,1.0000130999999999,-1.0,16.248079999999998,16.69308,15.757006,14.276032,-1.0,18.220284440210797,0.9998308000000001,5300,19.627228,1.0037856,265.00347999999997,16.545063
265,13.018684,16.340466,16.472893,1.0058708,,602.1977303028108,16.538992,16.69308,13.82761,266,,0.11,,1.0000134,-1.0,16.278822,16.69308,15.764751,17.817163,-1.0,18.18007793180248,0.9998308000000001,5320,19.621141,1.0037761,266.00354,16.544798
266,13.014932,16.37104,16.57514,1.0058985999999999,,607.8448920249939,16.539127,16.69308,13.855098000000002,267,,0.11,,1.0000135,-1.0,16.309507,16.69308,15.784967000000002,21.162755999999998,-1.0,18.284984360678827,0.9998308000000001,5340,19.615469,1.0037588,267.0036,16.544914000000002
267,13.011192999999999,16.401557999999998,16.564329999999998,1.0059265,,614.002019405365,16.539219,16.69308,13.859532999999999,268,,0.11,,1.0000136999999998,-1.0,16.340134,16.69308,15.782188,15.040229,-1.0,18.27515967695483,0.9998308000000001,5360,19.60979,1.0037493,268.00366,16.54499
268,13.007469,16.432018,16.522614,1.0059505,,619.5836880207063,16.539158,16.69308,13.884103,269,,0.11,,1.0000138,-1.0,16.370704999999997,16.69308,15.799598000000001,20.464897,-1.0,18.230654956718077,0.9998308000000001,5380,19.603985,1.00373,269.00372000000004,16.544909
269,13.003758,16.46242,16.56718,1.0059744000000002,,626.0921573638916,16.539260000000002,16.69308,13.906182000000001,270,,0.11,,1.0000142,-1.0,16.401224,16.69308,15.814567000000002,19.841778,-1.0,18.27351406097052,0.9998308000000001,5400,19.598385,1.0037205,270.00385,16.545
270,13.000062,16.492765,16.552139999999998,1.0059965,,631.7483899593352,16.53931,16.69308,13.928927,271,,0.11,,1.0000142,-1.0,16.43168,16.69308,15.830256,20.066204,-1.0,18.26463227275726,0.9998308000000001,5420,19.592751999999997,1.003707,271.00385,16.545026999999997
271,12.996379,16.523058,16.501911,1.0060195,,637.4263412952422,16.539173,16.69308,13.916951000000001,272,,0.11,,1.0000144,-1.0,16.462082000000002,16.69308,15.8112755,10.667913,-1.0,18.21093193777826,0.9998308000000001,5440,19.586971,1.0036899,272.00394,16.544874
272,12.992708,16.553295000000002,16.551031,1.0060436,,643.94069647789,16.539217,16.69308,13.928537,273,,0.11,,1.0000145,-1.0,16.492424,16.69308,15.81591,17.076056,-1.0,18.258979396979814,0.9998308000000001,5460,19.581402,1.0036745,273.00397000000004,16.5449
273,12.989053,16.583477,16.548853,1.0060675,,649.3664121627808,16.539251,16.69308,13.937878,274,,0.11,,1.0000145,-1.0,16.52271,16.69308,15.818349,16.484348,-1.0,18.255752349189226,0.9998308000000001,5480,19.575851,1.003665,274.004,16.544918
274,12.98541,16.613605,16.456585,1.0060896000000001,,655.014976978302,16.53895,16.69308,13.945360999999998,275,,0.11,,1.0000148000000002,-1.0,16.552942,16.69308,15.818980999999999,15.991959,-1.0,18.166064015308766,0.9998308000000001,5500,19.57,1.0036516,275.00406,16.544601
275,12.98178,16.643677,16.613123,1.0061135,,661.356969833374,16.539219,16.69308,13.956317000000002,276,,0.11,,1.0000147,-1.0,16.583118,16.69308,15.823134,16.965424,-1.0,18.33026752008543,0.9998308000000001,5520,19.564749,1.0036361999999999,276.00406,16.544855
276,12.978163,16.673672,16.518871,1.0061318000000001,,667.6109926700593,16.539145,16.69308,13.952987,277,,0.11,,1.0000135,-1.0,16.613241,16.69308,15.813053,13.030465,-1.0,18.223035557619774,0.9998308000000001,5540,19.559156,1.0032486999999999,277.00372000000004,16.544739
277,12.97456,16.703636,16.497622,1.0061519,,673.7899150848389,16.538996,16.69308,13.977262,278,,0.11,,1.0000136999999998,-1.0,16.64331,16.69308,15.830623000000001,20.69776,-1.0,18.20387077005459,0.9998308000000001,5560,19.553542999999998,1.0036075,278.0038,16.544573
278,12.970969,16.733545,16.668842,1.0061702,,681.8074243068695,16.539461,16.69308,13.970695499999998,279,,0.11,,1.000014,-1.0,16.673326,16.69308,15.8174,12.141613000000001,-1.0,18.39216600921118,0.9998308000000001,5580,19.548576,1.0035999,279.00388,16.545021
279,12.967391000000001,16.763403,16.60227,1.0061903,,689.1762797832489,16.539686,16.69308,13.966626000000002,280,,0.11,,1.0000142,-1.0,16.703289,16.69308,15.806725,12.827668,-1.0,18.316671993430624,0.9998308000000001,5600,19.5434,1.0035856,280.00397000000004,16.545233
280,12.963826,16.7932,16.566507,1.0062095,,695.4112107753754,16.539782000000002,16.69308,13.981654999999998,281,,0.11,,1.0000141,-1.0,16.7332,16.69308,15.815191,18.186204999999998,-1.0,18.28091784359808,0.9998308000000001,5620,19.538114999999998,1.0035711999999999,281.00397000000004,16.545307
281,12.960274,16.822951999999997,16.575043,1.0062296,,701.6558561325073,16.539906,16.69308,13.986673999999999,282,,0.11,,1.0000143,-1.0,16.763052,16.69308,15.813698,15.393566,-1.0,18.285766103357552,0.9998308000000001,5640,19.532896,1.0035597,282.00403,16.545417999999998
282,12.956733999999999,16.85265,16.580082,1.0062479,,707.6528761386871,16.540049,16.69308,13.970354,283,,0.11,,1.0000145,-1.0,16.792856,16.69308,15.790904999999999,9.364397,-1.0,18.290265832147078,0.9998308000000001,5660,19.527721,1.0035444,283.00412,16.545545999999998
283,12.953206,16.882296,16.620302,1.0062661,,714.254519701004,16.540329999999997,16.69308,13.971528,284,,0.11,,1.0000145,-1.0,16.822601000000002,16.69308,15.785657999999998,14.300041,-1.0,18.336787275839832,0.9998308000000001,5680,19.522714999999998,1.0035319,284.00412,16.545813
284,12.949692,16.911888,16.413757,1.0062863000000002,,720.1597855091095,16.539888,16.69308,13.959949,285,,0.11,,1.0000145,-1.0,16.852297,16.69308,15.767703,10.668178999999999,-1.0,18.11428145145745,0.9998308000000001,5700,19.517004,1.0035176,285.00415,16.545347
285,12.946189,16.941431,16.595287,1.0063045,,726.4429242610931,16.54008,16.69308,13.9632,286,,0.11,,1.0000148000000002,-1.0,16.88194,16.69308,15.764617999999999,14.886126,-1.0,18.30369613204831,0.9998308000000001,5720,19.511965,1.003508,286.00424,16.545527
286,12.9426985,16.97092,16.516844,1.0063246,,732.8431708812714,16.539998999999998,16.69308,13.967814,287,,0.11,,1.0000149,-1.0,16.911531,16.69308,15.762945000000002,15.284122,-1.0,18.218547297122193,0.9998308000000001,5740,19.506678,1.0034946,287.00427,16.54543
287,12.939219999999999,17.000362,16.525225,1.0063448,,739.3784234523773,16.539948000000003,16.69308,13.971839000000001,288,,0.11,,1.0000149999999999,-1.0,16.94107,16.69308,15.760722,15.122793,-1.0,18.228031678816265,0.9998308000000001,5760,19.501448,1.003487,288.00433,16.545362
288,12.935754,17.029749,16.467566,1.006365,,745.3696162700653,16.539698,16.69308,13.984059,289,,0.11,,1.0000153,-1.0,16.970562,16.69308,15.766742,17.500254,-1.0,18.174321974206165,0.9998308000000001,5780,19.49604,1.0034755,289.0044,16.545094
289,12.9323,17.059085999999997,16.619099,1.0063832000000001,,752.7151210308075,16.539972,16.69308,14.002519,290,,0.11,,1.0000154,-1.0,17.0,16.69308,15.779042,19.333942,-1.0,18.331514283679553,0.9998308000000001,5800,19.491192,1.0034621,290.00446,16.545353
290,12.928857,17.088371,16.53593,1.0064014000000001,,758.6991288661957,16.539959,16.69308,14.011089000000002,291,,0.11,,1.0000154,-1.0,17.029387,16.69308,15.781497,16.492949,-1.0,18.240058323259802,0.9998308000000001,5820,19.486076,1.0034505999999999,291.0045,16.545322
291,12.9254265,17.117608999999998,16.42255,1.0064216000000001,,765.5414378643036,16.539558,16.69308,14.008663,292,,0.11,,1.0000156999999998,-1.0,17.058725,16.69308,15.772994,13.299039000000002,-1.0,18.12069950641614,0.9998308000000001,5840,19.4806,1.0034353,292.00458,16.544903
292,12.922008,17.146795,16.596493,1.0064398,,771.9121425151825,16.539751000000003,16.69308,14.021669000000001,293,,0.11,,1.0000159,-1.0,17.08801,16.69308,15.779964999999999,17.815770999999998,-1.0,18.309960148492507,0.9998308000000001,5860,19.47575,1.0034238000000002,293.00464,16.545084
293,12.918600999999999,17.175933999999998,16.686860999999997,1.0064600000000001,,778.3525080680847,16.54025,16.69308,14.045058,294,,0.11,,1.000016,-1.0,17.117247,16.69308,15.797363,20.894753,-1.0,18.40491404893873,0.9998308000000001,5880,19.47123,1.0034143,294.0047,16.54557
294,12.915205,17.20502,16.665537,1.0064744,,784.5209093093872,16.540674,16.69308,14.052318,295,,0.11,,1.0000156999999998,-1.0,17.146427,16.69308,15.798670999999999,16.18279,-1.0,18.382632220340646,0.9998308000000001,5900,19.46666,1.0033683,295.00464,16.545979
295,12.911821,17.234057999999997,16.608055,1.0064906999999998,,789.700029373169,16.540903,16.69308,14.056654,296,,0.11,,1.0000156999999998,-1.0,17.175564,16.69308,15.797096,15.332689000000002,-1.0,18.31830960282333,0.9998308000000001,5920,19.461916,1.0033875,296.00467000000003,16.54619
