,DenMISELogLast,IWMean,LQGmu1,target_sum_log_mean,Bound,LQGsigma,ReturnLastEpisode,MISE,ReturnMin,IWMax,IWLastEpisode,ReturnMax,DenMISEMeanLog,DenMISELogFirst,IWMin,IWNorm2,LQGmu01,TimestepsSoFar,SqrtESSClassic,URet,ReturnAbsMax,IWFirstEpisode,ReturnStepMax,TimeElapsed,IWNorm1,ReturnMean,Iteration
26,13.932580999999999,1.7877549e-17,-0.608,-112.340294,0.32564038,0.11,16.766422,3.0054807000000002e-16,,4.826838e-16,5.203457e-21,16.835955,14.049535999999998,14.644387,,5.1961535e-10,-0.07,540,5.1961527,18.52938240482431,16.835955,,0.99996275,90.89259815216064,2.7000007e-09,16.383910999999998,27
27,8.878642999999999,1.1037223,-0.623,-113.10158500000001,20.643694,0.11,17.142706,18.920788,,30.904226,30.904226,17.142706,13.829791,14.608020000000002,,30.904226,-0.073,560,1.0,18.923314488813237,17.142706,,0.9999841,95.3658766746521,30.904226,16.41101,28
28,10.369083999999999,1.0821768999999999,-0.598,-100.42033,19.709332999999997,0.11,17.012562,18.46694,,18.829123000000003,18.829123000000003,17.142706,13.702221,14.572928,,22.630485999999998,-0.069,580,1.3867635,18.78888241802495,17.142706,,0.9999841,98.93597483634949,31.383129999999998,16.431753,29
29,13.9880085,0.8086876000000001,-0.635,-108.58813500000001,14.881573000000001,0.11,17.169539999999998,13.842718,,11.445343,6.730481599999999,17.169539999999998,13.7076435,14.539026999999999,,14.605482,-0.075,600,1.6610633000000001,18.949865172279697,17.169539999999998,,0.9999841,102.97069334983826,24.26063,16.456347,30
30,14.203266000000001,1.0428799000000002,-0.158,5.9553833,17.507029,0.11,17.214610999999998,17.067421,,2.9190955,1.47953665e-27,17.214610999999998,13.71481,14.506236999999999,,8.214501,-0.016,620,3.9356349,18.996844980011332,17.214610999999998,0.0009957380000000001,0.9999841,106.71048021316528,32.329277000000005,16.480808,31
31,9.062704,0.8686265999999999,-0.276,-3.101746,15.4858055,0.11,16.677529999999997,14.583947,,10.881851,0.030691517999999997,17.214610999999998,13.570219,14.474521,,14.489118,-0.028,640,1.9184089,18.435667167718503,17.214610999999998,6.515874e-29,0.9999841,110.55067014694214,27.796051000000002,16.486954,32
32,16.413399,0.85542464,-0.285,-3.990061,15.230512,0.11,16.84827,14.378957000000002,,9.561274000000001,9.561274000000001,17.214610999999998,13.650227,14.443748999999999,,13.894045000000002,-0.029,660,2.0317347,18.61952731301079,17.214610999999998,3.5906975000000003e-31,0.9999841,115.31570029258728,28.229013000000002,16.497902,33
33,18.053041,0.95494425,-0.281,-2.5953812999999997,16.81439,0.11,17.000051000000003,16.085852,,7.5898485,6.3044459999999996,17.214610999999998,13.773651000000001,14.413897,,13.671917,-0.029,680,2.3748026,18.775499755469067,17.214610999999998,4.025767e-30,0.9999841,119.32638955116272,32.468105,16.512674,34
34,12.127916,1.121472,-0.172,6.8592796,18.882631,0.11,16.909853,18.45577,,2.8648636,0.00025927438,17.214610999999998,13.723698,14.384909,,9.684173,-0.017,700,4.0531616,18.67971071278132,17.214610999999998,1.0319760000000001e-05,0.9999841,122.96418857574464,39.25152,16.52402,35
35,10.78624,1.1552026000000002,-0.262,0.9690244,20.054743,0.11,16.58185,19.45457,,5.8360453,0.00047783410000000004,17.214610999999998,13.644848999999999,14.356738,,14.426343,-0.027,720,2.882733,18.3287837301598,17.214610999999998,3.7637767e-25,0.9999841,127.71817326545715,41.587296,16.525627,36
36,10.570785,1.0153675,-0.264,0.9686964,17.697699,0.11,16.694585999999997,17.099932,,5.1145510000000005,0.1627411,17.214610999999998,13.56435,14.329339000000001,,12.980063000000001,-0.027,740,2.8943307000000003,18.45228289454025,17.214610999999998,1.6506323e-25,0.9999841,131.72198295593262,37.568596,16.530193,37
37,19.034817,1.0240076,-0.256,2.5314794,17.788027,0.11,16.891679999999997,17.241549,,5.0392637,3.7836258000000003,17.214610999999998,13.707571,14.302670499999998,,12.290805,-0.026,760,3.1659675,18.663958012574497,17.214610999999998,1.3525068e-23,0.9999848,135.47057509422302,38.912290000000006,16.539707,38
38,14.647738,0.8069029000000001,-0.293,-2.8381088,14.231167999999998,0.11,16.850721,13.608448999999998,,5.436426,5.436426,17.214610999999998,13.731372,14.276695000000002,,11.326558,-0.03,780,2.778356,18.621649109699717,17.214610999999998,2.6640037e-33,0.9999848,139.88167262077332,31.469212,16.547682000000002,39
39,16.681326000000002,1.0204566,-0.603,-80.68921999999999,18.356320999999998,0.11,16.910427,17.47448,,12.367697999999999,8.189555999999999e-11,17.214610999999998,13.799627,14.251377,,20.804873,-0.07,800,1.9619567,18.683133010212067,17.214610999999998,,0.9999848,143.22587442398068,40.818259999999995,16.55675,40
40,15.4036255,0.15592028,-0.798,-139.4325,3.9342513,0.11,17.063673,2.6680872000000004,,4.254532,4.254532,17.214610999999998,13.836747,14.226685,,4.6783943,-0.109,820,1.3664371000000002,18.843030558950783,17.214610999999998,,0.9999848,146.71952056884766,6.392731700000001,16.569113,41
41,13.385421,1.4812081,-0.815,-141.94821000000002,26.934414,0.11,17.074244,25.292763,,58.976772,58.976772,17.214610999999998,13.806045000000001,14.202587,,59.029140000000005,-0.114,840,1.0538988,18.851460686679133,17.214610999999998,,0.9999879,152.1906495094299,62.21074,16.581139,42
42,-0.07902796,1.6758982,-0.824,-141.9951,29.750357,0.11,17.003162,28.549463,,40.203037,40.203037,17.214610999999998,13.482304000000001,14.179057,,50.019676000000004,-0.116,860,1.4407054,18.779551475161146,17.214610999999998,,0.9999879,158.95036196708682,72.06362,16.590954,43
43,9.854828999999999,1.7637073,-0.833,-141.6628,31.119723999999998,0.11,17.175522,30.13025,,28.606756,26.872164,17.214610999999998,13.405454,14.156067000000002,,44.381634000000005,-0.119,880,1.7485412,18.95480016399356,17.214610999999998,,0.9999879,163.06902885437012,77.60311999999999,16.60424,44
44,8.990753,1.8776091000000001,-0.841,-141.2125,32.94323,0.11,17.092434,32.079997999999996,,23.315012,23.315012,17.214610999999998,13.316381,14.133594500000001,,42.156616,-0.122,900,2.0042503000000003,18.86750709564757,17.214610999999998,,0.9999879,167.92652535438538,84.49240999999999,16.615088,45
45,9.722887,1.7832953999999999,-0.853,-142.23508999999999,31.302969,0.11,17.19461,30.47924,,21.67535,5.1108747,17.214610999999998,13.250288000000001,14.111614999999999,,39.055786,-0.126,920,2.1003697,18.975053112635212,17.214610999999998,,0.9999879,173.0757052898407,82.031586,16.627686999999998,46
46,13.764969,1.8081325000000001,-0.87,-145.64838999999998,31.697947999999997,0.11,17.154757999999998,30.905746,,22.474674,7.872266000000001,17.214610999999998,13.272126,14.090110000000001,,38.91209,-0.133,940,2.1839545,18.93591659817306,17.214610999999998,,0.9999879,177.76394844055176,84.98223,16.6389,47
47,11.769605,1.5746971,-0.87,-142.0341,27.628637,0.11,17.114372,26.926084999999997,,15.314480999999999,12.514225,17.214610999999998,13.252238,14.069056,,30.692844,-0.132,960,2.4626412,18.892593547849145,17.214610999999998,,0.9999879,183.52062749862668,75.585464,16.648806,48
48,12.74266,1.5506011,-0.907,-154.7106,27.240965000000003,0.11,17.1487,26.517716999999998,,19.48845,19.48845,17.214610999999998,13.250239,14.048437,,31.761685999999997,-0.15,980,2.3921732999999996,18.927434375468984,17.214610999999998,,0.9999879,186.41642022132874,75.979454,16.659008,49
49,6.872464,2.483453,-0.913,-154.06422,43.493088,0.11,17.117844,42.493041999999996,,67.856026,67.856026,17.214610999999998,13.130386999999999,14.0282345,,71.77399,-0.153,1000,1.7300508999999997,18.890969766133267,17.214610999999998,,0.9999879,189.75254487991333,124.17265,16.668186,50
50,14.706828,2.1898682000000003,-0.924,-156.07336,38.43909,0.11,17.109161,37.470886,,58.128742,16.739304,17.214610999999998,13.178901999999999,14.008431,,62.49926,-0.16,1020,1.7869536,18.885176988341644,17.214610999999998,,0.9999879,192.9850444793701,111.68327,16.676832,51
51,16.555359,2.3271217,-0.93,-156.26048,40.700882,0.11,17.117193,39.824406,,44.034824,44.034824,17.214610999999998,13.257929,13.989014000000001,,61.3032,-0.165,1040,1.9739643,18.88845156172107,17.214610999999998,,0.9999879,196.69780492782596,121.01033000000001,16.6853,52
52,12.563475,1.7599839,-0.955,-168.60071000000002,31.219402000000002,0.11,17.186672,30.131759999999996,,46.267340000000004,5.02829,17.214610999999998,13.261152,13.969965,,58.639630000000004,-0.187,1060,1.5907185,18.96487652402397,17.214610999999998,,0.9999879,199.98650741577148,93.27914399999999,16.694760000000002,53
53,12.626562,1.3433992000000001,-0.913,-141.36176,23.535234,0.11,17.07491,22.9932,,10.290239,2.079541,17.214610999999998,13.256077,13.951273,,22.727179,-0.153,1080,3.1919296000000004,18.84566821680648,17.214610999999998,,0.9999879,205.50350666046143,72.54356,16.7018,54
54,14.653494,1.6452736000000001,-0.947,-156.14546,28.956436,0.11,17.146688,28.147688,,26.651375,0.18518952,17.214610999999998,13.286423999999998,13.932924,,42.299454,-0.178,1100,2.1392722,18.926112978967407,17.214610999999998,,0.9999879,210.5115897655487,90.49004000000001,16.709889999999998,55
55,14.549373999999998,0.46272063,-0.971,-171.46403999999998,8.959868,0.11,17.060558,7.9108353000000005,,13.546597,0.18299377,17.214610999999998,13.316510999999998,13.914906,,15.711463,-0.207,1120,1.6492643,18.833171515081986,17.214610999999998,,0.9999879,213.72818851470947,25.912354999999998,16.716151999999997,56
56,14.940132,0.9714828999999999,-0.965,-163.43103,17.468618,0.11,17.111732,16.616093,,17.412415,17.412415,17.214610999999998,13.335115,13.897205,,27.285887,-0.199,1140,2.02942,18.88750939109132,17.214610999999998,,0.9999879,216.67354202270508,55.374522999999996,16.723091,57
57,12.365306,1.2730726,-0.93,-138.58731,22.287525,0.11,17.093243,21.781073000000003,,9.849337,1.0968658000000002,17.214610999999998,13.316367000000001,13.879814000000001,,21.61429,-0.165,1160,3.4161756000000003,18.861688549954394,17.214610999999998,,0.9999879,221.03247380256653,73.83821,16.729473000000002,58
58,15.779055,4.8911744e-07,-0.995,-206.46312,1.2810808,0.11,17.197012,8.362876e-06,,2.0736263e-05,5.536267e-12,17.214610999999998,13.3617935,13.862720000000001,,2.1372141e-05,-0.295,1180,1.3505353,18.970826918722924,17.214610999999998,,0.99999934,226.91726541519162,2.8863831e-05,16.737398000000002,59
59,12.715028,1.3609116,-0.996,-204.23764,24.6258,0.11,16.823772,22.895666000000002,,81.654686,81.654686,17.214610999999998,13.334487,13.845912,,81.654686,-0.298,1200,1.0000001,18.56046139056401,17.214610999999998,,0.99999934,230.9569728374481,81.65469,16.738836,60
60,7.224369,1.5047941999999999,-0.996,-202.18945,26.530772999999996,0.11,16.811073,25.307001,,47.044422,44.748024,17.214610999999998,13.232145000000001,13.829382999999998,,64.92737,-0.301,1220,1.4137713,18.54683694052701,17.214610999999998,,0.99999934,236.70126032829285,91.79245,16.74002,61
61,8.552406,1.5369395000000001,-0.996,-200.94217,26.917517,0.11,16.89398,25.869463,,40.48118,17.625564999999998,17.214610999999998,13.158762,13.813123000000001,,57.723476,-0.307,1240,1.6508058,18.634529423691227,17.214610999999998,,0.99999934,240.94934391975403,95.29025,16.742504,62
62,15.892762,1.5751469,-0.997,-200.49753,27.483208,0.11,16.770523,26.495141999999998,,41.00131,11.54768,17.214610999999998,13.205817999999999,13.797122,,56.671935999999995,-0.314,1260,1.7510298,18.512478037531537,17.214610999999998,,0.99999934,247.2779598236084,99.23425,16.74295,63
63,12.858177,1.5692883999999998,-0.998,-201.49707,27.407659999999996,0.11,16.718117000000003,26.384645000000003,,45.621986,6.390842,17.214610999999998,13.204870999999999,13.781374,,59.386109999999995,-0.325,1280,1.6912112000000001,18.458081576799266,17.214610999999998,,0.99999934,253.46420288085938,100.43445600000001,16.742561,64
64,7.3591046,1.4471657,-0.998,-205.54158,25.504333,0.11,16.858234,24.337553,,52.702583,0.9474985999999999,17.214610999999998,13.119095999999999,13.765870000000001,,63.436813,-0.343,1300,1.4828261999999999,18.599368720859964,17.214610999999998,,0.99999934,257.7460339069366,94.06577,16.744339,65
65,11.246277000000001,0.97710466,-0.999,-205.80428999999998,17.589539000000002,0.11,16.758972,16.431067000000002,,35.74677,1.7275913,17.214610999999998,13.092659,13.750601999999999,,43.180842999999996,-0.353,1320,1.4934610000000001,18.4916856669435,17.214610999999998,,0.99999934,260.7043507099152,64.48891,16.744562,66
66,14.859551999999999,0.6298245,-0.999,-214.46771,11.716102000000001,0.11,16.78572,10.589777999999999,,24.453737,7.028666,17.214610999999998,13.116364,13.735564000000002,,27.471218,-0.386,1340,1.5360892,18.51830211290668,17.214610999999998,,0.99999934,267.30254459381104,42.198242,16.745176,67
67,13.653986999999999,0.34881374,-1.0,-224.66988999999998,7.005149,0.11,16.672276,5.8357114999999995,,14.318048999999998,14.318048999999998,17.214610999999998,13.117907999999998,13.720749,,16.032452,-0.427,1360,1.4794577,18.39401883954758,17.214610999999998,,0.99999934,273.5458922386169,23.719334,16.744104,68
68,13.096199,1.1896379,-1.0,-228.76172999999997,21.328403,0.11,16.623376999999998,19.788960999999997,,72.72006,72.72006,17.214610999999998,13.107902,13.70615,,73.03779,-0.451,1380,1.1238705,18.338166930746752,17.214610999999998,,0.99999934,280.8225176334381,82.085014,16.742353,69
69,13.211920000000001,1.0666456,-1.0,-225.22266000000002,18.87598,0.11,16.717351999999998,17.78394,,35.888046,29.869253000000004,17.214610999999998,13.107361,13.691761999999999,,47.12786,-0.451,1400,1.584311,18.439214210588034,17.214610999999998,,0.99999934,286.02584862709045,74.66519,16.741999,70
70,6.521015599999999,1.5849563999999998,-1.0,-224.40523,27.478534999999997,0.11,16.665697,26.418882,,60.602276,60.602276,17.214610999999998,13.01318,13.677577,,68.9222,-0.46,1420,1.6327381,18.39594782747615,17.214610999999998,,0.99999934,293.06943821907043,112.531906,16.740923000000002,71
71,14.913713000000001,1.7110623,-1.0,-223.43115,29.485540000000004,0.11,16.685017000000002,28.525661,,57.937664,26.573154,17.214610999999998,13.043286,13.66359,,68.34953,-0.468,1440,1.8024482,18.415985608814488,17.214610999999998,,0.99999934,297.26158642768866,123.19649,16.740147,72
72,11.938394,1.8349987,-1.0,-222.40735,31.3959,0.11,16.502234,30.525066,,53.74904599999999,28.356690000000004,17.214610999999998,13.033603,13.649797,,67.42399,-0.476,1460,1.9867543999999997,18.215507881670234,17.214610999999998,,0.99999934,302.92544150352484,133.95491,16.736887,73
73,13.069301,1.8778983,-1.0,-221.67018,32.058937,0.11,16.616343,31.233240000000002,,53.24181,18.344877,17.214610999999998,13.041224,13.636192000000001,,66.32016999999999,-0.485,1480,2.0953577,18.337415535319494,17.214610999999998,,0.99999934,308.626615524292,138.96448,16.73526,74
74,15.829365,1.8510453999999998,-1.0,-221.47536000000002,31.626808,0.11,16.640974,30.787933000000002,,57.06377,9.013597500000001,17.214610999999998,13.086210000000001,13.622769,,67.31249,-0.496,1500,2.0624464,18.365219055052453,17.214610999999998,,0.99999934,316.0647163391113,138.8284,16.734001,75
75,11.650172999999999,1.7320262999999998,-1.0,-222.00113,29.73266,0.11,16.692111999999998,28.81043,,63.053337,1.5003891000000003,17.214610999999998,13.07474,13.609523999999999,,70.16609,-0.51,1520,1.8760343999999998,18.420318157417945,17.214610999999998,,0.99999934,322.46777987480164,131.634,16.73345,76
76,17.844223,1.7073478,-1.0,-223.14565,29.37505,0.11,16.622845,28.39974,,68.78834499999999,9.47645,17.214610999999998,13.142414000000002,13.596452,,74.1098,-0.527,1540,1.7739323,18.340675266850432,17.214610999999998,,0.99999934,328.0628581047058,131.46577,16.732014000000003,77
77,9.74691,1.7309104,-1.0,-225.35335,29.78963,0.11,16.648483,28.797134000000003,,72.15035999999999,17.30534,17.214610999999998,13.104036,13.583549,,77.44944,-0.548,1560,1.7432148,18.37375379493503,17.214610999999998,,0.99999934,333.44444060325617,135.01102,16.730944,78
78,9.48085,1.9685494,-1.0,-226.49542000000002,33.622753,0.11,16.619774,32.737891999999995,,57.12421,50.369457000000004,17.214610999999998,13.063356,13.570808999999999,,79.537094,-0.566,1580,1.9552561999999998,18.33370055633629,17.214610999999998,,0.99999934,340.58870935440063,155.5154,16.729536,79
79,14.952276000000001,1.7198159,-1.0,-234.23726000000002,29.588638,0.11,16.685257,28.60545,,54.530605,2.2496009999999997,17.214610999999998,13.09464,13.558229999999998,,78.18606,-0.613,1600,1.7597162,18.40719433940979,17.214610999999998,,0.99999934,346.5441749095917,137.58527,16.728983,80
80,16.134346,2.2371013,-1.0,-236.03807,38.16599,0.11,16.577995,37.140640000000005,,96.72065,96.72065,17.214610999999998,13.13696,13.545808,,107.389885,-0.636,1620,1.6873582999999999,18.293534511919447,17.214610999999998,,0.99999934,353.64466309547424,181.20522,16.727118,81
81,16.392994,1.3938348,-1.0,-233.61444,24.030027,0.11,16.731754000000002,23.15181,,46.950523,3.1510255000000003,17.214610999999998,13.185220000000001,13.533538,,58.016000000000005,-0.639,1640,1.9700506999999998,18.457808144522254,17.214610999999998,,0.99999934,360.83923864364624,114.29446000000002,16.727176999999998,82
82,12.568551,1.2398129,-1.0,-227.71579,21.290173,0.11,16.59739,20.599539,,23.643175,16.339129999999997,17.214610999999998,13.180271,13.521417000000001,,41.077404,-0.625,1660,2.5051354999999997,18.31708958057611,17.214610999999998,,0.99999934,366.8719630241394,102.904465,16.72561,83
83,17.140905,1.1049483999999998,-1.0,-228.65251,19.053976000000002,0.11,16.652782000000002,18.355648000000002,,25.586174,5.403104,17.214610999999998,13.229078,13.50944,,37.462845,-0.644,1680,2.4775392999999997,18.3750090156122,17.214610999999998,,0.99999934,372.32147669792175,92.81567,16.724743,84
84,14.579131,1.1254715,-1.0,-220.99002000000002,19.27284,0.11,16.562336,18.697662,,13.772778,13.159948000000002,17.214610999999998,13.245244,13.497604999999998,,31.803617,-0.621,1700,3.0079937,18.270749810875106,17.214610999999998,,0.99999934,376.4811336994171,95.66508,16.722834,85
85,15.904481,1.0874996000000001,-1.0,-222.74522000000002,18.655682000000002,0.11,16.653194,18.061327,,17.171684,5.8923674,17.214610999999998,13.276945999999999,13.485909,,32.12877,-0.643,1720,2.9109414,18.369445005400454,17.214610999999998,,0.99999934,381.997841835022,93.52496,16.722023,86
86,12.89015,1.0653255,-1.0,-223.51459,18.283312,0.11,16.614573999999998,17.68901,,17.771769,10.690466,17.214610999999998,13.272844000000001,13.474348999999998,,31.836739,-0.661,1740,2.9112065,18.324271621984394,17.214610999999998,,0.99999934,389.2141330242157,92.68332,16.720789,87
87,17.628498,1.1314598,-1.0,-222.57672000000002,19.367867,0.11,16.583584,18.78144,,18.280104,18.280104,17.214610999999998,13.322457,13.46292,,33.748577000000004,-0.67,1760,2.9503012,18.299426216193574,17.214610999999998,,0.99999934,395.8165609836578,99.56846999999999,16.71923,88
88,17.292578,1.0380903000000001,-1.0,-217.24104,17.76408,0.11,16.575377,17.236614000000003,,12.8310795,2.1944776000000004,17.214610999999998,13.367857,13.451621,,28.166970000000003,-0.656,1780,3.2800844,18.291799859895967,17.214610999999998,,0.99999934,401.6049358844757,92.39004,16.717613,89
89,15.639385,1.0596727,-1.0,-217.11368,18.108923,0.11,16.519213,17.581175,,13.435141,11.555777,17.214610999999998,13.393061,13.440447,,29.091146000000002,-0.669,1800,3.2783358,18.23366168818108,17.214610999999998,,0.99999934,409.4227018356323,95.370544,16.715408,90
