,ReturnMin,DenMISEMeanLog,ReturnMean,IWFirstEpisode,IWMax,IWMin,IWLastEpisode,LQGsigma,IWMean,SqrtESSClassic,LQGmu1,IWNorm1,ReturnLastEpisode,DenMISELogFirst,LQGmu01,IWNorm2,MISE,Bound,ReturnMax,TimeElapsed,URet,ReturnStepMax,Iteration,TimestepsSoFar,DenMISELogLast,target_sum_log_mean,ReturnAbsMax
28,,10.940541,10.516907000000002,,5.17274,,5.17274,0.11,1.0016383,3.108529,0.311,29.04751,8.650796000000001,10.144229,0.032,9.344455,8.69325,9.2423,16.981842,41.190749168396,9.500424268101368,0.9998203000000001,29,580,7.93848,-110.853195,16.981842
29,,11.101668,10.455751,,3.8524307999999996,,2.3012078,0.11,0.99136406,3.497107,0.308,29.740921000000004,8.682262,10.110327999999999,0.032,8.504436,8.607528,9.095571000000001,16.981842,42.85955810546875,9.537526334599788,0.9998203000000001,30,600,15.80376,-105.18911999999999,16.981842
30,,10.87641,10.397047,,12.695297,,12.695297,0.11,1.1485798,2.2459466,0.329,35.605976,8.635900999999999,10.077538,0.034,15.853438,9.943503,10.7034235,16.981842,44.17477607727051,9.484533020446195,0.9998203000000001,31,620,4.1488949999999996,-110.805145,16.981842
31,,11.076609,10.343762,,5.957863,,1.6171159,0.11,1.0240931999999998,3.1905615000000003,0.318,32.77098,8.691942,10.045789,0.033,10.271227,8.879089,9.414023,16.981842,45.28031182289124,9.543391829258594,0.9998203000000001,32,640,17.226795000000003,-102.21852,16.981842
32,,10.984604,10.291981,,13.160513,,13.160513,0.11,1.1942555000000001,2.2067282,0.338,39.41043,8.634995,10.0150175,0.035,17.859213,10.32895,11.102375,16.981842,46.51494383811951,9.480166192489227,0.9998203000000001,33,660,8.0485115,-106.87527,16.981842
33,,11.122850999999999,10.243477,,9.700669,,7.9423056,0.11,1.205274,2.542075,0.338,40.979317,8.642827,9.985165,0.035,16.120420000000003,10.4248905,11.096287,16.981842,48.21999025344849,9.491998687216727,0.9998203000000001,34,680,15.597157500000002,-103.2244,16.981842
34,,11.151396,10.197301,,10.280058,,10.280058,0.11,1.2850537,2.5708492,0.344,44.97688,8.627292,9.956177,0.036,17.494951,11.106927,11.770808,16.981842,49.24172806739807,9.477014638478812,0.9998203000000001,35,700,11.999992,-102.141685,16.981842
35,,11.201916,10.154578,,7.2324967000000004,,2.8080003,0.11,1.164331,2.9586330000000003,0.34,41.915915999999996,8.65933,9.928006,0.035,14.167326000000001,10.0689125,10.64578,16.981842,50.07563352584839,9.511522861749887,0.9998203000000001,36,720,12.779598,-97.17619,16.981842
36,,11.063536000000001,10.112267999999998,,70.02259000000001,,70.02259000000001,0.11,2.1789633999999998,1.1479421,0.401,80.62165,8.589080000000001,9.900607,0.043,70.23146,18.728432,20.215214000000003,16.981842,51.28140258789063,9.43536525926119,0.9998203000000001,37,740,5.9739623,-115.04198999999998,16.981842
37,,11.123089,10.073216,,13.699060000000001,,7.6172075,0.11,1.2561381,2.4728842,0.368,47.733246,8.628316,9.873939,0.039,19.302661999999998,10.831783999999999,11.521966,16.981842,52.133652687072754,9.476660398771328,0.9998203000000001,38,760,12.974764,-101.18091,16.981842
38,,11.224913,10.036499000000001,,6.1813107,,4.961345,0.11,1.2366848999999998,3.2537951,0.35,48.230713,8.641216,9.847963,0.037,14.82291,10.681797,11.206335000000001,16.981842,53.427910804748535,9.490431086351533,0.9998203000000001,39,780,14.935501,-92.26914000000001,16.981842
39,,11.35084,10.002275,,4.9463787,,1.8977207999999999,0.11,1.1571528,3.5534449,0.345,46.28611,8.667569,9.822645,0.036,13.025701,10.001097,10.481402000000001,16.981842,54.78203916549682,9.51890345818399,0.9998203000000001,40,800,16.079159,-87.72182,16.981842
40,,11.393052,9.967834,,7.3266160000000005,,6.997866,0.11,1.1581093,3.1484485,0.363,47.482483,8.590207000000001,9.797953,0.038,15.081232,9.9887905,10.53088,16.981842,56.40853977203369,9.434786878534137,0.9998203000000001,41,820,12.961701,-90.86563000000001,16.981842
41,,11.318578,9.936186,,5.0455055,,3.1588514,0.11,1.1135496,3.5381050000000003,0.358,46.769079999999995,8.638571,9.773855000000001,0.037,13.218681,9.611145,10.093533,16.981842,58.15554165840149,9.490652341701002,0.9998203000000001,42,840,8.157083,-86.94051999999999,16.981842
42,,11.344901,9.905572,,4.798178,,4.798178,0.11,1.1350343,3.6934183,0.358,48.806477,8.619764,9.750325,0.037,13.214445999999999,9.79595,10.258053,16.981842,59.40356755256653,9.468720515522381,0.9998203000000001,43,860,12.371667,-84.59447,16.981842
43,,11.391783,9.876818,,4.034765,,3.485779,0.11,1.1312261000000001,4.0099845,0.352,49.77395,8.640439,9.727335,0.037,12.412504,9.768825999999999,10.1944475,16.981842,60.62213468551636,9.48838092010902,0.9998203000000001,44,880,13.305717000000001,-80.770645,16.981842
44,,11.433216999999999,9.8497,,3.3648317000000003,,2.5280356,0.11,1.1142166,4.3084335,0.346,50.139748,8.656485,9.704863000000001,0.036,11.637582,9.628597000000001,10.024736,16.981842,62.22655153274536,9.505954267122176,0.9998203000000001,45,900,13.151785,-76.836876,16.981842
45,,11.624573,9.82422,,3.0001745,,1.5465868,0.11,1.0844738,4.568065,0.34,49.885796,8.677616,9.682883,0.035,10.920552,9.377923,9.751547,16.981842,63.55134296417236,9.530060031866931,0.9998203000000001,46,920,20.142479,-73.07845,16.981842
46,,11.662839,9.798867,,2.9523728,,2.9173284,0.11,1.090684,4.625671,0.343,51.26215,8.632647,9.661377,0.036,11.082101,9.428625,9.797596,16.981842,65.02918815612793,9.480674312935973,0.9998203000000001,47,940,13.355008999999999,-71.94046,16.981842
47,,11.732574000000001,9.774369,,3.070392,,3.0519123,0.11,1.0964276000000002,4.6037498,0.348,52.628525,8.622972,9.640324,0.036,11.431664,9.472772,9.8435,16.981842,66.86251378059386,9.471044697519096,0.9998203000000001,48,960,14.93578,-71.5234,16.981842
48,,11.879033,9.752,,2.768495,,1.0710136000000001,0.11,1.0638317,4.8146987,0.344,52.127753999999996,8.678272,9.619703999999999,0.036,10.826794999999999,9.195517,9.550002000000001,16.981842,68.80716443061829,9.532979584854672,0.9998203000000001,49,980,18.829720000000002,-68.63299599999999,16.981842
49,,11.966687,9.729617999999999,,2.7111827999999996,,2.7111827999999996,0.11,1.0707989,4.9012402999999996,0.345,53.53994399999999,8.632902,9.599502000000001,0.036,10.923753999999999,9.254494000000001,9.602719,16.981842,70.88920760154723,9.484405290597634,0.9998203000000001,50,1000,16.211441,-67.17576,16.981842
50,,12.092436,9.70859,,2.5248623,,2.2821130000000003,0.11,1.0700437,5.127667,0.341,54.572227000000005,8.657161,9.5796995,0.036,10.642700999999999,9.25188,9.584729,16.981842,72.69124007225038,9.510176181541883,0.9998203000000001,51,1020,18.32232,-64.57677,16.981842
51,,12.184559,9.687949,,2.488721,,2.4751133999999997,0.11,1.074793,5.1889653,0.343,55.889233,8.635303500000001,9.560282,0.036,10.770785,9.291161,9.620078,16.981842,74.65153479576111,9.48443995311535,0.9998203000000001,52,1040,16.824198000000003,-63.405716000000005,16.981842
52,,12.281065,9.668751,,2.3506176,,1.8198862,0.11,1.0670348,5.418304,0.339,56.55285,8.670441,9.541233,0.035,10.437371,9.228736999999999,9.543732,16.981842,76.50322508811949,9.522163973112363,0.9998203000000001,53,1060,17.235966,-60.854668000000004,16.981842
53,,12.313880000000001,9.649433,,2.3398529999999997,,2.226881,0.11,1.0684985,5.4344296,0.342,57.698919999999994,8.625575999999999,9.522541,0.036,10.617291,9.237874,9.551934,16.981842,78.27780532836914,9.475217813474847,0.9998203000000001,54,1080,13.995672,-60.190464,16.981842
54,,12.41716,9.632054,,2.2406490000000003,,0.66970944,0.11,1.0429411,5.5897527,0.339,57.361763,8.693638,9.504191,0.035,10.261950500000001,9.020261999999999,9.325596,16.981842,80.19741106033325,9.547295651652822,0.9998203000000001,55,1100,17.935488,-58.075596,16.981842
55,,12.409089999999999,9.61368,,2.3457694,,1.9820669999999998,0.11,1.0382535,5.472836,0.345,58.142196999999996,8.603112,9.486174,0.036,10.623778,8.972632,9.284489,16.981842,82.03060078620909,9.44743636610842,0.9998203000000001,56,1120,11.930375,-58.311016,16.981842
56,,12.510313,9.596403,,2.6325645,,2.5506687,0.11,1.0476566999999999,5.3402205,0.351,59.71643,8.628927000000001,9.468473,0.037,11.18239,9.048661,9.368262,16.981842,83.98896050453186,9.477989371065084,0.9998203000000001,57,1140,18.149162,-58.238342,16.981842
57,,12.497484,9.579369,,3.6205703999999996,,3.3393406999999997,0.11,1.0624675,5.062082,0.358,61.62311,8.608362,9.451082000000001,0.037,12.173472,9.169468,9.50663,16.981842,86.15000057220459,9.454927475933058,0.9998203000000001,58,1160,11.728677000000001,-58.682044999999995,16.981842
58,,12.428722,9.56289,,4.4765544,,3.5831192,0.11,1.0769441000000002,4.879567,0.364,63.539703,8.607109,9.433988000000001,0.038,13.021586,9.289685,9.639458,16.981842,88.30248165130615,9.453615666857909,0.9998203000000001,59,1180,8.390924,-58.65993,16.981842
59,,12.47161,9.547317,,3.9956422,,2.487753,0.11,1.0727811,5.087173,0.362,64.36686999999999,8.628458,9.41718,0.038,12.652778,9.255151,9.59065,16.981842,90.20865702629091,9.47738873058452,0.9998203000000001,60,1200,14.940266000000001,-57.156009999999995,16.981842
60,,12.590008000000001,9.532900999999999,,3.1222133999999997,,0.92579657,0.11,1.0468715,5.395233,0.358,63.859165000000004,8.667957000000001,9.400651,0.037,11.836219999999999,9.035397,9.351739,16.981842,92.30222821235657,9.520553752597962,0.9998203000000001,61,1220,19.634329,-55.044869999999996,16.981842
61,,12.707991999999999,9.5188055,,2.4396958,,1.5544296999999998,0.11,1.0375496,5.7556934,0.353,64.32808,8.659031,9.384391,0.037,11.176426,8.9597645,9.256295,16.981842,94.49117112159729,9.510007644149708,0.9998203000000001,62,1240,19.868366,-52.767334,16.981842
62,,12.721947,9.504777,,2.1884313,,2.0607816999999997,0.11,1.0404149,5.9805527000000005,0.351,65.54614000000001,8.634994,9.36839,0.037,10.959881,8.986986,9.2723675,16.981842,97.22903156280519,9.486776327303042,0.9998203000000001,63,1260,13.557537,-51.114917999999996,16.981842
63,,12.7557335,9.490712,,2.576336,,2.576336,0.11,1.0459998,5.827388,0.356,66.943985,8.604607000000001,9.352642,0.037,11.487821,9.029975,9.322857,16.981842,99.5932674407959,9.448325735464953,0.9998203000000001,64,1280,14.850802999999999,-51.136395,16.981842
64,,12.74203,9.477463,,2.5860052000000002,,2.1195698,0.11,1.0473390999999999,5.893387000000001,0.356,68.07704,8.629499000000001,9.337137,0.037,11.55143,9.041128,9.33073,16.981842,102.1685914993286,9.478898246181883,0.9998203000000001,65,1300,11.827044500000001,-50.287357,16.981842
65,,12.841667,9.464824,,2.317143,,1.8689837,0.11,1.045526,6.092607,0.354,69.004715,8.643232000000001,9.32187,0.037,11.325975,9.027531,9.307664,16.981842,104.50288820266724,9.494783636000438,0.9998203000000001,66,1320,19.278591,-48.82313,16.981842
66,,12.934785,9.452273,,2.3986557,,2.2756540000000003,0.11,1.0500983,6.121306400000001,0.356,70.35658000000001,8.623963,9.306832,0.037,11.49372,9.065858,9.344677,16.981842,106.8250811100006,9.470243878772576,0.9998203000000001,67,1340,19.042038,-48.0459,16.981842
67,,12.972159,9.440058,,2.4847794,,2.2519321,0.11,1.0540454,6.149101,0.357,71.67509,8.621646,9.292017,0.037,11.656189999999999,9.098792999999999,9.376352,16.981842,109.26266264915466,9.46970594164309,0.9998203000000001,68,1360,15.433101999999998,-47.3439,16.981842
68,,12.979761,9.428511,,2.2698169999999998,,1.7794756999999999,0.11,1.0515413,6.320551,0.355,72.55635,8.64332,9.277417999999999,0.037,11.479435,9.078785,9.348815,16.981842,111.03157281875609,9.490634400476717,0.9998203000000001,69,1380,13.449795000000002,-46.154034,16.981842
69,,12.977642,9.416391,,3.2710657000000003,,3.2710657000000003,0.11,1.0610868,5.9928856,0.363,74.27608000000001,8.580149,9.26303,0.038,12.394042,9.153946000000001,9.43874,16.981842,113.01543593406677,9.42567647473164,0.9998203000000001,70,1400,12.786247999999999,-46.664272,16.981842
70,,12.993753,9.405164,,3.6477839999999997,,2.4725325000000002,0.11,1.0649523,5.931739,0.365,75.61161,8.619244,9.248845,0.038,12.746955,9.185455000000001,9.473186,16.981842,115.12233138084412,9.464763121258523,0.9998203000000001,71,1420,14.068757000000002,-46.258095000000004,16.981842
71,,13.110554999999998,9.394423,,3.3332286,,2.0208726,0.11,1.0622308,6.105673,0.364,76.48062,8.63182,9.234858500000001,0.038,12.526157000000001,9.163138,9.442672,16.981842,117.12908148765564,9.48146500563368,0.9998203000000001,72,1440,21.347263,-45.13053,16.981842
72,,13.1312275,9.384238999999999,,2.6818871,,1.3378454,0.11,1.0520578999999999,6.392443,0.361,76.800224,8.651026,9.2210655,0.038,12.014221000000001,9.078337,9.34533,16.981842,119.76515579223631,9.50017493846156,0.9998203000000001,73,1460,14.565377,-43.735607,16.981842
73,,13.144235,9.374155,,2.2947361,,1.72645,0.11,1.0499583000000001,6.6245327000000005,0.358,77.696915,8.638056,9.207459,0.037,11.728663000000001,9.062509,9.320147500000001,16.981842,122.54603028297424,9.487431883040248,0.9998203000000001,74,1480,14.048109,-42.487217,16.981842
74,,13.189598000000002,9.364284,,2.1068792000000003,,1.8106072,0.11,1.0500748,6.783139,0.357,78.755615,8.63378,9.194036500000001,0.037,11.6104965,9.064838,9.316453,16.981842,125.3346209526062,9.484777912487443,0.9998203000000001,75,1500,16.502306,-41.42706,16.981842
75,,13.211470000000002,9.35396,,2.9192486,,2.9192486,0.11,1.0579290000000001,6.500066,0.363,80.4026,8.579628,9.180792,0.038,12.369506,9.126235000000001,9.388807,16.981842,127.82520771026613,9.426659224675648,0.9998203000000001,76,1520,14.806966000000001,-41.782322,16.981842
76,,13.221144,9.3446,,2.9014740000000003,,1.696136,0.11,1.0542032,6.572619400000001,0.364,81.173645,8.633256,9.16772,0.038,12.350273,9.094202000000001,9.353876,16.981842,130.0324578285217,9.483027577365023,0.9998203000000001,77,1540,13.904923000000002,-41.107136,16.981842
77,,13.317182999999998,9.335417999999999,,2.7368647999999998,,1.9736599999999997,0.11,1.0546861,6.7031503,0.363,82.26550999999999,8.628414999999999,9.154816,0.038,12.272664,9.099055,9.353672999999999,16.981842,132.73188948631287,9.477040967500976,0.9998203000000001,78,1560,20.664066000000002,-40.206317999999996,16.981842
78,,13.295106,9.326298,,2.752481,,2.1728487000000003,0.11,1.0578207,6.7603273,0.364,83.56783,8.614930000000001,9.142077,0.038,12.361506,9.125587,9.378052,16.981842,135.39654207229614,9.46097420044859,0.9998203000000001,79,1580,11.524324,-39.62059,16.981842
79,,13.334909,9.317633,,2.4815967,,1.6879933999999996,0.11,1.0553556999999998,6.9319105,0.362,84.42845,8.633074,9.1294985,0.038,12.179680000000001,9.105639,9.351854,16.981842,138.16589283943176,9.484397769051947,0.9998203000000001,80,1600,16.427216,-38.683918,16.981842
80,,13.380488,9.3091545,,2.2630281,,1.7497601999999999,0.11,1.0546768999999998,7.085323299999999,0.361,85.428825,8.630846,9.117075999999999,0.038,12.057153,9.100911,9.341795,16.981842,140.58891105651855,9.481696841278293,0.9998203000000001,81,1620,16.97671,-37.782757000000004,16.981842
81,,13.392819,9.301065,,2.0059934,,1.4609118,0.11,1.0510308000000002,7.266661999999999,0.359,86.184525,8.645911,9.104806,0.038,11.860263,9.071388,9.306261,16.981842,142.6765007972717,9.49588481718631,0.9998203000000001,82,1640,14.341757000000001,-36.806315999999995,16.981842
82,,13.418504,9.292221000000001,,3.0998106,,3.0998106,0.11,1.0589136000000001,6.8847375,0.366,87.889824,8.566980000000001,9.092685000000001,0.038,12.765893,9.131969999999999,9.379872,16.981842,145.14487123489383,9.410434033406707,0.9998203000000001,83,1660,15.477979000000001,-37.344654,16.981842
83,,13.439744000000001,9.283825,,7.6690320000000005,,5.1849813,0.11,1.1003983,5.454337000000001,0.381,92.43346,8.587023,9.0807085,0.04,16.946781,9.475462,9.788376,16.981842,148.03561854362488,9.430692674659301,0.9998203000000001,84,1680,15.149264000000002,-39.07912,16.981842
84,,13.499392000000002,9.2763815,,11.393027,,0.45804298,0.11,1.0805979,4.551986,0.392,91.850815,8.651063,9.068873,0.041,20.178185,9.297869,9.672812,16.981842,150.5536825656891,9.50054744250972,0.9998203000000001,85,1700,18.423187,-40.01812,16.981842
85,,13.49179,9.268114,,22.754948000000002,,22.219563,0.11,1.2680686,2.9431967999999995,0.421,109.053894,8.565417,9.057178,0.045,37.05287,10.886271,11.466165,16.981842,153.30570077896118,9.408754275920133,0.9998203000000001,86,1720,12.786014999999999,-43.748979999999996,16.981842
86,,13.458004999999998,9.259783,,131.87117,,131.87117,0.11,2.3980155,1.5242128000000001,0.49,208.62735,8.543301,9.045617,0.053,136.87547,20.514132999999998,21.633884,16.981842,155.64807891845703,9.380958213677241,0.9998203000000001,87,1740,10.359988000000001,-51.855244,16.981842
87,,13.462353,9.2515135,,86.53817,,86.53817,0.11,2.2808634999999997,1.8340349999999999,0.521,200.71598999999998,8.532042500000001,9.034188,0.058,109.43956000000001,19.492846,20.423439000000002,16.981842,158.14204025268558,9.370381939190805,0.9998203000000001,88,1760,13.105917999999999,-54.33923299999999,16.981842
88,,13.468801999999998,9.243427,,47.768997,,47.17669,0.11,1.9645437,2.1923115,0.535,174.84439,8.531858,9.022888,0.06,79.75344,16.785764999999998,17.564276,16.981842,160.8212275505066,9.37077572101826,0.9998203000000001,89,1780,13.256944,-54.873714,16.981842
89,,13.490785,9.235561,,32.534584,,30.917137,0.11,1.7677535,2.4877596,0.543,159.09781,8.535534,9.011714999999999,0.061,63.95224399999999,15.103838,15.789893,16.981842,162.80173254013064,9.374824359112687,0.9998203000000001,90,1800,14.784127999999999,-54.755463,16.981842
90,,13.483098000000002,9.228211,,24.180670000000003,,9.6256,0.11,1.4924323999999998,2.7243485,0.543,135.81134,8.566607000000001,9.000666,0.061,49.85094,12.756159,13.382635,16.981842,165.126633644104,9.408720360612222,0.9998203000000001,91,1820,12.226287,-54.011242,16.981842
91,,13.497278,9.220739,,19.272903,,17.624237,0.11,1.4408196000000002,2.976499,0.542,132.5554,8.540799,8.989737,0.061,44.533997,12.315564,12.888969,16.981842,167.27869772911072,9.38080490113367,0.9998203000000001,92,1840,14.419972,-53.19108000000001,16.981842
92,,13.522516,9.213499,,15.988042000000002,,13.921232999999999,0.11,1.3935281000000002,3.2064886,0.541,129.59811000000002,8.547433999999999,8.978926,0.06,40.417458,11.912778999999999,12.445056,16.981842,170.27247047424316,9.38847607915201,0.9998203000000001,93,1860,15.502679999999998,-52.271236,16.981842
93,,13.509184,9.205966,,15.621104999999998,,15.621104999999998,0.11,1.3924459999999999,3.3612201,0.545,130.88992,8.505463,8.96823,0.061,38.941193,11.896822,12.404595,16.981842,172.80320930480957,9.341621364216842,0.9998203000000001,94,1880,11.956218,-51.921574,16.981842
94,,13.560382999999998,9.199156,,13.719579999999999,,9.585961,0.11,1.3430055,3.5396532999999994,0.546,127.585526,8.558877,8.957647999999999,0.061,36.04464,11.4767065,11.958883,16.981842,175.61033654212952,9.400146849087793,0.9998203000000001,95,1900,18.054165,-51.273109999999996,16.981842
