,LQGsigma,SqrtESSClassic,target_sum_log_mean,LQGmu01,ReturnMean,TimeElapsed,Bound,ReturnLastEpisode,IWMax,IWMean,IWMin,LQGmu1,URet,Iteration,DenMISEMeanLog,ReturnStepMax,DenMISELogFirst,MISE,ReturnAbsMax,IWFirstEpisode,ReturnMax,ReturnMin,TimestepsSoFar,IWLastEpisode,DenMISELogLast,IWNorm1,IWNorm2
157,0.11,2.5556302000000004,-70.58665,-0.0,16.223705,479.6664357185364,32.94854,10.851127,50.240691999999996,1.1473632,,-0.005,12.021240311041131,158,14.095135999999998,0.9999975,11.209491,12.683665,17.263176,3.7274345e-10,17.263176,,3160,50.240691999999996,12.34492,181.28339,70.93490600000001
158,0.11,2.6895895,-70.73129,-0.0,16.194038,491.07355761528015,32.13519,11.5066595,43.635384,1.1562506000000001,,-0.004,12.710974653305275,159,14.086560999999998,0.9999975,11.203180999999999,12.879636999999999,17.263176,2.1382372000000002e-10,17.263176,,3180,30.736103000000004,12.668741,183.84384,68.35387
159,0.11,2.7312682,-71.23384,-0.0,16.156513,503.7518529891968,30.777014,10.189743,40.242798,1.0674919,,-0.002,11.160657114801127,160,14.081444,0.9999975,11.196912,11.8153,17.263176,9.096620999999999e-11,17.263176,,3200,16.413376,13.189878,170.7987,62.534580000000005
160,0.11,2.6309720000000003,-72.11601,-5.074e-05,16.120224,518.025280714035,29.468487,10.314366999999999,36.97207,0.88390714,,-0.001,11.348143309012448,161,14.058727,0.9999975,11.190681,9.783923,17.263176,2.8468396e-11,17.263176,,3220,6.0770693,10.421754,142.30905,54.089916
161,0.11,2.5338127999999998,-72.43826999999999,7.164e-05,16.083147,528.1660542488098,31.0559,10.113565,43.246704,0.9808598,,0.001,11.142618565971596,162,14.047972,0.9999975,11.184489,10.616536,17.263176,1.3795592999999999e-11,17.263176,,3240,43.246704,12.480193,158.89928999999998,62.711535999999995
162,0.11,2.4585407000000004,-73.949066,0.0,16.046129999999998,538.429497718811,30.400951,10.049208,37.99962,0.8756309999999999,,0.004,11.097518654435975,163,14.037448000000001,0.9999975,11.178335,9.335801,17.263176,2.4130037999999997e-12,17.263176,,3260,27.204071000000003,12.414508999999999,142.72784,58.053886
163,0.11,3.3217068,-70.21635400000001,-9.369e-05,16.014122,550.2026615142821,27.31123,10.797042999999999,24.221867,1.0896906000000002,,-0.001,11.933659773220015,164,14.020998,0.9999975,11.172219,11.71999,17.263176,3.738683e-11,17.263176,,3280,17.911053,11.5180855,178.70926,53.800430000000006
164,0.11,2.8052638,-72.57126,0.0,15.998798,562.8682918548584,26.966385,13.485852,27.09163,0.7939161,,0.003,14.948121741219785,165,14.019385999999999,0.9999975,11.166141,8.504831,17.263176,3.2404994e-12,17.263176,,3300,0.09797267,13.712168,130.99615,46.696556
165,0.11,2.6161757000000003,-73.01078000000001,0.0,15.961570000000002,574.9446070194243,28.989277,9.818942,39.7669,0.8785040999999999,,0.004,10.795533703125436,166,13.9913025,0.9999975,11.160098,9.193386,17.263176,1.4204432e-12,17.263176,,3320,39.7669,9.597603,145.83168,55.742313
166,0.11,2.5833735,-73.64775999999999,0.001,15.921710999999998,584.5203454494476,29.240470000000002,9.305055,36.206379999999996,0.9034306999999999,,0.006,10.232127238137805,167,14.008854999999999,0.9999975,11.154092,9.193223,17.263176,4.9988323e-13,17.263176,,3340,33.648624,17.091935999999997,150.87292,58.401512
167,0.11,2.2524276000000003,-76.98805,0.001,15.883501,591.8296129703523,28.160906,9.502533,27.60616,0.5195702999999999,,0.011,10.432850985287992,168,14.021191,0.9999975,11.148122,5.168146599999999,17.263176,1.5943063999999997e-14,17.263176,,3360,6.668698299999999,16.22954,87.28781,38.75277
168,0.11,1.7209022,-76.69046,0.001,15.844218,606.2294762134553,39.572876,9.244449000000001,91.46748000000001,0.99048674,,0.012,10.158815463347912,169,13.998092999999999,0.9999975,11.142187,9.478473,17.263176,1.2848443e-14,17.263176,,3380,91.46748000000001,10.619539,167.39226000000002,97.27006
169,0.11,2.0069504,-76.42891999999999,0.001,15.810918,618.7987930774689,33.795113,10.183077,62.92100500000001,0.8268784,,0.012,11.224410128016359,170,14.0195055,0.9999975,11.136288,7.990027400000001,17.263176,9.782600000000001e-15,17.263176,,3400,11.756262,17.771635,140.56933999999998,70.04126
170,0.11,2.2251487,-76.31508000000001,0.001,15.773376999999998,630.0273034572601,32.365784000000005,9.391697,49.385659999999994,0.9474132,,0.013,10.329279729345442,171,14.016912,0.9999975,11.130423,9.091147,17.263176,6.6230777e-15,17.263176,,3420,46.677741999999995,13.816999,162.00766000000002,72.80756
171,0.11,2.3992880000000003,-76.39670600000001,0.001,15.73616,641.8621511459352,31.116892,9.372231,41.7037,0.9990165000000001,,0.014,10.28944032113384,172,14.000392000000002,0.9999975,11.124591,9.531517,17.263176,3.808148e-15,17.263176,,3440,37.182102,11.302494,171.83084,71.61743
172,0.11,2.4714649,-76.65011,0.001,15.700189000000002,651.1733851432799,29.464691,9.51287,36.433323,0.89388007,,0.015,10.446384777594966,173,14.004961999999999,0.9999975,11.118794,8.509699000000001,17.263176,1.8436578e-15,17.263176,,3460,10.966937,14.865376000000001,154.64125,62.570686
173,0.11,2.498278,-76.575676,0.002,15.663423000000002,663.2050268650055,30.530525,9.302862,48.34301,1.0360112,,0.015,10.22011064115305,174,13.987504999999999,0.9999975,11.11303,9.800435,17.263176,1.2205561e-15,17.263176,,3480,48.34301,11.129161,180.26596,72.15609
174,0.11,2.6370810000000002,-76.54001600000001,0.002,15.631917000000001,675.566281080246,30.143269,10.150033,43.160385,1.096248,,0.016,11.157758546686003,175,13.994276999999999,0.9999975,11.1073,10.504309,17.263176,7.6392684e-16,17.263176,,3500,35.649265,15.209257000000001,191.84341,72.7484
175,0.11,2.7520347000000003,-76.6666,0.002,15.596654999999998,686.5843274593352,29.294146,9.425576,40.324665,1.0961944,,0.017,10.356263695071195,176,14.001298,0.9999975,11.101602,10.475513000000001,17.263176,4.1144942999999996e-16,17.263176,,3520,24.379526000000002,15.20781,192.9302,70.10457
176,0.11,2.825417,-77.03076999999999,0.002,15.561384,697.8566932678223,28.921670000000002,9.353883,38.748096000000004,1.1125025,,0.018,10.262267064784911,177,13.977201,0.9999975,11.095936,10.591801,17.263176,1.8200865000000002e-16,17.263176,,3540,28.097725,9.708158000000001,196.91293000000002,69.693405
177,0.11,2.7523735,-77.70255999999999,0.002,15.527335,710.9807438850403,28.073206,9.500771499999999,37.56257,0.9730964,,0.02,10.436066775635883,178,13.960441000000001,0.9999975,11.090302000000001,9.256891,17.263176,6.012779000000001e-17,17.263176,,3560,4.1436515,10.948791,173.21115,62.931557
178,0.11,2.5892446,-79.31317,0.002,15.495733,719.4374463558197,27.312176,9.870588,35.680009999999996,0.7675090999999999,,0.022,10.880743921897631,179,13.953616,0.9999975,11.0847,7.3103857,17.263176,8.004838e-18,17.263176,,3580,6.3161817000000005,12.819563,137.38412,53.059540000000005
179,0.11,4.1482406,-67.42866,0.001,15.461592000000001,730.5833666324615,22.825537,9.350017,15.517703,1.032233,,0.006,10.260693733117929,180,13.930905,0.9999975,11.079129,10.340839,17.263176,4.4648855e-13,17.263176,,3600,1.457241,10.135486,185.80194,44.790543
180,0.11,4.048706500000001,-72.32884,0.001,15.428482,745.0561323165894,23.069698000000002,9.468622,14.876295,1.0710031,,0.014,10.408858436257765,181,13.949526,0.9999975,11.073588,10.278075999999999,17.263176,2.4261806e-15,17.263176,,3620,11.849347999999999,17.295996,193.85156,47.879875
181,0.11,3.7427870000000003,-73.43741999999999,0.002,15.402851,754.3977835178375,23.381119,10.764064999999999,17.028387,0.9982979999999999,,0.016,11.86765757309239,182,13.939925,0.9999975,11.068079,9.543963,17.263176,5.2983933e-16,17.263176,,3640,1.5033913,12.161868,181.69023,48.5441
182,0.11,3.429653,-74.6075,0.002,15.370942999999999,767.4642217159271,23.58243,9.563632,21.184673,0.8902969999999999,,0.019,10.52173575525727,183,13.960852,0.9999975,11.062599,8.481914,17.263176,1.04997125e-16,17.263176,,3660,2.8307848,17.802128,162.92435,47.504616
183,0.11,2.8983903,-77.59285,0.002,15.337735,778.1957256793976,23.740082,9.260697,23.370197,0.6189670999999999,,0.023,10.183488381510543,184,13.965333,0.9999975,11.05715,5.871706,17.263176,3.6176827000000005e-18,17.263176,,3680,5.4858199999999995,14.924233,113.88995,39.29421
184,0.11,2.571559,-78.93332,0.003,15.304547,788.6639921665193,25.618376,9.198122,30.164386999999998,0.58256614,,0.026,10.098447115419429,185,13.952359,0.9999975,11.051730000000001,5.479025,17.263176,6.102104000000001e-19,17.263176,,3700,30.164386999999998,11.965005,107.77473400000001,41.910270000000004
185,0.11,2.2053156000000005,-83.13175,0.003,15.271823999999999,800.3401257991791,26.010756,9.217895,15.367545000000002,0.27091768,,0.032,10.119584205926401,186,13.959295000000001,0.9999975,11.046339,2.5268017999999994,17.263176,6.343871000000001e-21,17.263176,,3720,13.944964,15.680935,50.39069,22.84965
186,0.11,1.9740398000000001,-86.995316,0.004,15.2396,809.979254245758,27.218557,9.245663,8.040872,0.10596839999999999,,0.037,10.16214874540676,187,13.96434,0.9999975,11.040977499999999,0.9832571,17.263176,9.097016500000001e-23,17.263176,,3740,8.040872,15.636538,19.816092,10.038344
187,0.11,2.0496476,-90.01606,0.004,15.207904000000001,822.8608722686768,25.551254,9.280849,2.2402303,0.030609397000000003,,0.041,10.201985959201496,188,13.951078,0.9999975,11.035644,0.28372666,17.263176,2.9977941000000004e-24,17.263176,,3760,0.94791573,12.36384,5.7545667,2.8075883
188,0.11,1.1730148999999999,-90.27588,0.004,15.177504,835.7348446846007,45.468740000000004,9.462174000000001,22.425720000000002,0.13972002,,0.042,10.36923149092991,189,13.931864000000001,0.9999975,11.030339,1.3179557,17.263176,1.3786611e-24,17.263176,,3780,22.425720000000002,11.286294999999999,26.407084,22.512148
189,0.11,1.2363053999999998,-90.07115,0.004,15.145407,846.5947728157042,46.910553,9.079175,82.18155,0.54840875,,0.042,9.972270223059917,190,13.900908,0.9999975,11.025062,5.01999,17.263176,9.974504000000001e-25,17.263176,,3800,82.18155,8.914538,104.19766,84.281494
190,0.11,1.5443091,-89.93757,0.004,15.114191,856.9743151664734,38.519923999999996,9.183361,60.34146,0.5437515,,0.043,10.089056379529232,191,13.89245,0.9999975,11.019813000000001,4.9842005,17.263176,6.6561726e-25,17.263176,,3820,25.36245,12.811776,103.85654,67.25113
191,0.11,1.8044514999999999,-90.01144000000001,0.004,15.082916,868.5544044971466,34.997673,9.109308,49.40351,0.6886193,,0.043,10.00631410885949,192,13.900454500000002,0.9999975,11.01459,6.2966904999999995,17.263176,3.5675527e-25,17.263176,,3840,49.40351,15.935462,132.2149,73.27152
192,0.11,1.9977173,-90.44676,0.004,15.051870000000001,880.9214305877686,32.20199,9.091145,42.369125,0.6876736,,0.045,9.985181019034751,193,13.914651000000001,0.9999975,11.009396,6.2776346,17.263176,1.3401792999999998e-25,17.263176,,3860,24.339314,17.012379,132.72101,66.43633
193,0.11,2.1343842,-91.32158000000001,0.005,15.02108,894.3548572063446,31.011864000000003,9.078521,38.685253,0.7406989,,0.046,9.97135934054943,194,13.907620000000001,0.9999975,11.004228,6.7474737000000005,17.263176,3.3290673e-26,17.263176,,3880,38.685253,12.912875999999999,143.69558999999998,67.32414
194,0.11,2.4821482000000006,-89.53459000000001,0.004,14.990764000000002,906.7776477336884,28.357208,9.109314,30.665715999999996,0.8216007,,0.045,10.006247571139944,195,13.901392000000001,0.9999975,10.999086,7.492408,17.263176,1.1290824e-25,17.263176,,3900,29.493969,13.003807,160.21213,64.54575
195,0.11,2.563314,-89.85208,0.005,14.960795000000001,921.241751909256,28.583247999999998,9.117154,41.06347,0.9191601999999999,,0.046,10.015072508243314,196,13.843001999999998,0.9999975,10.993971,8.379119000000001,17.263176,5.1021579999999995e-26,17.263176,,3920,41.06347,2.6826334,180.1554,70.28222
196,0.11,2.57899,-90.0854,0.005,14.931284,936.8873317241668,27.866486,9.146922,41.035194,0.8540882,,0.047,10.04909699912074,197,13.841099,0.9999975,10.988882,7.785163000000001,17.263176,2.3881973999999997e-26,17.263176,,3940,6.4916873,13.605089000000001,168.25537,65.2408
197,0.11,2.6607397,-90.44904,0.005,14.901845999999999,950.4282443523407,27.297179999999997,9.102561,41.374621999999995,0.8596601999999999,,0.048,9.997250195414367,198,13.841130999999999,0.9999975,10.983819,7.832845,17.263176,9.7441786e-27,17.263176,,3960,20.57623,14.040668,170.21272,63.971959999999996
198,0.11,2.7121055,-90.97778000000001,0.005,14.872598000000002,966.4389865398407,26.803562,9.081404,41.843346000000004,0.8464251,,0.049,9.974282861763463,199,13.857510999999999,0.9999975,10.978781,7.70787,17.263176,3.31443e-27,17.263176,,3980,19.180344,17.28608,168.4386,62.10621
199,0.11,2.7350232999999995,-91.45408,0.005,14.843767000000001,975.7980694770813,27.180943,9.106537,40.3025,0.9055225,,0.05,10.002827089428582,200,13.842837,0.9999975,10.973768,8.245262,17.263176,1.2192642e-27,17.263176,,4000,35.299625,11.118286999999999,181.1045,66.21680500000001
200,0.11,2.7547371,-92.27707,0.005,14.815176999999998,988.8604476451874,26.624826000000002,9.097027,39.190987,0.8594652,,0.051,9.9896939664795,201,13.835146,0.9999975,10.9687805,7.824656,17.263176,3.152159e-28,17.263176,,4020,17.723564,12.438991999999999,172.7525,62.711063
201,0.11,2.7022037999999995,-92.620255,0.005,14.786753,1001.441240787506,27.91487,9.073528,46.151314,0.9618033000000001,,0.052,9.966117218485078,202,13.8405905,0.9999975,10.963819,8.749207,17.263176,1.2912374e-28,17.263176,,4040,46.151314,15.117354,194.28427,71.89845
202,0.11,2.7528943999999997,-93.38153,0.005,14.758681,1016.4440922737123,27.404514000000002,9.088223,43.16438,0.9446786,,0.054,9.981535301957825,203,13.818941,0.9999975,10.958879,8.591758,17.263176,3.57542e-29,17.263176,,4060,26.854359000000002,9.538547,191.76976000000002,69.66114
203,0.11,2.6636276000000003,-95.10785,0.006,14.730873,1026.7636275291445,26.677923,9.085832,40.31344,0.7956137,,0.056,9.980115478194593,204,13.824623999999998,0.9999975,10.953966000000001,7.234692,17.263176,3.6568155e-30,17.263176,,4080,13.970869,15.084425,162.30518999999998,60.933887
204,0.11,2.4862203999999997,-95.46718,0.006,14.703226,1037.8536102771761,29.372265000000002,9.063345,58.13556,0.9402780000000001,,0.057,9.955154697984131,205,13.801239,0.9999975,10.949076,8.541638,17.263176,1.5036536999999998e-30,17.263176,,4100,58.13556,9.273219000000001,192.75699,77.53013
205,0.11,2.5076025,-95.63784,0.006,14.67585,1051.7634553909302,30.438313,9.063848,59.94746800000001,1.0778258,,0.058,9.954543011798245,206,13.789632000000001,0.9999975,10.94421,9.785308,17.263176,7.381981e-31,17.263176,,4120,59.94746800000001,11.530647,222.0321,88.54358
206,0.11,2.6332965,-96.1431,0.006,14.648773,1064.5392649173737,29.212994000000002,9.070862,52.469887,1.0516475,,0.059,9.962686555916651,207,13.805570999999999,0.9999975,10.939366999999999,9.545810000000001,17.263176,2.521211e-31,17.263176,,4140,31.962134999999996,17.089032999999997,217.69104,82.66864
207,0.11,2.6272402,-97.54415,0.006,14.62212,1075.0060410499573,28.200869,9.104595,48.088271999999996,0.935,,0.061,9.997563409931686,208,13.811055999999999,0.9999975,10.934547,8.488348,17.263176,3.520399299999999e-32,17.263176,,4160,22.076462,14.963281,194.48,74.024445
208,0.11,2.3880424,-99.7808,0.006,14.595723999999999,1086.4021656513214,27.478485,9.105792,39.974396,0.6380973000000001,,0.064,10.002505454641957,209,13.826485,0.9999975,10.929751,5.791462999999999,17.263176,2.1314121999999997e-33,17.263176,,4180,0.5855309,17.155584,133.36234,55.84588000000001
209,0.11,2.2213637999999998,-102.81656,0.007,14.569474,1095.8909542560575,26.53813,9.083033,26.197378,0.3552896,,0.068,9.976866298619957,210,13.810737,0.9999975,10.924978,3.223837,17.263176,5.9595635e-35,17.263176,,4200,4.0289316,10.911188000000001,74.61081999999999,33.58784
210,0.11,2.0411334,-107.45342,0.007,14.543394000000001,1108.3735029697418,26.756328999999997,9.066766000000001,10.933552,0.15253861,,0.073,9.958136158540306,211,13.826244,0.9999975,10.920228,1.383402,17.263176,3.3137305e-37,17.263176,,4220,10.933552,17.737479999999998,32.185646000000006,15.768517499999998
211,0.11,1.2029253,-107.20406000000001,0.007,14.517456,1122.1956267356873,50.147625,9.044159,137.46225,0.7840691999999999,,0.073,9.932941489049707,212,13.797559,0.9999975,10.9155,7.094639999999999,17.263176,2.420219e-37,17.263176,,4240,137.46225,8.592625,166.22267,138.18204
212,0.11,1.5942976,-107.03156000000001,0.007,14.491747,1134.6121561527252,41.50209,9.041694,99.43171,0.99689424,,0.074,9.931107231230337,213,13.785707999999998,0.9999975,10.910793,9.017864,17.263176,1.6204137999999999e-37,17.263176,,4260,99.43171,11.637763,212.33847000000003,133.18622
213,0.11,1.8835862,-106.76610600000001,0.007,14.466215,1150.6722030639646,37.932774,9.0278425,88.35925,1.1546146000000002,,0.074,9.916327645116821,214,13.758679999999998,0.9999975,10.90611,10.437598,17.263176,1.2129857999999998e-37,17.263176,,4280,88.35925,8.154573,247.08752,131.1793
214,0.11,2.147105,-106.56008999999999,0.007,14.440965,1162.2204518318174,34.939377,9.0372925,71.17546999999999,1.1968273,,0.074,9.926950429575477,215,13.72815,0.9999975,10.901447000000001,10.818746,17.263176,8.627515499999999e-38,17.263176,,4300,57.41326,7.1901383,257.31787,119.84411000000001
215,0.11,2.3585026,-106.39198999999999,0.007,14.416001999999999,1175.3463008403778,32.687057,9.049166,61.980488,1.186656,,0.075,9.939672198122427,216,13.724241000000001,0.9999975,10.896808,10.728407,17.263176,5.775471e-38,17.263176,,4320,36.541576,12.815831,256.3177,108.67815
216,0.11,2.5157168,-106.25101000000001,0.008,14.391312,1184.7802822589874,30.967527,9.058002,56.522263,1.1480633,,0.075,9.948644990822482,217,13.745,0.9999975,10.892188,10.381136,17.263176,3.6835697e-38,17.263176,,4340,23.28146,18.150011,249.12973,99.02932
217,0.11,2.6850292999999996,-106.16295,0.008,14.366771,1195.965811252594,30.155967999999998,9.041511999999999,52.89941999999999,1.2019241000000003,,0.075,9.93068991394276,218,13.742306,0.9999975,10.88759,10.867714999999999,17.263176,2.2785939999999998e-38,17.263176,,4360,38.635994000000004,13.09956,262.01944,97.58532
218,0.11,2.8068411,-106.12746399999999,0.008,14.342701000000002,1211.3204448223116,29.13072,9.095561,50.758747,1.1806239,,0.076,9.987819125183954,219,13.741819,0.9999975,10.883014,10.679542999999999,17.263176,1.3389337999999998e-38,17.263176,,4380,19.594935999999997,13.520763,258.55664,92.11659
219,0.11,2.9006512000000004,-106.166374,0.008,14.318644,1224.5256037712095,28.276328999999997,9.050146,49.479378000000004,1.1521703,,0.077,9.93984642143353,220,13.713144,0.9999975,10.878458,10.42188,17.263176,,17.263176,,4400,15.916493,7.329975,253.47747999999999,87.38640600000001
220,0.11,2.9688652,-106.24373,0.008,14.294873,1237.250599384308,27.543654999999998,9.0655775,48.647971999999996,1.1164606000000001,,0.077,9.9562081408119,221,13.683978,0.9999975,10.873923,10.09944,17.263176,,17.263176,,4420,13.1012125,7.184381,246.7378,83.10845
221,0.11,3.0399764,-106.32967,0.008,14.271297,1249.25533080101,26.957294,9.061014,48.240677000000005,1.096709,,0.078,9.952734673186542,222,13.693244,0.9999975,10.869409,9.921133,17.263176,,17.263176,,4440,15.741401000000002,15.686878,243.46939,80.08924
222,0.11,3.1166742000000003,-106.37461,0.008,14.247829999999999,1260.015760421753,27.161185999999997,9.038041,47.056538,1.1658031,,0.078,9.927047998766806,223,13.706493,0.9999975,10.864914,10.544265,17.263176,,17.263176,,4460,36.06447,16.608273,259.9741,83.41395
223,0.11,3.2035036,-106.510605,0.008,14.224604000000001,1275.5687777996066,26.864573999999998,9.0450535,46.462696,1.1828755,,0.079,9.933225699763575,224,13.693143,0.9999975,10.860439,10.698049000000001,17.263176,,17.263176,,4480,23.698368,10.611578,264.9641,82.710724
224,0.11,3.280555,-106.69555,0.008,14.201551,1289.0855009555814,26.775381,9.037823,46.12535,1.2151568000000001,,0.08,9.926796912496624,225,13.684848,0.9999975,10.855986,10.988562,17.263176,,17.263176,,4500,27.22242,11.704445,273.41028,83.34269
225,0.11,3.3334707999999997,-106.81628,0.008,14.178685,1301.7433915138245,27.201041999999998,9.033783,44.852745,1.2901690000000001,,0.08,9.922348649586816,226,13.690387,0.9999975,10.851550999999999,11.664825,17.263176,,17.263176,,4520,38.21844,14.781918,291.5782,87.46985
226,0.11,3.412507,-107.02836,0.008,14.156017000000002,1317.7301640510561,27.149196999999997,9.032921,43.969738,1.3244175,,0.081,9.921642485943083,227,13.668814000000001,0.9999975,10.847136,11.972811,17.263176,,17.263176,,4540,28.819014000000003,8.569831,300.64276,88.10025999999999
227,0.11,3.4786592000000005,-107.31898000000001,0.008,14.1335745,1334.4218611717226,26.993515000000002,9.039303,43.646454,1.339206,,0.082,9.928710612838893,228,13.679172,0.9999975,10.84274,12.105732000000001,17.263176,,17.263176,,4560,24.388851000000003,15.772606,305.33896,87.7749
228,0.11,3.504093,-107.81496000000001,0.008,14.111716,1347.5254778862,26.664036,9.127817,44.064186,1.3141141,,0.083,10.017937991060126,229,13.670289000000002,0.9999975,10.838364,11.884312,17.263176,,17.263176,,4580,16.046545000000002,11.371834,300.93213,85.88018000000001
229,0.11,3.5091982,-108.35153000000001,0.008,14.089630999999999,1360.987825632095,27.099429999999998,9.03207,43.78115,1.3649364,,0.084,9.92019037968726,230,13.670910999999998,0.9999975,10.834006,12.341208,17.263176,,17.263176,,4600,37.096462,13.562134,313.93536,89.46070999999999
230,0.11,3.3868887,-109.18491000000002,0.009,14.06785,1373.9377222061155,26.559162,9.05836,43.98383,1.2463558000000001,,0.085,9.948653302502805,231,13.684247000000001,0.9999975,10.829668,11.267982,17.263176,,17.263176,,4620,1.1616476999999998,16.454023,287.90817000000004,85.00668
231,0.11,3.221315,-110.62836499999999,0.009,14.046284,1391.1217584609985,26.055138,9.064285,44.535796999999995,1.1037921,,0.087,9.957573743959033,232,13.685556,0.9999975,10.825349000000001,9.977998,17.263176,,17.263176,,4640,3.8130282999999996,13.801613,256.07977,79.49541500000001
232,0.11,2.6879419999999996,-115.89753,0.009,14.024795999999998,1405.413859128952,25.565918,9.039686,41.394,0.69704866,,0.093,9.928026747250346,233,13.686942000000002,0.9999975,10.821048,6.298564,17.263176,,17.263176,,4660,6.576714999999999,13.956314,162.41234,60.422557999999995
233,0.11,2.2630725,-116.34853000000001,0.009,14.003422,1418.2881226539612,31.059340999999996,9.023257000000001,79.381,0.90517086,,0.094,9.91096481561999,234,13.687745999999999,0.9999975,10.816765,8.174733999999999,17.263176,,17.263176,,4680,79.381,14.206716,211.80997999999997,93.593994
234,0.11,2.2041726,-116.31356000000001,0.009,13.982169,1432.0582075119019,34.181843,9.009194,102.14271,1.1842275,,0.094,9.896365049453014,235,13.65821,0.9999975,10.8125,10.685714,17.263176,,17.263176,,4700,102.14271,6.9074729999999995,278.29346,126.25756000000001
235,0.11,2.3590883999999996,-116.35038999999999,0.009,13.961210000000001,1444.0985443592072,30.89759,9.035947,77.40977,0.9911332,,0.095,9.925378687843198,236,13.6607685,0.9999975,10.808254,8.944397,17.263176,,17.263176,,4720,7.252617,14.193907999999999,233.90743999999998,99.15162
236,0.11,2.5323973,-116.585144,0.01,13.94055,1457.0117588043213,28.633656,9.064655,64.172874,0.9063966999999998,,0.095,9.9550204509376,237,13.626528,0.9999975,10.804026,8.182864,17.263176,,17.263176,,4740,18.39643,5.6276839999999995,214.81601,84.82713000000001
237,0.11,2.5540373,-116.50239599999999,0.01,13.919885,1467.7052705287933,29.958694,9.022072,69.31351,1.0725163999999998,,0.096,9.908834301857516,238,13.610525,0.9999975,10.799814999999999,9.681181,17.263176,,17.263176,,4760,69.31351,9.96578,255.25891000000001,99.9433
238,0.11,2.7336888,-116.54926,0.01,13.899393,1482.605298757553,28.561714000000002,9.02232,61.239876,1.0654488000000002,,0.096,9.90780214562399,239,13.601833,0.9999975,10.795622,9.616792,17.263176,,17.263176,,4780,31.355172999999997,11.535578,254.64224,93.14968
239,0.11,2.8403077000000003,-116.60886,0.01,13.879010000000001,1494.316341161728,28.54903,9.007541,55.370167,1.1432655,,0.097,9.892968176885693,240,13.5902815,0.9999975,10.791447,10.315255,17.263176,,17.263176,,4800,49.251614000000004,10.829216,274.38372999999996,96.60351999999999
240,0.11,2.8854767999999997,-116.7101,0.01,13.8589,1509.4942727088928,27.477589000000002,9.032464,51.224712,1.0561405000000001,,0.098,9.92022757177672,241,13.593846,0.9999975,10.787289,9.529245,17.263176,,17.263176,,4820,8.920156500000001,14.376682999999998,254.52986,88.21068000000001
241,0.11,2.9697017999999997,-116.82941000000001,0.01,13.838853,1526.1727330684662,27.569592999999998,9.007587,47.884575,1.1230879999999999,,0.098,9.893623815830304,242,13.592356,0.9999975,10.783147999999999,10.130291,17.263176,,17.263176,,4840,42.964165,13.235470000000001,271.7873,91.520065
242,0.11,3.0134117999999996,-116.80174,0.01,13.818922,1537.338767528534,28.33377,8.995443,54.93345600000001,1.236484,,0.099,9.879818735476002,243,13.575277,0.9999975,10.779024,11.1474285,17.263176,,17.263176,,4860,54.93345600000001,9.382064999999999,300.46564,99.70945
243,0.11,3.136904,-116.83637,0.01,13.799285000000001,1553.4857919216156,27.822824,9.027655000000001,51.830708,1.2547293,,0.099,9.916091731739343,244,13.56533,0.9999975,10.774918,11.3130665,17.263176,,17.263176,,4880,30.860784999999996,10.9850645,306.15393,97.59748
244,0.11,3.2418306,-116.93746000000002,0.01,13.779731,1571.7128176689148,27.57279,9.008415,49.796165,1.2864348,,0.1,9.893402305416695,245,13.545494,0.9999975,10.770827,11.597394,17.263176,,17.263176,,4900,32.524190000000004,8.521453,315.1765,97.22176999999999
245,0.11,3.32725,-117.10625,0.01,13.760348,1585.101803302765,27.187733,9.011758,48.749268,1.2893196000000002,,0.1,9.899449928296015,246,13.543721,0.9999975,10.766753999999999,11.622467,17.263176,,17.263176,,4920,23.980347000000002,12.892921000000001,317.17264,95.32576
246,0.11,3.3910867999999996,-117.37897,0.01,13.741132,1601.083200931549,26.84338,9.013952,48.502144,1.2837046,,0.101,9.900286735124736,247,13.541696,0.9999975,10.762697,11.571128999999999,17.263176,,17.263176,,4940,21.03365,12.820727,317.07504,93.50249000000001
247,0.11,3.4270042999999997,-117.76961999999999,0.01,13.722083,1618.9096729755402,26.499540000000003,9.016811,48.945293,1.263377,,0.102,9.904197774537383,248,13.552434,0.9999975,10.758657000000001,11.387354,17.263176,,17.263176,,4960,17.399666,15.984867000000001,313.31747,91.42605
248,0.11,3.4576485,-118.32736000000001,0.01,13.703161999999999,1632.488347530365,26.386875,9.010795,49.981102,1.2658552,,0.103,9.897195020351756,249,13.56179,0.9999975,10.754633,11.408625,17.263176,,17.263176,,4980,24.294857,15.67925,315.19794,91.15961999999999
249,0.11,3.4542330000000003,-119.18413000000001,0.01,13.684420999999999,1643.733942270279,26.212494,9.017965,51.88313,1.2449131000000002,,0.104,9.903211044063708,250,13.5487585,0.9999975,10.750625,11.219432000000001,17.263176,,17.263176,,5000,21.113436,10.097874000000001,311.22827,90.10055
250,0.11,3.3989046000000003,-120.53393999999999,0.011,13.665772,1654.729335784912,26.151714000000002,9.003648,54.898680000000006,1.2113,,0.106,9.889566151804157,251,13.532751999999999,0.9999975,10.746633000000001,10.914589999999999,17.263176,,17.263176,,5020,25.024881,9.343713000000001,304.03632000000005,89.45125999999999
