,IWMean,ReturnMax,LQGmu01,TimestepsSoFar,LQGsigma,SqrtESSClassic,LQGmu1,ReturnLastEpisode,Bound,target_sum_log_mean,DenMISELogLast,IWLastEpisode,DenMISELogFirst,ReturnMean,Iteration,ReturnAbsMax,IWNorm2,IWFirstEpisode,URet,MISE,TimeElapsed,IWNorm1,ReturnStepMax,IWMin,IWMax,ReturnMin,DenMISEMeanLog
485,0.9979385000000001,15.644507999999998,1.0,9720,0.11,22.00001,1.0,8.501809,10.643782,12.966985000000001,17.8938,1.0020583,10.915808,8.542956,486,15.644507999999998,22.045359,,9.338595834553141,8.510441,2115.4259247779846,484.9981,0.99262077,,1.0020697,,15.40645
486,0.99794275,15.644507999999998,1.0,9740,0.11,22.022724,1.0,8.526055,10.641616,12.961688,10.3856535,1.0020620999999998,10.913753,8.542922,487,15.644507999999998,22.06803,,9.367344572902207,8.510475,2123.771079301834,485.9981,0.99262077,,1.002065,,15.396135000000001
487,0.9979469000000001,15.644507999999998,1.0,9760,0.11,22.045416,1.0,8.509276,10.63942,12.968392999999999,16.231524,1.0020601999999998,10.911700999999999,8.542852,488,15.644507999999998,22.090675,,9.345574245126476,8.510472,2132.8172113895416,486.9981,0.99262077,,1.0020601999999998,,15.397843
488,0.99795127,15.644507999999998,1.0,9780,0.11,22.068087,1.0,8.50794,10.637228,12.974018,15.716976999999998,1.0020459000000002,10.909654,8.542781,489,15.644507999999998,22.113298,,9.343204674163491,8.510468,2142.8928196430206,487.99817,0.99262077,,1.0020564,,15.398492000000001
489,0.99795544,15.644507999999998,1.0,9800,0.11,22.090733,1.0,8.5225935,10.635071,12.981895,16.831764,1.002041,10.907611,8.54274,490,15.644507999999998,22.135897,,9.362371235149586,8.510491,2153.472558736801,488.99817,0.99262077,,1.0020525,,15.401410999999998
490,0.9979597,15.644507999999998,1.0,9820,0.11,22.113357999999998,1.0,8.54625,10.632969000000001,12.991826,17.856018,1.0020391,10.905572,8.542747,491,15.644507999999998,22.158472,,9.38509999349903,8.510563000000001,2163.126898050308,489.9982,0.99262077,,1.0020487,,15.406406
491,0.9979638000000001,15.644507999999998,1.0,9840,0.11,22.135954,1.0,8.523503999999999,10.630828999999999,13.003955,18.957102,1.0020391,10.903538000000001,8.542707,492,15.644507999999998,22.181026,,9.361121647636578,8.510589999999999,2172.8906774520874,490.99817,0.99262077,,1.0020449,,15.413619
492,0.9979679,15.644507999999998,1.0,9860,0.11,22.15853,1.0,8.523678,10.628696000000001,13.012607000000001,17.266949,1.0020353000000002,10.901507,8.542669,493,15.644507999999998,22.203557999999997,,9.36156595885254,8.510617,2182.5241878032684,491.99817,0.99262077,,1.00204,,15.417375
493,0.997972,15.644507999999998,1.0,9880,0.11,22.181082,1.0,8.519667,10.626561,13.018007,15.678395000000002,1.0020305,10.899481,8.542622999999999,494,15.644507999999998,22.226065,,9.357487429547342,8.510635,2193.4099550247192,492.99817,0.99262077,,1.0020353000000002,,15.417898999999998
494,0.9979761,15.644507999999998,1.0,9900,0.11,22.20361,1.0,8.554008999999999,10.624502,13.028001,17.963186,1.0020295,10.897459,8.542645,495,15.644507999999998,22.248552,,9.39651617883198,8.510722999999999,2202.9354741573334,493.99817,0.99262077,,1.0020314000000001,,15.423036999999999
495,0.9979802,15.644507999999998,1.0,9920,0.11,22.22612,1.0,8.520646000000001,10.622380999999999,13.039028,18.49543,1.0020238000000001,10.895439999999999,8.542602,496,15.644507999999998,22.271010999999998,,9.356756122317305,8.510743,2211.9557347297673,494.99817,0.99262077,,1.0020276,,15.429226000000002
496,0.99798423,15.644507999999998,1.0,9940,0.11,22.248601999999998,1.0,8.533275,10.620294,13.036515,11.787936,1.0020143,10.893427,8.542583,497,15.644507999999998,22.293453,,9.366867193133542,8.510789,2221.8193559646606,495.99817,0.99262077,,1.0020238000000001,,15.421895999999998
497,0.99798834,15.644507999999998,1.0,9960,0.11,22.271065,1.0,8.555916,10.618257,13.051026,20.261034,1.0020105,10.891417,8.54261,498,15.644507999999998,22.31587,,9.395647314499595,8.5108795,2233.2616896629333,496.9982,0.99262077,,1.0020200000000001,,15.431609
498,0.99799246,15.644507999999998,1.0,9980,0.11,22.293509,1.0,8.461022999999999,10.6160345,13.047724,11.401056,1.0020038,10.88941,8.542446,499,15.644507999999998,22.338263,,9.297314484332306,8.510779,2243.7640080451965,497.99823,0.99262077,,1.0020162000000001,,15.423529
499,0.99799645,15.644507999999998,1.0,10000,0.11,22.315924,1.0,8.544102,10.613987,13.052723,15.545031,1.0020076,10.887408,8.542449000000001,500,15.644507999999998,22.360636,,9.383023920044536,8.510846,2253.8681707382198,498.99823,0.99262077,,1.0020124,,15.423767999999999
500,0.99800044,15.644507999999998,1.0,10020,0.11,22.338316,1.0,8.533914,10.611925,13.066944,20.17602,1.0019970999999999,10.88541,8.542433,501,15.644507999999998,22.382986,,9.374644316781572,8.510893,2264.745803356171,499.99823,0.99262077,,1.0020076,,15.4332485
501,0.99800456,15.644507999999998,1.0,10040,0.11,22.360689999999998,1.0,8.5516615,10.609904,13.076675999999999,17.950466,1.0020028,10.883416,8.54245,502,15.644507999999998,22.405314999999998,,9.395297915374744,8.510974000000001,2273.8675425052647,500.9983,0.99262077,,1.0020038,,15.438260999999999
502,0.99800855,15.644507999999998,1.0,10060,0.11,22.38304,1.0,8.502003,10.60779,13.082253999999999,15.880182999999999,1.0019951999999999,10.881426,8.54237,503,15.644507999999998,22.42762,,9.337521022484896,8.510956,2284.222438812256,501.9983,0.99262077,,1.001999,,15.439135
503,0.9980124,15.644507999999998,1.0,10080,0.11,22.405365,1.0,8.557242,10.605792999999998,13.079902,11.894805,1.0019857,10.879439999999999,8.542399000000001,504,15.644507999999998,22.449903,,9.395788772992287,8.511047999999999,2294.316371202469,502.99825999999996,0.99262077,,1.0019951999999999,,15.432097
504,0.9980162,15.644507999999998,1.0,10100,0.11,22.427666000000002,1.0,8.533468,10.603755,13.086565,16.442966000000002,1.0019836,10.877458,8.542383000000001,505,15.644507999999998,22.472164000000003,,9.374878744828196,8.511092999999999,2304.698306798935,503.99817,0.99262077,,1.0019914,,15.434095000000001
505,0.99802,15.644507999999998,1.0,10120,0.11,22.449944,1.0,8.51008,10.601675,13.095207,17.457445,1.0019798,10.87548,8.542318,506,15.644507999999998,22.494404,,9.347781008022046,8.511089,2314.5389914512634,504.9981,0.99262077,,1.0019876,,15.438089000000002
506,0.99802387,15.644507999999998,1.0,10140,0.11,22.472204,1.0,8.551814,10.599686,13.10148,16.273497,1.0019798,10.873505999999999,8.542337,507,15.644507999999998,22.51662,,9.393486355791648,8.511171000000001,2325.740634441376,505.9981,0.99262077,,1.0019836,,15.439733499999999
507,0.9980276,15.644507999999998,1.0,10160,0.11,22.49444,1.0,8.515755,10.597631,13.103527,14.139299,1.0019674,10.871535,8.542284,508,15.644507999999998,22.538816,,9.35010568038717,8.511181,2335.4955008029942,506.99805,0.99262077,,1.0019798,,15.437169
508,0.9980316999999999,15.644507999999998,1.0,10180,0.11,22.51666,1.0,8.547032000000002,10.595642,13.098537,10.562249000000001,1.0019732,10.869569,8.542294,509,15.644507999999998,22.560987,,9.387567312901048,8.511250500000001,2345.820606231689,507.9981,0.99262077,,1.001976,,15.427588
509,0.9980355,15.644507999999998,1.0,10200,0.11,22.538854999999998,1.0,8.516051,10.593597,13.108634,18.245348,1.0019608,10.867606,8.542242,510,15.644507999999998,22.58314,,9.350500625463344,8.511258999999999,2356.2747330665593,508.9981,0.99262077,,1.0019722,,15.433110000000001
510,0.99803936,15.644507999999998,1.0,10220,0.11,22.561031,1.0,8.49843,10.591527000000001,13.114035000000001,15.866297,1.0019569,10.865647000000001,8.542156,511,15.644507999999998,22.605267,,9.332139806909113,8.511235000000001,2365.365827083588,509.9981,0.99262077,,1.0019684000000002,,15.433953
511,0.9980431999999999,15.644507999999998,1.0,10240,0.11,22.583181,1.0,8.563428,10.589588000000001,13.117323,14.796368,1.0019569,10.863692,8.542197999999999,512,15.644507999999998,22.627375,,9.405050480835595,8.511337,2374.388694047928,510.9981,0.99262077,,1.0019646,,15.432703
512,0.9980469999999999,15.644507999999998,1.0,10260,0.11,22.605309,1.0,8.532829,10.587595,13.12817,18.679285,1.0019493,10.861741,8.54218,513,15.644507999999998,22.649464000000002,,9.37038299494952,8.511378,2383.825950145721,511.9981,0.99262077,,1.0019608,,15.439029999999999
513,0.9980509,15.644507999999998,1.0,10280,0.11,22.627419,1.0,8.590157000000001,10.585721000000001,13.130179,14.159376000000002,1.0019512,10.859794,8.5422735,514,15.644507999999998,22.671528,,9.431733277445892,8.511533,2394.231561183929,512.9981700000001,0.99262077,,1.0019569,,15.436535999999998
514,0.9980546999999999,15.644507999999998,1.0,10300,0.11,22.649506,1.0,8.515709,10.583705,13.126875,11.426889,1.0019436,10.857849,8.542222,515,15.644507999999998,22.693571,,9.354626816484352,8.511538999999999,2403.779024362564,513.9981700000001,0.99262077,,1.0019531,,15.428747
515,0.9980583000000001,15.644507999999998,1.0,10320,0.11,22.671568,1.0,8.543223,10.581750999999999,13.133285999999998,16.433101999999998,1.0019398000000002,10.855909,8.542223,516,15.644507999999998,22.715593,,9.382614825308123,8.511602,2413.301569223404,514.9981,0.99262077,,1.0019493,,15.430691
516,0.9980621999999999,15.644507999999998,1.0,10340,0.11,22.693613,1.0,8.532328999999999,10.579782000000002,13.143772,18.552317000000002,1.0019320999999999,10.853973,8.542204,517,15.644507999999998,22.737595000000002,,9.372433983464381,8.511643,2422.2888402938847,515.9981700000001,0.99262077,,1.0019455,,15.436724
517,0.9980658000000001,15.644507999999998,1.0,10360,0.11,22.715633,1.0,8.483692999999999,10.577722999999999,13.146536,14.573763,1.0019283,10.852041,8.542092,518,15.644507999999998,22.759573,,9.316293201694853,8.511589,2432.7811031341557,516.9981,0.99262077,,1.0019417,,15.435054999999998
518,0.9980697000000001,15.644507999999998,1.0,10380,0.11,22.737637,1.0,8.46274,10.575627,13.142744,11.176364,1.001935,10.850113,8.541939,519,15.644507999999998,22.78153,,9.296392886533463,8.511494,2442.679711341858,517.9981700000001,0.99262077,,1.0019379000000002,,15.426845000000002
519,0.99807316,15.644507999999998,1.0,10400,0.11,22.759610000000002,1.0,8.585918,10.573777999999999,13.139753,11.585377000000001,1.001934,10.848187,8.542023,520,15.644507999999998,22.803469,,9.432270739356612,8.511637,2454.764966726303,518.99805,0.99262077,,1.001934,,15.419455
520,0.99807686,15.644507999999998,1.0,10420,0.11,22.781567000000003,1.0,8.545824,10.571857000000001,13.153523000000002,20.312379999999997,1.0019225,10.846267,8.54203,521,15.644507999999998,22.825385999999998,,9.38635653517633,8.511703500000001,2466.0515477657323,519.99805,0.99262077,,1.0019312,,15.428842000000001
521,0.99808055,15.644507999999998,1.0,10440,0.11,22.803503,1.0,8.48718,10.569828,13.16235,17.758778,1.0019245,10.844349000000001,8.541924,522,15.644507999999998,22.847279999999998,,9.32403008569889,8.511657000000001,2476.286715507508,520.99805,0.99262077,,1.0019274,,15.433301
522,0.9980841,15.644507999999998,1.0,10460,0.11,22.825417,1.0,8.557262,10.567938,13.162765,13.377141,1.001911,10.842435,8.541955,523,15.644507999999998,22.869154,,9.398823314237935,8.511743,2487.248649597168,521.998,0.99262077,,1.0019245,,15.429364999999999
523,0.99808764,15.644507999999998,1.0,10480,0.11,22.847310999999998,1.0,8.532642,10.566008,13.170366,17.144468,1.0019129999999998,10.840525,8.541936,524,15.644507999999998,22.891006,,9.371920838879943,8.511782,2496.8440806865688,522.9979,0.99262077,,1.0019206,,15.432634
524,0.9980914000000001,15.644507999999998,1.0,10500,0.11,22.869184,1.0,8.508242,10.564036,13.177607,16.969867999999998,1.0019129999999998,10.838617999999999,8.541872999999999,525,15.644507999999998,22.912842,,9.345225693378234,8.511776,2507.46360707283,523.998,0.99262077,,1.0019168,,15.43556
525,0.9980949,15.644507999999998,1.0,10520,0.11,22.891037,1.0,8.504869,10.562064,13.171443,9.933667999999999,1.0019072,10.836716000000001,8.541802,526,15.644507999999998,22.93465,,9.339916122399927,8.511763,2517.98850941658,524.9979,0.99262077,,1.0019129999999998,,15.4250965
526,0.99809873,15.644507999999998,1.0,10540,0.11,22.912874,1.0,8.531827999999999,10.560149000000001,13.184557999999999,20.081081,1.0019034,10.834816,8.541783,527,15.644507999999998,22.956442000000003,,9.36874993971848,8.511802000000001,2526.531764984131,525.99805,0.99262077,,1.0019091,,15.433926999999999
527,0.99810237,15.644507999999998,1.0,10560,0.11,22.934683,1.0,8.57131,10.558314999999999,13.170793,5.914183,1.0019029000000002,10.83292,8.541839999999999,528,15.644507999999998,22.978214,,9.414039470498654,8.511915,2537.6016488075256,526.99805,0.99262077,,1.0019053,,15.415894
528,0.99810594,15.644507999999998,1.0,10580,0.11,22.956472,1.0,8.520442999999998,10.556389,13.179879000000001,17.975609,1.0018996,10.831028,8.5418,529,15.644507999999998,22.999964000000002,,9.35930503043383,8.511931,2548.995652914047,527.99805,0.99262077,,1.0019015,,15.420729000000001
529,0.9981094000000001,15.644507999999998,1.0,10600,0.11,22.978241,1.0,8.533835,10.554494,13.180501999999999,13.508353,1.0018834,10.829139999999999,8.541784,530,15.644507999999998,23.021692,,9.373199251216525,8.511973,2559.8291897773747,528.998,0.99262077,,1.0018985999999999,,15.417117000000001
530,0.9981131,15.644507999999998,1.0,10620,0.11,22.99999,1.0,8.545553,10.552626,13.185848000000002,16.017252,1.0018862,10.827254,8.541792,531,15.644507999999998,23.043404000000002,,9.38381000130466,8.512036,2570.6573057174687,529.99805,0.99262077,,1.0018948,,15.418242000000001
531,0.9981165999999999,15.644507999999998,1.0,10640,0.11,23.021720000000002,1.0,8.494579,10.550666,13.175297,7.570814,1.0018805,10.825372999999999,8.541702,532,15.644507999999998,23.065089999999998,,9.328085611060096,8.512003,2581.124876022339,530.99805,0.99262077,,1.001892,,15.403489000000002
532,0.9981201999999999,15.644507999999998,1.0,10660,0.11,23.043429999999997,1.0,8.492652,10.548708,13.176470000000002,13.798667000000002,1.0018767,10.823495,8.541611,533,15.644507999999998,23.086756,,9.330422460221602,8.511966000000001,2591.2833275794987,531.99805,0.99262077,,1.0018882,,15.400475
533,0.9981235999999999,15.644507999999998,1.0,10680,0.11,23.065115,1.0,8.538889,10.5468445,13.183012,16.667948000000003,1.0018786,10.821621,8.541604,534,15.644507999999998,23.108404,,9.37828484316416,8.512017,2602.1011366844173,532.998,0.99262077,,1.0018843000000002,,15.402844
534,0.99812716,15.644507999999998,1.0,10700,0.11,23.086782,1.0,8.481214,10.544878,13.181488,12.366023,1.0018805,10.81975,8.541492,535,15.644507999999998,23.130032999999997,,9.314927643972174,8.51196,2613.865851640701,533.99805,0.99262077,,1.0018805,,15.397167000000001
535,0.9981308000000001,15.644507999999998,1.0,10720,0.11,23.108432999999998,1.0,8.530569,10.543006,13.183292999999999,14.147032000000001,1.0018662,10.817883,8.541472,536,15.644507999999998,23.15164,,9.370204120566312,8.511992999999999,2626.8302075862885,534.9981,0.99262077,,1.0018767,,15.394829999999999
536,0.99813426,15.644507999999998,1.0,10740,0.11,23.130058,1.0,8.5231905,10.541129,13.201367999999999,22.887798,1.0018672,10.816018,8.541437,537,15.644507999999998,23.173227,,9.360468065141523,8.512015,2637.6116485595708,535.9981,0.99262077,,1.0018738999999999,,15.408779000000001
537,0.99813765,15.644507999999998,1.0,10760,0.11,23.151663,1.0,8.527925,10.539267,13.196776999999999,10.729247,1.0018594,10.8141575,8.541413,538,15.644507999999998,23.194794,,9.367240140461886,8.512046,2648.195059776306,536.99805,0.99262077,,1.001871,,15.400079000000002
538,0.9981411,15.644507999999998,1.0,10780,0.11,23.173251999999998,1.0,8.516701,10.537384,13.190973999999999,10.067029,1.0018604,10.812301,8.541367999999999,539,15.644507999999998,23.216337,,9.35595138252448,8.512053,2659.7126502990727,537.99805,0.99262077,,1.0018672,,15.390179999999999
539,0.9981445999999999,15.644507999999998,1.0,10800,0.11,23.19482,1.0,8.491572,10.535463,13.200844,18.518614000000003,1.0018499,10.810448,8.541275,540,15.644507999999998,23.237865,,9.328758673971377,8.512014,2670.593429327011,538.9981,0.99262077,,1.0018634,,15.395969000000001
540,0.9981481,15.644507999999998,1.0,10820,0.11,23.216366,1.0,8.488282,10.533541,13.211676999999998,19.059632999999998,1.0018537,10.808598,8.541177000000001,541,15.644507999999998,23.259373,,9.323565213923676,8.5119705,2681.518357753753,539.9981,0.99262077,,1.0018594,,15.402738000000001
541,0.9981515,15.644507999999998,1.0,10840,0.11,23.237892000000002,1.0,8.492449,10.531633,13.220282000000001,17.873945000000003,1.0018404,10.80675,8.541087,542,15.644507999999998,23.280859,,9.32824341671674,8.511935000000001,2691.6727032661443,540.9981,0.99262077,,1.0018566,,15.407295000000001
542,0.99815476,15.644507999999998,1.0,10860,0.11,23.259398,1.0,8.529950999999999,10.529798,13.229717,18.341879000000002,1.0018423,10.804907,8.541066,543,15.644507999999998,23.302326,,9.370759555061428,8.511967,2701.452711105347,541.99805,0.99262077,,1.0018537,,15.412695999999999
543,0.99815816,15.644507999999998,1.0,10880,0.11,23.280884,1.0,8.526762,10.527964,13.238265,17.877512,1.0018346,10.803067,8.541039,544,15.644507999999998,23.323772,,9.365750005381251,8.511994999999999,2713.804696798325,542.99805,0.99262077,,1.0018499,,15.417222
544,0.9981617,15.644507999999998,1.0,10900,0.11,23.302353,1.0,8.510883,10.526104,13.235494000000001,11.726299000000001,1.0018423,10.80123,8.540984,545,15.644507999999998,23.345201,,9.346322372518816,8.511992,2725.5043177604675,543.9981,0.99262077,,1.0018460999999999,,15.410445999999999
545,0.99816513,15.644507999999998,1.0,10920,0.11,23.3238,1.0,8.515683000000001,10.524258,13.245379000000002,18.631264,1.0018289,10.799397,8.540938,546,15.644507999999998,23.366611,,9.351862467953056,8.511999000000001,2737.31253695488,544.9981700000001,0.99262077,,1.0018432,,15.416343
546,0.9981684999999999,15.644507999999998,1.0,10940,0.11,23.345228,1.0,8.521578,10.522431,13.2514305,16.554207,1.0018289,10.797566999999999,8.540903,547,15.644507999999998,23.387999,,9.357277347211856,8.512019,2747.2256426811223,545.9981700000001,0.99262077,,1.0018404,,15.418419
547,0.99817175,15.644507999999998,1.0,10960,0.11,23.366634,1.0,8.534199000000001,10.52063,13.247595,11.147692,1.0018299000000002,10.795741,8.540891,548,15.644507999999998,23.409367,,9.373491887066075,8.512058999999999,2760.109330892563,546.9981,0.99262077,,1.0018365,,15.410623999999999
548,0.9981751,15.644507999999998,1.0,10980,0.11,23.388023,1.0,8.567506,10.518892999999998,13.248282999999999,13.623389000000001,1.0018221999999999,10.793918,8.540939,549,15.644507999999998,23.430716,,9.411386096441534,8.51216,2771.646131753921,547.9981,0.99262077,,1.0018327,,15.407364999999999
549,0.99817836,15.644507999999998,1.0,11000,0.11,23.40939,1.0,8.591878,10.517207,13.252147,15.371282,1.001826,10.792098,8.541032000000001,550,15.644507999999998,23.452047,,9.439617275944828,8.512305,2781.642682313919,548.9981,0.99262077,,1.0018299000000002,,15.407297
550,0.9981818000000001,15.644507999999998,1.0,11020,0.11,23.43074,1.0,8.545595,10.515439,13.248432999999999,11.204436999999999,1.0018155999999998,10.790281,8.541039999999999,551,15.644507999999998,23.473357999999998,,9.38504560190549,8.512364,2792.927319765091,549.9981700000001,0.99262077,,1.001827,,15.399664000000001
551,0.998185,15.644507999999998,1.0,11040,0.11,23.452070000000003,1.0,8.529358,10.513649000000001,13.247009,12.460389,1.0018136999999998,10.788468,8.541019,552,15.644507999999998,23.494646,,9.370398863459897,8.512396,2805.0015058517456,550.9981,0.99262077,,1.0018232,,15.394337
552,0.99818826,15.644507999999998,1.0,11060,0.11,23.473381,1.0,8.509407000000001,10.511827,13.252720000000002,16.402979000000002,1.0018079,10.786658000000001,8.540962,553,15.644507999999998,23.515919,,9.347640221240072,8.512391000000001,2814.8767609596252,551.9981,0.99262077,,1.0018194,,15.396157
553,0.99819165,15.644507999999998,1.0,11080,0.11,23.494670000000003,1.0,8.493361,10.509981,13.267676000000002,21.536894,1.0018079,10.784852,8.540875999999999,554,15.644507999999998,23.537174,,9.330436505878627,8.512357000000002,2825.3160519599915,552.9981700000001,0.99262077,,1.0018165,,15.407239
554,0.9981949000000001,15.644507999999998,1.0,11100,0.11,23.515945000000002,1.0,8.522511,10.508192,13.271506,15.391751000000001,1.0018041,10.783049,8.540842999999999,555,15.644507999999998,23.558405,,9.357748083150355,8.512375,2836.6082906723022,553.9981700000001,0.99262077,,1.0018136999999998,,15.407207500000002
555,0.99819815,15.644507999999998,1.0,11120,0.11,23.537198999999998,1.0,8.582239,10.506515499999999,13.25994,6.838671000000001,1.001794,10.781248,8.540917,556,15.644507999999998,23.579618,,9.421374979140957,8.512501,2848.24254822731,554.9981700000001,0.99262077,,1.0018098,,15.391793
556,0.9982014000000001,15.644507999999998,1.0,11140,0.11,23.558434,1.0,8.5249815,10.504742,13.266971,17.173883,1.0018022,10.779451,8.54089,557,15.644507999999998,23.600813,,9.36171238787039,8.512524,2859.637233734131,555.9981700000001,0.99262077,,1.001807,,15.394989
557,0.9982046,15.644507999999998,1.0,11160,0.11,23.579645000000003,1.0,8.572969,10.503055999999999,13.273729999999999,17.03717,1.0018022,10.7776575,8.540947000000001,558,15.644507999999998,23.62199,,9.417595274020883,8.51263,2870.8023838996887,556.9981700000001,0.99262077,,1.0018041,,15.397926000000002
558,0.9982078000000001,15.644507999999998,1.0,11180,0.11,23.600842,1.0,8.509682000000002,10.501264,13.281285,17.494726,1.0017984,10.775867,8.540891,559,15.644507999999998,23.643147,,9.348191061989562,8.512626,2881.324575662613,557.9981700000001,0.99262077,,1.0018003,,15.401676
559,0.9982110000000001,15.644507999999998,1.0,11200,0.11,23.622017,1.0,8.525267999999999,10.499504,13.289489999999999,17.874216,1.0017810999999999,10.774078999999999,8.540861999999999,560,15.644507999999998,23.664285999999997,,9.361823616631991,8.512649,2893.4070193767548,558.9981700000001,0.99262077,,1.0017974,,15.406088
560,0.9982141999999999,15.644507999999998,1.0,11220,0.11,23.643173,1.0,8.540346000000001,10.497775,13.290023999999999,13.587539000000001,1.0017886999999999,10.772296,8.540861,561,15.644507999999998,23.685406,,9.378034002264974,8.512698,2904.4033217430115,559.9981700000001,0.99262077,,1.0017945,,15.402842999999999
561,0.9982174000000001,15.644507999999998,1.0,11240,0.11,23.664314,1.0,8.517922,10.496011,13.295376999999998,16.296736,1.0017849,10.7705145,8.540821000000001,562,15.644507999999998,23.706505,,9.353502493340374,8.512707,2916.5771112442017,560.9981700000001,0.99262077,,1.0017905999999999,,15.4044285
562,0.99822056,15.644507999999998,1.0,11260,0.11,23.685432000000002,1.0,8.5298,10.494273,13.3059025,19.21937,1.0017735,10.768737,8.5408,563,15.644507999999998,23.727587,,9.369152514195573,8.512737,2925.614985704422,561.9981700000001,0.99262077,,1.0017878,,15.411204000000001
563,0.9982236999999999,15.644507999999998,1.0,11280,0.11,23.706532,1.0,8.484219,10.492458000000001,13.305685999999998,13.182108,1.0017763000000002,10.766962,8.540701,564,15.644507999999998,23.748652,,9.317488887819428,8.512687,2937.3452739715576,562.9981700000001,0.99262077,,1.0017849,,15.407248000000001
564,0.9982268,15.644507999999998,1.0,11300,0.11,23.727615,1.0,8.514246,10.490703,13.304845000000002,12.828525,1.0017687,10.765191,8.540654,565,15.644507999999998,23.769695000000002,,9.351125235208013,8.51269,2948.13876080513,563.9981700000001,0.99262077,,1.0017810999999999,,15.402679999999998
565,0.9982300999999999,15.644507999999998,1.0,11320,0.11,23.74868,1.0,8.530819000000001,10.488978999999999,13.313151999999999,18.005156,1.0017735,10.763422,8.540636,566,15.644507999999998,23.790722,,9.372717980675633,8.512721,2959.374567985535,564.9982,0.99262077,,1.0017782,,15.407275
566,0.9982332,15.644507999999998,1.0,11340,0.11,23.769722,1.0,8.544145,10.487287,13.306057000000001,9.288433,1.0017611,10.761657000000001,8.540643,567,15.644507999999998,23.811730999999998,,9.38619417459533,8.512777,2969.970125436783,565.9982,0.99262077,,1.0017754,,15.396481
567,0.9982363999999999,15.644507999999998,1.0,11360,0.11,23.79075,1.0,8.552168,10.485610000000001,13.307701000000002,14.238836,1.0017601,10.759895,8.540663,568,15.644507999999998,23.832720000000002,,9.391900778352394,8.512847,2980.5688400268555,566.9983,0.99262077,,1.0017725,,15.39444
568,0.99823934,15.644507999999998,1.0,11380,0.11,23.811752,1.0,8.501087,10.48385,13.312023000000002,15.764742000000002,1.001763,10.758136,8.540593,569,15.644507999999998,23.853691,,9.337554210455746,8.512825999999999,2992.0356979370117,567.9981700000001,0.99262077,,1.0017697,,15.395087
569,0.9982424000000001,15.644507999999998,1.0,11400,0.11,23.832743,1.0,8.503561999999999,10.482097999999999,13.3141,14.494249,1.0017601,10.75638,8.540528,570,15.644507999999998,23.874641,,9.342197992700507,8.51281,3002.393841981888,568.9981700000001,0.99262077,,1.0017658,,15.393502999999999
570,0.9982455,15.644507999999998,1.0,11420,0.11,23.85371,1.0,8.544993,10.480423,13.327982999999998,21.239157000000002,1.001762,10.754627000000001,8.540536,571,15.644507999999998,23.895576000000002,,9.385328047928445,8.512866,3012.64387011528,569.9981700000001,0.99262077,,1.001763,,15.403739000000002
571,0.99824876,15.644507999999998,1.0,11440,0.11,23.874666,1.0,8.512422,10.478696000000001,13.336084,17.96002,1.0017486999999998,10.752877,8.540486,572,15.644507999999998,23.916492,,9.351232373555199,8.512866,3025.145430088043,570.9983,0.99262077,,1.0017601,,15.408207
572,0.9982518,15.644507999999998,1.0,11460,0.11,23.895603,1.0,8.524074,10.476992999999998,13.35472,24.01291,1.0017525,10.751130999999999,8.540459,573,15.644507999999998,23.937387,,9.363172709872263,8.512885,3037.8740215301514,571.9983,0.99262077,,1.0017563,,15.42322
573,0.9982548000000001,15.644507999999998,1.0,11480,0.11,23.916512,1.0,8.545594,10.475333000000001,13.368181,21.079345999999997,1.0017525,10.749386999999999,8.540467999999999,574,15.644507999999998,23.958270000000002,,9.384348026125053,8.512943,3046.157078266144,572.9982,0.99262077,,1.0017544,,15.43307
574,0.9982578999999999,15.644507999999998,1.0,11500,0.11,23.93741,1.0,8.51609,10.473624000000001,13.366183,12.21791,1.0017382,10.747646000000001,8.540424,575,15.644507999999998,23.979129999999998,,9.355264779563328,8.512947,3058.605840444565,573.9983,0.99262077,,1.0017506,,15.427476
575,0.9982609,15.644507999999998,1.0,11520,0.11,23.958289999999998,1.0,8.566751,10.472010000000001,13.364732,12.528595,1.0017372,10.745909,8.540471,576,15.644507999999998,23.999971,,9.408086535387014,8.5130415,3069.369993448257,574.9983,0.99262077,,1.0017477,,15.422438
576,0.99826396,15.644507999999998,1.0,11540,0.11,23.97915,1.0,8.467503,10.470228,13.369485999999998,16.105745000000002,1.0017353,10.744174000000001,8.540344000000001,577,15.644507999999998,24.020796,,9.301085717664842,8.512964,3080.5219988822937,575.9983,0.99262077,,1.0017449,,15.423620999999999
577,0.99826694,15.644507999999998,1.0,11560,0.11,23.999992000000002,1.0,8.595363,10.468671,13.377034,17.730999,1.001741,10.742442,8.54044,578,15.644507999999998,24.041603,,9.440040948467553,8.513106,3093.38765501976,576.9983,0.99262077,,1.001742,,15.427609
578,0.99826986,15.644507999999998,1.0,11580,0.11,24.020813,1.0,8.498231,10.4669485,13.389021,20.315479999999997,1.0017296,10.740714,8.540366,579,15.644507999999998,24.062393,,9.334474975575269,8.51308,3102.89546751976,577.9982,0.99262077,,1.0017391,,15.436048999999999
579,0.9982728999999999,15.644507999999998,1.0,11600,0.11,24.041624,1.0,8.491344,10.4652195,13.394193,16.38684,1.0017334,10.738988,8.540281,580,15.644507999999998,24.08316,,9.325091433229149,8.5130415,3113.957992792129,578.9983,0.99262077,,1.0017363000000001,,15.437685
