,IWMax,IWMin,URet,IWNorm2,ReturnMin,LQGmu01,ReturnAbsMax,MISE,IWLastEpisode,ReturnLastEpisode,IWMean,IWNorm1,target_sum_log_mean,SqrtESSClassic,TimestepsSoFar,DenMISEMeanLog,DenMISELogLast,Bound,LQGsigma,ReturnStepMax,ReturnMean,TimeElapsed,IWFirstEpisode,Iteration,LQGmu1,ReturnMax,DenMISELogFirst
248,15.614908999999999,,18.8523230669328,54.129913,,-0.133,17.251382999999997,19.036324,10.12601,17.073923,1.1127398000000002,277.0722,-567.0319999999999,5.1186523,4980,10.863438,4.068973000000001,19.375051000000003,0.11,0.9999993,14.876707999999999,1484.6105782985687,,249,-0.872,17.251382999999997,16.556517000000003
249,49.776722,,18.96585127783253,81.124985,,-0.003,17.251382999999997,9.486099000000001,,17.185684,0.72283655,180.70914,-179.40427,2.2275397999999997,5000,10.879849,14.874438,10.26446,0.11,0.9999993,14.885943,1498.4905903339386,2.5017033e-10,250,-0.03,17.251382999999997,16.552507000000002
250,69.19318,,16.8902231750575,72.095894,,0.004,17.251382999999997,3.3631067000000003,1.8570616e-23,15.281711999999999,0.36745334,92.23079,-169.32873999999998,1.2792794,5020,10.778689,-14.189088,4.718424,0.11,0.9999993,14.88752,1510.0653018951416,2.5934952000000004e-38,251,0.038,17.251382999999997,16.548515
251,160.98915,,10.149709025433557,164.02817,,0.004,17.251382999999997,7.3233559999999995,160.98915,9.247933999999999,0.79352283,199.96776,-168.13281,1.2191062,5040,10.769873,9.22299,8.745569,0.11,0.9999993,14.865141,1525.861388683319,9.951413e-37,252,0.035,17.251382999999997,16.544539999999998
252,513.4927,,10.110039752048037,517.6592,,0.003,17.251382999999997,21.360691,513.4927,9.201402999999999,2.3203611,587.0514,-166.8402,1.13405,5060,10.770166,11.200621,22.889574,0.11,0.9999993,14.842754000000001,1541.8206436634064,2.3876047e-34,253,0.031,17.251382999999997,16.540579
253,280.31577000000004,,10.100443884772117,280.43707,,0.002,17.251382999999997,10.622816,6.372596,9.202764,1.1538285,293.07245,-165.58833,1.045056,5080,10.786627000000001,14.578932,12.281894,0.11,0.9999993,14.82055,1561.4146282672882,5.3249804000000005e-30,254,0.022,17.251382999999997,16.536634
254,61.469654000000006,,10.29712699602057,110.127365,,-0.001,17.251382999999997,12.539874000000001,0.06338109,9.371781,1.1767721000000002,300.0769,-169.21222,2.7248167999999997,5100,10.787846,11.301835,13.176185,0.11,0.9999993,14.799182,1574.9600102901459,1.7480047e-16,255,-0.011,17.251382999999997,16.532705
255,45.22238,,14.39295885322026,85.57291,,-0.002,17.251382999999997,10.510664,24.042381,12.994212,0.9000839,230.42147999999997,-170.16382,2.6926919999999996,5120,10.78875,10.924247,11.154566,0.11,0.9999993,14.792131,1589.693269252777,1.3011033999999998e-14,256,-0.016,17.251382999999997,16.528791000000002
256,371.65247,,11.849340302962391,375.86826,,0.002,17.251382999999997,16.10891,0.0027328596999999996,10.751544,1.7175141999999999,441.40115,-163.62006,1.1743507,5140,10.803367,14.694664000000001,17.585325,0.11,0.9999993,14.776409,1604.7638244628906,5.0294386e-27,257,0.016,17.251382999999997,16.524893
257,124.41488000000001,,10.143154138856953,167.965,,0.001,17.251382999999997,10.769857,107.0984,9.235963,1.1395364,294.0004,-163.13638,1.7503669999999998,5160,10.818147999999999,14.469742000000002,11.760409,0.11,0.9999993,14.754934,1617.9629530906675,3.2292918e-25,258,0.011,17.251382999999997,16.52101
258,45.424279999999996,,10.521524795939788,102.20815999999999,,-0.001,17.251382999999997,12.000223,0.029484952000000002,9.581813,1.1432792999999999,296.10934,-165.83208,2.8971205,5180,10.827029,13.14231,12.598689,0.11,0.9999993,14.734961499999999,1632.679889678955,3.1324102e-17,259,-0.008,17.251382999999997,16.517141
259,78.06055,,10.620881024432773,141.56822,,-8.919e-05,17.251382999999997,13.28851,78.06055,9.6449,1.3290540000000002,345.55405,-163.4084,2.4409012999999997,5200,10.825435,10.338517,13.998834,0.11,0.9999993,14.715384,1649.2619211673734,4.2958055e-20,260,-0.001,17.251382999999997,16.513287
260,59.61026,,11.475227280843384,122.14096,,-9.82e-05,17.251382999999997,12.719142,44.835679999999996,10.394062,1.2636206,329.805,-162.7368,2.7001998,5220,10.8330345,12.605157,13.361254,0.11,0.9999993,14.698827,1668.6426389217374,4.6776262e-20,261,-0.001,17.251382999999997,16.509449
261,94.257286,,12.02184295763909,172.47527,,0.002,17.251382999999997,12.623811,0.12544754,10.872622,1.3500848,353.7222,-160.17676,2.0508575,5240,10.830184,9.918144999999999,13.469228,0.11,0.9999993,14.684223000000001,1682.6426553726196,3.2206736999999997e-29,262,0.02,17.251382999999997,16.505625
262,57.63168,,10.053094701322175,108.147865,,7.32e-05,17.251382999999997,11.753447999999999,0.028849892000000002,9.152854,1.1618048,305.55466,-161.11536999999998,2.8253415,5260,10.822322,8.588562,12.367118,0.11,0.9999993,14.663192,1695.6812224388125,9.928211999999999e-21,263,0.001,17.251382999999997,16.501814000000003
263,49.451263,,10.760048582100149,104.4177,,0.0,17.251382999999997,11.8984785,49.2971,9.7770605,1.1836808,312.49172999999996,-160.35536000000002,2.9927083999999997,5280,10.81862,9.75722,12.47783,0.11,0.9999993,14.644682999999999,1708.6588308811188,5.9340623999999994e-21,264,0.001,17.251382999999997,16.49802
264,172.11105,,11.021811366673257,172.4797,,-0.006,17.251382999999997,10.769702,5.803667e-18,9.990932,0.7350468000000001,194.7874,-185.8898,1.1293351999999999,5300,10.818181,10.587986,12.304967999999999,0.11,0.9999993,14.627122,1725.6580777168274,0.00052213133,265,-0.058,17.251382999999997,16.494238
265,40.497690000000006,,14.752718219338446,77.51994,,-0.003,17.251382999999997,9.869052,15.408695000000002,13.296395,0.7565615,201.24536,-168.58446,2.5960462000000004,5320,10.818582000000001,11.337876,10.536925,0.11,0.9999993,14.622119,1745.06005525589,1.3831405e-10,266,-0.029,17.251382999999997,16.490475
266,80.04746999999999,,12.74545401089452,141.52016,,0.002,17.251382999999997,11.303792999999999,4.006455e-08,11.508674000000001,1.2160641,324.68912,-157.13849,2.294296,5340,10.839501,16.684948000000002,12.059505,0.11,0.9999993,14.610458,1754.572182416916,5.7246067e-30,267,0.022,17.251382999999997,16.486723
267,9.384580999999999,,10.114858254515433,47.9772,,-0.012,17.251382999999997,17.810575,,9.212138000000001,1.1143965,298.65826,-240.0205,6.225004,5360,10.8369465,10.057669,18.089102,0.11,0.9999993,14.590316,1771.6304912567139,5.9765058,268,-0.12,17.251382999999997,16.482985
268,17.64797,,17.397850226475157,57.46206,,-0.135,17.251382999999997,18.731104000000002,,15.693634,1.0950084,294.55725,-583.58527,5.126117,5380,10.8271055,8.089231,19.069338000000002,0.11,0.9999993,14.594417000000002,1786.1740367412567,,269,-0.876,17.251382999999997,16.501314
269,21.792603,,18.771174448863274,59.895016000000005,,-0.14,17.251382999999997,18.381737,1.6361436000000003,16.99243,1.0753173999999999,290.3357,-583.61554,4.8474097,5400,10.826243,10.519599000000001,18.739418,0.11,0.9999993,14.603298,1801.5322172641754,,270,-0.887,17.251382999999997,16.497604
270,21.193302,,18.855788791474982,72.712296,,-0.232,17.251382999999997,19.427661999999998,3.6585554e-06,17.078444,1.1436708999999998,309.9348,-614.5835,4.2624817,5420,10.851123,17.514946,19.834426999999998,0.11,0.9999993,14.612432,1817.4604477882385,,271,-0.983,17.251382999999997,16.493907999999998
271,13.577910000000001,,18.676626895772273,51.991603999999995,,-0.131,17.251382999999997,18.088345,7.7330833e-07,16.916114999999998,1.0570905000000002,287.52862999999996,-575.3392,5.5302896,5440,10.842353999999998,8.35497,18.40186,0.11,0.9999993,14.620902,1833.0952925682068,,272,-0.866,17.251382999999997,16.490225
272,22.406244,,18.924736994414868,58.690757999999995,,-0.218,17.251382999999997,15.979694,0.00016878628,17.144045000000002,0.9397126,256.54152999999997,-605.4176,4.3710723,5460,10.85693,14.780253,16.376354,0.11,0.9999993,14.630144,1846.8437139987946,,273,-0.976,17.251382999999997,16.486555
273,20.46275,,18.83707500195701,67.00458499999999,,-0.245,17.251382999999997,18.478327,1.6679188999999999,17.066833,1.0896003,298.55048,-611.68225,4.4556723,5480,10.866869,13.66068,18.867455,0.11,0.9999993,14.639035999999999,1859.375940799713,,274,-0.987,17.251382999999997,16.482899
274,18.511059,,18.615475694273776,65.00995999999999,,-0.231,17.251382999999997,18.482385999999998,15.009366,16.855614000000003,1.0883251,299.2894,-604.9708,4.603747,5500,10.875575,13.198591,18.858997,0.11,0.9999993,14.647097,1874.0853338241575,,275,-0.982,17.251382999999997,16.479256
275,17.407201999999998,,18.81871095730933,62.933727000000005,,-0.231,17.251382999999997,18.328454999999998,12.058743,17.04737,1.0791034,297.83252000000005,-602.71704,4.732478599999999,5520,10.888861,14.479343,18.694822,0.11,0.9999993,14.655793,1891.364473581314,,276,-0.982,17.251382999999997,16.475626000000002
276,16.197638,,18.79409434368515,61.058098,,-0.231,17.251382999999997,18.154239999999998,10.129766,17.026457,1.0688478000000001,296.07083,-600.70593,4.849002,5540,10.888286,10.67404,18.511805,0.11,0.9999993,14.664351000000002,1908.4059116840365,,277,-0.982,17.251382999999997,16.472008
277,16.024525,,18.70499125462621,59.39881,,-0.229,17.251382999999997,18.103443,13.027125,16.943776999999997,1.0656928999999997,296.26263,-597.7539,4.987686,5560,10.914299,18.072678,18.451065,0.11,0.9999993,14.672551,1922.5504937171936,,278,-0.981,17.251382999999997,16.468404999999997
278,25.06092,,18.621114763618074,62.59346800000001,,-0.149,17.251382999999997,17.518568,4.2548505e-14,16.878982999999998,1.0258266,286.20563,-568.1429400000001,4.572451999999999,5580,10.914631,10.961617,17.897758,0.11,0.9999993,14.680458999999999,1941.51238322258,,279,-0.905,17.251382999999997,16.464814999999998
279,13.473749,,18.916024885161804,49.595141999999996,,-0.101,17.251382999999997,16.368044,1.5616524,17.136284,0.9555259,267.54724,-545.1689,5.394626000000001,5600,10.914108,10.764808,16.689444,0.11,0.9999993,14.689229999999998,1958.8923535346985,,280,-0.769,17.251382999999997,16.461237
280,21.999466,,18.86948860079353,55.391273,,-0.161,17.251382999999997,15.036570999999999,0.03517889,17.090319,0.8815219000000001,247.70764,-568.57196,4.4719615,5620,10.9310875,15.743265,15.424282,0.11,0.9999993,14.697775,1976.4389996528625,,281,-0.925,17.251382999999997,16.457672
281,12.787152,,18.899368498229737,51.79636,,-0.131,17.251382999999997,18.351294,7.6039686,17.123423000000003,1.0722518,302.375,-554.8991,5.837765,5640,10.936428,12.572429,18.648296,0.11,0.9999993,14.706377,1989.2820794582367,,282,-0.866,17.251382999999997,16.454119
282,10.980972,,18.89126214175164,48.098929999999996,,-0.125,17.251382999999997,17.683367,1.247241,17.11843,1.0327663,292.2729,-550.47375,6.0764947,5660,10.926982,8.205765,17.9687,0.11,0.9999993,14.714898999999999,2004.3081531524656,,283,-0.851,17.251382999999997,16.450579
283,13.866153,,18.889587263620697,53.672943000000004,,-0.136,17.251382999999997,18.599836,13.746939999999999,17.112755,1.0872796999999998,308.7874,-552.9228,5.7531300000000005,5680,10.932151,12.374803,18.901207,0.11,0.9999993,14.723342,2022.699053287506,,284,-0.878,17.251382999999997,16.447052
284,21.09838,,18.785539367865432,61.783253,,-0.151,17.251382999999997,18.52807,10.442982,17.010051999999998,1.0847714,309.15985,-556.88776,5.0039425,5700,10.9225445,8.122632000000001,18.874563000000002,0.11,0.9999993,14.731366,2040.490147829056,,285,-0.91,17.251382999999997,16.443537
285,12.219297000000001,,18.966922203879445,51.381977,,-0.135,17.251382999999997,18.220570000000002,1.0391971,17.188921,1.0652207,304.65314,-548.6793,5.929183,5720,10.930424,13.112113,18.512992999999998,0.11,0.9999993,14.739957999999998,2058.884488105774,,286,-0.877,17.251382999999997,16.440035
286,21.022299,,18.910963445708546,65.52503,,-0.027,17.251382999999997,16.570929,5.586701599999999e-25,17.134024,0.98454547,282.56453999999997,-368.7977,4.312314499999999,5740,10.938042999999999,13.065733999999999,16.972994,0.11,0.9999993,14.748301000000001,2075.3369960784908,6.5790427e-28,287,-0.262,17.251382999999997,16.436544
287,30.663025,,18.789872832459046,58.25815600000001,,-0.009,17.251382999999997,11.656680999999999,4.7332794e-16,17.015957,0.750739,216.21282999999997,-208.02063,3.7112887000000003,5760,10.937254,10.749628,12.123858,0.11,0.9999993,14.756175,2091.9954900741573,4.527483,288,-0.092,17.251382999999997,16.433065
288,17.517914,,17.081210889571608,54.80001,,-0.022,17.251382999999997,15.185591,1.0750772600000001e-13,15.426470000000002,0.90924466,262.7717,-321.5739,4.795103,5780,10.9399185,11.974502000000001,15.547173999999998,0.11,0.9999993,14.758493,2106.087877035141,4.717043799999999e-14,289,-0.212,17.251382999999997,16.445198
289,80.48716999999999,,18.35845400070196,111.2814,,0.027,17.251382999999997,4.790154,,16.597970999999998,0.54786885,158.88196000000002,-362.28033,1.4277494,5800,10.948101,13.419057999999998,6.0045333,0.11,0.9999993,14.764837,2120.634873867035,,290,0.266,17.251382999999997,16.441744
290,79.519806,,9.776882733349725,125.41972,,0.004,17.251382999999997,8.36253,,8.917261,0.9095684000000002,264.68442000000005,-166.06916999999999,2.110389,5820,10.857569,-14.883664000000001,9.184097999999999,0.11,0.9999993,14.744741000000001,2140.412058353424,,291,0.042,17.251382999999997,16.438301
291,95.31808000000001,,10.023706026395294,120.42741000000001,,0.013,17.251382999999997,8.141396,1.0473388000000002e-24,9.124229,0.90747917,264.98392,-219.19109,2.2003622000000003,5840,10.796851,-6.7023673,8.92937,0.11,0.9999993,14.7254925,2158.3440239429474,,292,0.128,17.251382999999997,16.43487
292,26.029081,,9.872678826960694,80.30421,,0.011,17.251382999999997,9.535153,10.146077,8.990936999999999,1.0599459999999998,310.56415,-204.26445,3.867346,5860,10.783241,6.973227499999999,9.983478999999999,0.11,0.9999993,14.705921,2176.233442783356,,293,0.112,17.251382999999997,16.431452
293,40.897858,,9.885830702926002,75.79166,,0.01,17.251382999999997,7.0707994,12.526176,9.001396000000002,0.78512067,230.82547000000002,-197.10166999999998,3.0455259999999997,5880,10.807832000000001,17.986639999999998,7.640103,0.11,0.9999993,14.686519,2196.628921031952,,294,0.103,17.251382999999997,16.428045
294,73.94749,,9.869648258645359,78.83485,,0.009,17.251382999999997,3.754579,0.015990335,8.98581,0.41573983,122.64325,-188.00217,1.5556985,5900,10.821289,15.022012,4.8690809999999995,0.11,0.9999993,14.667194,2211.991059064865,,295,0.092,17.251382999999997,16.424648
295,71.84057,,9.935220541551553,113.014725,,0.006,17.251382999999997,7.478645299999999,0.29389238,9.044903,0.8209075000000001,242.98862000000003,-171.0775,2.1500616000000004,5920,10.820737,11.2716,8.285053999999999,0.11,0.9999993,14.6482,2229.8436241149907,,296,0.063,17.251382999999997,16.421265
296,21.006247000000002,,9.961282437263923,67.41096,,-0.017,17.251382999999997,16.710732999999998,,9.069714,1.0149354,301.43582000000004,-294.9663,4.471615,5940,10.819755,10.770567999999999,17.098475,0.11,0.9999993,14.629417000000002,2250.7817389965053,1.2350829000000001e-05,297,-0.173,17.251382999999997,16.417892000000002
297,12.538367,,17.86929665003861,50.976616,,-0.013,17.251382999999997,16.675268,0.04241685,16.128065,1.0382997,309.4133,-247.97598,6.0697103,5960,10.733407000000001,-14.903841,16.96092,0.11,0.9999993,14.634445999999999,2271.782520532608,2.2976532000000005,298,-0.129,17.251382999999997,16.414532
298,9.897160000000001,,17.805534892584202,51.438107,,-0.012,17.251382999999997,17.66071,9.153882000000001,16.085354000000002,1.1074414,331.125,-235.8114,6.4373484,5980,10.743592999999999,13.753682999999999,17.930048,0.11,0.9999993,14.639299,2288.547524690628,7.8026423,299,-0.118,17.251382999999997,16.418861
299,9.559586999999999,,17.5087971290324,50.194885,,-0.012,17.251382999999997,17.304184,2.7289364,15.813642999999999,1.0856822,325.70465,-234.19182,6.4888015,6000,10.76179,16.108253,17.571385999999997,0.11,0.9999993,14.643214000000002,2305.892613887787,8.052536,300,-0.117,17.251382999999997,16.441284
300,11.211069,,17.677775604916604,48.989666,,-0.013,17.251382999999997,16.527197,8.132552,15.969485999999998,1.0299284,310.00845,-244.13242000000002,6.3280377,6020,10.767202000000001,12.317192,16.80119,0.11,0.9999993,14.647620000000002,2321.76921415329,2.5967279999999997,301,-0.128,17.251382999999997,16.464443
301,64.800865,,17.864125853545023,115.93198000000001,,0.003,17.251382999999997,8.315444,6.730834e-32,16.140114,0.9028171,272.65076,-159.53047,2.3518167,6040,10.789081,17.355667,9.052673,0.11,0.9999993,14.652562,2338.828356742859,3.1155782999999996e-35,302,0.033,17.251382999999997,16.469717000000003
302,68.937225,,10.148991683551351,117.78278,,0.005,17.251382999999997,8.39418,0.06284673,9.251889,0.9169480999999999,277.83527000000004,-163.14498999999998,2.3588784,6060,10.756294,1.0164655,9.129203,0.11,0.9999993,14.634738,2357.327764034271,,303,0.049,17.251382999999997,16.466412
303,84.06679,,10.155804065261721,107.331856,,0.007,17.251382999999997,6.2419505,0.00086585584,9.255473,0.68717486,208.90115,-172.63351,1.9463109,6080,10.760631,12.223112,7.132778999999999,0.11,0.9999993,14.617042999999999,2368.144582748413,,304,0.072,17.251382999999997,16.463116
304,60.325867,,9.954017109011627,117.93941000000001,,0.006,17.251382999999997,9.006839,60.325867,9.062746,0.9903401,302.05374,-166.9678,2.5610926,6100,10.7584,10.4458,9.683826,0.11,0.9999993,14.598831,2381.742908000946,,305,0.062,17.251382999999997,16.459833
305,58.108677,,9.970963432102783,86.32902,,0.008,17.251382999999997,5.385935,1.2679459,9.077207000000001,0.5941154000000001,181.7993,-173.27264,2.1058886,6120,10.767535,13.629267,6.209258999999999,0.11,0.9999993,14.580786999999999,2397.414680719376,,306,0.076,17.251382999999997,16.456557999999998
306,94.653275,,9.90655349788149,132.20363999999998,,0.008,17.251382999999997,6.312841000000001,12.648825,9.019255000000001,0.69806635,214.30637000000002,-177.40112,1.6210322,6140,10.759959,8.882021,7.3824244000000006,0.11,0.9999993,14.562672000000001,2413.438338041305,,307,0.084,17.251382999999997,16.453297
307,37.299873,,9.943098496200152,101.83023,,-0.0,17.251382999999997,11.617982000000001,2.8823244e-31,9.052717,1.1342415000000001,349.34637000000004,-157.34912,3.4306746,6160,10.768748,13.845204,12.123372,0.11,0.9999993,14.544782999999999,2430.9417567253117,5.178828e-19,308,-0.004,17.251382999999997,16.450045000000003
308,71.750534,,10.480644524200788,141.50977,,0.002,17.251382999999997,11.633911999999999,16.359697,9.5469055,1.2428937,384.05414,-154.66692,2.7139761,6180,10.766698,10.050044999999999,12.272764,0.11,0.9999993,14.528607999999998,2445.6386997699733,4.3563515e-28,309,0.018,17.251382999999997,16.446801999999998
309,66.39631,,10.3829997145543,89.18558,,0.027,17.251382999999997,3.6186168,,9.449025,0.41391793,128.31456,-357.6946,1.4387367,6200,10.773634,12.76528,4.823722,0.11,0.9999993,14.512223,2464.896793842316,,310,0.268,17.251382999999997,16.443571
310,82.98066999999999,,9.628596031631412,84.04342,,0.024,17.251382999999997,2.7942044999999998,82.98066999999999,8.767804,0.3188068,99.14891,-317.94525,1.1797343,6220,10.764975999999999,8.701969,4.263882,0.11,0.9999993,14.493751999999999,2485.851597070694,,311,0.232,17.251382999999997,16.440351
311,106.84753400000001,,9.662872550784053,152.24538,,0.025,17.251382999999997,7.668278699999999,94.18199,8.794924,0.87422276,272.7575,-332.07648,1.7915651999999997,6240,10.765596,11.669455000000001,8.636052000000001,0.11,0.9999993,14.475485999999998,2504.511513948441,,312,0.246,17.251382999999997,16.437141
312,250.875,,9.669918954376604,327.15117999999995,,0.023,17.251382999999997,14.156584,250.875,8.8035755,1.6093619,503.7303,-312.60857999999996,1.5397477,6260,10.77069,12.583926,15.282631,0.11,0.9999993,14.457365,2526.1719274520874,,313,0.229,17.251382999999997,16.43394
313,62.603775,,9.623447774035807,117.75986,,0.002,17.251382999999997,10.218138,,8.76428,1.084598,340.56375,-156.83685,2.892019,6280,10.778828,13.087213,10.817658999999999,0.11,0.9999993,14.439233999999999,2545.975858211517,3.9755034000000004e-27,314,0.016,17.251382999999997,16.430752
314,46.394065999999995,,10.110081029816298,101.72706600000001,,0.001,17.251382999999997,9.995119,10.388745,9.20337,1.0474861999999998,329.95813,-156.6561,3.243563,6300,10.7154875,-9.1963625,10.529664,0.11,0.9999993,14.422613,2567.793319940567,1.4363827e-25,315,0.012,17.251382999999997,16.427572
315,51.879814,,12.237082289728413,109.00478999999999,,0.003,17.251382999999997,9.0992985,0.00024939928,11.080044000000001,0.9870982,311.92303,-156.00218,2.8615534,6320,10.7265005,14.195303,9.705203,0.11,0.9999993,14.412035000000001,2581.753136396408,2.8284153e-34,316,0.031,17.251382999999997,16.424402
316,18.951609,,10.052770192128976,56.6333,,-0.021,17.251382999999997,14.501605,,9.153553,0.87086606,276.06453999999997,-346.9035,4.8745975,6340,10.74263,15.906075,14.857291,0.11,0.9999993,14.395446,2597.4377760887146,7.562419e-12,317,-0.203,17.251382999999997,16.421242000000003
317,67.40705,,18.10871955870866,102.80565,,-0.067,17.251382999999997,15.021329000000001,4.7660606e-29,16.353046,0.8783445,279.31354,-565.6284,2.7169084999999997,6360,10.71986,3.6443697999999998,15.659492000000002,0.11,0.9999993,14.401601999999999,2614.168030500412,,318,-0.588,17.251382999999997,16.418093
318,30.439553999999998,,18.636147406838006,81.77408,,-0.259,17.251382999999997,17.548555,,16.863146,1.0375881,330.9906,-644.7475,4.0476227,6380,10.691169,1.7354368000000002,17.976913,0.11,0.9999993,14.409319,2632.3345086574554,,319,-0.99,17.251382999999997,16.414953
319,17.129452,,18.78182414702629,67.75235,,-0.241,17.251382999999997,18.219921,16.227772,17.025370000000002,1.0741128999999998,343.71612999999996,-637.6444,5.073125,6400,10.69485,11.860921000000001,18.56169,0.11,0.9999993,14.417494,2654.4222195148473,,320,-0.986,17.251382999999997,16.411823000000002
320,22.676956,,18.724434670598164,66.67965,,-0.203,17.251382999999997,16.241020000000002,1.3380393999999998,16.964691000000002,0.9539141,306.20642000000004,-624.2239400000001,4.5922019999999995,6420,10.704165,13.631007,16.618579999999998,0.11,0.9999993,14.425429999999999,2674.447402715683,,321,-0.968,17.251382999999997,16.408703
321,55.676593999999994,,18.87350524574417,104.23395500000001,,0.026,17.251382999999997,6.0504127,,17.108131,0.6908228,222.44492999999997,-345.66143999999997,2.1340928,6440,10.714736,14.173593499999999,6.862856,0.11,0.9999993,14.433760999999999,2693.808580636978,,322,0.258,17.251382999999997,16.405592000000002
322,9.886254,,9.794170570187507,51.996759999999995,,-0.011,17.251382999999997,17.000803,,8.932714,1.068425,345.1013,-243.76765,6.636976700000001,6460,10.634063000000001,-14.987992000000002,17.262041,0.11,0.9999993,14.416729,2712.2813003063197,9.886254,323,-0.114,17.251382999999997,16.402493
323,83.18319,,16.73760356133826,95.61171,,0.021,17.251382999999997,3.5893612,,15.071570000000001,0.40788344,132.15424,-293.77155,1.3821971000000002,6480,10.555149,-14.991083999999999,4.843762,0.11,0.9999993,14.418751,2727.1383647918697,,324,0.21,17.251382999999997,16.429548
324,30.314838,,9.81308673784433,85.240234,,0.045,17.251382999999997,8.553907,,8.945122999999999,0.99597573,323.6921,-486.62325999999996,3.7974097999999996,6500,10.474603,-14.994164999999999,9.010489,0.11,0.9999993,14.401907999999999,2743.58903503418,,325,0.419,17.251382999999997,16.426468
325,120.20296499999999,,9.437780159122047,153.65872,,0.022,17.251382999999997,6.226767,3.841115e-18,8.594861,0.7077926,230.74037,-302.85247999999996,1.5016419,6520,10.484717999999999,13.807770000000001,7.381389599999999,0.11,0.9999993,14.384094000000001,2760.799352645874,,326,0.22,17.251382999999997,16.423395000000003
326,26.600336,,9.672335817745582,81.5583,,0.011,17.251382999999997,9.135987,1.8834448e-30,8.802847,1.015274,331.99463,-193.53215,4.070641999999999,6540,10.466436,4.8882437,9.561922000000001,0.11,0.9999993,14.367026999999998,2779.1875989437103,,327,0.109,17.251382999999997,16.420332000000002
327,53.7885,,9.871054799851835,105.506805,,0.007,17.251382999999997,7.8239875,2.1391928e-09,8.986311,0.8612583,282.49273999999997,-168.07143,2.6774836,6560,10.453045,6.087249,8.471547,0.11,0.9999993,14.350623,2796.9005093574524,,328,0.068,17.251382999999997,16.417278
328,48.32955,,9.940675351183772,107.451675,,0.006,17.251382999999997,8.870303,14.193610999999999,9.050028,0.97574085,321.01874,-165.21217,2.9875637999999998,6580,10.448264,9.064950999999999,9.450652,0.11,0.9999993,14.334513000000001,2812.3477165699005,,329,0.062,17.251382999999997,16.414234
329,23.82336,,9.948476896455812,86.167854,,0.011,17.251382999999997,10.155908,4.2387341999999996e-07,9.057373,1.1292958,372.66763,-194.72583,4.324903,6600,10.467365,16.823383,10.556802000000001,0.11,0.9999993,14.318522,2827.20919251442,,330,0.113,17.251382999999997,16.4112
330,50.363453,,9.867358737935238,93.24852,,0.026,17.251382999999997,5.2731642999999995,2.2918792999999998e-38,8.983711999999999,0.60204315,199.27628,-337.90546,2.137045,6620,10.481795,15.145659,6.084485,0.11,0.9999993,14.302404000000001,2841.9690415859222,,331,0.256,17.251382999999997,16.408175
331,93.30035,,9.60183813694353,120.47208400000001,,0.022,17.251382999999997,5.3718057,0.07641186,8.742874,0.6103797,202.64606,-290.89496,1.6820997,6640,10.468073,6.3583703,6.4025583,0.11,0.9999993,14.285657999999998,2863.5917177200317,,332,0.213,17.251382999999997,16.405157
332,128.04341000000002,,9.710603723792644,128.06476,,0.019,17.251382999999997,3.4818569999999998,128.04341000000002,8.839491,0.39393753,131.1812,-264.59024,1.0243349,6660,10.4633465,9.339657,5.1744957000000005,0.11,0.9999993,14.269302,2882.154062271118,,333,0.189,17.251382999999997,16.40215
333,141.1674,,9.719149255972386,159.04715,,0.019,17.251382999999997,5.7247699999999995,141.1674,8.849661,0.6471713000000001,216.15521,-261.61612,1.3590636999999999,6680,10.458586,9.537072,7.000522599999999,0.11,0.9999993,14.253076,2898.733946084976,,334,0.187,17.251382999999997,16.39915
334,90.53101,,9.737859562497189,135.97127,,0.021,17.251382999999997,7.880777,14.766595,8.8671665,0.8929212,299.1286,-285.04822,2.1999397000000003,6700,10.46063,11.586041,8.668902000000001,0.11,0.9999993,14.236998999999999,2917.2252571582794,,335,0.21,17.251382999999997,16.396162
335,104.03107,,9.716390356027896,121.46163999999999,,0.013,17.251382999999997,7.032183,1.6987953e-10,8.847392999999999,0.78383136,263.36734,-206.18008,2.1683169999999996,6720,10.464345,11.886951,7.831803,0.11,0.9999993,14.220958999999999,2934.695489883423,,336,0.131,17.251382999999997,16.393179999999997
336,45.38799,,9.844183967584382,102.77736,,0.013,17.251382999999997,9.467416,45.38799,8.96219,1.0546216999999998,355.40753,-200.98103,3.4580333,6740,10.455146000000001,7.634839,9.968807,0.11,0.9999993,14.205354000000002,2953.570344686508,,337,0.126,17.251382999999997,16.39021
337,417.1068,,9.82533871350152,417.9657,,0.015,17.251382999999997,12.005239999999999,417.1068,8.946603,1.3416846000000002,453.48938,-218.85172999999998,1.0849918,6760,10.470479,15.625116,13.603251,0.11,0.9999993,14.189795499999999,2970.721570968628,,338,0.147,17.251382999999997,16.387247
338,162.84242,,9.816623884943196,238.89177999999998,,0.014,17.251382999999997,11.715748,160.41,8.938186,1.3092316000000002,443.82953,-211.26901,1.8578686000000002,6780,10.467779,9.64536,12.648983,0.11,0.9999993,14.174303,2985.838715553284,,339,0.139,17.251382999999997,16.384293
339,196.67381,,9.812956093602427,275.77734,,0.015,17.251382999999997,12.882436,196.67381,8.933023,1.441102,489.97467,-218.69067,1.7767038,6800,10.471969,11.77443,13.858304,0.11,0.9999993,14.158888000000001,3009.3528950214386,,340,0.148,17.251382999999997,16.381348000000003
