,ReturnAbsMax,IWMax,ReturnMin,DenMISEMeanLog,DenMISELogFirst,IWLastEpisode,IWMin,IWNorm2,LQGmu1,Iteration,IWMean,TimeElapsed,TimestepsSoFar,ReturnStepMax,Bound,IWNorm1,SqrtESSClassic,IWFirstEpisode,LQGsigma,LQGmu01,target_sum_log_mean,MISE,URet,ReturnMean,DenMISELogLast,ReturnMax,ReturnLastEpisode
37,17.074305,0.75589854,,12.971667,15.02999,0.05180098,,0.7584774999999999,0.034,38,0.022180194,67.8434705734253,760,0.99999106,46.303757,0.8428474,1.1112358999999998,6.385591e-26,0.11,0.003,-48.314827,0.20830773,10.368659525886887,14.596557999999998,18.098451999999998,17.074305,9.448138
38,17.074305,28.667755,,12.923426,15.004014999999999,28.667755,,31.789406,0.024,39,1.2265793,70.02634882926941,780,0.99999106,45.422394,47.836594,1.5047966999999998,7.149246000000001e-22,0.11,0.002,-37.93615,11.382636999999999,10.080220385167756,14.457676000000001,12.055414,17.074305,9.180076
39,17.074305,8.999141999999999,,12.980411,14.978697,1.7018427,,9.1590395,0.039,40,0.26982054,71.86784029006958,800,0.99999106,45.95159,10.792822,1.1783792,1.2900219999999998e-27,0.11,0.004,-48.860217999999996,2.4826357000000003,10.219381496601518,14.328783,15.199304999999999,17.074305,9.301981
40,17.074305,0.07917643,,13.013796000000001,14.954004000000001,0.07917643,,0.07925115,0.056,41,0.0020174673000000003,73.62898802757262,820,0.99999106,49.095646,0.08271616,1.0437219000000002,4.5613099999999997e-35,0.11,0.006,-64.09276,0.018479545,10.05455000138783,14.202682500000002,15.090036999999999,17.074305,9.158711
41,17.074305,65.023605,,13.002645,14.929907,65.023605,,65.023605,0.065,42,1.5481907,76.09583449363707,840,0.99999106,65.26971999999999,65.02401,1.0000062,,0.11,0.006,-71.40113000000001,14.047127,9.966105875184308,14.080554999999999,13.531369,17.074305,9.073253999999999
42,17.074305,0.006797590300000001,,12.729302,14.906376000000002,4.0395324e-05,,0.0067977104,0.09,43,0.00015902292,78.35548210144044,860,0.99999106,50.922626,0.0068379897,1.0059254000000002,,0.11,0.009,-99.76637,0.0014429087,10.024566826592464,13.9654255,1.3018533,17.074305,9.130022
43,17.074305,52.929497,,12.605332,14.883386999999999,52.929497,,52.9295,0.088,44,1.2034955,80.27415108680725,880,0.99999106,62.072959999999995,52.953804000000005,1.0004591999999999,,0.11,0.009,-94.44846,10.873553999999999,9.92361306726092,13.853369,8.263085,17.074305,9.034958999999999
44,17.074305,17.837837,,12.514744,14.860913,13.903957,,22.692019000000002,0.078,45,0.7481382,82.31909060478209,900,0.99999106,41.289062,33.666218,1.4836148999999998,,0.11,0.008,-80.63299599999999,6.7633149999999995,9.930423587326144,13.74645,8.72728,17.074305,9.042024000000001
45,17.074305,19.946877,,12.478367,14.838935000000001,0.27565643,,27.417872999999997,0.083,46,0.8532931,84.30163049697877,920,0.99999106,43.492844,39.251484000000005,1.431602,,0.11,0.008,-84.68479,7.712708,9.95346214851272,13.644616000000001,11.185374000000001,17.074305,9.062097999999999
46,17.074305,,,12.4859085,14.817429,,,6.8556544e-10,0.985,47,,86.46491599082947,940,0.99999106,7.47163,4.7e-09,6.8556547000000005,,0.11,0.24,-874.0686599999999,,9.935504179371664,13.546766,13.108326000000002,17.074305,9.045656
47,17.074305,24.077923000000002,,11.947146,14.796375,24.077923000000002,,24.077923000000002,0.985,48,0.5016234,88.88902854919434,960,0.99999106,55.498978,24.077923000000002,1.0,,0.11,0.24,-856.0506,4.2760615,9.358479684693343,13.442135,-12.385142,17.074305,8.5244465
48,17.074305,24.500004,,11.936771,14.775756,24.500004,,29.464945,0.985,49,0.8340542999999999,90.34281349182129,980,0.99999106,44.042072,40.86866,1.3870265,,0.11,0.24,-838.2696,7.112056,9.36713083874749,13.341864999999999,12.021905,17.074305,8.528855
49,17.074305,16.666667999999998,,11.849634,14.755552999999999,16.666667999999998,,26.689186,0.985,50,0.9170719999999999,91.57293701171876,1000,0.99999106,37.63916,45.8536,1.7180591,,0.11,0.24,-821.29047,7.824754700000001,9.379809226594322,13.245860999999998,7.87613,17.074305,8.541707
50,17.074305,12.75,,11.907095,14.73575,12.75,,24.330996,0.985,51,0.9502591999999999,93.38926100730896,1020,0.99999106,33.82647,48.46322,1.9918305,,0.11,0.24,-804.8431400000001,8.109967,9.383412381175358,13.153606,14.971476999999998,17.074305,8.540914
51,17.074305,10.400006,,12.013709,14.716332000000001,10.400006,,22.536932,0.985,52,0.96684647,95.10750889778136,1040,0.99999106,31.214931,50.276016,2.2308277999999997,,0.11,0.24,-788.9821,8.253539,9.384827436190339,13.064977,17.589388,17.074305,8.544851
52,17.074305,8.833335,,12.026895,14.697284,8.833335,,21.155888,0.985,53,0.97632265,97.2397952079773,1060,0.99999106,29.2748,51.745102,2.4458961,,0.11,0.24,-773.8127400000001,8.332410000000001,9.366079990328231,12.97931,12.819459,17.074305,8.524704
53,17.074305,7.714283999999999,,12.064497,14.678592000000002,7.714283999999999,,20.067322,0.985,54,0.98224384,98.96092009544373,1080,0.99999106,27.756851,53.041169999999994,2.6431612999999996,,0.11,0.24,-759.18317,8.377436999999999,9.329923537566,12.896289,14.143698,17.074305,8.496108999999999
54,17.074305,6.875007000000001,,12.094438,14.660243,6.8750005000000005,,19.190075,0.985,55,0.9861912,100.39701581001282,1100,0.99999106,26.530123,54.240517000000004,2.826488,,0.11,0.24,-745.0942,8.407665,9.336618877302008,12.816381,13.78299,17.074305,8.501425999999999
55,17.074305,6.222221,,12.135750999999999,14.642223999999999,6.222221,,18.469676999999997,0.985,56,0.9889535,101.91552209854126,1120,0.99999106,25.510094,55.381393,2.9985037,,0.11,0.24,-731.49786,8.42727,9.324225003115602,12.739123,14.469101,17.074305,8.489903
56,17.074305,5.700005,,12.197817,14.624525,5.7,,17.868769,0.985,57,0.9909626,103.13101267814636,1140,0.99999106,24.654266,56.484869999999994,3.1610947,,0.11,0.24,-718.3581,8.450097,9.421009687921641,12.666129,15.726485,17.074305,8.578444500000002
57,17.074305,5.272729,,12.222177499999999,14.607133,5.272729,,17.360962,0.985,58,0.9924694,104.41272854804993,1160,0.99999106,23.91347,57.563225,3.3156703000000003,,0.11,0.24,-705.70844,8.464733,9.388208931962184,12.595107,13.657187,17.074305,8.5468445
58,17.074305,4.9166694,,12.293173,14.590038,4.916664599999999,,16.92713,0.985,59,0.9936278000000001,106.21939849853516,1180,0.99999106,23.267084,58.62404,3.4633182999999996,,0.11,0.24,-693.44147,8.476958,9.397404396967199,12.526667999999999,16.452145,17.074305,8.557134
59,17.074305,4.6153884000000005,,12.342336,14.573232,4.615384,,16.553117999999998,0.985,60,0.9945385,108.0661506652832,1200,0.99999106,22.694637,59.672309999999996,3.6048985,,0.11,0.24,-681.6039400000001,8.485385,9.37703084448774,12.460221,15.27995,17.074305,8.539889
60,17.074305,4.357145,,12.29188,14.556703,4.357145,,16.22816,0.985,61,0.99526703,109.87504959106444,1220,0.99999106,22.184845000000003,60.711290000000005,3.7411072,,0.11,0.24,-670.2536,8.492931,9.390521301309187,12.39613,9.298,17.074305,8.550642
61,17.074305,4.1333345999999995,,12.256342,14.5404415,4.1333345999999995,,15.943968,0.985,62,0.9958587999999999,111.9338080883026,1240,0.99999106,21.726456,61.743244,3.8725142,,0.11,0.24,-659.2569599999999,8.499155,9.392933666387963,12.33411,10.119009,17.074305,8.550971
62,17.074305,3.9375013999999995,,12.334112,14.524442,3.9375013999999995,,15.6940365,0.985,63,0.99634624,113.96233987808228,1260,0.99999106,21.307606,62.769814000000004,3.9995966,,0.11,0.24,-648.498,8.500586,9.325830949569248,12.273107000000001,17.183617,17.074305,8.490867
63,17.074305,3.7647078,,12.357286,14.508693,3.7647042,,15.473179,0.985,64,0.9967521,115.68947386741638,1280,0.99999106,20.925316,63.79213299999999,4.1227555,,0.11,0.24,-638.1282,8.500881,9.312396454947985,12.213808,13.842937,17.074305,8.4779415
64,17.074305,3.6111116,,12.281736,14.493189000000001,3.6111116,,15.27723,0.985,65,0.99709404,117.96808242797852,1300,0.99999106,20.579945000000002,64.81111,4.242334,,0.11,0.24,-628.1762,8.505716,9.401882881150154,12.157642999999998,7.4701405,17.074305,8.563143
65,17.074305,3.4736862,,12.26268,14.477921499999999,3.4736828999999996,,15.102773000000001,0.985,66,0.9973846,120.31106638908386,1320,0.99999106,20.262836,65.82738499999999,4.3586290000000005,,0.11,0.24,-618.47217,8.510767999999999,9.422033055016806,12.103428,11.045983999999999,17.074305,8.5793915
66,17.074305,3.3500037000000003,,12.324765,14.462883999999999,3.3500037000000003,,14.947007000000001,0.985,67,0.9976339,122.63258028030396,1340,0.99999106,19.966206,66.84147,4.471896599999999,,0.11,0.24,-608.9778,8.511801,9.347591350839783,12.049812,16.44282,17.074305,8.5112095
67,17.074305,3.2380972000000003,,12.373888,14.448069,3.238094,,14.807587,0.985,68,0.997849,124.91460800170898,1360,0.99999106,19.689543,67.85373,4.5823627,,0.11,0.24,-599.7743,8.511267,9.31401508154816,11.997349,15.684089000000002,17.074305,8.482249000000001
68,17.074305,3.136365,,12.424930999999999,14.433470000000002,3.136365,,14.682556,0.985,69,0.998036,127.27320289611816,1380,0.99999106,19.4347,68.86449,4.6902246,,0.11,0.24,-590.8347,8.513494,9.382459837362012,11.947292,15.913635000000001,17.074305,8.543502
69,17.074305,3.0434806,,12.4685545,14.419081,3.0434778,,14.570251,0.985,70,0.99819946,129.80882692337036,1400,0.99999106,19.194202,69.87396,4.7956595,,0.11,0.24,-582.1569,8.513104,9.322872533715078,11.897892,15.495453,17.074305,8.489258
70,17.074305,2.9583366,,12.41855,14.404897,2.9583337000000003,,14.469268,0.985,71,0.99834365,132.95564913749695,1420,0.99999106,18.971313000000002,70.8824,4.898823999999999,,0.11,0.24,-573.81647,8.515149000000001,9.386227418682306,11.850712,8.934032,17.074305,8.54802
71,17.074305,2.8800013,,12.481869,14.39091,2.8800013,,14.378391,0.985,72,0.99847126,135.60288310050964,1440,0.99999106,18.76191,71.88993,4.9998593,,0.11,0.24,-565.596,8.517039,9.388498491383864,11.804859,16.992306,17.074305,8.549341
72,17.074305,2.8076952,,12.503045,14.377117000000002,2.8076925,,14.296570999999998,0.985,73,0.9985845,137.7357485294342,1460,0.99999106,18.56438,72.89667,5.0988917,,0.11,0.24,-557.6417,8.518488,9.380860199001544,11.76017,14.041844000000001,17.074305,8.542653999999999
73,17.074305,2.740741,,12.5352545,14.363510999999999,2.740741,,14.222907999999999,0.985,74,0.99868566,139.38699889183044,1480,0.99999106,18.375736,73.90274000000001,5.196036,,0.11,0.24,-549.891,8.517662,9.321391145417808,11.715911,14.899856,17.074305,8.484997
74,17.074305,2.6785746,,12.597168,14.350088000000001,2.6785696,,14.156607999999999,0.985,75,0.99877614,141.87809300422668,1500,0.99999106,18.197824,74.90821,5.2913957,,0.11,0.24,-542.3168,8.517407,9.336416197452387,11.673034,17.191475,17.074305,8.500132
75,17.074305,2.620691,,12.584863,14.336843,2.620691,,14.096985,0.985,76,0.998858,144.12428283691406,1520,0.99999106,18.030031,75.91320999999999,5.385066999999999,,0.11,0.24,-535.0147,8.5180025,9.36334710512686,11.631611,11.673948,17.074305,8.524883
76,17.074305,2.5666687,,12.670772,14.323770499999998,2.5666661,,14.043422,0.985,77,0.9989313,146.44679331779483,1540,0.99999106,17.870544,76.91771,5.477134700000001,,0.11,0.24,-527.8048,8.518407,9.361543894868095,11.591215,19.211306,17.074305,8.521085000000001
77,17.074305,2.5161295,,12.65654,14.310867000000002,2.516127,,13.995392,0.985,78,0.9989984000000001,148.9664900302887,1560,0.99999106,17.719007,77.921875,5.567680999999999,,0.11,0.24,-520.87787,8.518963000000001,9.366875711909666,11.55193,11.571615,17.074305,8.527047999999999
78,17.074305,2.4687507,,12.649563,14.298128,2.4687507,,13.952407000000001,0.985,79,0.9990588,151.5933172702789,1580,0.99999106,17.574448,78.92564399999999,5.6567764,,0.11,0.24,-514.1197,8.519305000000001,9.358767467812973,11.5135765,12.115679,17.074305,8.521949000000001
79,17.074305,2.4242446,,12.687427,14.285549,2.4242423,,13.914053,0.985,80,0.99911433,154.29425311088562,1600,0.99999106,17.436348000000002,79.929146,5.7444906,,0.11,0.24,-507.486,8.519472,9.35267204570478,11.476122,15.688707,17.074305,8.5172205
80,17.074305,2.3823555,,12.769845,14.273126999999999,2.382351,,13.879945000000001,0.985,81,0.99916494,156.83409357070926,1620,0.99999106,17.305267,80.93236,5.830884999999999,,0.11,0.24,-500.97083,8.52051,9.388533853821064,11.439967,19.37274,17.074305,8.547608
81,17.074305,2.3428586,,12.818486,14.260857000000001,2.3428586,,13.849748000000002,0.985,82,0.99921155,159.05268096923828,1640,0.99999106,17.178729999999998,81.93535,5.916017500000001,,0.11,0.24,-494.64655,8.520386,9.346866026959963,11.404228,16.767570000000003,17.074305,8.509411
82,17.074305,2.3055573,,12.839642999999999,14.248735,2.3055548999999997,,13.823145000000002,0.985,83,0.9992538000000001,161.70941138267514,1660,0.99999106,17.057938,82.93806500000001,5.999942,,0.11,0.24,-488.50122000000005,8.520702,9.362334918804127,11.369546000000001,14.583214000000002,17.074305,8.52554
83,17.074305,2.2702717999999997,,12.903143,14.236759,2.2702695999999998,,13.799876999999999,0.985,84,0.999293,164.02860498428342,1680,0.99999106,16.942257,83.94060999999999,6.0827074,,0.11,0.24,-482.4595,8.521185000000001,9.373217707193456,11.335772,18.18197,17.074305,8.532536
84,17.074305,2.2368443,,12.947280000000001,14.224925,2.2368422000000003,,13.779691,0.985,85,0.9993295,166.83560681343081,1700,0.99999106,16.830402,84.94301,6.1643624,,0.11,0.24,-476.57797,8.520878999999999,9.33873266962569,11.302454,16.662922000000002,17.074305,8.503725
85,17.074305,2.2051306,,12.994622999999999,14.213229,2.2051306,,13.762355,0.985,86,0.9993629,169.0675845146179,1720,0.99999106,16.72261,85.945206,6.244949299999999,,0.11,0.24,-470.82922,8.520315,9.328050442484995,11.269792,17.026505,17.074305,8.493508
86,17.074305,2.175001,,13.0118475,14.201668,2.175001,,13.747674,0.985,87,0.99939424,171.73883867263794,1740,0.99999106,16.619215,86.947296,6.3245096,,0.11,0.24,-465.2418,8.5201025,9.342062479059637,11.23803,14.500639000000001,17.074305,8.506594
87,17.074305,2.1463427999999998,,13.087241,14.190239000000002,2.1463427999999998,,13.735454,0.985,88,0.9994231,174.09690761566162,1760,0.99999106,16.520538000000002,87.94923399999999,6.403082,,0.11,0.24,-459.72292999999996,8.52081,9.383614053191893,11.207419,19.653793,17.074305,8.544209
88,17.074305,2.119048,,13.132164000000001,14.178939999999999,2.119048,,13.725528,0.985,89,0.99944985,176.5613977909088,1780,0.99999106,16.424398,88.951035,6.480700499999999,,0.11,0.24,-454.35699999999997,8.520482000000001,9.338393543343157,11.177025,17.09218,17.074305,8.502321
89,17.074305,2.0930247,,13.17779,14.167767000000001,2.0930228,,13.717741,0.985,90,0.99947476,178.62153720855713,1800,0.99999106,16.332188000000002,89.95273,6.557401,,0.11,0.24,-449.10875999999996,8.520722,9.364693088189052,11.147573,17.245232,17.074305,8.526437
90,17.074305,2.0681846,,13.213873000000001,14.156716000000001,2.0681806000000003,,13.711951999999998,0.985,91,0.9994978999999999,181.9735517501831,1820,0.99999106,16.243624,90.95430999999999,6.633213499999999,,0.11,0.24,-443.9846,8.521438,9.389451909921776,11.119006,16.467724,17.074305,8.547937
91,17.074305,2.0444462,,13.266055,14.145787,2.0444443,,13.7080345,0.985,92,0.9995198000000001,184.4232375621796,1840,0.99999106,16.157915,91.955826,6.70817,,0.11,0.24,-438.95505,8.522016,9.382782840434556,11.09101,18.02086,17.074305,8.543307
92,17.074305,2.0217400000000003,,13.329635000000001,14.134976000000002,2.0217400000000003,,13.705866,0.985,93,0.9995405,187.15621519088745,1860,0.99999106,16.075332999999997,92.95727,6.782298,,0.11,0.24,-434.0212,8.52289,9.400747725317618,11.063775999999999,19.185024,17.074305,8.558261
93,17.074305,2.0000009999999997,,13.355535,14.124281,2.0000009999999997,,13.705333,0.985,94,0.9995596,190.5126428604126,1880,0.99999106,15.994420000000002,93.9586,6.855623700000001,,0.11,0.24,-429.22882000000004,8.522757,9.350817821470956,11.036639,15.770061499999999,17.074305,8.512880000000001
