,IWLastEpisode,Bound,LQGmu01,LQGmu1,LQGsigma,DenMISELogFirst,DenMISELogLast,IWMin,ReturnLastEpisode,URet,IWNorm2,DenMISEMeanLog,target_sum_log_mean,ReturnMax,ReturnMean,IWFirstEpisode,IWMax,TimeElapsed,TimestepsSoFar,IWNorm1,Iteration,ReturnMin,IWMean,ReturnAbsMax,SqrtESSClassic,MISE,ReturnStepMax
254,1.003934,8.593656,0.587,1.0,0.11,7.970237700000001,12.59559,,8.537055,9.375830170801231,15.968592000000001,15.783338,11.365466,15.807039999999999,8.556214,,1.0039407,734.870032787323,5100,253.99606,255,,0.9960629999999999,15.807039999999999,15.905976999999998,8.493777,0.99233466
255,1.0039244,8.593658,0.587,1.0,0.11,7.966324,11.753513,,8.544891999999999,9.38194168054954,15.999873999999998,15.767581,11.366997999999999,15.807039999999999,8.556169500000001,,1.0039253000000001,740.1568088531494,5120,254.99606,256,,0.9960783999999999,15.807039999999999,15.937379,8.493977000000001,0.99233466
256,1.0039042999999999,8.593514,0.587,1.0,0.11,7.962425,18.46443,,8.507154,9.342696745406528,16.031095999999998,15.778058999999999,11.3946295,15.807039999999999,8.55598,,1.0039101000000001,745.4408483505249,5140,255.9961,257,,0.99609375,15.807039999999999,15.968720999999999,8.494028,0.99233466
257,1.003889,8.593635,0.587,1.0,0.11,7.958542,15.787803,,8.57502,9.418270215950947,16.062256,15.778082000000001,11.411673,15.807039999999999,8.556053,,1.0038947,751.1801562309265,5160,256.99606,258,,0.9961088,15.807039999999999,15.999998000000001,8.494342999999999,0.99233466
258,1.0038728000000001,8.593658999999999,0.587,1.0,0.11,7.9546733,13.234844,,8.550609,9.389726464645108,16.093357,15.768248000000002,11.418727,15.807039999999999,8.556030999999999,,1.0038794,757.7006118297577,5180,257.9961,259,,0.9961239,15.807039999999999,16.031218,8.494561000000001,0.99233466
259,1.0038639999999999,8.593484,0.587,1.0,0.11,7.950819500000001,16.657648000000002,,8.498702999999999,9.334661691264431,16.124397000000002,15.771653,11.438889999999999,15.807039999999999,8.555813,,1.003865,761.8621802330017,5200,258.99612,260,,0.99613893,15.807039999999999,16.062376,8.494577,0.99233466
260,1.0038459000000002,8.593413,0.587,1.0,0.11,7.946981,15.771388,,8.526283,9.364643473484184,16.155375,15.771638000000001,11.455504,15.807039999999999,8.555698,,1.0038497,768.1164865493774,5220,259.99615,261,,0.99615383,15.807039999999999,16.093477,8.494699,0.99233466
261,1.0038334,8.593264999999999,0.587,1.0,0.11,7.943156699999999,19.121164,,8.5054455,9.345260365451663,16.18629,15.784407,11.484777000000001,15.807039999999999,8.555507,,1.0038354,774.6209053993225,5240,260.9962,262,,0.9961687,15.807039999999999,16.124520999999998,8.49474,0.99233466
262,1.0038162,8.59314,0.587,1.0,0.11,7.9393473,18.098152,,8.511397,9.349741359580019,16.217152,15.79319,11.509938,15.807039999999999,8.555339,,1.0038209999999999,779.460969209671,5260,261.9962,263,,0.9961832,15.807039999999999,16.1555,8.494803,0.99233466
263,1.0038038,8.593221,0.587,1.0,0.11,7.935552,13.732257999999998,,8.565621,9.406106343590674,16.247957,15.785367,11.518371,15.807039999999999,8.555377,,1.0038058,784.2424085140227,5280,262.99622,264,,0.99619776,15.807039999999999,16.186417000000002,8.495072,0.99233466
264,1.0037866,8.593033,0.587,1.0,0.11,7.9317713,14.702231,,8.494518,9.328854701347664,16.278702,15.781267999999999,11.530398,15.807039999999999,8.555147999999999,,1.0037913,790.1363849639893,5300,263.99622,265,,0.9962120999999999,15.807039999999999,16.217278,8.495071000000001,0.99233466
265,1.0037742,8.592788,0.587,1.0,0.11,7.928005000000001,9.45965,,8.479451,9.312556708995078,16.30939,15.757485,11.522628,15.807039999999999,8.554864,,1.0037770000000001,796.1710138320923,5320,264.99627999999996,266,,0.9962266,15.807039999999999,16.248081,8.495012,0.99233466
266,1.0037626,8.592755,0.587,1.0,0.11,7.9242525,17.334589,,8.535376,9.378419257079763,16.340020000000003,15.763379,11.544410000000001,15.807039999999999,8.554789999999999,,1.0037636,802.2185130119324,5340,265.99622,267,,0.9962405000000001,15.807039999999999,16.278817999999998,8.495164,0.99233466
267,1.0037473,8.5928,0.587,1.0,0.11,7.920514,13.181713,,8.556154,9.40030417229546,16.370594,15.753732000000001,11.550533,15.807039999999999,8.554795,,1.0037493,808.5565798282622,5360,266.99627999999996,268,,0.99625474,15.807039999999999,16.309504,8.495393,0.99233466
268,1.0037339,8.59269,0.587,1.0,0.11,7.91679,15.346748999999999,,8.5148735,9.349677200151591,16.401107999999997,15.752207,11.56466,15.807039999999999,8.554647000000001,,1.0037358,814.1902735233307,5380,267.99627999999996,269,,0.9962687,15.807039999999999,16.340132,8.495465,0.99233466
269,1.0037186,8.592645,0.587,1.0,0.11,7.913079300000001,18.136578,,8.532107,9.371834122913016,16.431562,15.761023999999999,11.589015,15.807039999999999,8.554563499999999,,1.0037215,818.9859511852264,5400,268.9963,270,,0.99628264,15.807039999999999,16.370708,8.495602,0.99233466
270,1.0037013000000001,8.592584,0.587,1.0,0.11,7.909382300000001,14.841837,,8.527901,9.36442436722576,16.461962,15.757617999999999,11.601030999999999,15.807039999999999,8.554464999999999,,1.0037081,824.7061598300934,5420,269.99634,271,,0.99629647,15.807039999999999,16.401224,8.495721000000001,0.99233466
271,1.0036899,8.592493,0.587,1.0,0.11,7.9056993,17.828556,,8.519418,9.354658586864156,16.492307999999998,15.765220000000001,11.6239395,15.807039999999999,8.554336,,1.0036937,830.0784010887146,5440,270.9964,272,,0.9963103000000001,15.807039999999999,16.431684,8.49581,0.99233466
272,1.0036756,8.592653,0.587,1.0,0.11,7.9020295,13.371891,,8.588376,9.432599814713576,16.522598000000002,15.756435,11.630355,15.807039999999999,8.554461,,1.0036803,833.8174614906311,5460,271.99634,273,,0.9963235999999999,15.807039999999999,16.46208,8.496149,0.99233466
273,1.0036602,8.592471000000002,0.587,1.0,0.11,7.898372999999999,14.400807999999998,,8.494878,9.328600555493644,16.552835,15.751475,11.640479,15.807039999999999,8.554244,,1.0036669,839.3982763290405,5480,272.9964,274,,0.99633723,15.807039999999999,16.492426000000002,8.496144000000001,0.99233466
274,1.0036507,8.5922575,0.587,1.0,0.11,7.89473,12.107041,,8.485728,9.322432847776867,16.583015,15.738210999999998,11.642189,15.807039999999999,8.553995,,1.0036535,845.0750157833099,5500,273.99634,275,,0.99635035,15.807039999999999,16.522709,8.496107,0.99233466
275,1.0036361999999999,8.5922365,0.587,1.0,0.11,7.8911004,16.03528,,8.539147,9.381445199379472,16.613139999999998,15.739276,11.65812,15.807039999999999,8.553941,,1.0036399999999999,850.885635137558,5520,274.99627999999996,276,,0.99636334,15.807039999999999,16.552938,8.496262,0.99233466
276,1.0036247999999999,8.592214,0.587,1.0,0.11,7.887484,20.82591,,8.537505,9.377151110919042,16.64321,15.757624,11.691229,15.807039999999999,8.553882000000002,,1.0036277,857.1582810878754,5540,275.9963,277,,0.9963766,15.807039999999999,16.583118,8.496413,0.99233466
277,1.0036124,8.59234,0.587,1.0,0.11,7.88388,14.124697,,8.579889,9.426071347159986,16.673223,15.751736,11.699996,15.807039999999999,8.553974,,1.0036143,862.5608599185944,5560,276.99634,278,,0.9963896999999999,15.807039999999999,16.613245000000003,8.496714,0.99233466
278,1.0035961,8.592437,0.587,1.0,0.11,7.880289599999999,17.003218,,8.571518,9.412890402209324,16.703186,15.756209,11.719017,15.807039999999999,8.554037,,1.0036018,868.2339298725128,5580,277.99634,279,,0.9964026,15.807039999999999,16.643311999999998,8.496983,0.99233466
279,1.0035827,8.592483999999999,0.587,1.0,0.11,7.8767119999999995,14.209235000000001,,8.5583725,9.402406036754181,16.733097,15.750673,11.727922,15.807039999999999,8.554052,,1.0035884,874.0997779369354,5600,278.9964,280,,0.99641573,15.807039999999999,16.673326,8.497203,0.99233466
280,1.0035730999999999,8.592545,0.587,1.0,0.11,7.8731465,17.043173,,8.561941000000001,9.40317487361693,16.762947,15.755258999999999,11.746851,15.807039999999999,8.554081,,1.003575,880.0611593723297,5620,279.9964,281,,0.9964284999999999,15.807039999999999,16.703293,8.497434,0.99233466
281,1.0035559,8.592406,0.587,1.0,0.11,7.869594,18.5981,,8.506494,9.344269164874367,16.792747,15.765327,11.77116,15.807039999999999,8.553913,,1.0035626,885.9751460552216,5640,280.99643,282,,0.99644125,15.807039999999999,16.733202,8.497465,0.99233466
282,1.0035449,8.592267,0.587,1.0,0.11,7.8660545,6.7526073,,8.505230000000001,9.34245908203972,16.822498,15.733467000000001,11.753439,15.807039999999999,8.5537405,,1.0035502,892.5416436195374,5660,281.99646,283,,0.99645394,15.807039999999999,16.763054,8.497494999999999,0.99233466
283,1.0035329,8.592295,0.587,1.0,0.11,7.862527,16.074219,,8.553558,9.394203289071369,16.852194,15.734654999999998,11.768664,15.807039999999999,8.5537405,,1.0035377,898.4961059093475,5680,282.9964,284,,0.9964662000000001,15.807039999999999,16.792852,8.497691,0.99233466
284,1.0035195,8.592286,0.587,1.0,0.11,7.859012,17.18078,,8.542257000000001,9.381733214614368,16.881838000000002,15.739717,11.787666999999999,15.807039999999999,8.553699,,1.0035253,904.8697752952576,5700,283.99646,285,,0.9964788,15.807039999999999,16.822603,8.497849,0.99233466
285,1.0035100000000001,8.592198,0.587,1.0,0.11,7.8555098,18.145746,,8.52094,9.359594862350443,16.91143,15.7481165,11.80991,15.807039999999999,8.553585,,1.0035129,911.4129109382628,5720,284.99646,286,,0.99649113,15.807039999999999,16.852297,8.497929,0.99233466
286,1.0034946,8.5922365,0.587,1.0,0.11,7.8520193,10.307159,,8.555844,9.395083518203617,16.940970999999998,15.729147,11.804686,15.807039999999999,8.553593,,1.0035003,917.2196531295776,5740,285.99646,287,,0.99650335,15.807039999999999,16.881939000000003,8.498132,0.99233466
287,1.0034851,8.592184,0.587,1.0,0.11,7.848541,16.911493,,8.530415,9.370383290937037,16.97046,15.733239000000001,11.82243,15.807039999999999,8.553513,,1.0034889,923.2735888957976,5760,286.99646,288,,0.9965155000000001,15.807039999999999,16.91153,8.498244,0.99233466
288,1.0034735000000001,8.5921,0.587,1.0,0.11,7.8450747000000005,16.83257,,8.520955,9.358070754870383,16.999899,15.737031,11.839779,15.807039999999999,8.5534,,1.0034764999999999,929.3150727748872,5780,287.99652000000003,289,,0.99652773,15.807039999999999,16.941072,8.498324,0.99233466
289,1.003463,8.59188,0.587,1.0,0.11,7.8416204,12.577407000000001,,8.482033,9.315699442029604,17.029284,15.726125,11.842334,15.807039999999999,8.553154,,1.003464,934.772803068161,5800,288.99652000000003,290,,0.9965396999999999,15.807039999999999,16.970562,8.498267,0.99233466
290,1.0034516,8.591639,0.587,1.0,0.11,7.838178,8.623503999999999,,8.475072,9.310352202688527,17.05862,15.701706,11.8312845,15.807039999999999,8.552885,,1.0034524999999999,940.443855047226,5820,289.99658,291,,0.9965518,15.807039999999999,17.000002,8.498188,0.99233466
291,1.0034372,8.59159,0.587,1.0,0.11,7.8347473,10.599814,,8.531027,9.37281510939022,17.087904,15.684222,11.827079,15.807039999999999,8.552811,,1.0034411,946.5960457324983,5840,290.99658,292,,0.9965636,15.807039999999999,17.02939,8.498301,0.99233466
292,1.0034257,8.591648,0.587,1.0,0.11,7.831328999999999,11.854355,,8.562362,9.40379883135979,17.11714,15.671139000000002,11.827183999999999,15.807039999999999,8.552843,,1.0034295,953.3472084999084,5860,291.99658,293,,0.99657536,15.807039999999999,17.058725,8.498519,0.99233466
293,1.0034133,8.591363000000001,0.587,1.0,0.11,7.827921400000001,13.298225,,8.461489,9.293081898076013,17.146326000000002,15.663056,11.832199000000001,15.807039999999999,8.552532000000001,,1.0034171,959.0499811172484,5880,292.99664,294,,0.9965871999999999,15.807039999999999,17.088013,8.498393,0.99233466
294,1.0033988999999999,8.591319,0.587,1.0,0.11,7.824526,18.61745,,8.532519,9.372147206092313,17.175465,15.6730585,11.855212,15.807039999999999,8.552464500000001,,1.0034056999999998,964.9448013305664,5900,293.99658,295,,0.9965985999999999,15.807039999999999,17.11724,8.498508000000001,0.99233466
295,1.0033903,8.591087,0.587,1.0,0.11,7.8211417,11.122005999999999,,8.476127,9.311345899052856,17.204552,15.657672,11.852745,15.807039999999999,8.552206,,1.0033941,971.458498954773,5920,294.9966,296,,0.99661016,15.807039999999999,17.14643,8.498434,0.99233466
296,1.003377,8.591001499999999,0.587,1.0,0.11,7.817769,9.089542999999999,,8.519768,9.355437490621338,17.233591,15.635545,11.843453,15.807039999999999,8.552097999999999,,1.0033827,978.170973777771,5940,295.99664,297,,0.99662167,15.807039999999999,17.175564,8.498505999999999,0.99233466
297,1.0033693000000001,8.590959,0.587,1.0,0.11,7.814408,15.669928,,8.531799000000001,9.371740004821682,17.26258,15.635648999999999,11.856305,15.807039999999999,8.55203,,1.0033712,983.7595090866088,5960,296.9966,298,,0.99663293,15.807039999999999,17.204647,8.498619,0.99233466
298,1.0033530000000002,8.590803999999999,0.587,1.0,0.11,7.8110576,18.205956,,8.499497999999999,9.335150230512344,17.291520000000002,15.644236,11.877552,15.807039999999999,8.551853999999999,,1.0033606,990.0738019943236,5980,297.99658,299,,0.9966440999999999,15.807039999999999,17.233685,8.498619999999999,0.99233466
299,1.0033463,8.590755999999999,0.587,1.0,0.11,7.807718799999999,10.858694,,8.530737,9.37020577098789,17.320415,15.628271,11.8741665,15.807039999999999,8.551784,,1.0033492,996.1556739807128,6000,298.9966,300,,0.9966554,15.807039999999999,17.26267,8.498728,0.99233466
300,1.0033358,8.59078,0.587,1.0,0.11,7.804391000000001,12.545428999999999,,8.551628,9.394487449487977,17.349258,15.618018,11.876408,15.807039999999999,8.551784,,1.0033377,1002.43510222435,6020,299.99664,301,,0.9966666,15.807039999999999,17.291613,8.498905,0.99233466
301,1.0033243,8.590729,0.587,1.0,0.11,7.8010744999999995,20.732616,,8.529764,9.370132944608699,17.378056,15.634943,11.905745,15.807039999999999,8.551711,,1.0033261999999998,1010.0738308429718,6040,300.9967,302,,0.9966778000000001,15.807039999999999,17.320504999999997,8.499007,0.99233466
302,1.0033109,8.590555,0.587,1.0,0.11,7.7977686,16.897903,,8.492871000000001,9.330714529650633,17.406803,15.6391,11.922231,15.807039999999999,8.551517,,1.0033157,1017.2137627601624,6060,301.9967,303,,0.9966888,15.807039999999999,17.34935,8.498986,0.99233466
303,1.0032985,8.5905075,0.587,1.0,0.11,7.794473599999999,15.235017000000001,,8.530396000000001,9.367382096437376,17.4355,15.637761,11.933139,15.807039999999999,8.551446,,1.0033052,1022.9800353050232,6080,302.9967,304,,0.9966997,15.807039999999999,17.378149,8.499089999999999,0.99233466
304,1.0032889,8.590593,0.587,1.0,0.11,7.791189699999999,15.520627,,8.5710335,9.415183480225503,17.464154999999998,15.637364999999999,11.944912,15.807039999999999,8.551511,,1.0032936,1029.4855284690857,6100,303.99672999999996,305,,0.9967106,15.807039999999999,17.406897,8.499327000000001,0.99233466
305,1.0032765,8.590519,0.587,1.0,0.11,7.787916,18.73701,,8.522615,9.361689864568278,17.49276,15.647483,11.967119,15.807039999999999,8.551416,,1.0032831,1035.6384863853457,6120,304.99677,306,,0.99672145,15.807039999999999,17.4356,8.499403,0.99233466
306,1.0032641,8.590577,0.587,1.0,0.11,7.7846537,14.746839000000001,,8.562901,9.406741151820855,17.521322,15.644541,11.976185000000001,15.807039999999999,8.551454,,1.0032727,1043.0635557174685,6140,305.9967,307,,0.99673194,15.807039999999999,17.464247,8.49961,0.99233466
307,1.0032535,8.590581,0.587,1.0,0.11,7.781401600000001,16.37854,,8.546436,9.389732539220066,17.549837,15.646911,11.990489,15.807039999999999,8.551437,,1.0032622,1048.8670880794523,6160,306.9968,308,,0.99674284,15.807039999999999,17.492857,8.499763,0.99233466
308,1.0032468,8.590427,0.587,1.0,0.11,7.778160000000001,12.505303,,8.49823,9.330441351179196,17.578301999999997,15.636735,11.992166000000001,15.807039999999999,8.551264999999999,,1.0032516,1054.3981385231018,6180,307.99677,309,,0.9967533000000002,15.807039999999999,17.521418,8.499758,0.99233466
309,1.0032344000000002,8.59051,0.587,1.0,0.11,7.774928999999999,16.945970000000003,,8.570615,9.414166683990329,17.606726000000002,15.640948999999999,12.008156,15.807039999999999,8.551327,,1.0032411,1061.0397155284884,6200,308.99683,310,,0.99676394,15.807039999999999,17.54993,8.499988,0.99233466
310,1.0032258,8.590503,0.587,1.0,0.11,7.771708500000001,11.033717999999999,,8.543075,9.386057553219477,17.6351,15.626123999999999,12.005033000000001,15.807039999999999,8.551300999999999,,1.0032306,1066.615451335907,6220,309.99677,311,,0.99677414,15.807039999999999,17.578395999999998,8.500127,0.99233466
311,1.0032133,8.590485000000001,0.587,1.0,0.11,7.768497999999999,15.910098999999999,,8.540122,9.380858086675444,17.663429999999998,15.627022,12.017559,15.807039999999999,8.551264999999999,,1.00322,1072.1680636405943,6240,310.99683,312,,0.9967847,15.807039999999999,17.606821,8.500255000000001,0.99233466
312,1.0032037,8.590330999999999,0.587,1.0,0.11,7.7652984,17.936615,,8.497261,9.333681545284561,17.691717,15.634391,12.036480000000001,15.807039999999999,8.551092,,1.0032094999999999,1078.1493430137634,6260,311.99683,313,,0.9967950000000001,15.807039999999999,17.635191,8.500246,0.99233466
313,1.003198,8.590122000000001,0.587,1.0,0.11,7.7621082999999995,16.212970000000002,,8.479923,9.312308479526916,17.719955,15.636220999999999,12.049791,15.807039999999999,8.550866000000001,,1.0031999,1084.8563127517698,6280,312.99683,314,,0.9968052,15.807039999999999,17.663523,8.500181,0.99233466
314,1.0031835999999998,8.589925,0.587,1.0,0.11,7.758928999999999,13.769437,,8.48366,9.319104677089074,17.74815,15.630289000000001,12.055261,15.807039999999999,8.5506525,,1.0031894000000001,1090.4454290866852,6300,313.9969,315,,0.9968155000000001,15.807039999999999,17.691809,8.500128,0.99233466
315,1.0031703,8.589802,0.587,1.0,0.11,7.755759200000001,14.732679000000001,,8.506501,9.343305700275726,17.7763,15.627439,12.063744,15.807039999999999,8.550513,,1.0031788000000001,1096.8634397983549,6320,314.9969,316,,0.9968256,15.807039999999999,17.720047,8.500148,0.99233466
316,1.0031636,8.589895,0.587,1.0,0.11,7.7525997,14.894178,,8.574628,9.421283206878613,17.804403,15.625114000000002,12.072683,15.807039999999999,8.550589,,1.0031693000000002,1103.6725177764893,6340,315.9969,317,,0.9968355999999999,15.807039999999999,17.748243,8.500384,0.99233466
317,1.0031530999999998,8.589867,0.587,1.0,0.11,7.74945,14.141262,,8.536055000000001,9.374507983781976,17.832464,15.620436999999999,12.079198,15.807039999999999,8.550543,,1.0031598,1111.1436975002287,6360,316.9969,318,,0.99684554,15.807039999999999,17.776392,8.500497,0.99233466
318,1.0031482,8.589897,0.587,1.0,0.11,7.74631,17.369814,,8.555264,9.396841870389725,17.860481,15.625913,12.095792999999999,15.807039999999999,8.550558,,1.0031493,1117.9987690448759,6380,317.99692000000005,319,,0.99685556,15.807039999999999,17.804499,8.500669,0.99233466
319,1.0031386999999998,8.589754,0.587,1.0,0.11,7.7431803,17.639471,,8.499499,9.331303664402506,17.888454,15.6321945,12.113127,15.807039999999999,8.550398,,1.0031396000000001,1125.4976785182953,6400,318.99698,320,,0.9968655999999999,15.807039999999999,17.832561,8.500666,0.99233466
320,1.0031272,8.589758,0.587,1.0,0.11,7.740060300000001,11.710054,,8.546444000000001,9.388330833543867,17.916384,15.619964999999999,12.111880000000001,15.807039999999999,8.550385,,1.0031291,1131.7759306430814,6420,319.997,321,,0.9968754000000001,15.807039999999999,17.86058,8.500810000000001,0.99233466
321,1.0031185999999999,8.589802,0.587,1.0,0.11,7.73695,11.822386,,8.560257,9.401568683089444,17.944271,15.608164000000002,12.110991,15.807039999999999,8.550417,,1.0031196,1138.3157043457034,6440,320.99698,322,,0.996885,15.807039999999999,17.88855,8.500993,0.99233466
322,1.0031023000000001,8.589733,0.587,1.0,0.11,7.733849,16.376009,,8.523369,9.360499461371688,17.972115,15.610532000000001,12.124205,15.807039999999999,8.550333,,1.0031099,1145.0139083862305,6460,321.9969,323,,0.99689436,15.807039999999999,17.916470999999998,8.501062,0.99233466
323,1.0030928,8.5896635,0.587,1.0,0.11,7.730757700000001,16.933092000000002,,8.522783,9.360833070211056,17.999914,15.614603,12.139056,15.807039999999999,8.550248,,1.0031004000000001,1152.019140958786,6480,322.9969,324,,0.99690396,15.807039999999999,17.944357,8.50113,0.99233466
324,1.003089,8.589477,0.587,1.0,0.11,7.727676400000001,14.0234375,,8.485188,9.318067430454526,18.027672,15.609696,12.144864,15.807039999999999,8.550048,,1.0030909,1157.943965435028,6500,323.99692000000005,325,,0.9969136000000001,15.807039999999999,17.9722,8.501080499999999,0.99233466
325,1.0030794,8.589501,0.587,1.0,0.11,7.724603999999999,15.528584,,8.552961999999999,9.39371187894552,18.055386,15.609438,12.155252,15.807039999999999,8.550056,,1.0030813,1164.2962937355044,6520,324.99695,326,,0.99692315,15.807039999999999,18.0,8.501242,0.99233466
326,1.0030716999999998,8.589475,0.587,1.0,0.11,7.721541,19.174898000000002,,8.537208999999999,9.375863558678251,18.08306,15.620332000000001,12.176728,15.807039999999999,8.550016000000001,,1.0030716999999998,1170.9349055290222,6540,325.99686,327,,0.99693227,15.807039999999999,18.02775,8.501351,0.99233466
327,1.0030545,8.589472,0.587,1.0,0.11,7.718487700000001,13.619179,,8.544523,9.383085139968331,18.110689999999998,15.614223,12.181136,15.807039999999999,8.55,,1.0030630999999999,1177.8508858680725,6560,326.9969,328,,0.99694175,15.807039999999999,18.055464,8.501484,0.99233466
328,1.003045,8.589483,0.587,1.0,0.11,7.7154436,13.813487,,8.549553,9.387645914703342,18.138277,15.60874,12.186107000000002,15.807039999999999,8.549999,,1.0030535,1184.5195512771604,6580,327.9969,329,,0.99695104,15.807039999999999,18.083134,8.50163,0.99233466
329,1.0030426,8.589447999999999,0.587,1.0,0.11,7.7124085000000004,7.544929,,8.53389,9.373010747034003,18.165820999999998,15.584295000000001,12.172052,15.807039999999999,8.549951,,1.003045,1190.8659243583681,6600,328.9969,330,,0.9969603000000001,15.807039999999999,18.110764,8.501728,0.99233466
330,1.0030277,8.589258000000001,0.587,1.0,0.11,7.709383,17.595701000000002,,8.483469,9.317938032499981,18.193325,15.590363,12.188447,15.807039999999999,8.54975,,1.0030354,1197.3718993663788,6620,329.99695,331,,0.99696964,15.807039999999999,18.138353,8.501672,0.99233466
331,1.0030238999999999,8.589132000000001,0.587,1.0,0.11,7.7063665,21.104578,,8.504057000000001,9.341065696559186,18.220786999999998,15.606963,12.215311999999999,15.807039999999999,8.549612,,1.0030258,1204.1387934684751,6640,330.99698,332,,0.9969789000000001,15.807039999999999,18.1659,8.501679,0.99233466
332,1.0030096,8.589257,0.587,1.0,0.11,7.703359,10.489811999999999,,8.586761,9.429508967158727,18.248209,15.591585999999998,12.210139999999999,15.807039999999999,8.549724000000001,,1.0030172,1211.1162502765656,6660,331.99695,333,,0.9969878000000001,15.807039999999999,18.1934,8.501936,0.99233466
333,1.0030066999999998,8.589241000000001,0.587,1.0,0.11,7.700360300000001,19.524967,,8.540014999999999,9.382010181731884,18.275589,15.603354000000001,12.232049,15.807039999999999,8.549694,,1.0030086,1218.1378173828125,6680,332.99699999999996,334,,0.99699706,15.807039999999999,18.220863,8.502051,0.99233466
334,1.0029972,8.589294,0.587,1.0,0.11,7.697371,17.400576,,8.564028,9.405793241399307,18.302923,15.60871,12.247486,15.807039999999999,8.549737,,1.0029991,1224.9328289031982,6700,333.99699999999996,335,,0.997006,15.807039999999999,18.248287,8.502236,0.99233466
335,1.0029818000000001,8.589242,0.587,1.0,0.11,7.694390299999999,13.5138,,8.52817,9.367261616149614,18.330220999999998,15.602467,12.251265,15.807039999999999,8.549673,,1.0029894,1231.7817280292509,6720,334.99699999999996,336,,0.9970148999999999,15.807039999999999,18.275667000000002,8.502314,0.99233466
336,1.0029799000000001,8.589194,0.587,1.0,0.11,7.6914186,15.040395000000002,,8.530026,9.36714913653673,18.35748,15.600789,12.259547999999999,15.807039999999999,8.549615,,1.0029818000000001,1238.9461569786072,6740,335.99703999999997,337,,0.9970239,15.807039999999999,18.303005,8.502397,0.99233466
337,1.0029627,8.589041,0.587,1.0,0.11,7.688455599999999,19.679506,,8.494348,9.329350491057603,18.384697,15.612848000000001,12.28151,15.807039999999999,8.549451,,1.0029721999999999,1246.2901301383972,6760,336.99707,338,,0.99703276,15.807039999999999,18.330303,8.502372,0.99233466
338,1.0029608,8.589095,0.587,1.0,0.11,7.6855009999999995,13.858166,,8.564153,9.407668283939048,18.411875,15.607662,12.28617,15.807039999999999,8.549495,,1.0029636999999998,1252.981069564819,6780,337.99707,339,,0.9970415000000001,15.807039999999999,18.35756,8.502555000000001,0.99233466
339,1.0029454,8.589058999999999,0.587,1.0,0.11,7.6825557,21.219839999999998,,8.533574,9.372799124063908,18.43901,15.62416,12.312453999999999,15.807039999999999,8.549448,,1.0029550999999999,1259.078562259674,6800,338.99707,340,,0.9970502,15.807039999999999,18.384775,8.502646,0.99233466
340,1.0029407,8.588907,0.587,1.0,0.11,7.679619000000001,15.838601,,8.494617,9.327589402323564,18.466108,15.624781,12.322804,15.807039999999999,8.549287,,1.0029454,1266.47797870636,6820,339.99703999999997,341,,0.99705875,15.807039999999999,18.41195,8.502623,0.99233466
341,1.002934,8.58884,0.587,1.0,0.11,7.676690600000001,18.033955,,8.52237,9.3633816654492,18.493164,15.631817999999999,12.33951,15.807039999999999,8.549209,,1.0029378,1273.4568293094635,6840,340.99707,342,,0.99706745,15.807039999999999,18.439087,8.502682,0.99233466
342,1.0029225,8.588804,0.587,1.0,0.11,7.673771,15.271957,,8.533904,9.375440794348394,18.520182000000002,15.63076,12.348069,15.807039999999999,8.549164,,1.0029291999999999,1280.2128841876986,6860,341.99707,343,,0.99707603,15.807039999999999,18.466182999999997,8.502773,0.99233466
343,1.0029139999999999,8.588716499999999,0.587,1.0,0.11,7.67086,15.139398000000002,,8.516241,9.354191740954695,18.547157000000002,15.629323999999999,12.356193,15.807039999999999,8.549068,,1.0029206,1287.6526558399198,6880,342.99707,344,,0.9970844999999999,15.807039999999999,18.493242000000002,8.502811,0.99233466
344,1.0029081,8.588659,0.587,1.0,0.11,7.667957,13.143313000000001,,8.526143,9.366324611189249,18.574097000000002,15.622107500000002,12.358482,15.807039999999999,8.549002,,1.0029119,1295.7653331756592,6900,343.9971,345,,0.997093,15.807039999999999,18.52026,8.502879,0.99233466
345,1.0028995,8.588706,0.587,1.0,0.11,7.665062400000001,17.953297,,8.561909,9.402807136877838,18.600998,15.628836999999999,12.37466,15.807039999999999,8.549039,,1.0029033,1302.9706501960754,6920,344.99712999999997,346,,0.99710155,15.807039999999999,18.547237,8.503051,0.99233466
346,1.0028871,8.588609,0.587,1.0,0.11,7.6621766000000004,10.137055,,8.51227,9.3486020580936,18.627860000000002,15.613001,12.368219999999999,15.807039999999999,8.548933,,1.0028957,1309.6938006877901,6940,345.9971,347,,0.99710983,15.807039999999999,18.574175,8.5030775,0.99233466
347,1.0028833000000001,8.588442,0.587,1.0,0.11,7.659299000000001,12.091776,,8.488066,9.32528798354412,18.654682,15.602876,12.3674345,15.807039999999999,8.548758,,1.0028871,1316.5333938598633,6960,346.99712999999997,348,,0.9971181999999998,15.807039999999999,18.601074,8.503035,0.99233466
348,1.0028766,8.588422999999999,0.587,1.0,0.11,7.6564293,18.002104,,8.539193,9.376231323146774,18.681467,15.609741,12.383588,15.807039999999999,8.54873,,1.0028785,1323.9748585224154,6980,347.9972,349,,0.99712664,15.807039999999999,18.627937,8.503139,0.99233466
