,LQGsigma,IWMean,Iteration,ReturnAbsMax,IWLastEpisode,TimeElapsed,ReturnStepMax,ReturnLastEpisode,target_sum_log_mean,DenMISELogLast,IWMin,IWFirstEpisode,SqrtESSClassic,ReturnMax,DenMISEMeanLog,IWNorm2,ReturnMean,URet,TimestepsSoFar,MISE,DenMISELogFirst,IWMax,LQGmu1,LQGmu01,IWNorm1,Bound,ReturnMin
258,0.11,0.98214316,259,17.249257999999998,4.6250029999999995,678.2259857654573,0.9999975,8.550609,-1249.2196,11.707232000000001,,,7.416198700000001,17.249257999999998,13.650507999999999,34.299927000000004,14.977908,9.389726464645108,5180,8.372392999999999,10.715258,4.6250029999999995,1.0,1.0,254.37507999999997,15.350060999999998,
259,0.11,0.9824562,260,17.249257999999998,4.5614,687.1690258979797,0.9999975,8.498702999999999,-1244.3508,15.143875,,,7.4833155,17.249257999999998,13.656157,34.13442,14.952988000000001,9.334661691264431,5200,8.374607000000001,10.711404,4.561408999999999,1.0,1.0,255.43861,15.289694,
260,0.11,0.9827589,261,17.249257999999998,4.499998000000001,694.5141258239746,0.9999975,8.526283,-1239.5227,14.27115,,,7.549834700000001,17.249257999999998,13.658420999999999,33.974262,14.928365,9.364643473484184,5220,8.377224,10.707564999999999,4.5000024000000005,1.0,1.0,256.50006,15.231384,
261,0.11,0.9830509,262,17.249257999999998,4.440675700000001,702.3729853630066,0.9999975,8.5054455,-1234.7188,17.634184,,,7.615773700000001,17.249257999999998,13.673506,33.819195,14.90385,9.345260365451663,5240,8.379396,10.703741,4.4406843,1.0,1.0,257.55933,15.174211499999998,
262,0.11,0.98333347,263,17.249257999999998,4.383335,709.9755201339723,0.9999975,8.511397,-1229.9552,16.624151,,,7.681146000000001,17.249257999999998,13.684635,33.669025,14.879544000000001,9.349741359580019,5260,8.3815975,10.699932,4.3833394,1.0,1.0,258.6167,15.118584,
263,0.11,0.98360664,264,17.249257999999998,4.3278656,717.9184699058533,0.9999975,8.565621,-1225.2443,12.27098,,,7.745967,17.249257999999998,13.6791935,33.52353,14.855628,9.406106343590674,5280,8.384613,10.696136,4.3278739999999996,1.0,1.0,259.67215,15.065222,
264,0.11,0.98387104,265,17.249257999999998,4.2741904,723.2099316120148,0.9999975,8.494518,-1220.5652,13.253416,,,7.810249300000001,17.249257999999998,13.677503,33.382523,14.831623,9.328854701347664,5300,8.386385,10.692356,4.274198999999999,1.0,1.0,260.72583,15.012008999999999,
265,0.11,0.9841270000000001,266,17.249257999999998,4.2222238,729.977561712265,0.9999975,8.479451,-1215.941,8.023055000000001,,,7.874007700000001,17.249257999999998,13.656162,33.24581,14.807742000000001,9.312556708995078,5320,8.387862,10.688589,4.222228,1.0,1.0,261.77777000000003,14.959837,
266,0.11,0.984375,267,17.249257999999998,4.1718755,736.0380930900574,0.9999975,8.535376,-1211.3221,15.909979000000002,,,7.937253999999999,17.249257999999998,13.664520999999999,33.11323,14.784251000000001,9.378419257079763,5340,8.390168,10.684837,4.171880000000001,1.0,1.0,262.82812,14.909775,
267,0.11,0.9846154,268,17.249257999999998,4.123075,744.6316273212433,0.9999975,8.556154,-1206.753,11.768854,,,8.0,17.249257999999998,13.657369000000001,32.984615000000005,14.761012,9.40030417229546,5360,8.392721,10.681099,4.123083,1.0,1.0,263.87692000000004,14.861193,
268,0.11,0.98484874,269,17.249257999999998,4.075759,751.974543094635,0.9999975,8.5148735,-1202.2098,13.945419000000001,,,8.06226,17.249257999999998,13.658362,32.859809999999996,14.737791,9.349677200151591,5380,8.394572,10.677374,4.0757627,1.0,1.0,264.92432,14.813092000000001,
269,0.11,0.98507476,270,17.249257999999998,4.0298543,759.9469480514526,0.9999975,8.532107,-1197.6901,16.746560000000002,,,8.124039,17.249257999999998,13.669723000000001,32.738667,14.714807500000001,9.371834122913016,5400,8.3966255,10.673664,4.0298543,1.0,1.0,265.97017999999997,14.766335999999999,
270,0.11,0.9852940999999998,271,17.249257999999998,3.9852947999999997,766.9645652770996,0.9999975,8.527901,-1193.2157,13.46292,,,8.185350999999999,17.249257999999998,13.668884,32.621044,14.691978,9.36442436722576,5420,8.398557,10.669967,3.9852986000000006,1.0,1.0,267.0147,14.720554000000002,
271,0.11,0.9855073000000001,272,17.249257999999998,3.942025,774.8680651187898,0.9999975,8.519418,-1188.7633,16.460545,,,8.246211,17.249257999999998,13.679073,32.506805,14.669285,9.354658586864156,5440,8.400308,10.666284,3.9420326,1.0,1.0,268.05798,14.675648,
272,0.11,0.9857143,273,17.249257999999998,3.8999987000000003,781.1501688957214,0.9999975,8.588376,-1184.3599,12.014584,,,8.306623,17.249257999999998,13.672904,32.395835999999996,14.64701,9.432599814713576,5460,8.402994999999999,10.662614,3.9000025000000003,1.0,1.0,269.1,14.632695000000002,
273,0.11,0.9859155999999999,274,17.249257999999998,3.8591564,787.6784460544586,0.9999975,8.494878,-1179.985,13.054013000000001,,,8.3666,17.249257999999998,13.670575,32.28801,14.624557500000002,9.328600555493644,5480,8.404288000000001,10.6589575,3.8591599999999997,1.0,1.0,270.14087,14.589331,
274,0.11,0.9861113000000001,275,17.249257999999998,3.8194447,793.4421525001526,0.9999975,8.485728,-1175.65,10.77058,,,8.42615,17.249257999999998,13.65996,32.183215999999994,14.602234,9.322432847776867,5500,8.405419,10.655314,3.8194519999999996,1.0,1.0,271.1806,14.54675,
275,0.11,0.9863016,276,17.249257999999998,3.7808232000000004,800.4426372051239,0.9999975,8.539147,-1171.3323,14.708967999999999,,,8.485283,17.249257999999998,13.663692000000001,32.081340000000004,14.580267000000001,9.381445199379472,5520,8.407250999999999,10.651685,3.7808268,1.0,1.0,272.21924,14.505784,
276,0.11,0.98648655,277,17.249257999999998,3.7432418,806.9454808235167,0.9999975,8.537505,-1167.0284,19.509577,,,8.5440035,17.249257999999998,13.684729,31.982286,14.558451999999999,9.377151110919042,5540,8.409011,10.648067999999999,3.7432489999999996,1.0,1.0,273.25677,14.465629999999999,
277,0.11,0.9866669,278,17.249257999999998,3.7066631,813.5252797603607,0.9999975,8.579889,-1162.7797,12.818171000000001,,,8.602325,17.249257999999998,13.681545999999999,31.885958000000002,14.536945999999999,9.426071347159986,5560,8.41129,10.6444645,3.7066736000000002,1.0,1.0,274.2934,14.4268465,
278,0.11,0.9868421999999999,279,17.249257999999998,3.6710510000000003,820.4347095489502,0.9999975,8.571518,-1158.5510000000002,15.706329,,,8.6602545,17.249257999999998,13.688739000000002,31.792252,14.515564999999999,9.412890402209324,5580,8.413399,10.640874,3.6710580000000004,1.0,1.0,275.32898,14.388717000000002,
279,0.11,0.98701304,280,17.249257999999998,3.636367,825.1194067001343,0.9999975,8.5583725,-1154.3625,12.921826,,,8.717798,17.249257999999998,13.685935999999998,31.701084,14.494288000000001,9.402406036754181,5600,8.415280000000001,10.637296000000001,3.636367,1.0,1.0,276.36365,14.351157,
280,0.11,0.9871796,281,17.249257999999998,3.6025671999999997,831.5466802120209,0.9999975,8.561941000000001,-1150.1938,15.765092999999998,,,8.774964,17.249257999999998,13.693273000000001,31.612372999999998,14.473178,9.40317487361693,5620,8.417162,10.633731,3.6025671999999997,1.0,1.0,277.39746,14.314367,
281,0.11,0.98734194,282,17.249257999999998,3.5696197,838.8244028091431,0.9999975,8.506494,-1146.0492,17.329191,,,8.831760000000001,17.249257999999998,13.706104999999999,31.526037,14.452019,9.344269164874367,5640,8.418292999999998,10.630177999999999,3.5696263,1.0,1.0,278.43042,14.277575,
282,0.11,0.9875001,283,17.249257999999998,3.5374993999999997,846.4466972351074,0.9999975,8.505230000000001,-1141.9757,5.492726,,,8.888195,17.249257999999998,13.677022000000001,31.441990000000004,14.4310055,9.34245908203972,5660,8.419378,10.626638,3.5375059999999996,1.0,1.0,279.46252000000004,14.241457,
283,0.11,0.9876543,284,17.249257999999998,3.5061697999999994,852.7112293243408,0.9999975,8.553558,-1137.8981,14.823220999999998,,,8.944271,17.249257999999998,13.681,31.360166999999997,14.41031,9.394203289071369,5680,8.421035,10.623111999999999,3.5061765,1.0,1.0,280.49384,14.206613,
284,0.11,0.9878051999999999,285,17.249257999999998,3.4756082999999998,858.6710829734802,0.9999975,8.542257000000001,-1133.8452,15.938524,,,9.000001,17.249257999999998,13.688862,31.280495000000002,14.38972,9.381733214614368,5700,8.422514,10.6195965,3.4756148000000002,1.0,1.0,281.52448,14.172266,
285,0.11,0.98795193,286,17.249257999999998,3.4457862,864.3587784767151,0.9999975,8.52094,-1129.8171,16.912098,,,9.055387,17.249257999999998,13.700073999999999,31.202894,14.369201,9.359594862350443,5720,8.423699000000001,10.616094,3.4457862,1.0,1.0,282.55426,14.138285,
286,0.11,0.9880954,287,17.249257999999998,3.4166665000000003,871.2368648052216,0.9999975,8.555844,-1125.8445,9.081983000000001,,,9.110435,17.249257999999998,13.683926999999999,31.127315999999997,14.348946,9.395083518203617,5740,8.425272999999999,10.612603,3.4166696000000005,1.0,1.0,283.58337,14.105329000000001,
287,0.11,0.98823535,288,17.249257999999998,3.3882387,879.7958779335022,0.9999975,8.530415,-1121.8767,15.694662,,,9.165151,17.249257999999998,13.690852,31.053694,14.328742000000002,9.370383290937037,5760,8.42651,10.609125,3.3882387,1.0,1.0,284.6118,14.072655,
288,0.11,0.98837227,289,17.249257999999998,3.3604672,887.0876326560974,0.9999975,8.520955,-1117.9365,15.623957,,,9.219545,17.249257999999998,13.697488,30.981959999999997,14.308646,9.358070754870383,5780,8.427608,10.6056595,3.3604703000000002,1.0,1.0,285.6396,14.0404415,
289,0.11,0.98850584,290,17.249257999999998,3.3333302000000002,896.3115425109862,0.9999975,8.482033,-1114.0381,11.376892,,,9.273619,17.249257999999998,13.689430999999999,30.912064,14.288554000000001,9.315699442029604,5800,8.428233,10.602205,3.3333366,1.0,1.0,286.6667,14.008339000000001,
290,0.11,0.98863655,291,17.249257999999998,3.3068175,906.3886189460754,0.9999975,8.475072,-1110.1802,7.430963,,,9.327378999999999,17.249257999999998,13.667871,30.843952,14.268576999999999,9.310352202688527,5820,8.428766,10.5987625,3.3068223,1.0,1.0,287.69324,13.976709,
291,0.11,0.9887642,292,17.249257999999998,3.2809007000000006,916.9692163467407,0.9999975,8.531027,-1106.3419,9.415128,,,9.380832,17.249257999999998,13.653255,30.777565000000003,14.248926,9.37281510939022,5840,8.429914,10.595332,3.2809038,1.0,1.0,288.71915,13.946245000000001,
292,0.11,0.9888889000000001,293,17.249257999999998,3.2555547000000002,927.8601548671722,0.9999975,8.562362,-1102.5256,10.677412,,,9.433981,17.249257999999998,13.643046,30.71285,14.229519,9.40379883135979,5860,8.431386,10.591913,3.2555609,1.0,1.0,289.74445,13.916639000000002,
293,0.11,0.98901105,294,17.249257999999998,3.2307682,940.2694666385652,0.9999975,8.461489,-1098.7302,12.128913,,,9.486833,17.249257999999998,13.637847,30.64977,14.2099,9.293081898076013,5880,8.431716999999999,10.588506,3.2307744,1.0,1.0,290.76926000000003,13.886412,
294,0.11,0.98913056,295,17.249257999999998,3.206525,953.3003649711608,0.9999975,8.532519,-1094.9426,17.455656,,,9.539392,17.249257999999998,13.650738,30.588271999999996,14.190655,9.372147206092313,5900,8.432814,10.585111,3.206525,1.0,1.0,291.79352,13.857454,
295,0.11,0.9892475000000001,296,17.249257999999998,3.1827947999999995,964.9929707050323,0.9999975,8.476127,-1091.2058,9.967630999999999,,,9.591664,17.249257999999998,13.638247,30.528307,14.171349,9.311345899052856,5920,8.433278999999999,10.581726,3.1828008,1.0,1.0,292.81726000000003,13.828357,
296,0.11,0.9893618000000001,297,17.249257999999998,3.1595744999999997,977.9099543094636,0.9999975,8.519768,-1087.5011,7.942477,,,9.643652000000001,17.249257999999998,13.61902,30.469833,14.152320999999999,9.355437490621338,5940,8.434198,10.578354,3.1595774,1.0,1.0,293.84045,13.800192000000001,
297,0.11,0.9894738999999999,298,17.249257999999998,3.1368406,989.565413236618,0.9999975,8.531799000000001,-1083.7993,14.530075,,,9.695361,17.249257999999998,13.622031,30.412815000000002,14.133458,9.371740004821682,5960,8.4352255,10.574992,3.1368465,1.0,1.0,294.86322,13.7726,
298,0.11,0.9895834000000001,299,17.249257999999998,3.1145883,1002.6091208457947,0.9999975,8.499497999999999,-1080.1136,17.073206,,,9.746794,17.249257999999998,13.633526000000002,30.357206,14.114617,9.335150230512344,5980,8.435896000000001,10.571642,3.1145883,1.0,1.0,295.88544,13.745106,
299,0.11,0.9896908000000001,300,17.249257999999998,3.0927856,1016.8635149002076,0.9999975,8.530737,-1076.4769999999999,9.732963,,,9.797958,17.249257999999998,13.620479000000001,30.302969,14.096003,9.37020577098789,6000,8.436873,10.568303,3.0927887000000003,1.0,1.0,296.90722999999997,13.718359,
300,0.11,0.98979616,301,17.249257999999998,3.0714257000000003,1028.6945412158966,0.9999975,8.551628,-1072.859,11.426618,,,9.84886,17.249257999999998,13.613142999999999,30.250065000000003,14.077582999999999,9.394487449487977,6020,8.438044999999999,10.564976,3.0714345,1.0,1.0,297.92865,13.692234,
301,0.11,0.9898991,302,17.249257999999998,3.0505042,1042.9592847824097,0.9999975,8.529764,-1069.2378,19.620628,,,9.899494,17.249257999999998,13.632994,30.198463,14.059213,9.370132944608699,6040,8.4389715,10.561658999999999,3.05051,1.0,1.0,298.94952,13.666286,
302,0.11,0.9900001,303,17.249257999999998,3.0299994999999997,1056.9960238933563,0.9999975,8.492871000000001,-1065.6532,15.792646,,,9.949875,17.249257999999998,13.640073999999998,30.148120000000002,14.040842999999999,9.330714529650633,6060,8.439509,10.558353,3.0300055,1.0,1.0,299.97003,13.640356,
303,0.11,0.9900991,304,17.249257999999998,3.0099025,1068.4908423423767,0.9999975,8.530396000000001,-1062.0977,14.136401999999999,,,10.0,17.249257999999998,13.641663000000001,30.099009999999996,14.022716500000001,9.367382096437376,6080,8.440408999999999,10.555058500000001,3.0099053,1.0,1.0,300.9901,13.615186999999999,
304,0.11,0.9901962,305,17.249257999999998,2.990193,1081.2502911090849,0.9999975,8.5710335,-1058.5645,14.428573000000002,,,10.049876,17.249257999999998,13.644201,30.051104,14.004841,9.415183480225503,6100,8.441691,10.551774,2.9902015,1.0,1.0,302.00986,13.590788,
305,0.11,0.9902914,306,17.249257999999998,2.9708726000000003,1094.1263952255251,0.9999975,8.522615,-1055.0438,17.651424,,,10.099505,17.249257999999998,13.657253,30.004358,13.986925,9.361689864568278,6120,8.442476,10.548501,2.9708784,1.0,1.0,303.02917,13.566269,
306,0.11,0.9903849,307,17.249257999999998,2.951925,1106.6740188598633,0.9999975,8.562901,-1051.5591,13.667639999999999,,,10.148892,17.249257999999998,13.657245999999999,29.958752,13.969257,9.406741151820855,6140,8.443635,10.5452385,2.9519279999999997,1.0,1.0,304.04816,13.542494,
307,0.11,0.9904763000000001,308,17.249257999999998,2.9333305,1117.5130970478058,0.9999975,8.546436,-1048.0917,15.30565,,,10.198039,17.249257999999998,13.662557000000001,29.914251,13.951651000000002,9.389732539220066,6160,8.444613,10.5419855,2.933339,1.0,1.0,305.0667,13.5189,
308,0.11,0.99056613,309,17.249257999999998,2.9150949,1131.7459161281586,0.9999975,8.49823,-1044.6594,11.4386425,,,10.24695,17.249257999999998,13.655317000000002,29.870832,13.934003,9.330441351179196,6180,8.445117999999999,10.538745,2.9151006,1.0,1.0,306.08493,13.495184,
309,0.11,0.99065435,310,17.249257999999998,2.8971967999999997,1142.7424631118774,0.9999975,8.570615,-1041.2349,15.885456,,,10.2956295,17.249257999999998,13.662472,29.828466,13.916701999999999,9.414166683990329,6200,8.446292,10.535513,2.897202,1.0,1.0,307.10284,13.472481,
310,0.11,0.99074084,311,17.249257999999998,2.8796306,1154.4152030944826,0.9999975,8.543075,-1037.8514,9.979277,,,10.34408,17.249257999999998,13.650588,29.787125,13.899424,9.386057553219477,6220,8.447188,10.532292,2.8796334,1.0,1.0,308.1204,13.449835,
311,0.11,0.9908258,312,17.249257999999998,2.8623812,1166.3433792591095,0.9999975,8.540122,-1034.474,14.861653,,,10.392304,17.249257999999998,13.654431,29.746784,13.882245999999999,9.380858086675444,6240,8.448039999999999,10.529082,2.8623893,1.0,1.0,309.13763,13.427472,
312,0.11,0.99090916,313,17.249257999999998,2.845455,1177.1876657009125,0.9999975,8.497261,-1031.1116,16.89409,,,10.440308,17.249257999999998,13.664742000000002,29.707417,13.865041,9.333681545284561,6260,8.448488000000001,10.525883,2.8454604,1.0,1.0,310.15457000000004,13.4050255,
313,0.11,0.990991,314,17.249257999999998,2.8288257000000003,1190.0521347522736,0.9999975,8.479923,-1027.7761,15.176302,,,10.488088000000001,17.249257999999998,13.66952,29.669009999999997,13.847891,9.312308479526916,6280,8.4487705,10.522692999999999,2.8288338,1.0,1.0,311.17117,13.382727,
314,0.11,0.9910715,315,17.249257999999998,2.8125028999999997,1202.688755750656,0.9999975,8.48366,-1024.4696,12.738541,,,10.535654,17.249257999999998,13.666526999999999,29.631527000000002,13.830862,9.319104677089074,6300,8.449082,10.519513,2.8125028999999997,1.0,1.0,312.18753,13.360764000000001,
315,0.11,0.9911504999999999,316,17.249257999999998,2.7964609,1215.399964094162,0.9999975,8.506501,-1021.1809699999999,13.70749,,,10.583005,17.249257999999998,13.666618,29.594953999999998,13.814013000000001,9.343305700275726,6320,8.449591,10.516342999999999,2.7964664,1.0,1.0,313.20355,13.339296,
316,0.11,0.99122804,317,17.249257999999998,2.780704,1227.6714828014376,0.9999975,8.574628,-1017.91266,13.874633,,,10.630144999999999,17.249257999999998,13.667238000000001,29.559267,13.797485,9.421283206878613,6340,8.450687,10.513183999999999,2.7807066000000003,1.0,1.0,314.2193,13.318707999999999,
317,0.11,0.9913044,318,17.249257999999998,2.7652152,1241.8871922492979,0.9999975,8.536055000000001,-1014.66724,13.127292,,,10.677078,17.249257999999998,13.665503,29.524445,13.78094,9.374507983781976,6360,8.451429,10.510035,2.7652203999999996,1.0,1.0,315.2348,13.298051999999998,
318,0.11,0.9913794,319,17.249257999999998,2.7499987999999997,1254.2082574367525,0.9999975,8.555264,-1011.432,16.361357,,,10.723805,17.249257999999998,13.673917000000001,29.490467,13.764558,9.396841870389725,6380,8.452325,10.506895,2.750004,1.0,1.0,316.25003,13.277829999999998,
319,0.11,0.991453,320,17.249257999999998,2.7350383,1266.602509021759,0.9999975,8.499499,-1008.216,16.63646,,,10.7703285,17.249257999999998,13.683142000000002,29.457314,13.748104999999999,9.331303664402506,6400,8.452728,10.503765,2.7350488,1.0,1.0,317.26495,13.257389000000002,
320,0.11,0.9915254000000001,321,17.249257999999998,2.7203383,1279.1542053222654,0.9999975,8.546444000000001,-1005.0387599999999,10.71242,,,10.816654,17.249257999999998,13.673853,29.424963,13.7319,9.388330833543867,6420,8.453522,10.500645,2.7203436,1.0,1.0,318.27966000000004,13.237604999999999,
321,0.11,0.99159676,322,17.249257999999998,2.70588,1293.5891513824465,0.9999975,8.560257,-1001.8808,10.830072,,,10.862781,17.249257999999998,13.664985999999999,29.39341,13.71584,9.401568683089444,6440,8.454419999999999,10.497534,2.7058876,1.0,1.0,319.29416000000003,13.218189,
322,0.11,0.9916668,323,17.249257999999998,2.6916676,1307.430056810379,0.9999975,8.523369,-998.72833,15.388945999999999,,,10.908712,17.249257999999998,13.670291,29.36262,13.699763,9.360499461371688,6460,8.454994000000001,10.494433,2.6916702,1.0,1.0,320.30838,13.198704999999999,
323,0.11,0.9917355999999999,324,17.249257999999998,2.6776857000000005,1323.1305558681488,0.9999975,8.522783,-995.5935699999999,15.951227,,,10.954452,17.249257999999998,13.677295,29.33258,13.683785,9.360833070211056,6480,8.455554,10.491342999999999,2.677691,1.0,1.0,321.32232999999997,13.179457999999999,
324,0.11,0.9918033000000002,325,17.249257999999998,2.6639316,1340.9534540176394,0.9999975,8.485188,-992.487,13.046719,,,11.0,17.249257999999998,13.6753235,29.303278000000002,13.6677885,9.318067430454526,6500,8.455796000000001,10.48826,2.6639392,1.0,1.0,322.33606000000003,13.160139000000001,
325,0.11,0.99187,326,17.249257999999998,2.6504022999999997,1355.989698886871,0.9999975,8.552961999999999,-989.39496,14.556947000000001,,,11.045361,17.249257999999998,13.677995000000001,29.274697999999997,13.6521,9.39371187894552,6520,8.456586999999999,10.4851885,2.6504123,1.0,1.0,323.3496,13.14161,
326,0.11,0.9919355,327,17.249257999999998,2.6370926,1378.0095520019531,0.9999975,8.537208999999999,-986.3106,18.208288,,,11.090536,17.249257999999998,13.691815,29.24682,13.636459,9.375863558678251,6540,8.457237,10.482125,2.6371026,1.0,1.0,324.3629,13.123176999999998,
327,0.11,0.9919998999999999,328,17.249257999999998,2.6240022,1395.4210340976715,0.9999975,8.544523,-983.262,12.657528,,,11.135528,17.249257999999998,13.688630999999999,29.219627000000003,13.620932999999999,9.383085139968331,6560,8.457934,10.479073,2.6240046,1.0,1.0,325.37597999999997,13.105022,
328,0.11,0.9920636,329,17.249257999999998,2.6111138,1412.4493355751038,0.9999975,8.549553,-980.2314,12.8567505,,,11.18034,17.249257999999998,13.6860695,29.193111,13.605519000000001,9.387645914703342,6580,8.458662,10.476027499999999,2.6111164000000002,1.0,1.0,326.38892000000004,13.087124000000001,
329,0.11,0.9921259,330,17.249257999999998,2.59843,1429.0289764404295,0.9999975,8.53389,-977.2381,6.5930595,,,11.224971,17.249257999999998,13.664545,29.167252,13.590152,9.373010747034003,6600,8.459255,10.472992999999999,2.59843,1.0,1.0,327.40155,13.069314,
330,0.11,0.9921875,331,17.249257999999998,2.5859384999999997,1445.6303544044495,0.9999975,8.483469,-974.2325400000001,16.648636,,,11.269428,17.249257999999998,13.673529,29.142034999999996,13.574723,9.317938032499981,6620,8.459444,10.469967,2.5859435,1.0,1.0,328.41406,13.051316,
331,0.11,0.9922482,332,17.249257999999998,2.5736470000000002,1463.3255729675293,0.9999975,8.504057000000001,-971.23456,20.162273000000003,,,11.313708,17.249257999999998,13.693043,29.117455,13.55945,9.341065696559186,6640,8.45979,10.46695,2.5736482000000005,1.0,1.0,329.4264,13.033691000000001,
332,0.11,0.9923076999999999,333,17.249257999999998,2.5615408,1481.9852254390714,0.9999975,8.586761,-968.2864400000001,9.552208,,,11.357818,17.249257999999998,13.680579000000002,29.093483000000003,13.5445175,9.429508967158727,6660,8.460766,10.4639435,2.5615432,1.0,1.0,330.43847999999997,13.016903,
333,0.11,0.9923665999999999,334,17.249257999999998,2.5496182000000003,1499.48415350914,0.9999975,8.540014999999999,-965.32886,18.592026,,,11.401753999999999,17.249257999999998,13.695251999999998,29.070126000000002,13.529532999999999,9.382010181731884,6680,8.461373,10.460944999999999,2.549623,1.0,1.0,331.45044,12.999953,
334,0.11,0.99242425,335,17.249257999999998,2.5378768,1518.0934400558472,0.9999975,8.564028,-962.3953,16.47224,,,11.445523,17.249257999999998,13.703513000000001,29.047352000000004,13.514710999999998,9.405793241399307,6700,8.46215,10.457955,2.537884,1.0,1.0,332.46213,12.983374000000001,
335,0.11,0.99248123,336,17.249257999999998,2.5263124,1538.171462059021,0.9999975,8.52817,-959.4909,12.590016,,,11.489125,17.249257999999998,13.700170000000002,29.025159999999996,13.499869,9.367261616149614,6720,8.462646000000001,10.454974,2.5263195,1.0,1.0,333.4737,12.966711,
336,0.11,0.9925375,337,17.249257999999998,2.5149228999999997,1553.993846654892,0.9999975,8.530026,-956.59906,14.121128,,,11.532563,17.249257999999998,13.701389,29.003538,13.485123000000002,9.36714913653673,6740,8.463149000000001,10.452003,2.5149302000000002,1.0,1.0,334.48514,12.95025,
337,0.11,0.99259263,338,17.249257999999998,2.503702,1571.6979513168335,0.9999975,8.494348,-953.71063,18.764694,,,11.575836,17.249257999999998,13.716339999999999,28.982470000000003,13.470355999999999,9.329350491057603,6760,8.46338,10.449038999999999,2.503709,1.0,1.0,335.4963,12.933707,
338,0.11,0.9926472,339,17.249257999999998,2.4926498,1590.6668922901154,0.9999975,8.564153,-950.8564,12.947776,,,11.61895,17.249257999999998,13.714046,28.961945,13.455885,9.407668283939048,6780,8.464121,10.446086,2.4926522,1.0,1.0,336.5074,12.917860000000001,
339,0.11,0.99270076,340,17.249257999999998,2.4817553,1604.6873364448547,0.9999975,8.533574,-947.9973,20.313814,,,11.661902,17.249257999999998,13.733426999999999,28.941954,13.441406,9.372799124063908,6800,8.464628,10.44314,2.4817576,1.0,1.0,337.51825,12.901964,
340,0.11,0.9927538,341,17.249257999999998,2.471017,1618.0808861255646,0.9999975,8.494617,-945.17084,14.936907999999999,,,11.7047,17.249257999999998,13.73693,28.922487,13.426901,9.327589402323564,6820,8.464846000000001,10.440204,2.471019,1.0,1.0,338.52905,12.885956,
341,0.11,0.9928056999999999,342,17.249257999999998,2.460428,1638.5332486629486,0.9999975,8.52237,-942.3544300000001,17.136549,,,11.74734,17.249257999999998,13.746844,28.903526,13.4125595,9.3633816654492,6840,8.46526,10.437275,2.4604373,1.0,1.0,339.53955,12.870322999999999,
342,0.11,0.9928573,343,17.249257999999998,2.4499967000000002,1657.2475805282593,0.9999975,8.533904,-939.5625,14.378789000000001,,,11.789826,17.249257999999998,13.748657000000001,28.885077000000003,13.398335000000001,9.375440794348394,6860,8.465749,10.434356,2.4500048,1.0,1.0,340.55005,12.854938,
343,0.11,0.9929079,344,17.249257999999998,2.4397144,1676.1373555660248,0.9999975,8.516241,-936.78723,14.250426000000001,,,11.83216,17.249257999999998,13.750091000000001,28.867113,13.384144000000001,9.354191740954695,6880,8.466107000000001,10.431444,2.4397213,1.0,1.0,341.5603,12.839592,
344,0.11,0.9929576999999999,345,17.249257999999998,2.429575,1693.2453181743622,0.9999975,8.526143,-934.0339,12.258500999999999,,,11.874342,17.249257999999998,13.74574,28.849632,13.370064000000001,9.366324611189249,6900,8.46653,10.428541000000001,2.4295819,1.0,1.0,342.5704,12.824478,
345,0.11,0.99300706,346,17.249257999999998,2.4195813999999998,1710.521633386612,0.9999975,8.561909,-931.2824,17.072598,,,11.916376,17.249257999999998,13.755329999999999,28.832628000000003,13.356166,9.402807136877838,6920,8.467196000000001,10.425647,2.4195860000000002,1.0,1.0,343.58044,12.809772500000001,
346,0.11,0.9930555,347,17.249257999999998,2.4097185000000003,1730.192254781723,0.9999975,8.51227,-928.56934,9.260428,,,11.958260000000001,17.249257999999998,13.742351000000001,28.816090000000003,13.342208,9.3486020580936,6940,8.46751,10.422761,2.4097276,1.0,1.0,344.59027000000003,12.794877,
347,0.11,0.99310344,348,17.249257999999998,2.3999943999999998,1749.9596951007845,0.9999975,8.488066,-925.8664,11.219189,,,12.000001,17.249257999999998,13.735075,28.8,13.328258499999999,9.32528798354412,6960,8.467651,10.419883,2.4000057999999997,1.0,1.0,345.6,12.779964999999999,
348,0.11,0.9931506,349,17.249257999999998,2.3904072999999997,1770.7408318519592,0.9999975,8.539193,-923.1618699999999,17.133512,,,12.041594,17.249257999999998,13.744786999999999,28.784359000000002,13.314535999999999,9.376231323146774,6980,8.468142,10.417014,2.3904164,1.0,1.0,346.60956,12.76556,
349,0.11,0.9931974,350,17.249257999999998,2.380952,1788.46582198143,0.9999975,8.565902000000001,-920.4743,16.603012,,,12.083046000000001,17.249257999999998,13.752927,28.76916,13.300968,9.40979228404182,7000,8.468807,10.414152,2.3809586,1.0,1.0,347.61908,12.751484,
350,0.11,0.99324334,351,17.249257999999998,2.3716195,1809.907236814499,0.9999975,8.595414,-917.8084,14.398001999999998,,,12.124357,17.249257999999998,13.754741000000001,28.754383,13.287563,9.442161726063963,7020,8.469661,10.4113,2.3716264,1.0,1.0,348.62842,12.737745,
351,0.11,0.99328876,352,17.249257999999998,2.3624187,1833.4309136867525,0.9999975,8.53181,-915.1516,16.525085,,,12.165527,17.249257999999998,13.762588000000001,28.740032,13.274051,9.373483388248552,7040,8.470077999999999,10.408455,2.3624207999999998,1.0,1.0,349.63763,12.723719000000001,
