,DenMISELogFirst,IWNorm1,IWLastEpisode,ReturnStepMax,TimeElapsed,ReturnLastEpisode,IWMean,DenMISELogLast,IWMax,TimestepsSoFar,IWNorm2,MISE,URet,IWMin,Bound,LQGsigma,SqrtESSClassic,DenMISEMeanLog,ReturnMax,IWFirstEpisode,ReturnMean,Iteration,target_sum_log_mean,ReturnMin,LQGmu01,LQGmu1,ReturnAbsMax
224,13.190076000000001,223.77716,1.2228233,0.9999909,316.45016884803766,16.529184,0.9945651,18.353716,1.2228303,4500,16.542084,16.45121,18.238068472287072,,20.268407999999997,0.11,13.527748999999998,14.447495000000002,17.212702,,16.458603,225,-120.90222,,-1.0,-1.0,17.212702
225,13.185641,224.77835,1.2216227,0.9999909,319.1799442768097,16.561382000000002,0.99459445,19.951551000000002,1.2216251,4520,16.570879,16.451805,18.268922998042054,,20.258617,0.11,13.564661,14.471824,17.212702,,16.459059,226,-120.27808,,-1.0,-1.0,17.212702
226,13.181227,225.77954,1.220428,0.9999909,322.78649020195013,16.518063,0.99462354,17.85837,1.2204326,4540,16.599642000000003,16.452162,18.224190628644727,,20.24867,0.11,13.601470999999998,14.486716,17.212702,,16.459318,227,-119.66866999999999,,-1.0,-1.0,17.212702
227,13.176831,226.7807,1.2192519,0.9999909,326.5733215808868,16.583765,0.9946521999999999,15.727376000000001,1.2192553,4560,16.628368,16.452864,18.295820655898464,,20.239152999999998,0.11,13.638181,14.492132999999999,17.212702,,16.459864000000003,228,-119.07396000000001,,-1.0,-1.0,17.212702
228,13.172455,227.7819,1.2180848999999998,0.9999909,329.5284178256988,16.552822,0.9946808000000001,9.482799,1.2180885000000001,4580,16.657063,16.453398,18.259253185967683,,20.22955,0.11,13.674794,14.470232000000001,17.212702,,16.46027,229,-118.51172,,-1.0,-1.0,17.212702
229,13.1680975,228.78307999999998,1.216932,0.9999909,333.1806962490082,16.525043,0.9947091,13.667989000000002,1.2169343000000001,4600,16.685719,16.453777,18.237830627602104,,20.219873,0.11,13.711310999999998,14.466719,17.212702,,16.46055,230,-117.93616999999999,,-1.0,-1.0,17.212702
230,13.163758999999999,229.78416,1.2157882,0.9999909,337.20440673828125,16.49012,0.9947367,8.960988,1.2157928999999998,4620,16.71434,16.453966,18.196963122850228,,20.210086999999998,0.11,13.7477255,14.442860999999999,17.212702,,16.460678,231,-117.385994,,-1.0,-1.0,17.212702
231,13.159439,230.78531,1.2146595,0.9999909,341.33672642707825,16.552029,0.99476427,13.381032999999999,1.2146629,4640,16.742926,16.454481,18.263564110117947,,20.200703,0.11,13.784049,14.438257,17.212702,,16.461073000000003,232,-116.82151,,-1.0,-1.0,17.212702
232,13.155138,231.7864,1.2135398000000002,0.9999909,346.15867733955383,16.554241,0.99479145,15.7050495,1.2135456,4660,16.771476999999997,16.455,18.265235078503608,,20.191402,0.11,13.820274,14.443669,17.212702,,16.461472,233,-116.25188999999999,,-1.0,-1.0,17.212702
233,13.150854999999998,232.78753999999998,1.2124339,0.9999909,351.3430874347687,16.607951999999997,0.9948184999999999,13.867486999999999,1.2124397,4680,16.799994,16.455791,18.312896206623822,,20.182451,0.11,13.856406,14.441184,17.212702,,16.4621,234,-115.69501000000001,,-1.0,-1.0,17.212702
234,13.146591,233.78864,1.2113405000000002,0.9999909,357.2410385608673,16.569132,0.9948453000000002,14.037293,1.211344,4700,16.828472,16.456377,18.281440455467013,,20.173368,0.11,13.892446,14.439442999999999,17.212702,,16.462555,235,-115.14213600000001,,-1.0,-1.0,17.212702
235,13.142344,234.7897,1.2102586000000002,0.9999909,362.98517322540283,16.508968,0.9948716000000001,11.694018,1.2102597,4720,16.856918,16.456646,18.209455814955266,,20.164045,0.11,13.928389000000001,14.427783999999999,17.212702,,16.46275,236,-114.60388999999999,,-1.0,-1.0,17.212702
236,13.138117000000001,235.79079,1.2091868000000001,0.9999909,369.4207372665405,16.532792999999998,0.99489784,15.509635999999999,1.209188,4740,16.885328,16.457035,18.235419167717282,,20.154917,0.11,13.964241000000001,14.432326000000002,17.212702,,16.463047,237,-114.05408500000001,,-1.0,-1.0,17.212702
237,13.133906,236.79183999999998,1.208123,0.9999909,375.6880166530609,16.538843,0.9949237,10.672974,1.2081252,4760,16.913702,16.457449,18.2421353668909,,20.145885,0.11,14.000001000000001,14.416507999999999,17.212702,,16.463364000000002,238,-113.52923,,-1.0,-1.0,17.212702
238,13.129713,237.79287999999997,1.2070691999999998,0.9999909,382.87048053741455,16.515953,0.9949493,15.711667000000002,1.2070749,4780,16.942041,16.457747,18.229331813393546,,20.13681,0.11,14.035668,14.421904999999999,17.212702,,16.463585000000002,239,-112.98768000000001,,-1.0,-1.0,17.212702
239,13.125538,238.79391,1.2060289,0.9999909,389.2184872627258,16.60057,0.9949747,15.444139999999999,1.2060336,4800,16.970345000000002,16.458464000000003,18.307997353907524,,20.128223000000002,0.11,14.071247,14.426139000000001,17.212702,,16.464154999999998,240,-112.45177,,-1.0,-1.0,17.212702
240,13.121379999999998,239.79495,1.205,0.9999909,395.536868095398,16.574295000000003,0.9949998,16.476519,1.2050035,4820,16.998613,16.459044,18.287435717404435,,20.119572,0.11,14.106735999999998,14.434625,17.212702,,16.464613,241,-111.91601999999999,,-1.0,-1.0,17.212702
241,13.117239000000001,240.79596,1.2039799999999998,0.9999909,402.5608515739441,16.474094,0.9950245999999999,17.703186,1.2039845,4840,17.026848,16.459118,18.18142304335051,,20.110483,0.11,14.142134,14.448109,17.212702,,16.464651,242,-111.37963,,-1.0,-1.0,17.212702
242,13.113114999999999,241.797,1.2029676,0.9999909,409.2980780601502,16.59168,0.99504936,22.015812,1.2029746000000001,4860,17.055044,16.459774,18.30418587616905,,20.102045,0.11,14.177447,14.479229,17.212702,,16.465173999999998,243,-110.829926,,-1.0,-1.0,17.212702
243,13.109009,242.79797000000002,1.20197,0.9999909,415.382581949234,16.497861999999998,0.9950737,9.107555,1.2019746,4880,17.083206,16.45996,18.198457568804734,,20.093204,0.11,14.212670000000001,14.457192000000001,17.212702,,16.465307,244,-110.33762,,-1.0,-1.0,17.212702
244,13.1049185,243.79895,1.2009811000000001,0.9999909,421.4093315601349,16.599586,0.99509776,5.6236315,1.2009846000000002,4900,17.111332,16.460646,18.314078700702915,,20.08493,0.11,14.247807,14.421116,17.212702,,16.465857,245,-109.86357,,-1.0,-1.0,17.212702
245,13.100845,244.79998999999998,1.1999977,0.9999909,427.38713479042053,16.460417,0.9951219000000001,15.115853,1.2000046,4920,17.139426999999998,16.460646,18.171411608795157,,20.076036,0.11,14.282857,14.423919,17.212702,,16.465834,246,-109.35477,,-1.0,-1.0,17.212702
246,13.096788,245.80093,1.1990287,0.9999909,434.0278625488281,16.602156,0.9951455,11.272969999999999,1.1990322,4940,17.167482,16.461332000000002,18.31522178927544,,20.067894,0.11,14.317820999999999,14.41114,17.212702,,16.466385,247,-108.86567,,-1.0,-1.0,17.212702
247,13.092748,246.80187999999998,1.1980698,0.9999909,440.7934503555298,16.55568,0.99516886,19.010263000000002,1.1980721,4960,17.195503,16.461786,18.267554450336828,,20.059584,0.11,14.352699,14.429664,17.212702,,16.466745,248,-108.34931,,-1.0,-1.0,17.212702
248,13.088724000000001,247.80284,1.1971171999999999,0.9999909,447.3060612678528,16.617628,0.9951921,17.766212,1.1971195,4980,17.223488,16.462538000000002,18.328419003537146,,20.051634,0.11,14.387495000000001,14.443043,17.212702,,16.467351999999998,249,-107.84209399999999,,-1.0,-1.0,17.212702
249,13.084716,248.8038,1.1961746000000002,0.9999909,454.4947361946106,16.678888,0.99521524,11.712608,1.1961758,5000,17.25144,16.463573,18.39436625921136,,20.044033,0.11,14.422204999999998,14.432099,17.212702,,16.468199,250,-107.36316000000001,,-1.0,-1.0,17.212702
250,13.080724,249.80475,1.1952373,0.9999909,461.65038418769836,16.529085000000002,0.99523807,13.179274,1.1952418,5020,17.279354,16.463882,18.238883322960746,,20.035764999999998,0.11,14.456833999999999,14.427088000000001,17.212702,,16.468441000000002,251,-106.8822,,-1.0,-1.0,17.212702
251,13.076748,250.80566000000002,1.1943121,0.9999909,467.977254152298,16.573284,0.9952605999999999,8.885902999999999,1.1943166,5040,17.307234,16.464401000000002,18.283554550729942,,20.02777,0.11,14.491378,14.405079999999998,17.212702,,16.468857,252,-106.4221,,-1.0,-1.0,17.212702
252,13.072787,251.80657999999997,1.1933989999999999,0.9999909,475.4964690208435,16.473364,0.99528295,14.557275,1.1934001,5060,17.335081,16.464447,18.1789429389279,,20.019361,0.11,14.525838,14.405660999999998,17.212702,,16.468876,253,-105.94322,,-1.0,-1.0,17.212702
253,13.068842,252.8075,1.1924865,0.9999909,481.9652841091156,16.410973000000002,0.9953050999999999,16.451109,1.1924921999999998,5080,17.36289,16.464192999999998,18.121020742779173,,20.010714,0.11,14.560220000000001,14.413692999999999,17.212702,,16.468649,254,-105.46066,,-1.0,-1.0,17.212702
254,13.064913,253.80837999999997,1.1915873,0.9999909,489.58489894866943,16.619173,0.9953270000000001,11.843732000000001,1.1915928999999998,5100,17.390665,16.464916,18.32060536102652,,20.003101,0.11,14.594519,14.403595999999999,17.212702,,16.469238,255,-104.99996000000002,,-1.0,-1.0,17.212702
255,13.060999,254.8093,1.1907002,0.9999909,496.8920419216156,16.302329999999998,0.9953488000000001,10.820234,1.1907012,5120,17.418404000000002,16.464163,17.996568920457694,,19.99407,0.11,14.628739999999999,14.389578,17.212702,,16.468586,256,-104.54686,,-1.0,-1.0,17.212702
256,13.0571,255.81017000000003,1.1898123999999999,0.9999909,503.8145825862885,16.568861,0.99537027,17.422186,1.1898193000000001,5140,17.446108,16.464645,18.273756663476785,,19.986335999999998,0.11,14.662879,14.401357999999998,17.212702,,16.468977,257,-104.07159,,-1.0,-1.0,17.212702
257,13.053217,256.81104,1.1889413999999998,0.9999909,513.7865586280823,16.625969,0.9953915999999999,16.776907,1.1889436000000002,5160,17.473778,16.465391,18.349293734464805,,19.978920000000002,0.11,14.696938500000002,14.410547,17.212702,,16.469585000000002,258,-103.60251600000001,,-1.0,-1.0,17.212702
258,13.049349000000001,257.8119,1.1880754,0.9999909,525.0280156135559,16.647118,0.9954127,9.355848,1.1880777,5180,17.501413,16.466225,18.36201907072917,,19.971647,0.11,14.730917999999999,14.391010999999999,17.212702,,16.470270000000003,259,-103.16572,,-1.0,-1.0,17.212702
259,13.045494999999999,258.81273999999996,1.1872169,0.9999909,535.7202613353728,16.482037,0.9954335999999999,18.631467999999998,1.1872191,5200,17.529013,16.466297,18.182986189541317,,19.96367,0.11,14.764822,14.407302,17.212702,,16.470314000000002,260,-102.6966,,-1.0,-1.0,17.212702
260,13.0416565,259.8136,1.1863635000000001,0.9999909,543.6192126274109,16.649727,0.99545443,14.08469,1.186368,5220,17.556578,16.467129999999997,18.366194633714517,,19.95651,0.11,14.798647,14.406047000000001,17.212702,,16.471003,261,-102.24851,,-1.0,-1.0,17.212702
261,13.037832,260.81445,1.1855174,0.9999909,555.9193317890167,16.684109,0.995475,16.539297,1.1855242,5240,17.584106,16.468113,18.400676282298203,,19.949553,0.11,14.832397,14.41417,17.212702,,16.471813,262,-101.79446999999999,,-1.0,-1.0,17.212702
262,13.034022,261.8153,1.1846868,0.9999909,563.8011200428009,16.601542000000002,0.99549544,15.646018,1.1846879,5260,17.6116,16.468714000000002,18.30893325395528,,19.942268,0.11,14.866071,14.418835999999999,17.212702,,16.472307,263,-101.34728,,-1.0,-1.0,17.212702
263,13.030228,262.81613,1.1838578000000002,0.9999909,568.2096397876741,16.585514,0.99551564,11.27801,1.1838611,5280,17.639063,16.469236,18.297543440619165,,19.93496,0.11,14.899664999999999,14.406920000000001,17.212702,,16.472738,264,-100.92004399999999,,-1.0,-1.0,17.212702
264,13.026446,263.81696,1.183034,0.9999909,576.9837801456451,16.525894,0.9955357,10.4015255,1.1830395,5300,17.66649,16.46949,18.231199954572393,,19.927432999999997,0.11,14.933183999999999,14.391788,17.212702,,16.472936999999998,265,-100.49932,,-1.0,-1.0,17.212702
265,13.022680000000001,264.81775,1.1822252,0.9999909,588.5288624763489,16.47931,0.99555546,14.693879999999998,1.1822252,5320,17.69388,16.469534,18.190217407861688,,19.91975,0.11,14.966629999999999,14.392904999999999,17.212702,,16.472960999999998,266,-100.06564,,-1.0,-1.0,17.212702
266,13.018928,265.81854,1.181416,0.9999909,596.984335899353,16.470062,0.9955751,15.509107,1.1814206,5340,17.721237,16.469535999999998,18.180943633917167,,19.912077,0.11,14.999998999999999,14.397067999999999,17.212702,,16.47295,267,-99.63216,,-1.0,-1.0,17.212702
267,13.015189,266.8194,1.1806185,0.9999909,605.5653831958772,16.48751,0.99559474,13.034312,1.1806208,5360,17.74856,16.469616000000002,18.196451153940092,,19.904531,0.11,15.033298499999999,14.391966,17.212702,,16.473005,268,-99.211136,,-1.0,-1.0,17.212702
268,13.011465,267.82016,1.1798239,0.9999909,612.9835205078125,16.517519,0.9956139999999999,12.629101,1.1798283999999999,5380,17.775848,16.469824,18.225256651891925,,19.897165,0.11,15.066519,14.385394,17.212702,,16.473171,269,-98.794754,,-1.0,-1.0,17.212702
269,13.007753999999998,268.82095,1.179041,0.9999909,620.2748997211456,16.40345,0.9956332,9.149641,1.1790433,5400,17.803102,16.469534,18.099995099251725,,19.88935,0.11,15.0996685,14.365985,17.212702,,16.472914000000003,270,-98.39435,,-1.0,-1.0,17.212702
270,13.004058,269.82172,1.1782632,0.9999909,630.9636759757997,16.462397,0.9956521,14.574945000000001,1.1782655,5420,17.830322,16.469504999999998,18.173134712679907,,19.881847,0.11,15.132745000000002,14.366739,17.212702,,16.472872,271,-97.97689,,-1.0,-1.0,17.212702
271,13.000375,270.8225,1.1774881000000001,0.9999909,638.9093110561372,16.427628,0.9956709999999999,13.980189999999999,1.1774926000000001,5440,17.857508,16.469324,18.132213236585464,,19.87424,0.11,15.1657505,14.365301,17.212702,,16.472706,272,-97.56468000000001,,-1.0,-1.0,17.212702
272,12.996705,271.82327000000004,1.1767248,0.9999909,650.9603893756866,16.42879,0.99568963,19.811832,1.1767281,5460,17.884657,16.469147,18.13811996571201,,19.866684,0.11,15.198685999999999,14.385234,17.212702,,16.472545999999998,273,-97.13413,,-1.0,-1.0,17.212702
273,12.993049000000001,272.82403999999997,1.1759653,0.9999909,659.4197046756743,16.528847,0.99570817,11.907178,1.1759686000000003,5480,17.911776,16.469406,18.239088694129386,,19.859613,0.11,15.231546,14.376173000000001,17.212702,,16.472752,274,-96.73558,,-1.0,-1.0,17.212702
274,12.989405999999999,273.82477,1.1752158000000001,0.9999909,669.7361612319946,16.608051,0.9957264000000001,5.194012,1.1752175,5500,17.938858,16.47,18.322719256868684,,19.852923999999998,0.11,15.264337,14.342767000000002,17.212702,,16.473242000000003,275,-96.36434,,-1.0,-1.0,17.212702
275,12.985776,274.82556,1.1744668,0.9999909,680.8819563388823,16.414978,0.99574476,18.276926,1.1744714,5520,17.965906,16.469765,18.120484936618592,,19.845453,0.11,15.297061,14.357004000000002,17.212702,,16.473032,276,-95.94839,,-1.0,-1.0,17.212702
276,12.982159,275.8263,1.1737278999999998,0.9999909,690.5330836772919,16.597960999999998,0.99576277,18.768354000000002,1.1737323,5540,17.992922,16.470308,18.309524653412094,,19.838805999999998,0.11,15.329710999999998,14.372913,17.212702,,16.473482,277,-95.533676,,-1.0,-1.0,17.212702
277,12.978556,276.82703,1.1729971000000001,0.9999909,699.4831840991974,16.536360000000002,0.99578065,15.316729999999998,1.1730005,5560,18.019901,16.470585,18.251305508073965,,19.83194,0.11,15.362294,14.376292999999999,17.212702,,16.473710999999998,278,-95.13436,,-1.0,-1.0,17.212702
278,12.974965,277.8277,1.1722668,0.9999909,707.7276420593263,16.604992000000003,0.9957982,15.345891,1.1722735,5580,18.04685,16.471151000000003,18.314364985555468,,19.825407000000002,0.11,15.394803,14.379751,17.212702,,16.47418,279,-94.7378,,-1.0,-1.0,17.212702
279,12.971387,278.82842999999997,1.1715493000000001,0.9999909,714.5148911476135,16.588287,0.9958158000000001,10.895955,1.1715516000000001,5600,18.073767,16.471642000000003,18.303783170456622,,19.818844,0.11,15.427245000000001,14.367292,17.212702,,16.474588,280,-94.35996999999999,,-1.0,-1.0,17.212702
280,12.967822,279.82916,1.17083,0.9999909,721.5643665790558,16.481415,0.99583334,19.20938,1.1708367,5620,18.100642999999998,16.471682,18.1921559211522,,19.811872,0.11,15.459625,14.384507999999999,17.212702,,16.474613,281,-93.955246,,-1.0,-1.0,17.212702
281,12.964269999999999,280.82982999999996,1.1701224,0.9999909,730.3120441436768,16.551764000000002,0.9958505,20.671694,1.1701291,5640,18.127491,16.472012,18.26316158676504,,19.805236999999998,0.11,15.491931,14.406788,17.212702,,16.474885999999998,282,-93.5482,,-1.0,-1.0,17.212702
282,12.96073,281.83057,1.1694239,0.9999909,738.3057911396028,16.527437,0.9958677,17.883976,1.1694262,5660,18.154303,16.472242,18.23768671921948,,19.798545999999998,0.11,15.524175,14.419058999999999,17.212702,,16.475070000000002,283,-93.1539,,-1.0,-1.0,17.212702
283,12.957202,282.8313,1.1687238000000002,0.9999909,745.1641426086426,16.502518,0.99588484,21.023184,1.1687281999999999,5680,18.181084,16.472368,18.211598934016052,,19.791792,0.11,15.55635,14.442297,17.212702,,16.475168,284,-92.75131999999999,,-1.0,-1.0,17.212702
284,12.953688,283.83194,1.1680297,0.9999909,750.9310743808746,16.556004,0.9959015,13.708339000000002,1.1680374,5700,18.207829,16.472707999999997,18.269081689924587,,19.785294,0.11,15.588455999999999,14.439707,17.212702,,16.475452,285,-92.377235,,-1.0,-1.0,17.212702
285,12.950185000000001,284.83263999999997,1.1673448,0.9999909,758.5573678016663,16.54955,0.99591833,20.927784,1.1673514999999999,5720,18.23454,16.473022,18.25693688856036,,19.778812,0.11,15.6205,14.462375,17.212702,,16.47571,286,-91.98052,,-1.0,-1.0,17.212702
286,12.946694,285.8333,1.166667,0.9999909,765.7306554317474,16.472735999999998,0.9959349000000001,13.206829999999998,1.1666703,5740,18.26122,16.473024,18.17283084287117,,19.772062,0.11,15.652475,14.457988,17.212702,,16.475702,287,-91.61348000000001,,-1.0,-1.0,17.212702
287,12.943216,286.83398,1.1659883999999998,0.9999909,773.4242062568665,16.40625,0.99595135,15.662522000000001,1.1659963,5760,18.287867000000002,16.472752,18.109465508508357,,19.765078,0.11,15.684387,14.462154,17.212702,,16.47546,288,-91.24045600000001,,-1.0,-1.0,17.212702
288,12.93975,287.8347,1.1653227,0.9999909,779.0015754699707,16.558311,0.99596775,16.604502,1.1653271,5780,18.314482,16.473095,18.265417542854237,,19.758748999999998,0.11,15.716234,14.469551000000001,17.212702,,16.475746,289,-90.86676999999999,,-1.0,-1.0,17.212702
289,12.9362955,288.83533,1.164656,0.9999909,787.5525615215303,16.489243,0.9959839,14.929506,1.1646626,5800,18.34106,16.473162,18.198536849271623,,19.752184,0.11,15.748016,14.471124,17.212702,,16.475794,290,-90.50143,,-1.0,-1.0,17.212702
290,12.932853999999999,289.836,1.1639986,0.9999909,795.3349435329437,16.542109,0.996,20.25871,1.1640042,5820,18.367608999999998,16.473436,18.251628289757353,,19.745869,0.11,15.779735,14.490998000000001,17.212702,,16.476020000000002,291,-90.120285,,-1.0,-1.0,17.212702
291,12.929422,290.8366,1.1633506,0.9999909,802.68821144104,16.566616,0.9960158000000001,17.865374,1.1633506,5840,18.394125,16.473808,18.278297966115307,,19.739689000000002,0.11,15.811385999999999,14.502539,17.212702,,16.476332,292,-89.74995,,-1.0,-1.0,17.212702
292,12.926003999999999,291.83727999999996,1.1627017,0.9999909,808.6914100646973,16.643978,0.9960317,12.496986999999999,1.1627028,5860,18.420607,16.474483,18.352303130326273,,19.733852,0.11,15.842978500000001,14.495681,17.212702,,16.476902,293,-89.40047,,-1.0,-1.0,17.212702
293,12.922597,292.83795,1.1620576,0.9999909,813.8889005184174,16.594675,0.99604744,17.322758,1.1620598999999998,5880,18.447056,16.47496,18.307788554990204,,19.727856,0.11,15.874509,14.505281,17.212702,,16.477303,294,-89.03695,,-1.0,-1.0,17.212702
294,12.919201,293.83856000000003,1.1614151000000001,0.9999909,820.118001461029,16.642305,0.99606293,18.224998,1.1614216999999998,5900,18.473473000000002,16.475616,18.34977548401913,,19.722076,0.11,15.905973000000001,14.517876000000001,17.212702,,16.477860999999997,295,-88.67285,,-1.0,-1.0,17.212702
295,12.915817,294.8392,1.1607882999999999,0.9999909,826.0581557750702,16.535255,0.9960783999999999,12.89201,1.1607882999999999,5920,18.499857000000002,16.47585,18.242287424826394,,19.715912,0.11,15.937377,14.512369,17.212702,,16.478057999999997,296,-88.32921999999999,,-1.0,-1.0,17.212702
296,12.912444,295.83984,1.1601591,0.9999909,832.5977253913879,16.655379999999997,0.99609375,7.8739953,1.1601597,5940,18.526207,16.476553,18.367971334160472,,19.710257000000002,0.11,15.968720999999999,14.490004999999998,17.212702,,16.478653,297,-88.0048,,-1.0,-1.0,17.212702
297,12.909083,296.84047999999996,1.1595325,0.9999909,839.8793885707855,16.639616,0.996109,10.295302000000001,1.159537,5960,18.552528,16.477188,18.356478886815832,,19.704569,0.11,16.000002,14.475914000000001,17.212702,,16.479195,298,-87.67444,,-1.0,-1.0,17.212702
298,12.905733,297.84106,1.1589133999999999,0.9999909,847.3307793140411,16.620743,0.99612397,15.047754999999999,1.158919,5980,18.578815,16.477745000000002,18.32669365588094,,19.698841,0.11,16.03122,14.477812,17.212702,,16.479668,299,-87.33039000000001,,-1.0,-1.0,17.212702
299,12.902394000000001,298.84167,1.158298,0.9999909,854.4292485713959,16.443704999999998,0.99613893,12.591078,1.1583046000000001,6000,18.605072,16.477612,18.14216402458137,,19.69246,0.11,16.062376,14.471510999999998,17.212702,,16.479548,300,-86.996826,,-1.0,-1.0,17.212702
300,12.899066,299.84232000000003,1.1576883999999998,0.9999909,861.8139762878418,16.611565,0.9961539,20.605767999999998,1.1576971999999999,6020,18.631296,16.478127999999998,18.318366378475584,,19.686764,0.11,16.093475,14.491875,17.212702,,16.479986,301,-86.63886,,-1.0,-1.0,17.212702
301,12.89575,300.8429,1.1570902,0.9999909,868.2357394695282,16.503854999999998,0.99616855,18.393131,1.1570923,6040,18.657484,16.478226,18.20967757807611,,19.680685,0.11,16.124516,14.504779000000001,17.212702,,16.480064000000002,302,-86.29059000000001,,-1.0,-1.0,17.212702
302,12.892444,301.8435,1.15649,0.9999909,875.1149730682373,16.65596,0.9961832,16.422232,1.1564922,6060,18.683643,16.478904999999997,18.372602292790578,,19.675222,0.11,16.155495000000002,14.511092999999999,17.212702,,16.480646,303,-85.951126,,-1.0,-1.0,17.212702
303,12.889149,302.84412000000003,1.1558945,0.9999909,884.9809732437134,16.586779999999997,0.99619776,19.387995,1.1558968,6080,18.709772,16.479315,18.299576361685254,,19.669527,0.11,16.186415,14.527123000000001,17.212702,,16.480995,304,-85.60415,,-1.0,-1.0,17.212702
304,12.885864999999999,303.84472999999997,1.1553038,0.9999909,893.7120795249939,16.455751,0.99621224,16.11426,1.1553072,6100,18.735867000000002,16.479226999999998,18.15598203701637,,19.663368,0.11,16.217276000000002,14.532313,17.212702,,16.480911,305,-85.27016400000001,,-1.0,-1.0,17.212702
305,12.882591,304.84528,1.1547178999999999,0.9999909,904.8416194915773,16.553476,0.9962264000000001,17.283342,1.1547211000000002,6120,18.76193,16.479507,18.2676339225502,,19.657614000000002,0.11,16.248075,14.541291000000001,17.212702,,16.481148,306,-84.93455,,-1.0,-1.0,17.212702
306,12.879328999999998,305.84583,1.1541388000000001,0.9999909,918.226824760437,16.51546,0.9962405000000001,19.27198,1.1541388000000001,6140,18.787962,16.479641,18.219112466570852,,19.651745000000002,0.11,16.278817999999998,14.556688000000001,17.212702,,16.48126,307,-84.59465,,-1.0,-1.0,17.212702
307,12.876077,306.84644,1.1535534,0.9999909,931.225379228592,16.622732,0.9962546999999998,17.684744,1.1535621999999999,6160,18.813963,16.480176999999998,18.336270207580466,,19.646313,0.11,16.309504999999998,14.56683,17.212702,,16.481722,308,-84.26211500000001,,-1.0,-1.0,17.212702
308,12.872835,307.84702000000004,1.1529770000000001,0.9999909,942.6997673511504,16.428585,0.99626863,-2.5362014999999998,1.1529891,6180,18.83993,16.479983999999998,18.121656459138578,,19.640184,0.11,16.340135999999998,14.511469,17.212702,,16.48155,309,-83.99716,,-1.0,-1.0,17.212702
309,12.869603999999999,308.84753,1.1524186,0.9999909,955.087878227234,16.5411,0.99628234,16.427605,1.1524208,6200,18.865868,16.480210999999997,18.252036069525282,,19.634510000000002,0.11,16.370704999999997,14.517635999999998,17.212702,,16.48174,310,-83.67276,,-1.0,-1.0,17.212702
310,12.866384,309.84814,1.1518538,0.9999909,966.6967282295227,16.633484,0.9962963,19.674898000000002,1.1518561,6220,18.891773,16.48078,18.348525800302124,,19.62921,0.11,16.401220000000002,14.534208,17.212702,,16.482229999999998,311,-83.34,,-1.0,-1.0,17.212702
311,12.8631735,310.8487,1.1512916000000002,0.9999909,978.2842619419098,16.592861,0.99630994,17.337103,1.1512958999999998,6240,18.91765,16.481192,18.308602489822537,,19.623787,0.11,16.431675,14.543179,17.212702,,16.482584,312,-83.01686,,-1.0,-1.0,17.212702
312,12.859973,311.84924,1.150734,0.9999909,990.3438279628754,16.510956,0.99632347,16.366766000000002,1.1507393999999997,6260,18.943493,16.481302,18.21862680696276,,19.618093,0.11,16.462077999999998,14.54899,17.212702,,16.482674,313,-82.69889,,-1.0,-1.0,17.212702
313,12.856784,312.8498,1.1501864,0.9999909,1003.4828050136566,16.563005,0.99633694,11.243831,1.1501875,6280,18.969307,16.481602,18.268686454739527,,19.612621,0.11,16.492420000000003,14.538453,17.212702,,16.48293,314,-82.39926,,-1.0,-1.0,17.212702
314,12.853603999999999,313.85034,1.149637,0.9999909,1015.657214641571,16.509052,0.9963503,14.661125,1.1496392,6300,18.995089,16.4817,18.209191413394255,,19.606981,0.11,16.52271,14.538829999999999,17.212702,,16.483013,315,-82.0907,,-1.0,-1.0,17.212702
315,12.850434,314.85092000000003,1.149089,0.9999909,1029.6107988357544,16.539038,0.9963636999999999,18.491039999999998,1.1490955,6320,19.020838,16.481908999999998,18.249625573607968,,19.60148,0.11,16.552948,14.551325,17.212702,,16.48319,316,-81.77195999999999,,-1.0,-1.0,17.212702
316,12.847275,315.85143999999997,1.1485478,0.9999909,1041.5653145313265,16.47324,0.9963768,17.028833,1.1485543,6340,19.046557999999997,16.48188,18.17978695970266,,19.595776,0.11,16.583123999999998,14.559126999999998,17.212702,,16.483158,317,-81.45985,,-1.0,-1.0,17.212702
317,12.844125,316.85200000000003,1.1480155,0.9999909,1053.988382577896,16.498264000000002,0.9963898999999999,18.37526,1.1480188,6360,19.072248000000002,16.481939999999998,18.20065596044871,,19.590187,0.11,16.613247,14.5711155,17.212702,,16.483206,318,-81.14546,,-1.0,-1.0,17.212702
318,12.840985,317.8525,1.1474836000000002,0.9999909,1067.8275187015531,16.495796,0.99640286,17.761738,1.1474857,6380,19.097906,16.481987,18.20216031309052,,19.58462,0.11,16.643316,14.581103,17.212702,,16.483245999999998,319,-80.83498399999999,,-1.0,-1.0,17.212702
319,12.837855000000001,318.85306,1.1469518,0.9999909,1078.980495929718,16.525576,0.9964158000000001,10.453624000000001,1.1469584,6400,19.123533,16.482143,18.225162653651715,,19.579191,0.11,16.673334,14.568195999999999,17.212702,,16.483376999999997,320,-80.54926999999999,,-1.0,-1.0,17.212702
320,12.834736,319.85352,1.1464268999999998,0.9999909,1090.6703996658323,16.41219,0.9964284,15.208568,1.1464334999999999,6420,19.14913,16.481892000000002,18.113520474372248,,19.573383,0.11,16.703293,14.570179000000001,17.212702,,16.483154000000003,321,-80.250534,,-1.0,-1.0,17.212702
