,LQGmu01,ReturnMin,MISE,IWNorm2,IWLastEpisode,URet,IWMin,Iteration,SqrtESSClassic,target_sum_log_mean,ReturnLastEpisode,Bound,IWMean,DenMISEMeanLog,ReturnAbsMax,IWMax,ReturnMean,DenMISELogFirst,LQGsigma,LQGmu1,ReturnStepMax,ReturnMax,DenMISELogLast,TimestepsSoFar,IWFirstEpisode,TimeElapsed,IWNorm1
265,0.647,,8.155182,54.245667000000005,11.565214,9.344026830503553,,266,4.690416,-1911.3231,8.505714999999999,8.524541000000001,0.9565215,12.987183,17.237644,11.565226,14.727741,15.833029000000002,0.11,1.0,0.99999994,17.237644,15.372929000000001,5320,,751.3510894775391,254.43472000000003
266,0.647,,8.16986,53.35363,11.125001,9.344505406483789,,267,4.7958317,-1904.0853,8.507433,8.5311,0.95833343,13.008561,17.237644,11.125001,14.704444,15.829276,0.11,1.0,0.99999994,17.237644,18.757309,5340,,758.2139213085175,255.87502999999998
267,0.647,,8.182872999999999,52.517063,10.720001,9.32930420810891,,268,4.8989797,-1896.9244,8.495167,8.536508,0.9600001,13.007083999999999,17.237644,10.720011999999999,14.681273999999998,15.825539000000001,0.11,1.0,0.99999994,17.237644,12.671861,5360,,765.4556045532228,257.28002999999995
268,0.647,,8.196411,51.730762,10.346150999999999,9.373306118640393,,269,5.0,-1889.7965,8.5349045,8.542900999999999,0.9615383,13.025926,17.237644,10.346161,14.658423999999998,15.821814000000002,0.11,1.0,0.99999994,17.237644,18.132006,5380,,772.9923861026764,258.6538
269,0.647,,8.208383,50.990204,10.000005,9.358521835905009,,270,5.099019999999999,-1882.7239,8.519575,8.548143,0.96296316,13.042453,17.237644,10.000005,14.635688,15.818103,0.11,1.0,0.99999994,17.237644,17.542907999999997,5400,,778.966762304306,260.00006
270,0.647,,8.220053,50.291344,9.678575,9.37422376551823,,271,5.196152,-1875.7025,8.53514,8.553463,0.96428585,13.059813499999999,17.237644,9.678575,14.613176000000001,15.814406,0.11,1.0,0.99999994,17.237644,17.79999,5420,,784.7614305019379,261.32147000000003
271,0.647,,8.229262,49.630646,9.379311,9.318480127196642,,272,5.291503,-1868.7672,8.487169,8.556664,0.9655173,13.042617,17.237644,9.379311,14.590654999999998,15.810723000000001,0.11,1.0,0.99999994,17.237644,8.433089,5440,,791.4466485977173,262.6207
272,0.647,,8.239916000000001,49.005013,9.100004,9.387943263721073,,273,5.385164700000001,-1861.8594,8.548822,8.561624,0.9666669,13.049137,17.237644,9.100004,14.568523999999998,15.807054,0.11,1.0,0.99999994,17.237644,14.87145,5460,,798.8909070491791,263.90005
273,0.647,,8.249991,48.411617,8.838711,9.392122521986742,,274,5.4772253,-1855.0042,8.552265,8.566292,0.96774215,13.053562,17.237644,8.838719000000001,14.546567000000001,15.803397,0.11,1.0,0.99999994,17.237644,14.308869,5480,,805.7992129325868,265.16135
274,0.647,,8.256877000000001,47.847977,8.593751,9.30412295861414,,275,5.5677642999999994,-1848.2004,8.470348,8.568033999999999,0.96875,13.0562725,17.237644,8.593751,14.524470999999998,15.799754,0.11,1.0,0.99999994,17.237644,13.844570000000001,5500,,812.8661375045776,266.40625
275,0.647,,8.265993,47.311882000000004,8.36364,9.399161049608374,,276,5.656854,-1841.4426,8.557666000000001,8.572249000000001,0.9696971999999999,13.062593,17.237644,8.36364,14.502851999999999,15.796123999999999,0.11,1.0,0.99999994,17.237644,14.84516,5520,,818.859340429306,267.6364
276,0.647,,8.273863,46.801292,8.14706,9.372030069465463,,277,5.7445626,-1834.7478,8.533635,8.575443,0.9705883,13.054762,17.237644,8.147067999999999,14.481302,15.792507,0.11,1.0,0.99999994,17.237644,10.936057,5540,,825.2046411037445,268.85297
277,0.647,,8.280428,46.314423,7.9428587,9.340663250484072,,278,5.830952,-1828.0735,8.503622,8.577539999999999,0.97142875,13.074663000000001,17.237644,7.9428587,14.459801,15.788904,0.11,1.0,0.99999994,17.237644,18.629089999999998,5560,,832.14084649086,270.0572
278,0.647,,8.28655,45.84963,7.7499956999999995,9.334107370980528,,279,5.91608,-1821.4777,8.500725,8.579386999999999,0.97222245,13.063848,17.237644,7.7500032999999995,14.438441000000001,15.785314000000001,0.11,1.0,0.99999994,17.237644,10.097514,5580,,840.1014425754547,271.25006
279,0.647,,8.294505000000001,45.40542,7.567565400000001,9.424578398122392,,280,5.9999995,-1814.9265,8.580917999999999,8.583246,0.97297317,13.055649,17.237644,7.567572599999999,14.417522,15.781735000000001,0.11,1.0,0.99999994,17.237644,10.807377,5600,,846.8587267398834,272.4325
280,0.647,,8.3011675,44.980434,7.394738,9.390078451181617,,281,6.0827622,-1808.4031,8.547733000000001,8.585980000000001,0.9736843000000001,13.066664,17.237644,7.394738,14.396633999999999,15.778170999999999,0.11,1.0,0.99999994,17.237644,16.189001,5620,,853.0641531944275,273.6053
281,0.647,,8.307768,44.573467,7.230765299999999,9.398148690486114,,282,6.1644135,-1801.9357,8.558552,8.588808,0.97435915,13.067781,17.237644,7.2307725000000005,14.375932,15.774617999999998,0.11,1.0,0.99999994,17.237644,13.418773000000002,5640,,859.7631447315216,274.7693
282,0.647,,8.31446,44.183370000000004,7.0750020000000005,9.419080708078647,,283,6.244998000000001,-1795.5353,8.575474,8.591873,0.97500014,13.047666,17.237644,7.0750020000000005,14.355433999999999,15.771078,0.11,1.0,0.99999994,17.237644,7.4113693,5660,,865.4058065414429,275.92505
283,0.647,,8.321147999999999,43.809115999999996,6.9268274000000005,9.43320785801621,,284,6.3245554,-1789.1626,8.588724000000001,8.595072,0.9756098,13.045149,17.237644,6.9268339999999995,14.33513,15.76755,0.11,1.0,0.99999994,17.237644,12.368164,5680,,871.648270368576,277.07318
284,0.647,,8.326875,43.44977,6.785709,9.40312796314437,,285,6.403124299999999,-1782.8475,8.561653,8.597438,0.9761905000000001,13.029982,17.237644,6.785715,14.314870999999998,15.764035999999999,0.11,1.0,0.99999994,17.237644,8.756872999999999,5700,,878.4836800098419,278.2143
285,0.647,,8.3316345,43.10447,6.651161999999999,9.370466651101472,,286,6.4807405,-1776.5616,8.531488000000001,8.598957,0.97674435,13.029741,17.237644,6.6511683,14.29465,15.760532999999999,0.11,1.0,0.99999994,17.237644,12.994833999999999,5720,,886.7030313014984,279.34888
286,0.647,,8.336974,42.772385,6.5227222000000005,9.411261213012699,,287,6.557438,-1770.3181,8.5666685,8.60117,0.9772726999999999,13.030961,17.237644,6.5227346,14.274692000000002,15.757043,0.11,1.0,0.99999994,17.237644,13.412319,5740,,896.4677374362946,280.47726
287,0.647,,8.341703,42.452805,6.3999968,9.390781686449676,,288,6.6332493,-1764.1187,8.549704,8.60288,0.9777779000000001,13.03168,17.237644,6.400003,14.254813,15.753565,0.11,1.0,0.99999994,17.237644,13.269978,5760,,907.770498752594,281.60004
288,0.647,,8.34569,42.14503,6.282605,9.365358915777255,,289,6.7082043,-1757.954,8.525067,8.603947999999999,0.9782610999999999,13.040687,17.237644,6.2826114,14.234988000000001,15.750098000000001,0.11,1.0,0.99999994,17.237644,15.665938,5780,,916.9090185165404,282.71747
289,0.647,,8.349449,41.848415,6.170209,9.358769864022198,,290,6.78233,-1751.8254,8.522523,8.604885000000001,0.97872335,13.05602,17.237644,6.170220400000001,14.21529,15.746644,0.11,1.0,0.99999994,17.237644,17.517668,5800,,928.7961106300354,283.82977
290,0.647,,8.353365,41.562405,6.062499,9.374235588164778,,291,6.8556547000000005,-1745.7487,8.537339999999999,8.606069,0.9791667,13.061547000000001,17.237644,6.062505000000001,14.195777,15.743201999999998,0.11,1.0,0.99999994,17.237644,14.694273,5820,,939.8086543083192,284.9375
291,0.647,,8.356755999999999,41.286434,5.9591866,9.35470463784067,,292,6.928202000000001,-1739.7245,8.519623,8.606813,0.97959167,13.056159,17.237644,5.9591866,14.176338000000001,15.739771,0.11,1.0,0.99999994,17.237644,11.517532000000001,5840,,951.4211401939392,286.04077
292,0.647,,8.360288,41.02001,5.8600044,9.370831758129123,,293,7.0,-1733.7261,8.533111,8.60778,0.98000026,13.066283,17.237644,5.8600044,14.157078,15.736353,0.11,1.0,0.99999994,17.237644,16.051037,5860,,962.7591500282288,287.14007999999995
293,0.647,,8.363754,40.762634000000006,5.7646985,9.374558352025447,,294,7.0710679999999995,-1727.7579,8.537152,8.60876,0.98039234,13.086867999999999,17.237644,5.7647095,14.137962,15.732945,0.11,1.0,0.99999994,17.237644,19.146406,5880,,973.5350384712219,288.23535
294,0.647,,8.365782000000001,40.513870000000004,5.6730795,9.302447367024516,,295,7.1414275,-1721.8463,8.469335000000001,8.608373,0.98076904,13.091398,17.237644,5.6730847,14.118747,15.729548999999999,0.11,1.0,0.99999994,17.237644,14.450420999999999,5900,,985.1475014686584,289.32687000000004
295,0.647,,8.369366000000001,40.27333,5.584908,9.39657045813356,,296,7.211102,-1715.9774,8.555589999999999,8.609613000000001,0.9811321,13.09308,17.237644,5.584908,14.099953,15.726166000000001,0.11,1.0,0.99999994,17.237644,13.616003,5920,,998.2897882461548,290.4151
296,0.647,,8.372679,40.040603999999995,5.5000005,9.386545226432194,,297,7.2801100000000005,-1710.1473,8.548297999999999,8.610649,0.9814815,13.095657000000001,17.237644,5.5000057,14.08126,15.722793,0.11,1.0,0.99999994,17.237644,13.884854999999998,5940,,1009.7324938774108,291.5
297,0.647,,8.376117,39.815342,5.418181400000001,9.400652750052833,,298,7.34847,-1704.3645,8.561829,8.611873,0.98181826,13.090003,17.237644,5.418186,14.062739,15.719432000000001,0.11,1.0,0.99999994,17.237644,11.436506,5960,,1020.5171735286713,292.58185
298,0.647,,8.378313,39.59721,5.3392800000000005,9.335918540011999,,299,7.4161983,-1698.611,8.49897,8.611917,0.98214304,13.093917999999999,17.237644,5.33929,14.044131,15.716082,0.11,1.0,0.99999994,17.237644,14.286044,5980,,1030.1818897724154,293.66077
299,0.647,,8.380018,39.385868,5.2631583,9.311008931092342,,300,7.4833145000000005,-1692.8942,8.4756155,8.6115265,0.98245615,13.09938,17.237644,5.2631635999999995,14.025570000000002,15.712743,0.11,1.0,0.99999994,17.237644,14.757247,6000,,1041.8131306171415,294.73685
300,0.647,,8.382328,39.181034000000004,5.1896515,9.348946873984454,,301,7.549834700000001,-1687.2217,8.514041,8.611796,0.9827585999999999,13.098519999999999,17.237644,5.189661,14.007259,15.7094145,0.11,1.0,0.99999994,17.237644,12.865153,6020,,1053.7019004821775,295.81032999999996
301,0.647,,8.385100999999999,38.982426000000004,5.11864,9.385847114303278,,302,7.615774000000001,-1681.5702,8.545916,8.612583,0.9830508,13.114374,17.237644,5.11865,13.989176,15.706098999999998,0.11,1.0,0.99999994,17.237644,17.90984,6040,,1066.5034132003784,296.88135
302,0.647,,8.387438000000001,38.789787,5.049997,9.365271696497057,,303,7.681145699999999,-1675.9647,8.5253,8.612983999999999,0.98333335,13.121348000000001,17.237644,5.0500016,13.971143,15.702792,0.11,1.0,0.99999994,17.237644,15.251704,6060,,1078.9373152256012,297.95
303,0.647,,8.390262,38.602848,4.983605000000001,9.399599102303883,,304,7.7459664,-1670.3987,8.559660000000001,8.61392,0.98360646,13.125842,17.237644,4.983609700000001,13.9533415,15.699497000000001,0.11,1.0,0.99999994,17.237644,14.51046,6080,,1091.7378308773038,299.01636
304,0.647,,8.393001,38.42139,4.919357,9.402350563926113,,305,7.8102508,-1664.8744,8.560057,8.614818,0.9838710999999999,13.1250925,17.237644,4.919357,13.935659,15.696214000000001,0.11,1.0,0.99999994,17.237644,12.919741,6100,,1105.8562896251676,300.0807
305,0.647,,8.395479,38.245182,4.8571415,9.39106668850144,,306,7.8740067,-1659.3744,8.549186,8.6155,0.98412687,13.136133,17.237644,4.857146,13.918054999999999,15.69294,0.11,1.0,0.99999994,17.237644,16.526045,6120,,1116.5808470249176,301.14282000000003
306,0.647,,8.39615,38.074017,4.796879,9.269684123420674,,307,7.937253500000001,-1653.941,8.438406,8.614417999999999,0.984375,13.116414,17.237644,4.796879,13.900207,15.689677,0.11,1.0,0.99999994,17.237644,7.104163000000001,6140,,1128.2849633693695,302.20312
307,0.647,,8.398845,37.90769,4.7384577000000005,9.414573872760789,,308,7.999999000000001,-1648.5153,8.571417,8.615401,0.9846152,13.124629999999998,17.237644,4.7384667,13.882904000000002,15.686425,0.11,1.0,0.99999994,17.237644,15.668802,6160,,1140.718126296997,303.26147000000003
308,0.647,,8.400377,37.746016999999995,4.68182,9.33572271413167,,309,8.062259,-1643.1244,8.499938,8.615261,0.9848484000000001,13.132887,17.237644,4.681824,13.865484,15.683183999999999,0.11,1.0,0.99999994,17.237644,15.696931,6180,,1151.2277326583862,304.31815
309,0.647,,8.403004,37.588833,4.6268644,9.419485751842812,,310,8.124039999999999,-1637.7734,8.576343,8.616253,0.98507476,13.136154999999999,17.237644,4.6268687,13.848422,15.679953,0.11,1.0,0.99999994,17.237644,14.166993,6200,,1162.0768148899076,305.37317
310,0.647,,8.404845,37.435947,4.573531,9.369310491032095,,311,8.185353,-1632.4603,8.52823,8.616497,0.98529404,13.135857000000001,17.237644,4.573535400000001,13.831315,15.676732000000001,0.11,1.0,0.99999994,17.237644,13.063922,6220,,1175.035398721695,306.42645
311,0.647,,8.406827999999999,37.287216,4.521735700000001,9.385172357930808,,312,8.246211,-1627.1696,8.541564,8.616919000000001,0.9855073000000001,13.147351,17.237644,4.5217443,13.814363,15.673522,0.11,1.0,0.99999994,17.237644,16.742701999999998,6240,,1188.3145897388458,307.47827
312,0.647,,8.409241,37.142475,4.4714303,9.420068035693923,,313,8.306623,-1621.9171,8.575762,8.617803,0.98571426,13.154283,17.237644,4.471434599999999,13.797626000000001,15.670322,0.11,1.0,0.99999994,17.237644,15.337228,6260,,1200.9042856693268,308.52856
313,0.647,,8.410388000000001,37.001583000000004,4.422532599999999,9.321796398164613,,314,8.3666,-1616.7004,8.490715,8.6174555,0.9859155000000001,13.158995,17.237644,4.4225407,13.780725,15.667132,0.11,1.0,0.99999994,17.237644,14.65294,6280,,1213.1270143985746,309.57745
314,0.647,,8.412102,36.864407,4.3749995,9.3729647504114,,315,8.426149,-1611.5072,8.533711,8.617705,0.9861110999999999,13.173288000000001,17.237644,4.3750032999999995,13.764067,15.663953,0.11,1.0,0.99999994,17.237644,17.681051,6300,,1227.3073298931122,310.625
315,0.647,,8.414536,36.730804,4.328766000000001,9.434416968621774,,316,8.485281,-1606.36,8.589957,8.618708,0.9863013,13.174434,17.237644,4.328774,13.747693,15.660782999999999,0.11,1.0,0.99999994,17.237644,13.554428,6320,,1241.1380772590635,311.6712
316,0.647,,8.415952,36.600662,4.2837806,9.35624679023018,,317,8.5440035,-1601.2312,8.519223,8.618719,0.9864864,13.189684,17.237644,4.283788700000001,13.731198999999998,15.657623000000001,0.11,1.0,0.99999994,17.237644,18.0275,6340,,1253.3240358829496,312.7162
317,0.647,,8.417722999999999,36.473858,4.2400025999999995,9.387206358599645,,318,8.6023245,-1596.1476,8.548765,8.619116,0.9866665000000001,13.191835999999999,17.237644,4.2400064,13.714901999999999,15.654473999999999,0.11,1.0,0.99999994,17.237644,13.892485999999998,6360,,1264.595639705658,313.75995
318,0.647,,8.418159,36.350273,4.1973724,9.283908964274284,,319,8.6602545,-1591.1075,8.450921000000001,8.618203999999999,0.98684204,13.182321,17.237644,4.1973724,13.698401,15.651334,0.11,1.0,0.99999994,17.237644,10.174506,6380,,1277.346373319626,314.8026
319,0.647,,8.419207,36.229805,4.1558485,9.331428965945648,,320,8.717799000000001,-1586.0891,8.498845,8.617932000000001,0.98701304,13.182813000000001,17.237644,4.1558485,13.682151999999999,15.648204000000002,0.11,1.0,0.99999994,17.237644,13.357792000000002,6400,,1291.103664636612,315.84418
320,0.647,,8.420198,36.112353999999996,4.1153830000000005,9.33157254274271,,321,8.774964,-1581.0972,8.496502,8.617628999999999,0.98717946,13.188234,17.237644,4.1153913,13.665997500000001,15.645083999999999,0.11,1.0,0.99999994,17.237644,14.94149,6420,,1308.8771374225614,316.8846
321,0.647,,8.422017,35.997803000000005,4.075953,9.403738501160817,,322,8.831762,-1576.134,8.563958999999999,8.618178,0.98734176,13.195744,17.237644,4.075953,13.650151999999999,15.641973499999999,0.11,1.0,0.99999994,17.237644,15.62338,6440,,1329.4152250289915,317.92404
322,0.647,,8.423638,35.88608,4.0375013,9.389851378206338,,323,8.888196,-1571.2131,8.551689999999999,8.618554,0.9875001,13.191692999999999,17.237644,4.037505,13.634367999999998,15.638873,0.11,1.0,0.99999994,17.237644,11.904886,6460,,1346.120218038559,318.96252000000004
323,0.647,,8.424767999999998,35.777084,3.9999962,9.353234377291768,,324,8.944272,-1566.3053,8.51517,8.618462,0.9876541999999999,13.205078,17.237644,4.000004,13.618568,15.635781,0.11,1.0,0.99999994,17.237644,17.545289999999998,6480,,1361.3454396724699,319.99997
324,0.647,,8.425781,35.67073,3.9634137000000003,9.345039556570633,,325,9.0,-1561.4537,8.507841,8.618276,0.9878048,13.19231,17.237644,3.9634213,13.602842,15.6327,0.11,1.0,0.99999994,17.237644,9.072606,6500,,1377.445528268814,321.03656
325,0.647,,8.426924,35.566933,3.9277127,9.357404565726043,,326,9.055385000000001,-1556.6056,8.520525,8.61824,0.98795176,13.206029000000001,17.237644,3.9277165000000003,13.587253,15.629627,0.11,1.0,0.99999994,17.237644,17.681373999999998,6520,,1396.9697105884552,322.07227
326,0.647,,8.428305,35.46561,3.8928529999999997,9.38636697281424,,327,9.110435,-1551.796,8.543038000000001,8.618464999999999,0.98809516,13.210771,17.237644,3.8928604,13.571826999999999,15.626565,0.11,1.0,0.99999994,17.237644,14.772964499999999,6540,,1415.9145147800446,323.10712
327,0.647,,8.429437,35.3667,3.8588252,9.362241797788077,,328,9.165152,-1547.0194,8.524467999999999,8.618463,0.9882353000000001,13.211877,17.237644,3.8588288,13.556438,15.623510999999999,0.11,1.0,0.99999994,17.237644,13.589517,6560,,1433.8840072154999,324.14117000000005
328,0.647,,8.430437,35.270115000000004,3.8255801,9.354094064898907,,329,9.219545,-1542.2715,8.515472,8.618347,0.98837215,13.213258999999999,17.237644,3.8255873,13.541117000000002,15.620467000000001,0.11,1.0,0.99999994,17.237644,13.682226000000002,6580,,1451.9249877929688,325.17444
329,0.647,,8.43115,35.17579,3.7930987000000003,9.32917967066725,,330,9.273619,-1537.5377,8.492503,8.617965,0.9885056000000001,13.229485999999998,17.237644,3.7931097,13.525818,15.617432999999998,0.11,1.0,0.99999994,17.237644,18.584564,6600,,1471.741732597351,326.20685
330,0.647,,8.431824,35.083659999999995,3.761363,9.326779644540704,,331,9.32738,-1532.8367,8.49038,8.617561,0.9886364,13.241367000000002,17.237644,3.7613702000000004,13.510604999999998,15.614407,0.11,1.0,0.99999994,17.237644,17.177671,6620,,1491.2108900547028,327.23865
331,0.647,,8.432591,34.993656,3.7303376000000004,9.336912570583083,,332,9.380832,-1528.1798,8.5002,8.617271,0.9887638000000001,13.237395999999999,17.237644,3.7303412000000002,13.495514000000002,15.61139,0.11,1.0,0.99999994,17.237644,11.938242,6640,,1510.3094038963318,328.2696
332,0.647,,8.434042999999999,34.905727,3.7000057999999996,9.407291735389053,,333,9.433981,-1523.5457,8.563188,8.617682,0.98888874,13.238598000000001,17.237644,3.7000057999999996,13.480701000000002,15.608382,0.11,1.0,0.99999994,17.237644,13.653488000000001,6660,,1530.7762084007265,329.29996
333,0.647,,8.434924,34.8198,3.6703262000000003,9.34998221006909,,334,9.486834,-1518.9401,8.514175,8.61754,0.98901093,13.239023999999999,17.237644,3.6703334,13.465832,15.605383999999999,0.11,1.0,0.99999994,17.237644,13.395816,6680,,1550.2568514347076,330.32965
334,0.647,,8.435978,34.735825,3.6413016000000002,9.368849406176112,,335,9.539391499999999,-1514.3563,8.53195,8.617588,0.98913026,13.245266,17.237644,3.6413087999999996,13.451104999999998,15.602394,0.11,1.0,0.99999994,17.237644,15.344608,6700,,1567.7640640735626,331.35864
335,0.647,,8.437288,34.653744,3.6129062000000007,9.398244276351146,,336,9.591664,-1509.8018,8.557855,8.6179085,0.98924726,13.249537,17.237644,3.6129097999999997,13.436541,15.599414000000001,0.11,1.0,0.99999994,17.237644,14.695615,6720,,1587.6321806907654,332.3871
336,0.647,,8.438412,34.573505,3.5851050000000004,9.382591096034954,,337,9.643652000000001,-1505.2761,8.542941,8.618058,0.9893616,13.251929999999998,17.237644,3.5851119,13.422020000000002,15.596442000000001,0.11,1.0,0.99999994,17.237644,14.070433,6740,,1605.8730454444885,333.41486000000003
337,0.647,,8.43873,34.495064,3.5578942000000002,9.299257179649238,,338,9.69536,-1500.7665,8.468691,8.617417999999999,0.9894735999999998,13.265041,17.237644,3.557901,13.407364999999999,15.593479,0.11,1.0,0.99999994,17.237644,17.697666,6760,,1621.334106683731,334.44208
338,0.647,,8.439666,34.41836,3.531247,9.366343501164213,,339,9.746795,-1496.2913,8.528519000000001,8.617412,0.98958313,13.270283,17.237644,3.5312536,13.392973000000001,15.590525,0.11,1.0,0.99999994,17.237644,15.056398999999999,6780,,1639.7023181915285,335.4687
339,0.647,,8.440248500000001,34.34336,3.5051568,9.3340208745315,,340,9.797958,-1491.8413,8.496082000000001,8.617065,0.9896905999999999,13.276758,17.237644,3.50516,13.378570999999999,15.587579999999999,0.11,1.0,0.99999994,17.237644,15.485404,6800,,1656.6138467788696,336.4948
340,0.647,,8.441569,34.27,3.4795879999999997,9.412806523887504,,341,9.848857,-1487.434,8.569842999999999,8.617473,0.9897957000000001,13.266558999999999,17.237644,3.479598,13.364469,15.584642,0.11,1.0,0.99999994,17.237644,9.812321,6820,,1671.0316772460938,337.52032
341,0.647,,8.442266,34.19825,3.4545449999999995,9.347379558255376,,342,9.899495,-1483.0463,8.510538,8.61727,0.98989886,13.262621,17.237644,3.4545517,13.350275,15.581714999999999,0.11,1.0,0.99999994,17.237644,11.934123,6840,,1688.8306674957275,338.5454
342,0.647,,8.442799,34.128067,3.4300029999999997,9.330034185876146,,343,9.949873,-1478.6771,8.495422,8.616916999999999,0.98999983,13.265695000000001,17.237644,3.4300059999999997,13.3361225,15.5787945,0.11,1.0,0.99999994,17.237644,14.330526999999998,6860,,1706.201072692871,339.56995
343,0.647,,8.443048,34.0594,3.4059405,9.299550039263858,,344,10.000001,-1474.3347,8.468045,8.616292,0.9900989,13.267416,17.237644,3.4059470000000003,13.32197,15.575884,0.11,1.0,0.99999994,17.237644,13.871228,6880,,1724.9128985404968,340.59402
344,0.647,,8.443728,33.99222,3.38235,9.350512469242023,,345,10.049876,-1470.017,8.512528,8.616114,0.990196,13.269635999999998,17.237644,3.3823564,13.308029999999999,15.572981,0.11,1.0,0.99999994,17.237644,14.046673,6900,,1742.8667426109314,341.6176
345,0.647,,8.444514,33.926483000000005,3.3592207000000003,9.366079948596488,,346,10.099505,-1465.724,8.524613,8.616052999999999,0.99029106,13.272145000000002,17.237644,3.3592272000000003,13.294204999999998,15.570086499999999,0.11,1.0,0.99999994,17.237644,14.150722,6920,,1757.760419368744,342.64072000000004
346,0.647,,8.445175,33.862159999999996,3.336536,9.35157962334926,,347,10.148892,-1461.4495,8.513292,8.615878,0.9903844999999999,13.280923999999999,17.237644,3.3365424,13.280428,15.567201,0.11,1.0,0.99999994,17.237644,16.331947,6940,,1775.9594554901125,343.66342000000003
347,0.647,,8.446073,33.799206,3.3142796000000003,9.37978583675734,,348,10.198039,-1457.1902,8.539397,8.615953,0.9904759,13.299013,17.237644,3.314289,13.266804,15.564322,0.11,1.0,0.99999994,17.237644,19.58896,6960,,1793.1423380374908,344.6856
348,0.647,,8.446931,33.737590000000004,3.2924510000000002,9.375467718871247,,349,10.246951,-1452.9818,8.537058,8.616,0.9905656999999999,13.290467999999999,17.237644,3.2924572999999997,13.253251,15.561453,0.11,1.0,0.99999994,17.237644,10.329366,6980,,1811.8202261924744,345.70743
349,0.647,,8.447552,33.677288,3.2710252,9.351429959972316,,350,10.2956295,-1448.7819,8.513398,8.615822,0.99065393,13.297637,17.237644,3.2710345000000003,13.23971,15.558592,0.11,1.0,0.99999994,17.237644,15.811669,7000,,1832.8354485034945,346.72888
350,0.647,,8.448777999999999,33.618256,3.250002,9.423507289123538,,351,10.344078999999999,-1444.6227,8.579902,8.616261,0.9907405,13.287998000000002,17.237644,3.2500052000000004,13.226432,15.555738,0.11,1.0,0.99999994,17.237644,9.926769,7020,,1849.7901940345764,347.7499
351,0.647,,8.449419,33.560466999999996,3.2293606,9.357171952164409,,352,10.392304,-1440.4778,8.518689,8.616124000000001,0.9908256,13.2876835,17.237644,3.2293634,13.213057999999998,15.552894,0.11,1.0,0.99999994,17.237644,13.190685,7040,,1869.6070537567136,348.7706
352,0.647,,8.450594,33.503887,3.2090947999999995,9.423968748710925,,353,10.440306,-1436.3508,8.57853,8.616532000000001,0.99090886,13.293003,17.237644,3.2090947999999995,13.199929999999998,15.550057,0.11,1.0,0.99999994,17.237644,15.177418,7060,,1882.298842906952,349.79082999999997
353,0.647,,8.4513645,33.44849,3.1891906000000003,9.376252020215556,,354,10.488089,-1432.2328,8.53634,8.616547,0.99099076,13.312714000000001,17.237644,3.1891937,13.186754999999998,15.547228,0.11,1.0,0.99999994,17.237644,20.282614000000002,7080,,1901.537712812424,350.81073
354,0.647,,8.452192,33.394253000000006,3.1696396,9.383687093798876,,355,10.535655,-1428.1401,8.543951,8.616629,0.99107134,13.330126000000002,17.237644,3.1696486,13.173676500000001,15.544407000000001,0.11,1.0,0.99999994,17.237644,19.50635,7100,,1921.1704618930814,351.83032000000003
355,0.647,,8.452437,33.341145000000004,3.1504426,9.314107991047113,,356,10.583005,-1424.0786,8.479882,8.616138000000001,0.99115026,13.339372000000001,17.237644,3.1504486000000003,13.160492000000001,15.5415945,0.11,1.0,0.99999994,17.237644,16.633505,7120,,1938.770195007324,352.8495
356,0.647,,8.452611,33.289134999999995,3.131577,9.306111696414707,,357,10.630144999999999,-1420.047,8.472167,8.615586,0.99122787,13.341301999999999,17.237644,3.131583,13.14736,15.538789999999999,0.11,1.0,0.99999994,17.237644,14.039882999999998,7140,,1958.986340045929,353.86835
357,0.647,,8.453632,33.2382,3.113041,9.414626722698305,,358,10.677078999999999,-1416.0476,8.57023,8.615891,0.9913042,13.333528,17.237644,3.1130471,13.134575,15.535992000000002,0.11,1.0,0.99999994,17.237644,10.56962,7160,,1978.348129272461,354.8869
358,0.647,,8.454364,33.188320000000004,3.0948243,9.376965580272195,,359,10.723805,-1412.0593,8.538521000000001,8.615915,0.9913791,13.337207000000001,17.237644,3.0948333999999997,13.121770999999999,15.533203,0.11,1.0,0.99999994,17.237644,14.666098000000002,7180,,1999.7271699905398,355.9051
359,0.647,,8.454763,33.13947,3.0769227000000003,9.3356873179725,,360,10.770328999999998,-1408.0918,8.501049,8.615617,0.9914528,13.342114000000002,17.237644,3.0769286,13.108935,15.530420999999999,0.11,1.0,0.99999994,17.237644,15.116251,7200,,2019.1765832901,356.923
360,0.647,,8.455281,33.09162,3.0593228,9.35286598478135,,361,10.816654,-1404.1644,8.515846,8.615446,0.99152523,13.328839000000002,17.237644,3.0593257,13.096213,15.527647,0.11,1.0,0.99999994,17.237644,8.56072,7220,,2041.6435737609866,357.9406
361,0.647,,8.455753999999999,33.044754,3.0420152999999996,9.349394306700614,,362,10.86278,-1400.2357,8.511533,8.615239,0.99159634,13.33871,17.237644,3.042021,13.083548,15.524881,0.11,1.0,0.99999994,17.237644,16.912556,7240,,2060.540056705475,358.9579
362,0.647,,8.456466,32.998847999999995,3.024999,9.380713109335836,,363,10.908712,-1396.3267,8.541164,8.615279,0.9916665000000001,13.350569,17.237644,3.0250046000000004,13.0710335,15.522122,0.11,1.0,0.99999994,17.237644,17.654942000000002,7260,,2084.673870563507,359.97495
