,SqrtESSClassic,target_sum_log_mean,DenMISELogLast,ReturnLastEpisode,TimestepsSoFar,TimeElapsed,IWNorm2,Iteration,Bound,ReturnMax,MISE,ReturnMin,ReturnStepMax,IWFirstEpisode,IWMax,DenMISEMeanLog,ReturnMean,LQGmu01,IWMin,URet,LQGmu1,IWMean,IWNorm1,LQGsigma,ReturnAbsMax,IWLastEpisode,DenMISELogFirst
277,11.663648,-488.14157,19.993526,8.503622,5560,2362.56067609787,23.604976999999998,278,11.393848,17.217804,8.441461,,0.99999785,,2.0303206,13.171148,11.4258795,0.193,,9.340663403132279,0.961,0.9903601999999999,275.32013,0.11,17.217804,2.0295947,15.331026999999999
278,11.706464,-486.34845,11.441052,8.500725,5580,2375.6488437652592,23.605394,279,11.383654,17.217804,8.442064,,0.99999785,,2.0228508,13.1649065,11.415395,0.193,,9.334107523638902,0.961,0.9904504999999999,276.3357,0.11,17.217804,2.0221353,15.327435999999999
279,11.749017,-484.5656,12.185297,8.580917999999999,5600,2390.8470158576965,23.597208,280,11.370891,17.217804,8.439956,,0.99999785,,2.015489,13.161366000000001,11.405272,0.193,,9.424578540057633,0.961,0.9901571,277.244,0.11,17.217804,1.9078009999999999,15.323858999999999
280,11.791521000000001,-482.77646,17.494015,8.547734,5620,2405.793320894241,23.598126999999998,281,11.361216,17.217804,8.4408455,,0.99999785,,2.0082310000000003,13.1767435,11.3951025,0.193,,9.39007859771265,0.961,0.99024135,278.2578,0.11,17.217804,2.0052226,15.320293
281,11.833872999999999,-481.00998,14.706627,8.558552,5640,2421.532411813736,23.599031,282,11.351612,17.217804,8.441692999999999,,0.99999785,,2.001077,13.182129000000002,11.385043,0.193,,9.398148835803337,0.961,0.99031186,279.26794,0.11,17.217804,1.9946941000000002,15.316741
282,11.876025,-479.27716,8.717442,8.575474,5660,2436.3457822799687,23.59433,283,11.340083,17.217804,8.440493,,0.99999785,,1.9940227,13.166312,11.375115,0.193,,9.419080850357037,0.961,0.9901302,280.20685,0.11,17.217804,1.9164903000000002,15.313201999999999
283,11.917594,-477.53918,13.734759,8.588724000000001,5680,2451.354163646698,23.578823,284,11.324541,17.217804,8.435064,,0.99999785,,1.9870671999999998,13.168273000000001,11.365305000000001,0.193,,9.43320799108586,0.961,0.98944664,281.00284,0.11,17.217804,1.7661581000000002,15.309674
284,11.959507,-475.8262,9.99535,8.561653,5700,2464.485748291016,23.58024,285,11.31514,17.217804,8.435789999999999,,0.99999785,,1.9802096999999999,13.157097,11.355466999999999,0.193,,9.403128099322533,0.961,0.98950195,282.00806,0.11,17.217804,1.9666686000000002,15.306159
285,12.001272,-474.11035,14.210514000000002,8.531488000000001,5720,2477.157439231873,23.58294,286,11.305991,17.217804,8.436662,,0.99999785,,1.9734453999999997,13.160738,11.345593,0.193,,9.3704667996729,0.961,0.9895989,283.02527000000003,0.11,17.217804,1.9721247,15.302655999999999
286,12.042892,-472.40515,14.621946,8.5666685,5740,2492.094996213913,23.584251000000002,287,11.296586,17.217804,8.437173,,0.99999785,,1.9667755,13.165785999999999,11.33591,0.193,,9.411261356756912,0.961,0.9896258,284.0226,0.11,17.217804,1.9457833999999998,15.299166
287,12.084371,-470.71234000000004,14.454982000000001,8.549704,5760,2506.499535083771,23.587276,288,11.287681,17.217804,8.438082000000001,,0.99999785,,1.9601955000000002,13.170222,11.326236999999999,0.193,,9.390781840303848,0.961,0.98971313,285.03738,0.11,17.217804,1.9567662000000001,15.295688
288,12.125706,-469.02304000000004,16.834543,8.525067,5780,2519.579124450684,23.590733,289,11.278765,17.217804,8.438880000000001,,0.99999785,,1.9537044999999997,13.18286,11.316544,0.193,,9.36535906519324,0.961,0.98980725,286.0543,0.11,17.217804,1.9526352999999999,15.292222
289,12.166901,-467.33902,18.671417,8.522524,5800,2536.745872974396,23.594427,290,11.269922,17.217804,8.439652,,0.99999785,,1.9473001,13.201746,11.30691,0.193,,9.35877000561077,0.961,0.9899002,287.07104,0.11,17.217804,1.9463996,15.288768
290,12.207956,-465.67633,15.833904,8.537339999999999,5820,2550.1696827411647,23.598309,291,11.26125,17.217804,8.440498,,0.99999785,,1.9409813999999999,13.210751,11.297392,0.193,,9.374235736431762,0.961,0.9899901,288.08713,0.11,17.217804,1.9396176,15.285325
291,12.248875,-464.036,12.642953,8.519623,5840,2563.7939155101776,23.602446,292,11.252554,17.217804,8.441226,,0.99999785,,1.9347458999999998,13.208765,11.287879,0.193,,9.354704788147991,0.961,0.9900800999999999,289.1034,0.11,17.217804,1.9338511999999999,15.281895
292,12.289657,-462.39142000000004,17.163004,8.533111,5860,2582.1165986061096,23.606773,293,11.244019999999999,17.217804,8.442021,,0.99999785,,1.928593,13.222223000000001,11.278477,0.193,,9.370831916183656,0.961,0.99016774,290.11914,0.11,17.217804,1.9274255,15.278476000000001
293,12.330302,-460.74762000000004,20.245148,8.537152,5880,2599.863649129868,23.61131,294,11.235592,17.217804,8.442829,,0.99999785,,1.9225221000000001,13.246072,11.269153,0.193,,9.374558500650787,0.961,0.9902537,291.13457999999997,0.11,17.217804,1.9213178,15.275068
294,12.370814999999999,-459.1309,15.535754,8.469335000000001,5900,2614.607468366623,23.61613,295,11.22683,17.217804,8.4432125,,0.99999785,,1.9165287,13.253796,11.259663,0.193,,9.302447523677287,0.961,0.99034166,292.1508,0.11,17.217804,1.9163057000000001,15.271673000000002
295,12.411195,-457.52797999999996,14.691203,8.555589999999999,5920,2632.599258184433,23.620775,296,11.21857,17.217804,8.44401,,0.99999785,,1.9106121999999999,13.258613,11.250525999999999,0.193,,9.396570612657444,0.961,0.99041235,293.16205,0.11,17.217804,1.9057389999999998,15.268289000000001
296,12.451444,-455.93497,14.946462,8.548297999999999,5940,2644.8769009113307,23.62583,297,11.210414,17.217804,8.444822,,0.99999785,,1.9047723,13.264257999999998,11.241427999999999,0.193,,9.386545373213137,0.961,0.99049056,294.1757,0.11,17.217804,1.9024503000000001,15.264916
297,12.491562,-454.36096,12.48911,8.561829,5960,2662.1291983127594,23.630634,298,11.202257000000001,17.217804,8.445547999999999,,0.99999785,,1.8990061999999999,13.261622000000001,11.232436,0.193,,9.400652894866823,0.961,0.9905488000000001,295.18352999999996,0.11,17.217804,1.8910958999999998,15.261555
298,12.531552,-452.78792999999996,15.323109,8.49897,5980,2676.3465180397034,23.63622,299,11.193988000000001,17.217804,8.446075,,0.99999785,,1.8933136000000002,13.268479000000001,11.223294000000001,0.193,,9.335918692736623,0.961,0.99063057,296.19855,0.11,17.217804,1.8927413,15.258204000000001
299,12.571416000000001,-451.22397,15.782779000000001,8.4756155,6000,2692.1002485752106,23.642017000000003,300,11.185654,17.217804,8.446455,,0.99999785,,1.8876921000000002,13.276825,11.214136,0.193,,9.311009069807671,0.961,0.9907120999999999,297.21362,0.11,17.217804,1.8873916000000002,15.254866
300,12.611152,-449.67664,13.879795999999999,8.514042,6020,2709.428551912308,23.64796,301,11.177622999999999,17.217804,8.447055,,0.99999785,,1.8821411,13.278792000000001,11.205165,0.193,,9.348947025087183,0.961,0.9907908000000001,298.22803,0.11,17.217804,1.8814144,15.251538
301,12.6507635,-448.12292,18.914198000000003,8.545917,6040,2722.010578870773,23.653997,302,11.169830000000001,17.217804,8.447811999999999,,0.99999785,,1.8766602,13.297417000000001,11.19636,0.193,,9.385847261460695,0.961,0.99086463,299.24112,0.11,17.217804,1.8748535,15.248221
302,12.690252000000001,-446.5883,16.244989999999998,8.5253,6060,2739.794068098068,23.660282000000002,303,11.1620035,17.217804,8.448456,,0.99999785,,1.8712451,13.307110999999999,11.187544,0.193,,9.365271845866404,0.961,0.9909404,300.25494,0.11,17.217804,1.8703067,15.244916
303,12.729616,-445.06625,15.495859,8.559660000000001,6080,2754.492630958557,23.666376,304,11.154327,17.217804,8.44917,,0.99999785,,1.8658991000000003,13.314275,11.178899000000001,0.193,,9.399599247513066,0.961,0.99099964,301.2639,0.11,17.217804,1.8603306,15.241620999999999
304,12.768861,-443.55942000000005,13.896256,8.560057,6100,2770.060909509659,23.672462,305,11.146654,17.217804,8.449812,,0.99999785,,1.8606163,13.316151000000001,11.170313,0.193,,9.402350708662722,0.961,0.9910504000000001,302.2704,0.11,17.217804,1.8527334,15.238337
305,12.807984,-442.0507,17.489756,8.549186,6120,2787.016234874725,23.679142000000002,306,11.1391325,17.217804,8.450528,,0.99999785,,1.8553979,13.329754999999999,11.161747,0.193,,9.39106684283961,0.961,0.9911179,303.28207000000003,0.11,17.217804,1.8528764,15.235064000000001
306,12.846989,-440.58255,8.056784,8.438406,6140,2802.185366392136,23.68619,307,11.13108,17.217804,8.450638,,0.99999785,,1.8502948000000001,13.312548000000001,11.152877,0.193,,9.269684283445796,0.961,0.9911928,304.2962,0.11,17.217804,1.8502948000000001,15.231801
307,12.885871,-439.0962,16.623285,8.571418,6160,2815.262925386429,23.691782,308,11.123316,17.217804,8.450961999999999,,0.99999785,,1.8452004000000002,13.323264000000002,11.144495,0.193,,9.414574024746155,0.961,0.99119884,305.28925,0.11,17.217804,1.8243625,15.228549
308,12.92464,-437.61932,16.631067,8.499938,6180,2832.608960628509,23.699120999999998,309,11.115756,17.217804,8.451417999999999,,0.99999785,,1.8401675,13.333934,11.135937,0.193,,9.335722867056845,0.961,0.9912706,306.3026,0.11,17.217804,1.8396043000000002,15.225307
309,12.963282000000001,-436.15704000000005,15.112786999999999,8.576343,6200,2854.4106798171997,23.703726,310,11.107674000000001,17.217804,8.451278,,0.99999785,,1.8351938,13.339641,11.12768,0.193,,9.41948590360153,0.961,0.9912196,307.27808,0.11,17.217804,1.7969436999999997,15.222076000000001
310,13.00182,-434.7077,13.980325,8.52823,6220,2871.464179754257,23.71136,311,11.100402,17.217804,8.4518795,,0.99999785,,1.8302789000000002,13.341667999999999,11.119321000000001,0.193,,9.369310639713817,0.961,0.99128884,308.29082999999997,0.11,17.217804,1.8292074,15.218856
311,13.040241,-433.25592,17.650738,8.541564,6240,2887.7977333068848,23.719095000000003,312,11.093255000000001,17.217804,8.452537,,0.99999785,,1.8254206000000002,13.355447,11.11106,0.193,,9.385172505052267,0.961,0.99135494,309.30273,0.11,17.217804,1.8236876,15.215645
312,13.078543,-431.81793,16.255861,8.575763,6260,2905.190004348755,23.724356,313,11.085421,17.217804,8.4524355,,0.99999785,,1.8206186999999998,13.364682,11.102961,0.193,,9.420068178527778,0.961,0.9913099,310.28,0.11,17.217804,1.7843868999999999,15.212445
313,13.116742000000002,-430.39133,15.54331,8.490715,6280,2916.8566946983337,23.732512,314,11.078141,17.217804,8.452824,,0.99999785,,1.8158744999999998,13.37159,11.094641000000001,0.193,,9.321796544128645,0.961,0.99137974,311.29323999999997,0.11,17.217804,1.8154624,15.209254999999999
314,13.154829000000001,-428.96417,18.563549,8.533712,6300,2934.052670001984,23.740757000000002,315,11.071154,17.217804,8.453437,,0.99999785,,1.8111823,13.38804,11.086511,0.193,,9.372964899069741,0.961,0.9914464,312.3056,0.11,17.217804,1.8101479999999999,15.206076000000001
315,13.192457999999998,-427.55914,14.5327,8.589957,6320,2953.6610629558563,23.73627,316,11.059772,17.217804,8.449522,,0.99999785,,1.8065453000000002,13.391631,11.078610000000001,0.193,,9.434417109581457,0.961,0.9909485999999998,313.13977,0.11,17.217804,1.6274445,15.202907000000002
316,13.230332,-426.14896,18.893864,8.519223,6340,2973.217706203461,23.744944,317,11.05287,17.217804,8.450092,,0.99999785,,1.8019598000000001,13.408954999999999,11.070537,0.193,,9.356246949020097,0.961,0.9910205,314.1535,0.11,17.217804,1.8012381000000002,15.199747
317,13.268096,-424.76062,14.751852,8.548765,6360,2989.83491563797,23.753645000000002,318,11.046154,17.217804,8.450785,,0.99999785,,1.7974269,13.413146,11.062607,0.193,,9.38720650521588,0.961,0.99108696,315.16565,0.11,17.217804,1.7953453999999998,15.196597
318,13.305754,-423.39267,11.025159,8.450921000000001,6380,3008.8488714694977,23.762629,319,11.038997,17.217804,8.450973,,0.99999785,,1.7929449,13.405628,11.0544195,0.193,,9.283909122868431,0.961,0.9911589,316.1797,0.11,17.217804,1.7928491000000002,15.193457999999998
319,13.343304000000002,-422.02335,14.201197,8.498845,6400,3025.72766661644,23.771706,320,11.032154,17.217804,8.451413,,0.99999785,,1.7885131999999997,13.408083999999999,11.046433,0.193,,9.331429119161056,0.961,0.9912284,317.19308,0.11,17.217804,1.7880254,15.190328
320,13.38075,-420.6577,15.777555,8.496502,6420,3040.372835874557,23.780907,321,11.025352999999999,17.217804,8.451835,,0.99999785,,1.7841316000000003,13.415432999999998,11.038489,0.193,,9.331572687595713,0.961,0.99129707,318.20636,0.11,17.217804,1.7836553,15.187207
321,13.41809,-419.29843,16.455675,8.563958999999999,6440,3059.6666424274445,23.789773999999998,322,11.018817,17.217804,8.45246,,0.99999785,,1.7797964,13.424844,11.030805,0.193,,9.403738645982981,0.961,0.9913457,319.21332,0.11,17.217804,1.7732381000000002,15.184097
322,13.455326000000001,-417.95914,12.727909,8.551691,6460,3077.462176561356,23.799063,323,11.012369,17.217804,8.4531145,,0.99999785,,1.7755106999999999,13.422657999999998,11.023128999999999,0.193,,9.389851524323666,0.961,0.9914059999999999,320.22415,0.11,17.217804,1.7728762999999998,15.180995999999999
323,13.492460000000001,-416.61072,18.360252,8.515171,6480,3091.2713510990143,23.808615,324,11.005823,17.217804,8.453612,,0.99999785,,1.7712708,13.437866,11.0153885,0.193,,9.353234528281831,0.961,0.9914716,321.2368,0.11,17.217804,1.7706223,15.177904999999999
324,13.52949,-415.2967,9.880739,8.507841,6500,3106.4439408779144,23.818285,325,10.99929,17.217804,8.454064,,0.99999785,,1.767078,13.426893,11.007672,0.193,,9.34503969913599,0.961,0.9915361999999999,322.24927,0.11,17.217804,1.7664479,15.174823000000002
325,13.566421499999999,-413.96436,18.482845,8.520525,6520,3120.4092037677765,23.828062,326,10.992874,17.217804,8.454577,,0.99999785,,1.7629288,13.442372,11.000044,0.193,,9.357404700334717,0.961,0.9915997999999999,323.26153999999997,0.11,17.217804,1.7622363999999997,15.171751
326,13.60325,-412.64905,15.568473000000001,8.543038000000001,6540,3138.478108406067,23.837872,327,10.986601,17.217804,8.455175,,0.99999785,,1.7588263,13.448846,10.99253,0.193,,9.386367111897538,0.961,0.9916591,324.27252000000004,0.11,17.217804,1.7570458999999998,15.168688000000001
327,13.639981,-411.34537,14.377991,8.524467999999999,6560,3152.529110431671,23.847864,328,10.980299,17.217804,8.455691,,0.99999785,,1.7547668,13.451649,10.985005000000001,0.193,,9.362241947096061,0.961,0.9917208000000001,325.28442,0.11,17.217804,1.7539821,15.165635
328,13.676614,-410.0495,14.464276000000002,8.515472,6580,3170.341927528381,23.857971,329,10.974002,17.217804,8.456156,,0.99999785,,1.7507501,13.454699,10.977499,0.193,,9.354094215434207,0.961,0.99178195,326.29626,0.11,17.217804,1.7500772,15.162591
329,13.713146,-408.74655,19.360209,8.492503999999998,6600,3189.991506099701,23.868206,330,10.967638,17.217804,8.4565,,0.99999785,,1.7467756999999997,13.472565,10.969969,0.193,,9.329179824613766,0.961,0.99184304,327.3082,0.11,17.217804,1.7463693999999998,15.159555
330,13.749583,-407.45572000000004,17.947157,8.49038,6620,3204.797908782959,23.878544,331,10.961311,17.217804,8.456828,,0.99999785,,1.7428438999999998,13.486054999999999,10.962477999999999,0.193,,9.326779781897036,0.961,0.9919034,328.32004,0.11,17.217804,1.7424532,15.156529999999998
331,13.785924,-406.18854,12.701744,8.5002,6640,3222.126139640808,23.888975,332,10.955081,17.217804,8.457199000000001,,0.99999785,,1.7389538,13.483666,10.955062,0.193,,9.336912705587268,0.961,0.9919627000000001,329.3316,0.11,17.217804,1.7384481,15.153513
332,13.822167000000002,-404.9238,14.416410999999998,8.563189,6660,3235.730441570282,23.898838,333,10.948986,17.217804,8.457654,,0.99999785,,1.7351023,13.48644,10.947878999999999,0.193,,9.407291861793569,0.961,0.9919931999999999,330.33374,0.11,17.217804,1.7253126,15.150506
333,13.858316,-403.66747999999995,14.147576999999998,8.514175,6680,3249.0608723163605,23.909464,334,10.942917999999999,17.217804,8.458084,,0.99999785,,1.7312923999999998,13.488392999999999,10.940592,0.193,,9.349982352649294,0.961,0.99205065,331.3449,0.11,17.217804,1.7306865000000002,15.147507999999998
334,13.894374,-402.41287,16.090748,8.53195,6700,3264.2617592811584,23.920174,335,10.936981,17.217804,8.458596,,0.99999785,,1.7275221,13.496132000000001,10.933402000000001,0.193,,9.368849555097855,0.961,0.992107,332.35582999999997,0.11,17.217804,1.7266820999999999,15.144518
335,13.930335999999999,-401.16763,15.437873999999999,8.557855,6720,3284.405983686447,23.93076,336,10.931142999999999,17.217804,8.459156,,0.99999785,,1.7237897,13.501884,10.926332,0.193,,9.39824443107428,0.961,0.99215335,333.36352999999997,0.11,17.217804,1.7198832,15.141538
336,13.966204000000001,-399.93167,14.805655999999999,8.542941,6740,3299.690720319748,23.941622,337,10.925334,17.217804,8.459696000000001,,0.99999785,,1.7200947,13.505729,10.919260000000001,0.193,,9.382591251476905,0.961,0.99220645,334.37357000000003,0.11,17.217804,1.7186960999999998,15.138565
337,14.001982,-398.69232,18.426672,8.468691,6760,3318.010005712509,23.952663,338,10.919222999999999,17.217804,8.459885,,0.99999785,,1.7164389,13.520259,10.912009,0.193,,9.29925732796782,0.961,0.9922626,335.38477,0.11,17.217804,1.7162833,15.135603
338,14.037664999999999,-397.4681,15.780362,8.528519000000001,6780,3331.862409591675,23.963753,339,10.913443,17.217804,8.460355999999999,,0.99999785,,1.7128186,13.5269,10.904978,0.193,,9.366343633998,0.961,0.99231607,336.39513999999997,0.11,17.217804,1.7120411,15.132648000000001
339,14.073262,-396.24985,16.203848,8.496082000000001,6800,3348.8024463653564,23.974957,340,10.907547000000001,17.217804,8.460666,,0.99999785,,1.7092352,13.534748,10.897893,0.193,,9.334021027614382,0.961,0.9923700999999999,337.40585,0.11,17.217804,1.7088001,15.129703
340,14.108764,-395.0554,10.538064,8.569842999999999,6820,3366.861690044403,23.984742999999998,341,10.901531,17.217804,8.460807,,0.99999785,,1.705687,13.525935999999998,10.891066,0.193,,9.412806677426644,0.961,0.99236095,338.39508,0.11,17.217804,1.6840042000000002,15.126766
341,14.144179999999999,-393.86176,12.642234,8.510538,6840,3382.877804756165,23.996124,342,10.895795,17.217804,8.461182,,0.99999785,,1.7021754,13.523326,10.884106,0.193,,9.347379700741493,0.961,0.9924138000000001,339.40552,0.11,17.217804,1.7016155,15.123837
342,14.179506,-392.6681,15.033460999999999,8.495422,6860,3400.9795486927032,24.007603,343,10.890028,17.217804,8.46148,,0.99999785,,1.6986985000000001,13.527705,10.877142,0.193,,9.330034339482744,0.961,0.99246633,340.41595,0.11,17.217804,1.6983001,15.120918
343,14.2147455,-391.48273,14.569019,8.468045,6880,3418.2248528003693,24.019178,344,10.884172,17.217804,8.461644999999999,,0.99999785,,1.6952546999999998,13.530707000000001,10.870138,0.193,,9.29955020483322,0.961,0.99251896,341.4265,0.11,17.217804,1.6950816999999998,15.118007
344,14.249899,-390.30377000000004,14.739754000000001,8.512528,6900,3432.5336649417877,24.030807,345,10.878567,17.217804,8.462016,,0.99999785,,1.6918452000000002,13.534185999999998,10.863305,0.193,,9.350512620226038,0.961,0.9925698000000001,342.43658,0.11,17.217804,1.691287,15.115104
345,14.284964000000002,-389.13132,14.839048000000002,8.524613,6920,3448.085509061813,24.042507,346,10.873056,17.217804,8.462437,,0.99999785,,1.6884700000000001,13.537932999999999,10.856545,0.193,,9.366080097733477,0.961,0.9926195,343.44635,0.11,17.217804,1.6877262999999998,15.112209
346,14.319942000000001,-387.95935,17.015366,8.513292,6940,3467.7593247890472,24.054298,347,10.867534,17.217804,8.462803,,0.99999785,,1.6851256000000001,13.547931,10.8497925,0.193,,9.351579765763548,0.961,0.9926690999999999,344.45617999999996,0.11,17.217804,1.6845776999999997,15.109323499999999
347,14.354839000000002,-386.78476,20.267902,8.539398,6960,3489.27295088768,24.066135,348,10.8621645,17.217804,8.463280000000001,,0.99999785,,1.6818151000000001,13.567217000000001,10.843154,0.193,,9.37978598474951,0.961,0.99271697,345.4655,0.11,17.217804,1.6808482,15.106446
348,14.3896475,-385.6435,11.00371,8.537058,6980,3504.077386379242,24.078047,349,10.856819,17.217804,8.4637375,,0.99999785,,1.6785351000000002,13.559847,10.836546,0.193,,9.375467866542813,0.961,0.99276394,346.4746,0.11,17.217804,1.6774725,15.103577
349,14.424373000000001,-384.49313,16.481108,8.513398,7000,3522.30627155304,24.090067,350,10.851409,17.217804,8.4640875,,0.99999785,,1.6752886999999999,13.5681715,10.829908,0.193,,9.351430101670317,0.961,0.99281174,347.4841,0.11,17.217804,1.6747487,15.100716
350,14.458979000000001,-383.366,10.628988,8.579902,7020,3537.031290769577,24.097992,351,10.844862,17.217804,8.463255,,0.99999785,,1.6720708999999998,13.559773000000002,10.823497999999999,0.193,,9.423507441046075,0.961,0.9926847,348.43234,0.11,17.217804,1.6103306,15.097862
351,14.493538000000001,-382.2361,13.851177999999999,8.518689,7040,3557.0783417224884,24.110195,352,10.839563,17.217804,8.4636345,,0.99999785,,1.6688846000000002,13.560578,10.816951,0.193,,9.357172102273207,0.961,0.992733,349.44202,0.11,17.217804,1.6682768,15.095017000000002
352,14.527996,-381.10699999999997,15.858818,8.57853,7060,3575.2236802577972,24.119629999999997,353,10.833572,17.217804,8.463280000000001,,0.99999785,,1.6657283,13.567066,10.810609,0.193,,9.423968891035468,0.961,0.99266267,350.4099,0.11,17.217804,1.623507,15.092179999999999
353,14.562392000000001,-379.96985,20.934488,8.53634,7080,3591.9105067253113,24.13198,354,10.828429,17.217804,8.463735,,0.99999785,,1.6626018,13.587854,10.804185,0.193,,9.376252168688056,0.961,0.9927101,351.41937,0.11,17.217804,1.6617855,15.089351999999998
354,14.596706,-378.84134,20.154101999999998,8.543951,7100,3608.349591732025,24.144382,355,10.823348,17.217804,8.464212,,0.99999785,,1.6595049,13.606328,10.797818,0.193,,9.38368724971594,0.961,0.99275625,352.42847,0.11,17.217804,1.6584226999999998,15.086530999999999
355,14.630939499999998,-377.72722999999996,17.276529999999998,8.479882,7120,3625.7929542064667,24.15691,356,10.818024000000001,17.217804,8.464408,,0.99999785,,1.6564358000000001,13.616614000000002,10.791307000000002,0.193,,9.314108138067224,0.961,0.99280417,353.4383,0.11,17.217804,1.6561879000000002,15.083717000000002
356,14.665094,-376.62665,14.678711999999999,8.472168,7140,3640.9361610412598,24.169506,357,10.812700999999999,17.217804,8.464567,,0.99999785,,1.6533961,13.619567000000002,10.784811,0.193,,9.306111844545075,0.961,0.9928518,354.4481,0.11,17.217804,1.6531897,15.080913
357,14.699167999999998,-375.5419,11.217773,8.57023,7160,3655.732085466385,24.180674,358,10.807337,17.217804,8.464646,,0.99999785,,1.6503841000000001,13.612835,10.778625,0.193,,9.414626874823355,0.961,0.9928374,355.4358,0.11,17.217804,1.628157,15.078114999999999
358,14.733163000000001,-374.45187000000004,15.297197,8.538521000000001,7180,3670.268759965897,24.193363,359,10.802375999999999,17.217804,8.46509,,0.99999785,,1.6473993999999998,13.617506,10.772385,0.193,,9.376965745466078,0.961,0.9928824,356.44476000000003,0.11,17.217804,1.6464713,15.075326
359,14.767079999999998,-373.36658,15.743023,8.501049,7200,3685.0508399009705,24.20615,360,10.797286,17.217804,8.465369,,0.99999785,,1.6444421999999999,13.623387,10.766076,0.193,,9.335687479518107,0.961,0.9929281999999999,357.45416,0.11,17.217804,1.6440486,15.072544
360,14.800920000000001,-372.30548,9.183643,8.515846,7220,3704.688742637634,24.218989999999998,361,10.792295,17.217804,8.465710000000001,,0.99999785,,1.6415122,13.611067000000002,10.759843,0.193,,9.352866134981184,0.961,0.9929732,358.46332,0.11,17.217804,1.6409425,15.069771
361,14.834682,-371.22726,17.531515,8.511533,7240,3725.520132064819,24.231894,362,10.787317,17.217804,8.466026,,0.99999785,,1.6386076,13.621875,10.753632000000001,0.193,,9.349394448348542,0.961,0.9930178,359.47244,0.11,17.217804,1.6381326999999999,15.067004
362,14.868367999999998,-370.1529,18.270357,8.541164,7260,3742.443582057953,24.244825,363,10.782494,17.217804,8.466462,,0.99999785,,1.6357301000000002,13.634661,10.747537,0.193,,9.380713274097117,0.961,0.9930606,360.481,0.11,17.217804,1.6347617,15.064245000000001
363,14.901976999999999,-369.08447,18.260931,8.505452,7280,3757.232727527618,24.257854000000002,364,10.777554499999999,17.217804,8.466746,,0.99999785,,1.632878,13.647348000000001,10.741377,0.193,,9.340600949565994,0.961,0.9931044,361.49,0.11,17.217804,1.6324716000000001,15.061495
364,14.935510999999998,-368.02783,16.109686,8.509752,7300,3777.053751945496,24.270943,365,10.772665,17.217804,8.467044999999999,,0.99999785,,1.6300523999999998,13.654072,10.735263,0.193,,9.344087071837471,0.961,0.99314773,362.49893,0.11,17.217804,1.6296095,15.058751
365,14.968967999999998,-366.97327,17.44302,8.511496000000001,7320,3795.7631883621216,24.284082,366,10.767814999999999,17.217804,8.467348,,0.99999785,,1.6272503999999999,13.664404000000001,10.729187,0.193,,9.349425921428333,0.961,0.99319035,363.50766,0.11,17.217804,1.6267803,15.056014999999999
366,15.002351999999998,-365.93124,14.966781,8.497063,7340,3813.845160722733,24.297285000000002,367,10.762932000000001,17.217804,8.467585,,0.99999785,,1.624475,13.667932,10.7231045,0.193,,9.332433639292317,0.961,0.9932327,364.51642000000004,0.11,17.217804,1.6241139999999998,15.053287
367,15.035664,-364.9002,13.003177,8.553343,7360,3833.634392261505,24.310420999999998,368,10.758286,17.217804,8.468024,,0.99999785,,1.6217228000000001,13.666104,10.717210000000001,0.193,,9.392015942293394,0.961,0.99326986,365.52332,0.11,17.217804,1.6194848999999998,15.050566
368,15.068898999999998,-363.86652000000004,16.059914000000003,8.558116,7380,3848.970037460327,24.323477,369,10.753642999999999,17.217804,8.468432,,0.99999785,,1.6189953000000001,13.672571,10.711358,0.193,,9.40208720334686,0.961,0.99330086,366.528,0.11,17.217804,1.6147703000000002,15.047851999999999
369,15.102062,-362.82912999999996,19.496723,8.514338,7400,3865.771878004074,24.336842,370,10.748925999999999,17.217804,8.468734,,0.99999785,,1.616291,13.688292,10.70542,0.193,,9.35038318043513,0.961,0.99334186,367.5365,0.11,17.217804,1.6158456,15.045145000000002
370,15.135152,-361.80643,16.112738,8.534324,7420,3888.754813194275,24.350235,371,10.744318,17.217804,8.4691105,,0.99999785,,1.6136112,13.694807,10.699568,0.193,,9.37582350449116,0.961,0.9933814000000001,368.5445,0.11,17.217804,1.6128003999999998,15.042446
371,15.168168,-360.79886,12.532625999999999,8.512311,7440,3908.530774116516,24.363703,372,10.73965,17.217804,8.469395,,0.99999785,,1.6109526,13.691664000000001,10.693688,0.193,,9.350556760989523,0.961,0.9934213,369.55273,0.11,17.217804,1.6104641000000002,15.039755
372,15.201115,-359.79315,13.852599,8.505446000000001,7460,3932.414321899414,24.377224,373,10.734982,17.217804,8.469647,,0.99999785,,1.6083184,13.692074,10.687821000000001,0.193,,9.344388651190442,0.961,0.9934610999999999,370.56097,0.11,17.217804,1.6078906000000002,15.037070000000002
373,15.233989000000001,-358.79843,11.762260000000001,8.539731,7480,3951.083436727524,24.390747,374,10.730474000000001,17.217804,8.470028,,0.99999785,,1.6057069,13.686895000000002,10.682078,0.193,,9.381642252887325,0.961,0.99349827,371.56836,0.11,17.217804,1.6045313,15.034392
374,15.266794,-357.788,19.627844,8.496352,7500,3969.2800879478455,24.404375,375,10.725825,17.217804,8.470237,,0.99999785,,1.6031181,13.702716,10.676249499999999,0.193,,9.3340840383201,0.961,0.99353755,372.57657,0.11,17.217804,1.6027878999999998,15.031722
