,LQGmu01,ReturnMin,LQGmu1,TimeElapsed,IWNorm2,IWLastEpisode,Bound,DenMISELogFirst,ReturnAbsMax,DenMISEMeanLog,Iteration,LQGsigma,ReturnMax,DenMISELogLast,URet,IWFirstEpisode,IWNorm1,ReturnMean,target_sum_log_mean,MISE,TimestepsSoFar,IWMean,IWMax,ReturnLastEpisode,SqrtESSClassic,IWMin,ReturnStepMax
270,0.18,,0.949,2275.3636870384216,17.628618,1.1555375,10.606271000000001,9.653812,15.807039999999999,15.157592999999999,271,0.11,15.807039999999999,14.700966000000001,9.364425561527252,,271.8949,8.816919,-49.303352000000004,8.556536,5420,1.0033021999999998,1.1581401000000002,8.527902000000001,15.423494,,0.9929538
271,0.18,,0.949,2289.962538003921,17.657116000000002,1.1561989,10.602241000000001,9.650129,15.807039999999999,15.166903,272,0.11,15.807039999999999,17.687101000000002,9.354659792633084,,272.90826,8.815825,-49.056534,8.556815,5440,1.0033391999999999,1.1574676000000002,8.519419000000001,15.455994,,0.9929538
272,0.18,,0.949,2300.501486539841,17.673794,0.95868254,10.592442,9.646460000000001,15.807039999999999,15.160507,273,0.11,15.807039999999999,13.417755,9.432600942937727,,273.72467,8.814992,-48.827843,8.55119,5460,1.0026544,1.1567999,8.588377000000001,15.487601000000002,,0.9929538
273,0.18,,0.949,2317.489979505539,17.702326,1.1558207,10.588425,9.642803,15.807039999999999,15.157228,274,0.11,15.807039999999999,14.259651000000002,9.328601783641279,,274.73953,8.813824,-48.59707,8.551431,5480,1.002699,1.1561382,8.494879,15.519967999999999,,0.9929538
274,0.18,,0.949,2329.722595453263,17.730814000000002,1.1552444,10.584394,9.63916,15.807039999999999,15.145634,275,0.11,15.807039999999999,11.966372999999999,9.32243408015218,,275.75436,8.812632,-48.376312,8.551631,5500,1.0027431,1.1554824,8.485729,15.552268,,0.9929538
275,0.18,,0.949,2345.8719458580013,17.758833,1.1480834,10.580407000000001,9.635530000000001,15.807039999999999,15.148376999999998,276,0.11,15.807039999999999,15.900816,9.381446378309318,,276.7626,8.811639999999999,-48.142925,8.551848,5520,1.0027629999999998,1.1548323999999999,8.539147999999999,15.584504,,0.9929538
276,0.18,,0.949,2362.899894952774,17.786972,1.1500449,10.576514,9.631914,15.807039999999999,15.168393,277,0.11,15.807039999999999,20.689728,9.377152297399123,,277.77332,8.81065,-47.893925,8.5521345,5540,1.0027918,1.1541872,8.537506,15.6166725,,0.9929538
277,0.18,,0.949,2377.9649505615234,17.807686,1.028685,10.569129,9.62831,15.807039999999999,15.164557,278,0.11,15.807039999999999,14.100021,9.42607248215306,,278.6632,8.80982,-47.670826,8.548863,5560,1.0023856,1.1535468,8.579891,15.648479,,0.9929538
278,0.18,,0.949,2397.043684244156,17.83311,1.106555,10.564150999999999,9.62472,15.807039999999999,15.170808,279,0.11,15.807039999999999,16.905556,9.412891551848752,,279.63202,8.808966999999999,-47.439007000000004,8.548011,5580,1.0022653,1.1529121,8.571519,15.680496,,0.9929538
279,0.18,,0.949,2413.7279543876652,17.859728,1.1253375,10.559747,9.621141,15.807039999999999,15.166970999999998,280,0.11,15.807039999999999,14.094728,9.402407194377203,,280.62036,8.808069999999999,-47.21882,8.5477085,5600,1.0022156,1.1522834,8.558374,15.712465,,0.9929538
280,0.18,,0.949,2427.2799904346466,17.886457,1.1270936000000003,10.555454,9.617577,15.807039999999999,15.173241,281,0.11,15.807039999999999,16.927097,9.403176032550608,,281.61105,8.807195,-46.990116,8.547494,5620,1.0021746,1.1516594999999998,8.561942,15.744372,,0.9929538
281,0.18,,0.949,2441.857574224472,17.914675,1.1504025,10.551689,9.614024,15.807039999999999,15.18491,282,0.11,15.807039999999999,18.461538,9.344270381106334,,282.6256,8.8061285,-46.757523,8.547781,5640,1.0022185,1.1510402,8.5064945,15.776207000000001,,0.9929538
282,0.18,,0.949,2459.90185546875,17.942822,1.1494638000000001,10.547927,9.610484,15.807039999999999,15.154639999999999,283,0.11,15.807039999999999,6.6168504,9.342460291454746,,283.63982999999996,8.805064999999999,-46.568428000000004,8.548046000000001,5660,1.0022609,1.1504256000000002,8.505232000000001,15.807982999999998,,0.9929538
283,0.18,,0.949,2471.713259458542,17.970072000000002,1.1354493,10.543977,9.606957000000001,15.807039999999999,15.15745,284,0.11,15.807039999999999,15.950717000000001,9.394204455862162,,284.64047,8.80418,-46.347843,8.5481,5680,1.0022552,1.1498169,8.553559,15.839696,,0.9929538
284,0.18,,0.949,2486.022367477417,17.997792999999998,1.1429641000000001,10.540247,9.603442,15.807039999999999,15.164101,285,0.11,15.807039999999999,17.050669,9.381734394095607,,285.64917,8.803261000000001,-46.124924,8.54835,5700,1.0022777,1.1492128000000001,8.542259,15.871345000000002,,0.9929538
285,0.18,,0.949,2497.0572998523708,18.025772,1.1470481000000001,10.536591,9.599939,15.807039999999999,15.174066,286,0.11,15.807039999999999,18.012058,9.359596063640408,,286.66245,8.802274,-45.900185,8.548649000000001,5720,1.0023162,1.1486135,8.520941,15.902922,,0.9929538
286,0.18,,0.949,2510.2197184562688,18.052557,1.1282614,10.53255,9.596449,15.807039999999999,15.156706,287,0.11,15.807039999999999,10.189969999999999,9.395084679995637,,287.65747000000005,8.801414999999999,-45.70433,8.548541,5740,1.0022908000000001,1.1480188,8.555845,15.934444000000001,,0.9929538
287,0.18,,0.949,2525.569361448288,18.080349,1.1443013000000002,10.528924,9.592971,15.807039999999999,15.16235,288,0.11,15.807039999999999,16.780178,9.370384481048172,,288.66907000000003,8.800474000000001,-45.486903999999996,8.548824,5760,1.0023232,1.1474289,8.5304165,15.965901,,0.9929538
288,0.18,,0.949,2542.5096135139465,18.108202,1.1453472,10.525328,9.589504,15.807039999999999,15.167679999999999,289,0.11,15.807039999999999,16.700329,9.358071956666738,,289.6822,8.799507,-45.271255,8.549113,5780,1.0023605,1.1468436000000002,8.520957000000001,15.997292000000002,,0.9929538
289,0.18,,0.949,2562.0652267932887,18.136093,1.1461252,10.521635,9.58605,15.807039999999999,15.158298,290,0.11,15.807039999999999,12.444477000000001,9.315700681165492,,290.6966,8.798411999999999,-45.071762,8.549284,5800,1.0024021,1.1462629,8.482034,16.028624,,0.9929538
290,0.18,,0.949,2579.9574139118195,18.16394,1.1455712,10.517936,9.582608,15.807039999999999,15.135392999999999,291,0.11,15.807039999999999,8.491046,9.310353444072312,,291.71088,8.797301,-44.887234,8.549424,5820,1.0024428,1.1456870000000001,8.475073,16.059889000000002,,0.9929538
291,0.18,,0.949,2595.841663360596,18.19145,1.1403587,10.514337,9.579178,15.807039999999999,15.119429,292,0.11,15.807039999999999,10.471903,9.372816292630073,,292.7204,8.796389999999999,-44.697196999999996,8.549643,5840,1.0024672,1.1451156999999998,8.531028,16.091097,,0.9929538
292,0.18,,0.949,2609.70223903656,18.217285,1.11337,10.510106,9.575759,15.807039999999999,15.107939000000002,293,0.11,15.807039999999999,11.750383,9.403799985956047,,293.70346,8.795589999999999,-44.504177,8.549208,5860,1.0024009,1.144549,8.562363000000001,16.122239999999998,,0.9929538
293,0.18,,0.949,2629.4616584777827,18.245016,1.1439728999999998,10.506416,9.572351,15.807039999999999,15.101345000000002,294,0.11,15.807039999999999,13.167126000000001,9.293083159301505,,294.71768,8.794455000000001,-44.307556,8.549291,5880,1.002441,1.143987,8.461491,16.153326,,0.9929538
294,0.18,,0.949,2646.8640294075008,18.272505,1.1403033,10.502930000000001,9.568956,15.807039999999999,15.112838,295,0.11,15.807039999999999,18.48955,9.372148395751546,,295.72864,8.793567,-44.09424,8.549555999999999,5900,1.00247,1.1434286,8.53252,16.184351,,0.9929538
295,0.18,,0.949,2660.9815227985378,18.300142,1.1427636,10.49933,9.565572,15.807039999999999,15.098923000000001,296,0.11,15.807039999999999,10.991941,9.311347141290897,,296.7426,8.792494,-43.90769,8.549686,5920,1.0025089,1.1428748,8.476128,16.215317000000002,,0.9929538
296,0.18,,0.949,2673.8414659500118,18.327633,1.140572,10.495868,9.5622,15.807039999999999,15.078266000000001,297,0.11,15.807039999999999,8.961385,9.355438689344505,,297.75476000000003,8.791576,-43.729233,8.549933,5940,1.0025413,1.1423256000000002,8.519769,16.24622,,0.9929538
297,0.18,,0.949,2693.8694858551025,18.354973,1.1383443000000002,10.49242,9.558838,15.807039999999999,15.079835999999998,298,0.11,15.807039999999999,15.543716,9.371741192743432,,298.76514,8.790705,-43.529896,8.550174,5960,1.0025674999999998,1.1417799,8.5318,16.277067000000002,,0.9929538
298,0.18,,0.949,2706.274693727493,18.382463,1.1408885,10.488955,9.555488,15.807039999999999,15.0898695,299,0.11,15.807039999999999,18.077496,9.335151455157835,,299.77856,8.78973,-43.323414,8.550375,5980,1.0026039,1.1412388999999998,8.4995,16.307856,,0.9929538
299,0.18,,0.949,2723.1569027900696,18.409693,1.1368296999999998,10.485525,9.552149,15.807039999999999,15.075358,300,0.11,15.807039999999999,10.733791,9.370206956902845,,300.78833,8.788867,-43.142790000000005,8.550591,6000,1.0026277,1.1407013000000001,8.530738000000001,16.338585000000002,,0.9929538
300,0.18,,0.949,2739.8200430870056,18.43613,1.1240921999999998,10.481842,9.548821,15.807039999999999,15.066582999999998,301,0.11,15.807039999999999,12.431784,9.394488613462613,,301.7858,8.788078,-42.957770000000004,8.550533999999999,6020,1.0026106,1.1401683999999999,8.551629,16.369259,,0.9929538
301,0.18,,0.949,2755.5530576705933,18.46337,1.137206,10.478484,9.545505,15.807039999999999,15.084938000000001,302,0.11,15.807039999999999,20.60736,9.370134137714324,,302.79688,8.787224,-42.74687,8.550781,6040,1.0026386999999999,1.1396389999999998,8.529766,16.399872,,0.9929538
302,0.18,,0.949,2772.392121076584,18.4907,1.1388361,10.475064999999999,9.542197999999999,15.807039999999999,15.090508999999999,303,0.11,15.807039999999999,16.771202,9.330715757582919,,303.81006,8.786252000000001,-42.550007,8.550947,6060,1.0026735,1.1391141000000002,8.492872,16.430426,,0.9929538
303,0.18,,0.949,2793.215161561966,18.51784,1.1359638,10.471736,9.538903,15.807039999999999,15.090585999999998,304,0.11,15.807039999999999,15.110828,9.367383288201436,,304.82074,8.78541,-42.359913,8.551183,6080,1.0026999,1.1385928,8.530397,16.460924,,0.9929538
304,0.18,,0.949,2811.311996459961,18.541998,1.0863203000000001,10.467198,9.53562,15.807039999999999,15.091742499999999,305,0.11,15.807039999999999,15.441114,9.415184626608589,,305.78226,8.784707000000001,-42.17013,8.550186,6100,1.0025648,1.1380761000000001,8.571034,16.491332999999997,,0.9929538
305,0.18,,0.949,2826.4237360954285,18.569136,1.1359768,10.463909,9.532346,15.807039999999999,15.103254999999999,306,0.11,15.807039999999999,18.612787,9.361691064286553,,306.79404,8.783851,-41.97108,8.550423,6120,1.0025950000000001,1.1375628999999998,8.522616000000001,16.521719,,0.9929538
306,0.18,,0.949,2842.229947566986,18.594467,1.106172,10.459969500000001,9.529083,15.807039999999999,15.101785000000001,307,0.11,15.807039999999999,14.649192000000001,9.406742305697088,,307.77643,8.783132,-41.78632,8.549989,6140,1.002529,1.1370531000000001,8.562902000000001,16.552044,,0.9929538
307,0.18,,0.949,2857.5062630176544,18.621044,1.1268979,10.45658,9.525831,15.807039999999999,15.10556,308,0.11,15.807039999999999,16.262320000000003,9.389733710493779,,308.78006,8.782363,-41.597458,8.550087,6160,1.0025327,1.1365478999999998,8.546438,16.582317,,0.9929538
308,0.18,,0.949,2879.754007577896,18.64815,1.1357191,10.453289999999999,9.52259,15.807039999999999,15.096751999999999,309,0.11,15.807039999999999,12.381279,9.330442576203946,,309.793,8.781443,-41.422363,8.550264,6180,1.0025663,1.1360451,8.498231,16.612534,,0.9929538
309,0.18,,0.949,2897.488956451416,18.672588,1.0912566000000001,10.449066,9.519359,15.807039999999999,15.102454000000002,310,0.11,15.807039999999999,16.86187,9.414167832371053,,310.76184,8.780764,-41.234066,8.549487,6200,1.0024575,1.1355468,8.570616000000001,16.642675,,0.9929538
310,0.18,,0.949,2914.2197318077087,18.699057,1.1253042,10.44572,9.516138,15.807039999999999,15.089007999999998,311,0.11,15.807039999999999,10.918885000000001,9.386058724143137,,311.76532000000003,8.779999,-41.06599,8.549571,6220,1.0024608,1.135052,8.543076,16.672783,,0.9929538
311,0.18,,0.949,2934.850591659546,18.725735,1.1289643,10.442492,9.512928,15.807039999999999,15.091269500000001,312,0.11,15.807039999999999,15.7920065,9.380859266074618,,312.7729,8.779228999999999,-40.883359999999996,8.549754,6240,1.0024772,1.1345607,8.540123,16.702837,,0.9929538
312,0.18,,0.949,2954.4760603904724,18.752695000000003,1.1337668,10.439267999999998,9.509727999999999,15.807039999999999,15.0999775,313,0.11,15.807039999999999,17.814268,9.333682771136338,,313.78567999999996,8.77833,-40.69543,8.549924,6260,1.0025102,1.1340739,8.497263,16.73283,,0.9929538
313,0.18,,0.949,2966.88951587677,18.779625,1.1335094,10.436003,9.506538,15.807039999999999,15.103139,314,0.11,15.807039999999999,16.090845,9.312309724518514,,314.79865,8.77738,-40.514187,8.550034,6280,1.0025434000000002,1.1335895,8.479924,16.762775,,0.9929538
314,0.18,,0.949,2983.2857477664948,18.806513,1.1329583,10.432765,9.503359,15.807039999999999,15.098526999999999,315,0.11,15.807039999999999,13.647782999999999,9.319105913836989,,315.8114,8.776446,-40.341846000000004,8.550152,6300,1.0025759,1.1331084999999999,8.483661999999999,16.792662,,0.9929538
315,0.18,,0.949,3002.1475484371185,18.833328,1.1320143,10.42961,9.500189,15.807039999999999,15.096995000000001,316,0.11,15.807039999999999,14.611846,9.343306914638443,,316.82358,8.775592,-40.16755,8.550336,6320,1.0026063,1.1326319999999999,8.506502000000001,16.822495,,0.9929538
316,0.18,,0.949,3018.688585281372,18.85575,1.0564643,10.424692,9.497029,15.807039999999999,15.096198999999999,317,0.11,15.807039999999999,14.842409,9.421284346992653,,317.76065,8.774958,-39.993843,8.54873,6340,1.0023996,1.1321579,8.574629,16.85219,,0.9929538
317,0.18,,0.949,3036.709040641785,18.882307,1.1276698,10.421593,9.49388,15.807039999999999,15.092834,318,0.11,15.807039999999999,14.024257,9.374509167961325,,318.7696,8.774207,-39.823597,8.548934,6360,1.0024201,1.1316873,8.536056,16.88192,,0.9929538
318,0.18,,0.949,3049.752972841263,18.908245,1.1174525,10.418314,9.490739999999999,15.807039999999999,15.099642000000001,319,0.11,15.807039999999999,17.261906,9.396843035598296,,319.76865,8.77352,-39.6443,8.548942,6380,1.0024096,1.1312201000000002,8.555264999999999,16.911598,,0.9929538
319,0.18,,0.949,3063.511767148972,18.934952,1.1304996,10.4152155,9.48761,15.807039999999999,15.107210999999998,320,0.11,15.807039999999999,17.519945,9.331304892307658,,320.78125,8.772664,-39.46528,8.549111,6400,1.0024414000000001,1.1307563,8.4995,16.941223,,0.9929538
320,0.18,,0.949,3079.057448863983,18.961014000000002,1.1198368,10.412025,9.48449,15.807039999999999,15.096293,321,0.11,15.807039999999999,11.599994,9.388332002787273,,321.7835,8.771958999999999,-39.30584,8.549173,6420,1.0024408,1.1302959,8.546446000000001,16.970797,,0.9929538
321,0.18,,0.949,3092.896597146988,18.986242,1.1057892,10.408536,9.4813795,15.807039999999999,15.085829,322,0.11,15.807039999999999,11.72494,9.401569839789259,,322.77216,8.771302,-39.14705,8.548919,6440,1.002398,1.129839,8.560258000000001,17.000319,,0.9929538
322,0.18,,0.949,3109.104947805405,19.012764,1.1278504999999999,10.405533,9.478278999999999,15.807039999999999,15.089469,323,0.11,15.807039999999999,16.258793,9.360500660522302,,323.78333,8.770535,-38.97514,8.549134,6460,1.0024252,1.1293853999999999,8.52337,17.029787,,0.9929538
323,0.18,,0.949,3124.773442268372,19.03925,1.127414,10.402543,9.475188000000001,15.807039999999999,15.094805,324,0.11,15.807039999999999,16.816254,9.360834269445286,,324.79443,8.76977,-38.802574,8.549344999999999,6480,1.0024519,1.1289341,8.522784,17.059204,,0.9929538
324,0.18,,0.949,3141.8568754196167,19.065777,1.1283573,10.399471,9.472106,15.807039999999999,15.091154000000001,325,0.11,15.807039999999999,13.905759,9.318068668374758,,325.80682,8.768894,-38.640021999999995,8.549458,6500,1.0024825000000002,1.1284864,8.4851885,17.088568,,0.9929538
325,0.18,,0.949,3162.938207864761,19.091566,1.116036,10.396335,9.469033999999999,15.807039999999999,15.092175,326,0.11,15.807039999999999,15.421875,9.39371304581111,,326.80728,8.768232000000001,-38.473853999999996,8.549489999999999,6520,1.0024763,1.128042,8.552963,17.117887,,0.9929538
326,0.18,,0.949,3182.3468091487885,19.117829999999998,1.1242638,10.393388,9.465971000000001,15.807039999999999,15.104319,327,0.11,15.807039999999999,19.060837,9.375864745195102,,327.81638,8.767525,-38.297546000000004,8.549695,6540,1.0024966,1.1276,8.53721,17.147154,,0.9929538
327,0.18,,0.949,3202.97917842865,19.143857999999998,1.120449,10.39039,9.462917,15.807039999999999,15.099460999999998,328,0.11,15.807039999999999,13.508498999999999,9.383086315591258,,328.82196,8.766846000000001,-38.139256,8.549833,6560,1.002506,1.1271613,8.544525,17.176369,,0.9929538
328,0.18,,0.949,3218.183319091797,19.169726999999998,1.1179236000000001,10.387369,9.459873,15.807039999999999,15.095228,329,0.11,15.807039999999999,13.705054,9.387647086116909,,329.82544,8.766185,-37.981334999999994,8.549932499999999,6580,1.0025089,1.1267260000000001,8.549553999999999,17.205536,,0.9929538
329,0.18,,0.949,3233.541962623596,19.1958,1.121549,10.384414,9.456839,15.807039999999999,15.072017,330,0.11,15.807039999999999,7.433256,9.373011927883763,,330.833,8.765481,-37.843365000000006,8.550081,6600,1.0025243000000001,1.1262931,8.533892,17.234655,,0.9929538
330,0.18,,0.949,3253.64457988739,19.222107,1.1257551000000001,10.38142,9.453813,15.807039999999999,15.079301000000001,331,0.11,15.807039999999999,17.48027,9.317939273119944,,331.84503,8.764629,-37.67587,8.550175999999999,6620,1.002553,1.1258636,8.483471,17.263718,,0.9929538
331,0.18,,0.949,3270.6436586380005,19.24836,1.1250596000000002,10.378503,9.450796,15.807039999999999,15.097109,332,0.11,15.807039999999999,20.989760999999998,9.341066917653546,,332.85675,8.763844,-37.49881,8.550331,6640,1.0025805,1.1254373,8.504058,17.292734,,0.9929538
332,0.18,,0.949,3290.1568768024445,19.26641,0.9747347,10.372057,9.447789,15.807039999999999,15.083368,333,0.11,15.807039999999999,10.518407,9.42951009625146,,333.7185,8.763311999999999,-37.354690000000005,8.546896,6660,1.0021577,1.1250135,8.586762,17.321260000000002,,0.9929538
333,0.18,,0.949,3310.3273091316223,19.292376,1.1199362,10.369197,9.44479,15.807039999999999,15.096342000000002,334,0.11,15.807039999999999,19.414698,9.382011362639286,,334.72626,8.762644,-37.184383000000004,8.547079,6680,1.0021744000000001,1.1245918,8.540017,17.350182999999998,,0.9929538
334,0.18,,0.949,3329.832063913345,19.317259,1.1012596000000001,10.365965,9.441801,15.807039999999999,15.102947,335,0.11,15.807039999999999,17.307114000000002,9.405794398093267,,335.71573,8.762051,-37.021440000000005,8.546874,6700,1.0021365,1.1241747,8.564029,17.379057,,0.9929538
335,0.18,,0.949,3349.400074720383,19.343283,1.1212688999999998,10.36315,9.43882,15.807039999999999,15.097892000000002,336,0.11,15.807039999999999,13.402316,9.367262806786977,,336.7256,8.761353999999999,-36.871025,8.547071,6720,1.0021594999999999,1.1237589,8.528172,17.407882999999998,,0.9929538
336,0.18,,0.949,3366.107459783554,19.369286,1.121055,10.360357,9.435848,15.807039999999999,15.097397,337,0.11,15.807039999999999,14.9291,9.367150328382364,,337.7356,8.760669,-36.716976,8.547276,6740,1.0021826999999999,1.1233463,8.530027,17.436657,,0.9929538
337,0.18,,0.949,3384.773603916168,19.39537,1.122738,10.357512,9.432885,15.807039999999999,15.110626000000002,338,0.11,15.807039999999999,19.566694000000002,9.329351722296623,,338.74762000000004,8.75988,-36.550117,8.547413,6760,1.0022119,1.1229361,8.494349,17.465385,,0.9929538
338,0.18,,0.949,3402.609258413315,19.4197,1.0922186000000003,10.354148,9.429932,15.807039999999999,15.106685,339,0.11,15.807039999999999,13.772910999999999,9.407669436289957,,339.7295,8.759303,-36.40141,8.547016000000001,6780,1.0021518,1.1225293,8.564153999999998,17.494064,,0.9929538
339,0.18,,0.949,3425.5147545337677,19.445595,1.1197139999999999,10.351403999999999,9.426986,15.807039999999999,15.124345000000002,340,0.11,15.807039999999999,21.109707,9.372800314977985,,340.73922999999996,8.758639,-36.231926,8.547225,6800,1.0021741,1.1221246999999999,8.533575,17.522696,,0.9929538
340,0.18,,0.949,3445.2208564281464,19.471575,1.121518,10.3485985,9.424047999999999,15.807039999999999,15.126120000000002,341,0.11,15.807039999999999,15.726854000000001,9.327590632471953,,341.75113,8.757866,-36.07922,8.547358500000001,6820,1.0022027,1.1217233999999998,8.494618,17.551282999999998,,0.9929538
341,0.18,,0.949,3459.12296128273,19.497446,1.1197568000000002,10.345862,9.421121000000001,15.807039999999999,15.134306,342,0.11,15.807039999999999,17.923773,9.363382863046743,,342.76166,8.757176,-35.920982,8.547546,6840,1.0022271,1.1213243999999998,8.522371000000001,17.579823,,0.9929538
342,0.18,,0.949,3471.261204481125,19.523155,1.1172543,10.343122,9.418200500000001,15.807039999999999,15.134398000000001,343,0.11,15.807039999999999,15.164001,9.375441978453452,,343.7699,8.756526,-35.771725,8.547715,6860,1.0022446,1.1209278,8.533905,17.608316000000002,,0.9929538
343,0.18,,0.949,3492.739125728607,19.548983,1.1195048,10.3404,9.415289999999999,15.807039999999999,15.1341,344,0.11,15.807039999999999,15.029421,9.354192945228819,,344.7808,8.755828,-35.62372,8.547889999999999,6880,1.0022697,1.1205333,8.516243,17.636765,,0.9929538
344,0.18,,0.949,3508.6184985637665,19.5747,1.1178298,10.337692,9.412386999999999,15.807039999999999,15.128020999999999,345,0.11,15.807039999999999,13.034828,9.366325802452957,,345.79028,8.755161,-35.482353,8.548064,6900,1.0022906999999999,1.1201423000000001,8.526144,17.665165,,0.9929538
345,0.18,,0.949,3533.548636198044,19.599508,1.1020497,10.334729,9.4094925,15.807039999999999,15.13592,346,0.11,15.807039999999999,17.85902,9.402808296818126,,346.78436,8.754602,-35.327909999999996,8.547969,6920,1.002267,1.1197536,8.561910000000001,17.693523000000003,,0.9929538
346,0.18,,0.949,3549.7090220451355,19.625239999999998,1.1184504,10.332035000000001,9.406607000000001,15.807039999999999,15.121205999999999,347,0.11,15.807039999999999,10.027994,9.348603264090677,,347.79517000000004,8.753903999999999,-35.196877,8.548129,6940,1.0022916,1.1193671,8.512271,17.721829999999997,,0.9929538
347,0.18,,0.949,3568.9249234199524,19.650976,1.1187757999999999,10.32929,9.4037285,15.807039999999999,15.112192000000002,348,0.11,15.807039999999999,11.98242,9.325289213185,,348.80667,8.75314,-35.060986,8.548224000000001,6960,1.002318,1.1189828000000002,8.488068,17.750093,,0.9929538
348,0.18,,0.949,3586.152333498001,19.676498000000002,1.1152785,10.326645,9.40086,15.807039999999999,15.120176,349,0.11,15.807039999999999,17.895872,9.376232508466916,,349.81494,8.752527,-34.90893,8.548407000000001,6980,1.0023351,1.1186018999999998,8.539194,17.778313,,0.9929538
349,0.18,,0.949,3603.091325998306,19.700603,1.0901851999999999,10.323492,9.397998,15.807039999999999,15.126648999999999,350,0.11,15.807039999999999,17.384165,9.409793436970276,,350.79846000000003,8.751994,-34.759274,8.548066,7000,1.0022813,1.1182222,8.565903,17.806482,,0.9929538
350,0.18,,0.949,3615.563991546631,19.713766,0.870092,10.31519,9.395145,15.807039999999999,15.127438,351,0.11,15.807039999999999,15.400731,9.442162846529392,,351.56226000000004,8.751549,-34.616764,8.5424385,7020,1.0016018,1.1178458,8.595415,17.833338,,0.9929538
351,0.18,,0.949,3631.103651046753,19.739267,1.1146044,10.3126,9.3923,15.807039999999999,15.133545000000002,352,0.11,15.807039999999999,17.276272,9.373484575742028,,352.5716,8.750924000000001,-34.469032,8.542637,7040,1.0016239,1.1174716999999998,8.531811,17.861432999999998,,0.9929538
352,0.18,,0.949,3645.931825876236,19.764778,1.1149594999999999,10.310024,9.389463000000001,15.807039999999999,15.135005,353,0.11,15.807039999999999,15.647629,9.367510206723528,,353.58157,8.750291,-34.32675,8.542836,7060,1.0016475,1.1170999,8.527253,17.889479,,0.9929538
353,0.18,,0.949,3663.109836339951,19.79014,1.1125696000000003,10.307446,9.386635,15.807039999999999,15.140445000000001,354,0.11,15.807039999999999,17.058636,9.379567071218228,,354.58948,8.749692,-34.181297,8.543019000000001,7080,1.0016652,1.1167313,8.538442,17.917482,,0.9929538
354,0.18,,0.949,3682.221252679825,19.815691,1.1161786,10.304827000000001,9.383814,15.807039999999999,15.147251999999998,355,0.11,15.807039999999999,17.555609,9.328102630570989,,355.6013,8.748965,-34.035247999999996,8.543149,7100,1.0016937,1.1163638999999999,8.491972,17.945439999999998,,0.9929538
355,0.18,,0.949,3699.30686712265,19.84101,1.1123075,10.302273,9.3810005,15.807039999999999,15.146979,356,0.11,15.807039999999999,15.048627,9.376185819705183,,356.60953,8.748369,-33.89707,8.543331,7120,1.0017121999999998,1.1159987,8.536626,17.973356,,0.9929538
356,0.18,,0.949,3716.516214609146,19.866488,1.1153593000000002,10.299691000000001,9.378196,15.807039999999999,15.152297,357,0.11,15.807039999999999,17.044052,9.334307529549429,,357.62115,8.747667,-33.754073999999996,8.543472999999999,7140,1.0017399999999999,1.115636,8.497763,18.001226000000003,,0.9929538
357,0.18,,0.949,3737.545518875122,19.89051,1.0894327,10.296717999999998,9.375399,15.807039999999999,15.151902999999999,358,0.11,15.807039999999999,15.010062,9.407161298156797,,358.60712,8.747158,-33.617622,8.54321,7160,1.0016959,1.1152763,8.565317,18.029055,,0.9929538
358,0.18,,0.949,3752.423816919327,19.91552,1.1074017,10.294145,9.372608999999999,15.807039999999999,15.154028,359,0.11,15.807039999999999,15.913170000000001,9.388506862729532,,359.6114,8.746607000000001,-33.47937,8.543336,7180,1.001703,1.114918,8.549191,18.05684,,0.9929538
359,0.18,,0.949,3772.600106716156,19.940914000000003,1.1145151000000002,10.291526,9.369827,15.807039999999999,15.159039000000002,360,0.11,15.807039999999999,16.955738,9.307665565131156,,360.6231,8.745847,-33.33897,8.543403,7200,1.0017308,1.1145618999999998,8.473114,18.084583,,0.9929538
360,0.18,,0.949,3791.1971611976624,19.966265,1.1139805,10.288982,9.367053,15.807039999999999,15.150273,361,0.11,15.807039999999999,11.993098,9.327411173170418,,361.63457999999997,8.745155,-33.2131,8.543532,7220,1.0017578999999999,1.114209,8.495886,18.11228,,0.9929538
361,0.18,,0.949,3810.408570766449,19.991526,1.1126311000000002,10.286525,9.364287,15.807039999999999,15.163741,362,0.11,15.807039999999999,20.024448,9.36196416542147,,362.64502000000005,8.744553,-33.065740000000005,8.5437355,7240,1.0017818,1.1138573999999999,8.5272,18.139936,,0.9929538
362,0.18,,0.949,3828.2147405147552,20.016785000000002,1.1128986,10.284027,9.361528,15.807039999999999,15.159082000000001,363,0.11,15.807039999999999,13.471093,9.345211324075668,,363.65594,8.7439,-32.93724,8.543887,7260,1.001807,1.113508,8.5075865,18.167551,,0.9929538
363,0.18,,0.949,3845.872725725174,20.042044,1.1131045,10.281454,9.358777,15.807039999999999,15.151330999999999,364,0.11,15.807039999999999,12.335825999999999,9.307518851676472,,364.66742,8.743160000000001,-32.812571999999996,8.543951,7280,1.0018335999999999,1.1131607,8.474571000000001,18.195122,,0.9929538
364,0.18,,0.949,3867.2949347496033,20.067255,1.1125314,10.278967999999999,9.356034,15.807039999999999,15.166072,365,0.11,15.807039999999999,20.529465,9.338188753794102,,365.67852999999997,8.742499,-32.666138000000004,8.544089,7300,1.001859,1.1128156999999999,8.502084,18.222649,,0.9929538
