,MISE,IWLastEpisode,DenMISEMeanLog,Bound,ReturnAbsMax,ReturnMean,IWMean,Iteration,ReturnMin,LQGmu1,IWNorm1,URet,ReturnLastEpisode,IWMin,IWMax,SqrtESSClassic,DenMISELogLast,ReturnMax,target_sum_log_mean,DenMISELogFirst,IWNorm2,LQGmu01,TimestepsSoFar,IWFirstEpisode,LQGsigma,TimeElapsed,ReturnStepMax
185,7.886691000000001,16.694077,11.727258,23.2056,17.199832999999998,11.67125,0.92471623,186,,0.951,171.99722,9.35819420855826,8.522456,,16.892769,3.3683531,10.768751,17.199832999999998,-505.78143,13.655332000000001,51.062706,0.182,3720,,0.11,728.942006111145,0.99999267
186,7.7725089999999994,10.425587,11.706444,22.43415,17.199832999999998,11.654627,0.91106963,187,,0.951,170.37003,9.402605909677515,8.562551,,15.569485999999998,3.5193534,7.943138,17.199832999999998,-503.16595,13.649969,48.40947,0.182,3740,,0.11,739.5648775100708,0.99999267
187,7.894289,14.395256,11.737794000000001,21.950085,17.199832999999998,11.637921,0.9254646999999999,188,,0.952,173.98737,9.352290345011983,8.513691,,14.449729999999999,3.6710474000000004,17.7185,17.199832999999998,-500.53458,13.644635999999998,47.394474,0.183,3760,,0.11,749.7548687458037,0.99999267
188,7.994490600000001,13.4471,11.724712,21.51553,17.199832999999998,11.621367,0.93735015,189,,0.952,177.15918,9.344841279094602,8.509478,,13.489628,3.8162377,9.367519,17.199832999999998,-497.9791,13.639331,46.422470000000004,0.183,3780,,0.11,759.8027763366699,0.99999267
189,8.076425,12.571138000000001,11.731603999999999,21.12058,17.199832999999998,11.605039999999999,0.94700414,190,,0.952,179.93079,9.356965190707417,8.51881,,12.657616,3.9557559999999996,13.122897,17.199832999999998,-495.42435,13.634054,45.485817,0.184,3800,,0.11,774.0386946201324,0.99999267
190,8.140079,11.708977,11.745253,20.755043,17.199832999999998,11.588951,0.9544111999999999,191,,0.953,182.29254,9.370812969920593,8.532438,,11.92966,4.09034,14.416615,17.199832999999998,-492.8651,13.628804,44.566596999999994,0.184,3820,,0.11,783.9192204475403,0.99999267
191,8.063918,8.112373,11.749527,20.303972,17.199832999999998,11.573199,0.9452806,192,,0.953,181.49388000000002,9.407371021673352,8.564478,,11.287135000000001,4.2156267,12.634845,17.199832999999998,-490.29385,13.623582999999998,43.052642999999996,0.184,3840,,0.11,793.3326241970062,0.99999267
192,8.120954,10.468608,11.784642,20.005295,17.199832999999998,11.557475,0.9518913,193,,0.953,183.71503,9.378152708606454,8.538727,,10.715913,4.341806,18.60344,17.199832999999998,-487.7003,13.618388000000001,42.313046,0.184,3860,,0.11,804.9971468448639,0.99999267
193,8.174576,10.073957,11.803216,19.734009,17.199832999999998,11.541875,0.9581584000000001,194,,0.953,185.88272,9.36902574452774,8.53088,,10.204830000000001,4.463844,15.456675,17.199832999999998,-485.1386,13.613220000000002,41.641853000000005,0.184,3880,,0.11,811.6995358467102,0.99999267
194,8.222247,9.644833,11.827332,19.48294,17.199832999999998,11.526424,0.96374017,195,,0.953,187.92934,9.367700583738838,8.529121,,9.744903,4.582267,16.567225,17.199832999999998,-482.5581,13.608077999999999,41.012306,0.184,3900,,0.11,825.385320186615,0.99999267
195,8.265423,9.333758999999999,11.828804,19.2505,17.199832999999998,11.510819,0.96914065,196,,0.953,189.95157,9.302216125649283,8.467524000000001,,9.333758999999999,4.697236,12.170924000000001,17.199832999999998,-480.10913,13.602963,40.439007000000004,0.185,3920,,0.11,840.1084272861481,0.99999267
196,8.301973,8.859294,11.860991499999999,19.030834,17.199832999999998,11.495691,0.9733976999999999,197,,0.954,191.75933999999998,9.369922786090816,8.530631,,8.954889,4.809411,18.218510000000002,17.199832999999998,-477.6511,13.597875,39.87169,0.185,3940,,0.11,854.1434545516968,0.99999267
197,8.334257000000001,8.515172,11.889380000000001,18.824532,17.199832999999998,11.480722,0.9771506999999999,198,,0.954,193.47583,9.37021309033373,8.532001,,8.609057,4.9187946,17.526218,17.199832999999998,-475.2182,13.592811,39.333991999999995,0.185,3960,,0.11,867.9604601860046,0.99999267
198,8.3650255,8.286794,11.904126,18.632687,17.199832999999998,11.465717999999999,0.9809104,199,,0.954,195.20117,9.33198709358444,8.494837,,8.292003999999999,5.0254383,14.863407999999998,17.199832999999998,-472.83795,13.587773,38.842617,0.185,3980,,0.11,876.5587224960327,0.99999267
199,8.37006,7.417778,11.9357395,18.428117999999998,17.199832999999998,11.451163000000001,0.98136955,200,,0.954,196.27391,9.396554511969137,8.554667,,8.000309,5.1301656,18.261784,17.199832999999998,-470.43823,13.582760999999998,38.258784999999996,0.186,4000,,0.11,887.7403802871704,0.99999267
200,8.396216,7.722808000000001,11.923162,18.258264999999998,17.199832999999998,11.4364805,0.9845531999999999,201,,0.954,197.8952,9.335460443509632,8.499989999999999,,7.7310095,5.2321279999999994,9.441794999999999,17.199832999999998,-468.11334000000005,13.577773,37.823082,0.186,4020,,0.11,898.7530658245088,0.99999267
201,8.418685,7.428914,11.9398775,18.095898000000002,17.199832999999998,11.4220705,0.9871858,202,,0.955,199.41153,9.36486945975391,8.525447,,7.481747599999999,5.3320627,15.329867000000002,17.199832999999998,-465.7836,13.57281,37.39857,0.186,4040,,0.11,910.750333070755,0.99999267
202,8.4400215,7.2374163000000005,11.959164999999999,17.94278,17.199832999999998,11.407734,0.98974353,203,,0.955,200.91794,9.34776353660687,8.511763,,7.250252000000001,5.4299498,15.88248,17.199832999999998,-463.48172,13.567872,37.001804,0.186,4060,,0.11,924.8058233261107,0.99999267
203,8.459244,7.014991800000001,11.99938,17.796864000000003,17.199832999999998,11.393578999999999,0.99201506,204,,0.955,202.37108,9.35742652977176,8.520313999999999,,7.0347550000000005,5.5259805,20.186885999999998,17.199832999999998,-461.1749,13.562957999999998,36.62175,0.187,4080,,0.11,939.3115854263306,0.99999267
204,8.412875999999999,5.2489576,12.028413,17.598259,17.199832999999998,11.379814,0.9864337,205,,0.955,202.2189,9.414769143714162,8.571636,,6.833583999999999,5.6175656,17.972723000000002,17.199832999999998,-458.88782000000003,13.558067999999999,35.997603999999995,0.187,4100,,0.11,953.4623169898987,0.99999267
205,8.432242,6.62812,12.042257000000001,17.468432999999997,17.199832999999998,11.365919,0.9887344000000001,206,,0.955,203.67928999999998,9.353251287356171,8.5177145,,6.6454306,5.7103157,14.90645,17.199832999999998,-456.63766,13.553201999999999,35.668655,0.187,4120,,0.11,965.1049716472626,0.99999267
206,8.449886,6.4632096,12.060083,17.344128,17.199832999999998,11.352094000000001,0.99088264,207,,0.956,205.1127,9.340476994077553,8.503843,,6.4690065,5.801451,15.7556505,17.199832999999998,-454.41193,13.548359,35.35541,0.187,4140,,0.11,977.9174852371216,0.99999267
207,8.463937,6.2290545,12.053563,17.222720000000002,17.199832999999998,11.338525,0.9925129999999999,208,,0.956,206.4427,9.370442192461033,8.529739,,6.3032684,5.891173,10.7248955,17.199832999999998,-452.22693,13.54354,35.042716999999996,0.187,4160,,0.11,993.4731242656708,0.99999267
208,8.471817999999999,5.9423885,12.052197,17.10112,17.199832999999998,11.325158,0.9933702,209,,0.956,207.61436,9.38504733826294,8.545078,,6.1473083,5.979568,11.787142,17.199832999999998,-450.04787999999996,13.538744,34.72063,0.187,4180,,0.11,1005.3367428779602,0.99999267
209,8.485684,5.9801035,12.06585,16.991526,17.199832999999998,11.311805,0.9950124,210,,0.956,208.9526,9.358073801640499,8.520789,,6.0003033,6.0663605,14.937342999999998,17.199832999999998,-447.87137,13.533971,34.444477,0.188,4200,,0.11,1018.4124796390532,0.99999267
210,8.498192,5.860306,12.079678,16.885872,17.199832999999998,11.298411,0.9966079,211,,0.956,210.28427000000002,9.321512107242581,8.486056,,5.861312,6.151819000000001,14.999126,17.199832999999998,-445.72955,13.52922,34.182453,0.188,4220,,0.11,1033.8653659820557,0.99999267
211,8.510095,5.7224072999999995,12.079558,16.78451,17.199832999999998,11.285267,0.9980443000000001,212,,0.956,211.58539,9.34438333617456,8.511797,,5.7299213,6.236029599999999,12.068323,17.199832999999998,-443.6298,13.524491000000001,33.929504,0.188,4240,,0.11,1047.6084985733032,0.99999267
212,8.511737,5.336429,12.108144,16.677193,17.199832999999998,11.272461,0.9981386999999999,213,,0.957,212.60355,9.395936170055393,8.557507000000001,,5.6054463,6.3192434,18.180365,17.199832999999998,-441.50622999999996,13.519785999999998,33.64383,0.188,4260,,0.11,1062.9477963447569,0.99999267
213,8.482741,4.454036,12.123822,16.545593,17.199832999999998,11.259839,0.9946246,214,,0.957,212.84967000000003,9.412743264606313,8.571246,,5.487437,6.399657700000001,15.474981,17.199832999999998,-439.3857,13.515101999999999,33.25954,0.188,4280,,0.11,1074.6221921443941,0.99999267
214,8.494157000000001,5.3649487,12.116539999999999,16.456464999999998,17.199832999999998,11.247052,0.99600816,215,,0.957,214.14175,9.349064796712897,8.510675,,5.375248,6.480470700000001,10.573147,17.199832999999998,-437.28506,13.51044,33.044167,0.188,4300,,0.11,1090.579009771347,0.99999267
215,8.36506,1.6971958999999999,12.132660000000001,16.27039,17.199832999999998,11.234771,0.9808024999999999,216,,0.957,211.85332999999997,9.438285436282607,8.594242999999999,,5.268527,6.527178,15.6119585,17.199832999999998,-435.18588,13.505799,32.45711,0.188,4320,,0.11,1099.2133405208588,0.99999267
216,8.378293,5.119055,12.149052000000001,16.188292999999998,17.199832999999998,11.222322,0.9823335999999999,217,,0.957,213.1664,9.374029179571489,8.533412,,5.16689,6.6068487000000005,15.717676999999998,17.199832999999998,-433.10042999999996,13.501180999999999,32.264458000000005,0.188,4340,,0.11,1112.9512782096865,0.99999267
217,8.389689,4.992162,12.147989,16.107767000000003,17.199832999999998,11.210032,0.9836246,218,,0.957,214.43016,9.377971822449927,8.543066,,5.0699844,6.685536999999999,11.943353,17.199832999999998,-431.0516,13.496583,32.07374,0.188,4360,,0.11,1124.5174224376676,0.99999267
218,8.402285000000001,4.968746,12.15519,16.031807,17.199832999999998,11.197707000000001,0.98514336,219,,0.957,215.7464,9.351484154604604,8.51089,,4.977482299999999,6.763136,13.749873999999998,17.199832999999998,-429.0132,13.492006,31.90035,0.188,4380,,0.11,1135.2424619197845,0.99999267
219,8.414139,4.8744035000000006,12.182400999999999,15.958147,17.199832999999998,11.185554,0.9865395,220,,0.957,217.03867999999997,9.362127771895773,8.524051,,4.889087,6.839799,18.16469,17.199832999999998,-426.97335999999996,13.487451,31.731733000000002,0.188,4400,,0.11,1148.8249757289884,0.99999267
220,8.406851,4.292757,12.181718,15.868293,17.199832999999998,11.173691,0.98559904,221,,0.957,217.81737999999999,9.404073403193207,8.563809,,4.8045387,6.9154862999999995,12.052799,17.199832999999998,-424.98022000000003,13.482915,31.497046,0.188,4420,,0.11,1162.3683457374573,0.99999267
221,8.417295,4.685058000000001,12.173256,15.798782999999998,17.199832999999998,11.161795,0.98680997,222,,0.957,219.07181,9.369685334722659,8.532611,,4.7235913,6.990392699999999,10.3252945,17.199832999999998,-423.01245,13.4784,31.338984999999997,0.188,4440,,0.11,1174.0930280685425,0.99999267
222,8.419994,4.4110627000000004,12.1779785,15.723963000000001,17.199832999999998,11.150098,0.9870653,223,,0.957,220.11557000000002,9.395635727210948,8.553500999999999,,4.646010400000001,7.064584700000001,13.2472315,17.199832999999998,-421.0495,13.4739065,31.15761,0.188,4460,,0.11,1182.6264524459841,0.99999267
223,8.430297999999999,4.5610566,12.190582000000001,15.659382,17.199832999999998,11.138357000000001,0.98829186,224,,0.957,221.37738,9.357366447498396,8.520059,,4.5715995000000005,7.1377645,15.0211115,17.199832999999998,-419.09598,13.469432000000001,31.014946000000002,0.188,4480,,0.11,1199.1164424419405,0.99999267
224,8.42874,4.171454,12.212434,15.585125,17.199832999999998,11.126909,0.9880329,225,,0.957,222.3074,9.403851752204051,8.562698,,4.5001655,7.210274000000001,17.126617,17.199832999999998,-417.15088,13.464977,30.832031,0.188,4500,,0.11,1210.0134193897247,0.99999267
225,8.436630000000001,4.36404,12.240960000000001,15.522564000000001,17.199832999999998,11.11548,0.98892254,226,,0.957,223.49649,9.38502357725904,8.544075,,4.4315333,7.281962400000001,18.678333,17.199832999999998,-415.2159,13.460543,30.691793,0.188,4520,,0.11,1223.0412449836729,0.99999267
226,8.445487,4.3650970000000004,12.260013,15.463144,17.199832999999998,11.103905000000001,0.9900534,227,,0.957,224.74212999999997,9.320446901770117,8.487679,,4.3655386,7.352809,16.583927,17.199832999999998,-413.3072,13.456128,30.565479999999997,0.188,4540,,0.11,1235.2084176540375,0.99999267
227,8.453458,4.302085,12.269618,15.4048195,17.199832999999998,11.092336999999999,0.9911239,228,,0.957,225.97626,9.299716870634047,8.466492,,4.302085,7.422934,14.466513,17.199832999999998,-411.4246,13.451732999999999,30.442984000000003,0.188,4560,,0.11,1245.8339688777926,0.99999267
228,8.458264,4.128721700000001,12.252051,15.345096,17.199832999999998,11.081219,0.9916463,229,,0.957,227.08700000000002,9.384907914629206,8.546253,,4.2409324999999995,7.492488000000001,8.262118,17.199832999999998,-409.5857,13.447356,30.308624,0.188,4580,,0.11,1260.9145736694334,0.99999267
229,8.465823,4.1625239999999994,12.252794999999999,15.290016,17.199832999999998,11.0701065,0.99253684,230,,0.957,228.28347999999997,9.365940540245733,8.525231,,4.1820053999999995,7.561260000000001,12.438197,17.199832999999998,-407.7446,13.442998999999999,30.191195,0.188,4600,,0.11,1272.4847033023837,0.99999267
230,8.472599,4.1250849999999994,12.233195,15.235892999999999,17.199832999999998,11.058826,0.99346286,231,,0.957,229.48991,9.301327327612313,8.464328,,4.1251793,7.629344000000001,7.739292999999999,17.199832999999998,-405.93982,13.438660999999998,30.0799,0.188,4620,,0.11,1282.9785571098328,0.99999267
231,8.477959,4.0040684,12.232947,15.181917000000002,17.199832999999998,11.047986,0.99405515,232,,0.957,230.62079,9.382305216014483,8.544004,,4.0703516,7.6968703,12.188186,17.199832999999998,-404.1316,13.4343405,29.96293,0.188,4640,,0.11,1295.49969291687,0.99999267
232,8.484748,4.0098614999999995,12.242666999999999,15.130999,17.199832999999998,11.037134,0.99486506,233,,0.957,231.80356,9.356330440508552,8.519514,,4.01741,7.763700500000001,14.509839000000001,17.199832999999998,-402.32886,13.430039,29.857355,0.188,4660,,0.11,1306.208207130432,0.99999267
233,8.485438,3.784214,12.2446995,15.07538,17.199832999999998,11.026536,0.9948874,234,,0.957,232.80365,9.39641732726337,8.557282,,3.9662647000000004,7.830038,12.7292795,17.199832999999998,-400.54944,13.425756,29.732121999999997,0.188,4680,,0.11,1315.9461958408356,0.99999267
234,8.491324,3.9165812000000004,12.247287,15.0265,17.199832999999998,11.015694,0.9956715,235,,0.957,233.9828,9.313166631828423,8.478726,,3.9168277000000002,7.895656599999999,12.8638,17.199832999999998,-398.78445,13.421493,29.634369,0.188,4700,,0.11,1327.631420135498,0.99999267
235,8.469764999999999,3.079174,12.240943,14.952901999999998,17.199832999999998,11.005344000000001,0.9930708,236,,0.957,234.3647,9.415430389686536,8.573089999999999,,3.8690066,7.959033,10.760189,17.199832999999998,-397.04427999999996,13.417245999999999,29.446378999999997,0.188,4720,,0.11,1336.6169302463534,0.99999267
236,8.476148,3.8069712999999994,12.249844,14.907117000000001,17.199832999999998,10.994907000000001,0.99380994,237,,0.957,235.53296,9.367291796569466,8.531537,,3.8227317000000003,8.023596000000001,14.362753,17.199832999999998,-395.30273,13.413018,29.355038,0.188,4740,,0.11,1350.631833076477,0.99999267
237,8.482308,3.7713773,12.238385000000001,14.862385999999999,17.199832999999998,10.984492,0.9945516,238,,0.957,236.70327999999998,9.352547222984066,8.516413,,3.7779252999999997,8.087598,9.534603,17.199832999999998,-393.5962,13.408807999999999,29.267439000000003,0.188,4760,,0.11,1367.1292324066162,0.99999267
238,8.469431,3.18142,12.248816999999999,14.8003235,17.199832999999998,10.974397,0.9929709999999999,239,,0.957,237.32007000000002,9.414411410005853,8.571568,,3.7345165999999996,8.15043,14.742538,17.199832999999998,-391.8828,13.404614000000002,29.117493,0.188,4780,,0.11,1379.6611320972445,0.99999267
239,8.474117,3.6332332999999997,12.257485,14.756426000000001,17.199832999999998,10.964274000000001,0.99348885,240,,0.957,238.43732000000003,9.38531842280848,8.544991,,3.6924446000000004,8.213461,14.341347,17.199832999999998,-390.18484,13.400439000000002,29.030065999999998,0.188,4800,,0.11,1390.9205968379974,0.99999267
240,8.480015,3.6418679,12.270354,14.714909,17.199832999999998,10.954151,0.9941851,241,,0.957,239.5986,9.36323037857707,8.524787,,3.651651,8.275922999999999,15.370503,17.199832999999998,-388.4967,13.396281,28.951284,0.188,4820,,0.11,1404.3266866207125,0.99999267
241,8.485663,3.6057432,12.288226,14.674223000000001,17.199832999999998,10.944086,0.99486333,242,,0.957,240.75692999999998,9.358811629509592,8.518378,,3.6120725,8.337885,16.606293,17.199832999999998,-386.8174,13.39214,28.875061,0.188,4840,,0.11,1416.7023680210114,0.99999267
242,8.491142,3.5663667,12.323744999999999,14.634404,17.199832999999998,10.934138,0.9955068000000001,243,,0.957,241.90816,9.36425602207708,8.526814,,3.5736557999999996,8.399364,20.929052,17.199832999999998,-385.1342,13.388017000000001,28.800767999999998,0.188,4860,,0.11,1431.7738769054413,0.99999267
243,8.478055,2.9905806,12.306788000000001,14.577547000000001,17.199832999999998,10.924439999999999,0.99391425,244,,0.957,242.51507999999998,9.410890417851551,8.567587,,3.5363559999999996,8.45964,8.196050999999999,17.199832999999998,-383.5177,13.38391,28.667307,0.188,4880,,0.11,1445.8924033641815,0.99999267
244,8.483336,3.497647,12.275103,14.539476,17.199832999999998,10.914549000000001,0.99457854,245,,0.957,243.67174,9.338293681549724,8.500883,,3.5001227999999998,8.520196,4.554682,17.199832999999998,-381.92865,13.37982,28.599312,0.188,4900,,0.11,1458.579930305481,0.99999267
245,8.4881735,3.4646739999999996,12.282299,14.501892000000002,17.199832999999998,10.9046545,0.9952231,246,,0.957,244.82488999999998,9.316392016192474,8.480607000000001,,3.4649086000000002,8.580299,14.055553,17.199832999999998,-380.3139,13.375747,28.533375,0.188,4920,,0.11,1469.683837890625,0.99999267
246,8.491822,3.3776178,12.273981,14.463970000000002,17.199832999999998,10.895089,0.99562633,247,,0.957,245.91971,9.382983072059057,8.542204,,3.4306703,8.640022,10.23731,17.199832999999998,-378.72775,13.37169,28.462856,0.188,4940,,0.11,1481.9730515480042,0.99999267
247,8.496639,3.3895120000000003,12.296913,14.428120999999999,17.199832999999998,10.885539,0.99619204,248,,0.957,247.05562,9.364547677532746,8.526566,,3.3973727,8.69926,17.97029,17.199832999999998,-377.12323,13.367648999999998,28.399612,0.188,4960,,0.11,1496.200183391571,0.99999267
248,8.494361999999999,3.142179,12.314971,14.385985999999999,17.199832999999998,10.876216000000001,0.99587035,249,,0.957,247.97171,9.406889026899568,8.564003,,3.3649762,8.758111,16.80121,17.199832999999998,-375.53665,13.363626000000002,28.31338,0.188,4980,,0.11,1512.1857702732086,0.99999267
249,8.474793,2.601934,12.309417999999999,14.328653,17.199832999999998,10.867014,0.9935165000000001,250,,0.957,248.37912000000003,9.418951105753337,8.575882,,3.3334415,8.814610499999999,10.935483999999999,17.199832999999998,-373.9869,13.359617000000002,28.178117999999998,0.188,5000,,0.11,1529.2913024425507,0.99999267
250,8.479369,3.3025517,12.308792,14.294945000000002,17.199832999999998,10.857489999999999,0.9941325999999999,251,,0.957,249.52728,9.313638376679158,8.476563,,3.3027377,8.872639,12.162923,17.199832999999998,-372.44372999999996,13.355625,28.123232,0.188,5020,,0.11,1541.0207920074465,0.99999267
251,8.483647999999999,3.2728004,12.291169,14.261692000000002,17.199832999999998,10.848009,0.99472463,252,,0.957,250.67061,9.298553438463076,8.468047,,3.2728317000000002,8.93027,7.877822999999999,17.199832999999998,-370.9298,13.351648999999998,28.069767,0.188,5040,,0.11,1556.3328006267548,0.99999267
252,8.488201,3.2416967999999997,12.296138000000001,14.229444500000001,17.199832999999998,10.838762,0.99528533,253,,0.957,251.80719,9.344638793408999,8.5087,,3.2436914,8.987514,13.557982,17.199832999999998,-369.40546,13.347689,28.017446999999997,0.188,5060,,0.11,1572.4070019721985,0.99999267
253,8.492519999999999,3.2140994,12.3085575,14.197668,17.199832999999998,10.829564999999999,0.995827,254,,0.957,252.94006000000002,9.339558530703409,8.502676,,3.215289,9.044375,15.4596,17.199832999999998,-367.88565,13.343743,27.966558000000003,0.188,5080,,0.11,1587.1342475414276,0.99999267
254,8.496694999999999,3.1785603,12.302855000000001,14.166426000000001,17.199832999999998,10.820532,0.99631655,255,,0.957,254.06071,9.36295179655773,8.526087,,3.1875972999999997,9.100872,10.862592,17.199832999999998,-366.3958,13.339814000000002,27.916084,0.188,5100,,0.11,1597.1240575313568,0.99999267
255,8.500592999999999,3.1596830000000002,12.293221,14.135577,17.199832999999998,10.811448,0.9968186,256,,0.957,255.18556,9.332224264913412,8.495138,,3.1605902,9.156991,9.8443,17.199832999999998,-364.92163,13.3359,27.86784,0.188,5120,,0.11,1606.2578468322754,0.99999267
256,8.500274000000001,2.9869692000000003,12.309569,14.1011095,17.199832999999998,10.802694,0.9967319,257,,0.957,256.1601,9.403441214358738,8.561816,,3.1342392000000006,9.212822000000001,16.501722,17.199832999999998,-363.43326,13.332002,27.804737,0.188,5140,,0.11,1620.9124336242676,0.99999267
257,8.503203,3.065,12.323186,14.070529999999998,17.199832999999998,10.793958,0.99704427,258,,0.957,257.23742999999996,9.387657380042134,8.548477,,3.1085258,9.268271,15.829923,17.199832999999998,-361.9589,13.328118,27.754627000000003,0.188,5160,,0.11,1636.311716556549,0.99999267
258,8.504205,2.9828303,12.308149,14.03861,17.199832999999998,10.785314999999999,0.9971228999999999,259,,0.957,258.25482,9.392965490053056,8.555391,,3.0834234,9.323402999999999,8.4353075,17.199832999999998,-360.52457000000004,13.32425,27.69963,0.188,5180,,0.11,1651.497841835022,0.99999267
259,8.507703999999999,3.0412436,12.328827,14.0098095,17.199832999999998,10.776684,0.9975132999999999,260,,0.957,259.35345,9.378044208677846,8.541217999999999,,3.0589116,9.378136999999999,17.690813000000002,17.199832999999998,-359.06557999999995,13.320395999999999,27.655116999999997,0.188,5200,,0.11,1667.2760472297668,0.99999267
260,8.510661,3.0350287000000002,12.331930999999999,13.981048000000001,17.199832999999998,10.767794,0.9979564000000001,261,,0.957,260.4666,9.287105129041876,8.456458,,3.0350287000000002,9.432514,13.145367000000002,17.199832999999998,-357.63522,13.316557999999999,27.6137,0.188,5220,,0.11,1679.9928200244904,0.99999267
261,8.514089,3.0041842,12.344419,13.953301999999999,17.199832999999998,10.759248,0.99835485,262,,0.957,261.56897000000004,9.365714644460262,8.528733,,3.0116367000000004,9.486574000000001,15.609472,17.199832999999998,-356.20645,13.312733999999999,27.572542,0.188,5240,,0.11,1697.5324640274048,0.99999267
262,8.517053,2.9886446,12.353435000000001,13.925632,17.199832999999998,10.750575,0.9987663,263,,0.957,262.67554,9.309614225704873,8.478429,,2.9887757,9.540303999999999,14.720673000000001,17.199832999999998,-354.79193,13.308924,27.533245,0.188,5260,,0.11,1711.6605069637299,0.99999267
263,8.51987,2.943747,12.345892999999998,13.898323000000001,17.199832999999998,10.742204,0.9990773000000001,264,,0.957,263.7564,9.37662687167844,8.540488,,2.9664278,9.593743,10.367103,17.199832999999998,-353.40466000000004,13.305129,27.492544,0.188,5280,,0.11,1721.2472217082975,0.99999267
264,8.522891,2.9394212000000004,12.335105,13.871732999999999,17.199832999999998,10.733808999999999,0.99944264,265,,0.957,264.8523,9.356982075832343,8.517607,,2.9445782000000005,9.646854,9.491392999999999,17.199832999999998,-352.03116,13.301348,27.454782,0.188,5300,,0.11,1737.3093020915985,0.99999267
265,8.525736,2.9222429,12.340554,13.845462,17.199832999999998,10.7254095,0.9998101,266,,0.957,265.9495,9.337751123737586,8.49944,,2.9232072999999996,9.699653999999999,13.788925,17.199832999999998,-350.6519,13.297582,27.418453000000003,0.188,5320,,0.11,1753.4888362884521,0.99999267
266,8.528487,2.8912458,12.349057,13.819569,17.199832999999998,10.717187,1.0001268,267,,0.957,267.03387000000004,9.371280432550401,8.530206,,2.9023042,9.752165,14.614135000000001,17.199832999999998,-349.27985,13.293829,27.382009999999998,0.188,5340,,0.11,1765.2334654331207,0.99999267
267,8.531056,2.8669599999999997,12.348289999999999,13.793957,17.199832999999998,10.709041000000001,1.0004177,268,,0.957,268.11194,9.373475959723539,8.534127999999999,,2.8818476000000004,9.804385,12.147099,17.199832999999998,-347.9273,13.2900915,27.346125,0.188,5360,,0.11,1778.3799951076508,0.99999267
268,8.53355,2.8613195,12.346031,13.768729,17.199832999999998,10.700804,1.0007513000000001,269,,0.957,269.2021,9.327838972792858,8.492768,,2.8618271,9.8563,11.743179,17.199832999999998,-346.58633,13.286366000000001,27.312690000000003,0.188,5380,,0.11,1796.3495049476624,0.99999267
269,8.535982,2.8411136000000003,12.330925,13.743879000000002,17.199832999999998,10.692642,1.0010710999999999,270,,0.957,270.28918,9.336616762052225,8.497487,,2.8422275000000004,9.907933,8.270146,17.199832999999998,-345.2682,13.282656,27.280077000000002,0.188,5400,,0.11,1811.8932459354398,0.99999267
270,8.538152,2.8229048,12.335974,13.719195999999998,17.199832999999998,10.684469,1.0013833,271,,0.957,271.37487999999996,9.311535738070127,8.477874,,2.8230367000000003,9.959284,13.701219,17.199832999999998,-343.93976000000004,13.278959,27.248432,0.188,5420,,0.11,1827.8176951408386,0.99999267
271,8.540464,2.8032537,12.338822,13.695073999999998,17.199832999999998,10.676446,1.0016816,272,,0.957,272.4574,9.339100760904858,8.502182000000001,,2.8042404999999997,10.01036,13.112791,17.199832999999998,-342.6233,13.275276000000002,27.217543,0.188,5440,,0.11,1837.5869410037994,0.99999267
272,8.542731,2.7849049999999997,12.363036,13.671312,17.199832999999998,10.668494,1.0019698000000001,273,,0.957,273.53775,9.342787843657836,8.505703,,2.7858294999999997,10.061164,18.950356,17.199832999999998,-341.2951,13.271606,27.187485,0.188,5460,,0.11,1849.542047739029,0.99999267
273,8.544594,2.7676978,12.358245,13.647541,17.199832999999998,10.660477,1.0022511,274,,0.957,274.61682,9.3034699468155,8.471399,,2.7677717,10.111705,11.051248,17.199832999999998,-340.04425,13.26795,27.158312,0.188,5480,,0.11,1867.2100276947021,0.99999267
274,8.546700999999999,2.7480416,12.3291,13.624401,17.199832999999998,10.652650999999999,1.002516,275,,0.957,275.6919,9.343154514725423,8.508555,,2.7500932000000002,10.161983,4.3445730000000005,17.199832999999998,-338.8294,13.264307,27.129735999999998,0.189,5500,,0.11,1880.007544755936,0.99999267
275,8.5486965,2.7204032000000002,12.347605,13.601522000000001,17.199832999999998,10.644985,1.0027349,276,,0.957,276.75482,9.3768027025858,8.536783,,2.732783,10.212009,17.43696,17.199832999999998,-337.56732,13.260677,27.100918,0.189,5520,,0.11,1900.781762123108,0.99999267
276,8.550607000000001,2.715323,12.367757000000001,13.578929,17.199832999999998,10.637234,1.0029886000000001,277,,0.957,277.82782000000003,9.33340018900539,8.497995,,2.7157942999999998,10.261772,17.929626000000003,17.199832999999998,-336.31917999999996,13.257060000000001,27.074059000000002,0.189,5540,,0.11,1914.229590177536,0.99999267
277,8.552085,2.6990578,12.375366,13.556258999999999,17.199832999999998,10.629403,1.0032341,278,,0.957,278.89907999999997,9.293844700983056,8.460233,,2.6990654,10.311291,14.483367999999999,17.199832999999998,-335.0954,13.253457000000001,27.047932,0.189,5560,,0.11,1929.8548693656921,0.99999267
278,8.554013000000001,2.6765828,12.383056,13.534391000000001,17.199832999999998,10.621881,1.0034516,279,,0.958,279.96297999999996,9.366262178501145,8.530621,,2.6827799999999997,10.3605585,14.52029,17.199832999999998,-333.88608,13.249866500000001,27.021997,0.189,5580,,0.11,1950.0617270469666,0.99999267
