,LQGmu1,IWNorm1,ReturnStepMax,URet,IWNorm2,ReturnMin,ReturnMean,ReturnAbsMax,Bound,target_sum_log_mean,Iteration,DenMISELogLast,ReturnMax,LQGsigma,DenMISELogFirst,IWFirstEpisode,LQGmu01,IWLastEpisode,TimeElapsed,MISE,ReturnLastEpisode,DenMISEMeanLog,IWMean,SqrtESSClassic,IWMin,TimestepsSoFar,IWMax
202,1.0,201.89108000000002,0.9999923000000001,9.390578160268204,14.965162,,9.322528,17.157787,12.295803999999999,-196.00705,203,14.769210999999999,17.157787,0.11,14.409106,,0.648,1.1092641,642.0940411090852,8.480345,8.546844,15.059142000000001,0.99453735,13.490738,,4060,1.1093646000000001
203,1.0,202.89172,0.9999923000000001,9.315122891446622,14.998187,,9.318411,17.157787,12.285378999999999,-194.97897,204,13.615993,17.157787,0.11,14.404193,,0.648,1.1087448999999998,650.325653553009,8.480359,8.482608,15.052039,0.9945673,13.52775,,4080,1.1087701
204,1.0,203.8923,0.9999923000000001,9.369830827497273,15.031139999999999,,9.314581,17.157787,12.275311,-193.95233000000002,205,15.381847,17.157787,0.11,14.3993025,,0.648,1.1081032,658.9980435371399,8.480644999999999,8.533425999999999,15.053619,0.9945966,13.56466,,4100,1.1081823999999998
205,1.0,204.89288,0.9999923000000001,9.362510110315133,15.064025,,9.310741,17.157787,12.265272999999999,-192.92661999999999,206,17.2406,17.157787,0.11,14.394437,,0.648,1.1075306,667.9024038314818,8.480876,8.523621,15.064209,0.9946255999999999,13.60147,,4120,1.1076013
206,1.0,205.8935,0.9999923000000001,9.344669059028117,15.096842,,9.30685,17.157787,12.255217,-191.9242,207,14.471587,17.157787,0.11,14.389594,,0.648,1.106974,677.2402875423431,8.481008000000001,8.505351,15.061319000000001,0.99465454,13.638183999999999,,4140,1.1070257
207,1.0,206.89404,0.9999923000000001,9.356574369256416,15.129591,,9.303051,17.157787,12.245301,-190.98497,208,3.3330934,17.157787,0.11,14.384773999999998,,0.648,1.1063833,685.7231929302217,8.481196,8.516452000000001,15.004907000000001,0.9946828999999999,13.674794,,4160,1.1064558
208,1.0,207.89462,0.9999923000000001,9.347316356731753,15.162272,,9.299259,17.157787,12.235434,-190.00183,209,14.393170000000001,17.157787,0.11,14.379978,,0.648,1.1058377000000001,692.6801385879518,8.481353,8.510508,15.001953,0.9947110999999998,13.711310000000001,,4180,1.1058925
209,1.0,208.89525,0.9999923000000001,9.301641736833266,15.194892999999999,,9.295302000000001,17.157787,12.225423,-189.02528,210,14.973888,17.157787,0.11,14.375205,,0.648,1.1053274,700.4836184978485,8.481287,8.468397,15.001793,0.9947393,13.747727,,4200,1.1053357
210,1.0,209.89581,0.9999923000000001,9.34062991225438,15.227443,,9.291547,17.157787,12.215671,-188.04845,211,16.985819,17.157787,0.11,14.370454999999998,,0.648,1.1047393,709.4307506084442,8.481400500000001,8.502825,15.011170000000002,0.9947669,13.784049,,4220,1.1047835
211,1.0,210.8963,0.9999923000000001,9.419445267467252,15.259920999999999,,9.288176,17.157787,12.206379,-187.07378,212,18.480968,17.157787,0.11,14.365726,,0.648,1.10412,718.2179899215698,8.481896,8.577021,15.027510999999999,0.9947939,13.820274,,4240,1.1042379
212,1.0,211.8969,0.9999923000000001,9.316601906342651,15.29234,,9.284408,17.157787,12.196688,-186.17088,213,5.148344,17.157787,0.11,14.361020000000002,,0.648,1.1036662,726.7397577762604,8.481917,8.485562,14.981104,0.99482113,13.856407,,4260,1.1036978000000002
213,1.0,212.89745,0.9999923000000001,9.338755572710918,15.324694000000001,,9.280766499999999,17.157787,12.187172,-185.21407,214,18.488188,17.157787,0.11,14.356337,,0.648,1.1031222,734.3853566646576,8.482038000000001,8.505059,14.997467000000002,0.9948478999999999,13.892444,,4280,1.1031632
214,1.0,213.89801,0.9999923000000001,9.33770411486835,15.356981,,9.277142,17.157787,12.177710000000001,-184.28651000000002,215,14.1079445,17.157787,0.11,14.351675,,0.648,1.1025931999999998,744.1625757217407,8.482138,8.501451,14.993305,0.9948745000000001,13.92839,,4300,1.1026341999999998
215,1.0,214.89856,0.9999923000000001,9.331492006197896,15.389204999999999,,9.273522,17.157787,12.168289999999999,-183.36806,216,14.004736,17.157787,0.11,14.347033999999999,,0.648,1.1020749,751.0337541103363,8.482206,8.495353999999999,14.988704,0.99490076,13.96424,,4320,1.1021106
216,1.0,215.89917000000003,0.9999923000000001,9.277998515347614,15.421369,,9.269711000000001,17.157787,12.158696,-182.46638000000002,217,12.198471000000001,17.157787,0.11,14.342416,,0.648,1.1016021,759.8211312294006,8.482028,8.446314,14.97582,0.99492705,14.000001000000001,,4340,1.1016021
217,1.0,216.89963999999998,0.9999923000000001,9.371492041326238,15.453460999999999,,9.266334,17.157787,12.149612,-181.55167,218,16.849301999999998,17.157787,0.11,14.337817000000001,,0.648,1.1010076000000002,767.320958852768,8.482287,8.533542,14.98439,0.9949525,14.035668,,4360,1.1010895
218,1.0,217.90016,0.9999923000000001,9.365971044646724,15.485491,,9.262944000000001,17.157787,12.14055,-180.65001,219,15.813023999999999,17.157787,0.11,14.3332405,,0.648,1.1005037,774.7601864337921,8.482497,8.524128999999999,14.98815,0.9949779000000001,14.071247,,4380,1.1005813999999998
219,1.0,218.90067000000002,0.9999923000000001,9.362751825683711,15.517457,,9.25958,17.157787,12.13155,-179.75903,220,15.269454000000001,17.157787,0.11,14.328685,,0.648,1.1000063,783.5454223155975,8.482699,8.522785,14.989405,0.99500304,14.106735999999998,,4400,1.1000776
220,1.0,219.90114,0.9999923000000001,9.382865408104347,15.549358999999999,,9.256349,17.157787,12.122726,-178.87306,221,15.946810999999999,17.157787,0.11,14.32415,,0.648,1.0994872,793.550797700882,8.48301,8.545503,14.993713,0.9950278,14.142135000000001,,4420,1.0995805
221,1.0,220.9016,0.9999923000000001,9.38733280327122,15.581198,,9.253152,17.157787,12.113976,-177.98357,222,18.496403,17.157787,0.11,14.319635,,0.648,1.0989956,801.2896695137024,8.483325,8.546739,15.009469000000001,0.9950521999999999,14.177446,,4440,1.0990868
222,1.0,221.9021,0.9999923000000001,9.350337815971717,15.612979000000001,,9.249836,17.157787,12.105128,-177.08885,223,21.448425,17.157787,0.11,14.315141,,0.648,1.0985386000000001,810.4206454753876,8.483475,8.513606,15.038321,0.99507666,14.212667999999999,,4460,1.0985994
223,1.0,222.90259,0.9999923000000001,9.382766598139915,15.644693,,9.246682,17.157787,12.096491,-176.21712,224,18.085562,17.157787,0.11,14.310667,,0.648,1.0980275,817.7444331645966,8.483769,8.54353,15.0519,0.99510086,14.247808,,4480,1.0981154
224,1.0,223.90302000000003,0.9999923000000001,9.401452937977416,15.676348,,9.243634,17.157787,12.087999,-175.3558,225,17.487728,17.157787,0.11,14.306212,,0.648,1.0975313,826.4016778469086,8.484143,8.560572,15.062702999999999,0.9951245000000001,14.282855999999999,,4500,1.0976369
225,1.0,224.90344,0.9999923000000001,9.411493296043089,15.707939000000001,,9.240646,17.157787,12.079607000000001,-174.51793,226,13.908960999999998,17.157787,0.11,14.301778,,0.648,1.0970457,835.2761912345886,8.48455,8.56847,15.057576000000001,0.9951479999999999,14.317820000000001,,4520,1.0971628
226,1.0,225.90388,0.9999923000000001,9.402339492865543,15.73947,,9.237644,17.157787,12.071228,-173.673,227,17.182568,17.157787,0.11,14.297362,,0.648,1.0965875,843.3916230201721,8.484909,8.559303,15.066914,0.9951713,14.3527,,4540,1.0966931999999998
227,1.0,226.90436,0.9999923000000001,9.344460932114405,15.770944,,9.234442,17.157787,12.062664999999999,-172.85541,228,12.654721,17.157787,0.11,14.292967,,0.648,1.0961703999999999,853.2835114002228,8.485019,8.5075035,15.056313000000001,0.99519455,14.387494,,4560,1.0962290000000001
228,1.0,227.90488,0.9999923000000001,9.300234409625947,15.802361,,9.231098,17.157787,12.053979,-172.03513999999998,229,14.89165,17.157787,0.11,14.28859,,0.648,1.0957491000000001,862.188841342926,8.484943,8.468584,15.0555725,0.9952178,14.422204999999998,,4580,1.095768
229,1.0,228.90533,0.9999923000000001,9.371281291752672,15.833714,,9.228049,17.157787,12.045644,-171.20935,230,17.803722,17.157787,0.11,14.284232999999999,,0.648,1.0952351,870.7250225543976,8.485157000000001,8.530121000000001,15.067498,0.99524057,14.456832,,4600,1.0953125
230,1.0,229.90579,0.9999923000000001,9.354866306718105,15.865006,,9.224964,17.157787,12.0373,-170.39522,231,16.762144,17.157787,0.11,14.279895000000002,,0.648,1.0947987,881.0791821479797,8.4853,8.515284,15.074814000000002,0.99526316,14.491376999999998,,4620,1.0948601999999998
231,1.0,230.90618999999998,0.9999923000000001,9.41611004134896,15.896237,,9.222156,17.157787,12.029286,-169.60214,232,13.512108,17.157787,0.11,14.275576000000001,,0.648,1.0942986000000001,890.2323422431946,8.485714,8.573242,15.068056,0.9952853000000002,14.525839000000001,,4640,1.0944124
232,1.0,231.90666000000002,0.9999923000000001,9.342148655942976,15.927415,,9.219089,17.157787,12.021022,-168.79726000000002,233,17.845005,17.157787,0.11,14.271275,,0.648,1.0939199,899.6508934497833,8.485816999999999,8.507636999999999,15.079951999999999,0.99530756,14.560220000000001,,4660,1.09397
233,1.0,232.9071,0.9999923000000001,9.351816411322137,15.958532,,9.216075,17.157787,12.012846000000001,-168.0077,234,15.868498,17.157787,0.11,14.266992000000002,,0.648,1.0934681999999998,907.0826530456544,8.4859495,8.513907000000001,15.0833025,0.9953295,14.594519,,4680,1.0935308000000001
234,1.0,233.9075,0.9999923000000001,9.404315265844822,15.989589000000002,,9.213285,17.157787,12.004942,-167.22451999999998,235,15.955186999999999,17.157787,0.11,14.262726999999998,,0.648,1.0929959999999999,915.8846147060394,8.486295,8.56048,15.086993,0.9953511,14.628737,,4700,1.0930950000000001
235,1.0,234.90793,0.9999923000000001,9.366693798439128,16.020588,,9.210377000000001,17.157787,11.996936999999999,-166.44643,236,16.317894,17.157787,0.11,14.258481,,0.648,1.0925937,924.250253200531,8.486483,8.526939,15.092188,0.9953726,14.662878,,4720,1.0926645000000001
236,1.0,235.90832999999998,0.9999923000000001,9.40021411790311,16.051529000000002,,9.207631,17.157787,11.989136,-165.6568,237,20.605375,17.157787,0.11,14.254252,,0.648,1.0921437,932.7554080486298,8.486817,8.559494,15.115429,0.99539375,14.696938000000001,,4740,1.0922374
237,1.0,236.90875,0.9999923000000001,9.372035866827794,16.082415,,9.204791,17.157787,11.981264,-164.87254,238,20.907091,17.157787,0.11,14.250042,,0.648,1.0917417,942.790549516678,8.487024,8.5318985,15.139744,0.9954149,14.730919,,4760,1.0918145000000001
238,1.0,237.90918,0.9999923000000001,9.352072167222175,16.113241,,9.201906,17.157787,11.973369,-164.10394,239,18.736439999999998,17.157787,0.11,14.24585,,0.648,1.0913378,951.7128825187683,8.487153,8.515215,15.154773,0.9954359,14.764825,,4780,1.0913950000000001
239,1.0,238.9096,0.9999923000000001,9.341805461894367,16.144016,,9.199003999999999,17.157787,11.965485000000001,-163.34703000000002,240,17.468195,17.157787,0.11,14.241673,,0.648,1.0909319,964.2901849746704,8.487237,8.50532,15.164392000000001,0.9954566999999999,14.798648000000002,,4800,1.0909798000000002
240,1.0,239.91006000000002,0.9999923000000001,9.31419720458493,16.174734,,9.196024000000001,17.157787,11.957541,-162.60478,241,15.448214000000002,17.157787,0.11,14.237515,,0.648,1.0905387,978.9446218013763,8.487208,8.4808,15.165548999999999,0.99547744,14.8323965,,4820,1.0905678
241,1.0,240.91046,0.9999923000000001,9.395156484199086,16.205389999999998,,9.193375,17.157787,11.9499855,-161.84659,242,20.79407,17.157787,0.11,14.233375,,0.648,1.0900729,992.1317048072816,8.487513,8.554915,15.18879,0.99549776,14.866069,,4840,1.0901591999999998
242,1.0,241.91089,0.9999923000000001,9.322033082175137,16.235996,,9.190463000000001,17.157787,11.942174000000001,-161.1168,243,15.404627,17.157787,0.11,14.229251000000001,,0.648,1.0897216,1003.0451347827913,8.487508,8.485857000000001,15.189657999999998,0.9955181000000001,14.899664000000001,,4860,1.0897548000000001
243,1.0,242.91124,0.9999923000000001,9.419201798529476,16.26654,,9.187937,17.157787,11.934805,-160.39453,244,15.031964000000002,17.157787,0.11,14.225144,,0.648,1.0892426000000002,1018.2660369873047,8.487893,8.57426,15.188993,0.9955379000000001,14.933183999999999,,4880,1.0893548000000002
244,1.0,243.91165,0.9999923000000001,9.350818857498515,16.297033,,9.1851845,17.157787,11.927216,-159.65493999999998,245,20.720382999999998,17.157787,0.11,14.221054,,0.648,1.0889071000000001,1032.8793439865112,8.488007000000001,8.513449000000001,15.211552,0.9955578000000002,14.966629000000001,,4900,1.088957
245,1.0,244.91205,0.9999923000000001,9.34172296211876,16.32747,,9.182417999999998,17.157787,11.919639,-158.92969,246,18.672363,17.157787,0.11,14.216981,,0.648,1.0885208999999998,1049.951152086258,8.488081,8.504629,15.225601999999999,0.99557745,14.999998999999999,,4920,1.0885633999999997
246,1.0,245.91241000000002,0.9999923000000001,9.411603737244578,16.357851,,9.179936,17.157787,11.912396000000001,-158.21948,247,16.408926,17.157787,0.11,14.212924,,0.648,1.0880725,1063.1068003177645,8.488439999999999,8.569522000000001,15.230372000000001,0.9955968000000001,15.033296,,4940,1.0881732
247,1.0,246.91284,0.9999923000000001,9.336724143842327,16.38818,,9.177196499999999,17.157787,11.904899,-157.51483000000002,248,16.443144,17.157787,0.11,14.208884,,0.648,1.0877447,1076.7231526374817,8.488491999999999,8.500483000000001,15.235244,0.9956163,15.06652,,4960,1.0877872
248,1.0,247.91316,0.9999923000000001,9.403827452238772,16.418451,,9.174710000000001,17.157787,11.897702,-156.85683,249,6.245867700000001,17.157787,0.11,14.20486,,0.648,1.0873008,1087.2911124229433,8.488795,8.558241,15.199124,0.9956351999999999,15.099668,,4980,1.0874034
249,1.0,248.91359,0.9999923000000001,9.314880088023859,16.448673,,9.171946,17.157787,11.890228,-156.16356000000002,250,16.378735,17.157787,0.11,14.200851,,0.648,1.0869959999999999,1099.9735143184662,8.488772,8.483196000000001,15.203824,0.99565434,15.132746,,5000,1.087024
250,1.0,249.91393,0.9999923000000001,9.406704020741856,16.478835999999998,,9.169521000000001,17.157787,11.883148,-155.47566,251,16.413584,17.157787,0.11,14.196859,,0.648,1.0865482,1112.5728616714478,8.489096,8.563663,15.208626999999998,0.9956729999999999,15.165751,,5020,1.0866467
251,1.0,250.9143,0.9999923000000001,9.36220255031314,16.50895,,9.166969,17.157787,11.875955000000001,-154.78127,252,19.430823999999998,17.157787,0.11,14.192883499999999,,0.648,1.0862105,1126.3504710197446,8.489256,8.526437,15.225365,0.9956917,15.198684,,5040,1.0862737
252,1.0,251.91461,0.9999923000000001,9.423290746714539,16.539005,,9.164651,17.157787,11.869038,-154.10477,253,16.286661,17.157787,0.11,14.188923,,0.648,1.0857961999999999,1141.9671158790586,8.489646,8.580549000000001,15.229542000000002,0.99570996,15.231545,,5060,1.0859028
253,1.0,252.915,0.9999923000000001,9.344310299721249,16.569012,,9.162067,17.157787,11.861858999999999,-153.42575,254,18.283920000000002,17.157787,0.11,14.1849785,,0.648,1.0854876,1158.0766851902008,8.489727,8.508307,15.2415495,0.9957283000000001,15.264338,,5080,1.0855353
254,1.0,253.91536000000002,0.9999923000000001,9.401614258794774,16.598967000000002,,9.159711999999999,17.157787,11.85495,-152.7607,255,16.083834,17.157787,0.11,14.181049,,0.648,1.0850799,1172.326203584671,8.490031,8.561556,15.244835,0.9957465,15.297057999999998,,5100,1.0851719
255,1.0,254.91565,0.9999923000000001,9.416183187024501,16.628864,,9.157432,17.157787,11.8481455,-152.11943,256,11.321937,17.157787,0.11,14.177135,,0.648,1.0847084999999999,1187.7286894321444,8.490394,8.575888,15.229494,0.99576426,15.329709,,5120,1.0848109
256,1.0,255.91602000000003,0.9999923000000001,9.36322106385194,16.658714,,9.154964999999999,17.157787,11.841166000000001,-151.4554,257,18.456812,17.157787,0.11,14.173237,,0.648,1.084393,1200.61802649498,8.490535000000001,8.52375,15.242035000000001,0.99578214,15.362291,,5140,1.0844530000000001
257,1.0,256.91638,0.9999923000000001,9.357907922375112,16.68851,,9.152503,17.157787,11.83421,-150.79363999999998,258,19.19673,17.157787,0.11,14.1693535,,0.648,1.0840393,1215.3353233337402,8.490657,8.519469,15.257345,0.99579996,15.394805999999999,,5160,1.0840982
258,1.0,257.91675,0.9999923000000001,9.341323762429704,16.71826,,9.1500025,17.157787,11.827238000000001,-150.14397,259,17.389812,17.157787,0.11,14.165484,,0.648,1.0837003,1229.5389921665194,8.490715,8.5045805,15.265562,0.99581754,15.427248,,5180,1.0837457
259,1.0,258.9171,0.9999923000000001,9.310439025325092,16.747954999999997,,9.147407000000001,17.157787,11.820186,-149.51643,260,12.9357,17.157787,0.11,14.161631,,0.648,1.0833768999999998,1241.0471806526186,8.490651,8.475222,15.256584,0.99583507,15.459625,,5200,1.0833975
260,1.0,259.91747999999995,0.9999923000000001,9.3729278051415,16.777601,,9.145049,17.157787,11.813414999999999,-148.88144,261,16.140703,17.157787,0.11,14.157792,,0.648,1.0829853999999999,1250.0020689964294,8.490824,8.532169999999999,15.259955,0.9958524,15.491934,,5220,1.0830514
261,1.0,260.91782,0.9999923000000001,9.375665540863542,16.807194,,9.142719999999999,17.157787,11.806696,-148.26164,262,13.42304,17.157787,0.11,14.153967999999999,,0.648,1.0826364,1265.2987549304962,8.491005,8.53465,15.252927,0.9958695,15.524175,,5240,1.0827075000000002
262,1.0,261.91815,0.9999923000000001,9.333961146516645,16.836739,,9.140272,17.157787,11.799872,-147.64921999999999,263,12.733111,17.157787,0.11,14.150159,,0.648,1.0823298000000001,1280.291776895523,8.491039,8.499360000000001,15.243329999999998,0.9958865,15.556347,,5260,1.0823678999999997
263,1.0,262.91852,0.9999923000000001,9.347794456433126,16.866229999999998,,9.137889999999999,17.157787,11.793139,-147.03831,264,13.549055,17.157787,0.11,14.146363000000001,,0.648,1.0819778,1294.0618577003481,8.491122,8.51117,15.2368965,0.9959034999999999,15.588458,,5280,1.0820303999999998
264,1.0,263.91885,0.9999923000000001,9.354814522419042,16.895674,,9.135549000000001,17.157787,11.786472999999999,-146.42955,265,14.201332,17.157787,0.11,14.142582999999998,,0.648,1.0816383,1311.1883800029755,8.491228999999999,8.517194,15.232973000000001,0.9959201999999999,15.620498999999999,,5300,1.0816951000000001
265,1.0,264.9192,0.9999923000000001,9.344026830503553,16.925066,,9.133181,17.157787,11.779800999999999,-145.81206,266,17.742748000000002,17.157787,0.11,14.138817000000001,,0.648,1.0813197,1328.418160200119,8.491289,8.505714999999999,15.242393,0.9959368000000001,15.652476,,5320,1.0813629999999999
266,1.0,265.91956,0.9999923000000001,9.344505406483789,16.954411999999998,,9.130836500000001,17.157787,11.773176,-145.18668,267,21.088627,17.157787,0.11,14.135064000000002,,0.648,1.0809897,1341.7771182060244,8.491355,8.507433,15.264272,0.9959534,15.684385999999998,,5340,1.0810341
267,1.0,266.91986,0.9999923000000001,9.32930420810891,16.983707,,9.128465,17.157787,11.766542999999999,-144.58879,268,14.966392,17.157787,0.11,14.131326000000001,,0.648,1.0806692,1358.3002026081085,8.491371000000001,8.495167,15.263144500000001,0.99596965,15.71623,,5360,1.0807073
268,1.0,267.9202,0.9999923000000001,9.373306118640393,17.012949,,9.126258,17.157787,11.760106,-143.9752,269,20.391365,17.157787,0.11,14.127602,,0.648,1.0803177,1371.977519273758,8.491545,8.5349045,15.282194,0.99598587,15.748016,,5380,1.0803827
269,1.0,268.92053,0.9999923000000001,9.358521835905009,17.042147,,9.124011,17.157787,11.753649000000001,-143.36845,270,19.768526,17.157787,0.11,14.123891,,0.648,1.0800067,1383.3866865634918,8.491657,8.519575,15.298796,0.99600196,15.779734,,5400,1.0800613000000001
270,1.0,269.92084,0.9999923000000001,9.37422376551823,17.071295000000003,,9.121838,17.157787,11.7472925,-142.76538,271,19.993238,17.157787,0.11,14.1201935,,0.648,1.0796813,1396.7751607894895,8.491831,8.53514,15.316101999999999,0.9960179,15.811385999999999,,5420,1.0797421
271,1.0,270.92117,0.9999923000000001,9.318480127196642,17.100393,,9.119505,17.157787,11.740783,-142.20128,272,10.595194000000001,17.157787,0.11,14.11651,,0.648,1.0793961,1411.9909753799438,8.491813,8.487169,15.298731,0.9960336999999999,15.842979000000001,,5440,1.0794258999999997
272,1.0,271.9215,0.9999923000000001,9.387943263721073,17.129444,,9.117414,17.157787,11.734553,-141.61781000000002,273,17.003656,17.157787,0.11,14.112841,,0.648,1.079037,1422.5218577384949,8.492037,8.548822,15.304960999999999,0.99604946,15.874509,,5460,1.079112
273,1.0,272.9218,0.9999923000000001,9.392122521986742,17.158445,,9.115352,17.157787,11.728377,-141.04079,274,16.412231,17.157787,0.11,14.109183999999999,,0.648,1.0787241,1437.0873093605042,8.492275,8.552265,15.308988000000001,0.996065,15.905975,,5480,1.0788002
274,1.0,273.92212,0.9999923000000001,9.30412295861414,17.187403,,9.113006,17.157787,11.721915,-140.46974,275,15.920055,17.157787,0.11,14.105541,,0.648,1.0784773,1451.9877729415894,8.492189,8.470348,15.311193,0.99608046,15.937377,,5500,1.0784917
275,1.0,274.92242000000005,0.9999923000000001,9.399161049608374,17.216309,,9.110992999999999,17.157787,11.715831,-139.89932,276,16.89385,17.157787,0.11,14.101911999999999,,0.648,1.078103,1465.9039595127106,8.492444,8.557666000000001,15.316913000000001,0.9960957,15.968720000000001,,5520,1.0781851999999998
276,1.0,275.92273,0.9999923000000001,9.372030069465463,17.24517,,9.10891,17.157787,11.709689,-139.34721000000002,277,12.958778,17.157787,0.11,14.098295000000002,,0.648,1.077815,1482.011600971222,8.492604,8.533635,15.308385999999999,0.9961109,16.0,,5540,1.0778809
277,1.0,276.92303,0.9999923000000001,9.340663250484072,17.273985,,9.106732000000001,17.157787,11.703467999999999,-138.7715,278,20.626684,17.157787,0.11,14.094691000000001,,0.648,1.0775375,1495.7288205623627,8.492647999999999,8.503622,15.327501000000002,0.9961260000000001,16.03122,,5560,1.0775787000000001
278,1.0,277.92334,0.9999923000000001,9.334107370980528,17.302751999999998,,9.104561,17.157787,11.697271,-138.23058,279,12.070801,17.157787,0.11,14.091101,,0.648,1.0772437,1508.1307594776154,8.49268,8.500725,15.315814999999999,0.9961409999999999,16.062378,,5580,1.0772786
279,1.0,278.92365,0.9999923000000001,9.424578398122392,17.33147,,9.102691,17.157787,11.691416,-137.69107,280,12.757176,17.157787,0.11,14.087523000000001,,0.648,1.0768843000000001,1519.2930607795715,8.493017,8.580917999999999,15.3066635,0.99615586,16.09348,,5600,1.0769818000000002
280,1.0,279.9239,0.9999923000000001,9.390078451181617,17.360144000000002,,9.100717,17.157787,11.685471000000001,-137.13634,281,18.11595,17.157787,0.11,14.083957999999999,,0.648,1.0766131,1534.768123626709,8.493228,8.547733000000001,15.316645999999999,0.9961704,16.124514,,5620,1.0766871
281,1.0,280.92416000000003,0.9999923000000001,9.398148690486114,17.38877,,9.098792999999999,17.157787,11.679597,-136.59544,282,15.323573999999999,17.157787,0.11,14.080404999999999,,0.648,1.0763154,1549.6663935184479,8.493476,8.558552,15.316657000000001,0.996185,16.155495000000002,,5640,1.0763943999999999
282,1.0,281.92438,0.9999923000000001,9.419080708078647,17.417347,,9.096944,17.157787,11.6738205,-136.07967,283,9.2946825,17.157787,0.11,14.076866,,0.648,1.0760044,1566.3732283115387,8.493785,8.575474,15.295363,0.9961992000000001,16.186413,,5660,1.0761039
283,1.0,282.92462,0.9999923000000001,9.43320785801621,17.44588,,9.095155,17.157787,11.668128,-135.55016,284,14.230585000000001,17.157787,0.11,14.0733385,,0.648,1.0757098999999999,1579.7820010185242,8.494144,8.588724000000001,15.2916,0.99621344,16.217274,,5680,1.0758157
284,1.0,283.9249,0.9999923000000001,9.40312796314437,17.474370999999998,,9.093283,17.157787,11.662364,-135.0371,285,10.598958999999999,17.157787,0.11,14.069823000000001,,0.648,1.0754433,1591.9790587425232,8.494397,8.561653,15.275120000000001,0.9962277,16.248075,,5700,1.0755295
285,1.0,284.92517000000004,0.9999923000000001,9.370466651101472,17.502813,,9.091318,17.157787,11.65652,-134.51286000000002,286,14.817134,17.157787,0.11,14.066320000000001,,0.648,1.0751839,1610.0037636756895,8.494536,8.531488000000001,15.273506,0.99624187,16.278822,,5720,1.0752454
286,1.0,285.9254,0.9999923000000001,9.411261213012699,17.531212,,9.08949,17.157787,11.650841,-133.9909,287,15.215406,17.157787,0.11,14.062831,,0.648,1.0748752000000001,1624.2320609092712,8.494806,8.5666685,15.27329,0.9962558000000001,16.309507,,5740,1.0749633
287,1.0,286.92566,0.9999923000000001,9.390781686449676,17.559566,,9.087616,17.157787,11.645128999999999,-133.47314,288,15.054316,17.157787,0.11,14.059351999999999,,0.648,1.0746118,1643.4740073680878,8.49501,8.549704,15.272517,0.99626964,16.340134,,5760,1.0746835
288,1.0,287.92596000000003,0.9999923000000001,9.365358915777255,17.587877,,9.085669000000001,17.157787,11.639358,-132.95073,289,17.432005,17.157787,0.11,14.055886,,0.648,1.0743525,1661.215770483017,8.495122,8.525067,15.279976000000001,0.9962835999999999,16.370707,,5780,1.0744059
289,1.0,288.92627000000005,0.9999923000000001,9.358769864022198,17.616144,,9.083728,17.157787,11.633610000000001,-132.4256,290,19.265932,17.157787,0.11,14.052432000000001,,0.648,1.0740842,1678.2942085266113,8.495224,8.522523,15.293706,0.9962975000000001,16.401220000000002,,5800,1.0741303
290,1.0,289.92654,0.9999923000000001,9.374235588164778,17.644365,,9.08185,17.157787,11.627947,-131.91385,291,16.425192000000003,17.157787,0.11,14.048989,,0.648,1.0737994,1694.273249387741,8.495378500000001,8.537339999999999,15.297582,0.9963110999999999,16.431679000000003,,5820,1.0738568000000002
291,1.0,290.92682,0.9999923000000001,9.35470463784067,17.672544,,9.079925,17.157787,11.622251499999999,-131.41652,292,13.23151,17.157787,0.11,14.045558999999999,,0.648,1.0735343000000002,1712.3265240192413,8.495467999999999,8.519623,15.290494,0.9963247,16.462077999999998,,5840,1.0735854
292,1.0,291.92706,0.9999923000000001,9.370831758129123,17.700678,,9.078058,17.157787,11.616638,-130.90718,293,17.74849,17.157787,0.11,14.04214,,0.648,1.0732568999999998,1728.7050867080688,8.495607000000001,8.533111,15.29887,0.99633807,16.492422,,5860,1.0733162
293,1.0,292.9273,0.9999923000000001,9.374558352025447,17.728767,,9.076219,17.157787,11.611068,-130.39084,294,20.827707,17.157787,0.11,14.038732999999999,,0.648,1.0729928,1744.413984298706,8.495758,8.537152,15.317662,0.99635136,16.52271,,5880,1.073048
294,1.0,293.92767000000003,0.9999923000000001,9.302447367024516,17.756817,,9.074161,17.157787,11.605283,-129.89398,295,16.115910999999997,17.157787,0.11,14.035337,,0.648,1.0727677,1760.5200436115265,8.495664,8.469335000000001,15.320355,0.996365,16.552948,,5900,1.072783
295,1.0,294.92786,0.9999923000000001,9.39657045813356,17.784819,,9.072409,17.157787,11.599839999999999,-129.40334,296,15.266131,17.157787,0.11,14.031953,,0.648,1.0724433999999998,1778.4707081317902,8.495878999999999,8.555589999999999,15.320159,0.9963779,16.583123999999998,,5920,1.0725191
296,1.0,295.92816,0.9999923000000001,9.386545226432194,17.81278,,9.070644,17.157787,11.594401,-128.91515,297,15.519898000000001,17.157787,0.11,14.028580999999999,,0.648,1.0721918,1794.1742055416107,8.496069,8.548297999999999,15.320819,0.9963911,16.613249,,5940,1.0722573
297,1.0,296.9284,0.9999923000000001,9.400652750052833,17.840695999999998,,9.068937,17.157787,11.589039,-128.43849,298,13.056811999999999,17.157787,0.11,14.025219,,0.648,1.071923,1811.0475237369535,8.496305,8.561829,15.31321,0.99640405,16.643320000000003,,5960,1.0719966
