,LQGsigma,ReturnMin,IWMean,target_sum_log_mean,Bound,LQGmu01,TimestepsSoFar,LQGmu1,ReturnAbsMax,DenMISELogFirst,ReturnMean,MISE,DenMISELogLast,DenMISEMeanLog,IWMax,SqrtESSClassic,Iteration,IWNorm2,IWNorm1,ReturnStepMax,IWFirstEpisode,IWLastEpisode,TimeElapsed,ReturnMax,IWMin,ReturnLastEpisode,URet
204,0.11,,1.0197394,-424.28278,15.257932,0.188,4100,0.957,17.258644,13.605073,11.938989999999999,8.69638,18.557382999999998,12.295277,3.5255870000000002,7.8908059999999995,205,26.492421999999998,209.04657,0.9999966,,2.925221,965.31116938591,17.258644,,8.571635,9.414768856278954
205,0.11,,1.0200145,-422.1416,15.207382,0.188,4120,0.957,17.258644,13.600206,11.922382,8.69858,15.561948999999998,12.311200999999999,3.4828862999999997,7.9547563,206,26.414762,210.123,0.9999966,,3.4412084000000003,975.2308428287506,17.258644,,8.5177145,9.35325098576475
206,0.11,,1.0203558000000001,-420.01712000000003,15.158463000000001,0.188,4140,0.957,17.258644,13.595365,11.905868,8.7011175,16.392198999999998,12.330986,3.4416056000000004,8.0181465,207,26.341955,211.21365,0.9999966,,3.4197862,987.6908719539642,17.258644,,8.503843,9.340476766252099
207,0.11,,1.0203042,-417.9375,15.107775,0.188,4160,0.957,17.258644,13.590545,11.889635,8.700736000000001,11.3587885,12.326384,3.401675,8.081101,208,26.261675,212.22327,0.9999966,,3.3046439,1000.974050283432,17.258644,,8.529738,9.37044194956782
208,0.11,,1.0198641,-415.87282999999996,15.055176000000001,0.188,4180,0.957,17.258644,13.585749,11.873633,8.697274,12.409816000000001,12.326853,3.3630288,8.143558,209,26.174260999999998,213.1516,0.9999966,,3.1881413,1011.69082903862,17.258644,,8.545078,9.385047118677825
209,0.11,,1.0200348,-413.81287000000003,15.008579000000001,0.188,4200,0.957,17.258644,13.580976000000001,11.857667999999999,8.698642,15.538162,12.342213000000001,3.3256080000000003,8.205459,210,26.105463,214.2073,0.9999966,,3.2792554,1026.5954432487488,17.258644,,8.520789,9.358073644539813
210,0.11,,1.020369,-411.7722,14.963961,0.188,4220,0.957,17.258644,13.576225,11.841688000000001,8.700864,15.578807999999999,12.357623,3.2893534,8.266826,211,26.043596,215.29788,0.9999966,,3.2822525999999996,1039.9633977413175,17.258644,,8.486056,9.321512098864364
211,0.11,,1.020586,-409.7647,14.919776999999998,0.188,4240,0.957,17.258644,13.571497,11.825981,8.702501,12.640858,12.359031,3.2542107000000002,8.327753,212,25.981106,216.36423,0.9999966,,3.2279873,1048.9977283477783,17.258644,,8.511797,9.3443831419419
212,0.11,,1.0199261999999998,-407.7477,14.869760500000002,0.188,4260,0.957,17.258644,13.566791,11.810636500000001,8.697328,18.752360999999997,12.389119,3.2201327999999996,8.388253,213,25.898629999999997,217.24427999999997,0.9999966,,3.0118607999999996,1060.1594932079317,17.258644,,8.557507000000001,9.395935963077369
213,0.11,,1.0180011999999998,-405.76306,14.810580999999999,0.188,4280,0.957,17.258644,13.562107000000001,11.795499000000001,8.681486999999999,15.973187,12.405937,3.1870685,8.447567999999999,214,25.788755,217.85226,0.9999966,,2.7063856,1069.3586628437042,17.258644,,8.571246,9.412743055920467
214,0.11,,1.018211,-403.81882,14.769195999999999,0.188,4300,0.957,17.258644,13.557445000000001,11.780221000000001,8.683044,11.1141615,12.399989999999999,3.1549752,8.507172,215,25.733038,218.91537000000002,0.9999966,,3.1232377999999996,1081.8894209861758,17.258644,,8.510675,9.349064788540176
215,0.11,,1.0123603,-401.87457,14.684470999999998,0.188,4320,0.957,17.258644,13.552805,11.765471,8.63372,15.560210000000001,12.414681,3.1238097999999996,8.556944999999999,216,25.554660000000002,218.66983,0.9999966,,1.7873348999999998,1094.2657287120821,17.258644,,8.594242999999999,9.438285436282607
216,0.11,,1.0124562,-399.94263,14.643942000000001,0.188,4340,0.957,17.258644,13.548185,11.750575999999999,8.634632,16.246560000000002,12.432377,3.093532,8.615953,217,25.499557,219.703,0.9999966,,3.0164716,1101.6166868209841,17.258644,,8.533412,9.374029179571489
217,0.11,,1.0124226,-398.04587000000004,14.603278,0.188,4360,0.957,17.258644,13.543588,11.735862,8.634565,12.465317,12.432564999999999,3.0641057000000003,8.674555999999999,218,25.44316,220.70811,0.9999966,,2.9621196,1111.9981691837309,17.258644,,8.543066,9.377971822449927
218,0.11,,1.0127114,-396.1582,14.565788000000001,0.188,4380,0.957,17.258644,13.539010999999999,11.721136999999999,8.636806,14.252251999999999,12.440909,3.0354962000000003,8.732683999999999,219,25.39698,221.7838,0.9999966,,3.0065402999999997,1124.088045835495,17.258644,,8.51089,9.351484154604604
219,0.11,,1.0129331,-394.26773,14.528694,0.188,4400,0.957,17.258644,13.534455,11.706605,8.638657,18.660646,12.469218,3.0076687,8.790425,220,25.350912,222.84528999999998,0.9999966,,2.9684541,1136.4857602119444,17.258644,,8.524051,9.362127771895773
220,0.11,,1.0118966999999999,-392.42258,14.482262,0.188,4420,0.957,17.258644,13.529921,11.692383999999999,8.630265,12.528682,12.469527000000001,2.9805908,8.8475685,221,25.275778,223.62917000000002,0.9999966,,2.6672466,1149.764942407608,17.258644,,8.563809,9.404073403193207
221,0.11,,1.0119842,-390.6014,14.445619,0.188,4440,0.957,17.258644,13.525406,11.67815,8.63108,10.809791,12.462085,2.9542346,8.904564,222,25.229815,224.66048999999998,0.9999966,,2.886031,1163.9989948272705,17.258644,,8.532611,9.369685334722659
222,0.11,,1.0114882,-388.78378,14.404985,0.188,4460,0.957,17.258644,13.520910999999998,11.664139,8.627169,13.725912,12.467788,2.9285702999999996,8.961159,223,25.17106,225.56186,0.9999966,,2.7330959999999997,1176.7554602622984,17.258644,,8.553500999999999,9.395635727210948
223,0.11,,1.0117246,-386.97433,14.370885999999999,0.188,4480,0.957,17.258644,13.516437,11.650103,8.6290865,15.483939000000001,12.481285,2.9035723,9.017371,224,25.132193,226.62631000000002,0.9999966,,2.8711900000000004,1182.96240067482,17.258644,,8.520059,9.357366447498396
224,0.11,,1.011023,-385.17194,14.330009,0.188,4500,0.957,17.258644,13.511982999999999,11.63638,8.623514,17.584293,12.504000999999999,2.879213,9.073159,225,25.071772,227.48018,0.9999966,,2.6394978,1189.1471157073975,17.258644,,8.562698,9.403851752204051
225,0.11,,1.0109766,-383.37847999999997,14.295085999999998,0.188,4520,0.957,17.258644,13.507548000000002,11.622699,8.623313000000001,19.135984,12.533375999999999,2.8554697,9.128702,226,25.028826000000002,228.4807,0.9999966,,2.7614255,1201.9456579685213,17.258644,,8.544075,9.38502357725904
226,0.11,,1.0113177,-381.61008,14.263454000000001,0.188,4540,0.957,17.258644,13.503132999999998,11.608888,8.625716,17.017975,12.553163,2.8323188,9.183813,227,24.997149,229.56914,0.9999966,,2.828065,1214.1231954097748,17.258644,,8.487679,9.320446901770117
227,0.11,,1.0116595,-379.86652000000004,14.232192000000001,0.188,4560,0.957,17.258644,13.498737,11.595105,8.627874,14.892514000000002,12.5634575,2.8097577,9.238579,228,24.966866,230.65836000000002,0.9999966,,2.8097577,1225.768720626831,17.258644,,8.466492,9.299716870634047
228,0.11,,1.0114318000000002,-378.1654,14.1975975,0.188,4580,0.957,17.258644,13.494360999999998,11.581791,8.626156,8.701199,12.546625,2.787727,9.293092999999999,229,24.92366,231.61789,0.9999966,,2.6614937999999997,1239.3590655326846,17.258644,,8.546253,9.384907914629206
229,0.11,,1.011552,-376.46094,14.166317000000001,0.188,4600,0.957,17.258644,13.490004,11.568501,8.627156,12.8635435,12.548038,2.7662253,9.347252000000001,230,24.890411,232.65695,0.9999966,,2.7203903,1247.7610507011416,17.258644,,8.525231,9.365940540245733
230,0.11,,1.0118545,-374.7916,14.1364565,0.188,4620,0.957,17.258644,13.485665,11.555064,8.628986,8.146916000000001,12.529019,2.7452349999999996,9.401036999999999,231,24.863045,233.7384,0.9999966,,2.7441278,1262.3901000022888,17.258644,,8.464328,9.301327327612313
231,0.11,,1.011747,-373.11758,14.1045475,0.188,4640,0.957,17.258644,13.481345000000001,11.542085,8.628267999999998,12.607700999999999,12.529394,2.7247392999999995,9.454581,232,24.826622,234.72531,0.9999966,,2.6321352000000005,1275.9613757133486,17.258644,,8.544004,9.382305216014483
232,0.11,,1.0119193000000002,-371.44800000000004,14.0752945,0.188,4660,0.957,17.258644,13.477044,11.529113,8.629652,14.913409,12.5396595,2.7047187999999998,9.5077715,233,24.798365,235.77718,0.9999966,,2.6783116000000002,1286.1965029239655,17.258644,,8.519514,9.356330440508552
233,0.11,,1.0114762,-369.80054,14.041726999999998,0.188,4680,0.957,17.258644,13.472762,11.516413,8.626204,13.136857000000001,12.542249,2.6851554,9.560653,234,24.756199,236.68542000000002,0.9999966,,2.5174856,1298.563633441925,17.258644,,8.557282,9.39641732726337
234,0.11,,1.0117402,-368.16635,14.013823,0.188,4700,0.957,17.258644,13.468497,11.503487,8.627907,13.249398999999999,12.545292,2.6660385,9.613208,235,24.732529,237.75894,0.9999966,,2.6634438,1307.8661601543429,17.258644,,8.478726,9.313166631828423
235,0.11,,1.0102136,-366.55593999999996,13.972563000000001,0.188,4720,0.957,17.258644,13.464251500000001,11.491069,8.61533,11.084945,12.53914,2.6473505,9.664679,236,24.66822,238.41042000000002,0.9999966,,2.2253312999999997,1321.350340127945,17.258644,,8.573089999999999,9.415430389686536
236,0.11,,1.010329,-364.94308,13.944907999999998,0.188,4740,0.957,17.258644,13.460023000000001,11.478581,8.616363,14.748351999999999,12.54849,2.6290746,9.71671,237,24.642906,239.44797000000003,0.9999966,,2.5889043999999997,1333.7994656562805,17.258644,,8.531537,9.367291796569466
237,0.11,,1.0105022,-363.36404,13.918054000000001,0.188,4760,0.957,17.258644,13.455812,11.466136,8.617726,9.911519,12.537439,2.611201,9.768441000000001,238,24.620054,240.49954,0.9999966,,2.5870657,1349.5050177574158,17.258644,,8.516413,9.352547222984066
238,0.11,,1.0093709000000002,-361.7772,13.881297,0.188,4780,0.957,17.258644,13.451619,11.454024,8.608500999999999,15.084407,12.548127000000001,2.5937161,9.819447,239,24.567541000000002,241.23965,0.9999966,,2.2602134,1363.3758244514465,17.258644,,8.571568,9.414411410005853
239,0.11,,1.009293,-360.20462000000003,13.853453,0.188,4800,0.957,17.258644,13.447444,11.441904,8.608019,14.718860999999999,12.557199,2.5766063,9.870666499999999,240,24.540422,242.23032,0.9999966,,2.4908127999999996,1378.6346123218536,17.258644,,8.544991,9.38531842280848
240,0.11,,1.0094413,-358.64087,13.827770000000001,0.188,4820,0.957,17.258644,13.443285999999999,11.4298,8.609255000000001,15.734956,12.570409,2.5598607,9.921582,241,24.519811999999998,243.27532999999997,0.9999966,,2.5295572,1392.7809047698975,17.258644,,8.524787,9.36323037857707
241,0.11,,1.0096083,-357.08496,13.802597,0.188,4840,0.957,17.258644,13.439145000000002,11.417769,8.610583,16.964577,12.5885935,2.5434666,9.972224,242,24.500574,244.32521,0.9999966,,2.5199623,1405.6804597377775,17.258644,,8.518378,9.358811629509592
242,0.11,,1.0097578999999999,-355.5241,13.777768,0.188,4860,0.957,17.258644,13.435020999999999,11.405872,8.611853,21.283533,12.624400999999999,2.5274112,10.022605,243,24.481775,245.37115,0.9999966,,2.5019403,1420.56049990654,17.258644,,8.526814,9.36425602207708
243,0.11,,1.008649,-354.029,13.743212,0.188,4880,0.957,17.258644,13.430914999999999,11.39424,8.6027565,8.511576,12.607575,2.5116897000000002,10.072247,244,24.434504,246.11035,0.9999966,,2.181347,1432.7183287143707,17.258644,,8.567587,9.410890417851551
244,0.11,,1.0088540000000001,-352.56027,13.719366,0.188,4900,0.957,17.258644,13.426825,11.382430000000001,8.604233,4.897345,12.576127,2.4962869999999997,10.122109,245,24.418749,247.16925,0.9999966,,2.4829,1447.69770860672,17.258644,,8.500883,9.338293681549724
245,0.11,,1.0090932,-351.0649,13.695988,0.188,4920,0.957,17.258644,13.422751000000002,11.370633999999999,8.605798,14.390486,12.583527,2.4811945,10.171709,246,24.40464,248.23691000000002,0.9999966,,2.478581,1464.4961650371552,17.258644,,8.480607000000001,9.316392016192474
246,0.11,,1.0090103000000001,-349.59722999999997,13.670824,0.188,4940,0.957,17.258644,13.4186945,11.359183,8.605239,10.584483,12.575459500000001,2.4664047000000004,10.221115,247,24.383402,249.22556,0.9999966,,2.3869061,1477.4684038162231,17.258644,,8.542204,9.382983072059057
247,0.11,,1.0091391,-348.11017000000004,13.647679,0.188,4960,0.957,17.258644,13.414654,11.347760000000001,8.606328999999999,18.304909,12.598585,2.4519064,10.27025,248,24.368101,250.2665,0.9999966,,2.4255698,1493.409619808197,17.258644,,8.526566,9.364547677532746
248,0.11,,1.0086161,-346.64005,13.619703,0.188,4980,0.957,17.258644,13.41063,11.33658,8.602200999999999,17.134775,12.616829,2.4376933999999997,10.319066000000001,249,24.338,251.14542000000003,0.9999966,,2.2509487,1505.8062145709991,17.258644,,8.564003,9.406889026899568
249,0.11,,1.0072408000000002,-345.20592999999997,13.585245,0.188,5000,0.957,17.258644,13.406622,11.325539,8.590863,11.187616,12.611136,2.4237545,10.366836,250,24.289974,251.81017999999997,0.9999966,,2.0220716,1520.2829587459564,17.258644,,8.575882,9.418951105753337
250,0.11,,1.0074818,-343.7774,13.563592000000002,0.188,5020,0.957,17.258644,13.402629999999998,11.314189,8.592427,12.478864999999999,12.610628,2.4100837999999998,10.415252,251,24.27958,252.87793,0.9999966,,2.4078967999999996,1532.2497863769531,17.258644,,8.476563,9.313638376679158
251,0.11,,1.0077201,-342.37723,13.542167999999998,0.188,5040,0.957,17.258644,13.398654,11.302894,8.593895,8.189572,12.5931015,2.3966732000000004,10.463435,252,24.269798,253.94547000000003,0.9999966,,2.3962297,1547.3745667934418,17.258644,,8.468047,9.298553438463076
252,0.11,,1.0079049,-340.96573,13.520988000000001,0.188,5060,0.957,17.258644,13.394693,11.291849000000001,8.595299,13.870381,12.598171,2.3835144,10.511407,253,24.259352,254.99992000000003,0.9999966,,2.3719158,1561.3839814662933,17.258644,,8.5087,9.344638793408999
253,0.11,,1.0080938,-339.5579,13.500105,0.188,5080,0.957,17.258644,13.390749,11.280869000000001,8.596688,15.767555999999999,12.610671,2.370602,10.559153,254,24.249659,256.05585,0.9999966,,2.3621955000000003,1578.1604137420654,17.258644,,8.502676,9.339558530703409
254,0.11,,1.0081978999999999,-338.17917,13.479006,0.188,5100,0.957,17.258644,13.386820000000002,11.270064999999999,8.597569,11.173223,12.605053,2.357928,10.6067,255,24.238497,257.09045,0.9999966,,2.3298352,1592.4855771064758,17.258644,,8.526087,9.36295179655773
255,0.11,,1.0083778,-336.8152,13.458582,0.188,5120,0.957,17.258644,13.382906,11.259226,8.598819,10.145277,12.595468499999999,2.3454876000000002,10.654005,256,24.229828,258.1447,0.9999966,,2.3384655,1608.7226688861847,17.258644,,8.495138,9.332224264913412
256,0.11,,1.0080198,-335.43616000000003,13.434448000000001,0.188,5140,0.957,17.258644,13.379007000000001,11.24873,8.596067999999999,16.812124,12.611899000000001,2.3332705000000002,10.701088,257,24.208857000000002,259.0611,0.9999966,,2.1899033,1621.800584077835,17.258644,,8.561816,9.403441214358738
257,0.11,,1.007953,-334.0703,13.412949,0.188,5160,0.957,17.258644,13.375123,11.238264,8.59569,16.138145,12.6255865,2.3212767000000003,10.748007000000001,258,24.195358,260.05188,0.9999966,,2.2520137000000005,1632.0429303646088,17.258644,,8.548477,9.387657380042134
258,0.11,,1.0077132,-332.74365,13.390310000000001,0.188,5180,0.957,17.258644,13.371255,11.227905,8.593886999999999,8.741551,12.610612,2.309494,10.794697,259,24.178328,260.9977,0.9999966,,2.1959805,1643.623391866684,17.258644,,8.555391,9.392965490053056
259,0.11,,1.0077546,-331.3916,13.370216000000001,0.188,5200,0.957,17.258644,13.367401000000001,11.217572,8.594364,17.98901,12.631317999999998,2.2979205,10.841191,260,24.168577,262.01617000000005,0.9999966,,2.257075,1661.3009762763975,17.258644,,8.541217999999999,9.378044208677846
260,0.11,,1.0079514,-330.06726000000003,13.350985000000001,0.188,5220,0.957,17.258644,13.363563000000001,11.206992999999999,8.595423,13.4281645,12.634393,2.2874167,10.887446,261,24.16318,263.07532000000003,0.9999966,,2.2874167,1674.2840368747711,17.258644,,8.456458,9.287105129041876
261,0.11,,1.0080436,-328.74368,13.331748999999999,0.188,5240,0.957,17.258644,13.359738,11.196769999999999,8.596229,15.898207999999999,12.646871,2.2762314999999997,10.933527,262,24.155739,264.10742,0.9999966,,2.2507662999999996,1686.9453749656675,17.258644,,8.528733,9.365714644460262
262,0.11,,1.0082204,-327.4336,13.313063,0.188,5260,0.957,17.258644,13.355929000000001,11.186435000000001,8.597322,14.998645000000002,12.655835,2.2652392000000003,10.979387,263,24.15089,265.16200000000003,0.9999966,,2.263354,1701.5170285701752,17.258644,,8.478429,9.309614225704873
263,0.11,,1.0082176999999999,-326.1499,13.293610000000001,0.188,5280,0.957,17.258644,13.352134,11.176412,8.597418,10.655191,12.64828,2.2544334,11.025088,264,24.142162,266.16946,0.9999966,,2.2069125,1715.851889371872,17.258644,,8.540488,9.37662687167844
264,0.11,,1.0083137,-324.8793,13.275057,0.188,5300,0.957,17.258644,13.348353,11.166379,8.598163000000001,9.770626,12.637443,2.2438116000000004,11.07058,265,24.136326,267.20312,0.9999966,,2.2232714,1725.8901007175446,17.258644,,8.517607,9.356982075832343
265,0.11,,1.0084528,-323.60208,13.256964000000002,0.188,5320,0.957,17.258644,13.344585999999998,11.156353,8.599125,14.061251,12.642818,2.2333697999999997,11.11587,266,24.132023,268.24844,0.9999966,,2.2255986,1740.8637714385986,17.258644,,8.49944,9.337751123737586
266,0.11,,1.0084978,-322.33136,13.238551000000001,0.188,5340,0.957,17.258644,13.340835,11.146517999999999,8.599544,14.891132,12.651263,2.2230997,11.160993,267,24.125895,269.26892000000004,0.9999966,,2.1917272,1755.3768911361694,17.258644,,8.530206,9.371280432550401
267,0.11,,1.0085182,-321.07937999999996,13.220185999999998,0.188,5360,0.957,17.258644,13.337095999999999,11.136769000000001,8.599782000000001,12.422872,12.650433999999999,2.2129993,11.205933,268,24.119623,270.28287,0.9999966,,2.17598,1770.645318031311,17.258644,,8.534127999999999,9.373475959723539
268,0.11,,1.0086539,-319.8382,13.2027,0.188,5380,0.957,17.258644,13.333371,11.126941,8.600666,12.006953999999999,12.648066,2.2030644,11.250665,269,24.11661,271.32788,0.9999966,,2.1979125,1787.0336408615112,17.258644,,8.492768,9.327838972792858
269,0.11,,1.0087721,-318.61914,13.185324,0.188,5400,0.957,17.258644,13.329660999999998,11.117202,8.601443,8.532788,12.632847,2.1932932999999997,11.295219,270,24.113605,272.36847,0.9999966,,2.1848655,1803.9276285171509,17.258644,,8.497487,9.336616762052225
270,0.11,,1.008909,-317.38903999999997,13.168171,0.188,5420,0.957,17.258644,13.325964,11.107463000000001,8.602226,13.958896,12.637764,2.1836782,11.339589,271,24.111485000000002,273.41434,0.9999966,,2.1816673,1819.1772117614746,17.258644,,8.477874,9.311535738070127
271,0.11,,1.0090195,-316.17017000000004,13.151198999999998,0.188,5440,0.957,17.258644,13.322281,11.097884,8.602984,13.370505,12.640485,2.1742147999999997,11.383792,272,24.109129,274.4533,0.9999966,,2.1663995,1830.913652420044,17.258644,,8.502182000000001,9.339100760904858
272,0.11,,1.0091264000000002,-314.93887,13.134435999999999,0.188,5460,0.957,17.258644,13.318610999999999,11.088389,8.603743,19.205656,12.664558,2.164904,11.427817999999998,273,24.107096,275.49152000000004,0.9999966,,2.1574204,1846.2100820541384,17.258644,,8.505703,9.342787843657836
273,0.11,,1.0092508,-313.78452000000004,13.117756,0.189,5480,0.957,17.258644,13.314955,11.078837,8.604382000000001,11.301739,12.65961,2.1556968999999997,11.471669,274,24.10588,276.5347,0.9999966,,2.1544042,1861.7545902729034,17.258644,,8.471399,9.3034699468155
274,0.11,,1.009333,-312.6651,13.10121,0.189,5500,0.957,17.258644,13.311312,11.069492,8.604959,4.5970945,12.630317999999999,2.146703,11.515358,275,24.104034,277.5666,0.9999966,,2.1348026,1883.1494646072388,17.258644,,8.508556,9.343154668290227
275,0.11,,1.0093355,-311.50177,13.084391,0.189,5520,0.957,17.258644,13.307682000000002,11.060315,8.605074,17.693342,12.648688,2.1377935000000003,11.558892,276,24.100632,278.5766,0.9999966,,2.105182,1900.5119926929474,17.258644,,8.536783,9.376802719011515
276,0.11,,1.0094370000000001,-310.35474,13.068315,0.189,5540,0.957,17.258644,13.304066,11.051065,8.605734,18.175148,12.668666,2.1290753,11.602241000000001,277,24.100004000000002,279.61404,0.9999966,,2.1242077,1915.9017083644867,17.258644,,8.497996,9.333400412718133
277,0.11,,1.0095496,-309.22815,13.052238000000001,0.189,5560,0.957,17.258644,13.300462,11.041745,8.606206,14.72481,12.676088,2.120437,11.645423,278,24.100008,280.6548,0.9999966,,2.1201155,1928.608133792877,17.258644,,8.460233,9.293844778765607
278,0.11,,1.0095816999999998,-308.11182,13.036194,0.189,5580,0.958,17.258644,13.296871,11.032744000000001,8.606529,14.767647,12.683613000000001,2.111981,11.688456,279,24.098417,281.67328,0.9999966,,2.0900407,1942.6930282115936,17.258644,,8.530621,9.366262103296084
279,0.11,,1.0068038000000001,-307.0157,12.998825,0.189,5600,0.958,17.258644,13.293292999999998,11.0240345,8.583176,10.795059,12.676896000000001,2.1036005,11.725552,280,24.041945000000002,281.90506,0.9999966,,1.2959375,1961.625090122223,17.258644,,8.593916,9.442153806005306
280,0.11,,1.006839,-305.87134,12.983162,0.19,5620,0.958,17.258644,13.289728,11.015183,8.583567,18.641388,12.698139,2.0954235,11.76834,281,24.040922,282.92175,0.9999966,,2.0661776,1977.6708588600159,17.258644,,8.536674,9.37629129453351
281,0.11,,1.0068663,-304.71283,12.967614999999999,0.19,5640,0.958,17.258644,13.286176000000001,11.006399,8.583901,20.107609,12.724431,2.0873158,11.810975,282,24.04004,283.9363,0.9999966,,2.0568902,1993.142614364624,17.258644,,8.538281,9.378553654372286
282,0.11,,1.0067552,-303.57232999999997,12.951159,0.19,5660,0.958,17.258644,13.282635999999998,10.997728,8.583155,17.34212,12.740766,2.0793269,11.853453,283,24.036182,284.91174,0.9999966,,2.010473,2007.2451498508453,17.258644,,8.552472,9.394754936366704
283,0.11,,1.006867,-302.42886,12.936436,0.19,5680,0.958,17.258644,13.279109,10.988951,8.583965,20.453561999999998,12.767941,2.0714533,11.895758,284,24.038002,285.95026,0.9999966,,2.0658348,2023.7737810611725,17.258644,,8.504866999999999,9.340032577006903
284,0.11,,1.0060992,-301.31906000000004,12.915017,0.19,5700,0.958,17.258644,13.275594,10.980496,8.577766,13.271203,12.769726,2.0636964,11.937501,285,24.019958,286.73828,0.9999966,,1.8084242,2038.4330530166626,17.258644,,8.579214,9.419495434384253
285,0.11,,1.0059115,-300.19177,12.898449000000001,0.19,5720,0.958,17.258644,13.272091,10.9720335,8.576409,20.407778,12.796447,2.0560489,11.979513,286,24.015223000000002,287.69067,0.9999966,,1.9635183999999997,2053.974114894867,17.258644,,8.560396,9.404041209200605
286,0.11,,1.0060313,-299.09924,12.884221,0.19,5740,0.958,17.258644,13.2686,10.963408,8.5772295,12.646123,12.795938,2.0485116999999997,12.021367999999999,287,24.018147,288.731,0.9999966,,2.0438986,2067.885286569596,17.258644,,8.496525,9.330428646914301
287,0.11,,1.0060381,-298.0058,12.869480000000001,0.19,5760,0.958,17.258644,13.265122,10.954991,8.577388000000001,15.120478,12.804022999999999,2.04108,12.063098,288,24.018620000000002,289.73895,0.9999966,,2.0049376,2084.339539051056,17.258644,,8.5394535,9.380115914462104
288,0.11,,1.0058942,-296.91663,12.85373,0.19,5780,0.958,17.258644,13.261657000000001,10.946694,8.576379,16.087257,12.815399000000001,2.0337546000000004,12.104671000000002,289,24.015806,290.70342999999997,0.9999966,,1.9547183999999997,2094.9447526931767,17.258644,,8.556854,9.398095426806648
289,0.11,,1.0059875,-295.8408,12.839839999999999,0.19,5800,0.958,17.258644,13.258201999999999,10.938295,8.577076,14.380826,12.820811,2.0265312,12.146094,290,24.018946,291.7364,0.9999966,,2.0159811999999997,2107.8965592384343,17.258644,,8.511111,9.35157976408996
290,0.11,,1.0059922,-294.75403,12.825552,0.19,5820,0.958,17.258644,13.254760000000001,10.930060000000001,8.57723,19.725479999999997,12.844553999999999,2.0194063,12.187386,291,24.020222,292.7437,0.9999966,,1.9839561999999997,2125.4619183540344,17.258644,,8.542002,9.383856871358955
291,0.11,,1.0058523000000001,-293.6829,12.810293,0.19,5840,0.958,17.258644,13.251329,10.921942999999999,8.576266,17.356422,12.86002,2.0123816000000003,12.228530000000001,292,24.018332,293.7089,0.9999966,,1.9352866000000002,2141.8919610977173,17.258644,,8.559567,9.39917037794908
292,0.11,,1.0058856,-292.6374,12.796501,0.19,5860,0.958,17.258644,13.247910500000001,10.9138,8.576624,11.965199,12.85698,2.005452,12.269535000000001,293,24.020836,294.7245,0.9999966,,1.9788768,2156.8828370571136,17.258644,,8.536178,9.371956654891758
293,0.11,,1.0059528,-291.58258,12.78307,0.19,5880,0.958,17.258644,13.244503,10.905679,8.5772,16.78855,12.870368,1.9986167000000001,12.310397,294,24.024418,295.75012000000004,0.9999966,,1.9825868999999998,2170.4076807498927,17.258644,,8.526292999999999,9.36418712137449
294,0.11,,1.0060351,-290.5319,12.769859,0.19,5900,0.958,17.258644,13.241107999999999,10.897587,8.577855,17.690989000000002,12.886723,1.991875,12.351117,295,24.028624,296.78033,0.9999966,,1.9810936000000001,2184.911553621292,17.258644,,8.518608,9.355793119777037
295,0.11,,1.0059040000000001,-289.50632,12.755207,0.19,5920,0.958,17.258644,13.237723,10.889676,8.576934,12.392864,12.885069,1.9852223000000002,12.391705,296,24.027977,297.7476,0.9999966,,1.912178,2204.4917047023773,17.258644,,8.555747,9.395105430446963
296,0.11,,1.0041411,-288.50452,12.727835,0.19,5940,0.958,17.258644,13.234351,10.881938,8.562217,7.6714,12.86753,1.9786580000000002,12.429352,297,23.994001,298.2299,0.9999966,,1.4207039,2219.987946748733,17.258644,,8.591509,9.434310801728227
297,0.11,,1.0040183,-287.50133999999997,12.713467,0.19,5960,0.958,17.258644,13.230989000000001,10.874115,8.56133,9.803687,12.857256,1.9721811000000002,12.469707000000001,298,23.993944,299.19745,0.9999966,,1.8957871,2236.9300558567047,17.258644,,8.550889999999999,9.394501732313714
298,0.11,,1.0041068000000002,-286.48897999999997,12.700851,0.19,5980,0.958,17.258644,13.227639000000002,10.866254,8.562063,14.526203,12.862847,1.9657892,12.509927000000001,299,23.999174,300.2279,0.9999966,,1.9523523,2251.667005300522,17.258644,,8.523126,9.3594971617981
299,0.11,,1.0042306,-285.49158,12.688391000000001,0.19,6000,0.958,17.258644,13.2243,10.858297,8.562819500000002,12.066313000000001,12.8602,1.9594814999999999,12.550002000000001,300,24.00551,301.2692,0.9999966,,1.957595,2268.042503118515,17.258644,,8.479663,9.314373212122057
300,0.11,,1.0042709,-284.47415,12.675722,0.19,6020,0.958,17.258644,13.220973,10.850593,8.563247,20.096142,12.884249,1.9532555,12.589967,301,24.010036,302.28555,0.9999966,,1.9271681,2285.831442117691,17.258644,,8.539138000000001,9.379453161534858
301,0.11,,1.004247,-283.4708,12.662678,0.19,6040,0.958,17.258644,13.217656,10.842964,8.563175,17.89604,12.900853,1.9471087,12.6298065,302,24.013239000000002,303.28256,0.9999966,,1.9021781999999998,2299.602111577988,17.258644,,8.546939,9.390061729124337
302,0.11,,1.0043331,-282.48056,12.65053,0.19,6060,0.958,17.258644,13.21435,10.835298,8.563872,15.910181,12.910793,1.9410424,12.669505000000001,303,24.019325,304.31296000000003,0.9999966,,1.9298387,2318.013340473175,17.258644,,8.520042,9.357171667743284
