,SqrtESSClassic,ReturnMean,IWMax,ReturnMax,LQGsigma,MISE,Bound,IWNorm1,DenMISEMeanLog,IWLastEpisode,IWFirstEpisode,DenMISELogLast,ReturnLastEpisode,IWMin,TimeElapsed,LQGmu1,ReturnAbsMax,LQGmu01,URet,Iteration,ReturnMin,DenMISELogFirst,ReturnStepMax,IWMean,IWNorm2,TimestepsSoFar,target_sum_log_mean
197,9.692347999999999,16.307922,4.098776,17.17703,0.11,17.229778,22.546454999999998,206.1016,14.032758,3.2745490000000004,,14.552879999999998,16.429485,,909.65434551239,-1.0,17.17703,-1.0,18.12531659877412,198,,14.851586,0.9999979999999999,1.0409171999999998,21.264362,3960,-109.10378
198,9.755057,16.309557,4.042757,17.17703,0.11,17.1573,22.4398,206.26428,14.0241,1.3867216,,12.271654,16.633108,,921.643699645996,-1.0,17.17703,-1.0,18.344601960933264,199,,14.846548,0.9999979999999999,1.0365039,21.144342,3980,-108.49325
199,9.816180000000001,16.310328,3.9885724000000002,17.17703,0.11,17.21809,22.467697,208.05121,14.027816,2.979288,,14.734229999999998,16.463638,,931.8177366256714,-1.0,17.17703,-1.0,18.17186366753211,200,,14.841535999999998,0.9999979999999999,1.0402559999999998,21.194720999999998,4000,-107.872635
200,9.881065,16.311325,3.9352827000000006,17.17703,0.11,17.252773,22.467909,209.51904,14.040104000000001,2.656402,,16.460129000000002,16.510723000000002,,940.5122134685516,-1.0,17.17703,-1.0,18.223627331109807,201,,14.836548,0.9999979999999999,1.0423833,21.204094,4020,-107.25001999999999
201,9.947021000000001,16.312653,3.8836272000000003,17.17703,0.11,17.221745000000002,22.4023,210.17932000000002,14.044989999999999,1.8382591000000001,,14.987986,16.579803,,951.1812388896942,-1.0,17.17703,-1.0,18.284943023029353,202,,14.831585,0.9999979999999999,1.0404917,21.129877,4040,-106.6426
202,10.006569,16.31419,3.8292336000000002,17.17703,0.11,17.279364,22.429089,211.91351,14.044027999999999,2.8882446,,13.812257,16.624516,,964.2038099765778,-1.0,17.17703,-1.0,18.34541527766658,203,,14.826647,0.9999979999999999,1.043909,21.17744,4060,-106.044
203,10.06563,16.31525,3.7765852999999994,17.17703,0.11,17.209925,22.329432999999998,212.10322999999997,14.041204,1.339509,,13.42692,16.530397,,975.6551814079284,-1.0,17.17703,-1.0,18.238885459847676,204,,14.821732999999998,0.9999979999999999,1.0397216999999999,21.072027,4080,-105.45688999999999
204,10.127402,16.316656,3.7246108,17.17703,0.11,17.246504,22.334787,213.5877,14.043753,2.6059568,,14.526751999999998,16.603468,,986.5459237098694,-1.0,17.17703,-1.0,18.31077959569095,205,,14.816842999999999,0.9999979999999999,1.0418912,21.090078,4100,-104.86668999999999
205,10.191431,16.317870000000003,3.6743502999999995,17.17703,0.11,17.247091,22.303406,214.63497999999998,14.056219,2.1598291,,16.572704,16.56644,,1000.036600112915,-1.0,17.17703,-1.0,18.272392151222935,206,,14.811976000000001,0.9999979999999999,1.0419173000000002,21.060337,4120,-104.27317
206,10.253034,16.319029,3.6257567,17.17703,0.11,17.209122,22.235058,215.20139,14.05645,1.6626383000000002,,14.064814000000002,16.558052,,1008.5769846439363,-1.0,17.17703,-1.0,18.26615587792413,207,,14.807135,0.9999979999999999,1.0396201999999999,20.989044,4140,-103.69874
207,10.313663,16.319162,3.5787272000000003,17.17703,0.11,17.167814,22.164206,215.74191000000002,14.003254,1.6146672,,2.95506,16.346777,,1019.1769058704376,-1.0,17.17703,-1.0,18.04273837666057,208,,14.802315,0.9999979999999999,1.0372207,20.91807,4160,-103.18338
208,10.374445,16.319864000000003,3.5332007000000005,17.17703,0.11,17.135536,22.102654,216.38022,14.003256,1.6907178,,13.968620000000001,16.465725,,1028.1103880405426,-1.0,17.17703,-1.0,18.172527974276754,209,,14.797519,0.9999979999999999,1.035312,20.857039999999998,4180,-102.62001
209,10.435754,16.320808,3.4891114,17.17703,0.11,17.124535,22.062471,217.27966,14.005375,1.9318789,,14.415539,16.517960000000002,,1038.194721698761,-1.0,17.17703,-1.0,18.221787072467016,210,,14.792746,0.9999979999999999,1.0346651,20.820695999999998,4200,-102.05922
210,10.496093,16.321331,3.4463744,17.17703,0.11,17.104847,22.014397,218.07625,14.017304999999999,1.8129051999999999,,16.490498000000002,16.431519,,1052.3283560276034,-1.0,17.17703,-1.0,18.132471968887614,211,,14.787994,0.9999979999999999,1.0335367,20.776897,4220,-101.4942
211,10.552551,16.322674,3.404953,17.17703,0.11,17.057705,21.940987,218.50095,14.037304999999998,1.4239838,,18.226558999999998,16.606023999999998,,1062.8850197792053,-1.0,17.17703,-1.0,18.321280483833004,212,,14.783267000000002,0.9999979999999999,1.0306648,20.705982000000002,4240,-100.92746
212,10.611936,16.323626,3.3647739999999997,17.17703,0.11,17.06056,21.916515,219.5713,13.9928,2.0494651999999998,,4.529403,16.525429000000003,,1077.5374457836149,-1.0,17.17703,-1.0,18.23955698169514,213,,14.778560999999998,0.9999979999999999,1.0308511999999999,20.690975,4260,-100.428604
213,10.6669235,16.32491,3.3257952000000004,17.17703,0.11,17.01295,21.843874,219.98237999999998,14.0129,1.3777342,,18.265892,16.598198,,1091.4797892570496,-1.0,17.17703,-1.0,18.310867282945367,214,,14.773876999999999,0.9999979999999999,1.027955,20.62285,4280,-99.87208000000001
214,10.724394,16.325407000000002,3.2879638999999994,17.17703,0.11,16.987091,21.792126,220.68604,14.011584,1.6510705,,13.704185500000001,16.431883,,1104.126814842224,-1.0,17.17703,-1.0,18.138787377444867,215,,14.769214999999999,0.9999979999999999,1.0264467,20.57795,4300,-99.341095
215,10.779777000000001,16.326416000000002,3.2512078,17.17703,0.11,16.94945,21.729797,221.22156,14.010342000000001,1.4668618,,13.718809,16.543495,,1114.7791411876676,-1.0,17.17703,-1.0,18.25067097053164,216,,14.764575,0.9999979999999999,1.0241738999999999,20.521906,4320,-98.81549
216,10.835714,16.326373999999998,3.2153993,17.17703,0.11,16.968957999999997,21.724628,222.5326,13.998853,2.2250361,,11.495479,16.317226,,1128.1043775081635,-1.0,17.17703,-1.0,18.01371602992995,217,,14.759955,0.9999979999999999,1.0254958,20.536957,4340,-98.30303
217,10.889561,16.327238,3.180613,17.17703,0.11,17.00141,21.733564,223.99007999999998,14.008532,2.3642757000000003,,16.085054,16.514473000000002,,1141.5028846263885,-1.0,17.17703,-1.0,18.218321796873795,218,,14.755358,0.9999979999999999,1.0274774,20.569248,4360,-97.77394
218,10.941609,16.32842,3.1468152999999996,17.17703,0.11,16.954481,21.664125,224.39312999999999,14.016107,1.3050721,,15.642532000000001,16.58628,,1153.3375482559206,-1.0,17.17703,-1.0,18.29836727517036,219,,14.750781,0.9999979999999999,1.0246261,20.508238000000002,4380,-97.2544
219,10.996432,16.329037,3.1139348,17.17703,0.11,16.929148,21.615313,225.08864,14.020259,1.5803998,,14.907093,16.46425,,1166.9780020713804,-1.0,17.17703,-1.0,18.171184571871265,220,,14.746225,0.9999979999999999,1.0231302,20.469242,4400,-96.74206
220,11.048584,16.330412,3.0819563999999997,17.17703,0.11,16.889288,21.553333,225.5721,14.028131,1.354101,,15.738517000000002,16.63288,,1180.0410194396973,-1.0,17.17703,-1.0,18.35110908611004,221,,14.741691000000001,0.9999979999999999,1.0206882,20.41638,4420,-96.23127
221,11.10109,16.331585,3.0508356,17.17703,0.11,16.854502,21.496487,226.12215,14.047235500000001,1.4049585,,18.25079,16.590882999999998,,1194.2132387161255,-1.0,17.17703,-1.0,18.30406941828143,222,,14.737176000000002,0.9999979999999999,1.0185683,20.369364,4440,-95.713615
222,11.14293,16.332698999999998,3.0222075,17.17703,0.11,16.924932000000002,21.549488,228.0841,14.076298000000001,2.8032484,,20.511559,16.580051,,1205.329478740692,-1.0,17.17703,-1.0,18.29109127154045,223,,14.732681,0.9999979999999999,1.0227986999999998,20.468951999999998,4460,-95.18764
223,11.188069,16.333757000000002,2.9942992000000004,17.17703,0.11,16.860762,21.46666,228.23676,14.094709,0.99965864,,18.17942,16.569695,,1220.6744685173035,-1.0,17.17703,-1.0,18.27930848863824,224,,14.728207000000001,0.9999979999999999,1.0189141,20.400013,4480,-94.68138
224,11.24201,16.33458,2.96705,17.17703,0.11,16.854092,21.43789,229.16785,14.107760999999998,1.7612988,,17.014738,16.518757,,1236.312803030014,-1.0,17.17703,-1.0,18.22414365800559,225,,14.723753,0.9999979999999999,1.0185238,20.384953,4500,-94.18227399999999
225,11.294921,16.335445,2.9404588,17.17703,0.11,16.835781,21.398106,229.93778999999998,14.105315,1.589725,,13.538019,16.530138,,1249.552456855774,-1.0,17.17703,-1.0,18.24518745597349,226,,14.719318,0.9999979999999999,1.0174239,20.357628,4520,-93.7034
226,11.347507,16.336315,2.9145057,17.17703,0.11,16.81896,21.360142,230.72565,14.117287,1.5957628000000001,,16.80742,16.533224,,1262.1201167106626,-1.0,17.17703,-1.0,18.237445147204284,227,,14.714903,0.9999979999999999,1.0164125,20.332716,4540,-93.21431
227,11.388761,16.336939,2.889162,17.17703,0.11,16.750345000000003,21.275078,230.8001,14.111945,0.8710476,,12.8846035,16.478136,,1275.1632153987885,-1.0,17.17703,-1.0,18.189638163684748,228,,14.710507000000002,0.9999979999999999,1.0122811,20.265601999999998,4560,-92.749374
228,11.439193,16.338078,2.8644102000000005,17.17703,0.11,16.72138,21.226164,231.40712000000002,14.114364000000002,1.3880249,,14.655207999999998,16.597777999999998,,1286.1493599414825,-1.0,17.17703,-1.0,18.309385374732887,229,,14.706131,0.9999979999999999,1.0105114,20.229322,4580,-92.278725
229,11.489215,16.339115,2.8402333,17.17703,0.11,16.748160000000002,21.23333,232.78582999999998,14.127514000000001,2.1473665,,17.13045,16.576708,,1300.8009705543518,-1.0,17.17703,-1.0,18.28811916831055,230,,14.701773999999999,0.9999979999999999,1.0121122999999999,20.261248000000002,4600,-91.7995
230,11.539747,16.33945,2.8166096,17.17703,0.11,16.766375,21.231904999999998,234.06832999999997,14.136256,2.0474490000000003,,16.136116,16.416473,,1313.9094727039335,-1.0,17.17703,-1.0,18.120227793007096,231,,14.697435,0.9999979999999999,1.0132828,20.28366,4620,-91.32891
231,11.583864,16.340845,2.793518,17.17703,0.11,16.714117,21.16264,234.34142999999997,14.1338625,1.03325,,13.569510999999999,16.663025,,1326.045150756836,-1.0,17.17703,-1.0,18.378952787365762,232,,14.693114999999999,0.9999979999999999,1.0100924,20.229988,4640,-90.876396
232,11.634117,16.341620000000002,2.7709384,17.17703,0.11,16.729785999999997,21.159094,235.57501000000002,14.147279999999999,1.9799491000000002,,17.251701,16.521461,,1344.0605509281156,-1.0,17.17703,-1.0,18.22422255776868,233,,14.688814,0.9999979999999999,1.0110515,20.248635999999998,4660,-90.409164
233,11.682801,16.342403,2.7488556,17.17703,0.11,16.701645000000003,21.112495000000003,236.18967,14.153756,1.3558636,,15.653414999999999,16.52526,,1357.1976385116575,-1.0,17.17703,-1.0,18.231968346785127,234,,14.684532,0.9999979999999999,1.0093576,20.21687,4680,-89.95436
234,11.716861,16.343132,2.7839837000000003,17.17703,0.11,16.774498,21.172527,238.23915,14.157491,2.7839837000000003,,15.023353,16.513266,,1372.3524277210236,-1.0,17.17703,-1.0,18.220685165320095,235,,14.680267,0.9999979999999999,1.0137836,20.33302,4700,-89.50452
235,11.766313,16.34432,2.771451,17.17703,0.11,16.782547,21.162092,239.35897999999997,14.164454999999998,1.854036,,15.789082,16.623486,,1382.8281486034393,-1.0,17.17703,-1.0,18.33380265941877,236,,14.676022,0.9999979999999999,1.014233,20.342735,4720,-89.05691
236,11.807661,16.345132999999997,2.75953,17.17703,0.11,16.833508,21.197716,241.10446000000002,14.188236999999999,2.4736127999999997,,19.788057000000002,16.53686,,1396.938377380371,-1.0,17.17703,-1.0,18.243193606057808,237,,14.671793,0.9999979999999999,1.0173184000000002,20.419325,4740,-88.59505
237,11.853508999999999,16.346031,2.7475243,17.17703,0.11,16.865381,21.21271,242.57846,14.213579999999999,2.2045882000000003,,20.204306,16.559141,,1408.6917634010315,-1.0,17.17703,-1.0,18.271559070976263,238,,14.667582500000002,0.9999979999999999,1.0192373,20.464697,4760,-88.135735
238,11.898686999999999,16.347292000000003,2.7355576,17.17703,0.11,16.828619,21.159441,243.0592,14.232145999999998,1.2102633,,18.633007,16.647339000000002,,1424.9568891525269,-1.0,17.17703,-1.0,18.361116675007477,239,,14.663389000000002,0.9999979999999999,1.0169841,20.427397,4780,-87.68933
239,11.945148,16.347782000000002,2.7236118,17.17703,0.11,16.799633,21.11361,243.6622,14.244895000000001,1.3214434,,17.276505,16.465057,,1437.3493719100952,-1.0,17.17703,-1.0,18.16983252738407,240,,14.659214000000002,0.9999979999999999,1.0152591,20.398424,4800,-87.25188399999999
240,11.993203999999999,16.348934,2.711687,17.17703,0.11,16.788631,21.085323000000002,244.5097,14.248470000000001,1.5559201999999999,,15.092820000000001,16.625559,,1451.5162601470947,-1.0,17.17703,-1.0,18.33802092963197,241,,14.655056,0.9999979999999999,1.0145631,20.387354000000002,4820,-86.82644
241,12.039387,16.350014,2.6997993,17.17703,0.11,16.812513,21.092722,245.86566000000002,14.272948999999999,2.056337,,20.159399,16.60985,,1466.0186696052551,-1.0,17.17703,-1.0,18.321173395272943,242,,14.650915,0.9999979999999999,1.0159738,20.421776,4840,-86.382385
242,12.086692,16.35033,2.6879582,17.17703,0.11,16.822523,21.08598,247.04216,14.275433999999999,1.8744976999999998,,14.862210000000001,16.427124,,1479.8857307434082,-1.0,17.17703,-1.0,18.13326490552927,243,,14.646791,0.9999979999999999,1.0166343,20.439188,4860,-85.964134
243,12.129445,16.351017000000002,2.6760162999999997,17.17703,0.11,16.859607999999998,21.108036,248.60952999999998,14.275604999999999,2.2608924,,14.301651000000001,16.517494,,1495.9942922592165,-1.0,17.17703,-1.0,18.230019152514085,244,,14.642685,0.9999979999999999,1.0188915,20.496365,4880,-85.55079
244,12.176604,16.351976,2.6641324,17.17703,0.11,16.851004,21.08298,249.4971,14.300456,1.5817326999999999,,20.347038,16.586264,,1509.5250658988953,-1.0,17.17703,-1.0,18.2999100099718,245,,14.638595,0.9999979999999999,1.0183555,20.489876000000002,4900,-85.11757
245,12.222424499999999,16.352255,2.6523316,17.17703,0.11,16.828879999999998,21.04499,250.19702,14.317312,1.3867798,,18.430198999999998,16.42063,,1524.015435218811,-1.0,17.17703,-1.0,18.12408815706754,246,,14.6345215,0.9999979999999999,1.0170610999999998,20.470326999999997,4920,-84.69618
246,12.266042,16.353045,2.6402403999999997,17.17703,0.11,16.8586,21.059720000000002,251.65743999999998,14.323108,2.138817,,15.732976,16.547144,,1537.339721441269,-1.0,17.17703,-1.0,18.25803316067795,247,,14.630465,0.9999979999999999,1.018856,20.516598000000002,4940,-84.2873
247,12.312609,16.353554000000003,2.6282296,17.17703,0.11,16.858912,21.04414,252.6878,14.329906,1.7081384999999998,,15.991845999999999,16.479174,,1554.505958557129,-1.0,17.17703,-1.0,18.17947051536105,248,,14.626423999999998,0.9999979999999999,1.0189024,20.522686,4960,-83.88155
248,12.354825,16.354279000000002,2.616231,17.17703,0.11,16.892205999999998,21.063135,254.20914,14.294692000000001,2.1934512,,5.544071,16.534357,,1571.8886959552765,-1.0,17.17703,-1.0,18.2476259669068,249,,14.6224,0.9999979999999999,1.0209203000000002,20.575697,4980,-83.51999
249,12.394810000000001,16.355442,2.604866,17.17703,0.11,16.93391,21.091385,255.84613,14.300094,2.3091416000000002,,15.62545,16.645216,,1588.6689524650574,-1.0,17.17703,-1.0,18.360304374672,250,,14.618392000000002,0.9999979999999999,1.0233846,20.641392,5000,-83.120834
250,12.439,16.356419,2.5935652,17.17703,0.11,16.908987,21.051691,256.48712,14.307842,1.3143848999999999,,16.223223,16.600231,,1605.213389635086,-1.0,17.17703,-1.0,18.31122281223148,251,,14.6144,0.9999979999999999,1.0218611,20.619593,5020,-82.72471
251,12.48281,16.35748,2.5823405,17.17703,0.11,16.88345,21.011614,257.11392,14.327566000000001,1.2916007,,19.257637,16.624295999999998,,1616.0818781852722,-1.0,17.17703,-1.0,18.342208791731526,252,,14.610423999999998,0.9999979999999999,1.0202934000000001,20.597439,5040,-82.319725
252,12.524275,16.358507,2.571184,17.17703,0.11,16.847437,20.961933,257.57874,14.335258499999998,1.1211202,,16.254645999999997,16.616792999999998,,1628.922191619873,-1.0,17.17703,-1.0,18.32786883715535,253,,14.606463,0.9999979999999999,1.0180978,20.566359,5060,-81.93035
253,12.563577,16.359482,2.5598167999999997,17.17703,0.11,16.887885999999998,20.989511,259.2095,14.347952,2.2778862,,17.542633,16.606373,,1649.6378722190855,-1.0,17.17703,-1.0,18.313707310750452,254,,14.602519000000001,0.9999979999999999,1.0205098,20.631823999999998,5080,-81.53614
254,12.606336,16.36061,2.5485653999999998,17.17703,0.11,16.859903,20.947617,259.79138,14.354339999999999,1.2308447,,15.957787,16.647157999999997,,1663.2587354183195,-1.0,17.17703,-1.0,18.36635411098965,255,,14.59859,0.9999979999999999,1.0187898000000002,20.608002,5100,-81.1536
255,12.651262,16.361681,2.5378453999999997,17.17703,0.11,16.861595,20.934793,260.8275,14.340863,1.6765241999999998,,10.886736,16.634804000000003,,1679.4590861797333,-1.0,17.17703,-1.0,18.3450216712007,256,,14.594676000000002,0.9999979999999999,1.0188575,20.616718,5120,-80.792725
256,12.6946125,16.362078,2.527228,17.17703,0.11,16.839706,20.898994000000002,261.51312,14.356179999999998,1.3206775,,18.25969,16.463821,,1691.5854897499084,-1.0,17.17703,-1.0,18.173742572317774,257,,14.590776000000002,0.9999979999999999,1.0175608,20.600323,5140,-80.406876
257,12.736298,16.362688000000002,2.515326,17.17703,0.11,16.866169,20.91217,262.94678,14.372512,2.0615759999999996,,18.553663,16.519762,,1711.3057796955109,-1.0,17.17703,-1.0,18.223779670009407,258,,14.586893,0.9999979999999999,1.0191735,20.645464,5160,-80.02093
258,12.780721,16.362757000000002,2.5035347999999997,17.17703,0.11,16.863081,20.895020000000002,263.93384,14.38269,1.6149613,,16.990883,16.380571,,1725.7170631885529,-1.0,17.17703,-1.0,18.07336128333852,259,,14.583025,0.9999979999999999,1.0190495000000002,20.650935999999998,5180,-79.64492
259,12.824911,16.36366,2.491466,17.17703,0.11,16.864296,20.882343,264.96682999999996,14.375563,1.6556083,,12.511524,16.597755,,1742.8761067390442,-1.0,17.17703,-1.0,18.308942073231734,260,,14.579170999999999,0.9999979999999999,1.0191032,20.660324,5200,-79.28886999999999
260,12.862036999999999,16.36427,2.4808369999999997,17.17703,0.11,16.904903,20.911351999999997,266.62987999999996,14.379541,2.280973,,15.396141,16.522013,,1756.0207753181458,-1.0,17.17703,-1.0,18.225476703258103,261,,14.575332999999999,0.9999979999999999,1.0215703999999999,20.72999,5220,-78.92345
261,12.90371,16.364727,2.4703145,17.17703,0.11,16.878746,20.872255,267.24188,14.375476999999998,1.2315551000000002,,13.294164000000002,16.484222,,1769.362233877182,-1.0,17.17703,-1.0,18.190123645974385,262,,14.571507999999998,0.9999979999999999,1.0200071,20.710468,5240,-78.571175
262,12.945689999999999,16.365376,2.4598532000000004,17.17703,0.11,16.856018,20.836578,267.90143,14.368691,1.2715034,,12.57203,16.535604,,1787.4555637836456,-1.0,17.17703,-1.0,18.242142208858255,263,,14.567699,0.9999979999999999,1.0186366,20.694256,5260,-78.2242
263,12.987983,16.365876999999998,2.4494944,17.17703,0.11,16.836810999999997,20.804409,268.6175,14.364898,1.3206975,,13.349685999999998,16.497494,,1804.544783115387,-1.0,17.17703,-1.0,18.210587573110125,264,,14.563904,0.9999979999999999,1.0174905,20.682002999999998,5280,-77.876724
264,13.030383,16.366428,2.4383862,17.17703,0.11,16.849953,20.80464,269.84918,14.362356,1.8297709999999998,,13.675451,16.511982,,1823.3980238437653,-1.0,17.17703,-1.0,18.222840351375012,265,,14.560123,0.9999979999999999,1.0182987,20.709229,5300,-77.52929
265,13.073048,16.366827,2.4274118,17.17703,0.11,16.858007,20.799789999999998,271.0047,14.373316,1.7512927,,17.260578,16.472898,,1837.0398740768435,-1.0,17.17703,-1.0,18.180086164743205,266,,14.556356,0.9999979999999999,1.0188146999999999,20.730032,5320,-77.17114000000001
266,13.113973000000001,16.367608999999998,2.4165304,17.17703,0.11,16.834047,20.763527,271.6346,14.398073000000002,1.2224338,,20.965664,16.57514,,1853.2650084495544,-1.0,17.17703,-1.0,18.284984360678827,267,,14.552604999999998,0.9999979999999999,1.0173581,20.713373,5340,-76.80314
267,13.154302,16.368345,2.4053102,17.17703,0.11,16.857073,20.774506,273.02258,14.398007000000002,1.9734228999999999,,14.364142000000001,16.564837,,1869.1576795578005,-1.0,17.17703,-1.0,18.275644273769007,268,,14.548866,0.9999979999999999,1.018741,20.755384,5360,-76.46065
268,13.19685,16.368917,2.394215,17.17703,0.11,16.857212,20.762014,274.04578,14.418876000000001,1.6078645,,19.993710999999998,16.522614,,1884.4477825164795,-1.0,17.17703,-1.0,18.230654956718077,269,,14.545141000000001,0.9999979999999999,1.0187575999999998,20.765999,5380,-76.10051999999999
269,13.239119,16.369652,2.383244,17.17703,0.11,16.86044,20.752775,275.11505,14.437184,1.6497153000000002,,19.344889000000002,16.56718,,1903.3606760501864,-1.0,17.17703,-1.0,18.273513886910802,270,,14.541431,0.9999979999999999,1.0189446,20.780466,5400,-75.74535
270,13.27987,16.370327,2.3723705,17.17703,0.11,16.840034,20.720425,275.79922,14.457181,1.2607882,,19.838167000000002,16.552139999999998,,1919.2461202144625,-1.0,17.17703,-1.0,18.26463227275726,271,,14.537734,0.9999979999999999,1.0177094,20.768217,5420,-75.39198
271,13.317998000000001,16.370810000000002,2.3616505,17.17703,0.11,16.80763,20.676911999999998,276.28700000000003,14.443117,1.0579201999999999,,10.61529,16.501911,,1931.627529144287,-1.0,17.17703,-1.0,18.21093093969021,272,,14.534051000000002,0.9999979999999999,1.0157610000000001,20.745384,5440,-75.075745
272,13.359442999999999,16.371470000000002,2.3508709999999997,17.17703,0.11,16.795994,20.653273000000002,277.1103,14.451633,1.3860632,,16.753232999999998,16.55119,,1946.672870874405,-1.0,17.17703,-1.0,18.259171431040254,273,,14.530381,0.9999979999999999,1.015056,20.742653,5460,-74.73831
273,13.401129999999998,16.372116000000002,2.3402032999999998,17.17703,0.11,16.792894,20.638174,278.07364,14.457585,1.520769,,16.06879,16.548853,,1959.5679273605347,-1.0,17.17703,-1.0,18.25575237774497,274,,14.526725,0.9999979999999999,1.0148673000000001,20.750014999999998,5480,-74.40550999999999
274,13.442064000000002,16.372425,2.329653,17.17703,0.11,16.779396,20.612967,278.87143,14.462133999999999,1.3508159,,15.694895,16.456585,,1973.0977108478546,-1.0,17.17703,-1.0,18.166064015308766,275,,14.523082,0.9999979999999999,1.0140779,20.746176000000002,5500,-74.07689
275,13.483378,16.373297,2.3192232,17.17703,0.11,16.781052,20.602875,279.9066,14.469603,1.5827377,,16.509897,16.613123,,1985.8609383106232,-1.0,17.17703,-1.0,18.33026761054897,276,,14.519452,0.9999979999999999,1.0141543,20.75938,5520,-73.74712
276,13.524415,16.374083,2.3039240000000003,17.17703,0.11,16.769772,20.579998,280.7281,14.463356,1.3645899,,12.726263000000001,16.591047,,1999.4574182033537,-1.0,17.17703,-1.0,18.301987812851586,277,,14.515835999999998,0.9999979999999999,1.0134588,20.757133,5540,-73.433174
277,13.561916,16.374537,2.289095,17.17703,0.11,16.797968,20.597658,282.22076,14.4833,2.026133,,19.995136,16.500322,,2016.268047094345,-1.0,17.17703,-1.0,18.20696855612769,278,,14.512232000000001,0.9999979999999999,1.0151826,20.8098,5560,-73.09395
278,13.600596,16.375591,2.2744932,17.17703,0.11,16.773595999999998,20.562479999999997,282.81647000000004,14.474532,1.1298594,,12.023113,16.668842,,2029.9070496559145,-1.0,17.17703,-1.0,18.39216600921118,279,,14.508641,0.9999979999999999,1.0136790999999998,20.794416000000002,5580,-72.78781
279,13.640653,16.37645,2.2583046,17.17703,0.11,16.788973000000002,20.56673,284.0827,14.466629000000001,1.7919073,,12.249207,16.615673,,2046.3216047286987,-1.0,17.17703,-1.0,18.331485748135535,280,,14.505063,0.9999979999999999,1.0145811,20.826181,5600,-72.48113000000001
280,13.68009,16.377125,2.2423954,17.17703,0.11,16.769855,20.536724,284.77106000000003,14.47925,1.2100878000000002,,17.999077,16.566507,,2059.641123294831,-1.0,17.17703,-1.0,18.28091784359808,281,,14.501498000000002,0.9999979999999999,1.0134200999999998,20.816461999999998,5620,-72.157555
281,13.720894,16.377827,2.2267217999999995,17.17703,0.11,16.76758,20.523247,285.74298,14.481138,1.4879167,,14.999742499999998,16.575043,,2070.9427361488347,-1.0,17.17703,-1.0,18.285766103357552,282,,14.497945999999999,0.9999979999999999,1.0132729999999999,20.825392,5640,-71.84619
282,13.756712,16.378603,2.2121046000000004,17.17703,0.11,16.799452,20.54534,287.29492,14.460551,2.0652578,,8.642268,16.597347,,2084.951891183853,-1.0,17.17703,-1.0,18.310131581556238,283,,14.494406,0.9999979999999999,1.0151764,20.883982,5660,-71.55844
283,13.796968,16.379454,2.1977134,17.17703,0.11,16.791838000000002,20.526794,288.17316,14.458878,1.3937218999999998,,13.971589000000002,16.620302,,2103.0646884441376,-1.0,17.17703,-1.0,18.336787280578413,284,,14.490879000000001,0.9999979999999999,1.0146941999999999,20.886702,5680,-71.25534
284,13.83495,16.379576,2.1833259999999997,17.17703,0.11,16.812551000000003,20.537254,289.55978,14.443394,1.8972593999999998,,10.031413,16.414104000000002,,2119.8444709777827,-1.0,17.17703,-1.0,18.114503293878318,285,,14.487364000000001,0.9999979999999999,1.0159992,20.929585999999997,5700,-70.96708000000001
285,13.874115,16.380330999999998,2.1691675,17.17703,0.11,16.797107999999998,20.511297,290.30502,14.444211,1.255224,,14.662313000000001,16.595287,,2140.9497938156132,-1.0,17.17703,-1.0,18.30369613204831,286,,14.483861,0.9999979999999999,1.0150526,20.924220000000002,5720,-70.666084
286,13.911967,16.380806,2.155253,17.17703,0.11,16.81747,20.521555,291.6765,14.445004,1.8763881999999998,,14.658238,16.517149,,2161.449732542038,-1.0,17.17703,-1.0,18.218879501635392,287,,14.4803705,0.9999979999999999,1.0162944999999999,20.965872,5740,-70.36581
287,13.950654,16.381313000000002,2.1411867,17.17703,0.11,16.800467,20.494278,292.3982,14.446720000000001,1.2255073,,14.923343,16.526802,,2174.585726499557,-1.0,17.17703,-1.0,18.229911518728603,288,,14.476892000000001,0.9999979999999999,1.0152715,20.959460999999997,5760,-70.06811
288,13.980027999999999,16.381613,2.1273236,17.17703,0.11,16.753159,20.439208999999998,292.59036000000003,14.45863,0.69041103,,17.874191,16.467566,,2190.4212679862976,-1.0,17.17703,-1.0,18.174321974206165,289,,14.473426000000002,0.9999979999999999,1.0124234,20.929169,5780,-69.76424399999999
289,14.018377,16.382431,2.1136694,17.17703,0.11,16.736341,20.412308,293.3026,14.4748535,1.2036631000000002,,19.152029000000002,16.619099,,2208.9516696929927,-1.0,17.17703,-1.0,18.331514283679553,290,,14.469972,0.9999979999999999,1.0113883,20.922722,5800,-69.456154
290,14.057901000000001,16.38296,2.100229,17.17703,0.11,16.733635,20.399267000000002,294.26727,14.480557000000001,1.4509591999999998,,16.124168,16.53593,,2225.2789659500118,-1.0,17.17703,-1.0,18.240058323259802,291,,14.466529999999999,0.9999979999999999,1.0112277,20.932517999999998,5820,-69.15996
291,14.097220000000002,16.383093,2.0869715,17.17703,0.11,16.736217,20.391624,295.33557,14.475054,1.5510756,,12.863518,16.42255,,2240.3727412223816,-1.0,17.17703,-1.0,18.12069950641614,292,,14.4630995,0.9999979999999999,1.0114232,20.949915,5840,-68.8767
