,Iteration,IWMax,ReturnAbsMax,IWNorm2,DenMISEMeanLog,target_sum_log_mean,IWLastEpisode,ReturnMax,ReturnLastEpisode,LQGmu1,LQGsigma,IWNorm1,IWMean,TimestepsSoFar,TimeElapsed,ReturnMin,SqrtESSClassic,IWMin,Bound,IWFirstEpisode,ReturnMean,DenMISELogLast,LQGmu01,ReturnStepMax,MISE,URet,DenMISELogFirst
535,536,2.1932263,17.305695,33.612206,12.663375,-315.9375,1.9751267,17.305695,8.56658,0.964,0.11,535.2040000000001,0.9985149,10720,8185.8132054805765,,15.922906,,11.773328,,10.614858,15.880567000000001,0.198,0.999999,8.512799000000001,9.409101156529113,9.942627
536,537,2.1883645,17.305695,33.61302,12.675653,-315.31186,2.180072,17.305695,8.497783,0.964,0.11,536.2792,0.9986577,10740,8220.049147367477,,15.954507000000001,,11.767980999999999,,10.610914999999999,19.259563,0.198,0.999999,8.513910000000001,9.332562971345414,9.940763
537,538,2.1835406,17.305695,33.609127,12.68632,-314.6902,2.0999806,17.305695,8.549368,0.964,0.11,537.2782,0.99865836,10760,8246.272772073746,,15.98608,,11.761659,,10.607082,18.416335999999998,0.198,0.999999,8.514014999999999,9.38979774683896,9.938903
538,539,2.1787562,17.305695,33.60822,12.686096000000001,-314.08157,2.1406495999999997,17.305695,8.527158,0.964,0.11,538.32227,0.9987425999999999,10780,8275.145560979843,,16.017578,,11.756003,,10.603224,12.568000999999999,0.198,0.999999,8.514747,9.3665193167575,9.937046
539,540,2.1740117000000003,17.305695,33.602142,12.693023,-313.4682,2.0514011,17.305695,8.557311,0.964,0.11,539.28107,0.9986687,10800,8309.455552101135,,16.04901,,11.74915,,10.599436,16.429049,0.198,0.999999,8.514241,9.397353764084617,9.935192
540,541,2.1693041,17.305695,33.601864,12.70012,-312.8568,2.1375222000000003,17.305695,8.526405,0.964,0.11,540.33057,0.9987626000000001,10820,8334.107011079788,,16.080376,,11.74365,,10.595604,16.535372,0.198,0.999999,8.515052,9.36524984518529,9.933342
541,542,2.1646338,17.305695,33.597927,12.700649,-312.25427,2.0729512999999997,17.305695,8.543368,0.964,0.11,541.3195,0.9987444999999999,10840,8370.19657278061,,16.111694,,11.737293,,10.591818,12.988533,0.198,0.999999,8.514971000000001,9.388402610484134,9.931496000000001
542,543,2.16,17.305695,33.597042,12.701224,-311.65387000000004,2.1153169,17.305695,8.535435000000001,0.964,0.11,542.355,0.99881214,10860,8397.762481689453,,16.142939000000002,,11.731677000000001,,10.588030999999999,13.015255,0.198,0.999999,8.515591,9.37140996211058,9.929652
543,544,2.155405,17.305695,33.59762,12.711228,-311.0462,2.1324484,17.305695,8.522504,0.964,0.11,543.4117,0.99891853,10880,8429.060986280441,,16.174114000000003,,11.7263775,,10.584234,18.145287,0.198,0.999999,8.51649,9.35863733266958,9.927813
544,545,2.1508446,17.305695,33.582943,12.709429,-310.45282000000003,1.8701676,17.305695,8.570032000000001,0.964,0.11,544.2099,0.9985503000000001,10900,8460.590349435806,,16.20495,,11.717286,,10.580538,11.733062,0.198,0.999999,8.513507,9.412466287857587,9.925976
545,546,2.1463200000000002,17.305695,33.572575,12.721719,-309.84744,1.9378167000000002,17.305695,8.568249,0.964,0.11,545.08093,0.9983167,10920,8483.795943975449,,16.235899,,11.709344999999999,,10.576852,19.422201,0.198,0.999999,8.511672,9.412041139642698,9.924142999999999
546,547,2.1418319,17.305695,33.574059999999996,12.729582,-309.2485,2.126348,17.305695,8.511351,0.964,0.11,546.1454,0.99843764,10940,8507.888514041899,,16.266886,,11.704231,,10.573076,17.024826,0.198,0.999999,8.512650500000001,9.348112062778883,9.922313
547,548,2.1373796,17.305695,33.560134999999995,12.731734,-308.65765,1.8608896000000001,17.305695,8.573298,0.964,0.11,546.948,0.9980803,10960,8542.662018537521,,16.29755,,11.695345,,10.569427000000001,13.911841,0.198,0.999999,8.509769,9.414141777876962,9.920486
548,549,2.132959,17.305695,33.56091,12.733085,-308.06952,2.1020803,17.305695,8.526375999999999,0.964,0.11,547.9969,0.9981728000000001,10980,8582.3197119236,,16.328428,,11.690116,,10.565705,13.476567000000001,0.198,0.999999,8.510564,9.363410554518651,9.918663
549,550,2.1285757999999997,17.305695,33.561104,12.73809,-307.4799,2.0871863,17.305695,8.534246000000001,0.964,0.11,549.03455,0.99824464,11000,8609.725827217102,,16.359251,,11.684773,,10.562012,15.488543,0.198,0.999999,8.511211999999999,9.372402406836144,9.916843
550,551,2.1242240000000003,17.305695,33.561820000000004,12.749023,-306.88644,2.0898316,17.305695,8.533286,0.964,0.11,550.07874,0.99832803,11020,8640.192495584488,,16.390015,,11.679559,,10.55833,18.764368,0.198,0.999999,8.511954,9.370414831818652,9.915027
551,552,2.1199071,17.305695,33.563957,12.751380000000001,-306.3037,2.1069918,17.305695,8.5073,0.964,0.11,551.1437,0.99844867,11040,8670.894970178604,,16.4207,,11.674602,,10.554614,14.052812,0.198,0.999999,8.512917,9.341961726076207,9.913214
552,553,2.1156216,17.305695,33.561756,12.761188,-305.71567000000005,2.0311942,17.305695,8.551729,0.964,0.11,552.13635,0.99843824,11060,8698.033841133118,,16.451355,,11.66872,,10.550991999999999,18.17737,0.198,0.999999,8.512926,9.391887962222373,9.911404
553,554,2.1113706000000003,17.305695,33.56384,12.755662,-305.145,2.0949278000000002,17.305695,8.508963,0.964,0.11,553.19666,0.99854994,11080,8728.655529499054,,16.481924,,11.663758,,10.547305999999999,9.703441,0.198,0.999999,8.513817999999999,9.345178374403165,9.909596
554,555,2.1071506,17.305695,33.565125,12.767138000000001,-304.55942000000005,2.07681,17.305695,8.528839,0.964,0.11,554.24243,0.998635,11100,8754.683202266693,,16.51245,,11.658674000000001,,10.543669,19.126375,0.198,0.999999,8.514557,9.368109985358752,9.907793
555,556,2.1029627,17.305695,33.567802,12.755925,-303.99854,2.0937953,17.305695,8.497264999999999,0.964,0.11,555.3087,0.9987566999999999,11120,8779.304470539093,,16.542898,,11.653821,,10.5399885,6.535863,0.198,0.999999,8.515491,9.328193187204931,9.905992999999999
556,557,2.0988073,17.305695,33.570057,12.761964,-303.42252,2.0818508000000002,17.305695,8.513512,0.964,0.11,556.36646,0.99886256,11140,8799.947390794754,,16.573296,,11.648928,,10.53635,16.121285999999998,0.198,0.999999,8.516353,9.351265987480211,9.904197
557,558,2.0946822,17.305695,33.57235,12.773892,-302.84262,2.0773528000000003,17.305695,8.516264999999999,0.964,0.11,557.4231,0.9989661,11160,8823.232203960419,,16.603635999999998,,11.644053,,10.532731,19.420218,0.198,0.999999,8.517203,9.354461704751552,9.902403
558,559,2.090589,17.305695,33.57297,12.778125,-302.2725,2.0448713,17.305695,8.535652,0.964,0.11,558.4508,0.99901754,11180,8854.160301446915,,16.63394,,11.638835,,10.529158,15.141517000000002,0.198,0.999999,8.517681,9.3758295672832,9.900611999999999
559,560,2.0865256999999997,17.305695,33.576423999999996,12.775102,-301.7116,2.085553,17.305695,8.457888,0.964,0.11,559.5227,0.9991476999999999,11200,8884.415633916855,,16.664154,,11.634035,,10.525458,11.087841000000001,0.198,0.999999,8.51854,9.29112732797382,9.898825
560,561,2.082492,17.305695,33.577126,12.780389999999999,-301.14447,2.035806,17.305695,8.535414,0.964,0.11,560.5481,0.99919444,11220,8918.003405809402,,16.694344,,11.628841,,10.521911,15.742559,0.198,0.999999,8.518981,9.3770716662773,9.897039999999999
561,562,2.0784883,17.305695,33.580196,12.779995,-300.58496,2.0691848000000004,17.305695,8.496039999999999,0.964,0.11,561.6105,0.9993069,11240,8950.478093147278,,16.724455,,11.624092999999998,,10.518305999999999,12.561459,0.198,0.999999,8.519832000000001,9.333971443355942,9.89526
562,563,2.0745137,17.305695,33.57931,12.783183,-300.024,1.9988455000000003,17.305695,8.54829,0.964,0.11,562.6058,0.99929976,11260,8975.084859371185,,16.754535999999998,,11.618546,,10.514807000000001,14.575814000000001,0.198,0.999999,8.519857,9.387906303987727,9.893482
563,564,2.0705686,17.305695,33.582767,12.793777,-299.45746,2.0652084,17.305695,8.49287,0.964,0.11,563.6711,0.9994168,11280,8996.917716979979,,16.784533,,11.613889,,10.511223,18.75959,0.198,0.999999,8.520739,9.325662276589558,9.891707
564,565,2.0666525,17.305695,33.585125,12.805652,-298.89166,2.0423865,17.305695,8.52489,0.964,0.11,564.7168,0.9994988000000001,11300,9017.668952465056,,16.814491,,11.609077000000001,,10.507707,19.504166,0.198,0.999999,8.521438999999999,9.364141170087633,9.8899355
565,566,2.0627656,17.305695,33.587720000000004,12.807324000000001,-298.33799999999997,2.0412436,17.305695,8.521707000000001,0.964,0.11,565.76465,0.9995841999999999,11320,9043.19429397583,,16.84439,,11.604317,,10.504197999999999,13.754349,0.198,0.999999,8.522158000000001,9.35688219155198,9.888167
566,567,2.0589058000000002,17.305695,33.587265,12.813325,-297.78204,1.9853909,17.305695,8.549261,0.964,0.11,566.76,0.99957675,11340,9068.274591922758,,16.874252,,11.598883,,10.500751,16.210676,0.198,0.999999,8.522179,9.388970101105233,9.886402
567,568,2.0550766,17.305695,33.57747,12.815244,-297.23227,1.8147456999999998,17.305695,8.570739999999999,0.964,0.11,567.5882,0.99927497,11360,9095.638603210451,,16.903841,,11.591073,,10.497353,13.904745000000002,0.198,0.999999,8.519753999999999,9.413372293343363,9.88464
568,569,2.051272,17.305695,33.580658,12.824527,-296.67685,2.0346723,17.305695,8.517989,0.964,0.11,568.6406,0.9993684000000002,11380,9126.533047437668,,16.933577,,11.586454,,10.493874,18.098541,0.198,0.999999,8.520529,9.353914205568957,9.882881
569,570,2.0474959999999998,17.305695,33.579066999999995,12.830513,-296.1267,1.949223,17.305695,8.556188,0.964,0.11,569.6109,0.99931735,11400,9153.475191116331,,16.963274,,11.580758,,10.490475,16.237955,0.198,0.999999,8.5202,9.39597168972151,9.881125
570,571,2.0437465,17.305695,33.581455,12.8367815,-295.5781,2.0113244,17.305695,8.53099,0.964,0.11,570.6467,0.9993813,11420,9180.7415766716,,16.992912,,11.575987,,10.487043,16.411516,0.198,0.999999,8.520767,9.369922492443404,9.879373
571,572,2.0400233,17.305695,33.569386,12.837530000000001,-295.0372,1.7478721999999998,17.305695,8.577106,0.964,0.11,571.4223599999999,0.9989901,11440,9215.748994112017,,17.022126999999998,,11.56757,,10.483704,13.266872,0.198,0.999999,8.517593,9.41740427538457,9.877623
572,573,2.0363279999999997,17.305695,33.57305,12.837575,-294.49863,2.0214334,17.305695,8.513626,0.964,0.11,572.4761,0.99908566,11460,9245.23854660988,,17.051655,,11.563062,,10.480266,12.865105999999999,0.198,0.999999,8.518367,9.347708710853592,9.875875
573,574,2.0326570999999998,17.305695,33.577220000000004,12.84633,-293.9532,2.0252058999999996,17.305695,8.497631,0.964,0.11,573.5366,0.9991926999999999,11480,9273.764902591704,,17.081123,,11.558624,,10.47681,17.864262,0.198,0.999999,8.519182,9.334060551251346,9.874132000000001
574,575,2.029014,17.305695,33.580996999999996,12.8521805,-293.41257,2.0142151999999998,17.305695,8.513208,0.964,0.11,574.5892,0.9992854999999999,11500,9308.302088737488,,17.110544,,11.554148,,10.473396000000001,16.211517,0.198,0.999999,8.519932,9.350335802720682,9.872392
575,576,2.0253952,17.305695,33.5848,12.863686,-292.86813,2.0100665,17.305695,8.515307,0.964,0.11,575.6405599999999,0.999376,11520,9333.694610357285,,17.139914,,11.549688,,10.469997,19.481644,0.198,0.999999,8.520672,9.35386457800117,9.870654
576,577,2.0218017,17.305695,33.57448,12.872189,-292.3288,1.7531376,17.305695,8.575961,0.964,0.11,576.4382,0.9990263,11540,9368.142939567566,,17.16894,,11.541739999999999,,10.466714,17.771515,0.198,0.999999,8.517845,9.419558784764304,9.868919
577,578,2.018234,17.305695,33.5691,12.880613,-291.7913,1.8389973999999998,17.305695,8.567905,0.964,0.11,577.3258,0.9988336,11560,9393.830556631088,,17.198132,,11.535103,,10.463429,17.743168,0.198,0.999999,8.516339,9.411113116207034,9.8671875
578,579,2.0146916,17.305695,33.56998,12.880936,-291.2636,1.9442828,17.305695,8.544235,0.964,0.11,578.3225,0.9988299,11580,9422.912608385086,,17.227370999999998,,11.530011,,10.4601145,13.068186,0.198,0.999999,8.516372,9.387032605781014,9.865459
579,580,2.0111727999999998,17.305695,33.573409999999996,12.889368,-290.7296,1.9829612,17.305695,8.529143,0.964,0.11,579.3612,0.9988985999999999,11600,9448.56768488884,,17.25655,,11.525514999999999,,10.456785,17.77425,0.198,0.999999,8.516971,9.368655754801352,9.863733
580,581,2.0076794999999996,17.305695,33.57382,12.8997555,-290.19552999999996,1.926536,17.305695,8.552988000000001,0.964,0.11,580.3463,0.9988749,11620,9485.059497117996,,17.28568,,11.520335000000001,,10.453508,18.926064999999998,0.198,0.999999,8.516862,9.394943082328103,9.862011
581,582,2.0042093,17.305695,33.577553,12.905918,-289.6674,1.9789108,17.305695,8.528397,0.964,0.11,581.3872,0.9989471,11640,9515.405255556108,,17.314757999999998,,11.515917,,10.4502,16.489632,0.198,0.999999,8.517488,9.365185364040084,9.860291499999999
582,583,2.0007622,17.305695,33.578796000000004,12.901305,-289.15186,1.9316946,17.305695,8.540801,0.964,0.11,582.3837,0.9989429,11660,9543.725358724594,,17.343794,,11.510914,,10.446925,10.218505,0.198,0.999999,8.517503999999999,9.384900148920323,9.858575
583,584,1.9973401000000002,17.305695,33.580696,12.904707,-288.6301,1.9382936000000002,17.305695,8.5458,0.964,0.11,583.39,0.9989555,11680,9567.533040761948,,17.37278,,11.506096000000001,,10.44367,14.889370000000001,0.198,0.999999,8.51768,9.384902175599613,9.856860000000001
584,585,1.993941,17.305695,33.58583,12.910214,-288.10797,1.9891016,17.305695,8.490589,0.964,0.11,584.4503,0.9990604,11700,9597.757630586624,,17.401692999999998,,11.5019045,,10.440331,16.128363,0.198,0.999999,8.518455,9.323800923939931,9.85515
585,586,1.9905647000000002,17.305695,33.587914000000005,12.917546000000002,-287.58585,1.9326086,17.305695,8.5478,0.964,0.11,585.45685,0.99907315,11720,9627.247148513794,,17.43058,,11.497143,,10.437101,17.208132,0.198,0.999999,8.518637,9.386449196417178,9.853442
586,587,1.9872112000000002,17.305695,33.59312,12.918567999999999,-287.07172,1.9817381,17.305695,8.491622999999999,0.964,0.11,586.5155599999999,0.9991747,11740,9651.47443175316,,17.459394,,11.492981,,10.433788,13.519213,0.198,0.999999,8.51939,9.324919521675245,9.851737
587,588,1.9838805,17.305695,33.595688,12.918737,-286.56023999999996,1.9323211,17.305695,8.540066,0.964,0.11,587.5276,0.9991966,11760,9675.081936359406,,17.488184,,11.488318,,10.430568,13.019525999999999,0.198,0.999999,8.519624,9.380755934303217,9.850035
588,589,1.9805723000000002,17.305695,33.600193,12.911927,-286.05746,1.961323,17.305695,8.513321000000001,0.964,0.11,588.57166,0.99927276,11780,9713.460931062698,,17.516911999999998,,11.484058000000001,,10.427311999999999,8.908710000000001,0.198,0.999999,8.520232,9.35339827291301,9.848335
589,590,1.9772846999999998,17.305695,33.605309999999996,12.916628,-285.54486,1.9676198,17.305695,8.507518,0.964,0.11,589.6247,0.9993639000000001,11800,9737.290781497957,,17.545582,,11.479936,,10.424058,15.687399,0.198,0.999999,8.520952000000001,9.341006974866447,9.846639
590,591,1.9740214,17.305695,33.610764,12.918154,-285.03717,1.9694633000000001,17.305695,8.48674,0.964,0.11,590.68243,0.99946266,11820,9771.258551120758,,17.574205,,11.475828,,10.420779,13.819648999999998,0.198,0.999999,8.521664999999999,9.321407193922127,9.844946
591,592,1.9707785,17.305695,33.614876,12.923695,-284.52722,1.9423756999999997,17.305695,8.532618,0.964,0.11,591.7157,0.99951977,11840,9801.873373270035,,17.602793,,11.471544,,10.417589999999999,16.19911,0.198,0.999999,8.522178,9.369126485561273,9.843255000000001
592,593,1.9675578,17.305695,33.619488,12.931144999999999,-284.01706,1.9468265999999999,17.305695,8.522938,0.964,0.11,592.75635,0.99958915,11860,9834.350931167604,,17.631332,,11.467353,,10.414394999999999,17.343367,0.198,0.999999,8.52276,9.362176885251051,9.841567
593,594,1.9643574000000001,17.305695,33.6246,12.937971000000001,-283.5092,1.951496,17.305695,8.514919,0.964,0.11,593.8043,0.99967057,11880,9866.050138473509,,17.659819,,11.4632635,,10.411197999999999,16.987015,0.198,0.999999,8.523421,9.349782338794233,9.839882000000001
594,595,1.961179,17.305695,33.629104999999996,12.945074,-283.00272,1.9369816999999998,17.305695,8.528444,0.964,0.11,594.84045,0.99973184,11900,9896.761005878448,,17.688263,,11.459069,,10.408033999999999,17.165627999999998,0.198,0.999999,8.523954,9.366196387391556,9.838201
595,596,1.9580206999999998,17.305695,33.633217,12.950178,-282.49997,1.9261207999999999,17.305695,8.534614999999999,0.964,0.11,595.86847,0.9997792999999999,11920,9922.718784332275,,17.716665,,11.454799000000001,,10.40489,15.988272,0.198,0.999999,8.524389,9.372327454337503,9.836521000000001
596,597,1.9548843,17.305695,33.638714,12.951161,-282.003,1.9461156000000002,17.305695,8.501599,0.964,0.11,596.9193,0.9998648000000001,11940,9957.860278606417,,17.74501,,11.450771000000001,,10.401703,13.537821,0.198,0.999999,8.525043,9.337770533139784,9.834845
597,598,1.9517678,17.305695,33.640465,12.957189999999999,-281.50266,1.8763022,17.305695,8.554494,0.964,0.11,597.9029,0.99983764,11960,9994.168941259384,,17.773325,,11.445971,,10.398613000000001,16.556725,0.198,0.999999,8.524902,9.39337351287914,9.833171
598,599,1.9486710999999999,17.305695,33.646423,12.96042,-281.00674,1.946047,17.305695,8.479519,0.964,0.11,598.9592,0.99993193,11980,10025.274676799774,,17.801573,,11.441989,,10.39541,14.893259,0.198,0.999999,8.525557000000001,9.311337675467172,9.8315
599,600,1.9455942,17.305695,33.65076,12.9635725,-280.51254,1.9139898000000002,17.305695,8.533066,0.964,0.11,599.98596,0.9999766,12000,10054.937499523165,,17.829788,,11.437782,,10.392305,14.853066,0.198,0.999999,8.525965,9.371711056482832,9.829832000000001
600,601,1.9425386999999998,17.305695,33.656279999999995,12.969033,-280.01767,1.9307848,17.305695,8.5108795,0.964,0.11,601.0322,1.0000536,12020,10091.669095993042,,17.857951999999997,,11.4338,,10.389174,16.246086,0.198,0.999999,8.526575,9.347779403568152,9.828167
601,602,1.939501,17.305695,33.636223,12.974403,-279.52505,1.4113481,17.305695,8.591553,0.964,0.11,601.56165,0.9992718,12040,10127.91598558426,,17.884339999999998,,11.423001,,10.3861885,16.202116,0.198,0.999999,8.520066,9.43478553268188,9.826504
602,603,1.9364848000000001,17.305695,33.640384999999995,12.984174000000001,-279.0291,1.8970188000000001,17.305695,8.540202,0.964,0.11,602.58136,0.9993056999999999,12060,10153.085349798204,,17.91244,,11.418782,,10.383127,18.868662,0.198,0.999999,8.520401,9.380507205843342,9.824844
603,604,1.9334861,17.305695,33.645123,12.985402,-278.54337000000004,1.903227,17.305695,8.531206,0.964,0.11,603.6098,0.9993540000000001,12080,10179.994077444077,,17.940485,,11.414684,,10.38006,13.72684,0.198,0.999999,8.520833,9.370248035730773,9.823188
604,605,1.9305086,17.305695,33.651382,12.986447,-278.0594,1.9261668,17.305695,8.487164,0.964,0.11,604.66394,0.99944454,12100,10210.252847671507,,17.968473,,11.410827000000001,,10.376932,13.619887,0.198,0.999999,8.521483,9.321639282639405,9.821533
605,606,1.9275486000000002,17.305695,33.655685,12.996998,-277.5675,1.8879622,17.305695,8.541573,0.964,0.11,605.68225,0.99947566,12120,10234.381576776505,,17.996431,,11.406654,,10.373904,19.380962,0.198,0.999999,8.5218,9.38130028151493,9.819881
606,607,1.9246078000000002,17.305695,33.659465999999995,13.010152,-277.07462000000004,1.8748392,17.305695,8.548645,0.964,0.11,606.69006,0.99948937,12140,10260.401360988615,,18.024353,,11.402376,,10.370897,20.981665,0.198,0.999999,8.521991,9.388067230077015,9.818233
607,608,1.9216843999999997,17.305695,33.658195,13.001807000000001,-276.6049,1.7776285,17.305695,8.558011,0.964,0.11,607.6034,0.9993477,12160,10296.358308315275,,18.052167999999998,,11.396825,,10.367915,7.93841,0.198,0.999999,8.520878,9.402011604464358,9.8165865
608,609,1.9187817999999999,17.305695,33.657546999999994,13.010205000000001,-276.12,1.7847817,17.305695,8.565992999999999,0.964,0.11,608.5269999999999,0.9992233,12180,10327.592619895937,,18.079956,,11.391461999999999,,10.364956,18.117619,0.198,0.999999,8.519936,9.408261670654387,9.814943
609,610,1.9158945,17.305695,33.658607,13.008661,-275.64658,1.8122414,17.305695,8.556583,0.964,0.11,609.4809,0.999149,12200,10358.420585870743,,18.107727,,11.3865185,,10.361991999999999,12.070217999999999,0.198,0.999999,8.519395,9.398246273705505,9.813303
610,611,1.9130281000000002,17.305695,33.66428,13.006663,-275.1751,1.8918282,17.305695,8.520105000000001,0.964,0.11,610.5173,0.99920994,12220,10389.421845912932,,18.135462,,11.382636999999999,,10.358977000000001,11.788651,0.198,0.999999,8.519898,9.360692320670395,9.811665
611,612,1.9101787000000001,17.305695,33.67011,13.015995,-274.69385,1.8910977,17.305695,8.52472,0.964,0.11,611.5554,0.99927354,12240,10427.801969528198,,18.163155,,11.378811,,10.355979,18.719604,0.198,0.999999,8.520437,9.36337145529802,9.810029
612,613,1.9073461999999999,17.305695,33.676582,13.020513000000001,-274.21896,1.8990135,17.305695,8.503404,0.964,0.11,612.6039,0.9993538000000001,12260,10456.94192481041,,18.190798,,11.375082,,10.352958000000001,15.786755,0.198,0.999999,8.521051,9.340090354573666,9.808396
613,614,1.9045306,17.305695,33.679590000000005,13.023986,-273.74667,1.8328588,17.305695,8.549953,0.964,0.11,613.5885,0.9993298,12280,10486.747693061827,,18.218409,,11.370626,,10.350021,15.154614000000002,0.198,0.999999,8.520922,9.392789682284238,9.8067665
614,615,1.9017338,17.305695,33.68148,13.033156,-273.27022999999997,1.8082638,17.305695,8.560574,0.964,0.11,614.5513,0.9992704,12300,10530.76053905487,,18.24597,,11.365916,,10.347112,18.664425,0.198,0.999999,8.520516,9.401453702478673,9.80514
615,616,1.8989556,17.305695,33.678913,13.038041,-272.7997,1.7190353999999999,17.305695,8.571259,0.964,0.11,615.4275,0.9990706,12320,10559.794824361801,,18.273376000000003,,11.360075,,10.344228999999999,16.044056,0.198,0.999999,8.518942,9.413534179662363,9.8035145
616,617,1.8961921999999998,17.305695,33.678566,13.042088,-272.33148,1.7573106,17.305695,8.562656,0.964,0.11,616.34503,0.99893844,12340,10599.53642320633,,18.300810000000002,,11.354794,,10.341341,15.535825,0.198,0.999999,8.51792,9.407806215503689,9.801892
617,618,1.8934455000000001,17.305695,33.68394,13.050373,-271.86037999999996,1.8596495,17.305695,8.539508,0.964,0.11,617.3678,0.998977,12360,10624.579690217972,,18.328253,,11.350916,,10.338427000000001,18.164219,0.198,0.999999,8.518289999999999,9.377864491770547,9.800272999999999
618,619,1.8907171000000003,17.305695,33.689632,13.05969,-271.3898,1.8618215,17.305695,8.538617,0.964,0.11,618.3952,0.99902296,12380,10659.61837720871,,18.355654,,11.347116,,10.335519,18.820393,0.198,0.999999,8.518719,9.37463458780454,9.798656
619,620,1.8880054,17.305695,33.6967,13.065462,-270.9242,1.883258,17.305695,8.494788,0.964,0.11,619.44635,0.999107,12400,10693.310229539871,,18.382998,,11.343531,,10.332549,16.639177,0.198,0.999999,8.5193405,9.327613640915256,9.797042
620,621,1.8853084,17.305695,33.703503000000005,13.073884,-270.45746,1.8752147000000001,17.305695,8.51291,0.964,0.11,620.49176,0.99918157,12420,10728.167492866516,,18.410304999999997,,11.339939,,10.329619000000001,18.296625,0.198,0.999999,8.5199375,9.347773208512688,9.79543
621,622,1.8826294999999997,17.305695,33.709816,13.078488,-269.996,1.8630276000000001,17.305695,8.523975,0.964,0.11,621.5273,0.99924,12440,10764.543104887009,,18.437576,,11.336260000000001,,10.326716000000001,15.939717000000002,0.198,0.999999,8.520430000000001,9.363080298532449,9.793821000000001
622,623,1.8799651999999998,17.305695,33.71555,13.088549,-269.5306,1.8492400000000002,17.305695,8.537222,0.964,0.11,622.5513,0.99927974,12460,10802.447611808775,,18.464810999999997,,11.332479,,10.323844,19.347532,0.198,0.999999,8.520802,9.376971096970276,9.792214999999999
623,624,1.877319,17.305695,33.721897,13.088759,-269.07648,1.8569982,17.305695,8.523283000000001,0.964,0.11,623.58527,0.99933535,12480,10836.453372955322,,18.491999,,11.328813,,10.320959,13.2206335,0.198,0.999999,8.52127,9.362150400440395,9.790611
624,625,1.8746871999999999,17.305695,33.729186999999996,13.0944805,-268.6183,1.8707348000000001,17.305695,8.487307000000001,0.964,0.11,624.63544,0.9994166999999999,12500,10875.403927803041,,18.519136,,11.325274,,10.318025,16.66651,0.198,0.999999,8.521846,9.32391187176482,9.789010000000001
625,626,1.8720716,17.305695,33.73452,13.10138,-268.1604,1.8320093999999998,17.305695,8.543467999999999,0.964,0.11,625.6489,0.9994392,12520,10911.264407634737,,18.546253,,11.321421,,10.315189,17.414934,0.198,0.999999,8.522091,9.382220730199002,9.787411
626,627,1.8694703999999998,17.305695,33.74173,13.110231,-267.70197,1.8628446,17.305695,8.503986,0.964,0.11,626.6957,0.99951464,12540,10946.54890036583,,18.573313,,11.317921,,10.312301,18.652817000000002,0.198,0.999999,8.522669,9.338010538692686,9.785815
627,628,1.866887,17.305695,33.749065,13.111670499999999,-267.25237999999996,1.8620168999999998,17.305695,8.493752,0.964,0.11,627.7438400000001,0.99959207,12560,10975.981336832048,,18.600332,,11.3144245,,10.309405,14.014267000000002,0.198,0.999999,8.523233,9.327087745187649,9.784222
628,629,1.8643161,17.305695,33.754642,13.114287,-266.80307,1.8266466000000001,17.305695,8.5407715,0.964,0.11,628.7587,0.99961644,12580,11007.977792739868,,18.627325,,11.310632,,10.306594,14.758738000000001,0.198,0.999999,8.523485,9.379045242927855,9.782630000000001
629,630,1.861763,17.305695,33.76178,13.115487,-266.3566,1.8520215,17.305695,8.506131,0.964,0.11,629.80133,0.99968463,12600,11036.427094697952,,18.65427,,11.30713,,10.303736,13.870897,0.198,0.999999,8.52401,9.34449439625165,9.781042
630,631,1.8592238,17.305695,33.76641,13.115553,-265.9127,1.8024839,17.305695,8.550206,0.964,0.11,630.7965,0.99967754,12620,11062.728293418884,,18.681182999999997,,11.303129,,10.300957,13.158588,0.198,0.999999,8.524018,9.387624670809917,9.779456
631,632,1.856699,17.305695,33.74487,13.114285,-265.47217,1.21242,17.305695,8.594748,0.964,0.11,631.2040000000001,0.9987405,12640,11088.6592066288,,18.705182999999998,,11.291706,,10.298257000000001,12.315146,0.198,0.999999,8.516161,9.438448567572015,9.777872
632,633,1.8541898999999997,17.305695,33.748554,13.124291,-265.02112,1.7757359000000001,17.305695,8.557929,0.964,0.11,632.179,0.9987030000000001,12660,11114.75120139122,,18.732032999999998,,11.287498,,10.295508,19.450716,0.198,0.999999,8.515932000000001,9.399866498713164,9.776291
633,634,1.8516947,17.305695,33.756046000000005,13.130025,-264.5757,1.8432605,17.305695,8.508466,0.964,0.11,633.2239,0.99877584,12680,11144.794872999191,,18.75883,,11.284111,,10.292688,16.76109,0.198,0.999999,8.516503,9.343458001729742,9.774713
634,635,1.8492153000000002,17.305695,33.761875,13.14114,-264.12633999999997,1.8094714,17.305695,8.544382,0.964,0.11,634.2372,0.9987986999999999,12700,11175.091329574585,,18.785603,,11.280414,,10.289936,20.189314000000003,0.198,0.999999,8.51675,9.385032620966378,9.773136000000001
635,636,1.8467479,17.305695,33.769596,13.138376999999998,-263.69217000000003,1.8413313999999998,17.305695,8.495091,0.964,0.11,635.2845,0.99887496,12720,11206.441060781479,,18.81232,,11.27705,,10.287114,11.386453999999999,0.198,0.999999,8.517311,9.328531904575877,9.771563
