,LQGmu1,IWNorm1,LQGsigma,Bound,IWMin,ReturnMax,IWMean,TimeElapsed,SqrtESSClassic,DenMISELogFirst,ReturnMean,MISE,LQGmu01,TimestepsSoFar,URet,IWFirstEpisode,DenMISELogLast,Iteration,IWNorm2,target_sum_log_mean,ReturnMin,ReturnAbsMax,ReturnLastEpisode,IWMax,DenMISEMeanLog,IWLastEpisode,ReturnStepMax
244,0.961,241.9141,0.11,11.808758000000001,,17.217804,0.98740447,1387.3279750347135,10.149904,15.45739,11.816707000000001,8.416056,0.193,4900,9.35081900052664,,19.948523,245,23.834126,-556.0830000000001,,17.217804,8.513449000000001,2.3574896,12.859193,2.356159,0.99999785
245,0.961,242.93892999999997,0.11,11.793517,,17.217804,0.98755664,1398.5511918067932,10.199085,15.453317000000002,11.803243,8.417174000000001,0.193,4920,9.341723123008805,,17.905579,246,23.819679999999998,-553.74634,,17.217804,8.504629,2.3445527999999998,12.879644,2.343408,0.99999785
246,0.961,243.93207999999998,0.11,11.77802,,17.217804,0.9875792999999999,1412.9266891479492,10.248025,15.44926,11.79015,8.417800999999999,0.193,4940,9.411603897610274,,15.6606,247,23.80284,-551.4376,,17.217804,8.569522000000001,2.331858,12.890842,2.2996017999999996,0.99999785
247,0.961,244.95637999999997,0.11,11.76317,,17.217804,0.98772734,1428.0289702415466,10.296735,15.44522,11.776885,8.418847,0.193,4960,9.336724287791851,,15.686388,248,23.789713,-549.1474,,17.217804,8.500483000000001,2.3194025000000003,12.902056,2.3183607999999998,0.99999785
248,0.961,245.95012999999997,0.11,11.748025,,17.217804,0.98775154,1445.2221519947052,10.345212,15.4411955,11.763959,8.4193735,0.193,4980,9.403827596061577,,5.5070934000000005,249,23.774296,-546.9167,,17.217804,8.558241,2.3071783,12.872295,2.2761207000000003,0.99999785
249,0.961,246.97422999999998,0.11,11.73344,,17.217804,0.9878969000000001,1459.20050573349,10.393466,15.437187,11.750836,8.420242,0.193,5000,9.314880243363488,,15.631607,250,23.762451000000002,-544.66315,,17.217804,8.483196000000001,2.2951759999999997,12.883275,2.29457,0.99999785
250,0.961,247.97961,0.11,11.719156,,17.217804,0.9879665999999999,1472.7805633544922,10.441499,15.433195000000001,11.738138000000001,8.4212,0.193,5020,9.406704165138324,,15.679210000000001,251,23.749427999999998,-542.4274,,17.217804,8.563663,2.2833933999999996,12.894356,2.2645588,0.99999785
251,0.961,249.00204,0.11,11.705316,,17.217804,0.98810333,1486.3519968986511,10.489308,15.429219,11.725394,8.422391000000001,0.193,5040,9.36220270028658,,18.6936,252,23.738653,-540.1975,,17.217804,8.526437,2.2718246,12.91731,2.2703173,0.99999785
252,0.961,249.92685,0.11,11.688866,,17.217804,0.98785317,1500.8430144786835,10.536827,15.425259,11.712963,8.420747,0.193,5060,9.42329088912221,,15.598038,253,23.719364000000002,-537.9976,,17.217804,8.580549000000001,2.2604613,12.92785,2.1617908,0.99999785
253,0.961,250.95007,0.11,11.675282000000001,,17.217804,0.9879924000000001,1513.0572617053986,10.5842085,15.421314,11.700346000000001,8.421793,0.193,5080,9.34431044378095,,17.555809,254,23.709857999999997,-535.8072,,17.217804,8.508307,2.2492986,12.946013,2.248224,0.99999785
254,0.961,251.96254,0.11,11.661992999999999,,17.217804,0.98808837,1528.494675397873,10.631378,15.417385000000001,11.688037,8.422939,0.193,5100,9.401614403768145,,15.364845,255,23.699894,-533.64264,,17.217804,8.561556,2.2383318,12.955442,2.2269702000000002,0.99999785
255,0.961,252.9189,0.11,11.647139,,17.217804,0.98796445,1542.4059116840365,10.678306,15.413471,11.675880000000001,8.422319,0.193,5120,9.416183329831783,,10.632935,256,23.685303,-531.51355,,17.217804,8.575888,2.2275565,12.946314,2.1604427999999998,0.99999785
256,0.961,253.94137999999998,0.11,11.634216,,17.217804,0.98809874,1553.7361278533936,10.725062,15.409573000000002,11.663615,8.423455,0.193,5140,9.36322123025734,,17.74235,257,23.67738,-529.3732,,17.217804,8.52375,2.2169682999999996,12.964921,2.2155142000000003,0.99999785
257,0.961,254.9635,0.11,11.621417999999998,,17.217804,0.98823065,1568.9020538330078,10.771614999999999,15.405689,11.651428,8.424534,0.193,5160,9.357908088545512,,18.486572,258,23.669943,-527.2466400000001,,17.217804,8.519469,2.206559,12.986267,2.2052736,0.99999785
258,0.961,255.98552999999998,0.11,11.608664,,17.217804,0.9883610999999999,1583.675849199295,10.8179655,15.40182,11.639279,8.425477,0.193,5180,9.341323914707877,,16.683846,259,23.663002,-525.1435,,17.217804,8.5045805,2.1963284,13.000489,2.1953650000000002,0.99999785
259,0.961,257.00757000000004,0.11,11.595831,,17.217804,0.98849064,1596.7192630767822,10.864119,15.397966,11.627108999999999,8.426167,0.193,5200,9.310439171880065,,12.233814,260,23.65655,-523.07367,,17.217804,8.475222,2.186268,12.997487,2.1857657,0.99999785
260,0.961,258.02783,0.11,11.583584,,17.217804,0.98861235,1610.5411629676819,10.910076,15.394128,11.615252,8.427272,0.193,5220,9.372927953539508,,15.443612,261,23.650415,-521.00745,,17.217804,8.532169999999999,2.1763763,13.006807,2.17453,0.99999785
261,0.961,259.04736,0.11,11.571492999999998,,17.217804,0.9887304,1627.1890940666199,10.955839,15.390304,11.603494,8.428365,0.193,5240,9.375665705312711,,12.730255999999999,262,23.644683999999998,-518.96735,,17.217804,8.53465,2.1666474,13.005699,2.1644932999999997,0.99999785
262,0.961,260.06784,0.11,11.559297,,17.217804,0.98885113,1639.9447004795074,11.001416,15.386495000000002,11.59169,8.42919,0.193,5260,9.3339613074754,,12.04387,263,23.639488,-516.9453,,17.217804,8.499360000000001,2.157079,13.001991,2.1562254000000003,0.99999785
263,0.961,261.08765,0.11,11.547333,,17.217804,0.9889684000000001,1658.7396202087402,11.0468,15.382698999999999,11.580022,8.430085,0.193,5280,9.347794607593539,,12.863963,264,23.634686,-514.9356,,17.217804,8.51117,2.1476674,13.001419,2.1465945,0.99999785
264,0.961,262.10703,0.11,11.535553,,17.217804,0.9890831,1673.8640480041504,11.091999000000001,15.378919,11.568463000000001,8.431008,0.193,5300,9.354814664185962,,13.520304000000001,265,23.630278,-512.93854,,17.217804,8.517194,2.138405,13.003326,2.1372166,0.99999785
265,0.961,263.12625,0.11,11.523825,,17.217804,0.9891964,1686.2976295948029,11.137016000000001,15.375151999999998,11.556949000000001,8.4318285,0.193,5320,9.344026990952182,,17.065578,266,23.626278,-510.94327000000004,,17.217804,8.505714999999999,2.1292925,13.018549,2.1283646000000003,0.99999785
266,0.961,264.1452,0.11,11.512248,,17.217804,0.9893079,1700.541541814804,11.18185,15.3714,11.545529,8.43265,0.193,5340,9.344505566843763,,20.41535,267,23.622673000000002,-508.95032000000003,,17.217804,8.507433,2.1203237,13.046205,2.1194525,0.99999785
267,0.961,265.16393999999997,0.11,11.50071,,17.217804,0.9894177,1720.1529014110565,11.226505,15.367660999999998,11.534147,8.43336,0.193,5360,9.3293043616012,,14.296907999999998,268,23.619455,-506.99512000000004,,17.217804,8.495168,2.1114976000000003,13.050825,2.1107929,0.99999785
268,0.961,266.18146,0.11,11.489586,,17.217804,0.98952216,1729.9470417499542,11.270983,15.363937,11.522997,8.434341,0.193,5380,9.373306267376288,,19.726076000000003,269,23.616526,-505.03427,,17.217804,8.5349045,2.1028082,13.075593,2.1012747000000003,0.99999785
269,0.961,267.19916,0.11,11.478481,,17.217804,0.9896265,1742.150640964508,11.315288,15.360226999999998,11.511873,8.4352,0.193,5400,9.35852198626592,,19.106823000000002,270,23.613997,-503.09027000000003,,17.217804,8.519575,2.0942547,13.097884,2.0931506,0.99999785
270,0.961,268.21606,0.11,11.4676075,,17.217804,0.9897271999999999,1755.98255443573,11.359416,15.356529,11.500888,8.436148,0.193,5420,9.374223931284734,,19.335482,271,23.611782,-501.15982,,17.217804,8.53514,2.0858333,13.120856,2.0842824,0.99999785
271,0.961,269.23364,0.11,11.456517999999999,,17.217804,0.98982954,1772.4404509067535,11.403375,15.352846,11.489809,8.436745,0.193,5440,9.318480282052668,,9.940684,272,23.609997,-499.27805,,17.217804,8.487169,2.077539,13.10912,2.0769743999999997,0.99999785
272,0.961,270.2484,0.11,11.445938,,17.217804,0.9899209000000001,1789.8604435920715,11.4471655,15.349176000000002,11.479036,8.437716499999999,0.193,5460,9.387943410406567,,16.353949,273,23.608326,-497.3867,,17.217804,8.548822,2.0693703,13.120961,2.0663354,0.99999785
273,0.961,271.26193,0.11,11.435467,,17.217804,0.99000704,1806.0812153816225,11.490789,15.34552,11.468354,8.438666,0.193,5480,9.392122675833159,,15.766638,274,23.606901,-495.51117,,17.217804,8.552265,2.0613262999999997,13.130572,2.057255,0.99999785
274,0.961,272.27893,0.11,11.424613,,17.217804,0.9901052,1824.1053330898285,11.534247,15.341876999999998,11.457452,8.439103,0.193,5500,9.304123115194061,,15.276256,275,23.606129,-493.65112,,17.217804,8.470348,2.0534015,13.138330999999999,2.053098,0.99999785
275,0.961,273.28918,0.11,11.414327,,17.217804,0.9901781999999999,1841.918040752411,11.577541,15.338247,11.446946,8.439981,0.193,5520,9.399161186758782,,16.256653,276,23.605114,-491.80105999999995,,17.217804,8.557666000000001,2.045593,13.149588,2.0388796,0.99999785
276,0.961,274.30438,0.11,11.404129,,17.217804,0.9902685,1854.290654182434,11.620676,15.334631,11.436428999999999,8.440824000000001,0.193,5540,9.372030208361418,,12.322577,277,23.604855999999998,-489.97857999999997,,17.217804,8.533635,2.0379019,13.146560000000001,2.036299,0.99999785
277,0.961,275.32013,0.11,11.393848,,17.217804,0.9903601999999999,1869.520493030548,11.663648,15.331026999999999,11.4258795,8.441461,0.193,5560,9.340663403132279,,19.993526,278,23.604976999999998,-488.14157,,17.217804,8.503622,2.0303206,13.171148,2.0295947,0.99999785
278,0.961,276.3357,0.11,11.383654,,17.217804,0.9904504999999999,1888.4188697338104,11.706464,15.327435999999999,11.415395,8.442064,0.193,5580,9.334107523638902,,11.441052,279,23.605394,-486.34845,,17.217804,8.500725,2.0228508,13.1649065,2.0221353,0.99999785
279,0.961,277.244,0.11,11.370891,,17.217804,0.9901571,1900.207482099533,11.749017,15.323858999999999,11.405272,8.439956,0.193,5600,9.424578540057633,,12.185297,280,23.597208,-484.5656,,17.217804,8.580917999999999,2.015489,13.161366000000001,1.9078009999999999,0.99999785
280,0.961,278.2578,0.11,11.361216,,17.217804,0.99024135,1914.717349767685,11.791521000000001,15.320293,11.3951025,8.4408455,0.193,5620,9.39007859771265,,17.494015,281,23.598126999999998,-482.77646,,17.217804,8.547734,2.0082310000000003,13.1767435,2.0052226,0.99999785
281,0.961,279.26794,0.11,11.351612,,17.217804,0.99031186,1929.679838180542,11.833872999999999,15.316741,11.385043,8.441692999999999,0.193,5640,9.398148835803337,,14.706627,282,23.599031,-481.00998,,17.217804,8.558552,2.001077,13.182129000000002,1.9946941000000002,0.99999785
282,0.961,280.20685,0.11,11.340083,,17.217804,0.9901302,1949.2543404102325,11.876025,15.313201999999999,11.375115,8.440493,0.193,5660,9.419080850357037,,8.717442,283,23.59433,-479.27716,,17.217804,8.575474,1.9940227,13.166312,1.9164903000000002,0.99999785
283,0.961,281.00284,0.11,11.324541,,17.217804,0.98944664,1963.3515701293945,11.917594,15.309674,11.365305000000001,8.435064,0.193,5680,9.43320799108586,,13.734759,284,23.578823,-477.53918,,17.217804,8.588724000000001,1.9870671999999998,13.168273000000001,1.7661581000000002,0.99999785
284,0.961,282.00806,0.11,11.31514,,17.217804,0.98950195,1976.01252412796,11.959507,15.306159,11.355466999999999,8.435789999999999,0.193,5700,9.403128099322533,,9.99535,285,23.58024,-475.8262,,17.217804,8.561653,1.9802096999999999,13.157097,1.9666686000000002,0.99999785
285,0.961,283.02527000000003,0.11,11.305991,,17.217804,0.9895989,1990.839515209198,12.001272,15.302655999999999,11.345593,8.436662,0.193,5720,9.3704667996729,,14.210514000000002,286,23.58294,-474.11035,,17.217804,8.531488000000001,1.9734453999999997,13.160738,1.9721247,0.99999785
286,0.961,284.0226,0.11,11.296586,,17.217804,0.9896258,2009.185070991516,12.042892,15.299166,11.33591,8.437173,0.193,5740,9.411261356756912,,14.621946,287,23.584251000000002,-472.40515,,17.217804,8.5666685,1.9667755,13.165785999999999,1.9457833999999998,0.99999785
287,0.961,285.03738,0.11,11.287681,,17.217804,0.98971313,2026.058644771576,12.084371,15.295688,11.326236999999999,8.438082000000001,0.193,5760,9.390781840303848,,14.454982000000001,288,23.587276,-470.71234000000004,,17.217804,8.549704,1.9601955000000002,13.170222,1.9567662000000001,0.99999785
288,0.961,286.0543,0.11,11.278765,,17.217804,0.98980725,2043.617576122284,12.125706,15.292222,11.316544,8.438880000000001,0.193,5780,9.36535906519324,,16.834543,289,23.590733,-469.02304000000004,,17.217804,8.525067,1.9537044999999997,13.18286,1.9526352999999999,0.99999785
289,0.961,287.07104,0.11,11.269922,,17.217804,0.9899002,2056.499309539795,12.166901,15.288768,11.30691,8.439652,0.193,5800,9.35877000561077,,18.671417,290,23.594427,-467.33902,,17.217804,8.522524,1.9473001,13.201746,1.9463996,0.99999785
290,0.961,288.08713,0.11,11.26125,,17.217804,0.9899901,2069.496346473694,12.207956,15.285325,11.297392,8.440498,0.193,5820,9.374235736431762,,15.833904,291,23.598309,-465.67633,,17.217804,8.537339999999999,1.9409813999999999,13.210751,1.9396176,0.99999785
291,0.961,289.1034,0.11,11.252554,,17.217804,0.9900800999999999,2087.117725849152,12.248875,15.281895,11.287879,8.441226,0.193,5840,9.354704788147991,,12.642953,292,23.602446,-464.036,,17.217804,8.519623,1.9347458999999998,13.208765,1.9338511999999999,0.99999785
292,0.961,290.11914,0.11,11.244019999999999,,17.217804,0.99016774,2102.444746017456,12.289657,15.278476000000001,11.278477,8.442021,0.193,5860,9.370831916183656,,17.163004,293,23.606773,-462.39142000000004,,17.217804,8.533111,1.928593,13.222223000000001,1.9274255,0.99999785
293,0.961,291.13457999999997,0.11,11.235592,,17.217804,0.9902537,2119.25737118721,12.330302,15.275068,11.269153,8.442829,0.193,5880,9.374558500650787,,20.245148,294,23.61131,-460.74762000000004,,17.217804,8.537152,1.9225221000000001,13.246072,1.9213178,0.99999785
294,0.961,292.1508,0.11,11.22683,,17.217804,0.99034166,2136.96922659874,12.370814999999999,15.271673000000002,11.259663,8.4432125,0.193,5900,9.302447523677287,,15.535754,295,23.61613,-459.1309,,17.217804,8.469335000000001,1.9165287,13.253796,1.9163057000000001,0.99999785
295,0.961,293.16205,0.11,11.21857,,17.217804,0.99041235,2148.730988740921,12.411195,15.268289000000001,11.250525999999999,8.44401,0.193,5920,9.396570612657444,,14.691203,296,23.620775,-457.52797999999996,,17.217804,8.555589999999999,1.9106121999999999,13.258613,1.9057389999999998,0.99999785
296,0.961,294.1757,0.11,11.210414,,17.217804,0.99049056,2164.3840119838715,12.451444,15.264916,11.241427999999999,8.444822,0.193,5940,9.386545373213137,,14.946462,297,23.62583,-455.93497,,17.217804,8.548297999999999,1.9047723,13.264257999999998,1.9024503000000001,0.99999785
297,0.961,295.18352999999996,0.11,11.202257000000001,,17.217804,0.9905488000000001,2182.0037007331853,12.491562,15.261555,11.232436,8.445547999999999,0.193,5960,9.400652894866823,,12.48911,298,23.630634,-454.36096,,17.217804,8.561829,1.8990061999999999,13.261622000000001,1.8910958999999998,0.99999785
298,0.961,296.19855,0.11,11.193988000000001,,17.217804,0.99063057,2200.7402908802032,12.531552,15.258204000000001,11.223294000000001,8.446075,0.193,5980,9.335918692736623,,15.323109,299,23.63622,-452.78792999999996,,17.217804,8.49897,1.8933136000000002,13.268479000000001,1.8927413,0.99999785
299,0.961,297.21362,0.11,11.185654,,17.217804,0.9907120999999999,2217.445475339889,12.571416000000001,15.254866,11.214136,8.446455,0.193,6000,9.311009069807671,,15.782779000000001,300,23.642017000000003,-451.22397,,17.217804,8.4756155,1.8876921000000002,13.276825,1.8873916000000002,0.99999785
300,0.961,298.22803,0.11,11.177622999999999,,17.217804,0.9907908000000001,2237.212260246277,12.611152,15.251538,11.205165,8.447055,0.193,6020,9.348947025087183,,13.879795999999999,301,23.64796,-449.67664,,17.217804,8.514042,1.8821411,13.278792000000001,1.8814144,0.99999785
301,0.961,299.24112,0.11,11.169830000000001,,17.217804,0.99086463,2250.8223223686223,12.6507635,15.248221,11.19636,8.447811999999999,0.193,6040,9.385847261460695,,18.914198000000003,302,23.653997,-448.12292,,17.217804,8.545917,1.8766602,13.297417000000001,1.8748535,0.99999785
302,0.961,300.25494,0.11,11.1620035,,17.217804,0.9909404,2264.453684568405,12.690252000000001,15.244916,11.187544,8.448456,0.193,6060,9.365271845866404,,16.244989999999998,303,23.660282000000002,-446.5883,,17.217804,8.5253,1.8712451,13.307110999999999,1.8703067,0.99999785
303,0.961,301.2639,0.11,11.154327,,17.217804,0.99099964,2276.400612592697,12.729616,15.241620999999999,11.178899000000001,8.44917,0.193,6080,9.399599247513066,,15.495859,304,23.666376,-445.06625,,17.217804,8.559660000000001,1.8658991000000003,13.314275,1.8603306,0.99999785
304,0.961,302.2704,0.11,11.146654,,17.217804,0.9910504000000001,2294.110505104065,12.768861,15.238337,11.170313,8.449812,0.193,6100,9.402350708662722,,13.896256,305,23.672462,-443.55942000000005,,17.217804,8.560057,1.8606163,13.316151000000001,1.8527334,0.99999785
305,0.961,303.28207000000003,0.11,11.1391325,,17.217804,0.9911179,2313.152091741562,12.807984,15.235064000000001,11.161747,8.450528,0.193,6120,9.39106684283961,,17.489756,306,23.679142000000002,-442.0507,,17.217804,8.549186,1.8553979,13.329754999999999,1.8528764,0.99999785
306,0.961,304.2962,0.11,11.13108,,17.217804,0.9911928,2331.820731878281,12.846989,15.231801,11.152877,8.450638,0.193,6140,9.269684283445796,,8.056784,307,23.68619,-440.58255,,17.217804,8.438406,1.8502948000000001,13.312548000000001,1.8502948000000001,0.99999785
307,0.961,305.28925,0.11,11.123316,,17.217804,0.99119884,2349.6785371303563,12.885871,15.228549,11.144495,8.450961999999999,0.193,6160,9.414574024746155,,16.623285,308,23.691782,-439.0962,,17.217804,8.571418,1.8452004000000002,13.323264000000002,1.8243625,0.99999785
308,0.961,306.3026,0.11,11.115756,,17.217804,0.9912706,2368.5146753787994,12.92464,15.225307,11.135937,8.451417999999999,0.193,6180,9.335722867056845,,16.631067,309,23.699120999999998,-437.61932,,17.217804,8.499938,1.8401675,13.333934,1.8396043000000002,0.99999785
309,0.961,307.27808,0.11,11.107674000000001,,17.217804,0.9912196,2383.3633778095245,12.963282000000001,15.222076000000001,11.12768,8.451278,0.193,6200,9.41948590360153,,15.112786999999999,310,23.703726,-436.15704000000005,,17.217804,8.576343,1.8351938,13.339641,1.7969436999999997,0.99999785
310,0.961,308.29082999999997,0.11,11.100402,,17.217804,0.99128884,2400.7474973201747,13.00182,15.218856,11.119321000000001,8.4518795,0.193,6220,9.369310639713817,,13.980325,311,23.71136,-434.7077,,17.217804,8.52823,1.8302789000000002,13.341667999999999,1.8292074,0.99999785
311,0.961,309.30273,0.11,11.093255000000001,,17.217804,0.99135494,2417.345387220383,13.040241,15.215645,11.11106,8.452537,0.193,6240,9.385172505052267,,17.650738,312,23.719095000000003,-433.25592,,17.217804,8.541564,1.8254206000000002,13.355447,1.8236876,0.99999785
312,0.961,310.28,0.11,11.085421,,17.217804,0.9913099,2431.9792585372925,13.078543,15.212445,11.102961,8.4524355,0.193,6260,9.420068178527778,,16.255861,313,23.724356,-431.81793,,17.217804,8.575763,1.8206186999999998,13.364682,1.7843868999999999,0.99999785
313,0.961,311.29323999999997,0.11,11.078141,,17.217804,0.99137974,2446.782752037049,13.116742000000002,15.209254999999999,11.094641000000001,8.452824,0.193,6280,9.321796544128645,,15.54331,314,23.732512,-430.39133,,17.217804,8.490715,1.8158744999999998,13.37159,1.8154624,0.99999785
314,0.961,312.3056,0.11,11.071154,,17.217804,0.9914464,2459.6119894981384,13.154829000000001,15.206076000000001,11.086511,8.453437,0.193,6300,9.372964899069741,,18.563549,315,23.740757000000002,-428.96417,,17.217804,8.533712,1.8111823,13.38804,1.8101479999999999,0.99999785
315,0.961,313.13977,0.11,11.059772,,17.217804,0.9909485999999998,2477.93722820282,13.192457999999998,15.202907000000002,11.078610000000001,8.449522,0.193,6320,9.434417109581457,,14.5327,316,23.73627,-427.55914,,17.217804,8.589957,1.8065453000000002,13.391631,1.6274445,0.99999785
316,0.961,314.1535,0.11,11.05287,,17.217804,0.9910205,2494.6649906635284,13.230332,15.199747,11.070537,8.450092,0.193,6340,9.356246949020097,,18.893864,317,23.744944,-426.14896,,17.217804,8.519223,1.8019598000000001,13.408954999999999,1.8012381000000002,0.99999785
317,0.961,315.16565,0.11,11.046154,,17.217804,0.99108696,2513.2803854942317,13.268096,15.196597,11.062607,8.450785,0.193,6360,9.38720650521588,,14.751852,318,23.753645000000002,-424.76062,,17.217804,8.548765,1.7974269,13.413146,1.7953453999999998,0.99999785
318,0.961,316.1797,0.11,11.038997,,17.217804,0.9911589,2533.464451551437,13.305754,15.193457999999998,11.0544195,8.450973,0.193,6380,9.283909122868431,,11.025159,319,23.762629,-423.39267,,17.217804,8.450921000000001,1.7929449,13.405628,1.7928491000000002,0.99999785
319,0.961,317.19308,0.11,11.032154,,17.217804,0.9912284,2552.4758949279785,13.343304000000002,15.190328,11.046433,8.451413,0.193,6400,9.331429119161056,,14.201197,320,23.771706,-422.02335,,17.217804,8.498845,1.7885131999999997,13.408083999999999,1.7880254,0.99999785
320,0.961,318.20636,0.11,11.025352999999999,,17.217804,0.99129707,2570.674167394638,13.38075,15.187207,11.038489,8.451835,0.193,6420,9.331572687595713,,15.777555,321,23.780907,-420.6577,,17.217804,8.496502,1.7841316000000003,13.415432999999998,1.7836553,0.99999785
321,0.961,319.21332,0.11,11.018817,,17.217804,0.9913457,2588.34205698967,13.41809,15.184097,11.030805,8.45246,0.193,6440,9.403738645982981,,16.455675,322,23.789773999999998,-419.29843,,17.217804,8.563958999999999,1.7797964,13.424844,1.7732381000000002,0.99999785
322,0.961,320.22415,0.11,11.012369,,17.217804,0.9914059999999999,2604.6818027496342,13.455326000000001,15.180995999999999,11.023128999999999,8.4531145,0.193,6460,9.389851524323666,,12.727909,323,23.799063,-417.95914,,17.217804,8.551691,1.7755106999999999,13.422657999999998,1.7728762999999998,0.99999785
323,0.961,321.2368,0.11,11.005823,,17.217804,0.9914716,2624.368436098099,13.492460000000001,15.177904999999999,11.0153885,8.453612,0.193,6480,9.353234528281831,,18.360252,324,23.808615,-416.61072,,17.217804,8.515171,1.7712708,13.437866,1.7706223,0.99999785
324,0.961,322.24927,0.11,10.99929,,17.217804,0.9915361999999999,2644.0887660980225,13.52949,15.174823000000002,11.007672,8.454064,0.193,6500,9.34503969913599,,9.880739,325,23.818285,-415.2967,,17.217804,8.507841,1.767078,13.426893,1.7664479,0.99999785
325,0.961,323.26153999999997,0.11,10.992874,,17.217804,0.9915997999999999,2662.0010204315186,13.566421499999999,15.171751,11.000044,8.454577,0.193,6520,9.357404700334717,,18.482845,326,23.828062,-413.96436,,17.217804,8.520525,1.7629288,13.442372,1.7622363999999997,0.99999785
326,0.961,324.27252000000004,0.11,10.986601,,17.217804,0.9916591,2681.4916305541988,13.60325,15.168688000000001,10.99253,8.455175,0.193,6540,9.386367111897538,,15.568473000000001,327,23.837872,-412.64905,,17.217804,8.543038000000001,1.7588263,13.448846,1.7570458999999998,0.99999785
327,0.961,325.28442,0.11,10.980299,,17.217804,0.9917208000000001,2700.7354319095607,13.639981,15.165635,10.985005000000001,8.455691,0.193,6560,9.362241947096061,,14.377991,328,23.847864,-411.34537,,17.217804,8.524467999999999,1.7547668,13.451649,1.7539821,0.99999785
328,0.961,326.29626,0.11,10.974002,,17.217804,0.99178195,2720.7510244846344,13.676614,15.162591,10.977499,8.456156,0.193,6580,9.354094215434207,,14.464276000000002,329,23.857971,-410.0495,,17.217804,8.515472,1.7507501,13.454699,1.7500772,0.99999785
329,0.961,327.3082,0.11,10.967638,,17.217804,0.99184304,2739.3237199783325,13.713146,15.159555,10.969969,8.4565,0.193,6600,9.329179824613766,,19.360209,330,23.868206,-408.74655,,17.217804,8.492503999999998,1.7467756999999997,13.472565,1.7463693999999998,0.99999785
330,0.961,328.32004,0.11,10.961311,,17.217804,0.9919034,2756.598421573639,13.749583,15.156529999999998,10.962477999999999,8.456828,0.193,6620,9.326779781897036,,17.947157,331,23.878544,-407.45572000000004,,17.217804,8.49038,1.7428438999999998,13.486054999999999,1.7424532,0.99999785
331,0.961,329.3316,0.11,10.955081,,17.217804,0.9919627000000001,2774.781454563141,13.785924,15.153513,10.955062,8.457199000000001,0.193,6640,9.336912705587268,,12.701744,332,23.888975,-406.18854,,17.217804,8.5002,1.7389538,13.483666,1.7384481,0.99999785
332,0.961,330.33374,0.11,10.948986,,17.217804,0.9919931999999999,2794.0488831996918,13.822167000000002,15.150506,10.947878999999999,8.457654,0.193,6660,9.407291861793569,,14.416410999999998,333,23.898838,-404.9238,,17.217804,8.563189,1.7351023,13.48644,1.7253126,0.99999785
333,0.961,331.3449,0.11,10.942917999999999,,17.217804,0.99205065,2813.8659830093384,13.858316,15.147507999999998,10.940592,8.458084,0.193,6680,9.349982352649294,,14.147576999999998,334,23.909464,-403.66747999999995,,17.217804,8.514175,1.7312923999999998,13.488392999999999,1.7306865000000002,0.99999785
334,0.961,332.35582999999997,0.11,10.936981,,17.217804,0.992107,2831.676344394684,13.894374,15.144518,10.933402000000001,8.458596,0.193,6700,9.368849555097855,,16.090748,335,23.920174,-402.41287,,17.217804,8.53195,1.7275221,13.496132000000001,1.7266820999999999,0.99999785
335,0.961,333.36352999999997,0.11,10.931142999999999,,17.217804,0.99215335,2849.205994844437,13.930335999999999,15.141538,10.926332,8.459156,0.193,6720,9.39824443107428,,15.437873999999999,336,23.93076,-401.16763,,17.217804,8.557855,1.7237897,13.501884,1.7198832,0.99999785
336,0.961,334.37357000000003,0.11,10.925334,,17.217804,0.99220645,2863.313371181488,13.966204000000001,15.138565,10.919260000000001,8.459696000000001,0.193,6740,9.382591251476905,,14.805655999999999,337,23.941622,-399.93167,,17.217804,8.542941,1.7200947,13.505729,1.7186960999999998,0.99999785
337,0.961,335.38477,0.11,10.919222999999999,,17.217804,0.9922626,2881.7262506484985,14.001982,15.135603,10.912009,8.459885,0.193,6760,9.29925732796782,,18.426672,338,23.952663,-398.69232,,17.217804,8.468691,1.7164389,13.520259,1.7162833,0.99999785
338,0.961,336.39513999999997,0.11,10.913443,,17.217804,0.99231607,2897.909182786941,14.037664999999999,15.132648000000001,10.904978,8.460355999999999,0.193,6780,9.366343633998,,15.780362,339,23.963753,-397.4681,,17.217804,8.528519000000001,1.7128186,13.5269,1.7120411,0.99999785
339,0.961,337.40585,0.11,10.907547000000001,,17.217804,0.9923700999999999,2914.914456367493,14.073262,15.129703,10.897893,8.460666,0.193,6800,9.334021027614382,,16.203848,340,23.974957,-396.24985,,17.217804,8.496082000000001,1.7092352,13.534748,1.7088001,0.99999785
340,0.961,338.39508,0.11,10.901531,,17.217804,0.99236095,2928.4510288238525,14.108764,15.126766,10.891066,8.460807,0.193,6820,9.412806677426644,,10.538064,341,23.984742999999998,-395.0554,,17.217804,8.569842999999999,1.705687,13.525935999999998,1.6840042000000002,0.99999785
341,0.961,339.40552,0.11,10.895795,,17.217804,0.9924138000000001,2949.518591403961,14.144179999999999,15.123837,10.884106,8.461182,0.193,6840,9.347379700741493,,12.642234,342,23.996124,-393.86176,,17.217804,8.510538,1.7021754,13.523326,1.7016155,0.99999785
342,0.961,340.41595,0.11,10.890028,,17.217804,0.99246633,2969.5698704719543,14.179506,15.120918,10.877142,8.46148,0.193,6860,9.330034339482744,,15.033460999999999,343,24.007603,-392.6681,,17.217804,8.495422,1.6986985000000001,13.527705,1.6983001,0.99999785
