,ReturnMin,LQGsigma,IWLastEpisode,LQGmu01,DenMISELogFirst,LQGmu1,IWNorm2,target_sum_log_mean,ReturnAbsMax,ReturnLastEpisode,ReturnMean,URet,DenMISEMeanLog,IWMax,MISE,IWMean,IWFirstEpisode,ReturnMax,IWMin,Bound,DenMISELogLast,ReturnStepMax,SqrtESSClassic,TimestepsSoFar,IWNorm1,TimeElapsed,Iteration
217,,0.11,1.1657761,1.0,10.037623,1.0,15.899054999999999,-217.9628,17.045929,8.5004,9.296594,9.336295119247664,15.064537,1.1657784,8.482958,0.9946521999999999,,17.045929,,8.608574,16.526064,0.99990624,13.638181,4360,216.83417999999998,748.0751082897186,218
218,,0.11,1.1648937,1.0,10.033047,1.0,15.929679,-216.89195,17.045929,8.544881,9.293161,9.382638237347807,15.070604000000001,1.1648958999999999,8.483288,0.9946808000000001,,17.045929,,8.608568,16.399303,0.99990624,13.674795000000001,4380,217.8351,755.9940693378447,219
219,,0.11,1.1640197,1.0,10.028491,1.0,15.960251999999999,-215.85991,17.045929,8.544635000000001,9.289760000000001,9.383950014531571,15.047547,1.1640242,8.483613,0.99470884,,17.045929,,8.60856,10.003797,0.99990624,13.7113085,4400,218.83594,763.6035115718843,220
220,,0.11,1.1631597,1.0,10.023956,1.0,15.990776,-214.83871000000002,17.045929,8.549887,9.286411,9.388524624086742,15.023212,1.163162,8.483962,0.99473673,,17.045929,,8.608578,9.675009,0.99990624,13.747727,4420,219.83682000000002,771.2092452049255,221
221,,0.11,1.1623037,1.0,10.019442,1.0,16.02125,-213.7876,17.045929,8.543733999999999,9.283066,9.383750146061919,15.038209,1.162307,8.484275,0.9947643,,17.045929,,8.608562,18.358019,0.99990624,13.784048,4440,220.83767999999998,780.5497665405272,222
222,,0.11,1.1614572,1.0,10.014947,1.0,16.051672,-212.73889,17.045929,8.495689,9.279535000000001,9.33181830611571,15.060108999999999,1.1614616000000002,8.484335,0.9947915,,17.045929,,8.608296000000001,19.92764,0.99990624,13.820273,4460,221.8385,789.1245374679565,223
223,,0.11,1.1606201,1.0,10.010472,1.0,16.082047,-211.72768,17.045929,8.519055999999999,9.27614,9.353437040658699,15.05366,1.1606245000000002,8.484514,0.99481857,,17.045929,,8.608152,13.620932,0.99990624,13.856404999999999,4480,222.83936,797.4335043430327,224
224,,0.11,1.1597958000000002,1.0,10.006019,1.0,16.112370000000002,-210.72037999999998,17.045929,8.508192999999999,9.272727,9.34608555813651,15.052359,1.1597968,8.484635,0.9948450999999999,,17.045929,,8.607953,14.766747,0.99990624,13.892442,4500,223.84015,807.6551406383514,225
225,,0.11,1.158972,1.0,10.001584,1.0,16.142643,-209.70695,17.045929,8.493343,9.269279,9.329440637473457,15.066116000000001,1.1589775,8.48468,0.99487156,,17.045929,,8.607679,18.166636999999998,0.99990624,13.928386999999999,4520,224.84097000000003,814.8835439682007,226
226,,0.11,1.1581655,1.0,9.997169,1.0,16.172867,-208.73093,17.045929,8.503461999999999,9.265903999999999,9.34125534122738,15.051264999999999,1.1581665,8.4847765,0.9948978,,17.045929,,8.607460000000001,11.700207,0.99990624,13.96424,4540,225.8418,823.3800158500671,227
227,,0.11,1.1573616000000002,1.0,9.992773,1.0,16.203043,-207.73259,17.045929,8.516575,9.262618,9.355528958555825,15.067445999999999,1.1573639,8.484939,0.9949238000000001,,17.045929,,8.607308,18.746042000000003,0.99990624,14.000001000000001,4560,226.84262,832.0290553569794,228
228,,0.11,1.1565638999999999,1.0,9.988397,1.0,16.23317,-206.76328,17.045929,8.53159,9.259427,9.369437035469664,15.063197,1.1565694,8.485173,0.99494934,,17.045929,,8.607232000000002,14.100057000000001,0.99990624,14.035669,4580,227.8434,842.4352076053619,229
229,,0.11,1.1557777,1.0,9.984039,1.0,16.263248,-205.78996,17.045929,8.504448,9.256144,9.340456004450346,15.071381,1.1557821000000001,8.48527,0.99497473,,17.045929,,8.60702,16.950817,0.99990624,14.071247,4600,228.8442,852.6132106781006,230
230,,0.11,1.1549999,1.0,9.979700999999999,1.0,16.293278,-204.82512,17.045929,8.590232,9.253262,9.433209927551985,15.079467000000001,1.1550031,8.485795,0.9949998999999999,,17.045929,,8.607239,16.944479,0.99990624,14.106735999999998,4620,229.84497000000002,862.0788023471832,231
231,,0.11,1.1542312,1.0,9.975381,1.0,16.32326,-203.87543,17.045929,8.562289,9.250282,9.405329899668473,15.080664,1.1542324,8.486175999999999,0.99502474,,17.045929,,8.607316,15.362192000000002,0.99990624,14.142135000000001,4640,230.84572999999997,872.0703957080841,232
232,,0.11,1.1534674999999999,1.0,9.97108,1.0,16.353193,-202.92949,17.045929,8.545877,9.247259,9.38430699119729,15.086234,1.1534686,8.486471,0.9950495,,17.045929,,8.607308999999999,16.3841,0.99990624,14.177446,4660,231.84652999999997,881.5582187175751,233
233,,0.11,1.1527066000000001,1.0,9.966797999999999,1.0,16.383076000000003,-201.98264,17.045929,8.516831,9.244138000000001,9.355649246178867,15.100767999999999,1.1527132,8.48662,0.99507374,,17.045929,,8.607159,18.49244,0.99990624,14.212670000000001,4680,232.84726,892.0419311523438,234
234,,0.11,1.1519603999999999,1.0,9.962533,1.0,16.412914,-201.0746,17.045929,8.491512,9.240934,9.329676494179502,15.084423000000001,1.1519636999999998,8.486645,0.9950979,,17.045929,,8.606887,11.264996,0.99990624,14.247806,4700,233.84799999999998,902.3789498806,235
235,,0.11,1.1512213,1.0,9.958287,1.0,16.442701,-200.15356,17.045929,8.561557,9.238056,9.40605296717878,15.088910999999998,1.1512234,8.48701,0.9951216999999999,,17.045929,,8.6069565,16.148743,0.99990624,14.282855,4720,234.84872000000001,910.8041892051697,236
236,,0.11,1.1504836999999999,1.0,9.954058999999999,1.0,16.472445,-199.27275,17.045929,8.5446615,9.23513,9.382095279156044,15.060904500000001,1.1504881,8.48729,0.9951456,,17.045929,,8.606944,8.456582000000001,0.99990624,14.317821499999999,4740,235.84952,919.7020206451416,237
237,,0.11,1.1497566000000001,1.0,9.949848,1.0,16.502136,-198.37617,17.045929,8.481135,9.231962,9.312699381110695,15.056315,1.1497620000000002,8.487260000000001,0.99516886,,17.045929,,8.606622999999999,13.973996,0.99990624,14.352698,4760,236.85019,929.1700031757356,238
238,,0.11,1.1490386000000001,1.0,9.945655,1.0,16.531784,-197.48343,17.045929,8.532217999999999,9.229034,9.366495622964038,15.055434,1.1490419,8.487476,0.9951921999999999,,17.045929,,8.60655,14.850709,0.99990624,14.387493,4780,237.85093999999998,938.7058780193328,239
239,,0.11,1.1483276000000002,1.0,9.94148,1.0,16.561382000000002,-196.59958,17.045929,8.494425999999999,9.225973,9.329065945726153,15.053107,1.1483287,8.48751,0.99521536,,17.045929,,8.6062975,14.502111,0.99990624,14.422207,4800,238.85168,948.027747631073,240
240,,0.11,1.1476171,1.0,9.937322,1.0,16.590935,-195.71463,17.045929,8.562047,9.223219,9.402684983240144,15.059229,1.1476226,8.487865,0.995238,,17.045929,,8.606369,16.533410999999997,0.99990624,14.456832,4820,239.85236,958.5711789131163,241
241,,0.11,1.1469169,1.0,9.933181,1.0,16.62044,-194.83603,17.045929,8.4971285,9.220218,9.33338410649571,15.066279000000002,1.1469234,8.487908000000001,0.9952605999999999,,17.045929,,8.606129,16.770372000000002,0.99990624,14.491376999999998,4840,240.85306,971.216103553772,242
242,,0.11,1.1462246999999999,1.0,9.929057,1.0,16.649897,-193.97968999999998,17.045929,8.471027000000001,9.217135,9.304013254929348,15.058233999999999,1.1462301000000001,8.487828,0.9952828000000001,,17.045929,,8.605768,13.11641,0.99990624,14.525839999999999,4860,241.85372999999998,983.3003582954407,243
243,,0.11,1.1455416999999999,1.0,9.924951,1.0,16.67931,-193.12573,17.045929,8.510997999999999,9.214241000000001,9.347684080804363,15.054914000000002,1.1455438,8.487936999999999,0.9953050999999999,,17.045929,,8.605597999999999,14.253295999999999,0.99990624,14.560222,4880,242.85445,996.4081742763519,244
244,,0.11,1.1448601,1.0,9.920860000000001,1.0,16.708679999999998,-192.28859,17.045929,8.505291,9.211348,9.33991595888548,15.04178,1.1448635,8.488019,0.99532694,,17.045929,,8.605404,11.842007,0.99990624,14.594517000000002,4900,243.8551,1007.7482578754424,245
245,,0.11,1.1441834,1.0,9.916787,1.0,16.737997,-191.44176000000002,17.045929,8.518455,9.208530999999999,9.35990105328257,15.045229999999998,1.14419,8.48816,0.9953488000000001,,17.045929,,8.605269999999999,15.895346,0.99990624,14.628739999999999,4920,244.8558,1020.6063332557678,246
246,,0.11,1.1435169,1.0,9.91273,1.0,16.76727,-190.60238999999999,17.045929,8.52693,9.205772,9.365211685246203,15.048066,1.1435224,8.488338,0.9953702,,17.045929,,8.605176,15.75084,0.99990624,14.662879,4940,245.85645,1034.8882324695587,247
247,,0.11,1.1428573,1.0,9.908689500000001,1.0,16.796501,-189.7578,17.045929,8.533866,9.203062,9.3749383015787,15.062857000000001,1.1428607,8.48855,0.9953915999999999,,17.045929,,8.605118,18.720974,0.99990624,14.696937,4960,246.85712,1047.1605846881866,248
248,,0.11,1.1422036,1.0,9.904666,1.0,16.825682,-188.92012,17.045929,8.521775,9.200327,9.360589595972154,15.077413,1.1422056999999999,8.488702,0.99541277,,17.045929,,8.605000500000001,18.691969,0.99990624,14.730920000000001,4980,247.85777000000002,1063.3059136867523,249
249,,0.11,1.1415502,1.0,9.900658,1.0,16.854817999999998,-188.11153000000002,17.045929,8.526631,9.197631,9.363038623273109,15.069457,1.1415567,8.488875,0.99543357,,17.045929,,8.604907,13.093667,0.99990624,14.764822,5000,248.8584,1074.9918644428253,250
250,,0.11,1.1409069,1.0,9.896666,1.0,16.88391,-187.31241,17.045929,8.519499,9.194929,9.358349635455628,15.058551000000001,1.1409124,8.489014,0.9954543,,17.045929,,8.604778999999999,12.336669,0.99990624,14.798649,5020,249.85904,1091.0413930416107,251
251,,0.11,1.1402729,1.0,9.89269,1.0,16.912956,-186.5149,17.045929,8.552633,9.192381,9.396421846144106,15.052467000000002,1.140275,8.489303,0.9954748999999999,,17.045929,,8.604805,13.530185000000001,0.99990624,14.832396,5040,250.85966000000002,1103.4759030342102,252
252,,0.11,1.1396401000000003,1.0,9.888729,1.0,16.94196,-185.69621,17.045929,8.516850999999999,9.18971,9.354287346078943,15.073910999999999,1.1396433000000001,8.489426,0.99549544,,17.045929,,8.604667,20.48284,0.99990624,14.86607,5060,251.86035,1118.139921426773,253
253,,0.11,1.1390142,1.0,9.884785,1.0,16.970917,-184.9068,17.045929,8.517208,9.187063,9.352123541691377,15.072343,1.1390163999999998,8.489550999999999,0.9955156,,17.045929,,8.604531,14.680072000000001,0.99990624,14.899664000000001,5080,252.86096,1129.7024013996124,254
254,,0.11,1.1383898000000001,1.0,9.880856,1.0,16.999828,-184.13226,17.045929,8.537055,9.184515,9.375830170801231,15.062118,1.1383964,8.489763,0.9955356,,17.045929,,8.604486,12.469901,0.99990624,14.933186,5100,253.86158999999998,1142.9700481891632,255
255,,0.11,1.1377808999999999,1.0,9.876942,1.0,17.028696,-183.36706999999998,17.045929,8.544891999999999,9.182015,9.38194168054954,15.048685999999998,1.1377808999999999,8.490008,0.99555564,,17.045929,,8.604475,11.62835,0.99990624,14.966632999999998,5120,254.86223999999999,1156.2904207706454,256
256,,0.11,1.137167,1.0,9.873042,1.0,17.05752,-182.58171000000002,17.045929,8.507154,9.179389,9.342696745406528,15.061473999999999,1.1371712999999999,8.490085,0.99557513,,17.045929,,8.604297,18.339787,0.99990624,15.000001000000001,5140,255.86281,1169.276753425598,257
257,,0.11,1.136562,1.0,9.869159,1.0,17.0863,-181.81284,17.045929,8.57502,9.177048,9.418270215950947,15.063789000000002,1.1365674,8.490458,0.99559456,,17.045929,,8.604417,15.663676,0.99990624,15.033296,5160,256.8634,1180.538791656494,258
258,,0.11,1.1359617,1.0,9.865291000000001,1.0,17.115036,-181.05973999999998,17.045929,8.550609,9.174628,9.389726464645108,15.056232999999999,1.1359682,8.490722,0.9956138000000001,,17.045929,,8.604429,13.111229999999999,0.99990624,15.066517000000001,5180,257.86397999999997,1191.2856545448305,259
259,,0.11,1.1353746999999998,1.0,9.861436999999999,1.0,17.143724,-180.29928999999998,17.045929,8.498702999999999,9.172029,9.334661691264431,15.061901,1.1353746999999998,8.490755,0.99563295,,17.045929,,8.604213,16.534542000000002,0.99990624,15.0996685,5200,258.86456,1205.0607545375826,260
260,,0.11,1.1347826,1.0,9.857598,1.0,17.172376999999997,-179.54803,17.045929,8.526283,9.169556,9.364643473484184,15.064132,1.1347858,8.490911500000001,0.9956520000000001,,17.045929,,8.604121000000001,15.648786,0.99990624,15.132744,5220,259.86517000000003,1219.022031068802,261
261,,0.11,1.1342014999999999,1.0,9.853774000000001,1.0,17.200979999999998,-178.78973,17.045929,8.5054455,9.167019999999999,9.345260365451663,15.079132999999999,1.1342037,8.490974000000001,0.9956709,,17.045929,,8.603938000000001,18.999062,0.99990624,15.165751,5240,260.86578,1231.8188066482546,262
262,,0.11,1.1336197000000001,1.0,9.849964,1.0,17.229542000000002,-178.04108,17.045929,8.511397,9.164527,9.349741359580019,15.090132999999998,1.1336241000000002,8.491062,0.9956894000000001,,17.045929,,8.603781,17.976545,0.99990624,15.198681,5260,261.8663,1247.8014221191404,263
263,,0.11,1.133049,1.0,9.846169,1.0,17.258059,-177.31467,17.045929,8.565621,9.162257,9.406106343590674,15.084514000000002,1.1330512,8.491381,0.9957081,,17.045929,,8.603856,13.611142000000001,0.99990624,15.231547,5280,262.86694,1261.6986787319186,264
264,,0.11,1.1324775,1.0,9.842389,1.0,17.286533,-176.59006000000002,17.045929,8.494518,9.159738,9.328854701347664,15.082598,1.132483,8.491394999999999,0.9957264000000001,,17.045929,,8.603629,14.581603,0.99990624,15.264338500000001,5300,263.8675,1275.3030390739439,265
265,,0.11,1.131915,1.0,9.838622,1.0,17.314966000000002,-175.89061,17.045929,8.479451,9.157181,9.312556708995078,15.060991,1.1319194,8.491344999999999,0.9957444999999999,,17.045929,,8.603339,9.339506,0.99990624,15.297057999999998,5320,264.86804,1290.8132359981535,266
266,,0.11,1.1313603,1.0,9.83487,1.0,17.343357,-175.1669,17.045929,8.535376,9.154852,9.378419257079763,15.06904,1.1313603,8.491531,0.9957625,,17.045929,,8.603287,17.214924,0.99990624,15.329707,5340,265.8686,1306.9006540775301,267
267,,0.11,1.1308037,1.0,9.831132,1.0,17.371702,-174.4641,17.045929,8.556154,9.152617999999999,9.40030417229546,15.061538,1.1308059,8.491804,0.9957806,,17.045929,,8.603323,13.062525,0.99990624,15.362294,5360,266.8692,1318.8108122348785,268
268,,0.11,1.130255,1.0,9.827407000000001,1.0,17.400007000000002,-173.75847,17.045929,8.5148735,9.150248,9.349677200151591,15.062139499999999,1.1302558999999999,8.4919,0.9957981,,17.045929,,8.603183999999999,15.228032999999998,0.99990624,15.394803,5380,267.8697,1334.2136092185976,269
269,,0.11,1.1297085,1.0,9.823697,1.0,17.42827,-173.04773,17.045929,8.532107,9.147958000000001,9.371834122913016,15.073072,1.1297107,8.492069,0.9958158000000001,,17.045929,,8.603117999999998,18.01833,0.99990624,15.427249,5400,268.87027,1350.683045387268,270
270,,0.11,1.1291656,1.0,9.82,1.0,17.456491,-172.3544,17.045929,8.527901,9.145669999999999,9.36442436722576,15.071769,1.12917,8.492218,0.99583316,,17.045929,,8.603034,14.724051999999999,0.99990624,15.459623,5420,269.8708,1365.0996434688568,271
271,,0.11,1.1286296,1.0,9.816317,1.0,17.484673,-171.65518,17.045929,8.519418,9.143367999999999,9.354658586864156,15.081457,1.1286348999999998,8.492332000000001,0.9958505999999999,,17.045929,,8.602917999999999,17.711235000000002,0.99990624,15.491933,5440,270.87137,1380.4882636070251,272
272,,0.11,1.1280968,1.0,9.812647,1.0,17.51281,-170.97742,17.045929,8.588376,9.1413355,9.432599814713576,15.074748000000001,1.1281033999999999,8.492728999999999,0.9958677,,17.045929,,8.603085,13.255028,0.99990624,15.524173000000001,5460,271.8719,1397.7815425395966,273
273,,0.11,1.1275687,1.0,9.8089905,1.0,17.540903,-170.30084,17.045929,8.494878,9.138975,9.328600555493644,15.071851,1.1275764,8.492737,0.9958848,,17.045929,,8.602864,14.284398000000001,0.99990624,15.556351000000001,5480,272.87244,1412.1661233901978,274
274,,0.11,1.1270494,1.0,9.805347,1.0,17.568956,-169.63753,17.045929,8.485728,9.1366,9.322432847776867,15.060630999999999,1.1270528,8.492708,0.9959015,,17.045929,,8.602609,11.991082,0.99990624,15.588457,5500,273.87292,1428.3252754211426,275
275,,0.11,1.1265326999999998,1.0,9.801718,1.0,17.596970000000002,-168.96478000000002,17.045929,8.539147,9.134435,9.381445199379472,15.063726999999998,1.1265348,8.492899000000001,0.9959184000000001,,17.045929,,8.602574,15.919765,0.99990624,15.620501,5520,274.87347,1444.4517014026642,276
276,,0.11,1.1260171,1.0,9.798100999999999,1.0,17.624943,-168.27962,17.045929,8.537505,9.13228,9.377151110919042,15.084098999999998,1.1260203000000002,8.49308,0.9959349000000001,,17.045929,,8.602530999999999,20.710842,0.99990624,15.652474,5540,275.87396,1455.7651388645172,277
277,,0.11,1.1255082,1.0,9.7944975,1.0,17.652874,-167.62346000000002,17.045929,8.579889,9.130293,9.426071347159986,15.080217999999999,1.1255103000000002,8.493431,0.99595124,,17.045929,,8.602659,14.010067999999999,0.99990624,15.684382999999999,5560,276.87445,1470.0638558864594,278
278,,0.11,1.1249973999999998,1.0,9.790907,1.0,17.680760999999997,-166.9617,17.045929,8.571518,9.12829,9.412890402209324,15.086688,1.1250038,8.493745,0.99596775,,17.045929,,8.602752,16.889027,0.99990624,15.716235000000001,5580,277.875,1481.2344107627869,279
279,,0.11,1.1244965,1.0,9.787329,1.0,17.708609,-166.31465,17.045929,8.5583725,9.126255,9.402406036754181,15.083134,1.1245018,8.494005,0.9959839,,17.045929,,8.602791999999999,14.095476000000001,0.99990624,15.748018,5600,278.8755,1493.5526065826416,280
280,,0.11,1.1240001,1.0,9.783764,1.0,17.736420000000003,-165.66211,17.045929,8.561941000000001,9.124247,9.40317487361693,15.089691,1.1240044,8.494278,0.99599993,,17.045929,,8.602846000000001,16.929845999999998,0.99990624,15.779734,5620,279.87597999999997,1508.0986623764038,281
281,,0.11,1.1235027,1.0,9.780211,1.0,17.764187,-165.0087,17.045929,8.506494,9.122056,9.344269164874367,15.101714999999999,1.1235102,8.494326,0.99601585,,17.045929,,8.602675999999999,18.485198999999998,0.99990624,15.811389000000002,5640,280.87646,1524.9601924419405,282
282,,0.11,1.1230148000000002,1.0,9.776671,1.0,17.791916,-164.40175,17.045929,8.505230000000001,9.119877,9.34245908203972,15.071801,1.1230206,8.494369,0.99603164,,17.045929,,8.602504,6.640128999999999,0.99990624,15.842979000000001,5660,281.87695,1535.858101606369,283
283,,0.11,1.1225303,1.0,9.773145,1.0,17.819605,-163.76625,17.045929,8.553558,9.117882,9.394203289071369,15.074922,1.1225345,8.494603,0.9960473,,17.045929,,8.602524,15.96216,0.99990624,15.874507000000001,5680,282.87744,1549.9359748363495,284
284,,0.11,1.1220465,1.0,9.7696295,1.0,17.847251999999997,-163.13135,17.045929,8.542257000000001,9.115862,9.381733214614368,15.081904000000002,1.1220508,8.49479,0.99606293,,17.045929,,8.602497,17.06914,0.99990624,15.905973999999999,5700,283.87793,1566.4603917598724,285
285,,0.11,1.1215715,1.0,9.766127000000001,1.0,17.87486,-162.4975,17.045929,8.52094,9.113782,9.359594862350443,15.092214000000002,1.1215726000000001,8.494893,0.9960781999999999,,17.045929,,8.602387,18.03452,0.99990624,15.937375,5720,284.87836,1582.8905129432678,286
286,,0.11,1.1210913999999998,1.0,9.762636,1.0,17.90243,-161.89539,17.045929,8.555844,9.111838,9.395083518203617,15.075141,1.1210978,8.495131,0.9960935,,17.045929,,8.602414,10.196344999999999,0.99990624,15.968717999999999,5740,285.87885,1596.362540960312,287
287,,0.11,1.1206242,1.0,9.759158,1.0,17.92996,-161.27452,17.045929,8.530415,9.109819,9.370383290937037,15.08112,1.1206263,8.495268,0.996109,,17.045929,,8.602342,16.801085999999998,0.99990624,16.000002,5760,286.8794,1606.4552733898165,288
288,,0.11,1.1201583000000002,1.0,9.755692,1.0,17.957449,-160.65822,17.045929,8.520955,9.107781,9.358070754870383,15.086784,1.1201594,8.495368,0.99612397,,17.045929,,8.602233,16.722567,0.99990624,16.03122,5780,287.87982,1624.6048316955566,289
289,,0.11,1.1196938,1.0,9.752237,1.0,17.9849,-160.06083999999998,17.045929,8.482033,9.105624,9.315699442029604,15.077738,1.1196948,8.4953165,0.9961388000000001,,17.045929,,8.601974499999999,12.467808999999999,0.99990624,16.062378,5800,288.88025,1640.6142365932465,290
290,,0.11,1.1192347,1.0,9.7487955,1.0,18.012314,-159.48116000000002,17.045929,8.475072,9.103457,9.310352202688527,15.055171,1.1192358,8.495239,0.9961537,,17.045929,,8.601691,8.514304,0.99990624,16.093475,5820,289.88074,1656.1069583892822,291
291,,0.11,1.1187737,1.0,9.745365,1.0,18.039686,-158.89868,17.045929,8.531027,9.101498,9.37281510939022,15.039527,1.118778,8.495377000000001,0.99616855,,17.045929,,8.601624000000001,10.491013,0.99990624,16.124517,5840,290.88122999999996,1671.437870979309,292
292,,0.11,1.1183203000000002,1.0,9.741946,1.0,18.067022,-158.31589,17.045929,8.562362,9.099657,9.40379883135979,15.028270999999998,1.1183246,8.495632,0.99618334,,17.045929,,8.601675,11.745947,0.99990624,16.155497,5860,291.8817,1687.9208459854126,293
293,,0.11,1.1178725,1.0,9.738539,1.0,18.094317999999998,-157.73216000000002,17.045929,8.461489,9.097486,9.293081898076013,15.022006,1.1178746000000002,8.495502,0.99619776,,17.045929,,8.601343,13.190206,0.99990624,16.186415,5880,292.88214,1700.8754925727844,294
294,,0.11,1.1174206,1.0,9.735144,1.0,18.121576,-157.13435,17.045929,8.532519,9.095571000000001,9.372147206092313,15.033814999999999,1.117429,8.495643,0.9962120999999999,,17.045929,,8.601282000000001,18.50982,0.99990624,16.217274,5900,293.88257000000004,1717.3850362300873,295
295,,0.11,1.1169806,1.0,9.731759,1.0,18.148794,-156.5659,17.045929,8.476127,9.093478,9.311345899052856,15.020223999999999,1.1169858,8.495569,0.9962263000000001,,17.045929,,8.601008,11.014762,0.99990624,16.248077,5920,294.883,1733.9943499565125,296
296,,0.11,1.1165385,1.0,9.728387,1.0,18.175974,-156.00813,17.045929,8.519768,9.091547,9.355437490621338,14.999884,1.1165459999999998,8.495658,0.9962405000000001,,17.045929,,8.600897999999999,8.982681,0.99990624,16.27882,5940,295.88342,1750.165732383728,297
297,,0.11,1.1161073000000001,1.0,9.725025,1.0,18.203117000000002,-155.43202,17.045929,8.531799000000001,9.089668,9.371740004821682,15.00176,1.1161094999999999,8.495794,0.9962546,,17.045929,,8.600836,15.563444,0.99990624,16.309507,5960,296.88388,1765.105705499649,298
298,,0.11,1.1156700000000002,1.0,9.721675,1.0,18.230225,-154.85127,17.045929,8.499497999999999,9.087695,9.335150230512344,15.012108,1.1156764,8.495808,0.9962685,,17.045929,,8.600653,18.099848,0.99990624,16.340132,5980,297.88428,1782.2140064239502,299
299,,0.11,1.1152434,1.0,9.718336,1.0,18.257292,-154.2989,17.045929,8.530737,9.085838,9.37020577098789,14.997898999999999,1.1152467,8.495939,0.9962825999999999,,17.045929,,8.600589,10.752962,0.99990624,16.370707,6000,298.88477,1796.936824798584,300
300,,0.11,1.114817,1.0,9.715009,1.0,18.284323,-153.7446,17.045929,8.551628,9.084064,9.394487449487977,14.9893875,1.1148192,8.496145,0.99629635,,17.045929,,8.600599,12.440069,0.99990624,16.401220000000002,6020,299.8852,1812.3578567504885,301
301,,0.11,1.114394,1.0,9.711692,1.0,18.311316,-153.16683999999998,17.045929,8.529764,9.082229,9.370132944608699,15.008042999999999,1.1143961000000002,8.496267999999999,0.9963098,,17.045929,,8.600529,20.627625,0.99990624,16.431673,6040,300.88556,1826.4771285057068,302
302,,0.11,1.1139709999999998,1.0,9.708385,1.0,18.338268,-152.60556,17.045929,8.492871000000001,9.080283,9.330714529650633,15.013924,1.1139753000000001,8.496257,0.99632347,,17.045929,,8.600325999999999,16.793278,0.99990624,16.462077999999998,6060,301.88602000000003,1844.40624833107,303
303,,0.11,1.1135515,1.0,9.7050905,1.0,18.365187,-152.05344,17.045929,8.530396000000001,9.078472999999999,9.367382096437376,15.014295,1.1135578000000002,8.496381,0.9963369000000001,,17.045929,,8.600258,15.130754999999999,0.99990624,16.492422,6080,302.8864,1854.4927668571472,304
304,,0.11,1.1131374,1.0,9.701807,1.0,18.39207,-151.50401000000002,17.045929,8.5710335,9.076811,9.415183480225503,15.015602,1.1131427,8.4966545,0.9963503,,17.045929,,8.600341,15.416727999999999,0.99990624,16.522709,6100,303.88684,1870.9441134929655,305
305,,0.11,1.1127245000000001,1.0,9.698534,1.0,18.418913,-150.94766,17.045929,8.522615,9.074999,9.361689864568278,15.0274105,1.1127319,8.496748,0.9963635000000001,,17.045929,,8.6002445,18.633469,0.99990624,16.552944,6120,304.88723999999996,1887.220299243927,306
306,,0.11,1.1123148999999999,1.0,9.695271,1.0,18.445719,-150.40793,17.045929,8.562901,9.073331,9.406741151820855,15.026151,1.1123235,8.496986999999999,0.9963769,,17.045929,,8.600296,14.643654000000002,0.99990624,16.583126,6140,305.8877,1901.5809042453768,307
307,,0.11,1.1119099,1.0,9.6920185,1.0,18.472488000000002,-149.8664,17.045929,8.546436,9.07162,9.389732539220066,15.030194,1.1119183000000001,8.497166,0.9963898000000001,,17.045929,,8.600287,16.27571,0.99990624,16.613249,6160,306.88806,1915.5282237529755,308
308,,0.11,1.1115111999999998,1.0,9.688777,1.0,18.499226,-149.34091,17.045929,8.49823,9.069765,9.330441351179196,15.021679,1.1115153999999998,8.49717,0.99640286,,17.045929,,8.600105000000001,12.402824,0.99990624,16.643318,6180,307.8885,1933.621555328369,309
309,,0.11,1.1111084,1.0,9.685546,1.0,18.525923000000002,-148.80449,17.045929,8.570615,9.068154,9.414166683990329,15.027545000000002,1.1111159,8.497433000000001,0.9964156999999999,,17.045929,,8.600183,16.843842000000002,0.99990624,16.673332000000002,6200,308.88885,1953.1689016819,310
310,,0.11,1.1107154,1.0,9.682325,1.0,18.552584,-148.29053000000002,17.045929,8.543075,9.066466,9.386057553219477,15.014364000000002,1.1107186000000002,8.497597,0.99642855,,17.045929,,8.6001625,10.931934,0.99990624,16.703295,6220,309.88928,1967.3803179264069,311
311,,0.11,1.1103172,1.0,9.679115,1.0,18.57921,-147.76425,17.045929,8.540122,9.064779,9.380858086675444,15.016897,1.1103246,8.497747,0.9964412,,17.045929,,8.600128999999999,15.808660999999999,0.99990624,16.7332,6240,310.88965,1979.976301908493,312
312,,0.11,1.1099266,1.0,9.675916,1.0,18.6058,-147.23483000000002,17.045929,8.497261,9.062966000000001,9.333681545284561,15.025893,1.109934,8.4977455,0.9964538000000001,,17.045929,,8.599945,17.835520000000002,0.99990624,16.763054,6260,311.89005,1995.6117510795596,313
313,,0.11,1.1095434,1.0,9.672725999999999,1.0,18.632355,-146.7143,17.045929,8.479923,9.061110000000001,9.312308479526916,15.029339000000002,1.1095455,8.497683,0.9964663,,17.045929,,8.599701,16.112215,0.99990624,16.792854000000002,6280,312.8904,2012.8213262557986,314
314,,0.11,1.1091541,1.0,9.669546,1.0,18.658875,-146.20481999999998,17.045929,8.48366,9.059275999999999,9.319104677089074,15.025008999999999,1.1091594,8.497633,0.99647874,,17.045929,,8.599471000000001,13.669018,0.99990624,16.822601000000002,6300,313.8908,2032.7577607631686,315
315,,0.11,1.1087681,1.0,9.666376,1.0,18.685356,-145.6955,17.045929,8.506501,9.057527,9.343305700275726,15.023756,1.1087766000000001,8.497665,0.99649113,,17.045929,,8.599324000000001,14.632595000000002,0.99990624,16.852299,6320,314.8912,2050.743646144867,316
