,Iteration,SqrtESSClassic,LQGsigma,MISE,LQGmu1,ReturnAbsMax,TimeElapsed,IWNorm1,IWFirstEpisode,ReturnMin,DenMISEMeanLog,LQGmu01,DenMISELogFirst,TimestepsSoFar,IWMin,IWNorm2,DenMISELogLast,IWMean,IWLastEpisode,IWMax,ReturnMax,URet,ReturnMean,ReturnStepMax,ReturnLastEpisode,target_sum_log_mean,Bound
465,466,4.7991532999999995,0.11,17.511826,-1.0,17.251382999999997,6400.697907209395,490.5699,,,10.64398,-0.516,16.208897,9320,,102.22009,14.864063,1.0527251,7.7303534,35.396206,17.251382999999997,18.32529434980745,14.172754999999999,0.9999993,16.60448,-723.3988,17.873104
466,467,5.4192276,0.11,17.778574,-1.0,17.251382999999997,6425.2654173374185,498.94805999999994,,,10.651456,-0.497,16.206753,9340,,92.06996,14.1047325,1.0684112,21.402323000000003,22.73304,17.251382999999997,18.263247302877847,14.177832999999998,0.9999993,16.543602,-718.61975,18.098515
467,468,5.7832550000000005,0.11,17.542973,-1.0,17.251382999999997,6444.662199497223,493.18627999999995,,,10.652355,-0.481,16.204613000000002,9360,,85.27832,11.021138,1.0538167999999999,13.821476,17.796453,17.251382999999997,18.285732903009226,14.182953,0.9999993,16.574368,-714.5709,17.842773
468,469,4.2759113,0.11,18.829426,-1.0,17.251382999999997,6475.737159013747,531.2921,,,10.657134,-0.548,16.202478,9380,,124.25237,12.855291000000001,1.132819,40.66028,51.120715999999994,17.251382999999997,18.453643041676408,14.188389,0.9999993,16.732431,-723.6001,19.234913
469,470,5.3040133,0.11,18.048779999999997,-1.0,17.251382999999997,6498.740273475647,509.909,,,10.668222,-0.514,16.20035,9400,,96.13645,15.768388,1.0849128000000001,9.602312,26.286396000000003,17.251382999999997,18.418171234771822,14.193725,0.9999993,16.696297,-716.6506,18.375671
470,471,3.8950447999999995,0.11,17.574074,-1.0,17.251382999999997,6526.245489835738,497.98438,,,10.677433,-0.579,16.198223000000002,9420,,127.850746,14.940447,1.0572916,35.152584000000004,59.357193,17.251382999999997,18.452160934673266,14.199113,0.9999993,16.731302,-725.1015,18.01921
471,472,5.0233474000000005,0.11,18.019669,-1.0,17.251382999999997,6549.736114501953,511.18634000000003,,,10.687621,-0.535,16.196102,9440,,101.76209,15.462912,1.0830218999999999,13.914623,32.42224,17.251382999999997,18.496634824991094,14.204557999999999,0.9999993,16.769218,-716.84973,18.364822
472,473,4.580513,0.11,17.523045,-1.0,17.251382999999997,6580.534792661668,498.54828,,,10.700664999999999,-0.559,16.193987,9460,,108.84114,16.796164,1.0540133,23.053099,41.654213,17.251382999999997,18.210305621279076,14.2094145,0.9999993,16.501638,-719.0269999999999,17.901567
473,474,6.017303500000001,0.11,17.709524,-1.0,17.251382999999997,6605.8667056560525,504.2997,,,10.701419,-0.503,16.191874,9480,,83.80826,11.028636,1.0639235,12.226431,18.732601000000003,17.251382999999997,18.36792981042327,14.214554000000001,0.9999993,16.64562,-708.8597,17.997664999999998
474,475,6.1262584,0.11,17.447266,-1.0,17.251382999999997,6625.094551324843,497.8259,,,10.705845,-0.502,16.189766,9500,,81.26100000000001,12.753859,1.0480546,7.1922317,17.724833,17.251382999999997,18.430948494124006,14.219804000000002,0.9999993,16.708052,-707.05725,17.730282
475,476,4.9911294,0.11,17.620051999999998,-1.0,17.251382999999997,6646.838499546051,504.28882000000004,,,10.708457000000001,-0.548,16.187664,9520,,101.03702,11.913955999999999,1.0594302,37.349777,37.349777,17.251382999999997,18.373238206670447,14.224920999999998,0.9999993,16.65557,-712.8074,17.967434
476,477,5.4992849999999995,0.11,17.430613,-1.0,17.251382999999997,6670.204267978668,499.80054,,,10.72226,-0.535,16.185566,9540,,90.884636,17.253677,1.0477998,11.286646000000001,27.526714000000002,17.251382999999997,18.33127856969811,14.229923000000001,0.9999993,16.610748,-709.1946,17.745895
477,478,5.590366,0.11,17.585487,-1.0,17.251382999999997,6706.326822042464,505.21494,,,10.725499000000001,-0.536,16.183472000000002,9560,,90.37243000000001,12.239835000000001,1.056935,21.255928,26.47049,17.251382999999997,18.425956984808934,14.235092000000002,0.9999993,16.700584,-707.7989,17.895634
478,479,5.3970933,0.11,17.177204,-1.0,17.251382999999997,6731.87949514389,494.62865999999997,,,10.731905000000001,-0.547,16.181381,9580,,91.64723000000001,13.753116,1.0326277,8.970232000000001,30.329905,17.251382999999997,18.302235862324594,14.239996,0.9999993,16.584695999999997,-707.9502,17.498457000000002
479,480,6.558035,0.11,17.365892000000002,-1.0,17.251382999999997,6755.67937707901,500.75323,,,10.73702,-0.504,16.179296,9600,,76.35721,13.171195,1.0432359,10.957445,15.241339000000002,17.251382999999997,18.299390100443002,14.244887,0.9999993,16.587936,-699.81146,17.630276000000002
480,481,6.709442599999999,0.11,17.366875,-1.0,17.251382999999997,6780.790074825287,501.85152999999997,,,10.751136,-0.499,16.177214000000003,9620,,74.7978,17.49524,1.0433503,11.886585,14.003923,17.251382999999997,18.2489153647902,14.249644,0.9999993,16.532682,-697.54614,17.625292
481,482,6.858678,0.11,17.358273999999998,-1.0,17.251382999999997,6798.817228555678,502.66995,,,10.758189,-0.491,16.175138,9640,,73.28963,14.118467,1.0428838,11.232204,13.200184,17.251382999999997,18.188223646949268,14.254257999999998,0.9999993,16.473473000000002,-694.7906,17.611069
482,483,6.8165059999999995,0.11,17.294607,-1.0,17.251382999999997,6825.202924966811,501.9806,,,10.765683000000001,-0.502,16.173065,9660,,73.64192,14.344957,1.0392973,9.824354,13.924047,17.251382999999997,18.370808509808537,14.259220000000001,0.9999993,16.650713,-695.17804,17.548965
483,484,7.009615400000001,0.11,17.484299,-1.0,17.251382999999997,6852.08683013916,508.35515999999996,,,10.762039,-0.481,16.170998,9680,,72.522545,8.973346000000001,1.0503206,12.991011,12.991011,17.251382999999997,18.303548407991432,14.264010999999998,0.9999993,16.578756,-690.40393,17.73165
484,485,7.058233,0.11,17.455513,-1.0,17.251382999999997,6871.911140680312,508.56323,,,10.770593,-0.477,16.168932,9700,,72.05249,14.869581,1.048584,9.7329445,12.712435000000001,17.251382999999997,18.271964476415274,14.268741,0.9999993,16.55751,-688.2371,17.701159
485,486,6.2885222,0.11,17.103912,-1.0,17.251382999999997,6896.150602340698,498.84488,,,10.778928,-0.439,16.166874,9720,,79.32625,14.783444,1.0264298,13.14437,21.190392000000003,17.251382999999997,18.355401164117847,14.273613000000001,0.9999993,16.63662,-680.6163,17.379625
486,487,6.0312980000000005,0.11,16.982138,-1.0,17.251382999999997,6918.936930894853,496.14197,,,10.788007,-0.428,16.164818,9740,,82.26122,15.185441,1.018772,22.726297,22.726297,17.251382999999997,18.41591373928627,14.278578,0.9999993,16.691654,-677.3374,17.26961
487,488,4.877888700000001,0.11,15.119407,-0.999,17.251382999999997,6947.8983647823325,442.19818,,,10.79375,-0.384,16.162766,9760,,90.6536,13.584857999999999,0.9061438,20.613922,41.016327000000004,17.251382999999997,18.47151795229093,14.283622,0.9999993,16.739895,-668.438,15.4748535
488,489,7.133328999999999,0.11,16.829191,-1.0,17.251382999999997,6977.375752210616,494.57748,,,10.799708,-0.499,16.160719,9780,,69.333336,13.817523000000001,1.011406,1.4213258999999998,12.524051,17.251382999999997,18.37376458733589,14.288461999999999,0.9999993,16.65024,-685.8649,17.072252
489,490,6.9612,0.11,17.470663000000002,-1.0,17.251382999999997,7006.79451394081,513.85614,,,10.798976,-0.451,16.158676,9800,,73.81718000000001,10.438125999999999,1.048686,6.3204417,16.50352,17.251382999999997,18.356340013766985,14.293261,0.9999993,16.640057000000002,-676.8968,17.719734
490,491,6.1038275,0.11,17.174934,-1.0,17.251382999999997,7032.1272156238565,505.77935999999994,,,10.806097,-0.421,16.156637,9820,,82.862656,14.256480999999999,1.0301006,10.815719,23.875948,17.251382999999997,18.36596685819891,14.298060000000001,0.9999993,16.649889,-670.52545,17.45899
491,492,5.7620907,0.11,17.123962,-1.0,17.251382999999997,7063.0767261981955,505.20599999999996,,,10.792303,-0.407,16.154602,9840,,87.67755,4.0024239999999995,1.0268414000000001,27.583069000000002,27.583069000000002,17.251382999999997,18.38316244704897,14.302872,0.9999993,16.665043,-666.8697,17.424866
492,493,5.516121,0.11,16.254404,-1.0,17.251382999999997,7088.740260362624,480.48395,,,10.808883999999999,-0.396,16.152573,9860,,87.10540999999999,18.95414,0.9746125,2.5454102,28.777185,17.251382999999997,18.30608715953773,14.307504999999999,0.9999993,16.586979,-663.6288,16.568724
493,494,5.967581299999999,0.11,17.077923000000002,-1.0,17.251382999999997,7116.643735647202,505.86612,,,10.815531,-0.408,16.150547,9880,,84.769035,14.132676000000002,1.0240204,22.907076,24.634403,17.251382999999997,18.467767689829138,14.312415,0.9999993,16.733517000000003,-664.2109,17.368464000000003
494,495,7.431353,0.11,17.37351,-1.0,17.251382999999997,7144.725317001343,516.34064,,,10.829595,-0.455,16.148523,9900,,69.48138,17.76567,1.0431124,12.520922,13.271552,17.251382999999997,18.421849907390413,14.317235,0.9999993,16.697754,-670.5494,17.606823000000002
495,496,3.444615,0.11,17.20147,-0.997,17.251382999999997,7170.259522199632,508.42944000000006,,,10.838583999999999,-0.314,16.146504999999998,9920,,147.60124,15.253823,1.0250593000000001,8.805831,59.406406000000004,17.251382999999997,18.43788902200577,14.322057999999998,0.9999993,16.709583,-645.4530599999999,17.704815
496,497,5.880174,0.11,17.318825,-1.0,17.251382999999997,7198.083882570268,515.998,,,10.826396,-0.401,16.144491,9940,,87.75216,4.7967,1.0382253000000001,5.1349376e-05,26.870064000000003,17.251382999999997,18.72137183291195,14.327379999999998,0.9999993,16.967326999999997,-659.03595,17.613685999999998
497,498,6.0142945999999995,0.11,17.0306,-1.0,17.251382999999997,7229.77706837654,508.43395999999996,,,10.841444000000001,-0.402,16.14248,9960,,84.53759000000001,18.296247,1.0209517,6.147208,24.904220000000002,17.251382999999997,18.456827053817932,14.332201000000001,0.9999993,16.728222,-657.8067599999999,17.318884
498,499,3.5540104,0.11,16.08809,-0.997,17.251382999999997,7257.208432197571,478.5653,,,10.840964999999999,-0.316,16.140476,9980,,134.65501,10.595428,0.9590486999999999,11.522071,53.59352,17.251382999999997,18.3673714327259,14.336829999999999,0.9999993,16.642038,-641.7599,16.575943
499,500,6.6472163,0.11,17.13486,-1.0,17.251382999999997,7283.997037649156,513.80865,,,10.849561,-0.416,16.138474,10000,,77.296814,15.212662,1.0276173000000002,0.02682634,19.02026,17.251382999999997,18.559947199911303,14.341794,0.9999993,16.818861,-657.46313,17.395695
500,501,6.896281,0.11,17.07179,-1.0,17.251382999999997,7312.106433868408,512.9182,,,10.843014,-0.421,16.136477,10020,,74.37606,7.552938,1.0237888000000002,9.022658,17.702568,17.251382999999997,18.581133807228863,14.346784,0.9999993,16.841934,-656.88995,17.323206
501,502,6.556239,0.11,16.784218,-1.0,17.251382999999997,7336.268026113509,505.20355,,,10.843869999999999,-0.409,16.134481,10040,,77.056915,11.258739,1.0063815999999999,7.0461826,19.657639,17.251382999999997,18.32395809845131,14.351292,0.9999993,16.609606,-653.5613400000001,17.048672
502,503,7.834417999999999,0.11,17.25398,-1.0,17.251382999999997,7368.838407993317,521.03314,,,10.858241,-0.46,16.132492000000003,10060,,66.50565999999999,18.07672,1.0358511000000001,10.11219,12.493619,17.251382999999997,18.387045475040622,14.355896,0.9999993,16.666845000000002,-660.563,17.47529
503,504,7.878270599999999,0.11,17.289942,-1.0,17.251382999999997,7399.022040128709,523.0464,,,10.865617,-0.457,16.130505,10080,,66.391014,14.547203,1.0377904,9.341444000000001,12.322154,17.251382999999997,18.492612212538297,14.360688,0.9999993,16.771182999999997,-658.6598,17.51002
504,505,7.624656,0.11,17.133373000000002,-1.0,17.251382999999997,7428.516476154327,519.07056,,,10.875702,-0.436,16.128523,10100,,68.077896,15.928242000000001,1.0278624,6.0188093,13.808643,17.251382999999997,18.36302163326807,14.365207999999999,0.9999993,16.642854999999997,-654.0227,17.360771
505,506,7.932114599999999,0.11,17.225635999999998,-1.0,17.251382999999997,7452.333341836928,523.07385,,,10.869954,-0.449,16.126545,10120,,65.94381,7.947725,1.0337428,8.309961,11.795612,17.251382999999997,18.38801994978069,14.369756,0.9999993,16.666645000000003,-654.7446,17.44422
506,507,8.122064,0.11,17.26148,-1.0,17.251382999999997,7479.441107749939,525.34033,,,10.869213,-0.462,16.124570000000002,10140,,64.68065,10.467462,1.0361742,8.058598,11.412155,17.251382999999997,18.46441251458929,14.37442,0.9999993,16.734835,-655.4607,17.474953
507,508,7.9947669999999995,0.11,17.155176,-1.0,17.251382999999997,7510.668193817139,522.93085,,,10.87848,-0.444,16.1226,10160,,65.40914000000001,15.547812,1.0293914,9.424097,12.0824795,17.251382999999997,18.340639363644282,14.378848000000001,0.9999993,16.623552,-651.3468,17.372047
508,509,8.2593155,0.11,17.35771,-1.0,17.251382999999997,7537.680397033691,530.46906,,,10.887813000000001,-0.471,16.120634,10180,,64.22676,15.606223000000002,1.0421789000000001,9.865844000000001,10.329288499999999,17.251382999999997,18.40903853510375,14.383382999999998,0.9999993,16.687366,-654.1854,17.567635
509,510,8.0760355,0.11,17.202572,-1.0,17.251382999999997,7562.166634559631,526.38635,,,10.900655,-0.441,16.118671,10200,,65.1788,17.402943,1.0321301,8.895241,12.044618,17.251382999999997,18.409046950424916,14.387889000000001,0.9999993,16.681103,-648.2583599999999,17.41726
510,511,7.5110339999999995,0.11,16.525919000000002,-1.0,17.251382999999997,7591.319675922394,507.43987999999996,,,10.905287,-0.513,16.116713,10220,,67.55926,13.242354999999998,0.99303305,2.847795,13.640129,17.251382999999997,18.40456659848395,14.392377999999999,0.9999993,16.681804999999997,-657.9467,16.756756
511,512,7.267278999999999,0.11,16.339241,-1.0,17.251382999999997,7614.640038490295,501.63687000000004,,,10.922485,-0.413,16.114758,10240,,69.02678,19.725231,0.9797594999999999,0.62617445,16.319229999999997,17.251382999999997,18.40945265484597,14.396854999999999,0.9999993,16.684867999999998,-641.1763,16.577822
512,513,8.491458999999999,0.11,17.493238,-1.0,17.251382999999997,7645.939788341522,538.64343,,,10.935852,-0.465,16.112806,10260,,63.43356,17.807447,1.0499872,9.404622999999999,10.257524499999999,17.251382999999997,18.506242657583584,14.401487,0.9999993,16.772978,-648.0094,17.697423999999998
513,514,7.6001916,0.11,16.555676000000002,-1.0,17.251382999999997,7674.3524470329285,510.31732,,,10.934645,-0.417,16.110859,10280,,67.145325,10.272236999999999,0.9928353000000001,10.854322,14.773214999999999,17.251382999999997,18.328552419367302,14.405776000000001,0.9999993,16.60588,-639.30493,16.783806
514,515,7.572292999999999,0.11,16.250797,-1.0,17.251382999999997,7704.1306681633,501.88873,,,10.941476,-0.416,16.108915,10300,,66.279625,14.467436,0.97454125,0.87442505,14.728129000000001,17.251382999999997,18.376264662530705,14.410148999999999,0.9999993,16.657806,-637.7976,16.479767000000002
515,516,8.55213,0.11,17.24546,-1.0,17.251382999999997,7734.5488255023965,534.30804,,,10.947104,-0.479,16.106976,10320,,62.47661,13.878775,1.0354807,0.11068837,9.40334,17.251382999999997,18.50072015745341,14.414704,0.9999993,16.760603,-646.2929,17.448196
516,517,8.354817,0.11,16.850634,-1.0,17.251382999999997,7762.537180423737,522.6835,,,10.949567,-0.437,16.10504,10340,,62.560726,12.191144,1.0109931,8.477535000000001,11.229569999999999,17.251382999999997,18.26561811863198,14.418823000000001,0.9999993,16.544610000000002,-638.57526,17.058159
517,518,8.337484,0.11,16.88148,-1.0,17.251382999999997,7794.492286205292,524.63965,,,10.955188,-0.433,16.103106,10360,,62.925415,13.85573,1.0128179,10.626996,11.234347,17.251382999999997,18.369414646551444,14.423123,0.9999993,16.645723,-636.7812,17.089436
518,519,8.788657,0.11,17.113495,-1.0,17.251382999999997,7821.959760904311,533.2011,,,10.966033,-0.465,16.101177,10380,,60.669235,16.577515,1.0273625,6.757364999999999,9.422452,17.251382999999997,18.350435340333732,14.427375,0.9999993,16.630154,-640.37823,17.310776
519,520,7.6969466,0.11,16.439392,-1.0,17.251382999999997,7850.915817975999,513.6191,,,10.966272,-0.515,16.099253,10400,,66.73024000000001,11.068877,0.9877290000000001,4.003507,13.489473,17.251382999999997,18.46382645535603,14.431823000000001,0.9999993,16.740194,-646.58435,16.664654000000002
520,521,8.845185,0.11,17.038197,-1.0,17.251382999999997,7881.034672737122,532.7455,,,10.963243499999999,-0.454,16.097332,10420,,60.22999599999999,9.408302,1.0225441,3.460487,9.521473,17.251382999999997,18.392891653515925,14.436117999999999,0.9999993,16.670172,-636.2415,17.234217
521,522,7.598982,0.11,16.452587,-1.0,17.251382999999997,7913.388913869859,515.95233,,,10.961673,-0.52,16.095413,10440,,67.89756,10.1259985,0.9884144,6.017449,14.996075,17.251382999999997,18.59423906664153,14.440748999999999,0.9999993,16.853329000000002,-644.83594,16.680754
522,523,8.419916,0.11,16.543432,-1.0,17.251382999999997,7941.48216676712,518.9930400000001,,,10.964708,-0.429,16.0935,10460,,61.638743999999996,12.568017999999999,0.99233854,1.5275105,11.452713000000001,17.251382999999997,18.211709972506625,14.444676999999999,0.9999993,16.494759,-629.94525,16.749352
523,524,8.882358,0.11,17.021995999999998,-1.0,17.251382999999997,7968.403238296509,535.5801,,,10.977472,-0.484,16.09159,10480,,60.297066,17.666677,1.0220994,2.1636636,8.674189,17.251382999999997,18.375415971289424,14.448889999999999,0.9999993,16.652288000000002,-636.93854,17.217195999999998
524,525,9.110479,0.11,17.068266,-1.0,17.251382999999997,7993.446636676788,537.93427,,,10.994025,-0.467,16.089684,10500,,59.04566,19.651243,1.0246367,7.3487883,8.701621000000001,17.251382999999997,18.23792224656811,14.452842,0.9999993,16.523539000000003,-633.2076400000001,17.258577
525,526,8.938713,0.11,16.999409,-1.0,17.251382999999997,8024.6439678668985,536.97864,,,10.998683,-0.487,16.08778,10520,,60.07337,13.424601000000001,1.0208719000000002,5.8878226,8.605225,17.251382999999997,18.449110228299595,14.457157999999998,0.9999993,16.723646,-634.91016,17.193376999999998
526,527,8.873044,0.11,16.965546,-1.0,17.251382999999997,8045.073305606842,536.9547,,,11.00223,-0.492,16.08588,10540,,60.515278,12.852421000000001,1.0188894,7.885031,9.2474785,17.251382999999997,18.44369570503264,14.461442000000002,0.9999993,16.714958,-634.4421,17.16095
527,528,7.4829125,0.11,16.546932,-1.0,17.251382999999997,8080.200385808946,525.1003400000001,,,11.009861,-0.529,16.083986,10560,,70.17325600000001,15.018601,0.9945082000000001,12.496098,17.188576,17.251382999999997,18.23902651272867,14.465356,0.9999993,16.52744,-638.5165,16.778637
528,529,9.14096,0.11,17.084985999999997,-1.0,17.251382999999997,8101.461287498474,542.8074,,,11.012628999999999,-0.486,16.082094,10580,,59.38188,12.487517,1.0261009,7.9734674,8.211624,17.251382999999997,18.308240892458194,14.469368,0.9999993,16.587528,-631.0657,17.274662
529,530,8.599124,0.11,16.526089000000002,-1.0,17.251382999999997,8127.17242360115,525.3778,,,11.018343,-0.427,16.080204000000002,10600,,61.096669999999996,14.019754999999998,0.9912789000000001,8.768071,11.38157,17.251382999999997,18.470607565270246,14.473669000000001,0.9999993,16.749046,-621.07227,16.727716
530,531,9.359413,0.11,17.100342,-1.0,17.251382999999997,8156.199611902238,545.21826,,,11.018892999999998,-0.478,16.07832,10620,,58.253468000000005,11.324753,1.0267764000000001,6.516405000000001,8.037744,17.251382999999997,18.429251613416348,14.477864000000002,0.9999993,16.701864,-627.56757,17.285591
531,532,9.417617,0.11,16.94246,-1.0,17.251382999999997,8176.3720796108255,540.97296,,,11.025317,-0.459,16.076439,10640,,57.44266,14.415151999999999,1.0168664,2.259834,8.434773,17.251382999999997,18.32976998571239,14.481872000000001,0.9999993,16.6089,-623.5169999999999,17.126564000000002
532,533,9.467467999999998,0.11,16.877352,-1.0,17.251382999999997,8203.988228321075,539.9003,,,11.0133295,-0.459,16.07456,10660,,57.02689399999999,4.623613400000001,1.0129462,4.201201,8.328666,17.251382999999997,18.398648147590173,14.485982,0.9999993,16.673002,-622.26886,17.060488
533,534,9.249981,0.11,16.63004,-1.0,17.251382999999997,8226.197360992432,532.7944,,,11.010292,-0.443,16.072685,10680,,57.599509999999995,9.383452,0.9977423000000001,6.758545,9.045925,17.251382999999997,18.444562630997556,14.490147,0.9999993,16.71,-618.71826,16.81748
534,535,9.385788,0.11,16.87584,-1.0,17.251382999999997,8252.953075408936,542.2141,,,11.018478,-0.486,16.070814000000002,10700,,57.769695,15.397235,1.0134844,2.395124,7.905044,17.251382999999997,18.403679487051587,14.494235999999999,0.9999993,16.678398,-623.95233,17.060568
535,536,9.6372175,0.11,16.858786,-1.0,17.251382999999997,8283.020990133286,542.5643299999999,,,11.031293,-0.475,16.068947,10720,,56.298855,17.878120000000003,1.0122468,5.725109,7.61452,17.251382999999997,18.290944841223407,14.498107000000001,0.9999993,16.569067,-621.0899,17.038695999999998
536,537,9.62912,0.11,16.828547,-1.0,17.251382999999997,8307.674323320389,542.35077,,,11.041617,-0.454,16.067083,10740,,56.324024,16.568357000000002,1.0099642,6.055369000000001,8.171502,17.251382999999997,18.366830030227746,14.502092999999999,0.9999993,16.638348,-616.7904,17.008608
537,538,9.626176,0.11,16.871817,-1.0,17.251382999999997,8335.341777086258,544.7009,,,11.0510645,-0.45,16.065224,10760,,56.585392000000006,16.117956,1.0124552,7.336618,8.158599,17.251382999999997,18.435245349377265,14.506189000000001,0.9999993,16.705963,-615.0867,17.051933
538,539,4.386529,0.11,18.095865,-0.998,17.251382999999997,8359.755037307741,583.20435,,,11.054997,-0.341,16.063366000000002,10780,,132.95349,13.163324,1.0820118,22.901987,45.802597,17.251382999999997,18.446504804018137,14.510306,0.9999993,16.72525,-597.3263,18.491127
539,540,4.865861,0.11,17.43809,-0.999,17.251382999999997,8384.84680390358,563.5827,,,11.06637,-0.352,16.061512,10800,,115.82383999999999,17.143217,1.0436717,10.281666,41.30232,17.251382999999997,18.49928098912837,14.514464000000002,0.9999993,16.755632000000002,-597.86676,17.794415
540,541,4.3146462,0.11,18.06837,-0.998,17.251382999999997,8411.15311717987,583.34045,,,11.054536,-0.326,16.059662,10820,,135.20006,4.640921,1.0782633,34.246555,46.569379999999995,17.251382999999997,18.499130826954673,14.518618,0.9999993,16.761402,-592.7055,18.470219
541,542,5.4563117,0.11,17.75445,-0.999,17.251382999999997,8439.891906023026,576.1947,,,11.05814,-0.362,16.057816,10840,,105.6015,12.958194,1.0630898000000002,21.99547,34.956013,17.251382999999997,18.43397235917948,14.52265,0.9999993,16.70417,-597.0895,18.072216
542,543,4.6863866,0.11,19.091782000000002,-0.998,17.251382999999997,8471.811203956604,619.1414,,,11.067031,-0.333,16.055973,10860,,132.11488,15.841056,1.1402236000000001,37.851112,39.666565000000006,17.251382999999997,18.530990263472532,14.52684,0.9999993,16.797613000000002,-591.49036,19.461754
543,544,4.811735,0.11,18.550558,-0.998,17.251382999999997,8500.59040093422,602.85815,,,11.073971,-0.333,16.054132,10880,,125.28913999999999,14.729273000000001,1.1081952,12.791446,36.971363000000004,17.251382999999997,18.305984180267302,14.530617999999999,0.9999993,16.582151,-590.4289,18.910892
544,545,4.381353,0.11,17.064318,-0.997,17.251382999999997,8528.531678676605,553.58484,,,11.081413000000001,-0.307,16.052296,10900,,126.350204,15.046752,1.015752,29.677791999999997,51.73532,17.251382999999997,18.57579126094036,14.534842999999999,0.9999993,16.833672,-585.4393299999999,17.460047
545,546,5.7681154999999995,0.11,17.79874,-0.906,17.251382999999997,8555.865489244461,568.46094,,,11.078525,-0.149,16.050463,10920,,98.55228000000001,9.513203,1.0411371999999999,1.00328655e-14,27.212193,17.251382999999997,18.55872813094129,14.539026000000002,0.9999993,16.819115,-568.5603,18.099329
546,547,6.1745343,0.11,17.695626999999998,-0.894,17.251382999999997,8586.513293504715,565.9693599999999,,,11.077583,-0.143,16.048634,10940,,91.66187,10.537533999999999,1.0346789,12.070698,23.276510000000002,17.251382999999997,18.96561077131445,14.543867,0.9999993,17.186604,-567.52814,17.97643
547,548,5.6726704,0.11,16.704142,-0.923,17.251382999999997,8615.14496922493,535.6107,,,11.085318,-0.16,16.046806,10960,,94.4195,15.293598999999999,0.97739184,20.715078,30.38397,17.251382999999997,18.96119973054875,14.548684,0.9999993,17.18338,-566.55145,17.009789
548,549,5.756747,0.11,18.594309,-0.987,17.251382999999997,8642.137606859207,602.173,,,11.09249,-0.245,16.044983,10980,,104.603,15.060204500000001,1.0968542,6.2542116e-05,24.390060000000002,17.251382999999997,19.0284450891552,14.553597,0.9999993,17.245598,-572.5659,18.89549
549,550,5.145906,0.11,16.42124,-0.971,17.251382999999997,8683.888665437698,530.3304400000001,,,11.09702,-0.207,16.043163,11000,,103.058716,13.503094,0.96423715,6.304146,32.518547,17.251382999999997,18.78904790275458,14.558093,0.9999993,17.026253,-567.342,16.758173
550,551,5.806741000000001,0.11,18.208052,-0.987,17.251382999999997,8716.27902007103,591.8694,,,11.089978,-0.247,16.041348,11020,,101.92798,7.26967,1.0741731,0.2630026,24.371529000000002,17.251382999999997,18.82138158592784,14.562617000000001,0.9999993,17.05108,-570.6447,18.506641000000002
551,552,5.678813,0.11,15.677805,-0.93,17.251382999999997,8752.444305181503,506.5632,,,11.094405,-0.165,16.039534,11040,,89.2023,13.474681,0.91768694,6.932166e-06,28.11815,17.251382999999997,18.720995507237355,14.566970999999999,0.9999993,16.966105,-562.52045,15.983120000000001
552,553,5.092703299999999,0.11,16.621803,-0.434,17.251382999999997,8780.090032339096,538.6964,,,11.100524,-0.046,16.037724,11060,,105.77808,14.572573,0.97413456,1.5316963e-16,26.103857,17.251382999999997,18.958390276159527,14.571698000000001,0.9999993,17.1807,-543.88226,16.962257
553,554,2.5387697,0.11,6.0113735,0.256,17.275145000000002,8810.240039825441,380.4752,,,11.100389999999999,0.026,16.035917,11080,,149.86597,11.068918,0.6867783000000001,,68.307335,17.275145000000002,19.058604947710837,14.576576999999999,0.9999993,17.275145000000002,-491.48758,6.695255
554,555,3.9414415000000003,0.11,12.217494,0.003,17.275145000000002,8843.733478784561,681.9183,1.5365791e-21,,11.0517845,0.0,16.034113,11100,,173.0124,-15.529307999999999,1.2286816,,57.806667000000004,17.275145000000002,9.83181597450983,14.566476000000002,0.9999993,8.970155,-274.16724,12.657997
555,556,5.6080346,0.11,15.287914,-0.761,17.275145000000002,8876.999990463257,496.19315,,,11.02765,-0.099,16.032314000000003,11120,,88.47896999999999,-2.5506816000000003,0.8924337,,24.070715,17.275145000000002,11.562456373248818,14.559182,0.9999993,10.511248,-566.9499,15.597508
556,557,6.8334402999999995,0.11,17.504274,-0.874,17.275145000000002,8904.784954547882,569.5427,,,10.979752000000001,-0.134,16.030516,11140,,83.34640999999999,-15.532906,1.0225184,4.3693219999999996e-18,17.137556,17.275145000000002,18.520358628163137,14.563111,0.9999993,16.747347,-563.7661,17.75835
557,558,6.116146,0.11,18.555654999999998,-0.982,17.275145000000002,8926.55672621727,609.54724,,,10.988980999999999,-0.23,16.028723,11160,,99.66198,16.118462,1.0923786,2.4530087e-05,21.994715,17.275145000000002,19.040853263601843,14.567944,0.9999993,17.259592,-567.8923,18.839529000000002
558,559,4.785694,0.11,18.130156,-0.997,17.275145000000002,8952.867918014526,604.2953,,,10.993514999999999,-0.32,16.026932000000002,11180,,126.27118999999999,13.445205999999999,1.0810292,8.918845e-06,36.38624,17.275145000000002,18.640985960728198,14.572073000000001,0.9999993,16.876286,-579.253,18.492949
559,560,6.130220400000001,0.11,18.71955,-0.985,17.275145000000002,8986.562193632126,617.9053,,,11.003767,-0.239,16.025145000000002,11200,,100.796585,16.676835999999998,1.1034023000000002,0.051078387,20.780610999999997,17.275145000000002,18.557457132528373,14.576077,0.9999993,16.815345999999998,-566.85266,19.002771
