,LQGmu1,SqrtESSClassic,Iteration,IWNorm2,ReturnLastEpisode,Bound,IWFirstEpisode,DenMISELogLast,MISE,LQGmu01,ReturnStepMax,IWMax,ReturnMin,IWLastEpisode,LQGsigma,DenMISELogFirst,IWNorm1,IWMean,TimestepsSoFar,ReturnMax,ReturnAbsMax,ReturnMean,target_sum_log_mean,IWMin,URet,DenMISEMeanLog,TimeElapsed
268,-1.0,5.295526000000001,269,54.903969999999994,16.724564,18.37661,,10.441307,18.053326000000002,-0.42,0.99999756,21.982917999999998,,10.709067999999998,0.11,11.507305,290.7454,1.0808378,5380,17.033756,17.033756,16.719015,-9.148501,,18.452724589797423,14.815301000000002,932.6454706192017
269,-1.0,5.4971404,270,52.620569999999994,16.514845,18.201096,,7.2265997,17.889670000000002,-0.42,0.99999756,20.317144,,7.796431500000001,0.11,11.503594,289.26266,1.0713431999999998,5400,17.033756,17.033756,16.71826,-9.018385,,18.22782517079331,14.787427,938.7237749099733
270,-1.0,5.644437,271,52.314636,16.557184,18.49086,,12.04769,18.187561,-0.419,0.99999756,18.915333,,14.698972,0.11,11.499898,295.28665,1.0896187,5420,17.033756,17.033756,16.717665,-8.893416,,18.27884619612771,14.777517999999999,945.3251857757567
271,-1.0,5.853825,272,51.129814,16.642153,18.658617,,11.619955000000001,18.366165,-0.418,0.99999756,17.578781,,12.416755,0.11,11.496215,299.305,1.100386,5440,17.033756,17.033756,16.717388,-8.69104,,18.381353325683566,14.766181,952.0106792449952
272,-1.0,6.1385894,273,48.177826,16.465889999999998,18.358862,,18.58012,18.079977,-0.415,0.99999756,16.150745,,4.089569,0.11,11.492544,295.7439,1.0833110000000001,5460,17.033756,17.033756,16.716467,-8.340672,,18.17974579895934,14.780460999999999,959.3302819728852
273,-1.0,6.5689964000000005,274,44.98205,16.722755,18.263178,,10.392097,18.002565,-0.409,0.99999756,14.366442000000001,,5.7392072999999995,0.11,11.488889,295.48694,1.0784194,5480,17.033756,17.033756,16.71649,-7.852173,,18.458913293900245,14.764701,965.11003780365
274,-1.0,7.054146,275,41.60917,16.802288,18.065678,,4.6975169999999995,17.82299,-0.403,0.99999756,12.260012,,2.3708847,0.11,11.485246,293.51715,1.0673351,5500,17.033756,17.033756,16.7168,-7.3145432,,18.53886237895212,14.728337,971.4282457828523
275,-1.0,7.576739,276,38.891617,16.681901999999997,18.058725,,17.011097,17.832777,-0.396,0.99999756,10.167242,,4.368537,0.11,11.481616,294.67163,1.0676508,5520,17.033756,17.033756,16.716675,-6.760248700000001,,18.41015794475932,14.736818,976.912467956543
276,-0.999,8.066081,277,36.572193,16.731857,18.004837,,17.841910000000002,17.792595000000002,-0.39,0.99999756,8.661119,,3.1939509999999998,0.11,11.477999,294.99426,1.0649612,5540,17.033756,17.033756,16.71673,-6.2696510000000005,,18.458651287652227,14.748242999999999,983.0204448699952
277,-0.999,8.244126,278,36.005547,16.638489,18.046616,,13.783566,17.838959,-0.389,0.99999756,8.270956,,5.2215877,0.11,11.474396,296.8343,1.0677493,5560,17.033756,17.033756,16.71645,-6.110053,,18.359684049501983,14.744984,989.3251361846924
278,-0.999,8.466785,279,35.122192,16.717223999999998,18.011143,,14.150003,17.808947,-0.387,0.99999756,7.8146762999999995,,3.9101171000000003,0.11,11.470804,297.37207,1.0658497,5580,17.033756,17.033756,16.716452,-5.9123220000000005,,18.441515300644102,14.743070000000001,996.4967947006226
279,-0.999,8.596296,280,34.927525,16.720407,18.117077,,9.241603999999999,17.917927,-0.387,0.99999756,7.5216537,,6.081864,0.11,11.467227000000001,300.24734,1.0723120000000002,5600,17.033756,17.033756,16.716465,-5.801337,,18.452632608093776,14.723635,1003.1333799362184
280,-0.999,8.503293,281,35.547527,16.563444,18.171288,,17.755164999999998,17.96996,-0.389,0.99999756,7.6655297000000004,,5.5013537,0.11,11.463662,302.27103,1.0756976999999999,5620,17.033756,17.033756,16.715920999999998,-5.867592,,18.281498974644283,14.734658,1009.0654006004332
281,-0.999,8.50707,282,35.780693,16.66241,18.231351999999998,,19.135923000000002,18.030113,-0.39,0.99999756,7.6166697,,5.4464674,0.11,11.46011,304.38885,1.0793931,5640,17.033756,17.033756,16.715729999999997,-5.8434156999999995,,18.383874945067703,14.750514,1014.4855408668518
282,-0.999,8.441566,283,36.353640000000006,16.807438,18.316994,,16.295720000000003,18.114193,-0.392,0.99999756,7.661532000000001,,5.9553519999999995,0.11,11.45657,306.88167999999996,1.0843875,5660,17.033756,17.033756,16.716054999999997,-5.8927565,,18.541240436880976,14.756232,1020.0715458393097
283,-1.0,8.3520565,284,37.23806,16.732681,18.497778,,19.167244,18.292803,-0.394,0.99999756,7.941722400000001,,7.648311,0.11,11.453042,311.01437000000004,1.095121,5680,17.033756,17.033756,16.716112,-5.9354525,,18.464738275745162,14.772039000000001,1026.0972194671629
284,-1.0,8.22862,285,38.19442,16.693626000000002,18.626244,,11.97145,18.418194,-0.397,0.99999756,8.368961,,7.0314217,0.11,11.449527999999999,314.28735,1.1027627,5700,17.033756,17.033756,16.716032000000002,-6.0602800000000006,,18.417686422140406,14.762523999999999,1032.3502070903778
285,-1.0,8.266637,286,37.836273,16.759674,18.473034,,20.198725,18.265942000000003,-0.398,0.99999756,8.271453,,2.4046428,0.11,11.446025,312.77875,1.093632,5720,17.033756,17.033756,16.716186999999998,-6.002939,,18.491373048626524,14.781864,1038.1519784927368
286,-1.0,8.384542,287,37.02094,16.76311,18.269346,,13.016973,18.065166,-0.397,0.99999756,7.8991284,,1.4358393999999999,0.11,11.442534,310.40362999999996,1.0815457,5740,17.033756,17.033756,16.71635,-5.878409400000001,,18.501800012526214,14.776017000000001,1045.5656924247744
287,-1.0,8.49315,288,36.741572999999995,16.545609,18.297153,,14.156082999999999,18.095585,-0.396,0.99999756,7.643338000000001,,5.2416644,0.11,11.439055999999999,312.0517,1.0835128,5760,17.033756,17.033756,16.715757,-5.778787599999999,,18.266530813133713,14.774126,1051.4131603240967
288,-1.0,8.517942,289,36.954258,16.644342,18.389688,,14.925601,18.188705,-0.397,0.99999756,7.603911,,6.3091803,0.11,11.43559,314.77423,1.0891841999999998,5780,17.033756,17.033756,16.715510000000002,-5.7470989999999995,,18.359952250949572,14.774918,1058.7484636306765
289,-1.0,8.408298,290,37.659073,16.630833,18.434265,,13.452801000000001,18.230660999999998,-0.4,0.99999756,7.945965299999999,,5.607665,0.11,11.432136,316.64867999999996,1.091892,5800,17.033756,17.033756,16.715218,-5.864312,,18.354537701293346,14.770642,1065.0664122104643
290,-1.0,8.455633,291,37.28018,16.858060000000002,18.290110000000002,,19.576052,18.087646,-0.4,0.99999756,7.821633,,2.2865834,0.11,11.428692999999999,315.22754,1.0832561,5820,17.033756,17.033756,16.71571,-5.797921,,18.59835778578729,14.78745,1071.9656269550323
291,-1.0,8.488455,292,37.475945,16.686037,18.391867,,16.144547,18.190185999999997,-0.401,0.99999756,7.7346673,,6.532957,0.11,11.425262,318.11285,1.0894276000000003,5840,17.033756,17.033756,16.715609,-5.753446,,18.408470808830515,14.79236,1078.3185727596285
292,-1.0,8.563839,293,36.7688,16.795042000000002,18.14467,,13.576438000000001,17.944765,-0.4,0.99999756,7.4653979999999995,,0.40566313,0.11,11.421844,314.88208,1.0746828000000002,5860,17.033756,17.033756,16.71588,-5.6511693,,18.528321009730337,14.788494,1085.721696138382
293,-1.0,8.485942,294,37.424583,16.716763,18.237759,,15.6850815,18.036018,-0.402,0.99999756,7.645525500000001,,6.379163,0.11,11.418436999999999,317.58282,1.0802136999999998,5880,17.033756,17.033756,16.715881,-5.7190948,,18.44158490613669,14.791777,1092.515531539917
294,-1.0,8.414083,295,37.990887,16.77212,18.295804999999998,,16.672152,18.092342000000002,-0.405,0.99999756,7.7954946,,5.655162000000001,0.11,11.415041,319.65845,1.083588,5900,17.033756,17.033756,16.716072,-5.786855999999999,,18.49406985319867,14.798403,1099.2595994472504
295,-1.0,8.374725999999999,296,38.542118,16.827833,18.413774,,11.130277,18.209354,-0.406,0.99999756,7.8332705,,6.8252277,0.11,11.411657,322.7797,1.0904719999999999,5920,17.033756,17.033756,16.71645,-5.8323455,,18.56603575839488,14.786270000000002,1104.7518465518954
296,-1.0,8.351349,297,38.965218,16.746017000000002,18.50124,,6.165741000000001,18.296247,-0.408,0.99999756,7.837702,,6.4986185999999995,0.11,11.408284,325.4121,1.0956636999999998,5940,17.033756,17.033756,16.71655,-5.8862767,,18.46937375587633,14.757526,1110.5420060157776
297,-1.0,8.370536,298,38.421547,16.862656,18.226383,,12.423782000000001,18.021862,-0.408,0.99999756,7.677689599999999,,0.13687156,0.11,11.404923,321.60895,1.0792247,5960,17.033756,17.033756,16.71704,-5.840804599999999,,18.605476637044557,14.749991,1116.5389182567596
298,-1.0,8.430050999999999,299,38.335308000000005,16.697195,18.251661,,13.515993,18.048583999999998,-0.408,0.99999756,7.5473419999999996,,5.379242400000001,0.11,11.401572999999999,323.16857999999996,1.0808313999999999,5980,17.033756,17.033756,16.716972,-5.7931433,,18.41325691188834,14.74611,1123.9970059394836
299,-1.0,8.3227415,300,38.802611999999996,16.582792,18.178513,,11.582329,17.972816,-0.411,0.99999756,7.677945599999999,,3.7393205000000003,0.11,11.398234,322.94412,1.0764804,6000,17.033756,17.033756,16.716526,-5.9264470000000005,,18.295323812647077,14.735812,1131.3808085918429
300,-1.0,8.110858,301,40.369656,16.77681,18.372555,,18.730345,18.161486,-0.415,0.99999756,8.140855,,8.140855,0.11,11.394906,327.43256,1.0878158000000002,6020,17.033756,17.033756,16.716726,-6.1267586,,18.50753442690823,14.749312,1137.6431806087496
301,-1.0,7.8629975000000005,302,42.138855,16.65638,18.530842,,16.596867,18.313118,-0.42,0.99999756,8.551434500000001,,7.671849000000001,0.11,11.391589,331.3377,1.0971447,6040,17.033756,17.033756,16.716526,-6.395725700000001,,18.376599109502603,14.755699,1145.0284395217896
302,-1.0,7.747101299999999,303,42.8439,16.73692,18.504269,,14.998567999999999,18.283289,-0.423,0.99999756,8.956197,,4.8110037000000005,0.11,11.388284,331.91602,1.0954324,6060,17.033756,17.033756,16.716595,-6.546716,,18.461806726530252,14.756794000000001,1151.1001045703888
303,-1.0,7.7801776,304,42.3854,16.709004999999998,18.325006,,18.54218,18.104965,-0.424,0.99999756,8.921909,,2.654462,0.11,11.384989,329.76592999999997,1.0847563999999998,6080,17.033756,17.033756,16.716568,-6.508629,,18.43403513656804,14.769534,1156.7137808799746
304,-1.0,7.8775997,305,42.088776,16.631329,18.359977999999998,,14.385585,18.142657999999997,-0.424,0.99999756,8.662218,,6.506662,0.11,11.381704,331.55852999999996,1.0870771000000001,6100,17.033756,17.033756,16.71629,-6.4255033,,18.35065360784261,14.768526999999999,1163.5239946842196
305,-1.0,8.023586,306,41.42921,16.795752,18.345789,,15.737713000000001,18.132423,-0.423,0.99999756,8.213598,,5.4139976999999995,0.11,11.378430999999999,332.41083,1.0863098999999998,6120,17.033756,17.033756,16.716549,-6.2866197,,18.544099206762034,14.771954000000001,1170.4680631160734
306,-1.0,8.255975,307,40.110653000000006,16.8619,18.215605,,18.3763,18.008245000000002,-0.42,0.99999756,7.6297197,,2.9671352000000004,0.11,11.375169,331.15252999999996,1.0786728,6140,17.033756,17.033756,16.717022,-6.0336075,,18.599476901442056,14.783951,1177.6596779823305
307,-1.0,8.2162895,308,40.567085,16.7317,18.274857,,16.018843,18.066496,-0.422,0.99999756,7.707128999999999,,6.5621424,0.11,11.371917,333.3109,1.0821782,6160,17.033756,17.033756,16.71707,-6.0830535999999995,,18.456252029665755,14.788196,1183.7364947795868
308,-1.0,8.0092,309,42.024097,16.637142,18.394512,,-4.2790610000000004,18.180763,-0.426,0.99999756,8.649168,,7.3827553,0.11,11.368675,336.5794,1.0892538,6180,17.033756,17.033756,16.716812,-6.368717,,18.35284493775477,14.726731,1190.62184882164
309,-1.0,7.742665,310,44.003,16.619902,18.560215,,14.567134,18.339108,-0.431,0.99999756,9.777610000000001,,7.9167304000000005,0.11,11.365444,340.70047,1.0990338,6200,17.033756,17.033756,16.7165,-6.654058999999999,,18.338098196460784,14.726479000000001,1196.8419029712675
310,-1.0,7.638281299999999,311,44.400833,16.716701999999998,18.419603,,18.66678,18.195475,-0.434,0.99999756,10.210452,,2.9929972,0.11,11.362224000000001,339.14606000000003,1.0905018,6220,17.033756,17.033756,16.7165,-6.761591,,18.44049291406517,14.73944,1203.4948353767395
311,-1.0,7.641419,312,43.928455,16.664284,18.175135,,16.984303,17.951097,-0.435,0.99999756,10.138388,,1.6052813999999997,0.11,11.359014,335.67572,1.0758836999999999,6240,17.033756,17.033756,16.716331,-6.746356,,18.389726999739644,14.746898000000002,1210.2041833400724
312,-1.0,7.671905000000001,313,43.93067,16.686201,18.18881,,14.662878,17.965664,-0.436,0.99999756,10.083473,,6.3806353,0.11,11.355813000000001,337.03195,1.0767794,6260,17.033756,17.033756,16.716236,-6.7398047000000005,,18.413361580333408,14.746847,1217.1721608638766
313,-1.0,7.7764335,314,42.89589,16.819508,17.946217,,10.989994,17.72607,-0.435,0.99999756,9.655987,,1.4995666,0.11,11.352623,333.57703,1.0623472,6280,17.033756,17.033756,16.716566,-6.639042,,18.55612110448644,14.735103,1224.320419549942
314,-1.0,7.777222999999999,315,43.356834,16.702307,18.081561999999998,,12.687462,17.861437,-0.436,0.99999756,9.652128999999999,,8.430121,0.11,11.349442999999999,337.19577000000004,1.0704627,6300,17.033756,17.033756,16.716520000000003,-6.6489085999999995,,18.42602939864502,14.728776000000002,1230.8797240257265
315,-1.0,7.581101400000001,316,45.06863,16.662952,18.26418,,16.483953,18.03836,-0.44,0.99999756,10.423758,,9.340517,0.11,11.346274000000001,341.66986,1.0812336999999999,6320,17.033756,17.033756,16.71635,-6.844626,,18.38270722918184,14.734526999999998,1237.245106458664
316,-1.0,7.505789999999999,317,45.503395000000005,16.606195,18.200222,,15.594496,17.972137,-0.442,0.99999756,11.037121,,4.775941,0.11,11.343115,341.53893999999997,1.0774099,6340,17.033756,17.033756,16.716002,-6.9467683000000005,,18.331685682524704,14.737468,1243.749470949173
317,-1.0,7.4446387000000005,318,46.250816,16.660673000000003,18.289879,,16.449078,18.059921,-0.444,0.99999756,11.551667,,7.996152,0.11,11.339965,344.32062,1.0827693,6360,17.033756,17.033756,16.71583,-7.031117999999999,,18.38318937325416,14.743069,1250.4372491836548
318,-1.0,7.4210104999999995,319,46.802223,16.698803,18.390543,,15.773665,18.159853,-0.446,0.99999756,11.842422500000001,,8.450655000000001,0.11,11.336825,347.3198,1.0887768,6380,17.033756,17.033756,16.715775,-7.080578,,18.422951170021623,14.7465315,1257.5627522468567
319,-1.0,7.5595503,320,45.696438,16.649923,18.232063,,9.278861000000001,18.0056,-0.445,0.99999756,11.211186,,3.7603373999999996,0.11,11.333695,345.44452,1.0795141000000001,6400,17.033756,17.033756,16.71557,-6.9772490000000005,,18.364330051980513,14.729693,1263.0561809539795
320,-1.0,7.776503999999999,321,44.534058,16.543793,18.21371,,13.557829000000002,17.993567000000002,-0.444,0.99999756,10.261076,,5.996042,0.11,11.330575,346.31927,1.0788763000000001,6420,17.033756,17.033756,16.715034,-6.7827306,,18.260501209384305,14.726264000000002,1268.346384525299
321,-1.0,7.6452465,322,45.972626,16.740932,18.429270000000002,,12.8600025,18.205345,-0.447,0.99999756,10.933886,,10.642178999999999,0.11,11.327465,351.47205,1.091528,6440,17.033756,17.033756,16.715115,-6.916453999999999,,18.465351095518415,14.720688,1274.6775197982788
322,-1.0,7.5732265,323,46.682995,16.584618,18.478783,,7.300634,18.25273,-0.449,0.99999756,11.467478999999999,,7.265614500000001,0.11,11.324364,353.5409,1.0945538000000001,6460,17.033756,17.033756,16.71471,-7.046092,,18.29186809155236,14.697973999999999,1281.7840220928192
323,-1.0,7.5263724000000005,324,46.247807,16.724213,18.142303,,10.538283,17.914842999999998,-0.45,0.99999756,11.531008,,0.0019649428,0.11,11.321273,348.07822000000004,1.0743154,6480,17.033756,17.033756,16.714739,-7.100072,,18.45545882992749,14.685401,1287.9829545021055
324,-1.0,7.3960967,325,47.70404,16.70495,18.3344,,17.109102,18.102932,-0.453,0.99999756,12.23826,,10.236875999999999,0.11,11.318192,352.8237,1.0856113,6500,17.033756,17.033756,16.71471,-7.246183,,18.429309251024016,14.693060000000001,1294.6833662986755
325,-1.0,7.2775383,326,48.909866,16.611829999999998,18.439344000000002,,14.641433,18.204105,-0.457,0.99999756,12.976386999999999,,8.67629,0.11,11.315119000000001,355.94342,1.0918510000000001,6520,17.033756,17.033756,16.714394,-7.417631599999999,,18.336098886171985,14.693138000000001,1302.5690734386446
326,-1.0,7.2120795,327,48.55174,16.757616,18.090398999999998,,17.568023999999998,17.853025,-0.458,0.99999756,13.096785,,0.16374789,0.11,11.312057000000001,350.159,1.0708226,6540,17.033756,17.033756,16.714527,-7.4727273,,18.493289990517237,14.702179999999998,1310.6835367679594
327,-1.0,5.8350883,328,64.55198,16.592104,19.425135,,13.730889999999999,19.131744,-0.475,0.99999756,34.306984,,34.306984,0.11,11.309003,376.6665,1.1483735000000002,6560,17.033756,17.033756,16.714153,-8.655507,,18.30404537072257,14.699407,1318.6942653656004
328,-1.0,4.1576123,329,98.02580999999999,16.719652,21.03568,,20.016598000000002,20.623917000000002,-0.497,0.99999756,76.39815,,8.38159,0.11,11.305959,407.5533,1.2387639,6580,17.033756,17.033756,16.714170000000003,-10.267930999999999,,18.448154975109052,14.715967000000001,1325.1182513237
329,-1.0,3.00097,330,139.78212,16.607103,21.718525,,13.225467000000002,21.148058,-0.52,0.99999756,125.15853999999999,,0.10276176,0.11,11.302924,419.48193,1.2711573999999999,6600,17.033756,17.033756,16.713844,-12.003586,,18.32488489675183,14.712056,1332.4462616443636
330,-1.0,2.835937,331,137.69288999999998,16.744091,20.227242,,11.743197,19.623576999999997,-0.534,0.99999756,124.47813400000001,,2.7729237,0.11,11.299897999999999,390.48834,1.1797231000000001,6620,17.033756,17.033756,16.713936,-13.001629,,18.465535896991497,14.703686,1340.76416015625
331,-1.0,3.1156554,332,130.53552,16.651958,20.930082000000002,,12.6484,20.380613,-0.541,0.99999756,103.21066,,57.785114,0.11,11.296882,406.7037,1.2250111000000001,6640,17.033756,17.033756,16.713749,-13.442908,,18.38043394985065,14.697822,1348.1254334449768
332,-1.0,3.4806921,333,112.561325,16.532745000000002,20.05986,,12.354805,19.568016,-0.543,0.99999756,82.408676,,26.131031,0.11,11.293874,391.79132000000004,1.1765504999999998,6660,17.033756,17.033756,16.713205,-13.547704999999999,,18.24362834635405,14.691265,1355.871253490448
333,-1.0,3.5250785000000002,334,119.05995,16.565777,21.371134,,12.422179,20.885482999999997,-0.55,0.99999756,73.86481500000001,,61.38395,0.11,11.290875,419.69568,1.2565739,6680,17.033756,17.033756,16.712765,-13.998142999999999,,18.280887332121274,14.684851,1363.4530565738678
334,-1.0,3.7201962,335,104.15177,16.601983999999998,19.68586,,15.901954000000002,19.225680999999998,-0.551,0.99999756,61.63084,,3.1504817000000003,0.11,11.287886,387.46502999999996,1.156612,6700,17.033756,17.033756,16.712435,-13.991217,,18.32249071967845,14.689082999999998,1370.4423258304594
335,-1.0,4.0759300000000005,336,91.912926,16.59279,18.95559,,12.336422,18.535574,-0.549,0.99999756,50.264846999999996,,14.308345000000001,0.11,11.284905,374.63068,1.1149722,6720,17.033756,17.033756,16.712077999999998,-13.702306,,18.31121464754057,14.68242,1377.2315683364868
336,-1.0,4.402907,337,81.75097,16.664457000000002,18.148853,,10.243352,17.760029,-0.545,0.99999756,41.263855,,5.684517400000001,0.11,11.281934,359.9419,1.0680768,6740,17.033756,17.033756,16.711937,-13.325745000000001,,18.396275498052347,14.669487,1384.1559977531433
337,-1.0,4.7418184000000005,338,73.62494000000001,16.65547,17.539766,,16.488073,17.178732,-0.54,0.99999756,33.939064,,4.504639599999999,0.11,11.278971,349.1161,1.0328878000000001,6760,17.033756,17.033756,16.71177,-12.862336,,18.382479353205415,14.674992999999999,1391.0216827392578
338,-1.0,5.124558400000001,339,68.24712,16.694195,17.498070000000002,,16.82346,17.164001000000003,-0.535,0.99999756,28.137302000000002,,12.372027000000001,0.11,11.276016,349.73636,1.0316707,6780,17.033756,17.033756,16.711717999999998,-12.384627,,18.414233371720982,14.681364000000002,1398.282953262329
339,-1.0,5.483053,340,63.7836,16.531025,17.42525,,19.765863,17.113022,-0.53,0.99999756,23.50175,,9.810573,0.11,11.273071,349.72888,1.0286144,6800,17.033756,17.033756,16.711187,-11.904831,,18.244586146353768,14.696357999999998,1405.4796044826508
340,-1.0,5.6135660000000005,341,64.38327,16.64011,17.9395,,18.543411,17.634532999999998,-0.528,0.99999756,21.730053,,21.529984,0.11,11.270133999999999,361.41974,1.0598819,6820,17.033756,17.033756,16.710978,-11.705878,,18.35737671808709,14.707679,1412.2311766147614
341,-1.0,5.8581,342,61.947334,16.703497,17.950653,,14.484110000000001,17.658414999999998,-0.526,0.99999756,20.052502,,11.627699,0.11,11.267206,362.89367999999996,1.0610926,6840,17.033756,17.033756,16.710957,-11.435130000000001,,18.41964197847959,14.707154000000001,1420.6121714115145
342,-1.0,5.916518,343,62.626736,16.499363,18.259481,,8.147096000000001,17.970129,-0.527,0.99999756,19.180912,,17.685743,0.11,11.264286,370.53222999999997,1.0802688999999999,6860,17.033756,17.033756,16.71034,-11.450107000000001,,18.208269056609254,14.688164000000002,1427.6190533638
343,-1.0,6.079196499999999,344,60.774067,16.773481,18.151987,,18.482423999999998,17.870378,-0.526,0.99999756,18.102577,,8.859057,0.11,11.261374,369.4575,1.0740043,6880,17.033756,17.033756,16.710524,-11.303291999999999,,18.511353362475518,14.699384,1435.3605048656464
344,-1.0,6.2071166,345,60.089180000000006,16.556492000000002,18.261789999999998,,11.997922,17.985982999999997,-0.526,0.99999756,17.220356,,12.806984,0.11,11.258472,372.98056,1.0811031,6900,17.033756,17.033756,16.710077,-11.215424,,18.26872949499073,14.691729,1443.2123410701752
345,-1.0,6.2917190000000005,346,59.934177000000005,16.648035,18.404107999999997,,15.068760000000001,18.132011,-0.527,0.99999756,16.55846,,13.238457999999998,0.11,11.255578,377.089,1.0898526000000002,6920,17.033756,17.033756,16.709898000000003,-11.186858,,18.370059094515945,14.693012,1451.5779280662534
346,-1.0,6.3910637,347,59.31584,16.628874,18.4435,,10.109308,18.175632,-0.527,0.99999756,15.920136999999999,,10.994867,0.11,11.252691,379.0913,1.0924822,6940,17.033756,17.033756,16.709663,-11.157392999999999,,18.348300938900405,14.680025,1458.055911540985
347,-1.0,6.4242697,348,59.831284,16.667355999999998,18.643063,,13.601246,18.37658,-0.529,0.99999756,15.582866000000001,,14.123532999999998,0.11,11.249814,384.3723,1.1045181999999998,6960,17.033756,17.033756,16.709543,-11.207937,,18.389221918725532,14.677154000000002,1466.2869229316711
348,-1.0,6.438586,349,58.330006000000004,16.772842,18.169864999999998,,18.596208999999998,17.903975,-0.53,0.99999756,15.196245000000001,,0.043284103,0.11,11.246944000000001,375.56277,1.0761111,6980,17.033756,17.033756,16.709723,-11.185207,,18.50265635030961,14.688647,1474.417501449585
349,-1.0,6.578811999999999,350,57.1689,16.69651,18.140944,,11.306471,17.88072,-0.529,0.99999756,14.379368,,8.928139999999999,0.11,11.244083,376.10345,1.0745813,7000,17.033756,17.033756,16.709684,-11.062136,,18.427969089607178,14.679163,1481.0266065597534
350,-1.0,6.6064796,351,57.862446,16.620392000000002,18.379934,,11.919766000000001,18.120801999999998,-0.531,0.99999756,14.363482000000001,,14.363482000000001,0.11,11.24123,382.26706,1.0890799999999998,7020,17.033756,17.033756,16.709429999999998,-11.094698,,18.34472739886657,14.671481,1487.8931031227112
351,-1.0,6.714181,352,57.17864599999999,16.686435999999997,18.403498000000003,,12.900263,18.148521,-0.531,0.99999756,13.843981,,9.834525,0.11,11.238385000000001,383.90778,1.0906471000000002,7040,17.033756,17.033756,16.709366,-11.022013000000001,,18.408585838836988,14.666671,1495.9623308181765
352,-1.0,6.844686,353,56.23599599999999,16.673529000000002,18.3963,,17.335438,18.146185,-0.53,0.99999756,13.213887,,8.931248,0.11,11.235548,384.91772000000003,1.0904185,7060,17.033756,17.033756,16.709263,-10.885056500000001,,18.390078657274273,14.674454,1503.9328126907349
353,-1.0,6.8597410000000005,354,56.810283999999996,16.487516,18.563307000000002,,12.971625,18.313742,-0.532,0.99999756,13.206126000000001,,12.688500999999999,0.11,11.232719,389.70386,1.1008583,7080,17.033756,17.033756,16.708637,-10.953859,,18.200011802489115,14.669868,1511.625117301941
354,-1.0,6.8765529999999995,355,57.209866000000005,16.624502,18.683335999999997,,14.987273000000002,18.434381,-0.534,0.99999756,13.350535999999998,,11.363967,0.11,11.229898,393.40668,1.1081878,7100,17.033756,17.033756,16.7084,-11.032913,,18.338747865126532,14.671014000000001,1518.4985406398773
355,-1.0,6.893133,356,57.56610500000001,16.601879999999998,18.788048,,11.945762,18.53969,-0.536,0.99999756,13.490992000000002,,11.119995,0.11,11.227086,396.81082000000004,1.1146371000000002,7120,17.033756,17.033756,16.708101,-11.126403,,18.317603009945536,14.663631,1526.338972568512
356,-1.0,6.966206,357,57.165802,16.667765,18.80036,,16.070192000000002,18.554607,-0.537,0.99999756,13.246439,,9.302487,0.11,11.22428,398.22876,1.1154867,7140,17.033756,17.033756,16.707989,-11.105126,,18.39124520952796,14.667859,1534.8529088497162
357,-1.0,7.056711,358,56.242214000000004,16.469044,18.680173999999997,,7.817487,18.437573999999998,-0.537,0.99999756,12.868431,,6.4756417,0.11,11.221483000000001,396.88507000000004,1.1086175,7160,17.033756,17.033756,16.707321,-11.064983999999999,,18.184769510552297,14.649017,1542.4222304821014
358,-1.0,7.1604466,359,54.90139,16.658623000000002,18.451784,,14.001282999999999,18.212698,-0.537,0.99999756,12.295619,,3.738201,0.11,11.218694000000001,393.11847,1.0950375,7180,17.033756,17.033756,16.707186,-10.942016,,18.379104775857755,14.647484,1548.9496369361875
359,-1.0,7.2826433,360,54.251957,16.70427,18.491163,,15.661194,18.25609,-0.536,0.99999756,11.731241,,9.018516,0.11,11.215913,395.09766,1.0974935,7200,17.033756,17.033756,16.707178,-10.801876,,18.42650624438448,14.6505375,1556.6513192653656
360,-1.0,7.3695993,361,54.004523999999996,16.714558,18.573614000000003,,7.489337400000001,18.341314,-0.536,0.99999756,11.38765,,9.798103999999999,0.11,11.213139,397.9917,1.10247,7220,17.033756,17.033756,16.7072,-10.74329,,18.444641065902008,14.630942999999998,1563.9236898422241
361,-1.0,7.4611529999999995,362,53.583923,16.677925,18.60434,,16.52831,18.37489,-0.536,0.99999756,11.056674000000001,,8.614494,0.11,11.210372,399.79785,1.104414,7240,17.033756,17.033756,16.707117,-10.657565,,18.397097512090106,14.636441,1572.2757711410522
362,-1.0,7.547588,363,53.242230000000006,16.833435,18.65008,,16.46665,18.423257999999997,-0.536,0.99999756,10.75889,,8.722408999999999,0.11,11.207614,401.8504,1.1070258999999998,7260,17.033756,17.033756,16.707464,-10.576965,,18.562619219942178,14.641745000000002,1580.8013939857485
363,-1.0,7.638061500000001,364,52.106421999999995,16.572338000000002,18.42041,,8.20965,18.196276,-0.535,0.99999756,10.309492,,2.6665318,0.11,11.204863000000001,397.99207,1.0933846999999999,7280,17.033756,17.033756,16.707092000000003,-10.463851,,18.29301213115303,14.624343,1588.5071489810944
364,-1.0,7.754554300000001,365,51.382290000000005,16.707575,18.389651999999998,,15.221613,18.168884,-0.534,0.99999756,9.872593,,6.598452,0.11,11.202119,398.44675,1.0916348999999999,7300,17.033756,17.033756,16.707096,-10.323783,,18.434188016737107,14.626209,1595.369910478592
