,LQGmu1,DenMISELogFirst,ReturnMean,ReturnMin,Bound,target_sum_log_mean,IWLastEpisode,TimestepsSoFar,ReturnLastEpisode,ReturnMax,DenMISELogLast,IWNorm1,MISE,TimeElapsed,IWMin,DenMISEMeanLog,URet,LQGmu01,IWNorm2,IWMax,LQGsigma,SqrtESSClassic,ReturnAbsMax,IWFirstEpisode,IWMean,ReturnStepMax,Iteration
527,-1.0,12.33708,16.503521,,18.84686,-42.678257,1.0841944,10560,16.606567000000002,17.212702,5.835247,526.91583,16.504509,7072.090836524963,,14.926645,18.321665313310614,-1.0,23.901384,1.0841964,0.11,22.04541,17.212702,,0.9979466999999999,0.9999909,528
528,-1.0,12.335188,16.503342,,18.844257,-42.563590000000005,1.0840228,10580,16.40786,17.212702,17.896828,527.9159999999999,16.504313,7107.231043815613,,14.932257,18.106141750238866,-1.0,23.922157000000002,1.0840238000000002,0.11,22.068077,17.212702,,0.99795085,0.9999909,529
529,-1.0,12.3333,16.503428,,18.841951,-42.457794,1.0838450000000002,10600,16.548873999999998,17.212702,13.429719,528.91614,16.504404,7137.828001499176,,14.929416,18.256696358930487,-1.0,23.942907,1.0838523000000002,0.11,22.090723,17.212702,,0.99795496,0.9999909,530
530,-1.0,12.331414,16.503717,,18.83987,-42.34767,1.0836735,10620,16.65755,17.212702,15.93878,529.9164,16.504715,7174.114756822585,,14.931314000000002,18.36697376197234,-1.0,23.963646,1.0836816999999999,0.11,22.113346,17.212702,,0.9979593000000001,0.9999909,531
531,-1.0,12.329533,16.503647,,18.837410000000002,-42.253834000000005,1.083505,10640,16.466808,17.212702,7.492497,530.9165,16.504639,7211.461306095123,,14.917326000000001,18.17225979469552,-1.0,23.984362,1.0835112,0.11,22.135944,17.212702,,0.99796337,0.9999909,532
532,-1.0,12.327655,16.503675,,18.835064000000003,-42.148666,1.0833313,10660,16.519245,17.212702,13.720502,531.9166,16.50467,7240.626261949538,,14.915076000000001,18.22459942504488,-1.0,24.00506,1.0833406,0.11,22.158522,17.212702,,0.9979674000000001,0.9999909,533
533,-1.0,12.325781,16.50403,,18.833076000000002,-42.03852,1.0831692,10680,16.693375,17.212702,16.589933,532.9169,16.50505,7271.300139904022,,14.918209,18.410615315545204,-1.0,24.025747,1.0831723,0.11,22.181074,17.212702,,0.99797165,0.9999909,534
534,-1.0,12.32391,16.50381,,18.830475,-41.936825,1.0829895,10700,16.385794,17.212702,12.288178,533.9169999999999,16.504812,7305.192443609239,,14.913288,18.090613908371555,-1.0,24.046413,1.083004,0.11,22.203602,17.212702,,0.9979756999999999,0.9999909,535
535,-1.0,12.322042,16.50411,,18.828445000000002,-41.832184000000005,1.0828253,10720,16.665531,17.212702,14.069322,534.9171,16.505136,7338.380337476729,,14.911713,18.382735264865534,-1.0,24.06706,1.0828366000000003,0.11,22.226109,17.212702,,0.9979796999999999,0.9999909,536
536,-1.0,12.320179,16.504314,,18.826313,-41.711662,1.0826632,10740,16.612612,17.212702,22.81024,535.9173,16.505352,7374.016219854356,,14.926416,18.32137340691123,-1.0,24.087692,1.0826694,0.11,22.248594,17.212702,,0.9979838,0.9999909,537
537,-1.0,12.318318,16.504301,,18.823952,-41.614185,1.0824938999999998,10760,16.496794,17.212702,10.65184,536.9175,16.505333,7404.365419626237,,14.918467499999998,18.19588620685875,-1.0,24.108309,1.0825031,0.11,22.271055,17.212702,,0.99798787,0.9999909,538
538,-1.0,12.316461,16.504293,,18.821613,-41.5183,1.0823307,10780,16.5015,17.212702,9.989771000000001,537.9176,16.505326999999998,7434.462012529372,,14.909319,18.211417062330877,-1.0,24.128906,1.0823368999999998,0.11,22.293492999999998,17.212702,,0.99799186,0.9999909,539
539,-1.0,12.314608,16.504282,,18.81927,-41.40712,1.0821593999999999,10800,16.498213,17.212702,18.441504000000002,538.91785,16.50531,7458.679349184035,,14.915857,18.212355828464442,-1.0,24.149485000000002,1.0821718,0.11,22.315914000000003,17.212702,,0.99799603,0.9999909,540
540,-1.0,12.3127575,16.504303,,18.81697,-41.295345000000005,1.0820005,10820,16.514687,17.212702,18.982674,539.91797,16.505330999999998,7497.422510147095,,14.923369000000001,18.22876640926243,-1.0,24.170048,1.0820078000000002,0.11,22.338307999999998,17.212702,,0.99799997,0.9999909,541
541,-1.0,12.31091,16.504292,,18.814642000000003,-41.186170000000004,1.0818416000000002,10840,16.497606,17.212702,17.797117,540.9182,16.505316,7526.4047033786765,,14.928668,18.203524426827947,-1.0,24.190594,1.0818436000000002,0.11,22.360682999999998,17.212702,,0.9980041,0.9999909,542
542,-1.0,12.309068,16.504267000000002,,18.812305,-41.076538,1.0816704,10860,16.490376,17.212702,18.265213,541.9183,16.505285,7553.523868560791,,14.934807999999999,18.203712516400362,-1.0,24.211123999999998,1.0816807,0.11,22.383028,17.212702,,0.9980079,0.9999909,543
543,-1.0,12.307227000000001,16.504147,,18.809877,-40.968166,1.0815053,10880,16.439644,17.212702,17.800993,542.91846,16.505156,7582.789840221405,,14.940074,18.13554323856628,-1.0,24.231638,1.0815188,0.11,22.405355,17.212702,,0.9980119000000001,0.9999909,544
544,-1.0,12.30539,16.50434,,18.807795000000002,-40.871475,1.0813537,10900,16.609798,17.212702,11.649925999999999,543.91864,16.505365,7612.901131629944,,14.934032,18.31635459787481,-1.0,24.252132,1.0813568,0.11,22.427661999999998,17.212702,,0.9980159,0.9999909,545
545,-1.0,12.303557000000001,16.504404,,18.80557,-40.762493,1.0811856000000002,10920,16.538443,17.212702,18.555037,544.9188,16.505426,7643.085619926453,,14.940660000000001,18.244612999748767,-1.0,24.272612,1.0811959999999998,0.11,22.449945,17.212702,,0.9980198,0.9999909,546
546,-1.0,12.301728,16.50431,,18.80319,-40.657707,1.0810248,10940,16.452773999999998,17.212702,16.478125,545.91895,16.505325,7670.272978067397,,14.943467000000002,18.164685872683386,-1.0,24.293074,1.0810361000000002,0.11,22.472206,17.212702,,0.9980237,0.9999909,547
547,-1.0,12.299901,16.504248,,18.80085,-40.563168,1.0808712,10960,16.47089,17.212702,11.071756,546.9191,16.505257,7704.294095516205,,14.936397,18.180477236079327,-1.0,24.313519,1.0808764,0.11,22.494446,17.212702,,0.9980276,0.9999909,548
548,-1.0,12.298079,16.504297,,18.798637,-40.464462,1.0807073,10980,16.531948,17.212702,13.547595000000001,547.9193,16.505308,7734.4141380786905,,14.933866,18.244104693030792,-1.0,24.33395,1.0807166000000001,0.11,22.51666,17.212702,,0.99803156,0.9999909,549
549,-1.0,12.296258,16.504204,,18.796276000000002,-40.36294,1.0805538000000001,11000,16.453364999999998,17.212702,15.295632000000001,548.9194,16.505205,7766.283473968506,,14.934520999999998,18.15924334537411,-1.0,24.354362,1.0805589,0.11,22.538853,17.212702,,0.99803525,0.9999909,550
550,-1.0,12.294442,16.504220999999998,,18.794039,-40.26935,1.0803878,11020,16.513206,17.212702,11.128931,549.9196,16.50522,7795.701257228851,,14.9276085,18.220439154000506,-1.0,24.374758,1.0804002000000001,0.11,22.56103,17.212702,,0.99803925,0.9999909,551
551,-1.0,12.292628,16.504162,,18.791732999999997,-40.17382,1.0802343,11040,16.471935000000002,17.212702,12.385024000000001,550.9198,16.50516,7823.622082710266,,14.923,18.173284222568416,-1.0,24.395135999999997,1.0802436000000002,0.11,22.583181,17.212702,,0.9980431000000001,0.9999909,552
552,-1.0,12.290818,16.504279999999998,,18.789618,-40.071507000000004,1.0800726,11060,16.569305,17.212702,16.327755,551.9199,16.505281,7859.365568161011,,14.925533999999999,18.281790478166894,-1.0,24.4155,1.0800871,0.11,22.605309,17.212702,,0.9980469000000001,0.9999909,553
553,-1.0,12.289012,16.504139000000002,,18.787229999999997,-39.960297,1.0799243,11080,16.426083,17.212702,21.461807,552.9201,16.505126999999998,7888.99525308609,,14.937331,18.133850996840643,-1.0,24.435844,1.0799303999999998,0.11,22.62742,17.212702,,0.99805075,0.9999909,554
554,-1.0,12.287208999999999,16.504328,,18.785207999999997,-39.86056,1.0797668,11100,16.608368,17.212702,15.316809,553.9202,16.505329999999997,7921.478179693221,,14.93801,18.31939571504533,-1.0,24.456175,1.079775,0.11,22.649504,17.212702,,0.99805444,0.9999909,555
555,-1.0,12.285408,16.504542999999998,,18.783217999999998,-39.776565999999995,1.0796188999999998,11120,16.624654999999997,17.212702,6.763853999999999,554.9204,16.50556,7949.824290752411,,14.923305,18.33515014500004,-1.0,24.476488,1.0796195,0.11,22.671570000000003,17.212702,,0.9980583000000001,0.9999909,556
556,-1.0,12.283611,16.504684,,18.781157999999998,-39.674316,1.079461,11140,16.583358999999998,17.212702,17.099222,555.92053,16.505713,7977.478181123733,,14.92721,18.29307023930727,-1.0,24.496786,1.079465,0.11,22.693610999999997,17.212702,,0.9980620000000001,0.9999909,557
557,-1.0,12.281817,16.504701999999998,,18.778967,-39.57268,1.0793107,11160,16.513385999999997,17.212702,16.962648,556.92065,16.505726,8006.80702805519,,14.930852999999999,18.2217779109078,-1.0,24.517065,1.0793117,0.11,22.715633,17.212702,,0.9980657,0.9999909,558
558,-1.0,12.280027,16.504704,,18.776768,-39.47059,1.0791543,11180,16.50665,17.212702,17.420343,557.9209,16.505728,8036.167164802551,,14.935303,18.21359430768593,-1.0,24.537329999999997,1.0791583,0.11,22.737637,17.212702,,0.9980696,0.9999909,559
559,-1.0,12.27824,16.504799,,18.77468,-39.368183,1.0789895,11200,16.558435,17.212702,17.799970000000002,558.9209599999999,16.50583,8066.294727563857,,14.940415,18.270203023180414,-1.0,24.557579,1.0790061000000002,0.11,22.759611,17.212702,,0.99807316,0.9999909,560
560,-1.0,12.276456,16.504822,,18.772512,-39.273785,1.0788506000000002,11220,16.516642,17.212702,13.5134325,559.92114,16.505851999999997,8101.3355157375345,,14.937864999999999,18.222369616186,-1.0,24.57781,1.0788548,0.11,22.781572,17.212702,,0.9980769,0.9999909,561
561,-1.0,12.274674000000001,16.504942,,18.770457999999998,-39.174904,1.0786973,11240,16.572062,17.212702,16.222765,560.92126,16.505978,8129.04416513443,,14.940148,18.28277298645054,-1.0,24.598026,1.0787035,0.11,22.803507,17.212702,,0.99808055,0.9999909,562
562,-1.0,12.272897,16.505036999999998,,18.768387,-39.07118,1.078541,11260,16.558885999999998,17.212702,19.145529,561.9215,16.506079999999997,8155.590431213379,,14.947616,18.273439475289628,-1.0,24.618225,1.0785524,0.11,22.825428,17.212702,,0.99808437,0.9999909,563
563,-1.0,12.271122,16.504942,,18.766111,-38.97853,1.0783919,11280,16.45158,17.212702,13.108413,562.9216299999999,16.505974,8186.712912082672,,14.944351000000001,18.154131047688576,-1.0,24.638409,1.0784022,0.11,22.84732,17.212702,,0.998088,0.9999909,564
564,-1.0,12.269351,16.504894,,18.763899,-38.886833,1.0782408,11300,16.478468,17.212702,12.754961,563.92175,16.505922,8213.562089681625,,14.940473,18.175072386508763,-1.0,24.658575,1.0782530000000001,0.11,22.869194,17.212702,,0.9980916,0.9999909,565
565,-1.0,12.267583,16.504866,,18.761707,-38.786312,1.0781009,11320,16.487833,17.212702,17.931726,564.9219400000001,16.505886,8236.749449729921,,14.945754,18.19645358422948,-1.0,24.678728,1.0781039,0.11,22.891047,17.212702,,0.9980953000000001,0.9999909,566
566,-1.0,12.265818,16.504960999999998,,18.759659,-38.70152,1.0779518,11340,16.557928,17.212702,9.215126,565.922,16.505987,8264.54051232338,,14.935642999999999,18.26499054323393,-1.0,24.698864,1.0779549,0.11,22.912876,17.212702,,0.99809873,0.9999909,567
567,-1.0,12.264055,16.504925,,18.757476999999998,-38.608315000000005,1.0777955,11360,16.484531,17.212702,14.165676999999999,566.92224,16.505948999999998,8290.490463256836,,14.934285000000001,18.195377833187013,-1.0,24.718985,1.0778068,0.11,22.93469,17.212702,,0.99810255,0.9999909,568
568,-1.0,12.262296000000001,16.504751000000002,,18.755154,-38.512753000000004,1.0776536,11380,16.407867,17.212702,15.691716,567.9224,16.505762,8325.465036153793,,14.935611999999999,18.108477532105717,-1.0,24.739086,1.0776598,0.11,22.956484,17.212702,,0.9981061999999999,0.9999909,569
569,-1.0,12.260539999999999,16.504656,,18.75292,-38.419754,1.0775108,11400,16.450518,17.212702,14.421356,568.9223599999999,16.50566,8351.862060546875,,14.934704,18.162150081924,-1.0,24.759176,1.077513,0.11,22.978243,17.212702,,0.9981094000000001,0.9999909,570
570,-1.0,12.258787,16.504606,,18.750734,-38.31527,1.0773526000000002,11420,16.475441,17.212702,21.166414000000003,569.9227,16.5056,8388.325366735458,,14.945617000000002,18.177410085271703,-1.0,24.779245,1.0773671,0.11,23.000004,17.212702,,0.99811333,0.9999909,571
571,-1.0,12.257037,16.504633,,18.748642,-38.216885,1.0772108999999999,11440,16.521093,17.212702,17.887392000000002,570.9227,16.505627,8427.030476808548,,14.950759,18.22965570998134,-1.0,24.799301,1.0772211999999999,0.11,23.021727,17.212702,,0.9981167,0.9999909,572
572,-1.0,12.255291,16.504622,,18.746517,-38.108276000000004,1.0770712,11460,16.497446,17.212702,23.940416,571.923,16.505613,8460.795870780945,,14.966439999999999,18.210804631773485,-1.0,24.819344,1.0770763,0.11,23.043436,17.212702,,0.99812037,0.9999909,573
573,-1.0,12.253548,16.504704999999998,,18.7445,-38.005157000000004,1.0769273000000001,11480,16.553406,17.212702,21.006982999999998,572.9231,16.505703,8492.851133108139,,14.976962,18.260923965689067,-1.0,24.839367000000003,1.0769315000000002,0.11,23.065125,17.212702,,0.9981239,0.9999909,574
574,-1.0,12.251806,16.504528,,18.742203,-37.917812,1.0767764,11500,16.40162,17.212702,12.145676,573.9233,16.505508,8519.007240772247,,14.972032999999998,18.104898097354727,-1.0,24.859375,1.0767877000000001,0.11,23.086794,17.212702,,0.99812746,0.9999909,575
575,-1.0,12.250069,16.504509,,18.740085999999998,-37.83023,1.0766337,11520,16.492926,17.212702,12.456489999999999,574.92334,16.505485999999998,8553.277243614197,,14.967665,18.201031771914263,-1.0,24.87937,1.0766440000000002,0.11,23.108437,17.212702,,0.9981308000000001,0.9999909,576
576,-1.0,12.248334,16.504436,,18.737915,-37.73675,1.0764961000000002,11540,16.463252999999998,17.212702,16.033772,575.9236,16.505405,8585.970435380936,,14.969508,18.16549447891638,-1.0,24.899345,1.0765013,0.11,23.13007,17.212702,,0.99813443,0.9999909,577
577,-1.0,12.246603,16.50457,,18.735975,-37.64078,1.0763563999999999,11560,16.581757,17.212702,17.659157,576.9237,16.505548,8616.078212738037,,14.974158,18.294472347030922,-1.0,24.919307999999997,1.0763586,0.11,23.151674,17.212702,,0.9981379000000001,0.9999909,578
578,-1.0,12.244874000000001,16.504625,,18.733952,-37.54068,1.0762066000000001,11580,16.535706,17.212702,20.243763,577.92377,16.505604,8645.858704090118,,14.983255999999999,18.248381482933084,-1.0,24.939253,1.0762167999999999,0.11,23.17326,17.212702,,0.9981412000000001,0.9999909,579
579,-1.0,12.243149,16.504804999999998,,18.73207,-37.447697,1.0760732,11600,16.608921,17.212702,16.315254,578.924,16.505795000000003,8677.487503051758,,14.98555,18.31563947724024,-1.0,24.959187,1.0760752,0.11,23.194826000000003,17.212702,,0.99814487,0.9999909,580
580,-1.0,12.2414255,16.5049,,18.730107999999998,-37.346226,1.0759275,11620,16.560677,17.212702,21.434414,579.924,16.505898000000002,8709.722337007523,,14.996645000000001,18.269248377047703,-1.0,24.9791,1.0759346,0.11,23.21637,17.212702,,0.9981479999999999,0.9999909,581
581,-1.0,12.239706,16.504932,,18.728085,-37.26108,1.0757899,11640,16.524426000000002,17.212702,12.135788,580.9242,16.505934,8736.266128540039,,14.991728,18.23101471399047,-1.0,24.998998999999998,1.0757941,0.11,23.237898,17.212702,,0.99815154,0.9999909,582
582,-1.0,12.237989,16.505,,18.726097,-37.169582,1.0756421999999999,11660,16.5437,17.212702,16.008926000000002,581.92444,16.506002,8768.227619886398,,14.993469000000001,18.251520766973886,-1.0,25.018883,1.0756546,0.11,23.259408999999998,17.212702,,0.9981551,0.9999909,583
583,-1.0,12.236276,16.505308,,18.724377,-37.083374,1.0755059,11680,16.683985,17.212702,13.104027,582.9245,16.50633,8803.381653785706,,14.990231,18.399478737196592,-1.0,25.038752,1.075515,0.11,23.280893,17.212702,,0.9981584000000001,0.9999909,584
584,-1.0,12.234565,16.505330999999998,,18.722357000000002,-36.993576000000004,1.0753694999999999,11700,16.519928,17.212702,15.376019,583.9247,16.506353,8833.008344888687,,14.990886999999999,18.23017165617488,-1.0,25.058605,1.0753766000000002,0.11,23.302362,17.212702,,0.99816185,0.9999909,585
585,-1.0,12.232857000000001,16.505442000000002,,18.720434,-36.90059,1.075228,11720,16.56948,17.212702,17.423065,584.9248,16.50647,8859.61717414856,,14.995032,18.279952349666907,-1.0,25.078442000000003,1.0752382,0.11,23.32381,17.212702,,0.9981652,0.9999909,586
586,-1.0,12.231152,16.505539000000002,,18.718506,-36.807190000000006,1.0750988000000001,11740,16.562714,17.212702,17.852833,585.925,16.506573,8891.57900261879,,14.999897,18.270768947603184,-1.0,25.098267,1.0751008,0.11,23.345238000000002,17.212702,,0.99816865,0.9999909,587
587,-1.0,12.229449,16.505608,,18.716553,-36.715084000000004,1.0749531,11760,16.546227,17.212702,17.278876999999998,586.92505,16.506645000000002,8924.433429956436,,15.003770000000001,18.26118819089072,-1.0,25.118073000000003,1.0749633,0.11,23.366644,17.212702,,0.99817187,0.9999909,588
588,-1.0,12.227751,16.505589999999998,,18.714512,-36.628628000000006,1.0748117,11780,16.495935,17.212702,14.135302,587.9252,16.506626,8958.043862581253,,15.002293,18.19977785388293,-1.0,25.137864999999998,1.074826,0.11,23.388030999999998,17.212702,,0.99817514,0.9999909,589
589,-1.0,12.226054,16.5057,,18.712612,-36.531437,1.0746744,11800,16.569744,17.212702,20.644012,588.9253,16.506742000000003,8988.410291433334,,15.011851,18.27819492475916,-1.0,25.157642000000003,1.0746906999999999,0.11,23.409399,17.212702,,0.9981785,0.9999909,590
590,-1.0,12.22436,16.505786999999998,,18.710693,-36.441624,1.0745513,11820,16.557055,17.212702,16.474953,589.9255400000001,16.506832,9017.354104280472,,15.014326,18.259956330790548,-1.0,25.177408,1.0745544,0.11,23.43075,17.212702,,0.99818194,0.9999909,591
591,-1.0,12.222669999999999,16.505741,,18.708637,-36.346934999999995,1.074414,11840,16.477860999999997,17.212702,19.540565,590.9257,16.50678,9046.733598947525,,15.021968,18.18468421039004,-1.0,25.197155,1.0744191,0.11,23.452082,17.212702,,0.99818534,0.9999909,592
592,-1.0,12.220983,16.505644,,18.706533,-36.25827,1.0742768,11860,16.448723,17.212702,16.160477,591.9258,16.506676000000002,9076.765008926392,,15.023886,18.149406394841773,-1.0,25.216885,1.0742848999999999,0.11,23.47339,17.212702,,0.9981885,0.9999909,593
593,-1.0,12.219297000000001,16.505579,,18.70447,-36.163579999999996,1.0741374,11880,16.467701,17.212702,19.915756,592.9258,16.506605,9105.42459011078,,15.032117999999999,18.16968369377445,-1.0,25.2366,1.0741497,0.11,23.494677,17.212702,,0.99819154,0.9999909,594
594,-1.0,12.217614999999999,16.505604,,18.702505,-36.074740000000006,1.0740125,11900,16.520512,17.212702,16.626085,593.9259599999999,16.506629999999998,9140.499003410341,,15.034794,18.226415262451138,-1.0,25.256304,1.0740166000000002,0.11,23.51595,17.212702,,0.9981949000000001,0.9999909,595
595,-1.0,12.215936,16.50579,,18.700723999999997,-35.986862,1.0738732,11920,16.617002,17.212702,16.229507,594.9259999999999,16.506829999999997,9166.100960254671,,15.036795000000001,18.33306196072207,-1.0,25.27599,1.0738834,0.11,23.5372,17.212702,,0.99819803,0.9999909,596
596,-1.0,12.214259,16.505932,,18.698895,-35.900085,1.0737348999999998,11940,16.589907,17.212702,15.747523999999999,595.9263,16.506979,9196.696716547012,,15.037982999999999,18.297783033398726,-1.0,25.295662,1.0737503000000002,0.11,23.558436999999998,17.212702,,0.99820143,0.9999909,597
597,-1.0,12.212585,16.506044,,18.697039,-35.81037,1.073607,11960,16.573044,17.212702,17.677652,596.9265,16.507095,9234.010671377182,,15.042394,18.280936918446624,-1.0,25.315317,1.0736172,0.11,23.579659,17.212702,,0.9982049000000001,0.9999909,598
598,-1.0,12.210915,16.506207,,18.695246,-35.72462,1.073482,11980,16.603401,17.212702,15.484148000000001,597.92645,16.507269,9270.712206840517,,15.043129,18.31434439557983,-1.0,25.33496,1.0734861,0.11,23.600842999999998,17.212702,,0.99820775,0.9999909,599
599,-1.0,12.209247,16.506191,,18.693266,-35.638176,1.073351,12000,16.496223,17.212702,16.07055,598.92676,16.50725,9303.825970172882,,15.044837,18.201206100473488,-1.0,25.354589999999998,1.0733540000000001,0.11,23.622025,17.212702,,0.99821126,0.9999909,600
600,-1.0,12.2075815,16.506052,,18.69116,-35.551303999999995,1.0732098,12020,16.423326,17.212702,16.501017,599.9268,16.507101000000002,9332.52863240242,,15.047255999999999,18.128007453310964,-1.0,25.3742,1.0732241000000002,0.11,23.643179999999997,17.212702,,0.99821436,0.9999909,601
601,-1.0,12.205919,16.50617,,18.689335,-35.464138,1.0730808,12040,16.577963,17.212702,16.853794,600.927,16.507227,9361.431911468506,,15.050256,18.291772683140007,-1.0,25.393798999999998,1.073093,0.11,23.66432,17.212702,,0.9982175999999999,0.9999909,602
602,-1.0,12.204259,16.506214,,18.687433,-35.381,1.0729539,12060,16.532104,17.212702,14.597288,601.92706,16.507270000000002,9393.939760446548,,15.0495,18.236456892227086,-1.0,25.413382000000002,1.0729631000000002,0.11,23.685438,17.212702,,0.9982207000000001,0.9999909,603
603,-1.0,12.202602,16.506195,,18.685469,-35.297134,1.0728168,12080,16.495321,17.212702,15.202641,602.92725,16.507246,9421.379106998444,,15.049748999999998,18.203314045949377,-1.0,25.43295,1.0728332,0.11,23.706541,17.212702,,0.9982238999999999,0.9999909,604
604,-1.0,12.200948,16.50631,,18.683657,-35.215942,1.0726992,12100,16.575110000000002,17.212702,13.753282,603.92725,16.50737,9456.641583681108,,15.047604999999999,18.28270124858895,-1.0,25.452503,1.0727043,0.11,23.727617000000002,17.212702,,0.9982269,0.9999909,605
605,-1.0,12.199297,16.506569,,18.682001,-35.130203,1.0725672,12120,16.662658999999998,17.212702,16.670666,604.9274,16.507645,9481.794957637789,,15.050279999999999,18.37776269122681,-1.0,25.47204,1.0725753,0.11,23.748684,17.212702,,0.9982300999999999,0.9999909,606
606,-1.0,12.197648,16.506813,,18.680338,-35.037575,1.0724424,12140,16.655342,17.212702,21.02615,605.9276,16.507906,9514.813299417496,,15.0601225,18.370548758455392,-1.0,25.491566,1.0724475,0.11,23.76973,17.212702,,0.9982333000000001,0.9999909,607
607,-1.0,12.196002,16.506739000000003,,18.678335,-34.95833,1.0723095,12160,16.460922,17.212702,13.075911999999999,606.92773,16.507824,9545.083589792252,,15.056856,18.169242100676968,-1.0,25.511074,1.0723196000000002,0.11,23.790756,17.212702,,0.9982363999999999,0.9999909,608
608,-1.0,12.194358,16.506594,,18.676262,-34.876,1.0721898,12180,16.418101999999998,17.212702,15.107495000000002,607.92786,16.507666,9575.811027526855,,15.056935000000001,18.125638296810802,-1.0,25.53057,1.0721929,0.11,23.811764,17.212702,,0.9982395000000001,0.9999909,609
609,-1.0,12.192718,16.506645000000002,,18.674406,-34.798393,1.0720549,12200,16.538729999999997,17.212702,12.395406,608.9279,16.507719,9609.14689040184,,15.052569,18.248966516466602,-1.0,25.550053,1.0720661,0.11,23.832747,17.212702,,0.9982424999999999,0.9999909,610
610,-1.0,12.19108,16.506895,,18.672767999999998,-34.71396,1.0719332000000001,12220,16.658865,17.212702,16.723131,609.9281,16.507986,9643.657447338104,,15.0553,18.378966878613753,-1.0,25.569517,1.0719393,0.11,23.853720000000003,17.212702,,0.99824566,0.9999909,611
611,-1.0,12.189445,16.50694,,18.670914,-34.626746999999995,1.0718063999999998,12240,16.53495,17.212702,18.58788,610.9282,16.508032,9673.619055747986,,15.06107,18.237956873768283,-1.0,25.588967999999998,1.0718125,0.11,23.874672,17.212702,,0.99824876,0.9999909,612
612,-1.0,12.187812,16.507004000000002,,18.669085,-34.539947999999995,1.0716735000000002,12260,16.54578,17.212702,18.514793,611.92834,16.508097,9710.19708442688,,15.066699,18.248133944620733,-1.0,25.608404,1.0716878,0.11,23.895607000000002,17.212702,,0.9982518,0.9999909,613
613,-1.0,12.186182,16.50713,,18.667328,-34.45754,1.0715478999999999,12280,16.58432,17.212702,15.989463,612.9285,16.508229999999998,9737.050390005112,,15.0682,18.296632928800463,-1.0,25.627829000000002,1.0715632,0.11,23.916523,17.212702,,0.99825495,0.9999909,614
614,-1.0,12.184553999999999,16.507101000000002,,18.66541,-34.37093,1.0714324,12300,16.48874,17.212702,18.73749,613.9286,16.508195999999998,9770.538465738297,,15.074163,18.19220939469496,-1.0,25.647238,1.0714386,0.11,23.937416,17.212702,,0.9982578999999999,0.9999909,615
615,-1.0,12.18293,16.507225,,18.663662,-34.2848,1.0713016000000002,12320,16.584097,17.212702,18.615130999999998,614.9287,16.508329999999997,9803.86944961548,,15.07991,18.29437504516497,-1.0,25.666632,1.0713138999999998,0.11,23.958294,17.212702,,0.9982609,0.9999909,616
616,-1.0,12.181308,16.507315,,18.66188,-34.204871999999995,1.0711758999999998,12340,16.563429,17.212702,14.963849,615.92883,16.508423,9833.23113155365,,15.079719,18.275907204086717,-1.0,25.686007999999998,1.0711892,0.11,23.979156,17.212702,,0.9982639000000001,0.9999909,617
617,-1.0,12.179688,16.507341,,18.660035999999998,-34.12605,1.0710605,12360,16.522692000000003,17.212702,14.440304000000001,616.92896,16.508448,9861.849067211153,,15.078681,18.22780092361224,-1.0,25.705376,1.0710666000000002,0.11,23.999998,17.212702,,0.99826694,0.9999909,618
618,-1.0,12.178071000000001,16.507103,,18.657915,-34.04152,1.070942,12380,16.35947,17.212702,18.128998,617.9291,16.508192,9902.861898899078,,15.083606,18.052287534626192,-1.0,25.724726,1.0709441000000002,0.11,24.020823,17.212702,,0.9982699,0.9999909,619
619,-1.0,12.176457000000001,16.507193,,18.656147,-33.95981,1.0708153999999999,12400,16.562202,17.212702,16.550415,618.9292,16.508286,9934.597633600235,,15.085969,18.276322746449164,-1.0,25.744062,1.0708215,0.11,24.041629999999998,17.212702,,0.9982728999999999,0.9999909,620
620,-1.0,12.174846,16.507072,,18.654163,-33.883385,1.0706837,12420,16.43456,17.212702,13.4307165,619.9294,16.508157999999998,9964.737209320068,,15.083298999999998,18.136819096911832,-1.0,25.763384,1.070699,0.11,24.06242,17.212702,,0.998276,0.9999909,621
621,-1.0,12.173237,16.507084,,18.652323000000003,-33.807007,1.0705632,12440,16.512907000000002,17.212702,13.553773000000001,620.9295,16.508167,9997.540357589722,,15.080838,18.217138334587926,-1.0,25.782692,1.0705775,0.11,24.08319,17.212702,,0.9982790000000001,0.9999909,622
622,-1.0,12.17163,16.507263000000002,,18.650663,-33.72513,1.0704519,12460,16.618742,17.212702,17.135616,621.92957,16.508354,10035.655909538267,,15.084132,18.33144075404451,-1.0,25.801989000000003,1.0704559999999999,0.11,24.103939999999998,17.212702,,0.9982818000000001,0.9999909,623
623,-1.0,12.170026,16.507023,,18.648563,-33.640793,1.0703294,12480,16.357378,17.212702,18.833523,622.92957,16.508095,10070.62572813034,,15.090138,18.052100690480813,-1.0,25.821268,1.0703354999999999,0.11,24.124670000000002,17.212702,,0.9982846,0.9999909,624
624,-1.0,12.168425,16.507123999999997,,18.646832999999997,-33.564087,1.070208,12500,16.570278,17.212702,14.232710999999998,623.9298,16.508202,10099.438253879549,,15.088766,18.28088031160185,-1.0,25.840536,1.0702151000000002,0.11,24.14539,17.212702,,0.9982877,0.9999909,625
