,LQGmu01,DenMISEMeanLog,TimeElapsed,MISE,IWNorm2,URet,IWNorm1,ReturnMax,DenMISELogFirst,target_sum_log_mean,IWMin,TimestepsSoFar,SqrtESSClassic,Bound,ReturnLastEpisode,DenMISELogLast,IWMax,LQGsigma,ReturnStepMax,ReturnAbsMax,IWFirstEpisode,ReturnMin,ReturnMean,IWLastEpisode,LQGmu1,Iteration,IWMean
192,0.221,14.860610999999999,443.6818330287933,8.4804735,14.107125,9.378151967597702,191.87872,16.20821,11.839327,2.1396403,,3860,13.601545999999999,10.863763,8.538725999999999,20.914883,1.0376363000000002,0.11,0.9994574,16.20821,,,8.613949,1.0376284,0.978,193,0.9941903
193,0.221,14.875370000000002,447.4821960926056,8.480763,14.142524,9.369024937896393,192.87943,16.20821,11.834159,2.2201915,,3880,13.638260999999998,10.857636999999999,8.530878999999999,17.729881,1.0374354,0.11,0.9994574,16.20821,,,8.613521,1.0374305,0.978,194,0.99422383
194,0.221,14.895451999999999,451.7896599769592,8.481041000000001,14.177832999999998,9.367699757843493,193.8801,16.20821,11.829018,2.3053887000000004,,3900,13.674875,10.85155,8.529121,18.79709,1.0372366,0.11,0.9994574,16.20821,,,8.613088000000001,1.0372306,0.978,195,0.9942569
195,0.221,14.892732999999998,456.2180695533752,8.480988499999999,14.213054999999999,9.302215417219811,194.88074,16.20821,11.823902,2.3671196,,3920,13.7113905,10.845185,8.467523,14.368201999999998,1.0370398,0.11,0.9994574,16.20821,,,8.612345,1.0370349,0.978,196,0.99428946
196,0.221,14.920475,460.768905878067,8.481269000000001,14.24819,9.36992204918343,195.8814,16.20821,11.818813,2.4586568,,3940,13.747809,10.839203,8.53063,20.363806,1.036845,0.11,0.9994574,16.20821,,,8.611931,1.0368370999999998,0.978,197,0.9943218
197,0.221,14.9442425,464.4152843952179,8.481554,14.283238,9.370212258552854,196.88205,16.20821,11.81375,2.545573,,3960,13.784132000000001,10.833274000000001,8.532,19.632074,1.0366511,0.11,0.9994574,16.20821,,,8.6115265,1.0366492,0.978,198,0.9943538000000001
198,0.221,14.954254,468.5233244895935,8.481641999999999,14.3182,9.331986323280141,197.88269,16.20821,11.808712,2.6180985,,3980,13.820360999999998,10.827197,8.494837,16.942263,1.0364613999999999,0.11,0.9994574,16.20821,,,8.61094,1.0364574,0.978,199,0.99438536
199,0.221,14.980604999999999,473.4347188472748,8.482037,14.353074,9.396553782238012,198.88326999999998,16.20821,11.803699499999999,2.706336,,4000,13.856492999999999,10.821475999999999,8.5546665,20.230091,1.0362716,0.11,0.9994574,16.20821,,,8.610659,1.0362122999999999,0.978,200,0.99441636
200,0.221,14.963014999999999,477.47159337997437,8.482146,14.387867000000002,9.335459654986662,199.88388,16.20821,11.798712,2.7500157000000005,,4020,13.892529999999999,10.815516,8.4999895,11.4505205,1.0360849,0.11,0.9994574,16.20821,,,8.610108,1.0360837999999999,0.978,201,0.9944472
201,0.221,14.974554999999999,481.87358164787287,8.482387,14.422576999999999,9.364868648990466,200.8845,16.20821,11.793749,2.8222196,,4040,13.928475,10.809735,8.525446,17.299982,1.0359001,0.11,0.9994574,16.20821,,,8.609689999999999,1.0358942,0.978,202,0.99447775
202,0.221,14.988577,485.7915871143341,8.482553999999999,14.457203,9.347762779937456,201.88516,16.20821,11.788811,2.8963063,,4060,13.964331,10.803927,8.511761,17.826656,1.0357163,0.11,0.9994574,16.20821,,,8.609206,1.0357124,0.978,203,0.9945082000000001
203,0.221,15.02341,490.33407831192017,8.482763,14.491745000000002,9.357425783825652,202.88571000000002,16.20821,11.783897,2.9906132000000003,,4080,14.000089000000001,10.798207000000001,8.520313,22.10002,1.0355356,0.11,0.9994574,16.20821,,,8.60877,1.0355306999999998,0.978,204,0.99453783
204,0.221,15.0456915,494.0872235298157,8.483201,14.526156,9.414768497709597,203.88565,16.20821,11.779007,3.0717845,,4100,14.03576,10.792761,8.571635,19.596682,1.0353559,0.11,0.9994574,16.20821,,,8.608589,1.0346581,0.978,205,0.9945642
205,0.221,15.054001000000001,497.9378638267517,8.483392,14.560537,9.353250603315203,204.88626000000002,16.20821,11.77414,3.1384156,,4120,14.07134,10.787111,8.5177145,16.763195,1.0351791,0.11,0.9994574,16.20821,,,8.608149000000001,1.0351791,0.978,206,0.9945934999999999
206,0.221,15.0662155,502.8806793689728,8.483509,14.594834,9.340476380878847,205.88686,16.20821,11.769299,3.2083836,,4140,14.106831,10.781433,8.503843,17.587378,1.0350025,0.11,0.9994574,16.20821,,,8.607645,1.0349975,0.978,207,0.99462247
207,0.221,15.053946,507.95727944374084,8.483756,14.629052,9.370441599005686,206.88745,16.20821,11.764479,3.2533147000000002,,4160,14.142232,10.775928,8.529738,12.519891000000001,1.0348277,0.11,0.9994574,16.20821,,,8.60727,1.0348219,0.978,208,0.9946511999999998
208,0.221,15.046654,512.9793334007263,8.484076,14.66319,9.385046751405806,207.888,16.20821,11.759683,3.3026733,,4180,14.177543,10.770538,8.545078,13.535210000000001,1.034656,0.11,0.9994574,16.20821,,,8.606972,1.0346314,0.978,209,0.99467945
209,0.221,15.054462,517.2496168613434,8.484273,14.697249,9.358073249170314,208.88858000000002,16.20821,11.7549095,3.3665931000000002,,4200,14.212767000000001,10.765069,8.520788,16.691874,1.0344853,0.11,0.9994574,16.20821,,,8.606563000000001,1.0344844000000002,0.978,210,0.9947075000000001
210,0.221,15.062395,521.7312295436859,8.484297999999999,14.731229999999998,9.321511728568657,209.88916,16.20821,11.750158,3.4301038,,4220,14.247905,10.759469000000001,8.486056,16.7336,1.0343167,0.11,0.9994574,16.20821,,,8.605991,1.0343167,0.978,211,0.99473536
211,0.221,15.056315,526.8040354251862,8.4844475,14.765132000000001,9.344382737333376,210.88972,16.20821,11.745431,3.4790777999999998,,4240,14.282955,10.754035,8.511796,13.779136,1.034149,0.11,0.9994574,16.20821,,,8.605547,1.034147,0.978,212,0.99476284
212,0.221,15.078664000000002,531.4576451778412,8.484816,14.798953,9.395935586123796,211.89022999999997,16.20821,11.740725,3.5559597000000003,,4260,14.31792,10.748861,8.557507000000001,19.821554000000003,1.0339833,0.11,0.9994574,16.20821,,,8.605322,1.0339300999999999,0.978,213,0.9947898000000001
213,0.221,15.087319,536.0663213729858,8.485222,14.832654000000002,9.412742689729725,212.8901,16.20821,11.736041,3.6186367999999995,,4280,14.352799,10.743765,8.571245,16.936186,1.0338197,0.11,0.9994574,16.20821,,,8.605162,1.0331534,0.978,214,0.99481356
214,0.221,15.073957,540.6730487346648,8.485358999999999,14.866325,9.349064362848996,213.89066,16.20821,11.731378999999999,3.6587970000000003,,4300,14.387594,10.7384405,8.510675,12.219927,1.033656,0.11,0.9994574,16.20821,,,8.604723,1.0336530000000002,0.978,215,0.99484026
215,0.221,15.078825,545.6322431564331,8.48498,14.898342000000001,9.438285084612122,214.86822999999998,16.20821,11.726739,3.716585,,4320,14.422291,10.732641000000001,8.594242,16.130492999999998,1.0334964,0.11,0.9994574,16.20821,,,8.604674000000001,1.0104975,0.978,216,0.9947603000000002
216,0.221,15.089119,551.0698318481445,8.48523,14.931873000000001,9.374028816475732,215.8689,16.20821,11.722119000000001,3.7794144,,4340,14.456920000000002,10.727508,8.533412,17.317856,1.0333366,0.11,0.9994574,16.20821,,,8.604345,1.0333308,0.978,217,0.9947875
217,0.221,15.08189,555.7455086708069,8.485521,14.965326000000001,9.377971471123814,216.86947999999998,16.20821,11.717522,3.824239,,4360,14.491464,10.722453999999999,8.543066,13.518591,1.0331780000000002,0.11,0.9994574,16.20821,,,8.604064,1.0331671,0.978,218,0.9948140999999999
218,0.221,15.082956,560.6423213481903,8.485661,14.99871,9.351483785260069,217.87017999999998,16.20821,11.712945,3.876882,,4380,14.525928500000001,10.717285,8.510889,15.32056,1.0330213,0.11,0.9994574,16.20821,,,8.603639,1.0330174,0.978,219,0.994841
219,0.221,15.103992000000002,565.4939064979552,8.485859,15.032016,9.362127383114837,218.87079,16.20821,11.708389,3.9490266000000003,,4400,14.560308,10.712214,8.52405,19.716347,1.0328667,0.11,0.9994574,16.20821,,,8.603277,1.0328658000000002,0.978,220,0.9948671999999998
220,0.221,15.096611,570.4176540374757,8.48623,15.065229,9.404073045597796,219.87114,16.20821,11.703855,3.9922873999999995,,4420,14.594609,10.707353,8.563808,13.477812,1.032713,0.11,0.9994574,16.20821,,,8.603099,1.0324304,0.978,221,0.99489206
221,0.221,15.081907999999999,575.0677218437195,8.486464,15.09839,9.369684972777069,220.87177000000003,16.20821,11.69934,4.0277715,,4440,14.628829000000001,10.702391,8.532611,11.837639,1.0325603,0.11,0.9994574,16.20821,,,8.602781,1.0325536,0.978,222,0.99491787
222,0.221,15.08017,578.5678486824037,8.486789,15.131471,9.395635350775214,221.87228,16.20821,11.694844999999999,4.0757693999999995,,4460,14.662969,10.697556500000001,8.553500999999999,14.699526,1.0324107,0.11,0.9994574,16.20821,,,8.60256,1.032332,0.978,223,0.99494296
223,0.221,15.086517,582.7386493682861,8.4869585,15.164485,9.357366080236234,222.87292000000002,16.20821,11.690371,4.1314077000000005,,4480,14.697032,10.692602,8.520058,16.50692,1.0322611,0.11,0.9994574,16.20821,,,8.602192,1.0322552,0.978,224,0.9949684000000001
224,0.221,15.101769,587.4062433242798,8.487318,15.197417999999999,9.403851389687583,223.87337999999997,16.20821,11.685917,4.195512,,4500,14.731014000000002,10.687874,8.562698,18.523429999999998,1.0321134,0.11,0.9994574,16.20821,,,8.602016,1.03195,0.978,225,0.9949928
225,0.221,15.123952,592.0243782997131,8.487592999999999,15.2302885,9.385023200561626,224.87395,16.20821,11.681482,4.2661147,,4520,14.764917,10.683096,8.544074,20.120279999999998,1.0319658999999999,0.11,0.9994574,16.20821,,,8.60176,1.031954,0.978,226,0.99501747
226,0.221,15.136716,596.8560693264008,8.48761,15.26309,9.320446539778896,225.87457,16.20821,11.677067,4.3268699999999995,,4540,14.798744000000001,10.678094999999999,8.487678,18.026249,1.0318211,0.11,0.9994574,16.20821,,,8.601257,1.0318181999999998,0.978,227,0.99504215
227,0.221,15.140017000000002,601.8999972343445,8.487531,15.29582,9.299716497043445,226.87517999999997,16.20821,11.672671000000001,4.377742,,4560,14.832495999999999,10.673031,8.466492,15.894430999999999,1.0316764999999999,0.11,0.9994574,16.20821,,,8.600666,1.0316756,0.978,228,0.9950665999999999
228,0.221,15.116017000000001,606.1554963588716,8.487810000000001,15.328479000000002,9.384907544505662,227.8757,16.20821,11.668295,4.4008959999999995,,4580,14.866164999999999,10.668361,8.546253,9.649063,1.0315348,0.11,0.9994574,16.20821,,,8.600429,1.0315044,0.978,229,0.9950904
229,0.221,15.110419,610.2425150871278,8.487994,15.361070999999999,9.365940175980644,228.87632999999997,16.20821,11.663938,4.442041400000001,,4600,14.899764000000001,10.663628,8.525231,13.833413,1.0313932,0.11,0.9994574,16.20821,,,8.600100999999999,1.0313902,0.978,230,0.99511445
230,0.221,15.084489999999999,614.7904036045073,8.487905,15.393592000000002,9.301326939373014,229.8769,16.20821,11.659599,4.46245,,4620,14.933285999999999,10.658653999999999,8.464327,9.125613000000001,1.0312536,0.11,0.9994574,16.20821,,,8.599514,1.0312476000000002,0.978,231,0.9951380999999999
231,0.221,15.077832,619.6425528526306,8.488169000000001,15.426044000000001,9.382304859485824,230.87747000000002,16.20821,11.655279,4.50173,,4640,14.966732,10.654067,8.5440035,13.544873999999998,1.0311139,0.11,0.9994574,16.20821,,,8.599275,1.0310951,0.978,232,0.99516153
232,0.221,15.081203,624.7024049758911,8.488323,15.458429,9.356330064817039,231.87797999999998,16.20821,11.650978,4.550644,,4660,15.000098999999999,10.649403999999999,8.519514,15.868092,1.0309761999999998,0.11,0.9994574,16.20821,,,8.598932000000001,1.0309743,0.978,233,0.9951844000000001
233,0.221,15.07669,629.4244840145111,8.488639,15.490739999999999,9.396416948883676,232.87846000000002,16.20821,11.646696,4.5912824,,4680,15.033399,10.644933,8.5572815,14.029832,1.0308405,0.11,0.9994574,16.20821,,,8.598754,1.0307481,0.978,234,0.99520713
234,0.221,15.072932000000002,634.5680668354033,8.488610000000001,15.52299,9.3131662606212,233.87902999999997,16.20821,11.642431,4.632294,,4700,15.066622,10.640149000000001,8.478726,14.198782000000001,1.0307049000000001,0.11,0.9994574,16.20821,,,8.598243,1.0307030000000001,0.978,235,0.9952299000000001
235,0.221,15.059281,640.156147480011,8.488941,15.555078,9.415430023182266,234.87814,16.20821,11.638185499999999,4.6630254,,4720,15.099773,10.6357565,8.573089999999999,11.856157000000001,1.0305712,0.11,0.9994574,16.20821,,,8.598137,1.0291117,0.978,236,0.99524635
236,0.221,15.061835999999998,644.8353559970857,8.489141,15.587195000000001,9.367291399205932,235.87872000000002,16.20821,11.633957,4.7095933,,4740,15.132852999999999,10.631264,8.531536000000001,15.669601,1.0304376,0.11,0.9994574,16.20821,,,8.597856,1.0304356,0.978,237,0.9952689
237,0.221,15.0440445,650.8779053688048,8.489275,15.6192465,9.352546849560538,236.87927000000002,16.20821,11.629746,4.735444,,4760,15.165857999999998,10.626736,8.516413,10.832187,1.0303059,0.11,0.9994574,16.20821,,,8.597513000000001,1.030304,0.978,238,0.99529105
238,0.221,15.047486,655.6261873245238,8.4896145,15.6511755,9.414411058125905,237.87897,16.20821,11.625553,4.782157,,4780,15.198792000000001,10.622442999999999,8.571568,15.870945,1.0301761999999999,0.11,0.9994574,16.20821,,,8.597405,1.0293424,0.978,239,0.9953095
239,0.221,15.049775,660.6243677139282,8.489865,15.683095999999999,9.38531806098498,238.87952,16.20821,11.621378,4.827362,,4800,15.231656,10.618093,8.544989999999999,15.601887,1.0300465,0.11,0.9994574,16.20821,,,8.597186,1.0300269,0.978,240,0.99533135
240,0.221,15.056327,665.5598304271697,8.490029,15.714951000000001,9.363229976973537,239.88003999999998,16.20821,11.61722,4.876473000000001,,4820,15.264447,10.613685,8.524786,16.633523999999998,1.0299178,0.11,0.9994574,16.20821,,,8.596886999999999,1.0299109,0.978,241,0.99535286
241,0.221,15.067891,670.5737111568451,8.490164,15.746741,9.358811246274866,240.88057,16.20821,11.613078999999999,4.9302435,,4840,15.297170000000001,10.609276,8.518378,17.859468,1.0297911,0.11,0.9994574,16.20821,,,8.596561999999999,1.0297872,0.978,242,0.99537426
242,0.221,15.097104000000002,675.1472768783568,8.490333,15.778469,9.364255644041023,241.8811,16.20821,11.608955,5.0013146,,4860,15.329820999999999,10.604931,8.526814,22.171373000000003,1.0296645,0.11,0.9994574,16.20821,,,8.596275,1.0296595,0.978,243,0.9953955
243,0.221,15.073176,679.9973182678223,8.490638,15.810068,9.410890067132923,242.88062000000002,16.20821,11.604849,5.0188975,,4880,15.362402,10.600752,8.567586,9.263373,1.0295397,0.11,0.9994574,16.20821,,,8.596157,1.0285447,0.978,244,0.99541235
244,0.221,15.035217000000001,685.5855174064636,8.490695,15.841667999999999,9.338293295170901,243.88112999999998,16.20821,11.600759,5.0221133,,4900,15.394915,10.596353,8.500883,5.7777853,1.029415,0.11,0.9994574,16.20821,,,8.595769,1.0294117,0.978,245,0.9954332
245,0.221,15.036151,691.3123354911804,8.490665,15.873207,9.316391627406132,244.88171,16.20821,11.596685,5.063885,,4920,15.427361999999999,10.591894,8.480606,15.269305,1.0292923,0.11,0.9994574,16.20821,,,8.5953,1.0292865,0.978,246,0.99545413
246,0.221,15.021514000000002,696.5761017799377,8.490893,15.904678,9.382982714171145,245.8822,16.20821,11.5926285,5.089759,,4940,15.459741000000001,10.587722,8.542204,11.425751,1.0291706,0.11,0.9994574,16.20821,,,8.595085000000001,1.0291481,0.978,247,0.9954745
247,0.221,15.038192,701.7949116230011,8.4910555,15.936091000000001,9.364547303649141,246.8827,16.20821,11.588588,5.1466184,,4960,15.492049,10.58351,8.526566,19.162342000000002,1.0290489,0.11,0.9994574,16.20821,,,8.59481,1.029047,0.978,248,0.9954948
248,0.221,15.04974,707.280636548996,8.491361999999999,15.967426999999999,9.4068886703487,247.88297000000003,16.20821,11.584564,5.198021400000001,,4980,15.524289999999999,10.579472,8.564003,17.917835,1.0289291999999999,0.11,0.9994574,16.20821,,,8.594686,1.0286977,0.978,249,0.9955139000000001
249,0.221,15.036984,712.7923798561096,8.491647,15.998574,9.418950741430736,248.88124,16.20821,11.580556,5.2247962999999995,,5000,15.556464000000002,10.575438,8.575882,11.865499,1.0288095,0.11,0.9994574,16.20821,,,8.594609,1.0265876,0.978,250,0.99552494
250,0.221,15.030164000000001,717.8503873348236,8.491598,16.029804000000002,9.313637961619207,249.8818,16.20821,11.576564,5.257198000000001,,5020,15.588575,10.571096,8.4765625,13.329332,1.0286918,0.11,0.9994574,16.20821,,,8.594139,1.0286899,0.978,251,0.9955450000000001
251,0.221,15.006355,723.2885665893555,8.491514,16.060972,9.298553081687164,250.8823,16.20821,11.572588,5.272302,,5040,15.620617000000001,10.566748,8.468046000000001,9.035306,1.0285751,0.11,0.9994574,16.20821,,,8.593638,1.0285701999999999,0.978,252,0.99556464
252,0.221,15.005151000000001,728.4675657749176,8.491596000000001,16.09208,9.34463842549028,251.88275,16.20821,11.568627000000001,5.3097005,,5060,15.652592000000002,10.56259,8.5087,14.706021,1.0284584,0.11,0.9994574,16.20821,,,8.593304,1.0284563,0.978,253,0.995584
253,0.221,15.011409,734.3403069972992,8.491655,16.123127,9.339558161768817,252.88332999999997,16.20821,11.564683,5.3542575999999995,,5080,15.684509,10.5584345,8.502676,16.599203,1.0283436,0.11,0.9994574,16.20821,,,8.592946000000001,1.0283387,0.978,254,0.9956037
254,0.221,14.999548,740.5209546089172,8.491805000000001,16.154116000000002,9.362951412123069,253.88379,16.20821,11.560754,5.380394,,5100,15.716353,10.554397,8.526087,11.991185,1.0282289,0.11,0.9994574,16.20821,,,8.592684,1.028224,0.978,255,0.9956226999999999
255,0.221,14.983779,745.5181841850281,8.491831,16.185043,9.332223875852344,254.88426,16.20821,11.556839,5.4023247,,5120,15.748135999999999,10.55026,8.495138,10.967049000000001,1.0281161,0.11,0.9994574,16.20821,,,8.592303,1.0281131,0.978,256,0.99564165
256,0.221,14.993818,750.7120563983917,8.492118,16.215904000000002,9.403440847724044,255.88467000000003,16.20821,11.552941,5.449771,,5140,15.779859,10.546408999999999,8.561816,17.568502,1.0280033000000002,0.11,0.9994574,16.20821,,,8.592184,1.0278583000000001,0.978,257,0.9956601999999999
257,0.221,15.001278,756.8395864963531,8.492355,16.246714,9.387657005110947,256.88507000000004,16.20821,11.549057000000001,5.494346,,5160,15.81151,10.542534,8.548477,16.922477999999998,1.0278915000000002,0.11,0.9994574,16.20821,,,8.592015,1.027872,0.978,258,0.99567854
258,0.221,14.980020999999999,761.6022436618805,8.492614999999999,16.277464000000002,9.392965131996519,257.88552999999996,16.20821,11.545189,5.50992,,5180,15.843101999999998,10.538705,8.55539,9.500859,1.0277818,0.11,0.9994574,16.20821,,,8.591874,1.0277014000000002,0.978,259,0.9956969999999999
259,0.221,14.994604999999998,767.1787357330322,8.492819,16.308157,9.378043842573641,258.88599999999997,16.20821,11.541335,5.561048,,5200,15.874632,10.534844999999999,8.541217999999999,18.77579,1.027672,0.11,0.9994574,16.20821,,,8.59168,1.0276661,0.978,260,0.9957153
260,0.221,14.991653,772.3292229175568,8.492687,16.338793,9.28710471100034,259.88647000000003,16.20821,11.537497,5.5943604,,5220,15.9061,10.530674000000001,8.456458,14.228398,1.0275623,0.11,0.9994574,16.20821,,,8.591161,1.0275574,0.978,261,0.9957335999999999
261,0.221,14.99809,777.2277221679688,8.49284,16.369373,9.365714277726779,260.8869,16.20821,11.533672,5.6367845999999995,,5240,15.937501000000001,10.526812,8.528733,16.682398000000003,1.0274545,0.11,0.9994574,16.20821,,,8.590922,1.0274485,0.978,262,0.99575156
262,0.221,15.001079,782.8391637802124,8.492795,16.399895,9.309613860463287,261.8874,16.20821,11.529862,5.675486599999999,,5260,15.968845000000002,10.522774,8.478429,15.788517,1.0273477,0.11,0.9994574,16.20821,,,8.590494999999999,1.0273447,0.978,263,0.99576956
263,0.221,14.987498,789.2500534057617,8.492992,16.43036,9.37662651756171,262.88785,16.20821,11.526067999999999,5.6973476,,5280,16.000126,10.519003,8.540488,11.419925,1.0272409,0.11,0.9994574,16.20821,,,8.590306,1.0272311,0.978,264,0.9957872999999999
264,0.221,14.97071,795.7053775787354,8.493097,16.460772,9.356981694893722,263.8883,16.20821,11.522287,5.715733,,5300,16.031345,10.515162,8.517607,10.542838,1.0271351,0.11,0.9994574,16.20821,,,8.590032,1.0271322,0.978,265,0.9958049000000001
265,0.221,14.970181,800.2499346733093,8.4931345,16.491123,9.33775074765265,264.8888,16.20821,11.51852,5.750115,,5320,16.062507999999998,10.511275999999999,8.49944,14.834610999999999,1.0270313,0.11,0.9994574,16.20821,,,8.58969,1.0270274,0.978,266,0.99582255
266,0.221,14.972710999999999,805.7538111209869,8.493286999999999,16.521420000000003,9.371280068959422,265.88925,16.20821,11.514769,5.7872900000000005,,5340,16.093609,10.507529,8.530205,15.649256,1.0269275,0.11,0.9994574,16.20821,,,8.589468,1.0269215,0.978,267,0.9958398999999999
267,0.221,14.965982,811.4312663078308,8.493455,16.551664000000002,9.373475584662245,266.88965,16.20821,11.51103,5.814951000000001,,5360,16.124641,10.50382,8.534127,13.173884,1.0268236,0.11,0.9994574,16.20821,,,8.589262,1.0268188,0.978,268,0.9958568999999999
268,0.221,14.957795,817.2542531490326,8.493463,16.581848,9.3278385826756,267.89014,16.20821,11.507305,5.840897,,5380,16.155626,10.499972,8.492767,12.768094,1.0267218,0.11,0.9994574,16.20821,,,8.588903,1.0267208,0.978,269,0.9958741
269,0.221,14.936779999999999,823.9268908500671,8.493489,16.611979,9.336616385764351,268.89052999999996,16.20821,11.503594999999999,5.8537617,,5400,16.186544,10.496166,8.497487,9.288072999999999,1.0266199,0.11,0.9994574,16.20821,,,8.588565,1.026618,0.978,270,0.99589086
270,0.221,14.935939999999999,828.8471164703369,8.49344,16.642057,9.311535372580854,269.89099999999996,16.20821,11.499898,5.8865485,,5420,16.217405,10.492306,8.477874,14.712812,1.0265191999999999,0.11,0.9994574,16.20821,,,8.588157,1.0265181,0.978,271,0.9959077
271,0.221,14.932915,832.7478144168854,8.493484,16.672079999999998,9.339100396169984,270.89142000000004,16.20821,11.496215,5.916905,,5440,16.248209,10.488560000000001,8.502182000000001,14.117501,1.0264183,0.11,0.9994574,16.20821,,,8.58784,1.0264144,0.978,272,0.99592435
272,0.221,14.951273,838.9548120498657,8.49354,16.70205,9.342787443005708,271.89185,16.20821,11.492545,5.9683985999999996,,5460,16.278952,10.484849,8.505703,19.948591,1.0263205,0.11,0.9994574,16.20821,,,8.587539,1.0263165,0.978,273,0.9959408000000002
273,0.221,14.940645000000002,844.2381916046143,8.493466999999999,16.731962,9.303469551803435,272.8923,16.20821,11.488889,5.990664499999999,,5480,16.309639999999998,10.4810295,8.471399,12.043388,1.0262206,0.11,0.9994574,16.20821,,,8.587114999999999,1.0262166,0.978,274,0.9959573
274,0.221,14.905682,850.2711517810823,8.493533,16.761824,9.343154070549158,273.89273,16.20821,11.485246,5.9883546999999995,,5500,16.340270999999998,10.477369,8.508554,5.3296779999999995,1.0261227,0.11,0.9994574,16.20821,,,8.58683,1.0261203,0.978,275,0.9959735999999999
275,0.221,14.918372,856.9984931945801,8.493704,16.791634,9.376802258470349,274.89313,16.20821,11.481616,6.033461,,5520,16.370838,10.473836,8.536783,18.412054,1.0260268,0.11,0.9994574,16.20821,,,8.586649000000001,1.026019,0.978,276,0.9959896
276,0.221,14.932739999999999,863.1168248653412,8.493730000000001,16.821388,9.333399806967877,275.89355,16.20821,11.478,6.0800138,,5540,16.401354,10.470178,8.497995,18.902946,1.0259299000000002,0.11,0.9994574,16.20821,,,8.5863285,1.0259231,0.978,277,0.9960056
277,0.221,14.934589,869.2960550785065,8.493615,16.851091,9.293844297913246,276.89398,16.20821,11.474396,6.113813400000001,,5560,16.431812,10.466399000000001,8.460232000000001,15.450787,1.0258341,0.11,0.9994574,16.20821,,,8.585875,1.0258331,0.978,278,0.9960215
278,0.221,14.936526999999998,874.2203311920166,8.493761,16.880743,9.366261513148082,277.8944,16.20821,11.470805,6.1474733,,5580,16.462214000000003,10.462902,8.530619999999999,15.479423,1.0257392,0.11,0.9994574,16.20821,,,8.585677,1.0257324,0.978,279,0.9960373
279,0.221,14.922733,879.23903632164,8.492633,16.90744,9.442153378976837,278.84576,16.20821,11.467227000000001,6.1649970000000005,,5600,16.492489000000003,10.458159,8.593916,11.077932,1.0256453,0.11,0.9994574,16.20821,,,8.585706,0.9766264000000001,0.978,280,0.99587774
280,0.221,14.938445000000002,885.1951093673706,8.492807,16.937,9.376290709209961,279.8463,16.20821,11.463662,6.2119800000000005,,5620,16.522779999999997,10.45473,8.536673,19.341864,1.0255514000000001,0.11,0.9994574,16.20821,,,8.585531,1.0255475,0.978,281,0.9958944
281,0.221,14.959229999999998,891.4275002479553,8.492988,16.96651,9.378553341449754,280.847,16.20821,11.46011,6.2638125,,5640,16.55302,10.451326,8.538280499999999,20.80367,1.0254584999999998,0.11,0.9994574,16.20821,,,8.585364,1.0254517,0.978,282,0.9959113000000002
282,0.221,14.970013,897.5537552833557,8.493216499999999,16.99597,9.394754644446461,281.8475,16.20821,11.45657,6.305426000000001,,5660,16.583197,10.447991,8.552472,18.015482000000002,1.0253665,0.11,0.9994574,16.20821,,,8.585247,1.0253226,0.978,283,0.9959276
283,0.221,14.991775,903.1333446502686,8.493273,17.025375,9.340032271473927,282.84808,16.20821,11.453043,6.3577976,,5680,16.613325,10.444503,8.504866999999999,21.154139999999998,1.0252746,0.11,0.9994574,16.20821,,,8.584964999999999,1.0252697,0.978,284,0.99594396
284,0.221,14.987720000000001,908.5441870689392,8.493546,17.054632,9.419495149115706,283.84686,16.20821,11.449527999999999,6.3841339999999995,,5700,16.643389000000003,10.441251,8.579214,13.840447,1.0251837,0.11,0.9994574,16.20821,,,8.584945,1.0234828999999999,0.978,285,0.9959539000000001
285,0.221,15.008929,914.2305569648744,8.493795,17.083933,9.404040918945894,284.84735,16.20821,11.446025,6.4355269999999996,,5720,16.673407,10.437994,8.560396,21.057833,1.0250938,0.11,0.9994574,16.20821,,,8.584859,1.0249902,0.978,286,0.9959698
286,0.221,15.003088,920.16059756279,8.49382,17.113192,9.330428340501207,285.84796,16.20821,11.442534,6.459657,,5740,16.70337,10.434532,8.496525,13.336289,1.0250038000000001,0.11,0.9994574,16.20821,,,8.584551,1.025,0.978,287,0.9959859000000001
287,0.221,15.005811999999999,925.3022274971007,8.493996000000001,17.142398999999997,9.380115619452717,286.84854,16.20821,11.439055999999999,6.492145,,5760,16.733278,10.431238,8.5394535,15.791487,1.0249158,0.11,0.9994574,16.20821,,,8.584394,1.024909,0.978,288,0.9960019
288,0.221,15.011773999999999,931.3673231601716,8.49423,17.17155,9.398095135914168,287.849,16.20821,11.435591,6.5276656,,5780,16.763134,10.428022,8.556854,16.73305,1.0248269,0.11,0.9994574,16.20821,,,8.584299,1.0247556,0.978,289,0.9960173000000001
289,0.221,15.011917,938.1080312728882,8.494303,17.200657,9.35157946240939,288.84958,16.20821,11.432136,6.5571632,,5800,16.792938,10.424663,8.511111,15.057501,1.0247389,0.11,0.9994574,16.20821,,,8.584046,1.0247321,0.978,290,0.996033
290,0.221,15.030373,944.2661595344543,8.494484,17.229717,9.383856576413072,289.85013,16.20821,11.428694,6.604769,,5820,16.822687,10.421431,8.542000999999999,20.386229999999998,1.0246520000000001,0.11,0.9994574,16.20821,,,8.583902,1.0246402000000001,0.978,291,0.99604857
