,LQGsigma,TimeElapsed,SqrtESSClassic,ReturnAbsMax,LQGmu1,MISE,IWNorm2,DenMISELogLast,Iteration,Bound,IWMax,IWLastEpisode,ReturnStepMax,DenMISELogFirst,ReturnLastEpisode,target_sum_log_mean,ReturnMean,IWMean,ReturnMin,DenMISEMeanLog,TimestepsSoFar,URet,IWNorm1,LQGmu01,ReturnMax,IWFirstEpisode,IWMin
183,0.11,530.0532493591309,11.0453615,17.221329,1.0,8.458029,16.523138,11.561563,184,8.614728999999999,1.4959385,1.4959357,0.9999993,13.032657,8.508297,-334.3863,11.250532000000002,0.99186975,,14.070235,3680,9.34557673220131,182.50403,0.454,17.221329,,
184,0.11,534.5504887104033,11.090537,17.221329,1.0,8.458438000000001,16.546364,12.890545,185,8.6145,1.4919379,1.491935,0.9999993,13.027237,8.508587,-332.50696,11.235710000000001,0.99193543,,14.063807500000001,3700,9.344886709570682,183.50806,0.454,17.221329,,
185,0.11,540.1519696712494,11.135528,17.221329,1.0,8.458950999999999,16.569668,13.186368,186,8.614382,1.4880034,1.488002,0.9999993,13.021846,8.522455,-330.64624,11.221123,0.992,,14.05904,3720,9.358193149794674,184.512,0.454,17.221329,,
186,0.11,545.1033883094789,11.180339,17.221329,1.0,8.459773,16.593042,9.892572,187,8.614581,1.4841301000000002,1.4841273000000001,0.9999993,13.016484,8.56255,-328.8231,11.206906,0.9920633,,14.036710000000001,3740,9.40260503639351,185.51584,0.454,17.221329,,
187,0.11,550.022351026535,11.224972,17.221329,1.0,8.460197,16.616493,19.993145000000002,188,8.61439,1.4803177,1.4803135,0.9999993,13.01115,8.513689999999999,-326.9656,11.19258,0.99212587,,14.068345,3760,9.352289393868812,186.51967,0.454,17.221329,,
188,0.11,555.8270454406738,11.269428,17.221329,1.0,8.460581,16.64001,11.576573,189,8.614165,1.4765658000000002,1.4765615,0.9999993,13.005846,8.509477,-325.1723,11.178384,0.9921873,,14.055113,3780,9.344840367462568,187.5234,0.454,17.221329,,
189,0.11,561.0569705963135,11.313707,17.221329,1.0,8.461034,16.6636,15.267087,190,8.614017500000001,1.4728712,1.4728698999999998,0.9999993,13.000568,8.51881,-323.3785,11.164387,0.9922479,,14.061442999999999,3800,9.35696409031342,188.5271,0.454,17.221329,,
190,0.11,567.2026023864746,11.357818,17.221329,1.0,8.461583000000001,16.687251999999997,16.49223,191,8.613973,1.4692334999999999,1.4692334999999999,0.9999993,12.995319,8.532436,-321.59705,11.150607,0.99230766,,14.074124,3820,9.370811916124824,189.53076000000001,0.454,17.221329,,
191,0.11,574.4396066665648,11.401753999999999,17.221329,1.0,8.462369,16.710966,14.345938,192,8.614171,1.4656508,1.4656467,0.9999993,12.990097,8.564475999999999,-319.84533999999996,11.137137,0.9923663,,14.075493,3840,9.407370285466008,190.53433,0.454,17.221329,,
192,0.11,582.0963871479033,11.445523,17.221329,1.0,8.462946,16.73474,20.571934,193,8.614167,1.4621243,1.4621188999999999,0.9999993,12.984902,8.538725999999999,-318.07956,11.123674000000001,0.9924241,,14.109107999999999,3860,9.378151967597702,191.53784,0.454,17.221329,,
193,0.11,589.6568255424501,11.489125,17.221329,1.0,8.463457,16.758572,17.389120000000002,194,8.614104,1.4586495000000002,1.4586453000000001,0.9999993,12.979733999999999,8.530878999999999,-316.3484,11.110308999999999,0.99248105,,14.125969,3880,9.369024937896393,192.54131999999998,0.454,17.221329,,
194,0.11,596.6986145973207,11.532561999999999,17.221329,1.0,8.463946,16.782457,18.458486999999998,195,8.614025999999999,1.4552273999999998,1.4552218000000001,0.9999993,12.974592999999999,8.529121,-314.62952,11.097073,0.99253714,,14.148143,3900,9.367699757843493,193.54474,0.454,17.221329,,
195,0.11,604.9332551956178,11.575838000000001,17.221329,1.0,8.463974,16.806396,14.031728,196,8.613493,1.4518547,1.4518518,0.9999993,12.969478,8.467523,-312.95078,11.083656,0.99259245,,14.147506,3920,9.302215417219811,194.54813000000001,0.454,17.221329,,
196,0.11,613.4947085380553,11.61895,17.221329,1.0,8.464464,16.830389,20.029434,197,8.613428,1.4485327,1.4485258,0.9999993,12.964389,8.53063,-311.25864,11.070697000000001,0.992647,,14.177320000000002,3940,9.36992204918343,195.55145,0.454,17.221329,,
197,0.11,622.2269523143767,11.661903,17.221329,1.0,8.464957,16.854429999999997,19.299782,198,8.613373,1.4452583,1.4452555,0.9999993,12.959325999999999,8.532,-309.58727999999996,11.057877000000001,0.9927005999999999,,14.20315,3960,9.370212258552854,196.55472,0.454,17.221329,,
198,0.11,630.7884228229523,11.704701,17.221329,1.0,8.465174000000001,16.878513,16.61202,199,8.613047,1.4420311000000001,1.4420283999999999,0.9999993,12.954288,8.494837,-307.94626,11.044995,0.9927535,,14.215210999999998,3980,9.331986323280141,197.55795,0.454,17.221329,,
199,0.11,638.5696074962616,11.747341,17.221329,1.0,8.465816499999999,16.902642999999998,19.901820999999998,200,8.6131525,1.4388523000000002,1.4388468,0.9999993,12.949275,8.5546665,-306.3052,11.032544,0.99280554,,14.243603,4000,9.396553782238012,198.56111,0.454,17.221329,,
200,0.11,647.2949180603027,11.789826,17.221329,1.0,8.466061999999999,16.926820000000003,11.124305999999999,201,8.612866,1.4357176,1.4357148000000002,0.9999993,12.944287,8.4999895,-304.72412,11.019944,0.99285704,,14.228044,4020,9.335459654986662,199.56427,0.454,17.221329,,
201,0.11,655.3599743843079,11.832161,17.221329,1.0,8.466482000000001,16.951033,16.97574,202,8.612762,1.4326279,1.4326223999999999,0.9999993,12.939324000000001,8.525446,-303.1298,11.007595,0.9929077,,14.241604999999998,4040,9.364868648990466,200.56735,0.454,17.221329,,
202,0.11,662.9813282489778,11.874342,17.221329,1.0,8.466802000000001,16.975292,17.504366,203,8.612561999999999,1.4295802,1.4295788999999999,0.9999993,12.934386,8.511761,-301.54855,10.9953,0.9929576999999999,,14.257636999999999,4060,9.347762779937456,201.57041999999998,0.454,17.221329,,
203,0.11,672.0871138572693,11.916375,17.221329,1.0,8.4671755,16.999579999999998,21.779657,204,8.612422,1.4265771999999999,1.4265745,0.9999993,12.929473,8.520313,-299.96188,10.983169,0.99300677,,14.29447,4080,9.357425783825652,202.57338000000001,0.454,17.221329,,
204,0.11,679.4234168529509,11.958261,17.221329,1.0,8.467901,17.02391,19.277555,205,8.612638,1.4236144,1.4236116,0.9999993,12.9245825,8.571635,-298.40286000000003,10.971405,0.9930554,,14.318738,4100,9.414768497709597,203.57635,0.454,17.221329,,
205,0.11,688.5453922748566,12.000002,17.221329,1.0,8.468245,17.048271,16.446627,206,8.612478,1.420693,1.4206903,0.9999993,12.919717,8.5177145,-296.87277,10.959494,0.9931033000000001,,14.32903,4120,9.353250603315203,204.57928,0.454,17.221329,,
206,0.11,696.5959861278534,12.041595,17.221329,1.0,8.468489,17.072670000000002,17.272667000000002,207,8.612225,1.4178114,1.4178046999999998,0.9999993,12.914874000000001,8.503843,-295.3535,10.94763,0.99315065,,14.343212,4140,9.340476380878847,205.58218,0.454,17.221329,,
207,0.11,705.2359466552734,12.083045,17.221329,1.0,8.468906,17.0971,12.207015,208,8.612149,1.4149694,1.4149653999999998,0.9999993,12.910053999999999,8.529738,-293.87317,10.936005,0.9931972,,14.332904999999998,4160,9.370441599005686,206.58502,0.454,17.221329,,
208,0.11,713.5762162208557,12.124356,17.221329,1.0,8.46942,17.121554999999997,13.224132999999998,209,8.612175,1.4121654,1.4121627,0.9999993,12.905258,8.545078,-292.40213,10.924565,0.9932431999999999,,14.327562,4180,9.385046751405806,207.58783,0.454,17.221329,,
209,0.11,721.1043558120728,12.165525,17.221329,1.0,8.469764999999999,17.14604,16.382616,210,8.612036999999999,1.4093992,1.4093951,0.9999993,12.900485,8.520788,-290.93008,10.913117999999999,0.9932885,,14.337311999999999,4200,9.358073249170314,208.59059,0.454,17.221329,,
210,0.11,728.238290309906,12.206555,17.221329,1.0,8.469872,17.170551,16.426119,211,8.611666,1.4066693000000001,1.4066665,0.9999993,12.895735,8.486056,-289.47182999999995,10.901617,0.99333316,,14.347173999999999,4220,9.321511728568657,209.59329,0.454,17.221329,,
211,0.11,738.128613948822,12.247448,17.221329,1.0,8.470152,17.195093,13.473407,212,8.611472000000001,1.4039767,1.4039727,0.9999993,12.891005999999999,8.511796,-288.04123,10.890344,0.9933774,,14.343017999999999,4240,9.344382737333376,210.59601,0.454,17.221329,,
212,0.11,746.5149216651918,12.288206,17.221329,1.0,8.470725,17.219654000000002,19.517511,213,8.611576,1.4013188,1.4013133999999998,0.9999993,12.8863,8.557507000000001,-286.5957,10.879392999999999,0.99342096,,14.367276,4260,9.395935586123796,211.59866,0.454,17.221329,,
213,0.11,756.284809589386,12.328828999999999,17.221329,1.0,8.471382,17.244239999999998,16.633263,214,8.61177,1.3986965,1.3986938999999998,0.9999993,12.881617,8.571245,-285.1772,10.868606,0.9934639000000001,,14.37783,4280,9.412742689729725,212.60127000000003,0.454,17.221329,,
214,0.11,764.1729116439819,12.369317,17.221329,1.0,8.471638,17.26885,11.919339,215,8.611566,1.3961072,1.3961059,0.9999993,12.876955,8.510675,-283.7938,10.857636999999999,0.99350643,,14.366359,4300,9.349064362848996,213.60387999999998,0.454,17.221329,,
215,0.11,777.7967431545258,12.409675,17.221329,1.0,8.472428,17.293478,15.809083,216,8.611901,1.3935518,1.3935479,0.9999993,12.872314,8.594242,-282.4052,10.847159,0.9935483,,14.373004000000002,4320,9.438285084612122,214.60643,0.454,17.221329,,
216,0.11,785.7610821723938,12.4499,17.221329,1.0,8.472818,17.318127,17.020601,217,8.611839999999999,1.391029,1.3910263999999999,0.9999993,12.867695,8.533412,-281.02386,10.836497999999999,0.9935896000000001,,14.385171,4340,9.374028816475732,215.60893,0.454,17.221329,,
217,0.11,796.9228889942169,12.489995,17.221329,1.0,8.473267,17.342794,13.222972,218,8.611842,1.3885379,1.3885333999999998,0.9999993,12.863097,8.543066,-279.67258,10.825977,0.99363035,,14.3798065,4360,9.377971471123814,216.61142,0.454,17.221329,,
218,0.11,806.8760807514191,12.529964999999999,17.221329,1.0,8.473504,17.367476999999997,15.026568,219,8.611638000000001,1.3860791000000001,1.3860751,0.9999993,12.858520500000001,8.510889,-278.32544,10.815406,0.99367076,,14.382728,4380,9.351483785260069,217.61389,0.454,17.221329,,
219,0.11,815.1474266052246,12.569805,17.221329,1.0,8.473823,17.392181,19.423958,220,8.611517999999998,1.3836516,1.3836516,0.9999993,12.853964999999999,8.52405,-276.97055,10.804992,0.9937106,,14.405607999999999,4400,9.362127383114837,218.61632999999998,0.454,17.221329,,
220,0.11,823.7481307983397,12.609521,17.221329,1.0,8.474385,17.416897,13.186738,221,8.611647999999999,1.3812535,1.3812508999999997,0.9999993,12.84943,8.563808,-275.65616,10.794849000000001,0.9937499,,14.400062,4420,9.404073045597796,219.61872999999997,0.454,17.221329,,
221,0.11,833.8843059539795,12.649111,17.221329,1.0,8.474747,17.441628,11.548402000000001,222,8.611578999999999,1.3788857,1.3788805,0.9999993,12.844915,8.532611,-274.361,10.784659,0.99378866,,14.387185,4440,9.369684972777069,220.62107999999998,0.454,17.221329,,
222,0.11,842.2317900657654,12.688577,17.221329,1.0,8.475233,17.466373,14.411769,223,8.61164,1.376547,1.3765457,0.9999993,12.840421000000001,8.553500999999999,-273.0646,10.774653,0.993827,,14.387260999999999,4460,9.395635350775214,221.62341,0.454,17.221329,,
223,0.11,851.4517142772675,12.727921499999999,17.221329,1.0,8.475508,17.49113,16.22077,224,8.611493,1.3742365,1.3742332,0.9999993,12.835946,8.520058,-271.77176000000003,10.764588,0.99386495,,14.395417000000002,4480,9.357366080236234,222.62575,0.454,17.221329,,
224,0.11,861.5166594982147,12.767147,17.221329,1.0,8.47604,17.515898,18.238647,225,8.611608,1.3719546999999999,1.3719493999999999,0.9999993,12.831491999999999,8.562698,-270.4814,10.754802999999999,0.9939024,,14.412467000000001,4500,9.403851389687583,223.62804,0.454,17.221329,,
225,0.11,870.4751076698303,12.806249000000001,17.221329,1.0,8.476452,17.540678,19.837142999999998,226,8.611606,1.3697008999999998,1.3696983,0.9999993,12.827058000000001,8.544074,-269.1954,10.745021000000001,0.9939393,,14.43644,4520,9.385023200561626,224.63027999999997,0.454,17.221329,,
226,0.11,879.1292309761047,12.845234,17.221329,1.0,8.476519999999999,17.565468,17.74461,227,8.611263000000001,1.3674742,1.367469,0.9999993,12.822642,8.487678,-267.93,10.735076,0.99397594,,14.450982999999999,4540,9.320446539778896,225.63253999999998,0.454,17.221329,,
227,0.11,888.3123316764833,12.884099,17.221329,1.0,8.4764595,17.590265,15.614263000000001,228,8.610796,1.3652726,1.3652707,0.9999993,12.818247,8.466492,-266.68503,10.725126,0.99401194,,14.456055,4560,9.299716497043445,226.63472000000002,0.454,17.221329,,
228,0.11,896.5356647968292,12.922849000000001,17.221329,1.0,8.476875,17.615070000000003,9.370322,229,8.610809,1.3630993,1.3630966999999998,0.9999993,12.81387,8.546253,-265.47818,10.715611,0.9940475000000001,,14.433817000000001,4580,9.384907544505662,227.63689,0.454,17.221329,,
229,0.11,907.8416473865508,12.961481,17.221329,1.0,8.477161,17.639885,13.55614,230,8.610696,1.360951,1.360947,0.9999993,12.809513,8.525231,-264.26364,10.706089,0.99408275,,14.429972,4600,9.365940175980644,228.63904,0.454,17.221329,,
230,0.11,915.8696842193604,13.000001,17.221329,1.0,8.477086,17.664703,8.849765,231,8.610225,1.3588266000000002,1.3588214,0.9999993,12.805175,8.464327,-263.08002,10.696384,0.99411756,,14.405787,4620,9.301326939373014,229.64116,0.454,17.221329,,
231,0.11,924.0872237682344,13.038404,17.221329,1.0,8.477477,17.689531,13.270422,232,8.610224,1.3567288999999998,1.356725,0.9999993,12.800856,8.5440035,-261.8875,10.687106,0.994152,,14.400865,4640,9.382304859485824,230.64326,0.454,17.221329,,
232,0.11,933.3318200111388,13.076698,17.221329,1.0,8.477722,17.714361,15.595051000000002,233,8.610081,1.3546551000000002,1.3546525,0.9999993,12.796555,8.519514,-260.6953,10.677804,0.9941860999999999,,14.405960999999998,4660,9.356330064817039,231.64536,0.454,17.221329,,
233,0.11,942.1691749095917,13.114876999999998,17.221329,1.0,8.478182,17.739197,13.758088,234,8.610155,1.3526051000000001,1.3526,0.9999993,12.792272,8.5572815,-259.52115,10.668742,0.9942196,,14.403165,4680,9.396416948883676,232.64737999999997,0.454,17.221329,,
234,0.11,952.1625044345856,13.152947,17.221329,1.0,8.478186,17.764035999999997,13.928491000000001,235,8.6097765,1.3505789,1.3505776000000003,0.9999993,12.788007,8.478726,-258.35626,10.659423,0.9942529,,14.401117999999999,4700,9.3131662606212,233.64943,0.454,17.221329,,
235,0.11,961.9064190387726,13.190906,17.221329,1.0,8.478727000000001,17.78888,11.585806,236,8.60994,1.3485749,1.3485737,0.9999993,12.783761,8.573089999999999,-257.21115,10.650582,0.9942857,,14.38916,4720,9.415430023182266,234.65142999999998,0.454,17.221329,,
236,0.11,976.5837261676787,13.228759,17.221329,1.0,8.479027,17.81372,15.402004999999999,237,8.609863,1.3465945,1.3465931,0.9999993,12.779532000000001,8.531536000000001,-256.05962999999997,10.641641,0.9943181999999999,,14.393406,4740,9.367291399205932,235.65341,0.454,17.221329,,
237,0.11,989.1638660430908,13.266499,17.221329,1.0,8.479238,17.838568,10.56592,238,8.609702,1.3446361999999998,1.3446323999999998,0.9999993,12.775322000000001,8.516413,-254.93812999999997,10.632712,0.99435014,,14.377297,4760,9.352546849560538,236.65533,0.454,17.221329,,
238,0.11,1003.1377787590027,13.304135,17.221329,1.0,8.479756,17.863417000000002,15.605185999999998,239,8.609852,1.3427011999999998,1.3426949,0.9999993,12.771129,8.571568,-253.8049,10.624086,0.9943821,,14.382407999999998,4780,9.414411058125905,237.65732000000003,0.454,17.221329,,
239,0.11,1015.9972593784332,13.341663,17.221329,1.0,8.480122,17.888264000000003,15.338220999999999,240,8.609850999999999,1.3407857,1.3407793,0.9999993,12.766952999999999,8.544989999999999,-252.68227000000002,10.615424,0.9944133,,14.386365,4800,9.38531806098498,238.6592,0.454,17.221329,,
240,0.11,1029.2792115211487,13.379087,17.221329,1.0,8.480369999999999,17.91311,16.371159,241,8.609736,1.3388934,1.3388857,0.9999993,12.762795,8.524786,-251.56464,10.60675,0.9944443000000001,,14.394575,4820,9.363229976973537,239.66107000000002,0.454,17.221329,,
241,0.11,1039.5830693244934,13.416409,17.221329,1.0,8.480578999999999,17.937958,17.59838,242,8.609586,1.3370202,1.3370176999999999,0.9999993,12.758655000000001,8.518378,-250.45119,10.598121,0.99447507,,14.407786999999999,4840,9.358811246274866,240.66296,0.454,17.221329,,
242,0.11,1053.900940656662,13.453624,17.221329,1.0,8.480832000000001,17.962805,21.911547,243,8.609482,1.3351681,1.335165,0.9999993,12.754531,8.526814,-249.32916,10.589596,0.99450547,,14.438642000000002,4860,9.364255644041023,241.66483,0.454,17.221329,,
243,0.11,1068.4545154571533,13.490738,17.221329,1.0,8.481307000000001,17.987648,9.003835,244,8.609603,1.3333378,1.3333351999999998,0.9999993,12.750424,8.567586,-248.26924,10.581308,0.9945354,,14.416342000000002,4880,9.410890067132923,242.66664,0.454,17.221329,,
244,0.11,1080.5327281951904,13.527748999999998,17.221329,1.0,8.481415,18.012491,5.520449,245,8.60936,1.3315257999999999,1.3315232,0.9999993,12.746334,8.500883,-247.23221,10.572818,0.9945651,,14.380009,4900,9.338293295170901,243.66846,0.454,17.221329,,
245,0.11,1094.4062674045565,13.564661,17.221329,1.0,8.48141,18.037329,15.013197,246,8.609007,1.3297338,1.3297276000000002,0.9999993,12.742261,8.480606,-246.16501,10.564312,0.9945944999999999,,14.382558,4920,9.316391627406132,244.67026,0.454,17.221329,,
246,0.11,1108.2836349010468,13.601470999999998,17.221329,1.0,8.481736,18.062166,11.170838999999999,247,8.608988,1.3279604,1.3279584999999998,0.9999993,12.738204,8.542204,-245.12201000000002,10.556125999999999,0.9946235999999999,,14.36953,4940,9.382982714171145,245.67202999999998,0.454,17.221329,,
247,0.11,1126.7269475460052,13.638182999999998,17.221329,1.0,8.4819765,18.086998,18.908653,248,8.608886,1.3262068999999999,1.3262056,0.9999993,12.734163,8.526566,-244.05622999999997,10.547941999999999,0.99465233,,14.387807999999998,4960,9.364547303649141,246.67378,0.454,17.221329,,
248,0.11,1139.4597642421722,13.674793,17.221329,1.0,8.482412,18.111828,17.665115,249,8.608982000000001,1.3244715,1.3244715,0.9999993,12.730139999999999,8.564003,-243.00401000000002,10.539974,0.99468076,,14.400946,4980,9.4068886703487,247.6755,0.454,17.221329,,
249,0.11,1155.6433033943174,13.711309,17.221329,1.0,8.482906,18.13665,11.612027000000001,250,8.6091385,1.3227547,1.3227483999999998,0.9999993,12.726131,8.575882,-241.98443999999998,10.532117999999999,0.99470884,,14.389767,5000,9.418950741430736,248.67722,0.454,17.221329,,
250,0.11,1173.7346496582034,13.747727,17.221329,1.0,8.482873,18.16147,13.079189999999999,251,8.60877,1.321056,1.3210516,0.9999993,12.722139,8.4765625,-240.96712999999997,10.523928999999999,0.9947368000000001,,14.384522,5020,9.313637961619207,249.67893999999998,0.454,17.221329,,
251,0.11,1189.7604615688326,13.78405,17.221329,1.0,8.482796,18.186281,8.786321000000001,252,8.608362,1.3193758,1.3193707000000001,0.9999993,12.7181635,8.468046000000001,-239.97495,10.51577,0.99476427,,14.362283999999999,5040,9.298553081687164,250.6806,0.454,17.221329,,
252,0.11,1206.8162360191345,13.820274,17.221329,1.0,8.482930999999999,18.21109,14.458184,253,8.608168,1.3177122,1.3177108999999998,0.9999993,12.714203,8.5087,-238.9682,10.507837,0.99479157,,14.362639000000001,5060,9.34463842549028,251.68227000000002,0.454,17.221329,,
253,0.11,1221.9270329475405,13.856407,17.221329,1.0,8.483033,18.235891,16.352504999999997,254,8.607944,1.3160657,1.3160607,0.9999993,12.7102585,8.502676,-237.96193,10.499943,0.9948186,,14.370451000000001,5080,9.339558161768817,252.68392999999998,0.454,17.221329,,
254,0.11,1237.2744801044466,13.892445,17.221329,1.0,8.483253999999999,18.260685000000002,11.745614,255,8.607841,1.3144376,1.3144313,0.9999993,12.706329,8.526087,-236.9816,10.492203,0.9948453000000002,,14.360135000000001,5100,9.362951412123069,253.68555,0.454,17.221329,,
255,0.11,1249.3889830112455,13.928389000000001,17.221329,1.0,8.483316,18.285473,10.722595,256,8.607581,1.312824,1.3128215,0.9999993,12.702415,8.495138,-236.01294,10.484402000000001,0.99487174,,14.345901999999999,5120,9.332223875852344,254.68716,0.454,17.221329,,
256,0.11,1262.0809440612793,13.964239000000001,17.221329,1.0,8.483716000000001,18.310251,17.325016,257,8.607662,1.311228,1.3112274,0.9999993,12.698516999999999,8.561816,-235.02612000000002,10.476922,0.9948976999999999,,14.357473,5140,9.403440847724044,255.68872000000002,0.454,17.221329,,
257,0.11,1277.4968087673187,14.0,17.221329,1.0,8.484046000000001,18.335024,16.680214000000003,258,8.607676,1.3096484,1.3096428,0.9999993,12.6946335,8.548477,-234.04948,10.469446000000001,0.9949238000000001,,14.366453,5160,9.387657005110947,256.69034,0.454,17.221329,,
258,0.11,1289.7045376300812,14.035669,17.221329,1.0,8.484405,18.359787,9.259622,259,8.607719,1.308085,1.3080825,0.9999993,12.690764,8.55539,-233.10901,10.462056,0.9949494000000001,,14.346714000000002,5180,9.392965131996519,257.6919,0.454,17.221329,,
259,0.11,1305.2884840965269,14.071245999999999,17.221329,1.0,8.484691,18.384542,18.535702,260,8.607694,1.3065366000000003,1.306534,0.9999993,12.686911,8.541217999999999,-232.14014,10.454669,0.9949747,,14.362804,5200,9.378043842573641,258.69342,0.454,17.221329,,
260,0.11,1320.874228477478,14.106734,17.221329,1.0,8.4845495,18.409288,13.989379999999999,261,8.607244,1.3050048,1.3049998,0.9999993,12.683072,8.456458,-231.19609,10.447013,0.99499977,,14.361351999999998,5220,9.28710471100034,259.69495,0.454,17.221329,,
261,0.11,1335.477017402649,14.142135999999999,17.221329,1.0,8.484767999999999,18.434027,16.444439000000003,262,8.607155,1.3034873,1.3034799,0.9999993,12.679248,8.528733,-230.24988,10.439691,0.9950247999999999,,14.369280999999999,5240,9.365714277726779,260.6965,0.454,17.221329,,
262,0.11,1348.2658338546753,14.177447,17.221329,1.0,8.484736999999999,18.458754000000003,15.551607,263,8.606819,1.3019841,1.3019816,0.9999993,12.675439,8.478429,-229.31429,10.432233,0.9950494000000001,,14.373755,5260,9.309613860463287,261.698,0.454,17.221329,,
263,0.11,1365.0120565891264,14.212670999999999,17.221329,1.0,8.485013,18.48347,11.18405,264,8.606792,1.3004973999999998,1.3004912,0.9999993,12.671643,8.540488,-228.4023,10.425067,0.99507385,,14.361651,5280,9.37662651756171,262.6995,0.454,17.221329,,
264,0.11,1379.136744260788,14.247806,17.221329,1.0,8.485173,18.508179000000002,10.308000999999999,265,8.606652,1.2990236000000002,1.2990173999999999,0.9999993,12.667863,8.517607,-227.50052000000002,10.417869999999999,0.9950978000000001,,14.346335,5300,9.356981694893722,263.70092999999997,0.454,17.221329,,
265,0.11,1392.7631585597992,14.282855,17.221329,1.0,8.485242,18.532877,14.600795000000002,266,8.606422,1.2975649999999999,1.2975588,0.9999993,12.664096,8.49944,-226.58937000000003,10.410657,0.9951218000000001,,14.347271,5320,9.33775074765265,264.7024,0.454,17.221329,,
266,0.11,1409.5673406124115,14.317821499999999,17.221329,1.0,8.48546,18.557562,15.416448999999998,267,8.606345,1.2961205,1.2961168,0.9999993,12.660344,8.530205,-225.68202000000002,10.403615,0.99514556,,14.351254,5340,9.371280068959422,265.70386,0.454,17.221329,,
267,0.11,1422.8553576469421,14.352701000000001,17.221329,1.0,8.485696,18.582237,12.942079,268,8.606287,1.2946898999999998,1.2946898999999998,0.9999993,12.656606,8.534127,-224.79066,10.396639,0.9951690000000001,,14.345978,5360,9.373475584662245,266.7053,0.454,17.221329,,
268,0.11,1438.0120072364807,14.387493,17.221329,1.0,8.485729,18.606903,12.537289,269,8.606029,1.2932732,1.293272,0.9999993,12.652882,8.492767,-223.90747000000002,10.389562,0.99519217,,14.339232,5380,9.3278385826756,267.7067,0.454,17.221329,,
269,0.11,1452.3930349349976,14.422206,17.221329,1.0,8.4857855,18.631556,9.058253,270,8.605796,1.2918698999999998,1.291868,0.9999993,12.649171,8.497487,-223.04367000000002,10.382553999999999,0.9952153,,14.319654000000002,5400,9.336616385764351,268.70813,0.454,17.221329,,
270,0.11,1466.423725605011,14.456832,17.221329,1.0,8.485748,18.656197,14.483972,271,8.605471000000001,1.2904803,1.2904790000000002,0.9999993,12.6454735,8.477874,-222.16626000000002,10.375525999999999,0.995238,,14.32024,5420,9.311535372580854,269.7095,0.454,17.221329,,
271,0.11,1482.0780866146088,14.491375,17.221329,1.0,8.485827,18.680827999999998,13.889628,272,8.605265,1.2891037,1.2891002,0.9999993,12.64179,8.502182000000001,-221.29745,10.368638,0.9952605999999999,,14.318638,5440,9.339100396169984,270.71088,0.454,17.221329,,
272,0.11,1494.7920694351196,14.525839999999999,17.221329,1.0,8.48592,18.705444,19.721682,273,8.605074,1.2877399999999999,1.2877361999999999,0.9999993,12.638121,8.505703,-220.41367999999997,10.361814500000001,0.99528307,,14.338410000000001,5460,9.342787443005708,271.71227999999996,0.454,17.221329,,
273,0.11,1512.999811410904,14.560220999999999,17.221329,1.0,8.485852000000001,18.730047,11.817431,274,8.604725,1.2863885,1.2863848,0.9999993,12.634464,8.471399,-219.5652,10.354915,0.9953052,,14.329189999999999,5480,9.303469551803435,272.71362,0.454,17.221329,,
274,0.11,1524.3565440177915,14.594520999999999,17.221329,1.0,8.485958,18.754639,5.1046667,275,8.604550999999999,1.2850507,1.2850482,0.9999993,12.630821000000001,8.508554,-218.7473,10.348202,0.9953271999999999,,14.295628,5500,9.343154070549158,273.71497,0.454,17.221329,,
275,0.11,1536.5969097614288,14.628738,17.221329,1.0,8.486196000000001,18.779219,18.187979000000002,276,8.604511,1.2837254999999999,1.2837193,0.9999993,12.627191999999999,8.536783,-217.88794,10.341638,0.9953488000000001,,14.309710999999998,5520,9.376802258470349,274.71628,0.454,17.221329,,
276,0.11,1551.5318357944489,14.662878,17.221329,1.0,8.486249,18.803783,18.6798,277,8.604289,1.2824111999999999,1.2824075000000001,0.9999993,12.623575,8.497995,-217.033,10.334982,0.9953704,,14.325470000000001,5540,9.333399806967877,275.7176,0.454,17.221329,,
277,0.11,1567.262615442276,14.696938500000002,17.221329,1.0,8.486130000000001,18.828337,15.228568,278,8.603896,1.28111,1.2811058000000002,0.9999993,12.619971000000001,8.460232000000001,-216.19664,10.328238,0.9953917,,14.328698999999999,5560,9.293844297913246,276.7189,0.454,17.221329,,
278,0.11,1584.6149294376373,14.730922,17.221329,1.0,8.486334,18.852875,15.258114,279,8.603828,1.2798212,1.279815,0.9999993,12.616381,8.530619999999999,-215.36617999999999,10.321794500000001,0.99541295,,14.332014000000001,5580,9.366261513148082,277.7202,0.454,17.221329,,
279,0.11,1599.567304611206,14.764823000000002,17.221329,1.0,8.486825,18.877398,10.808563000000001,280,8.60405,1.2785426000000002,1.2785389999999999,0.9999993,12.612803,8.593916,-214.55754,10.315624,0.9954337,,14.319410999999999,5600,9.442153378976837,278.72144,0.454,17.221329,,
280,0.11,1618.7456712722778,14.798648000000002,17.221329,1.0,8.487052,18.90191,19.12236,281,8.60401,1.2772763999999999,1.2772763999999999,0.9999993,12.609238000000001,8.536673,-213.72507000000002,10.309292999999998,0.9954545,,14.336485,5620,9.376290709209961,279.72272000000004,0.454,17.221329,,
281,0.11,1630.1836795806885,14.832397,17.221329,1.0,8.487283,18.926405,20.585060000000002,282,8.603973,1.2760223999999998,1.2760174,0.9999993,12.605685000000001,8.538280499999999,-212.89331,10.303013,0.99547505,,14.358625,5640,9.378553341449754,280.72397,0.454,17.221329,,
