,ReturnMin,IWMin,SqrtESSClassic,IWNorm2,IWFirstEpisode,DenMISELogFirst,ReturnLastEpisode,TimestepsSoFar,DenMISELogLast,ReturnStepMax,Bound,ReturnAbsMax,target_sum_log_mean,LQGmu1,LQGmu01,IWMax,IWMean,Iteration,LQGsigma,IWNorm1,IWLastEpisode,MISE,ReturnMean,URet,DenMISEMeanLog,TimeElapsed,ReturnMax
260,,,15.996054,16.192595999999998,,11.537496,8.456458,5220,14.236289999999999,0.9999392,11.669169,17.088607999999997,2.5133357000000003,1.0,0.606,1.0194801,0.99240476,261,0.11,259.01764,1.0194801,8.464265,8.621663,9.28710471100034,14.995192000000001,396.9179587364197,17.088607999999997
261,,,16.027304,16.223738,,11.533672,8.528733,5240,16.692368,0.9999392,11.663333999999999,17.088607999999997,2.5675194,1.0,0.606,1.0194043,0.9924533000000001,262,0.11,260.02277000000004,1.0172561,8.464678,8.621308,9.365714277726779,15.00164,402.64767599105835,17.088607999999997
262,,,16.05849,16.254946,,11.529862,8.478429,5260,15.796437,0.9999392,11.657403,17.088607999999997,2.617892,1.0,0.606,1.0193294,0.9925091,263,0.11,261.0299,1.01924,8.464959,8.620764999999999,9.309613860463287,15.004634,408.83350086212164,17.088607999999997
263,,,16.089619,16.285816,,11.526067999999999,8.540488,5280,11.432143,0.9999392,11.651601,17.088607999999997,2.6513348,1.0,0.606,1.0192546,0.9925476000000001,264,0.11,262.03256,1.0147561999999999,8.465334,8.620461,9.37662651756171,14.991074,414.791072845459,17.088607999999997
264,,,16.120686,16.316795000000003,,11.522286,8.517607,5300,10.552301,0.9999392,11.645831,17.088607999999997,2.6812150000000003,1.0,0.606,1.0191808,0.9925959999999999,265,0.11,263.03792999999996,1.017458,8.465703999999999,8.620073,9.356981694893722,14.974297,420.3288700580597,17.088607999999997
265,,,16.151691,16.347792000000002,,11.51852,8.49944,5320,14.842873999999998,0.9999392,11.640061,17.088607999999997,2.7270048,1.0,0.606,1.0191069,0.9926485,266,0.11,264.0445,1.0185764000000002,8.46604,8.619619,9.33775074765265,14.973772,426.1059260368347,17.088607999999997
266,,,16.182642,16.378576000000002,,11.514768,8.530205,5340,15.659814,0.9999392,11.634364,17.088607999999997,2.775502,1.0,0.606,1.019034,0.9926915999999999,267,0.11,265.04865,1.0161361999999998,8.466413000000001,8.619285000000001,9.371280068959422,14.9763155,431.4034750461578,17.088607999999997
267,,,16.213531,16.409262,,11.511028999999999,8.534127,5360,13.185045,0.9999392,11.628693,17.088607999999997,2.8144007,1.0,0.606,1.0189620000000001,0.9927316999999999,268,0.11,266.0521,1.0154222,8.466777,8.618967999999999,9.373475584662245,14.9696045,437.43201184272766,17.088607999999997
268,,,16.24436,16.440088,,11.507305,8.492767,5380,12.776072000000001,0.9999392,11.622997,17.088607999999997,2.8515015,1.0,0.606,1.0188901,0.9927833,269,0.11,267.05872,1.0185628,8.467082000000001,8.618497999999999,9.3278385826756,14.961422,443.30464458465576,17.088607999999997
269,,,16.275131,16.470835,,11.503594,8.497487,5400,9.296302,0.9999392,11.617339999999999,17.088607999999997,2.875438,1.0,0.606,1.0188183000000002,0.9928333,270,0.11,268.065,1.0182043,8.467392,8.618051,9.336616385764351,14.940414,448.5961844921112,17.088607999999997
270,,,16.305841,16.501554000000002,,11.499898,8.477874,5420,14.720513,0.9999392,11.611656,17.088607999999997,2.9192150000000003,1.0,0.606,1.0187473,0.9928847,271,0.11,269.07175,1.0186434000000002,8.467641,8.617534,9.311535372580854,14.939575,453.4964880943298,17.088607999999997
271,,,16.336498000000002,16.532185000000002,,11.496215,8.502182000000001,5440,14.125632000000001,0.9999392,11.606078,17.088607999999997,2.960481,1.0,0.606,1.0186773999999998,0.9929338,272,0.11,270.078,1.0181023999999999,8.467962,8.617108,9.339100396169984,14.936557999999998,460.04188680648804,17.088607999999997
272,,,16.367096,16.562756,,11.492544,8.505703,5460,19.956670000000003,0.9999392,11.600543,17.088607999999997,3.0228035,1.0,0.606,1.0186074,0.9929824,273,0.11,271.0842,1.0180577,8.468294,8.616700999999999,9.342787443005708,14.954919,465.6461968421936,17.088607999999997
273,,,16.397635,16.593298,,11.488889,8.471399,5480,12.050962,0.9999392,11.594926,17.088607999999997,3.0558197,1.0,0.606,1.0185385,0.9930323,274,0.11,272.09085,1.0184734,8.46851,8.61617,9.303469551803435,14.944297,470.2626643180847,17.088607999999997
274,,,16.428116,16.623726,,11.485246,8.508554,5500,5.3381405,0.9999392,11.589446,17.088607999999997,3.064182,1.0,0.606,1.0184695,0.9930781999999999,275,0.11,273.0965,1.0174735000000001,8.468831,8.61578,9.343154070549158,14.90934,475.93373799324036,17.088607999999997
275,,,16.458544,16.653952,,11.481616,8.536783,5520,18.422777,0.9999392,11.584025,17.088607999999997,3.1198835,1.0,0.606,1.0184015,0.9931152,276,0.11,274.0998,1.0150757,8.46918,8.615492999999999,9.376802258470349,14.922045,482.3456854820252,17.088607999999997
276,,,16.488913,16.684303,,11.477999,8.497995,5540,18.910704,0.9999392,11.578586,17.088607999999997,3.1769543,1.0,0.606,1.0183345,0.9931625,277,0.11,275.10602,1.0179956000000001,8.469477000000001,8.615067999999999,9.333399806967877,14.936418,488.07125544548035,17.088607999999997
277,,,16.519226,16.714619,,11.474396,8.460232000000001,5560,15.4582,0.9999392,11.573044,17.088607999999997,3.2211967,1.0,0.606,1.0182666,0.99321073,278,0.11,276.11258,1.0182558000000002,8.469641000000001,8.6145115,9.293844297913246,14.938271499999999,494.24240732192993,17.088607999999997
278,,,16.549484,16.744745,,11.470804,8.530619999999999,5580,15.488922,0.9999392,11.567721,17.088607999999997,3.2652237,1.0,0.606,1.0182004999999998,0.9932506,279,0.11,277.1169,1.0160345,8.469992,8.61421,9.366261513148082,14.940220000000002,500.0663866996765,17.088607999999997
279,,,16.579426,16.769115,,11.467227000000001,8.593916,5600,11.140861,0.9999392,11.5596695,17.088607999999997,3.2930417000000003,1.0,0.606,1.0181345,0.9929368000000001,280,0.11,278.0223,0.9170628000000001,8.467533999999999,8.614139999999999,9.442153378976837,14.926626999999998,506.376472234726,17.088607999999997
280,,,16.609575,16.799103,,11.463662,8.536673,5620,19.352203,0.9999392,11.554416,17.088607999999997,3.3502447999999996,1.0,0.606,1.0180684000000002,0.992975,281,0.11,279.02597000000003,1.0149982,8.467894,8.613863,9.376290709209961,14.942351,512.4978568553926,17.088607999999997
281,,,16.639673000000002,16.829023,,11.46011,8.538280499999999,5640,20.814154000000002,0.9999392,11.549189,17.088607999999997,3.4122252,1.0,0.606,1.0180033000000002,0.99301225,282,0.11,280.02945,1.0147582,8.468249,8.613595,9.378553341449754,14.963149,518.3447468280792,17.088607999999997
282,,,16.669714000000003,16.858603,,11.45657,8.552472,5660,18.030645,0.9999392,11.543894,17.088607999999997,3.4639153,1.0,0.606,1.0179384,0.9930321,283,0.11,281.02808,1.0098924999999999,8.468507,8.613379,9.394754644446461,14.973964000000002,524.4114911556244,17.088607999999997
283,,,16.699701,16.888583999999998,,11.453042,8.504866999999999,5680,21.161806,0.9999392,11.538687,17.088607999999997,3.5262926,1.0,0.606,1.0178742,0.99307853,284,0.11,282.0343,1.0174404000000001,8.4688225,8.612997,9.340032271473927,14.995726000000001,530.0775525569917,17.088607999999997
284,,,16.729618,16.916687,,11.449527999999999,8.579214,5700,13.877172,0.9999392,11.5328455,17.088607999999997,3.5625641000000003,1.0,0.606,1.0178102,0.9930165000000001,285,0.11,283.0097,0.98657733,8.468471000000001,8.612879,9.419495149115706,14.991778,535.8163683414458,17.088607999999997
285,,,16.759495,16.945925,,11.446025,8.560396,5720,21.076023,0.9999392,11.527571,17.088607999999997,3.6238230000000002,1.0,0.606,1.0177472,0.99302495,286,0.11,284.00513,1.0065137,8.468658,8.612695,9.404040918945894,15.013026000000002,540.3655219078064,17.088607999999997
286,,,16.78932,16.97576,,11.442534,8.496525,5740,13.343796,0.9999392,11.52242,17.088607999999997,3.6577497,1.0,0.606,1.017684,0.9930713,287,0.11,285.01147000000003,1.0173347,8.468942,8.61229,9.330428340501207,15.007185999999999,545.8336017131804,17.088607999999997
287,,,16.819096,17.005312,,11.439055999999999,8.5394535,5760,15.802705,0.9999392,11.517335000000001,17.088607999999997,3.6999663999999997,1.0,0.606,1.0176209,0.9931040999999999,288,0.11,286.01398,1.0134758,8.469261999999999,8.612036999999999,9.380115619452717,15.009925,551.5869872570038,17.088607999999997
288,,,16.848816,17.034481,,11.43559,8.556854,5780,16.749714,0.9999392,11.512171,17.088607999999997,3.7451483999999997,1.0,0.606,1.0175588,0.9931171,289,0.11,287.01083,1.0078200000000002,8.469475,8.611847000000001,9.398095135914168,15.015919,557.1691958904266,17.088607999999997
289,,,16.878485,17.064116000000002,,11.432136,8.511111,5800,15.065570000000001,0.9999392,11.50713,17.088607999999997,3.7842407,1.0,0.606,1.0174976999999998,0.99316007,290,0.11,288.01642000000004,1.0164968,8.469782,8.611499,9.35157946240939,15.016067499999998,562.7008645534515,17.088607999999997
290,,,16.908098000000003,17.093513,,11.428692999999999,8.542000999999999,5820,20.397385,0.9999392,11.5021305,17.088607999999997,3.8413758000000002,1.0,0.606,1.0174366,0.9931916999999999,291,0.11,289.0188,1.0132748,8.470102,8.611260000000001,9.383856576413072,15.034535,569.7422664165498,17.088607999999997
291,,,16.937666,17.122528,,11.425262,8.559567,5840,18.009026000000002,0.9999392,11.497053,17.088607999999997,3.8899214,1.0,0.606,1.0173755,0.9932042999999999,292,0.11,290.01566,1.0076816,8.470317999999999,8.611083,9.399170087085851,15.044702,575.7756323814393,17.088607999999997
292,,,16.967176000000002,17.151885999999998,,11.421844,8.536178,5860,12.633569999999999,0.9999392,11.492113,17.088607999999997,3.9198115,1.0,0.606,1.0173153,0.99323916,293,0.11,291.01907,1.0142599,8.470642999999999,8.610827,9.371956358508319,15.036448000000002,582.3997733592988,17.088607999999997
293,,,16.996635,17.181274,,11.418436999999999,8.526292999999999,5880,17.45753,0.9999392,11.487206,17.088607999999997,3.965911,1.0,0.606,1.0172552,0.99327844,294,0.11,292.02386,1.0155424000000002,8.470972999999999,8.610539,9.36418682226864,15.04466,586.0423595905304,17.088607999999997
294,,,17.026047,17.210644,,11.415041,8.518608,5900,18.358644,0.9999392,11.482314,17.088607999999997,4.0147543,1.0,0.606,1.0171959000000002,0.99331945,295,0.11,293.02924,1.0161216999999998,8.471291,8.610228,9.355792818507325,15.055869,590.4638860225677,17.088607999999997
295,,,17.055407000000002,17.239475,,11.411657,8.555747,5920,13.033418,0.9999392,11.47733,17.088607999999997,4.0452485000000005,1.0,0.606,1.0171368,0.9933318999999999,296,0.11,294.02625,1.0077192,8.47149,8.610044,9.395105139511694,15.049016,597.5194289684297,17.088607999999997
296,,,17.084581,17.264591,,11.408284,8.591508000000001,5940,8.081486,0.9999392,11.47064,17.088607999999997,4.0586405,1.0,0.606,1.0170777,0.9931255999999999,297,0.11,294.9583,0.9427697,8.4699335,8.609982,9.434310521045118,15.025535999999999,604.2475082874297,17.088607999999997
297,,,17.11384,17.293306,,11.404923,8.550889,5960,10.436328999999999,0.9999392,11.465685,17.088607999999997,4.0800657,1.0,0.606,1.0170194,0.99313724,298,0.11,295.9549,1.0070169,8.470108,8.609783,9.394501441702905,15.010110000000001,610.4233708381653,17.088607999999997
298,,,17.14305,17.322474,,11.401572999999999,8.523126,5980,15.179841,0.9999392,11.460906,17.088607999999997,4.11724,1.0,0.606,1.0169612,0.99317735,299,0.11,296.96002000000004,1.0155162,8.470433,8.609494,9.359496861984756,15.010654,617.2330560684204,17.088607999999997
299,,,17.172207,17.351667000000003,,11.398234,8.479663,6000,12.721397,0.9999392,11.45604,17.088607999999997,4.1459756,1.0,0.606,1.016904,0.99322146,300,0.11,297.96643,1.0167712,8.470645,8.609061,9.314372901993368,15.003001000000001,622.0740416049957,17.088607999999997
300,,,17.201319,17.380632000000002,,11.394906,8.539137,6020,20.738623,0.9999392,11.451309,17.088607999999997,4.201146,1.0,0.606,1.0168468000000002,0.9932551,301,0.11,298.9698,1.0136633,8.470966,8.608829,9.379452865477457,15.022035,628.2193021774293,17.088607999999997
301,,,17.23038,17.409391,,11.391589,8.546939,6040,18.528157999999998,0.9999392,11.446553999999999,17.088607999999997,4.2486224,1.0,0.606,1.0167905000000002,0.99327946,302,0.11,299.9704,1.0109408000000002,8.471238,8.6086235,9.390061435995255,15.03362,634.9979605674744,17.088607999999997
302,,,17.25939,17.438372,,11.388284,8.520042,6060,16.552204,0.9999392,11.441862,17.088607999999997,4.2892795,1.0,0.606,1.0167333,0.9933190000000001,303,0.11,300.97565,1.0155326999999998,8.471547,8.608331,9.357171367128053,15.0386095,641.8719220161437,17.088607999999997
303,,,17.288353,17.467167,,11.384989,8.541975,6080,19.519807999999998,0.9999392,11.4372,17.088607999999997,4.3394227,1.0,0.606,1.0166780999999998,0.9933504999999999,304,0.11,301.97855,1.0131451999999999,8.471861,8.608112,9.380818062727544,15.053329999999999,647.3170440196991,17.088607999999997
304,,,17.317266,17.496082,,11.381704,8.511346000000001,6100,16.242739,0.9999392,11.432539,17.088607999999997,4.378502,1.0,0.606,1.0166218,0.9933912,305,0.11,302.9843,1.0160112,8.472151,8.607796,9.344158253211004,15.057207,653.8335199356079,17.088607999999997
305,,,17.34613,17.524887,,11.378430999999999,8.527560000000001,6120,17.412403,0.9999392,11.427925,17.088607999999997,4.421145,1.0,0.606,1.0165666,0.99342805,306,0.11,303.98897999999997,1.0149033,8.472464,8.607533,9.364391056221095,15.064882,659.7372226715087,17.088607999999997
306,,,17.374947,17.55367,,11.375169,8.522519,6140,19.400143,0.9999392,11.423328,17.088607999999997,4.4699864,1.0,0.606,1.0165123,0.99346614,307,0.11,304.9941,1.0153099,8.472769,8.607257,9.359596784633483,15.078982,665.7260727882385,17.088607999999997
307,,,17.403717,17.582415,,11.371917,8.51565,6160,17.812237,0.9999392,11.418736,17.088607999999997,4.513355000000001,1.0,0.606,1.0164571,0.9935044,308,0.11,305.99936,1.0154727,8.473054,8.606959,9.354516695655487,15.087835,673.105122089386,17.088607999999997
308,,,17.432164999999998,17.605423000000002,,11.368675,8.590841000000001,6180,-2.3011272000000003,0.9999392,11.411569,17.088607999999997,4.491001,1.0,0.606,1.0164037000000001,0.99320596,309,0.11,306.90063,0.9114396999999999,8.470694,8.606907000000001,9.434891306204367,15.031541,679.5399219989778,17.088607999999997
309,,,17.460844,17.63411,,11.365444,8.512692999999999,6200,16.554018,0.9999392,11.407032000000001,17.088607999999997,4.529964,1.0,0.606,1.0163494,0.99324656,310,0.11,307.90643,1.0155694,8.470987,8.606603,9.349372995524039,15.036429,685.665855884552,17.088607999999997
310,,,17.48947,17.662634,,11.362224000000001,8.534336,6220,19.802795,0.9999392,11.4025345,17.088607999999997,4.579116,1.0,0.606,1.0162961,0.99328005,311,0.11,308.9101,1.0135646999999999,8.471295,8.606371000000001,9.376383436088837,15.051734,691.9070830345154,17.088607999999997
311,,,17.518053,17.690676,,11.359014,8.560709,6240,17.472143,0.9999392,11.397932,17.088607999999997,4.620458,1.0,0.606,1.0162429,0.99328905,312,0.11,309.9062,1.0058613,8.471476,8.606225,9.401522340880184,15.059467999999999,699.4808368682861,17.088607999999997
312,,,17.546589,17.719109,,11.355813000000001,8.534425,6260,16.4938,0.9999392,11.393477,17.088607999999997,4.6584353,1.0,0.606,1.0161905,0.99332243,313,0.11,310.9099,1.0134584,8.47178,8.605995,9.37400953115975,15.064031,705.1204051971436,17.088607999999997
313,,,17.575077,17.747509,,11.352623,8.530339,6280,11.370132,0.9999392,11.389035,17.088607999999997,4.679853400000001,1.0,0.606,1.0161381999999999,0.9933562,314,0.11,311.91385,1.0137155,8.472074000000001,8.605754,9.367827860015957,15.052244,710.9074969291687,17.088607999999997
314,,,17.603523000000003,17.77595,,11.349442999999999,8.512724,6300,14.78554,0.9999392,11.384598,17.088607999999997,4.711983,1.0,0.606,1.0160859,0.99339473,315,0.11,312.91934,1.0151464,8.47235,8.605458,9.351904683282877,15.051376000000001,716.6172277927399,17.088607999999997
315,,,17.631916,17.804384,,11.346274000000001,8.490628,6320,18.614304,0.9999392,11.380132000000001,17.088607999999997,4.756027,1.0,0.606,1.0160345,0.99343485,316,0.11,313.9254,1.0158291,8.472572999999999,8.605096000000001,9.326815118275439,15.062632,724.7057008743286,17.088607999999997
316,,,17.66027,17.832638,,11.343115,8.53099,6340,17.153963,0.9999392,11.375749,17.088607999999997,4.7951794,1.0,0.606,1.0159822,0.9934675,317,0.11,314.9292,1.0134584,8.472858,8.604861999999999,9.373184160757523,15.06921,731.5819284915924,17.088607999999997
317,,,17.688576,17.860926,,11.339965,8.520673,6360,18.498611,0.9999392,11.371392,17.088607999999997,4.838319,1.0,0.606,1.0159316999999999,0.99350417,318,0.11,315.93433,1.0147911,8.473147,8.604596,9.358668073044091,15.079970000000001,737.6628019809723,17.088607999999997
318,,,17.716836999999998,17.888988,,11.336825,8.544963000000001,6380,17.887781,0.9999392,11.367047,17.088607999999997,4.879262000000001,1.0,0.606,1.0158805,0.99353063,319,0.11,316.93627999999995,1.0115927,8.473426,8.604409,9.384464457266617,15.088753,744.3059589862822,17.088607999999997
319,,,17.74505,17.917181,,11.333695,8.515165,6400,10.576203,0.9999392,11.36271,17.088607999999997,4.8971105,1.0,0.606,1.01583,0.9935665000000001,320,0.11,317.94128,1.0146353000000001,8.473689,8.604131,9.353633673870307,15.074631,750.8009808063507,17.088607999999997
320,,,17.773216,17.94539,,11.330575,8.4769535,6420,15.329645000000001,0.9999392,11.358302,17.088607999999997,4.929659,1.0,0.606,1.0157797,0.9936054,321,0.11,318.94732999999997,1.0156964,8.47386,8.603735,9.311252254186334,15.075404999999998,757.6489741802216,17.088607999999997
321,,,17.801346,17.97356,,11.327465,8.440903,6440,15.123682999999998,0.9999392,11.353803,17.088607999999997,4.9613657,1.0,0.606,1.0157564000000001,0.9936446,322,0.11,319.95355,1.0157564000000001,8.473918,8.603228999999999,9.270321565442003,15.075536999999999,764.3406760692596,17.088607999999997
322,,,17.829426,18.001526000000002,,11.324364,8.529174000000001,6460,9.251723,0.9999392,11.349526,17.088607999999997,4.9746885,1.0,0.606,1.015707,0.9936746,323,0.11,320.95687999999996,1.0129173,8.474177000000001,8.603,9.369380634893774,15.057485,771.5392408370973,17.088607999999997
323,,,17.85746,18.029491,,11.321273,8.520186,6480,4.37116,0.9999392,11.3452635,17.088607999999997,4.972868,1.0,0.606,1.0156577,0.9937065999999999,324,0.11,321.96094,1.0136435,8.474428,8.602744,9.359258644889794,15.024484,776.7559957504272,17.088607999999997
324,,,17.885456,18.057077,,11.318192,8.556446000000001,6500,19.36965,0.9999392,11.340974000000001,17.088607999999997,5.017189,1.0,0.606,1.0156082,0.99372023,325,0.11,322.95908,1.0076548,8.474632000000001,8.602601,9.39834541999076,15.037833,783.1218574047089,17.088607999999997
325,,,17.913403,18.085022,,11.315119000000001,8.515225,6520,16.745783,0.9999392,11.336763000000001,17.088607999999997,5.053211,1.0,0.606,1.0155598,0.9937555,326,0.11,323.9643,1.0147271999999998,8.474894,8.602333999999999,9.351163029887392,15.043054999999999,790.5228140354156,17.088607999999997
326,,,17.94131,18.112865,,11.312057000000001,8.52337,6540,15.810147,0.9999392,11.332571000000002,17.088607999999997,5.0861487,1.0,0.606,1.0155114,0.99378765,327,0.11,324.96857,1.0137377,8.475153,8.602093,9.365518960854708,15.045382,797.0481839179993,17.088607999999997
327,,,17.969172,18.140621,,11.309003,8.535511999999999,6560,16.415423999999998,0.9999392,11.328415,17.088607999999997,5.1207285,1.0,0.606,1.015464,0.99381685,328,0.11,325.97192,1.0128787000000001,8.475427,8.60189,9.373637608010894,15.049536999999999,803.8996741771698,17.088607999999997
328,,,17.996992000000002,18.168303,,11.305959,8.541541,6580,22.24889,0.9999392,11.324278999999999,17.088607999999997,5.1728263,1.0,0.606,1.0154155,0.99384433,329,0.11,326.9748,1.0122857,8.475700999999999,8.601706,9.381937565731905,15.071401999999999,810.6467142105103,17.088607999999997
329,,,18.024767,18.196016,,11.302924,8.522140499999999,6600,11.576583,0.9999392,11.320138,17.088607999999997,5.1922727,1.0,0.606,1.0153681,0.99387556,330,0.11,327.97893999999997,1.0135831,8.47595,8.601465,9.362675045697172,15.060792999999999,816.39200258255,17.088607999999997
330,,,18.052498,18.223566,,11.299897999999999,8.5399,6620,12.851614999999999,0.9999392,11.316014,17.088607999999997,5.215447,1.0,0.606,1.0153216,0.9939,331,0.11,328.9809,1.0113796,8.476195,8.601278,9.37960033725951,15.054101999999999,823.1327931880951,17.088607999999997
331,,,18.080189,18.251137,,11.296882,8.536078,6640,16.664131,0.9999392,11.311926,17.088607999999997,5.2499685,1.0,0.606,1.0152742000000001,0.9939277,332,0.11,329.98400000000004,1.012502,8.476457,8.601082,9.375482890414963,15.058932,830.9634101390839,17.088607999999997
332,,,18.107838,18.278763,,11.293874,8.514004,6660,15.577698999999999,0.9999392,11.307835,17.088607999999997,5.281025,1.0,0.606,1.0152277,0.99396056,333,0.11,330.98886,1.0142319,8.476694,8.6008215,9.354157574622276,15.060471,837.2464647293091,17.088607999999997
333,,,18.135445,18.306255,,11.290875,8.535764,6680,16.431445999999998,0.9999392,11.303783000000001,17.088607999999997,5.314447,1.0,0.606,1.0151812,0.9939882,334,0.11,331.99207,1.0125175,8.4769535,8.600626,9.37462838933795,15.064557999999998,844.6146168708801,17.088607999999997
334,,,18.163006,18.333725,,11.287886,8.5357065,6700,17.053663,0.9999392,11.299759,17.088607999999997,5.3495274,1.0,0.606,1.0151356,0.9940165000000001,335,0.11,332.99554,1.0128052,8.477219,8.600432000000001,9.372439384714594,15.070476000000001,851.0164601802826,17.088607999999997
335,,,18.190529,18.36112,,11.284905,8.535092,6720,14.964522,0.9999392,11.295734,17.088607999999997,5.378179599999999,1.0,0.606,1.0150902,0.99404305,336,0.11,333.99847,1.012248,8.477464999999999,8.600238000000001,9.37489895110835,15.070144,857.97034740448,17.088607999999997
336,,,18.218006,18.38814,,11.281934,8.557327,6740,11.960683,0.9999392,11.291642,17.088607999999997,5.3977304,1.0,0.606,1.0150447,0.99405116,337,0.11,334.99523999999997,1.0060867,8.477623,8.600111,9.39591240964759,15.060901000000001,863.8470709323883,17.088607999999997
337,,,18.245445,18.415024,,11.278971,8.560260000000001,6760,17.95169,0.9999392,11.287532,17.088607999999997,5.4348845,1.0,0.606,1.0149992,0.99405414,338,0.11,335.9903,1.0043218,8.477744,8.599992,9.404068049993393,15.069434,870.934220790863,17.088607999999997
338,,,18.272842,18.442299,,11.276016,8.539695,6780,19.331867000000003,0.9999392,11.283574,17.088607999999997,5.4759145,1.0,0.606,1.0149546999999999,0.9940803,339,0.11,336.99323,1.0121119,8.478,8.599813000000001,9.378391216417803,15.081991,877.2094783782959,17.088607999999997
339,,,18.300196,18.46968,,11.273071,8.487836999999999,6800,22.041489000000002,0.9999392,11.27955,17.088607999999997,5.5246797,1.0,0.606,1.0149091000000001,0.99411404,340,0.11,337.99877999999995,1.0147542999999999,8.478168499999999,8.599485000000001,9.323547876667757,15.102443,884.2560601234436,17.088607999999997
340,,,18.327509,18.496788000000002,,11.270133999999999,8.5498705,6820,21.621423999999998,0.9999392,11.275619,17.088607999999997,5.571914700000001,1.0,0.606,1.0148655999999998,0.9941351,341,0.11,339.00006,1.0104780999999998,8.478413,8.59934,9.38901026798273,15.121542000000002,891.2651767730713,17.088607999999997
341,,,18.354788,18.523903,,11.267206,8.542334,6840,16.91724,0.9999392,11.271704,17.088607999999997,5.605121,1.0,0.606,1.014821,0.9941588,342,0.11,340.00232,1.011369,8.478655,8.599173,9.380693896869722,15.126776000000001,898.7824640274048,17.088607999999997
342,,,18.38202,18.55115,,11.264286,8.4945135,6860,10.985333,0.9999392,11.267743,17.088607999999997,5.620849,1.0,0.606,1.0147774999999999,0.99419135,343,0.11,341.00763,1.0144485,8.478832,8.598867,9.329704539931369,15.114685,906.038720846176,17.088607999999997
343,,,18.409214000000002,18.578354,,11.261374,8.501333,6880,20.644493,0.9999392,11.263819,17.088607999999997,5.664564,1.0,0.606,1.014734,0.9942235999999999,344,0.11,342.0129,1.0144001,8.479028,8.598583999999999,9.337315536723587,15.130742999999999,913.0924363136293,17.088607999999997
344,,,18.436363,18.605513000000002,,11.258472,8.499905,6900,14.535135999999998,0.9999392,11.259905,17.088607999999997,5.6903167,1.0,0.606,1.0146904,0.99425507,345,0.11,343.01800000000003,1.0142484,8.479215,8.598299,9.338154090258122,15.128998000000001,920.2716875076294,17.088607999999997
345,,,18.463478,18.632645,,11.255578,8.485396000000001,6920,17.629858,0.9999392,11.255974,17.088607999999997,5.7248660000000005,1.0,0.606,1.0146469,0.9942873999999999,346,0.11,344.02344,1.0145046999999998,8.479366,8.597972,9.31864975571845,15.13621,927.0989258289336,17.088607999999997
346,,,18.490551,18.659717999999998,,11.252691,8.503556,6940,12.490203,0.9999392,11.2521,17.088607999999997,5.744403,1.0,0.606,1.0146043,0.9943183000000001,347,0.11,345.02844,1.014082,8.479558,8.5977,9.33988028766828,15.128569,934.6358189582824,17.088607999999997
347,,,18.517584,18.686647,,11.249814,8.533789,6960,16.215519,0.9999392,11.248285000000001,17.088607999999997,5.7745266,1.0,0.606,1.0145618,0.9943436,348,0.11,346.03156,1.0122027,8.479791,8.597516,9.372860356532655,15.131676,941.3878183364868,17.088607999999997
348,,,18.54458,18.713463,,11.246944000000001,8.543362,6980,15.485192999999999,0.9999392,11.244480000000001,17.088607999999997,5.802382,1.0,0.606,1.0145191999999998,0.99436486,349,0.11,347.03333,1.0107962,8.480017,8.597361,9.381542656756103,15.132672,948.125669002533,17.088607999999997
349,,,18.571533,18.739573,,11.244083,8.566744,7000,13.492505,0.9999392,11.240456,17.088607999999997,5.824348400000001,1.0,0.606,1.0144776,0.99435025,350,0.11,348.02258,0.998282,8.480003,8.597274,9.409928194856896,15.127970000000001,956.4147000312804,17.088607999999997
350,,,18.598446,18.765976000000002,,11.24123,8.55979,7020,14.557224,0.9999392,11.236578,17.088607999999997,5.8492413,1.0,0.606,1.0144360000000001,0.9943533000000001,351,0.11,349.01800000000003,1.0044128,8.480121,8.597167,9.400995911761996,15.126327999999999,964.470705986023,17.088607999999997
351,,,18.625322,18.792707,,11.238385000000001,8.538617,7040,15.175201999999999,0.9999392,11.232822,17.088607999999997,5.875767,1.0,0.606,1.0143944,0.99437565,352,0.11,350.02022999999997,1.0111501,8.480343,8.597000999999999,9.378686527305991,15.126451000000001,972.1779818534852,17.088607999999997
352,,,18.652160000000002,18.81952,,11.235548,8.519003,7060,19.510315,0.9999392,11.22908,17.088607999999997,5.9144296999999995,1.0,0.606,1.0143528,0.9944043,353,0.11,351.02472,1.0133868000000001,8.480561,8.596779,9.357704627311733,15.138853,978.8850622177124,17.088607999999997
353,,,18.67896,18.846344000000002,,11.232719,8.464813000000001,7080,15.4547415,0.9999392,11.22522,17.088607999999997,5.94142,1.0,0.606,1.0143111999999999,0.99443537,354,0.11,352.03012,1.0142773,8.480644,8.596407000000001,9.295289643983788,15.139731,986.9786777496338,17.088607999999997
354,,,18.705719000000002,18.87294,,11.229898,8.541898,7100,17.386485999999998,0.9999392,11.221511999999999,17.088607999999997,5.973689,1.0,0.606,1.0142705,0.9944561,355,0.11,353.03192,1.0107346,8.480862,8.596252999999999,9.382276483188262,15.146044,994.8322930336,17.088607999999997
355,,,18.732443,18.899628,,11.227086,8.520230999999999,7120,14.320644,0.9999392,11.217815,17.088607999999997,5.9971724,1.0,0.606,1.0142299000000001,0.9944837,356,0.11,354.0362,1.0131183000000001,8.481075,8.596039,9.356805545537119,15.14371,1001.7836358547212,17.088607999999997
