,ReturnMin,target_sum_log_mean,URet,IWNorm1,LQGsigma,ReturnAbsMax,IWMax,SqrtESSClassic,IWNorm2,TimeElapsed,IWFirstEpisode,ReturnMax,ReturnStepMax,MISE,TimestepsSoFar,ReturnMean,Iteration,LQGmu01,IWMin,DenMISELogLast,IWLastEpisode,IWMean,Bound,DenMISELogFirst,DenMISEMeanLog,LQGmu1,ReturnLastEpisode
257,,-89.92026,9.418270358905069,258.00006,0.11,17.237034,1.2709713,14.247809,18.108051,2040.1266276836395,,17.237034,0.9999892,8.527984,5160,9.306722,258,0.194,,15.55195,1.2709106000000001,1.0000002000000001,8.649573,7.964336,14.631523999999999,0.961,8.57502
258,,-89.52195999999999,9.389726628271305,259.0,0.11,17.237034,1.2696435,14.282855,18.133629,2056.9859700202937,,17.237034,0.9999892,8.528093,5180,9.303803,259,0.194,,13.000013000000001,1.2695963,1.0,8.6493845,7.960468,14.625223000000002,0.961,8.550609
259,,-89.11355999999999,9.334661844263882,260.0,0.11,17.237034,1.2683280000000001,14.317820000000001,18.15919,2071.332090377808,,17.237034,0.9999892,8.52795,5200,9.300706,260,0.194,,16.423820000000003,1.2683086000000001,1.0,8.648946,7.956614,14.632139000000002,0.961,8.498704
260,,-88.711685,9.364643630529333,261.00003,0.11,17.237034,1.267026,14.352699,18.184734,2082.4751393795013,,17.237034,0.9999892,8.527942999999999,5220,9.297739,261,0.194,,15.538581,1.2669921,1.0000001,8.6486435,7.9527755,14.63561,0.961,8.526283
261,,-88.300095,9.345260517409741,262.00003,0.11,17.237034,1.2657348999999998,14.387495000000001,18.21026,2100.5708527565,,17.237034,0.9999892,8.527835000000001,5240,9.294715,262,0.194,,18.889353,1.2657156,1.0000001,8.648244,7.948951200000001,14.651844,0.961,8.505446000000001
262,,-87.89551999999999,9.349741518902741,263.00006,0.11,17.237034,1.2644572,14.422204999999998,18.235773000000002,2114.558667898178,,17.237034,0.9999892,8.527756,5260,9.291736,263,0.194,,17.86734,1.264432,1.0000002000000001,8.647875,7.945142,14.664067999999999,0.961,8.511397
263,,-87.51056,9.40610648780952,264.00006,0.11,17.237034,1.2631928999999997,14.456833,18.261264999999998,2132.943958044052,,17.237034,0.9999892,8.527938,5280,9.288986,264,0.194,,13.502451999999998,1.2631423000000002,1.0000002000000001,8.64777,7.9413466,14.659666,0.961,8.565621
264,,-87.12484,9.328854863503047,265.00006,0.11,17.237034,1.2619395,14.491376999999998,18.286741,2146.931046485901,,17.237034,0.9999892,8.527778999999999,5300,9.285988,265,0.194,,14.473377,1.2619201999999998,1.0000002000000001,8.647325,7.937566,14.65896,0.961,8.494519
265,,-86.76172,9.312556863980726,266.00006,0.11,17.237034,1.2606981000000002,14.525839999999999,18.312199,2161.695149898529,,17.237034,0.9999892,8.52755,5320,9.282956,266,0.194,,9.231762,1.2606848,1.0000002000000001,8.646811999999999,7.9337993,14.638556,0.961,8.479451
266,,-86.37184,9.378419404923925,267.00006,0.11,17.237034,1.2594676,14.560219,18.33764,2180.2070379257198,,17.237034,0.9999892,8.527586,5340,9.280156,267,0.194,,17.107682999999998,1.2594326999999998,1.0000002000000001,8.646566,7.930047,14.647801000000001,0.961,8.535376
267,,-86.00035,9.400304317156342,268.00006,0.11,17.237034,1.2582502,14.594520000000001,18.363062,2188.68584895134,,17.237034,0.9999892,8.52772,5360,9.277455,268,0.194,,12.955769,1.2582034,1.0000002000000001,8.646421,7.9263086,14.641487,0.961,8.556154
268,,-85.62358,9.349677352076595,269.00006,0.11,17.237034,1.2570424,14.628738,18.388466,2206.255645751953,,17.237034,0.9999892,8.527659,5380,9.27462,269,0.194,,15.121732999999999,1.2570173,1.0000002000000001,8.646083,7.9225845,14.643270000000001,0.961,8.5148735
269,,-85.23926999999999,9.371834271614485,270.00006,0.11,17.237034,1.2558478000000002,14.662876999999998,18.413853,2221.339851617813,,17.237034,0.9999892,8.527681,5400,9.27187,270,0.194,,17.912506,1.2558129999999998,1.0000002000000001,8.645828999999999,7.918874000000001,14.655376,0.961,8.532107
270,,-84.86995999999999,9.364424507739091,271.0001,0.11,17.237034,1.2546626,14.696938500000002,18.439220000000002,2231.967293977737,,17.237034,0.9999892,8.527682,5420,9.269124,271,0.194,,14.618688,1.2546315000000001,1.0000004,8.645556,7.915177000000001,14.655239000000002,0.961,8.527901
271,,-84.49237,9.354658745446628,272.00006,0.11,17.237034,1.2534893999999999,14.730919,18.464570000000002,2246.667911052704,,17.237034,0.9999892,8.527643,5440,9.266368,272,0.194,,17.60633,1.2534606000000001,1.0000002000000001,8.645246,7.911494,14.666087,0.961,8.519419000000001
272,,-84.13389000000001,9.432599955741656,273.00006,0.11,17.237034,1.2523267,14.764823000000002,18.489897,2261.0945508480067,,17.237034,0.9999892,8.527923,5460,9.263885,273,0.194,,13.150607999999998,1.2522624,1.0000002000000001,8.645255,7.907824000000001,14.660535999999999,0.961,8.588376
273,,-83.774254,9.32860070901216,274.00006,0.11,17.237034,1.2511736,14.79865,18.515207,2279.9392020702358,,17.237034,0.9999892,8.527771000000001,5480,9.261078,274,0.194,,14.180395,1.2511545,1.0000002000000001,8.6448345,7.9041676999999995,14.658779999999998,0.961,8.494878
274,,-83.42558000000001,9.322433001823844,275.00006,0.11,17.237034,1.2500322,14.8323965,18.5405,2294.4985764026637,,17.237034,0.9999892,8.527581,5500,9.258258,275,0.194,,11.887527,1.2500178999999998,1.0000002000000001,8.644378999999999,7.9005246,14.648703,0.961,8.485728
275,,-83.0652,9.38144534674577,276.00006,0.11,17.237034,1.2489013999999998,14.866067000000001,18.565775,2307.1159601211552,,17.237034,0.9999892,8.527632,5520,9.255652,276,0.194,,15.816673999999999,1.2488656999999999,1.0000002000000001,8.644165,7.896895,14.652931,0.961,8.539147
276,,-82.69014,9.377151259229118,277.00006,0.11,17.237034,1.24778,14.899663,18.591028,2322.18159866333,,17.237034,0.9999892,8.527678,5540,9.253060000000001,277,0.194,,20.60819,1.2477454,1.0000002000000001,8.643948,7.893278,14.674429,0.961,8.537505
277,,-82.34186600000001,9.426071489034179,278.00006,0.11,17.237034,1.246669,14.933185,18.61626,2338.297374010086,,17.237034,0.9999892,8.527911,5560,9.250639,278,0.194,,13.907870999999998,1.2466143,1.0000002000000001,8.64392,7.8896747000000005,14.67167,0.961,8.579889
278,,-81.98578,9.41289053798942,279.00006,0.11,17.237034,1.2455673,14.966631,18.641474,2355.319045782089,,17.237034,0.9999892,8.528105,5580,9.248204,279,0.194,,16.787256,1.2455151000000002,1.0000002000000001,8.643855,7.886083999999999,14.679251999999998,0.961,8.571518
279,,-81.64220999999999,9.402406190423566,280.0,0.11,17.237034,1.2444761999999998,14.999998999999999,18.666667999999998,2367.6008899211884,,17.237034,0.9999892,8.528238,5600,9.245742,280,0.194,,13.994137,1.2444288000000001,1.0,8.643730999999999,7.882505999999999,14.676804,0.961,8.558373
280,,-81.291,9.40317500248148,281.0,0.11,17.237034,1.2433943,15.033297,18.691841,2381.9521715641017,,17.237034,0.9999892,8.528387,5620,9.243308,281,0.194,,16.82893,1.243348,1.0,8.643623,7.878941,14.684459,0.961,8.561941000000001
281,,-80.936775,9.344269316903429,282.0,0.11,17.237034,1.2423216000000001,15.06652,18.716997,2397.422283411026,,17.237034,0.9999892,8.528291000000001,5640,9.240695,282,0.194,,18.384687,1.2422978999999998,1.0,8.643272999999999,7.8753886,14.697579000000001,0.961,8.506494
282,,-80.62691,9.34245921601367,283.0,0.11,17.237034,1.2412593,15.099669,18.742132,2417.070462226868,,17.237034,0.9999892,8.528189999999999,5660,9.238096,283,0.194,,6.540038,1.2412322,1.0,8.64292,7.871848599999999,14.668752,0.961,8.505230000000001
283,,-80.28639,9.394203434920284,284.0,0.11,17.237034,1.240205,15.132746,18.767248000000002,2433.7061173915868,,17.237034,0.9999892,8.5283,5680,9.235685,284,0.194,,15.862499,1.2401671,1.0,8.642778999999999,7.868321400000001,14.672954999999998,0.961,8.553558
284,,-79.9444,9.381733362049584,285.0,0.11,17.237034,1.2391611,15.16575,18.792345,2447.230345010757,,17.237034,0.9999892,8.528362,5700,9.233253,285,0.194,,16.969889000000002,1.2391245000000002,1.0,8.642592,7.8648067,14.681013,0.961,8.542257000000001
285,,-79.60141,9.359595004486044,286.0,0.11,17.237034,1.2381263,15.198685999999999,18.817417000000003,2461.89191365242,,17.237034,0.9999892,8.528329,5720,9.2307625,286,0.194,,17.935670000000002,1.2380968,1.0,8.642311999999999,7.861304,14.692391,0.961,8.52094
286,,-79.288124,9.39508367181334,287.0,0.11,17.237034,1.2370994,15.231547,18.842472,2476.606977701187,,17.237034,0.9999892,8.528448,5740,9.22841,287,0.194,,10.097916,1.2370558,1.0,8.642185000000001,7.8578134,14.676379999999998,0.961,8.555844
287,,-78.95409000000001,9.370383430926651,287.99994,0.11,17.237034,1.2360817,15.264335999999998,18.867506,2491.6688752174373,,17.237034,0.9999892,8.528456,5760,9.225986500000001,288,0.194,,16.70305,1.2360487,0.99999976,8.641948,7.854335300000001,14.683415,0.961,8.530415
288,,-78.622635,9.358070905094989,289.0,0.11,17.237034,1.2350731000000001,15.297058999999999,18.89252,2508.115538835525,,17.237034,0.9999892,8.528424000000001,5780,9.223548,289,0.194,,16.624926000000002,1.2350495000000001,1.0,8.641674,7.850869,14.690132,0.961,8.520956
289,,-78.308136,9.315699596921652,290.00003,0.11,17.237034,1.2340723,15.329710999999998,18.917514999999998,2526.069549560547,,17.237034,0.9999892,8.528228,5800,9.220989999999999,290,0.194,,12.370550999999999,1.2340641,1.0000001,8.641236,7.847415,14.682132999999999,0.961,8.482033
290,,-78.0094,9.310352375849002,291.00003,0.11,17.237034,1.2330806,15.362292000000002,18.942488,2542.641085386276,,17.237034,0.9999892,8.528003,5820,9.218427,291,0.194,,8.417444999999999,1.2330712,1.0000001,8.640772,7.843972,14.660603,0.961,8.475073
291,,-77.70591999999999,9.372815257295262,292.00003,0.11,17.237034,1.2320966999999998,15.394804999999998,18.96744,2561.4885685443883,,17.237034,0.9999892,8.528016000000001,5840,9.216073,292,0.194,,10.394556,1.2320626000000001,1.0000001,8.640547,7.840542,14.645992000000001,0.961,8.531027
292,,-77.400246,9.40379898351839,293.0,0.11,17.237034,1.2311218000000002,15.427247,18.99237,2575.688559770584,,17.237034,0.9999892,8.528158,5860,9.213842,293,0.194,,11.649886,1.2310784,1.0,8.640452,7.837122999999999,14.635765,0.961,8.562362
293,,-77.091736,9.293082072154046,294.00003,0.11,17.237034,1.2301548,15.459623,19.017282,2595.342618465424,,17.237034,0.9999892,8.527880999999999,5880,9.211283,294,0.194,,13.0945,1.2301488999999999,1.0000001,8.639939,7.833716000000001,14.630522000000001,0.961,8.461489
294,,-76.767296,9.372147363090283,295.0,0.11,17.237034,1.2291954999999999,15.491932,19.042170000000002,2606.8025591373444,,17.237034,0.9999892,8.527899,5900,9.2089815,295,0.194,,18.414513,1.2291627,1.0,8.639724000000001,7.8303204,14.643346,0.961,8.532519
295,,-76.47036,9.31134606367723,296.00006,0.11,17.237034,1.2282451,15.524176,19.06704,2621.83744263649,,17.237034,0.9999892,8.527685,5920,9.206506,296,0.194,,10.919815,1.2282345,1.0000002000000001,8.639278,7.8269362000000005,14.630769,0.961,8.476127
296,,-76.18226999999999,9.355437640461796,297.00006,0.11,17.237034,1.2273014,15.55635,19.091887,2640.170154094696,,17.237034,0.9999892,8.527652999999999,5940,9.204194000000001,297,0.194,,8.888121,1.2272722,1.0000002000000001,8.639014999999999,7.8235636,14.611429999999999,0.961,8.519768
297,,-75.87402,9.371740144355527,298.00006,0.11,17.237034,1.2263665000000001,15.588459,19.11671,2656.0495533943176,,17.237034,0.9999892,8.52767,5960,9.201937,298,0.194,,15.469257,1.2263373,1.0000002000000001,8.638803,7.8202024,14.614308,0.961,8.531799000000001
298,,-75.559364,9.335150383593092,299.00006,0.11,17.237034,1.2254383999999998,15.620498000000001,19.14152,2674.946466684341,,17.237034,0.9999892,8.527555,5980,9.199588,299,0.194,,18.00602,1.2254196000000002,1.0000002000000001,8.63846,7.816852000000001,14.62565,0.961,8.499497999999999
299,,-75.271286,9.370205919227324,300.00006,0.11,17.237034,1.2245177,15.652476,19.1663,2690.178150653839,,17.237034,0.9999892,8.527567,6000,9.197358,300,0.194,,10.659511,1.2244897,1.0000002000000001,8.638245,7.8135133,14.612429,0.961,8.530737
300,,-74.97954,9.394487594984868,301.00006,0.11,17.237034,1.2236049,15.684387,19.191063,2710.226332902909,,17.237034,0.9999892,8.527664999999999,6020,9.195213,301,0.194,,12.346987,1.2235698999999998,1.0000002000000001,8.638117999999999,7.810185400000001,14.604901000000002,0.961,8.551628
301,,-74.6626,9.370133093746963,302.00006,0.11,17.237034,1.2226996,15.716234,19.215803,2727.2653377056117,,17.237034,0.9999892,8.527674000000001,6040,9.193010000000001,302,0.194,,20.534895000000002,1.222674,1.0000002000000001,8.637903,7.8068686000000005,14.624535,0.961,8.529764
302,,-74.360405,9.330714674996717,303.00006,0.11,17.237034,1.2218021000000001,15.748014000000001,19.240524,2744.607303142548,,17.237034,0.9999892,8.527534,6060,9.190699,303,0.194,,16.700893,1.2217882,1.0000002000000001,8.63754,7.8035630000000005,14.631388000000001,0.961,8.492871000000001
303,,-74.065674,9.367382254035824,304.00006,0.11,17.237034,1.220911,15.779735,19.265220000000003,2760.6315548419952,,17.237034,0.9999892,8.527545,6080,9.188527,304,0.194,,15.038738,1.2208807,1.0000002000000001,8.637331,7.800267999999999,14.632726000000002,0.961,8.530396000000001
304,,-73.771935,9.415183623523449,305.00006,0.11,17.237034,1.2200277,15.81139,19.289896,2776.581631422043,,17.237034,0.9999892,8.527719,6100,9.186502,305,0.194,,15.325073999999999,1.2199823,1.0000002000000001,8.637284,7.7969837,14.634994500000001,0.961,8.5710335
305,,-73.469604,9.361690014533128,306.00006,0.11,17.237034,1.2191507,15.842979000000001,19.314552,2789.7933576107025,,17.237034,0.9999892,8.527698,6120,9.184333,306,0.194,,18.542149,1.2191228,1.0000002000000001,8.637045,7.7937107,14.647761,0.961,8.522616000000001
306,,-73.18224000000001,9.406741296055444,307.0,0.11,17.237034,1.2182813,15.874507000000001,19.339184,2805.391407251358,,17.237034,0.9999892,8.527838000000001,6140,9.182308,307,0.194,,14.552693,1.218236,1.0,8.636968,7.7904477,14.647451,0.961,8.5629015
307,,-72.89145,9.389732685629344,308.0,0.11,17.237034,1.2174183,15.905973000000001,19.363794,2821.9013974666595,,17.237034,0.9999892,8.527911,6160,9.1802435,308,0.194,,16.185087,1.21738,1.0,8.636826,7.787196000000001,14.652442,0.961,8.546437
308,,-72.61507399999999,9.330441504307355,309.00003,0.11,17.237034,1.2165618,15.937376,19.388388,2840.089857339859,,17.237034,0.9999892,8.527794,6180,9.178037,309,0.194,,12.312529,1.2165468000000002,1.0000001,8.636494,7.7839546,14.644867999999999,0.961,8.49823
309,,-72.32616,9.414166827537985,310.0,0.11,17.237034,1.2157129,15.968719,19.412954,2855.6335682868958,,17.237034,0.9999892,8.527961999999999,6200,9.176078,310,0.194,,16.753906,1.2156676000000002,1.0,8.636448,7.780723599999999,14.651670999999999,0.961,8.570615
310,,-72.05811,9.386057707639694,311.0,0.11,17.237034,1.2148702,16.0,19.4375,2871.274542093277,,17.237034,0.9999892,8.528021,6220,9.174044,311,0.194,,10.842328,1.214839,1.0,8.636295,7.777503,14.639420000000001,0.961,8.543075
311,,-71.77615,9.380858226170886,312.0,0.11,17.237034,1.2140341000000001,16.031218,19.462027,2891.03151512146,,17.237034,0.9999892,8.528069,6240,9.172011,312,0.194,,15.719385999999998,1.2140004999999998,1.0,8.636132,7.7742925000000005,14.642881,0.961,8.540123
312,,-71.489525,9.333681715764083,313.0,0.11,17.237034,1.2132041,16.062378,19.48653,2907.619487524033,,17.237034,0.9999892,8.527949000000001,6260,9.169855,313,0.194,,17.746565,1.2131869,1.0,8.635803,7.7710924,14.652795000000001,0.961,8.497262
313,,-71.210205,9.312308626710328,314.00003,0.11,17.237034,1.2123806000000001,16.093477,19.511013000000002,2919.740630149841,,17.237034,0.9999892,8.527763,6280,9.167658,314,0.194,,16.02358,1.2123749,1.0000001,8.635408,7.767903,14.657162,0.961,8.479923
314,,-70.940414,9.319104831682628,315.00006,0.11,17.237034,1.2115636,16.124516,19.535475,2936.753682613373,,17.237034,0.9999892,8.527595,6300,9.165485,315,0.194,,13.580712,1.2115531000000002,1.0000002000000001,8.635033,7.764722999999999,14.653742000000001,0.961,8.48366
315,,-70.66929,9.343305852071131,316.00006,0.11,17.237034,1.2107527,16.155495000000002,19.559912,2955.6990401744843,,17.237034,0.9999892,8.5275135,6320,9.163401,316,0.194,,14.544620000000002,1.2107318999999999,1.0000002000000001,8.634746,7.761553999999999,14.653398000000001,0.961,8.506501
316,,-70.39936,9.421283349392931,317.00003,0.11,17.237034,1.2099493000000001,16.186413,19.584328,2967.0945856571198,,17.237034,0.9999892,8.527693,6340,9.161543,317,0.194,,14.706795000000001,1.2099055,1.0000001,8.63472,7.758394,14.653563,0.961,8.574628
317,,-70.1335,9.374508115433038,318.00003,0.11,17.237034,1.20915,16.217276000000002,19.60872,2980.910445213318,,17.237034,0.9999892,8.527724000000001,6360,9.159576,318,0.194,,13.954514499999998,1.2091211000000002,1.0000001,8.634547999999999,7.7552443,14.651364000000001,0.961,8.536055000000001
318,,-69.85919,9.396842016040852,319.00003,0.11,17.237034,1.2083579,16.248077,19.633095,3001.666538000107,,17.237034,0.9999892,8.527828999999999,6380,9.157681,319,0.194,,17.183722,1.2083257,1.0000001,8.63445,7.7521048,14.659301000000001,0.961,8.555264
319,,-69.58574,9.331303809984076,320.00003,0.11,17.237034,1.2075723,16.27882,19.657446,3020.2801764011383,,17.237034,0.9999892,8.527722,6400,9.155625,320,0.194,,17.454002,1.2075608,1.0000001,8.634142,7.748975,14.668033,0.961,8.499499
320,,-69.33248,9.388330997338313,321.00006,0.11,17.237034,1.2067918,16.30951,19.681774,3033.6083528995514,,17.237034,0.9999892,8.527792999999999,6420,9.153728,321,0.194,,11.525244,1.2067572,1.0000002000000001,8.634012,7.745854400000001,14.658241,0.961,8.546444000000001
321,,-69.08044,9.401568819745881,322.0,0.11,17.237034,1.2060163000000002,16.340134,19.706081,3047.515236377716,,17.237034,0.9999892,8.527913999999999,6440,9.151883999999999,322,0.194,,11.638206,1.2059817,1.0,8.633934,7.742744,14.648860999999998,0.961,8.560257
322,,-68.81585,9.360499602591553,323.0,0.11,17.237034,1.2052482,16.370704999999997,19.730366,3064.90807390213,,17.237034,0.9999892,8.527898,6460,9.149939,323,0.194,,16.192434,1.2052299,1.0,8.63372,7.7396436,14.653639000000002,0.961,8.523369
323,,-68.551186,9.3608332118279,324.00003,0.11,17.237034,1.2044853000000002,16.401220000000002,19.75463,3082.16130900383,,17.237034,0.9999892,8.527878,6480,9.148003,324,0.194,,16.750149,1.2044578000000001,1.0000001,8.633503,7.736552199999999,14.6601095,0.961,8.522783
324,,-68.297104,9.31806759486074,325.00003,0.11,17.237034,1.2037274,16.431677,19.778872,3096.6914401054382,,17.237034,0.9999892,8.5277195,6500,9.145964,325,0.194,,13.84111,1.2037182,1.0000001,8.633149000000001,7.7334704,14.657589000000002,0.961,8.485188
325,,-68.039955,9.393712024803778,326.00006,0.11,17.237034,1.2029756999999999,16.462077999999998,19.803093,3111.663536310196,,17.237034,0.9999892,8.527813,6520,9.144145,326,0.194,,15.346885999999998,1.2029448,1.0000002000000001,8.633047999999999,7.730397999999999,14.659704000000001,0.961,8.552963
326,,-67.77323,9.37586370699292,327.00003,0.11,17.237034,1.202229,16.492422,19.827289999999998,3127.4319593906403,,17.237034,0.9999892,8.527847,6540,9.142288,327,0.194,,18.993805,1.2022084,1.0000001,8.632889,7.7273355,14.672954999999998,0.961,8.537208999999999
327,,-67.52508,9.38308528692126,328.00006,0.11,17.237034,1.2014886,16.522714999999998,19.851463,3147.3008036613464,,17.237034,0.9999892,8.527908,6560,9.140466,328,0.194,,13.438694,1.2014565000000001,1.0000002000000001,8.632757000000002,7.7242823000000005,14.669192,0.961,8.544523
328,,-67.27784,9.387646061130098,329.0,0.11,17.237034,1.2007531999999999,16.552944,19.875618,3165.6695964336395,,17.237034,0.9999892,8.527987,6580,9.13867,329,0.194,,13.633607000000001,1.2007188999999998,1.0,8.632644,7.7212380000000005,14.666042000000001,0.961,8.549553
329,,-67.05109,9.373010886712539,330.00003,0.11,17.237034,1.2000229,16.583123999999998,19.89975,3185.870318889618,,17.237034,0.9999892,8.528008,6600,9.136837,330,0.194,,7.3656454,1.1999989,1.0000001,8.632475,7.718203,14.643920000000001,0.961,8.53389
330,,-66.79535,9.317938187577537,331.0,0.11,17.237034,1.1992986,16.613247,19.923859,3201.4218924045563,,17.237034,0.9999892,8.527846,6620,9.134863000000001,331,0.194,,17.416995999999997,1.1992884,1.0,8.632124000000001,7.715177000000001,14.652297,0.961,8.483469
331,,-66.53059,9.341065849196044,332.0,0.11,17.237034,1.1985784,16.643316,19.947948,3219.784658432007,,17.237034,0.9999892,8.527761,6640,9.132964,332,0.194,,20.926470000000002,1.1985681000000001,1.0,8.63185,7.7121606,14.671192000000001,0.961,8.504057000000001
332,,-66.299286,9.429509108295383,333.0,0.11,17.237034,1.1978642,16.673332000000002,19.972013,3241.7563474178314,,17.237034,0.9999892,8.527974,6660,9.131324000000001,333,0.194,,10.312313,1.1978207,1.0,8.631876,7.709153,14.658102,0.961,8.586761
333,,-66.04231,9.382010329345373,334.0,0.11,17.237034,1.197155,16.703293,19.996057999999998,3258.051940441132,,17.237034,0.9999892,8.528017,6680,9.129553,334,0.194,,19.34804,1.1971333,1.0,8.631732000000001,7.706155,14.672144,0.961,8.540016
334,,-65.79323000000001,9.405793385986117,335.0,0.11,17.237034,1.1964507,16.7332,20.02008,3275.9745604991913,,17.237034,0.9999892,8.528146000000001,6700,9.127864,335,0.194,,17.224235999999998,1.1964188,1.0,8.631675999999999,7.703164999999999,14.67976,0.961,8.564028
335,,-65.55718,9.367261764979343,336.0,0.11,17.237034,1.1957514,16.763054,20.044079999999997,3292.180519580841,,17.237034,0.9999892,8.528146000000001,6720,9.12608,336,0.194,,13.338023000000002,1.1957263999999999,1.0,8.631492,7.700184299999999,14.675765,0.961,8.52817
336,,-65.31801,9.367149294075098,337.0,0.11,17.237034,1.1950572,16.792856,20.068057999999997,3307.1014156341553,,17.237034,0.9999892,8.5281515,6740,9.124311,337,0.194,,14.865191000000001,1.1950401000000002,1.0,8.631313,7.697212700000001,14.676328,0.961,8.530026
337,,-65.066536,9.329350637087932,338.0,0.11,17.237034,1.1943678999999998,16.822603,20.092016,3327.1471362113953,,17.237034,0.9999892,8.528033,6760,9.122447,338,0.194,,19.504858,1.1943553999999998,1.0,8.631013000000001,7.6942496,14.690612,0.961,8.494348
338,,-64.83371,9.407668427982973,339.0,0.11,17.237034,1.1936835,16.852299,20.11595,3342.2671608924866,,17.237034,0.9999892,8.52816,6780,9.120801,339,0.194,,13.684107000000001,1.1936494,1.0,8.630958999999999,7.691295599999999,14.687644,0.961,8.564153
339,,-64.5806,9.372799272928232,340.0,0.11,17.237034,1.1930041,16.881943,20.139862,3360.1270203590393,,17.237034,0.9999892,8.528178,6800,9.119073,340,0.194,,21.046328,1.1929778999999998,1.0,8.630796,7.68835,14.706345,0.961,8.533574
340,,-64.34476,9.327589555686554,341.0,0.11,17.237034,1.1923296,16.911531,20.163755,3374.6106617450714,,17.237034,0.9999892,8.528063000000001,6820,9.117242,341,0.194,,15.665633999999999,1.1923226999999998,1.0,8.630500999999999,7.685413400000001,14.709156,0.961,8.494617
341,,-64.103874,9.363381798982527,342.0,0.11,17.237034,1.1916589,16.941074,20.187622,3395.913143634796,,17.237034,0.9999892,8.528042,6840,9.115502000000001,342,0.194,,17.86155,1.1916407,1.0,8.630301,7.682485000000001,14.718373000000001,0.961,8.52237
342,,-63.872448,9.375440942361589,343.0,0.11,17.237034,1.1909943,16.970562,20.211470000000002,3413.1240792274475,,17.237034,0.9999892,8.528062,6860,9.113807000000001,343,0.194,,15.100109,1.1909682,1.0,8.630144,7.679565400000001,14.719484,0.961,8.533904
343,,-63.642759999999996,9.35419189148902,344.00003,0.11,17.237034,1.1903333999999999,17.000002,20.235294,3430.136295557022,,17.237034,0.9999892,8.528021,6880,9.11207,344,0.194,,14.96809,1.1903139999999999,1.0000001,8.629926,7.676653999999999,14.720208,0.961,8.516242
344,,-63.42018,9.366324760097276,345.00003,0.11,17.237034,1.1896763000000001,17.029387,20.259098,3448.40632724762,,17.237034,0.9999892,8.528016000000001,6900,9.110372,345,0.194,,12.972555,1.1896536,1.0000001,8.6297455,7.673751400000001,14.715141000000001,0.961,8.526143
345,,-63.18499,9.402807281870436,346.00003,0.11,17.237034,1.1890253,17.058722,20.28288,3464.059780836105,,17.237034,0.9999892,8.5281315,6920,9.108787,346,0.194,,17.783087,1.1889912,1.0000001,8.629685,7.670857000000001,14.724006,0.961,8.561909
346,,-62.973675,9.348602217448127,347.0,0.11,17.237034,1.1883780000000002,17.088007,20.306639999999998,3481.199193000793,,17.237034,0.9999892,8.528077,6940,9.107067,347,0.194,,9.967366,1.1883587,1.0,8.629457,7.6679707,14.710299,0.961,8.51227
347,,-62.757965000000006,9.325288137249293,348.00006,0.11,17.237034,1.1877343999999999,17.117243,20.330379999999998,3508.461600780487,,17.237034,0.9999892,8.527941,6960,9.1052885,348,0.194,,11.922614999999999,1.1877253,1.0000001,8.629147999999999,7.665093400000001,14.702288000000001,0.961,8.488066
348,,-62.52655,9.376231479501598,349.00003,0.11,17.237034,1.1870956,17.146427,20.354095,3530.992200136185,,17.237034,0.9999892,8.527979,6980,9.103666,349,0.194,,17.833485,1.1870742,1.0000001,8.629014,7.662224,14.711256,0.961,8.539193
349,,-62.297993000000005,9.40979242815794,350.0,0.11,17.237034,1.1864618999999998,17.175564,20.377789,3550.6256902217865,,17.237034,0.9999892,8.528108,7000,9.10213,350,0.194,,17.299564,1.1864290000000002,1.0,8.628971,7.659362299999999,14.718653,0.961,8.565902000000001
350,,-62.077023,9.442161874208253,351.0,0.11,17.237034,1.1858318,17.20465,20.40146,3567.7069165706635,,17.237034,0.9999892,8.528335,7020,9.100686,351,0.194,,15.091170000000002,1.1857853999999999,1.0,8.629027,7.6565094,14.719712,0.961,8.595415
351,,-61.85128,9.373483528680099,351.99994,0.11,17.237034,1.1852067,17.233686,20.42511,3586.813422203064,,17.237034,0.9999892,8.528345,7040,9.099071,352,0.194,,17.21487,1.1851851,0.9999998,8.628867999999999,7.653664599999999,14.726801000000002,0.961,8.53181
352,,-61.631428,9.36750916370897,353.0,0.11,17.237034,1.1845851,17.262678,20.44874,3607.801031112671,,17.237034,0.9999892,8.528342,7060,9.09745,353,0.194,,15.58707,1.1845659,1.0,8.628696000000001,7.650828,14.729238,0.961,8.527252
353,,-61.408832999999994,9.379566037375627,354.0,0.11,17.237034,1.1839674,17.291616,20.47235,3625.657359361649,,17.237034,0.9999892,8.528377,7080,9.095871,354,0.194,,16.996456,1.1839447,1.0,8.628563,7.647999,14.73564,0.961,8.538441
354,,-61.186092,9.328101544997734,355.0,0.11,17.237034,1.1833544,17.320507,20.495935,3645.973137617111,,17.237034,0.9999892,8.528255,7100,9.094171000000001,355,0.194,,17.497173,1.1833465,1.0,8.628275,7.645178,14.74342,0.961,8.491971000000001
355,,-60.971644999999995,9.376184784309642,356.0,0.11,17.237034,1.1827451,17.349352,20.519499,3669.095345497131,,17.237034,0.9999892,8.528283,7120,9.092604,356,0.194,,14.9872465,1.1827203000000002,1.0,8.628136999999999,7.642365,14.744102499999999,0.961,8.536625
