,ReturnMax,DenMISELogFirst,ReturnLastEpisode,target_sum_log_mean,DenMISEMeanLog,Bound,LQGmu1,ReturnStepMax,IWMax,ReturnAbsMax,DenMISELogLast,TimeElapsed,LQGmu01,Iteration,IWLastEpisode,LQGsigma,IWNorm1,IWMin,SqrtESSClassic,MISE,IWNorm2,URet,TimestepsSoFar,ReturnMin,IWMean,ReturnMean,IWFirstEpisode
182,16.989433,13.392694,16.809282,12.653504,15.527438,17.507275,-0.998,0.9999895000000001,1.7333922,16.989433,17.806189,477.0978789329529,-0.334,183,0.9339693000000001,0.11,189.77895,,12.721362,17.37305,14.918130999999999,18.548399700641504,3660,,1.0370435,16.732298,
183,16.989433,13.387245000000002,16.677704000000002,12.670247,15.522229999999999,17.48173,-0.998,0.9999895000000001,1.6455026999999998,16.989433,14.532775,481.9063782691956,-0.334,184,0.9451409,0.11,190.55714,,12.821609,17.348557,14.862186999999999,18.40384998338218,3680,,1.0356367,16.732,
184,16.989433,13.381824499999999,16.77756,12.7023,15.533423,17.472775,-0.998,0.9999895000000001,1.5786102,16.989433,17.557579999999998,487.288583278656,-0.335,185,1.103158,0.11,191.5068,,12.908071000000001,17.340492,14.836207,18.50884867156539,3700,,1.0351719000000001,16.732248000000002,
185,16.989433,13.376432999999999,16.721249,12.729882,15.5406065,17.436647,-0.998,0.9999895000000001,1.4931628000000001,16.989433,16.834856,491.8266620635986,-0.335,186,0.79645944,0.11,192.15936000000002,,13.003199,17.305334,14.777853,18.45038249602853,3720,,1.0331149,16.73219,
186,16.989433,13.371072,16.830507,12.760247,15.560734,17.457178,-0.998,0.9999895000000001,1.5674678,16.989433,19.271725,496.46312069892883,-0.335,187,1.4175396,0.11,193.40798999999998,,12.989379,17.325723999999997,14.889702999999999,18.566704406584968,3740,,1.0342673,16.732714,
187,16.989433,13.365739000000001,16.8094,12.7702,15.559548999999999,17.475998,-0.998,0.9999895000000001,1.6273823,16.989433,15.304529,501.7154433727264,-0.334,188,1.4036086,0.11,194.64389,,12.985106,17.344501,14.98978,18.54752680279245,3760,,1.0353398,16.733122,
188,16.989433,13.360434,16.693308,12.797668,15.568214000000001,17.456047,-0.998,0.9999895000000001,1.5693368,16.989433,17.162382,506.024071931839,-0.335,189,0.9796749,0.11,195.47098,,13.064428999999999,17.325348,14.962075,18.41558905178731,3780,,1.034238,16.732912,
189,16.989433,13.355156,16.67726,12.807057,15.564414999999999,17.470144,-0.998,0.9999895000000001,1.5988591,16.989433,14.812410999999999,510.29749393463135,-0.334,190,1.3589523000000001,0.11,196.67099,,13.081760000000001,17.339619,15.033985000000001,18.41314778994521,3800,,1.0351105,16.732618,
190,16.989433,13.349907,16.744754999999998,12.821334,15.564425,17.477358,-0.998,0.9999895000000001,1.6092727,16.989433,15.531684,514.4601278305054,-0.334,191,1.2774433,0.11,197.79178000000002,,13.113145000000001,17.347145,15.083473999999999,18.48095270304348,3820,,1.0355590000000001,16.732681,
191,16.989433,13.344686,16.661257,12.85011,15.575520000000001,17.46262,-0.998,0.9999895000000001,1.5622631,16.989433,17.659607,519.7106580734253,-0.335,192,1.0321115,0.11,198.67563,,13.1846695,17.333113,15.068685,18.383235368193407,3840,,1.0347689,16.732310000000002,
192,16.989433,13.33949,16.62584,12.891752,15.597616,17.44085,-0.998,0.9999895000000001,1.4840959999999999,16.989433,19.805729,524.5380871295929,-0.335,193,0.94594526,0.11,199.48303,,13.276601999999999,17.312239,15.025157,18.350418981603912,3860,,1.0335908,16.731758,
193,16.989433,13.334322,16.786907,12.911408999999999,15.599913,17.439592,-0.998,0.9999895000000001,1.4445273,16.989433,16.010172,528.5769474506378,-0.336,194,1.155392,0.11,200.51016,,13.342487,17.311617000000002,15.027945,18.525894055746647,3880,,1.0335575000000001,16.732042,
194,16.989433,13.329181,16.662148000000002,12.943634,15.617713,17.445066,-0.998,0.9999895000000001,1.4449281999999999,16.989433,19.037954,532.1204054355621,-0.336,195,1.2383518,0.11,201.61823,,13.380576999999999,17.317455,15.067976999999999,18.390180205525095,3900,,1.0339396,16.731684,
195,16.989433,13.324066,16.700723999999997,12.970611,15.626935999999999,17.420734,-0.998,0.9999895000000001,1.3866754,16.989433,17.391579,536.0246531963348,-0.336,196,0.89025176,0.11,202.38475,,13.462401000000002,17.2939,15.033332000000001,18.42254949547907,3920,,1.0325752000000001,16.731525,
196,16.989433,13.318976000000001,16.81005,12.964306,15.607752,17.431625,-0.998,0.9999895000000001,1.3996091999999998,16.989433,11.815774000000001,540.8642213344574,-0.336,197,1.2832971000000002,0.11,203.5419,,13.487039999999999,17.305021,15.091666,18.549483173304306,3940,,1.0332077,16.731924,
197,16.989433,13.313913000000001,16.727215,12.966560000000001,15.606951,17.454891,-0.998,0.9999895000000001,1.54788,16.989433,15.415981,544.9892220497131,-0.335,198,1.4880558000000002,0.11,204.83244,,13.419263,17.327648,15.264060999999998,18.46980141895078,3960,,1.0345073,16.731901,
198,16.989433,13.308876000000001,16.74604,12.967186,15.591904999999999,17.441505,-0.998,0.9999895000000001,1.5125188999999999,16.989433,12.579238,550.0138757228851,-0.335,199,1.0239575,0.11,205.71802,,13.481948000000001,17.314854,15.258776000000001,18.46996923266359,3980,,1.0337589,16.731973999999997,
199,16.989433,13.303864,16.787815,12.986353999999999,15.593214000000001,17.428389000000003,-0.998,0.99999905,1.4466786,16.989433,15.820181,554.9977991580963,-0.335,200,1.0171086999999999,0.11,206.6075,,13.56535,17.302517,15.230533,18.52711398348049,4000,,1.0330375,16.73225,
200,16.989433,13.298876000000002,16.692871,13.013655,15.603195000000001,17.405345999999998,-0.998,0.99999905,1.38153,16.989433,17.566784,560.2281394004822,-0.336,201,0.89247894,0.11,207.38223,,13.6494465,17.280248999999998,15.193454000000001,18.422045963319206,4020,,1.0317523000000002,16.732056,
201,16.989433,13.293913,16.8819,13.019539,15.601779,17.425688,-0.998,0.99999905,1.4653755,16.989433,15.285473000000001,564.7155187129973,-0.335,202,1.4110117,0.11,208.63806,,13.624309,17.30036,15.313663,18.626391458484317,4040,,1.0328617,16.732796,
202,16.989433,13.288975,16.715748,13.022036,15.596810000000001,17.443512,-0.998,0.99999905,1.5476948,16.989433,14.560898000000002,568.8328878879547,-0.334,203,1.397238,0.11,209.88057999999998,,13.602049,17.31798,15.430071,18.442700834952625,4060,,1.0338945,16.732714,
203,16.989433,13.2840605,16.75275,13.025748,15.586932000000001,17.444363,-0.998,0.99999905,1.5397985,16.989433,13.547945,574.5648968219758,-0.335,204,1.186807,0.11,210.93022000000002,,13.645254999999999,17.319226999999998,15.458136999999999,18.490923370528808,4080,,1.0339717,16.732810999999998,
204,16.989433,13.279171,16.744385,13.043242,15.591064000000001,17.382065,-0.998,0.99999905,1.4669716,16.989433,16.400806,579.8731811046599,-0.335,205,0.41580984,0.11,211.21631000000002,,13.719662,17.257607999999998,15.395154000000002,18.46799150622676,4100,,1.0303235,16.732868,
205,16.989433,13.274304,16.804223999999998,13.054357000000001,15.5980215,17.406288,-0.998,0.99999905,1.5876819,16.989433,16.993748,584.5378077030183,-0.334,206,1.4919124,0.11,212.52405,,13.666822,17.281351,15.550363,18.540308612332034,4120,,1.0316701,16.733213,
206,16.989433,13.269461999999999,16.823135,13.062793,15.592621,17.402998,-0.998,0.99999905,1.5695598,16.989433,14.449376,589.3163681030272,-0.334,207,1.1325964,0.11,213.51743,,13.717479999999998,17.278522,15.565354000000001,18.559525747786783,4140,,1.0314851999999999,16.733648000000002,
207,16.989433,13.264643,16.536644,13.022902499999999,15.536364,17.3616,-0.998,0.99999905,1.4860251,16.989433,3.8598837999999995,595.178521156311,-0.335,208,0.6737538000000001,0.11,214.06083999999998,,13.809467000000001,17.237953,15.50102,18.258930911527568,4160,,1.0291386999999999,16.7327,
208,16.989433,13.259846,16.708298000000003,13.035680000000001,15.531701000000002,17.346659,-0.998,0.99999905,1.4097950000000001,16.989433,14.532979000000001,600.3334932327269,-0.335,209,0.97680706,0.11,214.92311,,13.900737,17.223824,15.461275,18.43817617399841,4180,,1.0283402,16.732584,
209,16.989433,13.255073000000001,16.707409,13.049667,15.529429,17.339233,-0.998,0.99999905,1.3568933,16.989433,15.026620999999999,606.477433681488,-0.336,210,1.0571264999999999,0.11,215.87523,,13.978779000000001,17.217083,15.443067999999998,18.43447580879303,4200,,1.0279771999999998,16.732466,
210,16.989433,13.250322,16.59828,13.073129,15.536822,17.330103,-0.998,0.99999905,1.3133237,16.989433,17.061972,610.7721409797667,-0.336,211,1.0350686,0.11,216.81207,,14.056683999999999,17.20863,15.424126999999999,18.318587969722863,4220,,1.0275453,16.731829,
211,16.989433,13.245594,16.757359,13.0956745,15.550182000000001,17.34156,-0.998,0.99999905,1.3449042,16.989433,18.3419,615.7338311672212,-0.336,212,1.2849221000000002,0.11,217.98004,,14.061879000000001,17.220132999999997,15.501488,18.492975873574515,4240,,1.0282078000000001,16.731949,
212,16.989433,13.240889000000001,16.67336,13.052978999999999,15.500748000000002,17.354479,-0.998,0.99999905,1.4128666,16.989433,4.992519000000001,620.8156805038452,-0.335,213,1.321274,0.11,219.1691,,14.043907,17.232895000000003,15.605991,18.406837070015023,4260,,1.0289629,16.731673999999998,
213,16.989433,13.236204,16.804724,13.079239,15.514689,17.354157999999998,-0.998,0.99999905,1.4048326,16.989433,18.456042999999998,625.1184442043303,-0.335,214,1.1392837,0.11,220.19567999999998,,14.086254,17.23294,15.631954,18.5372818288425,4280,,1.0289518,16.732016,
214,16.989433,13.231542999999999,16.691456,13.082983,15.5076685,17.362648,-0.998,0.99999905,1.4220058999999998,16.989433,13.976315,630.9781167507173,-0.335,215,1.2608004,0.11,221.33899,,14.110022,17.241634,15.686651000000001,18.42489658083366,4300,,1.0294837,16.731827,
215,16.989433,13.226901999999999,16.793585,13.079366,15.499837,17.382559,-0.998,0.99999905,1.5290408000000002,16.989433,13.786998,636.1884388923645,-0.334,216,1.4292993999999999,0.11,222.60707000000002,,14.066629999999998,17.261171,15.825188,18.530045124582667,4320,,1.0305883,16.732113000000002,
216,16.989433,13.222283,16.682917,13.076116,15.484526,17.38193,-0.998,0.99999905,1.5206676000000001,16.989433,12.147169,641.9171569347383,-0.334,217,1.1597128,0.11,223.63965,,14.109113,17.260907999999997,15.850724,18.42074041323952,4340,,1.0305974,16.731886,
217,16.989433,13.217685999999999,16.840746,13.087902,15.489861999999999,17.401016000000002,-0.998,0.99999905,1.5938572,16.989433,16.617718,646.5218532085419,-0.334,218,1.4176965,0.11,224.90231,,14.088814999999999,17.279821,15.963182000000002,18.578157205185725,4360,,1.031662,16.732385999999998,
218,16.989433,13.213109,16.738213000000002,13.1029005,15.491628,17.39292,-0.998,0.99999905,1.5626535,16.989433,15.845039000000002,651.2180943489075,-0.334,219,1.0682969999999998,0.11,225.83826000000002,,14.148153,17.272232000000002,15.962384,18.47061296292316,4380,,1.031225,16.732412,
219,16.989433,13.208553,16.665589999999998,13.118488000000001,15.491814000000002,17.371017000000002,-0.998,0.99999905,1.4907162,16.989433,15.501665,654.7712812423706,-0.334,220,0.8875704,0.11,226.60262999999998,,14.235739,17.251072,15.91787,18.398985016583236,4400,,1.0300120000000001,16.732110000000002,
220,16.989433,13.204018,16.814232,13.122746,15.492829,17.394485,-0.998,0.99999905,1.6040632,16.989433,15.686810999999999,659.3702714443208,-0.334,221,1.4961555,0.11,227.9204,,14.183675,17.274101,16.069206,18.550540264199817,4420,,1.0313139999999998,16.73248,
221,16.989433,13.199503,16.815820000000002,13.147047,15.506321,17.392633,-0.998,0.99999905,1.6038712,16.989433,18.456974,664.0498607158661,-0.334,222,1.1432476,0.11,228.92676,,14.219607,17.272551999999997,16.099373,18.54800586798761,4440,,1.0312016,16.732854999999997,
222,16.989433,13.195007999999998,16.886457,13.170228,15.531582,17.426853,-0.998,0.99999905,1.7820145,16.989433,21.108706,670.0231778621674,-0.332,223,1.6796688000000002,0.11,230.37204,,14.110076999999999,17.30584,16.326775,18.63187647599773,4460,,1.0330584999999999,16.733543,
223,16.989433,13.190535,16.895151000000002,13.190218,15.542491,17.43285,-0.998,0.99999905,1.8047553,16.989433,17.942429999999998,672.9502475261687,-0.332,224,1.269296,0.11,231.47432999999998,,14.126919000000001,17.311981,16.385338,18.635180267217688,4480,,1.0333675,16.734266,
224,16.989433,13.186079999999999,16.748804,13.212971,15.551487,17.421612,-0.998,0.99999905,1.7588238,16.989433,17.533342,676.4461998939513,-0.332,225,1.0519743000000001,0.11,232.36935,,14.198611999999999,17.301353,16.365639,18.476134613811254,4500,,1.0327526,16.734331,
225,16.989433,13.181645000000001,16.62435,13.223524,15.547533,17.373739999999998,-0.998,0.99999905,1.6669886000000003,16.989433,14.625860999999999,681.3026406764984,-0.333,226,0.556474,0.11,232.78028999999998,,14.297254,17.25431,16.281470000000002,18.347962869375568,4520,,1.0300013000000001,16.733843,
226,16.989433,13.177230999999999,16.849613,13.228754,15.553339000000001,17.405684,-0.998,0.99999905,1.8176096999999998,16.989433,16.836088,687.2378826141357,-0.332,227,1.6541264,0.11,234.20897000000002,,14.205194,17.28548,16.487558,18.588701985399226,4540,,1.0317576,16.734354,
227,16.989433,13.172834,16.594944,13.211433999999999,15.539088000000001,17.438719,-0.998,0.99999905,1.9928793000000002,16.989433,12.272339,691.8701980113983,-0.331,228,1.7096623,0.11,235.67687999999998,,14.08745,17.317510000000002,16.729563,18.319141689724187,4560,,1.0336705,16.733742000000003,
228,16.989433,13.168459,16.75905,13.224136999999999,15.537889499999999,17.40616,-0.998,0.99999905,1.9265451,16.989433,15.231582999999999,697.7136299610138,-0.331,229,0.7903774,0.11,236.28085,,14.174254000000001,17.285695999999998,16.66972,18.488492206270575,4580,,1.0317941,16.733852,
229,16.989433,13.164102,16.900291,13.224453,15.545689999999999,17.45702,-0.998,0.99999905,2.1515687000000003,16.989433,17.300516000000002,701.7152075767517,-0.329,230,1.9851031000000003,0.11,237.95487999999997,,14.001780499999999,17.335072,16.994616,18.64608594009603,4600,,1.0345864,16.734576999999998,
230,16.989433,13.159761999999999,16.567352,13.243689000000002,15.551756,17.43336,-0.998,0.99999905,2.100934,16.989433,16.912948999999998,707.1623573303223,-0.33,231,0.9465065,0.11,238.68716,,14.078545000000002,17.312075,16.953966,18.290203978959166,4620,,1.0332778,16.733852,
231,16.989433,13.155443,16.820816,13.231031,15.541043,17.47405,-0.998,0.99999905,2.252178,16.989433,13.033847999999999,713.2911672592163,-0.329,232,1.8471953,0.11,240.25069,,13.969866,17.351824,17.197779999999998,18.55626046148269,4640,,1.0355633,16.734228,
232,16.989433,13.151142000000002,16.979795000000003,13.180519,15.547479000000001,17.611313,-0.998,0.99999905,3.6888018,16.989433,17.00544,720.0479235649109,-0.325,233,3.6888018,0.11,242.99316000000002,,13.223463,17.482185,18.37591,18.73577308428418,4660,,1.0428891,16.735281,
233,16.989433,13.146859,16.843643,13.159631,15.546484,17.656765,-0.998,0.99999905,4.1879563,16.989433,15.272639000000002,725.9737243652344,-0.323,234,2.0915682,0.11,244.59387,,12.940109,17.524810000000002,18.901995,18.59160634792596,4680,,1.045273,16.735744,
234,16.989433,13.142595000000002,16.808401,13.175614000000001,15.547781,17.6382,-0.998,0.99999905,4.0709147,16.989433,15.807319,731.4520621299744,-0.323,235,1.2677705,0.11,245.39442000000003,,13.036114999999999,17.507217,18.8242,18.544808443528467,4700,,1.0442315,16.736053,
235,16.989433,13.138349,16.866993,13.190117,15.549437,17.6499,-0.998,0.99999905,4.0052943,16.989433,15.895295,737.3600313663483,-0.323,236,1.6662877,0.11,246.60497999999998,,13.101735000000001,17.519573,18.822315,18.606694918089854,4720,,1.0449363,16.736609,
236,16.989433,13.134120000000001,16.840132,13.234709,15.571470000000001,17.613138,-0.998,0.99999905,3.7469919000000003,16.989433,20.727652,744.2245850563049,-0.324,237,0.97706795,0.11,247.16452,,13.284266,17.484602,18.605808,18.576810930719613,4740,,1.0428883,16.737045000000002,
237,16.989433,13.1299095,16.781837,13.275865,15.593060500000002,17.608164000000002,-0.998,0.99999905,3.5680337,16.989433,20.668194,748.3066623210907,-0.324,238,1.3861928,0.11,248.16406,,13.425189000000001,17.480978,18.484959,18.51907500654929,4760,,1.0427061,16.737232000000002,
238,16.989433,13.125717000000002,16.814695,13.309235999999999,15.606235,17.587545000000002,-0.998,0.99999905,3.369986,16.989433,18.699764000000002,754.9954786300659,-0.325,239,1.1373838,0.11,248.94116,,13.579935,17.46181,18.331543,18.54606243553299,4780,,1.0415949,16.737558,
239,16.989433,13.121542000000002,16.646793,13.341594,15.616612,17.532856,-0.998,0.99999905,3.1099997000000004,16.989433,18.056019,760.8805749416351,-0.326,240,0.62847894,0.11,249.2445,,13.769348999999998,17.408848000000003,18.1014,18.375041297931567,4800,,1.0385188,16.737179,
240,16.989433,13.117384,16.874506,13.351573000000002,15.61457,17.5472,-0.998,0.99999905,3.0694375,16.989433,15.086778,766.4153382778168,-0.326,241,1.5641804,0.11,250.48831,,13.826013,17.4237,18.117176,18.61702672545007,4820,,1.0393705,16.73775,
241,16.989433,13.113242999999999,16.761875,13.390820499999998,15.636376,17.524342,-0.998,0.99999905,2.9186723,16.989433,20.85282,772.0980079174042,-0.326,242,1.0339912,0.11,251.2241,,13.95638,17.401997,18.000664,18.489076664087342,4840,,1.0381161,16.73785,
242,16.989433,13.109119,16.621423999999998,13.406670000000002,15.635328,17.511364,-0.998,0.99999905,2.7858615,16.989433,15.344089000000002,777.4688496589661,-0.327,243,1.1607717,0.11,252.10802,,14.077459,17.39007,17.90863,18.351374919989965,4860,,1.0374815,16.737370000000002,
243,16.989433,13.105012,16.74703,13.4233465,15.633609,17.485907,-0.998,0.99999905,2.6192517000000004,16.989433,15.179307999999999,783.1702828407288,-0.327,244,0.95194256,0.11,252.80536,,14.221096,17.365839,17.776785,18.48310168498553,4880,,1.0360875,16.73741,
244,16.989433,13.100923,16.782732,13.462979999999998,15.655087,17.46292,-0.998,0.99999905,2.4589877,16.989433,20.860098,788.9183921813965,-0.328,245,0.95929253,0.11,253.53339,,14.3624525,17.344032000000002,17.652514,18.51149992079185,4900,,1.0348301,16.737597,
245,16.989433,13.0968485,16.555717,13.493295000000002,15.66821,17.438349,-0.998,0.99999905,2.3125842,16.989433,18.849203,794.4934425354004,-0.328,246,0.92386323,0.11,254.24626,,14.495266,17.32055,17.539951000000002,18.277667429941324,4920,,1.0335214,16.736856,
246,16.989433,13.0927925,16.802017000000003,13.50428,15.67022,17.450905,-0.998,0.99999905,2.3178744,16.989433,16.131723,798.773708820343,-0.328,247,1.4377303,0.11,255.46396000000001,,14.523695000000002,17.333338,17.58946,18.54300940810664,4940,,1.0342671,16.73712,
247,16.989433,13.088752000000001,16.79421,13.520522,15.673376999999999,17.441635,-0.998,0.99999905,2.2445779999999997,16.989433,16.41935,804.5316505432129,-0.329,248,1.1161723,0.11,256.37476000000004,,14.607925,17.324747,17.550388,18.529042423918707,4960,,1.0337691,16.737349,
248,16.989433,13.084727,16.694317,13.479961999999999,15.633944,17.471104,-0.998,0.99999905,2.4108286,16.989433,5.8213067,808.856879234314,-0.328,249,1.7226368000000003,0.11,257.82867000000005,,14.519571,17.353504,17.75732,18.42817632029058,4980,,1.0354565,16.737175,
249,16.989433,13.08072,16.827293,13.494732,15.636959,17.461113,-0.998,0.99999905,2.3544742999999997,16.989433,16.352903,815.6081297397614,-0.328,250,1.1173396,0.11,258.72357,,14.591629999999999,17.344093,17.730957,18.563232124145955,5000,,1.0348941999999999,16.737537,
250,16.989433,13.076728,16.770115,13.507612,15.639458,17.464138000000002,-0.998,0.99999905,2.327914,16.989433,16.22965,820.8074836730957,-0.328,251,1.3052511999999998,0.11,259.81107000000003,,14.642952,17.347528,17.74308,18.50151299078007,5020,,1.0351038000000001,16.737667000000002,
251,16.989433,13.072751,16.790554,13.518054000000001,15.652737,17.499746,-0.998,0.99999905,2.5194626,16.989433,18.950979999999998,826.7384085655212,-0.327,252,1.8273122,0.11,261.3499,,14.534265,17.382265,17.98164,18.52789944481369,5040,,1.0371028,16.737876999999997,
252,16.989433,13.068791000000001,16.771797,13.528068,15.654553,17.503351000000002,-0.998,0.99999905,2.52343,16.989433,16.075993,832.2846398353578,-0.327,253,1.3412244,0.11,262.4436,,14.563576999999999,17.386105999999998,18.020546,18.499730171163822,5060,,1.0373265,16.73801,
253,16.989433,13.064846000000001,16.785051,13.55364,15.665486999999999,17.4831,-0.998,0.99999905,2.4100702000000003,16.989433,18.395039999999998,838.0482161045074,-0.327,254,0.97945255,0.11,263.19458,,14.673892000000002,17.366737,17.936249,18.514721880935227,5080,,1.0361991,16.738195,
254,16.989433,13.060917,16.797532999999998,13.554514000000001,15.665564000000002,17.511114000000003,-0.998,0.99999905,2.5390484,16.989433,15.649249,843.722384929657,-0.327,255,1.7162915,0.11,264.63535,,14.61074,17.394247,18.112385,18.53827838514057,5100,,1.0377856,16.738426,
255,17.041124,13.057003,17.041124,13.468164000000002,15.645269,17.651401999999997,-0.998,0.99999905,4.020097,17.041124,10.4326315,849.6319193840027,-0.323,256,4.020097,0.11,267.54843,,13.716426,17.526537,19.505695000000003,18.799615567670923,5120,,1.0451111,16.739608999999998,
256,17.041124,13.053104,16.71923,13.478734,15.657138,17.612638,-0.997,0.99999905,4.136737999999999,17.041124,18.651716,855.3739244937898,-0.322,257,0.88277805,0.11,267.98657000000003,,13.665369,17.487307,19.610636,18.452729962804085,5140,,1.0427493,16.73953,
257,17.041124,13.049221000000001,16.805475,13.497157999999999,15.669336,17.624125,-0.997,0.99999905,4.159286499999999,17.041124,18.762499,861.0115504264833,-0.322,258,1.6794156999999998,0.11,269.20153999999997,,13.676414000000001,17.498894,19.683636,18.540086346063003,5160,,1.0434169,16.739786,
258,17.041124,13.045353,16.63941,13.524848,15.676163,17.596695,-0.998,0.99999905,3.8918989,17.041124,17.395070999999998,867.096241235733,-0.323,259,1.0864488,0.11,269.87317,,13.867551,17.47319,19.460766,18.357433466219,5180,,1.0419813,16.739397,
259,17.041124,13.041499,16.938532000000002,13.509313,15.663297,17.637882,-0.997,0.99999905,4.0878654,17.041124,12.289553999999999,872.9141838550568,-0.322,260,2.1157486,0.11,271.50403,,13.763298,17.513443,19.726670000000002,18.681527447318558,5200,,1.0442463,16.740164,
260,17.041124,13.03766,16.799778,13.509571,15.663160000000001,17.663532,-0.997,0.99999905,4.2187705,17.041124,15.584585,878.8898208141327,-0.321,261,1.9107125,0.11,272.92612,,13.704351,17.538557,19.915289,18.543405271858077,5220,,1.0456940000000001,16.740389999999998,
261,17.041124,13.033836,16.753544,13.466273999999999,15.651295000000001,17.747972,-0.997,0.99999905,4.9426440000000005,17.041124,12.5094795,884.7001001834869,-0.32,262,2.9761187999999996,0.11,275.18192,,13.261223000000001,17.618822,20.750870000000003,18.492755695717214,5240,,1.0503126,16.740442,
262,17.041124,13.030026,16.705494,13.475848999999998,15.643217000000002,17.676235000000002,-0.997,0.99999905,4.656061,17.041124,13.477466,891.0408620834351,-0.32,263,0.5290138000000001,0.11,275.1526,,13.439015,17.548794,20.474163,18.432070384830862,5260,,1.0462075000000002,16.740313,
263,17.041124,13.026232,16.673507999999998,13.476632999999998,15.633327,17.694470000000003,-0.997,0.99999905,4.588822400000001,17.041124,12.987224000000001,896.9885885715485,-0.32,264,1.8973209,0.11,276.50922,,13.500888,17.567612,20.480818,18.409014318155943,5280,,1.0473834,16.740057,
264,17.041124,13.02245,16.790121,13.465535000000001,15.625421,17.73386,-0.997,0.99999905,4.774989,17.041124,13.491987,902.880179643631,-0.32,265,2.2408798,0.11,278.14917,,13.403204,17.606077,20.75244,18.531756099418526,5300,,1.0496196000000002,16.740248,
265,17.041124,13.018684,16.624582,13.4927435,15.633066,17.708689,-0.997,0.99999905,4.520373,17.041124,17.610905,909.5842208862304,-0.32,266,1.2378653999999998,0.11,278.8515,,13.579853,17.58257,20.534206,18.35120142679548,5320,,1.0483139000000001,16.739813,
266,17.041124,13.014932,16.703938,13.5324335,15.652782,17.695244,-0.997,0.99999905,4.2746143,17.041124,20.8497,915.535623073578,-0.32,267,1.3719023000000001,0.11,279.73184,,13.756628,17.570744,20.334332,18.4264790223588,5340,,1.0476848,16.739677,
267,17.041124,13.011192999999999,16.735968,13.550220999999999,15.649915,17.675545,-0.997,0.99999905,4.0186667,17.041124,14.837895999999999,921.5786364078523,-0.321,268,1.2318921999999999,0.11,280.51,,13.943563000000001,17.552713,20.117527,18.47112139995818,5360,,1.0466791,16.739662,
268,17.041124,13.007469,16.710145999999998,13.586592999999999,15.667119,17.660412,-0.997,0.99999905,3.7973442000000004,17.041124,20.232363,929.0260529518127,-0.321,269,1.2681853,0.11,281.35654,,14.112817999999999,17.539054999999998,19.936241,18.440245381153193,5380,,1.045935,16.739553,
269,17.041124,13.003758,16.84231,13.590523999999998,15.679782000000001,17.710055999999998,-0.997,0.99999905,4.078722,17.041124,19.041025,935.06849360466,-0.321,270,2.321848,0.11,283.14783,,13.944888,17.587235999999997,20.304775,18.577767763373707,5400,,1.0486957000000001,16.739935,
270,17.041124,13.000062,16.706768,13.612976000000002,15.694344000000001,17.716019,-0.997,0.99999905,4.057129,17.041124,19.578476000000002,941.06352519989,-0.321,271,1.6359252,0.11,284.3052,,13.983959,17.593542000000003,20.330809,18.437745679418647,5420,,1.0490966999999998,16.739813,
271,17.041124,12.996379,16.735857,13.592661999999999,15.673482,17.746154999999998,-0.997,0.99999905,4.1699386,17.041124,9.971217,947.2085041999817,-0.32,272,2.039399,0.11,285.8312,,13.932066,17.623222,20.516068,18.47247937431433,5440,,1.05085,16.739796,
272,17.041124,12.992708,16.757458,13.61982,15.680462,17.691177,-0.997,0.99999905,3.8868767999999996,17.041124,17.52955,952.7490260601044,-0.321,273,0.65669346,0.11,286.03406,,14.129492,17.569963,20.243761,18.48760521941432,5460,,1.0477438000000001,16.739862,
273,17.041124,12.989053,16.818867,13.646420499999998,15.684154000000001,17.653082,-0.997,0.99999905,3.5874376000000003,17.041124,16.645319,958.8861272335052,-0.321,274,0.87410575,0.11,286.5078,,14.350012,17.53373,19.965685,18.554923606465614,5480,,1.0456489,16.74015,
274,17.041124,12.98541,16.690834,13.666463,15.684925,17.635098,-0.997,0.99999905,3.3717701,17.041124,15.8511305,965.5920667648317,-0.322,275,1.1618903,0.11,287.3028,,14.523748999999999,17.517174,19.781585999999997,18.42914707214544,5500,,1.0447375,16.739971,
275,17.041124,12.98178,16.784682999999998,13.665176999999998,15.687114999999999,17.675017999999998,-0.997,0.99999905,3.5534554,17.041124,16.245451,972.1401863098143,-0.321,276,2.1144981,0.11,288.97406,,14.418954000000001,17.556238,20.041264,18.520680279696688,5520,,1.0470074,16.740133,
276,17.041124,12.978163,16.806122,13.662716,15.676151,17.679844,-0.997,0.99999905,3.5238928999999994,17.041124,12.604375,978.3339023590088,-0.321,277,1.5363799999999999,0.11,290.1053,,14.466485999999998,17.561453,20.053612,18.542709281508753,5540,,1.0473115,16.740372,
277,17.041124,12.97456,16.749279,13.692456,15.693226000000001,17.675524,-0.997,0.99999905,3.422468,17.041124,20.376001000000002,984.5646057128906,-0.322,278,1.3835487,0.11,291.10266,,14.563663,17.557922,19.988287,18.488570627718637,5560,,1.0471319,16.740402,
278,17.041124,12.970969,16.92212,12.614537,15.675323,20.445843,-0.996,0.99999905,75.483246,17.041124,10.651964999999999,990.8432655334473,-0.296,279,75.483246,0.11,331.50577000000004,,3.9404057999999997,20.011192,84.12985,18.677034438824162,5580,,1.1881926999999999,16.741055,
279,17.041124,12.967391000000001,16.885720000000003,-806.0104,15.648399,0.10235324,0.137,0.99999905,,17.041124,7.985947,997.679368019104,0.014,280,,0.11,2.8e-08,,16.733202,,1.6733199e-09,18.62909028958136,5600,,,16.741571,
