,LQGsigma,IWNorm1,Iteration,ReturnMean,ReturnStepMax,Bound,IWMax,URet,ReturnMin,MISE,DenMISELogLast,IWLastEpisode,ReturnLastEpisode,TimestepsSoFar,IWNorm2,DenMISELogFirst,target_sum_log_mean,IWFirstEpisode,TimeElapsed,LQGmu1,LQGmu01,IWMin,ReturnAbsMax,SqrtESSClassic,DenMISEMeanLog,IWMean,ReturnMax
172,0.11,172.97037,173,9.104874,0.9995620999999999,8.659246000000001,1.1233796,9.39515816146274,,8.526079,17.329298,1.1233764,8.556866000000001,3460,13.938363,9.96813,-76.960915,,478.23080015182495,0.975,0.214,,16.442747,12.409661,15.404288000000001,0.9998287,16.442747
173,0.11,173.97055,174,9.101365,0.9995620999999999,8.658619999999999,1.1225839,9.325909308776302,,8.525883,14.849492000000001,1.1225817,8.494332,3480,13.973664999999999,9.962366000000001,-76.43261,,483.44538140296936,0.975,0.214,,16.442747,12.449887,15.401095999999999,0.9998306999999999,16.442747
174,0.11,174.97073,175,9.097964,0.9995620999999999,8.658077,1.1217983,9.342040513971817,,8.525766,18.580164,1.121794,8.506241000000001,3500,14.008885000000001,9.956635,-75.889015,,487.19754433631897,0.975,0.214,,16.442747,12.489983,15.419260999999999,0.99983275,16.442747
175,0.11,175.97093,176,9.094710000000001,0.9995620999999999,8.65766,1.1210219,9.363561899090168,,8.525771,18.276747,1.1210176,8.525143,3520,14.044023499999998,9.950937,-75.35333,,491.2769875526428,0.975,0.214,,16.442747,12.529950999999999,15.435492499999999,0.99983484,16.442747
176,0.11,176.97116,177,9.091448,0.9995620999999999,8.657197,1.1202566999999999,9.351072834047873,,8.525725999999999,12.913771,1.1202534,8.517458,3540,14.079082999999999,9.9452715,-74.854004,,495.8113045692444,0.975,0.214,,16.442747,12.569792999999999,15.421244,0.99983704,16.442747
177,0.11,177.97134,178,9.088493,0.9995620999999999,8.657042,1.1194993999999998,9.40608405946985,,8.525985,12.63194,1.1194823999999999,8.565475,3560,14.114058499999999,9.939638,-74.36188,,499.4404945373535,0.975,0.214,,16.442747,12.6095085,15.405570999999998,0.9998389999999999,16.442747
178,0.11,178.97154,179,9.085494,0.9995620999999999,8.656799000000001,1.1187534,9.394218402999297,,8.526153,15.009366,1.1187502,8.551692999999998,3580,14.148954000000002,9.934035,-73.86197,,503.661137342453,0.975,0.214,,16.442747,12.6491,15.403353,0.99984103,16.442747
179,0.11,179.97173999999998,180,9.082423,0.9995620999999999,8.656443,1.1180153,9.369837215645274,,8.526203,13.260625,1.1180111000000001,8.532729,3600,14.183772,9.928465,-73.377335,,508.52805614471436,0.975,0.214,,16.442747,12.688566999999999,15.391447,0.999843,16.442747
180,0.11,180.97191999999998,181,9.079303,0.9995620999999999,8.655994999999999,1.1172863000000002,9.35310112412856,,8.526158,19.847920000000002,1.1172819999999999,8.517592,3620,14.21851,9.922924,-72.86166999999999,,513.2989189624786,0.975,0.214,,16.442747,12.727911,15.416064000000002,0.9998449,16.442747
181,0.11,181.97205,182,9.076538000000001,0.9995620999999999,8.655909,1.1165673,9.414981469193254,,8.52647,13.383872,1.1165120000000002,8.576149000000001,3640,14.253164000000002,9.917415,-72.38718399999999,,517.6148443222046,0.975,0.214,,16.442747,12.767133,15.404898000000001,0.9998464,16.442747
182,0.11,182.9722,183,9.0737705,0.9995620999999999,8.655786,1.1158572,9.411972420973557,,8.526742,19.338093,1.1158379999999999,8.570041999999999,3660,14.287742000000001,9.911935,-71.88535,,521.6433503627777,0.975,0.214,,16.442747,12.806236,15.426387,0.99984807,16.442747
183,0.11,183.97238000000002,184,9.070893,0.9995620999999999,8.655508,1.1151551000000002,9.385841542242652,,8.526856,17.090513,1.1151508999999997,8.544284,3680,14.322245,9.906486,-71.4012,,526.5864450931549,0.975,0.214,,16.442747,12.84522,15.435429000000001,0.9998499,16.442747
184,0.11,184.9726,185,9.067917,0.9995620999999999,8.655088000000001,1.1144610000000001,9.356886043751034,,8.526825,15.238942000000002,1.1144566999999999,8.520254,3700,14.356669,9.901066,-70.93228,,530.6832087039949,0.975,0.214,,16.442747,12.884088499999999,15.434364000000002,0.9998519,16.442747
185,0.11,185.97275,186,9.06506,0.9995620999999999,8.654769,1.1137756,9.373496943967325,,8.52689,18.868986,1.1137713,8.536480000000001,3720,14.391015,9.895675,-70.44890600000001,,535.4521920681,0.975,0.214,,16.442747,12.922837,15.452828,0.9998535,16.442747
186,0.11,186.97293,187,9.062305,0.9995620999999999,8.654532000000001,1.1130981000000002,9.392188069669047,,8.527035,18.741869,1.1130959999999999,8.550073,3740,14.425285,9.890312,-69.971375,,540.0242757797241,0.975,0.214,,16.442747,12.961472,15.470414000000002,0.9998551999999999,16.442747
187,0.11,187.97292,188,9.05972,0.9995620999999999,8.654446,1.1124295,9.42227966694429,,8.527325999999999,13.697014999999999,1.1122513,8.576239999999999,3760,14.459468,9.884979,-69.525764,,545.5046122074127,0.975,0.214,,16.442747,12.999989,15.460979,0.99985594,16.442747
188,0.11,188.97308,189,9.057089999999999,0.9995620999999999,8.654285,1.1117678,9.401917053437174,,8.52754,14.683767999999999,1.1117593000000001,8.562666,3780,14.493585999999999,9.879674000000001,-69.07965,,551.4648711681366,0.975,0.214,,16.442747,13.038394,15.456863,0.9998575999999999,16.442747
189,0.11,189.97328000000002,190,9.054194,0.9995620999999999,8.653802,1.1111149,9.343836039918411,,8.527428,13.1750965,1.1111106000000002,8.506892,3800,14.527631,9.874397,-68.64618,,557.2516870498657,0.975,0.214,,16.442747,13.076687,15.444853,0.9998594000000001,16.442747
190,0.11,190.97343,191,9.0515785,0.9995620999999999,8.653597999999999,1.1104686000000001,9.397456294943046,,8.527592,15.999647,1.1104643,8.554567,3820,14.5616,9.869148,-68.20246,,563.5014092922212,0.975,0.214,,16.442747,13.114866000000001,15.447754000000002,0.99986094,16.442747
191,0.11,191.97361999999998,192,9.048778,0.9995620999999999,8.653161,1.1098291999999998,9.352102191421922,,8.527519,19.673782,1.1098249,8.513888,3840,14.595493,9.863926,-67.744225,,569.7442750930786,0.975,0.214,,16.442747,13.152938,15.469762,0.9998626,16.442747
192,0.11,192.97372,193,9.046173,0.9995620999999999,8.652911,1.1091986,9.387576446688339,,8.527631,20.204607,1.1091964,8.5459385,3860,14.629314,9.858731,-67.288,,577.3993506431581,0.975,0.214,,16.442747,13.190892999999999,15.494295000000001,0.99986386,16.442747
193,0.11,193.9739,194,9.043447,0.9995620999999999,8.652499,1.1085746,9.355516980923108,,8.527577,16.392198999999998,1.1085703000000002,8.517308,3880,14.66306,9.853563000000001,-66.856125,,585.2348494529724,0.975,0.214,,16.442747,13.228746,15.498920000000002,0.99986553,16.442747
194,0.11,194.97409,195,9.040792,0.9995620999999999,8.652142999999999,1.1079573999999999,9.367019469685102,,8.527576,16.265627,1.1079552,8.525963,3900,14.696735999999998,9.848422,-66.42934,,591.8949573040009,0.975,0.214,,16.442747,13.266489000000002,15.50285,0.99986714,16.442747
195,0.11,195.97423999999998,196,9.0379305,0.9995620999999999,8.651525999999999,1.1073468000000002,9.312564512830527,,8.527312,6.0390477,1.1073463,8.479697,3920,14.730336999999999,9.843307000000001,-66.059074,,599.0676000118257,0.975,0.214,,16.442747,13.304125,15.454562,0.9998686,16.442747
196,0.11,196.97438,197,9.035578,0.9995620999999999,8.651444,1.106745,9.41657815436706,,8.52758,15.575576000000002,1.1066933,8.574435000000001,3940,14.763863,9.838218,-65.64416999999999,,606.9238708019258,0.975,0.214,,16.442747,13.341657000000001,15.455174,0.99986994,16.442747
197,0.11,197.97453000000002,198,9.033028,0.9995620999999999,8.651123,1.1061478,9.369658158346944,,8.527605,17.005548,1.1061456,8.53075,3960,14.797320000000001,9.833155,-65.22623399999999,,613.9669561386107,0.975,0.214,,16.442747,13.379079999999998,15.463004000000002,0.9998714,16.442747
198,0.11,198.97466,199,9.030525,0.9995620999999999,8.650826,1.1055591999999999,9.373615276629216,,8.527652,20.169179999999997,1.1055572,8.53503,3980,14.830708,9.828116,-64.79661,,620.8529934883118,0.975,0.214,,16.442747,13.416397,15.48665,0.9998726000000001,16.442747
199,0.11,199.9748,200,9.027913999999999,0.9995620999999999,8.650385,1.1049753,9.343670727727153,,8.527550999999999,14.536448499999999,1.104971,8.508244,4000,14.864020000000002,9.823103999999999,-64.39945,,628.4136664867401,0.975,0.214,,16.442747,13.453614000000002,15.481897,0.99987394,16.442747
200,0.11,200.97498000000002,201,9.02546,0.9995620999999999,8.650091999999999,1.104398,9.37245989748734,,8.527596,15.354270999999999,1.1043969,8.534764,4020,14.897264999999999,9.818116,-64.002174,,635.0120663642882,0.975,0.214,,16.442747,13.490729,15.48126,0.9998754999999999,16.442747
201,0.11,201.97511,202,9.0228815,0.9995620999999999,8.649637,1.1038272,9.342476017975775,,8.527476,18.752146,1.1038231,8.504625,4040,14.930439000000002,9.813153,-63.592003000000005,,642.9574716091156,0.975,0.214,,16.442747,13.527741,15.497452,0.9998768,16.442747
202,0.11,202.97528,203,9.020415,0.9995620999999999,8.6492815,1.1032631000000002,9.359458239154337,,8.527453,12.710094,1.1032600000000001,8.522267999999999,4060,14.963545000000002,9.808214999999999,-63.215652,,650.1030585765839,0.975,0.214,,16.442747,13.564651999999999,15.483718,0.9998781999999999,16.442747
203,0.11,203.97539,204,9.018059,0.9995620999999999,8.649023,1.1027056999999998,9.380685687308628,,8.527525,17.870268,1.1027014,8.539762,4080,14.996578,9.803301,-62.817688000000004,,657.5200436115265,0.975,0.214,,16.442747,13.601462,15.495417000000002,0.99987936,16.442747
204,0.11,204.97552,205,9.015554,0.9995620999999999,8.64858,1.1021538,9.343035368533972,,8.527408,12.975639,1.1021495000000001,8.504643,4100,15.029544,9.798411,-62.447494999999996,,665.2973124980928,0.975,0.214,,16.442747,13.638173000000002,15.483122,0.9998806,16.442747
205,0.11,205.97571000000002,206,9.0130825,0.9995620999999999,8.648147999999999,1.1016073,9.340201161309656,,8.527301,15.468860999999999,1.1016052,8.50629,4120,15.062444000000001,9.793545,-62.06879,,673.8099763393403,0.975,0.214,,16.442747,13.674787,15.483051999999999,0.9998821,16.442747
206,0.11,206.97586,207,9.010744,0.9995620999999999,8.6478405,1.1010664,9.367015182978873,,8.527315,20.454132,1.1010643,8.529019,4140,15.095273,9.788702,-61.669662,,681.3808948993683,0.975,0.214,,16.442747,13.711303,15.507064999999999,0.9998834000000001,16.442747
207,0.11,207.97595,208,9.008463,0.9995620999999999,8.647573,1.100532,9.374902332835788,,8.527368,18.030735,1.1005268,8.536328999999999,4160,15.128034,9.783883,-61.286026,,689.1175591945648,0.975,0.214,,16.442747,13.747719,15.5191965,0.99988437,16.442747
208,0.11,208.9756,209,9.006445,0.9995620999999999,8.647552000000001,1.1000032,9.432127400695578,,8.527662,17.487078,1.0994756,8.586456,4180,15.160689999999999,9.779086999999999,-60.908665,,696.5753710269928,0.975,0.214,,16.442747,13.784042000000001,15.52861,0.99988323,16.442747
209,0.11,209.97572000000002,210,9.004309,0.9995620999999999,8.6474,1.0994798000000001,9.402154518539026,,8.527825,13.072078999999999,1.0994725,8.557891999999999,4200,15.193317,9.774314,-60.555923,,706.0840284824371,0.975,0.214,,16.442747,13.820269,15.516910999999999,0.99988437,16.442747
210,0.11,210.97582999999997,211,9.002161,0.9995620999999999,8.647217,1.098962,9.391461603303323,,8.527953,20.908839999999998,1.0989598999999999,8.551393,4220,15.225879,9.769563,-60.169394999999994,,714.495044708252,0.975,0.214,,16.442747,13.856398,15.542463,0.99988544,16.442747
211,0.11,211.97597000000002,212,8.999808999999999,0.9995620999999999,8.646786,1.0984485000000002,9.33830416767235,,8.527832,13.447239000000001,1.0984443000000002,8.50343,4240,15.258373,9.764835,-59.821697,,723.1359202861786,0.975,0.214,,16.442747,13.892435999999998,15.532579,0.99988663,16.442747
212,0.11,212.9761,213,8.99743,0.9995620999999999,8.646303999999999,1.0979416000000002,9.329374265945296,,8.5276575,16.064238,1.0979353,8.493089,4260,15.290801,9.760129,-59.46499,,732.9490392208099,0.975,0.214,,16.442747,13.928381,15.535072,0.9998878000000001,16.442747
213,0.11,213.97624,214,8.994888000000001,0.9995620999999999,8.645622999999999,1.0974392,9.286628177408575,,8.527281,12.446235,1.0974381000000002,8.453379,4280,15.323165,9.7554455,-59.128525,,740.8456156253815,0.975,0.214,,16.442747,13.964232,15.5206375,0.99988896,16.442747
214,0.11,214.9764,215,8.9925375,0.9995620999999999,8.645133,1.0969421999999998,9.327733928802603,,8.527092999999999,11.088656,1.0969379,8.489374,4300,15.355463,9.750783,-58.8015,,750.2409436702727,0.975,0.214,,16.442747,13.999994000000001,15.500023,0.9998902,16.442747
215,0.11,215.9765,216,8.990364999999999,0.9995620999999999,8.644819,1.0964495,9.36375800822582,,8.52708,16.315929999999998,1.0964475,8.523381,4320,15.387696,9.746141999999999,-58.453304,,758.5028502941133,0.975,0.214,,16.442747,14.035662,15.503798000000002,0.9998912,16.442747
216,0.11,216.97665,217,8.988324,0.9995620999999999,8.6446295,1.0959624,9.387403617130444,,8.527187,21.25966,1.0959603,8.547533,4340,15.419866,9.741524,-58.08554,,769.1201252937317,0.975,0.214,,16.442747,14.071241,15.530320999999999,0.9998924000000001,16.442747
217,0.11,217.97679,218,8.986086,0.9995620999999999,8.644203,1.0954807,9.336295119247664,,8.527057000000001,16.588259,1.0954796,8.5004,4360,15.451970000000001,9.736925999999999,-57.742580000000004,,778.6084349155426,0.975,0.214,,16.442747,14.106731,15.535171499999999,0.99989355,16.442747
218,0.11,218.9769,219,8.984072,0.9995620999999999,8.644005,1.0950031999999998,9.382638237347807,,8.527151,16.46118,1.0949991000000001,8.544881,4380,15.484012,9.732349000000001,-57.40334300000001,,786.4270596504211,0.975,0.214,,16.442747,14.142129999999998,15.5394,0.9998945,16.442747
219,0.11,219.97702,220,8.982074,0.9995620999999999,8.643805,1.0945303,9.383950014531571,,8.527242,10.065355,1.0945251,8.544635000000001,4400,15.515988,9.727794,-57.096252,,795.1785337924957,0.975,0.214,,16.442747,14.177442000000001,15.514515,0.9998956,16.442747
220,0.11,220.97711,221,8.980119,0.9995620999999999,8.643633,1.0940628000000001,9.388524624086742,,8.527358999999999,9.736253,1.0940607,8.549887,4420,15.547906,9.723258999999999,-56.793438,,802.0276782512665,0.975,0.214,,16.442747,14.212660999999999,15.488367000000002,0.9998964,16.442747
221,0.11,221.97726,222,8.978152,0.9995620999999999,8.643431,1.0935997,9.383750146061919,,8.527444000000001,18.418951,1.0935965,8.543733999999999,4440,15.579757999999998,9.718744000000001,-56.454243000000005,,810.9870781898499,0.975,0.214,,16.442747,14.2478,15.501567999999999,0.9998976,16.442747
222,0.11,222.97738999999999,223,8.975988000000001,0.9995620999999999,8.642994999999999,1.0931408,9.33181830611571,,8.527292,19.988266,1.0931356,8.495689,4460,15.6115465,9.71425,-56.11105,,818.977831363678,0.975,0.214,,16.442747,14.28285,15.521685999999999,0.9998985999999999,16.442747
223,0.11,223.97754,224,8.9739485,0.9995620999999999,8.642675,1.0926864,9.353437040658699,,8.527256,13.6812525,1.0926802,8.519055999999999,4480,15.643274,9.709775,-55.799080000000004,,826.6603569984436,0.975,0.214,,16.442747,14.317817000000002,15.513469,0.99989974,16.442747
224,0.11,224.97765,225,8.971879,0.9995620999999999,8.642307,1.0922363000000002,9.34608555813651,,8.527168,14.826766000000001,1.0922343,8.508192999999999,4500,15.674941,9.705321000000001,-55.484795,,835.1438868045807,0.975,0.214,,16.442747,14.3526945,15.510416000000001,0.99990064,16.442747
225,0.11,225.97772,226,8.969762,0.9995620999999999,8.641869999999999,1.0917906000000002,9.329440637473457,,8.527009,18.226357,1.0917854,8.493343,4520,15.706545000000002,9.700887,-55.15825,,843.6857743263245,0.975,0.214,,16.442747,14.387487,15.522429999999998,0.9999014,16.442747
226,0.11,226.97787000000002,227,8.967708,0.9995620999999999,8.641483000000001,1.0913492,9.34125534122738,,8.526899,11.75963,1.0913482,8.503461999999999,4540,15.738089000000002,9.696471,-54.863075,,853.2158553600311,0.975,0.214,,16.442747,14.422201000000001,15.505853,0.99990255,16.442747
227,0.11,227.97797000000003,228,8.96573,0.9995620999999999,8.641164999999999,1.0909122,9.355528958555825,,8.5268545,18.805172,1.0909111,8.516575,4560,15.769572,9.692076,-54.539584999999995,,861.9578785896301,0.975,0.214,,16.442747,14.456826000000001,15.520323000000001,0.9999034,16.442747
228,0.11,228.97812000000002,229,8.963833000000001,0.9995620999999999,8.640918,1.0904795,9.369437035469664,,8.52688,14.158895999999999,1.0904753,8.53159,4580,15.800995,9.687699,-54.239216000000006,,871.3851656913757,0.975,0.214,,16.442747,14.491373000000001,15.514376,0.99990445,16.442747
229,0.11,229.97817999999998,230,8.961836,0.9995620999999999,8.640544,1.090051,9.340456004450346,,8.526777000000001,17.00937,1.0900458999999998,8.504448,4600,15.832357,9.683342,-53.929066000000006,,881.3078689575195,0.975,0.214,,16.442747,14.525832999999999,15.520875,0.9999051,16.442747
230,0.11,230.97769,231,8.960227,0.9995620999999999,8.640555,1.089626,9.433209927551985,,8.527058,17.003301999999998,1.0890193000000001,8.590232,4620,15.863617999999999,9.679003999999999,-53.621628,,891.5270171165466,0.975,0.214,,16.442747,14.560215,15.527291,0.99990344,16.442747
231,0.11,231.97781,232,8.958511999999999,0.9995620999999999,8.640459,1.0892053,9.405329899668473,,8.527227,15.420185,1.0891979999999999,8.562289,4640,15.894864000000002,9.674684,-53.32366,,900.3529913425446,0.975,0.214,,16.442747,14.594514000000002,15.526828,0.9999044,16.442747
232,0.11,232.97792,233,8.95674,0.9995620999999999,8.6402855,1.0887886999999998,9.38430699119729,,8.527319,16.441809,1.0887867,8.545877,4660,15.926048000000002,9.6703825,-53.023876,,910.159380197525,0.975,0.214,,16.442747,14.628734,15.530755,0.9999051999999999,16.442747
233,0.11,233.97799999999998,234,8.954861,0.9995620999999999,8.6399765,1.0883756000000002,9.355649246178867,,8.527273,18.549871,1.0883694,8.516831,4680,15.957173000000001,9.6661005,-52.71764399999999,,921.4820148944856,0.975,0.214,,16.442747,14.662872,15.543656,0.99990594,16.442747
234,0.11,234.97815,235,8.952889,0.9995620999999999,8.639553,1.0879667,9.329676494179502,,8.527111,11.322154,1.0879625,8.491512,4700,15.988242000000001,9.661836,-52.444775,,929.7752742767334,0.975,0.214,,16.442747,14.696935,15.525689999999999,0.999907,16.442747
235,0.11,235.97824,236,8.951231,0.9995620999999999,8.639456,1.0875611,9.40605296717878,,8.527273,16.205635,1.0875538999999999,8.561557,4720,16.01925,9.657589999999999,-52.153529999999996,,939.0281901359558,0.975,0.214,,16.442747,14.730916,15.528571,0.9999078000000001,16.442747
236,0.11,236.97836,237,8.949515,0.9995620999999999,8.639283,1.0871598,9.382095279156044,,8.527358,8.513200999999999,1.0871546,8.5446615,4740,16.050205,9.653361,-51.8972,,949.4455895423888,0.975,0.214,,16.442747,14.764818,15.498969,0.9999087,16.442747
237,0.11,237.97845,238,8.947548,0.9995620999999999,8.638819,1.0867617,9.312699381110695,,8.527149,14.030348000000002,1.0867575,8.481135,4760,16.081099,9.649151,-51.619846,,960.931628227234,0.975,0.214,,16.442747,14.798644,15.492797,0.99990946,16.442747
238,0.11,238.97855,239,8.94581,0.9995620999999999,8.638592,1.0863669,9.366495622964038,,8.527175999999999,14.906799,1.0863627,8.532217999999999,4780,16.111937,9.644958,-51.341145000000004,,973.657930612564,0.975,0.214,,16.442747,14.832391000000001,15.490343,0.99991024,16.442747
239,0.11,239.97862,240,8.943928999999999,0.9995620999999999,8.638193,1.0859763999999998,9.329065945726153,,8.52703,14.557940499999999,1.0859743,8.494425999999999,4800,16.142715,9.640782000000002,-51.06622,,986.9439971446992,0.975,0.214,,16.442747,14.866063,15.486457000000001,0.99991095,16.442747
240,0.11,240.97872999999998,241,8.942345,0.9995620999999999,8.6381035,1.0855892,9.402684983240144,,8.527191,16.588984,1.0855808,8.562047,4820,16.173439000000002,9.636624000000001,-50.785152000000004,,996.782105922699,0.975,0.214,,16.442747,14.899659,15.491031,0.9999117000000001,16.442747
241,0.11,241.97882,242,8.940503999999999,0.9995620999999999,8.637724,1.0852051,9.33338410649571,,8.5270605,16.825685999999997,1.0852,8.4971285,4840,16.204107,9.632483500000001,-50.505432,,1008.7972161769867,0.975,0.214,,16.442747,14.933178,15.496545999999999,0.9999125,16.442747
242,0.11,242.97898999999998,243,8.938573,0.9995620999999999,8.637232000000001,1.0848253,9.304013254929348,,8.526815,13.171470000000001,1.0848202,8.471027000000001,4860,16.234720000000003,9.62836,-50.243046,,1020.8349611759186,0.975,0.214,,16.442747,14.966626000000002,15.486977,0.9999135,16.442747
243,0.11,243.97902000000002,244,8.936819999999999,0.9995620999999999,8.636918,1.0844477,9.347684080804363,,8.526748,14.308104,1.0844468,8.510997999999999,4880,16.265276,9.624253,-49.978165000000004,,1034.6919629573822,0.975,0.214,,16.442747,14.999992,15.482142000000001,0.999914,16.442747
244,0.11,244.97916,245,8.935058999999999,0.9995620999999999,8.636581,1.0840745,9.33991595888548,,8.526655,11.896564999999999,1.0840714,8.505291,4900,16.295776,9.620163,-49.725285,,1051.643572807312,0.975,0.214,,16.442747,15.033292000000001,15.467506,0.99991494,16.442747
245,0.11,245.97925,246,8.933366,0.9995620999999999,8.636306,1.0837045,9.35990105328257,,8.526622,15.949657,1.0836983,8.518455,4920,16.326221,9.61609,-49.457985,,1066.7376596927645,0.975,0.214,,16.442747,15.066514000000002,15.469466,0.99991566,16.442747
246,0.11,246.97931,247,8.93172,0.9995620999999999,8.63607,1.0833366000000002,9.365211685246203,,8.526627000000001,15.804907,1.0833324,8.52693,4940,16.35661,9.612033,-49.19344,,1080.3814251422882,0.975,0.214,,16.442747,15.099665,15.470823000000001,0.99991626,16.442747
247,0.11,247.97946000000002,248,8.930114999999999,0.9995620999999999,8.635864999999999,1.082973,9.3749383015787,,8.526661,18.7748,1.0829688,8.533866,4960,16.386948,9.607992,-48.919052,,1090.590867519379,0.975,0.214,,16.442747,15.132743,15.484145000000002,0.9999171999999998,16.442747
248,0.11,248.97954,249,8.928475,0.9995620999999999,8.635611,1.0826126,9.360589595972154,,8.526644000000001,18.745554000000002,1.0826095,8.521775,4980,16.41723,9.603969000000001,-48.646988,,1104.1727850437164,0.975,0.214,,16.442747,15.165745999999999,15.497242000000002,0.9999178,16.442747
249,0.11,249.97964,250,8.926869,0.9995620999999999,8.635377,1.0822544,9.363038623273109,,8.526647,13.147014000000002,1.0822482,8.526631,5000,16.447456,9.599960000000001,-48.399498,,1116.5279824733734,0.975,0.214,,16.442747,15.198681,15.487839000000001,0.9999186,16.442747
250,0.11,250.97974,251,8.925245,0.9995620999999999,8.635114,1.0819003999999999,9.358349635455628,,8.526618,12.389778999999999,1.0818943,8.519499,5020,16.477629999999998,9.595968,-48.156998,,1130.5512237548828,0.975,0.214,,16.442747,15.231542999999999,15.475496,0.9999193000000001,16.442747
251,0.11,251.97983,252,8.923766,0.9995620999999999,8.634995,1.0815487,9.396421846144106,,8.526732,13.583062,1.0815445,8.552633,5040,16.507751000000003,9.591992,-47.911682,,1147.1320378780365,0.975,0.214,,16.442747,15.264334,15.467985,0.99991995,16.442747
252,0.11,252.97988999999998,253,8.922158,0.9995620999999999,8.634725,1.0812001,9.354287346078943,,8.526693,20.535482000000002,1.0811979999999999,8.516850999999999,5060,16.537817,9.588032,-47.64083,,1165.2859461307526,0.975,0.214,,16.442747,15.297054000000001,15.488013,0.9999205,16.442747
253,0.11,253.97997999999998,254,8.920564,0.9995620999999999,8.634458,1.0808547,9.352123541691377,,8.526656,14.732485999999998,1.0808516000000001,8.517208,5080,16.567833,9.584087,-47.394962,,1180.2498953342438,0.975,0.214,,16.442747,15.329704000000001,15.485038000000001,0.9999212,16.442747
254,0.11,254.98009,255,8.91906,0.9995620999999999,8.6342745,1.0805125,9.375830170801231,,8.526702,12.522086,1.0805063,8.537055,5100,16.597795,9.580157,-47.159690000000005,,1194.5302324295046,0.975,0.214,,16.442747,15.362287,15.473417999999999,0.9999219000000001,16.442747
255,0.11,255.9802,256,8.917599000000001,0.9995620999999999,8.634128,1.0801725,9.38194168054954,,8.526782,11.68031,1.0801715,8.544891999999999,5120,16.627705,9.576243,-46.929543,,1206.0146858692171,0.975,0.214,,16.442747,15.3948,15.4586,0.99992263,16.442747
256,0.11,256.9803,257,8.916001,0.9995620999999999,8.633822,1.0798358000000001,9.342696745406528,,8.526703,18.391523,1.0798296,8.507154,5140,16.65756,9.572345,-46.675076000000004,,1220.6532745361328,0.975,0.214,,16.442747,15.427245999999998,15.470011999999999,0.9999233000000001,16.442747
257,0.11,257.98035,258,8.91468,0.9995620999999999,8.633802000000001,1.0795021,9.418270215950947,,8.526907000000001,15.715232,1.0794506000000001,8.57502,5160,16.687365,9.568461,-46.432957,,1234.0659906864164,0.975,0.214,,16.442747,15.459620999999999,15.470960999999999,0.9999238000000001,16.442747
258,0.11,258.98037999999997,259,8.913275,0.9995620999999999,8.633678999999999,1.0791707,9.389726464645108,,8.527007000000001,13.162524,1.0791625,8.550609,5180,16.717115,9.564592999999999,-46.202568,,1248.3666381835938,0.975,0.214,,16.442747,15.491929999999998,15.462047,0.99992424,16.442747
259,0.11,259.98047,260,8.911679,0.9995620999999999,8.633344000000001,1.0788414,9.334661691264431,,8.526893,16.585617000000003,1.0788414,8.498702999999999,5200,16.74682,9.5607395,-45.96078,,1262.5582549571989,0.975,0.214,,16.442747,15.524169,15.466367000000002,0.9999249,16.442747
260,0.11,260.98056,261,8.910203,0.9995620999999999,8.633123,1.0785163999999998,9.364643473484184,,8.526893,15.699644000000001,1.0785122,8.526283,5220,16.77647,9.556901,-45.724243,,1279.2446904182436,0.975,0.214,,16.442747,15.556345,15.467260000000001,0.9999254999999999,16.442747
261,0.11,261.9807,262,8.908658,0.9995620999999999,8.632819,1.0781934,9.345260365451663,,8.526808,19.049706,1.0781914,8.5054455,5240,16.806070000000002,9.553077,-45.476727000000004,,1296.0862648487089,0.975,0.214,,16.442747,15.588457,15.480935,0.9999264000000001,16.442747
262,0.11,262.98077,263,8.907147,0.9995620999999999,8.632541999999999,1.0778726,9.349741359580019,,8.526748,18.026978,1.0778663999999998,8.511397,5260,16.835620000000002,9.549267,-45.234984999999995,,1312.8308184146879,0.975,0.214,,16.442747,15.620498000000001,15.490613,0.9999269000000001,16.442747
263,0.11,263.98082999999997,264,8.905854,0.9995620999999999,8.632485,1.0775551,9.406106343590674,,8.526907000000001,13.661368,1.0775458,8.565621,5280,16.86512,9.545472,-45.01161,,1328.2013761997225,0.975,0.214,,16.442747,15.652473,15.483684,0.9999273999999999,16.442747
264,0.11,264.98093,265,8.904303,0.9995620999999999,8.632141,1.0772396,9.328854701347664,,8.526778,14.631614,1.0772344999999999,8.494518,5300,16.894567000000002,9.541692,-44.786263,,1343.7801418304446,0.975,0.214,,16.442747,15.684385999999998,15.480469,0.999928,16.442747
265,0.11,265.98096,266,8.902704,0.9995620999999999,8.631739999999999,1.0769273000000001,9.312556708995078,,8.526589,9.389308,1.0769243,8.479451,5320,16.923967,9.537925,-44.582314000000004,,1356.0770599842074,0.975,0.214,,16.442747,15.716229,15.457567000000001,0.9999283999999999,16.442747
266,0.11,266.98102,267,8.901328999999999,0.9995620999999999,8.631564,1.0766171999999998,9.378419257079763,,8.526627000000001,17.26452,1.0766171999999998,8.535376,5340,16.953318,9.534173,-44.3504,,1369.72860121727,0.975,0.214,,16.442747,15.74801,15.464335,0.9999289000000001,16.442747
267,0.11,267.98117,268,8.900041,0.9995620999999999,8.6314745,1.0763091999999999,9.40030417229546,,8.526748,13.111920000000001,1.0763041000000002,8.556154,5360,16.982618,9.530435,-44.135709999999996,,1388.1361591815948,0.975,0.214,,16.442747,15.779732999999998,15.455556,0.9999296999999999,16.442747
