,ReturnMean,IWNorm1,IWNorm2,MISE,ReturnMax,IWMean,LQGmu01,IWLastEpisode,ReturnAbsMax,DenMISEMeanLog,ReturnMin,TimestepsSoFar,URet,IWFirstEpisode,IWMin,ReturnStepMax,Bound,TimeElapsed,DenMISELogFirst,LQGsigma,target_sum_log_mean,LQGmu1,Iteration,SqrtESSClassic,ReturnLastEpisode,DenMISELogLast,IWMax
34,8.745122,33.970596,5.913521299999999,8.287246000000001,15.644507999999998,0.97058845,0.526,1.0294121999999999,15.644507999999998,14.145937,,700,9.384941724160468,,,0.99262077,16.457323000000002,7.846562147140503,13.546667999999999,0.11,-19.847807,1.0,35,5.744562999999999,8.543241,13.965882999999998,1.0294121999999999
35,8.738201,34.971428,5.9975505,8.293209,15.644507999999998,0.9714286,0.526,1.0285720999999999,15.644507999999998,14.197803500000001,,720,9.330042537246682,,,0.99262077,16.342243,8.351632595062256,13.518497,0.11,-18.850069,1.0,36,5.8309517,8.4959955,16.04259,1.0285720999999999
36,8.731601,35.972225,6.0804157,8.298785,15.644507999999998,0.9722223,0.526,1.0277779,15.644507999999998,14.128117999999999,,740,9.332697439616656,,,0.99262077,16.231998,8.747771739959719,13.491098000000001,0.11,-18.025059,1.0,37,5.91608,8.493946000000001,11.647925,1.0277779
37,8.726689,36.972977,6.162163,8.305441,15.644507999999998,0.97297305,0.526,1.0270274,15.644507999999998,14.29476,,760,9.385134914605377,,,0.99262077,16.127695000000003,8.952938079833984,13.464429999999998,0.11,-17.010849,1.0,38,6.0,8.545019,20.4883,1.0270274
38,8.722081,37.973686,6.2428360000000005,8.311796000000001,15.644507999999998,0.97368425,0.526,1.0263156,15.644507999999998,14.3319025,,780,9.386715584375505,,,0.99262077,16.027620000000002,9.144233942031859,13.438455,0.11,-16.169638,1.0,39,6.0827622,8.54696,15.770413000000001,1.0263165
39,8.717264,38.974365,6.3224764,8.317376,15.644507999999998,0.97435915,0.526,1.0256413,15.644507999999998,14.426457999999998,,800,9.367586511844381,,,0.99262077,15.930999,9.328712940216064,13.413136999999999,0.11,-15.3112545,1.0,40,6.1644144,8.529395,18.140304999999998,1.0256413
40,8.713102000000001,39.975,6.4011226,8.323106,15.644507999999998,0.97499996,0.526,1.025,15.644507999999998,14.51559,,820,9.38411125574194,,,0.99262077,15.838485,9.602205991744997,13.388444,0.11,-14.495586999999999,1.0,41,6.244998000000001,8.546608,18.106453,1.0250009
41,8.707966,40.975609999999996,6.4788120000000005,8.327355,15.644507999999998,0.9756097,0.526,1.0243901,15.644507999999998,14.577067000000001,,840,9.333537650710463,,,0.99262077,15.748197,10.036601305007936,13.3643465,0.11,-13.742199,1.0,42,6.324555999999999,8.4973755,17.122648,1.024391
42,8.704535,41.976196,6.5555806,8.332906,15.644507999999998,0.9761905999999999,0.526,1.0238093000000001,15.644507999999998,14.313104999999998,,860,9.401563533616564,,,0.99262077,15.662691,10.444947481155397,13.3408165,0.11,-13.346459,1.0,43,6.403124299999999,8.560396,3.2510955000000004,1.02381
43,8.700861,42.976738,6.631455,8.337788,15.644507999999998,0.97674406,0.526,1.0232556000000002,15.644507999999998,14.279599,,880,9.384054868593424,,,0.99262077,15.579788,10.934246301651001,13.317827,0.11,-12.750275,1.0,44,6.4807405,8.5429325,12.862646,1.0232565
44,8.697241,43.977272,6.7064705,8.342338,15.644507999999998,0.9772726999999999,0.526,1.0227277,15.644507999999998,14.225306,,900,9.374814844568274,,,0.99262077,15.499632,11.366893291473387,13.295354000000001,0.11,-12.202886999999999,1.0,45,6.5574392999999995,8.537974,11.859652,1.0227287
45,8.6949215,44.977776,6.780655,8.347854,15.644507999999998,0.9777777,0.526,1.0222226,15.644507999999998,14.168319,,920,9.436309482662956,,,0.99262077,15.423348999999998,12.084208488464355,13.2733755,0.11,-11.684377,1.0,46,6.6332493,8.590516000000001,11.626614,1.0222235999999998
46,8.691813,45.97826,6.8540344,8.352223,15.644507999999998,0.9782609,0.526,1.0217392,15.644507999999998,14.205078,,940,9.39048233941642,,,0.99262077,15.3486595,12.701559782028198,13.251869000000001,0.11,-11.096630000000001,1.0,47,6.708203999999999,8.548866,15.9182625,1.0217402
47,8.687814,46.97872,6.926634299999999,8.355364999999999,15.644507999999998,0.97872335,0.526,1.0212765,15.644507999999998,14.206245000000001,,960,9.333862912526774,,,0.99262077,15.275335,13.074087858200073,13.230816,0.11,-10.567453,1.0,48,6.7823305,8.499830000000001,14.282820000000001,1.0212774
48,8.684569999999999,47.97917,6.9984813,8.358979,15.644507999999998,0.97916675,0.526,1.0208335,15.644507999999998,14.226091,,980,9.36713083874749,,,0.99262077,15.204937,13.533420324325562,13.2101965,0.11,-10.041167,1.0,49,6.8556547000000005,8.528855,15.199959,1.0208344
49,8.681713,48.97959,7.069595,8.362707,15.644507999999998,0.97959185,0.526,1.020408,15.644507999999998,14.154539999999999,,1000,9.379809226594322,,,0.99262077,15.136978,14.231008291244507,13.189994,0.11,-9.626553,1.0,50,6.928203599999999,8.541707,10.669338,1.0204091
50,8.678951,49.98,7.1400003,8.366272,15.644507999999998,0.98,0.526,1.0199995000000002,15.644507999999998,14.219682999999998,,1020,9.383412381175358,,,0.99262077,15.071062,14.759729623794556,13.170191,0.11,-9.094325999999999,1.0,51,6.9999994999999995,8.540914,17.497206,1.0200014000000002
51,8.676373,50.980391999999995,7.2097163,8.369775,15.644507999999998,0.98039216,0.526,1.0196085,15.644507999999998,14.32876,,1040,9.384827436190339,,,0.99262077,15.007176999999999,15.30785870552063,13.150773000000001,0.11,-8.536142,1.0,52,7.0710679999999995,8.544851,19.911776,1.0196085
52,8.6735115,51.980774,7.278764,8.372753,15.644507999999998,0.98076934,0.526,1.0192302,15.644507999999998,14.340659,,1060,9.366079990328231,,,0.99262077,14.944760999999998,15.854181289672852,13.131723999999998,0.11,-8.092102,1.0,53,7.141429,8.524704,14.978944,1.0192313
53,8.670226,52.98113299999999,7.347161,8.37508,15.644507999999998,0.9811321,0.526,1.0188679,15.644507999999998,14.374144,,1080,9.329923537566,,,0.99262077,14.883589,16.326528072357178,13.113032,0.11,-7.6424932,1.0,54,7.211103,8.496108999999999,16.16808,1.0188688
54,8.667157000000001,53.981472,7.4149265,8.377419,15.644507999999998,0.9814813,0.526,1.018519,15.644507999999998,14.397772,,1100,9.336618877302008,,,0.99262077,14.824235999999999,16.787918090820312,13.094683999999999,0.11,-7.2178864,1.0,55,7.2801089999999995,8.501425999999999,15.692533,1.01852
55,8.663992,54.98181999999999,7.482078,8.379466,15.644507999999998,0.9818181999999999,0.526,1.018182,15.644507999999998,14.431039000000002,,1120,9.324225003115602,,,0.99262077,14.76631,17.537135601043698,13.076665,0.11,-6.797974000000001,1.0,56,7.3484693,8.489903,16.27921,1.018183
56,8.662491000000001,55.982147,7.5486320000000005,8.38302,15.644507999999998,0.9821429,0.526,1.0178578,15.644507999999998,14.483670000000002,,1140,9.421009687921641,,,0.99262077,14.711535999999999,18.329542398452762,13.058966,0.11,-6.3722734,1.0,57,7.416198,8.578444500000002,17.449251,1.0178578
57,8.660498,56.982452,7.6146006999999996,8.385892,15.644507999999998,0.9824560999999999,0.526,1.0175433,15.644507999999998,14.497478,,1160,9.388208931962184,,,0.99262077,14.657648000000002,18.928151369094852,13.041574,0.11,-5.998273,1.0,58,7.4833145000000005,8.5468445,15.302344,1.0175452
58,8.658745,57.982758,7.680003999999999,8.388845,15.644507999999998,0.9827585999999999,0.526,1.0172425999999999,15.644507999999998,14.557015,,1180,9.397404396967199,,,0.99262077,14.605343,19.518134355545047,13.024479,0.11,-5.5907636,1.0,59,7.5498343,8.557134,18.02768,1.0172425999999999
59,8.656764,58.983059999999995,7.744855,8.391406,15.644507999999998,0.983051,0.526,1.0169476,15.644507999999998,14.593986,,1200,9.37703084448774,,,0.99262077,14.554079000000002,20.359144687652584,13.007672,0.11,-5.217428,1.0,60,7.615773,8.539889,16.79254,1.0169496999999998
60,8.655025,59.98333,7.809164,8.394059,15.644507999999998,0.9833333000000001,0.526,1.0166664,15.644507999999998,14.530745499999998,,1220,9.390521301309187,,,0.99262077,14.504284,21.53750681877136,12.991142,0.11,-4.955342,1.0,61,7.681146000000001,8.550642,10.753288000000001,1.0166684000000001
61,8.653346,60.98360400000001,7.872949,8.39663,15.644507999999998,0.9836065,0.526,1.0163931000000002,15.644507999999998,14.481945000000001,,1240,9.392933666387963,,,0.99262077,14.455722,22.325330018997192,12.974882000000001,0.11,-4.6893187,1.0,62,7.745967,8.550971,11.521833,1.0163950000000002
62,8.650766,61.983880000000006,7.936222,8.398152,15.644507999999998,0.9838710999999999,0.526,1.0161295,15.644507999999998,14.54607,,1260,9.325830949569248,,,0.99262077,14.407373000000002,23.12419676780701,12.958881,0.11,-4.320375,1.0,63,7.8102503,8.490867,18.538162,1.0161295
63,8.648066499999999,62.984145999999996,7.998994000000001,8.39942,15.644507999999998,0.9841273000000001,0.526,1.0158726999999999,15.644507999999998,14.555299,,1280,9.312396454947985,,,0.99262077,14.359982999999998,23.733055353164676,12.943133,0.11,-4.0158596,1.0,64,7.8740087,8.4779415,15.152859,1.0158737
64,8.64676,63.984390000000005,8.0612755,8.401978,15.644507999999998,0.98437524,0.526,1.0156257,15.644507999999998,14.465568,,1300,9.401882881150154,,,0.99262077,14.315045999999999,24.55921602249145,12.927629,0.11,-3.8193980000000005,1.0,65,7.937253999999999,8.563143,8.738650999999999,1.0156257
65,8.645739,64.98461999999999,8.123077,8.404707,15.644507999999998,0.98461545,0.526,1.0153846,15.644507999999998,14.432154999999998,,1320,9.422033055016806,,,0.99262077,14.271398000000001,25.665510177612305,12.912362,0.11,-3.5752980000000005,1.0,66,8.0,8.5793915,12.275932000000001,1.0153855
66,8.643730999999999,65.98485,8.184412,8.406319,15.644507999999998,0.9848485,0.526,1.0151511,15.644507999999998,14.479754999999999,,1340,9.347591350839783,,,0.99262077,14.227704999999998,26.608144044876102,12.897324000000001,0.11,-3.2584758,1.0,67,8.062259,8.5112095,17.636744,1.015153
67,8.641356,66.98507,8.245292999999998,8.407452000000001,15.644507999999998,0.9850745000000001,0.526,1.0149266,15.644507999999998,14.514304999999998,,1360,9.31401508154816,,,0.99262077,14.184569,27.53551149368286,12.882508999999999,0.11,-2.9626292999999997,1.0,68,8.124038,8.482249000000001,16.844257,1.0149266
68,8.639938,67.98528,8.305725,8.409453,15.644507999999998,0.985294,0.526,1.0147059,15.644507999999998,14.550723000000001,,1380,9.382459837362012,,,0.99262077,14.143297,28.4788076877594,12.86791,0.11,-2.6724942000000005,1.0,69,8.185352,8.543502,17.0421,1.0147069
69,8.637786,68.985504,8.365722,8.410609,15.644507999999998,0.9855072,0.526,1.0144931000000001,15.644507999999998,14.579703,,1400,9.322872533715078,,,0.99262077,14.102135,29.355153322219852,12.853521,0.11,-2.397052,1.0,70,8.246211,8.489258,16.594065,1.0144940999999998
70,8.636522,69.98572,8.425289999999999,8.412574000000001,15.644507999999998,0.9857143,0.526,1.014286,15.644507999999998,14.515061,,1420,9.386227418682306,,,0.99262077,14.062706,29.760719537734985,12.839336,0.11,-2.2221825,1.0,71,8.306624000000001,8.54802,10.004474,1.0142870000000002
71,8.635311,70.98591,8.48444,8.414499000000001,15.644507999999998,0.9859154,0.526,1.0140848,15.644507999999998,14.563765,,1440,9.388498491383864,,,0.99262077,14.02413,30.0687313079834,12.825351,0.11,-1.9406234,1.0,72,8.366599,8.549341,18.03611,1.0140858
72,8.634041999999999,71.98611,8.54318,8.41628,15.644507999999998,0.98611104,0.526,1.0138886,15.644507999999998,14.570376000000001,,1460,9.380860199001544,,,0.99262077,13.986265,30.46170949935913,12.811557,0.11,-1.7075433999999998,1.0,73,8.426148,8.542653999999999,15.060414000000002,1.0138896000000002
73,8.632028,72.9863,8.601519,8.41722,15.644507999999998,0.9863013,0.526,1.0136981,15.644507999999998,14.58808,,1480,9.321391145417808,,,0.99262077,13.94839,31.4514684677124,12.797952,0.11,-1.4694943,1.0,74,8.48528,8.484997,15.894479,1.0137
74,8.630268,73.986496,8.659463,8.418341999999999,15.644507999999998,0.9864866,0.526,1.0135144,15.644507999999998,14.635568,,1500,9.336416197452387,,,0.99262077,13.911494,32.499226570129395,12.784529,0.11,-1.2075443000000001,1.0,75,8.544005,8.500132,18.163334,1.0135144
75,8.628882,74.986664,8.717023,8.419762,15.644507999999998,0.9866666,0.526,1.0133326999999999,15.644507999999998,14.608923999999998,,1520,9.36334710512686,,,0.99262077,13.875673,33.41867566108704,12.771283,0.11,-1.0253742000000001,1.0,76,8.602325,8.524883,12.624141999999999,1.0133345999999999
76,8.627481,75.98685,8.774205,8.421095,15.644507999999998,0.98684216,0.526,1.0131588,15.644507999999998,14.680594000000001,,1540,9.361543894868095,,,0.99262077,13.840511,34.092289209365845,12.758211,0.11,-0.7503181999999999,1.0,77,8.6602545,8.521085000000001,20.14084,1.0131588
77,8.626194,76.98701,8.831014999999999,8.42247,15.644507999999998,0.9870129000000001,0.526,1.0129858,15.644507999999998,14.652231,,1560,9.366875711909666,,,0.99262077,13.806114,34.55224704742432,12.745308,0.11,-0.5805148,1.0,78,8.717798,8.527047999999999,12.481434,1.0129888
78,8.624875,77.987175,8.887464,8.423745,15.644507999999998,0.98717946,0.526,1.0128207,15.644507999999998,14.631236,,1580,9.358767467812973,,,0.99262077,13.772316,35.06887149810791,12.732569,0.11,-0.40836382,1.0,79,8.774964,8.521949000000001,13.006652,1.0128226
79,8.623529,78.98733,8.943553999999999,8.424928999999999,15.644507999999998,0.9873415999999999,0.526,1.0126584,15.644507999999998,14.655207,,1600,9.35267204570478,,,0.99262077,13.739103,35.62730717658997,12.71999,0.11,-0.19608155,1.0,80,8.831760000000001,8.5172205,16.561647,1.0126604
80,8.622592,79.98749000000001,8.999296000000001,8.426461999999999,15.644507999999998,0.98749983,0.526,1.0125,15.644507999999998,14.723856,,1620,9.388533853821064,,,0.99262077,13.706895999999999,36.70427513122559,12.707567,0.11,0.05622581,1.0,81,8.888194,8.547608,20.228405,1.012502
81,8.621211,80.98764,9.054694,8.427485,15.644507999999998,0.98765415,0.526,1.0123475,15.644507999999998,14.758860999999998,,1640,9.346866026959963,,,0.99262077,13.674814000000001,37.795671463012695,12.695297,0.11,0.27040473,1.0,82,8.944271,8.509411,17.60667,1.0123475
82,8.620058,81.98779,9.109755999999999,8.428681,15.644507999999998,0.9878046999999999,0.526,1.0121959999999999,15.644507999999998,14.766511999999999,,1660,9.362334918804127,,,0.99262077,13.643517999999998,38.72163939476013,12.683176,0.11,0.45291248,1.0,83,8.999998,8.52554,15.406413,1.0121969000000002
83,8.619017,82.98795,9.164485,8.429934,15.644507999999998,0.9879518,0.526,1.0120482,15.644507999999998,14.816645999999999,,1680,9.373217707193456,,,0.99262077,13.612873,39.718596696853645,12.6712,0.11,0.67373437,1.0,84,9.055387,8.532536,18.989893,1.0120502
84,8.61766,83.98810999999999,9.218891000000001,8.430814,15.644507999999998,0.98809546,0.526,1.0119054,15.644507999999998,14.847557,,1700,9.33873266962569,,,0.99262077,13.582436999999999,40.283536434173584,12.659366,0.11,0.87131345,1.0,85,9.1104355,8.503725,17.456152,1.0119064
85,8.616217,84.988235,9.272977000000001,8.43155,15.644507999999998,0.9882353000000001,0.526,1.0117645,15.644507999999998,14.881813000000001,,1720,9.328050442484995,,,0.99262077,13.552418,40.61326909065247,12.647669,0.11,1.0683593999999998,1.0,86,9.165152,8.493508,17.805595,1.0117664000000002
86,8.614957,85.98836999999999,9.326749000000001,8.432424000000001,15.644507999999998,0.9883721,0.526,1.0116276,15.644507999999998,14.886095999999998,,1740,9.342062479059637,,,0.99262077,13.523079000000001,41.07479119300842,12.636108,0.11,1.2316846000000001,1.0,87,9.219544,8.506594,15.266108,1.0116295
87,8.614153,86.98852,9.380211,8.433707,15.644507999999998,0.9885059000000002,0.526,1.0114925,15.644507999999998,14.948691,,1760,9.383614053191893,,,0.99262077,13.494678500000001,41.450646638870246,12.62468,0.11,1.4497056000000001,1.0,88,9.273621,8.544209,20.406132,1.0114963
88,8.612897,87.98863,9.4333725,8.434488,15.644507999999998,0.9886363000000001,0.526,1.0113652,15.644507999999998,14.980957,,1780,9.338393543343157,,,0.99262077,13.466291,42.19604134559631,12.613380000000001,0.11,1.6339015,1.0,89,9.327378,8.502321,17.831846,1.0113652
89,8.611936,88.98878,9.486235,8.43552,15.644507999999998,0.98876417,0.526,1.011236,15.644507999999998,15.014073000000002,,1800,9.364693088189052,,,0.99262077,13.43865,43.01307129859924,12.602207,0.11,1.8155674,1.0,90,9.380833,8.526437,17.972668,1.0112379
90,8.611233,89.98888000000001,9.538803999999999,8.43677,15.644507999999998,0.98888874,0.526,1.0111125,15.644507999999998,15.0377865,,1820,9.389451909921776,,,0.99262077,13.411715,43.99086809158325,12.591157,0.11,1.9845655,1.0,91,9.433978999999999,8.547937,17.183342,1.0111125
91,8.610495,90.98901,9.591084,8.43794,15.644507999999998,0.9890110000000001,0.526,1.0109891,15.644507999999998,15.077745000000002,,1840,9.382782840434556,,,0.99262077,13.385167000000001,45.2798821926117,12.580228,0.11,2.1666465,1.0,92,9.486834,8.543307,18.725057999999997,1.010991
92,8.609933,91.989136,9.643081,8.439248,15.644507999999998,0.9891305,0.526,1.0108694999999999,15.644507999999998,15.129245000000001,,1860,9.400747725317618,,,0.99262077,13.359219,46.09325933456421,12.569417,0.11,2.3572092000000002,1.0,93,9.539392,8.558261,19.878172,1.0108714
