,LQGmu1,IWNorm2,ReturnStepMax,IWMean,ReturnMax,IWFirstEpisode,DenMISELogLast,TimeElapsed,target_sum_log_mean,DenMISELogFirst,IWMax,SqrtESSClassic,IWLastEpisode,TimestepsSoFar,LQGmu01,Bound,LQGsigma,URet,MISE,ReturnLastEpisode,ReturnAbsMax,IWNorm1,ReturnMin,Iteration,IWMin,ReturnMean,DenMISEMeanLog
260,-1.0,16.186535,0.99999106,1.0,16.69308,,16.216557,522.6070284843445,13.816537,13.03766,1.0042375,16.124514,1.0038775,5220,-1.0,18.617481,0.11,18.285647331587935,16.546959,16.570871,16.69308,261.0,,261,,16.541256,15.790873999999999
261,-1.0,16.217392,0.99999106,1.0000001,16.69308,,13.498617999999999,527.6741166114807,13.815338,13.033836,1.0042223,16.155497,1.0038306000000001,5240,-1.0,18.61327,0.11,18.190123645974385,16.546719,16.484222,16.69308,262.00003,,262,,16.541039,15.782125
262,-1.0,16.248194,0.99999106,1.0000002000000001,16.69308,,12.808419,532.9960935115813,13.811523999999999,13.030026,1.004206,16.186419,1.0038182,5260,-1.0,18.609282,0.11,18.242142208858255,16.546679,16.535604,16.69308,263.00006,,263,,16.541016,15.770816
263,-1.0,16.278935999999998,0.99999106,1.0000001,16.69308,,13.624053,539.5165710449219,13.810829,13.026232,1.0041896000000001,16.217278,1.0037999,5280,-1.0,18.605167,0.11,18.210587573110125,16.54649,16.497494,16.69308,264.00003,,264,,16.540854,15.762684
264,-1.0,16.309622,0.99999106,1.0000002000000001,16.69308,,14.276032,545.3485565185547,13.812598000000001,13.02245,1.0041734,16.248081,1.0037856,5300,-1.0,18.601126,0.11,18.22028458072488,16.54635,16.509635999999997,16.69308,265.00006,,265,,16.540735,15.757075
265,-1.0,16.340252,0.99999106,1.0000002000000001,16.69308,,17.817163,551.4495823383331,13.827667000000002,13.018684,1.0041579999999999,16.278822,1.0037761,5320,-1.0,18.596970000000002,0.11,18.18007793180248,16.546074,16.472893,16.69308,266.00006,,266,,16.54048,15.764819000000001
266,-1.0,16.370823,0.99999106,1.0000002000000001,16.69308,,21.162755999999998,558.0094544887544,13.855153,13.014932,1.0041428,16.309507,1.0037588,5340,-1.0,18.593220000000002,0.11,18.284984360678827,16.546183,16.57514,16.69308,267.00006,,267,,16.54061,15.785036999999999
267,-1.0,16.401336999999998,0.99999106,1.0000002000000001,16.69308,,15.04023,564.1402943134308,13.859589000000001,13.011192999999999,1.0041274,16.340135999999998,1.0037483,5360,-1.0,18.58945,0.11,18.275159712028227,16.546251,16.564329999999998,16.69308,268.00006,,268,,16.540699,15.782257000000001
268,-1.0,16.431793,0.99999106,1.0000002000000001,16.69308,,20.464897,569.7553703784943,13.884158,13.007469,1.0041111999999999,16.370707,1.00373,5380,-1.0,18.585545,0.11,18.230654956718077,16.54616,16.522614,16.69308,269.00006,,269,,16.54063,15.799664499999999
269,-1.0,16.46219,0.99999106,1.0000002000000001,16.69308,,19.841778,574.7298738956451,13.906239000000001,13.003758,1.0040966999999998,16.401222,1.0037205,5400,-1.0,18.581831,0.11,18.27351406097052,16.546242000000003,16.56718,16.69308,270.00006,,270,,16.540728,15.814635999999998
270,-1.0,16.492535,0.99999106,1.0000004,16.69308,,20.066204,579.6430561542511,13.928982000000001,13.000062,1.0040815,16.431683,1.003707,5420,-1.0,18.57808,0.11,18.26463227275726,16.546263,16.552139999999998,16.69308,271.0001,,271,,16.540771,15.830325
271,-1.0,16.522823000000002,0.99999106,1.0000002000000001,16.69308,,10.667913,585.7061686515807,13.917006,12.996379,1.0040661,16.462082000000002,1.0036899,5440,-1.0,18.574163000000002,0.11,18.21093193777826,16.546098999999998,16.501911,16.69308,272.00006,,272,,16.540627999999998,15.811344
272,-1.0,16.553057,0.99999106,1.0000002000000001,16.69308,,17.076056,590.6731796264647,13.92859,12.992708,1.0040509,16.492426000000002,1.0036745,5460,-1.0,18.57045,0.11,18.258979396979814,16.546118,16.551031,16.69308,273.00006,,273,,16.540665,15.815976999999998
273,-1.0,16.583237,0.99999106,1.0000002000000001,16.69308,,16.484348,596.2725744247438,13.937930999999999,12.989053,1.0040364,16.522713,1.003665,5480,-1.0,18.56675,0.11,18.255752349189226,16.546127,16.548853,16.69308,274.00006,,274,,16.540695,15.818417000000002
274,-1.0,16.61336,0.99999106,1.0,16.69308,,15.991959,601.8318290710448,13.945414000000001,12.98541,1.0040212,16.552944,1.0036516,5500,-1.0,18.562732999999998,0.11,18.166064015308766,16.545801,16.456585,16.69308,275.0,,275,,16.54039,15.819048
275,-1.0,16.643429,0.99999106,0.99999976,16.69308,,16.965424,608.4126393795012,13.956368,12.98178,1.0040067,16.583118,1.0036361999999999,5520,-1.0,18.559307,0.11,18.33026752008543,16.546045,16.613123,16.69308,275.99994,,276,,16.540653,15.823201000000001
276,-1.0,16.673422,0.99999106,0.99999845,16.69308,,13.030515,614.8225128650665,13.953038000000001,12.978163,1.0039436,16.613241,1.0032591999999998,5540,-1.0,18.555588,0.11,18.23868452271972,16.545977,16.533659,16.69308,276.99957,,277,,16.540627999999998,15.813119
277,-1.0,16.703386,0.99999106,0.9999988000000001,16.69308,,20.69776,621.3018655776978,13.977312,12.97456,1.0038804000000001,16.643311999999998,1.0036075,5560,-1.0,18.551788000000002,0.11,18.203870957083414,16.545807,16.49762,16.69308,277.99966,,278,,16.540472,15.830689000000001
278,-1.0,16.733297,0.99999106,0.999999,16.69308,,12.141613000000001,627.4690852165222,13.970747,12.970969,1.0038171999999999,16.673326,1.0035999,5580,-1.0,18.54862,0.11,18.39216600921118,16.546251,16.668842,16.69308,278.99973,,279,,16.540934,15.817469000000001
279,-1.0,16.763153,0.99999106,0.9999991,16.69308,,12.827667,633.5554482936859,13.966679000000001,12.967391000000001,1.0037531,16.703287,1.0035865,5600,-1.0,18.545235,0.11,18.316691000118087,16.546457,16.602287,16.69308,279.99976000000004,,280,,16.541151,15.80679
280,-1.0,16.792952,0.99999106,0.99999934,16.69308,,18.186204999999998,639.7212145328523,13.981705999999999,12.963826,1.0036937,16.7332,1.0035711999999999,5620,-1.0,18.541732999999997,0.11,18.28091784359808,16.546528,16.566507,16.69308,280.99982,,281,,16.541242999999998,15.815257999999998
281,-1.0,16.822704,0.99999106,0.9999996999999999,16.69308,,15.393566,646.4875638484955,13.986726999999998,12.960274,1.0036353,16.763054,1.0035597,5640,-1.0,18.538288,0.11,18.285766103357552,16.546637,16.575043,16.69308,281.9999,,282,,16.541363,15.813763
282,-1.0,16.852404,0.99999106,1.0,16.69308,,9.364398,651.9652483463287,13.970405,12.956733999999999,1.003576,16.792856,1.0035444,5660,-1.0,18.534874,0.11,18.290266116493736,16.546757,16.580082,16.69308,283.0,,283,,16.5415,15.790975
283,-1.0,16.88205,0.99999106,1.0,16.69308,,14.300041,658.5691230297089,13.971578,12.953206,1.0035464,16.822601000000002,1.0035319,5680,-1.0,18.531622,0.11,18.336787275839832,16.54702,16.620302,16.69308,284.0,,284,,16.541777,15.785722
284,-1.0,16.91164,0.99999106,1.0,16.69308,,10.668179499999999,665.7569289207457,13.959999,12.949692,1.0035827,16.852299,1.0035205,5700,-1.0,18.527657,0.11,18.114281485957576,16.546553,16.413757,16.69308,285.0,,285,,16.541327,15.767767000000001
285,-1.0,16.941185,0.99999106,1.0000004,16.69308,,14.886126,671.370219707489,13.963251000000001,12.946189,1.0036238000000002,16.88194,1.003508,5720,-1.0,18.524353,0.11,18.30369613204831,16.546728,16.595287,16.69308,286.0001,,286,,16.541515,15.764685
286,-1.0,16.970676,0.99999106,1.0000004999999998,16.69308,,15.284122,677.4220368862153,13.967865,12.9426985,1.0036602,16.911531,1.0034946,5740,-1.0,18.520789999999998,0.11,18.218547297122193,16.546625,16.516844,16.69308,287.00012000000004,,287,,16.541431,15.763010000000001
287,-1.0,17.000116000000002,0.99999106,1.0000004999999998,16.69308,,15.122794,683.7718229293822,13.971886999999999,12.939219999999999,1.0036994000000001,16.941069,1.003486,5760,-1.0,18.517279000000002,0.11,18.22803169836233,16.546554999999998,16.525225,16.69308,288.00015,,288,,16.541373999999998,15.760785999999998
288,-1.0,17.029503,0.99999106,1.0000008,16.69308,,17.500254,690.8799369335175,13.984107999999999,12.935754,1.0037386000000001,16.970562,1.0034755,5780,-1.0,18.513579999999997,0.11,18.174321974206165,16.546282,16.467566,16.69308,289.00023999999996,,289,,16.541119000000002,15.766804999999998
289,-1.0,17.058842000000002,0.99999106,1.0000011,16.69308,,19.333942,697.3500308990479,14.002567,12.9323,1.0037751,17.0,1.0034621,5800,-1.0,18.51043,0.11,18.331514283679553,16.546537,16.619099,16.69308,290.0003,,290,,16.541388,15.779106
290,-1.0,17.088127,0.99999106,1.0000011999999998,16.69308,,16.492949,703.5785038471222,14.011138,12.928857,1.0038134,17.029387,1.0034505999999999,5820,-1.0,18.507006,0.11,18.240058323259802,16.546503,16.53593,16.69308,291.00034,,291,,16.54137,15.78156
291,-1.0,17.117365,0.99999106,1.0000014000000002,16.69308,,13.299039000000002,709.9032762050629,14.008710999999998,12.9254265,1.0038488,17.058725,1.0034353,5840,-1.0,18.50321,0.11,18.12069950641614,16.54608,16.42255,16.69308,292.00043,,292,,16.540962,15.773056
292,-1.0,17.146551000000002,0.99999106,1.0000016999999999,16.69308,,17.815770999999998,716.1712162494659,14.021716,12.922008,1.0038928,17.088013,1.0034238000000002,5860,-1.0,18.500032,0.11,18.309960148492507,16.546255,16.596493,16.69308,293.0005,,293,,16.541153,15.780028
293,-1.0,17.175692,0.99999106,1.0000019,16.69308,,20.894753,722.5484881401062,14.045106,12.918600999999999,1.0039283,17.117247,1.0034143,5880,-1.0,18.497179,0.11,18.40491404893873,16.54674,16.686860999999997,16.69308,294.00055,,294,,16.541647,15.797424
294,-1.0,17.20478,0.99999106,1.0000019,16.69308,,16.182737,728.9929800033569,14.052363,12.915205,1.0039646999999998,17.14643,1.0034219000000002,5900,-1.0,18.493945999999998,0.11,18.275155523512357,16.546825,16.571724,16.69308,295.00055,,295,,16.54175,15.798732000000001
295,-1.0,17.233822,0.99999106,1.000002,16.69308,,15.332689000000002,735.7717607021332,14.056702,12.911821,1.0040039,17.175564,1.0033875,5920,-1.0,18.490854000000002,0.11,18.31830960282333,16.547037,16.608055,16.69308,296.0006,,296,,16.541973000000002,15.797157
296,-1.0,17.262814000000002,0.99999106,1.0000023,16.69308,,15.586228,742.1032562255859,14.061862,12.908448,1.0040431,17.20465,1.0033789,5940,-1.0,18.487682,0.11,18.28924725520032,16.547152,16.579957999999998,16.69308,297.00067,,297,,16.5421,15.796448000000002
297,-1.0,17.291756,0.99999106,1.0000023,16.69308,,13.122910000000001,749.1581180095673,14.058723,12.905087,1.0040786,17.233685,1.0033644,5960,-1.0,18.484474,0.11,18.27839676483229,16.547213,16.565186999999998,16.69308,298.00067,,298,,16.54218,15.787476999999999
298,-1.0,17.32065,0.99999106,1.0000025,16.69308,,15.957782,755.9767985343933,14.065085999999999,12.901736999999999,1.0041159,17.262674,1.0033587,5980,-1.0,18.481068,0.11,18.210966604685225,16.547060000000002,16.500744,16.69308,299.00073,,299,,16.54204,15.788045
299,-1.0,17.349497,0.99999106,1.0000025,16.69308,,16.414642,762.3021800518036,14.072929,12.898398,1.0041560999999999,17.291613,1.0033416,6000,-1.0,18.477764,0.11,18.23475696916859,16.546991000000002,16.525822,16.69308,300.00076,,300,,16.541985999999998,15.790132999999999
300,-1.0,17.378292000000002,0.99999106,1.0000026,16.69308,,14.508492000000002,768.4195291996002,14.074388,12.89507,1.0041905999999998,17.320504999999997,1.0033319,6020,-1.0,18.474617000000002,0.11,18.27776943201139,16.547066,16.567972,16.69308,301.0008,,301,,16.542074,15.785876000000002
301,-1.0,17.407042999999998,0.99999106,1.0000029000000001,16.69308,,19.53941,775.0937430858612,14.092495000000001,12.891753,1.0042299000000001,17.349348000000003,1.0033243,6040,-1.0,18.471472,0.11,18.270739032971466,16.547125,16.564175,16.69308,302.00085,,302,,16.542147,15.798305
302,-1.0,17.435747,0.99999106,1.000003,16.69308,,16.867786,781.7490918636322,14.101664000000001,12.888448,1.0042634,17.378142999999998,1.0033109,6060,-1.0,18.468292,0.11,18.26414350860012,16.547134,16.550034,16.69308,303.00092,,303,,16.542173000000002,15.801835
303,-1.0,17.464401000000002,0.99999106,1.0000031999999999,16.69308,,16.11332,789.027360200882,14.108293,12.885153,1.0043036,17.406895000000002,1.0032995,6080,-1.0,18.46552,0.11,18.378407203227848,16.547537,16.66787,16.69308,304.00097999999997,,304,,16.542585,15.802859
304,-1.0,17.493008,0.99999106,1.0000035,16.69308,,14.509632,796.1256964206696,14.109620000000001,12.881867999999999,1.0043391,17.435596,1.0032889,6100,-1.0,18.462023000000002,0.11,18.15178108538604,16.547195000000002,16.44354,16.69308,305.00104,,305,,16.542261,15.798616
305,-1.0,17.521568,0.99999106,1.0000036,16.69308,,18.103223999999997,803.956485748291,14.122684,12.878594999999999,1.0043783000000002,17.464252,1.0032784,6120,-1.0,18.459024,0.11,18.303126488237872,16.547338,16.590273,16.69308,306.0011,,306,,16.542417999999998,15.8061495
306,-1.0,17.550085,0.99999106,1.0000036,16.69308,,8.668864,810.9258558750153,14.104928,12.875333,1.0044137,17.492855,1.0032688,6140,-1.0,18.4558,0.11,18.23185334189411,16.54724,16.515082999999997,16.69308,307.0011,,307,,16.542326,15.782901
307,-1.0,17.578556,0.99999106,1.0000038,16.69308,,17.221264,818.4060761928557,14.115057,12.872081,1.0044492,17.521414,1.0032591999999998,6160,-1.0,18.452856,0.11,18.30764638764097,16.547407,16.598345000000002,16.69308,308.00116,,308,,16.54251,15.787572
308,-1.0,17.606977,0.99999106,1.0000039,16.69308,,17.237379999999998,823.8833184242249,14.125171,12.868839,1.0044885000000001,17.54993,1.0032439,6180,-1.0,18.449935999999997,0.11,18.309719858212315,16.547583,16.601053,16.69308,309.00122000000005,,309,,16.5427,15.792264000000001
309,-1.0,17.635355,0.99999106,1.0000042,16.69308,,15.695642999999999,830.4876110553741,14.130248000000002,12.865608,1.004524,17.578398,1.0032344000000002,6200,-1.0,18.446857,0.11,18.254862242264064,16.547585,16.547089,16.69308,310.00128,,310,,16.542713,15.791951000000001
310,-1.0,17.663687,0.99999106,1.0000042,16.69308,,14.580986,838.2669396400453,14.131707,12.862388000000001,1.0045613000000002,17.606817000000003,1.0032268,6220,-1.0,18.443344,0.11,18.110136285173773,16.547138,16.408286999999998,16.69308,311.0013,,311,,16.542279999999998,15.788057
311,-1.0,17.691973,0.99999106,1.0000043,16.69308,,18.248386,844.1212320327759,14.144913,12.859178,1.0046005999999998,17.635193,1.0032171,6240,-1.0,18.43998,0.11,18.156121230378343,16.546823999999997,16.448736,16.69308,312.00133999999997,,312,,16.54198,15.795945000000001
312,-1.0,17.720215,0.99999106,1.0000045,16.69308,,16.831736,851.2691113948822,14.153507000000001,12.855977000000001,1.0046332,17.663523,1.0032075999999999,6260,-1.0,18.436872,0.11,18.226280055906305,16.546753,16.523815,16.69308,313.00142999999997,,313,,16.541923999999998,15.7992525
313,-1.0,17.748413,0.99999106,1.0000046,16.69308,,16.136460999999997,858.289614200592,14.159832999999999,12.852787,1.0046694999999999,17.691805,1.0031941999999998,6280,-1.0,18.433765,0.11,18.2267740752777,16.546667000000003,16.519276,16.69308,314.00146,,314,,16.541853,15.800327
314,-1.0,17.776562,0.99999106,1.0000046,16.69308,,19.153774,865.5331833362579,14.175697,12.849607,1.004707,17.720045000000002,1.0031865,6300,-1.0,18.430564999999998,0.11,18.199940778684503,16.546474,16.485487,16.69308,315.00146,,315,,16.541674,15.810973
315,-1.0,17.80467,0.99999106,1.000005,16.69308,,15.016539000000002,873.5034821033478,14.1783695,12.846438000000001,1.0047424,17.748241,1.003175,6320,-1.0,18.427592999999998,0.11,18.256987233663946,16.546495,16.552563,16.69308,316.0016,,316,,16.541704,15.808457
316,-1.0,17.832732999999998,0.99999106,1.0000052,16.69308,,19.479176000000002,880.4126870632173,14.1951,12.843278999999999,1.0047798000000001,17.776392,1.0031674000000002,6340,-1.0,18.42439,0.11,18.181472222858773,16.546272000000002,16.475304,16.69308,317.00165,,317,,16.541496,15.820039000000001
317,-1.0,17.86075,0.99999106,1.0000054,16.69308,,15.333903,887.7767913341522,14.198692000000001,12.840129,1.0048171000000001,17.804499,1.0031511999999998,6360,-1.0,18.42158,0.11,18.301804797475647,16.546426999999998,16.593155,16.69308,318.0017,,318,,16.541657999999998,15.81851
318,-1.0,17.888723000000002,0.99999106,1.0000054,16.69308,,11.605825999999999,895.3394780158998,14.190574,12.836988999999999,1.0048516,17.83256,1.0031463,6380,-1.0,18.418375,0.11,18.176295442864145,16.546173,16.466572,16.69308,319.0017,,319,,16.541422,15.805303
319,-1.0,17.916655,0.99999106,1.0000055,16.69308,,14.779176999999999,902.12313914299,14.192423000000002,12.833859,1.0048841999999998,17.860577,1.0031368,6400,-1.0,18.415789999999998,0.11,18.361833612561085,16.546523999999998,16.656914,16.69308,320.00177,,320,,16.541784,15.802095999999999
320,-1.0,17.944544,0.99999106,1.0000057,16.69308,,16.353098000000003,907.8332946300508,14.199164000000001,12.830739,1.0049168,17.888548,1.0031272,6420,-1.0,18.413069,0.11,18.320281868396087,16.546726,16.610336,16.69308,321.00183,,321,,16.541998,15.803814000000001
321,-1.0,17.972387,0.99999106,1.0000057,16.69308,,17.025377,914.0328087806703,14.207951000000001,12.827629,1.0049484,17.916475,1.003112,6440,-1.0,18.41058,0.11,18.393263545650747,16.547145999999998,16.681097,16.69308,322.00183,,322,,16.54243,15.807607999999998
322,-1.0,18.000189000000002,0.99999106,1.0000056,16.69308,,13.297414000000002,921.4798109531404,14.205142000000002,12.824527999999999,1.0049772,17.944357,1.0031033,6460,-1.0,18.407316,0.11,18.137317567747644,16.546778,16.428207,16.69308,323.0018,,323,,16.542076,15.799835
323,-1.0,18.027948000000002,0.99999106,1.0000058,16.69308,,18.928488,928.4547510147096,14.219729000000001,12.821437,1.0050088,17.9722,1.0031004000000001,6480,-1.0,18.404312,0.11,18.21279269214168,16.546656,16.506667999999998,16.69308,324.0019,,324,,16.541967,15.809492
324,-1.0,18.055661999999998,0.99999106,1.000006,16.69308,,10.446626,935.780431509018,14.208128,12.818356,1.0050451999999999,18.0,1.0030861,6500,-1.0,18.401247,0.11,18.174567703828767,16.546460999999997,16.482027,16.69308,325.00192000000004,,325,,16.541782,15.792992000000002
325,-1.0,18.083336,0.99999106,1.000006,16.69308,,19.04636,944.0460515022278,14.222979999999998,12.815283,1.005074,18.027756,1.0030755999999998,6520,-1.0,18.398167,0.11,18.175823652383567,16.546235999999997,16.473484,16.69308,326.00195,,326,,16.541573,15.802971
326,-1.0,18.110966,0.99999106,1.0000058,16.69308,,16.129051,951.1652047634124,14.228819,12.812221000000001,1.0051037,18.055464,1.0030621,6540,-1.0,18.394545,0.11,17.984191262584233,16.545456,16.291933,16.69308,327.0019,,327,,16.54081,15.803967000000002
327,-1.0,18.138554,0.99999106,1.000006,16.69308,,14.936845000000002,957.1356570720673,14.230986999999999,12.809167,1.0051363000000002,18.083138,1.0030402,6560,-1.0,18.391579,0.11,18.201700874581288,16.545319,16.498753,16.69308,328.00195,,328,,16.540682,15.801323000000002
328,-1.0,18.166101,0.99999106,1.0000061,16.69308,,15.020895000000001,964.4394891262054,14.233395999999999,12.806123,1.005166,18.110764,1.0030459,6580,-1.0,18.388718,0.11,18.239043867943014,16.545275,16.531257999999998,16.69308,329.00198,,329,,16.540653,15.798953
329,-1.0,18.193604999999998,0.99999106,1.0000061,16.69308,,19.914715,972.0364339351654,14.250622,12.803088,1.0051976,18.138351,1.0030392,6600,-1.0,18.385622,0.11,18.153063505249,16.544983,16.448391,16.69308,330.00199999999995,,330,,16.540373000000002,15.811426
330,-1.0,18.221071,0.99999106,1.0000063,16.69308,,18.499427999999998,979.555774450302,14.263469,12.800061999999999,1.0052311,18.165897,1.0030296,6620,-1.0,18.382473,0.11,18.131463196725022,16.544624,16.425734,16.69308,331.0021,,331,,16.540028,15.819545999999999
331,-1.0,18.248493,0.99999106,1.0000064,16.69308,,13.251721,987.3243000507356,14.26043,12.797046,1.005261,18.1934,1.0030219999999999,6640,-1.0,18.379620000000003,0.11,18.22977147160913,16.54455,16.51919,16.69308,332.00214,,332,,16.539965,15.811810500000002
332,-1.0,18.275873,0.99999106,1.0000065999999999,16.69308,,14.958813000000001,995.2847285270692,14.262537,12.794038,1.0052915999999998,18.220861,1.0030134,6660,-1.0,18.376856,0.11,18.250428964779424,16.544552,16.544926,16.69308,333.00217000000004,,333,,16.53998,15.809249
333,-1.0,18.303210999999997,0.99999106,1.0000065999999999,16.69329,,14.693095000000001,1003.385141134262,14.263834,12.791039,1.0053232,18.248282999999997,1.0030048,6680,-1.0,18.374575,0.11,18.414208577468365,16.545,16.69329,16.69329,334.0022,,334,,16.54044,15.805906
334,-1.0,18.330510999999998,0.99999106,1.0000068000000002,16.69329,,16.633957000000002,1010.3701128959656,14.270919000000001,12.78805,1.005352,18.275663,1.0029972,6700,-1.0,18.371582,0.11,18.15841619633056,16.54475,16.460075,16.69329,335.00226000000004,,335,,16.5402,15.808378
335,-1.0,18.357770000000002,0.99999106,1.0000069,16.69329,,15.977132000000001,1017.376655817032,14.276006,12.785069,1.0053865,18.303001000000002,1.003,6720,-1.0,18.368992000000002,0.11,18.301109990096872,16.544888,16.590405,16.69329,336.00232,,336,,16.540348,15.808882
336,-1.0,18.384989,0.99999106,1.0000069999999999,16.69329,,15.344244,1025.7153255939484,14.279182999999998,12.782098,1.0054181999999998,18.330301000000002,1.0029808,6740,-1.0,18.36635,0.11,18.275630906112568,16.544961999999998,16.56956,16.69329,337.00237999999996,,337,,16.540434,15.807503
337,-1.0,18.412169,0.99999106,1.0000073,16.69329,,18.963865,1031.9174973964693,14.293053,12.779135,1.0054469000000001,18.357557,1.0029721999999999,6760,-1.0,18.363775,0.11,18.302836267167716,16.545092,16.587902,16.69329,338.00244,,338,,16.540575,15.816841
338,-1.0,18.439306,0.99999106,1.0000072,16.69329,,16.315094000000002,1039.2132296562197,14.299026500000002,12.77618,1.0054785,18.384771,1.0029569999999999,6780,-1.0,18.361036,0.11,18.2250918721479,16.545046,16.528507,16.69329,339.00244,,339,,16.54054,15.818311999999999
339,-1.0,18.466404,0.99999106,1.0000073,16.69329,,16.736692,1047.2175583839417,14.306204000000001,12.773235000000001,1.0055083,18.411947,1.0029511,6800,-1.0,18.358189000000003,0.11,18.20381970289932,16.544878,16.488415,16.69329,340.00247,,340,,16.540385999999998,15.821010999999999
340,-1.0,18.493462,0.99999106,1.0000074,16.69329,,11.056298,1054.5264241695404,14.296682999999998,12.770298,1.0055408000000001,18.439085000000002,1.0029397,6820,-1.0,18.355620000000002,0.11,18.28562130077824,16.544977,16.577934,16.69329,341.0025,,341,,16.540495,15.807038
341,-1.0,18.52048,0.99999106,1.0000075000000002,16.69329,,13.170888,1061.7285044193268,14.2934,12.76737,1.0055697000000001,18.466182999999997,1.0029291999999999,6840,-1.0,18.352747,0.11,18.1792366969761,16.544762,16.47071,16.69329,342.00256,,342,,16.54029,15.799331
342,-1.0,18.547434,0.99999106,1.0000062,16.69329,,15.56061,1069.776302576065,14.297101000000001,12.76445,1.0055927,18.49324,1.0024788,6860,-1.0,18.350046,0.11,18.237731079664165,16.544706,16.532442,16.69329,343.00214,,343,,16.54027,15.798635
343,-1.0,18.574371,0.99999106,1.0000064,16.69329,,15.093838,1077.4177057743073,14.299426,12.7615385,1.0056138000000001,18.52026,1.0029149,6880,-1.0,18.347176,0.11,18.16523444555559,16.54447,16.462831,16.69329,344.0022,,344,,16.540045000000003,15.796586999999999
344,-1.0,18.601208,0.99999106,1.0000029000000001,16.69329,,15.263507999999998,1085.0233814716341,14.302225,12.758636,1.0056148,18.547235,1.0017315,6900,-1.0,18.344535999999998,0.11,18.26513854592556,16.544453,16.558632,16.69329,345.00097999999997,,345,,16.540098,15.795041000000001
345,-1.0,18.628038,0.99999106,1.0000014000000002,16.69329,,15.360091,1092.716783285141,14.30529,12.755742,1.005608,18.574177,1.0023412,6920,-1.0,18.341911,0.11,18.264093074993703,16.544439999999998,16.548119,16.69329,346.0005,,346,,16.540121,15.793784
346,-1.0,18.65486,0.99999106,1.0000011999999998,16.69329,,17.533998,1099.87286567688,14.314601999999999,12.752855,1.0056003,18.601074,1.0028861999999998,6940,-1.0,18.339125,0.11,18.187614971209193,16.54425,16.480010999999998,16.69329,347.00043,,347,,16.539948000000003,15.798798999999999
347,-1.0,18.681644,0.99999106,1.0000013,16.69329,,20.784319,1107.9460215568542,14.333201,12.749978,1.0055908000000002,18.627935,1.0028824,6960,-1.0,18.336256,0.11,18.145777652236816,16.54397,16.445632999999997,16.69329,348.00046000000003,,348,,16.539676999999998,15.813126
348,-1.0,18.708391,0.99999106,1.0000014000000002,16.69329,,11.518125999999999,1116.5920557975771,14.325145000000001,12.747108,1.005584,18.654757,1.0028757,6980,-1.0,18.333754000000003,0.11,18.280768453450587,16.544044,16.57006,16.69329,349.0005,,349,,16.539764,15.800819
349,-1.0,18.735096,0.99999106,1.0000013,16.69329,,16.993914,1125.2086300849917,14.332778,12.744247,1.0055773000000001,18.681541,1.0028613000000002,7000,-1.0,18.331135,0.11,18.238219549981526,16.543991000000002,16.52658,16.69329,350.00046000000003,,350,,16.539726,15.804227
350,-1.0,18.76176,0.99999106,1.0000013,16.69329,,11.102574,1132.714555978775,14.323583,12.741394,1.0055678,18.708289999999998,1.0028546,7020,-1.0,18.328602,0.11,18.25964019887545,16.544014,16.552258,16.69329,351.00046000000003,,351,,16.53976,15.790832
351,-1.0,18.788391,0.99999106,1.0000013,16.69329,,14.360125,1139.671242237091,14.323694,12.738549,1.0055639,18.734997,1.0028479,7040,-1.0,18.32599,0.11,18.225424029748236,16.543947,16.520184,16.69329,352.00046000000003,,352,,16.539704999999998,15.786767999999999
352,-1.0,18.814987,0.99999106,1.0000014000000002,16.69329,,16.340572,1146.5077197551727,14.329417000000001,12.735712,1.0055553,18.761665,1.0028384,7060,-1.0,18.323475,0.11,18.254482730566146,16.543964000000003,16.549753,16.69329,353.0005,,353,,16.539734,15.788338000000001
353,-1.0,18.841549,0.99999106,1.0000016999999999,16.69329,,21.439451000000002,1153.769535779953,14.34951,12.732883000000001,1.0055485999999998,18.788296,1.0029321,7080,-1.0,18.320984,0.11,18.260004450040125,16.543995000000002,16.552677,16.69329,354.0006,,354,,16.539772,15.804301
354,-1.0,18.868064999999998,0.99999106,1.0000016999999999,16.69329,,20.657152,1162.1025516986847,14.367285,12.7300625,1.0055418,18.81489,1.0028211,7100,-1.0,18.318604,0.11,18.30169414311865,16.544127,16.591568,16.69329,355.00057999999996,,355,,16.539919,15.817971
355,-1.0,18.894545,0.99999106,1.0000015,16.69329,,17.778275,1169.4651005268095,14.376875,12.72725,1.0055332000000001,18.841445999999998,1.0027809,7120,-1.0,18.316001999999997,0.11,18.21244963615156,16.544025,16.508343,16.69329,356.00055,,356,,16.53983,15.823478
356,-1.0,18.920988,0.99999106,1.0000015,16.69329,,15.178613,1177.7185027599335,14.3791275,12.724444,1.0055265,18.867966,1.0028105999999999,7140,-1.0,18.31348,0.11,18.245670331741614,16.543995000000002,16.533487,16.69329,357.00055,,357,,16.539812,15.821670999999998
357,-1.0,18.947395,0.99999106,1.0000016999999999,16.69329,,11.702423,1184.707067489624,14.371657999999998,12.721647,1.0055188,18.89445,1.002802,7160,-1.0,18.311272,0.11,18.352010866467843,16.544268,16.640772,16.69329,358.0006,,358,,16.540094,15.810163500000002
