,TimestepsSoFar,ReturnMin,ReturnMean,MISE,ReturnLastEpisode,SqrtESSClassic,IWMean,IWFirstEpisode,LQGmu01,ReturnAbsMax,Iteration,LQGsigma,DenMISEMeanLog,LQGmu1,IWNorm1,URet,Bound,DenMISELogLast,IWMax,target_sum_log_mean,DenMISELogFirst,IWLastEpisode,ReturnMax,TimeElapsed,IWMin,ReturnStepMax,IWNorm2
499,10000,,9.398677000000001,8.5081,8.555073,21.095016,0.9978273000000001,,0.38,17.2532,500,0.11,15.254432999999999,0.999,498.91364000000004,9.39684841569483,10.14386,18.938145000000002,1.1232950000000002,-90.5146,14.689017000000002,1.1202823,17.2532,6054.1211886405945,,0.9999985,23.650782
500,10020,,9.396912,8.50812,8.514324,21.118706,0.9978329,,0.38,17.2532,501,0.11,15.242994,0.999,499.91427999999996,9.349359351518627,10.142046,9.526872000000001,1.1230185,-90.31469,14.687019,1.1212826999999999,17.2532,6076.679669857025,,0.9999985,23.671635000000002
501,10040,,9.3952875,8.508248,8.581692,21.142366,0.99783343,,0.38,17.2532,502,0.11,15.238912,0.999,500.91238,9.42570489262723,10.140346000000001,13.1954365,1.1227433999999998,-90.10826999999999,14.685025,1.1184515,17.2532,6102.422420501709,,0.9999985,23.692352
502,10060,,9.393607000000001,8.508329,8.549921000000001,21.166004,0.99783707,,0.38,17.2532,503,0.11,15.248636999999999,0.999,501.91205,9.392362257561338,10.138603999999999,20.13324,1.1224693000000001,-89.888885,14.683035,1.1196692,17.2532,6129.119218111037,,0.9999985,23.713120999999997
503,10080,,9.391964999999999,8.508434,8.566074,21.189611,0.9978391,,0.38,17.2532,504,0.11,15.251428,0.999,502.9109,9.40821810973762,10.136892,16.656887,1.1221963,-89.67726,14.681049,1.1187385,17.2532,6153.273194074632,,0.9999985,23.73384
504,10100,,9.390260000000001,8.508486,8.530689,21.213196,0.99784404,,0.38,17.2532,505,0.11,15.256492000000001,0.999,503.91125,9.365819877906462,10.135133999999999,17.81083,1.1219256000000002,-89.46419,14.679067000000002,1.1199127,17.2532,6179.882766485213,,0.9999985,23.754614
505,10120,,9.388538,8.508513,8.519397999999999,21.236753,0.99784917,,0.38,17.2532,506,0.11,15.245733999999999,0.999,504.91168,9.357738635554076,10.133357,9.814375,1.1216549999999998,-89.26775,14.677089000000002,1.1197066,17.2532,6204.480828523637,,0.9999985,23.775370000000002
506,10140,,9.386921000000001,8.508619,8.568089,21.260285999999997,0.99785113,,0.38,17.2532,507,0.11,15.239857999999998,0.999,505.91052,9.407498099625002,10.131664,12.269817999999999,1.1213855,-89.06727,14.675114,1.1178489999999999,17.2532,6228.3637030124655,,0.9999985,23.796035999999997
507,10160,,9.385219000000001,8.5086565,8.522189,21.28379,0.99785644,,0.38,17.2532,508,0.11,15.244598000000002,0.999,506.91107,9.359150305000671,10.1299095,17.649553,1.1211181000000001,-88.85698000000001,14.673143,1.1193041000000001,17.2532,6255.281629800797,,0.9999985,23.816767000000002
508,10180,,9.383493,8.508664,8.507032,21.307270000000003,0.99786276,,0.38,17.2532,509,0.11,15.249589000000002,0.999,507.91214,9.341546258706572,10.12813,17.788338,1.1208508,-88.64723000000001,14.671176999999998,1.1195197000000001,17.2532,6286.12065410614,,0.9999985,23.837502999999998
509,10200,,9.381876,8.508759,8.558748,21.33072,0.99786556,,0.38,17.2532,510,0.11,15.258128,0.999,508.91144,9.399618375096571,10.126444000000001,19.605772,1.1205858,-88.43476,14.669214000000002,1.1175677,17.2532,6308.89449930191,,0.9999985,23.858145
510,10220,,9.380333,8.508903,8.593581,21.354149,0.9978653000000001,,0.38,17.2532,511,0.11,15.258347500000001,0.999,509.90918,9.43611849363466,10.124813,15.372479,1.1203208,-88.23139,14.667254999999999,1.115737,17.2532,6332.595098733903,,0.9999985,23.878695
511,10240,,9.378627999999999,8.508911999999999,8.507181,21.377554,0.99787164,,0.38,17.2532,512,0.11,15.271751,0.999,510.91028,9.34374348342104,10.123054,22.123066,1.120058,-88.01564,14.6653,1.1187599,17.2532,6361.260852098466,,0.9999985,23.899379999999997
512,10260,,9.377046,8.509018,8.566725,21.400928,0.99787384,,0.38,17.2532,513,0.11,15.280014999999999,0.999,511.90927,9.408684894471312,10.121397,19.513685,1.1197963,-87.80582,14.663348999999998,1.1164703,17.2532,6388.449849367143,,0.9999985,23.919956
513,10280,,9.375401,8.509064,8.531467,21.42428,0.997878,,0.38,17.2532,514,0.11,15.273653,0.999,512.9093,9.374603485392377,10.119685,12.012058,1.1195347,-87.61140400000001,14.661401999999999,1.1171754999999999,17.2532,6422.758258581162,,0.9999985,23.940561
514,10300,,9.373878,8.509197,8.591051,21.447605,0.9978778,,0.38,17.2532,515,0.11,15.271767,0.999,513.90704,9.43625656932135,10.118067,14.304751999999999,1.1192752000000001,-87.4133,14.659457999999999,1.1146969,17.2532,6448.584390640259,,0.9999985,23.961046
515,10320,,9.372173,8.509184,8.494707,21.4709,0.9978841,,0.38,17.2532,516,0.11,15.272169,0.999,514.9082,9.329491770214878,10.116308,15.481138,1.1190159,-87.21367,14.657518,1.1179417,17.2532,6479.180650949477,,0.9999985,23.981678
516,10340,,9.370505999999999,8.509194,8.510128,21.494179000000003,0.9978899,,0.38,17.2532,517,0.11,15.2683115,0.999,515.90906,9.347986228498305,10.114578,13.280910999999998,1.1187588,-87.01907,14.655582,1.1171968,17.2532,6508.106332063676,,0.9999985,24.002268
517,10360,,9.368882000000001,8.509236999999999,8.529276,21.517426999999998,0.9978944,,0.38,17.2532,518,0.11,15.269823,0.999,516.9093,9.366697435892151,10.112886,16.053532,1.1185027,-86.81988,14.65365,1.116496,17.2532,6545.082346916199,,0.9999985,24.022821
518,10380,,9.367303999999999,8.509314999999999,8.549761,21.540653,0.99789774,,0.38,17.2532,519,0.11,15.2748,0.999,517.90894,9.391463129531155,10.111235,17.854544,1.1182468,-86.61799,14.651720999999998,1.1155188999999999,17.2532,6570.955181121826,,0.9999985,24.043325
519,10400,,9.365677999999999,8.509345,8.521776,21.56385,0.9979024999999999,,0.38,17.2532,520,0.11,15.270420000000001,0.999,518.9093,9.35894625865242,10.109542,12.999899000000001,1.117993,-86.4262,14.649796499999999,1.1161499,17.2532,6599.484316825867,,0.9999985,24.063852
520,10420,,9.364119,8.509421000000001,8.553187,21.587027,0.99790514,,0.38,17.2532,521,0.11,15.263729000000001,0.999,519.90857,9.397452807237949,10.1079,11.786581,1.1177392,-86.23749000000001,14.647875,1.1146746,17.2532,6632.972565889359,,0.9999985,24.084307
521,10440,,9.362466,8.509417,8.501457,21.610176,0.99791104,,0.38,17.2532,522,0.11,15.2575655,0.999,520.90955,9.338800614345127,10.106183,12.04785,1.1174877,-86.048996,14.645957999999998,1.1161542,17.2532,6669.957626819611,,0.9999985,24.104826
522,10460,,9.36085,8.5094385,8.517425,21.633303,0.99791616,,0.38,17.2532,523,0.11,15.256932999999998,0.999,521.91016,9.35560510328897,10.104498,14.929220999999998,1.1172363,-85.855705,14.644044000000001,1.115536,17.2532,6705.240784645081,,0.9999985,24.12531
523,10480,,9.359289,8.509504,8.543127,21.656399,0.9979197,,0.38,17.2532,524,0.11,15.265404,0.999,522.9099,9.3848655697098,10.102862,19.69811,1.1169869,-85.65406,14.642134,1.1145448999999998,17.2532,6740.55092716217,,0.9999985,24.145746
524,10500,,9.357728999999999,8.509566,8.539914,21.679474,0.9979235999999999,,0.38,17.2532,525,0.11,15.277381,0.999,523.9099,9.380264374188096,10.101229,21.555353,1.1167377,-85.449646,14.640227,1.1144896,17.2532,6769.309977054596,,0.9999985,24.166172
525,10520,,9.3562,8.509647,8.55414,21.702528,0.99792665,,0.38,17.2532,526,0.11,15.27765,0.999,524.9094,9.394299148526477,10.099619,15.421378,1.1164895000000001,-85.257675,14.638323999999999,1.1136566,17.2532,6794.90343952179,,0.9999985,24.186556
526,10540,,9.354696,8.509739,8.563356,21.725555,0.9979285,,0.38,17.2532,527,0.11,15.276445,0.999,525.9083,9.409303157619282,10.098025,14.644160999999999,1.1162425,-85.0679,14.636425,1.1128708999999999,17.2532,6826.7706038951865,,0.9999985,24.2069
527,10560,,9.353127,8.509775,8.525665,21.748558,0.99793303,,0.38,17.2532,528,0.11,15.279974,0.999,526.9086,9.366780098553813,10.096381,17.142301999999997,1.1159978000000002,-84.87411999999999,14.634529,1.1140603,17.2532,6855.3786890506735,,0.9999985,24.227291
528,10580,,9.351477000000001,8.509732000000001,8.480305,21.771535999999998,0.9979398000000002,,0.38,17.2532,529,0.11,15.277281,0.999,527.91016,9.316429212949613,10.094664,13.856832500000001,1.1157529,-84.68728,14.632636999999999,1.114968,17.2532,6889.359357833862,,0.9999985,24.247723
529,10600,,9.349905999999999,8.509756,8.518866000000001,21.794487,0.9979446,,0.38,17.2532,530,0.11,15.277535999999998,0.999,528.9106400000001,9.357627643416999,10.093019,15.415495000000002,1.1155093999999999,-84.4982,14.630748,1.1137893,17.2532,6911.2291831970215,,0.9999985,24.268093
530,10620,,9.348417,8.509841,8.559677,21.817417000000003,0.9979466,,0.38,17.2532,531,0.11,15.273476,0.999,529.90967,9.405463571135122,10.091439999999999,13.12355,1.1152668,-84.31415600000001,14.628863,1.1120275,17.2532,6952.220639705658,,0.9999985,24.288378
531,10640,,9.346785,8.509799000000001,8.479593,21.840322,0.99795324,,0.38,17.2532,532,0.11,15.274545000000002,0.999,530.91113,9.313031478550153,10.089739,15.843862,1.1150243,-84.12569,14.626982,1.114344,17.2532,6986.221976041795,,0.9999985,24.30876
532,10660,,9.345115,8.509714,8.456807000000001,21.863204999999997,0.9979606,,0.38,17.2532,533,0.11,15.257069,0.999,531.913,9.290592337582286,10.088,5.962416,1.114784,-83.95645,14.625104,1.1143929,17.2532,7012.9749965667725,,0.9999985,24.329142
533,10680,,9.343521,8.509696,8.494806,21.886063,0.9979665000000001,,0.38,17.2532,534,0.11,15.248486999999999,0.999,532.9141,9.33217400851942,10.086333999999999,10.676824,1.1145448999999998,-83.77904000000001,14.623229,1.1133763,17.2532,7045.6076939106,,0.9999985,24.349474
534,10700,,9.342032000000001,8.509764,8.546939,21.908894,0.9979695,,0.38,17.2532,535,0.11,15.252479000000001,0.999,533.9137,9.388571219796107,10.084759,17.386095,1.1143056999999998,-83.58975,14.621359,1.1117613000000002,17.2532,7070.674818992615,,0.9999985,24.369723999999998
535,10720,,9.340527,8.509815,8.535051,21.931704999999997,0.9979737,,0.38,17.2532,536,0.11,15.260241,0.999,534.9139,9.37428829908612,10.083172,19.414356,1.1140676999999999,-83.39738,14.619491,1.1120011,17.2532,7107.917701244354,,0.9999985,24.389979999999998
536,10740,,9.339025,8.509862,8.533600999999999,21.95449,0.99797755,,0.38,17.2532,537,0.11,15.264921,0.999,535.91394,9.376224146816599,10.081586,17.776152,1.1138318999999999,-83.20878,14.617626999999999,1.1116743999999998,17.2532,7145.659644603729,,0.9999985,24.410220000000002
537,10760,,9.337582000000001,8.509953,8.562835,21.977255,0.9979796000000001,,0.38,17.2532,538,0.11,15.269956,0.999,536.913,9.40670616813299,10.080049,17.976046,1.1135961,-83.02051,14.615767000000002,1.1104983,17.2532,7180.766061306,,0.9999985,24.430395
538,10780,,9.336067,8.509981,8.52104,21.999996,0.99798447,,0.38,17.2532,539,0.11,15.267929999999998,0.999,537.91364,9.354731437489647,10.078453999999999,14.179159,1.1133614,-82.83998000000001,14.61391,1.1117296,17.2532,7207.696352958679,,0.9999985,24.450623999999998
539,10800,,9.334517,8.509972,8.498146,22.022709,0.99799037,,0.38,17.2532,540,0.11,15.276481,0.999,538.9148,9.332040759493657,10.076827,19.888264000000003,1.1131278,-82.64954,14.612055999999999,1.1121347,17.2532,7242.121337413788,,0.9999985,24.470867000000002
540,10820,,9.333072999999999,8.510046,8.5538025,22.045403,0.99799263,,0.38,17.2532,541,0.11,15.263546,0.999,539.914,9.396084786637068,10.075289,8.279451,1.1128943,-82.48127,14.610206,1.1099191000000002,17.2532,7269.507660627364,,0.9999985,24.491003
541,10840,,9.331552499999999,8.510054,8.509383999999999,22.068070000000002,0.99799776,,0.38,17.2532,542,0.11,15.265944000000001,0.999,540.9148,9.346576776076269,10.0736885,16.566982,1.1126629,-82.29833,14.608359,1.1112885000000001,17.2532,7297.9977571964255,,0.9999985,24.511195999999998
542,10860,,9.330157,8.510163,8.573627,22.09072,0.9979994000000001,,0.38,17.2532,543,0.11,15.272516,0.999,541.9137,9.41460768061708,10.072194999999999,18.83685,1.1124316,-82.11189,14.606516000000001,1.1091055,17.2532,7328.183297872542,,0.9999985,24.531284
543,10880,,9.328611,8.510138000000001,8.48974,22.113336999999998,0.99800545,,0.38,17.2532,544,0.11,15.275985,0.999,542.915,9.323597891512733,10.070572,17.161222,1.1122025,-81.929214,14.604676000000001,1.11135,17.2532,7362.209724903107,,0.9999985,24.551472
544,10900,,9.327167,8.510197999999999,8.540524000000001,22.135935,0.998009,,0.38,17.2532,545,0.11,15.281878,0.999,543.9149,9.37960919172612,10.069038,18.490759,1.1119734,-81.74476999999999,14.602839000000001,1.1097763,17.2532,7386.932707309723,,0.9999985,24.571579999999997
545,10920,,9.325703,8.510232,8.527958,22.158514,0.99801314,,0.38,17.2532,546,0.11,15.277534,0.999,544.91516,9.365198906537096,10.067485000000001,12.911961999999999,1.1117455,-81.571205,14.6010065,1.1098377000000001,17.2532,7408.857851266862,,0.9999985,24.591684
546,10940,,9.324219,8.510247,8.514219,22.181067000000002,0.99801797,,0.38,17.2532,547,0.11,15.272609,0.999,545.91583,9.34898013110149,10.065916,12.584269,1.1115186000000001,-81.39888,14.599176000000002,1.1100333999999998,17.2532,7439.8887922763815,,0.9999985,24.611794
547,10960,,9.322784,8.510302000000001,8.538155,22.203594,0.9980216999999999,,0.38,17.2532,548,0.11,15.277941,0.999,546.9159,9.3751399593413,10.064392,18.197247,1.1112918,-81.21696,14.59735,1.1092345,17.2532,7464.006201267242,,0.9999985,24.631863
548,10980,,9.321375999999999,8.510373,8.549623,22.226105,0.9980249,,0.38,17.2532,549,0.11,15.279759,0.999,547.91565,9.3873819918968,10.06289,16.278902,1.1110672,-81.03918,14.595526999999999,1.1086211000000001,17.2532,7489.788488149644,,0.9999985,24.651897
549,11000,,9.319902,8.510384,8.510914999999999,22.248589000000003,0.99802977,,0.38,17.2532,550,0.11,15.281456,0.999,548.9164,9.346506081558909,10.061332,16.214804,1.1108425,-80.86216,14.593707,1.109482,17.2532,7529.440687656403,,0.9999985,24.671965
550,11020,,9.318525,8.510469,8.560974,22.27105,0.9980318000000001,,0.38,17.2532,551,0.11,15.272925,0.999,549.9155,9.400210793327119,10.059853,10.582406,1.1106191,-80.69601,14.59189,1.1076351,17.2532,7567.055255889893,,0.9999985,24.691944
551,11040,,9.317108000000001,8.510519,8.536175,22.29349,0.9980356,,0.38,17.2532,552,0.11,15.274714000000001,0.999,550.91565,9.374300925512316,10.058342999999999,16.262985,1.1103966,-80.52017,14.590076999999999,1.1083399,17.2532,7598.834699630737,,0.9999985,24.711952
552,11060,,9.315721,8.510589,8.549671,22.315907,0.9980385,,0.38,17.2532,553,0.11,15.278006,0.999,551.9153,9.387590042580218,10.056858,17.09684,1.1101743,-80.34347,14.588267000000002,1.1077482,17.2532,7631.974809885024,,0.9999985,24.731924
553,11080,,9.314349,8.510667,8.556182000000002,22.3383,0.9980409,,0.38,17.2532,554,0.11,15.277199,0.999,552.9147,9.395748354510998,10.055386,14.833464999999999,1.109954,-80.17148,14.58646,1.1072316,17.2532,7662.061548471452,,0.9999985,24.751867
554,11100,,9.31291,8.510684,8.515595,22.360672,0.9980457,,0.38,17.2532,555,0.11,15.281754000000001,0.999,553.91534,9.351923085162056,10.053858,17.807592,1.1097339,-79.99476999999999,14.584657,1.1082956,17.2532,7695.403916120528,,0.9999985,24.771856
555,11120,,9.311486,8.510712,8.521705,22.383024,0.9980504000000001,,0.38,17.2532,556,0.11,15.293998,0.999,554.9159999999999,9.359272571810088,10.052344,22.091309,1.1095148000000001,-79.81097,14.582857,1.1079848,17.2532,7726.887761592865,,0.9999985,24.791824
556,11140,,9.310053,8.51072,8.51266,22.40535,0.99805474,,0.38,17.2532,557,0.11,15.291692999999999,0.999,555.9165,9.35277107348062,10.050817,14.011154999999999,1.1092969,-79.64234,14.581059,1.1077725,17.2532,7758.865020751953,,0.9999985,24.811775
557,11160,,9.308705999999999,8.510803,8.55901,22.427654,0.99805695,,0.38,17.2532,558,0.11,15.297282999999998,0.999,556.9158,9.40101877079875,10.049368,18.413681,1.1090801000000001,-79.46643,14.579267000000002,1.106306,17.2532,7792.718963623047,,0.9999985,24.831656
558,11180,,9.307297,8.510827,8.520692,22.449935999999997,0.9980611999999999,,0.38,17.2532,559,0.11,15.299285999999999,0.999,557.9162,9.36287646540398,10.047865,16.418186,1.1088632,-79.29472,14.577476,1.1071335,17.2532,7823.238323926927,,0.9999985,24.851572
559,11200,,9.305912,8.510867999999999,8.531575,22.472197,0.998065,,0.38,17.2532,560,0.11,15.307872,0.999,558.9164,9.371637838254571,10.046383,20.110828,1.1086476,-79.117035,14.575688000000001,1.1067723999999999,17.2532,7854.246531724929,,0.9999985,24.871462
560,11220,,9.304552000000001,8.510925,8.542816,22.494438,0.9980684000000001,,0.38,17.2532,561,0.11,15.314468,0.999,559.9164,9.380758018016762,10.044922,19.009745000000002,1.1084329,-78.94194,14.573904,1.1062955,17.2532,7888.02987241745,,0.9999985,24.891325
561,11240,,9.303047,8.510848,8.459188000000001,22.516653,0.9980751,,0.38,17.2532,562,0.11,15.320698000000002,0.999,560.9182,9.292907729563343,10.043331,18.816969,1.1082193999999999,-78.76781,14.572123999999999,1.1079806,17.2532,7912.565466642379,,0.9999985,24.911260000000002
562,11260,,9.301601,8.510823,8.489353,22.538853,0.9980809000000002,,0.38,17.2532,563,0.11,15.328741,0.999,561.9195599999999,9.323956483606024,10.041798,19.850476999999998,1.108006,-78.59246,14.570345999999999,1.1072222,17.2532,7944.939791917802,,0.9999985,24.931151999999997
563,11280,,9.3001795,8.510812,8.499317,22.561020000000003,0.99808586,,0.38,17.2532,564,0.11,15.330526,0.999,562.9204,9.337786998700802,10.040281,16.338934,1.1077936000000002,-78.423965,14.568570999999999,1.1066774,17.2532,7978.227166652679,,0.9999985,24.951017
564,11300,,9.298785,8.510823,8.512512,22.583172,0.9980905000000001,,0.38,17.2532,565,0.11,15.33995,0.999,563.92114,9.350224777542383,10.038793,20.655264000000003,1.1075823,-78.24842,14.566799,1.1062573999999998,17.2532,8019.309450626373,,0.9999985,24.970856
565,11320,,9.297327000000001,8.510771,8.473614,22.605303,0.9980968000000001,,0.38,17.2532,566,0.11,15.339685999999999,0.999,564.9228,9.306389282285958,10.037245,15.193872,1.1073722,-78.08315,14.565031,1.1068622,17.2532,8052.8572607040405,,0.9999985,24.990719
566,11340,,9.295894,8.510736999999999,8.484674,22.62741,0.9981024,,0.38,17.2532,567,0.11,15.342975,0.999,565.9241,9.31917932930974,10.03572,17.207092000000003,1.107162,-77.91492,14.563266,1.1064432,17.2532,8083.7710971832275,,0.9999985,25.010553
567,11360,,9.294456,8.510694,8.47872,22.649498,0.9981083000000001,,0.38,17.2532,568,0.11,15.347848999999998,0.999,566.9255400000001,9.312694699995856,10.034189,18.113081,1.106954,-77.74566999999999,14.561503,1.1063693,17.2532,8111.075508594513,,0.9999985,25.030379999999997
568,11380,,9.293137,8.510750999999999,8.544098,22.671561999999998,0.9981110999999999,,0.38,17.2532,569,0.11,15.343156,0.999,567.9252299999999,9.382821559888649,10.0327635,12.679556,1.106745,-77.58658,14.559745000000001,1.1044517,17.2532,8143.620315074921,,0.9999985,25.050116
569,11400,,9.291811000000001,8.510800999999999,8.537481,22.693604999999998,0.9981145,,0.38,17.2532,570,0.11,15.349464999999999,0.999,568.9253,9.376233235529938,10.031336,18.940926,1.1065382,-77.41705999999999,14.557989000000001,1.1045603000000002,17.2532,8179.184443712234,,0.9999985,25.06985
570,11420,,9.290491000000001,8.510848,8.538136999999999,22.715626,0.9981175999999999,,0.38,17.2532,571,0.11,15.352664,0.999,569.9252,9.379583880888712,10.029908,17.178160000000002,1.1063313,-77.25121999999999,14.556235999999998,1.1042358,17.2532,8208.491991758347,,0.9999985,25.089565
571,11440,,9.289150999999999,8.510878,8.523717999999999,22.737627,0.9981218000000001,,0.38,17.2532,572,0.11,15.360579999999999,0.999,570.92566,9.360244027460924,10.028468,19.882444,1.1061256000000002,-77.08122,14.554485999999999,1.1045812,17.2532,8235.754265785217,,0.9999985,25.109289999999998
572,11460,,9.287765499999999,8.510861,8.495177,22.759605,0.9981270000000001,,0.38,17.2532,573,0.11,15.363532999999999,0.999,571.92676,9.329189680727367,10.026986,17.055155,1.105921,-76.91677,14.552739,1.1050111,17.2532,8262.646615028381,,0.9999985,25.129027999999998
573,11480,,9.286389,8.510849,8.498144,22.781567000000003,0.99813217,,0.38,17.2532,574,0.11,15.364857,0.999,572.92786,9.33195874089233,10.025513,16.124992000000002,1.1057173999999999,-76.7545,14.550996,1.1047393,17.2532,8296.373791456223,,0.9999985,25.148746
574,11500,,9.284993,8.510814,8.483487,22.803503,0.99813765,,0.38,17.2532,575,0.11,15.365658999999999,0.999,573.9291400000001,9.31885213167256,10.02402,15.828528,1.1055138999999998,-76.593315,14.549254999999999,1.1047909,17.2532,8325.013706207275,,0.9999985,25.168463
575,11520,,9.283617,8.510791000000001,8.492268,22.825418,0.99814266,,0.38,17.2532,576,0.11,15.367767,0.999,574.9302,9.329413025871977,10.022544,16.581802,1.1053115,-76.43138,14.547518,1.1043916999999999,17.2532,8357.257880449295,,0.9999985,25.188154
576,11540,,9.282334,8.510846,8.54349,22.847313,0.9981456,,0.38,17.2532,577,0.11,15.364432,0.999,575.93,9.380465416717426,10.021151,13.445148000000001,1.1051091999999998,-76.275444,14.545782999999998,1.1029308,17.2532,8399.670439720154,,0.9999985,25.207777
577,11560,,9.281039999999999,8.510891,8.534804,22.869188,0.99814886,,0.38,17.2532,578,0.11,15.367914,0.999,576.93005,9.374890165648443,10.019751,17.380602,1.104909,-76.11324,14.544051000000001,1.1029729,17.2532,8432.086480379105,,0.9999985,25.227396
578,11580,,9.279833,8.511001,8.581742,22.891043,0.9981496,,0.38,17.2532,579,0.11,15.369275,0.999,577.9286,9.424715815296898,10.018419999999999,16.156395,1.1047088,-75.95371,14.542323000000001,1.1012155000000001,17.2532,8461.606525182724,,0.9999985,25.246931
579,11600,,9.278494,8.510993,8.502892,22.912872,0.9981539,,0.38,17.2532,580,0.11,15.367106,0.999,578.92926,9.342688735199593,10.016976,14.112784,1.1045086000000002,-75.79825600000001,14.540597,1.1032801,17.2532,8491.06100654602,,0.9999985,25.266551999999997
580,11620,,9.2772045,8.511028999999999,8.529174000000001,22.934683,0.9981575,,0.38,17.2532,581,0.11,15.370698999999998,0.999,579.9295,9.365674169001274,10.01558,17.456884,1.1043106000000003,-75.63758,14.538875,1.1026194,17.2532,8520.492535114288,,0.9999985,25.286137
581,11640,,9.275884,8.511034,8.508569,22.956474,0.9981621999999999,,0.38,17.2532,582,0.11,15.377514000000001,0.999,580.9304,9.342250280293165,10.014156,19.337809,1.1041126,-75.47423,14.537154999999998,1.1029855,17.2532,8549.764437198639,,0.9999985,25.305733
582,11660,,9.27458,8.511047999999999,8.516239,22.978245,0.9981662,,0.38,17.2532,583,0.11,15.373966000000001,0.999,581.9309,9.352541297399203,10.012747000000001,13.311664000000002,1.1039157,-75.32176,14.535438000000001,1.1024702,17.2532,8578.226219177246,,0.9999985,25.325298
583,11680,,9.27332,8.511097999999999,8.539138000000001,22.999994,0.9981691999999999,,0.38,17.2532,584,0.11,15.375085,0.999,582.9308,9.379025624903166,10.011376,16.029435999999997,1.1037188999999998,-75.16518,14.533724,1.1016671999999998,17.2532,8611.609059333801,,0.9999985,25.344824
584,11700,,9.272062,8.511142999999999,8.53664,23.021723,0.9981723,,0.38,17.2532,585,0.11,15.377274,0.999,583.9308,9.376324889756576,10.010005,16.657316,1.1035231,-75.00805,14.532013000000001,1.1015641999999999,17.2532,8640.148073911667,,0.9999985,25.36434
585,11720,,9.270806,8.511188,8.536144,23.043432,0.9981753000000001,,0.38,17.2532,586,0.11,15.381020000000001,0.999,584.9307,9.378598582880073,10.008638000000001,17.57439,1.1033285,-74.84989,14.530304999999998,1.1013268,17.2532,8673.394852638245,,0.9999985,25.383837
586,11740,,9.269547,8.511225,8.531957,23.06512,0.9981786,,0.38,17.2532,587,0.11,15.375297,0.999,585.93085,9.368846781955256,10.007267,12.023838,1.1031338,-74.70173,14.528601,1.1012879999999998,17.2532,8712.477288484573,,0.9999985,25.403328
587,11760,,9.268312,8.511281,8.54363,23.086782,0.9981814,,0.38,17.2532,588,0.11,15.382613000000001,0.999,586.93066,9.382298061935083,10.005919,19.679144,1.1029402,-74.54105,14.526898000000001,1.1008962,17.2532,8740.42340016365,,0.9999985,25.4228
588,11780,,9.26708,8.511331,8.542767,23.10843,0.9981838,,0.38,17.2532,589,0.11,15.371777,0.999,587.93024,9.385572641053674,10.004569,9.001430000000001,1.1027478000000002,-74.39905999999999,14.525198999999999,1.1003956,17.2532,8770.379408597946,,0.9999985,25.442239999999998
589,11800,,9.265841,8.511374,8.535328,23.130062,0.9981870999999999,,0.38,17.2532,590,0.11,15.373695000000001,0.999,588.9304,9.373195721087669,10.003217,16.50721,1.1025553,-74.24481999999999,14.523501999999999,1.1006842,17.2532,8801.08954668045,,0.9999985,25.461687
590,11820,,9.264596000000001,8.511411,8.530621,23.151667,0.9981905000000001,,0.38,17.2532,591,0.11,15.374278,0.999,589.9306,9.365930426793211,10.001861,15.717946,1.102364,-74.09243000000001,14.52181,1.1006643,17.2532,8830.38657951355,,0.9999985,25.481129
591,11840,,9.263333,8.511427000000001,8.516797,23.173256,0.99819463,,0.38,17.2532,592,0.11,15.381472,0.999,590.9312,9.353887312289858,10.000488,19.635555,1.1021736999999998,-73.933945,14.520119000000001,1.1008228,17.2532,8861.518384933472,,0.9999985,25.500567999999998
592,11860,,9.262093,8.511458,8.527391,23.194822,0.99819815,,0.38,17.2532,593,0.11,15.386923000000001,0.999,591.9315,9.364207142937275,9.999135,18.6162,1.1019834,-73.77771,14.518431,1.1003903,17.2532,8896.393930435179,,0.9999985,25.519985000000002
593,11880,,9.260831,8.511467,8.513264,23.21637,0.99820226,,0.38,17.2532,594,0.11,15.390694,0.999,592.9321,9.351255893628915,9.997763,17.628614000000002,1.1017944,-73.62366999999999,14.516746,1.1004764,17.2532,8924.258857250214,,0.9999985,25.5394
594,11900,,9.259586,8.511489,8.520506,23.237896,0.9982061,,0.38,17.2532,595,0.11,15.398610999999999,0.999,593.9326,9.359080371986536,9.996408,20.103796,1.1016062,-73.46599,14.515063,1.1001595,17.2532,8957.875850915909,,0.9999985,25.558794
595,11920,,9.258467,8.511605,8.591372,23.259398,0.9982056,,0.38,17.2532,596,0.11,15.393145,0.999,594.9305400000001,9.435498747736359,9.9951515,12.141611,1.1014183000000002,-73.3222,14.513385000000001,1.097548,17.2532,8992.93090415001,,0.9999985,25.578072
596,11940,,9.257202000000001,8.5116,8.503849,23.280888,0.99821013,,0.38,17.2532,597,0.11,15.392857000000001,0.999,595.93146,9.337450127694844,9.993775999999999,15.223881,1.1012312,-73.17371,14.511707999999999,1.1001731000000001,17.2532,9030.321947813034,,0.9999985,25.597454
597,11960,,9.255902,8.511558,8.479391,23.302353,0.99821526,,0.38,17.2532,598,0.11,15.396216,0.999,596.9327400000001,9.312476611862676,9.99237,17.403679,1.1010443,-73.02209,14.510035,1.100489,17.2532,9060.579713344574,,0.9999985,25.616844
