,TimestepsSoFar,DenMISELogLast,DenMISEMeanLog,Iteration,URet,IWMin,ReturnMax,LQGmu01,IWMax,ReturnStepMax,IWNorm2,DenMISELogFirst,SqrtESSClassic,target_sum_log_mean,Bound,IWLastEpisode,IWNorm1,IWMean,ReturnMean,TimeElapsed,IWFirstEpisode,ReturnMin,MISE,LQGmu1,ReturnLastEpisode,ReturnAbsMax,LQGsigma
814,16300,13.676704,15.733623999999999,815,9.323100659685961,,15.807039999999999,1.0,1.0049446,0.99233466,28.60087,8.08151,28.460496999999997,10.342947,8.572258999999999,1.0049379,813.995,0.99876684,8.560725,16616.424329280853,,,8.5164385,1.0,8.487261,15.807039999999999,0.11
815,16320,21.266485,15.740403,816,9.365864788707476,,15.807039999999999,1.0,1.0049388000000001,0.99233466,28.61835,8.080283,28.478061999999998,10.35634,8.572233,1.0049312,814.9951,0.9987685,8.560678999999999,16654.42044353485,,,8.516448,1.0,8.524172,15.807039999999999,0.11
816,16340,11.7082405,15.735468,817,9.36281680976171,,15.807039999999999,1.0,1.0049322,0.99233466,28.635815,8.079058999999999,28.495613,10.358002,8.572206,1.0049149,815.9951,0.99877006,8.560633000000001,16689.094556808468,,,8.516455,1.0,8.521945,15.807039999999999,0.11
817,16360,14.486839999999999,15.733939000000001,818,9.412832339100673,,15.807039999999999,1.0,1.0049254,0.99233466,28.653270000000003,8.077835,28.513157,10.363055000000001,8.572239,1.0049034,816.9952,0.9987716,8.560645,16723.804195165634,,,8.516521000000001,1.0,8.571186,15.807039999999999,0.11
818,16380,13.142635,15.730773999999998,819,9.330243366199314,,15.807039999999999,1.0,1.0049196,0.99233466,28.670717,8.076613,28.530682000000002,10.366455,8.572174,1.004912,817.9951,0.99877304,8.560561,16763.462634325027,,,8.516491,1.0,8.491728,15.807039999999999,0.11
819,16400,16.920923000000002,15.732223999999999,820,9.334863523968249,,15.807039999999999,1.0,1.0049139,0.99233466,28.68815,8.075393,28.548206,10.3744545,8.572114,1.0049063,818.9952400000001,0.9987746999999999,8.560481,16798.80726671219,,,8.516465,1.0,8.49496,15.807039999999999,0.11
820,16420,10.547381,15.725907999999999,821,9.34434510260336,,15.807039999999999,1.0,1.0049082,0.99233466,28.705576,8.074174000000001,28.565708,10.374671000000001,8.572072,1.0049005,819.9951,0.998776,8.560421,16837.336709022522,,,8.516458,1.0,8.510548,15.807039999999999,0.11
821,16440,17.593737,15.728179,822,9.368992502457912,,15.807039999999999,1.0,1.0049024,0.99233466,28.722986,8.072957,28.583214,10.383459,8.572055,1.004889,820.9952400000001,0.9987777,8.560383,16877.86440014839,,,8.516475,1.0,8.529187,15.807039999999999,0.11
822,16460,16.595736,15.729231,823,9.383490777917146,,15.807039999999999,1.0,1.0048966000000001,0.99233466,28.740384999999996,8.071741000000001,28.600703999999997,10.391013000000001,8.572051,1.0048735999999998,821.9952400000001,0.9987792,8.560359,16921.326468467712,,,8.516504,1.0,8.541106,15.807039999999999,0.11
823,16480,15.458587,15.728901,824,9.411880649568596,,15.807039999999999,1.0,1.0048909,0.99233466,28.757776,8.070527,28.618181,10.397167999999999,8.572080999999999,1.0048735999999998,822.9952400000001,0.9987806,8.560369999999999,16968.163447618484,,,8.516568,1.0,8.569358,15.807039999999999,0.11
824,16500,12.200652,15.724623999999999,825,9.44793320007432,,15.807039999999999,1.0,1.0048852,0.99233466,28.775153999999997,8.069314,28.63565,10.399361,8.572148,1.0048716999999998,823.9952400000001,0.9987821,8.560417999999999,17009.946962356567,,,8.516669,1.0,8.599628,15.807039999999999,0.11
825,16520,16.07491,15.725044,826,9.340543483461676,,15.807039999999999,1.0,1.0048774,0.99233466,28.792526000000002,8.068103,28.653103,10.406239,8.572099,1.0048546,824.9952400000001,0.9987835999999999,8.560349,17049.001261949543,,,8.516653999999999,1.0,8.504211,15.807039999999999,0.11
826,16540,20.02705,15.730247,827,9.320165260803144,,15.807039999999999,1.0,1.0048716999999998,0.99233466,28.809884999999998,8.066892999999999,28.670553,10.417876,8.572027,1.0048546,825.99536,0.9987851999999999,8.560259,17097.084946870804,,,8.516616,1.0,8.484983,15.807039999999999,0.11
827,16560,11.304447999999999,15.724898999999999,828,9.380409548234846,,15.807039999999999,1.0,1.004866,0.99233466,28.827236,8.065684,28.687983000000003,10.418954,8.57202,1.0048574000000001,826.9952400000001,0.9987865,8.560233,17139.58541846275,,,8.516643,1.0,8.53918,15.807039999999999,0.11
828,16580,18.012644,15.727657999999998,829,9.320752360824109,,15.807039999999999,1.0,1.0048603,0.99233466,28.844576,8.064477,28.705409999999997,10.428119,8.57195,1.004843,827.99536,0.9987881,8.560144000000001,17180.768317699432,,,8.516606,1.0,8.486378,15.807039999999999,0.11
829,16600,13.803482,15.725338,830,9.409189718230078,,15.807039999999999,1.0,1.0048546,0.99233466,28.861908000000003,8.063271499999999,28.722818,10.432191,8.571976,1.0048354,828.99536,0.9987896,8.56015,17240.232115507126,,,8.516665,1.0,8.565311,15.807039999999999,0.11
830,16620,9.542935,15.717896,831,9.350508236955037,,15.807039999999999,1.0,1.0048487,0.99233466,28.879225,8.062066999999999,28.740227,10.431128,8.571935,1.0048354,829.9955,0.9987912,8.560091,17285.78884267807,,,8.516658,1.0,8.511225,15.807039999999999,0.11
831,16640,11.848685000000001,15.713245,832,9.407193308349736,,15.807039999999999,1.0,1.004843,0.99233466,28.896534000000003,8.060864,28.757616,10.432837,8.571961,1.0048354,830.9954,0.9987925999999999,8.560099000000001,17333.474301576614,,,8.516718,1.0,8.565722000000001,15.807039999999999,0.11
832,16660,15.127652,15.712542000000001,833,9.359033694358972,,15.807039999999999,1.0,1.0048373,0.99233466,28.913832,8.059664,28.775,10.438478,8.571933,1.0048286,831.9955,0.9987940999999999,8.560051,17367.118798255917,,,8.516722999999999,1.0,8.520685,15.807039999999999,0.11
833,16680,13.398384,15.709764499999999,834,9.306870890753842,,15.807039999999999,1.0,1.0048316,0.99233466,28.931122,8.058464,28.792368,10.442034,8.571852,1.0048219,832.9955,0.99879557,8.559952000000001,17400.855088710785,,,8.516675,1.0,8.477547999999999,15.807039999999999,0.11
834,16700,12.205016,15.7055645,835,9.418851574658444,,15.807039999999999,1.0,1.0048257,0.99233466,28.948399,8.057265,28.80973,10.44415,8.571888000000001,1.0048057,833.99554,0.99879706,8.559969,17443.76327419281,,,8.516745,1.0,8.574288000000001,15.807039999999999,0.11
835,16720,17.170536,15.707316,836,9.389913758547896,,15.807039999999999,1.0,1.00482,0.99233466,28.965666,8.056068,28.827071999999998,10.452202,8.571893,1.0048027,834.99536,0.99879825,8.559956,17486.810727119446,,,8.516783,1.0,8.548558,15.807039999999999,0.11
836,16740,17.905167000000002,15.709939000000002,837,9.371233770555273,,15.807039999999999,1.0,1.0048143,0.99233466,28.982924,8.054872999999999,28.844406,10.461113000000001,8.571881,1.0047951,835.9952400000001,0.99879956,8.559924,17525.576936244965,,,8.516803999999999,1.0,8.534299,15.807039999999999,0.11
837,16760,12.1118,15.705645,838,9.339329664946627,,15.807039999999999,1.0,1.0048085,0.99233466,29.000168,8.053678999999999,28.861734000000002,10.463088,8.571833999999999,1.0047921999999998,836.9951,0.9988009,8.559859,17566.240886211395,,,8.516789,1.0,8.505042,15.807039999999999,0.11
838,16780,17.822939,15.708167000000001,839,9.385835837137234,,15.807039999999999,1.0,1.0048027,0.99233466,29.017403,8.052486,28.879054999999997,10.471866,8.571835,1.0047951,837.9952,0.99880236,8.559841,17607.45911359787,,,8.516824,1.0,8.544555,15.807039999999999,0.11
839,16800,17.588663,15.710403,840,9.420321255355915,,15.807039999999999,1.0,1.004797,0.99233466,29.034622,8.051295,28.896368,10.480345,8.571872,1.0047951,838.9951,0.99880373,8.55986,17642.509027481083,,,8.516893,1.0,8.575603,15.807039999999999,0.11
840,16820,14.543669,15.709017000000001,841,9.3073278535897,,15.807039999999999,1.0,1.0047913,0.99233466,29.051835999999998,8.050106,28.913666,10.485180999999999,8.571786,1.0047846,839.99506,0.99880505,8.559757000000001,17681.677803516388,,,8.516841000000001,1.0,8.473523,15.807039999999999,0.11
841,16840,17.951286,15.711678,842,9.401097757245227,,15.807039999999999,1.0,1.0047854999999999,0.99233466,29.06904,8.048917999999999,28.930947999999997,10.494055,8.571805,1.0047683,840.9949,0.99880624,8.559757000000001,17723.019120693207,,,8.516892,1.0,8.559913,15.807039999999999,0.11
842,16860,21.118145000000002,15.71809,843,9.351650012888213,,15.807039999999999,1.0,1.0047798000000001,0.99233466,29.086237,8.04773,28.948221000000004,10.506662,8.571769,1.0047644,841.9948,0.9988075999999999,8.559704,17762.75797009468,,,8.51689,1.0,8.514871000000001,15.807039999999999,0.11
843,16880,13.014413000000001,15.714885999999998,844,9.373520288728725,,15.807039999999999,1.0,1.004774,0.99233466,29.10342,8.046545,28.965490000000003,10.509639,8.571759,1.00475,842.9948,0.99880904,8.559675,17802.4734749794,,,8.516912,1.0,8.535454,15.807039999999999,0.11
844,16900,9.339113000000001,15.707338,845,9.24541597188436,,15.807039999999999,1.0,1.0047683,0.99233466,29.120597999999998,8.045361,28.982746000000002,10.50826,8.571613000000001,1.0047549,843.9949,0.9988104999999999,8.559511,17851.215420722958,,,8.516799,1.0,8.420996,15.807039999999999,0.11
845,16920,19.438406,15.711745,846,9.368768744808197,,15.807039999999999,1.0,1.0047625,0.99233466,29.137762,8.044178,28.999992,10.51882,8.571593,1.0047491,844.9949,0.9988119000000001,8.559475,17892.43058228493,,,8.516811,1.0,8.528489,15.807039999999999,0.11
846,16940,12.146028999999999,15.707535,847,9.411051897531738,,15.807039999999999,1.0,1.0047568,0.99233466,29.15492,8.042996,29.017221000000003,10.520747,8.571622,1.0047452,845.9948,0.9988132,8.559485,17930.73401236534,,,8.516872,1.0,8.568401,15.807039999999999,0.11
847,16960,12.148106,15.703337,848,9.382807521212893,,15.807039999999999,1.0,1.004751,0.99233466,29.172064000000002,8.041817,29.034456,10.522673,8.571625,1.0047328000000002,846.995,0.9988149,8.559469,17971.59154105186,,,8.516908,1.0,8.5456505,15.807039999999999,0.11
848,16980,16.519424,15.704297,849,9.363064668644563,,15.807039999999999,1.0,1.0047462,0.99233466,29.1892,8.040638000000001,29.05167,10.529742,8.5716,1.0047376000000001,847.995,0.99881625,8.559426,18010.154032468796,,,8.516915,1.0,8.522908000000001,15.807039999999999,0.11
849,17000,13.035164,15.701154999999998,850,9.397245825264683,,15.807039999999999,1.0,1.0047414000000001,0.99233466,29.206326,8.039461,29.068873999999997,10.532696000000001,8.571611,1.0047232,848.995,0.9988176,8.55942,18055.49011993408,,,8.516959,1.0,8.554501,15.807039999999999,0.11
850,17020,15.777231,15.701243,851,9.391253544709867,,15.807039999999999,1.0,1.0047357,0.99233466,29.223438,8.038285,29.086073,10.538863000000001,8.57162,1.0047328000000002,849.99506,0.9988190999999998,8.559411,18094.727715492252,,,8.517000000000001,1.0,8.551559,15.807039999999999,0.11
851,17040,17.161066,15.702955,852,9.378118896803867,,15.807039999999999,1.0,1.00473,0.99233466,29.240543,8.03711,29.103258,10.546641000000001,8.571614,1.0047108,850.99506,0.9988205,8.559388,18137.21459722519,,,8.517027,1.0,8.539769999999999,15.807039999999999,0.11
852,17060,16.172829999999998,15.703505499999999,853,9.32672452273075,,15.807039999999999,1.0,1.0047241,0.99233466,29.257639,8.035936999999999,29.120432,10.553242,8.571553,1.0047203000000002,851.99506,0.99882185,8.559308999999999,18174.826888322834,,,8.516998,1.0,8.492486,15.807039999999999,0.11
853,17080,16.171183,15.704051000000002,854,9.389184380469606,,15.807039999999999,1.0,1.0047184,0.99233466,29.274722999999998,8.034766000000001,29.137596000000002,10.559827,8.571561,1.004707,852.99506,0.9988232,8.559301,18208.347507953644,,,8.517038000000001,1.0,8.552214999999999,15.807039999999999,0.11
854,17100,14.774891,15.702963,855,9.373592891481316,,15.807039999999999,1.0,1.0047127,0.99233466,29.2918,8.033596000000001,29.15475,10.564761,8.571548,1.0047030000000001,853.9951,0.9988246999999999,8.55927,18250.655771493908,,,8.517057000000001,1.0,8.53249,15.807039999999999,0.11
855,17120,11.120561,15.697607999999999,856,9.40968946810832,,15.807039999999999,1.0,1.004707,0.99233466,29.308865,8.032427,29.171894,10.565416,8.571579,1.0046878000000001,854.9951,0.9988261,8.559284,18292.29856967926,,,8.51712,1.0,8.5714035,15.807039999999999,0.11
856,17140,18.05024,15.700351999999999,857,9.35314376118166,,15.807039999999999,1.0,1.0047011000000001,0.99233466,29.325915999999996,8.031260000000001,29.189037,10.574156,8.571547500000001,1.0046954,855.9952400000001,0.9988276,8.559234,18334.30094718933,,,8.51712,1.0,8.516453,15.807039999999999,0.11
857,17160,22.749352,15.708567000000002,858,9.36409775085082,,15.807039999999999,1.0,1.0046973,0.99233466,29.342959999999998,8.030092999999999,29.206158000000002,10.588351,8.571527,1.0046802,856.9951,0.9988288000000001,8.5591955,18376.538016319275,,,8.517132,1.0,8.526848,15.807039999999999,0.11
858,17180,4.7894382,15.695851999999999,859,9.409958278715127,,15.807039999999999,1.0,1.0046916,0.99233466,29.359993,8.028929,29.223278000000004,10.581605999999999,8.571553,1.0046700000000002,857.9952400000001,0.9988303,8.559206,18420.92454099655,,,8.51719,1.0,8.567883,15.807039999999999,0.11
859,17200,16.850824,15.697195,860,9.360270693719617,,15.807039999999999,1.0,1.0046859000000001,0.99233466,29.377014000000003,8.027764999999999,29.240384999999996,10.5889015,8.571529,1.0046705,858.9952,0.9988315999999999,8.559165,18455.717989206318,,,8.517199,1.0,8.524047999999999,15.807039999999999,0.11
860,17220,10.613783999999999,15.691289999999999,861,9.440231088661527,,15.807039999999999,1.0,1.0046802,0.99233466,29.394028000000002,8.026603,29.257478999999996,10.588935000000001,8.571588,1.0046656999999999,859.9951,0.9988329,8.559205,18491.86505675316,,,8.517288,1.0,8.593779,15.807039999999999,0.11
861,17240,16.927623999999998,15.692720999999999,862,9.371955173757774,,15.807039999999999,1.0,1.0046743,0.99233466,29.411036,8.025442,29.274565000000003,10.596294,8.571576,1.0046705,860.9952400000001,0.9988344000000001,8.559175999999999,18529.830177068707,,,8.517308,1.0,8.534241,15.807039999999999,0.11
862,17260,12.688348,15.6892395,863,9.388320435242406,,15.807039999999999,1.0,1.0046686,0.99233466,29.428032,8.024282000000001,29.291636999999998,10.598724,8.571583,1.0046581,861.9952400000001,0.99883574,8.559166000000001,18574.63816738129,,,8.517346,1.0,8.550493,15.807039999999999,0.11
863,17280,13.624664000000001,15.686848000000001,864,9.322067310050674,,15.807039999999999,1.0,1.0046638,0.99233466,29.445019,8.023125,29.308704,10.602232,8.571516,1.0046533000000002,862.99536,0.99883723,8.559083,18617.12667870521,,,8.517311,1.0,8.486781,15.807039999999999,0.11
864,17300,20.861984,15.692829999999999,865,9.393088379670584,,15.807039999999999,1.0,1.004659,0.99233466,29.461994,8.021968,29.325756,10.614098,8.571525999999999,1.0046341,863.9952400000001,0.9988384,8.559074,18656.17232227325,,,8.517352,1.0,8.552155,15.807039999999999,0.11
865,17320,15.544747000000001,15.692657999999998,866,9.372546222036917,,15.807039999999999,1.0,1.0046533000000002,0.99233466,29.478959999999997,8.020812,29.342803999999997,10.619796000000001,8.571511,1.0046408000000002,864.99536,0.9988398999999999,8.559045,18696.747075796127,,,8.517369,1.0,8.533128,15.807039999999999,0.11
866,17340,19.845736,15.697446,867,9.346310935669482,,15.807039999999999,1.0,1.0046475000000001,0.99233466,29.495918,8.019658,29.359837,10.630443,8.57147,1.0046322,865.99536,0.9988412,8.558987,18740.31899213791,,,8.51736,1.0,8.508738000000001,15.807039999999999,0.11
867,17360,15.956988,15.697743,868,9.368094158633637,,15.807039999999999,1.0,1.0046418,0.99233466,29.512865,8.018506,29.376859999999997,10.636585,8.57145,1.0046235000000001,866.9953,0.99884254,8.558950999999999,18778.862139701843,,,8.517371,1.0,8.528119,15.807039999999999,0.11
868,17380,17.523395999999998,15.699843,869,9.37710554219784,,15.807039999999999,1.0,1.004638,0.99233466,29.529802,8.017354,29.393877000000003,10.644516000000001,8.571442999999999,1.0046322,867.99536,0.9988439,8.558926,18821.14423084259,,,8.517395,1.0,8.536843,15.807039999999999,0.11
869,17400,12.414638,15.696067000000001,870,9.409490056762557,,15.807039999999999,1.0,1.0046322,0.99233466,29.54673,8.016204,29.410884999999997,10.646554,8.571468,1.0046159,868.9955,0.9988454,8.558935,18861.759950637814,,,8.517452,1.0,8.567505,15.807039999999999,0.11
870,17420,20.22824,15.701267999999999,871,9.330157601373207,,15.807039999999999,1.0,1.0046264999999999,0.99233466,29.563647999999997,8.015056,29.427877000000002,10.65756,8.571411,1.0046035,869.9954,0.99884665,8.558861,18903.973950862885,,,8.5174265,1.0,8.494086,15.807039999999999,0.11
871,17440,15.820670999999999,15.701405,872,9.352013116899595,,15.807039999999999,1.0,1.0046207,0.99233466,29.580557000000002,8.013908,29.44486,10.663486500000001,8.571372,1.004615,870.99536,0.9988478999999999,8.558807,18941.24841928482,,,8.517418,1.0,8.511605,15.807039999999999,0.11
872,17460,13.437148,15.69881,873,9.366432573940696,,15.807039999999999,1.0,1.0046159,0.99233466,29.597458000000003,8.012762,29.461832,10.666669,8.571354,1.0046159,871.99536,0.9988492,8.558771,18981.864480733868,,,8.517431,1.0,8.527280000000001,15.807039999999999,0.11
873,17480,14.583927,15.697532999999998,874,9.344810781580085,,15.807039999999999,1.0,1.0046111,0.99233466,29.614346,8.011617,29.4788,10.671158,8.571313,1.0045880999999999,872.99536,0.9988505,8.558713000000001,19021.898857831955,,,8.517421,1.0,8.508652,15.807039999999999,0.11
874,17500,15.314357999999999,15.697092999999999,875,9.40955692958811,,15.807039999999999,1.0,1.0046054,0.99233466,29.631221999999998,8.010473,29.495756,10.676469,8.571334,1.0045834,873.9953,0.9988518,8.558719,19062.17677950859,,,8.517472999999999,1.0,8.56353,15.807039999999999,0.11
875,17520,10.518261,15.691181,876,9.400326073171758,,15.807039999999999,1.0,1.0045996,0.99233466,29.648090000000003,8.009331,29.512703000000002,10.676294,8.571348,1.0045938,874.9953,0.9988530999999999,8.558717,19101.571943998333,,,8.517517999999999,1.0,8.556989999999999,15.807039999999999,0.11
876,17540,13.703171,15.688912,877,9.341050300079257,,15.807039999999999,1.0,1.0045948,0.99233466,29.664946,8.008189999999999,29.529646000000003,10.6797495,8.571304,1.0045766999999999,875.99536,0.99885446,8.558658,19142.539156675342,,,8.517506,1.0,8.506332,15.807039999999999,0.11
877,17560,12.158542,15.684889000000002,878,9.348794186978164,,15.807039999999999,1.0,1.0045899999999999,0.99233466,29.681790000000003,8.0070505,29.546576,10.68144,8.571267,1.0045766999999999,876.9952400000001,0.99885565,8.558603999999999,19181.70034718513,,,8.517499,1.0,8.512056,15.807039999999999,0.11
878,17580,19.76233,15.689526999999998,879,9.336847169776066,,15.807039999999999,1.0,1.0045843,0.99233466,29.698629999999998,8.005913,29.563494,10.691775,8.571219000000001,1.0045747999999999,877.9952400000001,0.9988568999999999,8.558539,19219.49520969391,,,8.517482000000001,1.0,8.501923,15.807039999999999,0.11
879,17600,20.99354,15.695552,880,9.37644833234017,,15.807039999999999,1.0,1.0045795,0.99233466,29.715459999999997,8.004775,29.580402000000003,10.703486,8.571209,1.0045708,878.9952400000001,0.9988582,8.558514,19257.468843460083,,,8.517502,1.0,8.535533000000001,15.807039999999999,0.11
880,17620,12.476379,15.691896,881,9.324989626107193,,15.807039999999999,1.0,1.0045747999999999,0.99233466,29.732283000000002,8.003639,29.597298,10.705504,8.571147,1.0045737,879.9952400000001,0.9988594999999999,8.558436,19298.272830247883,,,8.517471,1.0,8.490015,15.807039999999999,0.11
881,17640,8.683658,15.68395,882,9.319704623675593,,15.807039999999999,1.0,1.0045689,0.99233466,29.749096,8.002505000000001,29.614185,10.703218,8.571078,1.0045632,880.9952400000001,0.99886084,8.5583515,19336.8774971962,,,8.517433,1.0,8.483931,15.807039999999999,0.11
882,17660,12.794463,15.680676,883,9.378960333280409,,15.807039999999999,1.0,1.0045632,0.99233466,29.7659,8.001372,29.631063,10.705591,8.571069999999999,1.0045556,881.9952400000001,0.9988620999999999,8.558328,19375.056472778317,,,8.517455,1.0,8.537199000000001,15.807039999999999,0.11
883,17680,18.150620999999997,15.683469,884,9.361700449229767,,15.807039999999999,1.0,1.0045584,0.99233466,29.782691999999997,8.00024,29.647934000000003,10.714019,8.571046,1.0045402,882.9953,0.99886346,8.558288000000001,19414.907658815384,,,8.517462,1.0,8.523085,15.807039999999999,0.11
884,17700,14.281276,15.681884,885,9.33944861048157,,15.807039999999999,1.0,1.0045537,0.99233466,29.799477000000003,7.999109700000001,29.664795,10.718055,8.570999,1.0045363999999999,883.99536,0.9988648000000001,8.558226,19458.00987291336,,,8.517446000000001,1.0,8.503159,15.807039999999999,0.11
885,17720,17.510891,15.683945999999999,886,9.353100465956864,,15.807039999999999,1.0,1.0045478,0.99233466,29.816252000000002,7.99798,29.681644,10.725727000000001,8.570967999999999,1.0045269000000001,884.99536,0.9988661,8.558177,19499.49443984032,,,8.517444,1.0,8.5153675,15.807039999999999,0.11
886,17740,12.155945,15.679967000000001,887,9.343005684723883,,15.807039999999999,1.0,1.0045431,0.99233466,29.833015000000003,7.996852400000001,29.698484000000004,10.727344500000001,8.570922999999999,1.0045316,885.99536,0.9988674000000001,8.558117999999999,19542.034153699875,,,8.517429,1.0,8.505469999999999,15.807039999999999,0.11
887,17760,12.292222,15.676151999999998,888,9.344271714972221,,15.807039999999999,1.0,1.0045382999999999,0.99233466,29.849771,7.995725599999999,29.715315000000004,10.729111999999999,8.570885,1.004524,886.99536,0.99886864,8.5580635,19582.889898300167,,,8.517422,1.0,8.510576,15.807039999999999,0.11
888,17780,11.7227335,15.671702999999999,889,9.35745360023105,,15.807039999999999,1.0,1.0045325999999999,0.99233466,29.866518,7.9946,29.732135999999997,10.730234,8.570857,1.0045096,887.99536,0.9988699000000001,8.558022,19625.499959945682,,,8.517425,1.0,8.519976,15.807039999999999,0.11
889,17800,7.7505155,15.662802,890,9.322476511674743,,15.807039999999999,1.0,1.0045278,0.99233466,29.883253000000003,7.993475999999999,29.74895,10.726891,8.570793,1.0045196,888.99536,0.9988712,8.557941,19664.107829093933,,,8.517389999999999,1.0,8.48715,15.807039999999999,0.11
890,17820,11.015224,15.657584,891,9.307285677801502,,15.807039999999999,1.0,1.004523,0.99233466,29.899982,7.992353,29.765753000000004,10.727221,8.570716000000001,1.0045019,889.9955,0.9988726000000001,8.55785,19705.09893465042,,,8.517343499999999,1.0,8.476074,15.807039999999999,0.11
891,17840,6.857364,15.647717000000002,892,9.33930403216818,,15.807039999999999,1.0,1.0045171999999998,0.99233466,29.9167,7.991231,29.782545000000002,10.722886,8.570673,1.0045115,890.9955,0.9988739,8.557792,19744.97648382187,,,8.517331,1.0,8.5058,15.807039999999999,0.11
892,17860,13.888397,15.645747,893,9.382065601908334,,15.807039999999999,1.0,1.0045134,0.99233466,29.933409,7.990111,29.799328000000003,10.726436,8.570672,1.0045,891.9955,0.99887514,8.557775,19791.057441711422,,,8.51736,1.0,8.542922,15.807039999999999,0.11
893,17880,17.758118,15.648107999999999,894,9.380097508599047,,15.807039999999999,1.0,1.0045077,0.99233466,29.95011,7.9889917,29.816101,10.734306,8.570665,1.0044923000000001,892.9955,0.9988764000000001,8.557754,19830.12378001213,,,8.517384,1.0,8.538976,15.807039999999999,0.11
894,17900,18.506977,15.6513,895,9.384664766482132,,15.807039999999999,1.0,1.0045029,0.99233466,29.966798999999998,7.987873599999999,29.832865,10.742996,8.570669,1.0044866,893.9955,0.99887764,8.557741,19869.484156847,,,8.517417,1.0,8.546831,15.807039999999999,0.11
895,17920,16.346146,15.652076000000001,896,9.384330708350523,,15.807039999999999,1.0,1.0044981,0.99233466,29.983477,7.986757000000001,29.849622999999998,10.749253999999999,8.570671,1.0044904000000001,894.9955,0.9988789,8.557727,19908.944738388058,,,8.517448,1.0,8.545135499999999,15.807039999999999,0.11
896,17940,18.978742999999998,15.655782,897,9.40759215451174,,15.807039999999999,1.0,1.0044923000000001,0.99233466,30.000149,7.985641499999999,29.866366999999997,10.758433,8.570696,1.0044751,895.9955,0.99888015,8.557738,19951.600927591324,,,8.517503999999999,1.0,8.567492,15.807039999999999,0.11
897,17960,15.15978,15.655229,898,9.350675737681234,,15.807039999999999,1.0,1.0044875,0.99233466,30.016808,7.984527000000001,29.88311,10.763339,8.570663,1.0044713,896.99554,0.99888146,8.55769,19995.925982713703,,,8.517501,1.0,8.514087,15.807039999999999,0.11
898,17980,11.204449,15.650278,899,9.381350597765293,,15.807039999999999,1.0,1.0044826999999998,0.99233466,30.033459000000004,7.983414,29.89984,10.763835,8.570663,1.004478,897.9956,0.9988828000000002,8.557674,20036.464563846588,,,8.51753,1.0,8.5442505,15.807039999999999,0.11
899,18000,17.02797,15.651807999999999,900,9.338644637847775,,15.807039999999999,1.0,1.004477,0.99233466,30.0501,7.9823027,29.916559999999997,10.770800999999999,8.570616000000001,1.0044751,898.9956,0.998884,8.557611,20075.10783934593,,,8.517512,1.0,8.5012455,15.807039999999999,0.11
900,18020,14.996135999999998,15.651078,901,9.353763631853573,,15.807039999999999,1.0,1.0044732,0.99233466,30.066734000000004,7.981192,29.93327,10.775495,8.570587,1.0044645,899.9956699999999,0.99888533,8.557569,20114.589995861053,,,8.517513000000001,1.0,8.518880000000001,15.807039999999999,0.11
901,18040,17.488487,15.653113000000001,902,9.339977588006509,,15.807039999999999,1.0,1.0044674,0.99233466,30.08336,7.9800825,29.949968,10.782944,8.570541,1.0044445,900.9957,0.99888664,8.557508,20153.88025188446,,,8.517497,1.0,8.503255000000001,15.807039999999999,0.11
902,18060,15.449708,15.652885999999999,903,9.358977387751523,,15.807039999999999,1.0,1.0044626,0.99233466,30.099976,7.978975,29.966656,10.7881155,8.570514,1.0044396,901.9956,0.9988877,8.557466,20196.294698238373,,,8.517499,1.0,8.519214,15.807039999999999,0.11
903,18080,18.5255,15.656063,904,9.345244746335016,,15.807039999999999,1.0,1.0044578000000002,0.99233466,30.116584999999997,7.977867999999999,29.983340000000002,10.7966795,8.570476,1.0044521,902.9958,0.99888915,8.557413,20237.26191520691,,,8.517489999999999,1.0,8.509269999999999,15.807039999999999,0.11
904,18100,14.375813,15.654648000000002,905,9.367673821423052,,15.807039999999999,1.0,1.0044530999999999,0.99233466,30.133183000000002,7.976762299999999,30.000008,10.800639,8.570459,1.0044415,903.9957,0.9988903,8.557383,20279.765153169632,,,8.517503999999999,1.0,8.529873,15.807039999999999,0.11
905,18120,13.173715,15.651907000000001,906,9.365464165494387,,15.807039999999999,1.0,1.0044483,0.99233466,30.14977,7.975658,30.01667,10.803263000000001,8.57044,1.0044415,904.9957,0.99889153,8.557349,20313.799590587616,,,8.517514,1.0,8.526703,15.807039999999999,0.11
906,18140,17.58407,15.654036499999998,907,9.333390343495546,,15.807039999999999,1.0,1.0044426,0.99233466,30.166351000000002,7.9745550000000005,30.033321,10.810744,8.57039,1.0044348,905.9957,0.9988927,8.557284,20360.117925405502,,,8.517493,1.0,8.49897,15.807039999999999,0.11
907,18160,17.93798,15.656551,908,9.401884557801816,,15.807039999999999,1.0,1.0044386,0.99233466,30.182920000000003,7.973453,30.049970000000002,10.818598,8.570411,1.0044176999999999,906.99585,0.9988940999999999,8.557288,20406.52516388893,,,8.517543,1.0,8.561074000000001,15.807039999999999,0.11
908,18180,18.022001,15.659151000000001,909,9.309373204422606,,15.807039999999999,1.0,1.0044329,0.99233466,30.199484,7.972352000000001,30.066599,10.826528,8.570336,1.0044290999999999,907.9958,0.9988952,8.5571995,20451.69778060913,,,8.517498,1.0,8.476778999999999,15.807039999999999,0.11
